Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3CF3(1),O2(2),H2O(3),CH4(4),CH2CF2(57),HF(38),O2(161),S(164),CF2O(49),S(125),C2HF(58),S(463),C2HF(468),C2H2F3(68),S(165),S(464),S(130),C2H2F2(59),C2H3F2(65),C2H2F3(67),CF2(43),CHFCF2(55),CF2CH(73),C2HF2(72),S(179),C2H3F2(64),CHF2(82),CHF3(42),S(1244),S(1385),CF2O2(181),CF2O2(276),CH2F2(41),S(203),S(1542),CHO2(322),C2F(467),S(174),S(413),S(1894),C2H3F2(66),C2HF4(54),CHFO(47)
0.007935026676934763,0.606370833232957,4.329139996417819e-06,2.900740932088245e-06,1.0318394498897557e-05,0.008943384050809591,0.0,0.0,0.0009837706366887273,0.0004167548124977267,0.04242631163706443,0.014027569458819542,3.4402884294104495e-06,1.4649893628832012e-17,1.4070491908747972e-12,2.1654598512165326e-08,4.031160416875899e-06,0.0227309098159857,2.1326885013324606e-12,4.769381330872097e-14,2.428568604026297e-10,2.900914681563815e-15,3.053386632181181e-10,9.820668326947488e-07,3.439034198877719e-09,1.1452373639080077e-07,5.580261127193193e-13,7.680221948500943e-08,2.0271542943524687e-07,2.9818533383404256e-11,2.609233619312228e-08,5.554065427047689e-13,2.5528807510681934e-12,2.5032011753960367e-08,3.76,0.0,0.20398084574300368,0.8809840080200514,0.06622958971728672,0.0005116855446905572,0.30023053987330894,0.36495832524010274,0.00011177983466634236,1.0741582936137094e-12,0.07523178175516083,0.0002567942602571755,0.0002256252366524152,1.355017264020594e-07,2.0772453896120097e-11,1.1600078775538414e-06,0.0001954505545778488,0.01426653359706508,3.1933978790449227e-11,0.0009834550054096858,1.6020130760795996e-05,3.4567629104831912e-06,0.0018284638172526575,0.006015357592309891,1.8872486396574213e-06,1.1409604168335628e-07,7.561156043867994e-05,3.5251241131086612e-06,2.8883660335462916e-05,0.0022942457473689045,1.7214739019371465e-06,5.569900901788032e-12,1.8651713955344535e-07,2.4862181068927354e-10,0.0005980608775171552,3.1408568366126564e-07,5.034304382970837e-13,3.781201830274894e-09,6.208059197909594e-10,1.6955031938331757e-11,9.869626654595625e-08,1.4195479812452712e-12,7.853340295400417e-07,2.851034324404213e-05,3.8126727837849635e-05
0.007973487533496918,0.6065465862393746,4.381280421920354e-06,2.9382841094844242e-06,1.0478132981987803e-05,0.009099288152535903,0.0,0.0,0.0009904243993294614,0.0004216981620820839,0.04333235714310664,0.014332412479750702,3.4939878532718787e-06,1.5274298527493596e-17,1.446173555341142e-12,2.1977751264598108e-08,4.079903159417869e-06,0.022779258868801517,2.2567463678165862e-12,4.846617897015886e-14,2.566952121552073e-10,3.0144588911752476e-15,3.097187490686409e-10,1.0121979225550187e-06,3.5016168897306193e-09,1.1928072948914307e-07,5.890891605657383e-13,7.968661296867025e-08,2.0803953144571868e-07,3.0985860412219476e-11,2.6393761158815674e-08,5.740657973474241e-13,2.6769139438102047e-12,2.5832849127801243e-08,3.76,0.0,0.20245836269951772,0.8789244547173649,0.06754935962273959,0.0005191571888748966,0.3001781205629405,0.36593117044085666,0.00011151851741752632,1.0711495747581091e-12,0.076440552815806,0.0002577288512980848,0.00022868329956894957,1.3563764408366747e-07,2.1053999165069994e-11,1.1650981937532238e-06,0.00019676599118881546,0.01448794393749243,3.238002406203668e-11,0.0009974553996940872,1.6183401892953447e-05,3.4826162301045375e-06,0.0018443548805931105,0.006075818355827075,1.919676939199563e-06,1.1621559874612222e-07,7.68285733521347e-05,3.5650844798625634e-06,2.9268319680090517e-05,0.0023329460389515744,1.7445881909531468e-06,5.6446872418519025e-12,1.876452540689305e-07,2.5012535811331233e-10,0.0006094747571037662,3.16443055965704e-07,5.101898802329175e-13,3.8319657655669384e-09,6.303708273284598e-10,1.7093200527752112e-11,9.974814735437086e-08,1.4372663053385438e-12,7.948025797278931e-07,2.9238081126009333e-05,3.904189825145085e-05
0.008011948390059073,0.6067225549612291,4.4335327687636394e-06,2.9758718222382507e-06,1.0638252640349869e-05,0.00925672461607998,0.0,0.0,0.0009969743719306097,0.00042658142099709253,0.04425071348141222,0.014641467242072872,3.5477219529390745e-06,1.5919816793829615e-17,1.4859972691814058e-12,2.230178146890416e-08,4.128798909035258e-06,0.022824661875248096,2.3870793056835196e-12,4.924960518137579e-14,2.712621208125145e-10,3.131897814097246e-15,3.14103466570788e-10,1.0430056233392974e-06,3.564443247443963e-09,1.2420123820238386e-07,6.21662569340465e-13,8.266359307168888e-08,2.13457298900761e-07,3.218789512256708e-11,2.669207346856258e-08,5.931917354707009e-13,2.805997337668791e-12,2.665169176013249e-08,3.76,0.0,0.2009388717366663,0.8768412222469061,0.06888561363635777,0.0005266760555028994,0.30010760223960986,0.3668981718795955,0.0001112541957656443,1.0680498389087518e-12,0.07766276382565723,0.00025863504390479105,0.00023178197619755372,1.3575255814393e-07,2.1339284078044456e-11,1.1700784532022133e-06,0.0001980491881872817,0.014710426196849341,3.282767167055995e-11,0.0010115072011954245,1.634558436766648e-05,3.5083590769868704e-06,0.0018602209872780526,0.006136546131112104,1.952238583607106e-06,1.1834913419410294e-07,7.804730872833247e-05,3.6048789865215074e-06,2.965330866473331e-05,0.0023719438094851296,1.7675502927469256e-06,5.7189811455793875e-12,1.8875746505409607e-07,2.516077041060165e-10,0.0006209916200374451,3.187539357507428e-07,5.169048120978921e-13,3.8823953485292645e-09,6.399971443376548e-10,1.7229020146428557e-11,1.0079164300577391e-07,1.4549049935127987e-12,8.042516556842181e-07,2.9976916592903552e-05,3.996669072133507e-05
0.008050409246621228,0.6068987345051033,4.485880463955906e-06,3.013488817599817e-06,1.0798684133319145e-05,0.009415669591822395,0.0,0.0,0.001003416910865503,0.00043140052963630294,0.04518131563507626,0.014954712754601923,3.6014634609331607e-06,1.6586823794414302e-17,1.5265145534812214e-12,2.262655625689875e-08,4.177838465281981e-06,0.0228671196173645,2.5239349592576307e-12,5.004417161315415e-14,2.8659101182178836e-10,3.253334096643263e-15,3.1849082495561986e-10,1.0744940906322423e-06,3.627481811991148e-09,1.2928904782259073e-07,6.55803814967428e-13,8.57352336361088e-08,2.1896883915003387e-07,3.342507737936849e-11,2.6987086708912787e-08,6.127887561143344e-13,2.9402719763666626e-12,2.7488611560948364e-08,3.76,0.0,0.19942247358080503,0.8747344630665823,0.070238238906894,0.0005342410311546672,0.30001903816991615,0.3678593604389209,0.00011098688905432632,1.0648600310674609e-12,0.07889834645689535,0.0002595124393893056,0.00023492149531558008,1.3584637045799853e-07,2.16283297392707e-11,1.1749467669214056e-06,0.00019929920386989983,0.014933919566099022,3.3276795381457104e-11,0.0010256064452833845,1.6506598443310295e-05,3.5339845965420176e-06,0.0018760593841099494,0.006197539097145217,1.984919601070134e-06,1.2049581501521386e-07,7.926714333508965e-05,3.6444881946581054e-06,3.003847762679051e-05,0.002411229413471045,1.7903440522713923e-06,5.7927303430950164e-12,1.8985342843598243e-07,2.5306839010560723e-10,0.0006326083231322129,3.210167672628097e-07,5.235705095535779e-13,3.932455104490636e-09,6.496831740408854e-10,1.7362399959509756e-11,1.0182615689641944e-07,1.4724541594996487e-12,8.136769333472106e-07,3.072673575461594e-05,4.0900676240755916e-05
0.008088870103183383,0.6070751194154289,4.538306723431921e-06,3.0511196564597856e-06,1.095935710157733e-05,0.009576098032048959,0.0,0.0,0.0010097484453592343,0.00043615146288149357,0.04612409068823931,0.015272125282519701,3.655184845640101e-06,1.7275681949602247e-17,1.5677187317197937e-12,2.2951940510251413e-08,4.227012533606108e-06,0.022906635094209944,2.667566041205654e-12,5.0849952717982436e-14,3.0271647709940453e-10,3.378871521395213e-15,3.2287880824146856e-10,1.1066670358138823e-06,3.690700513541319e-09,1.3454793845798895e-07,6.91571488378055e-13,8.890360834781394e-08,2.2457421298584617e-07,3.469782354420643e-11,2.727861720047587e-08,6.328609874767045e-13,3.079878931752887e-12,2.834366665636636e-08,3.76,0.0,0.19790927181733112,0.8726043444809487,0.07160711179435912,0.0005418509750336204,0.2999124887024291,0.3688147671722006,0.0001107166185109412,1.0615811476624454e-12,0.080147224431839,0.00026036066039498664,0.0002381020626351754,1.3591900145684022e-07,2.1921155130194562e-11,1.1797013264903813e-06,0.00020051512309831866,0.015158362011773327,3.372726656419069e-11,0.001039749091700829,1.6666364783259574e-05,3.5594859864059327e-06,0.0018918673208875563,0.006258795265767686,2.0177057391258267e-06,1.226547830197053e-07,8.04874451917582e-05,3.6838926410668693e-06,3.0423675395601256e-05,0.0024507927996103088,1.8129533181923967e-06,5.8658825765509494e-12,1.9093280855289988e-07,2.545069687657195e-10,0.0006443215931246421,3.232300314754083e-07,5.301822493494805e-13,3.982109567488506e-09,6.594269995570333e-10,1.7493250852211115e-11,1.0285109548558506e-07,1.4899039043845972e-12,8.230740633205409e-07,3.148741362615348e-05,4.184340583372431e-05
0.008127330959745539,0.6072517036785023,4.590794571324406e-06,3.0887487333507524e-06,1.1120200268198094e-05,0.00973798370894123,0.0,0.0,0.001015965483157609,0.0004408302385390947,0.047078957834513754,0.015593678343609963,3.70885835544157e-06,1.7986736370415235e-17,1.6096022066632246e-12,2.327779702146571e-08,4.276311731157491e-06,0.02294321351345892,2.8182300539370395e-12,5.166701748957819e-14,3.196742913507904e-10,3.5086149306163496e-15,3.2726537791747804e-10,1.1395277129382158e-06,3.754066714579074e-09,1.3998168009060645e-07,7.290252438270855e-13,9.21707883752571e-08,2.3027343460767152e-07,3.600652520828051e-11,2.756648437917797e-08,6.534122739688232e-13,3.224959031058714e-12,2.921690107927224e-08,3.76,0.0,0.19639937277323466,0.8704510486229255,0.07299209789686749,0.0005495047198823873,0.29978802132579563,0.36976442329388276,0.00011044340724427704,1.0582142361167917e-12,0.08140931350853575,0.00026117935150478253,0.00024132386004881772,1.3597039022229501e-07,2.2217777039968603e-11,1.1843404065448671e-06,0.00020169605910145622,0.015383690341678502,3.417895431752664e-11,0.001053931028491548,1.6824804569123548e-05,3.584856501062506e-06,0.0019076420522908045,0.006320312471812144,2.050582483253792e-06,1.2482515566843077e-07,8.170757447784119e-05,3.7230728655463245e-06,3.080874945384183e-05,0.002490623516277701,1.8353619739244923e-06,5.938385700585389e-12,1.9199527853034577e-07,2.5592300445604616e-10,0.0006561280294939206,3.2539224882742157e-07,5.367353184053089e-13,4.031323348454608e-09,6.692268902946859e-10,1.7621485590397326e-11,1.0386586928935958e-07,1.5072443326449408e-12,8.324386763647192e-07,3.225881413304849e-05,4.2794411026827866e-05
0.008165791816307694,0.6074284807264331,4.64332686827985e-06,3.1263603016198034e-06,1.128114155555275e-05,0.009901299234969324,0.0,0.0,0.0010220646165051432,0.00044543292569333915,0.048045828400092444,0.01591934270957681,3.762456073525556e-06,1.8720321088014066e-17,1.6521565187066182e-12,2.3603986785532148e-08,4.3257265975395995e-06,0.022976862278073287,2.9761892202041845e-12,5.249542926401113e-14,3.3750142720665764e-10,3.642670241546001e-15,3.3164847703004755e-10,1.173078906399104e-06,3.817547261817152e-09,1.4559402755985044e-07,7.682257824991553e-13,9.553883996911629e-08,2.3606647166470188e-07,3.7351548454794196e-11,2.7850511146444015e-08,6.744461668063053e-13,3.375652659685111e-12,3.0108344490691974e-08,3.76,0.0,0.19489288539403254,0.8682747724088125,0.07439305209706737,0.0005572010729400936,0.2996457107148224,0.3707083601693112,0.00011016728023883362,1.054760394311415e-12,0.08268452147984215,0.0002619681797552218,0.00024458704492059507,1.3600049469543376e-07,2.25182100000493e-11,1.1888623672808127e-06,0.00020284115517771607,0.015609840273102141,3.463172560018647e-11,0.0010681480760973035,1.698183964647837e-05,3.610089461549238e-06,0.0019233808399636823,0.006382088363259954,2.0835350916292565e-06,1.2700602805457705e-07,8.292688439731821e-05,3.762009446002096e-06,3.119354612131401e-05,0.0025307107179428825,1.857553965769375e-06,6.010187773370431e-12,1.930405206685578e-07,2.5731607377891374e-10,0.0006680241075955025,3.2750198211593184e-07,5.432250220405179e-13,4.080061197036568e-09,6.790805756175643e-10,1.774701898986294e-11,1.0486989378897366e-07,1.5244655676244555e-12,8.417663913381607e-07,3.3040790219048165e-05,4.375320440247949e-05
0.008204252672869849,0.6076054434419387,4.69588632594787e-06,3.163938492943292e-06,1.1442108172243652e-05,0.010066016085788743,0.0,0.0,0.0010280425279234255,0.00044995565310411775,0.049024605881987975,0.016249086412448946,3.815949953123384e-06,1.9476753453256015e-17,1.6953722911223786e-12,2.3930369106249078e-08,4.375247602187623e-06,0.023007590967993628,3.1417101761688975e-12,5.3335245509844584e-14,3.562360690416503e-10,3.7811443313753756e-15,3.3602603235974303e-10,1.2073229194345883e-06,3.8811085386367734e-09,1.5138871546051758e-07,8.092347737195508e-13,9.900982202221877e-08,2.4195324539731874e-07,3.873323236255365e-11,2.8130524149213125e-08,6.959659146848363e-13,3.5320994638221205e-12,3.1018011932554026e-08,3.76,0.0,0.193389921114533,0.8660757274660464,0.07580981862896774,0.0005649388169495932,0.2994856387641542,0.37164660930403237,0.00010988826434565652,1.0512207699419782e-12,0.08397274818644607,0.00026272683530576636,0.00024789174941828755,1.3600929189135308e-07,2.2822466222692314e-11,1.1932656571591292e-06,0.00020394958637599055,0.015836746503726948,3.5085445367221094e-11,0.0010823959916352983,1.7137392629222515e-05,3.635178260516647e-06,0.0019390809545789176,0.0064441203915284505,2.116548602331723e-06,1.2919647323674082e-07,8.414472221000237e-05,3.80068302304767e-06,3.157791078439008e-05,0.002571043172621975,1.8795133320282513e-06,6.0812371508086e-12,1.940682268159291e-07,2.5868576606678585e-10,0.0006800061821303711,3.295578391328209e-07,5.496466924883155e-13,4.128288065540467e-09,6.889865990724627e-10,1.786976807286098e-11,1.0586259037093003e-07,1.5415577673973429e-12,8.510528202092231e-07,3.383318391488323e-05,4.471928022559264e-05
0.008242713529432004,0.6077825841643612,4.7484555290835245e-06,3.2014673394108135e-06,1.1603026722070651e-05,0.010232104625457527,0.0,0.0,0.001033895995519533,0.0004543946175609682,0.05001518600070773,0.016582874755936602,3.8693118645063286e-06,2.0256330308076074e-17,1.7392392238846602e-12,2.425680178700147e-08,4.4248651480892645e-06,0.023035411317242422,3.3150636500250322e-12,5.418651761826407e-14,3.759176252007155e-10,3.924144963522717e-15,3.4039595743823827e-10,1.2422615633993404e-06,3.944716509541471e-09,1.5736945291276721e-07,8.521147944592236e-13,1.0258578358510753e-07,2.4793363086481276e-07,4.015188792382228e-11,2.8406354121582676e-08,7.179744516685312e-13,3.69443807384612e-12,3.194590360708509e-08,3.76,0.0,0.19189059372339348,0.8638541400347554,0.07724223116469885,0.0005727167112105174,0.29930789461020113,0.37257920233263364,0.00010960638826984647,1.0475965597742227e-12,0.08527388554359526,0.0002634550319640101,0.00025123807988378284,1.3599677797350784e-07,2.313055554288511e-11,1.1975488152120463e-06,0.00020502056114883227,0.01606434278536739,3.5539976711876456e-11,0.0010966704733486596,1.7291387015694785e-05,3.660116367984069e-06,0.0019547396777871108,0.006506405801966076,2.1496078552906445e-06,1.3139554339572715e-07,8.536043024949948e-05,3.83907432954362e-06,3.196168809256123e-05,0.0026116092703472736,1.9012242341858144e-06,6.151482587424736e-12,1.9507809871516025e-07,2.600316838436336e-10,0.0006920704909383413,3.315584752305077e-07,5.559956980143789e-13,4.175969177382297e-09,6.989416546356558e-10,1.798965221962253e-11,1.0684338735088005e-07,1.558511141284794e-12,8.602935743304963e-07,3.4635826376129746e-05,4.569211512169638e-05
0.008277328300337942,0.6079421562477383,4.795761670751973e-06,3.235187854162133e-06,1.1747751267400792e-05,0.010382731736833026,0.0,0.0,0.0010390551350810161,0.0004583149861918954,0.05091670696051442,0.01688671157037027,3.91720147868075e-06,2.097797255596866e-17,1.7792669939465394e-12,2.4550515751857083e-08,4.469595505430723e-06,0.023057974412901836,3.4780055397975704e-12,5.4962494718015654e-14,3.944742034350178e-10,4.056805509581337e-15,3.443206342448127e-10,1.2743013452937378e-06,4.001975185982439e-09,1.6291422988129086e-07,8.923589718542917e-13,1.0589559010286516e-07,2.533958755767518e-07,4.1460522567304416e-11,2.8650888245336777e-08,7.382022161246056e-13,3.845693894234181e-12,3.279657589063288e-08,3.76,0.0,0.19054440444334172,0.8618356361849991,0.07854463388174547,0.0005797501010362358,0.2991328946531552,0.3734137263284966,0.00010935027955201416,1.0442634777743668e-12,0.0864558520836152,0.00026408414935469256,0.0002542854341173597,1.359673067248146e-07,2.3411119399240545e-11,1.2012998114640827e-06,0.00020595178714620898,0.016269713975972065,3.5949634282543266e-11,0.001109536621745015,1.7428586955709632e-05,3.682426494637363e-06,0.001968794902737587,0.006562676862965225,2.1793876304107547e-06,1.333812822784216e-07,8.645219981310533e-05,3.873369341043356e-06,3.230645666585186e-05,0.0026483086302482744,1.9205386422110898e-06,6.213974155973316e-12,1.9597149687048396e-07,2.6122236510491017e-10,0.0007029954787824357,3.3331076279302784e-07,5.616438824515877e-13,4.2183870847546356e-09,7.079428167087579e-10,1.8095033819239956e-11,1.0771546433633836e-07,1.5736424438835985e-12,8.685675795366401e-07,3.5366819092823834e-05,4.657299933338455e-05
0.008308481594153289,0.6080858834954117,4.838321218914734e-06,3.2654813386220756e-06,1.1877874173261288e-05,0.010519205736557244,0.0,0.0,0.0010436081927492058,0.0004617805270629051,0.05173610052315388,0.017162915897560103,3.960174271546513e-06,2.1643833976251972e-17,1.8157279762388664e-12,2.4814706860145646e-08,4.509907160224633e-06,0.023076286127574338,3.6304353620254336e-12,5.5668862800331833e-14,4.118842263432056e-10,4.179475980657969e-15,3.478448411260982e-10,1.30361963218653e-06,4.053495620467781e-09,1.680381219436854e-07,9.299571189937478e-13,1.0894974914313149e-07,2.5837648046362725e-07,4.266424748936077e-11,2.8867861018592273e-08,7.567489184261947e-13,3.986081575668593e-12,3.35747746191271e-08,3.76,0.0,0.18933550418759157,0.8600036905429415,0.0797273973539936,0.0005861063105117533,0.2989632846092088,0.3741609219678584,0.00010911784143994344,1.0412067623765466e-12,0.08752840875776725,0.0002646289344189446,0.0002570569697547671,1.3592605394786913e-07,2.366628971193267e-11,1.204590789402819e-06,0.00020676299018549028,0.01645493858273937,3.6318707765633806e-11,0.0011211288849990082,1.7550890350026094e-05,3.7023929480104098e-06,0.0019814124440975162,0.006613492328643347,2.206201174298139e-06,1.3517315836585455e-07,8.743245907523545e-05,3.90401465736677e-06,3.261613957923155e-05,0.0026814841538851395,1.937729321465277e-06,6.2695943957126274e-12,1.9676283685750917e-07,2.622770238009644e-10,0.0007128798413005193,3.348479304071119e-07,5.666710130456777e-13,4.256140854616487e-09,7.16075351196239e-10,1.818779343603334e-11,1.0849136720767061e-07,1.5871519253205156e-12,8.759768841507747e-07,3.6031571981293703e-05,4.7369767570348014e-05
