Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3CF3(1),O2(2),H2O(3),CH4(4),CH2CF2(57),HF(38),O2(161),S(164),CF2O(49),S(125),C2HF(58),S(463),C2HF(468),C2H2F3(68),S(165),S(464),C2H2F2(59),S(162),S(130),C2H3F2(65),C2H2F3(67),CF2(43),CHFCF2(55)
1.074095970153874e-06,0.9626031201918116,0.0001224777877158673,4.1810149805010845e-05,2.197073213930744e-05,0.00014784990073609354,0.0,0.0,1.551139895099952e-05,1.4704489510950898e-08,2.283251835406122e-06,9.230444354369885e-07,1.688273140712221e-07,2.075194188557008e-13,9.57220472604074e-10,1.1866472609138055e-06,6.088176904352416e-06,0.00012972777954318117,6.080594834558449e-13,8.92519120009553e-09,2.45291914342364e-11,5.1022573850975826e-12,5.390801126116307e-08,4.818760281929181e-11,2.0376664147225166e-10,1.934628080116108e-12,1.14384787258589e-14,1.3538278416734622e-10,6.532904112471119e-12,5.446475177804472e-13,8.734944070879579e-11,1.1078367127812507e-15,1.2273643424826272e-15,1.9746534560120147e-14,3.76,0.0,0.40124908725283515,0.9968401701845173,9.396363297105741e-05,1.715249338284712e-06,0.38391733086636837,0.39254569838451997,0.0029501381785967734,4.113574335706006e-10,9.53460465247776e-05,0.00010598413714361701,0.004058887537400211,1.1472818383039194e-09,2.220115152610303e-07,2.02812502326361e-06,1.2054649884700605e-06,2.1061928360368328e-07,0.0003646920985916685,5.633753353230697e-09,6.306264087833091e-08,2.1872685898357052e-06,4.357680719017844e-06,4.6742897388587547e-05,0.0002680380340306444
1.0932158550909595e-06,0.9634051301969314,0.00012590035784378534,4.306464574561246e-05,2.2849939901838005e-05,0.00015361848670052288,0.0,0.0,1.5805318410562587e-05,1.493866407893261e-08,2.437066031332429e-06,9.91676807333518e-07,1.7951485180943357e-07,2.313759598385034e-13,1.0359930510332119e-09,1.2463185947775656e-06,6.351936007642772e-06,0.00013508446502606542,6.740576968692521e-13,9.365507913460544e-09,2.740941291888658e-11,5.667714075833417e-12,5.6639593029126024e-08,5.3075224979759035e-11,2.1261294530971567e-10,2.225090622527125e-12,1.307849641244231e-14,1.511308150528094e-10,7.200462249062473e-12,5.928818447863906e-13,9.274387879224041e-11,1.2281394008801305e-15,1.3904040995315994e-15,2.2232550710312304e-14,3.76,0.0,0.3964300364509535,0.9968321512614872,9.8529900949774e-05,1.7980567559768587e-06,0.38857304368322954,0.39748310776858226,0.002950114137721937,4.1599789565964794e-10,9.845553845421725e-05,0.00010815910995179084,0.004191057799273673,1.1698927381219604e-09,2.294542447280473e-07,2.0698929610512832e-06,1.2349312378178577e-06,2.2420563599642488e-07,0.0003759491775742238,5.798484005380506e-09,6.405830738903432e-08,2.251969702945229e-06,4.449003581727043e-06,4.9628163901186785e-05,0.00027952694721072906
1.112335740028045e-06,0.9641981005245844,0.00012933908053422676,4.43210997384707e-05,2.3748180923409528e-05,0.000159474383218002,0.0,0.0,1.6101980045585793e-05,1.5170730245680792e-08,2.5983062391644655e-06,1.063658355402793e-06,1.9070420390740618e-07,2.572792230698001e-13,1.1189884760915705e-09,1.3072548604850717e-06,6.6233419349735395e-06,0.0001405736460935854,7.457196892911444e-13,9.817484848461159e-09,3.05569804355298e-11,6.277819205835964e-12,5.943002090753719e-08,5.83705357921188e-11,2.2171920436669965e-10,2.551705540604534e-12,1.4913737463944546e-14,1.6835086607439023e-10,7.92562179522993e-12,6.446470317476935e-13,9.840765817153731e-11,1.3594922464393117e-15,1.5718589603381275e-15,2.499060413937257e-14,3.76,0.0,0.3916684879111652,0.9968239651701877,0.00010321669903078342,1.8833189306808467e-06,0.3931691074252376,0.4023644717030192,0.002950089606783779,4.20570598949344e-10,0.00010160622999807239,0.0001103114951030127,0.004324895791040819,1.1922328251388237e-09,2.3699441099349592e-07,2.1112325690968558e-06,1.264389386378697e-06,2.3831925614019788e-07,0.0003873185975711593,5.964753063217947e-09,6.504985120784061e-08,2.317496547409347e-06,4.539421379110402e-06,5.2627237725919234e-05,0.00029124996531730297
1.1314556249651306e-06,0.9649821391285981,0.00013279259390065905,4.5578898058484955e-05,2.466552816627459e-05,0.00016541547146774627,0.0,0.0,1.6401462314414152e-05,1.5400820047283016e-08,2.7671814114775288e-06,1.1390551270595557e-06,2.0240958807284122e-07,2.853375286641247e-13,1.2062837053837359e-09,1.3694207526187259e-06,6.902493080442113e-06,0.00014619604681436756,8.23403075310176e-13,1.0281115231578205e-08,3.398980092222521e-11,6.9344542401651996e-12,6.227769276610495e-08,6.410050947627637e-11,2.3108911072911545e-10,2.91802268077746e-12,1.696262571648741e-14,1.8714629094023298e-10,8.712472565373553e-12,7.001457547913315e-13,1.0435076801033522e-10,1.5027171617301727e-15,1.7734080712540186e-15,2.804605223992056e-14,3.76,0.0,0.3869637563541652,0.9968156117365807,0.0001080240419899215,1.9710599493660414e-06,0.3977062311374618,0.4071904596926461,0.002950064585206175,4.250765487851593e-10,0.00010479776792048906,0.00011244042991679249,0.004460382354208062,1.2142938891096287e-09,2.4463089769573874e-07,2.1521272899725254e-06,1.293831420131859e-06,2.5296301502541294e-07,0.0003987980706259006,6.132481846149073e-09,6.603728925484515e-08,2.383825253197629e-06,4.62889721499897e-06,5.574156630278387e-05,0.00030320461865314613
1.1505755099022161e-06,0.9657573526540575,0.00013625954505262444,4.683744790594325e-05,2.5602052618444043e-05,0.00017143961327371866,0.0,0.0,1.670384184762249e-05,1.562906865669477e-08,2.9439014173708474e-06,1.217931104316358e-06,2.1464519410720892e-07,3.156599066296554e-13,1.2979500438068736e-09,1.4327801878312808e-06,7.189484878300911e-06,0.00015195233149705679,9.074796645541632e-13,1.0756387728656633e-08,3.772645469321118e-11,7.639470333430288e-12,6.51809694457194e-08,7.029344033724544e-11,2.407262756469606e-10,3.3278406138047074e-12,1.9244844272311213e-14,2.0762510961979813e-10,9.565329332055282e-12,7.595885268501593e-13,1.105833890156664e-10,1.6586807780813191e-15,1.9968423666528927e-15,3.142618763802662e-14,3.76,0.0,0.3823151647520867,0.9968070908345773,0.00011295189441801468,2.0613029179320835e-06,0.40218511550614855,0.41196173322321983,0.0029500390725481634,4.295167331443846e-10,0.00010802980041341322,0.00011454509775352395,0.004597498517896794,1.2360682217757742e-09,2.523625993412073e-07,2.1925614474731107e-06,1.3232496102600377e-06,2.6813917737073367e-07,0.00041038533880599214,6.3015916122810675e-09,6.702063835436522e-08,2.45093125209247e-06,4.717396129235002e-06,5.89725299691676e-05,0.0003153883451014571
1.1696953948393017e-06,0.966523846453756,0.000139738590853986,4.809617688924791e-05,2.65578232586372e-05,0.00017754465386032075,0.0,0.0,1.700919346738991e-05,1.5855614083182307e-08,3.1286769754484796e-06,1.3003481705913922e-06,2.2742516598932961e-07,3.4835578740347436e-13,1.394052988005837e-09,1.4972964017327303e-06,7.484409727949208e-06,0.00015784310487517057,9.98335638816473e-13,1.1243286594173416e-08,4.1786191717954104e-11,8.39468256552495e-12,6.813817926963503e-08,7.697898200606593e-11,2.506342272396144e-10,3.785215688120196e-12,2.1781383460014376e-14,2.299000694415911e-10,1.048873982409907e-11,8.231937787313589e-13,1.1711589031721598e-10,1.8282956871850892e-15,2.2440686084022763e-15,3.516034885823307e-14,3.76,0.0,0.3777220442259231,0.996798402385754,0.00011800017190175231,2.154069930900336e-06,0.4066064529589143,0.41667894585907705,0.002950013068491281,4.338921228008008e-10,0.00011130197700018,0.00011662472690698643,0.00473622549769258,1.2575486026625273e-09,2.601884212400524e-07,2.2325202253928935e-06,1.3526365038830508e-06,2.838494048823708e-07,0.00042207817385096037,6.4720036886100045e-09,6.799991523632135e-08,2.518789326493675e-06,4.804885051354709e-06,6.23214421208938e-05,0.00032779849508181064
1.1888152797763872e-06,0.9672817246044296,0.00014322839865359437,4.935453249376029e-05,2.7532907021160124e-05,0.00018372842452296005,0.0,0.0,1.731759020660429e-05,1.608059689742666e-08,3.321719588385215e-06,1.3863660826770033e-06,2.4076358399997557e-07,3.8353468627782566e-13,1.4946520901029865e-09,1.5629320408669773e-06,7.787356924835721e-06,0.00016386891237526067,1.0963717194693394e-12,1.1741791817064162e-08,4.6188926724925164e-11,9.201864397483571e-12,7.114762232869095e-08,8.418818671980798e-11,2.608164083803023e-10,4.2944708606536926e-12,2.459458826764222e-14,2.5408870022733456e-10,1.1487492758600259e-11,8.911879300113783e-13,1.2395882616057363e-10,2.0125216339841896e-15,2.5171133523778526e-15,3.9280034571636214e-14,3.76,0.0,0.3731837339442983,0.9967895463589729,0.00012316874218606822,2.249382042920104e-06,0.4109709277636341,0.4213427433395275,0.0029499865728852535,4.382036722392008e-10,0.00011461394844831957,0.00011867858949279189,0.004876544694476777,1.2787282849095804e-09,2.6810727944067563e-07,2.2719896462218773e-06,1.3819849151370373e-06,3.000947607849841e-07,0.00043387437682398814,6.6436395904462805e-09,6.897513653757433e-08,2.5873736572458387e-06,4.891332754069516e-06,6.578954945667409e-05,0.0003404323363870372
1.2079351647134728e-06,0.9680310899227785,0.00014672764698763207,5.0611981541283676e-05,2.85273687609068e-05,0.00018998874521362397,0.0,0.0,1.76291033276643e-05,1.6304159980590233e-08,3.523241478881709e-06,1.476042447576156e-06,2.546744469256166e-07,4.2130588312774547e-13,1.5998008403282271e-09,1.6296492498418881e-06,8.098412597085794e-06,0.00017003024046127765,1.2020033249771786e-12,1.225187926318393e-08,5.095523316837028e-11,1.0062742366409008e-11,7.420757454308947e-08,9.195354459749036e-11,2.7127617475298344e-10,4.86020427067801e-12,2.7708205115497918e-14,2.803133632981555e-10,1.256662589421787e-11,9.638054494425585e-13,1.3112293241924346e-10,2.2123666574580286e-15,2.8181268287226355e-15,4.3819021374097344e-14,3.76,0.0,0.368699581023568,0.9967805227700443,0.00012845742631840623,2.3472592421175353e-06,0.41527921612604907,0.4259537636740191,0.0029499595857182394,4.4245231972815475e-10,0.0001179653666908982,0.00012070600033483766,0.005018437693241827,1.2996009811710542e-09,2.7611810066321224e-07,2.3109565498010245e-06,1.4112879165830294e-06,3.1687571555477295e-07,0.00044577177776737023,6.816421130717387e-09,6.994631880322002e-08,2.656657870447564e-06,4.976709806634142e-06,6.937803229899998e-05,0.0003532870589005927
1.2270550496505583e-06,0.9687720439812786,0.00015023502625307702,5.186800964417095e-05,2.954127121865681e-05,0.00019632342704166398,0.0,0.0,1.7943802340949086e-05,1.652644829573804e-08,3.7334555268213934e-06,1.569432703920789e-06,2.691716543780795e-07,4.617780988331201e-13,1.7095465681186116e-09,1.697409753700729e-06,8.417659647669632e-06,0.00017632751704847182,1.3156607183327206e-12,1.2773520814475519e-08,5.610633609899494e-11,1.0978991035541383e-11,7.731629150444269e-08,1.0030902286856039e-10,2.8201679307523366e-10,5.48729752273801e-12,3.114742783639084e-14,3.087012942043598e-10,1.373143409286401e-11,1.0412889045815126e-12,1.386191229301939e-10,2.4288881947097227e-15,3.149386722649115e-15,4.8813485031510026e-14,3.76,0.0,0.3642689404292327,0.9967713316813568,0.00013386599977526525,2.447720425306977e-06,0.41953198628611366,0.4305126372360939,0.0029499321070875785,4.466389872274931e-10,0.00012135588475572775,0.00012270631585173223,0.005161886261891327,1.3201608497484932e-09,2.8421982223204047e-07,2.349408571974581e-06,1.440538830928862e-06,3.341921537852037e-07,0.0004577682353617124,6.9902705197537135e-09,7.091347848784637e-08,2.726615083226815e-06,5.0609885281858714e-06,7.30880049849675e-05,0.0003663597791942072
1.2461749345876439e-06,0.969504687123782,0.00015374923935192563,5.312212065756077e-05,3.0574674986819404e-05,0.0002027302746900823,0.0,0.0,1.8261755022926873e-05,1.6747608680090413e-08,3.9525752074510734e-06,1.6665901076937823e-06,2.8426898926556535e-07,5.050591697690413e-13,1.8239303612096012e-09,1.7661749356430964e-06,8.745177701931537e-06,0.0001827611119807188,1.4377891442487632e-12,1.3306684504917978e-08,6.166410398174802e-11,1.1952228212818286e-11,8.04720121027762e-08,1.0929010501045737e-10,2.930414394802194e-10,6.180923645358472e-12,3.493894273239755e-14,3.393846390464078e-10,1.4987477376675693e-11,1.1238890003750678e-12,1.4645848565785987e-10,2.663194127825763e-15,3.5133018427199938e-15,5.43021251189078e-14,3.76,0.0,0.35989117487864725,0.9967619732013887,0.00013939419357142952,2.5507833750770945e-06,0.42372989861310345,0.43501998685614895,0.0029499041372569898,4.5076458144798947e-10,0.00012478515670192773,0.0001246789329450636,0.005306872350026027,1.3404024808414515e-09,2.924113920073809e-07,2.3873341232759085e-06,1.469731223052264e-06,3.5204338211599614e-07,0.0004698616365888418,7.165110456218479e-09,7.187663195675192e-08,2.7972179484579284e-06,5.14414294113548e-06,7.692051632096262e-05,0.00037964754500581304
1.2652948195247294e-06,0.9702291184809149,0.00015726900230598407,5.4373836132805364e-05,3.1627638475755136e-05,0.0002092070887476976,0.0,0.0,1.858302743387695e-05,1.6967789656662917e-08,4.180814530417313e-06,1.7675657219850469e-06,2.999801004491372e-07,5.51255721719952e-13,1.942987002200277e-09,1.8359059102194488e-06,9.081043060303622e-06,0.00018933133756551018,1.568848955948442e-12,1.3851334653325378e-08,6.765103950578476e-11,1.2984010448716592e-11,8.367296194396097e-08,1.1893382975171191e-10,3.043531980513753e-10,6.946554693004244e-12,3.911097257924369e-14,3.725004842707799e-10,1.634058896695696e-11,1.2118646064663975e-12,1.546522786916665e-10,2.9164437605229724e-15,3.91241566374567e-15,6.032629297009224e-14,3.76,0.0,0.35556565474500756,0.9967524474842704,0.00014504169535230007,2.6564647387572243e-06,0.42787360569950667,0.43947642791302155,0.002949875676634698,4.548299940203692e-10,0.00012825283756329517,0.00012662328789127568,0.005453378087716773,1.3603208828756511e-09,3.006917683160533e-07,2.4247223676808745e-06,1.4988588923116807e-06,3.7042813815642304e-07,0.0004820498963983939,7.3408642097717955e-09,7.28357954871266e-08,2.8684386983881007e-06,5.226148724685946e-06,8.087655009555037e-05,0.00039314733959795067
1.284414704461815e-06,0.9709454359852705,0.0001607930448421671,5.562269477474962e-05,3.2700217880791265e-05,0.0002157516679576581,0.0,0.0,1.8907683935201273e-05,1.718714126392479e-08,4.4183879795013694e-06,1.8724084105216025e-06,3.163184856173051e-07,6.004728445461287e-13,2.066744922041059e-09,1.9065635921363149e-06,9.42532865602987e-06,0.00019603844916117613,1.709315731407142e-12,1.4407431993062674e-08,7.409026943324e-11,1.4075828821754455e-11,8.691735656368076e-08,1.292788298970252e-10,3.15955059503959e-10,7.789968959668411e-12,4.369331945196523e-14,4.0819087984045103e-10,1.779688329161425e-11,1.3054827730103889e-12,1.6321192608213982e-10,3.1898487433636814e-15,4.3494097316996125e-15,6.693012284444585e-14,3.76,0.0,0.35129175796259776,0.9967427547293487,0.00015080815046974197,2.7647800092631503e-06,0.4319637524537165,0.4438825684244118,0.0029498467257229287,4.588361010556613e-10,0.0001317585832978992,0.0001285388552388117,0.00560138578426544,1.3799114690966255e-09,3.090599198814515e-07,2.4615632014608284e-06,1.5279158651301533e-06,3.893446003346694e-07,0.0004943309573780404,7.517455695989403e-09,7.379098526919898e-08,2.9402491871583194e-06,5.306983168550805e-06,8.495702564530143e-05,0.00040685608599704383
1.3035345893989005e-06,0.971653736386401,0.00016432011094836952,5.6868251905150105e-05,3.3792467150027446e-05,0.00022236181138286066,0.0,0.0,1.9235787206304843e-05,1.740581490217968e-08,4.665510452906284e-06,1.9811648347212285e-06,3.332974744098648e-07,6.528137688941408e-13,2.1952261698661256e-09,1.978108760820001e-06,9.778104017729636e-06,0.00020288264581144494,1.8596803789096173e-12,1.497493379874621e-08,8.100553353467789e-11,1.52291050177789e-11,9.020340444456913e-08,1.4036537093082692e-10,3.2784992000708456e-10,8.71725777349207e-12,4.8717406248438154e-14,4.466028556956447e-10,1.936276394747642e-11,1.4050187348137185e-12,1.7214901352078848e-10,3.484673934823205e-15,4.827106918357304e-15,7.416066620770899e-14,3.76,0.0,0.34706886993328123,0.9967328951806066,0.00015669316304186057,2.8757435078156963e-06,0.43600097619154504,0.4482390091361624,0.002949817285184435,4.6278376433050095e-10,0.0001353020507435075,0.00013042514671207626,0.005750877926954823,1.39917004436507e-09,3.175148257527974e-07,2.497847232165446e-06,1.5568963878424768e-06,4.087903986059266e-07,0.0005067027894273268,7.694809544135599e-09,7.474221740735018e-08,3.012620932210065e-06,5.386625126939315e-06,8.916279846866643e-05,0.00042077065111410545
1.322654474335986e-06,0.9723541152656141,0.00016784895940010074,5.811007893418175e-05,3.490443795301369e-05,0.00022903532048892,0.0,0.0,1.956739826102603e-05,1.762396319544199e-08,4.9223972039609544e-06,2.093879454029464e-06,3.509302118207146e-07,7.083795462011183e-13,2.3284463985706396e-09,2.0505021208946398e-06,1.0139435236633003e-05,0.0002098640709227522,2.0204492317964082e-12,1.5553794009993743e-08,8.842117266002005e-11,1.6445187707074123e-11,9.352930984356087e-08,1.5223538935592243e-10,3.400405801402293e-10,9.73483184296606e-12,5.4216316790673407e-14,4.878884314363463e-10,2.1044931603793644e-11,1.5107559036426572e-12,1.8147528386903647e-10,3.802238176699916e-15,5.3484745137079435e-15,8.206802901379097e-14,3.76,0.0,0.34289638343421774,0.996722869126135,0.0001626962969971151,2.9893683685201694e-06,0.43998590672657817,0.45254634361040824,0.002949787355836001,4.666738316873003e-10,0.00013888289757842841,0.00013228171012366082,0.005901837179788405,1.4180927920415293e-09,3.2605547523373074e-07,2.5335657577634316e-06,1.5857949197948898e-06,4.287626259530255e-07,0.0005191633894350831,7.872851158323659e-09,7.568950792119395e-08,3.08552515456088e-06,5.465054972871157e-06,9.349466088336466e-05,0.0004348878497476121
1.3417743592730716e-06,0.9730466670505706,0.00017137836425816654,5.9347762841670914e-05,3.6036179650372403e-05,0.0002357700011454197,0.0,0.0,1.9902576463600986e-05,1.784173986764857e-08,5.189263782117432e-06,2.21059452931027e-06,3.69229641907773e-07,7.672687331973336e-13,2.4664148655142905e-09,2.1237043587360446e-06,1.0509384938323727e-05,0.00021698281297992066,2.1921441322842162e-12,1.6143963352284788e-08,9.636211599440488e-11,1.7725349221403082e-11,9.689327543679976e-08,1.6493253072401529e-10,3.525297439790035e-10,1.0849427126512945e-11,6.022483438745105e-14,5.32204619173645e-10,2.285039183314456e-11,1.6229858485691788e-12,1.912026325413587e-10,4.143915002003514e-15,5.9166271445723e-15,9.070551186517404e-14,3.76,0.0,0.3387736985267898,0.9967126768976486,0.0001688170771031681,3.105666524789813e-06,0.44391916645938917,0.45680515831261287,0.0029497569385725673,4.705071361536491e-10,0.00014250078228725024,0.0001341081282961702,0.006054246382220919,1.4366762611407484e-09,3.346808678102882e-07,2.5687107459668762e-06,1.614606126683452e-06,4.4925785061473445e-07,0.0005317107809603757,8.051506772480842e-09,7.663287274662665e-08,3.158932817936929e-06,5.542254552878927e-06,9.795334272309169e-05,0.00044920444846942856
1.3608942442101572e-06,0.973731485029691,0.0001749071153377631,6.058090566941619e-05,3.718773926442088e-05,0.0002425636655462609,0.0,0.0,2.024137954414881e-05,1.8059299632107882e-08,5.466325974128911e-06,2.3313501290711386e-06,3.88208491836594e-07,8.295770820642452e-13,2.609134447721534e-09,2.1976761952667784e-06,1.0888012258828292e-05,0.00022423890629634865,2.375302504255678e-12,1.6745389454993763e-08,1.0485386754882771e-10,1.9070782531355607e-11,1.0029350478964145e-07,1.7850218731511635e-10,3.653200183042022e-10,1.2068110198595298e-11,6.677947874595164e-14,5.797134195123438e-10,2.478646285594888e-11,1.7420082642526634e-12,2.013431027478593e-10,4.511133273069097e-15,6.5348295082821834e-15,1.0012975292017668e-13,3.76,0.0,0.3347002224667222,0.996702318869835,0.0001750549899808589,3.2246486975919794e-06,0.44780137046562823,0.4610160326975073,0.0029497260344382853,4.742844971823125e-10,0.0001461553641311795,0.00013590401799488057,0.006208088547880554,1.4549173537627848e-09,3.4339001307832747e-07,2.6032748137632454e-06,1.64332487412323e-06,4.702721289783173e-07,0.0005443430139169638,8.230703499639861e-09,7.757232773684856e-08,3.2328146667611987e-06,5.618207142152119e-06,0.00010253951206966532,0.0004637171693948158
