Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3CF3(1),O2(2),H2O(3),CH4(4),CH2CF2(57),HF(38),O2(161),S(164),CF2O(49),S(125),C2HF(58),S(463),C2HF(468),C2H2F3(68),S(165),S(464),S(130),C2H2F2(59),C2H3F2(65),C2H2F3(67),CF2(43),CHFCF2(55),CF2CH(73),C2HF2(72),S(179),C2H3F2(64),CHF2(82),CHF3(42),S(1244)
0.0023697929202189873,0.5378484024353296,2.4080019522389373e-08,1.0633670190751335e-08,6.3064579218153426e-09,9.276418466448704e-06,0.0,0.0,2.9409111117531232e-05,7.648342678366005e-07,9.636297943897122e-06,3.4365535907366256e-08,1.6394699338374143e-09,2.0665891222394487e-25,4.001986417685269e-18,9.216667513069334e-12,5.619274043996581e-09,0.0006007425295160868,8.236983414398956e-21,1.0278733668677737e-17,3.367873098521993e-18,7.050254346703238e-22,1.1797954667249495e-13,4.763386454325794e-13,2.997406676334033e-13,5.766881510812847e-15,4.516433441790059e-22,8.984152480939064e-14,1.80234368005083e-13,8.97868500482946e-18,1.2249000054645625e-11,2.328386104716006e-19,1.1011624938327236e-19,9.540847175609618e-15,3.76,0.0,0.49007847807128185,0.9992676881293776,1.7291831023469597e-05,1.9211032812386154e-07,0.04537574302734359,0.04598673010933126,8.540423032420061e-05,1.0788339144228149e-13,0.0006055954412638903,5.932368807635027e-06,1.2520065747981589e-06,6.384360720446005e-09,5.1278302093584216e-14,1.9381165142247057e-08,1.14768757354149e-08,2.319209981657346e-06,2.6910560285674045e-14,3.29490757571352e-07,4.7737267905645756e-08,3.991411780124906e-08,4.632221625419899e-06,2.729416476417903e-05,2.3966054795997315e-10,1.1378921284291893e-11,7.5815214833812e-08,7.718899658413844e-09,9.74900540983495e-08,2.87431741439549e-07,4.635113318483983e-09
0.0023831677424024414,0.5378734063793815,2.4341354229694434e-08,1.0714902363634224e-08,6.400857258124788e-09,9.419526125031709e-06,0.0,0.0,2.9707385528566555e-05,7.786174397961604e-07,9.819028721635168e-06,3.496942071152127e-08,1.663568461831367e-09,2.1385533529875466e-25,4.097488475290945e-18,9.33601780376248e-12,5.707563488307804e-09,0.0006073661668859728,8.50146823649488e-21,1.0448444646885358e-17,3.4891157512649544e-18,7.270927254580087e-22,1.1948028069438297e-13,4.931246355993647e-13,3.0687639545763783e-13,5.979637311852414e-15,4.720413261036239e-22,9.270498447552562e-14,1.8683899818447459e-13,9.264464944941125e-18,1.2509784260589307e-11,2.4086304600911934e-19,1.136723494037606e-19,9.87649142131593e-15,3.76,0.0,0.4898299616903587,0.999260455096584,1.7602096137229608e-05,1.9605251351902994e-07,0.045616962094806236,0.046234735292612066,8.540361186872613e-05,1.0845107635528224e-13,0.000612318857070137,5.989265458135538e-06,1.2659336404951554e-06,6.445246278714895e-09,5.1848970405559264e-14,1.956714136185804e-08,1.1562207937504385e-08,2.3703457765063292e-06,2.7080845262374395e-14,3.332916732660038e-07,4.847597246808194e-08,4.029888156219693e-08,4.710842497589824e-06,2.7651742117296865e-05,2.4384975392553605e-10,1.1577764873948145e-11,7.710312239872789e-08,7.841104062503723e-09,9.873290329022518e-08,2.9517923822022816e-07,4.713602466512837e-09
0.0023965425645858956,0.5378983980991531,2.4604366090268735e-08,1.079654123537688e-08,6.496432888274553e-09,9.564198202133942e-06,0.0,0.0,3.0007337830286423e-05,7.926013951960184e-07,1.0004396388578761e-05,3.558121417513595e-08,1.6879336995650113e-09,2.212589502977089e-25,4.194928619905515e-18,9.456448953390262e-12,5.796795854282462e-09,0.0006140240190178019,8.773369486123237e-21,1.0619954820946547e-17,3.614084375295582e-18,7.497421123588839e-22,1.2099461989683547e-13,5.104307256411089e-13,3.1415000594014006e-13,6.199237697138071e-15,4.932713638142635e-22,9.564463652397674e-14,1.9365190453164908e-13,9.557894506243906e-18,1.2774740020486127e-11,2.4912569289817745e-19,1.1732848698580084e-19,1.0222375792619762e-14,3.76,0.0,0.4895815652857446,0.9992531815516522,1.791691357914599e-05,2.0005544842619655e-07,0.045858019368190533,0.04648261465520687,8.540298995102028e-05,1.0901831361075684e-13,0.000619078103406956,6.0465482461269435e-06,1.2799350121883735e-06,6.506540690993811e-09,5.2422684865906105e-14,1.975438134631091e-08,1.1647803082006075e-08,2.422462814024817e-06,2.7251371325604285e-14,3.371167886290691e-07,4.9222425130142055e-08,4.068629151004667e-08,4.790376429636802e-06,2.8012717640542883e-05,2.480975727043094e-10,1.1779386385681542e-11,7.840845092866871e-08,7.964627663736098e-09,9.998611610261466e-08,3.0309430629487366e-07,4.793148135512397e-09
0.0024099173867693498,0.5379233776048029,2.486905432510698e-08,1.0878587214591393e-08,6.593195982456197e-09,9.710445152971593e-06,0.0,0.0,3.0308965573817203e-05,8.067881902232029e-07,1.019242924675822e-05,3.6200989380275906e-08,1.7125673103038818e-09,2.28997784209011e-25,4.2943664362641544e-18,9.577951674684633e-12,5.886975551238042e-09,0.0006207160486865604,9.053137257674987e-21,1.0793272422139117e-17,3.742874615171312e-18,7.729877299815564e-22,1.2252243925427265e-13,5.282708648450126e-13,3.215634691546355e-13,6.425872942712664e-15,5.153643268488334e-22,9.866211180819701e-14,2.0067858144415407e-13,9.859137683074033e-18,1.3043910226741426e-11,2.576325610845532e-19,1.210874891027671e-19,1.0578767007403823e-14,3.76,0.0,0.4893332887410181,0.9992458674796919,1.8236338612863212e-05,2.041197602451384e-07,0.04609891493290824,0.046730368255790675,8.540236456980949e-05,1.0958510344780709e-13,0.0006258731641296624,6.104217573039908e-06,1.294010645951237e-06,6.5682443196445624e-09,5.2999443673816776e-14,1.9942886441359698e-08,1.173366320089051e-08,2.4755771186266094e-06,2.742213958159672e-14,3.409661838841233e-07,4.997666116648927e-08,4.107635109325598e-08,4.870828592963499e-06,2.8377113859880335e-05,2.5240464318319016e-10,1.1983817676184346e-11,7.973137816513022e-08,8.089476840565047e-09,1.012497283068399e-07,3.1117966680871166e-07,4.873761015902223e-09
0.0024219547267344582,0.5379458487252249,2.510870619190731e-08,1.095277692347603e-08,6.681307019431065e-09,9.843422574177551e-06,0.0,0.0,3.058186085736432e-05,8.19731435469916e-07,1.0363961128951518e-05,3.676567218508237e-08,1.7349686183766187e-09,2.3610988935940467e-25,4.385443615272971e-18,9.688221725921845e-12,5.9689508422257575e-09,0.0006267680663492523,9.311414988452933e-21,1.0950810401151247e-17,3.862133963103951e-18,7.944222346526348e-22,1.2390902411382685e-13,5.447953834288158e-13,3.283567956159362e-13,6.636020078147519e-15,5.3601085790503575e-22,1.0144574684403641e-13,2.0718999794016886e-13,1.0137074457903329e-17,1.3289802310119942e-11,2.6550226754160996e-19,1.245602636186723e-19,1.0908727465916482e-14,3.76,0.0,0.4891099422344908,0.9992392501518542,1.852780671322788e-05,2.078306387937449e-07,0.04631558275083984,0.04695323901823051,8.5401798764358e-05,1.1009483195593173e-13,0.0006320193268577035,6.156450757674116e-06,1.3067421741331182e-06,6.62412773065225e-09,5.352112803102932e-14,2.011362370384238e-08,1.1811165541211394e-08,2.524246057990433e-06,2.7576039013612335e-14,3.444514661686657e-07,5.066215706538827e-08,4.142967279966206e-08,4.944024873878511e-06,2.870801378061927e-05,2.5633210831992367e-10,1.217022997764886e-11,8.093720711863509e-08,8.202979601547e-09,1.0239589991874253e-07,3.186043630102896e-07,4.947233955049647e-09
0.0024339920666995667,0.5379683099678836,2.5349714242316016e-08,1.1027296830688706e-08,6.770396899946151e-09,9.977691752602616e-06,0.0,0.0,3.0856109025356516e-05,8.32842151589916e-07,1.0537695867932029e-05,3.733693357751653e-08,1.7575906333863697e-09,2.434110835490483e-25,4.478100105856241e-18,9.79936824451468e-12,6.051700124215137e-09,0.0006328477103428638,9.576051375265163e-21,1.110982502230139e-17,3.984640457356808e-18,8.16355276888246e-22,1.253066377920146e-13,5.617746489995955e-13,3.352664607815709e-13,6.8521676545814595e-15,5.574047016211517e-22,1.04294985601908e-13,2.138832801584442e-13,1.042159772260452e-17,1.3539174300698954e-11,2.73579040425414e-19,1.2811980578525834e-19,1.1247621654632999e-14,3.76,0.0,0.4888866926345999,0.9992325999737758,1.882309312507496e-05,2.1159220396846674e-07,0.04653211971620874,0.04717600800357401,8.540123015147216e-05,1.1060419842287672e-13,0.0006381944747263384,6.208997567097316e-06,1.3195337870742014e-06,6.680343068240503e-09,5.404527554187041e-14,2.0285387485196874e-08,1.1888885639553523e-08,2.5737478802518687e-06,2.7730136358772964e-14,3.479565412304508e-07,5.1354010640103084e-08,4.178514543825455e-08,5.017972802667974e-06,2.9041719159100508e-05,2.603084795799177e-10,1.2358961075497482e-11,8.215756615683555e-08,8.317565662628853e-09,1.0355054884486682e-07,3.261712464155497e-07,5.021587885870677e-09
0.002446029406664675,0.5379907613402223,2.5592077513021257e-08,1.110214716059779e-08,6.8604737959951235e-09,1.0113260326678576e-05,0.0,0.0,3.1131707865231665e-05,8.461218429761772e-07,1.0713654560473903e-05,3.791482768300983e-08,1.7804349548193447e-09,2.509177577524673e-25,4.57236724309195e-18,9.911394821989984e-12,6.1352264883520895e-09,0.000638954953356464,9.847267751766124e-21,1.1270322247283682e-17,4.110468034867873e-18,8.387967192807915e-22,1.2671532525128592e-13,5.792194924844007e-13,3.422939272475796e-13,7.074463554955083e-15,5.795701309352348e-22,1.0721107123125583e-13,2.2076267500692414e-13,1.0712832059323242e-17,1.3792057615565677e-11,2.8186747881801864e-19,1.317681159798184e-19,1.1595656106374776e-14,3.76,0.0,0.4886635398558207,0.9992259169341989,1.9122239176794897e-05,2.1540491848112573e-07,0.04674852589128913,0.047398675254437556,8.540065873018965e-05,1.1111320302272481e-13,0.0006443985962806346,6.261858209197611e-06,1.3323854528328577e-06,6.736890505122502e-09,5.457188489686845e-14,2.0458178490250187e-08,1.196682497818317e-08,2.6240946755720084e-06,2.7884432455936632e-14,3.5148146999479716e-07,5.205224659735563e-08,4.214277096866185e-08,5.092676074529297e-06,2.9378246438234855e-05,2.6433421949459165e-10,1.2550033276943936e-11,8.339258637561295e-08,8.433239508381297e-09,1.0471369996727073e-07,3.338823593067248e-07,5.096830689561984e-09
0.0024580667466297837,0.538013202849696,2.5835794904880233e-08,1.1177328076905124e-08,6.951545830799677e-09,1.0250135939154232e-05,0.0,0.0,3.1408655028543865e-05,8.5957201530325e-07,1.0891858450794145e-05,3.8499408895688456e-08,1.8035031630182737e-09,2.5861930451965283e-25,4.668252675285294e-18,1.0024304921651516e-11,6.219532986176465e-09,0.0006450897680235927,1.0125159458524716e-20,1.1432308025488043e-17,4.239692002547619e-18,8.617554497739921e-22,1.2813513054891148e-13,5.971409596280665e-13,3.4944066527479953e-13,7.303058794538873e-15,6.025319232534285e-22,1.1019526447874439e-13,2.2783250730816937e-13,1.1010903638269368e-17,1.4048483712863243e-11,2.90372219154923e-19,1.3550710462049904e-19,1.1953041303641158e-14,3.76,0.0,0.4884404838124241,0.9992192010217389,1.9425286526037205e-05,2.1926924668355548e-07,0.04696480133835878,0.047621240813387575,8.540008449953747e-05,1.1162184592948782e-13,0.0006506316801658614,6.315032864691375e-06,1.345297139493427e-06,6.793770184766917e-09,5.510095478762003e-14,2.0631997335272368e-08,1.2044985039529668e-08,2.6752986637827338e-06,2.8038928154264344e-14,3.550263141633086e-07,5.275688929529101e-08,4.2502551172855416e-08,5.168138360032254e-06,2.971761206507052e-05,2.6840977738119985e-10,1.2743467933138624e-11,8.464239943024393e-08,8.550005554116949e-09,1.0588537783068326e-07,3.417397624928946e-07,5.1729702817564926e-09
0.002470104086594892,0.5380356345037715,2.6080865200484083e-08,1.1252839717188438e-08,7.043621171155888e-09,1.0388326236530332e-05,0.0,0.0,3.168694803016139e-05,8.731941752616446e-07,1.1072328930805674e-05,3.909073187712262e-08,1.8267968745177103e-09,2.665284007837991e-25,4.765785212419013e-18,1.0138102450889959e-11,6.304622628218794e-09,0.0006512521269218281,1.0409871141722474e-20,1.1595788294112769e-17,4.372389057270255e-18,8.852414462193938e-22,1.295661026408311e-13,6.155503143692442e-13,3.567081534365294e-13,7.538107568353333e-15,6.263156839105277e-22,1.1324884379917352e-13,2.3509718079208093e-13,1.1315940261338316e-17,1.4308484079844924e-11,2.990980210810319e-19,1.3933866617592892e-19,1.2319991734852226e-14,3.76,0.0,0.4882175244184775,0.9992124522248856,1.9732277159816948e-05,2.2318565454036876e-07,0.04718094611969949,0.04784370472294061,8.539950745853175e-05,1.1213012731710751e-13,0.0006568937151280192,6.36852168678569e-06,1.358268815166434e-06,6.85098222093052e-09,5.56324839067947e-14,2.0806844546897462e-08,1.21233673059015e-08,2.72737219480193e-06,2.819362431325941e-14,3.585911362168115e-07,5.3467962767147126e-08,4.286448765278625e-08,5.244363304455768e-06,3.005983248919516e-05,2.725356148953312e-10,1.2939286641892584e-11,8.590713747696385e-08,8.667868169498198e-09,1.0706560660546458e-07,3.497455353282616e-07,5.250014606046493e-09
0.0024821414265600006,0.5380580563099271,2.6327287062375652e-08,1.132868220435029e-08,7.136707989046475e-09,1.0527838868479335e-05,0.0,0.0,3.1966584247645027e-05,8.869898302879852e-07,1.1255087540501373e-05,3.968885155601289e-08,1.850317692139467e-09,2.746495451763225e-25,4.864985263603977e-18,1.0252790951240859e-11,6.39049838316351e-09,0.0006574420025723763,1.0701559034533395e-20,1.17607689781325e-17,4.508637306993482e-18,9.092644422696316e-22,1.3100828609247874e-13,6.344590423589677e-13,3.640978779856652e-13,7.779767283567753e-15,6.509477079002502e-22,1.1637310546953e-13,2.4256117912642785e-13,1.162807137977575e-17,1.4572090233846663e-11,3.0804970946451474e-19,1.4326477169556313e-19,1.269672595137968e-14,3.76,0.0,0.48799466158784577,0.9992056705320033,2.0043253394735835e-05,2.2715460960007044e-07,0.0473969602975976,0.04806606702556312,8.539892760617794e-05,1.1263804735945652e-13,0.000663184690014382,6.42232480096983e-06,1.3713004479888073e-06,6.908526697515452e-09,5.616647094814231e-14,2.098272056139319e-08,1.2201973259295318e-08,2.7803277490583183e-06,2.8348521802807643e-14,3.621759994183754e-07,5.418549070645191e-08,4.322858182792809e-08,5.32135452712862e-06,3.040492416106356e-05,2.767121927902192e-10,1.3137511309488024e-11,8.718693316188408e-08,8.786831667359285e-09,1.0825441007891331e-07,3.579017757300299e-07,5.327971634467934e-09
0.002506216106490218,0.538102870408448,2.682417950759065e-08,1.1481360071648701e-08,7.325948752328245e-09,1.081086174614383e-05,0.0,0.0,3.252987514879447e-05,9.151076569473834e-07,1.1627556051435959e-05,4.090570204939833e-08,1.8980470790746334e-09,2.915412990391418e-25,5.068469949530176e-18,1.0484855245165723e-11,6.564619892766574e-09,0.0006699041939303193,1.1306435143131897e-20,1.2095255231302805e-17,4.792107048212233e-18,9.589609919810204e-22,1.3392646820516515e-13,6.738216962956291e-13,3.7925001889343853e-13,8.283565570359759e-15,7.028653555209315e-22,1.2283895124438053e-13,2.581054925959658e-13,1.2274143108564883e-17,1.511024609138326e-11,3.2665046840401927e-19,1.5140867288743385e-19,1.3480440730940369e-14,3.76,0.0,0.4875492252709847,0.9991920084109891,2.067733358293866e-05,2.3525203921286063e-07,0.04782859709223838,0.04851048697963171,8.53977594633949e-05,1.1365280410349705e-13,0.0006758534154591929,6.530874267234461e-06,1.3975434577629867e-06,7.024613156342152e-09,5.724181357783144e-14,2.133756028666503e-08,1.2359862152082762e-08,2.8889355045012703e-06,2.865892430530644e-14,3.6940610625063036e-07,5.564000300574577e-08,4.396324801962854e-08,5.477650149644072e-06,3.110378704120172e-05,2.852194163845754e-10,1.3541265893578789e-11,8.979223031878562e-08,9.028078268363209e-09,1.1065783430888681e-07,3.746741438149362e-07,5.486655824342889e-09
0.0025302907864204354,0.5381476452053118,2.732645904201654e-08,1.1635362136940426e-08,7.519333590856944e-09,1.1099265811919218e-05,0.0,0.0,3.3098503983530094e-05,9.439375598451146e-07,1.2009439274742937e-05,4.2150405114885465e-08,1.9467042298506694e-09,3.0933420554515855e-25,5.278880268084804e-18,1.0720526394771748e-11,6.741920403885417e-09,0.0006824761211255925,1.1940994548737808e-20,1.243581394130432e-17,5.090755110624643e-18,1.0109259621665177e-21,1.368900367404106e-13,7.153253676922541e-13,3.949091267252755e-13,8.815779062852783e-15,7.585102020456854e-22,1.2960353405565007e-13,2.7450295248649667e-13,1.2950187345426377e-17,1.566320384447311e-11,3.4621481429272076e-19,1.5995525081950344e-19,1.4306017555918416e-14,3.76,0.0,0.487104174168758,0.9991782145631324,2.1327872216810683e-05,2.435653065165855e-07,0.04825971222068112,0.04895450101432228,8.539658006302017e-05,1.1466611755124602e-13,0.000688637769322363,6.640681704921315e-06,1.4240259144472163e-06,7.142029626442703e-09,5.832697224863975e-14,2.169651816780328e-08,1.2518663560754912e-08,3.0012243968923976e-06,2.8970142829788784e-14,3.767171565060371e-07,5.712060867505206e-08,4.4706557407585986e-08,5.6370536394054466e-06,3.18143322659316e-05,2.939351641411524e-10,1.3954907452377876e-11,9.245936125021034e-08,9.273778693102854e-09,1.1309583296344862e-07,3.920740217395042e-07,5.649087157004e-09
0.002554365466350653,0.53819238076075,2.783411045657628e-08,1.1790688450647211e-08,7.716928035820356e-09,1.1393112322028722e-05,0.0,0.0,3.3672444772049166e-05,9.734915991782115e-07,1.2400914885809392e-05,4.342340971350706e-08,1.996302090849741e-09,3.2806803678519025e-25,5.4963911140546006e-18,1.0959832538179312e-11,6.922422092904703e-09,0.0006951575622621088,1.260648759950612e-20,1.2782492070326195e-17,5.405259265165127e-18,1.0652423809850887e-21,1.39899345858021e-13,7.590702570686881e-13,4.1108735287707054e-13,9.377787972471477e-15,8.181202083903596e-22,1.366778803839741e-13,2.917924018195631e-13,1.3657299099150985e-17,1.6231216251337626e-11,3.667844572698196e-19,1.6892148233795286e-19,1.5175357035327297e-14,3.76,0.0,0.4866595075849191,0.9991642888909068,2.1995219695472726e-05,2.5209820609467106e-07,0.04869030618142622,0.04939810946755987,8.539538939671776e-05,1.156779890912884e-13,0.0007015376660755443,6.751747099068903e-06,1.4507475641081277e-06,7.260775681558639e-09,5.942193655035533e-14,2.2059594373764693e-08,1.267838931207307e-08,3.1172990009960747e-06,2.928218471238431e-14,3.84109684694685e-07,5.862748435213627e-08,4.545851465044939e-08,5.799592954739348e-06,3.253669131121373e-05,3.028631775389631e-10,1.4378612921412983e-11,9.518940331087951e-08,9.523965315814944e-09,1.1556858204359366e-07,4.1011886198278805e-07,5.8153303397891325e-09
0.00257844014628087,0.5382370771351654,2.834711651136688e-08,1.1947338659973698e-08,7.918797635165295e-09,1.1692462530530987e-05,0.0,0.0,3.425166928794215e-05,1.003781821737193e-06,1.280216295096114e-05,4.472516899938523e-08,2.046853642845824e-09,3.477839312094032e-25,5.721179585940863e-18,1.12028013528368e-11,7.10614639855228e-09,0.0007079482945082276,1.3304211338387375e-20,1.3135336387085397e-17,5.736321884541197e-18,1.1219955150052585e-21,1.4295474393442942e-13,8.051604311951578e-13,4.2779695484998506e-13,9.971029269451813e-15,8.819465477705184e-22,1.4407331562069252e-13,3.100140532866807e-13,1.4396599959491486e-17,1.6814536134420865e-11,3.884025340118773e-19,1.783249464239716e-19,1.609043047144619e-14,3.76,0.0,0.4862152248201025,0.9991502312948445,2.2679731686030833e-05,2.6085455515070195e-07,0.049120379473087575,0.049841312676464224,8.539418745598582e-05,1.1668842011118315e-13,0.0007145530218546808,6.864069971921259e-06,1.4777081532548496e-06,7.380850397332247e-09,6.052669609089271e-14,2.242678756481624e-08,1.2839051210746256e-08,3.237266008017914e-06,2.95950574582248e-14,3.915842380581589e-07,6.0160800635205e-08,4.621912136147016e-08,5.965295580294481e-06,3.327099551538005e-05,3.1200722193009285e-10,1.481256040656386e-11,9.798344044706572e-08,9.778669514808404e-09,1.1807625093481064e-07,4.288264145298629e-07,5.985450456302462e-09
