Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3CF3(1),O2(2),H2O(3),CH4(4),CH2CF2(57),HF(38),O2(161),S(164),CF2O(49),S(125),C2HF(58),S(463),C2HF(468),C2H2F3(68),S(165),S(464),S(130),C2H2F2(59),C2H3F2(65),C2H2F3(67),CF2(43),CHFCF2(55),CF2CH(73),C2HF2(72),S(179),C2H3F2(64),CHF2(82),CHF3(42)
0.003821044343836194,0.6042766855005983,7.110842894383835e-07,1.9445256364407594e-07,5.141003721634166e-07,0.0008164884334455795,0.0,0.0,0.0002735199395224567,3.661751029915991e-05,0.0017849069977793756,6.300691815286062e-06,2.3687942852318383e-07,1.9319192733534432e-20,1.2680596740769875e-14,1.1352991962495045e-09,5.709291650990161e-07,0.00820192823895561,4.639644499376741e-16,9.469816505264723e-15,3.0318450249424055e-13,1.4008969573607356e-17,1.6516788608088077e-11,4.425932574818321e-09,1.434598708007826e-10,1.5994725111632723e-10,1.7134177225812752e-16,4.608026397112132e-10,2.84503382055945e-09,9.030253335474316e-14,2.265180478924571e-09,3.2952383328877237e-15,2.3734430656948224e-15,1.6730523679982056e-10,3.76,0.0,0.4407767355149705,0.9886167021747143,0.0025022752532760607,5.5298079253420604e-05,0.2582345326439666,0.26753403677582666,0.0001269776878378213,1.0621501033351487e-12,0.009379350052080427,8.007413198898102e-05,5.984891772455958e-05,4.689982956553692e-08,5.6491050080922545e-12,3.509075528438143e-07,1.9620295535322597e-07,0.0006911548862953013,1.2313634218616784e-12,2.1315659945351413e-05,2.9535559224066325e-06,8.713010361325068e-07,0.00044895369027402786,0.0010256124910566764,8.778889318252165e-08,4.742084592180657e-09,1.006085059687427e-05,5.441652808262586e-07,7.493810058306622e-06,0.00021345908336727485
0.0038337639251041864,0.6043522160624099,7.140251867225536e-07,1.956552915974436e-07,5.188495267436002e-07,0.0008234820049518334,0.0,0.0,0.00027450935769344744,3.691342759075373e-05,0.0018073521821310036,6.377061395640665e-06,2.392013490705988e-07,1.9644171279729216e-20,1.2839731422172267e-14,1.1451382884358824e-09,5.74691155044144e-07,0.008248236058078213,4.754787898442486e-16,9.552978545284959e-15,3.098781483528114e-13,1.4254715762730916e-17,1.6659648081035586e-11,4.5098710045653676e-09,1.4488647647736155e-10,1.6374720110019815e-10,1.7578049319452133e-16,4.687921217827905e-10,2.892953010893243e-09,9.178243727419602e-14,2.2864187040500624e-09,3.3574966783275372e-15,2.423233537212155e-15,1.705650234603932e-10,3.76,0.0,0.44005869904896766,0.988534652526626,0.0025318148538265106,5.5846563538407284e-05,0.2588670146796579,0.2682264610876454,0.00012696714839323584,1.0645301437743501e-12,0.00944234006923379,8.038100230920674e-05,6.0222617939503515e-05,4.706977479358013e-08,5.684384711699074e-12,3.5226500792104945e-07,1.976061363644457e-07,0.0006989291723230558,1.2382573121561516e-12,2.1486261949906665e-05,2.9719327157834158e-06,8.748504655182626e-07,0.0004525782591413131,0.0010330237534726017,8.872306077007503e-08,4.792415802469427e-09,1.0165063856529189e-05,5.476388650173547e-07,7.549324405387085e-06,0.00021617316148431163
0.003846483506372179,0.604427646769513,7.16971190575499e-07,1.9686529919889126e-07,5.23632341583638e-07,0.0008305125613748952,0.0,0.0,0.00027549977468400213,3.7210845503031274e-05,0.0018300116423642866,6.454195320406366e-06,2.41540755475628e-07,1.9973997697511907e-20,1.3000582890245183e-14,1.155049363489227e-09,5.784656137201349e-07,0.008294611552125826,4.872621989321525e-16,9.636561516007275e-15,3.1669888612064156e-13,1.4504028703489436e-17,1.6803549082543377e-11,4.595116362753182e-09,1.4632286243940587e-10,1.6762662791078954e-10,1.8032186141420904e-16,4.768939865078578e-10,2.941489803722697e-09,9.32838152633704e-14,2.307781389692957e-09,3.4207395227708445e-15,2.473959426719782e-15,1.7387733673779195e-10,3.76,0.0,0.43934163435322277,0.988452208411586,0.0025616101147455605,5.639827603798474e-05,0.2594981533143198,0.2689177500760048,0.000126956558286026,1.066903384858759e-12,0.009505574072705275,8.068817611852669e-05,6.059736120781839e-05,4.723981435641238e-08,5.7197629021766574e-12,3.536239315666143e-07,1.9901884494419118e-07,0.0007067612667953962,1.245178284139484e-12,2.165777571081935e-05,2.9903634277135187e-06,8.784054530795788e-07,0.000456220484820924,0.0010404596732923295,8.966505431715644e-08,4.843166719633485e-09,1.027011756622786e-05,5.511232743072026e-07,7.605160737939399e-06,0.0002189112509986912
0.0038592030876401714,0.6045029778956924,7.19922372005749e-07,1.980826322324048e-07,5.284490558383e-07,0.0008375802348938635,0.0,0.0,0.0002764912116446783,3.750977119201591e-05,0.0018528869305508265,6.532100785683223e-06,2.4389776781286126e-07,2.030874138593914e-20,1.3163169541742551e-14,1.1650329848148547e-09,5.822525835724966e-07,0.008341054122363273,4.993206872926406e-16,9.720565879552442e-15,3.2364879485515076e-13,1.4756952350966375e-17,1.6948499705705818e-11,4.681685496234659e-09,1.4776908736601785e-10,1.7158700497027045e-10,1.849680120091674e-16,4.851095355526188e-10,2.9906500298223743e-09,9.480696667109776e-14,2.329268958045366e-09,3.484979916289832e-15,2.52563686273703e-15,1.772428766945101e-10,3.76,0.0,0.4386255392274788,0.9883693681185015,0.002591662694255455,5.695322404716708e-05,0.26012794951362256,0.2696079052784973,0.00012694591729641726,1.0692698302313936e-12,0.009569052795914435,8.099565781474032e-05,6.0973147226751414e-05,4.740995050886915e-08,5.7552395508521735e-12,3.5498434373536504e-07,2.0044115564246578e-07,0.0007146514322722632,1.2521264624443111e-12,2.1830204974956905e-05,3.008848270769362e-06,8.819660573987732e-07,0.00045988045666499685,0.0010479202400596843,9.061493332344481e-08,4.894340514412646e-09,1.0376017865340136e-05,5.546185534747478e-07,7.66132109101001e-06,0.0002216734951300484
0.003871922668908164,0.6045782097168764,7.228788004565656e-07,1.9930735551945536e-07,5.332999101615097e-07,0.0008446851585011908,0.0,0.0,0.0002774836892844261,3.781021178907195e-05,0.0018759796090703988,6.6107850632822085e-06,2.46272505811351e-07,2.0648473177997983e-20,1.3327509926822259e-14,1.1750897031579663e-09,5.860521067468126e-07,0.008387563169451289,5.116604627675971e-16,9.80499209962167e-15,3.3072998460926365e-13,1.5013531244776374e-17,1.7094507856949502e-11,4.76959544562711e-09,1.4922520955670266e-10,1.7562983081369194e-10,1.8972114275185772e-16,4.934400845363894e-10,3.0404395614695827e-09,9.635219532894581e-14,2.350881822367798e-09,3.550231120919478e-15,2.5782822670045355e-15,1.8066235151881184e-10,3.76,0.0,0.43791041147069526,0.9882861299219277,0.002621974262017709,5.7511414879057316e-05,0.26075640423257046,0.2702969282294983,0.00012693522520279175,1.071629483437538e-12,0.009632776980571717,8.13034517194855e-05,6.134997571154839e-05,4.7580185464053104e-08,5.790814630751224e-12,3.5634626404787836e-07,2.018731433413973e-07,0.000722599932746499,1.259101972646342e-12,2.2003553518659238e-05,3.027387450863087e-06,8.855323362020644e-07,0.0004635582645327284,0.001055405443542525,9.157275781784226e-08,4.945940383523099e-09,1.0482770925069742e-05,5.581247461560045e-07,7.717807493184805e-06,0.0002244600381040919
0.0038846422501761565,0.6046533425089997,7.258405450168631e-07,2.0053952097008288e-07,5.381851461611317e-07,0.0008518274659786503,0.0,0.0,0.0002784772279035516,3.811217439834381e-05,0.0018992912504800135,6.690255500244619e-06,2.4866509058932894e-07,2.0993264832321276e-20,1.3493622819528295e-14,1.185220085908474e-09,5.89864225011998e-07,0.008434138093467708,5.242878651658911e-16,9.889840638751812e-15,3.379445963068339e-13,1.5273810424561538e-17,1.7241581683699587e-11,4.858863443559836e-09,1.5069128755856963e-10,1.7975662900866898e-10,1.945834895467478e-16,5.018869629199162e-10,3.0908643117882542e-09,9.79198096291504e-14,2.372620396342524e-09,3.616506533504786e-15,2.6319123677249348e-15,1.8413647744833944e-10,3.76,0.0,0.43719624888109543,0.9882024920822564,0.002652546498947453,5.8072855863907275e-05,0.2613835184156211,0.27098482046023215,0.0001269244817817124,1.073982347948889e-12,0.009696747376567645,8.161156206037418e-05,6.172784639528215e-05,4.7750521372307434e-08,5.82648811658181e-12,3.5770971172006075e-07,2.0331488329470602e-07,0.000730607033611189,1.266104941248171e-12,2.2177825147236e-05,3.0459811724073797e-06,8.891043463042625e-07,0.0004672539987916128,0.0010629152737179218,9.25385881812622e-08,4.99796954349118e-09,1.0590382951112851e-05,5.616418958201185e-07,7.774621981687748e-06,0.00022727102513763872
0.003897361831444149,0.6047283765479323,7.288076739570812e-07,2.0177918235454363e-07,5.431050065874913e-07,0.0008590072919205631,0.0,0.0,0.0002794718473675107,3.841566609935774e-05,0.0019228234379592092,6.770519522436198e-06,2.5107564357616983e-07,2.1343189129286598e-20,1.3661527162942225e-14,1.1954246953324415e-09,5.936889798594332e-07,0.008480778293866252,5.37209348770064e-16,9.97511195836967e-15,3.4529480338177973e-13,1.5537835452979377e-17,1.7389729256744037e-11,4.949506924035695e-09,1.5216738022305563e-10,1.83968949521626e-10,1.9955732564521843e-16,5.104515146924683e-10,3.141930236498075e-09,9.951012170059966e-14,2.3944850945780405e-09,3.683819686674456e-15,2.6865441224952827e-15,1.8766597916072098e-10,3.76,0.0,0.4364830492561542,0.9881184528451012,0.0026833810976928567,5.8637554349243106e-05,0.26200929299625486,0.27167158349865356,0.00012691368680784422,1.076328427161335e-12,0.009760964742345647,8.19199929559687e-05,6.210675902971207e-05,4.792096031477179e-08,5.862259984815571e-12,3.590747054972952e-07,2.0476645112212165e-07,0.0007386730017135794,1.2731354957189116e-12,2.235302369620408e-05,3.064629639306261e-06,8.92682143457277e-07,0.00047096775031499544,0.0010704497207682314,9.351248509456229e-08,5.050431226363626e-09,1.0698860182007057e-05,5.651700458982265e-07,7.831766596582519e-06,0.0002301066024808488
0.0039100814127121415,0.6048033121117792,7.317802544534252e-07,2.0302639965174773e-07,5.480597354868857e-07,0.0008662247716234361,0.0,0.0,0.000280467567199861,3.872069393670748e-05,0.0019465777640340777,6.85158462560494e-06,2.535042867176231e-07,2.1698319978024784e-20,1.383124196901768e-14,1.205704097275331e-09,5.975264122451887e-07,0.008527483169555901,5.504315913170643e-16,1.0060806521795989e-14,3.527828083024819e-13,1.580565241056974e-17,1.753895869759092e-11,5.041543499626922e-09,1.536535459536571e-10,1.8826836586446264e-10,2.0464499194629096e-16,5.191350967210552e-10,3.1936433287514026e-09,1.0112344902688174e-13,2.416476322575492e-09,3.752184329951687e-15,2.7421948658898994e-15,1.912515888143218e-10,3.76,0.0,0.43577081039270615,0.9880340104430348,0.0027144797612214918,5.920551769713048e-05,0.2626337288982725,0.2723572188698499,0.00012690284005417715,1.078667724377377e-12,0.009825429843884284,8.222874846514873e-05,6.248671338316971e-05,4.8091504338845074e-08,5.8981302134878255e-12,3.6044126386333287e-07,2.0622792276571884e-07,0.0007467981051505403,1.2801937643709654e-12,2.2529153027443267e-05,3.083333048789744e-06,8.962657827329495e-07,0.0004746996104129981,0.0010780087750493815,9.449450980094387e-08,5.1033286930801445e-09,1.0808208891578235e-05,5.687092387197719e-07,7.889243380172324e-06,0.0002329669172962613
0.003922800993980134,0.6048781494763018,7.347583532212294e-07,2.0428123274967019e-07,5.530495780768134e-07,0.0008734800410946024,0.0,0.0,0.00028146440652572014,3.902726493494612e-05,0.001970555830778476,6.933458377019419e-06,2.5595114278559455e-07,2.205873192170332e-20,1.4002786672322582e-14,1.2160588619198067e-09,6.013765630386014e-07,0.00857425211887816,5.639613011832652e-16,1.014692478800434e-14,3.6041084331947214e-13,1.6077307850836783e-17,1.768927818873324e-11,5.134990965813665e-09,1.5514984422170122e-10,1.9265647578979533e-10,2.098488392937324e-16,5.279390790873871e-10,3.2460096199580694e-09,1.0276011146423292e-13,2.438594496837875e-09,3.82161427087755e-15,2.7988820366021756e-15,1.9489404623438406e-10,3.76,0.0,0.43505953008691617,0.987949163095344,0.0027458442030438446,5.9776753284086514e-05,0.2632568270356172,0.27304172809599775,0.00012689194129199475,1.0810002428543531e-12,0.009890143454875532,8.253783256916507e-05,6.286770924094568e-05,4.826215543489364e-08,5.934098782234619e-12,3.618094049746136e-07,2.0769937448651737e-07,0.000754982613307832,1.2872798763827956e-12,2.2706217029900696e-05,3.1020916036413323e-06,8.998553185693e-07,0.0004784496708201821,0.001085592427085659,9.54847236531339e-08,5.156665211787058e-09,1.0918435383457874e-05,5.7225951769028e-07,7.947054374408744e-06,0.00023585211767629603
0.0039355205752481266,0.6049528889194913,7.377420365409987e-07,2.0554373029321234e-07,5.580747804659341e-07,0.0008807732372371036,0.0,0.0,0.0002824623840123849,3.933538608781282e-05,0.001994759252453711,7.0161484356937345e-06,2.5841633542001516e-07,2.2424501132827276e-20,1.4176180747187035e-14,1.226489564987567e-09,6.052394728500039e-07,0.008621084539454635,5.778053703543329e-16,1.023346721723732e-14,3.6818117898302513e-13,1.6352848929970458e-17,1.7840695991765127e-11,5.229867352302279e-09,1.5665633427805043e-10,1.9713490823073935e-10,2.151712767001951e-16,5.368648488034966e-10,3.2990351902291333e-09,1.0442043461702199e-13,2.4608400274331646e-09,3.892123518671781e-15,2.8566234598777546e-15,1.985941010589092e-10,3.76,0.0,0.4343492061341493,0.9878639090043425,0.0027774761500792464,6.035126850446218e-05,0.26387858830966293,0.273725112695583,0.00012688099029040066,1.0833259857478714e-12,0.009955106358848841,8.284724912296737e-05,6.324974641002629e-05,4.843291551628091e-08,5.97016567273969e-12,3.631791464380408e-07,2.091808829798659e-07,0.0007632267971983969,1.2943939620333233e-12,2.2884219626922964e-05,3.1209055014837668e-06,9.034508041127982e-07,0.000482218023818685,0.001093200667603715,9.648318844809918e-08,5.210444073072887e-09,1.10295460000523e-05,5.758209253584822e-07,8.005201630620144e-06,0.00023876235289714144
0.003948240156516119,0.6050275307197004,7.407313691221958e-07,2.068139564755637e-07,5.63135590082049e-07,0.0008881044977174807,0.0,0.0,0.00028346151793433804,3.9645064357544485e-05,0.002019189653869597,7.099662540453035e-06,2.608999881062042e-07,2.2795703797428818e-20,1.4351443695507606e-14,1.2369967748931872e-09,6.091151818163658e-07,0.008667979828270672,5.919709432690569e-16,1.0320434273198862e-14,3.760961194334332e-13,1.6632323380427534e-17,1.7993220260263315e-11,5.326190892912273e-09,1.5817307480780798e-10,2.0170531944316345e-10,2.2061478988632418e-16,5.459138076414673e-10,3.352726161848269e-09,1.0610474908467004e-13,2.48321331255999e-09,3.96372630308448e-15,2.9154373160453543e-15,2.02352511474357e-10,3.76,0.0,0.4336398363290732,0.9877782463576293,0.002809377340868601,6.092907076753074e-05,0.2644990136109178,0.27440737418390587,0.0001268699868166085,1.0856449561119057e-12,0.010020319347873242,8.315700191044982e-05,6.363282471633052e-05,4.8603786457154515e-08,6.00633086847311e-12,3.645505055473129e-07,2.106725252755356e-07,0.0007715309292255897,1.30153615255011e-12,2.306316477151235e-05,3.139774931638753e-06,9.070522916735444e-07,0.0004860047621351655,0.0011008334874964946,9.748996651944463e-08,5.264668594377272e-09,1.1141547115576955e-05,5.79393502844067e-07,8.063687196014796e-06,0.000241697773261696
0.003960959737784112,0.6051020751550984,7.437264151524475e-07,2.0809197149322118e-07,5.68232255610025e-07,0.0008954739609257809,0.0,0.0,0.0002844618261790264,3.995630667538559e-05,0.002043848670071454,7.184008508187759e-06,2.6340222576080247e-07,2.3172418129943684e-20,1.452859555229488e-14,1.2475810748705238e-09,6.130037296815186e-07,0.008714937381699227,6.0646518985807145e-16,1.0407826413734496e-14,3.8415800186756345e-13,1.6915779452807133e-17,1.8146859361306355e-11,5.423980021106545e-09,1.5970012572972032e-10,2.0636939263525669e-10,2.2618186696927116e-16,5.550873718291383e-10,3.407088697989442e-09,1.0781338822346477e-13,2.5057147659203928e-09,4.0364369023567286e-15,2.9753419423089888e-15,2.0617004403130506e-10,3.76,0.0,0.43293141846568417,0.9876921733285333,0.002841549525221559,6.151016749612699e-05,0.26511810381932727,0.2750885140732,0.00012685893063599907,1.0879571569578454e-12,0.010085783222318557,8.34670946641979e-05,6.401694400425957e-05,4.877477008913856e-08,6.042594354649642e-12,3.65923499386013e-07,2.12174378734809e-07,0.0007798952831250459,1.308706580078753e-12,2.3243056445369887e-05,3.1587000905333606e-06,9.106598332098725e-07,0.0004898099789156802,0.0011084908778066424,9.850512033934525e-08,5.31934210381279e-09,1.1254445136725717e-05,5.829772926752409e-07,8.122513119136598e-06,0.0002446585300675452
0.003973679319052104,0.605176522504656,7.467272389895167e-07,2.093778208172561e-07,5.733650264825703e-07,0.0009028817659704097,0.0,0.0,0.0002854633262930403,4.026911994229449e-05,0.002068737946394574,7.26919423464867e-06,2.6592317390997137e-07,2.3554723840243704e-20,1.470765637445393e-14,1.2582430482790604e-09,6.16905155972296e-07,0.008761956595497914,6.212954858206837e-16,1.0495644099261877e-14,3.923691969229203e-13,1.7203265971761263e-17,1.8301621661571434e-11,5.523253371427553e-09,1.6123754649309908e-10,2.1112883829753512e-10,2.318750655833131e-16,5.643869721677227e-10,3.4621290027255485e-09,1.0954669143622054e-13,2.5283447909113942e-09,4.110269819061327e-15,3.0363560693892286e-15,2.1004747369763042e-10,3.76,0.0,0.43222395033737765,0.9876056880760342,0.0028739944642084195,6.209456612602661e-05,0.265735859804246,0.2757685338726447,0.00012684782151211024,1.0902625911981362e-12,0.010151498790884393,8.377753099804127e-05,6.44021041368207e-05,4.8945868171517844e-08,6.078956118239871e-12,3.6729814451991296e-07,2.1368652109078312e-07,0.0007883201339624833,1.315905377684416e-12,2.3423898658947007e-05,3.1776811688312154e-06,9.14273479494726e-07,0.0004936337677356245,0.001116172829715417,9.952871285928621e-08,5.374467951737536e-09,1.1368246504071213e-05,5.865723363737287e-07,8.181681461235623e-06,0.0002476447756076568
0.003986398900320097,0.605250873047684,7.497339032902809e-07,2.10671567651337e-07,5.785341535637329e-07,0.0009103280526828313,0.0,0.0,0.0002864660354543567,4.058351102933309e-05,0.0020938591386456314,7.355227696122231e-06,2.684629579893203e-07,2.3942699779450768e-20,1.488864621937533e-14,1.2689832708007017e-09,6.20819499934814e-07,0.00880903686477834,6.364693916469674e-16,1.0583887790809377e-14,4.0073210962491993e-13,1.7494832255011983e-17,1.845751541553556e-11,5.624029784272528e-09,1.6278539670917776e-10,2.159853949745398e-10,2.376969984337762e-16,5.73814054383337e-10,3.5178533217926473e-09,1.1130500226387403e-13,2.5511037883834857e-09,4.185239716880104e-15,3.0984987068105068e-15,2.1398558405652987e-10,3.76,0.0,0.4315174297369337,0.9875187887445047,0.002906713930374502,6.268227410579508e-05,0.2663522824242739,0.2764474350883194,0.0001268366592066038,1.0925612616651058e-12,0.010217466870772421,8.408831442639151e-05,6.478830499607179e-05,4.91170824041398e-08,6.1154161480120855e-12,3.686744570826445e-07,2.1520903040870675e-07,0.0007968057581479496,1.3231326793674661e-12,2.360569545193242e-05,3.1967183539182763e-06,9.178932802203887e-07,0.0004974762225749209,0.0011238793345354414,1.0056080739210824e-07,5.430049508469879e-09,1.1482957690346979e-05,5.901786749422276e-07,8.241194280825275e-06,0.0002506566631898209
