Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3CF3(1),O2(2),H2O(3),CH4(4),CH2CF2(57),HF(38),O2(161),S(164),CF2O(49),S(125),C2HF(58),S(463),C2HF(468),C2H2F3(68),S(165),S(464),S(130),C2H2F2(59),C2H3F2(65),C2H2F3(67),CF2(43),CHFCF2(55),CF2CH(73),C2HF2(72),S(179),C2H3F2(64),CHF2(82),CHF3(42),S(1244),S(1385),CF2O2(181),CF2O2(276),CH2F2(41),S(203),S(1542),CHO2(322),C2F(467),S(174),S(413),S(1894),C2H3F2(66),C2HF4(54),CHFO(47),S(2753),S(512)
7.28592966905292e-05,0.825762287416954,0.0006554755496360874,0.00024744311921720444,0.0003574766909863227,0.02447122386339083,0.0,0.0,0.004249132413338686,0.0006586365878580454,0.06316500093435022,0.002703429287739832,0.0004558897652967015,5.795370741779071e-11,4.0132363822662094e-08,6.123992364453758e-06,0.00033563973484931886,0.016208210779016227,2.6469119085163237e-09,5.564521965324641e-10,8.690231751039755e-08,1.4159439330909684e-10,1.8729248972022765e-07,6.990898224194771e-06,2.397093601632347e-07,9.316571291061631e-07,1.9379674194255427e-09,4.197748044867426e-06,3.4703500362926468e-06,9.28190718786716e-09,7.400548322567151e-07,2.4507666069580454e-10,1.0563400607803748e-09,6.541550866643016e-07,3.76,0.0,0.15271537880743785,0.910944865486163,0.050155475568897614,0.0019292618246218498,0.5223845629513815,0.6177966263593306,0.0007258631743601847,4.1402020928267644e-11,0.028187214365239743,0.0012183695222212976,0.005803822920257612,5.887557728920933e-08,2.283320483189605e-08,1.707305553006743e-05,0.00025601254076279523,0.002862662643320944,7.14364183229185e-09,0.0034599156829774958,0.00014516518261535518,4.5853917940365744e-05,0.04454915044484838,0.015646690378367526,0.0005328376392566544,5.2450571917708336e-05,0.001137842844344053,3.690529673935659e-05,0.0028479132212192344,0.00461900983181377,1.5154378262229464e-06,2.5430465789846287e-11,4.854592987135914e-06,5.198520971568631e-08,0.004159102386631421,1.1792778384776982e-07,3.5979398666037765e-12,5.8626171827816916e-08,3.489473419827546e-06,4.251522084335493e-09,4.999337275342343e-07,1.6328884855419842e-10,1.1477663831856452e-05,3.715219092861306e-05,0.0012401555255788638,3.6047522082737734e-09,1.0695271079884936e-08
7.318985002514334e-05,0.8260954657988742,0.0006610237690703024,0.0002497150507408388,0.00036158598461634103,0.02485730326590058,0.0,0.0,0.004248057913617064,0.0006639527472935741,0.0644042457592267,0.0027537196542932185,0.00046080870087181566,5.960603327786799e-11,4.086031333843476e-08,6.184879053483678e-06,0.00033904569571202136,0.016364637820989854,2.763317860602016e-09,5.664958160180677e-10,9.089539539396307e-08,1.451017634570484e-10,1.8922146632177148e-07,7.194457931857429e-06,2.420192956127553e-07,9.659474716427316e-07,2.0168299857315017e-09,4.322977274811156e-06,3.5559154968633146e-06,9.538370519442172e-09,7.491453622613084e-07,2.505625118976935e-10,1.0930835620049463e-09,6.729331385994892e-07,3.76,0.0,0.151299660647732,0.9093881597303226,0.05110062978243594,0.0019557064234508228,0.5219814715476097,0.619042384136392,0.0007246227761155659,4.128272350959233e-11,0.02880272580296647,0.001218175867778572,0.00589702293356983,5.874199053608749e-08,2.3200197010311722e-08,1.7099212238800055e-05,0.00025611114115579495,0.0028988437248684933,7.2229927107027275e-09,0.0035025821053120934,0.0001461785630889246,4.6024671018355875e-05,0.04522825553926063,0.015788873088148424,0.00053860503075458,5.302411747888502e-05,0.0011481959128275606,3.717476592631074e-05,0.0028671292846329747,0.004686383241865597,1.5260075796302335e-06,2.560777147782069e-11,4.918893063622975e-06,5.2672495387714633e-08,0.004239208498906561,1.184842341929645e-07,3.6230196069264916e-12,5.905554556378909e-08,3.5331257493881798e-06,4.257178229570449e-09,5.022701731686366e-07,1.6527307117499545e-10,1.1583031661275356e-05,3.7877609695048913e-05,0.001268458059764522,3.6673842694837334e-09,1.0690230437029715e-08
7.352040335975747e-05,0.8264289818106635,0.0006665677553188293,0.000251970595443492,0.00036566809137599025,0.025246812646972885,0.0,0.0,0.004246376871608405,0.0006691079096172501,0.06565659101906363,0.0028044631165700796,0.0004656891296196514,6.128762953668805e-11,4.1591808778547896e-08,6.245338233911144e-06,0.0003424531586288993,0.01651954871861346,2.8837170538345086e-09,5.766745121402724e-10,9.504103962467037e-08,1.486574992084029e-10,1.911377394521445e-07,7.401684700215562e-06,2.442940984917017e-07,1.001120491147364e-06,2.0980931323927885e-09,4.450839630402059e-06,3.6427420645890136e-06,9.799556857331666e-09,7.581514818984104e-07,2.560997408608564e-10,1.130729479168801e-09,6.920505687421432e-07,3.76,0.0,0.14989343016987577,0.9078176223999526,0.05205431909070884,0.001982230698028733,0.5215567278721154,0.6202814698497077,0.0007233713566256282,4.11612785606701e-11,0.02942646030378208,0.0012178541443936869,0.005991418931818611,5.860146281116191e-08,2.357191980816616e-08,1.7123941413426796e-05,0.00025615825785880157,0.0029348876331750343,7.302443018347758e-09,0.0035453163887227378,0.000147181800613753,4.6192902975017195e-05,0.045910274400987265,0.015930569900321035,0.0005443266159462582,5.3593421871380155e-05,0.0011583917149688896,3.744176896753049e-05,0.0028861649289221012,0.004753620400915856,1.5362891769086156e-06,2.578024129423291e-11,4.983140262255454e-06,5.335919155150138e-08,0.004319990913549999,1.1902716323431938e-07,3.6474151306811e-12,5.9474340786454385e-08,3.5769626260934883e-06,4.2621241133905125e-09,5.045538089688025e-07,1.6724054897294492e-10,1.1688086878534786e-05,3.860624866839839e-05,0.0012970194226324795,3.729978414934285e-09,1.0684069996016827e-08
7.385095669437161e-05,0.8267628218298743,0.0006721071691082322,0.00025420924267251216,0.0003697217108653412,0.025639728377856358,0.0,0.0,0.00424409861253401,0.0006740997281141391,0.06692191360441942,0.0028556532718921833,0.0004705293541873352,6.299852442038128e-11,4.23266722585204e-08,6.305354550155037e-06,0.0003458617523589522,0.016672886110580532,3.0081904629290678e-09,5.869879612640854e-10,9.934356543993649e-08,1.522614105875933e-10,1.9304079397295385e-07,7.612573586653664e-06,2.4653304946835387e-07,1.0371836661522089e-06,2.1817960242002748e-09,4.58135730535701e-06,3.7308289456400954e-06,1.0065477390475615e-08,7.670694469437421e-07,2.616869167205333e-10,1.169285503883636e-09,7.11507301050739e-07,3.76,0.0,0.1484966956573222,0.906233439683434,0.05301640787882851,0.00200883086669416,0.5211105766284287,0.6215139497538807,0.0007221090642397192,4.103772760288147e-11,0.030058375455218035,0.0012174064994035397,0.006087007534279511,5.845415141877628e-08,2.3948360506271953e-08,1.7147265145656645e-05,0.0002561544832997927,0.0029707835576561043,7.381979014108525e-09,0.0035881110256428747,0.00014817478068183143,4.63586451933253e-05,0.046595088291705423,0.016071754079321505,0.0005500005788157156,5.4158308486183015e-05,0.001168426512689833,3.770627066677596e-05,0.0029050193421902236,0.004820698421840798,1.546278806435448e-06,2.5947811330840952e-11,5.047317538281153e-06,5.4045116202616696e-08,0.00440143340767068,1.1955653545285436e-07,3.671117400850529e-12,5.988239984979368e-08,3.6209740257167494e-06,4.2663666692656355e-09,5.067846606235076e-07,1.6919043706489483e-10,1.1792816141600446e-05,3.933786846057295e-05,0.001325830989058072,3.7925075420049534e-09,1.0676810476670282e-08
7.418151002898575e-05,0.8270969717341186,0.0006776416707898247,0.00025643049636939566,0.00037374557159983976,0.026036025715259762,0.0,0.0,0.004241232606973036,0.0006789260232447768,0.06820008556416965,0.0029072835711525104,0.00047532771044594296,6.473873531845155e-11,4.30647251250477e-08,6.364913046563988e-06,0.000349271102301871,0.016824593840080868,3.136818338746228e-09,5.974357704556538e-10,1.0380734769873818e-07,1.5591330118991712e-10,1.949301267076829e-07,7.827117634123249e-06,2.4873545635528836e-07,1.0741440086242254e-06,2.2679772780492564e-09,4.714551855786968e-06,3.820174970018399e-06,1.0336141060712044e-08,7.758956117283119e-07,2.673225694059864e-10,1.2087589102823814e-09,7.313030795024408e-07,3.76,0.0,0.14710946481183595,0.904635802650015,0.05398675737664006,0.002035503157567547,0.5206432667799878,0.622739889125944,0.0007208360511964855,4.0912112657714365e-11,0.03069842549273729,0.001216835120382763,0.006183784808345405,5.830021550888627e-08,2.4329504198357167e-08,1.716920592382281e-05,0.0002561004371533044,0.003006520867376331,7.461586965650056e-09,0.003630958510313179,0.0001491573930226041,4.652192949772731e-05,0.04728257823795827,0.016212399088614687,0.0005556251483771128,5.4718604898996825e-05,0.0011782967162055013,3.7968236907752564e-05,0.0029236918076470772,0.0048875946761810524,1.5559729339068822e-06,2.611042233301748e-11,5.111407997208971e-06,5.473008896259147e-08,0.004483519393555675,1.20072321684807e-07,3.694118038813917e-12,6.027957514814543e-08,3.6651497151678115e-06,4.2699131641751766e-09,5.089627803944477e-07,1.7112190878337136e-10,1.1897206244791966e-05,4.0072228945614425e-05,0.0013548839257539736,3.854944740556165e-09,1.0668472890824752e-08
7.451206336359988e-05,0.8274314169176096,0.0006831709203684827,0.00025863387527406284,0.00037773843186312585,0.02643567880995851,0.0,0.0,0.004237788459156041,0.0006835847830511932,0.06949097421686057,0.0029593473249777628,0.00048008256880951094,6.650826882227802e-11,4.3805788110017834e-08,6.423999175442897e-06,0.00035268083064657026,0.016974617003562918,3.2696801105330287e-09,6.080174777733731e-10,1.08436819538861e-07,1.5961296904197542e-10,1.9680524673459474e-07,8.045307870549228e-06,2.50900654275197e-07,1.1120080519570477e-06,2.356674924321531e-09,4.850444185812759e-06,3.910778590578095e-06,1.061155453950707e-08,7.846264322607129e-07,2.7300519100789874e-10,1.249156543989262e-09,7.514374671279645e-07,3.76,0.0,0.1457317447075886,0.9030249070786014,0.05496522578543744,0.0020622438102981524,0.5201550513886877,0.6239593522633573,0.000719552473487456,4.0784476213268597e-11,0.03134656135290552,0.001216142232090115,0.006281746275057803,5.813981586637035e-08,2.4715333812326338e-08,1.718978659663054e-05,0.00025599676505832857,0.0030420891187541805,7.541253156235704e-09,0.0036738513425317383,0.00015012953159730517,4.668278808173971e-05,0.04797262512084397,0.016352478604313814,0.0005611985997944501,5.527414297607969e-05,0.0011879988861664503,3.822763465864353e-05,0.0029421817010626683,0.004954286814210933,1.5653683031590003e-06,2.6268019713365265e-11,5.17539490853261e-06,5.5413931225045666e-08,0.004566231934535807,1.2057449905580736e-07,3.716409326256904e-12,6.066572917014621e-08,3.709479099820834e-06,4.272771184668714e-09,5.110882464273495e-07,1.730341564177354e-10,1.2001244121829913e-05,4.0809089525832956e-05,0.001384169200980505,3.91726332410501e-09,1.0659078511374742e-08
7.484261669821402e-05,0.827766142310515,0.0006886945772928836,0.0002608189130865387,0.0003816990805957178,0.026838660716325458,0.0,0.0,0.004233775895368135,0.0006880741634236342,0.07079444226411034,0.0030118377099306905,0.0004847923354712499,6.830711890274741e-11,4.454968144708483e-08,6.4825988029403905e-06,0.0003560905565207051,0.017122901998224523,3.4068542889835224e-09,6.187325527411682e-10,1.1323647100063931e-07,1.633602073060581e-10,1.9866567563137775e-07,8.267133309534966e-06,2.5302800590789846e-07,1.1507818393039727e-06,2.4479263698328764e-09,4.9890545334870706e-06,4.002637882156793e-06,1.0891722210445528e-08,7.932584691705059e-07,2.7873323719210655e-10,1.2904848120575832e-09,7.719098451545346e-07,3.76,0.0,0.14436354174613325,0.9014009532848333,0.05595166840573911,0.0020890490777879227,0.5196461874519391,0.6251724024823597,0.0007182584907192592,4.065486119095148e-11,0.03200273072826395,0.001215330093584662,0.0063808869144368705,5.797311471314074e-08,2.5105830131374875e-08,1.7209030339364766e-05,0.00025584413733826963,0.003077478063042469,7.620963891476358e-09,0.003716782031370027,0.0001510910945376861,4.684125344191918e-05,0.048665109764903194,0.01649196652867962,0.0005667192554992785,5.5824758981169627e-05,0.0011975297356543603,3.8484431962440785e-05,0.002960488488213041,0.005020752784591862,1.5744619368486407e-06,2.6420553562919365e-11,5.239261719114203e-06,5.609646629790573e-08,0.004649553760988638,1.2106305086410505e-07,3.7379842067374905e-12,6.10407345453327e-08,3.753951592739695e-06,4.274948622608744e-09,5.13161162046603e-07,1.7492639194925446e-10,1.210491684530718e-05,4.154820939406692e-05,0.0014136775943600828,3.979436859873716e-09,1.0648648843715541e-08
7.517317003282816e-05,0.8281011323923619,0.0006942123005442927,0.0002629851587179521,0.0003856263380120907,0.02724494340309955,0.0,0.0,0.004229204752923105,0.0006923924879729254,0.07211034790972913,0.0030647477748134548,0.0004894554535864125,7.013526945909593e-11,4.5296225015721454e-08,6.540698215810932e-06,0.00035949989616230153,0.017269396566030742,3.5484183692215234e-09,6.29580396668934e-10,1.1821084755242969e-07,1.671548050247906e-10,2.0051094770904827e-07,8.492580954695095e-06,2.5511690143582376e-07,1.1904709129304892e-06,2.541768359213965e-09,5.130402457598762e-06,4.0957505409120245e-06,1.1176646148634843e-08,8.017883904009592e-07,2.845051286370866e-10,1.3327496731530518e-09,7.927194124605645e-07,3.76,0.0,0.143004861614172,0.8997641459432955,0.05694593776768458,0.002115915227847689,0.5191169357350329,0.6263791021173272,0.0007169542659719645,4.052331091104956e-11,0.03266687812678578,0.001214400995290142,0.006481201172273069,5.780027550276902e-08,2.550097181896407e-08,1.7226960618824697e-05,0.00025564324772781255,0.003112677653196772,7.700705505939462e-09,0.003759743098817228,0.00015204198413991876,4.699735830652245e-05,0.0493599130250543,0.016630837003378834,0.0005721854862056856,5.637029367352715e-05,0.0012068861318157089,3.873859794455311e-05,0.002978611722279635,0.005086970852989897,1.5832511360226363e-06,2.6567978644014647e-11,5.302992066040424e-06,5.677751954082439e-08,0.004733467286800116,1.2153796651085557e-07,3.7588362846867176e-12,6.140447405446477e-08,3.798556508759473e-06,4.2764536620587e-09,5.151816550570136e-07,1.7679784766638857e-10,1.2208211628569917e-05,4.228934779294346e-05,0.0014433997070228857,4.041439198784391e-09,1.0637205595288896e-08
7.550372336744229e-05,0.82843637121504,0.000699723748721467,0.0002651321764634544,0.0003895190563130126,0.027654497765104747,0.0,0.0,0.004224084969430503,0.0006965382476770227,0.07343854498200014,0.0031180704470150753,0.000494070404431464,7.199269278318813e-11,4.6045238490858296e-08,6.598284128629304e-06,0.0003629084631041239,0.017414049835539954,3.6944487347101762e-09,6.405603432943336e-10,1.2336454855785041e-07,1.7099654790000764e-10,2.0234061029287137e-07,8.721635806172454e-06,2.5716675881912026e-07,1.231080304220709e-06,2.638236938308175e-09,5.27450682504594e-06,4.1901138838162556e-06,1.1466326107518085e-08,8.102129735885653e-07,2.90319252605159e-10,1.3759566283548568e-09,8.138651852238606e-07,3.76,0.0,0.14165570924308302,0.8981146939072768,0.0579478837625617,0.0021428385448117315,0.5185675606011583,0.6275795125207453,0.0007156399656554675,4.038986905915615e-11,0.03333894493396261,0.001213357256093651,0.006582682967502763,5.7621462725837506e-08,2.5900735447383235e-08,1.7243601160190242e-05,0.00025539481210821736,0.003147678050355539,7.780464369666008e-09,0.0038027270833770666,0.00015298210686702526,4.7151135571623057e-05,0.05005691587212098,0.016769064422543507,0.0005775957117952508,5.6910592394845894e-05,0.0012160650972856605,3.899010281651646e-05,0.002996551041308469,0.005152919619993467,1.5917334798894707e-06,2.6710254386495555e-11,5.366569789050509e-06,5.7456918496793343e-08,0.004817954626037751,1.2199924142867827e-07,3.778959824873963e-12,6.175684064496703e-08,3.843282931557166e-06,4.277294765358987e-09,5.171498770189515e-07,1.7864777684740666e-10,1.2311115830490593e-05,4.3032264269442325e-05,0.0014733259719042805,4.103244503379135e-09,1.0624770647818751e-08
7.583427670205643e-05,0.828771842416201,0.0007052285800237655,0.0002672595461045416,0.00039337612042951176,0.02806729363591933,0.0,0.0,0.0042184265723017285,0.0007005101003458422,0.07477888305840176,0.003171798538885697,0.0004986357084920376,7.387934936399686e-11,4.679654147702692e-08,6.655343688887413e-06,0.000366315868367701,0.01755681236179746,3.845020562614319e-09,6.5167165951904e-10,1.287022256974734e-07,1.748852190438325e-10,2.0415422392980125e-07,8.95428086901334e-06,2.591770238628064e-07,1.2726145242609887e-06,2.7373674194990885e-09,5.421385798716891e-06,4.2857248483024905e-06,1.1760759509137366e-08,8.185291084495091e-07,2.961739645128937e-10,1.4201107127803691e-09,8.353459967345391e-07,3.76,0.0,0.14031608876991844,0.8964528100268494,0.058957353775152536,0.002169815331117142,0.517998329839851,0.6287736940636912,0.0007143157593645387,4.025457965186742e-11,0.03401886947696857,0.001212201220535726,0.006685325699805053,5.743684171649592e-08,2.6305095527868792e-08,1.7258975914286096e-05,0.0002550995672517598,0.00318246962998883,7.860226894607575e-09,0.003845726543622909,0.00015391137332059003,4.7302618240604126e-05,0.050755999477013314,0.01690662344563775,0.0005829484021723817,5.744550515014969e-05,0.0012250638114072205,3.923891787524106e-05,0.003014306165704324,0.0052185780384127805,1.5999068248440091e-06,2.6847344870799644e-11,5.429978942550067e-06,5.813449302022592e-08,0.004902997609756136,1.224468769874921e-07,3.7983497499654754e-12,6.20977374178676e-08,3.888119794291412e-06,4.27748065938231e-09,5.190660025448334e-07,1.8047545432143177e-10,1.241361695715487e-05,4.377671892461306e-05,0.001503446664144802,4.1648272755332845e-09,1.061136602922558e-08
7.616483003667057e-05,0.8291075292398331,0.0007107264522809644,0.0002693668630540852,0.0003971964486034961,0.028483299801524763,0.0,0.0,0.004212239668578662,0.0007043068698549729,0.07613120759332413,0.003225924754143542,0.0005031499264719717,7.579518874377431e-11,4.7549953633401564e-08,6.711864480931357e-06,0.0003697217206667274,0.017697636163835257,4.0002077303758376e-09,6.629135460751684e-10,1.3422858133524528e-07,1.788205996616191e-10,2.0595136255636735e-07,9.190497163835716e-06,2.611471702553404e-07,1.3150775551356156e-06,2.8391943467791954e-09,5.571056825985999e-06,4.382579992082563e-06,1.2059941434547875e-08,8.267337989227532e-07,3.0206758954805725e-10,1.465216487853154e-09,8.571604974105995e-07,3.76,0.0,0.13898600350020468,0.8947787109648551,0.05997419281717744,0.0021968419088389526,0.5174095144934617,0.6299617061369535,0.0007129818197322017,4.0117487002760796e-11,0.034706587091355816,0.0012109352560710693,0.006789122257730672,5.7246578465541544e-08,2.671402454181745e-08,1.7273109025860103e-05,0.0002547582695765683,0.0032170429876464766,7.939979540957663e-09,0.0038887340616977108,0.00015482969821410293,4.745183936309255e-05,0.051457045293285444,0.017043489010109058,0.0005882420780936917,5.7974886687882166e-05,0.0012338796112067937,3.94850155028343e-05,0.00303187689570997,0.005283925429842397,1.6077693030921555e-06,2.6979218805297066e-11,5.493203807159028e-06,5.881007539966826e-08,0.004988577802974375,1.2288088039762693e-07,3.817001637357121e-12,6.242707760308086e-08,3.933055976128984e-06,4.277020322042477e-09,5.209302285827346e-07,1.8228017702099455e-10,1.2515702663198912e-05,4.452247265864793e-05,0.001533751911626024,4.226162382898225e-09,1.0597013886569588e-08
