Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3CF3(1),O2(2),H2O(3),CH4(4),CH2CF2(57),HF(38),O2(161),S(164),CF2O(49),S(125),C2HF(58),S(463),C2HF(468),C2H2F3(68),S(165),S(464),S(130),C2H2F2(59),C2H3F2(65),C2H2F3(67),CF2(43),CHFCF2(55),CF2CH(73),C2HF2(72),S(179),C2H3F2(64),CHF2(82),CHF3(42),S(1244),S(1385),CF2O2(181),CF2O2(276),CH2F2(41),S(203),S(1542),CHO2(322),C2F(467),S(174),S(413),S(1894),C2H3F2(66),C2HF4(54),CHFO(47),S(2753),S(512),CF2CF2(61),C2HF3(169),C2HF4(69),C2HFO(577),S(3833),S(2867),F(37),S(344),CFO(51),C1OO1(180),CH2O2(318),C2H2O(623),S(3850),S(970),S(2764),CHF2O(206),CF3(45),S(1375),C3HF3(994),CH2F(46),S(2131)
0.001634433374331067,0.46986033529841725,1.3386656308321541e-11,3.05878380112572e-11,4.544613208184722e-12,2.27553734088537e-09,0.0,0.0,3.751874439029968e-07,3.417154732174856e-09,8.597179679511861e-10,4.649164341997192e-11,1.4851085478447704e-13,6.259017139387917e-36,3.97507352208658e-26,2.3286445206846572e-17,6.54325185298344e-11,1.4319624288330792e-06,5.339261013881736e-22,1.468321611944612e-25,2.7636239276296597e-25,1.7776514247906875e-28,4.504354727108052e-18,4.239670903018219e-17,3.5144579420439733e-16,3.4001119298922977e-19,1.795573819706223e-29,2.2510188623985364e-18,1.722313620133963e-16,2.829012722714243e-21,1.124315276062613e-16,4.677440348957978e-25,1.0702190160419494e-25,2.915479595706938e-20,3.76,0.0,0.579318010949789,0.9999760808417741,8.125122925614302e-09,2.3305210716524024e-09,0.0006483353620838035,0.0006497683005847185,2.2101668119707583e-05,2.4836790880316194e-16,1.4325713904501824e-06,1.2917673080428377e-07,6.926499936917401e-11,8.059027469028763e-10,1.7645322653120175e-19,1.3894501594395925e-10,1.4578936608979323e-09,1.4762816920443753e-09,2.957063710285164e-18,2.364336966098863e-11,5.45210341050223e-12,6.932620064091836e-11,1.186916096094998e-09,1.35057769462811e-07,6.19749103649769e-15,1.8638296517735688e-16,4.603308853769004e-13,7.408643419290054e-13,2.2775228738072673e-13,1.962160595542912e-09,1.8425495237975846e-13,1.0202547564708862e-19,1.6295825270363344e-13,2.997404171882548e-17,6.009561368552331e-13,2.729399465861493e-12,6.4058294183690796e-21,3.9852839594809975e-17,5.559921859198495e-22,4.0180740001071026e-19,1.196948842226579e-14,1.493097364491401e-20,7.795233027135834e-14,7.742033079002548e-14,9.72096512930184e-10,1.5857206860279506e-15,3.595221728826525e-11,2.646691775288532e-14,2.807562388552566e-17,8.680103318570729e-15,3.133301090720253e-15,4.1338627780593764e-22,1.6509748701738198e-13,8.003210746588682e-16,1.1516962962734963e-12,6.211776684426093e-16,1.7130621158341378e-20,4.303524335693824e-22,6.120450642483994e-29,7.373136438847854e-35,1.6142968830233152e-12,8.71367727983e-16,4.735423019930224e-19,5.187799238908042e-10,1.627905487220372e-16,5.0154482536582807e-20,4.344843152308783e-12,7.389785716842259e-25
0.001709718104172205,0.46986296697076546,1.4071214387465436e-11,3.2271072113363805e-11,4.888982679008084e-12,2.500745613627113e-09,0.0,0.0,3.959822023685648e-07,3.739612457686167e-09,9.80918676107443e-10,5.2408506248796994e-11,1.6280895126747058e-13,-1.2271011465648113e-35,4.0925397088349874e-26,2.5236114490322542e-17,6.543719937781937e-11,1.5667722396551596e-06,6.284909124767989e-22,1.6804192969619045e-25,3.1003097215801373e-25,1.9271157148185691e-28,4.552128306122126e-18,5.031478904318568e-17,3.568534921942509e-16,4.159134351180689e-19,1.9768291898410762e-29,2.440280227102975e-18,1.8049480279124892e-16,2.829589633828092e-21,1.2974941487530793e-16,5.320633006674366e-25,1.175358571314597e-25,3.342204388429469e-20,3.76,0.0,0.5792880854827994,0.9999759241697537,9.088852679430886e-09,2.440757531382283e-09,0.0006781122300491534,0.0006796801807926123,2.210166464988555e-05,2.597735037042175e-16,1.5674627677849916e-06,1.320239544078178e-07,7.578663602067914e-11,8.236618493351937e-10,1.931212248501538e-19,1.4200872873722842e-10,1.6716884840105923e-09,1.628427934968028e-09,3.093858897002343e-18,2.620824958210265e-11,6.0090946241624865e-12,7.085826038405623e-11,1.293946411736624e-09,1.4529797831721493e-07,6.664380256000057e-15,2.0045384834740317e-16,4.964666468570069e-13,8.176976597267455e-13,2.513370676030351e-13,2.0747234298888594e-09,1.9872517710665445e-13,1.1003731570847203e-19,1.7775053082053688e-13,3.2693379194113636e-17,6.887452327830076e-13,3.0083385013837884e-12,6.908832114255787e-21,4.2993740764526736e-17,6.414577641421921e-22,4.43689144480452e-19,1.3209000600407074e-14,1.6480865042723256e-20,8.604284446140809e-14,8.370206761918229e-14,1.0369600188351663e-09,1.7143761454138285e-15,3.674484114325262e-11,3.01197503346282e-14,3.0205174280495796e-17,9.387673501178737e-15,3.459400829392329e-15,4.564070212988305e-22,1.9051873673541439e-13,8.181320124059605e-16,1.3685663040394563e-12,7.119934385878604e-16,1.8566649805934355e-20,4.664275449654377e-22,7.486738103250201e-29,9.019212953338725e-35,1.649963554039937e-12,9.423973226462854e-16,5.465724790435358e-19,5.196326871427632e-10,1.9358418008223877e-16,6.23516253535968e-20,4.440927767273112e-12,9.13097184768984e-25
0.001785002834013343,0.46986559851093923,1.47600570903495e-11,3.397989269163863e-11,5.246058696572941e-12,2.7373097869328193e-09,0.0,0.0,4.1694105418248577e-07,4.0757032166869495e-09,1.1128235532972246e-09,5.878200587910149e-11,1.7779239580920112e-13,-6.323790252707599e-34,4.221795229972789e-26,2.7298240462798282e-17,6.544226367159983e-11,1.707633815213261e-06,7.35059982645328e-22,1.9119869829337458e-25,3.4650087946880603e-25,2.085454202775125e-28,4.6026632735766335e-18,5.93414341553946e-17,3.6231073478958154e-16,5.041100696161887e-19,2.1728435689265213e-29,2.640724404617908e-18,1.8875941366410315e-16,2.8302042687422505e-21,1.4881692740592822e-16,6.019286791611797e-25,1.2858330586099434e-25,3.809108749270204e-20,3.76,0.0,0.5792581614432009,0.9999757612147339,1.0124217537591936e-08,2.550998478031413e-09,0.0007078814778385342,0.0007095905177691951,2.2101661041197306e-05,2.7117604648856265e-16,1.7084113358325666e-06,1.3475611403313522e-07,8.260106471103379e-11,8.407028381644678e-10,2.1053988051870896e-19,1.4494861566405438e-10,1.9051596281096146e-09,1.78714078029947e-09,3.230727814327357e-18,2.893628606734314e-11,6.5954637738564176e-12,7.232850114504958e-11,1.4071086915226762e-09,1.5575689960629585e-07,7.14491710376825e-15,2.1493693172457387e-16,5.337955468932238e-13,8.986306139248223e-13,2.762787926101141e-13,2.187389734822155e-09,2.1367316244914336e-13,1.183136718815752e-19,1.9338953231866134e-13,3.556838361130879e-17,7.849167156163418e-13,3.3019928973833282e-12,7.428441257130831e-21,4.624166318023401e-17,7.357591897156464e-22,4.878607331348462e-19,1.451982074606959e-14,1.8120517093976356e-20,9.456541665125119e-14,9.013319715576482e-14,1.1021874530692937e-09,1.8460900905881104e-15,3.750540858604483e-11,3.406214661183626e-14,3.2380229098320513e-17,1.0111858138500565e-14,3.804339550161781e-15,5.019127245602675e-22,2.1852697795584245e-13,8.352460366213494e-16,1.6152510694971846e-12,8.112019661661785e-16,2.0085669447333648e-20,5.045874729766125e-22,9.074331126670419e-29,1.0931963455035926e-34,1.684190229151164e-12,1.015094171788282e-15,6.269591027185095e-19,5.203111678809814e-10,2.2864260970732844e-16,7.684604277435708e-20,4.533117236003102e-12,1.1186085353734595e-24
0.0018602875638544809,0.4698682299190413,1.5453089364254025e-11,3.5715805392549205e-11,5.615895348903764e-12,2.985307548611954e-09,0.0,0.0,4.3805419718613143e-07,4.425259859002151e-09,1.2558702084108912e-09,6.562758088540395e-11,1.9346554150069996e-13,5.360529520695422e-34,4.363622712829644e-26,2.9476026885388744e-17,6.544771361278286e-11,1.8545458254873227e-06,8.546142069779566e-22,2.1638745358504373e-25,3.8593815592820954e-25,2.2529341435564476e-28,4.656038160407645e-18,6.958100358712513e-17,3.6781533775399746e-16,6.059088004558294e-19,2.384674805435968e-29,2.8528448895921666e-18,1.970252918734419e-16,2.8308568773145362e-21,1.69723724292932e-16,6.775628797971001e-25,1.4017071014536185e-25,4.318086439042796e-20,3.76,0.0,0.5792282388279861,0.9999755919860601,1.1233814253280474e-08,2.66124456763558e-09,0.0007376431054990642,0.0007394993115925873,2.2101657293849412e-05,2.825755370241872e-16,1.8554157584521289e-06,1.3738494575340616e-07,8.97082128148149e-11,8.570989472957346e-10,2.287090073437368e-19,1.477773062457941e-10,2.1590825333454284e-09,1.952294144516564e-09,3.367673400696117e-18,3.183191036566788e-11,7.211362158747753e-12,7.374323866207419e-11,1.5267756666008644e-09,1.664259626654783e-07,7.639228110721923e-15,2.2983600560873707e-16,5.723335606583918e-13,9.836845381720411e-13,3.026159266089811e-13,2.3001272381592234e-09,2.2910528530640206e-13,1.2685807588463879e-19,2.0992678067345731e-13,3.860852645253453e-17,8.899172607019517e-13,3.6104382089901397e-12,7.964878630741481e-21,4.959813466981284e-17,8.394520551366619e-22,5.343451688304174e-19,1.5903969158845514e-14,1.9852540800158177e-20,1.0352230003210206e-13,9.670766054344939e-14,1.1676967893082644e-09,1.9807383615657684e-15,3.823718861482169e-11,3.8300709920686956e-14,3.45990042965588e-17,1.085194208335506e-14,4.168649445144312e-15,5.499735563800106e-22,2.4926932443384573e-13,8.5173616549137575e-16,1.8946718579444776e-12,9.191743007713018e-16,2.1690053259094165e-20,5.448918353983896e-22,1.090676897630019e-28,1.3139764346603244e-34,1.7171240040328714e-12,1.0893864409858757e-15,7.150784637564571e-19,5.20849633106295e-10,2.68388918599765e-16,9.396643627785791e-20,4.6218083626678506e-12,1.359746483189966e-24
0.0019355722936956188,0.4698708611951767,1.6150228082018806e-11,3.7480414149736476e-11,5.9985448505076364e-12,3.2448151548187676e-09,0.0,0.0,4.5931271890895213e-07,4.788114394995337e-09,1.410497145305622e-09,7.296090784071117e-11,2.0983290920230286e-13,5.812871202977383e-34,4.518841591543291e-26,3.1772916691190856e-17,6.545355206205566e-11,2.0075069640367533e-06,9.881746045918568e-22,2.4369307180801674e-25,4.285143143519288e-25,2.4299830292858748e-28,4.7123374057879954e-18,8.114294227378536e-17,3.7336537674725077e-16,7.226928579599809e-19,2.6134353594958795e-29,3.077135428592608e-18,2.052925352960181e-16,2.8315477742985485e-21,1.9255980603986213e-16,7.591895907597832e-25,1.5230482307447406e-25,4.8710445380897346e-20,3.76,0.0,0.5791983176341339,0.9999754164921726,1.2420250155204196e-08,2.7714964599815573e-09,0.000767397113079174,0.0007694065623388714,2.2101653408028412e-05,2.939719751798661e-16,2.0084747147073414e-06,1.3992128886421746e-07,9.710800770644778e-11,8.729178139789594e-10,2.4762841913171276e-19,1.5050646498499443e-10,2.4342167140560705e-09,2.1237741569965377e-09,3.5046986131617166e-18,3.489958179364065e-11,7.856930410616977e-12,7.510830627358069e-11,1.6533386390562131e-09,1.7729748257944211e-07,8.147475294033531e-15,2.4515593304043615e-16,6.120996693171763e-13,1.072879319644159e-12,3.303898465155145e-13,2.4129106151628016e-09,2.450291277022397e-13,1.356747265657738e-19,2.2741644146727193e-13,4.182376374637104e-17,1.0042074399078995e-12,3.9337446424765924e-12,8.518407896161965e-21,5.3064947702623906e-17,9.531171679307546e-22,5.831656165764102e-19,1.7363619188869286e-14,2.1679744631207795e-20,1.1291559488220036e-13,1.0342001178236915e-13,1.23341550917411e-09,2.1182093541539016e-15,3.894320041396361e-11,4.284177787993078e-14,3.685990016970344e-17,1.1607281262027575e-14,4.552903171707712e-15,6.006650224242443e-22,2.82897132639659e-13,8.67669881430431e-16,2.209972877259667e-12,1.0362825937531449e-15,2.3382351185654483e-20,5.8740469056084e-22,1.3008950418566224e-28,1.5672632650125869e-34,1.7489007376975859e-12,1.1652094333157967e-15,8.113084592514376e-19,5.21275579243667e-10,3.132790277936633e-16,1.1407768452263022e-19,4.7073676311554005e-12,1.641180211659419e-24
0.0020108570235367568,0.4698734923394529,1.685140115102732e-11,3.927540803536712e-11,6.394058118580606e-12,3.5159076171915207e-09,0.0,0.0,4.80708528161057e-07,5.164098890615242e-09,1.5771440819459792e-09,8.079793773441452e-11,2.2689919088067627e-13,2.7331096943600933e-34,4.688310583284912e-26,3.419259628484338e-17,6.54597821878165e-11,2.1665159476970758e-06,1.1368025465393338e-21,2.7320038177483124e-25,4.744086594588811e-25,2.6171813684917886e-28,4.771651463135495e-18,9.414179932282393e-17,3.7895913875614144e-16,8.559230939093599e-19,2.860294471703262e-29,3.314090047430551e-18,2.135612424435639e-16,2.832277306057315e-21,2.1741550917177305e-16,8.470334087048024e-25,1.6499268810619304e-25,5.469904001292812e-20,3.76,0.0,0.5791683978586103,0.9999752347406728,1.368614281995924e-08,2.881754818616286e-09,0.0007971435006292125,0.0007993122700822939,2.2101649383902304e-05,3.0536536082533317e-16,2.1675868996462944e-06,1.4237515278660072e-07,1.0480037676016033e-10,8.882218963719e-10,2.672979296886259e-19,1.5314686335785243e-10,2.731305771125605e-09,2.301479635164661e-09,3.641806426563043e-18,3.8143786477531864e-11,8.532300260981451e-12,7.642909090644507e-11,1.7872059297983114e-09,1.8836459230842514e-07,8.669852277107091e-15,2.6090253449156544e-16,6.531156127837423e-13,1.1662336410391826e-12,3.5964489187118734e-13,2.5257201448762695e-09,2.6145337784750094e-13,1.4476843511466368e-19,2.459151023626729e-13,4.522449570183194e-17,1.1282627175961055e-12,4.271977939901487e-12,9.089331151564508e-21,5.664413916201178e-17,1.0773623079656951e-21,6.343455298418569e-19,1.8901099851386334e-14,2.360513806309557e-20,1.2274727390070663e-13,1.1026537343712714e-13,1.2992797982750793e-09,2.258403112370926e-15,3.962623199187828e-11,4.769145142974755e-14,3.916148722392378e-17,1.237729726769493e-14,4.9577145425926945e-15,6.540680561247311e-22,3.195663159064296e-13,8.831095444319884e-16,2.5645367682540885e-12,1.1629001100449872e-15,2.5165293112692492e-20,6.321946170985325e-22,1.5407171435137732e-28,1.8562271626010052e-34,1.7796458908385448e-12,1.2425050463232797e-15,9.160285777479843e-19,5.216110818937703e-10,3.6380401630748723e-16,1.3758409550651897e-19,4.7901334665780686e-12,1.968051283455262e-24
0.002086141753377895,0.46987612335197876,1.755654668984246e-11,4.110254930637458e-11,6.80248526573583e-12,3.798658875892588e-09,0.0,0.0,5.022342917623139e-07,5.553046267412349e-09,1.7562522529086988e-09,8.915492960736724e-11,2.4466925178560883e-13,5.129940417704183e-34,4.8729301968982774e-26,3.67389977575409e-17,6.546640651609727e-11,2.331571516280103e-06,1.301600015485624e-21,3.049941557506143e-25,5.238082561204881e-25,2.814784192879613e-28,4.834076854670866e-18,1.0869724624393275e-16,3.8459507605787754e-16,1.0071402821016825e-18,3.126480380702976e-29,3.564203073814974e-18,2.218315125557868e-16,2.8330457609376053e-21,2.4438150640231e-16,9.413197959506818e-25,1.7824160825030365e-25,6.116600202399224e-20,3.76,0.0,0.579138479498366,0.9999750467383873,1.503411985472441e-08,2.9920203114783443e-09,0.0008268822682017551,0.0008292164348954482,2.2101645221621985e-05,3.1675569383134027e-16,2.3327510250272144e-06,1.4475577946744212e-07,1.1278524734992856e-10,9.030688629929492e-10,2.877173528198346e-19,1.5570844696198114e-10,3.051077479263154e-09,2.485322345809654e-09,3.778999832793022e-18,4.156903624767978e-11,9.237596024758308e-12,7.77105666437134e-11,1.928801426188773e-09,1.9962117995699852e-07,9.20658104500042e-15,2.7708248904917654e-16,6.9540567225334e-13,1.263765183616662e-12,3.9042839250318433e-13,2.638540633598119e-09,2.783877428381451e-13,1.5414457674014e-19,2.654815671810529e-13,4.8821528930668345e-17,1.2625744472057165e-12,4.625200123286951e-12,9.677985899236953e-21,6.033797241778872e-17,1.2128239629312357e-21,6.87908751429326e-19,2.05188972791943e-14,2.563193363662664e-20,1.3301920375381182e-13,1.1723939545292105e-13,1.3652338052842072e-09,2.4012304845712455e-15,4.028885756431387e-11,5.2855621866322465e-14,4.150249312194552e-17,1.316147235674892e-14,5.383738937750725e-15,7.102690728521558e-22,3.5943766303213633e-13,8.981127776020141e-16,2.9620004634325298e-12,1.2994012308948853e-15,2.704179058887217e-20,6.793347571622339e-22,1.8129166633487034e-28,2.1842120847280847e-34,1.8094753077746976e-12,1.321221269467385e-15,1.0296199063046647e-18,5.218738796009716e-10,4.204925014692047e-16,1.6493287942742978e-19,4.870418344685762e-12,2.3460128918501943e-24
0.002161426483219033,0.4698787542328654,1.826561227127481e-11,4.2963662404205884e-11,7.2238760411792556e-12,4.093141959879563e-09,0.0,0.0,5.238833759658783e-07,5.954791017242165e-09,1.9482646964038855e-09,9.804848174549359e-11,2.6314813215496056e-13,-8.537034751383657e-34,5.073645130904037e-26,3.941629990913751e-17,6.547342702470389e-11,2.5026724322783246e-06,1.4837098619366457e-21,3.3915907141832535e-25,5.769067575017217e-25,3.022984858939615e-28,4.899716196570795e-18,1.249340953608307e-16,3.9027185405210773e-16,1.177967617760271e-18,3.413282700066981e-29,3.827969159813949e-18,2.3010344554995877e-16,2.833853379802896e-21,2.735488060662382e-16,1.0422757722484445e-24,1.9205920737148322e-25,6.813083488344102e-20,3.76,0.0,0.5791085625503395,0.9999748524914235,1.6466818776280936e-08,3.102293610567078e-09,0.0008566134158516897,0.0008591190568494412,2.210164092132244e-05,3.2814297406972577e-16,2.503965819994018e-06,1.4707170156678292e-07,1.210625468494115e-10,9.175119558776611e-10,3.0888650232988156e-19,1.582003981307343e-10,3.394243937615632e-09,2.675227106745109e-09,3.916281840161689e-18,4.517986767728972e-11,9.972935940747092e-12,7.895732602624926e-11,2.0785632222210976e-09,2.110618307404297e-07,9.757909048768817e-15,2.937032449627917e-16,7.389964688836114e-13,1.3654908105349399e-12,4.227906832120147e-13,2.7513605568052427e-09,2.9584286764293e-13,1.638090458446801e-19,2.861766630662279e-13,5.262604107078229e-17,1.4076508659174384e-12,4.993470167496137e-12,1.0284742232951176e-20,6.414892063979699e-17,1.3601690009804712e-21,7.43879601143978e-19,2.22196554973352e-14,2.776354815321268e-20,1.4373316464792087e-13,1.2433821681207002e-13,1.4312289584532409e-09,2.5466123377711944e-15,4.093345376399364e-11,5.833999607503484e-14,4.3881790605499496e-17,1.3959344813775421e-14,5.83167356539195e-15,7.693600041906829e-22,4.026771593691762e-13,9.127328266146855e-16,3.4062713528524578e-12,1.44616144944237e-15,2.9014937701837195e-20,7.2890283834675205e-22,2.1204154236772132e-28,2.5547410584801807e-34,1.83849594560497e-12,1.4013117185948705e-15,1.1524651339221506e-18,5.220782401223352e-10,4.839130729844843e-16,1.9661783990975008e-19,4.94851075890157e-12,2.7812712185831262e-24
0.0022367112130601712,0.4698813849822257,1.8978554230380015e-11,4.4860623934455564e-11,7.658280246915518e-12,4.399429134996709e-09,0.0,0.0,5.456497924038832e-07,6.369169836074563e-09,2.153626526267489e-09,1.0749556055523546e-10,2.82341048325234e-13,-3.143955262009563e-33,5.291446908502214e-26,4.2228928929335256e-17,6.548084576623426e-11,2.6798174805743837e-06,1.6843161114734138e-21,3.7577977026770308e-25,6.339056706316552e-25,3.2425689663689573e-28,4.9686782156153225e-18,1.4298231853308633e-16,3.95988313196339e-16,1.3701134199057986e-18,3.722054689099391e-29,4.105883305394996e-18,2.3837714190071885e-16,2.834700414095792e-21,3.050087596868009e-16,1.15012984073764e-24,2.06453450389262e-25,7.561319744604285e-20,3.76,0.0,0.5790786470114531,0.9999746520052236,1.798688697981944e-08,3.2125753911417057e-09,0.0008863369436360998,0.0008890201360140415,2.210163648312394e-05,3.3952720141332456e-16,2.681230031703074e-06,1.4933079653649116e-07,1.2963220263187382e-10,9.316003280947838e-10,3.3080519202232037e-19,1.6063119412641995e-10,3.761501778065817e-09,2.871131748090455e-09,4.053655472850936e-18,4.89808412609648e-11,1.0738433475616813e-11,8.017360914556015e-11,2.2369423492054697e-09,2.2268177347535778e-07,1.0324106369922357e-14,3.1077293679929054e-16,7.839167803177329e-13,1.4714267456321302e-12,4.567851086911208e-13,2.864171388042399e-09,3.138302617868754e-13,1.7376821541580981e-19,3.08063060444015e-13,5.664954775767535e-17,1.5640180849530046e-12,5.376844651996678e-12,1.091000028763034e-20,6.807965164268736e-17,1.5200963350723354e-21,8.022829606027795e-19,2.4006176669323494e-14,3.0003603208778623e-20,1.5489086886227753e-13,1.3155842998888992e-13,1.4972233373058935e-09,2.694478829307436e-15,4.1562214705821664e-11,6.415012005430565e-14,4.629838635928721e-17,1.4770504672956416e-14,6.302257525639695e-15,8.314383061679747e-22,4.4945630928794527e-13,9.270188937526293e-16,3.90154372757022e-12,1.603557362389122e-15,3.1088011551780625e-20,7.809811856794331e-22,2.466288472711348e-28,2.9715220592929643e-34,1.8668065519135836e-12,1.4827352062059898e-15,1.284948588239629e-18,5.222356405532873e-10,5.546767769225635e-16,2.3318328867409393e-19,5.024677048529391e-12,3.2806288751260352e-24
0.0023119959429013094,0.4698840156001745,1.96953370226841e-11,4.679535355753618e-11,8.105748083586442e-12,4.717592041185462e-09,0.0,0.0,5.675281481358238e-07,6.79602218629503e-09,2.3727851901478543e-09,1.1751352739179582e-10,3.022533929888443e-13,-9.518457411010423e-34,5.527376531845312e-26,4.518155764142872e-17,6.548866494481418e-11,2.8630054681566578e-06,1.904644300955982e-21,4.149408257196174e-25,6.950127401519884e-25,3.47369180812354e-28,5.041077730346164e-18,1.629770664375959e-16,4.017434058573869e-16,1.5853740318310682e-18,4.0542155293273583e-29,4.3984408822548336e-18,2.4665270260317934e-16,2.835587130953831e-21,3.3885307524073546e-16,1.265111686032354e-24,2.214325890901397e-25,8.363290961444187e-20,3.76,0.0,0.5790487328786149,0.9999744452846133,1.9596981784958423e-08,3.3228663314775283e-09,0.0009160528516139977,0.0009189196724578178,2.2101631907133164e-05,3.5090837573579267e-16,2.8645424259051533e-06,1.515403368832361e-07,1.3849414207009325e-10,9.45379357440031e-10,3.5347323569948425e-19,1.6300866122785128e-10,4.153532421085897e-09,3.0729869742809315e-09,4.191123770455964e-18,5.297654072506303e-11,1.1534198383691774e-11,8.136333068525998e-11,2.4044015904064997e-09,2.34476831173222e-07,1.0905463428712469e-14,3.283003152409132e-16,8.301973803969438e-13,1.581588718503129e-12,4.924680149281234e-13,2.9769670640198497e-09,3.32362234981115e-13,1.840289013983799e-19,3.312051048585384e-13,6.090387177522949e-17,1.7322210734527828e-12,5.775378292893059e-12,1.1554188003253672e-20,7.213301451812552e-17,1.6933385846736223e-21,8.631443371458321e-19,2.5881420642932754e-14,3.235592482615102e-20,1.66493976228711e-13,1.3889704797223255e-13,1.5631810941832441e-09,2.844768731126389e-15,4.217716598890877e-11,7.029140092505167e-14,4.8751410728746804e-17,1.5594589764122786e-14,6.796271700115417e-15,8.966069445289214e-22,4.999524585382812e-13,9.41016448407948e-16,4.452315447732212e-12,1.7719666602192419e-15,3.326447178590888e-20,8.356567098848033e-22,2.8537693054772086e-28,3.438454319679524e-34,1.8944982946741527e-12,1.5654553443374133e-15,1.4274562949012261e-18,5.223553118596094e-10,6.334396421707007e-16,2.7522818149518674e-19,5.099163098042246e-12,3.8515303259733075e-24
