Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3CF3(1),O2(2),H2O(3),CH4(4),CH2CF2(57),HF(38),O2(161),S(164),CF2O(49),S(125),C2HF(58),S(463),C2HF(468),C2H2F3(68),S(165),S(464),S(130),C2H2F2(59),C2H3F2(65),C2H2F3(67),CF2(43),CHFCF2(55),CF2CH(73),C2HF2(72),S(179),C2H3F2(64),CHF2(82),CHF3(42),S(1244),S(1385),CF2O2(181),CF2O2(276),CH2F2(41),S(203),S(1542),CHO2(322),C2F(467),S(174),S(413),S(1894)
4.274620920096161e-19,0.6471695061158793,9.891370440250396e-24,1.610902300879531e-26,1.9260553445109184e-36,3.428853334725283e-36,0.0,0.0,4.933139654838909e-20,5.4604913585418005e-36,2.261003324556863e-45,2.630465584223874e-45,1.2912940680786264e-49,1.619614425994701e-64,2.2154553850330675e-43,2.6957978592377376e-33,1.4453941922230356e-47,5.387515446478031e-33,2.0729438295894119e-81,2.646922581750228e-68,8.733058433501257e-78,4.983593366944065e-77,8.805508550717033e-23,4.8137578392922e-68,1.0332566083049782e-54,4.048770249873937e-86,7.199911813949109e-100,4.543347340930072e-80,3.281768220549355e-99,2.7110763473386432e-95,2.204830490918204e-53,4.8864664966139804e-99,2.390143634460169e-97,2.2760090390873883e-109,3.76,0.0,0.7115392034557815,0.9999999999996039,3.755049649845908e-46,6.777915453158681e-61,6.254063438981378e-16,6.254063438981378e-16,3.960500674070479e-13,2.4556582105331616e-37,5.387515446476888e-33,4.9341287918823714e-20,8.268102228827815e-34,4.524676955048789e-34,6.306197217763799e-52,4.642484415660368e-33,2.7331992928971158e-36,7.36181062377577e-40,5.0993007307984914e-36,1.72238435122574e-34,4.436204050962829e-34,1.0004092565626002e-33,2.6185090032699173e-37,2.4907068506349884e-42,1.673095894374954e-36,9.249832564022114e-41,3.1509318624144094e-48,1.11005613807945e-36,2.118473676257775e-48,8.805508550986588e-23,1.732189869753934e-61,1.0336738939021887e-65,4.182208884411674e-51,1.4656935674364662e-53,3.822673194136821e-55,4.3377371226057e-47,8.376881128758864e-66,5.7387923584305646e-62,3.677259243681065e-57,3.741698405953873e-49,2.0710513002233243e-57,4.04988651433233e-68
8.552955672442622e-19,0.6471695061158794,1.9791334599528812e-23,3.223204170284238e-26,7.709240830731643e-36,1.372434919391881e-35,0.0,0.0,9.87056526941006e-20,2.185619588533494e-35,1.8101774464123977e-44,2.1059719030085923e-44,1.033820457511701e-48,1.29667633563961e-63,8.867595183195971e-43,1.0790216888613262e-32,1.1571942153240592e-46,2.156410206714777e-32,6.641609821909603e-80,4.24000472358582e-67,2.798960510986214e-76,1.5972503954925404e-75,1.7618667412406776e-22,7.70828441285462e-67,8.27233552760137e-54,1.297640811683222e-84,4.6150712011510197e-98,1.4560734551283574e-78,2.102997531432404e-97,1.7381425297499905e-93,1.7652050248751484e-52,3.1328426640652054e-97,1.532384178417843e-95,2.9192078781157066e-107,3.76,0.0,0.7115392034557808,0.9999999999992075,3.0063229507671446e-45,1.0853495701308917e-59,1.2513560469134756e-15,1.2513560469134756e-15,7.924442263582673e-13,9.829033010432302e-37,2.156410206713862e-32,9.872544402867758e-20,3.3093956211577485e-33,1.811049946782506e-33,5.048792212087715e-51,1.8582036326002745e-32,1.0939920106912319e-35,2.9466427929431285e-39,2.0410492082264973e-35,6.8940260680870335e-34,1.7756377285221483e-33,4.00424416801881e-33,1.0480860045065628e-36,9.988648553215482e-42,6.696743791223747e-36,3.702343610310248e-40,2.522825732843613e-47,4.4431174420735886e-36,8.479495648842083e-48,1.7618667413485696e-22,2.7739542661837564e-60,1.6553405359919502e-64,1.6742930528080934e-50,1.1734460577100654e-52,3.06123888049654e-54,3.4728273490250413e-46,1.3414860305914944e-64,9.190175420605918e-61,2.9440433259901152e-56,2.996393371832593e-48,1.6581003536476105e-56,6.485319696885489e-67
1.7109625177135544e-18,0.6471695061158796,3.959126291850547e-23,6.447807911887909e-26,3.084700513493627e-35,5.491527361106737e-35,0.0,0.0,1.9745416498544469e-19,8.745325255480316e-35,1.4486921069303077e-43,1.6854175701680344e-43,8.273705821187518e-48,1.0377351548186583e-62,3.548193130801998e-42,4.3174922460300634e-32,9.261070672013558e-46,8.628449689853237e-32,2.1266264377041176e-78,6.787953016534943e-66,8.963690345463355e-75,5.1152054103375524e-74,3.5244985134166657e-22,1.233827506834292e-65,6.620382583556605e-53,4.1557219771422116e-83,2.9559283534788007e-96,4.6629616266766e-77,1.3467722684280097e-95,1.1133893628987948e-91,1.412700503042258e-51,2.0067823706243554e-95,9.815882510334862e-94,3.7403772077987865e-105,3.76,0.0,0.7115392034557796,0.9999999999984147,2.4059720434454364e-44,1.7372661428108566e-58,2.503255452944149e-15,2.503255452944149e-15,1.5852325424352422e-12,3.9328939257985235e-36,8.628449689845909e-32,1.9749375624827295e-19,1.3241893172050286e-32,7.246558788269203e-33,4.0405682006848112e-50,7.435234952563347e-32,4.3773930432701147e-35,1.1790409353471157e-38,8.166855420886864e-35,2.7585084157320308e-33,7.104863789303634e-33,1.6022192441666832e-32,4.1937092137325875e-36,4.0122296843053707e-41,2.6795698077525233e-35,1.4814197037266974e-39,2.0190930547436017e-46,1.7778257196537514e-35,3.392966819503913e-47,3.524498513848373e-22,4.440288226555364e-59,2.649715310914125e-63,6.701910583269297e-50,9.391134792991144e-52,2.4502318415367545e-53,2.7793173906675794e-45,2.1473261801476503e-63,1.4710770157097764e-59,2.3561294156584883e-55,2.398329146627673e-47,1.3269842247340787e-55,1.0380905410958762e-65
3.422296418652139e-18,0.6471695061158799,7.91911195581381e-23,1.2897015406272277e-25,1.2340810738973502e-34,2.1969685346473357e-34,0.0,0.0,3.9495118956781697e-19,3.498699563570412e-34,1.15917379239894e-42,1.3485901298427512e-42,6.620221799273751e-47,8.303457919435019e-62,1.4195082965914396e-41,1.7272780364220877e-31,7.410263617982779e-45,3.451941733744532e-31,6.807303442682466e-77,1.0863882227555023e-64,2.869504048931656e-73,1.6375066596320746e-72,7.049762057120794e-22,1.974525714334951e-64,5.297311982171064e-52,1.3303634721604127e-81,1.8925249495750018e-94,1.4927122037443265e-75,8.62207727912874e-94,7.128823535692151e-90,1.1303750431119383e-50,1.2849051815526227e-93,6.284925789627639e-92,4.790110650618212e-103,3.76,0.0,0.711539203455777,0.9999999999968291,1.925143185892806e-43,2.780191433962025e-57,5.0070542650054865e-15,5.0070542650054865e-15,3.170809167287336e-12,1.5734140096780428e-35,3.451941733738669e-31,3.9503038068701427e-19,5.297619529120571e-32,2.899095382350729e-32,3.2330684641169814e-49,2.974578134324831e-31,1.7512422639636924e-34,4.716931488114436e-38,3.2672739606596038e-34,1.1035829895872675e-32,2.8424081566413225e-32,6.409920279204568e-32,1.6777567638093787e-35,1.6175304941513019e-40,1.0720024061999017e-34,5.92664351361409e-39,1.6156075046552233e-45,7.11246052901391e-35,1.35745891648241e-46,7.049762058847905e-22,7.106030687892605e-58,4.2404810999804845e-62,2.68324697220194e-49,7.514334658809185e-51,1.96068189089221e-52,2.2238762071818655e-44,3.4364809008454263e-62,2.3542425147315015e-58,1.885261510960235e-54,1.919149210978394e-46,1.0617890012326577e-54,1.6612934560216624e-64
6.8449642205293086e-18,0.6471695061158804,1.5839083284412056e-22,2.579543043974913e-25,4.9367260903958445e-34,8.788589390441268e-34,0.0,0.0,7.899452387312984e-19,1.399593725812916e-33,9.27427085913785e-42,1.0789745441221173e-41,5.29668036489915e-46,6.643397073308227e-61,5.678495306671613e-41,6.909674460544635e-31,5.9287737865884455e-44,1.3808890772026711e-30,2.178672977460943e-75,1.73847378982634e-63,9.184210347645006e-72,5.241047006814797e-71,1.410028914193766e-21,3.159562554151955e-63,4.2382520521502086e-51,4.2580715262930085e-80,1.2114498769377741e-92,4.77758241973479e-74,5.519006528281968e-92,4.563449426967935e-88,9.043859024281432e-50,8.225199939061372e-92,4.023236248823222e-90,6.132895934517239e-101,3.76,0.0,0.711539203455772,0.999999999993658,1.540260784624342e-42,4.448758835055358e-56,1.0014651889128126e-14,1.0014651889128127e-14,6.341962387784102e-12,6.294171022358475e-35,1.3808890771979805e-30,7.901036295626988e-19,2.119220275989975e-31,1.1597325327535354e-31,2.5867003589401887e-48,1.1899280912109694e-30,7.005539237405221e-34,1.8869261563519494e-37,1.307015949469295e-33,4.414691230604764e-32,1.1370557974143963e-31,2.5641767870625783e-31,6.711573252998568e-35,6.5696755015751905e-40,4.288358615799396e-34,2.3708503926091357e-38,1.2926192415011529e-44,2.8452157580620647e-34,5.4306876365153626e-46,1.4100289148846665e-21,1.1370904871604734e-56,6.785519126283265e-61,1.0750233449457673e-48,6.012038497017571e-50,1.5687441065630777e-51,1.7792699013866358e-43,5.498976698217376e-61,3.767203495454065e-57,1.5083524154353966e-53,1.535513742559767e-45,8.49511860801891e-54,2.658338796617473e-63
1.3690299824283648e-17,0.6471695061158816,3.167902594429544e-22,5.159226068553527e-25,1.974770821337844e-33,3.515578828047832e-33,0.0,0.0,1.5799333370532074e-18,5.59860271211579e-33,7.419768911648432e-41,8.632206132999452e-41,4.237545496579285e-45,5.314969964071175e-60,2.2714905491051966e-40,2.763982250227167e-30,4.743244198055082e-43,5.52378111735477e-30,6.972290974348927e-74,2.781760186861433e-62,2.939234921966228e-70,1.6772991694302545e-69,2.8201343301205842e-21,5.055557258646253e-62,3.3907627285598626e-50,1.3627643060658536e-78,7.75402783306303e-91,1.5289709344899396e-72,3.532447141612348e-90,2.9209284286944617e-86,7.235430749444096e-49,5.264706256549941e-90,2.575154044666236e-88,7.85110173830084e-99,3.76,0.0,0.711539203455762,0.9999999999873157,1.232267124922323e-41,7.118376191043392e-55,2.002984713737326e-14,2.002984713737327e-14,1.2684268711947948e-11,2.517773064081908e-34,5.523781117317244e-30,1.5802501273068753e-18,8.477226044925012e-31,4.63911889483017e-31,2.0694585274328097e-47,4.759906046102561e-30,2.802329773443729e-33,7.548011765159971e-37,5.228276529221471e-33,1.7659483493171416e-31,4.548408265636873e-31,1.0257124513974854e-30,2.6847385464271086e-34,2.7072019070500434e-39,1.7154132469644854e-33,9.483787827960215e-38,1.0341486889793968e-43,1.1381326140751515e-33,2.1726915012767154e-45,2.8201343328842982e-21,1.8194452435457456e-55,1.0857430091567344e-59,4.3133665175229123e-48,4.809859084563745e-49,1.2550747317027133e-50,1.4234834985515003e-42,8.798848450846642e-60,6.02785794746944e-56,1.2067392180683807e-52,1.2284887364259526e-44,6.796417584854811e-53,4.253526649220178e-62
2.7380971031792327e-17,0.647169506115884,6.335891127480979e-22,1.031859218924374e-24,7.899244245429029e-33,1.406260159228832e-32,0.0,0.0,3.1599095336768137e-18,2.2394866474170326e-32,5.935956018892557e-40,6.905928818217474e-40,3.3901169192334685e-44,4.252076891073842e-59,9.086147045260663e-40,1.1056153929200857e-29,3.7946854281669195e-42,2.2095574359562858e-29,2.2312191044897113e-72,4.450978003642462e-61,9.406011940838168e-69,5.367619952312215e-68,5.640345157827999e-21,8.089097444270872e-61,2.7126747659870477e-49,4.361366825964469e-77,4.9628174250943494e-89,4.892938340598583e-71,2.2608596341672206e-88,1.869496854160918e-84,5.788482079103655e-48,3.3695971408541095e-88,1.6481891206537293e-86,1.0050047127632013e-96,3.76,0.0,0.7115392034557421,0.9999999999746311,9.858370990271012e-41,1.1389691558087602e-53,4.0060237633862956e-14,4.0060237633862993e-14,2.536888089295691e-11,1.0071314808343684e-33,2.209557435926265e-29,3.1605431227664607e-18,3.390959407391156e-30,1.8556853093421524e-30,1.6556061190680925e-46,1.9040011549027999e-29,1.1209547559690817e-32,3.0192661403914843e-36,2.0913531534019078e-32,7.063937114502476e-31,1.8194003220086912e-30,4.1029332803030364e-30,1.0739172694340327e-33,1.1462839026356014e-38,6.861792591308726e-33,3.793592599628195e-37,8.273402663982223e-43,4.55262307893111e-33,8.693567296877415e-45,5.640345168883079e-21,2.911192750339791e-54,1.7372367617479502e-58,1.7358604551755008e-47,3.847978531696596e-48,1.0040915714146035e-49,1.1388138298621634e-41,1.4078545789983869e-58,9.644838466329946e-55,9.654142893444377e-52,9.828220680350185e-44,5.437263217817362e-52,6.80569157600526e-61
5.4762313446809684e-17,0.6471695061158887,1.267186819788287e-21,2.063732471675614e-24,3.1597300399593425e-32,5.625097998452882e-32,0.0,0.0,6.319861926843171e-18,8.958037715514862e-32,4.748821165417888e-39,5.5248086128673156e-39,2.712125805335958e-43,3.401701873247991e-58,3.634495782342029e-39,4.4225065515545464e-29,3.035784370589998e-41,8.838319934696446e-29,7.140038708633776e-71,7.121694170709543e-60,3.009997446786178e-67,1.7176803989310388e-66,1.1280766796657942e-20,1.2942720854307853e-59,2.1701658810834136e-48,1.395868443689609e-75,3.1762798818908405e-87,1.5657773129496517e-69,1.4469838008113347e-86,1.1965108373980275e-82,4.630840758031048e-47,2.1566015060982166e-86,1.0548700287568179e-84,1.2864468188382262e-94,3.76,0.0,0.711539203455702,0.9999999999492618,7.886790383027445e-40,1.82237382166614e-52,8.012101862684006e-14,8.012101862684017e-14,5.073810338570004e-11,4.028581024576691e-33,8.83831993445627e-29,6.3211291135705565e-18,1.356397560963481e-29,7.422816724659053e-30,1.3245006142494142e-45,7.616082089387812e-29,4.4838649613796093e-32,1.20771874735826e-35,8.365497655287716e-32,2.8256035899235928e-30,7.277675319394556e-30,1.64119000727816e-29,4.2957127912810146e-33,5.092236275451496e-38,2.744744957203027e-32,1.5174527061298016e-36,6.61880733416767e-42,1.821067755688193e-32,3.4795618936933e-44,1.1280766840878712e-20,4.6579726478145e-53,2.779617133497016e-57,7.027343349286633e-47,3.07841924638612e-47,8.032859821493993e-49,9.11061875358037e-41,2.2525982824785186e-57,1.543195369527305e-53,7.723405975375006e-51,7.862700557655723e-43,4.3498623422945246e-51,1.0888829764187863e-59
1.095249982768444e-16,0.6471695061158983,2.5343822355882763e-21,4.127479091630903e-24,1.263898603958773e-31,2.250050755746658e-31,0.0,0.0,1.2639766712852477e-17,3.5832333113717546e-31,3.799079462561289e-38,4.4198731020914477e-38,2.169713649504587e-42,2.7213776299387836e-57,1.4538057011298331e-38,1.7690116116889648e-28,2.4286419072888442e-40,3.5353461817666526e-28,2.284834383611955e-69,1.139481416130561e-58,1.1159036527809525e-65,6.367998190243543e-65,2.256161000797829e-20,2.0708486207693866e-58,1.7361435077637806e-47,5.17680739368352e-74,2.3128117744794204e-85,5.678203645939886e-68,9.260947118361249e-85,1.0118418268146074e-80,3.704694807982797e-46,1.8237549547137508e-84,8.92062923070492e-83,2.8825585070685072e-92,3.76,0.0,0.7115392034556218,0.9999999998985234,6.309469732122489e-39,2.915816652124587e-51,1.6024258061278508e-13,1.602425806127856e-13,1.0147654089408829e-10,1.6114519024890816e-32,3.535346181574511e-28,1.2642301094718449e-17,5.425617839990547e-29,2.969141774427456e-29,1.0596067789376056e-44,3.0464483267101716e-28,1.7935553672243522e-31,4.830899605760233e-35,3.3462160365236332e-31,1.1302471851555185e-29,2.911084933450033e-29,6.56479342010091e-29,1.718293868403915e-32,2.4425501505023005e-37,1.0979035668346541e-31,6.069843536832079e-36,5.295079854257824e-41,7.284308066547219e-32,1.393511525592019e-43,2.2561610184862267e-20,7.452807499348957e-52,4.447417926078535e-56,2.8780168254429107e-46,2.462749829494505e-46,6.426338924098546e-48,7.288538231675023e-40,3.6041816781035277e-56,2.4691294178353914e-52,6.178761444531368e-50,6.290209565294655e-42,3.479910752994445e-50,1.7420895441841934e-58
2.1905036793691383e-16,0.6471695061159173,5.068773074066696e-21,8.254972789352912e-24,5.055608548524797e-31,9.00022680782505e-31,0.0,0.0,2.527957628357744e-17,1.4332969695222552e-30,3.0392725660978315e-37,3.535908947715487e-37,1.7357762771874456e-41,2.1771085358319747e-56,5.815237543438761e-38,7.076064389348279e-28,1.9429192893739396e-39,1.4141422499992644e-27,7.311505144960154e-68,1.823178543370767e-57,3.586179760433625e-64,2.0464836831621753e-63,4.512329616526081e-20,3.313368703734869e-57,1.3889197282007794e-46,1.6647400071679144e-72,1.4881563278831183e-83,1.8237114036519532e-66,5.9271789602104605e-83,6.500430554713815e-79,2.9637649886578127e-45,1.1716451477721312e-82,5.730929036063402e-81,3.7020561888612336e-90,3.76,0.0,0.7115392034554616,0.9999999997970465,5.047590738630329e-38,4.665321471557475e-50,3.2048570458463827e-13,3.2048570458464034e-13,2.0295338600248153e-10,6.445914374255799e-32,1.414142249845551e-27,2.5284645055173036e-17,2.1702526552356402e-28,1.1876597163212985e-28,8.476879380107056e-44,1.2185824264265847e-27,7.174241795332539e-31,1.932364792632071e-34,1.3384897822961667e-30,4.521000241707636e-29,1.164436934008529e-28,2.625924046673502e-28,6.873193050586657e-32,1.3015395931129631e-36,4.391625433611825e-31,2.4279450609038825e-35,4.23607732701207e-40,2.9137306317127114e-31,5.587497824601958e-43,4.512329687279852e-20,1.19245325761557e-50,7.115892645326588e-55,1.2048621547196274e-45,1.970205418771838e-45,5.141091832429183e-47,5.830847849160068e-39,5.7667091413830624e-55,3.950620064335341e-51,4.943023820948666e-49,5.032186521484148e-41,2.783937228974199e-49,2.786921334227389e-57
4.381011072570527e-16,0.647169506115955,1.0137554778537306e-20,1.6509962016044146e-23,2.022247011319519e-30,3.600096017747966e-30,0.0,0.0,5.05591954198528e-17,5.733195167502487e-30,2.431421625588465e-36,2.828731314657567e-36,1.3886234135423617e-40,1.7416893683394404e-55,2.326097935163063e-37,2.8304293125962693e-27,1.5543377356351627e-38,5.656577640245464e-27,2.3396872134358928e-66,2.917092286550428e-56,1.1477332008910926e-62,6.549636144351084e-62,9.024666741839321e-20,5.301399560630658e-56,1.1111387126666329e-45,5.334737546748234e-71,9.526052322099711e-82,5.836560558226056e-65,3.7935869414524197e-81,4.160533203231177e-77,2.371016066430954e-44,7.498997593579233e-81,3.6680226014979195e-79,4.7387708029471234e-88,3.76,0.0,0.7115392034551411,0.9999999995940929,4.038078544250619e-37,7.464526211068376e-49,6.409719525281977e-13,6.409719525282057e-13,4.059069565858052e-10,2.5784413256484325e-31,5.656577639015753e-27,5.0569332968717445e-17,8.681021659432217e-28,4.750644795439179e-28,6.781513560936873e-43,4.8743358775551545e-27,2.869702032262915e-30,7.729469287608016e-34,5.3539656469451184e-30,1.808402399052978e-28,4.657753653165616e-28,1.0503709547340127e-27,2.7492807941520225e-31,7.802304661058005e-36,1.7566524053750303e-30,9.711804365529243e-35,3.3888669971236124e-39,1.1654937307602556e-30,2.2457520250129677e-42,9.024667024854762e-20,1.907928319728524e-49,1.1385445974689777e-53,5.248678621992489e-45,1.576166208616025e-44,4.112882169317612e-46,4.6646851404484434e-38,9.226745920745587e-54,6.321001009902134e-50,3.954424922229479e-48,4.025755519309735e-40,2.2271536736363886e-48,4.457702378684014e-56
8.762025858973303e-16,0.6471695061160309,2.0275118297533637e-20,3.30199477944275e-23,8.089001352050217e-30,1.4400398961393998e-29,0.0,0.0,1.0111843367170527e-16,2.2932795244510965e-29,1.9451386884115112e-35,2.2629866664195134e-35,1.1109000855597762e-39,1.3933524576094344e-54,9.304397336233732e-37,1.132172411077876e-26,1.243471108107329e-37,2.2626336526717143e-26,7.48700765887523e-65,4.667352936503631e-55,3.6727661377251435e-61,2.0958949009189143e-60,1.804934056789277e-19,8.482249904689102e-55,8.889136802676028e-45,1.711507567570357e-69,6.0967228620432435e-80,1.8677092812546805e-63,2.4281328993068496e-79,2.6627473513659707e-75,1.8968151530912945e-43,4.7993749181871244e-79,2.3475409616443542e-77,6.065639806496249e-86,3.76,0.0,0.7115392034545001,0.9999999991881863,3.230465172202511e-36,1.1943251403865524e-47,1.2819444484147284e-12,1.2819444484147605e-12,8.118136192191663e-10,1.031435023796008e-30,2.2626336516879452e-26,1.011387087663472e-16,3.472410871470869e-27,1.9002590378444504e-27,5.425214867320469e-42,1.9497355696780248e-26,1.1478828748013189e-29,3.0917899115905155e-33,2.1415873882344873e-29,7.233614218156327e-28,1.8631026413875045e-27,4.2014864937587466e-27,1.0997130792600857e-30,5.19783687480957e-35,7.026614074748601e-30,3.884733634242063e-34,2.7110952648061955e-38,4.661977855631069e-30,9.069014327279068e-42,1.8049341699955214e-19,3.052687353959276e-48,1.821672318124627e-52,2.4428574684705236e-44,1.2609331587722845e-43,3.2903098985657575e-45,3.7317507857385335e-37,1.47627914028224e-52,1.0113603974404215e-48,3.163542282903876e-47,3.220604943354698e-39,1.7817251988050794e-47,7.127920465108585e-55
1.314304064537608e-15,0.6471695061161067,3.0412681926585095e-20,4.95299408978267e-23,1.7189143078421313e-29,3.060086193826903e-29,0.0,0.0,1.516776719028595e-16,4.8732198998781483e-29,5.561881906413322e-35,6.470728626783824e-35,3.1765002968489036e-39,3.984117826744491e-54,1.977184756683229e-36,2.405866773777383e-26,3.555550872961571e-37,4.8080993650654985e-26,3.502589658532397e-64,1.7794287736357154e-54,1.6236930495566034e-60,9.265740978308741e-60,2.70740139693732e-19,3.1220325553573664e-54,2.5417414943406837e-44,7.571150182060005e-69,3.27415352044659e-79,8.324316518230178e-63,1.3540938669668917e-78,1.3213877179432117e-74,5.4237085143856914e-43,2.38169252459786e-78,1.1649684967677578e-76,3.129649437010143e-85,3.76,0.0,0.711539203453859,0.99999999878228,9.237113013791297e-36,4.395910398527099e-47,1.922916944300671e-12,1.922916944300739e-12,1.2177198033198048e-09,2.1918976354270333e-30,4.808099362252533e-26,1.5170808453451788e-16,7.37887448168587e-27,4.038051080409925e-27,1.5512726707330443e-41,4.143188829547151e-26,2.4392538129913287e-29,6.570055180395374e-33,4.550873710050325e-29,1.5371433121650358e-27,3.95909384680591e-27,8.928160474030382e-27,2.3368908220947162e-30,1.4095871684938134e-34,1.493155767972308e-29,8.25507434938569e-34,7.828256272312717e-38,9.906704749736157e-30,1.941678033066986e-41,2.70740163750063e-19,1.1316374693620342e-47,6.752976228941884e-52,5.695426609056763e-44,3.605480216479718e-43,9.768111782577518e-45,1.0670532967996423e-36,5.472594968765698e-52,3.748682618884732e-48,9.04575543588251e-47,9.561168473285276e-39,5.094634587613679e-47,2.632261308407126e-54
1.7524055431778856e-15,0.6471695061161826,4.055024566569172e-20,6.603994132625664e-23,2.9322677548276304e-29,5.220148871188677e-29,0.0,0.0,2.022369101133155e-16,8.313140642652809e-29,1.1731620822271238e-34,1.364864194695181e-34,6.70019729034793e-39,8.403659031952116e-54,3.3728448417054355e-36,4.104125997153446e-26,7.499687323598276e-37,8.202055914352207e-26,1.1299609594305596e-63,4.787685211624101e-54,5.548605546012018e-60,3.166358424597794e-59,3.6098686946280634e-19,7.918153153044052e-54,5.361276206282729e-44,2.590806812711774e-68,1.236784610704999e-78,2.82123354721505e-62,5.106165170755136e-78,5.589958089472655e-74,1.1440176608310023e-42,1.0075500139843995e-77,4.9282747871534293e-76,1.7073419222614153e-84,3.76,0.0,0.711539203453218,0.9999999983763743,1.9483748441713742e-35,1.1148981647901925e-46,2.5638894401860255e-12,2.5638894401861414e-12,1.6236255088882851e-09,3.739282774071619e-30,8.202055908418848e-26,2.0227746027322956e-16,1.2587492996587251e-26,6.888440549028335e-27,3.2720836814842256e-41,7.067793353612716e-26,4.161084183379461e-29,1.1207742937315996e-32,7.763255377807729e-29,2.622185912458682e-27,6.753748978679714e-27,1.5230392897904404e-26,3.9864613488826305e-30,2.883730987873039e-34,2.54714832105535e-29,1.4082208762674185e-33,1.665616472981493e-37,1.6899674392616947e-29,3.3364295985799075e-41,3.609869105000802e-19,2.8899005115776496e-47,1.7245300552288583e-51,1.0507932907579772e-43,7.605000451466988e-43,2.1284208264826997e-44,2.250735271137512e-36,1.397554421693516e-51,9.572033944541199e-48,1.9080120029329447e-46,2.083327470154383e-38,1.0746085928139081e-46,6.716551694974643e-54
2.6286085004584408e-15,0.6471695061163342,6.082537340219778e-20,9.905995937457102e-23,6.070895016012604e-29,1.0807660774237032e-28,0.0,0.0,3.033553864856501e-16,1.7211303397335374e-28,3.204269758049419e-34,3.72786772519658e-34,1.830051892813338e-38,2.2953000609265156e-53,6.983047234945973e-36,8.497072109139787e-26,2.0483974213662343e-36,1.6981329028252645e-25,6.219834569662241e-63,1.936461564550372e-53,3.4117010363678912e-59,1.9469158844640022e-58,5.4148031903648745e-19,2.7690179656811597e-53,1.4643340745127692e-43,1.5982834593493376e-67,8.907272341192277e-78,1.7092544484845782e-61,3.71016342932948e-77,5.035078525424465e-73,3.124669032373711e-42,9.075501153578302e-77,4.439136175017038e-75,2.3712300643195922e-83,3.76,0.0,0.7115392034519359,0.999999997564564,5.321616457410668e-35,3.8988532830843726e-46,3.845834431955352e-12,3.845834431955594e-12,2.435435796941319e-09,7.74233609839588e-30,1.69813290120468e-25,3.0341621168151446e-16,2.6060807863916407e-26,1.4261641835749178e-26,8.937076296437092e-41,1.463296961179617e-25,8.615011424050847e-29,2.32042128381562e-32,1.6072833848597497e-28,5.42890339615566e-27,1.3982780693505793e-26,3.153259695733223e-26,8.253463144929732e-30,7.6262300179891345e-34,5.27354754950521e-29,2.915550238009994e-33,4.6265683668482575e-37,3.4988632311537794e-29,7.000254949380051e-41,5.41480403998956e-19,1.0239650489177388e-46,6.110446762386343e-51,2.449311063955475e-43,2.0771606459428136e-42,6.178152168717539e-44,6.147513548167196e-36,4.9518868848354937e-51,3.390877690125014e-47,5.211373091284341e-46,6.047251312250066e-38,2.9351028516782393e-46,2.388162583763458e-53
3.504811457738996e-15,0.6471695061164858,8.110050154341614e-20,1.3208000435977898e-22,1.0325013428018427e-28,1.8381008632326593e-28,0.0,0.0,4.044738627818702e-16,2.927192067758774e-28,6.704404421806325e-34,7.79994655480984e-34,3.829113347328509e-38,4.802535611699486e-53,1.1876334579694337e-35,1.445129445313194e-25,4.28593284827461e-36,2.8880815635389425e-25,1.9961107575519126e-62,5.245342515497048e-53,1.1453190838863857e-58,6.53585963332674e-58,7.21973752997107e-19,6.91902489881378e-53,3.0638827411437263e-43,5.375226118111265e-67,3.401605403764692e-77,5.7058910660318976e-61,1.3644097193448646e-76,1.9860783064171006e-72,6.537856461226442e-42,3.579841908975193e-76,1.7510215612777545e-74,1.0900280201754026e-82,3.76,0.0,0.7115392034506538,0.9999999967527552,1.1134602225489824e-34,9.742173343667366e-46,5.1277794237225175e-12,5.127779423722929e-12,3.247244325265621e-09,1.3168747329684962e-29,2.8880815601481377e-25,4.0455496298146817e-16,4.432261073836438e-26,2.4255317526375102e-26,1.869935418537807e-40,2.488684972438469e-25,1.4651903104326154e-28,3.946429475308449e-32,2.7335679070494914e-28,9.233143269838303e-27,2.378104882523053e-26,5.362869136732001e-26,1.4036980630613223e-29,1.5649793012337456e-33,8.968923602160513e-29,4.958599734477631e-33,9.80404452613249e-37,5.950650217170985e-29,1.206259776834131e-40,7.219738974960165e-19,2.5853633141489923e-46,1.5427991010719366e-50,4.6086869159442785e-43,4.3461131718809846e-42,1.3510927090076008e-43,1.286274641831555e-35,1.2502790543387393e-50,8.560016677849263e-47,1.0903936368034617e-45,1.3224645686244685e-37,6.141238938206426e-46,6.027801380816295e-53
