Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3CF3(1),O2(2),H2O(3),CH4(4),CH2CF2(57),HF(38),O2(161),S(164),CF2O(49),S(125),C2HF(58),S(463),C2HF(468),C2H2F3(68),S(165),S(464),S(130),C2H2F2(59),C2H3F2(65),C2H2F3(67),CF2(43),CHFCF2(55),CF2CH(73),C2HF2(72),S(179),C2H3F2(64),CHF2(82),CHF3(42),S(1244),S(1385),CF2O2(181),CF2O2(276),CH2F2(41),S(203),S(1542),CHO2(322),C2F(467),S(174)
0.0037294804534100394,0.5748092038709874,1.1050479791038496e-07,6.877660081112145e-08,6.120699736800595e-08,9.91989078354499e-05,0.0,0.0,9.161764542327838e-05,6.842876781610538e-06,0.00013095680133420583,3.0587407300810724e-05,1.6960253306497035e-08,7.336628800115383e-23,3.093928914263395e-16,1.5982101483516174e-10,3.937975306315279e-08,0.0026284683132277963,2.2385358690321083e-18,1.6840899033887768e-16,7.324041692923704e-16,7.838141123773188e-20,2.0547438488219514e-12,4.636121724426102e-10,5.269255020250004e-12,1.7815629127735964e-12,2.4765289703506146e-19,6.23078647616052e-12,1.429047638576972e-11,4.334325395787945e-16,1.7759902542970367e-10,1.9813964379533676e-17,1.1329363821292966e-17,9.940211025096012e-13,3.76,0.0,0.6701368275551823,0.996878447608919,0.0003283135826833898,3.2058199745619633e-06,0.11901538232461642,0.1217253288900162,9.021981100909507e-05,2.898469305571778e-13,0.0027050125094179034,3.114925561742595e-05,6.581361170952324e-06,2.9239358612704895e-08,3.0320251249330314e-13,1.0639288834487806e-07,1.1268287231041002e-05,9.422138493091415e-05,1.0606641825876016e-13,2.2462503316145935e-06,4.0686463690079647e-07,2.3056263090325707e-07,6.247692561355175e-05,0.00022065488873587908,4.5562946337299455e-09,2.196400819321476e-10,2.6156058433818994e-07,7.181594993049805e-08,1.2380292785413698e-06,1.6557859457769165e-05,1.1465606145758669e-08,2.6670714871573163e-14,7.357666394699153e-09,6.685840590516095e-12,7.982856792632721e-06,1.65084055670243e-08,2.2365605753351094e-15,1.5779340686433976e-11,5.275593928126818e-13,2.7217145548153863e-13
0.0037732723836055105,0.5749431033819085,1.123369937391536e-07,6.998709791390986e-08,6.298710330948159e-08,0.00010235494798221019,0.0,0.0,9.292092268741653e-05,7.058603434240682e-06,0.00013673948784196646,3.201887840579657e-05,1.750406627708655e-08,7.793274115440175e-23,3.2326517124256425e-16,1.6433436120564749e-10,4.040343889462087e-08,0.0026893873737388616,2.41133084786166e-18,1.7409246030045075e-16,7.904914333642491e-16,8.336369201135776e-20,2.112630334661912e-12,4.879755308300587e-10,5.477551020009726e-12,1.9372256417738206e-12,2.709888905092766e-19,6.6409882672956375e-12,1.5270882044622886e-11,4.5761517962107935e-16,1.8432189896883913e-10,2.120159677478532e-17,1.2133071219836168e-17,1.0670828625169858e-12,3.76,0.0,0.6688094980302078,0.996802585539528,0.0003419360472119543,3.3333375291371643e-06,0.12026277070318443,0.12303644481273872,9.021294392778748e-05,2.9279428991003344e-13,0.002770215966242179,3.161868430727229e-05,6.732386741045889e-06,2.967083712513147e-08,3.101621424012558e-13,1.0800019262588889e-07,1.1561824372982338e-05,9.855679573508971e-05,1.0781433640306122e-13,2.3119922204278154e-06,4.171044606691001e-07,2.3411824620877517e-07,6.429060570469907e-05,0.00022699099069168748,4.714655398531091e-09,2.2726505497178412e-10,2.7044667673136573e-07,7.369130645727948e-08,1.2703020609954047e-06,1.7440541009145495e-05,1.1851485848784946e-08,2.7568318707898576e-14,7.569173274879376e-09,6.87800572552806e-12,8.312896304375081e-06,1.691854773081658e-08,2.311831520388062e-15,1.6310231280942154e-11,5.492475166752149e-13,2.7902077115229027e-13
0.0038170643138009815,0.5750767636502361,1.1416397602225118e-07,7.119521805525347e-08,6.479017758934756e-08,0.00010556828991465092,0.0,0.0,9.421528108799779e-05,7.277409074656741e-06,0.00014270312583712253,3.3497997697526694e-05,1.8057523565742268e-08,8.269301997754189e-23,3.3749543437592434e-16,1.6889642345688343e-10,4.1435974719226534e-08,0.0027509614009091185,2.5950822955118905e-18,1.798952625635821e-16,8.52419445542776e-16,8.858535957357767e-20,2.1711397140032216e-12,5.132622385852637e-10,5.690279204291427e-12,2.1041897375584313e-12,2.961511716211319e-19,7.0720452765407306e-12,1.6302122679992926e-11,4.827599800072734e-16,1.911911176437415e-10,2.266529085148717e-17,1.29827143783194e-17,1.144382640500217e-12,3.76,0.0,0.667484405561087,0.9967256578017865,0.00035593785889527556,3.464003096531442e-06,0.12150681236810396,0.12434494721801781,9.020598040564285e-05,2.957314759155575e-13,0.002836249728895841,3.208597039401345e-05,6.88502965500611e-06,3.0100018019241105e-08,3.1719632451183465e-13,1.0960035079281237e-07,1.1857477546443328e-05,0.00010302099864866345,1.0957932918137178e-13,2.379001710239727e-06,4.2742020467100187e-07,2.3766136523620213e-07,6.612000768228864e-05,0.00023341811401177614,4.876175983457254e-09,2.3504179519216055e-10,2.795013409521668e-07,7.558265806016922e-08,1.302814443239478e-06,1.8354860466496707e-05,1.2244504129703788e-08,2.8482527554120596e-14,7.782401816165915e-09,7.071734493525361e-12,8.651763007795278e-06,1.7331497367251292e-08,2.388494910778231e-15,1.6850939669283257e-11,5.714793240386754e-13,2.859191017002687e-13
0.0038608562439964526,0.5752101852954026,1.1598575866893358e-07,7.240082795240532e-08,6.661607477887473e-08,0.00010883907169767126,0.0,0.0,9.5500840111261e-05,7.499278114987732e-06,0.0001488507925565851,3.502563348747603e-05,1.8620651589317915e-08,8.765125547779156e-23,3.5208500047828827e-16,1.7350646321210047e-10,4.2477264924911785e-08,0.002813187779850225,2.790339753844956e-18,1.8581833984859455e-16,9.183913846898795e-16,9.405406607130381e-20,2.230262411766295e-12,5.394926658984945e-10,5.907448072461682e-12,2.2831007476459804e-12,3.232529839637741e-19,7.524686830876489e-12,1.7385918276847867e-11,5.088918953321217e-16,1.982074777645163e-10,2.4208048905795628e-17,1.3880306721974922e-17,1.2260968445476424e-12,3.76,0.0,0.6661615435765517,0.9966476603560297,0.0003703233340036797,3.5978380417892013e-06,0.12274751193598778,0.12565084035085894,9.019892007705565e-05,2.9865850120788893e-13,0.002903115205732734,3.25511056430473e-05,7.039287046250364e-06,3.052689461112606e-08,3.243049266753121e-13,1.1119333616412413e-07,1.2155195282541414e-05,0.00010761521830472694,1.1136153796476072e-13,2.4472880046790828e-06,4.378107550507965e-07,2.4119194922913277e-07,6.796454900576289e-05,0.00023993569093666396,5.040871481783283e-09,2.4297101799239526e-10,2.8872514441726747e-07,7.748980415209137e-08,1.3355595142431917e-06,1.930126802599272e-05,1.2644678298581868e-08,2.941338168009059e-14,7.997281110496196e-09,7.266962492813271e-12,8.999539858087451e-06,1.7747205733093956e-08,2.466554123699151e-15,1.7401489639753686e-11,5.942585829184614e-13,2.928655615295602e-13
0.00389287000232761,0.5753075715481273,1.173142954549011e-07,7.328051073531803e-08,6.796525222329802e-08,0.00011126657769664703,0.0,0.0,9.643515454293415e-05,7.663405028428322e-06,0.00015346321441197757,3.617359932967073e-05,1.9038458832646465e-08,9.140360154512915e-23,3.6297875337263814e-16,1.769065650539256e-10,4.324398422408284e-08,0.002859089136686887,2.9406895517677533e-18,1.9022500130562613e-16,9.692997787257568e-16,9.821270946664376e-20,2.27386661949419e-12,5.592771443553103e-10,6.069023860530215e-12,2.4218375263107334e-12,3.4436083637204696e-19,7.86967168067737e-12,1.8212477297980044e-11,5.28634790063757e-16,2.0343031790170872e-10,2.5387668704945438e-17,1.456802243702929e-17,1.288730556343864e-12,3.76,0.0,0.6651958829094583,0.9965899617623092,0.00038108494826944014,3.697694548297313e-06,0.12365240394085253,0.12660385509023944,9.019369721542371e-05,3.007918590650455e-13,0.002952523744558643,3.288977799753313e-05,7.153075632890037e-06,3.0837501783232074e-08,3.295486286837871e-13,1.1235333724320482e-07,1.2374118865381285e-05,0.00011105674325872272,1.126753814740264e-13,2.498021276109863e-06,4.454534637380059e-07,2.437650346685827e-07,6.932224268339073e-05,0.00024475722129608857,5.163289130259734e-09,2.4886454198731876e-10,2.955755230333682e-07,7.889390195691752e-08,1.3596410430110874e-06,2.001368831501465e-05,1.2941762055868647e-08,3.010443476509339e-14,8.155372095079616e-09,7.410595288681684e-12,9.25946435393881e-06,1.8052827101753357e-08,2.5245041849112054e-15,1.781020819643422e-11,6.112599431432096e-13,2.9797371928673653e-13
0.003924883760658767,0.575404830846358,1.1864011036717843e-07,7.415874848383267e-08,6.932652131784597e-08,0.00011372491397207475,0.0,0.0,9.73649110575863e-05,7.829159083697112e-06,0.00015817684015582775,3.734829960836185e-05,1.9461464027536783e-08,9.526563740699428e-23,3.74065882986702e-16,1.8033169524033158e-10,4.401531173221349e-08,0.0029053366526212944,3.0977241536437926e-18,1.9469680290131205e-16,1.0225674458307151e-15,1.0251062346280965e-19,2.3177906522176703e-12,5.795849726991017e-10,6.23298412926195e-12,2.567589287296208e-12,3.666166013506809e-19,8.226883527174807e-12,1.906874782592287e-11,5.489292340874253e-16,2.0873258564826194e-10,2.661241888321302e-17,1.5283313068444947e-17,1.3538922136569551e-12,3.76,0.0,0.6642314082643588,0.996531687784449,0.0003920555479598042,3.799264184260359e-06,0.12455551410774451,0.12755547929907823,9.018842228265238e-05,3.0291979840236943e-13,0.003002378017221718,3.322730333670308e-05,7.2677244038767405e-06,3.114688073574816e-08,3.348319812620007e-13,1.1350951464937304e-07,1.2594104226760552e-05,0.00011456884956908884,1.1399855355855848e-13,2.549445227894402e-06,4.531353144708989e-07,2.463314591999018e-07,7.068751657074204e-05,0.0002496265657513419,5.287419086359781e-09,2.5484029473617404e-10,3.0251691162762267e-07,8.03062890806776e-08,1.3838410830315906e-06,2.0743659262597138e-05,1.3242690098393293e-08,3.080443003058811e-14,8.314283101408194e-09,7.554972836851654e-12,9.524225902786177e-06,1.835988562646527e-08,2.583204110489664e-15,1.82242138302904e-11,6.285575526220588e-13,3.031069097653338e-13
0.003953696143156809,0.5754922558676197,1.198310511053593e-07,7.494790550777458e-08,7.056197492907548e-08,0.0001159638250971838,0.0,0.0,9.819785538411041e-05,7.979726886563145e-06,0.00016250663221140923,3.842867025774164e-05,1.9846624765238302e-08,9.883663899977841e-23,3.8421014693232017e-16,1.8343551624961556e-10,4.471342764016017e-08,0.0029472545036751986,3.2449669702351036e-18,1.9877741707839905e-16,1.0725980343145322e-15,1.0650040781876837e-19,2.3575931913163113e-12,5.98316170407704e-10,6.382592176161764e-12,2.7049946030013372e-12,3.876693374763558e-19,8.55907524476629e-12,1.9865372905744203e-11,5.676745031573926e-16,2.135728325511706e-10,2.775431764222418e-17,1.595136005325118e-17,1.4147598375049268e-12,3.76,0.0,0.6633643930607406,0.9964787479644652,0.0004021091354993886,3.892148218728817e-06,0.12536679126637879,0.12841075355250578,9.018363020590339e-05,3.0483031498985035e-13,0.003047628383330802,3.353009928229053e-05,7.371642844908857e-06,3.1424275598959796e-08,3.3962085784632556e-13,1.1454681862240018e-07,1.2792986281754445e-05,0.00011779046506813616,1.1519742821783987e-13,2.596320169159464e-06,4.6008221503910483e-07,2.4863558144174403e-07,7.192257542755246e-05,0.00025404967342902495,5.400606034932686e-09,2.602890612779521e-10,3.088422219435684e-07,8.15844823054957e-08,1.4057205845039264e-06,2.1415774738692976e-05,1.3516820530144148e-08,3.1442090710749475e-14,8.4579835682442e-09,7.685530723441442e-12,9.766672828210243e-06,1.8637456548346326e-08,2.636676802514308e-15,1.860135079962726e-11,6.443799779064833e-13,3.077479834244305e-13
0.00398250852565485,0.5755795784261046,1.210198564158358e-07,7.573584807845076e-08,7.180717737575914e-08,0.00011822780051150969,0.0,0.0,9.902722507969784e-05,8.131609599612795e-06,0.00016692026257614215,3.953122240453684e-05,2.0236019186512605e-08,1.0249908725836767e-22,3.945120425703347e-16,1.8655926593984676e-10,4.541524390900945e-08,0.002989451098361677,3.3979946449159815e-18,2.0291134795671768e-16,1.1246764337264813e-15,1.106078445458289e-19,2.3976503086638204e-12,6.174837649751237e-10,6.534141757180621e-12,2.848517821233563e-12,4.097295707738323e-19,8.901633598518126e-12,2.0687146925830805e-11,5.868828928398403e-16,2.1847797584256752e-10,2.893472053337118e-17,1.66430785559249e-17,1.4777891585009356e-12,3.76,0.0,0.6624983346872472,0.9964253396908587,0.00041233453834596913,3.986432196730453e-06,0.12617662788883882,0.12926490402509913,9.017879573500365e-05,3.067364500423727e-13,0.0030932405646547294,3.3831974786079785e-05,7.47625634372631e-06,3.1700684323375665e-08,3.444417734114942e-13,1.1558105574600662e-07,1.2992705905348107e-05,0.00012106994080683298,1.1640394031165088e-13,2.643759849758682e-06,4.670604203049362e-07,2.509343850260816e-07,7.316346512997321e-05,0.0002585111695521132,5.515191372950117e-09,2.658049758713753e-10,3.1524172790839516e-07,8.286931633310801e-08,1.4276927037629203e-06,2.21023568765071e-05,1.3794081095040707e-08,3.2087032388116615e-14,8.60231057991689e-09,7.816657645887104e-12,1.0013085713095019e-05,1.891617323112061e-08,2.6907600572873952e-15,1.8982792655358883e-11,6.604448464862382e-13,3.124089823659384e-13
0.004011320908152892,0.5756667986971148,1.2220656743131158e-07,7.652256520951765e-08,7.306211445400222e-08,0.00012051688563568893,0.0,0.0,9.985308206023665e-05,8.28480683691729e-06,0.00017141861670561507,4.0656206484299675e-05,2.0629659848282225e-08,1.0625425171653773e-22,4.0497212389168594e-16,1.8970280221559538e-10,4.6120749233363575e-08,0.003031925646354904,3.556990147832993e-18,2.07098855340561e-16,1.1788700240419237e-15,1.1483527785365555e-19,2.4379601510914623e-12,6.37093713385075e-10,6.687638572531352e-12,2.9983737183268896e-12,4.328358151895356e-19,9.254781952360565e-12,2.153459115723355e-11,6.065623995098491e-16,2.2344829537329626e-10,3.015457578111328e-17,1.7359122645643325e-17,1.5430355938262395e-12,3.76,0.0,0.6616332313350531,0.9963714618341253,0.0004227329516986892,4.082121884962968e-06,0.12698502527442482,0.13011793192360765,9.017391876772847e-05,3.0863820707275255e-13,0.0031392149151777864,3.4132936005028616e-05,7.581564104589491e-06,3.1976112962035415e-08,3.4929469127336677e-13,1.1661224742976503e-07,1.3193253831527936e-05,0.00012440759684559396,1.1761812785457875e-13,2.691766742266701e-06,4.740697833769943e-07,2.532279215204673e-07,7.44100465397478e-05,0.00026301089351209075,5.631180957223705e-09,2.7138831691887815e-10,3.217156805668901e-07,8.416076402608405e-08,1.4497559652947644e-06,2.280352120808766e-05,1.4074480558578461e-08,3.273927545480176e-14,8.747247167616243e-09,7.948338193949236e-12,1.0263487013197162e-05,1.9196028725588597e-08,2.7454555849865147e-15,1.9368551448863763e-11,6.767533232483091e-13,3.170897700562059e-13
0.0040401332906509334,0.575753916855966,1.2339123325506157e-07,7.730805520257201e-08,7.432677675837085e-08,0.0001228311272537276,0.0,0.0,0.00010067549199357543,8.43931889448401e-06,0.00017600258217899696,4.180387364620288e-05,2.1027559321865694e-08,1.101034134546803e-22,4.1559091954976084e-16,1.928659769013255e-10,4.682993481357822e-08,0.0030746773506403115,3.722140923691453e-18,2.113401976065704e-16,1.2352478767249845e-15,1.191850754693263e-19,2.4785207865527343e-12,6.571520021104654e-10,6.843088865387033e-12,3.1547825294648106e-12,4.570277089753121e-19,9.618746356389193e-12,2.2408232403858566e-11,6.267211902332268e-16,2.2848408089853941e-10,3.141484835505428e-17,1.810016185375987e-17,1.6105554641059303e-12,3.76,0.0,0.6607690812031959,0.9963171132663853,0.00043330556746358354,4.179223016807123e-06,0.12779198471930237,0.13096983845435312,9.016899920200047e-05,3.1053558957783043e-13,0.00318555178229651,3.44329902568893e-05,7.687565335340715e-06,3.225056865662569e-08,3.541795749128448e-13,1.1764041904065815e-07,1.339462165671028e-05,0.00012780374952716658,1.1884002858753991e-13,2.7403433012134185e-06,4.811101829353795e-07,2.55516251050456e-07,7.566218525377027e-05,0.000267548685502586,5.7485808874187536e-09,2.770393748834495e-10,3.282643470518587e-07,8.545880225052939e-08,1.4719089795410193e-06,2.351938129269126e-05,1.4358028377991137e-08,3.339884190934744e-14,8.892776931781213e-09,8.080557474491459e-12,1.0517899040858434e-05,1.9477017120035082e-08,2.8007652303488513e-15,1.9758640175029665e-11,6.933065826314206e-13,3.217902232476545e-13
0.004068945673148975,0.5758409330779576,1.2457390613062203e-07,7.809230720748851e-08,7.560115905401283e-08,0.0001251705736159196,0.0,0.0,0.00010149452401160772,8.595146748408621e-06,0.0001806730488552516,4.2974475807353165e-05,2.1429731384240278e-08,1.140478247756819e-22,4.2636892176593393e-16,1.9604865759885196e-10,4.7542794304368595e-08,0.0031177054077742477,3.893637806080647e-18,2.1563563173829941e-16,1.2938807855526439e-15,1.2365961041953662e-19,2.5193304859474666e-12,6.776646481549165e-10,7.000499550416527e-12,3.3179700389664336e-12,4.823460677327593e-19,9.993755572095507e-12,2.3308603094012207e-11,6.473676200269395e-16,2.335856324800756e-10,3.2716519921743645e-17,1.8866881574593462e-17,1.680406006307604e-12,3.76,0.0,0.6599058824977332,0.9962622928608789,0.0004440535749821317,4.2777412977192656e-06,0.1285975075163781,0.1318206248232131,9.016403693584354e-05,3.124286010380135e-13,0.0032322515071888844,3.473214603497213e-05,7.794259247445927e-06,3.2524059653176106e-08,3.590963879778095e-13,1.1866559996244308e-07,1.3596801825765408e-05,0.00013125871179443753,1.2006968000801401e-13,2.789491965095937e-06,4.881815243388267e-07,2.577994424935629e-07,7.691975165792885e-05,0.0002721243866841792,5.867397545043195e-09,2.8275845386754493e-10,3.348880114947798e-07,8.676341286918129e-08,1.4941504389846424e-06,2.4250048760080456e-05,1.4644734739477507e-08,3.406575544625645e-14,9.038884046950558e-09,8.213301116070156e-12,1.0776343979334069e-05,1.975913358426841e-08,2.8566909803479154e-15,2.015307283310262e-11,7.101059479981586e-13,3.265102379260159e-13
0.0040977580556470165,0.5759278475385315,1.257546408371827e-07,7.887532382789363e-08,7.688526126553614e-08,0.00012753527452862958,0.0,0.0,0.00010231025045616933,8.752292050629191e-06,0.00018543090906826518,4.41682657132422e-05,2.1836192489916276e-08,1.1808883458723473e-22,4.373069211131433e-16,1.992507627395083e-10,4.825932368437904e-08,0.003161009008122684,4.0716798516271215e-18,2.199854133346138e-16,1.3548413006320984e-15,1.2826133660854355e-19,2.5603881731585424e-12,6.986377002351562e-10,7.159878173387734e-12,3.488167698298848e-12,5.088328904510373e-19,1.0380041115411228e-11,2.4236241385505124e-11,6.685101893806417e-16,2.387532590644142e-10,3.406058929101732e-17,1.965997897400644e-17,1.7526453903570953e-12,3.76,0.0,0.6590436334310903,0.9962069994914088,0.00045497816169023843,4.377682410320809e-06,0.1294015949551266,0.13267029223559573,9.015903186733217e-05,3.143172449170642e-13,0.0032793144252213037,3.5030412931156345e-05,7.901645056045386e-06,3.279659518989931e-08,3.640450942853855e-13,1.1968782333320873e-07,1.379978761666362e-05,0.00013477279347709524,1.213071193978047e-13,2.8392151582283897e-06,4.95283738792431e-07,2.6007757282783147e-07,7.818262095718237e-05,0.0002767378393167658,5.987637729075425e-09,2.8854587648737794e-10,3.4158697502883026e-07,8.807458323846555e-08,1.516479114366555e-06,2.499563336220805e-05,1.493461054545014e-08,3.474004143304938e-14,9.18555326417594e-09,8.346555271217453e-12,1.1038843898586748e-05,2.0042374331397242e-08,2.9132349626565906e-15,2.0551864424526167e-11,7.271525961890248e-13,3.3124973780363403e-13
