Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3CF3(1),O2(2),H2O(3),CH4(4),CH2CF2(57),HF(38),O2(161),S(164),CF2O(49),S(125),C2HF(58)
3.389180070954111e-09,0.4628563038182145,1.001116289940061e-18,1.952962543628032e-22,1.8358868468670189e-22,3.4790960329420573e-22,0.0,0.0,2.1892734281895474e-13,4.217479228867881e-21,1.0907793499214528e-29,1.5871495276390163e-42,4.738941328428972e-28,3.968894908716534e-68,3.1426800314810525e-49,1.7193476699101512e-51,3.4610598142768584e-51,1.25085134385311e-18,7.212394337460231e-70,1.8743680086894595e-46,3.9541743608214543e-66,3.158234545560547e-75,8.518844566067369e-54,9.772812330364363e-50,9.395241522300061e-36,1.0175687810815443e-66,4.4261263416581495e-67,3.477752558127337e-75,1.8417492972257456e-103,7.619704281030474e-88,7.548470815253585e-34,2.5587026703310552e-82,3.2445741396260506e-65,3.418515835162356e-80,3.76,0.0,0.7165522041294073,0.9999857553136544,5.983915826079122e-25,2.6022590545486855e-66,4.439156308880514e-10,4.43915632139028e-10,1.4244686126634173e-05,8.847743111812646e-23,1.2508513443379125e-18,2.1892835325080745e-13,1.8390494669645803e-23
3.4815117530031616e-09,0.46285630381923665,1.028467328844706e-18,2.0577965037485902e-22,1.937210594243047e-22,3.671425554547102e-22,0.0,0.0,2.2489158726668652e-13,4.450403258639523e-21,1.1926074718354287e-29,1.780933494378628e-42,5.13886795284556e-28,4.659210189911692e-68,3.499875705951238e-49,1.9151730817786566e-51,3.8589897696126517e-51,1.3202963547458946e-18,8.700638572679298e-70,2.0859362018671107e-46,4.6448979424316766e-66,3.8150624359659054e-75,9.62157654301601e-54,1.1182274328139945e-49,1.0188954386438158e-35,1.229554851482305e-66,5.205086877523035e-67,4.201415625387349e-75,2.351067445561329e-103,9.213005590634656e-88,8.182613830634693e-34,3.177293910010965e-82,3.919365324485989e-65,4.246573574475538e-80,3.76,0.0,0.7165522041173078,0.9999857550431454,6.486247106095065e-25,3.061852320985505e-66,4.5600925704445123e-10,4.560092583648775e-10,1.424495662982788e-05,9.12528631010798e-23,1.3202963552717078e-18,2.2489262556412487e-13,1.9406171017819967e-23
3.5738434350522123e-09,0.46285630382025883,1.0558224764999137e-18,2.1653740316605625e-22,2.0412520446224752e-22,3.8689392028440525e-22,0.0,0.0,2.3085583170171943e-13,4.689587568217603e-21,1.301057447405625e-29,1.9925679410620246e-42,5.560586450086239e-28,5.4463268699755335e-68,3.8865863021489835e-49,2.1272358879706014e-51,4.290429726990123e-51,1.3916081863170558e-18,1.0444409583997268e-69,2.3148615225889106e-46,5.433293637121388e-66,4.585440915863575e-75,1.0833403136371772e-53,1.2749472574627135e-49,1.1026007796608776e-35,1.4782725088129255e-66,6.0948942246782e-67,5.050376800912392e-75,2.9820442258273277e-103,1.1083967434474327e-87,8.850997330055503e-34,3.9229552059105223e-82,4.7108126550236706e-65,5.245151920473521e-80,3.76,0.0,0.7165522041052083,0.9999857548336224,7.015922968384236e-25,3.587283476869615e-66,4.681028831987799e-10,4.68102884590523e-10,1.4245166146734278e-05,9.402748128926603e-23,1.3916081868861255e-18,2.3085689788268684e-13,2.044914566658586e-23
3.666175117101263e-09,0.4628563038212809,1.0831817325333758e-18,2.27569552162191e-22,2.1480109068699753e-22,4.0716377565225417e-22,0.0,0.0,2.36820076124374e-13,4.935032157469385e-21,1.4163882345868313e-29,2.2231992806489958e-42,6.00466652058054e-28,6.3407243771931855e-68,4.304382910566397e-49,2.3564065433421656e-51,4.757231073058593e-51,1.464786789449905e-18,1.2479204832937146e-69,2.5620594767970028e-46,6.330096957263611e-66,5.485231944331738e-75,1.2161964950771595e-53,1.4487229957145704e-49,1.1907542085117067e-35,1.7688695295011443e-66,7.10779134593462e-67,6.042196769812951e-75,3.7594208574264265e-103,1.327185452762945e-87,9.55449174862157e-34,4.817431133869956e-82,5.635211735518498e-65,6.44352723244334e-80,3.76,0.0,0.7165522040931087,0.9999857546713624,7.57366710377606e-25,4.1859107956594927e-66,4.801965093510376e-10,4.801965108159642e-10,1.424532840078447e-05,9.680140342087556e-23,1.464786790064536e-18,2.368211702068137e-13,2.1519418615938898e-23
3.758506799150314e-09,0.4628563038223029,1.1105450965728183e-18,2.3887613678497694e-22,2.2574868898920823e-22,4.279521994201638e-22,0.0,0.0,2.427843205348993e-13,5.186737026262412e-21,1.5388630325045327e-29,2.4740182610326447e-42,6.471677426668715e-28,7.353697564337367e-68,4.7548763631310244e-49,2.6035780106919986e-51,5.26129732095288e-51,1.539832124768922e-18,1.484434945189676e-69,2.8284682052640963e-46,7.346902772495988e-66,6.532014388826252e-75,1.3615227084514073e-53,1.640903886884825e-49,1.2834697082334126e-35,2.1070536542176044e-66,8.257004211070534e-67,7.196349303375859e-75,4.712139842462968e-103,1.5820266130590077e-87,1.0293965614240483e-33,5.885481806339962e-82,6.710621976327893e-65,7.875054635571486e-80,3.76,0.0,0.7165522040810092,0.9999857545457035,8.16020312557557e-25,4.865696215404055e-66,4.922901355012241e-10,4.922901370412012e-10,1.4245454053963709e-05,9.957473214158969e-23,1.5398321254314792e-18,2.4278544253675456e-13,2.2616989865874493e-23
3.850838481199365e-09,0.462856303823325,1.1379125682460016e-18,2.504571964520635e-22,2.369679702637353e-22,4.49259269442986e-22,0.0,0.0,2.487485649334886e-13,5.4447021744644664e-21,1.668749278639532e-29,2.7462606850111898e-42,6.962187995629525e-28,8.497396362668542e-68,5.239717166666589e-49,2.8696657490237235e-51,5.804584293606395e-51,1.6167441607799156e-18,1.7583296160729285e-69,3.1150484184706942e-46,8.496209723209944e-66,7.7452187395319e-75,1.5201484135689889e-53,1.8529077583748856e-49,1.3808612122246184e-35,2.499136894943592e-66,9.556792631770638e-67,8.534373301380778e-75,5.873926241661282e-103,1.8777488050735481e-87,1.1070285556345564e-33,7.155208979725659e-82,7.957004983352268e-65,9.577612145494205e-80,3.76,0.0,0.7165522040689096,0.999985754448374,8.776254569574596e-25,5.635237974891994e-66,5.0438376164934e-10,5.04383763266234e-10,1.4245551377240544e-05,1.0234755650292033e-22,1.616744161492823e-18,2.4874971487270227e-13,2.3741859416388043e-23
3.943170163248416e-09,0.46285630382434717,1.1652841471807204e-18,2.6231277057705047e-22,2.4845890540964953e-22,4.710850635685181e-22,0.0,0.0,2.547128093202911e-13,5.708927601943509e-21,1.8063186459465977e-29,3.041208129773186e-42,7.476766622165265e-28,9.784866235201964e-68,5.760595436281283e-49,3.155607701776638e-51,6.389100306458329e-51,1.6955228723601147e-18,2.0743940309284023e-69,3.422783331671331e-46,9.791465732940013e-66,9.146268599553708e-75,1.6929365122447377e-53,2.0862226587224483e-49,1.4830426046933e-35,2.9520821091601396e-66,1.1022502348975371e-66,1.008003270264382e-74,7.283932186647464e-103,2.2196863628161474e-87,1.1884316313727412e-33,8.658408058762338e-82,9.396369908464157e-65,1.1594080463643792e-79,3.76,0.0,0.7165522040568101,0.9999857543729818,9.422544894062971e-25,6.50380416500402e-66,5.164773877953848e-10,5.164773894910626e-10,1.424562676360556e-05,1.0511995343657974e-22,1.6955228731258561e-18,2.5471398721480637e-13,2.4894027267474973e-23
4.035501845297466e-09,0.46285630382536924,1.1926598330048036e-18,2.744428985695003e-22,2.6022146533024775e-22,4.9342965963750305e-22,0.0,0.0,2.6067705369542254e-13,5.979413308567638e-21,1.9518470399289327e-29,3.360188665893757e-42,8.015981270520383e-28,1.1230089394401178e-67,6.319240828718685e-49,3.4623642850417554e-51,7.016906349607561e-51,1.7761682394868426e-18,2.437895002761667e-69,3.752678600143679e-46,1.1247114585393577e-65,1.0758728939737276e-74,1.8807838321352056e-53,2.3424084863362106e-49,1.5901277210323532e-35,3.473551840915102e-66,1.267061833312592e-66,1.1859484271459783e-74,8.987448708991908e-103,2.613718379077442e-87,1.2736920741760436e-33,1.043094682666613e-81,1.105292574978849e-64,1.3972859633673927e-79,3.76,0.0,0.7165522040447105,0.9999857543145872,1.009979747983978e-24,7.481367173215976e-66,5.285710139393589e-10,5.285710157156871e-10,1.4245685152107678e-05,1.0789198909780306e-22,1.7761682403079605e-18,2.6067825956318224e-13,2.6073493419130682e-23
4.127833527346517e-09,0.4628563038263914,1.2200396253461152e-18,2.868476198349487e-22,2.7225562093306136e-22,5.16293135483631e-22,0.0,0.0,2.666412980589724e-13,6.25615929420506e-21,2.1056145956729337e-29,3.704577575833792e-42,8.580399476270664e-28,1.284802678187773e-67,6.91742247568122e-49,3.7909183757675323e-51,7.690116269420409e-51,1.85868024619397e-18,2.854611192064308e-69,4.105762254621468e-46,1.2878643572597145e-65,1.2608461311715638e-74,2.0846216024237922e-53,2.623098613890577e-49,1.7022303481301832e-35,4.0719594963316793e-66,1.4518819304422076e-66,1.39014535018203e-74,1.1036690434280057e-102,3.066309681887618e-87,1.3628959819084445e-33,1.251317238876998e-81,1.2953240800473614e-64,1.6768424649566755e-79,3.76,0.0,0.716552204032611,0.9999857542693633,1.0808735630224612e-24,8.57863903163545e-66,5.40664640081262e-10,5.406646419401074e-10,1.4245730370081427e-05,1.106637201142986e-22,1.858680247073067e-18,2.6664253191791917e-13,2.7280257871350587e-23
4.220165209395568e-09,0.4628563038274135,1.2474235238325515e-18,2.9952697377491264e-22,2.8456134312986297e-22,5.396755689335396e-22,0.0,0.0,2.726055424110102e-13,6.5391655587240646e-21,2.2679056748449202e-29,4.075798071931788e-42,9.17058834779505e-28,1.4654660816548606e-67,7.556948917139074e-49,4.1422752999614756e-51,8.41089694959711e-51,1.943058879749154e-18,3.3308692870440893e-69,4.483084636914156e-46,1.4702632231903232e-65,1.4723786269420922e-74,2.3054159212980227e-53,2.93000150830972e-49,1.819464224618702e-35,4.756522940035198e-66,1.658603349307594e-66,1.6237418946891788e-74,1.3491659320991668e-102,3.5845538617103548e-87,1.456129265376084e-33,1.4950348028078632e-81,1.5126409502786185e-64,2.0041922398617174e-79,3.76,0.0,0.7165522040205115,0.9999857542343381,1.1550082571068849e-24,9.807107687938343e-66,5.527582662210942e-10,5.527582681643235e-10,1.4245765389266374e-05,1.134351947767508e-22,1.943058880688894e-18,2.726068042790868e-13,2.851432062413009e-23
4.3124968914446186e-09,0.4628563038284357,1.2748115280920441e-18,3.124809997868964e-22,2.9713860283667142e-22,5.635770378068134e-22,0.0,0.0,2.7856978675159014e-13,6.828432101993005e-21,2.4390088626574777e-29,4.475322013881263e-42,9.787114567489567e-28,1.6667038905168087e-67,8.239668034647229e-49,4.5174628208988287e-51,9.18146849171964e-51,2.0293041300108304e-18,3.8735818331689603e-69,4.885718335713463e-46,1.6736802173841686e-65,1.713565316903636e-74,2.5441682152995873e-53,3.2649023463331633e-49,1.9419430410704624e-35,5.537320572632704e-66,1.889249564146153e-66,1.8901805190699085e-74,1.6421093454172244e-102,4.176218408062899e-87,1.553477648899995e-33,1.7793121463926004e-81,1.760422688232992e-64,2.3861812047002553e-79,3.76,0.0,0.7165522040084119,0.9999857542072085,1.2324561450766969e-24,1.1179074206011835e-65,5.648518923588557e-10,5.648518943883355e-10,1.4245792513169368e-05,1.1620645414848735e-22,2.0293041310139333e-18,2.785710766467391e-13,2.97756816774646e-23
4.404828573493669e-09,0.4628563038294577,1.3022036377525575e-18,3.2570973726439722e-22,3.0998737097375585e-22,5.879976199159869e-22,0.0,0.0,2.8453403108075387e-13,7.123958923880281e-21,2.619216964815297e-29,4.904670625690548e-42,1.0430544392801365e-27,1.8903317699521786e-67,8.96746698469637e-49,4.9175311273509403e-51,1.0004104395312617e-50,2.11741598891483e-18,4.490286736582459e-69,5.3147581225848435e-46,1.900006799052316e-65,1.987781745427248e-74,2.8019156907328864e-53,3.6296646257050656e-49,2.0697804401603375e-35,6.425349928649848e-66,2.1459805236030122e-66,2.193218460783483e-74,1.9903506830003736e-102,4.849791997722097e-87,1.6550266708586498e-33,2.109802584835588e-81,2.0421370672571466e-64,2.8304550767974973e-79,3.76,0.0,0.7165522039963124,0.999985754186193,1.3132895340267868e-24,1.2707690893309015e-65,5.769455184945462e-10,5.769455206121433e-10,1.4245813522610959e-05,1.1897753305791082e-22,2.1174159899840776e-18,2.8453534902091765e-13,3.1064341031349534e-23
4.589491937591771e-09,0.46285630383150184,1.3570001717886782e-18,3.5299150416992736e-22,3.3649931624109445e-22,6.383964350569153e-22,0.0,0.0,2.964625197049536e-13,7.733793402983655e-21,3.008140218992227e-29,5.859177873249337e-42,1.1800377770341215e-27,2.412602280510137e-67,1.0566048983770521e-48,5.796622909061297e-51,1.181493135073013e-50,2.2992395084995857e-18,5.979205501406751e-69,6.256545578886094e-46,2.4295826297758053e-65,2.6503227541555796e-74,3.378726543926413e-53,4.456628729827213e-49,2.3419853182022937e-35,8.572065987075901e-66,2.7470549563040694e-66,2.925824847569131e-74,2.889739781403665e-102,6.480531934484386e-87,1.8710678569351114e-33,2.935312453176965e-81,2.7227930197003764e-64,3.9408968467732256e-79,3.76,0.0,0.7165522039721132,0.9999857541573629,1.485402004531356e-24,1.6291977904796717e-65,6.011327707597147e-10,6.011327730591462e-10,1.4245842340776291e-05,1.2451926240940207e-22,2.299239509709706e-18,2.964638937889741e-13,3.372355464075231e-23
4.774155301689872e-09,0.4628563038335462,1.4118131229653091e-18,3.813725895594848e-22,3.6409694637913013e-22,6.908726367155928e-22,0.0,0.0,3.083910082837915e-13,8.368668994982044e-21,3.4371021759577035e-29,6.952504103860155e-42,1.3284610072553015e-27,3.0491942978576835e-67,1.2368575136349638e-48,6.788400220004396e-51,1.386264058396535e-50,2.488529401408453e-18,7.872048277770898e-69,7.317646415308687e-46,3.076708722919515e-65,3.4933415116832707e-74,4.044878382462278e-53,5.427429167842624e-49,2.6369870468057655e-35,1.1305428344729026e-65,3.4820648759843224e-66,3.858739733846272e-74,4.134302951711442e-102,8.561047718426912e-87,2.1049334310779403e-33,4.030691875993251e-81,3.588859500491993e-64,5.415599186613964e-79,3.76,0.0,0.716552203947914,0.999985754140142,1.671923970531565e-24,2.0683720796954864e-65,6.253200230166001e-10,6.253200255053326e-10,1.4245859549723588e-05,1.3006056710670904e-22,2.4885294027712866e-18,3.083924385834372e-13,3.649196145230168e-23
4.958818665787974e-09,0.46285630383559034,1.4666424883073889e-18,4.10853308437144e-22,3.927800289032414e-22,7.454268471385075e-22,0.0,0.0,3.203194968173794e-13,9.028585698823597e-21,3.9085969047173063e-29,8.198669234819333e-42,1.4887756139980813e-27,3.819094545140073e-67,1.4391549808667155e-48,7.902070695341208e-51,1.6167360679551445e-50,2.6852856441433548e-18,1.0256060393935469e-68,8.507610901112622e-46,3.861355437244627e-65,4.555931213797008e-74,4.810001203385327e-53,6.5599568201873785e-49,2.955693054353887e-35,1.4753086157335998e-65,4.373824994105377e-66,5.035621692384206e-74,5.8350553021238296e-102,1.1190553773577948e-86,2.357301057224616e-33,5.468287650096442e-81,4.68049764526577e-64,7.352657143642626e-79,3.76,0.0,0.7165522039237148,0.9999857541298235,1.873433610097961e-24,2.6022886006977257e-65,6.49507275265202e-10,6.49507277950702e-10,1.4245869856219377e-05,1.3560157764730136e-22,2.6852856456712185e-18,3.203209834044182e-13,3.936956146596092e-23
5.143482029886075e-09,0.4628563038376345,1.5214882648403943e-18,4.414339757431303e-22,4.225483313969523e-22,8.020596884593865e-22,0.0,0.0,3.3224798530578536e-13,9.713543513456645e-21,4.4251857052734847e-29,9.612551661424428e-42,1.661432407812089e-27,4.743514086589637e-67,1.6652099392057575e-48,9.147199660807759e-51,1.8750091722926027e-50,2.8895082219210077e-18,1.3232889495617955e-68,9.836338149428855e-46,4.805927369680527e-65,5.8836466670340045e-74,5.684338204050824e-53,7.873508891083041e-49,3.2990100114674803e-35,1.9063932290580178e-65,5.447934429560893e-66,6.5074215409054794e-74,8.132405528867577e-102,1.4485130265988732e-86,2.6288454702845813e-33,7.335939228051503e-81,6.044506651572796e-64,9.871305091119081e-79,3.76,0.0,0.7165522038995156,0.9999857541235755,2.090508977496958e-24,3.2467040310959293e-65,6.736945275055206e-10,6.736945303952547e-10,1.424587609242215e-05,1.4114238562331077e-22,2.8895082236266945e-18,3.322495282519843e-13,4.2356354681693326e-23
5.328145393984177e-09,0.4628563038396788,1.5763504495903414e-18,4.73114906353859e-22,4.534016215119334e-22,8.607717826992177e-22,0.0,0.0,3.4417647374904946e-13,1.0423542437829644e-20,4.9894970090412215e-29,1.1209911072504269e-41,1.846881527154238e-27,5.846047092344062e-67,1.9167970190453482e-48,1.0533709766270663e-50,2.1632710958350366e-50,3.10119712568518e-18,1.692028930349844e-68,1.1314074113158755e-45,5.935452185929281e-65,7.529267902957218e-74,6.678758418644368e-53,9.388839418911107e-49,3.66784383244457e-35,2.4410643122309034e-65,6.732992519747057e-66,8.333260678201395e-74,1.1202435955498293e-101,1.857981324270673e-86,2.92023849019155e-33,9.739537844441962e-81,7.73510826836958e-64,1.3115441589328816e-78,3.76,0.0,0.7165522038753164,0.9999857541197649,2.3237280032271354e-24,4.01927987497021e-65,6.97881779737556e-10,6.978817828389907e-10,1.424587989111249e-05,1.4668305469626607e-22,3.101197127581959e-18,3.4417807312617485e-13,4.5452341099462165e-23
5.512808758082278e-09,0.462856303841723,1.631229039583787e-18,5.058964150819675e-22,4.853396669679953e-22,9.215637517662688e-22,0.0,0.0,3.561049621471957e-13,1.1158582470891117e-20,5.604226279258482e-29,1.3007411233009657e-41,2.0455724396836797e-27,7.152833742655062e-67,2.1957526315283377e-48,1.2071880622806596e-50,2.4837978422727913e-50,3.3203523498661085e-18,2.1453946642419666e-68,1.2951409592066166e-45,7.277776054952921e-65,9.553618727161174e-74,7.804768922194589e-53,1.1128209520580177e-48,4.06309967647115e-35,3.099240554007248e-65,8.260822127306126e-66,1.058137525986159e-73,1.5264203350732457e-101,2.3630850229192212e-86,3.232149035708335e-33,1.2805883956587742e-80,9.814787745190468e-64,1.7257571712848743e-78,3.76,0.0,0.7165522038511172,0.9999857541174556,2.573668494055533e-24,4.939733224292211e-65,7.220690319613081e-10,7.2206903528191e-10,1.4245882188390327e-05,1.5222362872387557e-22,3.3203523519677264e-18,3.561066180270127e-13,4.8657520719230716e-23
5.6974721221803795e-09,0.46285630384376714,1.6861240318478259e-18,5.3977881667634155e-22,5.183622355530753e-22,9.844362174561098e-22,0.0,0.0,3.6803345050023946e-13,1.1918663611589628e-20,6.272135911418503e-29,1.5022642733608575e-41,2.2579539434599476e-27,8.692727187382981e-67,2.5039747587638636e-48,1.3772348443135706e-50,2.8389542555249736e-50,3.546973890926773e-18,2.698943592803774e-68,1.4759278251030813e-45,8.863765680511707e-65,1.2026442034662971e-73,9.074526612103026e-53,1.31154373706162e-48,4.4856819486432613e-35,3.903783782995445e-65,1.006670043066035e-65,1.333012869382541e-73,2.058818257960077e-101,2.981812843782699e-86,3.5652431380171856e-33,1.6685865919612589e-80,1.2355193119553466e-63,2.25031998104216e-78,3.76,0.0,0.716552203826918,0.9999857541160702,2.8409081330539313e-24,6.029993546604916e-65,7.462562841767769e-10,7.462562877240125e-10,1.4245883562114454e-05,1.5776413785622937e-22,3.546973893247451e-18,3.680351629545127e-13,5.1971893540962256e-23
5.882135486278481e-09,0.4628563038458114,1.741035423410091e-18,5.747624258221332e-22,5.524690951232198e-22,1.049389801451631e-21,0.0,0.0,3.799619388081916e-13,1.2703785858873763e-20,6.996055133735284e-29,1.7274145706371975e-41,2.4844741680487903e-27,1.049746459605992e-66,2.843422744819867e-48,1.5646105685574565e-50,3.231194578259383e-50,3.781061746585964e-18,3.370430817213634e-68,1.6748954649732198e-45,1.072751709917981e-64,1.5027335004399358e-73,1.050084956455929e-52,1.5375947908551837e-48,4.936494300809369e-35,4.8808115515248805e-65,1.2189597387354455e-65,1.6669096471478798e-73,2.7506003358037553e-101,3.7347786593376176e-86,3.920183954101562e-33,2.15579897758825e-80,1.5438096038350457e-63,2.9095715485720717e-78,3.76,0.0,0.7165522038027188,0.9999857541152314,3.126024479635138e-24,7.314365709811739e-65,7.704435363839624e-10,7.704435401652983e-10,1.424588438892838e-05,1.6330460285283863e-22,3.7810617491404024e-18,3.7996370790868484e-13,5.539545956462008e-23
