Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3CF3(1),O2(2),H2O(3),CH4(4),CH2CF2(57),HF(38),O2(161),S(164),CF2O(49),S(125),C2HF(58),S(463),C2HF(468),C2H2F3(68),S(165),S(464),S(130),C2H2F2(59),C2H3F2(65),C2H2F3(67),CF2(43),CHFCF2(55),CF2CH(73),C2HF2(72),S(179),C2H3F2(64),CHF2(82),CHF3(42),S(1244),S(1385),CF2O2(181),CF2O2(276),CH2F2(41),S(203),S(1542),CHO2(322),C2F(467),S(174),S(413),S(1894),C2H3F2(66),C2HF4(54),CHFO(47),S(2753),S(512),CF2CF2(61),C2HF3(169),C2HF4(69),C2HFO(577),S(3833),S(2867),F(37),S(344),CFO(51),C1OO1(180),CH2O2(318),C2H2O(623),S(3850),S(970),S(2764),CHF2O(206),CF3(45),S(1375),C3HF3(994),CH2F(46),S(2131),CF3O2(511)
1.4729582744862522e-19,0.7857728132156199,1.4613100184038757e-22,3.444533623272242e-24,3.0163357112681663e-34,4.2799386234152345e-35,0.0,0.0,3.654479316541426e-19,7.274770859585472e-35,1.9854649271601258e-44,2.308111448777102e-44,7.010249919812665e-48,2.103220311202943e-56,3.5721430276127e-38,7.876616194168669e-32,2.3920782127573084e-19,8.065423704238426e-32,8.434498436525256e-73,1.0030755519820575e-53,3.938697773865503e-75,1.3330041311588198e-67,8.933005357056497e-21,6.675558965092053e-63,5.397367448354031e-35,3.267984045916801e-78,2.703505736458443e-68,3.716682954336716e-51,1.2030625614438516e-50,4.211173342691793e-51,2.323741298565521e-48,2.9717882274825584e-79,6.93043301012136e-81,4.010073460847277e-80,3.76,0.0,0.8214253334613107,0.9999999999995375,3.6533194442538145e-45,1.598403566224519e-32,8.021625507508606e-15,8.021625507508606e-15,4.625571840764907e-13,1.6719888636919487e-36,8.037359990681762e-32,3.6559406265594863e-19,4.728557517238596e-31,5.288890366005649e-34,6.039918009851517e-48,7.555604057035633e-32,2.8532610205628067e-34,5.724220279114801e-38,3.1711511906160765e-33,6.696225409242352e-32,1.4335091450724383e-22,2.615924959979699e-32,1.2310520757751316e-32,1.2704066363131852e-40,1.4372305491090822e-34,4.182987116255044e-39,1.6930460051467338e-46,2.363053625332314e-34,2.8212588021188666e-42,8.933005357135719e-21,2.0160545495579296e-60,1.55395266758636e-64,4.7313178005878474e-48,8.829778568489248e-49,4.871885373196632e-51,1.9378664817307664e-36,9.446416824080545e-65,5.506945522179782e-43,2.999489047132794e-53,1.2813905097011064e-46,1.5510613703789739e-44,3.1959050788453745e-55,3.377349929478099e-36,1.5526238426016985e-56,3.2991449821769945e-47,4.833619089705691e-71,1.723471540891174e-42,7.49769083635948e-68,9.485415767622244e-50,6.555996212364243e-58,1.1379565040964255e-50,1.1352321638918661e-66,1.0878558489461073e-64,1.433509144442934e-22,3.564567742253132e-62,2.0811083199199673e-52,2.9843162984538806e-45,3.027421211896093e-48,1.762039329159047e-86,1.0057198191853424e-97,6.802033807247396e-47,4.457176427812309e-72,3.820678865877929e-52,2.3920782127574553e-19,2.223763212817639e-64,7.293795187223769e-79,1.208040238961709e-32,7.987197285965948e-82,9.217121534110131e-34
2.947196269454247e-19,0.7857728132156209,2.923889637228086e-22,6.892059891591601e-24,1.2073203643463529e-33,1.713090834051678e-34,0.0,0.0,7.312133680271242e-19,2.9118042038340524e-34,1.5895791893959554e-43,1.8478925964539223e-43,5.612467204372062e-47,1.683855096930062e-55,1.42978813837374e-37,3.1526991830397103e-31,4.786234686342024e-19,3.228271392439139e-31,1.3507015854991876e-71,8.030703546687673e-53,1.2623595217906024e-73,2.1351236207196996e-66,1.7873771795933537e-20,1.068960660760719e-61,2.1603535738732705e-34,1.0470488489370676e-76,4.330632474048333e-67,2.976360726112888e-50,9.63425775825662e-50,3.3723540860093324e-50,1.8604059730227841e-47,9.521465693094485e-78,2.2204293202736686e-79,1.284808885959358e-78,3.76,0.0,0.8214253334613028,0.9999999999990745,2.9248769300054133e-44,6.397779824809855e-32,1.6050220281313813e-14,1.6050220281313816e-14,9.255162421033675e-13,6.692313546169726e-36,3.2170385934012338e-31,7.315057569907096e-19,1.8926553045487e-30,2.1169344709322233e-33,4.835606936598898e-47,3.0242106700198345e-31,1.1420479900081328e-33,2.2911798865367747e-37,1.269286902025395e-32,2.680235250408999e-31,2.8682637380934736e-22,1.0470517137106227e-31,4.927416517415402e-32,5.0964729004943064e-40,5.752667727343455e-34,1.674284977683252e-38,1.3557177028307448e-45,9.45837279664995e-34,1.1292387720598593e-41,1.787377179625063e-20,3.2289556498883266e-59,2.488843492098074e-63,1.9153602463778397e-47,7.069191737068492e-48,3.900634481258803e-50,7.756516155436592e-36,1.5129581178844807e-63,4.4089048756230556e-42,2.401415055469152e-52,1.0261516602693627e-45,6.208287666275274e-44,2.5586669661349184e-54,1.35182013520948e-35,1.2433411950170085e-55,2.641322007134896e-46,7.741898027084628e-70,6.902408753290796e-42,1.2010282552671716e-66,3.797068483674721e-49,5.259898433554071e-57,9.110602183034535e-50,1.817857163755118e-65,1.7419930577924611e-63,2.8682637355738165e-22,5.709945643674408e-61,1.6661520592659693e-51,1.1945554885810486e-44,2.423777771077943e-47,5.645487172439864e-85,6.444699485502096e-96,5.445762973318838e-46,7.15191734653213e-71,3.05886622957158e-51,4.786234686342612e-19,3.562161806908599e-63,2.3376741219256013e-77,4.835309199580612e-32,2.5599107080527164e-80,3.689250664817634e-33
5.895672259390238e-19,0.785772813215623,5.849048875047045e-22,1.3787112430384056e-23,4.830854065516597e-33,6.854594744274441e-34,0.0,0.0,1.4627442407723827e-18,1.1651009615944352e-33,1.272146457051928e-42,1.4788757004263738e-42,4.491681402600535e-46,1.3475958354480887e-54,5.721014938701782e-37,1.261490331262092e-30,9.57454763351038e-19,1.2917290593296546e-30,2.1622557903660425e-70,6.4270035353842986e-52,4.042715065162596e-72,3.4180533727120923e-65,3.575530467321406e-20,1.711034386646099e-60,8.64422828617638e-34,3.352628168628867e-75,6.933033219073758e-66,2.3822949153735476e-49,7.711311020703187e-49,2.6992501012081686e-49,1.4888901937404037e-46,3.048749343030015e-76,7.109682109022473e-78,4.113926909419633e-77,3.76,0.0,0.8214253334612867,0.9999999999981486,2.3407904737774768e-43,2.5599452793371885e-31,3.210740982892391e-14,3.210740982892392e-14,1.851434357460427e-12,2.6777977430100136e-35,1.2872344765743295e-30,1.4633291456593367e-18,7.573086515893875e-30,8.470495317946138e-33,3.869955188934899e-46,1.2100781896588093e-30,4.569679550438717e-33,9.167703946419697e-37,5.078800930278086e-32,1.072443216977722e-30,5.737772927900242e-22,4.189570702852636e-31,1.9716084327024577e-31,2.0484844759978017e-39,2.3018164106086562e-33,6.699320874166199e-38,1.085086765118056e-44,3.784581128644673e-33,4.518426069476185e-41,3.575530467448282e-20,5.168945185709212e-58,3.984166083381465e-62,7.836793008690689e-47,5.657501859574453e-47,3.1217586089333957e-49,3.103616797361438e-35,2.421958807765844e-62,3.5284638554880967e-41,1.9218618834535935e-51,8.213372320637132e-45,2.4841237351637837e-43,2.047710653346689e-53,5.409041373107452e-35,9.95502491927678e-55,2.1138603573958053e-45,1.2397533132127233e-68,2.7650885065593354e-41,1.922768879755495e-65,1.5196662617794337e-48,4.2273083136128005e-56,7.291263003023661e-49,2.909760618836104e-64,2.788328423525289e-62,5.737772917818331e-22,9.141226315434888e-60,1.3334280256419024e-50,4.780187939800682e-44,1.939758852180219e-46,1.807670694168686e-83,4.127199286924112e-94,4.358265456821028e-45,1.1494553390284578e-69,2.448022636434504e-50,9.574547633512737e-19,5.702773595617101e-62,7.486417502979487e-76,1.934753508031918e-31,8.198131703252623e-79,1.4761808130623147e-32
1.1792624239262219e-18,0.7857728132156276,1.1699367351367113e-21,2.75772175165839e-23,1.9326561929570716e-32,2.7422842452530836e-33,0.0,0.0,2.9258059862600784e-18,4.66116251455633e-33,1.0179104491091675e-41,1.183325270836457e-41,3.594028325917642e-45,1.078281415226078e-53,2.2887785055306903e-36,5.0467827579052794e-30,1.9151173527842807e-18,5.167757365026817e-30,3.46111554278233e-69,5.1425793201073066e-51,1.2941753658007923e-70,5.47037320768049e-64,7.151837042588085e-20,2.7382130214419644e-59,3.4582541926856026e-33,1.0731726323195139e-73,1.1096071208755497e-64,1.9063185842029846e-48,6.170611123698687e-48,2.159946947450535e-48,1.1913383694173617e-45,9.75900751863603e-75,2.2757878466132365e-76,1.3168629171336833e-75,3.76,0.0,0.8214253334612546,0.9999999999962967,1.8729880268781515e-42,1.0241448053604343e-30,6.422178892414284e-14,6.42217889241429e-14,3.703270585387772e-12,1.071293953268642e-34,5.1497761073063334e-30,2.926975922993014e-18,3.029727736136582e-29,3.388749692209595e-32,3.0965521326328914e-45,4.841100713984292e-30,1.8281693830471262e-32,3.6676785438114e-36,2.0318510833054913e-31,4.290471201040134e-30,1.1476791322572577e-21,1.67610108959766e-30,7.887717565222588e-31,8.269135575630065e-39,9.208764495265404e-33,2.680164668263222e-37,8.682745015196455e-44,1.514078888481229e-32,1.807664713733384e-40,7.151837043095676e-20,8.272405789723797e-57,6.376279373043088e-61,3.273535740118242e-46,4.526861057174309e-46,2.4979074070546287e-48,1.241648816070097e-34,3.876115014986778e-61,2.8233071794837016e-40,1.5377815048080606e-50,6.572361873194484e-44,9.938112518785185e-43,1.6384787602554828e-52,2.163968768866904e-34,7.972658739876151e-54,1.6914094552259683e-44,1.9857275723408273e-67,1.108796614408304e-40,3.077344676950406e-64,6.082409267063416e-48,3.410959895113528e-55,5.834123150894302e-48,4.6565685567894635e-63,4.462237335930919e-61,1.147679128223837e-21,1.4630214126022555e-58,1.0669450158190747e-49,1.9127145003823688e-43,1.552101798570643e-45,5.786331633805523e-82,2.6422371751514182e-92,3.487274537759577e-44,1.8544907731576567e-68,1.9587900507926555e-49,1.9151173527852237e-18,9.127090385592739e-61,2.3965916394994032e-74,7.740273868031625e-31,2.6244293604668595e-77,5.905684483328986e-32
2.358652819900618e-18,0.7857728132156367,2.3400004306735855e-21,5.515742772344338e-23,7.731253952684508e-32,1.0970029758509555e-32,0.0,0.0,5.851929477224187e-18,1.8646167502608418e-32,8.144056808615058e-41,9.467501315570718e-41,2.8754959748814366e-44,8.62707039609773e-53,9.15585913486063e-36,2.0188774012441338e-29,3.83044253164905e-18,2.0672711860883538e-29,5.540908357394452e-68,4.1144541008388502e-50,4.1421718097140063e-69,8.753796910263715e-63,1.4304450192363748e-19,4.3815872920210335e-58,1.3834142606582034e-32,3.434683110257515e-72,1.7756288799916324e-63,1.525247952099822e-47,4.937113898110736e-47,1.7281763312375615e-47,9.531611909082798e-45,3.1233640340899534e-73,7.283624623138694e-75,4.214611549106206e-74,3.76,0.0,0.8214253334611903,0.999999999992593,1.4985326957720107e-41,4.096912632434323e-30,1.2845054711457558e-13,1.2845054711457588e-13,7.406943030095364e-12,4.285528480600346e-34,2.0600780976170417e-29,5.854269477646055e-18,1.2119897274343307e-28,1.3556101974464028e-31,2.477476923808564e-44,1.9365978877382931e-29,7.313272719573288e-32,1.467190819204092e-35,8.128065799946213e-31,1.7163281570154355e-29,2.2954828172152435e-21,6.704950014136902e-30,3.1553438113190726e-30,3.367019264806909e-38,3.6838055900198557e-32,1.0721531882580718e-36,6.947016460164822e-43,6.056808462472978e-32,7.2312478510297055e-40,1.430445019439427e-19,1.3237524275461245e-55,1.0203338073060319e-59,1.420176462973886e-45,3.621832706889047e-45,1.998526155942851e-47,4.966999497737605e-34,6.202568855798843e-60,2.258860202212691e-39,1.2303420155788337e-49,5.258555178425597e-43,3.9755685545190776e-42,1.3109060588140825e-51,8.656579588899169e-34,6.390095102992811e-53,1.3532560456450248e-43,3.1829658592044476e-66,4.456198387978672e-40,4.924531941959387e-63,2.4353656478691737e-47,2.774584891287126e-54,4.66774367973748e-47,7.451271050098784e-62,7.140309333042257e-60,2.295482801080247e-21,2.3411744776328923e-57,8.53637060595927e-49,7.654105359097873e-43,1.241799337744713e-44,1.8519125313981153e-80,1.691297323118821e-90,2.790084526705446e-43,3.015453578010528e-67,1.5671808348850957e-48,3.830442531652821e-18,1.4605467070919442e-59,7.670594419054686e-73,3.096361532385251e-30,8.399817838724348e-76,2.362466053155389e-31
4.71743361184941e-18,0.7857728132156547,4.680127822838777e-21,1.1031784827500139e-22,3.0926274237655154e-31,4.388190480329004e-32,0.0,0.0,1.1704176459107275e-17,7.458770500697752e-32,6.515554748546014e-40,7.574361068616296e-40,2.3005061168438906e-43,6.901983963008787e-52,3.662492681459059e-35,8.075838211324744e-29,7.661092889371725e-18,8.269421256932393e-29,8.874091057542226e-67,3.2917195570044434e-49,1.3256246944002227e-67,1.4007064897786344e-61,2.8609676488884263e-19,7.010896854828658e-57,5.533882217206601e-32,1.0991835128571818e-70,2.841212213822834e-62,1.2202756009350046e-46,3.94994113340304e-46,1.3826285796028255e-46,7.625651527095376e-44,9.995535586423519e-72,2.3309364589664894e-73,1.3487797427025619e-72,3.76,0.0,0.8214253334610618,0.9999999999851857,1.1988830692511195e-40,1.6388317375452404e-29,2.569080634954207e-13,2.5690806349542185e-13,1.4814287874922148e-11,1.7142842726771478e-33,8.240647732226466e-29,1.1708856586894888e-17,4.848156182720368e-28,5.42266143636762e-31,1.982075631123518e-43,7.746706765277379e-29,2.9254281449513036e-31,5.869002089701691e-35,3.251358615818332e-30,6.865591991421493e-29,4.5910902112252905e-21,2.6820891406700997e-29,1.2621888834511612e-29,1.394141099824952e-37,1.473582196524406e-31,4.288787809310684e-36,5.5579413553766605e-42,2.4228219697288775e-31,2.8926172496639876e-39,2.8609676497006694e-19,2.118137889731363e-54,1.632637380318238e-58,6.566217855955131e-45,2.8976037118949524e-44,1.598901021770686e-46,1.9868806570015148e-33,9.924738030232916e-59,1.8071739460886148e-38,9.843203397094134e-49,4.207110418025475e-42,1.5902921401839096e-41,1.0487723776134472e-50,3.4627727624752995e-33,5.130483376129785e-52,1.0826562318718028e-42,5.110519217706341e-65,1.7990733287558393e-39,7.880031572943325e-62,9.75949129556699e-47,2.2926693489999953e-53,3.7343730360686155e-46,1.1922642840117058e-60,1.142507870261571e-58,4.591090146682678e-21,3.7461513606175015e-56,6.829420712418139e-48,3.0638665510472026e-42,9.934866315710423e-44,5.926582812914246e-79,1.0825152628030368e-88,2.2321735844700254e-42,4.978471674227668e-66,1.2538041915049394e-47,7.661092889386809e-18,2.3370445416597542e-58,2.45483042667516e-71,1.238595011820882e-29,2.6882047573543112e-74,9.450248745292426e-31
9.434995195746993e-18,0.785772813215691,9.360382611534929e-21,2.2063868992947392e-22,1.2370761401245393e-30,1.7553119202069527e-31,0.0,0.0,2.340867042269293e-17,2.983568901267889e-31,5.2125675209427604e-39,6.059633405044306e-39,1.8404486381183067e-42,5.521718230624267e-51,1.465026878346062e-34,3.2304010057567765e-28,1.5322393604789614e-17,3.307835822841312e-28,1.4225100224114321e-65,2.6334381739442365e-48,4.242206574712145e-66,2.24121915808958e-60,5.722012906980211e-19,1.1217720723929824e-55,2.21359792210991e-31,3.517523114662466e-69,4.546104352737613e-61,9.76251378426051e-46,3.1600529157295445e-45,1.1061378705320143e-45,6.100666023870846e-43,3.198694702652254e-70,7.459279218731738e-72,4.31626167955639e-71,3.76,0.0,0.8214253334608049,0.999999999970371,9.591292208799498e-40,6.555460321687757e-29,5.138230962570295e-13,5.138230962570343e-13,2.9628977386222134e-11,6.857301609651583e-33,3.296326178780432e-28,2.3418030805163564e-17,1.9393019283869282e-27,2.1691087027295703e-30,1.585698142687233e-42,3.0987457491475247e-28,1.1701950821541263e-30,2.34764860012671e-34,1.300569904193941e-29,2.746292670406613e-28,9.182305095621682e-21,1.0728574836439417e-28,5.048858253871442e-29,5.954914269681941e-37,5.894448709256038e-31,1.7155504621287517e-35,4.4464843447759457e-41,9.691485048064473e-31,1.1570707668087747e-38,5.722012910229249e-19,3.389127817152519e-53,2.6123024274774773e-57,3.334779741785215e-44,2.3181379808624578e-43,1.2791528578897313e-45,7.947684413389321e-33,1.5880083000903743e-57,1.445773465572694e-37,7.874749632576027e-48,3.3657948271179515e-41,6.361298053162502e-41,8.3903420712226345e-50,1.3851373062449397e-32,4.133541678544306e-51,8.661455442289453e-42,8.233073610233126e-64,7.328613943954412e-39,1.2609174274090043e-60,3.917982337478588e-46,1.9508154793398305e-52,2.9875696982898306e-45,1.9076715997838255e-59,1.828059313646686e-57,9.18230483744598e-21,5.994059943475293e-55,5.463666294174317e-47,1.2272514475267325e-41,7.948081691924998e-43,1.8965833641892818e-77,6.928369592484481e-87,1.7857812521055635e-41,8.456971481054755e-65,1.0030671676266146e-46,1.5322393604849956e-17,3.7394071207544526e-57,7.855841725901938e-70,4.9544808471139946e-29,8.602676124237599e-73,3.7801764054858175e-30
1.887011836354216e-17,0.7857728132157632,1.8720892206390304e-20,4.412803754438446e-22,4.948354915238368e-30,7.021319234050755e-31,0.0,0.0,4.681765834914218e-17,1.1934397007948137e-30,4.170103503282116e-38,4.847765408618639e-38,1.4723764225042422e-41,4.417427006510525e-50,5.8601671232706306e-34,1.2921735456948656e-27,3.0644995035515563e-17,1.3231478063536018e-27,2.2844265980002506e-64,2.1067755766465773e-47,1.3575393115369843e-64,3.586052343752774e-59,1.1444103418314502e-18,1.794858175788906e-54,8.854481755782106e-31,1.1256291364100737e-67,7.273898813102328e-60,7.810134636535762e-45,2.5280823367796674e-44,8.849242992772484e-45,4.880590738181602e-42,1.023602036313157e-68,2.387014565501696e-70,1.3812303913817546e-69,3.76,0.0,0.821425333460291,0.9999999999407416,7.673124827255228e-39,2.6222108032054618e-28,1.0276531617799215e-12,1.0276531617799407e-12,5.925835569540782e-11,2.742968552365026e-32,1.3185439018849672e-27,4.683637924078496e-17,7.757286624845901e-27,8.676523052712917e-30,1.2685735693904626e-41,1.2395109076180796e-27,4.680828075990554e-30,9.39068993639863e-34,5.202332518800731e-29,1.098528243166828e-27,1.836473524991966e-20,4.291473589590207e-28,2.0195638460576797e-28,2.6845821464178684e-36,2.35780346854006e-30,6.862275138164892e-35,3.557239951475281e-40,3.876633450334152e-30,4.6283327589300577e-38,1.1444103431310783e-18,5.422690216889682e-52,4.179749932931499e-56,1.9005226826447767e-43,1.85453237564035e-42,1.0233351039340177e-44,3.179106176073646e-32,2.54085340387943e-56,1.1566324866150163e-36,6.299874474497866e-47,2.6926784263559646e-40,2.5445451626770284e-40,6.712295555205976e-49,5.540605750951178e-32,3.3533626263397794e-50,6.929246590498741e-41,1.3352388166454908e-62,3.0372158466192223e-38,2.017717582310334e-59,1.578494529712033e-45,1.7472914630315105e-51,2.390084315773777e-44,3.05231359190334e-58,2.924932337608062e-56,1.8364734217206348e-20,9.590670127747679e-54,4.370984973274331e-46,4.922495006448741e-41,6.358540792398723e-42,6.069207841512068e-76,4.4342435198566224e-85,1.428641952771271e-40,1.5103231925085743e-63,8.02463266954539e-46,3.064499503575693e-17,5.98316007962737e-56,2.5139308518991494e-68,1.9818124992330958e-28,2.752923705979019e-71,1.5120859433774398e-29
3.77403646991325e-17,0.785772813215908,3.744191146595339e-20,8.825637552942894e-22,1.979352047532585e-29,2.8085420814776584e-30,0.0,0.0,9.363563419915233e-17,4.7737830837173396e-30,3.336102592608608e-37,3.878237182889011e-37,1.17790816512374e-40,3.533962569711651e-49,2.3440787696033005e-33,5.168720461918996e-27,6.129019789652813e-17,5.29261828463716e-27,3.681926844098932e-63,1.6854305176942383e-46,4.3441789192425323e-63,5.7378632476350594e-58,2.2888284421585965e-18,2.87179136651571e-53,3.5418107127304556e-30,3.602048016972136e-66,1.1638343573133582e-58,6.248157179703679e-44,2.0224818711966455e-43,7.079450404420896e-44,3.9044957542279153e-41,3.275558090821848e-67,7.638518996784039e-69,4.419979981403968e-68,3.76,0.0,0.8214253334592633,0.9999999998814828,6.138536281467292e-38,1.048889656205254e-27,2.0553132928244032e-12,2.0553132928244787e-12,1.185171094601221e-10,1.0972090062443043e-31,5.27420257300833e-27,9.367307610836386e-17,3.102930432266824e-26,3.470626857237824e-29,1.0148648775277148e-40,4.95806884041887e-27,1.8723408587958164e-29,3.7562950870623794e-33,2.080943576628952e-28,4.394135323872042e-27,3.6729597100536406e-20,1.7165981667770762e-27,8.078296475934805e-28,1.315913317278389e-35,9.431261843988789e-30,2.7449268030337297e-34,2.8458129046939078e-39,1.5506612639324806e-29,1.851344607864655e-37,2.288828447357136e-18,8.676372765075145e-51,6.687652580795092e-55,1.2134932152969193e-42,1.483634674739878e-41,8.186732122421146e-44,1.2716489952845532e-31,4.065397388149182e-55,9.253114597799947e-36,5.039929489538361e-46,2.1541597141712987e-39,1.0178232875332614e-39,5.3697758889811865e-48,2.216253703993004e-31,2.757089481506922e-49,5.543430168314552e-40,2.1937720887263664e-61,1.2994853062377258e-37,3.229059241529763e-58,6.404302660015938e-45,1.6964361285903536e-50,1.9120789539305493e-43,4.8837330862028773e-57,4.6799218752886885e-55,3.672959296966215e-20,1.5345211584951173e-52,3.496808830006089e-45,1.979759495589076e-40,5.086862781037597e-41,1.9421806598697434e-74,2.837943644898467e-83,1.1429203379748203e-39,2.9195454238414417e-62,6.419744378616029e-45,6.129019789749358e-17,9.573143080361663e-55,8.044677128852312e-67,7.927290319822492e-28,8.809463616833782e-70,6.048374532592332e-29
7.548085737031318e-17,0.7857728132161974,7.488395026448887e-20,1.765130550281999e-21,7.91742843660475e-29,1.1234197718882457e-29,0.0,0.0,1.8727158588761946e-16,1.9095180894891254e-29,2.6688899824898405e-36,3.1026018999509156e-36,9.42329378588101e-40,2.827178434492683e-48,9.37633890517405e-33,2.067493434397784e-26,1.2258060361679593e-16,2.117052809446421e-26,6.003085311173244e-62,1.3483485028215108e-45,1.6105136346203454e-61,9.181171589085563e-57,4.577664635054044e-18,4.594880805541469e-52,1.4167278846788812e-29,1.1541680432989556e-64,1.8621434069862097e-57,4.998545574343547e-43,1.6179918976467648e-42,5.663582725093787e-43,3.1236058623167115e-40,1.0481836435265268e-65,2.4443376875723414e-67,1.4144004833300705e-66,3.76,0.0,0.8214253334572078,0.9999999997629652,4.910843585621621e-37,4.195569294636939e-27,4.110633554908155e-12,4.110633554908459e-12,2.370346055749236e-10,4.3889752241574125e-31,2.1096865059917402e-26,1.873464698288661e-16,1.241175329378316e-25,1.3882542603056524e-28,8.118943106425463e-40,1.9832325733010227e-26,7.489383323083979e-29,1.502521861525673e-32,8.323795354032712e-28,1.757658600677226e-26,7.345932696985299e-20,6.866410128223128e-27,3.231326810735442e-27,7.200271547367458e-35,3.77251433153439e-29,1.0979757425937863e-33,2.2766586261452795e-38,6.202660803699024e-29,7.40541396738147e-37,4.577664655848254e-18,1.388225067848195e-49,1.070028579505145e-53,8.48023978222315e-42,1.1869112139565767e-40,6.549406246559184e-43,5.086609372338992e-31,6.50466087126626e-54,7.402513316882534e-35,4.031955559431608e-45,1.7233344759446297e-38,4.071303868337031e-39,4.2956855922181203e-47,8.865038410191888e-31,2.3246916040514745e-48,4.4347572947083305e-39,3.693650846682682e-60,5.874698459982682e-37,5.168699997490479e-57,2.63397250272394e-44,1.8349058064319746e-49,1.529667889089874e-42,7.81399837131479e-56,7.487899704691781e-54,7.345931044631396e-20,2.4552450055576653e-51,2.797455526305858e-44,8.005070171604931e-40,4.069502237915617e-40,6.215110907286157e-73,1.8186294593414984e-81,9.143389731365123e-39,6.280934059605855e-61,5.135810978235424e-44,1.2258060362065775e-16,1.5317098500780744e-53,2.9824019503448616e-65,3.170924194073496e-27,3.265931130820505e-68,2.419355962130688e-28
1.5096184271267454e-16,0.7857728132167762,1.4976802897919756e-19,3.530264281404748e-21,3.166975490785369e-28,4.4936854599085406e-29,0.0,0.0,3.745434892183409e-16,7.638082069041825e-29,2.1351151371717108e-35,2.48208991936038e-35,7.53864698478576e-39,2.261746087719604e-47,3.750540316321248e-32,8.269984187187836e-26,2.4516141505030247e-16,8.468222898860851e-26,9.924065202615892e-61,1.0786805434894885e-44,5.175693945734648e-60,1.4691471315876456e-55,9.155336989809555e-18,7.351820954923081e-51,5.666918717858208e-29,3.693497337812419e-63,2.9794361913422356e-56,3.9988444594263954e-42,1.2943960783274615e-41,4.530875136539658e-42,2.498888382921931e-39,3.354195762464921e-64,7.821899344258383e-66,4.526092906265566e-65,3.76,0.0,0.8214253334530969,0.99999999952593,3.92868068074039e-36,1.6782298517771677e-26,8.221274079054816e-12,8.221274079056033e-12,4.740695521460267e-10,1.7556947523135217e-30,8.438757647017802e-26,3.746932572112485e-16,4.964707630454416e-25,5.5530239974285965e-28,6.49516411653708e-39,7.932940328545805e-26,2.9957578116651854e-28,6.010095133045702e-32,3.329522278523166e-27,7.030643351995805e-26,1.4691881138081845e-19,2.7465675428712856e-26,1.292532369970243e-26,4.429398151962409e-34,1.5090076513651201e-28,4.391926387706137e-33,1.8213301018041351e-37,2.48106745534603e-28,2.962182715980799e-36,9.155337072986505e-18,2.2211642952140488e-48,1.7120489053138774e-52,6.293112616229818e-41,9.495303039724987e-40,5.2395332681858427e-42,2.0346467003480676e-30,1.040747582325313e-52,5.922018919565513e-34,3.225569240729581e-44,1.378670127159124e-37,1.6285239095827602e-38,3.436317012100988e-46,3.5460207124814504e-30,2.0501777160430875e-47,3.5478111024326006e-38,6.4973849969307945e-59,2.891278254495579e-36,8.276920397203903e-56,1.1114036319323115e-43,2.2323325532943968e-48,1.2237364023019908e-41,1.2502418899147794e-54,1.1980661198268198e-52,1.469187452865785e-19,3.9284009351748565e-50,2.2379680007204066e-43,3.270841878020279e-39,3.2556065222912385e-39,1.9889049322205647e-71,1.1639957153507463e-79,7.314722475248518e-38,1.520038735719611e-59,4.108655257695248e-43,2.4516141506574965e-16,2.450741328926203e-52,9.584520399406258e-64,1.2683712920989197e-26,1.0495695774079094e-66,9.677436124832345e-28
