Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3CF3(1),O2(2),H2O(3),CH4(4),CH2CF2(57),HF(38),O2(161),S(164),CF2O(49),S(125),C2HF(58),S(463),C2HF(468),C2H2F3(68),S(165),S(464),C2H2F2(59),S(162),S(130),C2H3F2(65),C2H2F3(67),CF2(43),CHFCF2(55),CF2CH(73),C2HF2(72),S(179),C2H3F2(64),CHF2(82),S(1228),CHF3(42),S(1335),CF2O2(181),CF2O2(276),CH2F2(41),S(203),S(1568),CHO2(322),S(174),CF2CF2(61),C2F(467),S(512)
0.00010618897475418704,0.742342083317368,2.3509059133068018e-05,5.455231621426243e-06,4.053307703628477e-06,0.0011459419775735218,0.0,0.0,0.0005104129697671054,1.0866726003134669e-05,0.0009793038653965092,7.499145290771567e-05,4.878560706303305e-06,1.065727154150022e-15,2.215012492361397e-11,7.843442818546614e-08,9.314172229235244e-06,0.0017795089557208939,7.196393828910286e-14,4.1731818539671575e-12,6.293380826017872e-12,1.6244732413941358e-14,1.8618577405608591e-09,5.949990274345577e-09,1.3521114267543614e-09,1.6128666767190166e-10,2.0944765386208497e-14,2.3705229932171197e-09,6.286059830933718e-09,5.4401079451227246e-12,4.484550619735934e-09,8.605410758734226e-14,1.1476774782251556e-13,4.590768946084515e-10,3.76,0.0,0.5062035529756794,0.9961934704686211,0.0010625019708761488,6.578345068068447e-05,0.36886101749407735,0.37239583407325033,0.000478119505591973,1.3391824407736829e-11,0.0015967020473999717,0.0002657478976133784,0.0003662459537188156,2.770235413044363e-08,5.120675307465622e-10,2.634557615971883e-06,6.519218473029667e-06,0.00014811917688676538,7.416908680425626e-05,5.5384908771605916e-12,1.2375975485354471e-10,1.0420037815071876e-05,6.530236973521401e-06,0.0009932792190315354,0.0013737076758455569,3.9436199798095166e-06,3.2934148613651836e-07,2.4756058153273776e-05,2.4317973412890933e-06,0.0001402886947721611,8.07175384409059e-08,8.627561492205281e-05,8.877125668402861e-13,1.1530671928188289e-07,6.961875403840428e-10,9.501699561777327e-05,2.2836461233367223e-08,1.1009624996407996e-13,1.2708589351029683e-09,1.47938753402212e-11,9.84706921696619e-07,1.546562401015378e-08,4.151494961433236e-09
0.00010717525501646643,0.7426701100237615,2.400346803787398e-05,5.572018344619933e-06,4.174106035711146e-06,0.0011770514762273554,0.0,0.0,0.0005222792934078648,1.13389096161639e-05,0.001016143779745686,7.786389454172502e-05,5.03098066440902e-06,1.1416438797466386e-15,2.323706556681415e-11,8.060507694242107e-08,9.586881792672745e-06,0.0018179720634897444,7.699382164272759e-14,4.276119649985884e-12,6.708408917573882e-12,1.7197153235523644e-14,1.913449350329519e-09,6.326211167616942e-09,1.4202148584564555e-09,1.734880251620015e-10,2.2854911534072428e-14,2.52785705216453e-09,6.712822138270491e-09,5.772350259427102e-12,4.674381605723855e-09,9.139791276861335e-14,1.2255131666410775e-13,4.905763727394645e-10,3.76,0.0,0.5035716430567269,0.9961050385683042,0.0010978252073831905,6.819363389660399e-05,0.3713600371802588,0.37498178913369024,0.00047807704536497234,1.347540199763293e-11,0.0016312023875984193,0.00026964580480645005,0.0003726438568513109,2.8093791321392904e-08,5.210266956519329e-10,2.673480237244494e-06,6.716309093590572e-06,0.00015385144866031627,7.554851094734681e-05,5.694096883039005e-12,1.2513265259314882e-10,1.0706972162242735e-05,6.628131468260627e-06,0.0010288745175286453,0.0014065555384078492,4.0735674833271175e-06,3.401744225782736e-07,2.5550435432721697e-05,2.498819038173596e-06,0.00014380877921246112,8.326369725036756e-08,9.029588869660573e-05,9.157135442156905e-13,1.1938970447340846e-07,7.20825206295157e-10,9.82274269267325e-05,2.3455390497100617e-08,1.135689182523698e-13,1.3108629957729523e-09,1.522954838338705e-11,1.0596380500928938e-06,1.6016628355408203e-08,4.210687240500025e-09
0.00010816153527874582,0.7429967094848922,2.4504659111469262e-05,5.690911396606186e-06,4.2981012091291505e-06,0.0012087683662691407,0.0,0.0,0.0005342935534935089,1.1827764823106796e-05,0.0010541184368468314,8.082540799849932e-05,5.1873065156872405e-06,1.2224249214722982e-15,2.4370055765526387e-11,8.282351624701005e-08,9.865014146311661e-06,0.0018570188187259876,8.234821273426998e-14,4.3805255007397216e-12,7.148029174939406e-12,1.8199570866670695e-14,1.966188634213355e-09,6.723853830627242e-09,1.4911094748976226e-09,1.8652298468746824e-10,2.4925046296608352e-14,2.6943297840495433e-09,7.1644608370855204e-09,6.121987044120107e-12,4.870862895055667e-09,9.703215175978131e-14,1.3081912191231877e-13,5.239817576402409e-10,3.76,0.0,0.5009521126283707,0.9960146812948238,0.0011341369267397262,7.067004542669676e-05,0.3738440468688491,0.3775544556335328,0.000478033661198498,1.3558345154442867e-11,0.001666307179120744,0.0002735636691231818,0.00037909229220806247,2.848688882837019e-08,5.300567026957267e-10,2.712615148617768e-06,6.917109964111926e-06,0.0001597493285256065,7.694274983138277e-05,5.853069867140027e-12,1.2651137777472358e-10,1.099922843772736e-05,6.726622961917584e-06,0.0010654517431582466,0.0014398647032887173,4.207009831054974e-06,3.512975328876513e-07,2.636532754968821e-05,2.5670894068040967e-06,0.00014738484640547332,8.587397760650832e-08,9.44632169002482e-05,9.444196668072604e-13,1.2358300948288e-07,7.461281717802487e-10,0.0001015206095401715,2.408537113254051e-08,1.1712903673966943e-13,1.3518738898151468e-09,1.56733964333005e-11,1.1396545702521528e-06,1.6581834621554596e-08,4.270155130528686e-09
0.0001091478155410252,0.7433218937604474,2.5012671546921208e-05,5.811945092193129e-06,4.425370760791886e-06,0.0012411007626130066,0.0,0.0,0.0005464551928905173,1.2333722979159896e-05,0.0010932565626990075,8.387820970837154e-05,5.347622403781918e-06,1.3083479173608316e-15,2.555075927541636e-11,8.509060241715523e-08,1.014861548451261e-05,0.0018966565102001578,8.804668580319654e-14,4.4864053005633364e-12,7.61357996580451e-12,1.9254329090406893e-14,2.020096504371047e-09,7.144010975028656e-09,1.564879227466515e-09,2.0044287272420654e-10,2.716742895700101e-14,2.870397755923278e-09,7.642177381071325e-09,6.4897811833804226e-12,5.074179889474596e-09,1.0297043997612991e-13,1.3959901611575556e-13,5.59393379105726e-10,3.76,0.0,0.49834488450410586,0.9959223590013061,0.0011714615897209933,7.32138599197589e-05,0.376313078823043,0.3801138991333601,0.0004779893340639296,1.3640655223388273e-11,0.0017020304470521952,0.0002775013912407152,0.0003855913158643424,2.888163184043987e-08,5.391576278215905e-10,2.751961788740622e-06,7.121634058662211e-06,0.00016581599391866082,7.835193870027742e-05,6.015463872480213e-12,1.2789601958785087e-10,1.1296849165281768e-05,6.825712146116954e-06,0.0011030297863654749,0.0014736367126746697,4.344025651950975e-06,3.627172949297299e-07,2.720116576548241e-05,2.6366191912417107e-06,0.00015101729803634566,8.854967574762028e-08,9.878151321234754e-05,9.738451889534575e-13,1.2788866420853243e-07,7.721086692586657e-10,0.00010489821310374535,2.4726475403922072e-08,1.2077837318022364e-13,1.3939120099183404e-09,1.612546120305962e-11,1.2250615585178205e-06,1.7161437644615215e-08,4.329897159848362e-09
0.00011013409580330459,0.7436456749293223,2.5527544319108973e-05,5.935153710028667e-06,4.555993806540099e-06,0.0012740568605470288,0.0,0.0,0.0005587636127950648,1.285722106054728e-05,0.001133587498919727,8.702456086284297e-05,5.512014183106733e-06,1.3997055456841588e-15,2.6780884253803682e-11,8.740721055703723e-08,1.0437731273858494e-05,0.0019368925050494946,9.410993399086913e-14,4.593765014654438e-12,8.106469450227219e-12,2.036386229062919e-14,2.0751943343731014e-09,7.58782473710678e-09,1.6416093768607993e-09,2.15301861055758e-10,2.9595175932868005e-14,3.0565366773870543e-09,8.14721808636798e-09,6.876523087098129e-12,5.284521760097446e-09,1.092269201829645e-13,1.4892034406683134e-13,5.969160747288338e-10,3.76,0.0,0.49574988173477885,0.9958280311842486,0.0012098242136392133,7.582625789903809e-05,0.37876716430346513,0.38266018487607256,0.00047794404452152666,1.3722333477967969e-11,0.0017383866529749532,0.00028145887352071556,0.0003921409958354546,2.927800562862065e-08,5.483295636269546e-10,2.7915196200416413e-06,7.329893186516504e-06,0.00017205465306401965,7.977621637925386e-05,6.181334158757224e-12,1.2928666919086116e-10,1.1599876264026126e-05,6.925399807755362e-06,0.0011416277145807597,0.0015078730733029339,4.484695110854872e-06,3.744403111616836e-07,2.8058388738261214e-05,2.7074190230753933e-06,0.00015470653721430029,9.129210846827412e-08,0.00010325475657019957,1.0040045910910917e-12,1.3230871390595265e-07,7.987790235280036e-10,0.0001083619400246216,2.5378773808732446e-08,1.245187233715014e-13,1.4369980779386329e-09,1.6585782793912642e-11,1.3161800715247615e-06,1.7755631485221128e-08,4.389911879814196e-09
0.00011102174803935605,0.743935888324855,2.599682725065275e-05,6.0479304097112e-06,4.676488478785141e-06,0.001304257452624152,0.0,0.0,0.0005699661595726049,1.3343731599811801e-05,0.0011709299501778331,8.99381671869258e-05,5.6635237405816925e-06,1.4868263390294315e-15,2.7931712976108136e-11,8.953522572510483e-08,1.0702687328276908e-05,0.0019736226006145945,9.989680209402683e-14,4.691659080621484e-12,8.574667546345667e-12,2.1411377003706878e-14,2.1258175560627984e-09,8.008468859184234e-09,1.7132691600934406e-09,2.29525057769966e-10,3.1950207392545927e-14,3.2330814919065314e-09,8.626183963399465e-09,7.241467119226032e-12,5.479995134295031e-09,1.1514196057880383e-13,1.5779798634851712e-13,6.325818835270444e-10,3.76,0.0,0.4934247685116551,0.9957413872469709,0.0012452591652723538,7.823703518572047e-05,0.3809630870238789,0.3849406458314652,0.0004779024446702562,1.3795304700230684e-11,0.0017716607125928207,0.00028503742304211916,0.000398079085107378,2.9636124229628347e-08,5.56645110368886e-10,2.8273018105244295e-06,7.520528666845421e-06,0.0001778191774103746,8.107108488349212e-05,6.3336349808474104e-12,1.3054346744317082e-10,1.1877257315640695e-05,7.0156311257900864e-06,0.0011772537514447331,0.0015390840348761575,4.614488972955307e-06,3.852558656408015e-07,2.884854185501164e-05,2.772233479130481e-06,0.00015807573969761694,9.381846065587535e-08,0.00010741649687727387,1.0317876680918147e-12,1.363862688179986e-07,8.233824289650887e-10,0.00011155436374429724,2.5975470328012113e-08,1.2796436179205258e-13,1.4766889165443344e-09,1.700716304852218e-11,1.4033488824978888e-06,1.8303039292484938e-08,4.444157097767678e-09
0.00011190940027540751,0.74422498383934,2.647172622371493e-05,6.162523646681707e-06,4.799824844385553e-06,0.0013349760371679097,0.0,0.0,0.0005812865847717486,1.3845134228935469e-05,0.001209285132894832,9.29311299032864e-05,5.818470306831224e-06,1.5788312319054172e-15,2.912532455770546e-11,9.170472391986007e-08,1.09721784320499e-05,0.0020108488299365244,1.0601366778352212e-13,4.790761244750692e-12,9.067342625223173e-12,2.250724198834368e-14,2.177438136524364e-09,8.450147825705257e-09,1.787460931979252e-09,2.445990159179581e-10,3.447762624252868e-14,3.4185602698019283e-09,9.129303122279378e-09,7.623038508096056e-12,5.681458277289394e-09,1.2133776377028044e-13,1.6716289165320026e-13,6.701294961511406e-10,3.76,0.0,0.49110943992065753,0.995653054553241,0.0012815746316413583,8.070519418493233e-05,0.3831469489631771,0.38721054871492694,0.00047786003441622154,1.3867765952392716e-11,0.0018054707061819903,0.00028863183134687044,0.0004040583383015906,2.999554122223764e-08,5.650183568064661e-10,2.86325428755598e-06,7.714205079424646e-06,0.00018372802264061941,8.237839705105926e-05,6.488837595688071e-12,1.3180527673986394e-10,1.2159080775071187e-05,7.10634862277974e-06,0.0012137356258651861,0.0015706733609595989,4.747369089574853e-06,3.963274963431109e-07,2.965670811978835e-05,2.8380928128535807e-06,0.00016149156276787867,9.640093961815044e-08,0.00011171001404198509,1.060187970436754e-12,1.4055966429533205e-07,8.485637845736698e-10,0.00011481924220329964,2.6581338835919064e-08,1.3148654673122416e-13,1.5172611985132495e-09,1.7435288629511692e-11,1.4956756592098558e-06,1.886255870226722e-08,4.498621009622287e-09
0.00011270828728785382,0.7444842213280838,2.6903960001064645e-05,6.267232172465495e-06,4.913307648651747e-06,0.001363070725409003,0.0,0.0,0.0005915753224030792,1.4309401923414167e-05,0.0012446894478100696,9.569408707647825e-05,5.9609153454524495e-06,1.6660134834735344e-15,3.023727589435785e-11,9.369329013186169e-08,1.121862402742699e-05,0.002044781199377125,1.1181558840005871e-13,4.880989863577142e-12,9.532657637082999e-12,2.353650724745043e-14,2.22476284430091e-09,8.866422443282102e-09,1.8564519152583972e-09,2.589309369516318e-10,3.6909238771676374e-14,3.5934511107142713e-09,9.603592285047007e-09,7.981194936420326e-12,5.868016887856502e-09,1.2716354501778254e-13,1.7602839770907409e-13,7.056026922899144e-10,3.76,0.0,0.48903396408229055,0.9955720853248907,0.0013150274469527288,8.297631906617829e-05,0.3851021298398261,0.389244472935722,0.00047782115985423555,1.3932545698530003e-11,0.0018363674143775305,0.0002918803014993911,0.0004094749239550681,3.032011782987682e-08,5.726036978207097e-10,2.895756822701481e-06,7.891118940767474e-06,0.00018917136336746345,8.356570722688608e-05,6.631034946923178e-12,1.329452479119414e-10,1.2416544412053488e-05,7.188410675138236e-06,0.0012473128370235564,0.001599428103276992,4.869650913597335e-06,4.0651510440731235e-07,3.0399736015530483e-05,2.898265816398134e-06,0.00016460590921403537,9.87739874857969e-08,0.00011568935880739067,1.086285079932927e-12,1.4439892116155274e-07,8.717287279372528e-10,0.00011782066559979016,2.7134502077137052e-08,1.3472309018921667e-13,1.5545429274492415e-09,1.782638962889059e-11,1.5834028620249362e-06,1.9376595382638503e-08,4.5478246689868796e-09
0.00011350717430030013,0.7447425669632984,2.7340785373848203e-05,6.373452744822329e-06,5.029186903243118e-06,0.001391594484292258,0.0,0.0,0.0006019587196415509,1.478624228736218e-05,0.0012809493277766363,9.852402857075859e-05,6.106246463903269e-06,1.75753543767355e-15,3.1385995719796635e-11,9.571648272561041e-08,1.1468791323292879e-05,0.002079123979181793,1.1791262792014063e-13,4.972204070772665e-12,1.0019662976009138e-11,2.4608056464579894e-14,2.2729204856663912e-09,9.301212241124047e-09,1.9275940821314525e-09,2.7402426180129994e-10,3.949876396603376e-14,3.776187151802008e-09,1.009901578440662e-08,8.35381299005306e-12,6.0596534838811695e-09,1.3323473012371416e-13,1.8532756857119286e-13,7.427355390382028e-10,3.76,0.0,0.4869663283100034,0.9954896995109511,0.0013492236563662427,8.529526688771461e-05,0.3870475728358642,0.3912699171788873,0.00047778160549584616,1.3996913532745541e-11,0.0018677161249467092,0.00029514151225406546,0.0004149249753505595,3.064572971588169e-08,5.802359445501857e-10,2.9283967583664532e-06,8.070504872264854e-06,0.00019473531606063505,8.476326592497662e-05,6.775646145649648e-12,1.340893876778268e-10,1.2677651310722332e-05,7.270867725012909e-06,0.001281605296972053,0.0016284908814856172,4.994528250443721e-06,4.169180060452431e-07,3.1157873904658694e-05,2.9592967268113546e-06,0.00016775847518242314,1.0119405018560543e-07,0.00011978014840081129,1.1128992102857653e-12,1.4831815654827792e-07,8.953759572888527e-10,0.00012088281256133693,2.7695167433271383e-08,1.3802375304872258e-13,1.5925630587876118e-09,1.8222991954163885e-11,1.6757322002575817e-06,1.9900653169184272e-08,4.597203900892805e-09
0.00011430606131274644,0.7450000272172603,2.7782222350534394e-05,6.481204888659741e-06,5.147508575889963e-06,0.0014205518700460189,0.0,0.0,0.0006124363599498049,1.5275900461288963e-05,0.0013180819201547376,0.0001014222682748314,6.254513218843682e-06,1.8535899975989336e-15,3.257251908146369e-11,9.777479994564238e-08,1.172270269432458e-05,0.0021138812652605143,1.2431891645607297e-13,5.0644072716750016e-12,1.0529300171260327e-11,2.5723440859305277e-14,2.3219232508986118e-09,9.755256032253581e-09,2.0009357485456707e-09,2.8991558867006534e-10,4.2255609122815536e-14,3.967071590486043e-09,1.0616350749885785e-08,8.741384320050777e-12,6.256477897324039e-09,1.3956024076836094e-13,1.950801127045367e-13,7.815957151681542e-10,3.76,0.0,0.48490649226371313,0.995405873420639,0.0013841779595595623,8.766267732603642e-05,0.3889832921009309,0.3932869153718814,0.0004777413599706631,1.4060869956641111e-11,0.0018995256391387055,0.0002984154141058524,0.0004204085599769159,3.0972369054791547e-08,5.87915189920822e-10,2.9611738499061758e-06,8.252366281347782e-06,0.0002004216599509908,8.597115581621115e-05,6.9227028095683665e-12,1.3523774937726483e-10,1.2942422306497717e-05,7.353720380099295e-06,0.0013166235495870743,0.0016578624106368307,5.122047488985477e-06,4.2754001712679796e-07,3.193137287978073e-05,3.0211909282356637e-06,0.00017094947813912112,1.0366187679102944e-07,0.00012398465709749702,1.140038598867983e-12,1.523184917565953e-07,9.19512229134499e-10,0.00012400667142930004,2.8263368124885325e-08,1.4138955687226215e-13,1.6313333886324142e-09,1.8625112636887206e-11,1.7728775727533115e-06,2.0434831180437397e-08,4.646757961769136e-09
0.00011510494832519275,0.7452566085730719,2.822829075246452e-05,6.590508926095593e-06,5.268319386740069e-06,0.0014499474763319902,0.0,0.0,0.0006230078091989191,1.577862380606489e-05,0.0013561046644848466,0.00010439014103653625,6.405765897483266e-06,1.9543778080724373e-15,3.379791707648703e-11,9.98687455654125e-08,1.1980380192878384e-05,0.0021490571842468116,1.3104924883585267e-13,5.157602926228879e-12,1.1062550437794406e-11,2.688427539155006e-14,2.3717834690292715e-09,1.022931874471853e-08,2.076525745983784e-09,3.066431058406488e-10,4.518969529878731e-14,4.166417501599919e-09,1.1156396154907216e-08,9.144414439826842e-12,6.458601687582279e-09,1.4614930528196315e-13,2.053065851336715e-13,8.222532605775704e-10,3.76,0.0,0.48285441569981963,0.9953205829554755,0.001419905320510784,9.0079191943088e-05,0.3909093013328968,0.3952955013114302,0.00047770041171263166,1.4124415439857051e-11,0.0019318049705612168,0.00030170195797630227,0.0004259257514488741,3.13000280172271e-08,5.956415354022845e-10,2.9940878602022446e-06,8.436706049397277e-06,0.00020623218762555776,8.71894612203069e-05,7.072235723589026e-12,1.3639038725848353e-10,1.3210877989043108e-05,7.436969281082361e-06,0.0013523782094677658,0.001687543390228236,5.252255739471291e-06,4.3838501172178547e-07,3.2720487254889775e-05,3.083953772522571e-06,0.00017417913580675798,1.0617822504783322e-07,0.00012830518836567508,1.1677115783200598e-12,1.564010537454119e-07,9.441443339662442e-10,0.00012719324644102452,2.8839136623247535e-08,1.4482153502898774e-13,1.6708658503515947e-09,1.9032767355063044e-11,1.8750615700331675e-06,2.097922558800749e-08,4.696486112253266e-09
0.00011582394663639443,0.7454867857023197,2.8633728581317275e-05,6.690225769225928e-06,5.379216489264318e-06,0.0014767820278493975,0.0,0.0,0.0006326019478210088,1.6242451729142764e-05,0.0013911008675939216,0.00010712188315161291,6.544488412867622e-06,2.0493072835943274e-15,3.493490870643075e-11,1.0178417914136168e-07,1.2215527940677912e-05,0.002181076878184505,1.3739636938224495e-13,5.2423304690040285e-12,1.1563509097344438e-11,2.7969249849279644e-14,2.4174010729053288e-09,1.0673745246911044e-08,2.1465198323912084e-09,3.224457073121255e-10,4.799054847620984e-14,4.3533302805630584e-09,1.1662532699226434e-08,9.520788164550909e-12,6.645137632887989e-09,1.5231263857020411e-13,2.149333013687879e-13,8.604416436367416e-10,3.76,0.0,0.4810141479658231,0.9952425492449902,0.0014527334933315253,9.229657086214643e-05,0.392634418516599,0.39709606400868724,0.00047766294772420197,1.418125538266695e-11,0.001961265686455247,0.0003046706158529226,0.0004309200235283405,3.1595786351617874e-08,6.026356078524862e-10,3.0238273419091367e-06,8.60473279334139e-06,0.00021156933201905707,8.829491237947554e-05,7.2089576295654896e-12,1.3743146306232582e-10,1.3455655326703375e-05,7.512232632101179e-06,0.0013851958615555013,0.001714521417539336,5.371781773086234e-06,4.4833940719676773e-07,3.344425426888159e-05,3.1411874126793625e-06,0.00017711905826400432,1.084850581486741e-07,0.00013229479326238737,1.1930804480263814e-12,1.6014659935356146e-07,9.667428048618829e-10,0.00013011562929781504,2.9363824957115772e-08,1.4796775855291252e-13,1.707106668863455e-09,1.9404400224350646e-11,1.971526403356129e-06,2.1477995458883753e-08,4.74138968107122e-09
0.0001165429449475961,0.7457162609260937,2.9042948282125506e-05,6.7912304040556095e-06,5.4922032310845865e-06,0.0015039786924065247,0.0,0.0,0.000642271366319404,1.671724791352167e-05,0.001426845595565225,0.0001099121296715118,6.685708425444077e-06,2.1483965894203168e-15,3.6105074889238085e-11,1.037292553460535e-07,1.245375945719246e-05,0.002213442084060611,1.4403023068913002e-13,5.327867354021411e-12,1.2085197255217088e-11,2.9093618563573455e-14,2.4637324029808997e-09,1.1135624531600957e-08,2.218411329215858e-09,3.389881021209177e-10,5.0951445598702726e-14,4.547601277789684e-09,1.2188343872606569e-08,9.910493426053162e-12,6.836141546061746e-09,1.5870424159755086e-13,2.2497747397838153e-13,9.001991134729604e-10,3.76,0.0,0.4791801036905658,0.9951632913797044,0.0014862114692027063,9.455471542399922e-05,0.39435169063944703,0.398889864506349,0.0004776248962787373,1.4237763114724539e-11,0.001991121308326055,0.00030764943797761756,0.0004359416444891632,3.189235839264432e-08,6.096680071437229e-10,3.053677367405779e-06,8.774770268826344e-06,0.0002170098537454317,8.940893357778448e-05,7.347733752193187e-12,1.3847608810319976e-10,1.3703448376482118e-05,7.587817976913622e-06,0.001418626495570168,0.0017417511415138774,5.493559949237969e-06,4.584805087551862e-07,3.418106856263252e-05,3.1991327786847835e-06,0.0001800906281614302,1.108323800164921e-07,0.00013638198667496827,1.2188945708108628e-12,1.639604953188466e-07,9.897534248297084e-10,0.00013309039385296144,2.9894691467429965e-08,1.5116920099001692e-13,1.7439834973564907e-09,1.9780538138188908e-11,2.0724352409948595e-06,2.198518961780171e-08,4.786433113990491e-09
0.00011726194325879779,0.7459450389941484,2.945596409347952e-05,6.8935380741902055e-06,5.607315179751626e-06,0.0015315408987464107,0.0,0.0,0.0006520157130857394,1.720319712499455e-05,0.0014633521871014808,0.00011276189831011237,6.82946410706427e-06,2.251808241864502e-15,3.730924697816379e-11,1.0570435367206163e-07,1.2695090134632982e-05,0.0022461558731147573,1.5096307195509778e-13,5.414216230195813e-12,1.2628419502844503e-11,3.025866849149995e-14,2.510786756755922e-09,1.1615571708928252e-08,2.2922368631396517e-09,3.563016850347218e-10,5.4080786104461635e-14,4.74948025348909e-09,1.2734459022038394e-08,1.0313929025946291e-11,7.031698353104791e-09,1.6533143331831696e-13,2.3545596194558934e-13,9.415819034708434e-10,3.76,0.0,0.4773522537347967,0.9950827909195449,0.001520350720513107,9.685409684280365e-05,0.3960611267334671,0.40067692717422393,0.00047758624852594977,1.4293938911185563e-11,0.0020213788634732065,0.00031063838835974786,0.00044099068136640383,3.218973830837793e-08,6.167388258967865e-10,3.083637768274387e-06,8.946819474320472e-06,0.00022255508737110085,9.053158977561103e-05,7.488587893744675e-12,1.395243038522831e-10,1.3954271574143396e-05,7.663725827141775e-06,0.0014526779941547946,0.0017692330394557456,5.617626074634813e-06,4.68811258648021e-07,3.4931122368166986e-05,3.25779365873789e-06,0.00018309400566752146,1.1322076139724514e-07,0.00014056850908347477,1.245160222986152e-12,1.6784357445377645e-07,1.0131812117797612e-09,0.00013611830636382942,3.0431758145769235e-08,1.5442664069787682e-13,1.7815053276876665e-09,2.0161191122189993e-11,2.1779696343270122e-06,2.2500876972037703e-08,4.831615862862336e-09
0.00011798094156999946,0.7461731246640106,2.987279019826705e-05,6.997163950814465e-06,5.724588392641661e-06,0.0015594721014338985,0.0,0.0,0.0006618346255113962,1.770048549392781e-05,0.001500634183677976,0.00011567222118484704,6.97579427639174e-06,2.3597159433980893e-15,3.854827600207508e-11,1.0770986250952162e-07,1.293953515048931e-05,0.0022792213359438046,1.582076507957793e-13,5.5013797915320935e-12,1.3194010918211283e-11,3.146572445648768e-14,2.55857364025379e-09,1.2114221075001567e-08,2.368033375547609e-09,3.7441905815514175e-10,5.738737930539808e-14,4.959224119558508e-09,1.3301522772485168e-08,1.0731503858439172e-11,7.2318941290498395e-09,1.722017495753697e-13,2.463862727320996e-13,9.846479711330523e-10,3.76,0.0,0.4755305690211814,0.9950010291415526,0.0015551629022413976,9.919518731705554e-05,0.3977627355251236,0.4024572762986147,0.0004775469954797863,1.4349783025752166e-11,0.0020520455280505848,0.000313637430697057,0.0004460672056268786,3.2487920188992156e-08,6.238481629140767e-10,3.1137083752573764e-06,9.120881056993548e-06,0.00022820637623965906,9.166294705654749e-05,7.631541597085226e-12,1.4057615240007727e-10,1.420813917761955e-05,7.739956701633655e-06,0.0014873582846263694,0.001796967578215699,5.744016474456752e-06,4.793346413909796e-07,3.569461008923372e-05,3.317173831163546e-06,0.00018612935147851057,1.156507788034499e-07,0.00014485612050583275,1.2718837440552074e-12,1.717966729140534e-07,1.0370312037227167e-09,0.0001392001442407418,3.097504640208502e-08,1.5774086385258438e-13,1.8196812457545179e-09,2.0546367526883166e-11,2.288317618374935e-06,2.302512581018906e-08,4.876937370881808e-09
0.00011869993988120114,0.7464005227015269,3.029344078777158e-05,7.102123372407555e-06,5.84405938562354e-06,0.00158777578114672,0.0,0.0,0.0006717277301436123,1.8209300493226355e-05,0.0015387053322262327,0.00011864414496604608,7.124738065698837e-06,2.4722930408108063e-15,3.982301957062481e-11,1.0974616689016122e-07,1.3187109467284867e-05,0.0023126415819897175,1.6577724084258276e-13,5.589360779974713e-12,1.3782838235162144e-11,3.2716137100011527e-14,2.6071024898751184e-09,1.2632226619193493e-08,2.445838114984052e-09,3.933740701429154e-10,6.088045272579658e-14,5.177097100225917e-09,1.3890195249687464e-08,1.1163637018406745e-11,7.43681607464054e-09,1.793228907632477e-13,2.577865647142631e-13,1.0294570412092288e-09,3.76,0.0,0.4737150205332682,0.9949179870361513,0.0015906598544996303,0.00010157845997090366,0.3994565254337655,0.4042309360828535,0.0004775071280166353,1.4405295690569704e-11,0.002083128629339067,0.00031664652895606104,0.00045117129327385696,3.278689812357755e-08,6.309961233259433e-10,3.143889023762563e-06,9.29695531154861e-06,0.00023396507242876764,9.280307263651285e-05,7.776618735946286e-12,1.4163167646161175e-10,1.4465065308158791e-05,7.816511141787729e-06,0.0015226753381610465,0.0018249552142090382,5.872767929209736e-06,4.900536808598697e-07,3.6471728341981416e-05,3.377277032100781e-06,0.00018919682663982924,1.1812301462685364e-07,0.0001492466005715998,1.2990715383533015e-12,1.7582063008924988e-07,1.0613084580984883e-09,0.00014233669620627976,3.152457722887105e-08,1.6111266468593746e-13,1.8585204291571509e-09,2.093607612175931e-11,2.4036739118827852e-06,2.3558002940919517e-08,4.922397084045253e-09
