Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3CF3(1),O2(2),H2O(3),CH4(4),CH2CF2(57),HF(38),O2(161),S(164),CF2O(49),S(125),C2HF(58),S(463),C2HF(468),C2H2F3(68),S(165),S(464),S(130),C2H2F2(59),C2H3F2(65),C2H2F3(67),CF2(43),CHFCF2(55),CF2CH(73),C2HF2(72),S(179),C2H3F2(64),CHF2(82),CHF3(42),S(1244),S(1385),CF2O2(181),CF2O2(276),CH2F2(41),S(203),S(1542),CHO2(322),C2F(467),S(174),S(413),S(1894),C2H3F2(66),C2HF4(54),CHFO(47),S(2753),S(512),CF2CF2(61),C2HF3(169),C2HF4(69),C2HFO(577)
0.008947729955833273,0.5294508976915041,3.2930246249456394e-08,6.937437469813464e-08,5.52478595133323e-08,5.47065491690702e-05,0.0,0.0,5.939743369230364e-05,6.499887486781462e-06,0.00017574971824901354,3.5441878975978484e-05,8.779769566594651e-09,3.582608770037029e-24,5.0127705127045766e-17,8.021683356703439e-11,9.604600265106996e-09,0.0027019226962311156,1.0790763175598964e-18,9.739900350763786e-18,1.7806153663518256e-16,1.495646206208295e-20,8.966494646011058e-13,3.450258843333456e-10,1.4810071652514908e-12,3.5261977206351597e-12,1.132969537275542e-19,4.215906818942944e-12,3.0151676926610204e-12,4.2231795365863465e-17,8.318860262531721e-11,7.789917688569023e-18,5.022561820043102e-18,4.485355566275132e-13,3.76,0.0,0.5418053502062039,0.9966935877229598,0.0005661123683618056,1.3024667123100123e-06,0.0698988920872231,0.07266076141288857,6.0788169340350446e-05,9.884236198207809e-14,0.0028215276183312806,2.4318870412977944e-05,2.0524390572536696e-06,3.9613419169130255e-08,4.2129336380981724e-14,6.189206260104485e-08,2.2542129761224398e-05,0.0001614073207920613,3.3754263040202526e-14,3.6691313365533725e-06,1.3525578044087062e-07,1.0514508008122102e-07,6.834568007704184e-05,0.00027526401661141407,1.5656649949379585e-09,6.665409527957263e-11,1.0805815406405054e-07,2.337299646439825e-08,1.1506781937077574e-07,2.2309157628545558e-05,9.00474445450748e-09,1.4138740402220022e-14,8.525664617509473e-09,4.9502496922270864e-12,1.7952006718334037e-06,1.1319261375118076e-08,1.0891142170344051e-15,7.224855760850886e-12,1.27241609871201e-13,6.553162612629241e-14,1.4010164779103476e-09,6.288836658670034e-15,3.942314690496915e-09,1.452465587126457e-08,2.1663595443935104e-08,6.734338785098066e-11,2.990343554243252e-09,2.145079418807553e-07,5.833216791860068e-13,5.599570822991222e-10,2.968537290921698e-07
0.009010995861431004,0.5294983844585331,3.3164660704542594e-08,6.984308608054328e-08,5.598596850317386e-08,5.5693155126604775e-05,0.0,0.0,5.969944683161537e-05,6.595814439816451e-06,0.00018020318309102426,3.637423728706241e-05,8.926541834196021e-09,3.680640777323973e-24,5.1132759717622716e-17,8.127059582509149e-11,9.720173087664971e-09,0.00274045218750058,1.1265138476835429e-18,9.939102449305702e-18,1.862403105840115e-16,1.5454942448278482e-20,9.084086423485223e-13,3.5493067932438164e-10,1.5082895019165998e-12,3.697702460590682e-12,1.1894536177648117e-19,4.36927207279755e-12,3.1182457179231277e-12,4.3425104516384974e-17,8.481019033974709e-11,8.080671941143968e-18,5.22628258347456e-18,4.657917491581819e-13,3.76,0.0,0.5413107870241162,0.9966430049449787,0.0005789352588576423,1.329997429999173e-06,0.0703402998654739,0.07314184679130317,6.078508397992153e-05,9.94525778520866e-14,0.0028639521963364457,2.4490405060074093e-05,2.080778454425698e-06,3.9887233772037964e-08,4.27111481286985e-14,6.233075932878382e-08,2.2810485012075102e-05,0.00016547327221225777,3.4308015375896316e-14,3.7465236932509156e-06,1.3682786487652496e-07,1.0592965108631656e-07,6.918914213014926e-05,0.00027984960034378297,1.5938374620232542e-09,6.785976200432028e-11,1.0991664900896456e-07,2.365881678763033e-08,1.165727357424541e-07,2.292726203014595e-05,9.15833588607607e-09,1.437989932197393e-14,8.629764642900895e-09,5.010686935388397e-12,1.8381364193926507e-06,1.144919211216628e-08,1.107690715058873e-15,7.348071360077524e-12,1.2988625682542985e-13,6.63145822046384e-14,1.4191411232667283e-09,6.374738837209374e-15,3.990569820674802e-09,1.499580512409255e-08,2.2233662949777353e-08,6.951810682170342e-11,3.0111332094736627e-09,2.2247370679107904e-07,5.930394322736291e-13,5.76059167756761e-10,3.0385083126296377e-07
0.00906793517646896,0.5295410926992768,3.337512750923026e-08,7.026131128582052e-08,5.6652780732660173e-08,5.658898597070066e-05,0.0,0.0,5.9969958385201265e-05,6.682706348819154e-06,0.0001842739449839869,3.722681956110723e-05,9.05965446559207e-09,3.770222499323635e-24,5.204456610402949e-17,8.221996212213269e-11,9.824516489139663e-09,0.0027753431338375925,1.17065621409571e-18,1.012058768901616e-17,1.9386199444057916e-16,1.591369493464052e-20,9.190024245246923e-13,3.640096823081076e-10,1.5330716165929323e-12,3.8576916838118885e-12,1.242224937187417e-19,4.510811282812749e-12,3.213122996856041e-12,4.452060311486176e-17,8.628495938785752e-11,8.349388653900512e-18,5.415139782027907e-18,4.81744002273934e-13,3.76,0.0,0.5408659327025238,0.9965971168753942,0.0005906177042222943,1.3550455947483087e-06,0.07073694815562248,0.07357444042353166,6.07822849820395e-05,1.0000071888333153e-13,0.002902416663121082,2.4644151263386707e-05,2.1064414020112934e-06,4.013255423474099e-08,4.3238012592512245e-14,6.27240074491561e-08,2.3052416080665773e-05,0.00016918099537047097,3.481125174976447e-14,3.816965518410979e-06,1.3824641248420873e-07,1.0663373358854815e-07,6.994739115172261e-05,0.0002840027770951516,1.6194175950603994e-09,6.895466787411645e-11,1.1160243792374728e-07,2.391687755138305e-08,1.1792848120026398e-07,2.3492107813015637e-05,9.297623325341398e-09,1.4598599079643582e-14,8.723318439463126e-09,5.06500138091956e-12,1.8772754360691095e-06,1.1566401676972117e-08,1.124537181541013e-15,7.459811816716867e-12,1.32290237643698e-13,6.70203906885538e-14,1.4354645757998877e-09,6.452163981990449e-15,4.034139729727678e-09,1.5428534587474195e-08,2.2754122491905006e-08,7.151511311830648e-11,3.0297619420909455e-09,2.2981079272968024e-07,6.01840831956661e-13,5.908048076322906e-10,3.102256587760497e-07
0.009124874491506917,0.5295837727003303,3.3585155263405044e-08,7.067621759245204e-08,5.73220341017369e-08,5.749230910556575e-05,0.0,0.0,6.0239318490413266e-05,6.770137913578788e-06,0.00018840448770335517,3.809224758878552e-05,9.193739722670202e-09,3.861102421574373e-24,5.296331341620816e-17,8.317029860550541e-11,9.92917899994278e-09,0.0028104365798826427,1.2162087795792436e-18,1.0304170486207834e-17,2.0173754614800425e-16,1.6382178724158388e-20,9.296066339972102e-13,3.732462980039043e-10,1.5580726158534956e-12,4.02316008637556e-12,1.2968839529485003e-19,4.655730240821503e-12,3.3100244838649688e-12,4.5636863816063586e-17,8.777438263774744e-11,8.624903278472954e-18,5.609333253310659e-18,4.981031108329325e-13,3.76,0.0,0.5404213173161433,0.9965508841155533,0.0006024349738907936,1.380350651414431e-06,0.07113301067786192,0.07400667120423707,6.077946496206867e-05,1.00547862456363e-13,0.002941148474099063,2.479732046535459e-05,2.1322534119042085e-06,4.037686072993445e-08,4.3767937890531544e-14,6.311582226217571e-08,2.329475818103037e-05,0.00017293464235194328,3.5319104342241e-14,3.888156549700446e-06,1.3966856057636995e-07,1.0733599843222614e-07,7.070484733540318e-05,0.0002881806044977029,1.64521285059062e-09,7.005895424422177e-11,1.1330080434878384e-07,2.4175738114647008e-08,1.192855369263612e-07,2.406507537705917e-05,9.43792032971931e-09,1.481888399176652e-14,8.816746656202036e-09,5.119242934741902e-12,1.9168861751040247e-06,1.1683878831779205e-08,1.1415057528319963e-15,7.572362119185491e-12,1.3471687747442073e-13,6.772733625776177e-14,1.4517994050534777e-09,6.5296999186091345e-15,4.077846044705054e-09,1.5869594073033013e-08,2.3281648049991223e-08,7.355019810266603e-11,3.0483160627478786e-09,2.3730860182759275e-07,6.106944730415713e-13,6.057932136998745e-10,3.166739051110937e-07
0.009181813806544873,0.5296264244999229,3.379478231402441e-08,7.108790091244686e-08,5.7993786279664234e-08,5.840314666789154e-05,0.0,0.0,6.0507602313467644e-05,6.8581200934317865e-06,0.00019259523368583215,3.897061328603856e-05,9.328806138087721e-09,3.953297089410117e-24,5.3889067793472934e-17,8.412164782840907e-11,1.003416875592213e-08,0.002845731930381704,1.2632089591234685e-18,1.0489860616922238e-17,2.098736743534785e-16,1.6860534145715265e-20,9.402217414144533e-13,3.8264207604015514e-10,1.5832953013636244e-12,4.194245869099799e-12,1.353483902983485e-19,4.804081561092537e-12,3.4089775791738424e-12,4.6774255448734015e-17,8.927857856250442e-11,8.907343646018915e-18,5.808979286675846e-18,5.14876286151512e-13,3.76,0.0,0.539976940549602,0.9965043064080675,0.0006143875101530493,1.405913210227061e-06,0.07152848779379276,0.07443853931456947,6.07766239043108e-05,1.0109400891187914e-13,0.0029801474974267923,2.4949935901148726e-05,2.1582143509458195e-06,4.06201912287841e-08,4.4300921288140877e-14,6.350626293379706e-08,2.353753186391599e-05,0.00017673431597140172,3.583158575521644e-14,3.960098784963255e-06,1.4109442582600772e-07,1.080365468629552e-07,7.146154021444329e-05,0.0002923829667141631,1.6712252427156442e-09,7.117271043233821e-11,1.1501187265016879e-07,2.4435418256514304e-08,1.206439640118052e-07,2.464618396063669e-05,9.579236740078866e-09,1.5040769509998735e-14,8.910052917354097e-09,5.173413702240083e-12,1.9569696546616224e-06,1.1801633122386026e-08,1.1585976191850984e-15,7.685730157870516e-12,1.371663014963378e-13,6.843546697447151e-14,1.4681463347309194e-09,6.60735033387527e-15,4.121692121971059e-09,1.6319074082701014e-08,2.3816296471700646e-08,7.562376477291068e-11,3.066798438940949e-09,2.449687401307191e-07,6.196001100146691e-13,6.210267089582225e-10,3.2319563019613637e-07
0.00923875312158283,0.5296690481370128,3.4004046169026695e-08,7.149646012879821e-08,5.866809540757229e-08,5.9321521833981005e-05,0.0,0.0,6.077488275484807e-05,6.946663846387339e-06,0.00019684660897948764,3.986200947949085e-05,9.464862383553555e-09,4.0468234895878504e-24,5.4821898934405715e-17,8.507405372803015e-11,1.0139493822832039e-08,0.002881228592677788,1.3116951050395756e-18,1.067766782545049e-17,2.1827723197561953e-16,1.7348903449763414e-20,9.508482328374387e-13,3.9219857940172914e-10,1.6087425045944357e-12,4.371089630910085e-12,1.412079250437278e-19,4.9559183654456164e-12,3.510010031425654e-12,4.793315345558193e-17,9.07976668962628e-11,9.196839615974767e-18,6.014196060511236e-18,5.320708437562218e-13,3.76,0.0,0.5395328020765743,0.9964573834851547,0.0006264757674003458,1.4317339017689332e-06,0.0719233798615296,0.07487004493554789,6.0773761792433716e-05,1.0163915858490972e-13,0.003019413606500985,2.51020203550551e-05,2.184324086720381e-06,4.0862582950258284e-08,4.483696006597158e-14,6.389538748922715e-08,2.378075762319545e-05,0.00018058012289563663,3.6348708937911664e-14,4.032794277428167e-06,1.4252412377895374e-07,1.0873547831914482e-07,7.221750127055191e-05,0.0002966097517938978,1.6974568214322357e-09,7.229602732111999e-11,1.1673576963534655e-07,2.469593764179426e-08,1.2200382554850244e-07,2.5235452733623534e-05,9.721582593483385e-09,1.526427139395847e-14,9.003241090150873e-09,5.227515929755055e-12,1.9975269198847914e-06,1.1919673994391334e-08,1.175813994570954e-15,7.799923980254224e-12,1.3963863300014334e-13,6.914483088925861e-14,1.4845061122429585e-09,6.68511905874775e-15,4.165681298720544e-09,1.6777066374535698e-08,2.435812675977084e-08,7.773622166448903e-11,3.0852118817633212e-09,2.5279281740776084e-07,6.285575055995347e-13,6.365076649419114e-10,3.2979089723315695e-07
0.009295692436620786,0.5297116436512863,3.421298347009517e-08,7.190199755684021e-08,5.934502006255031e-08,6.024745880505735e-05,0.0,0.0,6.104123046702745e-05,7.035780118299757e-06,0.0002011590433135864,4.076652992409318e-05,9.60191728802993e-09,4.1416992873502445e-24,5.576188005986986e-17,8.602756206447552e-11,1.0245162189098367e-08,0.0029169259767186668,1.3617065256176136e-18,1.0867601824667211e-17,2.269552189568076e-16,1.7847430784373527e-20,9.614866146497574e-13,4.0191738461127896e-10,1.6344170853603113e-12,4.553834404612238e-12,1.4727257107301998e-19,5.111294290151217e-12,3.6131499431693693e-12,4.9113939870595976e-17,9.233176852646151e-11,9.493523107849475e-18,6.225103468101779e-18,5.496942052946716e-13,3.76,0.0,0.5390889015597699,0.9964101150684325,0.0006387002121988732,1.4578133767605702e-06,0.0723176872356706,0.0753011882480256,6.0770878609458716e-05,1.0218331180472952e-13,0.0030589466801958375,2.5253596176834524e-05,2.210582487567072e-06,4.110407238846823e-08,4.5376051520149236e-14,6.428325285436327e-08,2.402445586540651e-05,0.0001844721736829864,3.687048718611448e-14,4.106245135587976e-06,1.4395776873323257e-07,1.0943289049641934e-07,7.297276376016668e-05,0.00030086085159523396,1.723909672037715e-09,7.342899734463934e-11,1.1847262443323754e-07,2.4957315805136174e-08,1.2336518687303702e-07,2.5832900826550557e-05,9.864968112260776e-09,1.5489405694239862e-14,9.096315262717612e-09,5.281551991760743e-12,2.0385590437518896e-06,1.2038010783070942e-08,1.1931561153789541e-15,7.914951782451756e-12,1.4213399224733133e-13,6.98554761293329e-14,1.5008795116422116e-09,6.763010075776799e-15,4.209816890370912e-09,1.7243663897518616e-08,2.4907200057642617e-08,7.988798253904198e-11,3.103559147956236e-09,2.6078244789633526e-07,6.375664305923825e-13,6.522385025439754e-10,3.364597728313414e-07
0.009352631751658742,0.5297542110831118,3.442163019098169e-08,7.230460844683629e-08,6.002461900424105e-08,6.11809827912191e-05,0.0,0.0,6.130671389578109e-05,7.125479831548149e-06,0.000205532970189223,4.168426932282821e-05,9.739979923928972e-09,4.237942540471965e-24,5.670908741497379e-17,8.69822211414478e-11,1.0351181760185648e-08,0.002952823495063685,1.4132835127001614e-18,1.1059672296153988e-17,2.3591478546483777e-16,1.835626214770784e-20,9.721374216236768e-13,4.1180008192779147e-10,1.6603219250288835e-12,4.742625698367125e-12,1.5354802795377621e-19,5.270263493787487e-12,3.718425776847995e-12,5.031700444175741e-17,9.388100544510751e-11,9.79752809936194e-18,6.441824300604761e-18,5.677539006909797e-13,3.76,0.0,0.5386452386509606,0.9963625008686834,0.0006510613233514105,1.4841523057976537e-06,0.07271141026725146,0.07573196943265227,6.076797433774633e-05,1.0272646889472656e-13,0.0030987466031211866,2.5404685259741416e-05,2.2369894225937988e-06,4.1344695275281144e-08,4.591819296257703e-14,6.466991480053918e-08,2.4268646877783688e-05,0.00018841058282902145,3.7396934141102875e-14,4.180453523029202e-06,1.4539547368583658e-07,1.1012887926744187e-07,7.372736253840175e-05,0.0003051361616964975,1.7505859122998589e-09,7.457171437869726e-11,1.2022256860388155e-07,2.5219572132460573e-08,1.2472811690094228e-07,2.6438547361630532e-05,1.000940371426462e-08,1.5716188768418095e-14,9.189279721995954e-09,5.335524378086239e-12,2.080067128162579e-06,1.2156652709266315e-08,1.210625241644131e-15,8.030821917606481e-12,1.446525163770613e-13,7.056745110088362e-14,1.517267350291676e-09,6.8410275752874825e-15,4.2541021873953506e-09,1.7718960877053908e-08,2.546357963624355e-08,8.207946679496554e-11,3.1218429371281517e-09,2.689392511042339e-07,6.466266636735508e-13,6.682216900106212e-10,3.432023271807789e-07
0.009409571066696699,0.5297967504736056,3.463002148632992e-08,7.270438637963635e-08,6.070695115134648e-08,6.212211999793943e-05,0.0,0.0,6.157139931920118e-05,7.215773876079842e-06,0.00020996882695145557,4.261532334201693e-05,9.879059507147677e-09,4.335571927627772e-24,5.766359922970012e-17,8.793808049531243e-11,1.0457560350516936e-08,0.0029889205628735355,1.4664673232390496e-18,1.1253888890708316e-17,2.451632345787478e-16,1.8875545134432133e-20,9.82801202275246e-13,4.2184827549662323e-10,1.6864599265343405e-12,4.937611527788352e-12,1.6004012603533682e-19,5.4328806625272406e-12,3.825866359774546e-12,5.154274427445124e-17,9.544550055779708e-11,1.0108990696852916e-17,6.664483793644685e-18,5.862575698562161e-13,3.76,0.0,0.5382018129910404,0.9963145405856774,0.0006635595919213923,1.5107513791097534e-06,0.07310454930371323,0.0761623886698433,6.076504895898535e-05,1.0326863017234525e-13,0.0031388132658197745,2.5555309013218173e-05,2.2635447616883355e-06,4.1584486538246054e-08,4.646338172116501e-14,6.505542787454529e-08,2.451335080338291e-05,0.00019239546879144337,3.792806378811144e-14,4.255421658188705e-06,1.4683735015831838e-07,1.1082353855169562e-07,7.448133391306356e-05,0.00030943558131813604,1.7774876902951567e-09,7.572427364767348e-11,1.2198573579303307e-07,2.5482725831616947e-08,1.2609268655918438e-07,2.7052411477918712e-05,1.0154899983262712e-08,1.5944637234494096e-14,9.282138934855974e-09,5.389435682906583e-12,2.1220523047490467e-06,1.227560886427572e-08,1.2282226534575335e-15,8.147542871801367e-12,1.4719434842364494e-13,7.128080404887582e-14,1.5336704697151018e-09,6.919175884177368e-15,4.29854045047164e-09,1.8203052875657735e-08,2.602733086784961e-08,8.431109972172666e-11,3.1400658885464956e-09,2.7726485249926574e-07,6.557379912424925e-13,6.844597429250292e-10,3.5001863417755926e-07
0.009466510381734655,0.5298392618645484,3.483819157629625e-08,7.310143085296399e-08,6.139207562471354e-08,6.307089761037152e-05,0.0,0.0,6.183535087378784e-05,7.306673101256556e-06,0.00021446705484561566,4.355978862558142e-05,1.0019165332120684e-08,4.434606634234014e-24,5.862549752535363e-17,8.88951903203795e-11,1.0564305681102115e-08,0.003025216597886907,1.521300271095103e-18,1.1450261228495805e-17,2.5470802524621065e-16,1.9405429503329582e-20,9.934785123874159e-13,4.320635835082324e-10,1.7128340161049912e-12,5.13894245428578e-12,1.6675482825728835e-19,5.599201016801737e-12,3.935500889245896e-12,5.279156277939101e-17,9.70253777978306e-11,1.0428049127942404e-17,6.893208764213698e-18,6.052129646104732e-13,3.76,0.0,0.5377586242100703,0.9962662339080296,0.0006761955212533518,1.537611306292355e-06,0.07349710468888829,0.07659244613974828,6.0762102454184316e-05,1.0380979594898813e-13,0.0031791465649502774,2.5705488379382622e-05,2.2902483755298385e-06,4.182348032731086e-08,4.701161514006658e-14,6.543984544030249e-08,2.4758587617864258e-05,0.00019642695400543154,3.846389045433237e-14,4.331151814035734e-06,1.4828350827985812e-07,1.1151696037952217e-07,7.523471548284733e-05,0.0003137590132380746,1.8046171814507951e-09,7.688677159370419e-11,1.2376226137193885e-07,2.5746795945880375e-08,1.2745896758028712e-07,2.7674512356345294e-05,1.0301467638620726e-08,1.617476792335118e-14,9.374897528491305e-09,5.44328859338699e-12,2.1645157355016673e-06,1.2394888217324226e-08,1.2459496473071915e-15,8.265123239658769e-12,1.4975962202935756e-13,7.199558290751363e-14,1.5500897202544176e-09,6.997459401583388e-15,4.343134912566711e-09,1.869603671023518e-08,2.6598521202227377e-08,8.65833121188179e-11,3.158230583138062e-09,2.8576088421233604e-07,6.649002072383775e-13,7.009552262459516e-10,3.5690877151504905e-07
0.009523449696772612,0.5298817452984126,3.504617396980409e-08,7.349583759185999e-08,6.208005158817487e-08,6.402734377904493e-05,0.0,0.0,6.209863059087901e-05,7.398188308796161e-06,0.00021902809907250686,4.4517762807645196e-05,1.0160306889314926e-08,4.535066339998989e-24,5.95948667818758e-17,8.985360291868292e-11,1.0671425375488301e-08,0.0030617110204005627,1.577825712810521e-18,1.164879889934401e-17,2.6455677509397113e-16,1.9946066825891857e-20,1.0041699312657386e-12,4.4244763833925944e-10,1.7394471360771368e-12,5.346771622037002e-12,1.7369823359584882e-19,5.769280317785312e-12,4.047358937180307e-12,5.406387091817279e-17,9.862076192163644e-11,1.0754843782439041e-17,7.128128603405099e-18,6.246279504960865e-13,3.76,0.0,0.5373156719273258,0.996217580513071,0.0006889696269829679,1.5647328160491659e-06,0.07388907676297926,0.07702214202222356,6.0759134803663544e-05,1.043499665299638e-13,0.003219746403444439,2.5855243843014742e-05,2.3171001355994846e-06,4.206171003121089e-08,4.75628905798969e-14,6.582321970441558e-08,2.500437710942289e-05,0.00020050516489582341,3.9004428806855064e-14,4.4076463177444345e-06,1.4973405661257592e-07,1.1220923493864758e-07,7.598754600246792e-05,0.00031810636371445067,1.8319765891871832e-09,7.80593059069484e-11,1.2555228265283468e-07,2.6011801319769514e-08,1.288270342944462e-07,2.830486924165823e-05,1.0449117553147308e-08,1.6406597906897948e-14,9.467560272930297e-09,5.497085879532247e-12,2.20745861338649e-06,1.2514499600884336e-08,1.2638075382529612e-15,8.383571739177558e-12,1.5234848046869745e-13,7.271183568064351e-14,1.5665259834542835e-09,7.075882680729967e-15,4.387888773481064e-09,1.9198010454508186e-08,2.717722014830343e-08,8.889654030300199e-11,3.176339544734801e-09,2.9442898566990146e-07,6.741131129763336e-13,7.177107531731701e-10,3.638728207813405e-07
