Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3CF3(1),O2(2),H2O(3),CH4(4),CH2CF2(57),HF(38),O2(161),S(164),CF2O(49),S(125),C2HF(58),S(463),C2HF(468),C2H2F3(68),S(165),S(464),S(130),C2H2F2(59),C2H3F2(65),C2H2F3(67),CF2(43),CHFCF2(55),CF2CH(73),C2HF2(72),S(179),C2H3F2(64),CHF2(82),CHF3(42),S(1244),S(1385),CF2O2(181),CF2O2(276),CH2F2(41),S(203),S(1542),CHO2(322),C2F(467),S(174),S(413),S(1894),C2H3F2(66),C2HF4(54),CHFO(47),S(2753),S(512),CF2CF2(61)
4.9128144791889114e-20,0.9500054287253104,8.776546286459641e-22,2.2043669596693577e-22,1.2335679479466673e-34,1.8695926183097653e-34,0.0,0.0,1.4797682315160269e-18,4.142193750920714e-34,4.920714089041085e-44,5.674312324753748e-44,9.694417036202177e-47,1.0935146538342489e-55,4.81191919792387e-37,6.69900061710006e-31,6.29086111542244e-43,3.959606429259073e-31,1.1781659365552862e-76,7.675508413609634e-60,1.3127937068810193e-73,8.267730608915614e-73,2.7203204118596434e-19,1.2137188033418633e-63,5.225334920385749e-50,4.7971969524108846e-79,5.126423834163994e-91,7.27735398895461e-74,3.979305636688202e-92,1.8952932200776785e-89,3.859681653384987e-49,1.0986606426317229e-94,2.5747669044775424e-93,8.434170591331733e-104,3.76,0.0,0.9279901539613404,0.9999999999995931,8.116038487175822e-45,3.3166100688327534e-56,4.442492533911544e-14,4.442492533911555e-14,4.0697343892093165e-13,3.671956094624583e-36,3.959606429258825e-31,1.4806458861460358e-18,4.8401242283113656e-29,3.612084413729211e-34,4.5466440468532764e-45,4.3589076685205115e-31,7.248346342642758e-33,1.4082096032543617e-36,3.359685292460499e-31,4.045148224037572e-30,1.9865120893349247e-30,1.9635213813608935e-31,2.0664990351047752e-32,2.0519605947853422e-39,2.6769685635134135e-33,1.605264112061617e-35,3.561550490403089e-45,1.0233749436715623e-32,3.74995324312571e-41,2.720320411866136e-19,8.715302325567212e-60,8.206228020689027e-64,6.5253585476773214e-46,1.2467548008201466e-48,1.9631367176834597e-49,2.855223726049816e-45,3.58566073803147e-64,8.378019781239521e-60,1.9086284951428785e-50,6.597892093415903e-45,1.6746731310050445e-51,3.014228264373916e-62,7.702341211878004e-44,1.763763828808014e-54,7.618047809653015e-64,7.699132991580349e-70,2.4738248885716504e-41,5.371237289389845e-80
9.829897259402315e-20,0.9500054287253178,1.756071772207088e-21,4.410649094948877e-22,4.937486564471488e-34,7.483242773491073e-34,0.0,0.0,2.960822100069786e-18,1.657956987213404e-33,3.939563280036384e-43,4.542900084605533e-43,7.761492204728535e-46,8.75476626787188e-55,1.9260217014976012e-36,2.681346056778203e-30,5.036514005171096e-42,1.5848744750436088e-30,3.7747855744633657e-75,1.2295105325006978e-58,4.207526804917517e-72,2.64982212898184e-71,5.443004264550065e-19,1.943531445122705e-62,4.183445173326889e-49,1.5375100186591326e-77,3.2857368427112336e-89,2.331631439141219e-72,2.5499882584478846e-90,1.2151212516071293e-87,3.0900921746100827e-48,7.043869735543584e-93,1.6507667152441965e-91,1.0817780812397523e-101,3.76,0.0,0.9279901539612959,0.9999999999991858,6.497765688616842e-44,5.310897336138884e-55,8.88884474856468e-14,8.888844748564722e-14,8.143004602628411e-13,1.4697396621395748e-35,1.5848744750434105e-30,2.9625781718474474e-18,1.9373110641017893e-28,1.4457751018242158e-33,3.640079791704598e-44,1.744699031510041e-30,2.901227511084501e-32,5.636508313176092e-36,1.3447496762047734e-30,1.6191134856696941e-29,7.951225357180372e-30,7.859202609837923e-31,8.271381592580863e-32,8.226106142528168e-39,1.0714850635472138e-32,6.425239887605775e-35,2.852091678273918e-44,4.096166766661767e-32,1.5009587292617345e-40,5.443004264576051e-19,1.3959434676627584e-58,1.3144042480061629e-62,2.612213135317868e-45,9.981619209393436e-48,1.5721015476384132e-48,2.2859151262018526e-44,5.743208321716364e-63,1.3418975494028065e-58,1.5280633239509364e-49,5.283664796587702e-44,1.3407569801481226e-50,4.826769483169439e-61,6.16655632259669e-43,1.41221505633541e-53,1.219890977704417e-62,1.2329755508389225e-68,9.902078436525552e-41,1.72149095175598e-78
1.966406281982912e-19,0.9500054287253324,3.512906059430256e-21,8.823213365945016e-22,1.9756377646640126e-33,2.9942718479257182e-33,0.0,0.0,5.922929837174473e-18,6.633987537833365e-33,3.152847939315663e-42,3.6357007477415844e-42,6.211578220350306e-45,7.006473766428422e-54,7.706595565384773e-36,1.0728876842034949e-29,4.0307419034931445e-41,6.341562295767313e-30,1.2086766641684805e-73,1.9683609505412426e-57,1.3474633620115666e-70,8.486073648943243e-70,1.088837196989014e-18,3.1109160315714985e-61,3.3480275885567786e-48,4.9238864428255174e-76,2.1044171125334214e-87,7.465829055970823e-71,1.6330280131952516e-88,7.783610282060447e-86,2.4730128821365677e-47,4.512061986017098e-91,1.0574247162816781e-89,1.386088414092051e-99,3.76,0.0,0.927990153961207,0.9999999999983711,5.200187354555842e-43,8.500894443426791e-54,1.7781549177870068e-13,1.7781549177870232e-13,1.6289545027579367e-12,5.88087535317772e-35,6.341562295765724e-30,5.926442743255729e-18,7.751767720926396e-28,5.784983616313808e-33,2.913170127917095e-43,6.981068701603627e-30,1.1608689071810183e-31,2.2553375144926507e-35,5.380750322104357e-30,6.478562935684708e-29,3.181525837878247e-29,3.1447047524776285e-30,3.3096300345789416e-31,3.3018502819218926e-38,4.287335928118231e-32,2.570932881573734e-34,2.282814411425734e-43,1.6390002570161625e-31,6.005791334700112e-40,1.0888371969994122e-18,2.2347063031592375e-57,2.1041736473105367e-61,1.0455209338103258e-44,7.988328985200159e-47,1.258318418814668e-47,1.8294268560021237e-43,9.194057017966275e-62,2.148168224360368e-57,1.2229150688025088e-48,4.2290733315939125e-43,1.07301314846221e-49,7.726035886969172e-60,4.9351192002625505e-42,1.13041180501575e-52,1.9526286300570824e-61,1.9739196735842536e-67,3.962386793345933e-40,5.513086653563565e-77
3.9332393940682734e-19,0.9500054287253623,7.026574634280273e-21,1.764834190968569e-21,7.903837528452088e-33,1.1979037152592454e-32,0.0,0.0,1.1847145311372516e-17,2.65402699445611e-32,2.522757379905237e-41,2.909112988221008e-41,4.970216565303514e-44,5.606243541376839e-53,3.083140049480632e-35,4.292249359273776e-29,3.2252059333077897e-40,2.537037856836449e-29,3.868958212349209e-72,3.150293099591652e-56,4.313571112695759e-69,2.71660686176251e-68,2.177910738040723e-18,4.97847847953656e-60,2.6789307781050235e-47,1.5762606189301153e-74,1.347321737892488e-85,2.3898029213631573e-69,1.0454697809206533e-86,4.983698637565383e-84,1.9787860433967678e-46,2.8889956998422575e-89,6.77050853668454e-88,1.775097712507341e-97,3.76,0.0,0.9279901539610291,0.9999999999967417,4.160939973946128e-42,1.3604198763580439e-52,3.55669580364773e-13,3.556695803647796e-13,3.258262586993234e-12,2.352734905217454e-34,2.5370378568351783e-29,1.1854171886094112e-17,3.101211853170691e-27,2.314370141826326e-32,2.3309787147205654e-42,2.792882060403299e-29,4.644231544070264e-31,9.022818645684303e-35,2.1526505020344263e-29,2.591847032978343e-28,1.2728175036256102e-28,1.2580866718637046e-29,1.324067524157978e-30,1.3292255225099203e-37,1.71521354579885e-31,1.0285405619482665e-33,1.8267080672234552e-42,6.557068280314378e-31,2.4027086703952694e-39,2.1779107380823216e-18,3.5764877596079388e-56,3.3675795707042154e-60,4.1851283076738775e-44,6.39187689437062e-46,1.006909669679114e-46,1.463819446096343e-42,1.471443130245097e-60,3.4379751294276556e-56,9.785178586026467e-48,3.384115471441127e-42,8.585735793186697e-49,1.2364220803395388e-58,3.948845177094318e-41,9.048381514120929e-52,3.124848422654429e-60,3.1600529888370647e-66,1.585425257696427e-39,1.7648785144606303e-75
7.866905618238995e-19,0.9500054287254215,1.4053911785595025e-20,3.5298599004160614e-21,3.161792330709963e-32,4.792004845879697e-32,0.0,0.0,2.369557625972328e-17,1.0616971997979703e-31,2.018397535750166e-40,2.3275113701544884e-40,3.976554890963615e-43,4.485420689764318e-52,1.2333563915816005e-34,1.7170394781256399e-28,2.5804097368890806e-39,1.0148977367973052e-28,1.2382575249307336e-70,5.041201542295856e-55,1.3806129486623662e-67,8.694843580311492e-67,4.3560578200789135e-18,7.966375934774764e-59,2.1433481569036724e-46,5.0450213193013037e-73,8.624442781583371e-84,7.648549763044442e-68,6.692073278106319e-85,3.190267486505776e-82,1.5831791465279062e-45,1.8493657798868169e-87,4.334082617447007e-86,2.2727041597230337e-95,3.76,0.0,0.9279901539606734,0.9999999999934831,3.329068049069357e-41,2.17689324198985e-51,7.113777575367759e-13,7.113777575368025e-13,6.516878752444254e-12,9.411720151132926e-34,1.0148977367962886e-28,2.3709630171858174e-17,1.2405857014177795e-26,9.25823401030214e-32,1.8649600356335684e-41,1.1172437465091454e-28,1.857843813210532e-30,3.6094211968064243e-34,8.611302803068466e-29,1.0368231909534467e-27,5.09168438067852e-28,5.0327562583467066e-29,5.296701148947062e-30,5.383503454560375e-37,6.861412572073121e-31,4.114497091615347e-33,1.4615490905972285e-41,2.6230407774027523e-30,9.611625388568617e-39,4.3560578202453216e-18,5.7231466608436514e-55,5.388848800078242e-59,1.676078740177616e-43,5.1139870495323136e-45,8.056297221944048e-46,1.1711667530900516e-41,2.3546242570870452e-59,5.501485082140971e-55,7.828886162516446e-47,2.707635140205531e-41,6.86924094589505e-48,1.9784800928675865e-57,3.1593761001461904e-40,7.244784382046079e-51,5.000271634927654e-59,5.0602438699855885e-65,6.343917507169082e-39,5.648716744321222e-74
1.573423806658044e-18,0.9500054287255405,2.810858609468343e-20,7.059911322108475e-21,1.2647684036191232e-31,1.9168799420122582e-31,0.0,0.0,4.7392438156243536e-17,4.246961609360238e-31,1.6147946853832637e-39,1.8620974926130943e-39,3.18139657981326e-42,3.58850690337927e-51,4.933626316862845e-34,6.868437391072056e-28,2.0644257906294805e-38,4.059756144997298e-28,3.962729542826765e-69,8.066508581993843e-54,4.4183937884399596e-66,2.782622233356888e-65,8.712351983894388e-18,1.2746849840620918e-57,1.7147599912829084e-45,1.6145648144652284e-71,5.520150205961929e-82,2.4477248079299257e-66,4.283274088535427e-83,2.0419953422702506e-80,1.2666034462438912e-44,1.1837249748732089e-85,2.774119205844663e-84,2.90943200031524e-93,3.76,0.0,0.927990153959962,0.9999999999869659,2.6633808740183495e-40,3.483206349728273e-50,1.4227941118802153e-12,1.4227941118803213e-12,1.3034111071267995e-11,3.764852930221111e-33,4.059756144989165e-28,4.7420546743735464e-17,4.962544733158383e-26,3.7034442970779967e-31,1.4920388578130928e-40,4.4691568365720136e-28,7.431677668744275e-30,1.4438272285785328e-33,3.444661284115887e-28,4.1474615254463446e-27,2.0367566282328583e-27,2.013184420417654e-28,2.1187666738842988e-29,2.2064260694453956e-36,2.744676710589391e-30,1.645865808866869e-32,1.1693123306787902e-40,1.0492590052371043e-29,3.8448134049986655e-38,8.712351984560045e-18,9.15764768828735e-54,8.62273529998452e-58,6.7197177482113414e-43,4.09138386310976e-44,6.44544575065206e-45,9.369778830394302e-41,3.7676510221411965e-58,8.802956061393318e-54,6.263406263454014e-46,2.166245223739686e-40,5.495653694328336e-47,3.1657309064726054e-56,2.527620869392812e-39,5.804730017062145e-50,8.000845976804577e-58,8.108465695563483e-64,2.539030588955148e-38,1.8077662642605413e-72
3.146890296326333e-18,0.9500054287257782,5.62179347386958e-20,1.4120014176683043e-20,5.05917660407465e-31,7.667675809464489e-31,0.0,0.0,9.478616194855896e-17,1.6988192063805624e-30,1.291866411772442e-38,1.489713353530159e-38,2.5451783376691766e-41,2.8708736648372437e-50,1.9734906774151972e-33,2.747430852966899e-27,1.6515798336568101e-37,1.623935501189442e-27,1.2681223299165408e-67,1.2906882641734135e-52,1.4139551921863801e-64,8.904826828506762e-64,1.7424940310481708e-17,2.03954784709626e-56,1.3718406564310644e-44,5.166860218139462e-70,3.533058324515983e-80,7.833021613517767e-65,2.741413972510579e-81,1.3069487625571418e-78,1.01330681098366e-43,7.576260321604192e-84,1.7755343277873858e-82,3.724310217076464e-91,3.76,0.0,0.9279901539585391,0.9999999999739314,2.1307552745426357e-39,5.5732718929021554e-49,2.8456268205648272e-12,2.8456268205652525e-12,2.6068575660602278e-11,1.5059811531961324e-32,1.6239355011829358e-27,9.484237988888673e-17,1.9850582794786598e-25,1.4814078571530053e-30,1.1936594186983305e-39,1.7876991048753303e-27,2.972731562931152e-29,5.775426416578897e-33,1.3778925458525371e-27,1.659018363185581e-26,8.147192266008483e-27,8.052901518616649e-28,8.475239133400272e-29,9.249388949284258e-36,1.0978930209919552e-29,6.583597190867602e-32,9.354790871685839e-40,4.1971214086242156e-29,1.5379620945534887e-37,1.742494031314439e-17,1.4652726714966072e-52,1.3796838238283721e-56,2.7000460128737735e-42,3.273184781150136e-43,5.156519798565735e-44,7.496000986640262e-40,6.02844339193019e-57,1.408519362359163e-52,5.01084394744769e-45,1.7330510220717007e-39,4.396627331912833e-46,5.0652962560100735e-55,2.022144691672781e-38,4.657698346672134e-49,1.2801682688138402e-56,1.3011199790555614e-62,1.0167211828743897e-37,5.785135161688337e-71
6.293823275662911e-18,0.9500054287262535,1.1243663213006287e-19,2.824021993059109e-20,2.0236912758091306e-30,3.0671015574006452e-30,0.0,0.0,1.8957360953028937e-16,6.795345951310508e-30,1.033505394862052e-37,1.191784826628291e-37,2.0361671085683934e-40,2.2967261885865337e-49,7.89404301049965e-33,1.0989835204571555e-26,1.3212795470506887e-36,6.495808116052882e-27,4.05806965869036e-66,2.0651387362532475e-51,4.524767304839278e-63,2.8496142953419333e-62,3.485011695948185e-17,3.263318064901888e-55,1.0974857126506226e-43,1.6534357278525567e-68,2.261209230304887e-78,2.506615274091575e-63,1.7545524166249742e-79,8.364701804524681e-77,8.10655073291047e-43,4.8489432814366523e-82,1.1363733475686543e-80,4.767268942646716e-89,3.76,0.0,0.9279901539556934,0.9999999999478624,1.7046244501510277e-38,8.917348413513321e-48,5.691292237924987e-12,5.691292237926685e-12,5.213750464601808e-11,6.024060628413637e-32,6.495808116000831e-27,1.89686046184776e-16,7.940313891055323e-25,5.9256916993428204e-30,9.549388680391722e-39,7.150869156577488e-27,1.1891047333078774e-28,2.310194067662528e-32,5.511626241356977e-27,6.636140959994523e-26,3.258910055876553e-26,3.2211933750246665e-27,3.390130146185684e-28,4.038600748613791e-35,4.391616757930072e-29,2.6334656745248503e-31,7.483949564947915e-39,1.6788656392197753e-28,6.151954500541116e-37,3.4850116970132686e-17,2.344475499091538e-51,2.207531048583447e-55,1.0897128724527816e-41,2.618578900310552e-42,4.125281125186268e-43,5.996871951678588e-39,9.645670773434553e-56,2.2536680832732668e-51,4.008722733478507e-44,1.386462750065709e-38,3.517343614456097e-45,8.104564560393532e-54,1.6177349507243583e-37,3.7482897319437315e-48,2.0482955689186526e-55,2.0937625057248452e-61,4.075632464082208e-37,1.8512885845544282e-69
1.2587689234336066e-17,0.950005428727204,2.248740273261662e-19,5.648063161744285e-20,8.094806660389515e-30,1.2268468897542347e-29,0.0,0.0,3.791485046821486e-16,2.7181522056634066e-29,8.268092219304356e-37,9.534335186051799e-37,1.628943476017542e-39,1.837391852827553e-48,3.157633263466282e-32,4.3959564393751e-26,1.0570299088598551e-35,2.598336488199709e-26,1.2985948028996293e-64,3.3042519890587186e-50,1.4479432476154674e-61,9.118877278620144e-61,6.970047024078412e-17,5.22134214637658e-54,8.779940403095424e-43,5.291059108313143e-67,1.4471905158677813e-76,8.021246251377085e-62,1.1229409439713098e-77,5.353482844189602e-75,6.485279129085704e-42,3.103370146825667e-80,7.272889902396225e-79,6.102201479388275e-87,3.76,0.0,0.9279901539500018,0.9999999998957243,1.3637076525666193e-37,1.4267848158812737e-46,1.138262307260904e-11,1.1382623072615838e-11,1.0427536184383855e-10,2.409696296838902e-31,2.598336488158067e-26,3.793733787989013e-16,3.1761417111150462e-24,2.3702887287774524e-29,7.639556276138828e-38,2.860362206859484e-26,4.756443221138487e-28,9.240823275871923e-32,2.2046617026103863e-26,2.654469886018123e-25,1.3035706511248946e-25,1.2884839034723421e-26,1.3560589610268824e-27,1.8864959202468288e-34,1.7566556380460102e-28,1.0533916349568133e-30,5.987206359868204e-38,6.715496693234606e-28,2.4608291500673842e-36,6.970047028338766e-17,3.7511921494792695e-50,3.5320791876061987e-54,4.436341906704034e-41,2.0948755484245357e-41,3.300251024673644e-42,4.79752601445734e-38,1.5433202118222093e-54,3.6058985805090565e-50,3.20699721745616e-43,1.1091789648294133e-37,2.813891587707906e-44,1.2967340872805431e-52,1.2941956374514168e-36,3.0339887207532164e-47,3.2772940083162735e-54,3.388262567235223e-60,1.6372264022502895e-36,5.924196215682605e-68
2.5175421151682375e-17,0.9500054287291051,4.497488193718512e-19,1.1296145570728914e-19,3.237931206493704e-29,4.9074002529785533e-29,0.0,0.0,7.582982949394606e-16,1.087263647235375e-28,6.614493396958577e-36,7.627490774016964e-36,1.303158718450653e-38,1.4699178417780802e-47,1.263056516468682e-31,1.758387046394227e-25,8.456264341877164e-35,1.0393372592100485e-25,4.1555233843293555e-63,5.286827191082646e-49,5.36795782719187e-60,3.380640003049313e-59,1.3940117673659657e-16,8.354174139170269e-53,7.023977325733334e-42,1.961553608711791e-65,1.0479146361159508e-74,2.5684383452812073e-60,7.187378643744576e-76,4.5250291021761507e-73,5.188238791597182e-41,2.6242142574240666e-78,6.1503502102197745e-77,1.3673149306482143e-84,3.76,0.0,0.9279901539386187,0.9999999997914482,1.090969359338429e-36,2.2828629575620986e-45,2.2765284741832092e-11,2.2765284741859282e-11,2.0855107314743524e-10,9.639288016676924e-31,1.0393372591767356e-25,7.587480441165394e-16,1.2704599153860988e-23,9.481178971968191e-29,6.1116631524230325e-37,1.1441477889947717e-25,1.9025822032703342e-27,3.6963387137746043e-31,8.818669178053238e-26,1.0617906552251506e-24,5.214295852878699e-25,5.153948720185145e-26,5.424249680897815e-27,9.714387611422173e-34,7.026640422305903e-28,4.21357731404458e-30,4.789783707953777e-37,2.6862054923107933e-27,9.843620302667646e-36,1.3940117690701115e-16,6.00193242689534e-49,5.651350196955014e-53,1.83651604187164e-40,1.6759054067257522e-40,2.640211285255722e-41,3.838032173614252e-37,2.4693225862213325e-53,5.769461332211228e-49,2.5656053868007493e-42,8.873466645821453e-37,2.251119942983743e-43,2.0747663890688444e-51,1.0353595773060926e-35,2.4837409717020223e-46,5.2436873776593585e-53,5.543545757433049e-59,6.604643402105852e-36,2.1962766442275666e-66
5.0350884986375e-17,0.9500054287329073,8.994984100771404e-19,2.259231067515532e-19,1.2951743757780773e-28,1.962962768263245e-28,0.0,0.0,1.5165978752684587e-15,4.349060118375823e-28,5.291602561844267e-35,6.102001662722565e-35,1.0425285849511772e-37,1.175936015180831e-46,5.052232481820115e-31,7.033557119874758e-25,6.765021479577592e-34,4.1573544892549825e-25,1.3297706831467986e-61,8.458942711471768e-48,1.72509614577705e-58,1.0864334676679745e-57,2.7880258946105313e-16,1.3366700341367928e-51,5.619196857793334e-41,6.303828874139027e-64,6.72185496878263e-73,8.219185247378612e-59,4.6004036107959834e-74,2.9070152688069386e-71,4.1505973424983615e-40,1.6858959070437276e-76,3.9511921790284573e-75,1.756030710813519e-82,3.76,0.0,0.9279901539158525,0.999999999582896,8.727767828605756e-36,3.6525865221474724e-44,4.5530608079697966e-11,4.553060807980674e-11,4.17102483386452e-10,3.8561027631567185e-30,4.157354488988475e-25,1.5174973751093655e-15,5.081846123386201e-23,3.792476367143582e-28,4.889337772509337e-36,4.576596947677962e-25,7.610339100504172e-27,1.478537368085545e-30,3.5274721090899025e-25,4.247168025805049e-24,2.0857209834711078e-24,2.0615821088094583e-25,2.169702665043753e-26,5.620469970300158e-33,2.8106597432180205e-27,1.685433115583468e-29,3.831834313319733e-36,1.074483550113747e-26,3.9376760636680673e-35,2.7880259014271232e-16,9.603111575247221e-48,9.042178756701166e-52,7.841872453093465e-40,1.3407263072969142e-39,2.1121732394866535e-40,3.0704302529416885e-36,3.9509241335831665e-52,9.23115664782139e-48,2.0524873554457262e-41,7.098787076270169e-36,1.8008986144590768e-42,3.319584001500238e-50,8.282888833224026e-35,2.077464328409376e-45,8.389913650484545e-52,9.261074852594048e-58,2.686437686250715e-35,7.058157547705033e-65
1.0070181265576025e-16,0.950005428740512,1.798997617943457e-18,4.518464202983706e-19,5.180702767164856e-28,7.851857433413403e-28,0.0,0.0,3.0331970351839503e-15,1.7396251528283267e-27,4.233285180242215e-34,4.88160493706255e-34,8.340235682511302e-37,9.40749505567059e-46,2.0208942709369596e-30,2.8134246292100883e-24,5.412021150351412e-33,1.662942985824383e-24,4.2552712913091163e-60,1.3534323699176477e-46,5.521049406621556e-57,3.477054227074287e-56,5.576054138412931e-16,2.138673905613722e-50,4.495371478543808e-40,2.017496505726968e-62,4.302204892257208e-71,2.6301440874593304e-57,2.9448614429048146e-72,1.8606031271393508e-69,3.3204805798951864e-39,1.079052097840054e-74,2.5289163946598815e-73,2.2477814930439363e-80,3.76,0.0,0.92799015387032,0.9999999991657916,6.982219452026136e-35,5.844143030087476e-43,9.106125475310879e-11,9.106125475354394e-11,8.34205254391785e-10,1.542748208989946e-29,1.6629429856111783e-24,3.0349960385252156e-15,2.032739741687126e-22,1.5169914761126415e-27,3.911473114964684e-35,1.8306399207639635e-24,3.0441380639130154e-26,5.914153252603229e-30,1.4109897026832045e-24,1.69886829391362e-23,8.342889159653452e-24,8.246333672498173e-25,8.678816448135333e-26,3.635958266739376e-32,1.1242646123605837e-26,6.741737123225815e-29,3.065470227711448e-35,4.2979368283115266e-26,1.5752497756860582e-34,5.576054165679315e-16,1.5364993320544802e-46,1.446749962512743e-50,3.533390677418477e-39,1.0725818301543893e-38,1.6897403162115693e-39,2.4563459587323135e-35,6.321484363095208e-51,1.4769864276832988e-46,1.6419911041447936e-40,5.679034826805567e-35,1.4407199411020338e-41,5.311186389453704e-49,6.626315865093334e-34,1.8067225660603e-44,1.3423873796874977e-50,1.60701726000887e-56,1.1102373512769433e-34,2.2589148867444855e-63
2.0140366799453075e-16,0.950005428755721,3.597996139499514e-18,9.03693093225189e-19,2.072283341828339e-27,3.140745066409248e-27,0.0,0.0,6.066395352044918e-15,6.958502818994055e-27,3.386629385386173e-33,3.905285375569053e-33,6.672192246585074e-36,7.525998765722651e-45,8.083579600319343e-30,1.1253702034558679e-23,4.3296184497665757e-32,6.651775120653465e-24,1.3616876204351222e-58,2.1654930195219542e-45,1.7667442996894794e-55,1.1126626969306197e-54,1.1152110583270799e-15,3.421880092970603e-49,3.5963155692364654e-39,6.456021249403579e-61,2.753416236628511e-69,8.416466389557898e-56,1.885479813516719e-70,1.1907890486743838e-67,2.656385837805002e-38,6.906114875111944e-73,1.61850947522948e-71,2.877163524604065e-78,3.76,0.0,0.9279901537792551,0.9999999983315834,5.585777649403004e-34,9.35063240421023e-42,1.8212254809064688e-10,1.821225480923874e-10,1.6684105985116967e-09,6.173443781835642e-29,6.651775118947827e-24,6.069993371077712e-15,8.130961551123041e-22,6.067967551628831e-27,3.1291796455174076e-34,7.322561833260916e-24,1.2176560032880715e-25,2.3656620691797526e-29,5.643960300612009e-24,6.795475363719157e-23,3.337156661916943e-23,3.2985345130809256e-24,3.4715278989168964e-25,2.5645991680134187e-31,4.497059881300264e-26,2.696696006235587e-28,2.4523770342242734e-34,1.7191751940770028e-25,6.302427896853775e-34,1.115211069233637e-15,2.458399810135006e-45,2.3148006647353086e-49,1.7306690531066972e-38,8.58065764329859e-38,1.3517930069910266e-38,1.9650773907494767e-34,1.0114377509570844e-49,2.363179000247633e-45,1.3135933734475574e-39,4.543229386863621e-34,1.1525763495038076e-40,8.497414293205736e-48,5.3010544716409904e-33,1.6769784607859772e-43,2.1478210453020908e-49,2.972009889944752e-55,4.726243624500094e-34,7.228568719370847e-62
3.0210552333330125e-16,0.9500054287709302,5.396994766879467e-18,1.355539811985226e-18,4.403604854635074e-27,6.674085497838099e-27,0.0,0.0,9.099593665935872e-15,1.4786819866645948e-26,9.683645775806877e-33,1.1166676396478917e-32,1.9102032142546808e-35,2.1519654655578404e-44,1.7177608178709654e-29,2.3914118970802534e-23,1.2380003809289797e-31,1.4135025246371775e-23,6.370279187289739e-58,8.255943225105073e-45,7.810598614609508e-55,4.91896971911185e-54,1.6728166985381741e-15,1.2594793156406407e-48,1.028324393039854e-38,2.8541421394124556e-60,1.4617046525777308e-68,3.936403694073852e-55,1.0514242385881602e-69,5.9104220296543e-67,7.595604698300556e-38,3.428798305645619e-72,8.035387473494921e-71,1.4848589220725758e-77,3.76,0.0,0.9279901536881902,0.9999999974973752,1.597183451813255e-33,3.441653942206961e-41,2.7318384141890134e-10,2.7318384142259993e-10,2.5026157447409007e-09,1.3122702166007416e-28,1.4135025241494705e-23,9.104990709351005e-15,1.727829491105985e-21,1.2894431837981229e-26,8.947498889699763e-34,1.556044508971786e-23,2.587519908183695e-25,5.0270323934828153e-29,1.1993416313232432e-23,1.4440386538934766e-22,7.091458477301224e-23,7.009386489056034e-24,7.376997792327466e-25,7.0804026455786755e-31,9.556253144174433e-26,5.730479989203927e-28,7.266678148352721e-34,3.6532475059309024e-25,1.3395019684580079e-33,1.6728167217146101e-15,9.287641420939285e-45,8.745134945347851e-49,4.143725263673581e-38,2.453531998795004e-37,4.013136015059529e-38,5.618911024365061e-34,3.8211322016627074e-49,8.912717747394563e-45,3.756056415643851e-39,1.3487711558911433e-33,3.295723365762065e-40,3.1326582468867365e-47,1.5157703767283523e-32,5.175531633760209e-43,7.91257010424787e-49,1.1648337109594185e-54,1.0462292433018155e-33,3.195678188431348e-61
