Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3CF3(1),O2(2),H2O(3),CH4(4),CH2CF2(57),HF(38),O2(161),S(164),CF2O(49),S(125),C2HF(58),S(463),C2HF(468),C2H2F3(68),S(165),S(464),S(130),C2H2F2(59),C2H3F2(65),C2H2F3(67),CF2(43),CHFCF2(55),CF2CH(73),C2HF2(72),S(179),C2H3F2(64),CHF2(82),CHF3(42),S(1244),S(1385),CF2O2(181),CF2O2(276),CH2F2(41),S(203),S(1542),CHO2(322),C2F(467),S(174),S(413)
0.020407720915972125,0.5186976226428147,8.862070515952073e-09,1.7998784975628373e-08,1.4275021994364024e-08,3.209533770036989e-05,0.0,0.0,5.330060341401947e-05,1.001578711712412e-05,0.00011716868926061224,1.4552864932153684e-05,2.648582256928369e-09,4.396706933401297e-26,2.25610392591428e-18,1.2169979723212644e-11,1.6763400033775286e-09,0.002394292092264236,6.003309728833561e-20,4.145865876512644e-19,1.1763575907964813e-17,5.821449254534467e-22,1.151765790182671e-13,3.2770502434995377e-10,4.1177490148437073e-13,9.355677883121247e-13,5.6251582612258065e-21,9.846587688366196e-13,2.472812136514523e-13,1.8425530747568204e-18,4.276264535443959e-11,1.106182016840505e-18,5.3831756152858275e-19,6.792379260187463e-14,3.76,0.0,0.7379875347918451,0.9971937533379717,0.00036489656841471446,4.7050746341445307e-07,0.0499482387426288,0.05236958007800914,3.750312872226809e-05,3.5278952921147706e-14,0.0024940574045408653,1.3074670556135202e-05,5.232901439827834e-07,3.88043337190279e-08,3.9881117038061605e-15,2.2905697595704064e-08,1.1104068612819044e-05,0.0001065218798160362,2.0825236447287414e-15,3.050163469666465e-07,7.128399093259419e-08,2.5660926231029666e-08,1.816950294146269e-05,0.00019232854279490678,2.3886189523794073e-10,8.577851471648804e-12,1.8288650501710403e-08,1.1043819437618439e-08,1.4101887752493809e-07,1.119872423306264e-05,3.098548094392378e-09,2.9767525208728245e-15,2.2824117007312805e-09,7.658115674303222e-13,2.8910395624495544e-06,1.344382768472249e-08,2.0747780780666563e-16,1.2994798914819836e-12,3.540015248150144e-15,1.3556790134363507e-14,2.8894327778376274e-08
0.020638840606152575,0.5187513056150811,8.965125721009698e-09,1.8171932256366076e-08,1.458707234084503e-08,3.3011005959971916e-05,0.0,0.0,5.3757624623545114e-05,1.024990618758217e-05,0.00012196040287579063,1.5156214237369171e-05,2.7218646036438296e-09,4.588416727800242e-26,2.3272541146022638e-18,1.2415120643383416e-11,1.7088539478507533e-09,0.0024472569274415572,6.426766969450053e-20,4.282432229501253e-19,1.2640270934838574e-17,6.141723669243553e-22,1.1749267841305037e-13,3.4250781367518316e-10,4.2439043095650983e-13,1.0079626652549858e-12,6.074417145458307e-21,1.0410766303815104e-12,2.6090518201693167e-13,1.9282867001501398e-18,4.4087016603111637e-11,1.1734602903614875e-18,5.7296878841973185e-19,7.216320523803065e-14,3.76,0.0,0.7374008648327668,0.9971280446475455,0.0003783083127849301,4.86524861851343e-07,0.05046668850234031,0.052941821161125655,3.75006572929166e-05,3.5639101865985335e-14,0.0025514962214302625,1.3229081973522378e-05,5.349404122448427e-07,3.925596256439016e-08,4.0769132493127125e-15,2.317878062111089e-08,1.1326396885891722e-05,0.00011087024669199105,2.1192865077768997e-15,3.1521787422153215e-07,7.265041542905406e-08,2.6011280040355287e-08,1.8502482981185946e-05,0.00019742224389890657,2.4565684780762116e-10,8.821715627645725e-12,1.8786479069007547e-08,1.1260188858038602e-08,1.4369138526018362e-07,1.169332912947613e-05,3.182355465275983e-09,3.057265296887059e-15,2.3238746896676436e-09,7.797226043133071e-13,2.9974191224035875e-06,1.369918757529851e-08,2.130894787303278e-16,1.3346298735301256e-12,3.6542825406042125e-15,1.3817416148456102e-14,2.943696059698301e-08
0.02083912231934881,0.5187978025990524,9.054175231587972e-09,1.8320020488129944e-08,1.4859474505340078e-08,3.3815276879881396e-05,0.0,0.0,5.415094853421574e-05,1.0454719206022718e-05,0.00012621825901548554,1.5692106338293434e-05,2.7862536951067088e-09,4.7586540215313564e-26,2.389720241971182e-18,1.2627992875257988e-11,1.7371747953744244e-09,0.002493571082743035,6.813578168699414e-20,4.403074703649636e-19,1.3443053005306893e-17,6.4296152131033655e-22,1.195037932744424e-13,3.5569750080681465e-10,4.354946120311235e-13,1.0742769456025808e-12,6.487045927194599e-21,1.0918776732741596e-12,2.7313725933840647e-13,2.005013391132646e-18,4.525328962505529e-11,1.2342921180458029e-18,6.043952215088272e-19,7.599770367615346e-14,3.76,0.0,0.7368926300472176,0.9970704521109588,0.0003901627148921339,5.006487863783484e-07,0.05091514278036341,0.05343733289124167,3.7498491130122484e-05,3.59504968518502e-14,0.002601794371572041,1.3362344569041617e-05,5.451355145870342e-07,3.9645562896904595e-08,4.154623226577269e-15,2.3414535782842695e-08,1.1519787846931643e-05,0.0001147207146164041,2.1514955802098646e-15,3.242323624287509e-07,7.38401868706183e-08,2.6315011592134983e-08,1.879059414037926e-05,0.00020188123886969507,2.5163050679848764e-10,9.036101273082264e-12,1.9223541435380507e-08,1.1448674535120995e-08,1.46007408025241e-07,1.2132457167895515e-05,3.255913917475114e-09,3.127932056275869e-15,2.3597370385642643e-09,7.91754605077765e-13,3.0913428531211506e-06,1.3921464353511905e-08,2.1801489088723815e-16,1.3654814436486172e-12,3.754843382590088e-15,1.404409746535923e-14,2.990704439271985e-08
0.021039404032545044,0.5188442781692925,9.143022526810045e-09,1.846638946717127e-08,1.5133785069829495e-08,3.462959559686443e-05,0.0,0.0,5.4541975280026415e-05,1.066138240779745e-05,0.00013057536873589443,1.6240263628808007e-05,2.8514743308614337e-09,4.9327598482604597e-26,2.452950254489165e-18,1.2841302559178852e-11,1.7656349635372516e-09,0.002540269915949139,7.219651132409598e-20,4.525867543045754e-19,1.42875833696403e-17,6.72735263969859e-22,1.215189385548507e-13,3.692283851336491e-10,4.467611030369793e-13,1.1440525370492906e-12,6.922326533814582e-21,1.1444971879163532e-12,2.857736717505553e-13,2.084063504510693e-18,4.64370441701731e-11,1.297548035734727e-18,6.371657851098396e-19,7.998599156749656e-14,3.76,0.0,0.7363845397703671,0.9970122542475955,0.00040223418919310005,5.149999962498637e-07,0.051362837229942275,0.05393249554398402,3.7496302202163984e-05,3.626124250168265e-14,0.0026525778657704923,1.3495145498170267e-05,5.55422725358839e-07,4.0033655509304e-08,4.233035377994619e-15,2.3649543211892333e-08,1.1713885739161726e-05,0.00011864809427930603,2.1840338672663278e-15,3.334098774816429e-07,7.503541504765522e-08,2.6618950705835866e-08,1.9078337025330244e-05,0.0002063817045249616,2.576847208601609e-10,9.253374877751362e-12,1.9665949307844803e-08,1.163810618985264e-08,1.4832382686025333e-07,1.2581415542371555e-05,3.3303540036841233e-09,3.1994457927524563e-15,2.395540971189107e-09,8.037670128479e-13,3.1868855053818333e-06,1.4144695490282784e-08,2.22999336696252e-16,1.3967028940874109e-12,3.856848463837064e-15,1.427158470258155e-14,3.037705286134755e-08
0.02123968574574128,0.5188907324004456,9.231699438955058e-09,1.8611129271194636e-08,1.541006332354595e-08,3.545400257515601e-05,0.0,0.0,5.4930909619240876e-05,1.0869949152234092e-05,0.0001350329835683778,1.6800832177011215e-05,2.9175362706601505e-09,5.1108822734620097e-26,2.5169564845859305e-18,1.305507791166758e-11,1.7942386618980236e-09,0.0025873516149589504,7.64580395500247e-20,4.650826516763722e-19,1.5175597749890555e-17,7.035163235515375e-22,1.2353837938505007e-13,3.831053337728746e-10,4.581924826127037e-13,1.2174247405814952e-12,7.381250479931225e-21,1.1989777924293982e-12,2.9882299264572907e-13,2.1655005381615406e-18,4.763847370361817e-11,1.3633007680207024e-18,6.713249752496661e-19,8.413248442066727e-14,3.76,0.0,0.7358765930834146,0.996953450439886,0.0004145242123209422,5.295794789693789e-07,0.051809772849660124,0.05442730918416715,3.749409048581479e-05,3.65713392236814e-14,0.002703846184217078,1.3627526229903191e-05,5.658019452881041e-07,4.042036334735501e-08,4.31214894668738e-15,2.3883875708987376e-08,1.1908720385321107e-05,0.00012265287545074204,2.2169042145856463e-15,3.427517288337876e-07,7.623628198445368e-08,2.692318195152397e-08,1.936575086782606e-05,0.0002109234116762981,2.6382075688127287e-10,9.473581700354127e-12,2.0113791463684933e-08,1.1828512246716887e-08,1.5064093440156686e-07,1.3040266039241527e-05,3.405690230669212e-09,3.2718204428322204e-15,2.431291372023922e-09,8.157614665415556e-13,3.284052018468472e-06,1.436891446586226e-08,2.2804378752224954e-16,1.4283003015140146e-12,3.960311941012997e-15,1.449991091405413e-14,3.084704510213574e-08
0.021439967458937514,0.5189371653700217,9.320236567336963e-09,1.8754327932901315e-08,1.5688368414246856e-08,3.6288541123252654e-05,0.0,0.0,5.53179465112871e-05,1.1080472565891689e-05,0.00013959236923348438,1.7373960460208624e-05,2.9844494134250328e-09,5.293069149539147e-26,2.5817518050389914e-18,1.3269347704834609e-11,1.8229900240262229e-09,0.0026348143669983467,8.092887025416719e-20,4.777967326244229e-19,1.610888969652671e-17,7.353277928024653e-22,1.2556238612092928e-13,3.97333264711497e-10,4.697913610976549e-13,1.2945326449959548e-12,7.864844882888546e-21,1.255362727519164e-12,3.122939512420378e-13,2.249389723882333e-18,4.885777339140195e-11,1.4316248040650247e-18,7.069185425475097e-19,8.844169762049332e-14,3.76,0.0,0.7353687890234107,0.9968940400401685,0.00042703430835152207,5.443882551578463e-07,0.05225595063831294,0.054921773875927136,3.7491855956717015e-05,3.688078742543306e-14,0.0027555988216890316,1.3759526675910591e-05,5.762730760917762e-07,4.0805804667751104e-08,4.39196318331614e-15,2.411760337456219e-08,1.2104321501887753e-05,0.00012673556425772892,2.2501095442121243e-15,3.5225926144370685e-07,7.744296620229416e-08,2.7227787365903687e-08,1.9652875600484527e-05,0.00021550614439539703,2.7003990093711855e-10,9.69676768348881e-12,2.056715806597535e-08,1.2019920655192947e-08,1.5295902836042756e-07,1.3509070865753997e-05,3.48193732767842e-09,3.345070156747095e-15,2.4669932120110523e-09,8.277396340382586e-13,3.3828475764208642e-06,1.4594154073523306e-08,2.331492296248946e-16,1.4602798357422315e-12,4.065248429369041e-15,1.4729108793524257e-14,3.1317081217220095e-08
0.02164024917213375,0.5189835771575024,9.40866333741931e-09,1.889607074773672e-08,1.5968759182389565e-08,3.713325733238856e-05,0.0,0.0,5.5703271240718144e-05,1.1293005420673286e-05,0.0001442548058932859,1.795979940855594e-05,3.0522237860758045e-09,5.479357259736485e-26,2.6473495549894837e-18,1.3484141212340639e-11,1.8518930957842821e-09,0.00268265635849426,8.561784316489752e-20,4.907305605468759e-19,1.7089312516297146e-17,7.681931377645529e-22,1.275912338321685e-13,4.119171474797242e-10,4.815603718344637e-13,1.3755192334445545e-12,8.374173580707262e-21,1.3136958687975197e-12,3.2619543629137866e-13,2.3357980146863315e-18,5.009513986421034e-11,1.5025964163699981e-18,7.439935241709813e-19,9.291824911322041e-14,3.76,0.0,0.7348611265835914,0.9968340223704478,0.00043976604883008333,5.594273780199134e-07,0.0527013715949171,0.05541588968264835,3.748959858937197e-05,3.718958751386605e-14,0.002807835287900787,1.3891185162616911e-05,5.868360205003423e-07,4.1190092956621616e-08,4.472477346265876e-15,2.43507935594063e-08,1.2300718590342728e-05,0.00013089668326665422,2.2836528555420356e-15,3.619338562148801e-07,7.865564241826757e-08,2.753284638499137e-08,1.9939751613475224e-05,0.0002201296995577762,2.7634345488830294e-10,9.922979333711218e-12,2.102614043266512e-08,1.2212358833285378e-08,1.5527840991333204e-07,1.3987892709103195e-05,3.5591102072015814e-09,3.419209260743788e-15,2.5026515177570146e-09,8.39703201852419e-13,3.483277612503565e-06,1.4820446365363939e-08,2.383166615306162e-16,1.4926477433247591e-12,4.1716730814712505e-15,1.4959210621991817e-14,3.178722197861515e-08
0.021840530885329983,0.5190299678448529,9.497007998024802e-09,1.9036440343266736e-08,1.6251293992194286e-08,3.798819999988226e-05,0.0,0.0,5.608705960300749e-05,1.1507600018190412e-05,0.00014902158834720022,1.8558502438795258e-05,3.1208695167959748e-09,5.669898967501875e-26,2.713763488431345e-18,1.3699487998176561e-11,1.880951822745049e-09,0.002730875774916372,9.053414893144717e-20,5.038856922037887e-19,1.811878116858342e-17,8.021362089065772e-22,1.2962520030047796e-13,4.2686200361904327e-10,4.935021644858634e-13,1.4605314859214075e-12,8.910338392832274e-21,1.3740217375278604e-12,3.4053649936565615e-13,2.4247940834088938e-18,5.135077076583801e-11,1.5762936875001573e-18,7.825982622962434e-19,9.756686191676021e-14,3.76,0.0,0.7343536047139808,0.9967733967223135,0.0004527210525353287,5.746979326180643e-07,0.053146036718711105,0.055909656666893265,3.748731835713691e-05,3.7497739895183775e-14,0.0028605551077624984,1.4022538419552106e-05,5.974906822799787e-07,4.1573336898229755e-08,4.553690701814886e-15,2.4583510843207495e-08,1.2497940833186136e-05,0.00013513677146642566,2.31753722590462e-15,3.717769302657308e-07,7.987448104333729e-08,2.7838435799895822e-08,2.0226419510890774e-05,0.00022479388630145574,2.8273273338484155e-10,1.0152263612644384e-11,2.1490830783787716e-08,1.240585358587453e-08,1.57599381867887e-07,1.4476794791345554e-05,3.637223921787471e-09,3.494252215612033e-15,2.538271340723446e-09,8.516538648008023e-13,3.5853478121298934e-06,1.5047822558363295e-08,2.4354709114281877e-16,1.5254103294803321e-12,4.279601488921858e-15,1.5190248134781937e-14,3.2257528453417986e-08
0.022040812598526218,0.5190763375161729,9.58529757227005e-09,1.9175516911030065e-08,1.653603060388703e-08,3.885342056251187e-05,0.0,0.0,5.646947811083491e-05,1.1724308097901394e-05,0.00015389402615636886,1.917022547519587e-05,3.190396812569422e-09,5.864783798320997e-26,2.7810077279711156e-18,1.3915417743982007e-11,1.9101700459060063e-09,0.002779470800630801,9.568733991981789e-20,5.172636778691881e-19,1.91992738223288e-17,8.3718123295924285e-22,1.3166456438674814e-13,4.4217290692115866e-10,5.056194030292009e-13,1.5497204619540572e-12,9.474480145496453e-21,1.4363855085350272e-12,3.553263572565196e-13,2.516448370720433e-18,5.2624864315546105e-11,1.652796549962475e-18,8.227824527194298e-19,1.023923660813464e-13,3.76,0.0,0.7338462223220212,0.9967121623569559,0.00046590098514099227,5.902010351701743e-07,0.05358994700914591,0.056403074890349424,3.748501523222601e-05,3.780524497480149e-14,0.002913757821520968,1.4153621583765858e-05,6.082369662493616e-07,4.19556403923989e-08,4.635602524262988e-15,2.481581704104912e-08,1.2696017012074472e-05,0.00013945638418843634,2.3517658107928513e-15,3.817899370370086e-07,8.109964779721801e-08,2.814462974305289e-08,2.051291992912644e-05,0.00022949852556544776,2.8920906231117844e-10,1.0384667881790623e-11,2.196132209858121e-08,1.2600431048772159e-08,1.5992224748526212e-07,1.4975840908385903e-05,3.7162936395920505e-09,3.570213593199566e-15,2.5738577343326174e-09,8.635933183236252e-13,3.689064114283247e-06,1.5276312960058308e-08,2.488415341053022e-16,1.55857394784001e-12,4.3890496267925435e-15,1.5422252412906014e-14,3.2728061763469716e-08
0.022241094311722453,0.5191226862579617,9.673557922152892e-09,1.9313377773707485e-08,1.6823026053239207e-08,3.972897298716272e-05,0.0,0.0,5.6850684348916965e-05,1.1943180715931278e-05,0.0001588734437828286,1.9795126972574893e-05,3.2608159535920834e-09,6.064042302247682e-26,2.8490967292677202e-18,1.4131960187717455e-11,1.9395515019515164e-09,0.0028284396186459295,1.0108734057932436e-19,5.3086606134048175e-19,2.0332834206065514e-17,8.733528195939546e-22,1.3370960545084366e-13,4.5785498361735355e-10,5.179147630423511e-13,1.6432414238098743e-12,1.0067779520263485e-20,1.5008330210544122e-12,3.705743952923053e-13,2.610833099267425e-18,5.3917619292349754e-11,1.7321868096840675e-18,8.645971647984549e-19,1.0739970153610748e-13,3.76,0.0,0.7333389782737415,0.9966503185053259,0.00047930755848756386,6.059378318543476e-07,0.05403310346586588,0.0568961444137546,3.748268918571616e-05,3.811210315731538e-14,0.0029674429848803863,1.4284468199520645e-05,6.190747783033088e-07,4.233710255452641e-08,4.7182120961118034e-15,2.504777120252837e-08,1.2894975397943693e-05,0.00014385609290678598,2.3863418439194634e-15,3.9197436631807955e-07,8.233130387864186e-08,2.8451499677449984e-08,2.0799293271453856e-05,0.00023424344934475395,2.9577377683959836e-10,1.0620239835069045e-11,2.2437707977474974e-08,1.2796116708088862e-08,1.6224730878374348e-07,1.5485095482872777e-05,3.796334620829351e-09,3.647108053786238e-15,2.609415720414011e-09,8.755232472305738e-13,3.7944327122121285e-06,1.5505947001959974e-08,2.542010122251162e-16,1.592144990603266e-12,4.500033868819155e-15,1.5655253892403852e-14,3.319888273376039e-08
0.022441376024918688,0.5191690141586754,9.761813790687373e-09,1.9450097394885847e-08,1.7112336550602742e-08,4.061491369800752e-05,0.0,0.0,5.7230827238539265e-05,1.2164268180484958e-05,0.00016396118064068124,2.0433367924221023e-05,3.3321372777167056e-09,6.267851465787323e-26,2.9180452454510198e-18,1.4349145020519265e-11,1.969099817503121e-09,0.0028777804104272047,1.067444663630144e-19,5.446943799977561e-19,2.1521573141246572e-17,9.106759748418536e-22,1.357606023725593e-13,4.739134123751838e-10,5.3039092639359e-13,1.7412539159475498e-12,1.069145853198987e-20,1.5674107849762497e-12,3.862901692211332e-13,2.7080222634818517e-18,5.5229234849102434e-11,1.8145481699038802e-18,9.080948426367225e-19,1.1259391984746082e-13,3.76,0.0,0.7328318713946249,0.9965878643683275,0.0004929425299785901,6.219094979782248e-07,0.05447550708868801,0.057388865296855565,3.748034018755397e-05,3.8418314846434804e-14,0.003021610169001711,1.441511023638442e-05,6.300040254265641e-07,4.271781777198408e-08,4.801518708169965e-15,2.527942964269676e-08,1.309484369122815e-05,0.00014833648504551983,2.421268637014581e-15,4.0233174415315394e-07,8.356960578268742e-08,2.8759114415230347e-08,2.108557955824036e-05,0.00023902850020377075,3.024282183076286e-10,1.0859027388624162e-11,2.292008242744639e-08,1.2992935364984457e-08,1.645748652642161e-07,1.6004623589890575e-05,3.877362181469248e-09,3.724950311188216e-15,2.6449502703775164e-09,8.874453193889159e-13,3.9014600527269976e-06,1.5736753207395764e-08,2.596265510392006e-16,1.6261298733291046e-12,4.612570899593311e-15,1.588928231150819e-14,3.367005163299499e-08
0.022641657738114922,0.5192153213091533,9.850088746572218e-09,1.9585747695468637e-08,1.7404017353763486e-08,4.151130148624068e-05,0.0,0.0,5.761004736875017e-05,1.2387619992132166e-05,0.00016915859114777026,2.1085111868917964e-05,3.4043711452570802e-09,6.476352545454043e-26,2.9878682436139763e-18,1.4567001614746077e-11,1.9988185041333176e-09,0.0029274913556354668,1.1266943836680325e-19,5.587501650607564e-19,2.2767670558162846e-17,9.491760886628732e-22,1.3781783097973506e-13,4.90353424251228e-10,5.430505771892984e-13,1.843921868524418e-12,1.1346781937840738e-20,1.6361659885290601e-12,4.0248340754962864e-13,2.808091678520149e-18,5.655990978737023e-11,1.8999662675062778e-18,9.533293858830833e-19,1.17980186468422e-13,3.76,0.0,0.7323249004707888,0.9965247991171208,0.0005068077017384912,6.381172369208428e-07,0.05491715887756985,0.057881237598360454,3.7477968206567716e-05,3.8723880444881004e-14,0.003076258960447009,1.4545578099463098e-05,6.410246157112609e-07,4.309787574097082e-08,4.885521659686313e-15,2.551084595790504e-08,1.3295648964292333e-05,0.00015289816370427737,2.456549579471474e-15,4.128636326770839e-07,8.481470468255453e-08,2.906754010325316e-08,2.1371818254201008e-05,0.00024385353065652505,3.091737323172676e-10,1.1101078610129395e-11,2.34085396669275e-08,1.3190911044591079e-08,1.6690521288109609e-07,1.6534490984224382e-05,3.959391660052061e-09,3.803755100891578e-15,2.680466283421249e-09,8.99361178415389e-13,4.010152834538083e-06,1.5968759073524404e-08,2.651191775941283e-16,1.6605350210158245e-12,4.726677677250036e-15,1.612436653696135e-14,3.41416279677955e-08
0.022841939451311157,0.5192616078020503,9.938405259071379e-09,1.9720397724330214e-08,1.7698122763126386e-08,4.2418197446771206e-05,0.0,0.0,5.7988477271616e-05,1.2613284805773096e-05,0.0001744670447386479,2.1750524891243287e-05,3.4775279477142872e-09,6.68944650913653e-26,3.0585808789280985e-18,1.4785559104982503e-11,2.0287109609749186e-09,0.00297757063192451,1.1887338572045655e-19,5.730349415797958e-19,2.4073377073940784e-17,9.888789279653764e-22,1.3988156481923395e-13,5.071803025744268e-10,5.558964018334339e-13,1.95141367757753e-12,1.2035057513673958e-20,1.7071465036395103e-12,4.1916401313758384e-13,2.9111190252367907e-18,5.790984269019336e-11,1.9885287040828516e-18,1.0003561843302681e-18,1.23563782414413e-13,3.76,0.0,0.731818064249888,0.9964611218933899,0.0005209049199334767,6.545622793232434e-07,0.05535805983256977,0.058373261375911215,3.7475573210477317e-05,3.902880035437827e-14,0.00313138896107835,1.4675900671400769e-05,6.521364583692873e-07,4.347736159173598e-08,4.970220258444092e-15,2.5742071098974333e-08,1.3497417624901474e-05,0.00015754174740879176,2.49218813791706e-15,4.235716299162964e-07,8.606674683337353e-08,2.937684029625962e-08,2.1658048170990676e-05,0.00024871840273618526,3.160116694656388e-10,1.1346441744443359e-11,2.3903174158630423e-08,1.3390067054357538e-08,1.6923864361181433e-07,1.7074764111429955e-05,4.042438422589421e-09,3.883537184815747e-15,2.7159685742096463e-09,9.112724395421767e-13,4.120518006255815e-06,1.6201991146847212e-08,2.7067992078119575e-16,1.6953668702238435e-12,4.842371525555678e-15,1.636053464802025e-14,3.461367038759192e-08
