Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3CF3(1),O2(2),H2O(3),CH4(4),CH2CF2(57),HF(38),O2(161),S(164),CF2O(49),S(125),C2HF(58),S(463),C2HF(468),C2H2F3(68),S(165),S(464),C2H2F2(59),S(162),S(130),C2H3F2(65),C2H2F3(67),CF2(43),CHFCF2(55),CF2CH(73),C2HF2(72),S(179),C2H3F2(64),CHF2(82),S(1228),CHF3(42),S(1335),CF2O2(181),CF2O2(276),CH2F2(41),S(203),S(1568),CHO2(322),S(174),CF2CF2(61),C2F(467),S(512),C2H3F2(66),S(413),S(1931),S(1325),C2HF3(169),F(37),C2HF4(69),C2HFO(577),S(4228),S(4234),CHFO(47),C2HF4(54),S(5148),C1OO1(180),CH2O2(318),CFO(51),C2H2O(623),S(1319),S(2245),S(344),S(1323),CHF2O(206),S(6577),CH2F(46),S(1074),S(973),CF3(45),C2H2F(71),CHO2(457),CHF2O(207),CH2CF(70),CHFO2(635),CF3O2(511)
9.556340713147365e-19,0.5957140642986473,2.180477712752273e-24,1.4767180630393818e-27,1.0878018355540861e-35,1.116422848252516e-36,0.0,0.0,2.4241177655582214e-20,2.7666234212178647e-36,1.636024914143402e-45,1.9034205952861538e-45,4.0529307769445957e-50,9.397444910335238e-61,5.3840092694060634e-42,8.259249369715976e-34,4.745259407648878e-21,2.3394288417928633e-33,1.0928093765739474e-74,2.0803114915909286e-61,1.4655192004176605e-55,8.196862646375553e-73,1.1188272343000873e-23,2.1930426831390342e-64,8.394938051258751e-37,5.475618947551656e-81,6.757611719504852e-73,8.241326977996697e-55,1.2576972266241348e-52,5.649796483589699e-54,8.284357802245187e-50,2.6073586931204112e-81,2.036939104955277e-84,1.5202875942387997e-82,3.76,0.0,0.674022752646134,0.9999999999995215,3.05383315349715e-46,3.6148936376667067e-34,2.227391021601215e-16,2.227391021601215e-16,4.784616105587463e-13,1.4603346818678825e-37,2.32922000410716e-33,2.424335813329242e-20,5.965607344740677e-35,7.1225915619980545e-34,1.4269290893240824e-53,1.9303325181598054e-33,4.5872294806378964e-37,1.563302440519881e-40,1.3834595547497603e-35,3.13698422039134e-40,3.491562109461902e-37,5.257963176036806e-26,3.203352047737555e-34,4.2467995321419635e-35,6.273090185390214e-43,2.9159507411845747e-37,1.6969737939531733e-43,1.2327280273426176e-48,1.3256230532251094e-37,1.7868653872580114e-48,1.8239610123539603e-61,1.1188272343855491e-23,9.554772712751126e-66,3.35688281161041e-52,2.6222039322938054e-51,9.11056710562499e-55,2.1558780880677056e-38,8.567330665282215e-66,4.544099609022957e-44,4.527695069789277e-50,3.9916909143773204e-72,8.89755109331209e-59,1.2695979547693631e-44,3.003062006179871e-40,8.488086746030055e-50,2.0450287406056357e-60,3.0727286409509594e-68,8.383512735262156e-54,5.257963169710719e-26,1.0127106100038405e-61,2.805691163329929e-55,1.1151089552164353e-69,1.718181172286078e-67,2.3987199425943542e-48,3.0101592219476923e-60,2.5451524114997544e-73,2.7003743766205685e-49,2.9068094217237446e-49,3.157317910056285e-57,1.4485361755065078e-91,4.390068226984336e-67,5.537197858509196e-83,3.049295428210421e-65,1.517405822758368e-66,4.224876556451469e-56,8.368387510476903e-98,4.2436907219947855e-35,2.995099114492688e-62,1.8274665605485028e-67,4.745259407648742e-21,1.1562470956400861e-40,7.971880880538584e-61,4.281496994679856e-60,3.164525891755377e-41,2.1310765035410724e-81,4.802301523687448e-34
1.91209840680959e-18,0.5957140642986473,4.362849845805999e-24,2.9547191170382233e-27,4.354042236149529e-35,4.468600878763931e-36,0.0,0.0,4.850341628217892e-20,1.1073703713586372e-35,1.3098147043490042e-44,1.523893874731274e-44,3.2448090062352317e-49,7.523669976226404e-60,2.1550068209120454e-41,3.305852169979015e-33,9.494641542844923e-21,9.363812104133771e-33,1.749920325979371e-73,1.665514113884503e-60,1.1733064587622019e-54,1.3128932828654504e-71,2.2386265164229434e-23,3.511728250986802e-63,3.3601630044426655e-36,1.7543614249885697e-79,1.082475310360797e-71,6.599745594940602e-54,1.0071778186330727e-51,4.5244193734348715e-53,6.632523485793574e-49,8.353848694972512e-80,6.526176738142634e-83,4.870926538392446e-81,3.76,0.0,0.6740227526461338,0.9999999999990427,2.444923383874002e-45,1.446899523536785e-33,4.456717222196002e-16,4.456717222196002e-16,9.573389115551487e-13,5.845144782764463e-37,9.322950148388773e-33,4.850777913201454e-20,2.3877976200386486e-34,2.8508928255466434e-33,1.1424109054322465e-52,7.726360664261555e-33,1.836087263118007e-36,6.257283847070124e-40,5.537443618676883e-35,1.2556112108879198e-39,1.397534770870815e-36,1.0520494534248181e-25,1.2821756367335248e-33,1.699826560759363e-34,2.5172070704793304e-42,1.1671402151634213e-36,6.792319070232826e-43,9.869619082513879e-48,5.305946886257185e-37,7.152123485202769e-48,2.9208089782884413e-60,2.2386265167650125e-23,1.5300582483927296e-64,1.9040216808415553e-51,2.0993575547614216e-50,7.294032422599638e-54,8.629130741327786e-38,1.3719337261350585e-64,3.638042690144889e-43,3.6258273727317896e-49,6.394141604023902e-71,7.123450966622438e-58,5.330270859321515e-44,1.2020074246676164e-39,3.397446761053511e-49,1.6372642278406741e-59,4.922087275308501e-67,3.3566781771986424e-53,1.0520494508927349e-25,8.126941930855294e-61,2.246260427604511e-54,1.7856284973227047e-68,2.751330491299881e-66,1.9204344784944615e-47,2.41101599789151e-59,4.0773197143934495e-72,1.1132914030028433e-48,2.327215001036177e-48,2.52777411523082e-56,4.6410046311509325e-90,7.03228350820716e-66,1.7746816030749563e-81,4.884550499846661e-64,2.430674735969831e-65,3.3824701540956235e-55,2.6812730267135406e-96,1.6985822265210223e-34,2.4035490841968787e-61,2.9273492554614764e-66,9.494641542844376e-21,4.62800164945381e-40,1.276539599220572e-59,3.427800933318961e-59,1.2666350560860436e-40,6.827864207719867e-80,1.9221721253597974e-33
3.8250270777992975e-18,0.5957140642986473,8.727594112054832e-24,5.910721236851544e-27,1.7421840351522494e-34,1.788022416800255e-35,0.0,0.0,9.702789353532567e-20,4.430923902137273e-35,1.0482498426623297e-43,1.2195783019355672e-43,2.5968333840468477e-48,6.02122257650468e-59,8.622834308741787e-41,1.322771474847675e-32,1.8993405813234767e-20,3.746744542223622e-32,2.8010139127700307e-72,1.3329174783131916e-59,9.390017588179429e-54,2.1017774381348404e-70,4.478225080172453e-23,5.62105431040804e-62,1.3445028832314936e-35,5.617420484772396e-78,1.7329671032758874e-70,5.282471390318099e-53,8.061504692436582e-51,3.6213692691207814e-52,5.308034547592827e-48,2.6748809344754933e-78,2.0896529366992518e-81,1.5596581994149655e-79,3.76,0.0,0.6740227526461333,0.9999999999980849,1.9566817688786414e-44,5.7894827680527444e-33,8.91536962338557e-16,8.91536962338557e-16,1.9150935085497377e-12,2.3388195291754543e-36,3.730394437406727e-32,9.703662112939697e-20,9.554300730586646e-34,1.1407284760586452e-32,9.142759263398299e-52,3.091550670703682e-32,7.346740701767319e-36,2.50372858879499e-39,2.215698732924624e-34,5.024080361293163e-39,5.591959454738552e-36,2.104555728849853e-25,5.130372658057078e-33,6.801520369695242e-34,1.0122813058887316e-41,4.6700811311464724e-36,2.7178135314665468e-42,7.898814571689707e-47,2.123069886072434e-36,2.861785187131968e-47,4.675272458780113e-59,4.4782250815411765e-23,2.44912941522513e-63,1.2103177043318353e-50,1.6801240761087658e-49,5.8374583923730225e-53,3.4527762997531198e-37,2.1960230842250852e-63,2.9115398208807224e-42,2.9021311281018385e-48,1.0236589524610634e-69,5.700925735464517e-57,2.33172370381669e-43,4.809595399053058e-39,1.3594212450724303e-48,1.3103054114898899e-58,7.879919806504794e-66,1.3439794036315285e-52,2.104555718718222e-25,6.534594037021723e-60,1.7976916374798627e-53,2.8581695117536873e-67,4.403922183951235e-65,1.5369312420430695e-46,1.9310496399765043e-58,6.5313124096575214e-71,4.714203575782815e-48,1.8624792875140614e-47,2.022987538710322e-55,1.4860341759303388e-88,1.125819737568704e-64,5.68343007162982e-80,7.819826029460557e-63,3.891341387083383e-64,2.70700412999874e-54,8.585898566253254e-95,6.796541411920165e-34,1.932611019246962e-60,4.686482800049712e-65,1.8993405813232583e-20,1.851803484911618e-39,2.0432946962263057e-58,2.7432825319115802e-58,5.068190093993055e-40,2.18626472003756e-78,7.691192246488471e-33
7.650884419778712e-18,0.5957140642986474,1.745708264511803e-23,1.1822725523740736e-26,6.969870586145286e-34,7.153253982086571e-35,0.0,0.0,1.940768480414324e-19,1.772658085290086e-34,8.387591395394117e-43,9.758480336589176e-43,2.0778612690196815e-47,4.817892893234846e-58,3.4496952077223124e-40,5.29194723380747e-32,3.7990934354005483e-20,1.4989417962920721e-31,4.482537403586558e-71,1.0665365049647267e-58,7.513440742886115e-53,3.3638630337646583e-69,8.957422205686662e-23,8.995518639991009e-61,5.378887020262973e-35,1.7981289863570788e-76,2.773552913564525e-69,4.227047343678671e-52,6.4508370101198725e-50,2.89782910258957e-51,4.247234113581061e-47,8.562258918475796e-77,6.6889323505442204e-80,4.992445549233047e-78,3.76,0.0,0.6740227526461324,0.9999999999961694,1.5656427029170654e-43,2.316170095698348e-32,1.7832674425764694e-15,1.7832674425764698e-15,3.83060268254605e-12,9.356803070475673e-36,1.4924006897082816e-31,1.9409430512391459e-19,3.822342430935796e-33,4.5636567008324e-32,7.315596515480281e-51,1.2368215779052236e-31,2.939174699642111e-35,1.0016544693344458e-38,8.864237708233127e-34,2.0099592997053064e-38,2.2371479067608313e-35,4.209568294830965e-25,2.052483133040058e-32,2.7210510363100738e-33,4.0903557557757493e-41,1.8683365498478352e-35,1.0873033164017268e-41,6.320299648365528e-46,8.493662004233335e-36,1.1449037723186493e-46,7.482018807583601e-58,8.957422211162447e-23,3.919436244128881e-62,8.430331742570246e-50,1.3443545219652082e-48,4.670859888833191e-52,1.3813353567062039e-36,3.5143804001284774e-62,2.329674210713836e-41,2.322292714810349e-47,1.638334763944402e-68,4.561606758306872e-56,1.0920040695774049e-42,1.9241513522327333e-38,5.438570203983393e-48,1.048437699279362e-57,1.2611537042303613e-64,5.3837611423812596e-52,4.209568254297842e-25,5.277590230669167e-59,1.4384266936403406e-52,4.574002584259654e-66,7.04771060421306e-64,1.2297785072337032e-45,1.54746418067729e-57,1.0467504922652058e-69,2.0936924855098064e-47,1.4902664033924967e-46,1.6186974004967914e-54,4.7567817791014875e-87,1.8018352525801058e-63,1.819409745816615e-78,1.2515359023674004e-61,6.22795623488006e-63,2.1660146005587705e-53,2.7486749065360157e-93,2.7190591289887364e-33,1.5608512168709914e-59,7.500552387143428e-64,3.7990934353996744e-20,7.408419761653578e-39,3.269936737631089e-57,2.195042836583117e-57,2.0276060591848665e-39,6.998205480679946e-77,3.0769777188862465e-32
1.530259910373754e-17,0.5957140642986475,3.491605971350655e-23,2.3646734286569343e-26,2.788175141777e-33,2.8615344871631804e-34,0.0,0.0,3.8817475705289926e-19,7.091209431114599e-34,6.710710241308662e-42,7.807527063423439e-42,1.6624468661555465e-46,3.854680283852721e-57,1.3799903873166844e-39,2.116951171090474e-31,7.5985991435511e-20,5.996255215028821e-31,7.172797819445809e-70,8.533102282079586e-58,6.011323324648945e-52,5.383317331858391e-68,1.7915816448775844e-22,1.4394295398914124e-59,2.1517299178246405e-34,5.754900005822194e-75,4.438329203872106e-68,3.382066026724837e-51,5.1613229903262055e-49,2.318556792797022e-50,3.398109914897188e-46,2.7403453164600666e-75,2.14078528726367e-78,1.5978289196667573e-76,3.76,0.0,0.6740227526461307,0.9999999999923384,1.2526330894926706e-42,9.265434413440727e-32,3.5667284030522896e-15,3.56672840305229e-15,7.66162095056722e-12,3.743027444407187e-35,5.970088659215076e-31,3.8820967311196077e-19,1.5290614089760182e-32,1.8256112495261793e-31,5.853032913610769e-50,4.947688959144173e-31,1.175765587206826e-34,4.006943973003187e-38,3.5459836592497396e-33,8.040491596132027e-38,8.949319918636764e-35,8.419593487317352e-25,8.210600719451588e-32,1.0885089985325924e-32,1.6687352051490131e-40,7.473954437295147e-35,4.3495746819094394e-41,5.0567389635795366e-45,3.3977413132875176e-35,4.580014609257522e-46,1.1972496537777708e-56,1.7915816470680767e-22,6.271761400650247e-61,6.24325994866336e-49,1.0755857226957967e-47,3.7370452219365336e-51,5.5257911655512304e-36,5.6236034179667835e-61,1.8639163162517246e-40,1.858069288412878e-46,2.6217304284192218e-67,3.649631911624505e-55,5.641777456454595e-42,7.697231902175873e-38,2.1756051519863665e-47,8.388206615035299e-57,2.0181392088755396e-63,2.1592548928104543e-51,8.419593325171667e-25,4.30075597731748e-58,1.1508507313534124e-51,7.319149321136547e-65,1.1277485305546658e-62,9.839162212141175e-45,1.2417886037446184e-56,1.6798168243217797e-68,1.0037219600450866e-46,1.1923263213490393e-45,1.2950808897340593e-53,1.5224132048308302e-85,2.8833554105268566e-62,5.8232508019028065e-77,2.0027484820089913e-60,9.966178145571255e-62,1.7329762262320322e-52,8.799292201513524e-92,1.0877121707565495e-32,1.2719517683380215e-58,1.2002628030703144e-62,7.598599143547603e-20,2.963609086233958e-38,5.232430986604433e-56,1.7562010241289483e-56,8.111084332130693e-39,2.239771481161022e-75,1.2308912587031995e-31
3.0606028471655193e-17,0.595714064298648,6.983401385933209e-23,4.7294752568427423e-26,1.1153154414329298e-32,1.1446603872035838e-33,0.0,0.0,7.763705750728453e-19,2.8365991945364944e-33,5.368823049127841e-41,6.24632061867765e-41,1.3300206516581135e-45,3.0838906183797317e-56,5.520186160800515e-39,8.468149239090352e-31,1.5197610559837835e-19,2.3985997245025087e-30,1.147708538449622e-68,6.826806046415812e-57,4.809286964745821e-51,8.615244383200289e-67,3.5832604903197265e-22,2.3032045163105256e-58,8.607269901463415e-34,1.8417099725418674e-73,7.101842395919143e-67,2.7058241036560267e-50,4.129319761099289e-48,1.8549628456553488e-49,2.718616987408649e-45,8.769780991790801e-74,6.851036084897564e-77,5.113446786115017e-75,3.76,0.0,0.6740227526461271,0.9999999999846764,1.0021540439251005e-41,3.706324576872406e-31,7.133650324003909e-15,7.133650324003912e-15,1.5323657166723742e-11,1.497273186191342e-34,2.3881326762558308e-30,7.764404090840967e-19,6.116494517968929e-32,7.30274214141978e-31,4.682648623187605e-49,1.9791561157113713e-30,4.703253904332863e-34,1.602842814505158e-37,1.4184511810256472e-32,3.216327554844416e-37,3.5798736229582705e-34,1.6839644114386786e-24,3.2843739300560124e-31,4.354213168566666e-32,6.93490093230358e-40,2.9897034266790495e-34,1.7399066253170237e-40,4.0455908700877915e-44,1.3591518295344028e-34,1.832101829166493e-45,1.9157007635133084e-55,3.5832604990820504e-22,1.0035348944420202e-59,4.7941827577226087e-48,8.605094060417138e-47,2.989779113680738e-50,2.2104064436421843e-35,8.998241096310606e-60,1.4912038153311997e-39,1.4865494237787777e-45,4.195117808803275e-66,2.9198441386782836e-54,3.275568806226589e-41,3.0790181147110722e-37,8.702774865706671e-47,6.710737651001684e-56,3.229257398057352e-62,8.681974318901937e-51,1.6839643465777652e-24,3.5660267078721844e-57,9.207243560613135e-51,1.1711235103367512e-63,1.8044895561895853e-61,7.871703451515535e-44,9.993857215293706e-56,2.7033153011417107e-67,5.344519976383669e-46,9.539063344555915e-45,1.03611391557351e-52,4.872158546437528e-84,4.613703888771252e-61,1.8636226028431425e-75,3.204630422245104e-59,1.5947043408034953e-60,1.3864468181510348e-51,2.817383503254067e-90,4.3510257277578295e-32,1.0546550503854572e-57,1.9205600332297624e-61,1.5197610559823853e-19,1.1854918725223297e-37,8.372315245814624e-55,1.405027545017476e-55,3.244565760798571e-38,7.167824025462111e-74,4.923765383900165e-31
6.121288720749051e-17,0.5957140642986488,1.3966992218717712e-22,9.459079215694722e-26,4.4613525499318516e-32,4.578734829663218e-33,0.0,0.0,1.5527622111007883e-18,1.1346627626358407e-32,4.295160372411442e-40,4.9971790203907826e-40,1.064041809471316e-44,2.4671710460229733e-55,2.2081193834912822e-38,3.387328597668663e-30,3.0395633392353855e-19,9.594594410817615e-30,1.8363882794046925e-67,5.461574699293319e-56,3.8475208973615506e-50,1.3789228127019499e-65,7.166618168501231e-22,3.685221028375236e-57,3.442978006470052e-33,5.893699061029906e-72,1.1363360366304725e-65,2.164727815701324e-49,3.3035603595938165e-47,1.4840172424622943e-48,2.1749452118781545e-44,2.806438064229015e-72,2.1924152716695263e-75,1.6363660896504048e-73,3.76,0.0,0.67402275264612,0.9999999999693523,8.017422628630419e-41,1.4825599935827434e-30,1.426749416590707e-14,1.426749416590708e-14,3.064772831949363e-11,5.9892248679169615e-34,9.552725365891001e-30,1.5529018810125436e-18,2.4466475844866798e-31,2.921156281767764e-30,3.746207817741783e-48,7.916785527273696e-30,1.8813399807089293e-33,6.411501741739623e-37,5.673920161444531e-32,1.2865572314978007e-36,1.4319785744014012e-33,3.367974633691228e-24,1.3137763010003236e-30,1.7417207030334438e-31,2.9817718334793764e-39,1.1959057013360012e-33,6.959815743071408e-40,3.2365525625305565e-43,5.436717927997062e-34,7.328727920840033e-45,3.0652022633464974e-54,7.166618203551244e-22,1.6056982700243448e-58,3.755173563594408e-47,6.884238302699828e-46,2.391880473520807e-49,8.841805944406601e-35,1.4397565548428063e-58,1.192991325115881e-38,1.1892770424805015e-44,6.712574213898616e-65,2.335930756149291e-53,2.1252835546752138e-40,1.2316323576833804e-36,3.4811808825891714e-46,5.368483617735651e-55,5.166999636324507e-61,3.5085439624014363e-50,3.367974374242298e-24,3.053307579089079e-56,7.3659702261117505e-50,1.873845314253283e-62,2.88725692834234e-60,6.297512238142832e-43,8.08975204415546e-55,4.3748969296598017e-66,3.2014484880350844e-45,7.631431718048285e-44,8.289108359781545e-52,1.559190880144378e-82,7.382194416502243e-60,5.963884027179224e-74,5.127594968479791e-58,2.551619537306848e-59,1.1091838146279755e-50,9.02488980767415e-89,1.7404457007644916e-31,9.030180007704563e-57,3.073007696354092e-60,3.0395633392297906e-19,4.7420639678380994e-37,1.3396044539627938e-53,1.124048759343438e-54,1.297852713712656e-37,2.2937938635106643e-72,1.969546223816083e-30
1.2242660467916112e-16,0.5957140642986504,2.7934173898764306e-22,1.8918288343320272e-25,1.7845591874863702e-31,1.8315126638120165e-32,0.0,0.0,3.1055454831088767e-18,4.5386972205340093e-32,3.436169052444328e-39,3.997796923294158e-39,8.512436013329337e-44,1.9737602468370368e-54,8.83256734162356e-38,1.3549452114846394e-29,6.079167905715606e-19,3.8378770531164896e-29,2.938290374776477e-66,4.369311977628214e-55,3.0780532503878042e-49,2.208160292218714e-64,1.433333347405313e-21,5.896428679963444e-56,1.377205210773426e-32,1.8860775573050185e-70,1.8181706555661445e-64,1.7318096945302244e-48,2.6428901085802944e-46,1.1872325805318609e-47,1.7399768159608464e-43,8.980774749908249e-71,7.015862922533762e-74,5.236472710370614e-72,3.76,0.0,0.6740227526461057,0.9999999999387041,6.4140141873310136e-40,5.930300300516238e-30,2.8535181849713074e-14,2.853518184971311e-14,6.129586550686168e-11,2.3957225353120237e-33,3.82112926469044e-29,3.1058248248061365e-18,9.786689893431003e-31,1.168474394235941e-29,2.997001822181218e-47,3.1667464220446025e-29,7.525437619014715e-33,2.5646268183031063e-36,2.2695911527600304e-31,5.146281552102974e-36,5.727972497350307e-33,6.735995465550982e-24,5.255158662809036e-30,6.966953684687659e-31,1.3589265752637052e-38,4.783671466138229e-33,2.7839927331821476e-39,2.58927397238958e-42,2.1747092929288617e-33,2.9316581940572187e-44,4.904388408308709e-53,1.4333333614254597e-21,2.5691511238567534e-57,2.9720725497422084e-46,5.5074554463188424e-45,1.9135272626989078e-48,3.5367585814841167e-34,2.303640641430445e-57,9.544043168448495e-38,9.514364837407393e-44,1.0740767838613191e-63,1.8687667832575813e-52,1.5021521994236917e-39,4.926579979455305e-36,1.3924866072178091e-45,4.294463625126494e-54,8.267349854856788e-60,1.431979368532336e-49,6.735994427744705e-24,2.7633484535415863e-55,5.892846795323292e-49,2.9981906649757404e-61,4.619670349996086e-59,5.038069582433221e-42,6.623023204443413e-54,7.1582474082520546e-65,2.131479245587141e-44,6.105217677265174e-43,6.631365846624555e-51,4.989765438995502e-81,1.1811725619792959e-58,2.2110358808499555e-72,8.204301001122853e-57,4.082665073117442e-58,8.873576351465534e-50,2.8937266275670356e-87,6.9618536236883695e-31,8.17262397861876e-56,4.916901630421035e-59,6.079167905693228e-19,1.8968448828357607e-36,2.1433942110831287e-52,8.992497486790774e-54,5.191463700778359e-37,7.340293130781575e-71,7.878265034291292e-30
2.4485403962250234e-16,0.5957140642986535,5.586853731676785e-22,3.7836711438258795e-25,7.1382731692304695e-31,7.326088724196276e-32,0.0,0.0,6.211112026933867e-18,1.8154881222025906e-31,2.74895151303367e-38,3.1982665354225053e-38,6.809990039765581e-43,1.5790175442248108e-53,3.5330448730743073e-37,5.419808325999464e-29,1.2158377038584117e-18,1.5351588277435198e-28,4.701386263877964e-65,3.4954709057375733e-54,2.462457216263008e-48,3.5383304441922416e-63,2.8666763881912472e-21,9.434345889084814e-55,5.508848850659352e-32,6.035512015552218e-69,2.909099426445497e-63,1.3854587780001272e-47,2.114328815324107e-45,9.497935789478782e-47,1.3919897072505384e-42,2.873875530873887e-69,2.2450976421804507e-72,1.6756876118897117e-70,3.76,0.0,0.6740227526460771,0.9999999998774078,5.131241739868335e-39,2.372132185481832e-29,5.707055721732382e-14,5.707055721732398e-14,1.2259211940891756e-10,9.583004624101816e-33,1.5284596782291425e-28,6.211670712140122e-18,3.914695868557808e-30,4.67392131117175e-29,2.3976156847730175e-46,1.2667050094437383e-28,3.010191272946401e-32,1.0258559713709095e-35,9.078410791676681e-31,2.058523311330444e-35,2.2912005979728258e-32,1.3472038678689096e-23,2.1020741572336034e-29,2.7867956490165216e-30,6.76538637963655e-38,1.9134783178833038e-32,1.1136332503614335e-38,2.0714319074969254e-41,8.698881411862316e-33,1.1727790067251629e-43,7.847073131404218e-52,2.866676444272119e-21,4.110668720300069e-56,2.364837299861453e-45,4.4059896093571824e-44,1.5308309806456728e-47,1.4147108089168952e-33,3.685848412310414e-56,7.635278721438736e-37,7.6115488397108e-43,1.7186837471520625e-62,1.4950222979355346e-51,1.1224906878053866e-38,1.9706423613133232e-35,5.569975471719974e-45,3.434992687967489e-53,1.3227880739564896e-58,5.956333480880923e-49,1.347203452744287e-23,2.7237723657343973e-54,4.7143064221389545e-48,4.7971356048281963e-60,7.391521101616459e-58,4.0304795834313873e-41,5.54027528570926e-53,1.1959888457547511e-63,1.5333098609138033e-43,4.8842028789725914e-42,5.305124890903229e-50,1.5969059815861312e-79,1.889893261508847e-57,7.105643705212668e-71,1.31270008896822e-55,6.532322330868581e-57,7.098904043401423e-49,9.296533311655451e-86,2.7847556142063152e-30,8.055577903457783e-55,7.867114062014482e-58,1.21583770384946e-18,7.587418122747942e-36,3.42945199805593e-51,7.194041782216363e-53,2.0765960708808682e-36,2.3489236744952787e-69,3.1513220398345065e-29
4.897089095091848e-16,0.5957140642986597,1.1173726438441668e-21,7.567357698689409e-25,2.8553166188422556e-30,2.930443587395847e-31,0.0,0.0,1.2422245113819097e-17,7.2619709564275196e-31,2.199167669541183e-37,2.5586368492608013e-37,5.448009505600668e-42,1.2632177463906985e-52,1.4132215163732738e-36,2.167928774507335e-28,2.431679530395341e-18,6.140652513636091e-28,7.522534569956476e-64,2.7963859520223264e-53,1.9699716239802904e-47,5.678069078375285e-62,5.733362388465335e-21,1.5095001337316934e-53,2.2035451346454515e-31,1.9313731583185678e-67,4.6545801195020685e-62,1.1083715041746423e-46,1.6914697436209954e-44,7.598378687231185e-46,1.113595060953629e-41,9.196445489190575e-68,7.184347238907883e-71,5.362227460717711e-69,3.76,0.0,0.6740227526460201,0.9999999997548155,4.105005477584067e-38,9.488552872408405e-29,1.1414130795254026e-13,1.1414130795254086e-13,2.4518454532236335e-10,3.833264191249964e-32,6.113855846868715e-28,1.2423362485795284e-17,1.5658823296690138e-29,1.8695732481764898e-28,1.918098238229344e-45,5.0668329060170055e-28,1.2040803030823377e-31,4.1034345312461455e-35,3.631373556071831e-30,8.234115948104863e-35,9.164825262263792e-32,2.694413130263976e-23,8.408318015608823e-29,1.1147210950952878e-29,3.7698860792249816e-37,7.65393272823939e-32,4.4547882746288097e-38,1.6571505547323387e-40,3.4795614099858986e-32,4.692006080339167e-43,1.2555357866928985e-50,5.733362612789392e-21,6.57709087733818e-55,1.8867510669629071e-44,3.524800717184602e-43,1.2246684797191471e-46,5.658859072721528e-33,5.897373809816707e-55,6.108239306874302e-36,6.089257972258897e-42,2.7503713983026775e-61,1.1960213867880372e-50,8.66299871779259e-38,7.88259226229819e-35,2.227996424757572e-44,2.7470451456465374e-52,2.1164707948988293e-57,2.5652584615426413e-48,2.694411469761264e-23,2.9999555653791703e-53,3.7714579159697825e-47,7.675441435365772e-59,1.1826476210543692e-56,3.224393234663073e-40,4.81915186684328e-52,2.075705635478156e-62,1.1578993980700151e-42,3.907373503419151e-41,4.2441136780034636e-49,5.111184424192563e-78,3.023842941622392e-56,2.2741201957382928e-69,2.1003296999635503e-54,1.045175962084172e-55,5.679141424741983e-48,2.9982771372745067e-84,1.113905079068504e-29,8.872392978048572e-54,1.2587439660927034e-56,2.4316795303595345e-18,3.034974967263017e-35,5.487138900765079e-50,5.755252267235827e-52,8.306405635405296e-36,7.51663830410436e-68,1.2605320197575454e-28
