Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3CF3(1),O2(2),H2O(3),CH4(4),CH2CF2(57),HF(38),O2(161),S(164),CF2O(49),S(125),C2HF(58),S(463),C2HF(468),C2H2F3(68),S(165),S(464),S(130),C2H2F2(59),C2H3F2(65),C2H2F3(67),CF2(43),CHFCF2(55),CF2CH(73),C2HF2(72),S(179),C2H3F2(64),CHF2(82),CHF3(42),S(1244),S(1385),CF2O2(181),CF2O2(276),CH2F2(41),S(203),S(1542),CHO2(322),C2F(467),S(174),S(413),S(1894),C2H3F2(66),C2HF4(54),CHFO(47),S(2753),S(512),CF2CF2(61),C2HF3(169),C2HF4(69),C2HFO(577),S(3833),S(2867),F(37),S(344)
1.353520703089346e-19,0.7456274048441458,8.892436211774608e-23,3.341159336036957e-24,1.2487874601403302e-35,1.6334434255603556e-35,0.0,0.0,2.334318003843611e-19,2.934531788786813e-35,1.1514937482247983e-44,1.3386530167341547e-44,4.0948998414012125e-48,1.0500524689070954e-59,5.637194223420317e-40,4.7151371007424694e-32,1.3918518579112698e-35,4.7845369146338085e-32,3.86657450246943e-73,5.688048707184144e-54,1.3739956829950604e-75,8.279651455145324e-75,5.521389985155612e-21,5.258911391190312e-66,2.885353026406524e-51,2.4413698434070536e-82,4.5869931971559336e-86,1.2079961474699804e-67,2.988348397281853e-83,1.3838577199355117e-82,2.9177766093492316e-51,8.129698404761998e-96,3.0333741543862237e-95,9.697979615683252e-97,3.76,0.0,0.5277506343762678,0.9999999999995707,1.901733262975347e-45,5.016588987850712e-49,4.872433540506984e-15,4.872433540506985e-15,4.293772442710319e-13,9.878817462031698e-37,4.784536914633227e-32,2.3352072474644244e-19,2.7500350705508537e-31,3.255048205534356e-34,3.3335876966644046e-48,4.491179754413773e-32,1.7269884543412652e-34,2.343774830098628e-38,1.8452737086015577e-33,3.877441477826366e-32,8.923730334648752e-23,1.56419762207478e-32,1.2467268790272505e-34,8.072270859661999e-41,8.677757312879573e-35,2.4424008149757854e-39,9.6241317571762e-47,9.288546102463179e-35,1.6888349127143392e-42,5.521389985202654e-21,1.1068415144976436e-60,8.54940738026919e-65,2.8849953114794875e-48,8.764853342656151e-51,4.647160025118434e-52,1.1590984579772176e-36,5.181914622914078e-65,6.435406039578615e-61,1.745097522485407e-53,7.257468455382186e-47,9.691494487799379e-45,1.8532822479437963e-55,1.9649773978771053e-36,5.917237485721122e-57,4.20176266041168e-66,1.7714525627275427e-71,1.0936759823388802e-42,2.3151679362105295e-71,5.838662045832255e-50,2.6720180008841907e-58,5.55168448796134e-51,5.376979612495682e-67,5.140162319603573e-65,8.923730332218644e-23,2.1182715486087452e-64
2.708217358136198e-19,0.7456274048441465,1.7792598258998267e-22,6.685221504184651e-24,4.99840427855826e-35,6.538030581446618e-35,0.0,0.0,4.670664085882045e-19,1.1745774765696462e-34,9.21895156077122e-44,1.0717363717214974e-43,3.278412459067554e-47,8.406804519679954e-59,2.2563467845582144e-39,1.8872836404729848e-31,5.571034703567918e-35,1.9150616525230915e-31,6.191594042066635e-72,4.553897543632778e-53,4.403680209379763e-74,2.6536427810310642e-73,1.1047577007562694e-20,8.421110086434038e-65,2.3100368397656905e-50,7.824633114119587e-81,1.4698292284281062e-84,1.9350431358232796e-66,9.577704056048785e-82,4.435288144309467e-81,2.335995420978784e-50,5.212166041956443e-94,1.944777847366136e-93,6.217636411112464e-95,3.76,0.0,0.5277506343762629,0.9999999999991409,1.5225429456131598e-44,4.0163214920224565e-48,9.74910029868594e-15,9.749100298685943e-15,8.591275354721323e-13,3.954101899696429e-36,1.915061652522626e-31,4.672443345706487e-19,1.1007307080431996e-30,1.3028675722133456e-33,2.6688971213615626e-47,1.79764233696758e-31,6.912454481956662e-34,9.381207374012047e-38,7.385903756090258e-33,1.5519870815462974e-31,1.785521369789235e-22,6.260866904945841e-32,4.990156580254253e-34,3.2374400504473535e-40,3.4733644139714526e-34,9.775968414550732e-39,7.706572890998357e-46,3.7178391059027633e-34,6.759740936840701e-42,1.1047577007750979e-20,1.7727374041514405e-59,1.3692885609221053e-63,1.1549647051625773e-47,7.017212079336402e-50,3.7214970208453213e-51,4.639414530638959e-36,8.299448254297944e-64,1.0306967571657812e-59,1.3971391119948806e-52,5.8118608251005154e-46,3.8791234722858574e-44,1.48375248826931e-54,7.865030472645917e-36,4.738374018508052e-56,6.728300733686005e-65,2.8372035410612664e-70,4.3798596583386356e-42,3.71394820368021e-70,2.3372438886012855e-49,2.1432118565237554e-57,4.444740974758588e-50,8.610209850504827e-66,8.230992012992807e-64,1.7855213688165593e-22,3.393178717854865e-63
5.417610668229902e-19,0.7456274048441478,3.559292235446273e-22,1.3373345841584137e-23,2.0000127868939127e-34,2.616063852727327e-34,0.0,0.0,9.343356249954733e-19,4.69983986428957e-34,7.37796307611693e-43,8.577148199256283e-43,2.623727428964381e-46,6.727998615061887e-58,9.028326165839929e-39,7.551592862548185e-31,2.229139543340205e-34,7.662741096326694e-31,9.910637860935282e-71,3.644502058555109e-52,1.4102816250896005e-72,8.498309313303728e-72,2.2099951052093375e-20,1.347926036520272e-63,1.8487315399289525e-49,2.5058441792984567e-79,4.7066422235250304e-83,3.097869638138335e-65,3.067265556992003e-80,1.4204040779626226e-79,1.869506294134023e-49,3.3387200788558045e-92,1.2457527937081627e-91,3.982788206180675e-93,3.76,0.0,0.5277506343762531,0.9999999999982814,1.2184970883639085e-43,3.214277837108801e-47,1.9502433815043668e-14,1.9502433815043675e-14,1.7186281172804297e-12,1.5821561422140607e-35,7.662741096322968e-31,9.346915542184343e-19,4.404356600316062e-30,5.2131673520988446e-33,2.1359288294041823e-46,7.192910885281162e-31,2.765882183907494e-33,3.7537049085575957e-37,2.955323560642617e-32,6.209969883004684e-31,3.5718180438924585e-22,2.505162277656378e-31,1.9967126302009978e-33,1.3005418006863047e-39,1.389798192252444e-33,3.911660804235663e-38,6.168166686765293e-45,1.4876199132846139e-33,2.7047769159269883e-41,2.2099951052846763e-20,2.8378134250892505e-58,2.1919690144219563e-62,4.623081624061988e-47,5.615902336111708e-49,2.978705953995597e-50,1.8563701247600823e-35,1.3285828804705882e-62,1.649940699357899e-58,1.1181359087003774e-51,4.6518442334048845e-45,1.5521546687946701e-43,1.18745263712185e-53,3.1470366585193716e-35,3.793717656772315e-55,1.0769667747407928e-63,4.5432026333632953e-69,1.7543593888467788e-41,5.966066304153728e-69,9.354080396698279e-49,1.7215796731499807e-56,3.5571507182031025e-49,1.378197256278417e-64,1.3174975766352897e-62,3.571818040000488e-22,5.432243409245385e-62
1.083639728841731e-18,0.7456274048441506,7.119357054946031e-22,2.674959452079949e-23,8.00135350299899e-34,1.0465958907215358e-33,0.0,0.0,1.8688740578083397e-18,1.8802419809066888e-33,5.903491431268788e-42,6.863021727878097e-42,2.0993810143253244e-45,5.383421109956906e-57,3.6119183554841496e-38,3.0211288751145546e-30,8.918009710168822e-34,3.065595408598143e-30,1.586037288940019e-69,2.9161553760821136e-51,4.514668264857425e-71,2.7205238073524568e-70,4.4204699140020816e-20,2.157120507082192e-62,1.479266120121842e-48,8.021841333009573e-78,1.5066359033303546e-81,4.958032394031029e-64,9.819091799603534e-79,4.547072784220666e-78,1.4958890797243136e-48,2.1377201374605636e-90,7.976323531727491e-90,2.550105299798878e-91,3.76,0.0,0.5277506343762336,0.9999999999965624,9.74982802985394e-43,2.5719106331093054e-46,3.900910084775839e-14,3.900910084775842e-14,3.4376292785214106e-12,6.329657501199018e-35,3.0655954085951618e-30,1.8695859935114992e-18,1.7620294346048097e-29,2.0856064016261272e-32,1.709067585784184e-45,2.8776327282076766e-30,1.1065329787811248e-32,1.5017263900915945e-36,1.1823218631227848e-31,2.4843923221802847e-30,7.144411397916917e-22,1.0022280374320446e-30,7.988150702819503e-33,5.244173439600403e-39,5.560097751224876e-33,1.56491908140549e-37,4.935696972954228e-44,5.9514483326836865e-33,1.0820869261993249e-40,4.420469914303485e-20,4.5416486584285174e-57,3.5080365198103974e-61,1.8509086242126334e-46,4.493575118625451e-48,2.3835682458562745e-49,7.426689300888031e-35,2.126269682996718e-61,2.640566009492563e-57,8.946786109086805e-51,3.7224178435675956e-44,6.209629382795792e-43,9.501420513167168e-53,1.259019587568648e-34,3.038076368788577e-54,1.723497853946568e-62,7.276458136734718e-68,7.033342507520027e-41,9.61591989964497e-68,3.7438898844882336e-48,1.3877013543199304e-55,2.8462638703222424e-48,2.2055666689174036e-63,2.108427316928426e-61,7.1444113823465e-22,8.694116251642153e-61
2.1673970528792127e-18,0.7456274048441562,1.4239486695572996e-21,5.350209189689571e-23,3.200801906021195e-33,4.186724297109058e-33,0.0,0.0,3.737950923427387e-18,7.521580037585534e-33,4.723241580839921e-41,5.490938705110531e-41,1.6796644588220359e-44,4.307145818431871e-56,1.444884928309232e-37,1.2085499030081668e-29,3.567494217090089e-33,1.2263379659596752e-29,2.537953987217667e-68,2.3331458185652237e-50,1.44497663353236e-69,8.707380258930397e-69,8.841419531134e-20,3.4517439375187676e-61,1.183525264836191e-47,2.5674918050573434e-76,4.822051712833901e-80,7.934004811654226e-63,3.1427242335121147e-77,1.455348109304664e-76,1.1968248949406527e-47,1.3684415358654935e-88,5.105969152248633e-88,1.6324261555409153e-89,3.76,0.0,0.5277506343761946,0.9999999999931244,7.800603031976558e-42,2.057723875410132e-45,7.802243491318491e-14,7.802243491318506e-14,6.875631591500917e-12,2.5320712183657827e-34,1.226337965957289e-29,3.739374872087603e-18,7.048691368225566e-29,8.343104574718149e-32,1.3673838913903128e-44,1.151146772693319e-29,4.426492161934001e-32,6.0073944490220816e-36,4.729672356146771e-31,9.93837808441817e-30,1.4289598129237883e-21,4.009238425693166e-30,3.195520336549931e-32,2.1307702801117483e-38,2.2242201098116593e-32,6.260186167309087e-37,3.9490230793300236e-43,2.3807730825589057e-32,4.328700261572624e-40,8.84141953233971e-20,7.267555716055483e-56,5.613567399999298e-60,7.415237457586088e-46,3.5952014286406493e-47,1.9070960198111607e-48,2.970917501672805e-34,3.402461204170694e-60,4.225434393630199e-56,7.158108495779869e-50,2.9783112994198364e-43,2.484053912154865e-42,7.601850565594142e-52,5.0364882364278794e-34,2.4347336066341793e-53,2.7578774157745846e-61,1.1662254643320785e-66,2.825377000657245e-40,1.5605527848920625e-66,1.4989968489043607e-47,1.1265497171111343e-54,2.277228444200194e-47,3.5292675686660256e-62,3.373828714793245e-60,1.4289598066951152e-21,1.3912607773329175e-59
4.3349117009541756e-18,0.7456274048441672,2.8479745983336734e-21,1.0700708671975032e-22,1.2803728773774674e-32,1.6747578766730472e-32,0.0,0.0,7.476104654638739e-18,3.008754442174391e-32,3.7787726482167154e-40,4.392959503916472e-40,1.3437954323525816e-43,3.4458802350607086e-55,5.7797748931400834e-37,4.834396324475729e-29,1.4270557594968572e-32,4.9055514871853746e-29,4.0610453965243435e-67,1.866605270410797e-49,4.624377735483892e-68,2.7866343626288368e-67,1.7683318763583557e-19,5.523071229707162e-60,9.46865164107272e-47,8.216778503194325e-75,1.54318727733639e-78,1.26953302038492e-61,1.0057701469824605e-75,4.657569717961239e-75,9.575053728543842e-47,8.758988040991281e-87,3.2681793776556946e-86,1.0448675624357129e-87,3.76,0.0,0.5277506343761166,0.9999999999862483,6.240778684324759e-41,1.6462572563658108e-44,1.5604910304402623e-13,1.5604910304402694e-13,1.3751636179450105e-11,1.0128714257856458e-33,4.9055514871662855e-29,7.478952629199698e-18,2.8195912773363072e-28,3.337377626996409e-31,1.0939590449758952e-43,4.6047744596241816e-29,1.770668925276894e-31,2.4030555612243036e-35,1.8919459247420237e-30,3.97551299878125e-29,2.8579971684968023e-21,1.6037606277865573e-29,1.2782601479561706e-31,8.78688010037183e-38,8.897242470688347e-32,2.5041766676767477e-36,3.159404668973339e-42,9.523479841235374e-32,1.7315507881182414e-39,1.76833187684066e-19,1.1628823463647985e-54,8.982275030658034e-59,2.975016354823346e-45,2.8762976795140908e-46,1.5257733919361924e-47,1.1884153616387916e-33,5.444281695486539e-59,6.761118059587657e-55,5.72675865473784e-49,2.3827998518471734e-42,9.936620006025532e-42,6.081757028325679e-51,2.014677281635188e-33,1.9543464382996187e-52,4.412828568248717e-60,1.8720518670992217e-65,1.1396459941965955e-39,2.5669320696357246e-65,6.006784001041306e-47,9.273369513484206e-54,1.8218697093581158e-46,5.647116866433443e-61,5.398401996312034e-59,2.8579971435810955e-21,2.2261789993081924e-58
8.669940997104101e-18,0.7456274048441891,5.6960264584903446e-21,2.1401707664810804e-22,5.121595838500328e-32,6.69916789324524e-32,0.0,0.0,1.4952412116954466e-17,1.2035262627252071e-31,3.023089873322059e-39,3.514451020599089e-39,1.0750618973824142e-42,2.7567696209492086e-54,2.3119569935127278e-36,1.933797872590808e-28,5.708339217287086e-32,1.9622605292132023e-28,6.498195194231788e-66,1.4933196694925657e-48,1.4798732799531689e-66,8.917666267263914e-66,3.536711722122556e-19,8.837138754189361e-59,7.575101164087336e-46,2.629498215633246e-73,4.938408625550352e-77,2.0313266503580696e-60,3.2186219371520726e-74,1.4904952438768688e-73,7.660224847453507e-46,5.606060297134258e-85,2.091749735285657e-84,6.687519910279253e-86,3.76,0.0,0.5277506343759605,0.9999999999724963,4.992741453615092e-40,1.317037075214068e-43,3.1210243930566217e-13,3.121024393056649e-13,2.7503645203309194e-11,4.051581928645782e-33,1.9622605291979313e-28,1.4958108143263463e-17,1.127859457352108e-27,1.3349782096089357e-30,8.751880092566458e-43,1.8419472577742593e-28,7.08281989328811e-31,9.612417814832262e-35,7.567937656765113e-30,1.5902375531832005e-28,5.7160719168781105e-21,6.415173028430652e-29,5.1131446235478e-31,3.7255895647752954e-37,3.558969395779196e-31,1.0016912906142671e-35,2.5275982101071133e-41,3.809469438658995e-31,6.926345878963912e-39,3.5367117240518125e-19,1.860670494312944e-53,1.4372093742869594e-57,1.19707143761965e-44,2.301092753011067e-45,1.2206573466701058e-46,4.7537581940914224e-33,8.711125660258378e-58,1.0818127259941602e-53,4.581515670244076e-48,1.9063001974900663e-41,3.974728895280602e-41,4.865501693633615e-50,8.058873158904043e-33,1.5738618423027355e-51,7.060705507391412e-59,3.0145475315987047e-64,4.634271908386851e-39,4.330947406590266e-64,2.4112048897253068e-46,7.835751877340593e-53,1.4575305662791703e-45,9.035618062140409e-60,8.637664136639031e-58,5.716071817213252e-21,3.562015810807445e-57
1.7339999589403953e-17,0.7456274048442331,1.1392130189219378e-20,4.280370576354179e-22,2.0486592791417183e-31,2.6796944896256167e-31,0.0,0.0,2.990502704115806e-17,4.814154022979729e-31,2.4185006000037743e-38,2.8115941828025386e-38,8.600597461622564e-42,2.2054418687126505e-53,9.247922042911255e-36,7.7352701735567055e-28,2.2833589485099336e-31,7.849122057913697e-28,1.0398385851949167e-64,1.194669926639273e-47,4.73571034326885e-65,2.8537230142709126e-64,7.073471410748113e-19,1.4139601953756636e-57,6.060152932681056e-45,8.414602969157772e-72,1.580324358315573e-75,3.2501817417493227e-59,1.0299842350990815e-72,4.769701525675798e-72,6.128252676230328e-45,3.587977168407269e-83,1.338756620695071e-82,4.280130419598374e-84,3.76,0.0,0.5277506343756484,0.9999999999449923,3.9942405651764106e-39,1.0536421793812677e-42,6.242091118287472e-13,6.242091118287579e-13,5.500766264287024e-11,1.6206602944309477e-32,7.849122057791527e-28,2.9916419170749285e-17,4.5114837226510754e-27,5.33996714778023e-30,7.001587167878322e-42,7.367863975511531e-28,2.8331568508947863e-30,3.845006242846147e-34,3.0272058469310453e-29,6.361014921385673e-28,1.1432221562581852e-20,2.566095315015369e-28,2.0452786585079777e-30,1.6588655127719913e-36,1.42360223988255e-30,4.0068078741481613e-35,2.0221083433222864e-40,1.523803274902661e-30,2.770567982737785e-38,7.073471418465215e-19,2.9771197603255677e-52,2.29957127117845e-56,4.84466051941373e-44,1.8408960357415275e-44,9.765413332320034e-46,1.9015226464161245e-32,1.3938020771509985e-56,1.730927408539499e-52,3.665256035844466e-47,1.5250642675598195e-40,1.5899077527899378e-40,3.892416484306755e-49,3.2235821145792696e-32,1.275660741861393e-50,1.1297272749205604e-57,4.884740942776399e-63,1.9142043833139866e-38,7.645618330672538e-63,9.712459831317182e-46,6.935692091177817e-52,1.1660383987459764e-44,1.44571739657887e-58,1.3820439674696031e-56,1.1432221163918363e-20,5.699328835839989e-56
3.468011677400366e-17,0.745627404844321,2.2784337692340222e-20,8.56077024132415e-22,8.194679626299525e-31,1.0718833061594332e-30,0.0,0.0,5.981025688785371e-17,1.925671403596938e-30,1.934811959119598e-37,2.2492886910866638e-37,6.880519002911104e-41,1.7643639613310266e-52,3.699187627427981e-35,3.0941238036450485e-27,9.133482521664017e-31,3.1396648687863833e-27,1.664117376894019e-63,9.55741633111921e-47,1.5154458437929633e-63,9.132025327302808e-63,1.4146990776387845e-18,2.262350745253923e-56,4.848151242836172e-44,2.6927076975699268e-70,5.057092365066817e-74,5.200338214700232e-58,3.2959900243380056e-71,1.5263231981923554e-70,4.902631342804026e-44,2.2963369728560923e-81,8.56816023350023e-81,2.739321215310563e-82,3.76,0.0,0.5277506343750241,0.9999999998899842,3.1954114118843424e-38,8.429187688135939e-42,1.2484224568741692e-12,1.2484224568742124e-12,1.1001569508936385e-10,6.482762445610897e-32,3.1396648686886452e-27,5.983304122315409e-17,1.8046026677489865e-26,2.135997714021524e-29,5.601302971433789e-41,2.947160575872777e-27,1.1332685630089964e-29,1.538010322618387e-33,1.210888489558024e-28,2.5444189109308458e-27,2.2864521449753822e-20,1.026443346721103e-27,8.181156272867146e-30,7.984418877242006e-36,5.69443792233043e-30,1.602732863426687e-34,1.617698560557951e-39,6.095244089571698e-30,1.1082339878332315e-37,1.4146990807256406e-18,4.7634291172115446e-51,3.679342975786241e-55,1.9829351591258377e-43,1.4727255448343188e-43,7.812392528497928e-45,7.606129476196806e-32,2.23010082185894e-55,2.7695054188133433e-51,2.9322222294304524e-46,1.2200610304199659e-39,6.359663528336378e-40,3.1139019609683383e-48,1.2894394514669155e-31,1.0470249265440345e-49,1.807575185859488e-56,8.01212783969858e-62,8.14067303777981e-38,1.452432763866162e-61,3.93904126796438e-45,6.615818837902126e-51,9.328363389539408e-44,2.3131627048465978e-57,2.2112846083178132e-55,2.2864519855091758e-20,9.119008991101062e-55
6.936035114320307e-17,0.7456274048444972,4.5568752865233016e-20,1.7121569752159217e-21,3.2778808501360706e-30,4.28754459583572e-30,0.0,0.0,1.1962071657439889e-16,7.702705202806842e-30,1.547854156560011e-36,1.799436287986962e-36,5.504431808332245e-40,1.41149535163868e-51,1.4796788101584003e-34,1.2376526663204026e-26,3.653402517593011e-30,1.2558692025159613e-26,2.6637643385767557e-62,7.645956077685959e-46,5.618210083525843e-62,3.385514365092046e-61,2.8294029461221794e-18,3.6197728562583056e-55,3.878532706479565e-43,9.982688418900409e-69,1.7265455877487892e-72,8.320579600680858e-57,1.2216674151595714e-69,5.658504045527864e-69,3.9221168867196244e-43,1.941907817348799e-79,7.245380809583633e-79,2.316519708434316e-80,3.76,0.0,0.5277506343737757,0.9999999997799681,2.5563367113547096e-37,6.743370533268789e-41,2.4968491469620222e-12,2.496849146962195e-12,2.2003175025183814e-10,2.593182209261454e-31,1.2558692024377704e-26,1.196662853176962e-16,7.218429028407335e-26,8.544012509890769e-29,4.4810556710505525e-40,1.1788672248642552e-26,4.533086248639929e-29,6.152056957967931e-33,4.8435662111362845e-28,1.0177701533241367e-26,4.572912360715573e-20,4.105783828042343e-27,3.2724708533102895e-29,4.2729168744288576e-35,2.2777809611287757e-29,6.410960252421252e-34,1.294163563971414e-38,2.4381038265906505e-29,4.432956488695791e-37,2.829402958469635e-18,7.621516347662251e-50,5.886971671019658e-54,8.292250772784951e-43,1.1781838949350632e-42,6.249938829688062e-44,3.0424596908432196e-31,3.56817506115241e-54,4.431225689988058e-50,2.3457847451160084e-45,9.760526268537213e-39,2.5438720169260976e-39,2.4910494360620673e-47,5.157771300387175e-31,8.800069956184522e-49,2.8921296331014064e-55,1.3448223732384448e-60,3.643331722193345e-37,3.05710550857366e-60,1.6188564014121938e-44,7.000247417032407e-50,7.46271385762814e-43,3.701072431723573e-56,3.5380670881103037e-54,4.5729117228491266e-20,1.4590480739726957e-53
1.387208198816019e-16,0.7456274048448492,9.113758387762316e-20,3.4243169497410136e-21,1.3111545381004773e-29,1.7150203930205934e-29,0.0,0.0,2.392416359201049e-16,3.0810859984632403e-29,1.238285157120603e-35,1.4395511598993168e-35,4.403552397083658e-39,1.1291979479681132e-50,5.918722736025504e-34,4.950616939100628e-26,1.4613630395302488e-29,5.023483687034658e-26,4.265767443886308e-61,6.116774460100724e-45,1.8055194957601092e-60,1.0879999305132982e-59,5.658810664510764e-18,5.791646277704531e-54,3.1028310956686744e-42,3.2081381229250934e-67,5.535790461201062e-71,1.3312959668145233e-55,3.92604136853609e-68,1.8184686910376263e-67,3.1376984451094375e-42,1.2475470599723554e-77,4.654676004755624e-77,1.4882105046924048e-78,3.76,0.0,0.5277506343712787,0.9999999995599359,2.0450723985071427e-36,5.394705030066696e-40,4.993702527125761e-12,4.9937025271264554e-12,4.4006382165474177e-10,1.0373307118317455e-30,5.023483686409131e-26,2.3933277346571083e-16,2.887375282844039e-25,3.417609289872051e-28,3.5848498528214336e-39,4.715474867492707e-26,1.8132371798001734e-28,2.4608259298893027e-32,1.9374288960825466e-27,4.0710857949716914e-26,9.145833745419136e-20,1.6423156192146758e-26,1.3089900232609453e-28,2.5724829754158345e-34,9.111135425910548e-29,2.5643973576297164e-33,1.035332675226414e-37,9.752427629948045e-29,1.7731922612439894e-36,5.658810713900648e-18,1.2194449194622365e-48,9.41917222113091e-53,3.605297328427815e-42,9.42548455672636e-42,4.999961085307063e-43,1.216985554204561e-30,5.709090286437466e-53,7.08997397653881e-49,1.876630582720456e-44,7.808435520197141e-38,1.0175502096036546e-38,1.9927152786704882e-46,2.0631114456376158e-30,7.718220516496164e-48,4.627415198040926e-54,2.3529286288296534e-59,1.766978306593197e-36,7.237638536102001e-59,6.821412850130305e-44,8.332332902847073e-49,5.970181410265396e-42,5.9217262384839255e-55,5.660917693521768e-53,9.145831193950112e-20,2.334482249287065e-52
2.7744175735839957e-16,0.7456274048455533,1.822752485688223e-19,6.848637188223728e-21,5.244625733463357e-29,6.86008892501165e-29,0.0,0.0,4.784834745019792e-16,1.2324351825756942e-28,9.906288523082068e-35,1.151641772458675e-34,3.522845190645038e-38,9.03359014837644e-50,2.3674905750967068e-33,1.980248017674552e-25,5.845457268753111e-29,2.0093951437773387e-25,6.837193987569458e-60,4.893424035777312e-44,5.778438644371185e-59,3.482067537976923e-58,1.1317626026975103e-17,9.266643015580398e-53,2.482267241679407e-41,1.0267484415732306e-65,1.771566082366377e-69,2.13007662949254e-54,1.2565024221880886e-66,5.81988311322911e-66,2.510161067559126e-41,7.98478652706092e-76,2.9791735616054087e-75,9.525127928031367e-77,3.76,0.0,0.5277506343662847,0.9999999991198716,1.6360591252631426e-35,4.315768185971554e-39,9.987409287405372e-12,9.987409287408157e-12,8.801278087724244e-10,4.14977755867743e-30,2.0093951432769158e-25,4.786657495974612e-16,1.154950847430038e-24,1.3670445372524319e-27,2.867882006108448e-38,1.8861911238038682e-25,7.252956328057578e-28,9.843310118563124e-32,7.749720095944654e-27,1.6284353573369107e-25,1.829168032771894e-19,6.569266650967141e-26,5.235963561737624e-28,1.7196455149330707e-33,3.6444564842360707e-28,1.025767591916214e-32,8.282667703387482e-37,3.90097347033585e-28,7.09283284285623e-36,1.131762622453477e-17,1.9511134678785018e-47,1.5070687094705716e-51,1.67283497725881e-41,7.540392301807603e-41,3.999973034923163e-42,4.867946354895687e-30,9.134550022391556e-52,1.1343966281699085e-47,1.5013055840193032e-43,6.246753090738012e-37,4.0702042977903376e-38,1.5939698805725028e-45,8.252453446126236e-30,7.259628353965833e-47,7.403871557680578e-53,4.408559375203305e-58,9.545069254103691e-36,1.90882749455853e-57,3.005496616125866e-43,1.1037277099371176e-47,4.776150963078699e-41,9.474772386264791e-54,9.05747972987264e-52,1.8291670121836415e-19,3.7351759359285776e-51
5.548836323119949e-16,0.7456274048469616,3.645505886169036e-19,1.3697278822920994e-20,2.0978543575717563e-28,2.7440388354341422e-28,0.0,0.0,9.569671512275782e-16,4.929742294458902e-28,7.925033626706954e-34,9.21313744158148e-34,2.818278250201179e-37,7.226874581350525e-49,9.46996511461899e-33,7.920994452925896e-25,2.338184766143028e-28,8.037586261584044e-25,1.0977788762263427e-58,3.914742021321817e-43,1.8491092119629525e-57,1.1142669361363684e-56,2.2635256454652496e-17,1.482663985822871e-51,1.9858153681198358e-40,3.285651135637932e-64,5.669042916606559e-68,3.408126667412759e-53,4.020830859074593e-65,1.8623724679331867e-64,2.0081303181182773e-40,5.110274137534355e-74,1.9066748487350428e-73,6.096096917536743e-75,3.76,0.0,0.5277506343562968,0.999999998239744,1.3088477742929955e-34,3.452617366400816e-38,1.9974822807773134e-11,1.9974822807784276e-11,1.7602551602557316e-09,1.6602732093632334e-29,8.037586257580662e-25,9.573317012038473e-16,4.619804858271754e-24,5.4681795045773075e-27,2.2943064503590433e-37,7.544766714421572e-25,2.9011858515260137e-27,3.9373254117053207e-31,3.0998886913856025e-26,6.513743532145724e-25,3.6583388743889e-19,2.627707493697282e-25,2.094386202288668e-27,1.2403799200582554e-32,1.4577830545421094e-27,4.103135645647215e-32,6.626135091938089e-36,1.5603898347163384e-27,2.837181469830631e-35,2.2635257244891384e-17,3.1217820377351237e-46,2.411310059347618e-50,8.53707551111271e-41,6.032314580055816e-40,3.1999803474924056e-41,1.947179995446816e-29,1.4615276209374712e-50,1.8150344773890766e-46,1.2010449194583253e-42,4.9974025383089025e-36,1.6280829339578868e-37,1.2748508584041086e-44,3.300984361251767e-29,7.543781206103836e-46,1.1846203525729517e-51,9.11408413864332e-57,5.799750520088225e-35,5.456700193105964e-56,1.4239770631707935e-42,1.582407666315971e-46,3.8209258327251236e-40,1.5159650946573913e-52,1.4491986746203925e-50,3.658334792034637e-19,5.976285198564839e-50
