Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3CF3(1),O2(2),H2O(3),CH4(4),CH2CF2(57),HF(38),O2(161),S(164),CF2O(49),S(125),C2HF(58),S(463),C2HF(468),C2H2F3(68),S(165),S(464),S(130),C2H2F2(59),C2H3F2(65),C2H2F3(67)
6.485903522826835e-05,0.7098296684159626,1.0758755026550925e-06,2.89183640262962e-06,4.6402416082866504e-07,3.9539406619164556e-05,0.0,0.0,1.9616726670517877e-05,5.505583450519928e-08,1.5669412941113597e-05,2.844037680461903e-06,4.170684325177976e-08,9.057930338357447e-19,4.151079351176785e-13,3.3979075360048556e-08,8.907707475346817e-10,0.0007741935212883792,6.695664794249447e-16,6.8804939132643635e-12,5.033252194673675e-13,2.6974669538504322e-15,8.691022417693429e-10,7.996984469125219e-13,5.739998663196512e-13,9.85481496059745e-13,6.0177244658184824e-18,6.771362630777349e-12,2.2271030823393004e-17,1.1584913093507191e-18,6.188041618000093e-11,1.273342178451943e-19,2.86112632181622e-17,2.1144198984583804e-16,3.76,0.0,0.2766242047314303,0.9985364587815241,6.350987520750611e-05,4.567871496076315e-12,0.26173687167640547,0.2634050635250808,0.0006154632163308923,1.6065920127328457e-11,0.0007927801221451708,0.0001261492694619546,0.00041374531162016655,1.0378018674285338e-08,9.641623504192437e-10,1.7344137902149392e-06,1.5530125190420528e-06,2.851238185695156e-05,2.1396763416170947e-10,7.458416021371538e-05,2.875629326475231e-07,5.675159600716662e-06
6.554246310158757e-05,0.7100784168415996,1.0865151290453874e-06,2.928003401979742e-06,4.7154751753797477e-07,4.028194165512945e-05,0.0,0.0,1.9831266159852927e-05,5.5967227138513376e-08,1.6160182228908823e-05,2.9315039352786474e-06,4.263951304490167e-08,9.422209755020616e-19,4.2756483199378866e-13,3.4657533666555166e-08,9.341411755438617e-10,0.0007885424700756904,7.044884211724716e-16,7.064301181708509e-12,5.30777410563569e-13,2.8064291232542712e-15,8.864513910699148e-10,8.413282280501859e-13,5.90185046730029e-13,1.0456887392167851e-12,6.401487212912246e-18,7.111441563453784e-12,2.4758306383729504e-17,1.2312710536969262e-18,6.371223097855147e-11,1.3665488833819728e-19,3.042375473467377e-17,2.2896168360776396e-16,3.76,0.0,0.2746808563457882,0.9985206150680374,6.476665480917015e-05,4.9229720379945445e-12,0.26365377546175467,0.2653532824884257,0.0006154534302569729,1.617765759203841e-11,0.0008077088137890562,0.00012723575842962705,0.00042169582572827973,1.0463580956758757e-08,9.827289566273014e-10,1.7493596383221491e-06,1.5841917224063347e-06,2.947711834645447e-05,2.1645582701512517e-10,7.599889297367664e-05,2.915538398004917e-07,5.724289229766687e-06
6.622589097490679e-05,0.7103254350532442,1.0971862492300699e-06,2.9643360724377154e-06,4.791587201608121e-07,4.103069980335744e-05,0.0,0.0,2.0046707548250073e-05,5.6891913291319684e-08,1.6660879698813522e-05,3.020675186551166e-06,4.3583271677721554e-08,9.797833282620903e-19,4.4027659778853614e-13,3.534239029643196e-08,9.791002803092653e-10,0.0008029853552802331,7.408466755064621e-16,7.25068976138191e-12,5.594050435879e-13,2.9186105737710744e-15,9.039639984142169e-10,8.846625414014418e-13,6.066716036955348e-13,1.1088810824364258e-12,6.8057518744259926e-18,7.464625561984434e-12,2.7490806858172827e-17,1.307901535634989e-18,6.557970670089598e-11,1.4654617957405669e-19,3.2330876018253246e-17,2.4772134979052564e-16,3.76,0.0,0.27275112673219903,0.9985046581970086,6.603465507013465e-05,5.301351191070043e-12,0.265556887989503,0.2672879299148948,0.0006154435745998635,1.6288504973516238e-11,0.00082274308997529,0.00012830389892239368,0.00042970626036593516,1.0547596448757756e-08,1.0014358591313176e-09,1.7640530512457205e-06,1.615653446277886e-06,3.0457915545084448e-05,2.1894756328788354e-10,7.742367065413336e-05,2.9556626495821385e-07,5.772589783992735e-06
6.690931884822601e-05,0.7105707351912999,1.107890277321002e-06,3.00083717074428e-06,4.868592895284597e-07,4.17856962024084e-05,0.0,0.0,2.0263069572376003e-05,5.7830116002102335e-08,1.7171598582776423e-05,3.111566731885007e-06,4.453815887619553e-08,1.0185091038823012e-18,4.5324708510237655e-13,3.603366655539415e-08,1.0256871961127362e-09,0.0008175212937947475,7.786855959067392e-16,7.43965644066148e-12,5.892449857430022e-13,3.034076771197913e-15,9.216406048172134e-10,9.297539923664324e-13,6.234632694132716e-13,1.175173899939799e-12,7.231426068703856e-18,7.831271209626755e-12,3.0489546588055826e-17,1.3885547083788805e-18,6.74832394993229e-11,1.570363818655376e-19,3.433659392802628e-17,2.677940934169319e-16,3.76,0.0,0.2708349204963625,0.9984885889058096,6.731389236806285e-05,5.70425443839965e-12,0.26744630588946117,0.26920910093169903,0.0006154336498126965,1.63984696676091e-11,0.0008378821761703695,0.00012935386071187324,0.0004377762168977457,1.0630081192517692e-08,1.020282124674715e-09,1.7784963617672982e-06,1.6473972062746751e-06,3.145461787073314e-05,2.214428012208982e-10,7.885840697474257e-05,2.9960050841196877e-07,5.820068819027208e-06
6.759274672154523e-05,0.710814329310508,1.1186286231369745e-06,3.0375094669193047e-06,4.946507647578482e-07,4.2546946820370834e-05,0.0,0.0,2.0480370846566062e-05,5.8782059047020836e-08,1.769243213962127e-05,3.204193918442936e-06,4.550421596099178e-08,1.0584280657320134e-18,4.664802253573995e-13,3.6731384773608925e-08,1.073941556801231e-09,0.0008321494092708725,8.180505267473076e-16,7.63119772486397e-12,6.203348560655719e-13,3.1528942179134663e-15,9.39481777460115e-10,9.766564059621504e-13,6.405638372934775e-13,1.2446858913661334e-12,7.67945095061468e-18,8.211741063213327e-12,3.377707438854055e-17,1.4734092104093841e-18,6.942322890986721e-11,1.6815487445231683e-19,3.6445006795335974e-17,2.8925649395150346e-16,3.76,0.0,0.2689321429080537,0.9984724079241586,6.860438486931203e-05,6.132979023568298e-12,0.26932212510867454,0.27111688999942085,0.0006154236563438975,1.6507559000106938e-11,0.0008531253046794598,0.00013038582578407527,0.0004459052991158256,1.0711052185339695e-08,1.039266825682583e-09,1.7926920708499989e-06,1.67942253287082e-06,3.246706576128584e-05,2.2394149917406015e-10,8.030301609762556e-05,3.036568762936655e-07,5.866734448318888e-06
6.827617459486445e-05,0.7110562293819715,1.1294026922525212e-06,3.074355743936957e-06,5.025347152429935e-07,4.3314468437920275e-05,0.0,0.0,2.0698629868881865e-05,5.974796699597853e-08,1.8223473667805674e-05,3.298572145558905e-06,4.648148596782136e-08,1.0995707855850316e-18,4.799800304512517e-13,3.743556829295025e-08,1.1239034969468177e-09,0.000846868832046427,8.589878210669799e-16,7.825309842745908e-12,6.527130335875912e-13,3.2751304739925544e-15,9.574881093789067e-10,1.0254248529681267e-12,6.579771627207254e-13,1.3175391528645892e-12,8.150802719533828e-18,8.606403710743359e-12,3.737756617306172e-17,1.562650602962698e-18,7.140007789220538e-11,1.7993215910954427e-19,3.866034789417197e-17,3.121887326915086e-16,3.76,0.0,0.26704269989658336,0.9984561159741732,6.990615250677337e-05,6.5888754797210464e-12,0.27118444091650623,0.2730113909166319,0.0006154135946372279,1.6615780227508037e-11,0.0008684717145891648,0.00013139998750895659,0.0004540931132283459,1.0790527310860998e-08,1.0583890402349151e-09,1.8066428362088594e-06,1.711728971444957e-06,3.349509606884285e-05,2.2644361563870427e-10,8.175741263668546e-05,3.0773568042398533e-07,5.912595305613477e-06
6.895960246818367e-05,0.7112964472926794,1.1402138861058227e-06,3.111378797408076e-06,5.105127352229202e-07,4.40882786315068e-05,0.0,0.0,2.09178650273711e-05,6.072806526894315e-08,1.8764816518599297e-05,3.3947168673557942e-06,4.747001364173161e-08,1.141968638998808e-18,4.937505940032757e-13,3.8146241453917946e-08,1.1756136530567723e-09,0.0008616786990721727,9.015448593210978e-16,8.021988753134016e-12,6.864186656648673e-13,3.4008541784674066e-15,9.756602191154621e-10,1.076115676990882e-12,6.757071639624438e-13,1.3938592502501996e-12,8.646493584472103e-18,9.01563383056331e-12,4.131692250013665e-17,1.6564716211339104e-18,7.341419287250995e-11,1.923998906056386e-19,4.098698924928202e-17,3.366747247148674e-16,3.76,0.0,0.26516649804621023,0.9984397137704263,7.121921697515109e-05,7.0733492005945505e-12,0.27303334790974887,0.27489269682454404,0.0006154034651318063,1.6723140537836325e-11,0.0008839206517100766,0.00013239654983588574,0.0004623392678479504,1.0868525271773248e-08,1.0776478520395224e-09,1.8203514612274895e-06,1.7443160823284348e-06,3.453854244920761e-05,2.2894910924989237e-10,8.3221511666735e-05,3.118372381853542e-07,5.9576605079242855e-06
6.96430303415029e-05,0.7115349948468752,1.1510636020992231e-06,3.1485814352859506e-06,5.185864343836613e-07,4.4868395757456664e-05,0.0,0.0,2.113809460625304e-05,6.172258019121728e-08,1.9316554109145367e-05,3.4926435952639995e-06,4.84698453859568e-08,1.1856537948235e-18,5.077960925486915e-13,3.886342958288733e-08,1.229113164815237e-09,0.0008765781538407696,9.457700678535008e-16,8.221230151383585e-12,7.214916762323607e-13,3.530135070761862e-15,9.939987503782065e-10,1.1287865218299588e-12,6.937578230640136e-13,1.4737752924311016e-12,9.167572481358292e-18,9.439812250670108e-12,4.5622869767270074e-17,1.755072428152018e-18,7.546598378723914e-11,2.0559090672761228e-19,4.342944545569496e-17,3.628022525578219e-16,3.76,0.0,0.2633034445916776,0.9984232020199997,7.254360173065791e-05,7.587862014634017e-12,0.2748689400175833,0.2767609002115276,0.0006153932682621408,1.682964705143955e-11,0.0008994713685212547,0.00013337572653281351,0.0004706433739803959,1.0945065526067633e-08,1.0970423504054669e-09,1.8338208844840944e-06,1.7771834408512372e-06,3.559723573152409e-05,2.3145793879802147e-10,8.46952287320649e-05,3.159618724011626e-07,6.001939620980652e-06
7.032645821482211e-05,0.7117718837660564,1.1619532336667946e-06,3.1859664775917926e-06,5.267574450267978e-07,4.565483893618193e-05,0.0,0.0,2.1359336792081704e-05,6.273173904929199e-08,1.9878779935638126e-05,3.592367900549931e-06,4.948102936143292e-08,1.23065930645765e-18,5.221207873739654e-13,3.958715897987423e-08,1.2844436763791137e-09,0.000891566346315087,9.91712937960396e-16,8.423029475457129e-12,7.579727742526207e-13,3.66304401263788e-15,1.0125043717600697e-09,1.1834963599163247e-12,7.121331865062728e-13,1.5574200071763947e-12,9.715126710223401e-18,9.879326009800274e-12,5.03250669933874e-17,1.8586608741064043e-18,7.75558641227805e-11,2.1953926658750485e-19,4.5992377363744216e-17,3.9066310506537153e-16,3.76,0.0,0.26145344741372106,0.9984065814225365,7.387933197416944e-05,8.133933806078173e-12,0.2766913105065765,0.2786160929176754,0.0006153830044581788,1.693530682169038e-11,0.0009151231241143392,0.0001343377404169752,0.00047900504501302435,1.1020168224256838e-08,1.1165716302161001e-09,1.8470541691903367e-06,1.81033063738785e-06,3.667100428358789e-05,2.3397006324025617e-10,8.617847985482749e-05,3.201099111947696e-07,6.045442625107277e-06
7.100988608814133e-05,0.712007125689956,1.1728841703647222e-06,3.2235367561508604e-06,5.350274305668656e-07,4.6447628036952485e-05,0.0,0.0,2.158160967994068e-05,6.375577014648673e-08,2.0451587586616534e-05,3.693905416792088e-06,5.0503615591560425e-08,1.2770191302976662e-18,5.367290259654095e-13,4.031745690613352e-08,1.3416473377149836e-09,0.0009066424328573973,1.0394240463385906e-15,8.62738191217381e-12,7.959034622076794e-13,3.7996530103423944e-15,1.0311777764133783e-09,1.2403055214973169e-12,7.308373660554453e-13,1.644929818119455e-12,1.0290283653892327e-17,1.0334568419378096e-11,5.545521740279512e-17,1.9674527695087614e-18,7.968425095824054e-11,2.342802857974572e-19,4.86805960511473e-17,4.203532197589444e-16,3.76,0.0,0.2596164150346347,0.9983898526702942,7.522643463332269e-05,8.713144158454505e-12,0.278500551985611,0.2804583661393086,0.0006153726741453261,1.7040126835759107e-11,0.0009308751841386159,0.00013528282261326434,0.0004874238967032891,1.109385414808467e-08,1.1362347919022345e-09,1.8600544929787966e-06,1.8437572774017913e-06,3.775967436313989e-05,2.3648544171148185e-10,8.767118154299583e-05,3.242816878637131e-07,6.08817988139625e-06
7.187882388093939e-05,0.7123038616999031,1.186844031037315e-06,3.271577085070556e-06,5.456877992287506e-07,4.746480814458248e-05,0.0,0.0,2.186573308940885e-05,6.507960145876359e-08,2.1195306071117462e-05,3.825647318856037e-06,5.182031962638533e-08,1.3379733812758825e-18,5.557189600474506e-13,4.125551665754134e-08,1.41715043624508e-09,0.0009259363792884282,1.1027207137870514e-15,8.890882557003192e-12,8.462899806512626e-13,3.978801436797126e-15,1.0551633083295455e-09,1.3156637432632278e-12,7.551000119774438e-13,1.761995700644768e-12,1.1063263296769716e-17,1.0936724168737656e-11,6.264942952828441e-17,2.1136426764047218e-18,8.244663420526605e-11,2.5422498373549778e-19,5.228725593498442e-17,4.609021910049696e-16,3.76,0.0,0.2572993160955703,0.9983684279614212,7.695566242498211e-05,9.50001835068639e-12,0.28078208108626274,0.2827821934844365,0.0006153594443918517,1.71721975181088e-11,0.0009510466835026736,0.00013646036557239005,0.0004982099324833081,1.1185529263668656e-08,1.1614272478722877e-09,1.8762524126703822e-06,1.8866601778917895e-06,3.916509474587767e-05,2.39688230251545e-10,8.958257872051157e-05,3.2962066402864447e-07,6.14142891152855e-06
7.274776167373744e-05,0.7125979774880783,1.2008757437452207e-06,3.3199273275825125e-06,5.565144050692116e-07,4.849232420821343e-05,0.0,0.0,2.215158863351007e-05,6.642831964190653e-08,2.195647504859136e-05,3.960378192628995e-06,5.3155650661928624e-08,1.4012469131262569e-18,5.751837584073301e-13,4.220430068050435e-08,1.4958394586850522e-09,0.0009453693523847363,1.169068344494046e-15,9.15849131466754e-12,8.991771512727492e-13,4.1642027941191504e-15,1.0794227638641708e-09,1.3946457125776928e-12,7.799097129102405e-13,1.8858338886885823e-12,1.1885254846678692e-17,1.1565789202515094e-11,7.066536578008138e-17,2.2690876934929646e-18,8.527281931267299e-11,2.755886588932144e-19,5.611506736810597e-17,5.047871219273914e-16,3.76,0.0,0.25500284350854935,0.9983468309111844,7.870338378520523e-05,1.0346641587263516e-11,0.28304272243715034,0.28508546668471024,0.0006153461086573678,1.7302935943786805e-11,0.0009713776740345667,0.00013761143053423085,0.0005090870076856683,1.1274993714826041e-08,1.1868328624067966e-09,1.8920860167219594e-06,1.93001345926479e-06,4.059395650360542e-05,2.4289613024737615e-10,9.150894975809546e-05,3.349992683665735e-07,6.1934801435465494e-06
7.36166994665355e-05,0.712889496413159,1.2149821391368743e-06,3.3685933830847266e-06,5.675108294727198e-07,4.9530222083369335e-05,0.0,0.0,2.243921296102986e-05,6.780240192862973e-08,2.273528773553216e-05,4.098130644962805e-06,5.450972440811337e-08,1.4669162040958539e-18,5.951329825364906e-13,4.316387154900987e-08,1.5778046026364307e-09,0.0009649396618875524,1.2385788067217023e-15,9.430196627147186e-12,9.546559689235569e-13,4.356013446210317e-15,1.1039577348494892e-09,1.4773854163815168e-12,8.052753899382061e-13,2.0167519115550844e-12,1.2758873295084481e-17,1.2222616844779952e-11,7.958439490126308e-17,2.4342916138469072e-18,8.816368938269723e-11,2.9845324481880543e-19,6.017503581496158e-17,5.522365876765466e-16,3.76,0.0,0.25272681367785493,0.9983250628914978,8.046966606637006e-05,1.1256705070209217e-11,0.28528266185318474,0.28736836874290095,0.0006153326677849836,1.743235602176437e-11,0.0009918666914571525,0.0001387365399515115,0.0005200543489716804,1.1362293747819472e-08,1.2124498249955314e-09,1.9075624893357735e-06,1.973816416945846e-06,4.204589292101317e-05,2.46109059110482e-10,9.345012656561844e-05,3.4041822046431226e-07,6.244357049140056e-06
7.448563725933355e-05,0.7131784416265662,1.2291660390466924e-06,3.4175811792200847e-06,5.786807236158335e-07,5.057854941541639e-05,0.0,0.0,2.2728642555450325e-05,6.920232886641111e-08,2.3531937751531455e-05,4.23893747385491e-06,5.588266160277907e-08,1.5350602004841364e-18,6.15576435665543e-13,4.413429420754796e-08,1.6631374048289205e-09,0.0009846456334372143,1.311367051539656e-15,9.705986350516451e-12,1.012819606082431e-12,4.554393018221214e-15,1.128769873576518e-09,1.564020763991724e-12,8.312061449119245e-13,2.1550679256046965e-12,1.368685375055607e-17,1.2908077586178192e-11,8.94947370908892e-17,2.6097825640592682e-18,9.11201374467793e-11,3.2290437842532314e-19,6.44786098726953e-17,6.034918337370844e-16,3.76,0.0,0.25047104463243186,0.9983031252555737,8.225458104033464e-05,1.2234076538046775e-11,0.2875020834877618,0.2896310810320347,0.000615319122606242,1.756047149683043e-11,0.0010125122879961236,0.00013983623008913498,0.0005311111890600628,1.1447476606259489e-08,1.238276339306417e-09,1.9226892049689697e-06,2.018068386290264e-06,4.3520535533612685e-05,2.4932693483238803e-10,9.540594240404927e-05,3.4587825218376606e-07,6.294083735444206e-06
7.53545750521316e-05,0.7134648360738317,1.2434302569554965e-06,3.4668966712314828e-06,5.900277966195111e-07,5.163735559477812e-05,0.0,0.0,2.3019913755491324e-05,7.062858450158255e-08,2.434661916528291e-05,4.382831676220438e-06,5.727458777139115e-08,1.605759685349703e-18,6.365241639249006e-13,4.5115635932129005e-08,1.7519307462160013e-09,0.001004485608344508,1.3875511877892363e-15,9.98584777516332e-12,1.0737634426557471e-12,4.759504472314559e-15,1.1538608914933687e-09,1.6546936974817563e-12,8.577112647132575e-13,2.3011109966294586e-12,1.4672053648728816e-17,1.3623059308525793e-11,1.0049192515135903e-16,2.796114069923937e-18,9.41430666477032e-11,3.490314577684911e-19,6.903769765328114e-17,6.588073162949144e-16,3.76,0.0,0.24823535601144506,0.9982810193380874,8.405820488216752e-05,1.3282806215828895e-11,0.28970116984859273,0.2918737833100154,0.0006153054739411333,1.768729595259871e-11,0.0010333130322048758,0.00014091104897940483,0.0005422567666886695,1.1530590350791852e-08,1.2643106230960206e-09,1.937473699876833e-06,2.0627687427186345e-06,4.5017515102804885e-05,2.525496760141567e-10,9.73762319056864e-05,3.513801074476516e-07,6.342684848190663e-06
7.622351284492966e-05,0.7137487024971705,1.2577775984421102e-06,3.5165458415082234e-06,6.01555821551956e-07,5.270669171855894e-05,0.0,0.0,2.3313062775167834e-05,7.208165656160838e-08,2.5179526540987468e-05,4.529846455102935e-06,5.8685633592007486e-08,1.6790988429426214e-18,6.579864685633213e-13,4.610796629504679e-08,1.8442788575516203e-09,0.0010244579433719102,1.4672525557943098e-15,1.0269767641327915e-11,1.1375850965026523e-12,4.971514189005634e-15,1.1792325589999884e-09,1.7495503118949363e-12,8.848002205237263e-13,2.4552213995921104e-12,1.571746046208358e-17,1.4368467521022689e-11,1.1267933286159228e-16,2.993866138472409e-18,9.723339034470147e-11,3.769278933005354e-19,7.38646810620565e-17,7.184512902084484e-16,3.76,0.0,0.246019569050451,0.9982587464553293,8.588061813966074e-05,1.4407133064873781e-11,0.29188010181275564,0.2940966537336352,0.000615291722598591,1.781284281221233e-11,0.0010542675087997192,0.00014196155466752048,0.0005534903265767791,1.1611683740176361e-08,1.2905509081213386e-09,1.9519236484693152e-06,2.107916901838071e-06,4.653646243261909e-05,2.557772018903331e-10,9.93608310895671e-05,3.5692454176647694e-07,6.390185497565804e-06
