Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3CF3(1),O2(2),H2O(3),CH4(4),CH2CF2(57),HF(38),O2(161),S(164),CF2O(49),S(125),C2HF(58),S(463),C2HF(468),C2H2F3(68),S(165),S(464),S(130),C2H2F2(59),C2H3F2(65),C2H2F3(67),CF2(43),CHFCF2(55),CF2CH(73),C2HF2(72),S(179),C2H3F2(64),CHF2(82),CHF3(42),S(1244),S(1385),CF2O2(181),CF2O2(276),CH2F2(41),S(203),S(1542),CHO2(322),C2F(467),S(174),S(413),S(1894),C2H3F2(66),C2HF4(54),CHFO(47),S(2753),S(512),CF2CF2(61),C2HF3(169),C2HF4(69),C2HFO(577),S(3833),S(2867),F(37),S(344),CFO(51),C1OO1(180),CH2O2(318),C2H2O(623)
5.963045894844118e-07,0.8630294183104309,9.269186661951033e-06,2.4431754428798943e-06,9.648376745693458e-07,7.506805360455358e-06,0.0,0.0,4.676889476049415e-06,4.557279842686279e-09,3.900049609605885e-07,3.2509288619206884e-07,2.910361128485422e-07,1.1470812985902337e-17,6.871386405331297e-13,8.041900614767536e-09,2.982737513767102e-07,1.1080729556542025e-05,9.899904478744213e-11,4.261128073010148e-11,3.0909305326208387e-15,2.514839758702748e-16,6.4096452393449155e-09,3.388385374085921e-12,8.743870934832833e-12,1.06684807847922e-13,2.8973386720338364e-18,6.626842213369049e-14,1.514196593882327e-14,1.5879592990093932e-15,4.462852927095899e-10,1.034932988260409e-16,4.754537170132164e-17,1.3163202794505326e-15,3.76,0.0,0.6215778636741305,0.9978186053023563,3.3339931670395963e-06,6.000496389340857e-08,0.11575831708470628,0.11616394457324469,0.0021616206744860668,7.214619121869475e-11,1.0766131386507016e-05,1.421423955507613e-05,0.0001855156824377289,2.3882302559726467e-10,4.989281799870166e-09,2.5273364009625014e-07,1.0245166915052632e-07,2.1365098726893326e-09,5.43903686035012e-09,2.1151858405208295e-05,2.582323798461505e-07,5.273489456410612e-07,9.632181765627183e-07,1.0117108954759286e-05,6.07475346333255e-07,7.275752960886995e-08,1.5667982161878974e-07,2.2214498834771758e-08,4.511525811781494e-07,2.5448223947400007e-07,5.514194482442148e-11,1.9247640809589884e-15,8.82292462641728e-11,3.247487641269262e-12,2.5649043388078793e-08,4.6192067080470736e-11,3.6711060878292814e-16,3.510380140671903e-10,2.7137268284805334e-09,1.218103718893897e-11,1.706011170040643e-11,5.137991990818858e-15,6.009363857059274e-09,2.2878602517208918e-10,4.365904882110159e-11,6.7545354046637476e-15,3.918057540832318e-11,4.7606077719476367e-11,7.082584658764928e-11,8.426504484724257e-11,3.2747566202276924e-09,2.1448564864597707e-15,4.020908906484836e-11,1.298723361064799e-08,5.558858473130872e-11,8.137479390879679e-11,8.16950169228831e-15,5.323365457687675e-15,7.222921055729579e-19
6.115808559443968e-07,0.8634489344995228,9.676705708653793e-06,2.5771042232355044e-06,1.0140940034875925e-06,8.026936076082249e-06,0.0,0.0,4.809779029400569e-06,4.781844576269037e-09,4.3819753654737387e-07,3.360738956886404e-07,3.1970801078336834e-07,1.2759031014784947e-17,7.316270880175213e-13,8.200975174166094e-09,3.138573162814097e-07,1.1655241488673338e-05,1.1182272247444182e-10,4.616053171557626e-11,3.569664115789891e-15,2.605024235055331e-16,6.3971528994820485e-09,3.745982163534497e-12,9.206394217385379e-12,1.2628932175441767e-13,3.355194658090481e-18,7.254571947830782e-14,1.7160750563782705e-14,1.7621672609595184e-15,4.812554679937579e-10,1.1961857265902333e-16,5.5333510813670674e-17,1.563403361627075e-15,3.76,0.0,0.6188583025287349,0.9978176338457916,3.5974904934949256e-06,6.466111020177061e-08,0.11846531885379182,0.11889156357158609,0.0021616184324234366,7.379830196216384e-11,1.1306844983128762e-05,1.4816663420255495e-05,0.00019490832000986367,2.4885151933230045e-10,5.2583493214345785e-09,2.6349693242364637e-07,1.0697192260983133e-07,2.3775544909427856e-09,5.576139015577543e-09,2.2213682966887396e-05,2.6661366346950235e-07,5.503916085668083e-07,1.0479016829481193e-06,1.0811033203888627e-05,6.611015826918e-07,7.946825714316933e-08,1.7207343382378493e-07,2.3703897737215945e-08,5.011707679123702e-07,2.588939539623507e-07,6.056329071280532e-11,2.113569186554524e-15,9.665893053485592e-11,3.551415890419097e-12,2.8628320770512665e-08,4.7675290632715064e-11,4.0306167761761456e-16,3.601966619488247e-10,3.0794575345090132e-09,1.2845637685132375e-11,1.8949364425468854e-11,5.707019674899098e-15,6.379296360995769e-09,2.4489246450987986e-10,5.131052045305106e-11,7.227582001941539e-15,4.083360237463755e-11,5.2153237742457184e-11,7.573835751613948e-11,9.004838250504882e-11,3.633975963233115e-09,2.3791995855926505e-15,4.5811175945121815e-11,1.3650950099664148e-08,6.337687640979419e-11,8.923254900729346e-11,8.320673752102682e-15,5.425343152003205e-15,8.541802164898326e-19
6.268571224043819e-07,0.8638666626694698,1.009164567479232e-05,2.713789052714416e-06,1.0644417006501541e-06,8.568616511489705e-06,0.0,0.0,4.944813604358675e-06,5.012090653502476e-09,4.908891409358199e-07,3.473450978030686e-07,3.502053421148506e-07,1.4171705435614248e-17,7.787159248924217e-13,8.368684451089445e-09,3.2988680530982914e-07,1.2244760026034312e-05,1.2589880574273253e-10,4.989606109035739e-11,4.119376936033977e-15,2.702681106343497e-16,6.385305990298681e-09,4.129783405645319e-12,9.682369696523562e-12,1.4885384650473006e-13,3.872184093450035e-18,7.931246561881661e-14,1.9391742151190256e-14,1.9508565701543234e-15,5.178820116369762e-10,1.3770690002325517e-16,6.412278196098183e-17,1.84826988535006e-15,3.76,0.0,0.6161505943762074,0.9978166341639884,3.873957361772107e-06,6.955325258329954e-08,0.12116015632078128,0.12160751001569851,0.002161616130001514,7.544138035851725e-11,1.1859998640502016e-05,1.542880285422072e-05,0.00020452104319070136,2.590349422510038e-10,5.53417561913837e-09,2.744349559320206e-07,1.1155721827872069e-07,2.6392283489670595e-09,5.713118647526878e-09,2.3299776273013587e-05,2.751346118896531e-07,5.738225168461415e-07,1.1383996716993247e-06,1.1534421997709228e-05,7.178404651688487e-07,8.658778592383358e-08,1.884658358084965e-07,2.5252574555862124e-08,5.550847175614268e-07,2.632199534512914e-07,6.633516826978785e-11,2.3145517991559884e-15,1.0572518515513364e-10,3.877788299072513e-12,3.185825670781675e-08,4.9182381836935356e-11,4.413273250720557e-16,3.6988314871173696e-10,3.48222168382257e-09,1.3533259871379128e-11,2.0985119884124892e-11,6.320187049014438e-15,6.763366275165616e-09,2.6165214011252194e-10,6.004618558313466e-11,7.719541351334651e-15,4.2512336691573206e-11,5.6998841222273673e-11,8.086189657941451e-11,9.605797379112848e-11,4.020801306185363e-09,2.6314184353110817e-15,5.200851414322928e-11,1.4332864427126693e-08,7.206598023536486e-11,9.761075011727086e-11,8.480570478978047e-15,5.532953886576674e-15,1.0058478892797615e-18
6.421333888643669e-07,0.864282610753667,1.0513976664127462e-05,2.8531549662983428e-06,1.1158736975771993e-06,9.132172071304474e-06,0.0,0.0,5.082141944354939e-06,5.24813021741288e-09,5.483527946164493e-07,3.589228565382438e-07,3.825758720876922e-07,1.5719506545698852e-17,8.285514048128573e-13,8.545094868142762e-09,3.4636868371000116e-07,1.2849345310635493e-05,1.4131094683027617e-10,5.382189131847745e-11,4.7487476780601304e-15,2.808202589738017e-16,6.374109276625449e-09,4.540880312194753e-12,1.0172005508475848e-11,1.74731699768813e-13,4.454333138409784e-18,8.660200044910063e-14,2.1851911085789087e-14,2.154911990361605e-15,5.561923984024733e-10,1.5793287697435438e-16,7.400773230832517e-17,2.175433634859497e-15,3.76,0.0,0.6134546871012482,0.997815605821625,4.163656354740283e-06,7.46877936409481e-08,0.12384288173094768,0.1243118349111445,0.0021616137662729684,7.707548137883882e-11,1.2425542687768642e-05,1.605046691187513e-05,0.0002143530171655309,2.69369909724989e-10,5.816735136811246e-09,2.855442937283116e-07,1.16206165870626e-07,2.92273813568509e-09,5.849976087783733e-09,2.4410022816251125e-05,2.8379849729026304e-07,5.976342088210259e-07,1.234984950213823e-06,1.2287752001414938e-05,7.777772049295022e-07,9.412801959591409e-08,2.0588705623118114e-07,2.6861309319883194e-08,6.130670045346246e-07,2.6746165334706275e-07,7.246788317897356e-11,2.5280687666771584e-15,1.1546274173721524e-10,4.227790574364874e-12,3.535195202411199e-08,5.071391200373131e-11,4.819752151263545e-16,3.801046372709743e-10,3.92452525622969e-09,1.4244310600168201e-11,2.3173772858169376e-11,6.9794233275231475e-15,7.161774784596635e-09,2.7907028101231543e-10,6.998368157147329e-11,8.230544904731321e-15,4.4216219512988075e-11,6.215359005807773e-11,8.619993403356091e-11,1.0229534325789301e-10,4.436426604663536e-09,2.9022717922606413e-15,5.884479093751641e-11,1.503300418044137e-08,8.173801156981713e-11,1.0652824540719821e-10,8.649257015179057e-15,5.646234986969567e-15,1.1796393438015549e-18
6.574096553243519e-07,0.8646967866508066,1.0943668803871037e-05,2.995129149142623e-06,1.1683830980319776e-06,9.717924898923932e-06,0.0,0.0,5.221915754368737e-06,5.490086048592515e-09,6.108681700796683e-07,3.708237499114524e-07,4.1686606701328436e-07,1.7413878590036348e-17,8.812844860203106e-13,8.730266483655419e-09,3.6330961094359873e-07,1.3469058646881885e-05,1.5814581802971429e-10,5.794198569931425e-11,5.4672521352976785e-15,2.9219992752418895e-16,6.3635670898174274e-09,4.980373831410721e-12,1.0675517120240043e-11,2.0430747716998737e-13,5.108130959147453e-18,9.44496665459043e-14,2.4559233771665458e-14,2.375259298613949e-15,5.962135385554841e-10,1.8048116777938854e-16,8.508872585917393e-17,2.5498022439294583e-15,3.76,0.0,0.6107705288250365,0.9978145483768813,4.4668474911519735e-06,8.007121993213513e-08,0.12651354709282298,0.12700458903777945,0.002161611340276423,7.870065957079775e-11,1.3003428136010074e-05,1.668146534275213e-05,0.00022440340925903646,2.7985305656698627e-10,6.106002382694391e-09,2.9682154055609736e-07,1.2091744688885168e-07,3.229326630028441e-09,5.986711671301821e-09,2.5544307897406638e-05,2.9260853109347696e-07,6.218192424932418e-07,1.3379352623758554e-06,1.3071490537008866e-05,8.409963056571362e-07,1.021007693300769e-07,2.2436672687923349e-07,2.853086565461819e-08,6.752913262062786e-07,2.716204762188616e-07,7.897158365339545e-11,2.754471475239387e-15,1.2590723153021478e-10,4.602637210258907e-12,3.9122753989371814e-08,5.227044139120461e-11,5.250719748055258e-16,3.908679071999311e-10,4.408954602589335e-09,1.4979205051838966e-11,2.5521751002059856e-11,7.686667986271243e-15,7.574719228674648e-09,2.971516727756189e-10,8.12494559343195e-11,8.760710915056479e-15,4.594469508278986e-11,6.76282117559946e-11,9.17558726306863e-11,1.0876186257386071e-10,4.882051779829728e-09,3.192521084311048e-15,6.636540859175335e-11,1.575139540517778e-08,9.24804191011942e-11,1.1600396424011298e-10,8.826791302366807e-15,5.765219489014928e-15,1.3781047619465284e-18
6.726859217843369e-07,0.8651091982250216,1.1380692124631246e-05,3.139641079432306e-06,1.2219631756519666e-06,1.0326193906598224e-05,0.0,0.0,5.364289581879154e-06,5.738091754703209e-09,6.787214013040029e-07,3.8306455851870424e-07,4.5312111472838194e-07,1.9267077433036826e-17,9.370707750163055e-13,8.92425349759632e-09,3.8071643268066404e-07,1.4103962414028768e-05,1.764931192383081e-10,6.22602488984931e-11,6.285212770221413e-15,3.044500816905463e-16,6.3536833610656675e-09,5.4493742022879495e-12,1.1193127174366194e-11,2.3799885946746994e-13,5.840555234409153e-18,1.028928974264667e-13,2.753273838124823e-14,2.6128669029410213e-15,6.379717932283149e-10,2.055468055543002e-16,9.747212472975229e-17,2.9766994740861198e-15,3.76,0.0,0.6080980679040198,0.9978134613816048,4.78378828599127e-06,8.571010463982681e-08,0.12917220417952957,0.12968582295079095,0.0021616088510368245,8.031696906254721e-11,1.3593606668195797e-05,1.7321608727652837e-05,0.0002346713889427755,2.904810392274672e-10,6.401951929706634e-09,3.0826330532279526e-07,1.25689814582352e-07,3.5602724277249498e-09,6.123325736325782e-09,2.670251761746672e-05,3.0156786362731106e-07,6.463702016079079e-07,1.4475331480344243e-06,1.3886095616184914e-05,9.075815492541953e-07,1.1051775118727664e-07,2.4393407934157447e-07,3.026199065409742e-08,7.419323847334111e-07,2.7569785294780457e-07,8.585625965235041e-11,2.994105823996919e-15,1.3709516156299594e-10,5.003570701831872e-12,4.318424997575002e-08,5.385251918441194e-11,5.706831897681785e-16,4.0217937744543903e-10,4.938175298046996e-09,1.5738367617924506e-11,2.8035510316704002e-11,8.443869424002716e-15,8.00239306833619e-09,3.1590066652649547e-10,9.39791117741618e-11,9.310144735408222e-15,4.7697211110443843e-11,7.343345336979692e-11,9.75330478314971e-11,1.154587538144791e-10,5.358881888772065e-09,3.5029298724333495e-15,7.461748122190809e-11,1.6488062726218416e-08,1.0438617048673024e-10,1.2605691023265847e-10,9.013224631021921e-15,5.8899364853652744e-15,1.6040120889571297e-18
6.87962188244322e-07,0.8655198533060268,1.1825016460922556e-05,3.28662264514702e-06,1.2766073722467808e-06,1.0957294799369237e-05,0.0,0.0,5.509420700077273e-06,5.992291953756969e-09,7.522048972600282e-07,3.9566225479565157e-07,4.913849507116197e-07,2.1292208834569442e-17,9.960704737198844e-13,9.127104745207417e-09,3.9859617289739336e-07,1.4754119986003678e-05,1.964455840921957e-10,6.678052748083665e-11,7.21384984988271e-15,3.176156573227986e-16,6.344461654017312e-09,5.949000536505314e-12,1.1725065339844184e-11,2.762584651881002e-13,6.6590986337837485e-18,1.1197130810164427e-13,3.079255234348843e-14,2.8687474973234876e-15,6.814929898626082e-10,2.333354998596462e-16,1.1127047326333141e-16,3.461888148834176e-15,3.76,0.0,0.6054372529287121,0.9978123443814755,5.114733809921226e-06,9.16111101131717e-08,0.1318189045300842,0.13235558698173241,0.0021616062975657636,8.192446356672254e-11,1.4196030629703403e-05,1.79707086027219e-05,0.0002451561278424842,3.0125053777422974e-10,6.704558415699515e-09,3.198662133932792e-07,1.305220939104871e-07,3.916889640716705e-09,6.25981862431259e-09,2.7884538869620485e-05,3.1067958384560786e-07,6.712797011622013e-07,1.5640658094917619e-06,1.4732015979972754e-05,9.776159839020882e-07,1.1939058385138438e-07,2.646179435358435e-07,3.2055414783228785e-08,8.131657786619742e-07,2.7969522388690944e-07,9.313174277287586e-11,3.2473122229564273e-15,1.4906389094831463e-10,5.431860770140976e-12,4.755026142532737e-08,5.5460683478932154e-11,6.188734041098183e-16,4.140451289807157e-10,5.514930971151155e-09,1.652223273525394e-11,3.072153100954371e-11,9.252983741101106e-15,8.444985855103403e-09,3.353211882140845e-10,1.0831775164779308e-10,9.878939124255636e-15,4.947321910927481e-11,7.958007586835678e-11,1.035347280690084e-10,1.2238709281883742e-10,5.868126367116861e-09,3.834263360908065e-15,8.364983037611319e-11,1.7243029458374944e-08,1.1755393698472375e-10,1.367061547209522e-10,9.208602177723127e-15,6.020411463981903e-15,1.8603591277704266e-18
7.03238454704307e-07,0.8659287596892608,1.2276611370397097e-05,3.4360082364461636e-06,1.3323092966068633e-06,1.1611540093867305e-05,0.0,0.0,5.657468993727891e-06,6.252842451474419e-09,8.316171600858833e-07,4.0863399297246964e-07,5.317002891090088e-07,2.3503267323191148e-17,1.058448330141485e-12,9.338864175136253e-09,4.169560260801295e-07,1.5419595658368102e-05,2.1809898476815425e-10,7.150661044435633e-11,8.265334154992339e-15,3.317436201865304e-16,6.335905196566505e-09,6.480380427605414e-12,1.2271568169111385e-11,3.1957574800190657e-13,7.571796291220944e-18,1.21726788008045e-13,3.435995161042659e-14,3.1439597531621323e-15,7.268024376818235e-10,2.640639518503226e-16,1.2660268521568844e-16,4.011593758917551e-15,3.76,0.0,0.602788032722504,0.9978111969161708,5.4599367479551936e-06,9.778099027954951e-08,0.13445369945067526,0.13501393123955183,0.0021616036788618532,8.352319638465064e-11,1.4810653019400695e-05,1.8628577572120805e-05,0.00025585679974520354,3.1215825767313457e-10,7.013796543699018e-09,3.3162690867156967e-07,1.3541318151460266e-07,4.3005275705733755e-09,6.396190679851656e-09,2.9090259331270577e-05,3.199467191136446e-07,6.965403923944994e-07,1.687824984987367e-06,1.5609691144603492e-05,1.0511819143331207e-06,1.2873078670797778e-07,2.8644674789420096e-07,3.391185179311971e-08,8.891679040242163e-07,2.8361404003106877e-07,1.0080770674252588e-10,3.5144256114052403e-15,1.618516074604648e-10,5.888803600978204e-12,5.223483813127093e-08,5.709546127715958e-11,6.697061239342391e-16,4.264709269213078e-10,6.142042116970083e-09,1.7331245671476375e-11,3.358631373261831e-11,1.0115973633676686e-14,8.902683205085075e-09,3.5541674808320797e-10,1.244203197121882e-10,1.0467174555123689e-14,5.127217470069435e-11,8.607884893794104e-11,1.0976411505924496e-10,1.295478126005982e-10,6.4109983416047725e-09,4.187287955286047e-15,9.351297944821167e-11,1.8016317707966392e-08,1.3208827697585766e-10,1.4797083061487704e-10,9.412963529618503e-15,6.156666635051547e-15,2.1503859217357472e-18
7.18514721164292e-07,0.866335925136032,1.2735446069977916e-05,3.5877348154888733e-06,1.3890627236845078e-06,1.2289239132921017e-05,0.0,0.0,5.808596848022163e-06,6.5199104130595815e-09,9.17262608507377e-07,4.219970997127876e-07,5.741086579170071e-07,2.591517565182007e-17,1.1243735926579635e-12,9.5595713094559e-09,4.3580334954001987e-07,1.6100454582140785e-05,2.41552135539785e-10,7.644222975431145e-11,9.452841256531929e-15,3.468830214541435e-16,6.328016911576086e-09,7.0446495869949e-12,1.2832878961351663e-11,3.6847893800677844e-13,8.587254294751321e-18,1.3220359639995686e-13,3.8257411737572254e-14,3.4396100461463733e-15,7.739249431690391e-10,2.979601745298552e-16,1.4359423424983813e-16,4.632528753320083e-15,3.76,0.0,0.6001503563404847,0.9978100185195304,5.819647457456259e-06,1.042265929302708e-07,0.13707664001591366,0.1376609056116149,0.0021616009939111084,8.511322041008485e-11,1.543742748127544e-05,1.929502941040594e-05,0.00026677258060622144,3.2320093138837317e-10,7.329641082135754e-09,3.435420554912695e-07,1.4036204569433917e-07,4.7125703573165044e-09,6.532442250583558e-09,3.03195674560387e-05,3.2937223505202174e-07,7.221449673068766e-07,1.8191068290985393e-06,1.6519551453061213e-05,1.128360894167344e-06,1.3854977824671798e-07,3.094485210114671e-07,3.583199864561206e-08,9.701158645608737e-07,2.8745576419599934e-07,1.0889366844141484e-10,3.795775494727123e-15,1.7549730448882206e-10,6.375721100018045e-12,5.725225283107416e-08,5.875736849683464e-11,7.232438246350958e-16,4.3946224256574345e-10,6.822404901676687e-09,1.8165863263925604e-11,3.6636376181219075e-11,1.1034807397578937e-14,9.37566677860854e-09,3.761904503099152e-10,1.4245194202772397e-10,1.107491953023561e-14,5.309353788751851e-11,9.294054622612614e-11,1.1622434415486161e-10,1.3694170680203924e-10,6.988714009826554e-09,4.562770865741224e-15,1.042591470455506e-10,1.8807948467247397e-08,1.480998182866757e-10,1.5987012662203894e-10,9.62634319258241e-15,6.298721244795435e-15,2.477587421130532e-18
7.33790987624277e-07,0.8667413573736601,1.3201489387054001e-05,3.7417419655341824e-06,1.446861594021775e-06,1.29906980969027e-05,0.0,0.0,5.9629690407252184e-06,6.793674529752669e-09,1.009451407010833e-06,4.3576906542310766e-07,6.186504375911617e-07,2.854382483024399e-17,1.1940199679353442e-12,9.789261684246256e-09,4.5514565584246533e-07,1.6796762704180455e-05,2.6690689517390385e-10,8.159106087634452e-11,1.0790607351746709e-14,3.630850498566526e-16,6.320799446353712e-09,7.642951506270514e-12,1.3409247632292442e-11,4.2353702604008933e-13,9.714679210421954e-18,1.4344846027913409e-13,4.250866081165281e-14,3.7568542174753125e-15,8.228848255159477e-10,3.3526381987239736e-16,1.6237734793443815e-16,5.3319175305392595e-15,3.76,0.0,0.5975241730682721,0.9978088087197178,6.194114025558775e-06,1.109548618823753e-07,0.13968777707005958,0.14029655976472322,0.002161598241687249,8.669458813295366e-11,1.6076308296596012e-05,1.996987915569431e-05,0.00027790264855582825,3.3437531982442076e-10,7.652066865067388e-09,3.556083403351758e-07,1.4536772638668933e-07,5.15443660510487e-09,6.668573687117747e-09,3.157235246577243e-05,3.3895903544175516e-07,7.480861627721533e-07,1.9582117999421254e-06,1.746201813179089e-05,1.2092337201649357e-06,1.4885887476463574e-07,3.336508945639891e-07,3.781653546988816e-08,1.0561873906693415e-06,2.9122187220516684e-07,1.1739898938220961e-10,4.0916859967740724e-15,1.9004075846100206e-10,6.893960166846383e-12,6.26169961086945e-08,6.04469099857782e-11,7.79547961012862e-16,4.5302427500758697e-10,7.558989965573218e-09,1.902655460784701e-11,3.987825003408754e-11,1.2011458036291283e-14,9.864114263639749e-09,3.9764500276590304e-10,1.6258826492468128e-10,1.170223089697115e-14,5.4936773300219767e-11,1.0017594103348012e-10,1.2291848473765594e-10,1.44569433180674e-10,7.602492084081643e-09,4.9614797527258406e-15,1.159422394299377e-10,1.9617941703414592e-08,1.6570543923809414e-10,1.7242328182273174e-10,9.848771079094018e-15,6.446591876457489e-15,2.8457264270783974e-18
