Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3CF3(1),O2(2),H2O(3),CH4(4),CH2CF2(57),HF(38),O2(161),S(164),CF2O(49),S(125),C2HF(58),S(463),C2HF(468),C2H2F3(68),S(165),S(464),S(130),C2H2F2(59),C2H3F2(65),C2H2F3(67),CF2(43),CHFCF2(55),CF2CH(73),C2HF2(72),S(179),C2H3F2(64),CHF2(82),CHF3(42),S(1244),S(1385),CF2O2(181),CF2O2(276),CH2F2(41),S(203),S(1542),CHO2(322),C2F(467),S(174),S(413),S(1894),C2H3F2(66),C2HF4(54),CHFO(47),S(2753),S(512),CF2CF2(61),C2HF3(169),C2HF4(69),C2HFO(577),S(3833)
1.66747515630622e-11,0.6088269728036065,9.680026947017838e-17,1.3720654271206977e-19,4.880295503728834e-22,6.968303308785691e-22,0.0,0.0,7.987920262519115e-13,1.5262688806681418e-21,1.3919064714386475e-23,1.619386204197795e-23,5.355356149617691e-28,1.0077536293668309e-43,1.7085527934093468e-29,6.957057838235135e-19,2.6348300789804713e-26,1.6621385602092436e-18,1.301665231961673e-45,3.703776869459543e-40,9.632171759064444e-42,5.42626332476765e-41,7.333783473555184e-16,1.2525253349873888e-39,2.0547862389137815e-33,3.0072847684247647e-48,1.9211484945523043e-55,5.010520763853859e-44,2.345291563605328e-56,2.4951964795440504e-52,4.8880139037268893e-32,9.624926639853964e-56,5.0556528927964035e-54,4.618021063096796e-59,3.76,0.0,0.5820444103398177,0.999988743320347,2.304599408955144e-24,1.5034406288366766e-32,8.534509374711139e-09,8.534509376673589e-09,1.1256678854239385e-05,1.8229189914566416e-22,1.6621315200451186e-18,7.988869877578039e-13,1.0441872069994646e-19,2.5989947410058215e-19,7.091081686353482e-31,1.3860413413981456e-18,5.450307619569269e-22,1.3597808544437e-25,6.271213924532941e-22,2.3040670986163363e-20,6.657015670464929e-20,2.640514238206627e-19,3.053900605171556e-23,1.9361559979980845e-23,3.3034831452275766e-22,1.0374476768295372e-27,1.498972326317181e-26,1.5279086700834358e-22,5.352674531297335e-32,7.340740597803278e-16,1.7031690348113902e-32,9.531380763453394e-37,1.8334158070714733e-33,2.8041205165711564e-32,8.596798262206142e-34,1.9042697415092688e-25,8.048001518513645e-37,4.961074765824662e-33,4.36147063819848e-36,1.251225277092683e-27,2.7995438152478723e-36,6.205820883353215e-41,7.971157966507933e-27,2.1913463021823485e-34,8.029749756953689e-40,1.010061693381474e-40,3.7623319741282884e-24,7.351747954035464e-42,1.6454194332967404e-34,5.188519855998788e-35,6.1520845200235204e-33,2.6541891673432323e-41
2.1292756668955104e-11,0.6088269730729832,1.2361550120625857e-16,1.7557939987383983e-19,8.010474299953967e-22,1.1399324990679864e-21,0.0,0.0,1.0200126707581091e-12,2.4887175194724172e-21,2.8977738529988216e-23,3.3713577953040774e-23,1.118238850646137e-27,2.097780259401319e-43,2.7853356919037175e-29,1.1341919220757456e-18,5.486140469711109e-26,2.7205702949999297e-18,4.369027653018289e-45,9.794090492000335e-40,3.2331395875114384e-41,1.8213276505186468e-40,9.362386739328888e-16,3.319587940155811e-39,4.3156754502846044e-33,1.2855726042144078e-47,8.101021036125967e-55,1.6873954605676851e-43,1.1870197441148196e-55,1.0682006874153295e-51,1.020625545191921e-31,4.138088403600884e-55,2.170001436997773e-53,2.544677109863768e-58,3.76,0.0,0.5820444079759983,0.9999857147560643,4.798057607071874e-24,3.9756728922166016e-32,1.0898107257385058e-08,1.0898107260595356e-08,1.4285242915849222e-05,3.38365955753757e-22,2.7205556382680756e-18,1.0201332881653722e-12,1.702642243726795e-19,4.236918930800589e-19,1.4764829196970276e-30,2.259952197712639e-18,8.96362189942273e-22,2.218778648478399e-25,1.0219706771145463e-21,3.75705124321051e-20,1.0854757582196317e-19,4.305619993790736e-19,4.98085984553987e-23,4.031250654050525e-23,5.386560921296656e-22,1.987711235787787e-27,3.117952096764376e-26,2.4913434248333927e-22,1.1301218411115726e-31,9.37372893450422e-16,4.5000963883335546e-32,2.5170152166534262e-36,3.987739320732924e-33,5.820506853037818e-32,1.792806632487988e-33,3.9646616664488884e-25,2.119435498894599e-36,1.308528401212417e-32,9.081328754659878e-36,2.5920966656349177e-27,5.8605438101934014e-36,1.3145917874354174e-40,1.6597022610543615e-26,5.79437750252345e-34,2.128338853385464e-39,3.3690375276803378e-40,7.832636955183031e-24,2.45266811022637e-41,4.002292448037839e-34,1.3720009405849375e-34,1.3059198646015632e-32,7.128976115486813e-41
2.5910761774848008e-11,0.6088269733423598,1.5043368814254485e-16,2.1412013213969083e-19,1.1939942314880287e-21,1.693471262591186e-21,0.0,0.0,1.2412326451679653e-12,3.685290323263975e-21,5.220906406725976e-23,6.074160166574948e-23,2.0207059847569777e-27,3.779134017445668e-43,4.123616185260583e-29,1.679186907261007e-18,9.885725873725106e-26,4.043735712226564e-18,1.1589934170628672e-44,2.142310132299531e-39,8.576992700282183e-41,4.831541613017149e-40,1.1389924690230912e-15,7.277445331967597e-39,7.844033966745788e-33,4.1312698004594563e-47,2.5848216018458647e-54,4.4908056203536984e-43,4.379214409774386e-55,3.43601630527379e-51,1.8442624421188533e-31,1.3364197753134857e-54,6.997186734215067e-53,9.932992358350378e-58,3.76,0.0,0.582044405612179,0.9999827238701696,8.644951228599114e-24,8.69629892399229e-32,1.3261705130165032e-08,1.3261705134934021e-08,1.727612858953196e-05,5.608721284201915e-22,4.04370930526191e-18,1.2413786395393689e-12,2.52127364365077e-19,6.2725838189073865e-19,2.660551719651664e-30,3.3463693110430604e-18,1.3385413236070605e-21,3.2878377040300363e-25,1.512435542183768e-21,5.563532785979784e-20,1.6073565408979323e-19,6.375796197835675e-19,7.377432990955914e-23,7.263861372853631e-23,7.976320723250767e-22,3.38179383656723e-27,5.612706981677933e-26,3.689107785264257e-22,2.065054480413248e-31,1.140671721614572e-15,9.835237102265367e-32,5.4981108736573196e-36,7.492976656882194e-33,1.0455552783698432e-31,3.2356929896260114e-33,7.143497808276707e-25,4.616848243293493e-36,2.8548658472067776e-32,1.636414032450117e-35,4.647126157855942e-27,1.0617859283277756e-35,2.3992594539864663e-40,2.9906545572407545e-26,1.2673849954362128e-33,4.6663445194669045e-39,8.904529379724805e-40,1.4111914537505297e-23,6.48376465163957e-41,8.256558354414943e-34,3.001000241139118e-34,2.3980596601326168e-32,1.5834746979522468e-40
3.0528766880740915e-11,0.6088269736117367,1.7725483605281592e-16,2.5283167900103284e-19,1.668354774942271e-21,2.3584854640439305e-21,0.0,0.0,1.4624519577642981e-12,5.115986541437136e-21,8.538261502340925e-23,9.933670692298196e-23,3.314416550959912e-27,6.1796871549464235e-43,5.72322098554699e-29,2.330628866600705e-18,1.6169350642164763e-25,5.634378346097909e-18,2.622246555569683e-44,4.12412308660213e-39,1.9406263770482972e-40,1.093149902674142e-39,1.3416397897754725e-15,1.4041064498037134e-38,1.2940408189990023e-32,1.0961646251289011e-46,6.830793689868938e-54,1.0192941637702277e-42,1.3092640429607088e-54,9.123285470596523e-51,3.024923487210242e-31,3.5623409998494045e-54,1.8623156806861962e-52,3.095298737230681e-57,3.76,0.0,0.5820444032483596,0.9999797701939652,1.413845103724597e-23,1.6741312160921388e-31,1.5625302993048305e-08,1.562530299968958e-08,2.0229804572441754e-05,8.601812194073846e-22,5.6343351602002225e-18,1.4626230502183319e-12,3.5000814062023464e-19,8.705714022368226e-19,4.351684155542027e-30,4.645260458500785e-18,1.873602275293153e-21,4.56739047276839e-25,2.098345386723045e-21,7.723528625237944e-20,2.231340750411734e-19,8.851048898534612e-19,1.0243958082739464e-22,1.1880594667588343e-22,1.1072743280901002e-21,5.303234800593231e-27,9.171030811571091e-26,5.121187453763493e-22,3.4249960283403774e-31,1.3439705442727777e-15,1.8918187259281808e-31,1.0569929976077807e-35,1.275816119525124e-32,1.7047963038277272e-31,5.300931294740825e-33,1.168309542326009e-24,8.851171577462829e-36,5.481736436678367e-32,2.676574810437613e-35,7.562298492170132e-27,1.7462061934027404e-35,3.965062824150682e-40,4.891529404985825e-26,2.4397493618834036e-33,9.004075831171498e-39,2.0105689487630112e-39,2.3078418213864497e-23,1.4642479892505778e-40,1.5220729017379039e-33,5.777095757922492e-34,3.995413780338156e-32,3.09458006744963e-40
3.514677198663382e-11,0.6088269738811133,2.0407895070852676e-16,2.9171694129160863e-19,2.2256129900071154e-21,3.1360133652137648e-21,0.0,0.0,1.6836706167273285e-12,6.780805432059925e-21,1.3026692523170173e-22,1.5155645721488664e-22,5.071575405357008e-27,9.427178360056062e-43,7.583976904080735e-29,3.0884559660265828e-18,2.4672768750317782e-25,7.49519049869857e-18,5.290917629580072e-44,7.241420981582253e-39,3.91573940080644e-40,2.205660387198936e-39,1.5441806933034468e-15,2.470924188156561e-38,1.9914346284679147e-32,2.5370248041989202e-46,1.5770783338189853e-53,2.0631165565133305e-42,3.3710924081986945e-54,2.1127029694801609e-50,4.6284747693258925e-31,8.28138841406152e-54,4.322783023560849e-52,8.232101395314829e-57,3.76,0.0,0.5820444008845402,0.9999768532645605,2.1571598131012612e-23,2.9395950842725645e-31,1.7988900846032166e-08,1.798890085486203e-08,2.3146733755823728e-05,1.246285734054382e-21,7.495124610659016e-18,1.6838665284381655e-12,4.639065530812149e-19,1.1536034403807247e-18,6.640248392470584e-30,6.156593430123708e-18,2.5035410264394457e-21,6.057869409731025e-25,2.7795299131054062e-21,1.0237055629252686e-19,2.957425222281045e-19,1.1731384157142731e-18,1.358077322420187e-22,1.8128022008687722e-22,1.467580937990082e-21,7.83556818847229e-27,1.3979982009807047e-25,6.787568134322994e-22,5.298855623646889e-31,1.5472693614250387e-15,3.319078677280213e-31,1.8534176682006212e-35,2.023243829563733e-32,2.5932180509209326e-31,8.101875236017021e-33,1.7825681772784166e-24,1.547736661197696e-35,9.600458535553162e-32,4.0841989213285127e-35,1.1480551338758315e-26,2.6792160326141147e-35,6.1041410566409485e-40,7.463875144942759e-26,4.283779266490718e-33,1.5846736226536907e-38,4.0522960547006616e-39,3.521010569724753e-23,2.9517132353548073e-40,2.5849862074190126e-33,1.01437023979705e-33,6.207428945860592e-32,5.514626481912528e-40
4.438278219841963e-11,0.6088269744198668,2.5773610333051275e-16,3.7002002743241935e-19,3.59475371672249e-21,5.032760420688444e-21,0.0,0.0,2.126106005971803e-12,1.0812808305414986e-20,2.6223677815641543e-22,3.050941174640554e-22,1.0268573372209806e-26,1.8973263435631713e-42,1.2088249835835309e-28,4.923018441110612e-18,4.968195114857872e-25,1.2037843387272033e-17,1.6995819541101863e-43,1.8406426381309954e-38,1.2579270850713648e-39,7.085210879208454e-39,1.9489434769614157e-15,6.30887110427747e-38,4.0777692239569124e-32,1.0347081616656998e-45,6.427545505012059e-53,6.670534136407219e-42,1.679778446431118e-53,8.624080517158822e-50,9.370884360046167e-31,3.408810347688774e-53,1.773562957512574e-51,4.320082030759653e-56,3.76,0.0,0.5820443961569017,0.9999711278230251,4.342835317488837e-23,7.472143078051475e-31,2.271609652229112e-08,2.2716096536457627e-08,2.8872174848859994e-05,2.3170376747293092e-21,1.2037710749911055e-17,2.1263507199413105e-12,7.397562863927913e-19,1.8387146368660874e-18,1.3371138397350764e-29,9.81645606963462e-18,4.055850412693163e-21,9.673335627820992e-25,4.427043332181187e-21,1.6324770454915157e-19,4.715882296092552e-19,1.8707326656944194e-18,2.166662636996872e-22,3.650107123035096e-22,2.3401795616111154e-21,1.5067022779564646e-26,2.8094424054705456e-25,1.0823175355519871e-21,1.0963828901496748e-30,1.9538669792117292e-15,8.422604552072473e-31,4.6980678505366416e-35,4.3801303211891026e-32,5.189296739926361e-31,1.6368237570001552e-32,3.5888281883292186e-24,3.9011905261291003e-35,2.427532399990772e-31,8.224169622215304e-35,2.2883240373835367e-26,5.454964856925129e-35,1.2479257063294954e-39,1.5029131416170472e-25,1.0888199876738668e-32,4.0468413663536386e-38,1.300594666865824e-38,7.087938901558783e-23,9.477092506969292e-40,6.263582277751212e-33,2.578293737792114e-33,1.2940525354349136e-31,1.4432049871521255e-39
5.3618792410205437e-11,0.60882697495862,3.1140519213374785e-16,4.490518469536458e-19,5.313270070957109e-21,7.392006930702422e-21,0.0,0.0,2.568538876336192e-12,1.578129317754965e-20,4.622461357579795e-22,5.377909315497222e-22,1.820335583690143e-26,3.343662932491518e-42,1.7635051453303125e-28,7.182380429866673e-18,8.75991041653102e-25,1.7692238728757052e-17,4.3700384058505004e-43,3.920217818486213e-38,3.234659068267096e-39,1.8217925523554524e-38,2.3532812761898346e-15,1.349583384081135e-37,7.308881492649914e-32,3.21052954166354e-45,1.994688445025152e-52,1.7258388624992735e-41,6.102543848228107e-53,2.6776087627024714e-49,1.6611064552655006e-30,1.0665797312998e-52,5.532524555448012e-51,1.6239752049066804e-55,3.76,0.0,0.5820443914292631,0.9999655439560076,7.655695893750392e-23,1.591467831940773e-30,2.744329215892127e-08,2.74432921797208e-08,3.445604142422505e-05,3.8458500995868404e-21,1.7692004928270117e-17,2.56883127792832e-12,1.0796765638439001e-18,2.682372348815335e-18,2.3576140497112914e-29,1.4325699804381475e-17,6.010697563883771e-21,1.413769607406491e-24,6.4536194710609196e-21,2.382681160953521e-19,6.882702450215974e-19,2.7303672442058516e-18,3.1637698450300864e-22,6.435488482884032e-22,3.4154126800502124e-21,2.574432682549109e-26,4.9438233277466685e-25,1.579581511261773e-21,1.985080610800945e-30,2.3604645749746433e-15,1.7909335697137212e-30,9.978642879044343e-35,8.257720991687263e-32,9.093024948339271e-31,2.895748708481342e-32,6.3267321394323634e-24,8.239932402985287e-35,5.14340672556817e-31,1.4500986166003286e-34,3.993962473138855e-26,9.725784237138407e-35,2.2296262621758736e-39,2.649864441030534e-25,2.3189065587333925e-32,8.658603749580533e-38,3.343676510794962e-38,1.2493752042159084e-22,2.4373107874658775e-39,1.2910956943431936e-32,5.491158682579988e-33,2.358166263272979e-31,3.1605516475830654e-39
6.285480262199125e-11,0.6088269754973734,3.650862632063211e-16,5.288342740509822e-19,7.39300148700036e-21,1.0222038122692584e-20,0.0,0.0,3.010969289685341e-12,2.1686254415415085e-20,7.444059037054231e-22,8.660639205839382e-22,2.9478402573664924e-26,5.3834379365598707e-42,2.4222999816002356e-28,9.866048643275677e-18,1.4110989871409919e-24,2.4478149739543147e-17,9.657641056617757e-43,7.4020984859382e-38,7.148974776165733e-39,4.0261295852470394e-38,2.757194546612259e-15,2.5592394645915823e-37,1.1964384667145138e-31,8.29126508182497e-45,5.150893730143144e-52,3.836956617222844e-41,1.800759625308758e-52,6.91850398825224e-49,2.6898346587671015e-30,2.776442094695962e-52,1.4359861828033512e-50,4.915787456874322e-55,3.76,0.0,0.5820443867016247,0.9999600981627956,1.232970895565687e-22,3.0050688867866454e-30,3.217048775590277e-08,3.2170487784651554e-08,3.99018341936684e-05,5.8999452071362734e-21,2.4477773224976604e-17,3.0113082647081605e-12,1.4836673849783798e-18,3.684357341103886e-18,3.7978152357602734e-29,1.968406741007624e-17,8.382736767551922e-21,1.9454410524633934e-24,8.857906836717605e-21,3.2743312960698167e-19,9.4578603755053e-19,3.752047045588178e-18,4.349669640343018e-22,1.0366078182909732e-21,4.693265114225976e-21,4.0535567207442864e-26,7.948254162428619e-25,2.1705373094854196e-21,3.281427951200643e-30,2.767062148713783e-15,3.376186903385212e-30,1.8790585768530397e-34,1.4155126767488555e-31,1.4557140533874004e-30,4.680555743029772e-32,1.0189738756283257e-23,1.5430862350469663e-34,9.66187471553686e-31,2.335930130640262e-34,6.368835750026414e-26,1.584302001036253e-34,3.635553776577925e-39,4.268450256909552e-25,4.378406946198799e-32,1.6422608291640542e-37,7.390156390488207e-38,2.0119753015784497e-22,5.3887673501951336e-39,2.38053844357577e-32,1.0368117924672412e-32,3.9198598620900143e-31,6.128506989555089e-39
7.209081283377706e-11,0.6088269760361269,4.187793625991716e-16,6.093886203263986e-19,9.845773191470218e-21,1.3531129962635003e-20,0.0,0.0,3.453397306353819e-12,2.8527686515338737e-20,1.1228104027961774e-21,1.3063108039280992e-21,4.4706596397228545e-26,8.118148225390408e-42,3.185071456893201e-28,1.2973530402700404e-17,2.1289984522862854e-24,3.2414604720280174e-17,1.9135301049483125e-42,1.2808289891406263e-37,1.4165676108443685e-38,7.977283752957149e-38,3.1606837432861437e-15,4.447128523363915e-37,1.8337872933577947e-31,1.8788438634107114e-44,1.166828026597426e-51,7.646989406520462e-41,4.588884545526018e-52,1.5684549240384336e-48,4.079143373344687e-30,6.340471850292473e-52,3.269887119957155e-50,1.2785547575281504e-54,3.76,0.0,0.5820443819739862,0.9999547870292762,1.8598635397947994e-22,5.1999911308467906e-30,3.689768331321653e-08,3.689768335124989e-08,4.521296727056425e-05,8.541334945476016e-21,3.241403681192854e-17,3.4537817410589366e-12,1.9517287493398236e-18,4.8444507628504514e-18,5.730005047882988e-29,2.589130186028335e-17,1.118606810245051e-20,2.5626938814780006e-24,1.1638558756267569e-20,4.307440789851066e-19,1.2441330765780066e-18,4.9357769834579366e-18,5.724632803973624e-22,1.563895247439494e-21,6.173721766275123e-21,6.010874866240381e-26,1.196877880409988e-24,2.855173501695153e-21,5.077230776466986e-30,3.17365970042915e-15,5.832742676970063e-30,3.2427217389159484e-34,2.2631236980631625e-31,2.1828063442438594e-30,7.086212739535345e-32,1.5371163326844913e-23,2.6483371719643826e-34,1.6633254016402245e-30,3.524376083891203e-34,9.512391661115698e-26,2.417317880356373e-34,5.548729612567212e-39,6.4398661620558055e-25,7.576030429566977e-32,2.8542612384948662e-37,1.4645442518439786e-37,3.0346772842470136e-22,1.0682808006460595e-38,4.04539095690358e-32,1.7940218343089192e-32,6.09387438731375e-31,1.0878349914154307e-38
8.132682304556288e-11,0.6088269765748802,4.724845363261169e-16,6.907356538185987e-19,1.2683396229174398e-20,1.7327549173253664e-20,0.0,0.0,3.8958229851849795e-12,3.630558409972224e-20,1.6115374011144632e-21,1.874910036839948e-21,6.451081680051045e-26,1.1649077555001297e-41,4.051681694032581e-28,1.650433363639645e-17,3.056542932988449e-24,4.1519912508996347e-17,3.491089056337372e-42,2.0743541281207005e-37,2.584593508937791e-38,1.4554045902180441e-37,3.5637493207062495e-15,7.232265636723887e-37,2.6736761784797797e-31,3.8589915929068625e-44,2.3956117635053702e-51,1.403165213746172e-40,1.047352436214548e-51,3.222741589133073e-48,5.885802876012195e-30,1.3122328727117935e-51,6.748110754439934e-50,2.9683589557420097e-54,3.76,0.0,0.5820443772463477,0.9999496072257241,2.6696030035767495e-22,8.421825460903031e-30,4.162487883084417e-08,4.162487887951581e-08,5.039277038022651e-05,1.1827096199683196e-20,4.1519097406783096e-17,3.89625176626695e-12,2.4838606564715762e-18,6.162434144141418e-18,8.226469009225413e-29,3.2947146323375195e-17,1.4434256447383426e-20,3.2658740837266096e-24,1.4794233358773266e-20,5.482022933740317e-19,1.5833088317820423e-18,6.281561990138587e-18,7.288930199919433e-22,2.24511320063027e-21,7.85676761679797e-21,8.513179397237657e-26,1.7150408260061985e-24,3.633478661911635e-21,7.470638312676408e-30,3.580257230120743e-15,9.431500564188954e-30,5.23770288729471e-34,3.4303179007142748e-31,3.1146069985384103e-30,1.0209110400973493e-31,2.2064177942024653e-23,4.254311158286088e-34,2.680139510922147e-30,5.059900387321279e-34,1.3519815940680258e-25,3.509847545015347e-34,8.055265579322854e-39,9.245294450265797e-25,1.2269403917829202e-31,4.6427061778942746e-37,2.6725870389624694e-37,4.355517138565661e-22,1.9501189822281942e-38,6.459219470288303e-32,2.9054347579049916e-32,9.00255220923927e-31,1.8055286533650986e-38
9.056283325734869e-11,0.6088269771136336,5.262018303638879e-16,7.7289561688624325e-19,1.5917667489809155e-20,2.161955325273266e-20,0.0,0.0,4.338246383567924e-12,4.5019941913915574e-20,2.224648147054522e-21,2.588220849111938e-21,8.952355960968064e-26,1.6077296931248558e-41,5.021992973925713e-28,2.0457966876137704e-17,4.220584315814163e-24,5.1811686402023076e-17,5.970380679484335e-42,3.189531097194689e-37,4.420411601804784e-38,2.4890172699440847e-37,3.96639173280793e-15,1.1165894689615268e-36,3.7482137741071892e-31,7.338804232408744e-44,4.5542801122565983e-51,2.4132375755609386e-40,2.1921488452735402e-51,6.13103380484751e-48,8.167448528605952e-30,2.5143181632284657e-51,1.2893226591282781e-49,6.304514851249398e-54,3.76,0.0,0.5820443725187094,0.9999445555047097,3.6855242056762235e-22,1.2949770419830324e-29,4.6352074308768034e-08,4.6352074369449316e-08,5.5444490952228605e-05,1.5809625213635425e-20,5.1810561193864327e-17,4.338718398163686e-12,3.0800631059167313e-18,7.638089392896385e-18,1.135949051305983e-28,4.085134415962125e-17,1.8140349342670198e-20,4.055327654118147e-24,1.8323593557196442e-20,6.798090971791772e-19,1.9633107731360084e-18,7.789407016121717e-18,9.042832771181895e-22,3.099958189312417e-21,9.742387722269054e-21,1.1627254420665487e-25,2.3637154875154954e-24,4.5054413667027465e-21,1.0566130356177289e-29,3.986854737788565e-15,1.4479268463431485e-29,8.0321112412641e-34,4.984486384519887e-31,4.274545738296749e-30,1.4147107419439897e-31,3.046181175019929e-23,6.4886212938402255e-34,4.100125056796028e-30,6.986966312481761e-34,1.848217825169446e-25,4.901736386483628e-34,1.1244467781158237e-38,1.2765904137449012e-24,1.8865047071376477e-31,7.169241043223074e-37,4.571795503446516e-37,6.012483822666068e-22,3.3370453330837805e-38,9.818435629153092e-32,4.467317477788588e-32,1.2775497564753852e-30,2.842549566317065e-38
