Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3CF3(1),O2(2),H2O(3),CH4(4),CH2CF2(57),HF(38),O2(161),S(164),CF2O(49),S(125),C2HF(58),S(463),C2HF(468),C2H2F3(68),S(165),S(464),C2H2F2(59),S(162),S(130),C2H3F2(65),C2H2F3(67),CF2(43),CHFCF2(55),CF2CH(73),C2HF2(72),S(179),C2H3F2(64),CHF2(82),S(1228),CHF3(42),S(1335),CF2O2(181),CF2O2(276),CH2F2(41),S(203),S(1568),CHO2(322),S(174),CF2CF2(61),C2F(467),S(512),C2H3F2(66),S(413),S(1931),S(1325),C2HF3(169),F(37),C2HF4(69),C2HFO(577),S(4228),S(4234),CHFO(47),C2HF4(54),S(5148),C1OO1(180),CH2O2(318),CFO(51),C2H2O(623),S(1319),S(2245),S(344)
2.4773306475895706e-05,0.8252259063634066,7.22410161773688e-05,1.6478254583214248e-05,9.55411050398838e-06,0.0012585493066109735,0.0,0.0,0.0004780935393899772,5.084102880270013e-06,0.0008807766639087998,4.696672984897553e-05,1.7087952292944354e-05,4.075587232137234e-15,2.8104837120295318e-11,3.581164584108506e-08,1.8955628418137762e-05,0.001012065305243972,1.815536061960399e-08,5.72692639187146e-11,1.653461910165028e-11,1.3077785990413099e-14,2.0138325491707703e-09,4.715432015200517e-09,1.7670516268510107e-09,1.9202997005443483e-08,3.958241290544718e-14,1.16043448848981e-09,3.823776596793439e-09,1.3503830198813327e-11,1.0091315098222212e-08,4.594542441629785e-13,4.3058061811881593e-13,4.6076867722666846e-10,3.76,0.0,0.5651450802531561,0.9968278030242389,0.0008736279245628183,5.546634079760774e-05,0.4352279872998995,0.4391197009685242,0.0008276892556003092,4.094522742056047e-11,0.0007715682522217711,0.0003663829804698406,0.0008222062666852926,1.850885318087684e-08,3.5103332794311243e-09,4.75169556808609e-06,6.389209683258373e-06,5.7097951070442594e-05,0.00022289336641823676,2.6718421140879714e-11,1.100247773402947e-09,1.265328952897986e-05,1.108109061423409e-05,0.0008856357539328644,0.0014741045119176551,1.9431114665480498e-05,1.935452713519218e-06,3.6809899506526074e-05,3.1535561676120424e-06,0.0002569925846069375,5.068331879333806e-08,4.034245197468977e-05,8.791974690579839e-13,1.0388870388602981e-07,1.1711947611196988e-09,7.044077371082929e-05,1.0551071031284264e-08,1.2582341947080252e-13,3.5536242170590356e-09,4.6295597192213784e-11,2.8866311513788533e-07,1.4001050083101403e-07,3.0339854746606715e-09,8.506201203726997e-07,4.6128356290306595e-08,4.173842657104441e-12,1.1673687334062305e-07,1.202615335233973e-09,4.581188964632935e-08,1.7256546673161767e-08,9.95309618813857e-08,2.0215071347682314e-13,3.0409985678103837e-07,3.055887410764231e-06,6.872716155109382e-08,6.932773837504721e-12,1.4103655342991756e-13,4.151455935584435e-14,2.520902283940048e-08,1.3929541268150173e-14,1.544672349001481e-10,3.4149223333383524e-11,7.089464911628296e-06
2.4895489018215202e-05,0.8254440715728626,7.304182198630066e-05,1.6656620439110293e-05,9.690517483852902e-06,0.0012765866752325282,0.0,0.0,0.00048526168093646505,5.215404730444549e-06,0.0008980696724135376,4.786911581605805e-05,1.7355177096445997e-05,4.22654817820217e-15,2.882496895350792e-11,3.632737629093026e-08,1.9254829147017916e-05,0.0010248491882155104,1.8595118638010465e-08,5.802485991092556e-11,1.7083265783109617e-11,1.3527925122712855e-14,2.0422085488259433e-09,4.862760477836052e-09,1.816442639574428e-09,1.9697311314947424e-08,4.1401127521907173e-14,1.2021252851148251e-09,3.961683919540368e-09,1.3936628841773742e-11,1.0295422229422203e-08,4.739644010386429e-13,4.446730952561769e-13,4.771853347093834e-10,3.76,0.0,0.5635229532764526,0.9967921667001551,0.0008882274374778766,5.6556356681517355e-05,0.4367811016827234,0.44072275805513395,0.0008276596462242821,4.107901300910808e-11,0.0007804096067662977,0.0003694370105819331,0.0008298018229817729,1.865755787318603e-08,3.5428873907526505e-09,4.791554482151915e-06,6.508692556588755e-06,5.8345363024214176e-05,0.00022580844082631025,2.7133267326929078e-11,1.108520696136275e-09,1.2835089494942993e-05,1.1175037755656614e-05,0.0009028035368260213,0.0014939567375600981,1.97535836101144e-05,1.967589409979619e-06,3.740850264848787e-05,3.1991912325873976e-06,0.0002609545608643131,5.1492305340273513e-08,4.145085327783307e-05,8.932293331279947e-13,1.0588814446723951e-07,1.1937019256026897e-09,7.181449796651607e-05,1.07004732633684e-08,1.278314053625909e-13,3.607437374027517e-09,4.710870010174068e-11,2.997552347634999e-07,1.42577227011822e-07,3.0585485027753186e-09,8.630418017019736e-07,4.682569885947872e-08,4.24239772650674e-12,1.2001350272073994e-07,1.2188217456460216e-09,4.6375503658552144e-08,1.7741522671189702e-08,1.010308897406994e-07,2.051354446606928e-13,3.0965038478712933e-07,3.1432483243377847e-06,7.028690975621037e-08,7.0879834414487e-12,1.430264627535913e-13,4.209997123186514e-14,2.5640870424731945e-08,1.428759859429591e-14,1.5813706591618847e-10,3.512352229513406e-11,7.2772703609353105e-06
2.50176715605347e-05,0.8256616945305962,7.384835129801177e-05,1.6836473964825015e-05,9.828565234176023e-06,0.0012948053242726792,0.0,0.0,0.0004924994967296497,5.349680831220369e-06,0.0009156318520208721,4.878515615004962e-05,1.7625601726145522e-05,4.382517970981913e-15,2.9560868378698215e-11,3.684874506224807e-08,1.955734494933983e-05,0.0010377558945977694,1.9043973556021785e-08,5.878634789386288e-11,1.7647585309412027e-11,1.3991767098330061e-14,2.0709205410654517e-09,5.014255377160981e-09,1.8670240167132203e-09,2.020221324258382e-08,4.329675740559095e-14,1.2451263718948363e-09,4.1039058715800094e-09,1.4381305489111048e-11,1.050311024073611e-08,4.888708232337507e-13,4.591731748017988e-13,4.941148570463336e-10,3.76,0.0,0.5619051542058191,0.9967561022088415,0.0009030230569150394,5.7662661342436304e-05,0.4383291854842688,0.4423212809563847,0.0008276296814229144,4.121225382972159e-11,0.0007893295839784185,0.00037249901528528843,0.0008374287981701836,1.8806580047435826e-08,3.575576584463505e-09,4.831523814885249e-06,6.629752099293408e-06,5.961336066940056e-05,0.000228752584682416,2.7552856988909394e-11,1.1168457816208192e-09,1.301867880860641e-05,1.1269266971495804e-05,0.000920230921658659,0.0015139722721025243,2.0080159518715044e-05,2.0001349704614463e-06,3.801448336172137e-05,3.245271683574839e-06,0.00026495705661303524,5.231097482158189e-08,4.258380416563226e-05,9.074291302787171e-13,1.0791736444704462e-07,1.21654381758843e-09,7.320891778089587e-05,1.0851303522332293e-08,1.2986342123033287e-13,3.6618646704578543e-09,4.793185752816738e-11,3.112318105106389e-07,1.4517702635789058e-07,3.083168784304982e-09,8.755877183830973e-07,4.752990957309397e-08,4.311819884697941e-12,1.233664433937064e-07,1.2351615709715187e-09,4.6944266121632355e-08,1.8239786517581293e-08,1.0254780647696958e-07,2.0815290948022828e-13,3.152777037231258e-07,3.23272876146203e-06,7.188254222935805e-08,7.24671906429915e-12,1.450374256528115e-13,4.269157646059533e-14,2.607898956338177e-08,1.4653315089086774e-14,1.6187700831339774e-10,3.612110023420984e-11,7.469124694456551e-06
2.5139854102854195e-05,0.8258787774327774,7.466061745733883e-05,1.7017824152024014e-05,9.968271129990216e-06,0.0013132064090961978,0.0,0.0,0.0004998071449217114,5.486987332371314e-06,0.000933466433237632,4.971500710134496e-05,1.7899253719938785e-05,4.543644319838305e-15,3.0312823582081663e-11,3.737579305851928e-08,1.9863194096478167e-05,0.0010507864013203794,1.9502086779700997e-08,5.955374260999689e-11,1.82279607059415e-11,1.446967409485075e-14,2.0999715600987344e-09,5.170022420473068e-09,1.9188186585048483e-09,2.0717888704906935e-08,4.527226805123266e-14,1.2894730480322898e-09,4.250556320832549e-09,1.48381296899118e-11,1.071443349260677e-08,5.04182596913653e-13,4.740911889211368e-13,5.115710489049033e-10,3.76,0.0,0.5602916694518708,0.9967196054829075,0.0009180169811042402,5.87854189166074e-05,0.43987224677324505,0.4439152821395975,0.000827599357818846,4.134495091910943e-11,0.0007983290053390569,0.0003755688982451889,0.0008450871950982194,1.8955914516418816e-08,3.6084008672969864e-09,4.871602431434889e-06,6.752397780742491e-06,6.090216515668405e-05,0.000231726023440933,2.7977220878237206e-11,1.1252235039651304e-09,1.3204065048737885e-05,1.1363776004411567e-05,0.0009379207568577101,0.0015341514944733523,2.041088021101332e-05,2.0330931450866634e-06,3.862790556553689e-05,3.2917993878802586e-06,0.00026900024056324086,5.313940666746859e-08,4.374170931426556e-05,9.217982378862798e-13,1.0997668050972702e-07,1.2397239903578006e-09,7.462427083335146e-05,1.1003567047670442e-08,1.319196641516047e-13,3.7169108848895758e-09,4.8765125385025524e-11,3.231046436568247e-07,1.4781009534247395e-07,3.1078455532942964e-09,8.882584602645324e-07,4.8241012768819035e-08,4.382118226462488e-12,1.2679711559924051e-07,1.2516351214686e-09,4.751821386620924e-08,1.875166814190615e-08,1.0408184827030737e-07,2.1120335517747018e-13,3.2098257928611554e-07,3.324371465614949e-06,7.351485704302552e-08,7.409058018434734e-12,1.4706960698644007e-13,4.328941955978618e-14,2.652347976335662e-08,1.502682509444514e-14,1.656880763894021e-10,3.714240893876316e-11,7.665095421133636e-06
2.526203664517369e-05,0.8260953224744332,7.547863344693341e-05,1.720068003398365e-05,1.0109652707134885e-05,0.0013317910885283577,0.0,0.0,0.0005071847765196511,5.627381135900396e-06,0.0009515766751852752,5.0658826167149146e-05,1.817616074366018e-05,4.710073769109352e-15,3.108112044209738e-11,3.790856234929919e-08,2.0172394716364224e-05,0.0010639416901350978,1.996962219719414e-08,6.03270588552705e-11,1.8824783123837207e-11,1.4962015637148296e-14,2.1293645316972848e-09,5.330169674637415e-09,1.9718497460591667e-09,2.1244526290835758e-08,4.733072732447948e-14,1.3352013989752265e-09,4.401751534766965e-09,1.5307375678664754e-11,1.0929447007741314e-08,5.199089917709956e-13,4.89437694455593e-13,5.295680253504825e-10,3.76,0.0,0.5586824854616194,0.9966826724259471,0.000933211430060776,5.9924794191235546e-05,0.44141029354901506,0.445504774039304,0.0008275686720106277,4.1477105300521506e-11,0.0008074087042979588,0.0003786465621617121,0.0008527770183286717,1.910555604242886e-08,3.6413602532800673e-09,4.911789185423127e-06,6.876638951350995e-06,6.221199827415643e-05,0.00023472898343154138,2.84063905565657e-11,1.1336543389707965e-09,1.3391255706640604e-05,1.1458562573522873e-05,0.0009558759082055667,0.0015544947777149354,2.074578369755688e-05,2.066467701207667e-06,3.9248833433206706e-05,3.3387761789359463e-06,0.0002730842794948154,5.397768054949988e-08,4.492497735094148e-05,9.36338037604769e-13,1.1206641107707321e-07,1.2632460166301096e-09,7.606079711627231e-05,1.1157269007035659e-08,1.340003318202014e-13,3.772580746060006e-09,4.96085591750335e-11,3.353858488483319e-07,1.504766281134271e-07,3.132578036198726e-09,9.010546142699204e-07,4.895903241096821e-08,4.453301942564905e-12,1.3030695934264263e-07,1.2682427025911962e-09,4.809738391059218e-08,1.927750417088333e-08,1.0563315174296786e-07,2.1428702969984767e-13,3.267657820666718e-07,3.4182198705699503e-06,7.518466672391854e-08,7.57507897835734e-12,1.4912315852247898e-13,4.389354260678997e-14,2.697444262650071e-08,1.540826488120596e-14,1.695712938685677e-10,3.81879068487047e-11,7.865250833616015e-06
2.5384219187493188e-05,0.8263113318494757,7.630241189737415e-05,1.738505062673941e-05,1.0252727648380846e-05,0.001350560524816605,0.0,0.0,0.000514632535260932,5.770919897615915e-06,0.0009699658657292678,5.1616772091053806e-05,1.8456350627514095e-05,4.881960423542925e-15,3.186605313426292e-11,3.8447100838368004e-08,2.0484964789883776e-05,0.0010772227475673855,2.0446746216498712e-08,6.110631148308307e-11,1.9438452000138502e-11,1.546917007725949e-14,2.1591027259278983e-09,5.494807610720059e-09,2.02614073653412e-09,2.1782317294006742e-08,4.947530912139297e-14,1.382348310788976e-09,4.557610215115605e-09,1.5789322419017988e-11,1.114820646326112e-08,5.360594805101091e-13,5.052234789323672e-13,5.48120217301715e-10,3.76,0.0,0.5570775887184267,0.9966452989124706,0.0009486086457702198,6.108095259310403e-05,0.4429433337415845,0.44708976905740694,0.0008275376205726665,4.160871798364333e-11,0.000816569526425261,0.00038173190879884435,0.0008604982741645397,1.9255499338716107e-08,3.674454763840556e-09,4.952082919525469e-06,7.00248483920407e-06,6.354308242323361e-05,0.00023776169184299578,2.884039390604733e-11,1.142138764099298e-09,1.3580258159769062e-05,1.1553624375188597e-05,0.0009740992587634182,0.0015750024889299116,2.1084908186610564e-05,2.1002624257446046e-06,3.987733139042783e-05,3.3862038664611473e-06,0.0002772093382492885,5.482587637983656e-08,4.613402084462942e-05,9.510499151053461e-13,1.1418687629113809e-07,1.287113488307145e-09,7.751873895837065e-05,1.1312414462630114e-08,1.3610562248707678e-13,3.828879249209655e-09,5.046221196988749e-11,3.480878610603737e-07,1.5317681650648437e-07,3.1573654521717925e-09,9.139767609867903e-07,4.968399208162068e-08,4.525380326552768e-12,1.3389743456585802e-07,1.2849846149446668e-09,4.868181345167636e-08,1.9817638022023644e-08,1.0720185397897297e-07,2.1740418127215667e-13,3.326280875433399e-07,3.5143181084913647e-06,7.689279840615224e-08,7.744862003031574e-12,1.5119821692774677e-13,4.45039924723243e-14,2.743198189336426e-08,1.5797772672136682e-14,1.735276938030346e-10,3.9258059343141026e-11,8.069660012305106e-06
2.5506401729812684e-05,0.8265268077506889,7.713196510259961e-05,1.7570944917748904e-05,1.0397513774115932e-05,0.0013695158835913266,0.0,0.0,0.0005221505575204416,5.917662028565152e-06,0.0009886373216547485,5.2589004877964156e-05,1.8739851336167833e-05,5.0594673185124125e-15,3.266792531764027e-11,3.899145157917851e-08,2.0800922146591858e-05,0.0010906305648497939,2.0933627799447173e-08,6.18915154091791e-11,2.0069375219981184e-11,1.5991524617218647e-14,2.189189449937026e-09,5.664049148840217e-09,2.081715366518358e-09,2.233145574506362e-08,5.1709296936341703e-14,1.4309514834952203e-09,4.718253532635364e-09,1.628425365476298e-11,1.1370768198590817e-08,5.526436488061855e-13,5.214595654921029e-13,5.672423770318832e-10,3.76,0.0,0.5554769657419667,0.9966074807877847,0.0009642108923648715,6.225406017705615e-05,0.4444713752115985,0.4486702795633397,0.0008275062000551204,4.1739789964522015e-11,0.0008258123295630438,0.00038482483900560504,0.0008682509706744419,1.9405739082595054e-08,3.7076844279143256e-09,4.992482465489748e-06,7.129944546594919e-06,6.489564059452294e-05,0.0002408243767054845,2.9279259864666616e-11,1.1506772584359413e-09,1.3771079676812563e-05,1.1648959084197092e-05,0.0009925937087735055,0.001595674989228579,2.1428292083836788e-05,2.1344811259260197e-06,4.051346411414236e-05,3.434084252558429e-06,0.00028137557970316454,5.568407430392471e-08,4.736925629634496e-05,9.659352600576894e-13,1.1633839799847769e-07,1.3113300162687387e-09,7.899834104763189e-05,1.1469008353668465e-08,1.3823573498140496e-13,3.88581136852336e-09,5.132613684549564e-11,3.612234426385113e-07,1.5591084998508117e-07,3.1822070151735842e-09,9.270254736431679e-07,5.041591494672159e-08,4.598362775288659e-12,1.3757002131792146e-07,1.30186115424312e-09,4.927153987674686e-08,2.0372419998190678e-08,1.08788092521691e-07,2.2055505866469967e-13,3.3857027607778255e-07,3.6127110181762173e-06,7.864009398173774e-08,7.918488537309208e-12,1.5329494436047067e-13,4.5120817177741986e-14,2.78962034884768e-08,1.619548866683073e-14,1.7755831903856629e-10,4.035333889686392e-11,8.278392829360786e-06
2.561636601790023e-05,0.8267202817530933,7.788351029537726e-05,1.773955996637793e-05,1.0529299194256913e-05,0.0013867356363083375,0.0,0.0,0.0005289769595708592,6.052517713367147e-06,0.0010056857336551183,5.3476362918223605e-05,1.899785591779816e-05,5.224159165673648e-15,3.3404339631458745e-11,3.94863685573966e-08,2.108819450516398e-05,0.0011028068030603415,2.138030567172366e-08,6.260329968397266e-11,2.0652302637020936e-11,1.64749654553889e-14,2.216567847555996e-09,5.820397950839818e-09,2.132849890468352e-09,2.283554501647476e-08,5.379913197256334e-14,1.475971266835022e-09,4.867025547975802e-09,1.674103191675162e-11,1.157437180872178e-08,5.679482533423211e-13,5.3646635482942e-13,5.849520993417807e-10,3.76,0.0,0.5540400480214616,0.9965730608755081,0.0009784301049831103,6.332448629443734e-05,0.44584234506779485,0.45008891495807307,0.0008274776031553741,4.185729325946987e-11,0.0008342016651670885,0.00038761487746368477,0.0008752552874214288,1.9541203878176686e-08,3.737706711886356e-09,5.028931551623476e-06,7.246045517883823e-06,6.613148799496347e-05,0.00024360661207736177,2.9678424997476e-11,1.1584085297535165e-09,1.3944380282917544e-05,1.1734991719311664e-05,0.0010094729146218901,0.0016144214277529268,2.174101128211735e-05,2.1656436171974305e-06,4.109256494747802e-05,3.47756511601395e-06,0.0002851605412239234,5.646507065129125e-08,4.850370972524876e-05,9.794815372346924e-13,1.1830158820494019e-07,1.3334263342412416e-09,8.034870659313613e-05,1.1611185297845497e-08,1.4017422374232324e-13,3.937595807198755e-09,5.2112496996403795e-11,3.734269854028311e-07,1.5840057230853776e-07,3.2046100623506624e-09,9.388780010902735e-07,5.10806178940352e-08,4.664827795749567e-12,1.4094679435056525e-07,1.317165386083376e-09,4.980685355030033e-08,2.0884543072808518e-08,1.102308147887501e-07,2.2341989045094003e-13,3.439871946742542e-07,3.7032642164847552e-06,8.02468529646851e-08,8.078107054701883e-12,1.5520066734388734e-13,4.568144273500153e-14,2.8319805657753445e-08,1.656056856200753e-14,1.8125021406008635e-10,4.1360969993547834e-11,8.470007466001772e-06
2.5726330305987776e-05,0.8269133270139557,7.863975120094372e-05,1.7909423056640837e-05,1.0662498426098116e-05,0.0014041077875596752,0.0,0.0,0.0005358604683372078,6.19005970053636e-06,0.0010229679497843183,5.4375542365955783e-05,1.925858551414172e-05,5.393647893145858e-15,3.415493486486433e-11,3.998605903971604e-08,2.1378237654395537e-05,0.0011150872524699922,2.1835152961515252e-08,6.331992761478119e-11,2.1249853028613942e-11,1.6971330836562964e-14,2.2442331139098365e-09,5.980655019287629e-09,2.185061311432798e-09,2.3349130499917758e-08,5.596668941496084e-14,1.522230484503239e-09,5.019865179225142e-09,1.7208775049007018e-11,1.1781143445579421e-08,5.83619323419028e-13,5.518553857020843e-13,6.031469282698799e-10,3.76,0.0,0.552606571386288,0.996538274368991,0.0009928189267012727,6.440889816718412e-05,0.44720927790251974,0.4515039368629274,0.0008274487019378185,4.1974360089023324e-11,0.000842658753274787,0.00039041090400852136,0.0008822850875232038,1.967690049687273e-08,3.767838531708953e-09,5.0654645234852535e-06,7.363467402412027e-06,6.738507377317409e-05,0.00024641348112716373,3.0081576657014484e-11,1.1661843379362527e-09,1.4119165319579588e-05,1.182124178381373e-05,0.0010265762122968593,0.0016333018877452892,2.205724012887518e-05,2.1971554289739054e-06,4.167795002986035e-05,3.521415357388173e-06,0.0002889791069289387,5.725429254779172e-08,4.966002832773581e-05,9.931704709265448e-13,1.2029043323196935e-07,1.355810986829216e-09,8.17169988136936e-05,1.1754542919206419e-08,1.4213312551217294e-13,3.9899007595086466e-09,5.290725873432242e-11,3.8600210757438157e-07,1.6091799533004424e-07,3.2270557427586187e-09,9.508339230852794e-07,5.1750995828111243e-08,4.732039786042298e-12,1.4439240061894353e-07,1.3325791098834535e-09,5.0346515658075635e-08,2.140908579625502e-08,1.1168795411099003e-07,2.2631242476225962e-13,3.4947003034804803e-07,3.7957466972967074e-06,8.188666354922715e-08,8.240967272998774e-12,1.571241800773765e-13,4.624729606272234e-14,2.8748988509439606e-08,1.6932517319746118e-14,1.850038575651703e-10,4.238969625905983e-11,8.665233550906014e-06
2.583629459407532e-05,0.8271059451295573,7.940069604582652e-05,1.8080540762440245e-05,1.0797124771881361e-05,0.0014216331939926553,0.0,0.0,0.0005428011675203356,6.330332144614132e-06,0.0010404864486707238,5.528666248405316e-05,1.9522060726741514e-05,5.568063491128313e-15,3.4919943864571516e-11,4.0490560591971396e-08,2.1671064261796e-05,0.0011274726451535972,2.2298298278385562e-08,6.404141021886131e-11,2.1862341963608312e-11,1.7480921448575338e-14,2.272187987122027e-09,6.144907944237561e-09,2.2383675044227317e-09,2.387235946140025e-08,5.821460287816172e-14,1.5697583650264648e-09,5.1768660286772625e-09,1.7687700024851313e-11,1.1991125568527617e-08,5.996642432097226e-13,5.676351975833875e-13,6.218383081554221e-10,3.76,0.0,0.5511765260846333,0.9965031181784157,0.0010073790547118573,6.550741810653038e-05,0.4485721793022731,0.4529153542283999,0.0008274194938368374,4.209099115124773e-11,0.0008511842453613569,0.00039321284449266215,0.0008893403806330721,1.9812824965324705e-08,3.798079924514932e-09,5.102080507491618e-06,7.482216560678775e-06,6.865656161570413e-05,0.0002492451517662782,3.0488729532900285e-11,1.174005035465838e-09,1.4295439867334213e-05,1.1907707538475682e-05,0.001043905751328318,0.0016523166198066637,2.2377007014917614e-05,2.2290193745696978e-06,4.226966702045827e-05,3.5656362425083525e-06,0.00029283139133062927,5.805179889041461e-08,5.0838523857197886e-05,1.0070030820632417e-12,1.223051711857248e-07,1.3784866451165813e-09,8.310340107991535e-05,1.1899084611395822e-08,1.4411258632991653e-13,4.042730229304009e-09,5.3710456316602254e-11,3.989588219124146e-07,1.6346325204535716e-07,3.2495434695123e-09,9.6289364608694e-07,5.24270647972994e-08,4.800005816645878e-12,1.479079615349117e-07,1.348102530893655e-09,5.0890553844839935e-08,2.1946318227975277e-08,1.1315961165125419e-07,2.292328434055138e-13,3.5501936211243365e-07,3.8901926489875795e-06,8.356017073457729e-08,8.407131515868851e-12,1.5906557786973026e-13,4.6818418196510196e-14,2.918383398604611e-08,1.731144134454239e-14,1.8882002942631067e-10,4.3439877058053766e-11,8.864123681412354e-06
