Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3CF3(1),O2(2),H2O(3),CH4(4),CH2CF2(57),HF(38),O2(161),S(164),CF2O(49),S(125),C2HF(58),S(463),C2HF(468),C2H2F3(68),S(165),S(464),S(130),C2H2F2(59),C2H3F2(65),C2H2F3(67),CF2(43),CHFCF2(55),CF2CH(73),C2HF2(72),S(179),C2H3F2(64)
2.53702239352247e-11,0.9028656726353141,3.461184087728616e-13,4.7620574021777156e-14,1.3392127648310124e-17,2.272802556519868e-17,0.0,0.0,4.58734197450677e-10,3.537970510014235e-17,8.238854600681445e-21,1.708232045884986e-26,1.970829037635725e-21,4.1353703122305544e-38,1.739913763563015e-27,8.51108519311103e-22,8.882466869603113e-18,3.9838990370011234e-14,1.3786432047219272e-44,1.9555354515145453e-26,8.982926111174509e-44,2.685093770705531e-46,1.2687819940483496e-18,9.763054479211729e-39,1.0770079865398742e-24,3.3844994202384457e-44,6.317227565683647e-47,1.8910307974219357e-39,3.0898868858110173e-40,3.565716936076389e-40,5.9525607181107054e-24,6.032636903132026e-44,1.8141804246301897e-45,8.363246442903417e-45,3.76,0.0,0.8158568478821848,0.9998263808531969,2.6178748861196167e-21,8.550041156852298e-23,1.2986731309581354e-05,1.2986737316521935e-05,0.00017361868800515876,2.3718836988633937e-17,3.983899598773591e-14,4.5914972111846436e-10,2.780529851897338e-12,4.9312937128418936e-17,4.7009414161021227e-20,4.0495383587011016e-14,5.680457396424559e-16,9.402566294057491e-20,1.910070746651993e-14,2.5804417172750413e-13,1.2745652007802045e-13,1.7901836171140255e-14,1.0156784479913773e-17,6.858402443650222e-17,2.212089200781852e-16,9.095243125715853e-19,8.560345574716727e-20,6.163547587248531e-16
3.1451130141141994e-11,0.9028661766572124,4.297415989498315e-13,5.921712613018472e-14,2.0626264655259824e-17,3.4965057974863136e-17,0.0,0.0,5.686734037575253e-10,5.4371421378022935e-17,1.577790084921403e-20,4.0332474404579994e-26,3.777320565973863e-21,1.16058633071679e-37,3.969958221763285e-27,1.6212973361076846e-21,1.6916114439867012e-17,6.164171687610665e-14,5.005767565189955e-44,4.617595757605582e-26,3.3095750319755465e-43,1.1936719934357588e-45,1.949591058744015e-18,2.9449102934703263e-38,2.2123291420030075e-24,1.459296729288438e-43,2.835663266764663e-46,6.855872085642727e-39,1.3727469387066736e-39,1.58401202672861e-39,1.139856721292875e-23,2.69332943652401e-43,8.104139633422099e-45,3.736087403422477e-44,3.76,0.0,0.8158537350547742,0.9997863102732091,4.9956088303221385e-21,2.0183216384924813e-22,1.6099446896593332e-05,1.609945612852347e-05,0.00021368915802591376,4.458267821885389e-17,6.164172758972807e-14,5.692097061252664e-10,4.273178390247684e-12,7.567165417686898e-17,8.955653741487448e-20,6.218928248113777e-14,8.846663183759357e-16,1.445456070740632e-19,2.930186314277289e-14,3.966170339236284e-13,1.95777203787448e-13,2.7510502436657182e-14,1.8876383883272114e-17,1.3060187290575827e-16,3.399527603035972e-16,1.4035453410787888e-18,1.6225977159136803e-19,9.458425652238041e-16
4.361294255297658e-11,0.9028671846953954,5.979545791433378e-13,8.264011669395621e-14,3.9838293523463205e-17,6.738473334168151e-17,0.0,0.0,7.885368558862831e-10,1.0454763631550642e-16,4.249973257285518e-20,1.490815369206267e-25,1.0190717293040645e-20,5.699770474256792e-37,1.4077107520307487e-26,4.321995463346274e-21,4.507132309914005e-17,1.2010665582185153e-13,3.69859373824555e-43,1.7071481960953112e-25,2.5297580986400147e-42,1.2495409073188222e-44,3.747718919384766e-18,1.6233481942548305e-37,6.753096657297563e-24,1.4674898823983957e-42,3.0244978195975697e-45,5.04858784543239e-38,1.4287767145061703e-38,1.6483513738151186e-38,3.069837974074959e-23,2.834451021524513e-42,8.542278681370876e-44,3.938474901529058e-43,3.76,0.0,0.8158475094355518,0.9997078984001322,1.3364496043335696e-20,7.457285740803094e-22,2.232484132877274e-05,2.232485908213649e-05,0.00029210081116857507,1.160334276924442e-16,1.2010668444656658e-13,7.893393218209819e-10,8.216907416691093e-12,1.4507424788436977e-16,2.3877445600533446e-19,1.1941160775449387e-13,1.7453264826882375e-15,2.7812009776273465e-19,5.614348212922529e-14,7.628444133419575e-13,3.7607361700255773e-13,5.28945411055453e-14,4.8848213091958114e-17,3.479111123811003e-16,6.536740708190602e-16,2.7210610512701305e-18,4.282873704527609e-19,1.813456121922017e-15
5.3997947261830496e-11,0.9028680454560177,7.427483456323572e-13,1.0289564907162094e-13,6.13048114986409e-17,1.0351131154428888e-16,0.0,0.0,9.762633787527035e-10,1.6026013060663854e-16,8.134665544900797e-20,3.5024803463725027e-25,1.9530891984456888e-20,1.610141447125204e-36,3.2369628277489273e-26,8.201089317238852e-21,8.548651461864655e-17,1.8613735226848246e-13,1.3201505602045561e-42,4.0113732927681173e-25,9.247375522547728e-42,5.358156745365606e-44,5.743487070875084e-18,4.9265716860657974e-37,1.4197748866111096e-23,6.220887376446155e-42,1.3173760004578778e-44,1.7978026728243023e-37,6.125110663102697e-38,7.065743606315005e-38,5.875000943619433e-23,1.2242325627023498e-41,3.692548547524494e-43,1.7025645234713197e-42,3.76,0.0,0.8158421933999285,0.9996427261316766,2.5437419844532758e-20,1.751402039679601e-21,2.7640683796452688e-05,2.7640711012760376e-05,0.0003572728918208724,2.1601413726655313e-16,1.8613740668814341e-13,9.773191132394031e-10,1.2595962222589395e-11,2.2182220560021916e-16,4.531411282769963e-19,1.8282482322763875e-13,2.7321668437631096e-15,4.2656578378737525e-19,8.58021522437285e-14,1.169634090381625e-12,5.75989581086527e-13,8.107656604499591e-14,9.128648539758526e-17,6.597765572550171e-16,1.0020100021113814e-15,4.200225309975315e-18,8.058738508187032e-19,2.77298737089191e-15
6.438295197068441e-11,0.9028689062111824,8.887510978868997e-13,1.233979336605453e-13,8.749404864016726e-17,1.474844608367345e-16,0.0,0.0,1.1639759668881308e-09,2.2782450538005376e-16,1.3902944411579786e-19,7.077211352239152e-25,3.3422187632545036e-20,3.798088449509666e-36,6.443709357789969e-26,1.3898072167227184e-20,1.448072600245916e-16,2.674410429697037e-13,3.7791043570903534e-42,8.106783975994083e-25,2.7130063480193644e-41,1.795965933209037e-43,8.162963151497455e-18,1.2368951401302594e-36,2.6400533608197106e-23,2.0731913410313112e-41,4.488671534740176e-44,5.1341772097526556e-37,2.052310390584598e-37,2.3672519542917453e-37,1.0039549395435425e-22,4.1342456038083466e-41,1.2480908348129235e-42,5.755042579869731e-42,3.76,0.0,0.8158368773989134,0.9995791544850416,4.324190695197373e-20,3.537738552208088e-21,3.295649054353456e-05,3.295652923727356e-05,0.00042084435065076556,3.5938371797849774e-16,2.6744113536603903e-13,1.1653089358785689e-09,1.7906794642928548e-11,3.1454669572505552e-16,7.6802335531281605e-19,2.595899074834918e-13,3.963254145062234e-15,6.067408633375186e-19,1.216081279003717e-13,1.66313374515229e-12,8.181258225104541e-13,1.1525064917510798e-13,1.530678418511904e-16,1.117432011656216e-15,1.4244484824566353e-15,6.012413206815982e-18,1.3542844651153989e-18,3.932364636118598e-15
7.476795667953832e-11,0.9028697669608898,1.0360985212964884e-12,1.4415809852898613e-13,1.184652157275433e-16,1.9937683839022394e-16,0.0,0.0,1.351674917769855e-09,3.0723980707233294e-16,2.1950653162411638e-19,1.2869336959876324e-24,5.2832835678531177e-20,7.893621886485312e-36,1.1588737591506629e-25,2.1761609386663458e-20,2.266397785568876e-16,3.644134510552184e-13,9.258712376664997e-42,1.4743851206422353e-24,6.810853771025763e-41,5.0320549624027985e-43,1.1005810019990156e-17,2.7187466991119493e-36,4.499500722581429e-23,5.797768503173428e-41,1.2782886721771189e-43,1.2549172685139047e-36,5.749565329969048e-37,6.631271632349678e-37,1.5848723099214409e-22,1.167149945544414e-40,3.526522956901581e-42,1.6261961556398528e-41,3.76,0.0,0.8158315614325063,0.999517144150487,6.79212256242496e-20,6.4309189562793316e-21,3.8272261569948896e-05,3.827231375589665e-05,0.0004828544973979248,5.526627358157874e-16,3.644135959977062e-13,1.3533091092410993e-09,2.4149399746406556e-11,4.2312538344129844e-16,1.2027305699798323e-18,3.4965754526881583e-13,5.449659495753724e-15,8.1869567148076435e-19,1.6350500146777623e-13,2.2433956918321406e-12,1.1023708520489037e-12,1.5541516392859584e-13,2.3780138286924393e-16,1.7486328155321723e-15,1.9209840465662375e-15,8.16405129634182e-18,2.1029141345064603e-18,5.290091170111171e-15
8.515296138839223e-11,0.9028706277051396,1.1849259077524398e-12,1.651868575729083e-13,1.542796512346694e-16,2.592684941225609e-16,0.0,0.0,1.539360521583473e-09,3.9850510065105936e-16,3.2683563932533213e-19,2.1647635546130345e-24,7.875853406584996e-20,1.4939109590039177e-35,1.9328063523881099e-25,3.214006545591198e-20,3.345807062224026e-16,4.774356918641985e-13,2.0230876021933162e-41,2.4804650192805557e-24,1.5247063389686884e-40,1.2361713259109555e-42,1.4271690735301813e-17,5.417765098114755e-36,7.184424531003777e-23,1.4245894058541003e-40,3.1901227667692853e-43,2.735751046577917e-36,1.4119531020656784e-36,1.6283335351284974e-36,2.3594773548882245e-22,2.8879272514246704e-40,8.733223610644392e-42,4.0273980390937823e-41,3.76,0.0,0.8158262455007065,0.9994566567827575,1.0063315989606696e-19,1.081384070894347e-20,4.358799687564144e-05,4.358806456885024e-05,0.0005433416773169553,8.018605877711397e-16,4.774359063233905e-13,1.5413199454297061e-09,3.132377260176345e-11,5.47436963225721e-16,1.7765650902857457e-18,4.5297862941968046e-13,7.202037753556337e-15,1.0624806097935348e-18,2.114368826208992e-13,2.910471757714146e-12,1.4286134725715392e-12,2.0156848292744928e-13,3.490867959944268e-16,2.5810433677373738e-15,2.4916115470980355e-15,1.0661562369407927e-17,3.0801256239978553e-18,6.844681835877463e-15
9.553796609724615e-11,0.9028714884439321,1.3353681568815802e-12,1.8649452369540638e-13,1.9500083610225694e-16,3.2724684651310633e-16,0.0,0.0,1.7270330613946534e-09,5.016194691788607e-16,4.651702626286185e-19,3.429523494230304e-24,1.1222147191598944e-19,2.6301438845927736e-35,3.0412648692869725e-25,4.5381507265437664e-20,4.722171215947326e-16,6.068747257749091e-13,4.047295519657804e-41,3.930283499614665e-24,3.124543854505605e-40,2.7438701531248963e-42,1.7960268556127397e-17,1.0009337985414666e-35,1.0903951248414827e-22,3.1670618892258563e-40,7.189886906004196e-43,5.4605816690424366e-36,3.132246495119623e-36,3.611940874845698e-36,3.3576706380562085e-22,6.454091071607213e-40,1.9534105654314288e-41,9.008809365724934e-41,3.76,0.0,0.8158209296035134,0.9993976549783669,1.4255050209726605e-19,1.7125970671603384e-20,4.890369646057266e-05,4.8903781676354926e-05,0.0006023432938931833,1.1125009172286215e-15,6.068750291352941e-13,1.7293417493199811e-09,3.942990827778075e-11,6.873611483415723e-16,2.5088221290849393e-18,5.695042595969477e-13,9.230640691618804e-15,1.3381461454720054e-18,2.653483937516361e-13,3.664413287525474e-12,1.7967427782541373e-12,2.5370897780965865e-13,4.905143775166389e-16,3.642237503510385e-15,3.1363261448450884e-15,1.3511365481220009e-17,4.313282217965253e-18,8.59466301869032e-15
9.999999999999999e-11,0.9028723491772669,1.400536811789373e-12,1.957377465550931e-13,2.1402043574429655e-16,3.5896152767417836e-16,0.0,0.0,1.8076647323137858e-09,5.495627569857369e-16,5.351829750005238e-19,4.116185593658439e-24,1.2917384739276918e-19,3.2928001880564513e-35,3.640969543022966e-25,5.2036681589406e-20,5.413649106057972e-16,6.676201933942099e-13,5.332426286089502e-41,4.717521891954131e-24,4.159671621140549e-40,3.768907816846292e-42,1.9674848797901973e-17,1.278307723876876e-35,1.2876706537920038e-22,4.354541212168572e-40,9.940438669740393e-43,7.187453626213326e-36,4.30097629877165e-36,4.959466478802866e-36,3.8628033243953377e-22,8.890598562810139e-40,2.6918612728888985e-41,1.2414724334538186e-40,3.76,0.0,0.8158186455792127,0.9993727513508722,1.6368310176931815e-19,2.055192270950403e-20,5.118763551450882e-05,5.1187728878096194e-05,0.0006272468406902261,1.2661181071260284e-15,6.676205415087419e-13,1.8101308718530864e-09,4.3198976256575606e-11,7.522466177299079e-16,2.87689975641981e-18,6.236142636544696e-13,1.0189558026060332e-14,1.4663931533284447e-18,2.903349670691721e-13,4.015044827203013e-12,1.9677510105978523e-12,2.779501929849148e-13,5.614291098237661e-16,4.175298539648392e-15,3.4360886128328276e-15,1.4845612523781452e-17,4.9283320655259884e-18,9.406209237904032e-15
1.0592297080610006e-10,0.9028723491772669,1.4875597772855544e-12,2.0809102254360633e-13,2.406944091263175e-16,4.0340665727680166e-16,0.0,0.0,1.914692813328299e-09,6.165820133587611e-16,6.387560255660804e-19,5.180951236921242e-24,1.5426931816468043e-19,4.3716741731230483e-35,4.568810294058921e-25,6.18337073827e-20,6.431265713801963e-16,7.530838305569221e-13,7.54847483094491e-41,5.938361812469854e-24,5.968437113767642e-40,5.618635711598988e-42,2.2071206940588637e-17,1.7411023873157484e-35,1.5889886730378002e-22,6.5012164270428654e-40,1.4942402435381994e-42,1.0161525531826437e-35,6.408855683847327e-36,7.38969871958503e-36,4.610001418788911e-22,1.3301940741176126e-39,4.02946813154902e-41,1.8584280955782066e-40,3.76,0.0,0.8158156137409267,0.9993401022519045,1.9486158308732203e-19,2.586319096439826e-20,5.421936032471722e-05,5.421946507863125e-05,0.0006598958325370383,1.489647738151129e-15,7.530842446293129e-13,1.9173748187406274e-09,4.846780184328355e-11,8.427786598547166e-16,3.4187897963199123e-18,6.991857409807181e-13,1.1545330722400573e-14,1.6457428103852074e-18,3.2518466515160586e-13,4.505271147961708e-12,2.206648153797301e-12,3.1183501904955466e-13,6.656650537058923e-16,4.959698879846105e-15,3.855123298511698e-15,1.671987597780569e-17,5.828781776166347e-18,1.0538572533620488e-14
1.266929802238079e-10,0.9028740706275646,1.7977272178999367e-12,2.521883553476275e-13,3.472721409766995e-16,5.806862812111077e-16,0.0,0.0,2.2899750242940887e-09,8.820481173153592e-16,1.1091053202507933e-18,1.0599833255674584e-23,2.684326013204849e-19,1.0573839441197243e-34,9.26656948877859e-25,1.0576001767040726e-19,1.099027240304524e-15,1.0971593816434585e-12,2.2328760829248433e-40,1.215315132817519e-23,1.8513936737594573e-39,1.9561158070711118e-41,3.1558820228655405e-17,4.582235834757695e-35,3.0700862748971443e-22,2.2788618065601535e-39,5.3543227429521663e-42,2.992611547871158e-35,2.226699536322038e-35,2.5670213302420014e-35,8.002378300635778e-22,4.688257394849819e-39,1.4227055762721596e-40,6.56240320944179e-40,3.76,0.0,0.8158049821195702,0.999229202557797,3.354988860250333e-19,5.287767518179886e-20,6.485058089061345e-05,6.485073076838125e-05,0.0007707951509918305,2.461550585580521e-15,1.0971600923370317e-12,2.293475911194334e-09,6.933884291827304e-11,1.1996215272611811e-15,5.848973956589207e-18,9.978224987389934e-13,1.7070545463956976e-14,2.3569319737984283e-18,4.624145236513498e-13,6.447936961591908e-12,3.1513461016564684e-12,4.4603721575241787e-13,1.1314126613394179e-15,8.472909164644153e-15,5.514948545448683e-15,2.423866210148301e-17,9.807749184326826e-18,1.5002384473347576e-14
1.4538598869974495e-10,0.9028756199141691,2.08420219000894e-12,2.929558458331981e-13,4.609008128918783e-16,7.693186860319957e-16,0.0,0.0,2.6276879133917532e-09,1.16147969633587e-15,1.697340662059303e-18,1.8375392656413557e-23,4.115395978126289e-19,2.0873334464102457e-34,1.5968936561477352e-24,1.5975742058782886e-19,1.6588272677242413e-15,1.4674600297332128e-12,5.151374503022749e-40,2.1073878004312196e-23,4.4535474685111644e-39,5.111035956210577e-41,4.153877320216597e-17,9.701567986781988e-35,5.114708328000729e-22,5.997237402974576e-39,1.4336542836664304e-41,6.877658180053519e-35,5.805695421997148e-35,6.691934539073431e-35,1.2243567325621894e-21,1.2374774734042204e-38,3.761295535405308e-40,1.7351236258054988e-39,3.76,0.0,0.815795413778698,0.9991340006889237,5.098765786664354e-19,9.160911293043545e-20,7.441855723485021e-05,7.441875461948819e-05,0.00086599668175667,3.605922632969591e-15,1.4674611065578973e-12,2.6320082718806603e-09,9.130934239921013e-11,1.5725909520097876e-15,8.837263025510452e-18,1.3111042502638637e-12,2.3113061754892078e-14,3.1067149119742277e-18,6.056438626543265e-13,8.494090702282975e-12,4.143344643064979e-12,5.872733843519952e-13,1.7016512188197003e-15,1.278511493455135e-14,7.262113824594552e-15,3.229663252754062e-17,1.460057495571395e-17,1.9668612420068265e-14
1.64078997175682e-10,0.9028771691830925,2.3784192567352025e-12,3.347971366339719e-13,5.917608921557057e-16,9.862658228003122e-16,0.0,0.0,2.9653633642939424e-09,1.4792861405464068e-15,2.469678701609797e-18,2.980007371840274e-23,5.99822662783139e-19,3.7976183044755556e-34,2.577380839064899e-24,2.295530929101808e-19,2.381636878677114e-15,1.8970099083326537e-12,1.075534539206196e-39,3.418548974811193e-23,9.683020780932784e-39,1.1887820183935674e-40,5.288194959322881e-17,1.8842835431222385e-34,8.032416332012184e-22,1.4055332893305167e-38,3.412267802647663e-41,1.4306512056370377e-34,1.3473386125301924e-34,1.5527623649460856e-34,1.78103502185182e-21,2.9054707242234426e-38,8.84507423927471e-40,4.08073897604197e-39,3.76,0.0,0.8157858455499428,0.9990429660628022,7.3717608467375535e-19,1.4847260653868798e-19,8.398641784394459e-05,8.398666926908574e-05,0.0009570309697465911,5.025968145621875e-15,1.8970114602093946e-12,2.9705814602053056e-09,1.1629866075462571e-10,1.993948701512158e-15,1.2700978819676512e-17,1.6662629210155072e-12,3.0219401656222044e-14,3.960743443695658e-18,7.672388208913454e-13,1.0822623040074965e-11,5.268990560701879e-12,7.478773102838085e-13,2.43641709521897e-15,1.8350969708898727e-14,9.249248594404696e-15,4.161641936836031e-17,2.0677874596204694e-17,2.4940941350512114e-14
1.8277200565161904e-10,0.9028787184343354,2.681148890481963e-12,3.777577208589527e-13,7.403149316678651e-16,1.232342683934455e-15,0.0,0.0,3.3030027578085237e-09,1.835462788751827e-15,3.4537851445079145e-18,4.586743349339077e-23,8.401950501895893e-19,6.479668796961206e-34,3.951280120947537e-24,3.171649716113396e-19,3.287978921195902e-15,2.3874300404733884e-12,2.0762991593941883e-39,5.263130721887092e-23,1.9448791044491372e-38,2.525475761331654e-40,6.558639387394409e-17,3.419022198883945e-34,1.2038679628578293e-21,3.009635041217513e-38,7.411716512299166e-41,2.7519384889079057e-34,2.855715272421981e-34,3.2905919124392677e-34,2.4901224778847555e-21,6.227867296735605e-38,1.8989289262278757e-39,8.761741441913568e-39,3.76,0.0,0.8157762774333019,0.9989559162605294,1.0249586790217813e-18,2.2838043672367217e-19,9.35541627182027e-05,9.355447471846016e-05,0.0010440804338613325,6.737550849059508e-15,2.38743219086463e-12,3.309196979844999e-09,1.4430676922770926e-10,2.4630342363084033e-15,1.7552353073406822e-17,2.063021792856647e-12,3.843461190064908e-14,4.919314495433069e-18,9.46897161935378e-13,1.3433813910489468e-11,6.527649151693478e-12,9.278394269819224e-13,3.3562581931915373e-15,2.532754596434506e-14,1.1476335945542875e-14,5.2235305924808227e-17,2.816268183483328e-17,3.081124550468221e-14
2.014650141275561e-10,0.9028802676678979,2.9931575526819966e-12,4.218799415526506e-13,9.070490861921224e-16,1.508439461515363e-15,0.0,0.0,3.640607414207147e-09,2.2300051336602245e-15,4.6780511430903585e-18,6.769024743777253e-23,1.1397705518210982e-18,1.0497488776727913e-33,5.8114629996792515e-24,4.2460810978426657e-19,4.398278129857798e-15,2.9402293875400176e-12,3.763245020711969e-39,7.76925962697147e-23,3.6652392376090777e-38,4.990120209258699e-40,7.965015259849735e-17,5.871618981063769e-34,1.737176041531328e-21,5.995207083025077e-38,1.4964768708815265e-40,4.970360460484239e-34,5.629263055631344e-34,6.4854587373465145e-34,3.371972810894879e-21,1.2411869399489147e-37,3.7905304357293516e-39,1.7491487452067224e-38,3.76,0.0,0.8157667094287726,0.9988726768707327,1.3809906405924497e-18,3.3682538709100846e-19,0.00010312179185804572,0.00010312217096889785,0.0011273194854708902,8.753347765975887e-15,2.9402322745473395e-12,3.647856272901633e-09,1.7533363906223024e-10,2.979196809801308e-15,2.3503543153287646e-17,2.5011062103671066e-12,4.780056623138204e-14,5.982725606807963e-18,1.1443216256637525e-12,1.6327938565403626e-11,7.918688703479034e-12,1.1271501436654171e-12,4.481625712897537e-15,3.387099835942706e-14,1.3943361416052369e-14,6.419053834310194e-17,3.7170164605944524e-17,3.727151224497384e-14
