Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3CF3(1),O2(2),H2O(3),CH4(4),CH2CF2(57),HF(38),O2(161),S(164),CF2O(49),S(125),C2HF(58),S(463),C2HF(468),C2H2F3(68),S(165),S(464),S(130),C2H2F2(59),C2H3F2(65),C2H2F3(67),CF2(43),CHFCF2(55),CF2CH(73),C2HF2(72),S(179),C2H3F2(64),CHF2(82),CHF3(42),S(1244),S(1385),CF2O2(181),CF2O2(276),CH2F2(41)
9.983695075711811e-18,0.48360137879338,3.4163625051536615e-27,2.6209392500332563e-32,2.2963852245058492e-39,5.974573487931735e-39,0.0,0.0,7.612130825848689e-22,7.203821245547247e-38,2.0818335249677632e-47,2.4221142105110025e-47,2.1106595842324163e-53,5.192002429341441e-77,2.1892097878530784e-52,9.165214136126325e-37,3.1284891513000605e-54,1.2314902989511255e-35,3.0799329805036227e-88,4.232759070161457e-80,6.535711805581651e-84,3.2527553512383116e-83,9.93450678690127e-28,1.5351550992205065e-85,5.269180793477257e-61,2.2938633829499222e-95,1.2964272962247759e-107,1.5607051582624956e-85,3.770877078860456e-109,9.296393063143979e-104,4.379327891101201e-59,7.392075487412204e-105,6.879654470333324e-103,1.216825596143332e-117,3.76,0.0,0.9845034437444128,0.9999999999996231,3.47146797037246e-48,4.2313083800364216e-67,1.5737022679921943e-18,1.5737022679921943e-18,3.768536346633209e-13,1.959833337938217e-39,1.2314902989500724e-35,7.612164989465611e-22,2.1669731537169308e-40,8.044862515765483e-34,1.2547384849981824e-61,8.173155377490462e-36,5.27239376517382e-41,1.1187609744578266e-43,9.901070643944436e-43,5.182552038425568e-41,5.846217559127853e-39,4.161679274475826e-37,1.9100828997622033e-44,4.946229008091812e-46,2.8919212652059356e-41,9.025643654263603e-49,1.7940076641705472e-51,6.169566608285944e-42,5.460853091418815e-59,9.934506796066485e-28,4.384450066296857e-63,1.2724955584255051e-67,6.497501171025145e-59,4.9800135489303243e-61,5.944324349583919e-63
1.997606408285343e-17,0.48360137879338,6.835693179360715e-27,5.244156067812762e-32,9.191525520159169e-39,2.391386418816937e-38,0.0,0.0,1.5230875145026167e-21,2.883405868216017e-37,1.6667326625500817e-46,1.939164115991409e-46,1.689811049776064e-52,4.1567588975741006e-76,8.762544388843382e-52,3.6684741750471506e-36,2.5046935763153356e-53,4.929170586697846e-35,9.867953396930758e-87,6.780295945311899e-79,2.0947070684515335e-82,1.0425137808393495e-81,1.987764475162205e-27,4.918561239441509e-84,4.218548551529639e-60,1.371965525624223e-93,8.310354148235335e-106,5.00208736539214e-84,2.4164243910696388e-107,5.960162698067156e-102,3.5061251542323244e-58,4.739254535077331e-103,4.4107279095912696e-101,1.5606997323103883e-115,3.76,0.0,0.9845034437444128,0.9999999999992459,2.7792851755265016e-47,6.77560639845844e-66,3.1487717838279962e-18,3.1487717838279962e-18,7.540346695251764e-13,7.844441005561416e-39,4.929170586689415e-35,1.5230943501925425e-21,8.673539909888012e-40,3.2200415577121416e-33,1.0045537227132095e-60,3.2713921367107614e-35,2.1103315712253243e-40,4.4779594880528114e-43,3.9630085485673265e-42,2.074371427435138e-40,2.3400105918400024e-38,1.6657562747079048e-36,7.645309420011829e-44,2.1228861064938734e-45,1.1575221624418998e-40,3.612612857739666e-48,1.4362987566410776e-50,2.4694344787337275e-41,2.221556693456058e-58,1.987764478830679e-27,7.0208420095508665e-62,2.0376535551183312e-66,2.6018538482589658e-58,3.987038805365836e-60,4.760280937233381e-62
3.996080209713668e-17,0.48360137879338,1.367435452797117e-26,1.0490591114651395e-31,3.67780751534463e-38,9.568660639199454e-38,0.0,0.0,3.046836378336962e-21,1.1537379282929462e-36,1.3338926819895978e-45,1.5519206418744098e-45,1.3523624254869747e-51,3.3266704329039543e-75,3.5061591234534147e-51,1.4678675083952785e-35,2.0045160884455773e-52,1.972310316531266e-34,3.1596933699140714e-85,1.0854782789548595e-77,6.708313818904241e-81,3.338657564643249e-80,3.976392062600065e-27,1.5749106948899374e-82,3.3761209910627246e-59,8.472302809556374e-92,5.3228605445763055e-104,1.601921945684048e-82,1.5474925528975206e-105,3.8178582142118303e-100,2.805965742428023e-57,3.0357899616763094e-101,2.8253480423738713e-99,1.9997224777481182e-113,3.76,0.0,0.9845034437444128,0.9999999999984915,2.2242728188610616e-46,1.084538282999294e-64,6.2989108154996e-18,6.2989108154996e-18,1.5083966975118763e-12,3.1387983326122713e-38,1.972310316524519e-34,3.046850052678471e-21,3.470545744847262e-39,1.2884360527030263e-32,8.039482825536304e-60,1.308982973204354e-34,8.444075436659616e-40,1.791767088441932e-42,1.5857196232042975e-41,8.300187703849735e-40,9.363090371685645e-38,6.665194846841475e-36,3.059119616686068e-43,9.639526288476195e-45,4.631596391623216e-40,1.4455183048890532e-47,1.1494762422485157e-49,9.880954501970682e-41,9.175552328026688e-58,3.97639207727874e-27,1.123792702178831e-60,3.2615748755197026e-65,1.0420088155467352e-57,3.190842634378634e-59,3.810154753813541e-61
7.993027812570317e-17,0.48360137879338,2.7351677225977484e-26,2.098346685344737e-31,1.4713625350992423e-37,3.82808736054529e-37,0.0,0.0,6.0943341060010525e-21,4.615702982189353e-36,1.0673168071150902e-44,1.2417723005352783e-44,1.0820954396677973e-50,2.6618417694020853e-74,1.4026919516746947e-50,5.872425831392881e-35,1.603917426640633e-51,7.89052577871489e-34,1.0114137137718226e-83,1.737270153069653e-76,2.1475009529658692e-79,1.0687887433279402e-78,7.953647215450603e-27,5.041268531648355e-81,2.7014098185861507e-58,5.323507723308727e-90,3.4079862266445205e-102,5.128157521215153e-81,9.9070926130729e-104,2.4445030927993585e-98,2.2451989759062023e-56,1.943759486294209e-99,1.8090174676447996e-97,2.5609427786526846e-111,3.76,0.0,0.9845034437444128,0.9999999999969829,1.7797561949963377e-45,1.7356143480647503e-63,1.2599188878842806e-17,1.2599188878842808e-17,3.0171205865372485e-12,1.25572383504e-37,7.890525778660901e-34,6.0943614576261945e-21,1.388444286306116e-38,5.154583188240486e-32,6.432807738944078e-59,5.236784251030912e-34,3.378180273950029e-39,7.168235178335127e-42,6.343911035495475e-41,3.3206155574641007e-39,3.7458458360087376e-37,2.6665119501474356e-35,1.2238470453915002e-42,4.772760695472851e-44,1.8529401476280468e-39,5.783035265348847e-47,9.197559255830729e-49,3.953025209642314e-40,3.9000012965755287e-57,7.953647274174861e-27,1.7984347986751715e-59,5.2195833985343034e-64,4.1761419569403583e-57,2.5531586641740417e-58,3.048896758835177e-60
1.5986923018283613e-16,0.48360137879338,5.47063226251317e-26,4.196924091151566e-31,5.88592949958348e-37,1.5313595927310107e-36,0.0,0.0,1.2189329561310831e-20,1.8464314573776024e-35,8.539345148662788e-44,9.935121605534983e-44,8.657585939999874e-50,2.1296755889830125e-73,5.611224413332609e-50,2.349161493666866e-34,1.2832557764446344e-50,3.15646736506214e-33,3.237022883640829e-82,2.780036233895888e-75,6.873348118880531e-78,3.420793400506479e-77,1.5908157433050956e-26,1.6134546519347202e-79,2.1613331770004623e-57,3.3754209534199337e-88,2.181545099215102e-100,1.641331692838777e-79,6.341544408392525e-102,1.5648256857658916e-96,1.7963298209354522e-55,1.2442794267448168e-97,1.1580255896519847e-95,3.27883784077816e-109,3.76,0.0,0.9845034437444128,0.9999999999939654,1.4239401405181805e-44,2.7772654678304925e-62,2.5199745005529223e-17,2.5199745005529223e-17,6.034567696796034e-12,5.023305067706989e-37,3.156467365018944e-33,1.2189384267425098e-20,5.554229154147687e-38,2.062001081685122e-31,5.146734834742289e-58,2.0948841840094126e-33,1.3513822897625432e-38,2.8675275104195313e-41,2.5377709278814785e-40,1.3283543259642677e-38,1.498460280256976e-36,1.0666915885151523e-34,4.895786612236406e-42,2.642377312451739e-43,7.412363812629196e-39,2.3134189992146203e-46,7.358747200181605e-48,1.5813387746341685e-39,1.7434889006064776e-56,1.59081576679671e-26,2.8777888921242495e-58,8.352184365778693e-63,1.676535792630907e-56,2.0427204820039794e-57,2.4394278521623603e-59
3.197471342971021e-16,0.48360137879338,1.0941561343600656e-25,8.394087934957006e-31,2.354467888803891e-36,6.125687826144635e-36,0.0,0.0,2.4379320471856782e-20,7.386026369195666e-35,6.831800347415201e-43,7.948474508836873e-43,6.926398279005835e-49,1.7038213170995313e-72,2.2445810655341713e-49,9.397028213966e-34,1.0266533574332707e-49,1.2626384647815953e-32,1.0359271516083684e-80,4.448381183654227e-74,2.1996865939112312e-76,1.0947609856306968e-75,3.1817177515848773e-26,5.163452793235961e-78,1.7291488187038142e-56,2.1501466867518837e-86,1.3963278183565421e-98,5.252775862892993e-78,4.058910164560645e-100,1.0015984305126816e-94,1.437132227206561e-54,7.96426364155158e-96,7.412178457718768e-94,4.197444675454101e-107,3.76,0.0,0.9845034437444128,0.9999999999879305,1.139206179697586e-43,4.443850769769525e-61,5.0400857258902047e-17,5.040085725890205e-17,1.2069459246146944e-11,2.009404531058712e-36,1.262638464747037e-32,2.4379429886636745e-20,2.221782066662599e-37,8.248339943093969e-31,4.1175833356402757e-57,8.379877713882167e-33,5.405750747194726e-38,1.1470577396896463e-40,1.0151496677122337e-39,5.313633518276497e-38,5.994085019038647e-36,4.266939977091952e-34,1.9583943377566326e-41,1.6435119254897948e-42,2.9650661715325077e-38,9.254185560492462e-46,5.887277683004464e-47,6.325612487991556e-39,8.441193359935366e-56,3.1817178455551573e-26,4.604696805472802e-57,1.3364175590375214e-61,6.753962883873757e-56,1.6342533416590547e-56,1.9516684274359318e-58
6.395029425256339e-16,0.48360137879338,2.1883419510802184e-25,1.6788451751344963e-30,9.418065446344265e-36,2.4503251418454544e-35,0.0,0.0,4.875930229265425e-20,2.9544706566700224e-34,5.465569867937364e-42,6.358930378872003e-42,5.541251302129339e-48,1.3630893484428127e-71,8.978506670770468e-49,3.758887657579415e-33,8.213421803730237e-49,5.050657748166041e-32,3.3150944525513124e-79,7.117668445619844e-73,8.155291245923114e-75,4.058803037767546e-74,6.363521627183289e-26,1.65236848458733e-76,1.3833521968678517e-55,1.8134641672690263e-84,1.0331581013199032e-96,1.9474550002040083e-76,2.5978057676608674e-98,8.470520800538562e-93,1.1497333078455911e-53,6.735399764999917e-94,6.26849988191744e-92,9.405828339034378e-105,3.76,0.0,0.9845034437444128,0.9999999999758608,9.11386556186972e-43,7.110342049186999e-60,1.0080308176564768e-16,1.0080308176564771e-16,2.4139231660191593e-11,8.03778757953083e-36,5.050657747889567e-32,4.87595211235154e-20,8.887309079876325e-37,3.299403095003749e-30,3.294144857693847e-56,3.352019281143671e-32,2.162345593247221e-37,4.588324799807295e-40,4.060681204256978e-39,2.125496651575411e-37,2.397682786181742e-35,1.706810716010929e-33,7.833736770713568e-41,1.1266420844756027e-41,1.1860505965480943e-37,3.701855949525723e-45,4.709934102039973e-46,2.530296472992807e-38,4.550137809830585e-55,6.363522003072049e-26,7.36770253162087e-56,2.1383224870222286e-60,2.7396790746800873e-55,1.307432707213657e-55,1.5613883379451147e-57
1.2790145589826978e-15,0.48360137879337994,4.376713586531148e-25,3.3577323899308696e-30,3.767266324925706e-35,9.801401546692439e-35,0.0,0.0,9.751926593307145e-20,1.1818002845610708e-33,4.3725075632799746e-41,5.08720441743825e-41,4.433055497349302e-47,1.090484325686677e-70,3.591438994343842e-48,1.5035702757840232e-32,6.570815412047615e-48,2.020284557013483e-31,1.0608505526587984e-77,1.1388476274321408e-71,2.6209075344444074e-73,1.3043982139533503e-72,1.2727128814535563e-25,5.287680512860046e-75,1.1066953827294907e-54,1.1638199799605339e-82,6.654195667715432e-95,6.258638430863684e-75,1.6626289182147814e-96,5.441854424115743e-91,9.197979403231357e-53,4.327133870526015e-92,4.027175792048765e-90,1.2080080725758407e-102,3.76,0.0,0.9845034437444127,0.9999999999517212,7.291178659375072e-42,1.1376691918772217e-58,2.0160753077913882e-16,2.0160753077913902e-16,4.827873374972786e-11,3.2151524786935436e-35,2.0202845567923e-31,9.751970359109412e-20,3.554959794917602e-36,1.3197746563145997e-29,2.6353471621734945e-55,1.3408213507433063e-31,8.649480770153632e-37,1.8353489829734058e-39,1.6242889395858976e-38,8.502073100489867e-37,9.590828687493723e-35,6.827312314607742e-33,3.133526617407051e-40,8.260443875083436e-41,4.74425062816695e-37,1.4808425740186798e-44,3.7679920380847226e-45,1.0121288840390156e-37,2.7589641481832295e-54,1.272713031810582e-25,1.178847408579479e-54,3.421359309815359e-59,1.1263154046703508e-54,1.0459569805109464e-54,1.2491371269883712e-56
2.558037791896825e-15,0.48360137879338,8.753456865475505e-25,6.715564625662382e-30,1.5069156535387116e-34,3.920581579146063e-34,0.0,0.0,1.9503919320919488e-19,4.727225182039039e-33,3.4980264499108704e-40,4.069787267549802e-40,3.546468393667566e-46,8.72392485523868e-70,1.4365827381641743e-47,6.014311034516929e-32,5.256683501978278e-47,8.081186581759683e-31,3.394753737886252e-76,1.8221727179835396e-70,8.388106485087313e-72,4.174672594478332e-71,2.5454340933862307e-25,1.6920737247984974e-73,8.853623455873543e-54,7.445020355426948e-81,4.259710219943328e-93,2.003053389989139e-73,1.0640934149389887e-94,3.483031445619411e-89,7.358433234546327e-52,2.769562324385332e-90,2.5775756604159426e-88,1.546310432101951e-100,3.76,0.0,0.9845034437444125,0.9999999999034425,5.832977026096264e-41,1.8202822731075395e-57,4.0321642880612077e-16,4.0321642880612156e-16,9.655756697519364e-11,1.286071325282736e-34,8.081186579990212e-31,1.950400685015373e-19,1.4219911505926428e-35,5.279125419127043e-29,2.108290240114766e-54,5.363312672036475e-31,3.4598182336629674e-36,7.341436415557281e-39,6.497188282692323e-38,3.40084654302159e-36,3.8363509714502994e-34,2.7309388156957536e-32,1.253417048735908e-39,6.307273377400601e-40,1.897709888244506e-36,5.92408147668732e-44,3.014411490928013e-44,4.048536119459583e-37,1.8547195691908147e-53,2.5454346948173308e-25,1.8861678305790204e-53,5.4742089711624435e-58,4.748765227755785e-54,8.367679919794557e-54,9.993283130038813e-56
3.8370610248109525e-15,0.48360137879338,1.3130200152462361e-24,1.0073454667598105e-29,3.202202697033677e-34,8.331249816083595e-34,0.0,0.0,2.9255912048060736e-19,1.0045368539120769e-32,1.0002184035880392e-39,1.1637065019320422e-39,1.014070399055121e-45,2.494500816302321e-69,3.0527426411800216e-47,1.2780429099427884e-31,1.5030852275686495e-46,1.7172559410549463e-30,1.5881442888142008e-75,6.947048112171152e-70,3.708314179869326e-71,1.8455890433069368e-70,3.818155079781165e-25,7.915912156364201e-73,2.531588257672881e-53,3.694379035231256e-80,2.2797377089761405e-92,8.855341423579533e-73,5.934210489328739e-94,1.7284577406498837e-88,2.104056329364202e-51,1.3743961941034457e-89,1.279122778241411e-87,7.978395072833735e-100,3.76,0.0,0.9845034437444122,0.9999999998551639,1.667869325821337e-40,6.699857043265745e-57,6.048253268331024e-16,6.048253268331042e-16,1.4483622924765795e-10,2.7329125180769935e-34,1.717255940548988e-30,2.9256043338726615e-19,3.021735715408414e-35,1.1218158213558267e-28,6.028401592519851e-54,1.1397056462688827e-30,7.352138798661024e-36,1.5600581025263506e-38,1.3806544987965844e-37,7.226809722606042e-36,8.152257985939033e-34,5.80325366416463e-32,2.663515252089522e-39,1.781375162157255e-39,4.0326395227356744e-36,1.2589692266939144e-43,8.620969171669578e-44,8.603152112785406e-37,5.208829072822674e-53,3.8181563578240756e-25,6.943312167382336e-53,2.0151515073961397e-57,1.0448780480938449e-53,2.3926329221241704e-53,2.966780664918846e-55
6.395107490639208e-15,0.48360137879338005,2.1883686758606086e-24,1.678946597679544e-29,8.853176533611213e-34,2.3033498891425842e-33,0.0,0.0,4.875989750045887e-19,2.7772529091010673e-32,4.596639376678253e-39,5.347971113597191e-39,4.660306297415559e-45,1.1463815523462113e-68,8.439945830665391e-47,3.533417099414519e-31,6.907633275063686e-46,4.747722634987713e-30,2.319582803221053e-74,5.71282531921639e-69,5.98035148136695e-70,2.976358041751405e-69,6.363596150420394e-25,1.1561678846409222e-71,1.1634278875586033e-52,1.168182452426279e-78,6.207077926570477e-91,1.4280925837227027e-71,1.5425303663509966e-92,5.466728099271445e-87,9.669493152394625e-51,4.3469302327165007e-88,4.045600518536127e-86,5.378325897988249e-98,3.76,0.0,0.9845034437444118,0.9999999997586071,7.664919960833738e-40,5.154936049428339e-56,1.0080431228870644e-15,1.008043122887069e-15,2.413928699854235e-10,7.555755275267302e-34,4.747722632662513e-30,4.87601163059867e-19,8.354222419899498e-35,3.101495162875647e-28,2.7704342328981034e-53,3.150955386802146e-30,2.0326625283969913e-35,4.3131115454940827e-38,3.8171085106230605e-37,1.998003189559945e-35,2.2538627576756062e-33,1.60443124157842e-31,7.363847063673141e-39,8.069395000278275e-39,1.1149077947750429e-35,3.481397694204709e-43,3.9622742074086385e-43,2.3785219085754727e-36,2.296197426692722e-52,6.363599683837544e-25,5.342948363387416e-52,1.5506789665524195e-56,3.1437764303941115e-53,1.0995612823175897e-52,1.389734635389172e-54
8.697349309884638e-15,0.4836013787933801,2.9761824730120983e-24,2.283406292915001e-29,1.5764910472297217e-33,4.1015870709451014e-33,0.0,0.0,6.63134844060951e-19,4.945467112483781e-32,1.0346993758687852e-38,1.2038234718778355e-38,1.049031826314934e-44,2.5804943546030815e-68,1.502904855920454e-46,6.291971372485345e-31,1.554902165452888e-45,8.454302300484202e-30,8.304912670426632e-74,1.6661716513059681e-68,2.217817735284272e-69,1.1037845487693262e-68,8.654492385278132e-25,4.139482936045251e-71,2.6188685194307626e-52,5.356585595848436e-78,2.624684921326285e-90,5.296097450543309e-71,6.598771104236371e-92,2.5068267073913653e-86,2.176596408890867e-50,1.9933357773713573e-87,1.8551575480633494e-85,3.0757192247368236e-97,3.76,0.0,0.9845034437444115,0.9999999996717067,1.7253665902286005e-39,1.4196903481462653e-55,1.370939139335629e-15,1.3709391393356372e-15,3.2829329430339166e-10,1.3454628837502271e-33,8.454302295250198e-30,6.631378196853555e-19,1.4876402539340477e-34,5.52284672432577e-28,6.236223073277826e-53,5.610920832185954e-30,3.619583778739285e-35,7.680382303171016e-38,6.797142151049784e-37,3.557853535934716e-35,4.013463826875348e-33,2.857018139130288e-31,1.3112836885803466e-38,1.8080939276582072e-38,1.9853214527691014e-35,6.200182755252099e-43,8.920212549869024e-43,4.235444965109287e-36,5.189661400776963e-52,8.65449867724965e-25,1.4716146576479847e-51,4.271053203443651e-56,5.899167851969831e-53,2.4750954808354344e-52,3.206997025223889e-54
1.0999591129130068e-14,0.4836013787933801,3.763996272914107e-24,2.88788575784916e-29,2.4609283849900718e-33,6.402639294014104e-33,0.0,0.0,8.386707131012024e-19,7.719946376753893e-32,1.9556496558438613e-38,2.275305285168308e-38,1.982741111088888e-44,4.877303159385239e-68,2.3460561021691943e-46,9.821857905825091e-31,2.938867326664341e-45,1.3197306299085958e-29,2.1946142066728185e-73,3.812528444522254e-68,5.801546205102772e-69,2.8873684381494727e-68,1.0945387848803516e-24,1.0938788299696318e-70,4.949838921477583e-52,1.5506170627871404e-77,8.11762176213718e-90,1.3853968001932808e-70,1.9741645199118925e-91,7.256872384022527e-86,4.1139143978448405e-50,5.770392011922937e-87,5.370388125535577e-85,9.497428962503775e-97,3.76,0.0,0.9845034437444111,0.9999999995848069,3.26105601821986e-39,3.1975684463585114e-55,1.7338351557841923e-15,1.7338351557842053e-15,4.151931339786135e-10,2.1002969095839525e-33,1.3197306289193346e-29,8.386744762263222e-19,2.322228159127982e-34,8.621244270701652e-28,1.1786871676804993e-52,8.758729330711993e-30,5.650242610472312e-35,1.1989196277277771e-37,1.0610437134331232e-36,5.553861332034132e-35,6.265075607319819e-33,4.459847032936472e-31,2.0469330371302903e-38,3.4070505668426327e-38,3.0991157479537446e-35,9.679901576967589e-43,1.6861472640108522e-42,6.611591423231943e-36,9.858106072275871e-52,1.0945397670661737e-24,3.314807441433416e-51,9.620533009335903e-56,9.682856167517354e-53,4.678078759028239e-52,6.174952716920901e-54
1.3301832948375498e-14,0.4836013787933802,4.551810075414272e-24,3.492383897396782e-29,3.527924547716242e-33,9.17865399838547e-33,0.0,0.0,1.0142065821262353e-18,1.1067107249085637e-31,3.268794636045843e-38,3.8030869636082536e-38,3.3140804615447946e-44,8.152227726311262e-68,3.3632424134104524e-46,1.4080349265987044e-30,4.912206345172451e-45,1.8919326835900743e-29,4.971764563389825e-73,7.539554156983924e-68,1.3373265352505665e-68,6.655733211175054e-68,1.3236282583723965e-24,2.4781157659191578e-70,8.273478169719234e-52,4.1147897233744225e-77,2.0705173296834894e-89,3.193510350928478e-70,5.062587176536318e-91,1.9257609031532392e-85,6.876259895779431e-50,1.5312948256360348e-86,1.4251454167949569e-84,2.9270754109333656e-96,3.76,0.0,0.9845034437444108,0.9999999994979076,5.450732205875792e-39,6.145645061414354e-55,2.0967311722327543e-15,2.0967311722327732e-15,5.020924214002465e-10,3.010942938846594e-33,1.8919326819365615e-29,1.0142111326874493e-18,3.3290837579020525e-34,1.2359183488594169e-27,1.9701313325093567e-52,1.25562784936877e-29,8.100063105296846e-35,1.7187399306802394e-37,1.5210835578059344e-36,7.961866069727164e-35,8.981443646735914e-33,6.3935166142331385e-31,2.9344281545729143e-38,5.683058741147885e-38,4.442808845179171e-35,1.3878657811482652e-42,2.8185957113692355e-42,9.478199414697184e-36,1.6607889901712317e-51,1.323629666407381e-24,6.371475701692201e-51,1.8491869363870573e-55,1.4529063949451835e-52,7.819210439260503e-52,1.049906555878017e-53
1.7906316586866356e-14,0.4836013787933802,6.127437686339657e-24,4.701422763717297e-29,6.078240499658781e-33,1.581382773011073e-32,0.0,0.0,1.365278320141596e-18,1.9067418889982046e-31,6.978504296867967e-38,8.119157570879454e-38,7.07519699261708e-44,1.7404075966792115e-67,5.794498628446442e-46,2.425890120897167e-30,1.0487002730249073e-44,3.2596011284109777e-29,1.7377085158676416e-72,2.1089474758001318e-67,4.8949926146254265e-68,2.43618618648489e-67,1.7818070391995353e-24,8.66139760030557e-70,1.766296666295863e-51,1.949744958269386e-76,8.528592820686348e-89,1.1689177324090707e-69,2.1827018113944634e-90,9.125292121683983e-85,1.468005773597349e-49,7.25612833603027e-86,6.753133431307407e-84,1.848337490606018e-95,3.76,0.0,0.98450344374441,0.9999999993241104,1.1636692780753527e-38,1.5892466381017647e-54,2.8225232051298767e-15,2.822523205129909e-15,6.758897368493076e-10,5.187570642242631e-33,3.259601124880915e-29,1.36528444542763e-18,5.735648268915091e-34,2.1293524906359354e-27,4.206006692716644e-52,2.1633098468795403e-29,1.3955610804502935e-34,2.961204690994492e-37,2.6206606896577712e-36,1.371742701439689e-34,1.5474047826659695e-32,1.1015331892043366e-30,5.055699907196163e-38,1.2103640814676587e-37,7.654475021631009e-35,2.391665796084384e-42,6.018568432732137e-42,1.6329903919777146e-35,3.6318208351240563e-51,1.7818094650897918e-24,1.6478854379751987e-50,4.782640447732952e-55,2.6907977904072505e-52,1.6693048536277278e-51,2.3214071939084153e-53
2.2510800225357216e-14,0.4836013787933803,7.7030653068689e-24,5.910530659333087e-29,9.303372784932747e-33,2.420465935056099e-32,0.0,0.0,1.7163500581007043e-18,2.918459487452343e-31,1.2689652343382274e-37,1.4763806470942118e-37,1.2865500019654526e-43,3.164741925591714e-67,8.869058764900018e-46,3.713067110491518e-30,1.9069478516288213e-44,4.9891576371595383e-29,4.5256984517752896e-72,4.722284718976354e-67,1.3140240615174004e-67,6.539759005043275e-67,2.2399855507048252e-24,2.255779608220372e-69,3.21182457487256e-51,6.069416089494711e-76,2.5703811752381387e-88,3.1378775602866275e-69,6.454435549124237e-90,2.840683142690091e-84,2.6694137325183328e-49,2.2588200889089676e-85,2.1022387327804333e-83,6.635265401941288e-95,3.76,0.0,0.9845034437444092,0.999999999150315,2.1160062751140327e-38,3.365637743152847e-54,3.5483152380269947e-15,3.548315238027044e-15,8.496850109733956e-10,7.940166413361922e-33,4.989157630740504e-29,1.7163577578726918e-18,8.778984300157847e-34,3.2591872498574915e-27,7.648167613102626e-52,3.311162439659804e-29,2.136059312805261e-34,4.532425454371003e-37,4.011183136304427e-36,2.099589638263745e-34,2.3684580276249557e-32,1.6860069024297986e-30,7.738255517066436e-38,2.1974205251885123e-37,1.1715940706676488e-34,3.6614661472442293e-42,1.0946013651834393e-41,2.4994553890815826e-35,6.755555761957566e-51,2.239989263772197e-24,3.4902942627704077e-50,1.0129842596952252e-54,4.398337876270183e-52,3.0354367020179645e-51,4.349217229066247e-53
2.7115283863848075e-14,0.48360137879338033,9.278692937653419e-24,7.119712266603158e-29,1.3249096440101522e-32,3.447023378049066e-32,0.0,0.0,2.067421795999745e-18,4.156221729390348e-31,2.099116066334744e-37,2.442221624737596e-37,2.128208570149933e-43,5.2351000380832316e-67,1.2630556233689926e-45,5.287833209158589e-30,3.1544642395947037e-44,7.105150808489393e-29,1.0228444354869146e-71,9.330365511763233e-67,3.0429333840332825e-67,1.514435783217405e-66,2.6981637746209366e-24,5.098244356973742e-69,5.3129945370388475e-51,1.6105641712565182e-75,6.623715332903106e-88,7.266511539767919e-69,1.6405314391000625e-89,7.538057163879733e-84,4.415739058360369e-49,5.994031100005294e-85,5.578525200578287e-83,2.020894692507935e-94,3.76,0.0,0.9845034437444085,0.9999999989765218,3.5002872739042565e-38,6.367392454411873e-54,4.274107270924108e-15,4.274107270924178e-15,1.0234781053379812e-09,1.1307812196547787e-32,7.105150797871059e-29,2.0674310700026175e-18,1.2502282614882585e-33,4.64145712764609e-27,1.2651563246615913e-51,4.7154758500459353e-29,3.042013404772221e-34,6.45470210021558e-37,5.7123849211346504e-36,2.990056960097347e-34,3.372956411886786e-32,2.401067601652968e-30,1.1020165659845143e-37,3.630685514334563e-37,1.6684845827629826e-34,5.21548549305416e-42,1.810931181993392e-41,3.559511727801902e-35,1.1374993609013491e-50,2.6981690624545953e-24,6.604042843518555e-50,1.9166838006920275e-54,6.6705598540720655e-52,5.021182775317006e-51,7.360797316296757e-53
3.632425114082979e-14,0.48360137879338044,1.2429948230566218e-23,9.538300771355416e-29,2.3342946839985808e-32,6.073126819789397e-32,0.0,0.0,2.769565271614244e-18,7.322617568574997e-31,4.841993896728987e-37,5.63342941873902e-37,4.9091235836676266e-43,1.2075709571294994e-66,2.2253068745904103e-45,9.316337041492844e-30,7.276349487646975e-44,1.2518238688266057e-28,4.408650499477266e-71,2.977399291187491e-66,1.3253252647034862e-66,6.596003225944533e-66,3.614519343481233e-24,2.1974386367515807e-68,1.2255449201454264e-50,9.621597236536715e-75,4.034897424826113e-87,3.1648894471201292e-68,9.684009105195415e-89,4.503387576546223e-83,1.0185753517747956e-48,3.580970083466469e-84,3.3327380367328443e-82,1.6743382409935412e-93,3.76,0.0,0.984503443744407,0.9999999986289424,8.074051153327328e-38,1.9298543863888099e-53,5.725691336718321e-15,5.725691336718446e-15,1.371057632114429e-09,1.9923007948989073e-32,1.2518238663772936e-28,2.7695776932993074e-18,2.2027081396155093e-33,8.177526649819942e-27,2.9183148059047843e-51,8.307936457559438e-29,5.35963103960368e-34,1.1372211753759668e-36,1.00643321558521e-35,5.268016289050537e-34,5.942625550260353e-32,4.230308423937574e-30,1.941582310844052e-37,8.360416646646476e-37,2.939610756992653e-34,9.193329304947479e-42,4.178024941187817e-41,6.271307128838905e-35,2.686150498450304e-50,3.614528659819373e-24,2.0020271506324833e-49,5.81045807176769e-54,1.3346603261293893e-51,1.158214824445414e-50,1.7505786405528234e-52
