Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3CF3(1),O2(2),H2O(3),CH4(4),CH2CF2(57),HF(38),O2(161),S(164),CF2O(49),S(125),C2HF(58),S(463),C2HF(468),C2H2F3(68),S(165)
0.00016360356700245246,0.614636947237499,4.885905662496808e-09,8.210281923796404e-09,9.491280517609666e-10,4.077258137485579e-07,0.0,0.0,4.4162885745978255e-06,2.876687332127561e-08,2.0958774821524978e-07,6.3486290230124235e-12,3.8159153400638464e-10,4.412392215157137e-29,4.3079215459769586e-21,2.753339641543253e-14,2.776498105540716e-16,8.66978529314889e-05,1.0368036011835863e-23,1.305547891756543e-16,2.36204306773898e-19,7.957612372462813e-26,2.705233595403062e-15,5.2398285386853874e-17,1.1087212348646638e-15,2.0773970939379314e-20,2.6533875260419417e-27,7.7469088782558355e-19,1.1935771956389806e-29,5.395174620484377e-27,5.271710510858224e-13,5.6056944435216765e-28,9.816696183161206e-23,5.0723851577395357e-23,3.76,0.0,0.7505201702009952,0.9997231117252824,4.883228586763894e-07,3.2502629623176766e-19,0.044845292357016675,0.04493546780156918,0.00018527212040015967,3.457354030360383e-13,8.690782894722695e-05,5.81505905737735e-06,1.621485046704057e-06,2.2030804946645804e-09,3.226244477633247e-13,3.492376848497599e-08,2.4644173255428606e-08
0.0001707093751711977,0.6148447268799792,5.111728038072227e-09,8.610096169761956e-09,9.983194493066586e-10,4.461588474720648e-07,0.0,0.0,4.600788759245549e-06,3.042837386103842e-08,2.3817411338349675e-07,7.249488791073938e-12,4.159965827827399e-10,5.264653465796148e-29,4.912840648983502e-21,3.0089889116594786e-14,3.425413042087229e-16,9.427638819707318e-05,1.2778871662529316e-23,1.4801477157458366e-16,3.043225063106519e-19,9.93077214264832e-26,2.9562777842529207e-15,6.443932597528268e-17,1.2482672727793902e-15,2.689244620197159e-20,3.3677365349160236e-27,9.598273975568686e-19,1.8231375558595653e-29,6.988571711357684e-27,5.96970808489933e-13,7.620843259799072e-28,1.2139767481267645e-22,7.115083748240912e-23,3.76,0.0,0.7486268452447141,0.9997152954893708,5.342314825941104e-07,4.448506121139183e-19,0.0467305658081844,0.04682863580148415,0.00018527066685314255,3.6014539761100263e-13,9.451498591431407e-05,6.112731608031441e-06,1.7641013422886351e-06,2.3150604508863743e-09,3.510798154260263e-13,3.671197039527658e-08,2.6803227258247456e-08
0.0001771046025230684,0.6150312812333519,5.316930364224948e-09,8.974028728127604e-09,1.04322260129596e-09,4.824214359511605e-07,0.0,0.0,4.767299513312978e-06,3.194273824487044e-08,2.660319661561003e-07,8.13276166132049e-12,4.4827537935039885e-10,6.137473645352425e-29,5.506201041047962e-21,3.249919479833006e-14,4.107735549000664e-16,0.00010136006630050756,1.531871296565835e-23,1.6497884881835433e-16,3.788850991024206e-19,1.2031594644408965e-25,3.1928631999909433e-15,7.707594127579468e-17,1.3836946036431328e-15,3.362614121405747e-20,4.14298122922066e-27,1.155411948418698e-18,2.6340464364657305e-29,8.744466650926275e-27,6.648454346954965e-13,9.942473507805006e-28,1.4589804654895218e-22,9.534487071832395e-23,3.76,0.0,0.7469269329558385,0.9997079943373398,5.77429809752196e-07,5.837948669095392e-19,0.048422958149234224,0.048528408526786485,0.00018526930927933338,3.730725017227957e-13,0.00010162655506045872,6.383962096823614e-06,1.8974995218827897e-06,2.4170363413015554e-09,3.77698697037629e-13,3.83413282719349e-08,2.882184393221081e-08
0.00018349982987493909,0.6152174128062942,5.524097819257407e-09,9.34201167861431e-09,1.0887508522091464e-09,5.202938878466754e-07,0.0,0.0,4.93434181659774e-06,3.3476237973002444e-08,2.959878628299571e-07,9.088153738146112e-12,4.818051765294327e-10,7.12048115937671e-29,6.148441082288553e-21,3.501306844836912e-14,4.8942300306799585e-16,0.00010869202178157356,1.825293259463925e-23,1.8316852597914367e-16,4.680440538698704e-19,1.4481529977039053e-25,3.4397119758880827e-15,9.16197568748023e-17,1.5288489524042628e-15,4.1720273886364e-20,5.0637509258093154e-27,1.381859323718598e-18,3.7612526160559675e-29,1.0858099272458286e-26,7.377073025224231e-13,1.285285930426677e-27,1.7422257423323738e-22,1.2644337638008267e-22,3.76,0.0,0.7452308769738859,0.999700441366005,6.224268768298316e-07,7.59015984389534e-19,0.05011123577513409,0.05022432652106541,0.00018526790505125088,3.8596005117144924e-13,0.00010898850095157808,6.658364540119636e-06,2.035665743960214e-06,2.520150604375367e-09,4.0527151626507484e-13,3.9989741653197844e-08,3.091174813491426e-08
0.00018989505722680978,0.6154031225619329,5.733332205215573e-09,9.71420545284691e-09,1.1349314699208687e-09,5.598008619545426e-07,0.0,0.0,5.102006290416738e-06,3.503004177216286e-08,3.2811915172952406e-07,1.0119057653622101e-11,5.165918821406924e-10,8.224052163348773e-29,6.842086780182882e-21,3.763333686674664e-14,5.796358810740025e-16,0.00011627141124032882,2.162743453150395e-23,2.0262330395309253e-16,5.739906335865492e-19,1.7324865756690157e-25,3.697003417865978e-15,1.0828144739127327e-16,1.6841348843176938e-15,5.138973648012955e-20,6.151911390122954e-27,1.6427482954544628e-18,5.312087839783571e-29,1.338711626079182e-26,8.157516810948411e-13,1.647384211995463e-27,2.068107902821944e-22,1.6606940981551446e-22,3.76,0.0,0.7435386685243893,0.9996926372407199,6.692402297855538e-07,9.782800529774761e-19,0.05179540821345864,0.051916398526345865,0.00018526645429216756,3.988081723095818e-13,0.00011660005754521554,6.9359615831848084e-06,2.178590354680217e-06,2.624410879768813e-09,4.33796341793745e-13,4.165734651501193e-08,3.307273977193236e-08
0.00019629028457868048,0.6155884114613219,5.944734729829601e-09,1.009077041314276e-08,1.1817924659879614e-09,6.009674988657366e-07,0.0,0.0,5.270382421715436e-06,3.660539182297396e-08,3.62503361264954e-07,1.1228946179638917e-11,5.526416059845214e-10,9.459271240580632e-29,7.589755185020865e-21,4.036190042525002e-14,6.826404967567638e-16,0.00012409739354276,2.5491920182898882e-23,2.2338236893593103e-16,6.991521606020649e-19,2.0608738684986098e-25,3.964923930219773e-15,1.2728775480063964e-16,1.8499674825423587e-15,6.287484808654483e-20,7.4319167532204e-27,1.9419392872383383e-18,7.425315534265178e-29,1.6396310988059147e-26,8.991778997598405e-13,2.0947298016358917e-27,2.44137157190386e-22,2.1615275050470355e-22,3.76,0.0,0.7418502988511533,0.9996845826249495,7.178884166576348e-07,1.250682399095995e-18,0.05347548496943245,0.053604633264771814,0.00018526495712498743,4.11616991001945e-13,0.00012446046124520515,7.216777480938808e-06,2.326263711144417e-06,2.7298254090969577e-09,4.632712444972853e-13,4.3344288503743444e-08,3.53046197278366e-08
0.00020268551193055117,0.6157732804634451,6.1584060139163865e-09,1.0471866837408355e-08,1.2293625293995702e-09,6.438194136720127e-07,0.0,0.0,5.439558577761026e-06,3.820359468578645e-08,3.9921820981636216e-07,1.2421374994340844e-11,5.899606669623301e-10,1.0837995156438783e-28,8.394160986743656e-21,4.320073296809009e-14,7.997504545243037e-16,0.00013216912980147156,2.9900108960928976e-23,2.4548459415013225e-16,8.462081087510098e-19,2.4384478736201527e-25,4.243667153408017e-15,1.4888234459940072e-16,2.0267727653677637e-15,7.644348369150105e-20,8.931051172625854e-27,2.2835878636642566e-18,1.027894586172928e-28,1.9958294720623996e-26,9.88189587033359e-13,2.6437662092488285e-27,2.867129328113711e-22,2.78974821474462e-22,3.76,0.0,0.740165759216213,0.9996762781802658,7.683910066583269e-07,1.5868228052731442e-18,0.05515147552598074,0.055289039438647804,0.00018526341367226378,4.2438663262857535e-13,0.00013256895089225478,7.500838098259353e-06,2.4786761814429135e-06,2.8364030351083104e-09,4.936942974468463e-13,4.505072293813105e-08,3.7607189875157966e-08
0.00020908073928242187,0.615957730525222,6.374446098922237e-09,1.0857654904208087e-08,1.2776709672484118e-09,6.883826888393617e-07,0.0,0.0,5.609622020766381e-06,3.9826013811421256e-08,4.3834161594895576e-07,1.3699985464204239e-11,6.285556001469981e-10,1.2373011061897435e-28,9.258125648914766e-21,4.61518822143505e-14,9.323679642860286e-16,0.00014048578335608874,3.490998601702092e-23,2.689685415622872e-16,1.0181067097311807e-18,2.870872708629823e-25,4.533434088926452e-15,1.7332670709547812e-16,2.2149880945628335e-15,9.23933289094222e-20,1.067969095059658e-26,2.672158654078434e-18,1.4099697535606336e-28,2.4154220856243617e-26,1.0829949019784288e-12,3.3134725394138196e-27,3.350881266381589e-22,3.5721855132946017e-22,3.76,0.0,0.7384850408997942,0.999667724566342,8.20768606542058e-07,1.998997944405162e-18,0.056823389343779986,0.0569696257304802,0.00018526182405622285,4.371172220889602e-13,0.0001409247677545746,7.788170907632146e-06,2.6358181446998504e-06,2.944153199877101e-09,5.25063575920215e-13,4.6776814795262945e-08,3.99802530832525e-08
0.00021547596663429257,0.6161417626015111,6.592954454482167e-09,1.1248294678006367e-08,1.3267476707771196e-09,7.346838672438967e-07,0.0,0.0,5.780658922444441e-06,4.1474063386014674e-08,4.799517089498869e-07,1.5068507444402956e-11,6.684331638521737e-10,1.4077967895482506e-28,1.0184574654404891e-20,4.9217467732792003e-14,1.0819872154230318e-15,0.00014904651975338316,4.0584018145349456e-23,2.938724635937191e-16,1.2180820614128182e-18,3.364139160923863e-25,4.834432621472448e-15,2.0090110521432741e-16,2.415062574369429e-15,1.1105426001560127e-19,1.2711582717071719e-26,3.112439690960725e-18,1.9174371537253223e-28,2.907455346506573e-26,1.1838067595710824e-12,4.12566388792151e-27,3.8985353902270234e-22,4.540234797940974e-22,3.76,0.0,0.7368081352002782,0.9996589224409456,8.750428747165505e-07,2.5014119058453602e-18,0.05849123586130842,0.058646400803018424,0.00018526018839871432,4.49808883801367e-13,0.0001495271555185495,8.078804984605991e-06,2.7976799911183875e-06,3.0530859422482136e-09,5.573771574108157e-13,4.852273868337682e-08,4.242361322707028e-08
0.00022187119398616326,0.6163253776451162,6.814029986115039e-09,1.1643946094547742e-08,1.376623083475726e-09,7.827499453724942e-07,0.0,0.0,5.95275437849047e-06,4.314920336260453e-08,5.241268396929153e-07,1.653076209667433e-11,7.096003466984694e-10,1.5967399292156714e-28,1.1176542820778282e-20,5.2399680458144366e-14,1.2501978157054561e-15,0.00015785050672711417,4.698938590633774e-23,3.2023430482277135e-16,1.4496717489782668e-18,3.9248034734314636e-25,5.146877637026919e-15,2.319055717124316e-16,2.627457445794145e-15,1.3279085459833225e-19,1.5064143489769597e-26,3.6095571696256595e-18,2.586346346268235e-28,3.4819892402207633e-26,1.2908430501508544e-12,5.105318366539744e-27,4.516428919321676e-22,5.730465552155697e-22,3.76,0.0,0.7351350334341656,0.9996498724599323,9.312365334213264e-07,3.110406213950653e-18,0.06015502449489631,0.06031937329929617,0.0001852585068212269,4.624617417054721e-13,0.00015837536027945562,8.37277100137214e-06,2.96425212202508e-06,3.1632118944923904e-09,5.906331216365899e-13,5.028867880335452e-08,4.4937075195825046e-08
0.00022826642133803396,0.6165085766067887,7.037771043072896e-09,1.2044768946378977e-08,1.4273281616119026e-09,8.326083666840706e-07,0.0,0.0,6.125992422990888e-06,4.485293543780167e-08,5.709455918236291e-07,1.809066472601853e-11,7.520643745744264e-10,1.8056996128399935e-28,1.2237187381480363e-20,5.570078369329551e-14,1.4386883382472572e-15,0.00016689691417759477,5.419828872124078e-23,3.4809170367672694e-16,1.716734970704261e-18,4.559903532966422e-25,5.4709913121743625e-15,2.666609576051617e-16,2.8526464731053188e-15,1.5800504459156285e-19,1.7778786144066214e-26,4.16899068691837e-18,3.4617370715352264e-28,4.1501864033449064e-26,1.4043268515494132e-12,6.280938368419041e-27,5.211350610335624e-22,7.185289991122175e-22,3.76,0.0,0.7334657269360447,0.9996405752772408,9.893733794557693e-07,3.844710440099652e-18,0.06181476463877621,0.0619885518426724,0.00018525677944492946,4.750759192680945e-13,0.0001674686305322211,8.670101218941338e-06,3.1355249499136814e-06,3.2745422784361786e-09,6.248295505487739e-13,5.207482890175938e-08,4.752044490156512e-08
0.00023466164868990466,0.6166913604352336,7.264275426214721e-09,1.2450922868572393e-08,1.4788943619623516e-09,8.842870151299941e-07,0.0,0.0,6.3004560427574224e-06,4.658679980422077e-08,6.204867932635362e-07,1.9752227640071927e-11,7.958327176212184e-10,2.0363514984653e-28,1.3369783698965093e-20,5.912311094053678e-14,1.6492499352656392e-15,0.00017618491415098114,6.228819082796895e-23,3.774819941172726e-16,2.023471168142622e-18,5.276868433728578e-25,5.807002498776481e-15,3.055100340550924e-16,3.0911163202601118e-15,1.8713891240547618e-19,2.0901264678089063e-26,4.796588937073481e-18,4.599560601942087e-28,4.9244068204902286e-26,1.5244866355880447e-12,7.684937275557764e-27,5.990564078192642e-22,8.95369679468493e-22,3.76,0.0,0.7318002070585585,0.9996310315448839,1.0494782937564335e-06,4.72571472908394e-18,0.06347046566513308,0.06365394503687244,0.00018525500639060766,4.87651539481497e-13,0.00017680621716223045,8.970829478210758e-06,3.3114888984883566e-06,3.387088901296251e-09,6.59964528340553e-13,5.388139221723627e-08,5.01735292876442e-08
0.00024105687604177535,0.6168737300771127,7.493640395991976e-09,1.286256732464188e-08,1.5313536366501983e-09,9.378142088316996e-07,0.0,0.0,6.47622719158632e-06,4.8352372553792974e-08,6.728295280314882e-07,2.1519563029991666e-11,8.409130972919219e-10,2.2904686981692595e-28,1.45777275491855e-20,6.26690647901905e-14,1.8837799987586414e-15,0.0001857136808182869,7.134204595076259e-23,4.084422073183029e-16,2.3744391592116743e-18,6.083992936885351e-25,6.155146769387192e-15,3.4881864997256945e-16,3.3433669235847006e-15,2.206776288195326e-19,2.4482044692887774e-26,5.4985858319036936e-18,6.0689475947625405e-28,5.818308739978537e-26,1.6515564694838795e-12,9.3540556298968e-27,6.861832156664662e-22,1.1092054341932467e-21,3.76,0.0,0.7301384651723734,0.999621241912944,1.1115772500882387e-06,5.7777655261383076e-18,0.06512213692415428,0.06531556146602888,0.00018525318777867225,5.001887248648304e-13,0.00018638737343617002,9.274991190178001e-06,3.4921344027063374e-06,3.500864151099228e-09,6.960361414555925e-13,5.570858142175689e-08,5.28961363370908e-08
0.0002474521033936461,0.617055686477049,7.725962680567867e-09,1.3279861592586436e-08,1.5847384008879887e-09,9.932186939144303e-07,0.0,0.0,6.653386804440373e-06,5.015126364773838e-08,7.280531483806771e-07,2.3396885873320627e-11,8.873134931876864e-10,2.5699682909124204e-28,1.5864553937372316e-20,6.634111862470298e-14,2.144285961413922e-15,0.00019548239045412657,8.144868185082064e-23,4.410090733324099e-16,2.7745767753443556e-18,6.989926216851827e-25,6.515666948817159e-15,3.9697694776199136e-16,3.609911858072798e-15,2.5915255506572286e-19,2.857670460475796e-26,6.2816171567408486e-18,7.95487461120135e-28,6.846957381794831e-26,1.7857762099933238e-12,1.132982041622226e-26,7.833442352857154e-22,1.3664988359899448e-21,3.76,0.0,0.7284804926661498,0.9996112070295634,1.175697323049643e-06,7.028485951285292e-18,0.06676978774407946,0.06697340969472236,0.00018525132372922425,5.126875974724029e-13,0.00019621135499291878,9.582623325497702e-06,3.6774519088200083e-06,3.6158809918287456e-09,7.3304247859647e-13,5.7556618557871994e-08,5.568807508087708e-08
0.0002538473307455168,0.6172372305776318,7.961338483952697e-09,1.3702964751089675e-08,1.6390815274462381e-09,1.0505296384957871e-06,0.0,0.0,6.832014811552179e-06,5.198511537195013e-08,7.862372872492462e-07,2.538851686378094e-11,9.35042149898024e-10,2.8769040797493044e-28,1.723393202051827e-20,7.01418145102047e-14,2.4328891714083993e-15,0.0002054902214151877,9.270309487073936e-23,4.752190227510625e-16,3.229221003531174e-18,8.003650285844497e-25,6.88881234594963e-15,4.504006395054669e-16,3.891278692540042e-15,3.0314450995607683e-19,3.324636156647527e-26,7.152737738441091e-18,1.0361287884282482e-27,8.026940965118569e-26,1.9273916921438648e-12,1.3659036999075854e-26,8.91423341553454e-22,1.6746339204634114e-21,3.76,0.0,0.726826280946512,0.9996009275409401,1.2418666954968447e-06,8.50912235016475e-18,0.06841342743125035,0.0686274982680226,0.00018524941436197677,5.251482788908696e-13,0.00020627741983448078,9.893764403480704e-06,3.867431874418428e-06,3.732152958536441e-09,7.709816307329963e-13,5.942573497267017e-08,5.8549155606084205e-08
0.00026024255809738747,0.6174183633194197,8.19986349429624e-09,1.4132035665963437e-08,1.694416370601996e-09,1.1097766268277838e-06,0.0,0.0,7.012190152450035e-06,5.3855601197959115e-08,8.474618710256695e-07,2.7498885367025736e-11,9.841075841522864e-10,3.2134296906458054e-28,1.868966106347495e-20,7.407376109623236e-14,2.7518287741018414e-15,0.0002157363541184275,1.0520662422752059e-22,5.111081883583305e-16,3.744128633769249e-18,9.135559731644637e-25,7.274838630646079e-15,5.095323460196756e-16,4.188009341830286e-15,3.532871893036466e-19,3.8558126951464235e-26,8.119439025920588e-18,1.3414748922452828e-27,9.376493543035566e-26,2.0766549139359363e-12,1.6394310574391257e-26,1.0113623113520998e-21,2.042020382485461e-21,3.76,0.0,0.7251758214380186,0.9995904040913183,1.3101146655399847e-06,1.025491844004506e-17,0.07005306527016049,0.07027783571152893,0.0001852474597962476,5.375708902381601e-13,0.00021658482831695796,1.0208454480680513e-05,4.062064768468295e-06,3.849694152195596e-09,8.09851691110404e-13,6.131617124923593e-08,6.147918906396367e-08
0.00026663778544925817,0.6175990856409456,8.441632892290494e-09,1.456723297678341e-08,1.7507767378309111e-09,1.1709896535906415e-06,0.0,0.0,7.193990789904872e-06,5.576442497802852e-08,9.118071326258771e-07,2.9732532401294097e-11,1.03451859156617e-09,3.5818744922434244e-28,2.0235697081959527e-20,7.813963608429673e-14,3.10346577443314e-15,0.00022621997101900383,1.1906744297791675e-22,5.487124067721063e-16,4.325497411081344e-18,1.0396242176770514e-24,7.67400872011524e-15,5.74843001260155e-16,4.500660414804767e-15,4.10270772798213e-19,4.4585597730450596e-26,9.189667253296036e-18,1.7268674688892683e-27,1.0915626653567308e-25,2.2338242138308814e-12,1.9594621306121104e-26,1.1441637230957888e-21,2.4782067961436478e-21,3.76,0.0,0.7235291055831342,0.9995796373229814,1.3804716533314941e-06,1.2305518626014515e-17,0.07168871052350465,0.07192443053141108,0.0001852454601510581,5.499555521757086e-13,0.00022713284314156815,1.0526735139282928e-05,4.2613410713543585e-06,3.9685192344066955e-09,8.49650755257445e-13,6.322817713685171e-08,6.447798767789539e-08
0.00027303301280112886,0.6177793984787205,8.68674135945359e-09,1.5008715083603235e-08,1.8081968692283976e-09,1.2341991183366153e-06,0.0,0.0,7.377493723794665e-06,5.771332041873886e-08,9.793536248769313e-07,3.20941136490458e-11,1.0862842531492102e-09,3.984754024476947e-28,2.1876149615494545e-20,8.234218458759038e-14,3.490287197363856e-15,0.00023694025658794115,1.3440095130310804e-22,5.880672200788065e-16,4.9799876925193904e-18,1.1796216150623853e-24,8.086591874297463e-15,6.468333243959673e-16,4.8298035495153095e-15,4.748457257397216e-19,5.140937750759114e-26,1.0371842195656895e-17,2.2108254622956144e-27,1.2666270630019864e-25,2.3991644427602586e-12,2.3325945101861358e-26,1.2908939729787703e-21,2.994003484920053e-21,3.76,0.0,0.7218861248422002,0.9995686278762446,1.4529692076935301e-06,1.4705402294357562e-17,0.07332037243222851,0.07356729121444976,0.00018524341554504022,5.623023849049199e-13,0.000237920729345704,1.0848649475343715e-05,4.465251274919298e-06,4.0886434222816756e-09,8.903769209943832e-13,6.516201148037102e-08,6.754536475124089e-08
