Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3CF3(1),O2(2),H2O(3),CH4(4),CH2CF2(57),HF(38),O2(161),S(164),CF2O(49),S(125),C2HF(58),S(463),C2HF(468),C2H2F3(68),S(165),S(464),S(130),C2H2F2(59),C2H3F2(65),C2H2F3(67),CF2(43),CHFCF2(55),CF2CH(73),C2HF2(72),S(179),C2H3F2(64),CHF2(82),CHF3(42),S(1244),S(1385),CF2O2(181),CF2O2(276),CH2F2(41),S(203),S(1542)
5.689574267449622e-09,0.47536791596896505,7.11892324822613e-18,7.165910166139744e-21,9.415172731096185e-21,9.426505270789125e-21,0.0,0.0,8.857507864611958e-13,4.102240190473609e-20,7.96825461996971e-21,9.270684149459943e-21,2.1534985154414064e-26,4.273942873402098e-49,1.2395225207895517e-33,9.511554984017537e-19,4.3537918712088814e-27,1.6645753898453978e-17,9.434967797915702e-44,2.0160844956579705e-43,2.5301516086471873e-39,1.2352377122736667e-38,2.1346044014515305e-18,2.75813437052753e-41,9.92220894300766e-34,1.985255720368877e-42,3.915196610740259e-54,7.451001050680131e-41,4.659820458687415e-55,3.338377252670181e-50,5.735082963338366e-32,1.9017946786517774e-51,1.7843245820661147e-49,4.263296551759466e-55,3.76,0.0,0.6632696642136624,0.9999787602159336,1.3556846156797137e-21,1.5226397357273229e-31,2.2968511267733015e-09,2.2968511434262757e-09,2.1239783180226137e-05,7.685199761910062e-22,1.6641723188473984e-17,8.854150950571376e-13,7.33197823511576e-22,3.3355938047375796e-16,6.022948942576079e-34,8.760536089589337e-18,1.8836686348844201e-22,2.9092349141682287e-25,2.7494299623482383e-24,1.8163377643540218e-22,8.531739745844464e-21,5.534851494257904e-19,8.554635649209526e-26,1.1997410205440139e-20,5.859289178292999e-23,1.091928559679243e-27,1.1909555608029679e-24,1.0176453950997138e-23,9.477044623189506e-32,3.107029488945247e-18,7.730303990126639e-28,2.1172257883279312e-32,1.2001918200296807e-33,1.5446718849983707e-34,7.083056772426708e-34,4.121646950565319e-23,2.748564194172786e-32
5.86905881983359e-09,0.4753679159753162,7.345960778796503e-18,7.729113420830957e-21,1.0195283742458546e-20,1.015564134482579e-20,0.0,0.0,9.136928341605874e-13,4.365142481060953e-20,8.692470872205871e-21,1.0113275195796406e-20,2.3636565520079067e-26,4.640503365767362e-49,1.307733844111291e-33,1.003890585757883e-18,4.777341873378797e-27,1.7714746259553538e-17,1.086202719085677e-43,2.2803879776871874e-43,2.9162976944343804e-39,1.4219709525348927e-38,2.1779511961366203e-18,3.1775660995211605e-41,1.0940084987876575e-33,2.362625396580585e-42,4.689636495182024e-54,8.645070323260204e-41,5.756460702557424e-55,3.9929380281626623e-50,6.290316987943536e-32,2.2702752318999112e-51,2.135033191302273e-49,5.2981933893802586e-55,3.76,0.0,0.6632696641411775,0.9999787602148243,1.4800666972815325e-21,1.7236000636110479e-31,2.369308093353126e-09,2.3693081110754217e-09,2.1239784261602757e-05,7.9461324338519815e-22,1.771034920782118e-17,9.13335846286395e-13,7.801867126961608e-22,3.544907199627574e-16,6.611068881362577e-34,9.320043312191084e-18,2.004831765963308e-22,3.1538055386552376e-25,2.9049336585856633e-24,1.9329491699386142e-22,9.074387586508973e-21,5.889617921716598e-19,9.117688383672916e-26,1.3167062995754229e-20,6.230816651596448e-23,1.1977963057856683e-27,1.3065660599869725e-24,1.0827402761003658e-23,1.086579096469287e-31,3.2050445169320147e-18,8.748830262794915e-28,2.382767656748027e-32,1.323480156719583e-33,1.6505320541229702e-34,8.121053247113508e-34,4.521592415249171e-23,3.111140430721032e-32
6.048543372217558e-09,0.47536791598166717,7.57317006242474e-18,8.31829811454515e-21,1.1013580375649195e-20,1.0917364622532607e-20,0.0,0.0,9.416348817408637e-13,4.6362095381436657e-20,9.456123300043333e-21,1.1001748348210529e-20,2.5869911629788195e-26,5.024519362133936e-49,1.377171646677902e-33,1.0576002400616699e-18,5.227402563605156e-27,1.8816947026867682e-17,1.2447248018387655e-43,2.5697045942547826e-43,3.3458405277193975e-39,1.6293627121571722e-38,2.2202181568465922e-18,3.643895383927988e-41,1.2028035048080417e-33,2.7960702958685877e-42,5.585706308160161e-54,9.983697988184465e-41,7.066776941805603e-55,4.749151937071728e-50,6.879812868462206e-32,2.6949299739190213e-51,2.5403171239617743e-49,6.54086968825909e-55,3.76,0.0,0.6632696640686926,0.9999787602140974,1.6113658721522199e-21,1.9437927035573142e-31,2.4417650598918253e-09,2.4417650787166507e-09,2.1239784960520247e-05,8.20706398088976e-22,1.8812163684779014e-17,9.4125596980813e-13,8.286349058661949e-22,3.7603149989853883e-16,7.236275955555941e-34,9.896747415190921e-18,2.129757782191971e-22,3.4113833484538105e-25,3.0635832077641617e-24,2.0531989100471805e-22,9.633506987957822e-21,6.255406878755163e-19,9.699596676433899e-26,1.4410241856081775e-20,6.61351576672156e-23,1.3102568102125544e-27,1.4293841047508452e-24,1.1498453093283113e-23,1.2408445124253303e-31,3.3030595447466722e-18,9.864577407786363e-28,2.671666595387228e-32,1.4550565047319788e-33,1.7600832137660372e-34,9.274096091673106e-34,4.9464432062785116e-23,3.5083943409837347e-32
6.228027924601525e-09,0.47536791598801836,7.800552529537811e-18,8.933828425830273e-21,1.1870641211576646e-20,1.1712095628013733e-20,0.0,0.0,9.695769292042572e-13,4.915441361028618e-20,1.0259923686674877e-20,1.1936931732228025e-20,2.823895857298121e-26,5.4261068168209055e-49,1.4477982576743941e-33,1.1122552870114986e-18,5.704766181730015e-27,1.9952356557049622e-17,1.4201901936623815e-43,2.885540128275052e-43,3.82195326662047e-39,1.8588759279757536e-38,2.2614325579200675e-18,4.160524089557005e-41,1.318872311634582e-33,3.291687271597317e-42,6.617796892929099e-54,1.147896768283042e-40,8.624267713081766e-55,5.618861862280882e-50,7.504545026203201e-32,3.1821055887814575e-51,3.0065445156997967e-49,8.02484902238229e-55,3.76,0.0,0.6632696639962077,0.999978760213607,1.7497200334839344e-21,2.1844016751586938e-31,2.5142220263893978e-09,2.514222046349963e-09,2.123978542300951e-05,8.467994779896982e-22,1.994716661595033e-17,9.691754679716569e-13,8.785424030208765e-22,3.9817937946332664e-16,7.899703717120888e-34,1.0490637684005598e-17,2.2584466826677484e-22,3.682294142655133e-25,3.225303050723343e-24,2.177087739064716e-22,1.0209075423744448e-20,6.632218652836816e-19,1.0300441847560853e-25,1.5729172852627178e-20,7.007364918593492e-23,1.4295046854002987e-27,1.5596226337458032e-24,1.2189598106403569e-23,1.4116850044247898e-31,3.4010745723892194e-18,1.1083501512832977e-27,2.9851337112792903e-32,1.5952043232228547e-33,1.8733417977380703e-34,1.055103936411719e-33,5.396931969529169e-23,3.942458889793292e-32
6.407512476985493e-09,0.47536791599436934,8.02810957490533e-18,9.576059602447623e-21,1.2767029814872481e-20,1.2540244659185839e-20,0.0,0.0,9.975189765529952e-13,5.202837949023214e-20,1.1104566111894589e-20,1.2919632876307158e-20,3.074763687258261e-26,5.845369397511813e-49,1.5195769188427252e-33,1.1678271712713096e-18,6.2102240758454285e-27,2.112097519906021e-17,1.613754449663443e-43,3.2294344776938707e-43,4.347895349202936e-39,2.1120089790540834e-38,2.301621101985832e-18,4.730945206789342e-41,1.4424837958470883e-33,3.855923410076094e-42,7.801256630659803e-54,1.3143432617043547e-40,1.0465757633012115e-54,6.614683621889235e-50,8.165484500130448e-32,3.738540488613153e-51,3.5404995530814505e-49,9.787074367846042e-55,3.76,0.0,0.6632696639237228,0.9999787602132659,1.895264420847334e-21,2.446639734015096e-31,2.586678992845845e-09,2.586679013975358e-09,2.1239785736020547e-05,8.728925091226527e-22,2.1115357999200884e-17,9.97094343118868e-13,9.299092041594044e-22,4.2093202525327947e-16,8.602485687283777e-34,1.1101703410567673e-17,2.3908984667553657e-22,3.9668637038905888e-25,3.390019132404207e-24,2.3046163963592063e-22,1.0801070398384438e-20,7.020053531326853e-19,1.0920305134233818e-25,1.7126080960383516e-20,7.412342536645121e-23,1.5557342234752318e-27,1.6974942308839478e-24,1.2900830963382994e-23,1.6003282669439907e-31,3.4990895998596554e-18,1.2411701190877054e-27,3.3243957127354233e-32,1.744208080974368e-33,1.990324225182585e-34,1.1961061715914065e-33,5.873789961202506e-23,4.4155187036672956e-32
6.7664815817534285e-09,0.4753679160070716,8.483752655878673e-18,1.0941964489253587e-20,1.4679908318864102e-20,1.4298345179085015e-20,0.0,0.0,1.053403070915395e-12,5.802125417576009e-20,1.2918992729330385e-20,1.503063162892382e-20,3.6199566711408257e-26,6.737225950758594e-49,1.6664516338720856e-33,1.281612850151617e-18,7.308579706262206e-27,2.3557841138883184e-17,2.0600610604395994e-43,4.007877971402702e-43,5.563099286851947e-39,2.695449316057599e-38,2.379022238705654e-18,6.047974788393275e-41,1.7134335407490716e-33,5.2194514749652186e-42,1.0693283259072317e-53,1.7034626766549992e-40,1.5182565751044583e-54,9.042764311601508e-50,9.599837926839973e-32,5.089964558323271e-51,4.84284096391962e-49,1.432961499237821e-54,3.76,0.0,0.663269663778753,0.9999787602129097,2.2084407292962268e-21,3.0411241700534483e-31,2.731592925635361e-09,2.731592949202397e-09,2.1239786036323874e-05,9.250784689495486e-22,2.3551306119148755e-17,1.0529302336624246e-12,1.0370207183847931e-21,4.682423513174737e-16,1.0130646048910587e-33,1.2375318465898249e-17,2.6670906844400343e-22,4.578282103951205e-25,3.7281574734798714e-24,2.5705960166514786e-22,1.2034250273071059e-20,7.828793750040683e-19,1.221741022447347e-25,2.0162718146164623e-20,8.255597213026718e-23,1.8299124492358832e-27,1.9969836344885095e-24,1.4383532902858523e-23,2.0363478935457433e-31,3.695119654284197e-18,1.5421659479309877e-27,4.0853506862832876e-32,2.06993077845687e-33,2.235526149332107e-34,1.5220154831358093e-33,6.909525605929968e-23,5.487848033335402e-32
7.4844197912893e-09,0.4753679160324759,9.397205539885656e-18,1.4012504875538474e-20,1.9006453572631266e-20,1.823674350013578e-20,0.0,0.0,1.1651712583925865e-12,7.09867749612498e-20,1.7073681698968557e-20,1.9864413867311874e-20,4.9004873677253746e-26,8.736167105360722e-49,1.972124864390969e-33,1.5186893738763212e-18,9.887905283460535e-27,2.883010039897855e-17,3.2431187376607173e-43,5.997673406799896e-43,8.797482496128573e-39,4.2389048354322923e-38,2.522915732329195e-18,9.550652524905572e-41,2.3620419211268516e-33,9.22731404131462e-42,1.9474195071462436e-53,2.7678577905408384e-40,3.1097722405033983e-54,1.6337953318524155e-49,1.2958226584081226e-31,9.105476321618415e-51,8.758161179213658e-49,2.9860797817520043e-54,3.76,0.0,0.6632696634888133,0.9999787602125291,2.9282333991636955e-21,4.56742118236916e-31,3.0214207907208843e-09,3.0214208195614723e-09,2.1239786305045107e-05,1.029450270125557e-21,2.8821463748130345e-17,1.1645946718895481e-12,1.2687553945954155e-21,5.699873511916972e-16,1.372470132876302e-33,1.5128037129467492e-17,3.264629704911901e-22,5.983843495552439e-25,4.4364836636132735e-24,3.1462721877561835e-22,1.4696437043809172e-20,9.578568015184204e-19,1.504450925241963e-25,2.729997859468463e-20,1.007441109933636e-22,2.4731888650124545e-27,2.6997469137419035e-24,1.7589597075283753e-23,3.2032225897631117e-31,4.087179761067956e-18,2.3143373217987762e-27,5.991394527057372e-32,2.8443543706923452e-33,2.7715608477553235e-34,2.3942433972562737e-33,9.339305903785946e-23,8.240526954178558e-32
8.20235800082517e-09,0.4753679160578804,1.0314901113649503e-17,1.775455246063199e-20,2.4327436474457026e-20,2.3010246607355266e-20,0.0,0.0,1.2769394436471149e-12,8.583345631465006e-20,2.2279100313292806e-20,2.5920669781074783e-20,6.576396298817689e-26,1.1147936830963761e-48,2.2984302978347962e-33,1.7722439522584317e-18,1.3262873718941964e-26,3.48675530205476e-17,5.081537439577617e-43,8.935572127420145e-43,1.382712265188316e-38,6.613448178647893e-38,2.6475264576675677e-18,1.502283703434104e-40,3.238616978991958e-33,1.6368034198999643e-41,3.616206931588732e-53,4.4916492065692364e-40,6.511921064735671e-54,2.9757226497323265e-49,1.7329579886454862e-31,1.6346163312014578e-50,1.5965319105902897e-48,6.351930766018856e-54,3.76,0.0,0.6632696631988737,0.9999787602124552,3.836024709370487e-21,6.860531317570541e-31,3.3112486548588698e-09,3.3112486897381405e-09,2.1239786266993568e-05,1.1338219516484188e-21,3.4856283232458606e-17,1.276245188459692e-12,1.5341124344417998e-21,6.852351225449289e-16,1.8439685928862798e-33,1.827446327506401e-17,3.9488655118758057e-22,7.758985354602074e-25,5.201683284159366e-24,3.8059314072448687e-22,1.7732879893603608e-20,1.1582368771414487e-18,1.8325026984878803e-25,3.665288632055114e-20,1.2145593916318932e-22,3.3136102785756816e-27,3.618074086809359e-24,2.1256984351786844e-23,5.047514747990669e-31,4.4792398638862915e-18,3.472940049368856e-27,8.741600487978856e-32,3.877967113949865e-33,3.3964762660389175e-34,3.772917800536467e-33,1.251295479185237e-22,1.2375114711415975e-31
9.638234419896912e-09,0.4753679161086891,1.2163022006372769e-17,2.7312045090429735e-20,3.8046832582887505e-20,3.5123259451668245e-20,0.0,0.0,1.5004758093489315e-12,1.2090902350037533e-19,3.5990678016036195e-20,4.1873434992261526e-20,1.1329869125886976e-25,1.710984823779374e-48,2.9934219898448245e-33,2.313204401540814e-18,2.2834065052191007e-26,4.9131910414147474e-17,1.1592549537705239e-42,1.864276852176455e-42,3.137234292202587e-38,1.4705408787674181e-37,2.854085946826291e-18,3.4619266249894156e-40,5.8682268084114624e-33,4.722324706930808e-41,1.1968133321053056e-52,1.095488295442004e-39,2.712719807484501e-53,9.168857867878222e-49,2.9605187520624026e-31,4.817000628706287e-50,4.925405347349856e-48,2.7102667152071865e-53,3.76,0.0,0.6632696626189944,0.9999787602122471,6.2554220673102344e-21,1.4904412558191098e-30,3.890904380423842e-09,3.8909044295695935e-09,2.123978625140139e-05,1.3425653225255814e-21,4.911370469108479e-17,1.4995079375900284e-12,2.161023831744115e-21,9.52822100886232e-16,3.187501150374773e-33,2.5686304201344737e-17,5.565386126127251e-22,1.2526716686206316e-24,6.859428367355106e-24,5.365887867510741e-22,2.486112521441308e-20,1.6316968999044106e-18,2.6239400627712736e-25,6.325001589629496e-20,1.699529611677726e-22,5.6908747753741944e-27,6.216250561644368e-24,2.9904688979348885e-23,1.1841740325828757e-30,5.263360058177444e-18,7.52656407575377e-27,1.7675638832129632e-31,6.901599461568483e-33,4.91196448308127e-34,8.85253618194862e-33,2.14840983227475e-22,2.6872323494133157e-31
9.999999999999999e-09,0.47536791621030666,1.2635122055034055e-17,3.0798190859792365e-20,4.3099219729476223e-20,3.9505313041086966e-20,0.0,0.0,1.5567952531303447e-12,1.3237929848969864e-19,4.1181381620584577e-20,4.791257004832872e-20,1.3407406748355132e-25,1.910534746340833e-48,3.18185563545248e-33,2.459648691164821e-18,2.701736563686627e-26,5.3796962704452186e-17,1.546386652365026e-42,2.4003915749063472e-42,4.1497403943067703e-38,1.9150080706407175e-37,2.8913433066932922e-18,4.656005013142545e-40,7.151615794055272e-33,7.227673554988786e-41,2.0502858156931244e-52,1.524584125355534e-39,5.779047748683803e-53,1.4920632913953263e-48,3.4858947687606407e-31,7.493646117368042e-50,8.019434423266795e-48,5.861140399184914e-53,3.76,0.0,0.6632696624728953,0.999978760212191,7.19427612704732e-21,1.987839736265796e-30,4.036947232809636e-09,4.03694728662074e-09,2.1239786250961257e-05,1.3951577085197439e-21,5.3776131292543696e-17,1.5557407798806546e-12,2.366034152959055e-21,1.0373265329545658e-15,3.7807621557397255e-33,2.8095709453665393e-17,6.094014657210401e-22,1.445172675450471e-24,7.321857616502073e-24,5.876814781677217e-22,2.7162344142162264e-20,1.786564730408402e-18,2.8935882093177702e-25,7.494332754214361e-20,1.855274145550094e-22,6.724559008497738e-27,7.34620411052792e-24,3.27210358660835e-23,1.6314639054010048e-30,5.460917233168817e-18,1.0018828549470833e-26,2.2417310336339313e-31,8.301103356112898e-33,5.43196281096801e-34,1.2197658437244717e-32,2.537791976859867e-22,3.5829384853408843e-31
1.2509987258040397e-08,0.47536791621030666,1.591062744259034e-17,5.498562587856401e-20,7.815348707301715e-20,6.990869931779412e-20,0.0,0.0,1.9475485310706834e-12,2.1196189465934252e-19,7.719531059627168e-20,8.981305166958833e-20,2.78216939201991e-25,3.295043916144896e-48,4.489238303882522e-33,3.4757025149263055e-18,5.604177188661456e-26,8.616383907621859e-17,4.232368083707521e-42,6.120040974709512e-42,1.1174669118165655e-37,4.998792293288654e-37,3.1498408080524637e-18,1.2940711199153198e-39,1.6055973141035136e-32,2.4610183200543795e-40,7.971813945271087e-52,4.501719388622776e-39,2.7053719759189483e-52,5.482736498240825e-48,7.131037314430221e-31,2.6064639159099344e-49,2.9486301321839826e-47,2.7722404249176663e-52,3.76,0.0,0.6632696614592359,0.9999787602118027,1.3708195241265116e-20,5.438869675968963e-30,5.050215821025692e-09,5.05021590720576e-09,2.1239786247907524e-05,1.7600520654612584e-21,8.612479021657881e-17,1.945893202874152e-12,3.788428438976095e-21,1.6236317521493221e-15,7.896901573243033e-33,4.481254713915549e-17,9.761723666113979e-22,2.7807753443532496e-24,1.0530265455559979e-23,9.421707150880284e-22,4.3128567863517764e-20,2.8610624234576175e-18,4.764450030370657e-25,1.5607338758547904e-19,2.9358545463104186e-22,1.3896424981037269e-26,1.5186001940567642e-23,5.226129947521756e-23,4.7348323383627516e-30,6.8316004026994905e-18,2.731055672027704e-26,5.531578302682626e-31,1.8011084449072123e-32,9.039794094491738e-34,3.540664983711206e-32,5.239387361192973e-22,9.797490426645414e-31
1.538174009618388e-08,0.47536791631192415,1.9710663155974992e-17,9.150805421267919e-20,1.3128499028199223e-19,1.1559993353755607e-19,0.0,0.0,2.3946212519557103e-12,3.239164755891042e-19,1.3271645780556533e-19,1.5440924242786027e-19,5.279559882155131e-25,5.2187690884862204e-48,6.0565785058168125e-33,4.68333203893267e-18,1.0633783851680166e-25,1.3169925216260595e-16,9.899686344568697e-42,1.3809305391009827e-41,2.5841197870393818e-37,1.1208416487264614e-36,3.3622491866266396e-18,3.0762816639160816e-39,3.2859252426281084e-32,6.913091075291403e-40,2.494166307468656e-51,1.1369077832012243e-38,9.946320798668426e-52,1.6587594123975418e-47,1.3337344664471992e-30,7.47069546595814e-49,8.923736165160898e-47,1.0259105006253373e-51,3.76,0.0,0.6632696602994774,0.9999787602113551,2.39760168985236e-20,1.2930912292673274e-29,6.209527251099507e-09,6.2095273828151885e-09,2.1239786247508365e-05,2.177538805138873e-21,1.3163211827014924e-16,2.392146135354372e-12,5.789414855552479e-21,2.422210375136322e-15,1.509213847136174e-32,6.819909910701285e-17,1.4921356743731285e-21,5.01662533546796e-24,1.445697733624422e-23,1.4414425928311718e-21,6.532234730092524e-20,4.372986921123496e-18,7.493842865223313e-25,2.9736537844363444e-19,4.430563067003395e-22,2.6271370257083855e-26,2.871414814005513e-23,7.965251849644117e-23,1.1869016354286932e-29,8.399840703161278e-18,6.46870897704993e-26,1.1932476954064277e-30,3.5597384441974244e-32,1.432814733596781e-33,8.877224964909306e-32,9.893010752527437e-22,2.328122882557656e-30
2.112524577247085e-08,0.4753679165151591,2.7521770991373576e-17,2.004540048679796e-19,2.8950597374389148e-19,2.512936922832368e-19,0.0,0.0,3.2887667598405534e-12,6.314322622512811e-19,3.0171361983311105e-19,3.5102928838563487e-19,1.4812847714587038e-24,1.0070663592134819e-47,9.353965690387413e-33,7.127641353902072e-18,2.984702598174953e-25,2.567843636786979e-16,3.715074021086742e-41,5.28290074345775e-41,9.581422702307763e-37,3.830017062422761e-36,3.603316815044663e-18,1.2060311174761946e-38,1.089494260039713e-31,3.879360058754148e-39,1.7948219835474177e-50,5.300445204289337e-38,1.4467835473509817e-50,1.1622223407803243e-46,3.6145978350808375e-30,4.546603935084452e-48,6.253544012320927e-46,1.5210768701263068e-50,3.76,0.0,0.6632696579799603,0.9999787602104588,5.678751306392184e-20,5.498841376973655e-29,8.528150069135445e-09,8.528150325927098e-09,2.123978624744272e-05,3.0125122691247733e-21,2.5663174385288666e-16,3.284178965572796e-12,1.1285714899596715e-20,4.474408488993645e-15,4.3130066663897474e-32,1.3168290618831063e-16,2.9093798859241417e-21,1.3116756815062877e-23,2.288620732743225e-23,2.815193122945777e-21,1.247717159993958e-19,8.527947746585524e-18,1.5548904959438363e-24,8.432323151364949e-19,8.393216662484531e-22,7.309855285471989e-26,7.989966807034828e-23,1.542822602755877e-22,5.558185576285347e-29,1.153632112784382e-17,2.7224653392051165e-25,4.064248118049769e-30,1.0915365097906373e-31,3.0040033179247886e-33,4.1594473615945806e-31,2.74270110096503e-21,9.887612771917001e-30
