Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3CF3(1),O2(2),H2O(3),CH4(4),CH2CF2(57),HF(38),O2(161),S(164),CF2O(49),S(125),C2HF(58),S(463),C2HF(468),C2H2F3(68),S(165),S(464),S(130),C2H2F2(59),C2H3F2(65),C2H2F3(67),CF2(43),CHFCF2(55),CF2CH(73),C2HF2(72),S(179),C2H3F2(64),CHF2(82),CHF3(42),S(1244),S(1385),CF2O2(181),CF2O2(276),CH2F2(41),S(203),S(1542),CHO2(322),C2F(467),S(174),S(413),S(1894),C2H3F2(66),C2HF4(54),CHFO(47),S(2753),S(512),CF2CF2(61),C2HF3(169),C2HF4(69)
6.532106846671138e-20,0.8656712215231364,4.20162999097154e-22,6.913299855362405e-23,5.471215920071897e-35,7.62385897288594e-35,0.0,0.0,7.915916906720616e-19,1.5679940103330401e-34,3.073213241045694e-44,3.5595581945991393e-44,3.618696280412002e-47,7.479924080959505e-57,6.566611859498793e-38,2.9173683800879725e-31,1.1872319984354808e-43,2.0058194301295475e-31,2.3641092719316482e-77,4.860344357379113e-61,3.153454708472433e-74,1.9617117371884178e-73,8.146722786335685e-20,1.9229269504900585e-64,9.533262998134103e-51,4.871226052690587e-80,2.250600293481828e-92,6.089750827320928e-75,2.610410997542332e-93,2.2976355409218525e-90,8.089107457305224e-50,2.411774415009068e-95,6.286817088327805e-94,1.154743274366038e-104,3.76,0.0,0.6895350613242156,0.9999999999995842,5.068509952143206e-45,4.8729596432877795e-57,2.1315493714039823e-14,2.1315493714039845e-14,4.158186992160881e-13,2.3616327951722803e-36,2.005819430129393e-31,7.920118536713319e-19,1.0200012039545966e-29,3.2290239747838944e-34,5.489943580516979e-46,2.0525911383072484e-31,2.3274479056371647e-33,3.5566237898927754e-37,7.041747079170925e-32,1.0073211244253073e-30,4.658655291592966e-31,8.883871506851123e-32,4.343136425926291e-33,7.634989951735107e-40,9.511853259911687e-34,3.1989165220653515e-36,1.1500965487587485e-45,2.1792960689630987e-33,4.0997623613617084e-42,8.146722786364425e-20,4.485528261993932e-60,4.001507792172756e-64,1.3437334089106399e-46,2.851615960841258e-49,3.3240204306980973e-50,1.2268182321215718e-45,1.9324925179042995e-64,3.7299114905095577e-60,2.5169406515274787e-51,1.7221352622926455e-45,2.188504652296371e-52,4.004716236882053e-63,1.6050963442181683e-44,2.9005602862065455e-55,1.4258506644134672e-64,2.230719170057185e-70,9.445603081085085e-42,2.155247937461552e-69,2.598924637360913e-48,1.1408342983378116e-56
1.3069888851332431e-19,0.8656712215231397,8.406910399108487e-22,1.3832606053381275e-22,2.1899122091410274e-34,3.051530424904459e-34,0.0,0.0,1.5838711239072061e-18,6.276062351652653e-34,2.4604392387204368e-43,2.849810919438309e-43,2.8971702122288355e-46,5.988487378791671e-56,2.6283560522268177e-37,1.1677076401727895e-30,9.505074866228592e-43,8.0285050376218e-31,7.574489545518446e-76,7.785600975150107e-60,1.0106877527233385e-72,6.287320448333603e-72,1.6300523524642467e-19,3.0791885111580303e-63,7.632407049193693e-50,1.5612364750261159e-78,1.442542981290802e-90,1.9511340202214266e-73,1.6727836551798954e-91,1.4730742688079472e-88,6.4762044900768886e-49,1.5462601027571469e-93,4.030664948055454e-92,1.4810817627973013e-102,3.76,0.0,0.6895350613241943,0.999999999999168,4.0578898327562944e-44,7.803084430055754e-56,4.264950653643152e-14,4.264950653643161e-14,8.319986656765709e-13,9.45268730630514e-36,8.02850503762056e-31,1.5847118149478102e-18,4.0826630156718404e-29,1.292451097813764e-33,4.395292985134484e-45,8.215713760015503e-31,9.315857128753067e-33,1.4235763988731487e-36,2.8185339638290693e-31,4.031909652322248e-30,1.8646761972295306e-30,3.5558638064688045e-31,1.7383864244360756e-32,3.0611176793929804e-39,3.807220164462755e-33,1.2804002706316058e-35,9.209892597890651e-45,8.722863685126639e-33,1.6409736640322653e-41,1.63005235247575e-19,7.184467211945271e-59,6.40921199271204e-63,5.379228486974092e-46,2.2830266731869513e-48,2.6619122434349586e-49,9.822005632301183e-45,3.095271798586333e-63,5.974105229255688e-59,2.0150829288910947e-50,1.379104921887352e-44,1.7521346788990442e-51,6.412880457240724e-62,1.285053042647121e-43,2.3224883770404733e-54,2.2832296730784747e-63,3.5724686586818764e-69,3.7809780729800277e-41,3.4564404215269582e-68,1.0403194234839734e-47,9.147928411522437e-56
2.6145452860655023e-19,0.8656712215231467,1.6817471215816296e-21,2.7671218450832895e-22,8.762501338063351e-34,1.221009650815792e-33,0.0,0.0,3.1684299903760268e-18,2.511242435638044e-33,1.9690991689467546e-42,2.2807148512496867e-42,2.318621825123301e-45,4.792609926538912e-55,1.0516847801112672e-36,4.672351570294437e-30,7.606948679163309e-42,3.2124477769041274e-30,2.4253321341129642e-74,1.2464206308837526e-58,3.2367345007340977e-71,2.0135187111352676e-70,3.2608125001079753e-19,4.92870693088992e-62,6.108245313532819e-49,4.999870584140369e-77,9.239189236454927e-89,6.247493720601551e-72,1.0712608531589375e-89,9.43596361556153e-87,5.18293184377209e-48,9.90479173473972e-92,2.5819004740856218e-90,1.8977136835561433e-100,3.76,0.0,0.6895350613241517,0.9999999999983357,3.247545141766224e-43,1.24900168229208e-54,8.53175321812122e-14,8.531753218121253e-14,1.6643585983343878e-12,3.7823074188051376e-35,3.2124477769031346e-30,3.170111737500382e-18,1.6335969977531002e-28,5.1714878865012736e-33,3.5175702073664004e-44,3.287355650201597e-30,3.7275562996148274e-32,5.696159889673678e-36,1.1277807165095509e-30,1.6132890414883523e-29,7.461133642020827e-30,1.4228086952945436e-30,6.955810051301735e-32,1.2289527081891088e-38,1.5233839791753116e-32,5.123268881914725e-35,7.371563928136501e-44,3.4902816795099034e-32,6.566034448716567e-41,3.2608125001540036e-19,1.1501248579036209e-57,1.0260181882007553e-61,2.1530266631539558e-45,1.8271151968504388e-47,2.130608681413132e-48,7.860589691652755e-44,4.955063377613464e-62,9.563568649941971e-58,1.6126787679534338e-49,1.1038428951940302e-43,1.402240353623317e-50,1.0264877837831332e-60,1.028432987939047e-42,1.8591390945228894e-53,3.6546631138669923e-62,5.719593981763753e-68,1.5131039923777821e-40,5.5493165365289306e-67,4.163211115696174e-47,7.344039296693696e-55
5.229658087930021e-19,0.86567122152316,3.363859285096761e-21,5.53484432513917e-22,3.505571122048606e-33,4.884833681875222e-33,0.0,0.0,6.3375477233077925e-18,1.0046604965411011e-32,1.5755785102545148e-41,1.8249184012996495e-41,1.8552517987808624e-44,3.834816106146331e-54,4.207423936371305e-36,1.8692448733532944e-29,6.086714704615894e-41,1.2851882933156257e-29,7.763456476214087e-73,1.9948527792019377e-57,1.0361605988972484e-69,6.445782788598186e-69,6.522332795324922e-19,7.887535741992687e-61,4.887524354644023e-48,1.6005850655784984e-75,5.915294604473656e-87,1.999816595422817e-70,6.858246543666351e-88,6.041670286672286e-85,4.1471329451087014e-47,6.341860851852177e-90,1.653144636557057e-88,2.4303088579242467e-98,3.76,0.0,0.6895350613240663,0.999999999996671,2.5985295290640585e-42,1.9988093317818035e-53,1.7065358347076268e-13,1.706535834707641e-13,3.3290784625974253e-12,1.5131702381443275e-34,1.2851882933148315e-29,6.340911582603986e-18,6.535451725494536e-28,2.0689319014528866e-32,2.8145906077815846e-43,1.3151563197620226e-29,1.4912652449590822e-31,2.2788348675675937e-35,4.511857232160325e-30,6.454206676743057e-29,2.9849392965568893e-29,5.69216125853917e-30,2.7827769559744495e-31,4.949471686603141e-38,6.094527884765095e-32,2.049641160642504e-34,5.898711434397628e-43,1.3963399451763963e-31,2.626843194601299e-40,6.522332795509064e-19,1.840687993187226e-56,1.6420646390062955e-60,8.618586177141668e-45,1.4619697599812786e-46,1.7049186053665784e-47,6.289666082343109e-43,7.930204793926363e-61,1.5305711183914292e-56,1.2903880366544023e-48,8.83297953557473e-43,1.1220053726331405e-49,1.642721860260765e-59,8.229026452280993e-42,1.4883019443429392e-52,5.848657792875173e-61,9.157429588576795e-67,6.0551636744137555e-40,8.934358845746192e-66,1.6660182892987184e-46,5.913020337901926e-54
1.0459883691659058e-18,0.8656712215231874,6.7280836128213e-21,1.1070289287513147e-21,1.4023425785131926e-32,1.9540925027229365e-32,0.0,0.0,1.2675783189147824e-17,4.018969054020238e-32,1.2605824910019129e-40,1.460073343934509e-40,1.4843431906235702e-43,3.0681441818815956e-53,1.6831065474423443e-35,7.477588027055513e-29,4.869834117374794e-40,5.141171571268745e-29,2.484689126232549e-71,3.192228338518504e-56,3.3163629446191487e-68,2.0630542419474913e-67,1.3045373385476774e-18,1.2621341076014162e-59,3.9103908222594894e-47,5.122874789434799e-74,3.7864970187633706e-85,6.400403055663441e-69,4.3899777089166595e-86,3.867518340159425e-83,3.3180213796119637e-46,4.059685404388033e-88,1.058245692606291e-86,3.111586203991882e-96,3.76,0.0,0.6895350613238956,0.9999999999933415,2.0790210105945467e-41,3.1984202833497145e-52,3.413256860498203e-13,3.413256860498259e-13,6.658518186913116e-12,6.05318141918484e-34,5.141171571262391e-29,1.2682511272805035e-17,2.6143934522453684e-27,8.276401146187852e-32,2.2518862858043245e-42,5.26105342852112e-29,5.96554647197833e-31,9.116081346744563e-35,1.804889776201578e-29,2.5818927878506227e-28,1.1940728934342408e-28,2.2770498120710443e-29,1.113201376114466e-30,2.00624043093889e-37,2.438009561641418e-31,8.199231909691932e-34,4.7195533324358694e-42,5.5858143590922e-31,1.0508242835119213e-39,1.3045373386213403e-18,2.9454914189072997e-55,2.6276518999008217e-59,3.451777426330139e-44,1.169686860632621e-45,1.3641075697303366e-46,5.032210647721216e-42,1.2690010605990978e-59,2.4492339398579894e-55,1.0324084487132361e-47,7.067278282787528e-42,8.976895431025915e-49,2.6286274660983802e-58,6.583846247486499e-41,1.19188783701662e-51,9.358810042617358e-60,1.4666873946173015e-65,2.423672655362215e-39,1.4468112081941467e-64,6.668317860610773e-46,4.789547936523636e-53
2.092033489911713e-18,0.8656712215232414,1.345653227104748e-20,2.2141179221309996e-21,5.609598615183415e-32,7.816688105568146e-32,0.0,0.0,2.5352254120733887e-17,1.6076530375025347e-31,1.0085138684370855e-39,1.1681141272138126e-39,1.1875312576705059e-42,2.454631870324329e-52,6.732700144946073e-35,2.991156921752952e-28,3.8960522448951387e-39,2.0565523135708954e-28,7.951618145847776e-70,5.1079364854284505e-55,1.0613399974646859e-66,6.60241963993433e-66,2.6091454564652303e-18,2.0195172918323026e-58,3.1284612929295134e-46,1.6394803658861804e-72,2.4235848276135104e-83,2.0482873846234347e-67,2.8098137229630467e-84,2.4754835691244794e-81,2.6545431227690594e-45,2.59848506399768e-86,6.773518534062052e-85,3.983336577380196e-94,3.76,0.0,0.6895350613235542,0.9999999999866827,1.6632957676257337e-40,5.117732751125655e-51,6.826698912077618e-13,6.826698912077846e-13,1.3317397618702963e-11,2.4213773767295802e-33,2.0565523135658117e-28,2.5365710653182504e-17,1.0457999348226002e-26,3.3106951703122956e-31,1.8015945530186435e-41,2.104507004048447e-28,2.3863156965515208e-30,3.6465809194732902e-34,7.219852879165395e-29,1.032799140093192e-27,4.7764859298134826e-28,9.108569878685954e-29,4.4529866998188406e-30,8.235621841277724e-37,9.752435076113186e-31,3.279826225133813e-33,3.775876349979198e-41,2.2344166619673066e-30,4.203480083948976e-39,2.6091454567598933e-18,4.713098790436693e-54,4.204521835025938e-58,1.3840171881612083e-43,9.357939115924319e-45,1.0913551345927893e-45,4.025959639842246e-41,2.0305363369217163e-58,3.9190304355543414e-54,8.25965968824293e-47,5.654180502599912e-41,7.181857342941584e-48,4.206019807011092e-57,5.267327044617301e-40,9.553687878223779e-51,1.4974862193630746e-58,2.3511381414507333e-64,9.706366051354643e-39,2.369957243309323e-63,2.670397701001219e-45,3.92571671891212e-52
4.184123731403328e-18,0.86567122152335,2.691342959860825e-20,4.428295912509922e-21,2.243885134005045e-31,3.126738881019823e-31,0.0,0.0,5.0705195983529995e-17,6.430742984081214e-31,8.068302454500921e-39,9.345134831045147e-39,9.500476912025292e-42,1.963752107127432e-51,2.693134849697056e-34,1.196487111215677e-27,3.116915777720954e-38,8.22637664725108e-28,2.544615881513584e-68,8.172995303786498e-54,3.3964541683387926e-65,2.112877660294397e-64,5.2183616918490665e-18,3.231309852151385e-57,2.502828636814488e-45,5.2465939024594755e-71,1.5511668489236201e-81,6.554773094485746e-66,1.7983588537284907e-82,1.5843964802668677e-79,2.1236849118957872e-44,1.6631222789059749e-84,4.3352906392288344e-83,5.0989948449494414e-92,3.76,0.0,0.6895350613228716,0.9999999999733649,1.3306681985971132e-39,8.188580645054169e-50,1.3653583015229508e-12,1.3653583015230416e-12,2.6635156414916513e-11,9.685756826346034e-33,8.22637664721041e-28,5.07321094138389e-17,4.183284848652879e-26,1.324305010144327e-30,1.4413098530398363e-40,8.41819928209411e-28,9.545457052179984e-30,1.4586620446307358e-33,2.887999905363324e-28,4.1312806119826464e-27,1.910633243459471e-27,3.6435020787901203e-28,1.781230920813027e-29,3.462586035960791e-36,3.901053397725768e-30,1.3119571852448283e-32,3.020794549897496e-40,8.937848483094626e-30,1.6814357701437504e-38,5.2183616930277425e-18,7.541208071346003e-53,6.727457959285762e-57,5.562182187006815e-43,7.486528984305048e-44,8.731117407085674e-45,3.220844160531503e-40,3.2489658407672323e-57,6.270653588555484e-53,6.60788459425617e-46,4.523487545467364e-40,5.745622277120095e-47,6.7297975236319e-56,4.2139616554299176e-39,7.672144431095517e-50,2.3960392487992e-57,3.7757376750229105e-63,3.891650343657634e-38,3.967845500196828e-62,1.0705505286208687e-44,3.290885834811476e-51
8.368304214386556e-18,0.8656712215235668,5.382722429816344e-20,8.856651907745981e-21,8.975632127838984e-31,1.2507082952595429e-30,0.0,0.0,1.0141107970761817e-16,2.5723233606420615e-30,6.454718566382133e-38,7.476196589989159e-38,7.600472309336398e-41,1.571020329811123e-50,1.0772648980863816e-33,4.785997129485004e-27,2.4935622143836144e-37,3.2905841536808456e-27,8.142927741835948e-67,1.3077030032296407e-52,1.08689192250113e-63,6.761373915816117e-63,1.0436794160811663e-17,5.1701615347973285e-56,2.0022869856943943e-44,1.6789511429785212e-69,9.927700027883486e-80,2.0975679460787057e-64,1.1509811917742717e-80,1.0140415928234467e-77,1.6989681027823523e-43,1.0644278812711834e-82,2.774662433238303e-81,6.526920810735666e-90,3.76,0.0,0.6895350613215061,0.9999999999467293,1.0645471928338945e-38,1.3101895624652228e-48,2.730735122150551e-12,2.7307351221509143e-12,5.3270673737879054e-11,3.8743823530207615e-32,3.2905841536483115e-27,1.0146490693475755e-16,1.6733309614839107e-25,5.297273918474418e-30,1.1530615668026273e-39,3.367313964379688e-27,3.818221712009517e-29,5.834707533998234e-33,1.155211711212843e-27,1.652529055430817e-26,7.642610714612177e-27,1.4574156570437582e-27,7.124996175013463e-29,1.5196660941247652e-35,1.5604372326541568e-29,5.247882151554853e-32,2.416673018006833e-39,3.575175756868533e-29,6.725887722112185e-38,1.0436794165526414e-17,1.2066132864355012e-51,1.076411109011433e-55,2.2456963608379727e-42,5.989294256179396e-43,6.985004470174719e-44,2.576705905016659e-39,5.198431463044268e-56,1.0033209590860997e-51,5.2863704138012806e-45,3.61884727615548e-39,4.596552383332409e-46,1.0767786747147879e-54,3.37120933023478e-38,6.184209278576236e-49,3.8337118558742415e-56,6.085484792613327e-62,1.5638959907887064e-37,6.911256601294074e-61,4.301204450569062e-44,2.873123427739995e-50
1.6736665180353015e-17,0.8656712215240004,1.0765481387500845e-19,1.771336395613096e-20,3.590271341694816e-30,5.0028587866934756e-30,0.0,0.0,2.0282284714977831e-16,1.0289345776519872e-29,5.1638054927538774e-37,5.9809927601047265e-37,6.080414220776696e-40,1.2568237207632407e-49,4.309081506988523e-33,1.914408588089755e-26,1.9948616070123264e-36,1.3162403731693882e-26,2.6057619835240007e-65,2.0923438089631165e-51,3.4780966925244265e-62,2.1636661164349346e-61,2.0873659091516555e-17,8.272311144066392e-55,1.6018395950155752e-43,5.372709511926718e-68,6.353802319716058e-78,6.712282322150744e-63,7.36646424843356e-79,6.489955375920345e-76,1.3591825636248862e-42,6.812436226037753e-81,1.7758084299878046e-79,8.354591445164464e-88,3.76,0.0,0.6895350613187753,0.9999999998934581,8.516428078655888e-38,2.0963166259711506e-47,5.4614887633946436e-12,5.461488763396098e-12,1.0654170730594588e-10,1.5497929923355108e-31,1.3162403731433597e-26,2.0293050197501825e-16,6.693357890122673e-25,2.118920337720069e-29,9.224547271278735e-39,1.3469324345364385e-26,1.527296493143497e-28,2.333894885758493e-32,4.62087032887884e-27,6.610149844477634e-26,3.057059831680233e-26,5.829692278823206e-27,2.850012975898359e-28,7.15564149218099e-35,6.241780677617292e-29,2.099163558558774e-31,1.9333533490461027e-38,1.4300775725154298e-28,2.690429751454042e-37,2.087365911037565e-17,1.9305972356870837e-50,1.7222720216887076e-54,9.149238827758855e-42,4.7914638184836004e-42,5.5880478113711725e-43,2.0613769494836736e-38,8.317559091545808e-55,1.6053266211338508e-50,4.229121426717423e-44,2.8951006874962874e-38,3.6772637311478285e-45,1.722847709621654e-53,2.696983462590561e-37,5.021670646535405e-48,6.1339782760203904e-55,9.878367093499664e-61,6.313376218074119e-37,1.285848614768469e-59,1.735658994722372e-43,2.68312828655695e-49
3.347338711228593e-17,0.8656712215248682,2.153099937396372e-19,3.5426788284552397e-20,1.4361123724892488e-29,2.0011487316908407e-29,0.0,0.0,4.056463820100338e-16,4.1157487771812144e-29,4.131056647432968e-36,4.78480839988093e-36,4.8643460238778457e-39,1.0054619581397013e-48,1.7236369842380318e-32,7.657653819617533e-26,1.5958940174977107e-35,5.264975017790813e-26,8.338478503989906e-64,3.347765297137536e-50,1.289434263721442e-60,8.021356136570567e-60,4.1747388924045127e-17,1.3235740208252805e-53,1.2814762800483422e-42,1.9918239232728527e-66,4.634565016762041e-76,2.1520740536878796e-61,4.714917919220457e-77,5.487430617592188e-74,1.0873493027324722e-41,5.760890380924216e-79,1.5017204171780026e-77,1.8720059378848214e-85,3.76,0.0,0.6895350613133135,0.9999999997869159,6.813162677102153e-37,3.3541172576735825e-46,1.0922996045838393e-11,1.0922996045844208e-11,2.130837701306467e-10,6.199445084378474e-31,5.264975017582589e-26,4.0586169204923314e-16,2.6773499648936247e-24,8.475702849212159e-29,7.379659710253988e-38,5.387743423310688e-26,6.109201829908831e-28,9.335603295495676e-32,1.8483528169977624e-26,2.6440666634202668e-25,1.2228270399351264e-25,2.3318828412407443e-26,1.1400080975253405e-27,3.7238230219935817e-34,2.496718620246518e-28,8.396675756349942e-31,1.5466886263829032e-37,5.720324805706183e-28,1.0762234205037019e-36,4.174738899948168e-17,3.0889682990134753e-49,2.755646564485012e-53,3.792831370403479e-41,3.833182397610684e-41,4.470455970603536e-42,1.64910644139477e-37,1.330814908585887e-53,2.5685329944871062e-49,3.3833071799185285e-43,2.316089649435959e-37,2.9418197142308103e-44,2.7565353142847757e-52,2.1575931629582075e-36,4.1361869743442475e-47,9.814396879304214e-54,1.6258333491036245e-59,2.5715653761378368e-36,2.6334958428836324e-58,7.064023519141486e-43,2.761896269332418e-48
6.694683097615176e-17,0.8656712215266034,4.3062035631265116e-19,7.08536378680013e-20,5.744458263118587e-29,8.004606127770132e-29,0.0,0.0,8.112934516342855e-16,1.6463016039971874e-28,3.3048502149740005e-35,3.827852391040124e-35,3.891482834630336e-38,8.043707571308586e-48,6.894556687881277e-32,3.0630654170019865e-25,1.276717103028263e-34,2.1059927934934453e-25,2.6683195395579253e-62,5.3564366366820134e-49,4.143844173173632e-59,2.577816550984556e-58,8.349484847357741e-17,2.117721896145194e-52,1.0251838279582198e-41,6.401108748050589e-65,2.9751576444326373e-74,6.887066957439889e-60,3.017877319464153e-75,3.5253041358311824e-72,8.698807737406649e-41,3.7010022564111e-77,9.647557760716864e-76,2.4042009998881037e-83,3.76,0.0,0.6895350613023901,0.9999999995738313,5.450538226911913e-36,5.366596122011848e-45,2.1846010610548147e-11,2.1846010610571402e-11,4.2616787853431847e-10,2.4799870669304296e-30,2.1059927933268645e-25,8.117240721724372e-16,1.0709413477214743e-23,3.390285405454693e-28,5.903736522973933e-37,2.1551000964125655e-25,2.4436840959306553e-27,3.734246075168278e-31,7.393420547936146e-26,1.0576280113461459e-24,4.891314358985818e-25,9.32754322094815e-26,4.5600382522874085e-27,2.1787792907667527e-33,9.986887177682119e-28,3.358674707922624e-30,1.2373532371966816e-36,2.288132806275454e-27,4.3052894210422665e-36,8.349484877532398e-17,4.9423592638008503e-48,4.409043349154993e-52,1.6236358982447523e-40,3.0665504190173545e-40,3.5763719088534897e-41,1.3192870924075907e-36,2.12930806925073e-52,4.1096608920587457e-48,2.7066497597441996e-42,1.852875283771682e-36,2.3534592623005253e-43,4.41036773601887e-51,1.7260770771304173e-35,3.4990964292383384e-46,1.5703060932278455e-52,2.746264406167454e-58,1.0655942776194531e-35,6.057223822098512e-57,2.9227440179882194e-42,3.1941413801631535e-47
1.338937187038834e-16,0.8656712215300735,8.612410928337198e-19,1.417073407413247e-19,2.29778594110523e-28,3.2018453048854138e-28,0.0,0.0,1.6225875904977523e-15,6.585210600702243e-28,2.643882123955886e-34,3.06228417233942e-34,3.1131889245025783e-37,6.434970787614646e-47,2.757824415766637e-31,1.2252269411913726e-24,1.0213744320701506e-33,8.423977397542792e-25,8.538632750551698e-61,8.570308344487904e-48,1.3262083058211643e-57,8.250121320119266e-57,1.6698976711054255e-16,3.388358036409775e-51,8.201497236191044e-41,2.04863051421463e-63,1.904260619170304e-72,2.203868244342586e-58,1.931855169147463e-73,2.2563315645724368e-70,6.959052009260421e-40,2.368799566849602e-75,6.1748115016089555e-74,3.0774624607114733e-81,3.76,0.0,0.6895350612805431,0.9999999991476625,4.360433814897462e-35,8.586560554442384e-44,4.3692039739256665e-11,4.369203973934971e-11,8.523360263587539e-10,9.921601614960436e-30,8.42397739621014e-25,1.6234488323179425e-15,4.283768114364249e-23,1.3561149882152487e-27,4.722992716232329e-36,8.620405760247935e-25,9.77474465163363e-27,1.4936993866397485e-30,2.957370002398275e-25,4.230514744147763e-24,1.9565269712139445e-24,3.7310196568168593e-25,1.8240165116308988e-26,1.4229111628401082e-32,3.9947574090396425e-27,1.3434708450099953e-29,9.898834557582851e-36,9.152536839977825e-27,1.72242907560302e-35,1.6698976831752958e-16,7.907782195435145e-47,7.054475738262896e-51,7.346560587758839e-40,2.453242077653645e-39,2.861100450041029e-40,1.0554304281480388e-35,3.406895810744561e-51,6.575463205036213e-47,2.1653214147361967e-41,1.4823015318124912e-35,1.8827688049039915e-42,7.056287141530779e-50,1.3808626637791687e-34,3.1035065463092104e-45,2.5124920200635475e-51,4.857793002199993e-57,4.5581145447066686e-35,1.559116649433939e-55,1.2468591923596354e-41,4.130709881267685e-46
2.6778749415934674e-16,0.8656712215370143,1.7224826113761315e-18,2.834147613136849e-19,9.191156085934775e-28,1.280739183569712e-27,0.0,0.0,3.2451758666845387e-15,2.634085075993235e-27,2.1151064690181046e-33,2.4498282273568765e-33,2.490552603257869e-36,5.1479784712594704e-46,1.1031301067714338e-30,4.900909286020276e-24,8.170998359710556e-33,3.369592724380469e-24,2.732364087004381e-59,1.3712501121501391e-46,4.243886954781112e-56,2.6400514907474406e-55,3.339796025360751e-16,5.421376003726547e-50,6.561233068909736e-40,6.555652258403264e-62,1.2187305035878609e-70,7.052383219188585e-57,1.2369145156834752e-71,1.444055024241735e-68,5.5672447241222384e-39,1.5160529509052986e-73,3.951886644109916e-72,3.939156487011774e-79,3.76,0.0,0.6895350612368493,0.9999999982953247,3.4883483441027274e-34,1.3738502139063578e-42,8.738409799382979e-11,8.738409799420196e-11,1.7046720460760809e-09,3.969959539383823e-29,3.3695927233143465e-24,3.246898352205342e-15,1.7135077904005486e-22,5.424461387959642e-27,3.778395565634856e-35,3.448163315353449e-24,3.909900746214209e-26,5.97479950112765e-30,1.1829482993911844e-24,1.692206442856374e-23,7.826110242254606e-24,1.4924083342057898e-24,7.296068774180749e-26,1.0102838866891104e-31,1.5979034701102952e-26,5.373885949833869e-29,7.919070015094443e-35,3.6610157364761104e-26,6.892216192437087e-35,3.3397960736402476e-16,1.2652455443515699e-45,1.1287164053952298e-49,3.620237208692574e-39,1.9625942664058892e-38,2.288881641228376e-39,8.443446098147156e-35,5.451034105240613e-50,1.052074350075574e-45,1.73225777555075e-40,1.1858415539357235e-34,1.5062155998625525e-41,1.1289081835516575e-48,1.104690505242945e-33,2.9695700460984995e-44,4.019989678791678e-50,9.2565249655686e-56,2.059834224405384e-34,4.3824605360474094e-54,5.610420944914435e-41,5.825201793569589e-45
4.016812696148101e-16,0.8656712215439547,2.5837241754189315e-18,4.2512219671177344e-19,1.953122239626857e-27,2.7215719808054407e-27,0.0,0.0,4.86776414133118e-15,5.597431307464836e-27,6.047883362161854e-33,7.004978222803701e-33,7.126198814100774e-36,1.4720002231581056e-45,2.3441516810647303e-30,1.041443315225789e-23,2.3363950452372334e-32,7.1603863801556e-24,1.2782609348329372e-58,5.2278917410079435e-46,1.8761796795342825e-55,1.1671401728717841e-54,5.0096943611321e-16,1.995426755052016e-49,1.876108180498029e-39,2.8981881937776727e-61,6.469583321613244e-70,3.2967039632180835e-56,6.897545477669661e-71,7.166551007494004e-68,1.5918843847079183e-38,7.52526255429993e-73,1.961587644003991e-71,2.0327165223272025e-78,3.76,0.0,0.6895350611931554,0.9999999974429873,9.974496994979154e-34,5.056681521438102e-42,1.31076156245559e-10,1.3107615624634985e-10,2.5570077898619534e-09,8.438388528747959e-29,7.160386377107155e-24,4.870347871689132e-15,3.6412043949661893e-22,1.1526981101386336e-26,1.0803850835354952e-34,7.327347605534977e-24,8.308542634656288e-26,1.2696450219939937e-29,2.5137652572366092e-24,3.5959390379431676e-23,1.6630485627990118e-23,3.171368002377059e-24,1.550414819443399e-25,2.794747358834211e-31,3.3955451891156744e-26,1.1419509976393731e-28,2.343279791478283e-34,7.779658927479301e-26,1.4650131210745082e-34,5.009694463726039e-16,4.775156180164815e-45,4.2598822034532765e-49,8.694124651776814e-39,5.611793311616169e-38,6.795118430634144e-39,2.414305277590977e-34,2.0572715972603313e-49,3.964568303452656e-45,4.953175051311181e-40,3.5204668196155785e-34,4.3069293511503097e-41,4.162739738406914e-48,3.158724656010835e-33,9.29066288995074e-44,1.4803457533889146e-49,3.669687398888465e-55,4.7246364894608986e-34,1.9471823135008317e-53,1.2843737989252525e-40,2.0796774096171876e-44
