Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3CF3(1),O2(2),H2O(3),CH4(4),CH2CF2(57),HF(38),O2(161),S(164),CF2O(49),S(125),C2HF(58),S(463),C2HF(468),C2H2F3(68),S(165),S(464),S(130),C2H2F2(59),C2H3F2(65),C2H2F3(67),CF2(43),CHFCF2(55),CF2CH(73),C2HF2(72),S(179),C2H3F2(64),CHF2(82),CHF3(42),S(1244),S(1385),CF2O2(181),CF2O2(276),CH2F2(41),S(203),S(1542),CHO2(322),C2F(467),S(174),S(413),S(1894),C2H3F2(66),C2HF4(54),CHFO(47),S(2753),S(512),CF2CF2(61),C2HF3(169),C2HF4(69),C2HFO(577),S(3833),S(2867),F(37),S(344),CFO(51),C1OO1(180)
1.1467484565928982e-19,0.7756520555994485,1.4117347868242976e-22,7.301048593205304e-24,1.9123408692810424e-35,2.713953189636172e-35,0.0,0.0,3.3435235446783995e-19,4.938798243623433e-35,1.6167472964401387e-44,1.878696653363344e-44,7.673151131686103e-48,6.063674390154791e-59,2.0251986992280718e-39,8.057229530498991e-32,3.9883516426164295e-35,7.413217910203354e-32,1.6042101404486787e-72,3.655492572009572e-53,3.582743868036972e-75,2.176294694716613e-74,1.1559190469512582e-20,1.5503814168713845e-65,8.512560687382514e-51,1.1020006887138669e-81,3.704140355519341e-85,5.87752585974245e-67,1.7210188983317012e-82,5.802555302992146e-82,7.661613684422062e-51,2.9652011930754352e-95,7.737824132346662e-95,3.6057652313390716e-96,3.76,0.0,0.5853379587430124,0.9999999999995658,2.6704214248977463e-45,1.5821682266863342e-48,7.515675460329141e-15,7.515675460329143e-15,4.3421042314968186e-13,1.3388073623913627e-36,7.413217910202537e-32,3.344935279464822e-19,7.387895160103571e-31,3.47664144513442e-34,1.332619091222468e-47,7.076951498360248e-32,3.583337722140949e-34,5.126395822007784e-38,5.0015862537013515e-33,9.617956616074113e-32,2.1177571071422533e-22,2.620284614295569e-32,3.435218714750126e-34,1.5171131805142336e-40,1.721523006812465e-34,6.997680027978753e-39,1.9268715459642296e-46,2.3139809080578908e-34,7.510161938327125e-42,1.1559190469592851e-20,1.7203744553204338e-60,1.378599450080827e-64,8.273125952707986e-48,2.426202045865895e-50,1.493449439496375e-51,1.9507022209545266e-36,7.925172835067882e-65,1.0918481019498671e-60,6.736982274242451e-53,1.771382613440512e-46,3.5105646487458586e-44,6.772254985891285e-55,5.299693473932337e-36,1.7571472027297094e-56,1.2834613342108997e-65,3.79992662474534e-71,2.0026851107960996e-42,8.394735782877754e-71,1.6298130929975731e-49,7.734881214376827e-58,1.8428465663704323e-50,1.517753517024667e-66,1.3900372939405855e-64,2.117757106574056e-22,6.992165581419746e-64,3.932582495967766e-52,5.0873585559731496e-45
2.2944932194035142e-19,0.7756520555994495,2.8246961026370272e-22,1.4608440409221718e-23,7.654347186867046e-35,1.0862885528664094e-34,0.0,0.0,6.689951975145097e-19,1.976806385416598e-34,1.2943808887443198e-43,1.5040996506741445e-43,6.143194405269453e-47,4.854626485684926e-58,8.10607261697321e-39,3.224991586792822e-31,1.5963800518480257e-34,2.9672191049148386e-31,2.5688456226483916e-71,2.9266167540348393e-52,1.1482756796292431e-73,6.975062582442954e-73,2.312842367602225e-20,2.4826302662209805e-64,6.81522455260833e-50,3.531931500306883e-80,1.1869400255818898e-83,9.414985382236489e-66,5.515893080423184e-81,1.8597290780202714e-80,6.1339495375887545e-50,1.9010699692526156e-93,4.9609293269979016e-93,2.3117546110388052e-94,3.76,0.0,0.5853379587430049,0.9999999999991313,2.1379608704628217e-44,1.2666966076360642e-47,1.5037880612630633e-14,1.503788061263064e-14,8.687980923725776e-13,5.358719123118784e-36,2.967219104914185e-31,6.692776671246125e-19,2.9570834050857367e-30,1.3915626169173756e-33,1.0669055624346752e-46,2.8326249060978166e-31,1.4342689341152683e-33,2.051894306132641e-37,2.0019379523816255e-32,3.8496891582711368e-31,4.23735414339938e-22,1.0487967115957132e-31,1.3749827297706685e-33,6.084411025113592e-40,6.890578445678983e-34,2.8008956750227726e-38,1.5429764389859203e-45,9.26195404035465e-34,3.006021996346326e-41,2.312842367634353e-20,2.7554290944244454e-59,2.2080268760055752e-63,3.3120172673103534e-47,1.942436871225422e-49,1.1959707863843427e-50,7.80789256213087e-36,1.2693313212677103e-63,1.7487340383765584e-59,5.393682193056825e-52,1.4185427440497278e-45,1.4051407393380357e-43,5.421921279063346e-54,2.121258530146696e-35,1.4070524731827768e-55,2.055212918229805e-64,6.085948189687848e-70,8.0186000816974e-42,1.3466522261401386e-69,6.524147771371771e-49,6.204035685837977e-57,1.4754031555825805e-49,2.4303925968702008e-65,2.2258794403097497e-63,4.237354141125111e-22,1.120048440351647e-62,3.148457175837378e-51,2.0362696950463738e-44
4.589982745024745e-19,0.7756520555994517,5.650618734468122e-22,2.922322404350327e-23,3.0627359041261113e-34,4.346569171020684e-34,0.0,0.0,1.338280883607237e-18,7.909800451219576e-34,1.0358980997702989e-42,1.2037368471124189e-42,4.916425725524628e-46,3.8851766085483873e-57,3.24348491158916e-38,1.2904167093066888e-30,6.387599591634828e-34,1.1872741405447726e-30,4.1118635591065126e-70,2.3421828625237972e-51,3.6773607858189586e-72,2.2337686040222047e-71,4.6266890088556926e-20,3.973825232535108e-63,5.454250930159475e-49,1.1311035044705566e-78,3.800794245101998e-82,1.5072737562125309e-64,1.7664681484475963e-79,5.955795122447737e-79,4.909023864048553e-49,1.2177550285740664e-91,3.1777885457661785e-91,1.4808250006434724e-92,3.76,0.0,0.5853379587429898,0.9999999999982621,1.7110184663156538e-43,1.013742261501345e-46,3.0082290917233226e-14,3.008229091723325e-14,1.737973430315421e-12,2.14418616760241e-35,1.1872741405442496e-30,1.3388459454800397e-18,1.1832185399849187e-29,5.5680630615537694e-33,8.538487043267018e-46,1.1334189288925692e-30,5.738943962245051e-33,8.210249940809226e-37,8.010359453710915e-32,1.5403771085499039e-30,8.476548219314097e-22,4.196552967358307e-31,5.5017219173208194e-33,2.4441637425458203e-39,2.757128917673889e-33,1.120723116198097e-37,1.2349731148587891e-44,3.7059880413943086e-33,1.2028003641034572e-40,4.6266890089842485e-20,4.4109517865083394e-58,3.5346582179214278e-62,1.3257271542073223e-46,1.5545398429135015e-48,9.57261359871275e-50,3.124174051243678e-35,2.0319736293310102e-62,2.799396910727046e-58,4.316585004613508e-51,1.135409137071294e-44,5.62239324023342e-43,4.339184006521091e-53,8.487797192534703e-35,1.1264958368275216e-54,3.2896811658462545e-63,9.745048886618212e-69,3.210597584048606e-41,2.1632060824658364e-68,2.6110274746814835e-48,4.983405148945314e-56,1.180773079237709e-48,3.8902185273846583e-64,3.5628636508378923e-62,8.476548210214058e-22,1.7931197452486555e-61,2.5197226219585175e-50,8.147734895548739e-44
9.18096179626721e-19,0.775652055599456,1.1302463998952854e-21,5.84527913210612e-23,1.225293798625913e-33,1.738910702547702e-33,0.0,0.0,2.676852255790243e-18,3.1644352357578305e-33,8.288758689390695e-42,9.631723673775375e-42,3.933888822863497e-45,3.1087315808541614e-56,1.2976051676458833e-37,5.162507105983474e-30,2.555455774506021e-33,4.7498696718083924e-30,6.580421533663551e-69,1.874102150636468e-50,1.1772162200063951e-70,7.15085841593575e-70,9.254382291168765e-20,6.359414142651253e-62,4.3642294390652636e-48,3.620948503485406e-77,1.2166681059188266e-80,2.4123391175691284e-63,5.65491077833247e-78,1.9066006811173247e-77,3.9279649459856226e-48,7.797058681879709e-90,2.034679122614685e-89,9.481448641249338e-91,3.76,0.0,0.5853379587429597,0.9999999999965237,1.3690747365658322e-42,8.111478327894687e-46,6.017111152643683e-14,6.017111152643695e-14,3.476324104189316e-12,8.57814498418321e-35,4.749869671804209e-30,2.6779825021875614e-18,4.7336446255826053e-29,2.2275877948232584e-32,6.832086929298886e-45,4.534413753438222e-30,2.2959512856727655e-32,3.284634595833108e-36,3.204665384162725e-31,6.1625114675937876e-30,1.6954936384745392e-21,1.6788944500579307e-30,2.2010470177798682e-32,9.855113435917867e-39,1.1030311005194442e-32,4.483622336934335e-37,9.882153335452118e-44,1.4826365359030308e-32,4.81198477753263e-40,9.25438229168307e-20,7.05933554906168e-57,5.656905723483292e-61,5.307683211651386e-46,1.243868062827038e-47,7.660030276707889e-49,1.249873055524985e-34,3.2519928489498946e-61,4.480173329487651e-57,3.453923843938779e-50,9.085573420266435e-44,2.2493234062030626e-42,3.472005119854276e-52,3.3956715729823135e-34,9.020499151827653e-54,5.264562532825335e-62,1.56066719078626e-67,1.2861388346562716e-40,3.486432671975673e-67,1.0449959234980893e-47,4.016752538363416e-55,9.44798724992198e-48,6.225622264289087e-63,5.7017473760411045e-61,1.695493634833929e-21,2.869825658366372e-60,2.0161609329366837e-49,3.2596275083485682e-43
1.8362919898752138e-18,0.7756520555994648,2.2606154531212496e-21,1.1691192591215656e-22,4.901574118406493e-33,6.9562089341005e-33,0.0,0.0,5.353995000146462e-18,1.26587711269106e-32,6.631636574998395e-41,7.706110575610659e-41,3.1474103902973236e-44,2.4872214073341464e-55,5.1908431064260154e-37,2.0651709080278375e-29,1.022265504704831e-32,1.9001025035439737e-29,1.0530053827828592e-67,1.4994240813433208e-49,3.7678292861465465e-69,2.2887226069640285e-68,1.8509768855019458e-19,1.0176097782700998e-60,3.491715068867342e-47,1.158930349228293e-75,3.8940004003583276e-79,3.8603035722931503e-62,1.809925559212348e-76,6.102316421943022e-76,3.1426703334231596e-47,4.991214313770184e-88,1.302480935692183e-87,6.069461437053115e-89,3.76,0.0,0.5853379587428995,0.999999999993047,1.0953637857490888e-41,6.489798830829632e-45,1.2034875274483778e-13,1.2034875274483824e-13,6.953025443889941e-12,3.431540538869999e-34,1.9001025035406251e-29,5.356255615589275e-18,1.8936119543357318e-28,8.91107636959497e-32,5.466188516713306e-44,1.813913119331673e-29,9.184552616589145e-32,1.313960769933875e-35,1.2819704812675117e-30,2.465205208037974e-29,3.391171277001538e-21,6.716124365360212e-30,8.804904625260231e-32,4.0038647506571837e-38,4.412483494529239e-32,1.793594980251511e-36,7.906670141478171e-43,5.931028816053838e-32,1.9249506491374015e-39,1.8509768857076847e-19,1.1296387222980497e-55,9.052211368826897e-60,2.1263753978754914e-45,9.95188935203633e-47,6.128800076943268e-48,4.999899127315171e-34,5.203856675194185e-60,7.169188061233153e-56,2.763401439352271e-49,7.269378969481668e-43,8.998025908271069e-42,2.777865658652987e-51,1.358379178543543e-33,7.227999031274947e-53,8.424158301516947e-61,2.500976623188192e-66,5.158501058625689e-40,5.657583494324564e-66,4.18364348849899e-47,3.260545620092705e-54,7.559110940743388e-47,9.96201386070616e-62,9.123728366057906e-60,3.391171262437913e-21,4.592388416170174e-59,1.6130818985439378e-48,1.3039595221121027e-42
3.6726836103721994e-18,0.7756520555994821,4.5213535608892445e-21,2.3383019523826514e-22,1.9607094522201948e-32,2.7825968147071536e-32,0.0,0.0,1.0708280488819727e-17,5.063714494857951e-32,5.305561122422315e-40,6.165181130250281e-40,2.5180480562784027e-43,1.9898715876832486e-54,2.0764217325385467e-36,8.261019774666111e-29,4.0892284258093743e-32,7.600719309892624e-29,1.6849917255740704e-66,1.1995962146576173e-48,1.2058233647712148e-67,7.32462907754042e-67,3.7020541979619035e-19,1.6282584656207395e-59,2.793504675985499e-46,3.708940175306547e-74,1.2461861440210297e-77,6.176934559623514e-61,5.792328451898613e-75,1.952932358693028e-74,2.5142556283474414e-46,3.194728173849845e-86,8.336794267288575e-86,3.884882365657135e-87,3.76,0.0,0.5853379587427792,0.9999999999860936,8.763326293906361e-41,5.19208555857774e-44,2.4070403518161457e-13,2.407040351816163e-13,1.3906428091102525e-11,1.3726746966200207e-33,7.600719309865832e-29,1.0712801842339376e-17,7.57475603652189e-28,3.5645755896670453e-31,4.373158413706586e-43,7.25594772271576e-29,3.673970562034647e-31,5.25605695122255e-35,5.128090584802456e-30,9.861222088718419e-29,6.7825265758185e-21,2.6865590630435135e-29,3.522105167163023e-31,1.6508119062812706e-37,1.7650652188429619e-31,7.174672507594908e-36,6.325715114288423e-42,2.3725080638500124e-31,7.70011658591245e-39,3.702054198784892e-19,1.8075379880455383e-54,1.4484467989924876e-58,8.530883286790742e-45,7.961889432787297e-46,4.903350425551374e-47,2.0000410398139004e-33,8.326705179416146e-59,1.1471429503035336e-54,2.210826102888342e-48,5.815871277672905e-42,3.599356834088928e-41,2.2223945476578147e-50,5.4337378390247115e-33,5.8001377697094236e-52,1.347933994993126e-59,4.013462995836349e-65,2.0743064409654916e-39,9.304522745799789e-65,1.6761813007844148e-46,2.6835054416030577e-53,6.047577251814456e-46,1.5940036863803186e-60,1.4598711548120375e-58,6.78252651756163e-21,7.348355402098396e-58,1.2905267856836217e-47,5.216069543070364e-42
7.345466851366169e-18,0.7756520555995172,9.042829781689509e-21,4.676667344661533e-22,7.842997559327704e-32,1.1130613843022993e-31,0.0,0.0,2.1416851466009558e-17,2.0255270074808513e-31,4.244549644921757e-39,4.932261974422281e-39,2.0144863516579536e-42,1.591935055418791e-53,8.305855911429631e-36,3.3044751390281904e-28,1.6357246613228412e-31,3.040349596252536e-28,2.696366078611133e-65,9.596997557001352e-48,3.8588235651906385e-66,2.3439959876623333e-65,7.404208821641095e-19,2.605279812556974e-58,2.2348568013822824e-45,1.1869190092878466e-72,3.9879653708174364e-76,9.883454448800531e-60,1.85363579290353e-73,6.24968936220296e-73,2.0114522559251207e-45,2.044738371537273e-84,5.33584157648028e-84,2.4864613961665626e-85,3.76,0.0,0.5853379587425385,0.9999999999721868,7.010827442269423e-40,4.153767068411809e-43,4.814146000550677e-13,4.814146000550746e-13,2.781323325677304e-11,5.490831510964303e-33,3.0403495962311026e-28,2.142589429562629e-17,3.0299640595414922e-27,1.4258592436325587e-30,3.498609773218924e-42,2.9024381383865547e-28,1.4696181406632028e-30,2.10246555608464e-34,2.0512779642888725e-29,3.9445690884524177e-28,1.3565237260504293e-20,1.0746454889717075e-28,1.4088707316896837e-30,6.99699666733546e-37,7.060404519861795e-31,2.869927909586205e-35,5.060723679144723e-41,9.49022532971733e-31,3.080109834919814e-38,7.404208824933117e-19,2.892153599512597e-53,2.3175892540794673e-57,3.4324516216407913e-44,6.369662716656359e-45,3.922804494344053e-46,8.000326979506175e-33,1.332315579995981e-57,1.8354870004328773e-53,1.7687028641874872e-47,4.652844245564462e-41,1.4397720354123801e-40,1.77795227155825e-49,2.1735393759888212e-32,4.668163470390541e-51,2.1567493352574163e-58,6.459135010891293e-64,8.383972766045408e-39,1.5693807413299067e-63,6.726108914815317e-46,2.2667703380773066e-52,4.838177248147601e-45,2.550471089738362e-59,2.3358535631336896e-57,1.3565237027472072e-20,1.1757795817111388e-56,1.0324459402585135e-46,2.0864856365239855e-41
1.4691033333354112e-17,0.775652055599587,1.8085782244347123e-20,9.35339815224614e-22,3.1372310844174066e-31,4.452290932874487e-31,0.0,0.0,4.2833993419762425e-17,8.10219044961482e-31,3.3956800141876454e-38,3.9458564069577e-38,1.6116082566185464e-41,1.2735631579045928e-52,3.322376159792472e-35,1.3218035011264705e-27,6.542965299951118e-31,1.216152222710999e-27,4.3152342209667874e-64,7.6776892392349155e-47,1.2348537486844473e-64,7.500970653164655e-64,1.4808518064036584e-18,4.168500744371959e-57,1.7879066829398182e-44,3.798234267240677e-71,1.2761761217886098e-74,1.5813814650004087e-58,5.931779755060343e-72,1.9999495483891804e-71,1.6091809180198344e-44,1.3086685194778785e-82,3.4150324734144095e-82,1.5913790574639777e-83,3.76,0.0,0.5853379587420571,0.9999999999443732,5.608728516818302e-39,3.323053138037792e-42,9.628357298015717e-13,9.628357298016e-13,5.562684307309545e-11,2.196371757762067e-32,1.216152222693853e-27,4.285207920134693e-17,1.2119979529125055e-26,5.703494981646142e-30,2.7989210357628987e-41,1.1609870646567606e-27,5.8785324927819185e-30,8.409947780585054e-34,8.205195300061898e-29,1.5778436862952986e-27,2.7130658978083316e-20,4.298625683666193e-28,5.6355402641372544e-30,3.1137220976755e-36,2.8241905369945988e-30,1.1479832558008868e-34,4.048639551695299e-40,3.796128743912572e-30,1.2320568954438054e-37,1.4808518077204808e-18,4.6275199818562435e-52,3.7082022732844435e-56,1.3890178856831948e-43,5.095790619784653e-44,3.138293265018935e-45,3.2001633878041746e-32,2.1317390972069545e-56,2.9368257919214513e-52,1.4149790846339557e-46,3.722334251676336e-40,5.75914680251853e-40,1.422369789333244e-48,8.694246102473176e-32,3.7792846128265903e-50,3.4508429178084057e-57,1.0454527852207528e-62,3.422886478254403e-38,2.769025967139881e-62,2.7074695808698432e-45,2.0053041129465457e-51,3.8705880480839696e-44,4.080805944211818e-58,3.737413539949222e-56,2.713065804594495e-20,1.881281507668351e-55,8.259665639308647e-46,8.346150406369316e-41
2.938216629732999e-17,0.7756520555997267,3.6171687253890716e-20,1.870685985952275e-21,1.2548989341829317e-30,1.7809255150617872e-30,0.0,0.0,8.566827732476098e-17,3.240892663763533e-30,2.716560129027605e-37,3.156703854588452e-37,1.2892942952741885e-40,1.0188565706060653e-51,1.328957221922957e-34,5.287240892161246e-27,2.617199508626945e-30,4.8646337365002355e-27,6.907597678822406e-63,6.14218795951853e-46,3.9515803249259066e-63,2.400339965231109e-62,2.9617136528975986e-18,6.669643720843181e-56,1.4303338708431252e-43,1.215450165319457e-69,4.083807428114762e-73,2.530233411852163e-57,1.8981928289168713e-70,6.399917013696802e-70,1.287352398540176e-43,8.375593753517117e-81,2.185650849549742e-80,1.0184966325180323e-81,3.76,0.0,0.5853379587410942,0.9999999998887459,4.4870094376435667e-38,2.658458358517987e-41,1.9256779892929725e-12,1.925677989293085e-12,1.1125406064566586e-10,8.785666204236061e-32,4.8646337363630656e-27,8.570444900937547e-17,4.8480164699485415e-26,2.2814095869876772e-29,2.2391501153225916e-40,4.643971872032169e-27,2.3514250615103264e-29,3.36399622699448e-33,3.2820947938224797e-28,6.3114068485803624e-27,5.426150380607114e-20,1.7194590189665e-27,2.254227578957067e-29,1.497412422476014e-35,1.1296819605503264e-29,4.591959691662792e-34,3.2389358407102004e-39,1.5184592174592982e-29,4.928256074865503e-37,2.961713658164915e-18,7.404091242172993e-51,5.933171099610337e-55,5.684286656401008e-43,4.076656638543432e-43,2.510654491543784e-44,1.280071899680449e-31,3.410809787414532e-55,4.69895843305919e-51,1.1319899855600386e-45,2.97789088753958e-39,2.3036704986684995e-39,1.1378883301551337e-47,3.4777162543497977e-31,3.0949812793912876e-49,5.521383937394052e-56,1.711065069681897e-61,1.4245724421946324e-37,5.256026487673537e-61,1.0965933389758179e-44,1.91124074416094e-50,3.0964890508483805e-43,6.529331420663999e-57,5.9799001460595286e-55,5.426150007749873e-20,3.01007776155155e-54,6.607771869141335e-45,3.3385755114186545e-40
5.876443222528176e-17,0.7756520556000063,7.234349760989139e-20,3.74137836425056e-21,5.019609443594455e-30,7.123720846020411e-30,0.0,0.0,1.7133684512472938e-16,1.296360362221039e-29,2.1732545475462485e-36,2.525370571991553e-36,1.0314385439193592e-39,8.150876723086114e-51,5.3158423951879405e-34,2.1149017316117706e-26,1.0468825273102442e-29,1.9458585254432702e-26,1.1064512417539157e-61,4.9137651396097226e-45,1.4649687770506609e-61,8.898776720975462e-61,5.923437337944847e-18,1.0671464278457684e-54,1.1442705508039607e-42,4.50603973943653e-68,1.3975990010259587e-71,4.0483921365823005e-56,7.035800709915294e-69,2.3726157366829417e-68,1.0298850145103276e-42,7.082858681033445e-79,1.8480891691036197e-78,8.612964034946468e-80,3.76,0.0,0.5853379587391684,0.9999999997774913,3.589618197922082e-37,2.126773113525117e-40,3.851362508269343e-12,3.851362508269792e-12,2.225084875505098e-10,3.514383009326738e-31,1.9458585253335342e-26,1.7140918861178164e-16,1.9392115196476632e-25,9.125661479495965e-29,1.7913254065582715e-39,1.8575934672609845e-26,9.405725001437684e-29,1.3456019165055082e-32,1.3128412404096808e-27,2.5245691612683727e-26,1.085231990333658e-19,6.877853566146795e-27,9.016933308687095e-29,8.005008027828182e-35,4.5187393330673606e-29,1.83679119790535e-33,2.591158281659565e-38,6.073852289298247e-29,1.971310184597176e-36,5.9234373590141656e-18,1.1846593060890965e-49,9.493111372737293e-54,2.3762702534415495e-42,3.2613349103059564e-42,2.0085315635721638e-43,5.120300890504017e-31,5.457317113542925e-54,7.518362882378678e-50,9.055946763892613e-45,2.3823220148331793e-38,9.214705913529428e-39,9.102905600298478e-47,1.3910901392824776e-30,2.5904497458530307e-48,8.834242782290428e-55,2.8603691328030297e-60,6.1415924763875435e-37,1.1051459172623222e-59,4.495200969655234e-44,2.0201792819547726e-49,2.477198865545906e-42,1.0446964278236637e-55,9.567871693748515e-54,1.085231841190383e-19,4.816146321882674e-53,5.286233415301484e-44,1.335512295741564e-39
1.175289640811853e-16,0.775652055600565,1.4468711966954704e-19,7.482763268219031e-21,2.0078470836150754e-29,2.849492497094023e-29,0.0,0.0,3.4267398068455133e-16,5.185448041720887e-29,1.738606211341605e-35,2.020299447625549e-35,8.251521289343735e-39,6.520711011423764e-50,2.1263396527406832e-33,8.459617653587455e-26,4.187535925959771e-29,7.783444657077697e-26,1.7739451989939251e-60,3.9310182520058674e-44,4.707957965256471e-60,2.859792464476068e-59,1.1846884676276824e-17,1.7074371269185627e-53,9.154178932118114e-42,1.4481040567495262e-66,4.481407236662642e-70,6.4774430404429794e-55,2.2610781488899767e-67,7.624854329707115e-67,8.239092979107919e-42,4.550267263728173e-77,1.1872742793547235e-76,5.53325894541737e-78,3.76,0.0,0.5853379587353168,0.9999999995549823,2.8716988144214485e-36,1.7014212014359e-39,7.702731546196359e-12,7.702731546198153e-12,4.4501730839901477e-10,1.4058410636164543e-30,7.783444656199809e-26,3.4281866776199033e-16,7.75685594191867e-25,3.650269172380742e-28,1.4330624503263233e-38,7.430383272003329e-26,3.7622954528980153e-28,5.382414539429157e-32,5.251371512317256e-27,1.009828949789709e-25,2.170466117732314e-19,2.751144923912232e-26,3.606777959014482e-28,4.8142838047256114e-34,1.80749803087112e-28,7.347195334416144e-33,2.072930355873215e-37,2.4295439833254646e-28,7.885272695879013e-36,1.1846884760554198e-17,1.8954585456222934e-48,1.518900714572886e-52,1.0325493645293325e-41,2.6090716758039265e-41,1.6068284685912538e-42,2.048123176669497e-30,8.731723482498991e-53,1.2029403024466046e-48,7.244768175554754e-44,1.905861190252221e-37,3.685887439972985e-38,7.281970429889924e-46,5.5643684311235454e-30,2.255494943047245e-47,1.4134812092811694e-53,4.969098714259213e-59,2.8112711268369544e-36,2.613610433921239e-58,1.8851618654762366e-43,2.4020384228655662e-48,1.9817624302125084e-41,1.671517157610199e-54,1.5308622035595854e-52,2.170465521158456e-19,7.705851714143741e-52,4.228993383220264e-43,5.342685536457875e-39
2.350580277929924e-16,0.7756520556016828,2.89374369179477e-19,1.496553366564395e-20,8.031399465232942e-29,1.139798151796926e-28,0.0,0.0,6.853482516437359e-16,2.074180534774951e-28,1.3908859913090038e-34,1.61624074563274e-34,6.601223018143732e-38,5.216572613754089e-49,8.505363945602951e-33,3.3838491889713365e-25,1.675015828923406e-28,3.1133803687787795e-25,2.8498676058078567e-59,3.1448174281505065e-43,1.5067489651641874e-58,9.152565417298053e-58,2.369377922589068e-17,2.73190198528834e-52,7.323350090607015e-41,4.634567216037915e-65,1.4341441316109609e-68,1.0363923553340439e-53,7.236424474107276e-66,2.4402818428451795e-65,6.591280296967735e-41,2.912348095343881e-75,7.599016829028177e-75,3.541501541927058e-76,3.76,0.0,0.5853379587276137,0.9999999991099644,2.2973607490981395e-35,1.3611382692795665e-38,1.540546962194749e-11,1.5405469621954673e-11,8.900348182513319e-10,5.624056408736384e-30,3.1133803680764694e-25,6.85637625843993e-16,3.102744349418606e-24,1.4601085484837976e-27,1.146450809263375e-37,2.972155162236374e-25,1.5049196726148711e-27,2.15296720804111e-31,2.1005498389911364e-26,4.039318377034469e-25,4.340935263940664e-19,1.100458668570753e-25,1.4427121402844518e-27,3.215536764031553e-33,7.229996714522646e-28,2.938896962569497e-32,1.6583455959611067e-36,9.718181938201767e-28,3.154128628397491e-35,2.36937795630004e-17,3.0327362456975027e-47,2.430243094017469e-51,4.786522591699102e-41,2.087258692090874e-40,1.2854641093158227e-41,8.192499644484981e-30,1.3970767053794356e-51,1.9247059252559997e-47,5.795818866476139e-43,1.5246901538901578e-36,1.4743562235299161e-37,5.824996983840196e-45,2.225749426369436e-29,2.0974088208977483e-46,2.2615720997865762e-52,9.206567810443475e-58,1.4082141379929229e-35,6.886979423342003e-57,8.237700847754773e-43,3.179061235847497e-47,1.5854117397994864e-40,2.674430239206104e-53,2.4493824021473955e-51,4.340932877643727e-19,1.232937706632296e-50,3.383197819727016e-42,2.1375792221860874e-38
4.701161552166065e-16,0.7756520556039183,5.787488897618267e-19,2.99310768184487e-20,3.2125656269801074e-28,4.55919748288071e-28,0.0,0.0,1.3706967929202686e-15,8.296724771421865e-28,1.1127091906024916e-33,1.2929930579487208e-33,5.280982107533076e-37,4.1732595351377965e-48,3.402146601414488e-32,1.3535400867815938e-24,6.700068594334336e-28,1.2453529646095037e-24,4.596756505474764e-58,2.51585566580573e-42,4.82161978101036e-57,2.9288349464565533e-56,4.7387567816918045e-17,4.3710462288741225e-51,5.858684665864854e-40,1.4830760554340572e-63,4.589281232405117e-67,1.6582296449316811e-52,2.3156691088874074e-64,7.808943466784547e-64,5.273027832594312e-40,1.8639067353027807e-73,4.8633801910630826e-73,2.26656646305747e-74,3.76,0.0,0.5853379587122075,0.9999999982199294,1.8378892705048677e-34,1.088911496890044e-37,3.081094577303816e-11,3.081094577306691e-11,1.7800693105775086e-09,2.250174141368287e-29,1.2453529640476556e-24,1.3712755411343403e-15,1.241098134285331e-23,5.840435660314858e-27,9.171609853633288e-37,1.1888624138553565e-24,6.019684881293637e-27,8.61187175740219e-31,8.402201215516144e-26,1.615727872236645e-24,8.68187712200143e-19,4.401836068413276e-25,5.7708507110573946e-27,2.3180730249649323e-32,2.891999600614757e-27,1.1755727269828616e-31,1.3266767117429312e-35,3.887273872008354e-27,1.2616658882135669e-34,4.7387569165357316e-17,4.852378924862568e-46,3.8883893421912463e-50,2.439670465172345e-40,1.669807258128592e-39,1.0283718969872389e-40,3.2770022828502336e-29,2.2353223995096175e-50,3.0795295081292793e-46,4.636656855998541e-42,1.2197522363202575e-35,5.897429250225743e-37,4.659065697294988e-44,8.90300564628241e-29,2.14674628327359e-45,3.618517967266297e-51,1.8749726683475762e-56,7.90249855363165e-35,1.9675812720999145e-55,3.853383827497053e-42,4.555137129178664e-46,1.268330846920172e-39,4.2790921757244045e-52,3.919016353884142e-50,8.681867576810776e-19,1.9727015547061678e-49,2.706560225453335e-41,8.554348799104607e-38
