Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3CF3(1),O2(2),H2O(3),CH4(4),CH2CF2(57),HF(38),O2(161),S(164),CF2O(49),S(125),C2HF(58),S(463),C2HF(468),C2H2F3(68),S(165),S(464),S(130),C2H2F2(59)
0.0016046393878442315,0.5137542478421289,3.90726646192e-10,8.380147454141361e-10,1.0571855392407302e-10,1.1565920394256556e-07,0.0,0.0,2.15820496611776e-06,2.6329051094623702e-08,1.454772115442465e-07,3.3485892408944334e-10,3.226345898468594e-11,8.98408018222009e-31,1.0654049171980359e-21,1.3789419917820702e-13,1.8881299081349212e-15,5.827348742398582e-05,1.078782486140645e-24,2.111833839260936e-20,1.885584160670093e-22,4.291457375600828e-26,1.504246041675611e-15,3.261016699846763e-17,1.53586029867399e-16,1.0292799340938352e-18,2.1762951210209943e-27,1.5583514392882827e-17,1.047669653471728e-26,6.966049816643642e-26,6.061774827562905e-14,1.6698708151371267e-27,3.374714575628358e-24,4.3301097796625846e-23,3.76,0.0,0.544329514251984,0.9998823788677409,2.5714717541782215e-07,1.0368042759198104e-17,0.010034225646885555,0.010092453644238688,5.6882746213790956e-05,1.3186256437681117e-14,5.841933195959015e-05,2.091365572160809e-06,3.898292052479227e-08,3.826991546815351e-09,6.926086534863323e-16,5.558492775259826e-09,2.96050236660296e-09,2.822824375034661e-07,1.259963880484371e-15,1.0021471109923928e-08
0.0016380178069654112,0.5137743159245461,4.001078692900774e-10,8.579253786636893e-10,1.0869969550517944e-10,1.2090099145440678e-07,0.0,0.0,2.2074938480571546e-06,2.7185700559098026e-08,1.548938734291654e-07,3.567232104870851e-10,3.366564041246063e-11,9.86550626757017e-31,1.1397450026722438e-21,1.4406286878390545e-13,2.07947784782566e-15,6.070546812713167e-05,1.2000459122923837e-24,2.2452680119879075e-20,2.127788091486178e-22,4.738841653972313e-26,1.5715367102161076e-15,3.6222790800867026e-17,1.637346514954837e-16,1.1677660729567191e-18,2.4461620039336776e-27,1.7299427363888294e-17,1.2963783300223867e-26,7.91572465660168e-26,6.458893076504103e-14,1.949627689110003e-27,3.759914629169533e-24,5.079481065075879e-23,3.76,0.0,0.5441214757057028,0.9998798811903695,2.693589507889113e-07,1.2013033169089602e-17,0.01023977006274936,0.01030042677830342,5.688260397696997e-05,1.345580890933483e-14,6.086075260146734e-05,2.1252365329811203e-06,4.0613922858155076e-08,3.88881165927828e-09,7.216175536336691e-16,5.648520490396255e-09,3.0872060938442717e-09,2.987926425474041e-07,1.2869262811046621e-15,1.0440526395781995e-08
0.0017047746452077705,0.5138144291813849,4.1912761828144545e-10,8.982370744292637e-10,1.1478621512787621e-10,1.317955858956789e-07,0.0,0.0,2.30720058720039e-06,2.8943446535013862e-08,1.7494675565228983e-07,4.0338331156563046e-10,3.656487277061272e-11,1.1811775294936167e-30,1.3000659579284958e-21,1.568830095761859e-13,2.5077264098672703e-15,6.57163298387113e-05,1.4761470230114117e-24,2.5286176436584668e-20,2.69051507037238e-22,5.747388196586422e-26,1.7113843458536274e-15,4.443572848806963e-17,1.8545526383107843e-16,1.4923013639392478e-18,3.0719437779426895e-27,2.1191144411550566e-17,1.9598210024120103e-26,1.0149584346383444e-25,7.307688582376687e-14,2.633680773461271e-27,4.639555026928535e-24,6.9233900907381e-23,3.76,0.0,0.5437056354202942,0.9998747360371611,2.9479770163588705e-07,1.5991548682978547e-17,0.010650473795489036,0.010716134712966632,5.6882310981686496e-05,1.3994339154634648e-14,6.589171677643661e-05,2.191431548084882e-06,4.3975230231661746e-08,4.009605666043308e-09,7.814034106749384e-16,5.824463682986976e-09,3.348908210555738e-09,3.334027929918397e-07,1.3409421522651284e-15,1.1304107707490128e-08
0.00177153148345013,0.5138545119160428,4.3850299179921737e-10,9.392257907092705e-10,1.210456805043879e-10,1.4324866317679019e-07,0.0,0.0,2.4084830597808788e-06,3.076330554817777e-08,1.9668530295783208e-07,4.5412038636621476e-10,3.959135346217289e-11,1.4037447080981243e-30,1.4768956592740036e-21,1.7036125686898723e-13,3.0023976920645686e-15,7.092276528688785e-05,1.802294056058464e-24,2.834645822692728e-20,3.3723344111821416e-22,6.923892666086281e-26,1.858410431188603e-15,5.4120817272014563e-17,2.0916813045305435e-16,1.889893608017536e-18,3.8291111866714936e-27,2.5764631680742466e-17,2.9160837122562446e-26,1.2900558278673173e-25,8.23270805709094e-14,3.517831948845942e-27,5.6827490640272116e-24,9.325120658390063e-23,3.76,0.0,0.5432901106387277,0.9998693912975611,3.2162043796922633e-07,2.1064135910855177e-17,0.011060664496118552,0.011131525070251124,5.6882006632457186e-05,1.4532103675429525e-14,7.111994455879672e-05,2.255604534867521e-06,4.746881567898012e-08,4.126679578677118e-09,8.435444416115602e-16,5.995031586527601e-09,3.621722158710742e-09,3.701314124037071e-07,1.3950793074678402e-15,1.2201614024657291e-08
0.0018382883216924895,0.5138945641547867,4.582488715893561e-10,9.809187601516408e-10,1.274870953994515e-10,1.552730766251368e-07,0.0,0.0,2.5114246111827506e-06,3.26488368293236e-08,2.201814277047822e-07,5.091411085666443e-10,4.2746016441145465e-11,1.659949562909203e-30,1.671484104273304e-21,1.8451538638288079e-13,3.570734158977985e-15,7.632442227213886e-05,2.1853970063891045e-24,3.1641937338004126e-20,4.1927113659669705e-22,8.289448512192823e-26,2.012808811192076e-15,6.548188263247879e-17,2.349904816319838e-16,2.3735201325953316e-18,4.740138503851385e-27,3.110897983609801e-17,4.275572706091211e-26,1.6265351709305046e-25,9.238267168112719e-14,4.649979908305854e-27,6.91308278908771e-24,1.2422641518557603e-22,3.76,0.0,0.5428749010720817,0.9998638471453949,3.498653179327863e-07,2.7475896344323634e-17,0.011470342680504488,0.011546598090657117,5.688169093917048e-05,1.5069103114401132e-14,7.65451558690602e-05,2.317813489584406e-06,5.109452866215903e-08,4.2401403697623345e-09,9.080379661813431e-16,6.160378365906674e-09,3.9057124731500496e-09,4.089735079502687e-07,1.4493375754209934e-15,1.3133002208044313e-08
0.001905045159934849,0.5139345859239877,4.783799290013221e-10,1.0233426317151745e-09,1.3411973649294864e-10,1.6788202411194562e-07,0.0,0.0,2.6161072313615076e-06,3.460375261303873e-08,2.4550752402986045e-07,5.686577468353169e-10,4.602983068205696e-11,1.955912268693674e-30,1.885158765826064e-21,1.993637593653668e-13,4.2204731060829206e-15,8.192094835496079e-05,2.6330646132515526e-24,3.5180991263115774e-20,5.173419668526901e-22,9.867017452773323e-26,2.1747797140262114e-15,7.874433451488085e-17,2.6304415316698946e-16,2.957917114081927e-18,5.8306509825183865e-27,3.732147296120279e-17,6.183848190316797e-26,2.0355093373655931e-25,1.032884831521424e-13,6.087177397548933e-27,8.356735142039741e-24,1.6381110810725084e-22,3.76,0.0,0.5424600064290104,0.9998581037544271,3.7957248860628604e-07,3.5515548190513686e-17,0.011879508860621096,0.011961354014464616,5.688136391171143e-05,1.5605338109696722e-14,8.216707087516895e-05,2.378125853451216e-06,5.4852218761392024e-08,4.350112257137929e-09,9.748813062260724e-16,6.320683290481381e-09,4.200945804110726e-09,4.499206645552069e-07,1.5037167846008816e-15,1.4098229161754524e-08
0.0019718019981772084,0.5139745772501275,4.989106239767728e-10,1.0665234640065228e-09,1.4095314564727138e-10,1.8108904361254782e-07,0.0,0.0,2.72261154110574e-06,3.663191348696102e-08,2.72736487493886e-07,6.32888343120317e-10,4.944380444395947e-11,2.2904021978253638e-30,2.119328498536541e-21,2.1492529944837089e-13,4.959864071077722e-15,8.771199083496211e-05,3.1536545745216322e-24,3.897196324472248e-20,6.338749131315443e-22,1.1681608970806007e-25,2.344529498423519e-15,9.415698521698726e-17,2.934557262704067e-16,3.659755089181257e-18,7.129797881123403e-27,4.4508086774168884e-17,8.830998441501449e-26,2.5297042605276013e-25,1.1509106214754896e-13,7.896982321531091e-27,1.0042698666583537e-23,2.139702029100743e-22,3.76,0.0,0.5420454264157109,0.9998521612983566,4.1078414082791347e-07,4.552141565051548e-17,0.012288163545263115,0.012375793081731559,5.688102555996132e-05,1.6140809295864337e-14,8.798540999141647e-05,2.4366171297513456e-06,5.874173567402571e-08,4.456734167040988e-09,1.04407178567375e-15,6.476147058120112e-09,4.507490983856364e-09,4.929617584831463e-07,1.5582167633359868e-15,1.5097251832941945e-08
0.002038558836419568,0.5140145381597959,5.198552040979272e-10,1.110486718997882e-09,1.4799712487396398e-10,1.9490800879863115e-07,0.0,0.0,2.8310167793784823e-06,3.8737325161308186e-08,3.0194173682939953e-07,7.020568841399406e-10,5.298898928559191e-11,2.673805757743568e-30,2.3754875337773323e-21,2.312194695096849e-13,5.797686421623739e-15,9.369719672816996e-05,3.756326229866266e-24,4.3023162378565526e-20,7.715704176170474e-22,1.3760362768426433e-25,2.522270401104425e-15,1.119939948448878e-16,3.263566630899114e-16,4.497826723424118e-18,8.670665879689345e-27,5.278400632715684e-17,1.2463027092073177e-25,3.123646264113536e-25,1.278387325636099e-13,1.0158956822930017e-26,1.2003016515683372e-23,2.770279581150926e-22,3.76,0.0,0.541631160735887,0.9998460199508086,4.4354456267635125e-07,5.788801005630283e-17,0.012696307240727211,0.012789915532291965,5.688067589379724e-05,1.6675517304747e-14,9.39998938776777e-05,2.4933695597416463e-06,6.27629292137855e-08,4.560157306072683e-09,1.115606730524711e-15,6.62698827556701e-09,4.8254190906958086e-09,5.380836399510341e-07,1.6128373398876024e-15,1.6130027211575312e-08
0.0021053156746619274,0.5140544686796966,5.412277036862755e-10,1.1552572560927501e-09,1.5526173348098268e-10,2.0935312467184804e-07,0.0,0.0,2.9414007916795156e-06,4.092413650684047e-08,3.3319723766017767e-07,7.763934655546864e-10,5.666648383423998e-11,3.1222590210095242e-30,2.6552195231177707e-21,2.482662483388979e-13,6.7432669812710925e-15,9.987621274267159e-05,4.451095848974854e-24,4.734286371688089e-20,9.334196574905136e-22,1.6132689765622966e-25,2.708220282058453e-15,1.3255694889449216e-16,3.618834367581866e-16,5.493247179080787e-18,1.0490734156381212e-26,6.227416229155581e-17,1.739559579077698e-25,3.833866307731303e-25,1.4158164613621193e-13,1.2966324155423298e-26,1.427303527538041e-23,3.557188610810975e-22,3.76,0.0,0.5412172090907201,0.9998396798853249,4.779001918192533e-07,7.30732375046782e-17,0.013103940451454821,0.013203721605754087,5.688031492309156e-05,1.7209462766325193e-14,0.0001002102434389378,2.548470872333425e-06,6.691564931021375e-08,4.660542869227729e-09,1.189483468841527e-15,6.773440134933157e-09,5.154803510192059e-09,5.852717774091765e-07,1.6675783425261145e-15,1.7196512330256454e-08
0.002172072512904287,0.5140943688366473,5.630419429186837e-10,1.2008593264823934e-09,1.6275728726581163e-10,2.2443892323616795e-07,0.0,0.0,3.053840019334476e-06,4.319663869802541e-08,3.665775281232692e-07,8.56134448741448e-10,6.047743727183929e-11,3.6306886561791234e-30,2.9602016504781444e-21,2.66086107270346e-13,7.806497644717132e-15,0.00010624868525264687,5.248894629927819e-24,5.1939308372894223e-20,1.1227249837057651e-21,1.8830399251299375e-25,2.9026023694654657e-15,1.5617707831906409e-16,4.001776567737997e-16,6.669668011701594e-18,1.2632376766702011e-26,7.311378655664381e-17,2.403054627700074e-25,4.679123005903958e-25,1.563718312170736e-13,1.6427796147348768e-26,1.6891675130346962e-23,4.532438779540719e-22,3.76,0.0,0.5408035711788408,0.9998331412753508,5.138996670869333e-07,9.1606288750068e-17,0.013511063680632308,0.013617211541498498,5.687994265771115e-05,1.774264630950303e-14,0.00010661617982510725,2.6020131159651018e-06,7.119974600831158e-08,4.758059899392043e-09,1.26569933074254e-15,6.9157473086835975e-09,5.4957199935272605e-09,6.345108594800662e-07,1.7224395996024292e-15,1.8296664264091036e-08
0.0022388293511466464,0.5141342386575822,5.853115269413126e-10,1.2473165677404867e-09,1.704943592603751e-10,2.4018025920216957e-07,0.0,0.0,3.168409489572702e-06,4.555926520843205e-08,4.0215774627973504e-07,9.415226103718728e-10,6.442305255603896e-11,4.156324863705626e-30,3.2922088100653388e-21,2.8469998670122886e-13,8.997852967761807e-15,0.00011281426027088376,6.1616294853792575e-24,5.682070362408866e-20,1.3431221018378897e-21,2.1887844196328305e-25,3.105645003360216e-15,1.8321763198080832e-16,4.4138618922959983e-16,8.053505517318476e-18,1.5143416128052388e-26,8.544898816179369e-17,3.2875670415295643e-25,5.680645673325663e-25,1.7226323915766514e-13,2.0669582879500347e-26,1.990171862198973e-23,5.733325343336262e-22,3.76,0.0,0.5403902466963002,0.9998264042942234,5.515938798052129e-07,1.140962646096448e-16,0.01391767743074572,0.014030385578676184,5.687955910751669e-05,1.8275068562834292e-14,0.00011321742443110075,2.654091578906279e-06,7.561506946836968e-08,4.852883309560034e-09,1.3442516483987711e-15,7.054163079701371e-09,5.8482467130958835e-09,6.857853517397177e-07,1.77742093961421e-15,1.943044013060748e-08
0.002305586189389006,0.514174078169555,6.080498449536008e-10,1.2946519986094954e-09,1.7848378156832687e-10,2.5659230572011914e-07,0.0,0.0,3.2851828062526144e-06,4.801659242107863e-08,4.40013659145304e-07,1.0328072848995752e-09,6.850458936456433e-11,4.8344819833350024e-30,3.653117830712616e-21,3.0412927252886216e-13,1.0328407674846629e-14,0.00011957258341991812,7.202246627818761e-24,6.199522301728483e-20,1.5986033540992637e-21,2.534203697704863e-25,3.3175813784149646e-15,2.1407640826792774e-16,4.85661272104361e-16,9.674184156707403e-18,1.807773185154489e-26,9.943734978832374e-17,4.456823194370695e-25,6.862398521622222e-25,1.893117883086698e-13,2.5837596913253665e-26,2.3350118489246933e-23,7.203112297438804e-22,3.76,0.0,0.5399772353365453,0.9998194691151532,5.910360253166482e-07,1.4124157943978805e-16,0.014323782204087811,0.014443243956206624,5.687916428236172e-05,1.8806730155185294e-14,0.00012001369889715324,2.704803803097471e-06,8.016146996597013e-08,4.9451920770503535e-09,1.4251377560338773e-15,7.188946719993532e-09,6.212464315362657e-09,7.390800060645614e-07,1.8325221912666125e-15,2.0597797089719793e-08
0.0023723430276313654,0.514213887399739,6.31270069241514e-10,1.3428880139349043e-09,1.8673664807902927e-10,2.736905501417339e-07,0.0,0.0,3.404232141115364e-06,5.0573340710269375e-08,4.802216931701426e-07,1.1302444998790619e-09,7.272336676679415e-11,5.519082995585583e-30,4.044911764536523e-21,3.2439577249626145e-13,1.1809853992730642e-14,0.00012652329990194428,8.384798097422558e-24,6.747100647231911e-20,1.8935415893274905e-21,2.9232827397588796e-25,3.5386492857198665e-15,2.4918845176339486e-16,5.331606254466318e-16,1.1564395582813607e-17,2.149593016094654e-26,1.1524854453308764e-16,5.990280009471026e-25,8.251367571963242e-25,2.075754056360379e-13,3.2099865200967426e-26,2.728832560352263e-23,8.99178188001027e-22,3.76,0.0,0.5395645367903926,0.9998123359112094,6.322816548984179e-07,1.7384018334293244e-16,0.014729378503216296,0.01485578691277581,5.6878758192091704e-05,1.9337631716333346e-14,0.00012700472510934822,2.7542486941192513e-06,8.483879789214337e-08,5.035167614368858e-09,1.5083549899268805e-15,7.320361124930515e-09,6.588455970953524e-09,7.94380321417132e-07,1.8877431835273726e-15,2.1798692343729854e-08
0.002439099865873725,0.5142536663754308,6.549851541472489e-10,1.3920463797181851e-09,1.9526431789002417e-10,2.91490789809508e-07,0.0,0.0,3.5256282254625032e-06,5.3234375913689235e-08,5.228589660254779e-07,1.2340971040112157e-09,7.708076563023394e-11,6.350652441775914e-30,4.4696842135038556e-21,3.455216924453845e-13,1.3454518720780546e-14,0.0001336660544676168,9.724511249257938e-24,7.325616038749119e-20,2.232714763801464e-21,3.3603075281780657e-25,3.7690908535557484e-15,2.8902892216375867e-16,5.840475565095457e-16,1.3760373919369291e-17,2.546607905843019e-26,1.3306497281236585e-16,7.986403114425408e-25,9.8778717911852e-25,2.271140659434643e-13,3.9649162396540943e-26,3.177263819625956e-23,1.1156855017065364e-21,3.76,0.0,0.5391521507460033,0.9998050048552987,6.753887281794261e-07,2.128006497464649e-16,0.015134466831363737,0.015268014686834303,5.6878340846542864e-05,1.9867773877501524e-14,0.00013419022520033666,2.8025257267338145e-06,8.964690375366547e-08,5.122992315602921e-09,1.5939006884174005e-15,7.44867070153543e-09,6.976307421936868e-09,8.516729564606614e-07,1.943083745676274e-15,2.3033083137365697e-08
0.0025058567041160843,0.5142934151240522,6.792078349639406e-10,1.4421482282689732e-09,2.0407841928970551e-10,3.1000912787013457e-07,0.0,0.0,3.6494403421553058e-06,5.600471111528224e-08,5.680033195721761e-07,1.3446348878901183e-09,8.157823077329303e-11,7.272845580531624e-30,4.929643707168362e-21,3.675296124856314e-13,1.5275379965895452e-14,0.0001410004913838457,1.1237861292956153e-23,7.935875774449322e-20,2.621331512076471e-21,3.8498693122269873e-25,4.009152287241812e-15,3.3411614378907213e-16,6.384910597482738e-16,1.630218805846531e-17,3.0064514794031626e-26,1.5308241951372627e-16,1.0566511309148489e-24,1.1775899926541838e-24,2.479898286951661e-13,4.8705879308678843e-26,3.6864573277756475e-23,1.3764287763225467e-21,3.76,0.0,0.5387400768888578,0.999797476120148,7.204176661760791e-07,2.5915417970845483e-16,0.015539047692800585,0.01567992751659519,5.687791225554119e-05,2.0397157271830807e-14,0.0001415699215502239,2.8497342431611165e-06,9.458563817348162e-08,5.20884827305551e-09,1.68177219191314e-15,7.574139503277326e-09,7.3761070262821125e-09,9.109460955381205e-07,1.9985437073491588e-15,2.430092675785174e-08
0.002572613542358444,0.5143331336731516,7.039506267454333e-10,1.4932140534373671e-09,2.1319085414821746e-10,3.292619691077875e-07,0.0,0.0,3.775736317835229e-06,5.888950864850302e-08,6.157333538853546e-07,1.4621346974731862e-09,8.621727287740304e-11,8.26947677831413e-30,5.427118112574609e-21,3.9044246307061246e-13,1.728608347402168e-14,0.00014852625440068924,1.2942646942808957e-23,8.578683821379498e-20,3.0650578846269085e-21,4.396897980334802e-25,4.2590836079825095e-15,3.8501484396736193e-16,6.966659116424658e-16,1.9234051750032074e-17,3.537672570210327e-26,1.7551073151532652e-16,1.3879266532893614e-24,1.3983474617910135e-24,2.702668724316258e-13,5.952114075294352e-26,4.263126124560476e-23,1.6889448941962976e-21,3.76,0.0,0.5383283149017308,0.9997897498782802,7.674314050832322e-07,3.1406757436071465e-16,0.015943121593153562,0.01609152564003214,5.687747242890107e-05,2.0925782534794794e-14,0.00014914353678760207,2.8959728400973262e-06,9.965485189124001e-08,5.292916156724236e-09,1.7719668428993433e-15,7.697029600754475e-09,7.787945799500682e-09,9.72189770138218e-07,2.054122898576727e-15,2.5602180535007355e-08
0.0026393703806008033,0.5143728220504064,7.292258230224505e-10,1.545263705909046e-09,2.226138025668167e-10,3.4926601579361026e-07,0.0,0.0,3.904582515274063e-06,6.189408224152512e-08,6.661284622066447e-07,1.5868805402760783e-09,9.099947017038017e-11,9.418575673274338e-30,5.9645590765597695e-21,4.1428350098491516e-13,1.950095848109823e-14,0.00015624298671745046,1.485806923949927e-23,9.254840826074608e-20,3.570045088786883e-21,5.006660909124563e-25,4.5191383907329415e-15,4.4233958808040114e-16,7.58752760309136e-16,2.2604652213083844e-17,4.1498319800141895e-26,2.0057451551017967e-16,1.8105896523442625e-24,1.6543045429558722e-24,2.9401152676958273e-13,7.238018744401124e-26,4.914586479855137e-23,2.0618184246698212e-21,3.76,0.0,0.5379168644646656,0.999781826301995,8.164954509165143e-07,3.7885722547970623e-16,0.016346689039681814,0.01650280929487729,5.687702137642422e-05,2.1453650304556478e-14,0.00015691079379070733,2.941338839781905e-06,1.0485439576392289e-07,5.375374247957672e-09,1.864481985949994e-15,7.81759967578967e-09,8.21191745346683e-09,1.035396138302512e-06,2.1098211498183855e-15,2.6936801841369898e-08
0.002706127218843163,0.5144124802836256,7.550454944191907e-10,1.598316388552331e-09,2.323597276882427e-10,3.7003826354819686e-07,0.0,0.0,4.036043825775226e-06,6.502389925068334e-08,7.192688667023096e-07,1.7191636842618272e-09,9.59264698940499e-11,1.0712726280716182e-29,6.544546492611424e-21,4.3907628524382415e-13,2.193503299982099e-14,0.00016415033094807944,1.7004813613709595e-23,9.965144125039997e-20,4.1429582109879444e-21,5.684795580223132e-25,4.789573501115157e-15,5.067584189655767e-16,8.249382098401753e-16,2.6467497993090235e-17,4.853608303858996e-26,2.2851385595110044e-16,2.3466246271260953e-24,1.950191250027483e-24,3.1929230197540087e-13,8.760603705471697e-26,5.64880232329088e-23,2.5047972248406714e-21,3.76,0.0,0.5375057252549489,0.9997737055633443,8.676779350444884e-07,4.550041743526134e-16,0.01674975054151374,0.01691377871861926,5.6876559107898185e-05,2.198076122227581e-14,0.0001648714156886804,2.9859278397107936e-06,1.1018412076656081e-07,5.456397617330343e-09,1.959314967740493e-15,7.936103824575653e-09,8.648118432403964e-09,1.1005597247510483e-06,2.165638291991492e-15,2.8304748092338936e-08
