Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3CF3(1),O2(2),H2O(3),CH4(4),CH2CF2(57),HF(38),O2(161),S(164),CF2O(49),S(125),C2HF(58),S(463),C2HF(468),C2H2F3(68),S(165),S(464),C2H2F2(59),S(162),S(130),C2H3F2(65),C2H2F3(67),CF2(43),CHFCF2(55),CF2CH(73),C2HF2(72),S(179),C2H3F2(64),CHF2(82),S(1228),CHF3(42),S(1335),CF2O2(181),CF2O2(276),CH2F2(41),S(203),S(1568),CHO2(322),S(174),CF2CF2(61),C2F(467),S(512),C2H3F2(66),S(413),S(1931),S(1325),C2HF3(169),F(37),C2HF4(69),C2HFO(577),S(4228),S(4234),CHFO(47),C2HF4(54),S(5148),C1OO1(180),CH2O2(318),CFO(51),C2H2O(623)
2.1384037927529812e-19,0.7573466059752774,7.035804891784597e-23,5.393700680550388e-25,1.0686211981302753e-35,2.62835357177623e-35,0.0,0.0,2.214958058936617e-19,4.3065371533147306e-35,1.1329634173893768e-44,1.3177563988448268e-44,2.0739666866275405e-48,1.3456252824008266e-57,3.375069650148546e-39,3.044715019480731e-32,2.8421388692001514e-36,3.912950851177043e-32,2.4435853814329535e-71,1.7926185242693104e-55,7.143777097241289e-76,4.222893763101671e-75,2.304268392899701e-21,4.706539937116191e-66,5.77340921690695e-52,1.8798312741460848e-81,3.804874939326494e-86,1.6173235422535965e-68,2.7435838192480316e-84,2.783388390542941e-83,1.511097961354884e-51,2.2213868243161586e-96,1.6424556503878206e-95,2.2535198156903487e-97,3.76,0.0,0.9750233542716147,0.9999999999995585,1.8812900473926222e-45,1.8581775371876444e-49,4.235819861702199e-15,4.235819861702199e-15,4.415595347344067e-13,1.0932682956883968e-36,3.9129508511764583e-32,2.215661639425506e-19,6.694916473721324e-32,5.930875871818028e-34,3.2721887096219024e-49,3.5572443090091416e-32,7.033718822089876e-35,1.8348557631617126e-38,1.1152824586665012e-32,3.142279055104347e-37,4.379447758214123e-34,2.7648710756220917e-23,1.0551425694035631e-32,2.810839650020564e-35,3.8100150569399825e-41,3.8677310403936995e-35,4.902940892898085e-40,4.704471913524636e-47,5.700576133839765e-35,1.2070490528744782e-43,9.362062939428072e-61,2.3042683929301227e-21,6.611300971192446e-65,5.242043906572267e-49,1.828811633902305e-51,7.036573193223457e-53,7.715447746811202e-37,4.5002850284328944e-65,3.1413004740268447e-43,2.113798432970149e-47,5.232619417391777e-72,1.6668659412638327e-54,5.5381565937424975e-43,4.6307187146979485e-37,1.0319998033637142e-45,2.058137508437068e-56,2.8803630554023334e-67,1.1764059568420069e-50,2.764871073858336e-23,1.0034733424496324e-58,6.210670555507972e-52,3.874641625928089e-67,4.457331292864648e-65,2.0112934330537876e-66,2.392224261262507e-57,1.4808090878100355e-71,3.738003224046073e-46,1.79785996880459e-48,1.6949174861182313e-53,4.70555740518362e-89
4.278665451529206e-19,0.7573466059752778,1.4077722559496692e-22,1.0792087462358407e-24,4.2772697035772215e-35,1.0520263976940987e-34,0.0,0.0,4.431840494986524e-19,1.723737177297736e-34,9.070596241539092e-44,1.055006377127063e-43,1.6604349241105008e-47,1.0773184236747822e-56,1.3509074285736917e-38,1.2186794833980223e-31,1.1375962310649615e-35,1.5662000853351112e-31,3.9129252869115396e-70,1.4351848088303692e-54,2.2895930614564116e-74,1.3534448412391273e-73,4.610538756540265e-21,7.536596073156485e-65,4.622237855599113e-51,6.024889809539929e-80,1.2194544445361547e-84,2.5907291399465806e-67,8.79322258753209e-83,8.920808439369685e-82,1.2097971816504182e-50,1.4241898396865868e-94,1.053021906998376e-93,1.4447914944962503e-95,3.76,0.0,0.9750233542716105,0.9999999999991165,1.5061759427834172e-44,1.487671881998772e-48,8.475319844917581e-15,8.475319844917581e-15,8.83502700360062e-13,4.3759227019257345e-36,1.5662000853346438e-31,4.433248267241317e-19,2.679711335075171e-31,2.373895979491267e-33,2.6197405985149077e-48,1.4238247682086582e-31,2.8153205705911474e-34,7.34420482495327e-38,4.464036344647747e-32,1.2577305239834231e-36,1.7529204201853258e-33,5.532144301649396e-23,4.2233200585098324e-32,1.1250683860282117e-34,1.528497352797888e-40,1.5481003759547172e-34,1.9624541302906003e-39,3.76698403849324e-46,2.28171606652449e-34,4.831341976195615e-43,1.4993826895541512e-59,4.610538756662032e-21,1.0588339658699752e-63,2.098608081008742e-48,1.464161302588961e-50,5.634965452626497e-52,3.0881898040383444e-36,7.20743869270226e-64,2.514950423759013e-42,1.6927528639339702e-46,8.396374142983155e-71,1.3345062788662409e-53,2.2204087732238226e-42,1.8534942872667747e-36,4.1306886847075847e-45,1.6477610565356167e-55,4.613944149897954e-66,4.709320000652601e-50,5.532144294589779e-23,8.051092318444529e-58,4.972318520891149e-51,6.204482537853705e-66,7.137546346107545e-64,3.2206910543692375e-65,1.9157833075491973e-56,2.371888786076525e-70,1.4964434860829847e-45,1.4393811507574943e-47,1.3569645717148359e-52,1.5070473614607299e-87
8.559188769081654e-19,0.7573466059752789,2.8161557895444394e-22,2.158886103084272e-24,1.7114650246840649e-34,4.2094759208144345e-34,0.0,0.0,8.865605367082328e-19,6.897193980836187e-34,7.259233732290225e-43,8.443257488751738e-43,1.328852785581696e-46,8.621821579620845e-56,5.405389352538981e-38,4.8763053369045965e-31,4.551866716927284e-35,6.266840414966052e-31,6.263232905709832e-69,1.1485840300008867e-53,7.332437574525864e-73,4.334416441038637e-72,9.223079483638434e-21,1.2063461908406957e-63,3.699195080295071e-50,1.9294747500322866e-78,3.9052878733821395e-83,4.147577385551476e-66,2.8160337540366073e-81,2.8568950490615096e-80,9.682054278851699e-50,9.12283020115387e-93,6.7452670176566e-92,9.254797842493565e-94,3.76,0.0,0.975023354271602,0.9999999999982326,1.2053985118123985e-43,1.190589640664338e-47,1.695431981134827e-14,1.6954319811348274e-14,1.7673890306233487e-12,1.750939375010331e-35,6.266840414962313e-31,8.868421522867243e-19,1.0722335825954768e-30,9.498676059909459e-33,2.0965886714560647e-47,5.697153690347808e-31,1.1264949421059434e-33,2.938638557108071e-37,1.7861960055298062e-31,5.0325603688990045e-36,7.013964964327001e-33,1.1066690764240593e-22,1.689878136317151e-31,4.501739014081082e-34,6.143976777445174e-40,6.19441799792599e-34,7.852372974990788e-39,3.0149504689505186e-45,9.12983633869254e-34,1.9331661852057865e-42,2.400175030828489e-58,9.22307948412566e-21,1.6949554399887416e-62,8.400562211912809e-48,1.1717740301025406e-49,4.510256237893408e-51,1.2356781782471826e-35,1.1537491058674283e-62,2.0127246827709167e-41,1.3548882719323475e-45,1.3495258871252113e-69,1.0680106067995032e-52,8.914159760332156e-42,7.416391447279361e-36,1.6528135227184645e-44,1.3187090157304356e-54,7.386604062032689e-65,1.8848458789847907e-49,1.1066690735992925e-22,6.470857654047365e-57,3.9793682990822095e-50,9.93121883590374e-65,1.1424729511470159e-62,5.155203984898442e-64,1.5340253105749136e-55,3.798528572740515e-69,5.989868208282873e-45,1.1519423777381002e-46,1.0859840672921456e-51,4.824583238740676e-86
1.712023540418655e-18,0.7573466059752811,5.632922856943386e-22,4.3182408187284444e-24,6.846974562427236e-34,1.6840644746941646e-33,0.0,0.0,1.7733135111257895e-18,2.7593267106315672e-33,5.808489916737881e-42,6.755888964214041e-42,1.0632842109996056e-45,6.898767219206626e-55,2.162507718697647e-37,1.950839660516089e-30,1.8210430904972643e-34,2.507144240961015e-30,1.002321585671204e-67,9.190417356326362e-53,2.347298768527031e-71,1.3875563577254763e-70,1.8448160937102928e-20,1.9305466600224305e-62,2.9599181066985068e-49,6.176736239927908e-77,1.250177707648286e-81,6.638053072551869e-65,9.014833539468055e-80,9.145643809563062e-79,7.747114473705678e-49,5.841177480429518e-91,4.318868415656048e-90,5.925674251325707e-92,3.76,0.0,0.975023354271585,0.9999999999964648,9.645019515780854e-43,9.526526066614895e-47,3.3912319744209355e-14,3.391231974420936e-14,3.5351616871978265e-12,7.00490007498733e-35,2.5071442409580234e-30,1.773876803409632e-18,4.2896325269607804e-30,3.8000889399939486e-32,1.6775894822802515e-46,2.2792324524024768e-30,4.506713308945091e-33,1.1756467756128899e-36,7.1459471231862e-31,2.0133518506844314e-35,2.8060427069025836e-32,2.2135783731569314e-22,6.760612927831929e-31,1.800988741697934e-33,2.4803915539392076e-39,2.4781705554357447e-33,3.141460697007342e-38,2.4125057961823133e-44,3.652529034544665e-33,7.733924209494149e-42,3.8412104821588225e-57,1.844816093905215e-20,2.712585756145477e-61,3.3634893983346763e-47,9.375972567601869e-49,3.6091187652869475e-50,4.943517348553693e-35,1.8464458200218153e-61,1.6104855478484605e-40,1.084185074784695e-44,2.1774738887408538e-68,8.545707535999138e-52,3.589954179506242e-41,2.9670395134023e-35,6.612330352151687e-44,1.0551665820495065e-53,1.182200236444954e-63,7.544647209103458e-49,2.2135783618560254e-22,5.22173669336947e-56,3.1841001685928598e-49,1.589318838590498e-63,1.8283292472346502e-61,8.250005439337184e-63,1.2287347145488041e-54,6.085028230052214e-68,2.398053644317423e-44,9.217289222189503e-46,8.689522538794445e-51,1.5441919260412376e-84
3.4242328674396347e-18,0.7573466059752857,1.1266456992578895e-21,8.636950257806027e-24,2.7390127483416895e-33,6.736806161103823e-33,0.0,0.0,3.5468194599544846e-18,1.1038205143071614e-32,4.647233152274566e-41,5.405224592143141e-41,8.507081718059825e-45,5.519537812784223e-54,8.650734879481064e-37,7.80399373771775e-30,7.2847652354594095e-34,1.0029393188920883e-29,1.60387825108806e-66,7.353032024878362e-52,7.512826353539588e-70,4.441049478130474e-69,3.689832384110453e-20,3.0891889036093794e-61,2.3681593328345914e-48,1.9769424169264185e-75,4.001345789576452e-80,1.0622428619639317e-63,2.8853109499159516e-78,2.9271788901428027e-77,6.198280071752542e-48,3.7391749675104786e-89,2.7646831481943737e-88,3.7932649046638393e-90,3.76,0.0,0.9750233542715511,0.9999999999929293,7.71674825879071e-42,7.621944530355772e-46,6.782831960993032e-14,6.782831960993038e-14,7.070706984538398e-12,2.802190020478972e-34,1.0029393188896949e-29,3.547946105646333e-18,1.7159926600448744e-29,1.5201592876474676e-31,1.342199017473593e-45,9.117671814340535e-30,1.8028320487716577e-32,4.7029698359572756e-36,2.85861148610139e-30,8.054062870507746e-35,1.1225084330216603e-31,4.427396983481206e-22,2.7044652633213528e-30,7.204541283226805e-33,1.0101594464087409e-38,9.913488991658878e-33,1.2566867022207017e-37,1.930222828489142e-43,1.4611305219958615e-32,3.093821995395793e-41,6.146681211424541e-56,3.6898323848902054e-20,4.340662915739503e-60,1.3476794364373549e-46,7.501490251676956e-48,2.8876605692804698e-49,1.9775678841503605e-34,2.9546711513384954e-60,1.2885107700558782e-39,8.674578527797215e-44,3.541256373106694e-67,6.837215170877107e-51,1.4550679428877545e-40,1.1869124039873576e-34,2.6451474166946045e-43,8.442118355175722e-53,1.8917952932006464e-62,3.021333858531647e-48,4.427396938273905e-22,4.248300571809533e-55,2.5475223835213216e-48,2.543169240413177e-62,2.9256248653521773e-60,1.3201352142015865e-61,9.85121484930402e-54,9.756597633207926e-67,9.606726976449413e-44,7.374531529122102e-45,6.952278114884701e-50,4.941935551334007e-83
6.848651521481594e-18,0.7573466059752945,2.253352526720039e-21,1.727436916711815e-23,1.0956496974054046e-32,2.6948321292496825e-32,0.0,0.0,7.093831357586204e-18,4.4154617237193225e-32,3.7179630178229155e-40,4.3243853356539885e-40,6.805988625486154e-44,4.415839875167487e-53,3.460434757097686e-36,3.1217245178747884e-29,2.9140246921394305e-33,4.011920539999014e-29,2.566336939588789e-65,5.88270492068792e-51,2.404339703487944e-68,1.4212749080323469e-67,7.379864963739822e-20,4.942953674436339e-60,1.8946174204180187e-47,6.326834798088711e-74,1.2805550207014664e-78,1.6997121003270439e-62,9.233897984817995e-77,9.367889188600638e-76,4.958859482569701e-47,2.393334863366703e-87,1.7695915996208418e-86,2.427956273841658e-88,3.76,0.0,0.9750233542714832,0.9999999999858582,6.173691680175012e-41,6.097845147756968e-45,1.3566031934136748e-13,1.3566031934136765e-13,1.4141797515986006e-11,1.1209231753164542e-33,4.0119205399798646e-29,7.096084710083285e-18,6.86424994864526e-29,6.080884579771319e-31,1.0738101893460494e-44,3.6472171314572926e-29,7.211621709052219e-32,1.8812644843783622e-35,1.1434911235000572e-29,3.22175625830001e-34,4.490216435280617e-31,8.855034271563883e-22,1.0818301253356313e-29,2.8819337827939167e-32,4.1841846456721655e-38,3.965556956338272e-32,5.026952580862101e-37,1.5442655408072436e-42,5.844759911980649e-32,1.2375795822182151e-40,9.83528550655982e-55,7.379864966858956e-20,6.945481235035679e-59,5.408331242018443e-46,6.001477080879378e-47,2.3102746910652602e-48,7.910593486761198e-34,4.727760101433324e-59,1.0308575482591795e-38,6.940101967298082e-43,5.848527558243018e-66,5.470031807550336e-50,5.97226998417735e-40,4.7478428588787555e-34,1.0581020299765969e-42,6.753989997374391e-52,3.0270924211188174e-61,1.2111663311502428e-47,8.855034090727318e-22,3.511630468448697e-54,2.0381148290837666e-47,4.069278097238149e-61,4.681238294548438e-59,2.112323831206316e-60,7.91395341512807e-53,1.567386647412787e-65,3.853832973397449e-43,5.89990529314622e-44,5.562086560598679e-49,1.5815033512958568e-81
1.3697488829565511e-17,0.7573466059753126,4.506766182984529e-21,3.4549207110370216e-23,4.3826880818041285e-32,1.077954791802721e-31,0.0,0.0,1.4187855152746955e-17,1.7662206234132185e-31,2.974441012981838e-39,3.4595909877584966e-39,5.4449202390515555e-43,3.5327557503918435e-52,1.3842020638844633e-35,1.24871521146717e-28,1.1656336121009318e-32,1.6048008803492917e-28,4.106246924029927e-64,4.7062757077567855e-50,7.694263496273645e-67,4.5483022326987565e-66,1.475993011831476e-19,7.908927076091975e-59,1.5157299355255627e-46,2.0246862468106306e-72,4.097975162616875e-77,2.7196382288346752e-61,2.9549919003822804e-75,2.9978712593284077e-74,3.967181783405051e-46,1.5318184534366882e-85,1.1326008368529135e-84,1.5539773999691545e-86,3.76,0.0,0.9750233542713476,0.999999999971716,4.93907057496481e-40,4.878391990184807e-44,2.713243188042227e-13,2.7132431880422357e-13,2.8283978325947096e-11,4.483796376371824e-33,1.6048008803339725e-28,1.419236191881138e-17,2.745755842145602e-28,2.4324033162832355e-30,8.590685421440363e-44,1.4589165338482782e-28,2.8847074299630308e-31,7.525211044780011e-35,4.5740575540754935e-29,1.2887287353063734e-33,1.7961231123354762e-30,1.771030911746575e-21,4.327408542940335e-29,1.152796969068442e-31,1.7884161945727227e-37,1.586255055001824e-31,2.0108229217576392e-36,1.235447338966572e-41,2.337951529777216e-31,4.950422458364033e-40,1.5736933203873234e-53,1.4759930130791548e-19,1.1113106368250513e-57,2.1772921065670924e-45,4.801295596015484e-46,1.8482782551255016e-47,3.16430182527551e-33,7.564645076322574e-58,8.247056070398666e-38,5.552257151535961e-42,9.941030222499085e-65,4.3761293173916296e-49,2.5103681665889805e-39,1.8991758238635152e-33,4.232494300828934e-42,5.40327975356076e-51,4.8435238492347814e-60,4.865433485669396e-47,1.771030839410477e-21,2.9899012060680276e-53,1.63053066141474e-46,6.511010877101964e-60,7.490172210949194e-58,3.3798041447053753e-59,6.3834700089526284e-52,2.527881294558573e-64,1.5503533845907174e-42,4.720036256394928e-43,4.4497749124544256e-48,5.060948590635011e-80
2.7395163445733348e-17,0.7573466059753483,9.01359350087427e-21,6.909888349538567e-23,1.7530931668830426e-31,4.3118631018133625e-31,0.0,0.0,2.837590274265771e-17,7.064954362044757e-31,2.379581047750977e-38,2.767706601966204e-38,4.355987983067275e-42,2.826238137732675e-51,5.53686457399394e-35,4.994911649415032e-28,4.6625820411709973e-32,6.419268937736291e-28,6.570089103178054e-63,3.7650653519396e-49,2.4622245471396464e-65,1.4554923167769463e-64,2.952006040872942e-19,1.2654444434804202e-57,1.212598374801518e-45,6.479154931004519e-71,1.3113839705193276e-75,4.351500413820735e-60,9.456205785513291e-74,9.593422997230512e-73,3.173783145794979e-45,9.80390752416504e-84,7.248844522140421e-83,9.945728909913488e-85,3.76,0.0,0.9750233542710762,0.9999999999434316,3.951303350427527e-39,3.902760036755087e-43,5.426523177298568e-13,5.426523177298602e-13,5.65683389341328e-11,1.793546757117543e-32,6.419268937613736e-28,2.8384916335684347e-17,1.0983135094950802e-27,9.729712216022798e-30,6.8726299005232255e-43,5.83572549519418e-28,1.1538947553614934e-30,3.010115043277967e-34,1.8296416340505905e-28,5.154967481666787e-33,7.184565501910083e-30,3.54208598882155e-21,1.7309810256654658e-28,4.611234801654702e-31,8.071413160551144e-37,6.345084765171233e-31,8.043381340893603e-36,9.883718244599374e-41,9.351901244635457e-31,1.9801918570860036e-39,2.5179473999540675e-52,2.9520060458637086e-19,1.7781239067113993e-56,8.82058296127889e-45,3.84108201227165e-45,1.4786460153376348e-46,1.2657336478534223e-32,1.2103614932638036e-56,6.5977230514785935e-37,4.441875816279019e-41,1.777194840735997e-63,3.500945003389662e-48,1.1012877246018418e-38,7.596780905072245e-33,1.6930149989030395e-41,4.322610310143158e-50,7.749778963266564e-59,1.962729502929179e-46,3.5420856994742175e-21,2.6808010178546294e-52,1.3044400937262323e-45,1.0417750354771045e-58,1.1984428693988147e-56,5.407755512608715e-58,5.1902823720688255e-51,4.1086532731157926e-63,6.27178799698801e-42,3.776073799980388e-42,3.5598622500037376e-47,1.6195278494361216e-78
5.479051267806902e-17,0.7573466059754199,1.8027248158096808e-20,1.381982382594622e-22,7.012409140542911e-31,1.7247540708899695e-30,0.0,0.0,5.675199792083624e-17,2.825996118481208e-30,1.9036761292208666e-37,2.214179964167132e-37,3.484811192394843e-41,2.2610039202325423e-50,2.214757090030099e-34,1.997974816088168e-27,1.8650424325478896e-31,2.5677207280672675e-27,1.0512248189525235e-61,3.0120703186126557e-48,9.12826478675537e-64,5.395981967079193e-63,5.904032091461787e-19,2.0247240476592474e-56,9.700845128520146e-45,2.4018580895614814e-69,4.839862637637868e-74,6.962464601396003e-59,3.5038267769376185e-72,3.5565832949171276e-71,2.5390416677702375e-44,8.290775746929874e-82,6.12966088522327e-81,8.410720133514572e-83,3.76,0.0,0.9750233542705335,0.9999999998868628,3.1610614326489517e-38,3.122226759686063e-42,1.0853083155808198e-12,1.0853083155808332e-12,1.1313705610355857e-10,7.174303212841819e-32,2.5677207279692234e-27,5.677002516709737e-17,4.393276383352583e-27,3.8919046616827467e-29,5.4981365453657826e-42,2.33430206748428e-27,4.6156028603299704e-30,1.2040521453237095e-33,7.3186037631261975e-28,2.061997561603069e-32,2.873840791719673e-29,7.084196574549912e-21,6.923959319901542e-28,1.8445033162291456e-30,3.9627259067733085e-36,2.5380468148838396e-30,3.217375166650196e-35,7.907030258110756e-40,3.740779518812099e-30,7.920829557309226e-39,4.0287462307445215e-51,5.904032111424957e-19,2.845019684220455e-55,3.6173124023909597e-44,3.0728837638440827e-44,1.1829261927898288e-45,5.062960679129973e-32,1.9365929105670366e-55,5.27820959207042e-36,3.5535284718961058e-40,3.4406849148608205e-62,2.8007726232229336e-47,5.182219195119167e-38,3.0387280826663624e-32,6.772094890777676e-41,3.458005102077934e-49,1.2399759053998135e-57,7.983256586537377e-46,7.084195417154696e-21,2.6068189469973377e-51,1.0435583730652471e-44,1.6668507608380122e-57,1.9175209724036705e-55,8.652464143668728e-57,4.285761968887358e-50,6.778657633596116e-62,2.564977348984364e-41,3.020876934873628e-41,2.8479068143493557e-46,5.1825459844912006e-77
1.0958121114274036e-16,0.7573466059755632,3.605455755831411e-20,2.7639695576379987e-22,2.8049714344585622e-30,6.899034289568858e-30,0.0,0.0,1.135041882706213e-16,1.1304013220683073e-29,1.5229454133973648e-36,1.7713516968730254e-36,2.787857418835853e-40,1.808808492205156e-49,8.859050854564949e-34,7.991919541583476e-27,7.460189742263305e-31,1.0270909775447036e-26,1.681976613095096e-60,2.40966366597516e-47,2.933550618702655e-62,1.734106819903567e-61,1.1808084162663132e-18,3.2395689833937504e-55,7.760700033655266e-44,7.718839323241642e-68,1.555198437645756e-72,1.1139996114793144e-57,1.1260088288224665e-70,1.1429793168043132e-69,2.0312394961384705e-43,5.3262889500843834e-80,3.937915791725845e-79,5.403345841742133e-81,3.76,0.0,0.9750233542694482,0.9999999997737253,2.5288566406660805e-37,2.497789143591044e-41,2.1706203112815243e-12,2.170620311281577e-12,2.2627447425462992e-10,2.8697923388684453e-31,1.0270909774662685e-26,1.1354024282059181e-16,1.757315022424738e-26,1.5567658077426814e-28,4.3985222853247055e-41,9.33723198795161e-27,1.8462461295407653e-29,4.816220860643741e-33,2.9274489521857215e-27,8.248011870742762e-32,1.149539219187063e-28,1.4168419472320273e-20,2.7695907715076522e-27,7.378032139687463e-30,2.1724112620994537e-35,1.0152213075024367e-29,1.2869583522837609e-34,6.325646229746536e-39,1.496315608339227e-29,3.168357353782403e-38,6.4460180281615e-50,1.1808084242516018e-18,4.552048395423248e-54,1.5181779476266219e-43,2.4583141762644543e-43,9.46344731979514e-45,2.0251896908988944e-31,3.0985599424445934e-54,4.222579930236542e-35,2.8428335541303295e-39,7.416015722636026e-61,2.240624747780554e-46,2.6945312328248863e-37,1.2154945361169488e-31,2.7088452056549475e-40,2.7662464373881633e-48,1.983970487472233e-56,3.2991619108773737e-45,1.416841484272764e-20,2.824928186507946e-50,8.348493332222309e-44,2.6669699978471873e-56,3.068043872985351e-54,1.3843987587083423e-55,3.642237643095703e-49,1.1501151189301286e-60,1.0709931832814772e-40,2.416708668796761e-40,2.278332395188535e-45,1.6584336862241683e-75
2.1916260807208303e-16,0.7573466059758499,7.210917670183781e-20,5.52794422677231e-22,1.1219905163319861e-29,2.7596175935457974e-29,0.0,0.0,2.270085689439036e-16,4.521611037125406e-29,1.2183581244852635e-35,1.4170874116915835e-35,2.2302895490676378e-39,1.4470489233475943e-48,3.543624819543404e-33,3.1967718437170857e-26,2.984080523220329e-30,4.1083697285595523e-26,2.691203734896453e-59,1.927734211197764e-46,9.388635494649738e-61,5.549894623010597e-60,2.361618818516045e-18,5.183319280361504e-54,6.208570685225745e-43,2.4703652372230323e-66,4.977294106721409e-71,1.7824041167366186e-56,3.6037174968976876e-69,3.658031055346161e-68,1.624994224001203e-42,3.4090368971060497e-78,2.5204227242666297e-77,3.45835698252235e-79,3.76,0.0,0.9750233542672775,0.9999999995474504,2.0230883001152027e-36,1.9982347991421137e-40,4.341244302678048e-12,4.34124430267826e-12,4.5254924580567045e-10,1.1479693997424262e-30,4.1083697279320685e-26,2.2708067809025414e-16,7.02926902787077e-26,6.227071021167079e-28,3.5188230462967304e-40,3.734897522107569e-26,7.384996229962763e-29,1.926490818767283e-32,1.1709810714901195e-26,3.299209462296363e-31,4.598162556165641e-28,2.8336872173115544e-20,1.1078377173807763e-26,2.951216697709013e-29,1.3388196982790144e-34,4.060890391353983e-29,5.147880056852404e-34,5.060525406243218e-38,5.98527000790884e-29,1.2673585317305053e-37,1.0313647280155206e-48,2.3616188504572396e-18,7.283290165439964e-53,6.6427164196992236e-43,1.966654052778761e-42,7.5707733752632e-44,8.100771215638314e-31,4.957703875278479e-53,3.3780685207231343e-34,2.274270592392685e-38,1.7980541236354112e-59,1.7925024594706224e-45,1.575125105817788e-36,4.8619860219037285e-31,1.0835397483686595e-39,2.2127351152882954e-47,3.1743600806887142e-55,1.404366629305307e-44,2.8336853654721506e-20,3.443094594059103e-49,6.678807053322098e-43,4.267159716056371e-55,4.908879768931244e-53,2.2150418339559893e-54,3.2555831625627713e-48,2.0498717984264994e-59,4.643975840340967e-40,1.9333697240704568e-39,1.8226689143556176e-44,5.307082699264392e-74
4.3832540193076843e-16,0.7573466059764231,1.4421841636124299e-19,1.1055894841232555e-21,4.4879690456161104e-29,1.1038480341724028e-28,0.0,0.0,4.54017330185317e-16,1.808645564216544e-28,9.74687200705503e-35,1.1336770933874415e-34,1.7842334496952823e-38,1.1576399699877614e-47,1.4174508064201478e-32,1.278709520210436e-25,1.1936336336687004e-29,1.643349411691795e-25,4.306047378844851e-58,1.542189182692376e-45,3.004379663516781e-59,1.7759759100486254e-58,4.723239575053359e-18,8.293319577982815e-53,4.9668625490249413e-42,7.905222620257301e-65,1.592744351870528e-69,2.851852036160971e-55,1.153197154986386e-67,1.1705769685061519e-66,1.2999966897457644e-41,2.1817897091405802e-76,1.613074694901153e-75,2.2133554359829874e-77,3.76,0.0,0.975023354262936,0.9999999990949009,1.6184718187398014e-35,1.598589856906314e-39,8.682492285451551e-12,8.682492285452399e-12,9.050985299034908e-10,4.592288554524651e-30,1.6433494111898085e-25,4.541615484802728e-16,2.8117093987792344e-25,2.4908298897456923e-27,2.815060521718588e-39,1.4939599408839366e-25,2.954002227122579e-28,7.705968373189677e-32,4.683927277010802e-26,1.319685039021034e-30,1.8392660578803922e-27,5.667380519572401e-20,4.43135368761403e-26,1.1804875009513723e-28,9.114117238264398e-34,1.6243571874035652e-28,2.0591854134552064e-33,4.048423074979022e-37,2.3941094964065205e-28,5.069549179804023e-37,1.650184779755691e-47,4.723239702818216e-18,1.1653271929957819e-51,3.113088836236726e-42,1.5733240800296246e-41,6.0566255614404686e-43,3.240312267494927e-30,7.932329178885532e-52,2.7024561254234804e-33,1.8194170750471024e-37,4.8336575198850356e-58,1.4340030345732304e-44,1.0278996628744233e-35,1.9447970013119453e-30,4.334164055580773e-39,1.769765044861785e-46,5.078982192571761e-54,6.295378495531676e-44,5.667373112210108e-20,4.6475170008081524e-48,5.343053555191165e-42,6.827463945554866e-54,7.854219506983997e-52,3.544070705353895e-53,3.1513306555033993e-47,3.95078871781004e-58,2.1455900305339724e-39,1.5466967999411434e-38,1.4581366839138159e-43,1.6983230041957703e-72
