Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3CF3(1),O2(2),H2O(3),CH4(4),CH2CF2(57),HF(38),O2(161),S(164),CF2O(49),S(125),C2HF(58),S(463),C2HF(468),C2H2F3(68),S(165),S(464),S(130),C2H2F2(59),C2H3F2(65),C2H2F3(67),CF2(43),CHFCF2(55),CF2CH(73),C2HF2(72)
3.3037965996517615e-05,0.7405577382190417,7.197684510523398e-06,2.390868464004572e-06,7.716522187944875e-07,0.0001668552843364655,0.0,0.0,4.102727782337175e-05,2.101821765194571e-07,4.127698944504919e-06,9.639661893870905e-07,3.0277851059953055e-08,2.638692925197712e-17,1.808495730545509e-12,2.1941790264085608e-08,1.3775528818926368e-06,0.0003531486782506387,1.2707283678386e-16,1.976852430253927e-12,1.5940836574780852e-13,1.1919337488941303e-15,5.588774502275967e-10,5.776944477944722e-11,3.435151269827703e-11,5.864685163687353e-13,9.483773284515673e-17,3.530811448868154e-11,4.68491592373767e-11,9.671937816605621e-14,6.343587722546037e-11,7.352489268691144e-17,1.2900051307392015e-16,1.3308416493586225e-13,3.76,0.0,0.6171242042193382,0.9989735985775134,0.00011224633963506516,4.504206531900152e-06,0.22518661363950382,0.2258817102825021,0.0005962556903374792,1.2459602924366411e-11,0.0003029427826147306,8.730763021409315e-05,0.00015103869524765723,7.1419862932080995e-09,3.2826625335056216e-10,9.668871272909982e-07,2.1584877344024406e-07,5.756596685689012e-06,1.3111020789461886e-10,2.7876123396497924e-05,1.3307309746876323e-06,2.329239584203366e-06,6.12318409784355e-05,0.00025091192374915316,4.7506760227996395e-06,4.2616835762573223e-07
3.37033221795366e-05,0.7410505507835636,7.377949198782732e-06,2.4210869517559775e-06,7.909876571208762e-07,0.00017468293889165025,0.0,0.0,4.26012867606115e-05,2.2172085239995567e-07,4.407794775796571e-06,1.0168494558988344e-06,3.1982328015562186e-08,2.852457671278231e-17,1.9071073257467724e-12,2.257274485067424e-08,1.4421157858066527e-06,0.0003674707456589582,1.3988994880665725e-16,2.089320027317617e-12,1.7779058184979604e-13,1.2667627338082136e-15,5.750252273201853e-10,6.343835796879718e-11,3.646458801301567e-11,6.596124590131023e-13,1.0731562561450353e-16,3.909845513067987e-11,5.251444124305921e-11,1.0599286158538806e-13,6.834796104121555e-11,8.134435336080637e-17,1.4385700819626812e-16,1.5028873238416681e-13,3.76,0.0,0.6132480401678784,0.9989562221694835,0.00011749840999159916,4.8110698331997004e-06,0.22902551830011875,0.2297483832962465,0.0005962452807880777,1.2663363877684887e-11,0.0003145282772895956,8.935181359134865e-05,0.00015692923865252213,7.304252464325255e-09,3.411212607082099e-10,9.895675107814378e-07,2.212977745496455e-07,6.196143447021057e-06,1.3394390820908496e-10,2.89569452619588e-05,1.3841713030608413e-06,2.3842692157215455e-06,6.467515682358237e-05,0.00026329241447931284,4.9875626016739406e-06,4.4747549373837973e-07
3.436867836255559e-05,0.7415403312345357,7.556866401434516e-06,2.450299450367011e-06,8.102416895078677e-07,0.0001826773652306098,0.0,0.0,4.419927051673414e-05,2.3368528322335688e-07,4.7009237765047664e-06,1.0711907904737174e-06,3.374335751930601e-08,3.075819300316641e-17,2.0076202191936715e-12,2.3199799089954434e-08,1.50791795159837e-06,0.0003820554118113576,1.5366830191787918e-16,2.2056019606651116e-12,1.9786101703003035e-13,1.3438946504688573e-15,5.910775871265931e-10,6.951170847696133e-11,3.866169956361774e-11,7.397274660916633e-13,1.210606532115784e-16,4.319019213665658e-11,5.870984586249945e-11,1.1588090390958765e-13,7.352340101689213e-11,8.978451495072982e-17,1.6000878592400242e-16,1.6927640000509923e-13,3.76,0.0,0.609395829848306,0.9989385297144934,0.00012286705515638277,5.131379302709702e-06,0.23283977165758382,0.23359090790198883,0.000596234682897023,1.2865533023834582e-11,0.00032630337087816456,9.136807825725178e-05,0.00016292282733627108,7.464044715864193e-09,3.5420212907233427e-10,1.0119403920788505e-06,2.2672949304535118e-07,6.656040468058534e-06,1.3678461313603123e-10,3.0056334008314823e-05,1.438257189309908e-06,2.4385668644030436e-06,6.822070162206167e-05,0.000275958889527267,5.230069656351789e-06,4.69289701578629e-07
3.5034034545574575e-05,0.742027098142017,7.734358710482932e-06,2.4785225785146827e-06,8.294083625159957e-07,0.00019083611978770325,0.0,0.0,4.582017914547181e-05,2.4607973121952375e-07,5.007410300939703e-06,1.1269787697860903e-06,3.556111883995076e-08,3.3087030935838946e-17,2.1099277849000417e-12,2.3822597498357517e-08,1.5749227929814012e-06,0.0003969004202559647,1.6845416135017853e-16,2.3257357989719427e-12,2.1973650661997325e-13,1.4233036486886738e-15,6.070254004804303e-10,7.60063680182053e-11,4.094379067852043e-11,8.272600747499365e-13,1.361604850910938e-16,4.759814475277327e-11,6.546925064484899e-11,1.2640256976836012e-13,7.896870541824266e-11,9.887596969334881e-17,1.7752834674451536e-16,1.9018365600920274e-13,3.76,0.0,0.6055674279279821,0.9989205244796026,0.0001283511775218251,5.4653388139606955e-06,0.23662952619984648,0.23740943343552012,0.0005962238986117458,1.3066124002000783e-11,0.00033826666009090245,9.335555171463623e-05,0.00016901895881925668,7.621298420242706e-09,3.6750775689179177e-10,1.0339960964758773e-06,2.3214238422853826e-07,7.136452576019245e-06,1.3963228490466703e-10,3.117418067635229e-05,1.4929542763851144e-06,2.492108854637913e-06,7.186810228448642e-05,0.00028890741960143067,5.478141003309966e-06,4.916059122480668e-07
3.569939072859356e-05,0.7425108699494901,7.91035516787572e-06,2.5057737845589473e-06,8.484822422223858e-07,0.00019915671247357436,0.0,0.0,4.7462938563828416e-05,2.589079262704186e-07,5.327578007432272e-06,1.1842011976170555e-06,3.743574807002689e-08,3.5510115278234243e-17,2.2139229068176476e-12,2.444081115479323e-08,1.643093409756835e-06,0.00041200347761475756,1.8429458495361776e-16,2.449758012360947e-12,2.4353936323782807e-13,1.5049636101225391e-15,6.228602103316385e-10,8.293924739754287e-11,4.3311707701952454e-11,9.226689636523508e-13,1.5270545424084641e-16,5.2337288756384494e-11,7.282748342749419e-11,1.3757633714963538e-13,8.469017197768174e-11,1.0864960732370802e-16,1.9648932708439574e-16,2.1315324411502107e-13,3.76,0.0,0.6017626900498672,0.9989022097829902,0.00013394965178958773,5.813143040088275e-06,0.24039493352225216,0.24120410832523728,0.0005962129299102172,1.3265150315271892e-11,0.0003504167541302467,9.531346326067358e-05,0.00017521713347600404,7.775957363090324e-09,3.8103704889057425e-10,1.0557260758181497e-06,2.375349855591854e-07,7.63751704358736e-06,1.4248688532136582e-10,3.2310376288394054e-05,1.548228680903987e-06,2.5448742374160215e-06,7.561692530551574e-05,0.0003021339595124942,5.731719846324013e-06,5.144190001961651e-07
3.636474691161255e-05,0.7429916649761598,8.084791036702512e-06,2.532071241644125e-06,8.674583926920302e-07,0.0002076366138236233,0.0,0.0,4.9126454043900395e-05,2.7217305509921053e-07,5.661749695193313e-06,1.2428451684189469e-06,3.9367339774107126e-08,3.802625522129653e-17,2.319498433431292e-12,2.505413687511158e-08,1.7123927052453088e-06,0.0004273622571939871,2.0123738801116576e-16,2.5777039908678522e-12,2.693975012990501e-13,1.5888484363556715e-15,6.385742112313923e-10,9.032727442416426e-11,4.576619785261928e-11,1.0264244552445334e-12,1.7078844525670805e-16,5.742273548500394e-11,8.082028428518659e-11,1.4942006390331488e-13,9.069387566363711e-11,1.1913656720447244e-16,2.1696637688413983e-16,2.383341846799473e-13,3.76,0.0,0.5979814728155203,0.9988835889869533,0.00013966132858311066,6.174977484292828e-06,0.24413614433033048,0.24497508009816799,0.0005962017787967685,1.3462625332200401e-11,0.0003627522746812362,9.724113977256848e-05,0.00018151685447833377,7.92797337000328e-09,3.9478891594199547e-10,1.0771228618909798e-06,2.4290591418568174e-07,8.15934424998907e-06,1.4534837577850188e-10,3.346481185605942e-05,1.6040470534178997e-06,2.5968446784594268e-06,7.946668043263472e-05,0.00031563436214354586,5.990749041002847e-06,5.377238072530354e-07
3.7030103094631535e-05,0.7434695014189421,8.257607559051274e-06,2.557433746365097e-06,8.863323533657624e-07,0.00021627326177717725,0.0,0.0,5.0809613631577335e-05,2.8587775230168583e-07,6.0102471488119954e-06,1.3028971287007372e-06,4.135594866843489e-08,4.063405804717623e-17,2.4265475933634704e-12,2.566229632744176e-08,1.7827834959104497e-06,0.00044297440248402853,2.193311079753596e-16,2.709608062502131e-12,2.9744455915085177e-13,1.6749323096261921e-15,6.541602272843739e-10,9.81873728134363e-11,4.830790751767006e-11,1.1390080019512462e-12,1.9050477750003633e-16,6.286971128517166e-11,8.948426577934349e-11,1.6195095877988059e-13,9.698565749233198e-11,1.3036819184619895e-16,2.390350378466369e-16,2.6588178436369316e-13,3.76,0.0,0.5942236337687345,0.9988646654911271,0.00014548503787201324,6.551018534172353e-06,0.2478533084427203,0.2487224953859355,0.0005961904472980444,1.3658562288338881e-11,0.00037527185589285506,9.913800133483553e-05,0.00018791762774141675,8.07730592227083e-09,4.0876227494923287e-10,1.0981800180503763e-06,2.48253864538959e-07,8.702018428773667e-06,1.482167172658949e-10,3.463737839059679e-05,1.6603766305943977e-06,2.648004342027369e-06,8.341682425514567e-05,0.0003294043918387429,6.2551713374769096e-06,5.61515164699549e-07
3.769545927765052e-05,0.7439443973543919,8.428751703126663e-06,2.5818806213137085e-06,9.051001156374923e-07,0.0002250640680836252,0.0,0.0,5.251129147792362e-05,3.0002409321851664e-07,6.373390990258712e-06,1.364342936091535e-06,4.3401591317195726e-08,4.333194283195976e-17,2.534964376012611e-12,2.6265035096256727e-08,1.8542286129646574e-06,0.0004588375305388714,2.3862496937433037e-16,2.8455035110065177e-12,3.2782001883439844e-13,1.7631899305132185e-15,6.696116887743883e-10,1.0653644211084696e-10,5.093738093913461e-11,1.2609116598958954e-12,2.1195208398929912e-16,6.869353746528041e-11,9.885687182617928e-11,1.7518555689890097e-13,1.0357111432096901e-10,1.423759813616809e-16,2.6277162300683e-16,2.95957634980421e-13,3.76,0.0,0.5904890313798372,0.998845442725949,0.0001514195922048741,6.941433537327496e-06,0.2515465747942093,0.25244649993063917,0.0005961789374591012,1.3852974287751175e-11,0.0003879741443503535,0.0001010035567523362,0.0001944189618729697,8.2239217652558e-09,4.2295604873269694e-10,1.1188920895878118e-06,2.535776059773221e-07,9.265598488277595e-06,1.5109187038451005e-10,3.5827966915445796e-05,1.717185280029915e-06,2.698339771575953e-06,8.746676370021906e-05,0.00034343973718714755,6.524929600383636e-06,5.857879132839525e-07
3.836081546066951e-05,0.7444163707405814,8.598175903091705e-06,2.605431622008609e-06,9.237580989180743e-07,0.00023400642432661622,0.0,0.0,5.423035106911997e-05,3.146135886716383e-07,6.751500538408991e-06,1.4271679159148066e-06,4.5504247823683926e-08,4.611815472353527e-17,2.6446438757741657e-12,2.6862121707970084e-08,1.9266909957374148e-06,0.0004749492352246393,2.591688489198238e-16,2.9854225934191165e-12,3.606693233668806e-13,1.8535967325487877e-15,6.849226077856721e-10,1.153913386775782e-10,5.3655059299314474e-11,1.3926375538301443e-12,2.3523018714702004e-16,7.49096108322048e-11,1.0897633546324608e-10,1.8913969919932675e-13,1.104555896167955e-10,1.5519154933729095e-16,2.8825309817098205e-16,3.287296019942002e-13,3.76,0.0,0.5867775250306931,0.998825924146387,0.00015746378974461133,7.346380896201395e-06,0.25521609143886387,0.25614723859062616,0.0005961672513396636,1.4045874304499081e-11,0.0004008577990387806,0.00010283739898581131,0.00020102036812577465,8.367794512433499e-09,4.3736916592466495e-10,1.1392545532344454e-06,2.588759804758019e-07,9.850118893129055e-06,1.5397379536212663e-10,3.7036468480748073e-05,1.7744415380199767e-06,2.7478397682469766e-06,9.161585942274961e-05,0.0003577360231728733,6.799967005744102e-06,6.105369211424666e-07
3.9026171643688495e-05,0.7448854394189126,8.765837793697894e-06,2.6281068486065507e-06,9.423031263746999e-07,0.0002430977075652392,0.0,0.0,5.596564834501727e-05,3.296471815845744e-07,7.144893676010296e-06,1.4913569151875338e-06,4.766386350502093e-08,4.899077912314209e-17,2.7554825996231443e-12,2.7453346627530416e-08,2.0001337768395586e-06,0.0004913070903311081,2.810132407489251e-16,3.129396557339186e-12,3.9614399133813944e-13,1.9461290723159723e-15,7.000875530598134e-10,1.2476885775298177e-10,5.646128019833323e-11,1.5346973356898354e-12,2.60440971844068e-16,8.153338486536588e-11,1.1988163573053076e-10,2.0382851579943676e-13,1.1764416525258453e-10,1.6884658021243215e-16,3.1555696568458863e-16,3.6437180294321613e-13,3.76,0.0,0.5830889750004102,0.9988061132259451,0.00016361641710522563,7.766010180426899e-06,0.25886200555325484,0.2598248553461617,0.000596155391010546,1.4237275184105608e-11,0.00041392149129770503,0.0001046392005390457,0.00020772136035354956,8.508904247420304e-09,4.5200056087124515e-10,1.1592637661269911e-06,2.641479003526742e-07,1.0455590597034974e-05,1.568624520707183e-10,3.8262774179544454e-05,1.83211464059856e-06,2.796495267965733e-06,9.586342908114847e-05,0.0003722888226783113,7.08022721534752e-06,6.35757099683723e-07
3.969152782670748e-05,0.7453516211158352,8.931699941028412e-06,2.6499266624131697e-06,9.607324004677184e-07,0.00025233528559921037,0.0,0.0,5.77160346993307e-05,3.451252454797112e-07,7.55388672384492e-06,1.556894354028887e-06,4.9880350538552475e-08,5.1947755826856307e-17,2.8673787385991505e-12,2.8038521233853915e-08,2.0745203593142895e-06,0.0005079086525439933,3.0420922178501085e-16,3.2774556578920203e-12,4.344017286415933e-13,2.040764395322994e-15,7.151016242880095e-10,1.3468571658344617e-10,5.935627750336355e-11,1.6876116389247274e-12,2.876882564003719e-16,8.85803515607699e-11,1.3161245386169866e-10,2.1926641311409417e-13,1.251416542929585e-10,1.8337278822462078e-16,3.4476115093089126e-16,4.030645761351941e-13,3.76,0.0,0.5794232424517125,0.9987860134509559,0.00016987625199298877,8.200462254849683e-06,0.26248446343979076,0.2634794933050166,0.0005961433585502454,1.4427189644997666e-11,0.0004271639047670748,0.00010640870882549185,0.0002145214549700971,8.647237126218427e-09,4.668491735415302e-10,1.178916914543029e-06,2.693923460239251e-07,1.108200201718228e-05,1.5975780004527764e-10,3.950677516538286e-05,1.8901745480755167e-06,2.8442992178963913e-06,0.0001002087504949863,0.0003870936673411753,7.365654529506091e-06,6.614434175179475e-07
4.035688400972647e-05,0.7458149334444829,9.095729571020525e-06,2.670911607088885e-06,9.79043478420284e-07,0.0002617165218662804,0.0,0.0,5.948035985499207e-05,3.6104758482368283e-07,7.978794321776942e-06,1.6237642744706801e-06,5.215358957166915e-08,5.4986893046302176e-17,2.9802324051520297e-12,2.8617476779762527e-08,2.1498144859676044e-06,0.0005247514642762228,3.288084173123555e-16,3.4296291744553752e-12,4.756065372344107e-13,2.137481379469918e-15,7.299604259834365e-10,1.4515853859740407e-10,6.234018155371514e-11,1.8519095308331416e-12,3.17077662353487e-16,9.606602397146875e-11,1.44209128988234e-10,2.354670643505687e-13,1.3295259475458574e-10,1.9880187781155445e-16,3.7594389176485583e-16,4.4499444006584867e-13,3.76,0.0,0.5757801894179644,0.9987656283151609,0.00017624206565571837,8.649869421262699e-06,0.26608361053016155,0.2671112947079807,0.000596131156041707,1.4615630279928797e-11,0.00044058373532435537,0.00010814574154278622,0.00022142017091165552,8.782784981958823e-09,4.81913949443788e-10,1.1982119627210438e-06,2.746083637782274e-07,1.1729320040230747e-05,1.6265979850381406e-10,4.076836267106054e-05,1.9485919636839897e-06,2.891246453023557e-06,0.00010465106468046847,0.00040214605776856205,7.656194018756963e-06,6.875909124802522e-07
4.1022240192745455e-05,0.7462753939062329,9.257898298082427e-06,2.6910823346035796e-06,9.97234247806674e-07,0.0002712387799784729,0.0,0.0,6.125747460822756e-05,3.774134371851051e-07,8.419929316394244e-06,1.6919503866489842e-06,5.44834312872728e-08,5.810588105579513e-17,3.0939458368387456e-12,2.9190063344409683e-08,2.2259803010581153e-06,0.0005418330563559155,3.548629667986043e-16,3.585945427125188e-12,5.199288208505419e-13,2.2362600557828665e-15,7.446600411360168e-10,1.562038386049374e-10,6.541301970576799e-11,2.028127965117899e-12,3.487164835052385e-16,1.0400591946782681e-10,1.57712613556551e-10,2.5244340312404835e-13,1.4108124434326547e-10,2.1516550567584383e-16,4.091836311950968e-16,4.903540440466117e-13,3.76,0.0,0.5721596787908325,0.9987449613145901,0.00018271262514295332,9.11435557195519e-06,0.2696595913888842,0.2707204009343014,0.0005961187855692665,1.4802609557383148e-11,0.0004541796910132368,0.00010985018208218062,0.00022841702960238802,8.915544934302736e-09,4.971938395485648e-10,1.217147602064001e-06,2.797950635686215e-07,1.2397491050279417e-05,1.6556840636826632e-10,4.204742802824337e-05,2.0073383467823376e-06,2.937333573585725e-06,0.00010918957875914921,0.0004174414731094909,7.95179163502657e-06,7.141947017923968e-07
4.168759637576444e-05,0.7467330198921981,9.418181855612504e-06,2.7104595361416886e-06,1.0153029024388298e-06,0.00028089942790442336,0.0,0.0,6.304623343600464e-05,3.9422147716597606e-07,8.877602654969843e-06,1.7614361123662152e-06,5.686969791643389e-08,6.130230537717516e-17,3.2084235683389207e-12,2.9756148786191583e-08,2.3029824045765295e-06,0.0005591509505695309,3.8242548993334284e-16,3.7464317929059925e-12,5.675454875768204e-13,2.3370819078531878e-15,7.591970048544818e-10,1.678380089961031e-10,6.857471719869534e-11,2.2168112364515086e-12,3.827135545689799e-16,1.1241554373415542e-10,1.7216442863722916e-10,2.702076199979666e-13,1.4953157614104815e-10,2.3249524440633883e-16,4.445589134903423e-16,5.393421104868775e-13,3.76,0.0,0.5685615743085803,0.9987240159427401,0.00018928669538035043,9.594036353350677e-06,0.27321254971694414,0.27430695250704495,0.0005961062492157723,1.4988139822961206e-11,0.0004679504919642222,0.00011152197499681436,0.00023551155492292046,9.045519005388082e-09,5.126878002185139e-10,1.2357232009911052e-06,2.849516168193863e-07,1.3086441970195566e-05,1.6848358228609668e-10,4.3343862687728696e-05,2.066385920999292e-06,2.9825588240014774e-06,0.00011382346873625471,0.0004329753799893985,8.252394303107836e-06,7.412499904390252e-07
4.235295255878343e-05,0.7471878286846515,9.57655982965692e-06,2.729063878044168e-06,1.033247918666245e-06,0.00029069584180778607,0.0,0.0,6.484549696308502e-05,4.1146982205932773e-07,9.352123285428263e-06,1.832204626041903e-06,5.931218468827312e-08,6.457365954220611e-17,3.3235725728869494e-12,3.0315617702424814e-08,2.3807858994043226e-06,0.0005767026620603419,4.115490528216102e-16,3.911114721648502e-12,6.186400491954407e-13,2.4399299509430637e-15,7.735682781550976e-10,1.80077306902948e-10,7.182509831857904e-11,2.418510438617053e-12,4.191791198888672e-16,1.213103755075146e-10,1.876066192809234e-10,2.887711616483146e-13,1.5830727521114737e-10,2.50822547656996e-16,4.821482837433562e-16,5.921633692379375e-13,3.76,0.0,0.5649857405449706,0.9987027956860568,0.00019596304106324355,1.0089019338131426e-05,0.2767426283555271,0.277871089098386,0.0005960935490598885,1.5172233300748063e-11,0.0004818948703074045,0.00011316112154994828,0.00024270327318179385,9.172713743968705e-09,5.283947931446655e-10,1.2539387556713963e-06,2.9007725424717883e-07,1.3796081308620345e-05,1.7140528465235113e-10,4.4657558240136195e-05,2.1257076776422585e-06,3.026921973856719e-06,0.00011855188214684626,0.00044874324081538205,8.557949993527423e-06,7.687520778572387e-07
