Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3CF3(1),O2(2),H2O(3),CH4(4),CH2CF2(57),HF(38),O2(161),S(164),CF2O(49),S(125),C2HF(58),S(463),C2HF(468),C2H2F3(68),S(165),S(464),C2H2F2(59),S(162),S(130),C2H3F2(65),C2H2F3(67),CF2(43),CHFCF2(55),CF2CH(73),C2HF2(72),S(179),C2H3F2(64),CHF2(82),S(1228),CHF3(42),S(1335),CF2O2(181),CF2O2(276),CH2F2(41),S(203),S(1568),CHO2(322),S(174),CF2CF2(61),C2F(467),S(512),C2H3F2(66)
0.00764085353578963,0.5453280728350757,2.253575884715481e-07,1.845776994313952e-07,3.205931368224393e-07,0.0003370069515547124,0.0,0.0,0.00018108226842563233,2.994504505976195e-05,0.0010516058343438086,0.00027711309455023055,6.444099790719887e-08,8.685983730550564e-22,1.7839906335306727e-15,4.608471029742504e-10,1.3494168014255278e-07,0.006339380877617771,8.750789961398145e-17,3.5629441622372404e-16,2.1292335443458933e-14,1.155870907497958e-18,5.853669614818728e-12,4.296139845786542e-09,3.5159804743714225e-11,9.265274500327919e-11,2.244268935987212e-17,1.2247477940363805e-10,4.0853966570623556e-10,8.549642825854287e-15,8.338299011631993e-10,5.56300497600745e-16,3.916339247123821e-16,2.96939939724011e-11,3.76,0.0,0.363543841775695,0.9908882748288305,0.0023077211259657266,1.546714915422531e-05,0.12874651911334248,0.1357259469316131,8.730587759800028e-05,3.1450384579804065e-13,0.007358702713819029,5.328198222171105e-05,1.3839543065847816e-05,5.4093305155621646e-08,6.036770159057986e-13,1.7862264010850406e-07,1.3081597830453863e-05,0.0006650640043876922,3.3512053813760773e-05,9.162305354901096e-14,5.468840775083219e-13,8.818699469654074e-07,3.902832843280883e-07,0.0001638216864272961,0.0008008121647830014,1.948569979866429e-08,9.518040970364468e-10,1.0971331611182695e-06,1.6256026448319688e-07,3.376156565153343e-06,5.2342227034239205e-08,0.00011584981677092719,1.185684481138196e-13,2.0192840158530418e-08,1.7796955906852283e-11,3.8872990807407755e-05,3.913655950609275e-08,9.884709529339976e-15,6.938437578275864e-11,9.682597027582893e-14,1.5539491550641432e-06,4.453156587487244e-12,4.770684765624206e-09,3.112784872279774e-08
0.007666965039342463,0.5453693190484397,2.2642477116259105e-07,1.8543288475982642e-07,3.2325295918267814e-07,0.0003402250558120548,0.0,0.0,0.00018178094509428792,3.0210037278587827e-05,0.0010649203672405308,0.0002808016545587263,6.505482631247961e-08,8.831265554837693e-22,1.805150214423948e-15,4.642379984486188e-10,1.3587065159799435e-07,0.006379234821601065,8.973801192007903e-17,3.596071358655877e-16,2.1811990634425403e-14,1.175750497021552e-18,5.896629779335249e-12,4.362044151886471e-09,3.553375654955439e-11,9.482714637278017e-11,2.301988740804021e-17,1.2461902545787529e-10,4.1559198180890223e-10,8.702479933506725e-15,8.423844444155033e-10,5.671195553084807e-16,4.0022506065950744e-16,3.0275035902304375e-11,3.76,0.0,0.3631283802433118,0.9908166182854782,0.0023343219459431765,1.5627080990529328e-05,0.12909028236126763,0.13611817267709542,8.729956364839274e-05,3.1529694250182493e-13,0.007412851477997405,5.348642206491476e-05,1.3930016957394175e-05,5.429282507796287e-08,6.076239938432755e-13,1.7931617331271708e-07,1.3166856158269963e-05,0.0006728792171610108,3.386048613774954e-05,9.226008297997126e-14,5.520204537056352e-13,8.877987290873002e-07,3.9193576457261274e-07,0.00016480846676452936,0.0008069263626627523,1.968677903853627e-08,9.617738960811953e-10,1.108126231396938e-06,1.6370485309770675e-07,3.3973504154101135e-06,5.285887205367453e-08,0.00011722481066441475,1.1973877664775237e-13,2.0311515106843483e-08,1.7901544785652967e-11,3.93048418145521e-05,3.9393720482827076e-08,9.982276228364604e-15,7.006907663668556e-11,9.746767377146137e-14,1.5812254663861776e-06,4.501451707109847e-12,4.788545741004724e-09,3.13479910293344e-08
0.007690465392540012,0.5454064120552555,2.2738829407286893e-07,1.8620511630829237e-07,3.2566080589299356e-07,0.0003431391954772441,0.0,0.0,0.00018241120145583438,3.0450018580804885e-05,0.0010770095669918314,0.0002841523674023872,6.561103345882705e-08,8.963867999221964e-22,1.8243715223394765e-15,4.673044487515638e-10,1.3671005237746347e-07,0.006415174303221226,9.179015348972955e-17,3.6260438753504555e-16,2.228919046749019e-14,1.1938788052421129e-18,5.935478125805276e-12,4.422037195402187e-09,3.587295471119706e-11,9.682110424367548e-11,2.3550528200618104e-17,1.2657440893297582e-10,4.220206846567868e-10,8.842156555474802e-15,8.501358337737569e-10,5.770077774198502e-16,4.080998489202887e-16,3.0806001271090345e-11,3.76,0.0,0.36275472138562354,0.9907518168883482,0.0023584434556625468,1.5771893849597585e-05,0.12939913375404824,0.13647079318940936,8.729385373598877e-05,3.160091328318011e-13,0.0074617803457283065,5.3670598160312175e-05,1.4011681093520374e-05,5.447251025482066e-08,6.111866420887316e-13,1.799410407561355e-07,1.3243861935785444e-05,0.0006799632368591079,3.417606701660799e-05,9.283582803097044e-14,5.566711714543555e-13,8.931556096624172e-07,3.934258729731815e-07,0.00016569847461158895,0.0008124460900972835,1.986910089530287e-08,9.708158441327602e-10,1.1180914827443609e-06,1.6473939087148315e-07,3.4164879613562816e-06,5.3327116666798665e-08,0.00011847089413148669,1.207994663015216e-13,2.041852169277769e-08,1.7995850279838408e-11,3.969628253650068e-05,3.962601858022431e-08,1.0070702669813906e-14,7.06896321688327e-11,9.804740051349883e-14,1.6060876228335568e-06,4.545241755617073e-12,4.804633584920693e-09,3.154697924175155e-08
0.007713965745737562,0.5454434780572278,2.2835473680464525e-07,1.8697980213341594e-07,3.280820011836628e-07,0.0003460703278744904,0.0,0.0,0.00018304284097500452,3.069141790905408e-05,0.0010891999514900737,0.0002875326598256058,6.617082524777912e-08,9.098245568529036e-22,1.843762719441543e-15,4.703848584859795e-10,1.37552617086833e-07,0.006451180573119158,9.388585421983233e-17,3.656166359493682e-16,2.2775559715995436e-14,1.2122337350107935e-18,5.974502045397091e-12,4.482679622159982e-09,3.6214673212487215e-11,9.885066576671877e-11,2.4091942542004266e-17,1.2855426073280552e-10,4.285274836500923e-10,8.98387370919109e-15,8.579370002301073e-10,5.870409684305898e-16,4.161121038373539e-16,3.134466810845195e-11,3.76,0.0,0.36238130483745146,0.9906867203229996,0.0023827371557969134,1.591753762513608e-05,0.12970747786165365,0.13682305145609783,8.728811781736842e-05,3.1671981026138146e-13,0.007510894317094393,5.385494712167233e-05,1.4093570387180196e-05,5.465230838880198e-08,6.147591140862996e-13,1.8056656711678466e-07,1.3321127684650308e-05,0.0006870951449490359,3.4493542015348324e-05,9.341387671309752e-14,5.613484975063347e-13,8.98532450816038e-07,3.949187299461514e-07,0.0001665902963172151,0.0008179818613050487,2.0052710375882727e-08,9.799237257239357e-10,1.1281248846421711e-06,1.657781242906392e-07,3.4356855955358537e-06,5.3798472109398714e-08,0.00011972514558323025,1.218672027431846e-13,2.0525717800399443e-08,1.8090322806624862e-11,4.0090365338094904e-05,3.985912830278457e-08,1.0159716579834304e-14,7.131430938863536e-11,9.862921482112568e-14,1.6312496651016584e-06,4.5893408322125016e-12,4.820733891750365e-09,3.1746786241080874e-08
0.007737466098935111,0.5454805171284232,2.2932412067789617e-07,1.8775696290589133e-07,3.3051662118139575e-07,0.00034901853644064634,0.0,0.0,0.0001836758750636061,3.093424301655915e-05,0.0011014921500897283,0.0002909427282769645,6.673422199797204e-08,9.2344214623684e-22,1.8633253371930498e-15,4.734793099926251e-10,1.3839835772820263e-07,0.00648725323440899,9.602599886926412e-17,3.6864390477758057e-16,2.3271254373480774e-14,1.2308176271917663e-18,6.013702563460897e-12,4.543977218537729e-09,3.655892925393992e-11,1.0091637102029421e-10,2.4644326470612975e-17,1.3055882518277615e-10,4.3511312937599505e-10,9.127659953931286e-15,8.657881633169966e-10,5.972209380108026e-16,4.2426401133793993e-16,3.1891130098757945e-11,3.76,0.0,0.3620081299121577,0.9906213276178114,0.0024072039500038483,1.606401494764694e-05,0.1300153147392573,0.13717494774008432,8.72823558069234e-05,3.174289745547867e-13,0.007560193766531055,5.40394709449726e-05,1.4175684870371678e-05,5.4832221246622495e-08,6.183414112266997e-13,1.8119275952460676e-07,1.3398654429235627e-05,0.0006942751437528121,3.4812918063274096e-05,9.399424083764595e-14,5.660525302545746e-13,9.039293362765063e-07,3.964143581243182e-07,0.000167483940055554,0.0008235336632956913,2.0237615370768812e-08,9.890979695645342e-10,1.1382268477012214e-06,1.668210721149381e-07,3.454943633496217e-06,5.427295626203369e-08,0.00012098759511676458,1.2294202647634373e-13,2.063310425193747e-08,1.8184963090382582e-11,4.048710310715852e-05,4.009305279285384e-08,1.0249321335070854e-14,7.194313198094307e-11,9.921312564168864e-14,1.6567144164898272e-06,4.633750625361645e-12,4.836846830226936e-09,3.1947415778247716e-08
0.0077609664521326605,0.5455175293418612,2.3029646690205246e-07,1.8853661958800687e-07,3.329647422090546e-07,0.00035198390509024103,0.0,0.0,0.00018431031492694943,3.117850164985817e-05,0.0011138867957094403,0.00029438277040091585,6.730124398314272e-08,9.372419231863554e-22,1.8830608902271573e-15,4.76587882875833e-10,1.3924728624825107e-07,0.006523391888797598,9.8211477620658e-17,3.716862176294922e-16,2.3776432963229798e-14,1.2496328353994718e-18,6.053080670663342e-12,4.6059358217953905e-09,3.69057401826792e-11,1.0301876754708166e-10,2.5207877546275207e-17,1.325883487768527e-10,4.4177837867765157e-10,9.273544071694202e-15,8.736895448525151e-10,6.075495072056225e-16,4.325577781519564e-16,3.244548195971198e-11,3.76,0.0,0.36163519592149623,0.9905556377948355,0.0024318447472420923,1.6211328456510794e-05,0.13032264443929473,0.13752648230377393,8.727656761848797e-05,3.181366254681963e-13,0.0076096790717133924,5.422417156500699e-05,1.4258024578087637e-05,5.5012250528790536e-08,6.219335350312859e-13,1.8181962490952257e-07,1.3476443184986334e-05,0.0007015034365831428,3.513420211838823e-05,9.457693186379015e-14,5.707833684979751e-13,9.093463502806683e-07,3.9791277978872735e-07,0.00016837941382211755,0.0008291014831097493,2.0423823789013144e-08,9.98339005661256e-10,1.1483977833611026e-06,1.6786825318244073e-07,3.4742623880031208e-06,5.4750587035390144e-08,0.00012225827300822796,1.2402397807269654e-13,2.07406818460352e-08,1.8279771834635653e-11,4.0886508805614945e-05,4.032779521204917e-08,1.0339520317836845e-14,7.257612366992087e-11,9.979914184692394e-14,1.6824847252946382e-06,4.6784728441627035e-12,4.8529725634090775e-09,3.214887161886396e-08
0.00778446680533021,0.5455545147715334,2.312717964424893e-07,1.8931879317610952e-07,3.354264406224395e-07,0.0003549665181822954,0.0,0.0,0.00018494617159861183,3.1424201546330524e-05,0.0011263845246078843,0.0002978529849628371,6.787191159531855e-08,9.512262385062737e-22,1.902970898293438e-15,4.797106579100505e-10,1.4009941453750427e-07,0.006559596136662936,1.004431947572723e-16,3.7474359810899277e-16,2.429125641691772e-14,1.268681729480448e-18,6.09263737263057e-12,4.668561317146188e-09,3.725512341750081e-11,1.0515840997090087e-10,2.5782796231347953e-17,1.3464308005604382e-10,4.485239942837754e-10,9.421555202174544e-15,8.816413666219297e-10,6.180285153919246e-16,4.4099563932442323e-16,3.30078193855699e-11,3.76,0.0,0.36126250217575545,0.9904896498702014,0.002456660461410902,1.6359480799273838e-05,0.13062946701163222,0.13787765540908883,8.727075316537455e-05,3.1884276274807326e-13,0.007659350613337823,5.44090508562191e-05,1.4340589548143907e-05,5.5192397873160135e-08,6.255354871445514e-13,1.8244717000246942e-07,1.3554494958041256e-05,0.0007087802276663113,3.545740116522272e-05,9.516196137554468e-14,5.75541111410618e-13,9.147835767084799e-07,3.994140168354744e-07,0.0001692767254524374,0.0008346853078090775,2.0611343579368017e-08,1.007647266437729e-09,1.158638104643252e-06,1.6891968630525842e-07,3.4936421700844405e-06,5.5231382399481016e-08,0.00012353720969820558,1.251130982386516e-13,2.084845136015044e-08,1.837474972425973e-11,4.1288595464402316e-05,4.0563358698834685e-08,1.0430316921694468e-14,7.321330825895428e-11,1.003872723099763e-13,1.708563463340145e-06,4.7235091846645875e-12,4.869111248917841e-09,3.2351157525513524e-08
0.00783146751172531,0.5456284055755548,2.3323148860796232e-07,1.90890776580382e-07,3.4039087462053124e-07,0.0003609838172515055,0.0,0.0,0.0001862221786475159,3.191995604712821e-05,0.001151691793288983,0.0003048847318419758,6.902426553017515e-08,9.797581625420986e-22,1.943320530964497e-15,4.859991410644883e-10,1.4181331771247426e-07,0.006632199807902396,1.0504908280199306e-16,3.809036563843848e-16,2.535049340051202e-14,1.3074902012063098e-18,6.172290625146743e-12,4.795836756908481e-09,3.796167666939297e-11,1.0955168556469295e-10,2.696755915162068e-17,1.388291697602427e-10,4.622594037154802e-10,9.72407729487687e-15,8.976972133156841e-10,6.394453247971039e-16,4.583127655006089e-16,3.415683844449931e-11,3.76,0.0,0.3605178326532427,0.9903567757521636,0.0025068203197827375,1.665831261522984e-05,0.1312415909603683,0.13857891828997648,8.725904511586886e-05,3.2025049534025933e-13,0.007759253943151474,5.477935271041767e-05,1.4506395440187653e-05,5.55530530463767e-08,6.32768883470309e-13,1.8370432544481914e-07,1.3711391540205954e-05,0.0007234801258321487,3.610957229806938e-05,9.633908236856134e-14,5.851377097202451e-13,9.25718998324676e-07,4.0242502310219795e-07,0.00017107689286763027,0.0008459009201697793,2.0990349150649554e-08,1.0264671985140869e-09,1.1793285603795484e-06,1.710353833617315e-07,3.532586049103384e-06,5.620253886753457e-08,0.00012611998201524414,1.2731300730285144e-13,2.1064569155018837e-08,1.8565215588234455e-11,4.210086411590799e-05,4.10369612354516e-08,1.0613716583391636e-14,7.450035146615055e-11,1.0156991119564498e-13,1.761657828147703e-06,4.814530904114778e-12,4.901428085330577e-09,3.2758234483741174e-08
0.007878468218120408,0.5457021901340926,2.3520336212640358e-07,1.9247308346995412e-07,3.4541053337166916e-07,0.0003670711175693707,0.0,0.0,0.00018750398092164637,3.242156827607948e-05,0.0011774191146646672,0.00031203958204028604,7.019144764162587e-08,1.0090574786335304e-21,1.984386764094305e-15,4.923454054050377e-10,1.435401611964498e-07,0.006705061023566183,1.0985129648216993e-16,3.871242683338393e-16,2.645030329536973e-14,1.3472624919435569e-18,6.252670355252e-12,4.925851612884144e-09,3.867872948786139e-11,1.1410078293453603e-10,2.8200290887307194e-17,1.4311912511376111e-10,4.763255810387618e-10,1.0035467468940723e-14,9.139574714606972e-10,6.61486500962138e-16,4.762339455180518e-16,3.5338973118081525e-11,3.76,0.0,0.3597741157974921,0.9902226972717755,0.0025576909372309544,1.6960531739601068e-05,0.13185168693177993,0.1392787384682815,8.724723095424828e-05,3.216521700961481e-13,0.007859906863236343,5.515039044777097e-05,1.4673102907470456e-05,5.5914198748918504e-08,6.400416159089648e-13,1.849642762183674e-07,1.3869352050478029e-05,0.0007383764905126864,3.676948787391519e-05,9.752569563248614e-14,5.948431261537755e-13,9.367362610231132e-07,4.054475453606026e-07,0.00017288450169220584,0.0008571803970659019,2.137469605359843e-08,1.0455612548528054e-09,1.2003015386885607e-06,1.7316831214021455e-07,3.5717777128105164e-06,5.7186569975029194e-08,0.00012873615890180408,1.2954208056092183e-13,2.128146342092114e-08,1.875636577783025e-11,4.2924014713269487e-05,4.1513884939207046e-08,1.079954757196207e-14,7.580445275212489e-11,1.0276111195671947e-13,1.8160209721712022e-06,4.906829164734199e-12,4.933798503201261e-09,3.316867647398969e-08
0.007925468924515507,0.5457758690447531,2.371875787114672e-07,1.9406587231184217e-07,3.5048602702854136e-07,0.0003732291103625156,0.0,0.0,0.00018879166041226006,3.2929099874539766e-05,0.0012035717030716361,0.00031931916744748495,7.137362265164858e-08,1.03914428255162e-21,2.0261822527725622e-15,4.987500958119543e-10,1.452800379355063e-07,0.0067781765362949645,1.1485775589256438e-16,3.9340562259008645e-16,2.7592066333679415e-14,1.3880183850487045e-18,6.3337845810039615e-12,5.058654778506083e-09,3.940642352209156e-11,1.1881041038148078e-10,2.948272040162892e-17,1.4751501197026248e-10,4.907288494216335e-10,1.0355973384196335e-14,9.304239098580726e-10,6.841674931339339e-16,4.94778293018763e-16,3.6555026011291564e-11,3.76,0.0,0.3590313460381769,0.9900874063388876,0.0026092798076309946,1.726615964607813e-05,0.13245975522927747,0.13997711802157897,8.723530996770028e-05,3.2304778461947514e-13,0.007961312530837369,5.552217720721578e-05,1.4840712359085913e-05,5.627584611257991e-08,6.473537022647241e-13,1.8622707005687507e-07,1.4028384224058714e-05,0.000753470988699542,3.743720473307184e-05,9.872189238458397e-14,6.046581677366073e-13,9.478360188232666e-07,4.0848174709537427e-07,0.0001746996087087109,0.000868523635124313,2.1764448626090474e-08,1.064932950743896e-09,1.2215603782941524e-06,1.753186207964486e-07,3.611219571970811e-06,5.818362046357649e-08,0.0001313859898152717,1.318006458867118e-13,2.1499139597474807e-08,1.894820508475748e-11,4.375815404161625e-05,4.199415400940793e-08,1.098783722114856e-14,7.712580384268095e-11,1.0396094346405372e-13,1.8716767567242968e-06,5.000417626526598e-12,4.966223592704298e-09,3.3582513201128745e-08
0.007972469630910606,0.5458494429077575,2.3918429827299134e-07,1.9566931043531576e-07,3.556179658231731e-07,0.00037945849392758394,0.0,0.0,0.00019008529659158982,3.344261237852478e-05,0.0012301548273684366,0.00032672513830146434,7.25709557896422e-08,1.0700390829180105e-21,2.068719881702352e-15,5.052138555584946e-10,1.4703303996801474e-07,0.006851543076122535,1.2007669938452527e-16,3.9974790776559006e-16,2.8777205201096494e-14,1.4297780319462569e-18,6.415641295515562e-12,5.194295956264342e-09,4.014490141277748e-11,1.236853992109933e-10,3.081663537029122e-17,1.520189308620647e-10,5.054756303368843e-10,1.0685849259822447e-14,9.470982942078339e-10,7.075040902284924e-16,5.139654616089466e-16,3.7805816353152385e-11,3.76,0.0,0.35828951778307505,0.9899508947677491,0.002661594504279725,1.757521793111705e-05,0.13306579611437738,0.14067405901973123,8.722328143498904e-05,3.2443733635072983e-13,0.00806347415174095,5.58947253788483e-05,1.5009224251685236e-05,5.663800547455342e-08,6.547051624161395e-13,1.8749275222833544e-07,1.4188495663992008e-05,0.0007687653014823783,3.811278012587413e-05,9.992776309480595e-14,6.145836472915899e-13,9.59018918650468e-07,4.115277871019956e-07,0.00017652226819881955,0.0008799305307000492,2.215967159809363e-08,1.084585829682206e-09,1.2431084355199597e-06,1.7748645647906076e-07,3.6509140020904367e-06,5.919383560233773e-08,0.00013406972670522028,1.34089032348251e-13,2.171760279330588e-08,1.9140738009086434e-11,4.4603389982374274e-05,4.247779225475292e-08,1.1178612964200211e-14,7.846459715952685e-11,1.051694736173012e-13,1.928649437735365e-06,5.095309676466362e-12,4.998704375127121e-09,3.3999774209732916e-08
0.008019470337305705,0.5459229123265721,2.411936782746934e-07,1.9728355806467948e-07,3.608069603681816e-07,0.0003857599735629395,0.0,0.0,0.00019138496655974021,3.3962167227488284e-05,0.0012571738108933333,0.0003342591631876373,7.378361316402499e-08,1.1017629454647803e-21,2.112012704474867e-15,5.117373278698893e-10,1.4879925851107077e-07,0.00692515735021167,1.2551667351928767e-16,4.0615131242865405e-16,3.000718612081131e-14,1.4725619333313117e-18,6.498248487869308e-12,5.332825665877808e-09,4.089430701500506e-11,1.28730706157898e-10,3.2203879781058117e-17,1.5663301739212454e-10,5.205724442082369e-10,1.1025355960051351e-14,9.639823911516547e-10,7.315124057324498e-16,5.338156750181826e-16,3.909218021351663e-11,3.76,0.0,0.3575486254188009,0.9898131542774223,0.002714642679387487,1.7887728310277152e-05,0.1336698098067298,0.1413695635249583,8.7211144626492e-05,3.2582082257284917e-13,0.008166394979960677,5.626804662667559e-05,1.5178639089935758e-05,5.7000686397762835e-08,6.620960183361532e-13,1.887613656173862e-07,1.4349693846195235e-05,0.0007842611237656715,3.879627170461694e-05,1.0114339774149007e-13,6.246203833245791e-13,9.70285602508857e-07,4.1458581973033773e-07,0.00017835253201329502,0.0008914009796864145,2.256043007288577e-08,1.1045234621697096e-09,1.2649490843963427e-06,1.7967196579646341e-07,3.6908633506141005e-06,6.021736121700174e-08,0.00013678762394545152,1.3640757027445197e-13,2.1936857794299697e-08,1.933396876649506e-11,4.545983150190988e-05,4.296482319143473e-08,1.1371902339494233e-14,7.98210258620451e-11,1.0638676965056431e-13,1.986963668868174e-06,5.19151882924714e-12,5.031241804873935e-09,3.4420488958920444e-08
