Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3CF3(1),O2(2),H2O(3),CH4(4),CH2CF2(57),HF(38),O2(161),S(164),CF2O(49),S(125),C2HF(58),S(463),C2HF(468),C2H2F3(68),S(165),S(464),S(130),C2H2F2(59),C2H3F2(65),C2H2F3(67),CF2(43),CHFCF2(55),CF2CH(73),C2HF2(72),S(179),C2H3F2(64),CHF2(82),CHF3(42),S(1244),S(1385),CF2O2(181),CF2O2(276),CH2F2(41),S(203),S(1542),CHO2(322),C2F(467),S(174),S(413),S(1894),C2H3F2(66),C2HF4(54),CHFO(47),S(2753),S(512),CF2CF2(61),C2HF3(169),C2HF4(69),C2HFO(577),S(3833),S(2867),F(37),S(344),CFO(51),C1OO1(180),CH2O2(318),C2H2O(623),S(3850),S(970),S(2764),CHF2O(206),CF3(45),S(1375),C3HF3(994)
8.691153964247277e-20,0.8510136236264495,3.687382226064199e-22,3.175261967069393e-23,7.1046129046433565e-34,8.743144627494781e-35,0.0,0.0,7.299697594119118e-19,1.6475269732835711e-34,3.490690579009488e-44,4.0497312058115603e-44,2.9167425418134466e-47,4.088137414308839e-55,4.555173057997086e-37,2.4756291534658697e-31,6.383161652532433e-19,1.907638545484915e-31,2.6468175841156863e-71,1.35606077766085e-51,2.770125836404708e-74,3.1254784693540494e-66,5.120571675376676e-20,1.4455446265999774e-62,1.5627903209756647e-34,1.6354896021313882e-77,5.153563068689716e-67,3.060053895286371e-50,2.971104342462813e-50,2.1328850551022308e-50,5.057827685400901e-48,1.2419128552933856e-78,6.96429012449411e-80,1.4920304075288928e-79,3.76,0.0,0.789618469635037,0.9999999999995451,6.400282207932244e-45,4.006405116895149e-32,1.8924110881030837e-14,1.892411088103085e-14,4.549863215458351e-13,2.646191816037177e-36,1.9010299853879522e-31,7.303384976346416e-19,5.3422917220542665e-30,4.45300896955181e-34,2.0499362121584836e-46,1.8927194263174661e-31,1.5809666743069337e-33,2.777831783228867e-37,3.66569934928937e-32,5.900025946092545e-31,1.185611504613855e-21,7.738457930581083e-32,2.6748716676333785e-33,5.5427132038406366e-40,6.905430074850787e-34,5.551758922691797e-38,8.534614444373593e-46,1.5870899517818992e-33,1.3652850859241215e-40,5.120571675401333e-20,4.7900514126251777e-60,4.104501622253781e-64,6.503679997843682e-47,1.9025813907667953e-49,1.5222933759665598e-50,5.805492000677504e-36,2.1239425411009233e-64,9.68158881875349e-43,9.519874734718402e-52,1.0815713223589042e-45,4.331164623490223e-43,8.766744369672438e-54,3.802638001555324e-35,1.761997015906187e-55,1.1969700448637885e-64,2.104892352177343e-70,7.01075056623802e-42,4.921248057005566e-68,1.252348027341607e-48,7.047603090148347e-57,1.9902392226953166e-49,1.21705075107725e-65,1.0268862776704619e-63,1.1856115042666243e-21,8.453934853548379e-63,4.106286581870349e-51,3.8315257917374886e-44,5.037653550425996e-48,3.990383714388606e-85,1.6175424306042255e-96,7.610465774606863e-47,1.8267889342249267e-71,4.112040913542244e-51,6.383161652532826e-19,8.682580969908774e-65,1.0571343631506379e-78
1.7389858887629434e-19,0.8510136236264522,7.377968086018019e-22,6.353282632987815e-23,2.8436966775373885e-33,3.4995363811934812e-34,0.0,0.0,1.4605737236534136e-18,6.594401472337785e-34,2.79467495280544e-43,3.242247381556858e-43,2.3351741908774277e-46,3.272995693987933e-54,1.8232563355506237e-36,9.908968289546651e-31,1.2771869058020003e-18,7.63552563245986e-31,4.23849872750388e-70,1.0856731652914212e-50,8.878301660770701e-73,5.006197599878716e-65,1.0245592153201789e-19,2.314758146707568e-61,6.255234032971673e-34,5.240074675828828e-76,8.255259566488075e-66,2.450524929202069e-49,2.3792931456206614e-49,1.7080378899729031e-49,4.049337524051894e-47,3.979034229911966e-77,2.231268601794071e-78,4.780405950447547e-78,3.76,0.0,0.789618469635018,0.9999999999990897,5.124117411916851e-44,1.6036061460642536e-31,3.786466321373875e-14,3.7864663213738804e-14,9.103679395053008e-13,1.0591665076441266e-35,7.609074169666616e-31,1.4613115204625094e-18,2.138308930224726e-29,1.78236407539568e-33,1.6411954187011708e-45,7.575810274352768e-31,6.327986816993024e-33,1.111856637154143e-36,1.4672350484779626e-31,2.3615479695792042e-30,2.3722530807319416e-21,3.097399872568898e-31,1.0706457587602609e-32,2.222960572391863e-39,2.7639716369566822e-33,2.222150406694604e-37,6.834399120408568e-45,6.35249588277065e-33,5.4646983939802174e-40,1.0245592153300478e-19,7.672149135602488e-59,6.574114943555767e-63,2.603674727757589e-46,1.5232219634710036e-48,1.2190693193700364e-49,2.3237097556783905e-35,3.401884974757044e-63,7.751157874715275e-42,7.621688279264154e-51,8.661342501097877e-45,1.7335945838629216e-42,7.018725602915237e-53,1.5220461971478007e-34,1.4108991187662883e-54,1.916716582128887e-63,3.3711053512545253e-69,2.8065204666915496e-41,7.883432991996135e-67,5.013073936707418e-48,5.652886719114539e-56,1.5934064243961548e-48,1.9488733173754047e-64,1.6443613916183269e-62,2.372253079342115e-21,1.3542037066089156e-61,3.2875260640010483e-50,1.5336191181264866e-43,4.0331859492086054e-47,1.2784991334284133e-83,1.0365352065511673e-94,6.0930001084669026e-46,2.930520317142809e-70,3.2921330281129456e-50,1.2771869058021573e-18,1.390829659333161e-63,3.388094525099731e-77
3.478726873439375e-19,0.8510136236264583,1.4759139806918859e-21,1.2709323965888967e-22,1.1378490797580993e-32,1.4002703889580764e-33,0.0,0.0,2.921781652134972e-18,2.638619549502589e-33,2.2365893211018257e-42,2.5947833015580222e-42,1.8688517211791475e-45,2.619391285361357e-53,7.295400243499556e-36,3.9648780186396456e-30,2.5549283868992095e-18,3.055204827050483e-30,6.784779496771283e-69,8.688684907212428e-50,2.843282212189639e-71,8.014264934950144e-64,2.0495633108702792e-19,3.7051231845342865e-60,2.502908395114988e-33,1.677865937504835e-74,1.321606720860301e-64,1.9614131537853117e-48,1.904398856215337e-48,1.3671225884917136e-48,3.240700695531071e-46,1.2740776276328952e-75,7.144375805552993e-77,1.5306759849736845e-76,3.76,0.0,0.7896184696349802,0.999999999998179,4.1008512533958365e-43,6.416513377990843e-31,7.574576787915273e-14,7.574576787915292e-14,1.821131175034514e-12,4.238046969184475e-35,3.0446207964700116e-30,2.9232575661176403e-18,8.556020997263113e-29,7.131777937868247e-33,1.3134551277499383e-44,3.0313109046492447e-30,2.532018986614885e-32,4.448874809012441e-36,5.870851355597534e-31,9.449267937040134e-30,4.745536235045708e-21,1.2393634040424836e-30,4.283977615980573e-32,8.930195918652099e-39,1.1059486787622291e-32,8.891496171638091e-37,5.470203616882501e-44,2.541825803904007e-32,2.186591179256319e-39,2.0495633109097673e-19,1.2281895750935658e-57,1.0524116901094098e-61,1.0422154243078572e-45,1.2190405089010704e-47,9.757495443617075e-49,9.297865799061306e-35,5.44587909706406e-62,6.203282033661912e-41,6.099667010229445e-50,6.932584483064134e-44,6.936636450092863e-42,5.617112898118062e-52,6.090167349271497e-34,1.1295020308256032e-53,3.0679987659163024e-62,5.3976032010905546e-68,1.1232884040322213e-40,1.2621858587351658e-65,2.0062171585793872e-47,4.5408642013390095e-55,1.2752113668430365e-47,3.119471638124806e-63,2.6320534429681144e-61,4.745536229484589e-21,2.1679860601945904e-60,2.6310199982371094e-49,6.13655634663167e-43,3.227774526662049e-46,4.0937214496919e-82,6.638014280325671e-93,4.876251873541549e-45,4.707637125417505e-69,2.6347069695080093e-49,2.554928386899837e-18,2.2266216661684126e-62,1.0850332737210761e-75
6.958208842792238e-19,0.8510136236264696,2.9521483252693327e-21,2.542140663594852e-22,4.5521372426389977e-32,5.601993363215148e-33,0.0,0.0,5.844197509092312e-18,1.0556196363863015e-32,1.789611272988776e-41,2.076220897386153e-41,1.4953663859474166e-44,2.0959110053483205e-52,2.9186351452876974e-35,1.586209384751925e-29,5.110411349092408e-18,1.2222808744474837e-29,1.0859177529277833e-67,6.952268044786985e-49,9.102065643187767e-70,1.2826306013149926e-62,4.0995715019107905e-19,5.929405516774073e-59,1.00132633762253e-32,5.370838881720093e-73,2.1151831046801995e-63,1.569527904350516e-47,1.5239049150748928e-47,1.0939750490257612e-47,2.5930529320868288e-45,4.0783075508514116e-74,2.2868911076812483e-75,4.899677441021295e-75,3.76,0.0,0.7896184696349045,0.9999999999963575,3.2813040653575086e-42,2.5670231694547537e-30,1.5150797720997327e-13,1.5150797720997406e-13,3.642657644534067e-12,1.6954958011642958e-34,1.218046573024141e-29,5.847149657425486e-18,3.4229655335338008e-28,2.853175568289584e-32,1.0509636619516871e-43,1.2127217489098414e-29,1.0129724709124656e-31,1.779839616982089e-35,2.3487228287461935e-30,3.7803224742279114e-29,9.492102551983612e-21,4.958260641136941e-30,1.7138700024678808e-31,3.6010309559950726e-38,4.4245148655925387e-32,3.557177496055097e-36,4.377236879312287e-43,1.0168958352290474e-31,8.747788633591907e-39,4.0995715020687697e-19,1.965620035559945e-56,1.684301467292869e-60,4.172791987385813e-45,9.75417621793608e-47,7.807973194300955e-48,3.7197517636661127e-34,8.715697703866678e-61,4.963568120397168e-40,4.8806603611173195e-49,5.5474721198992626e-43,2.7751062691774324e-41,4.4945426049839424e-51,2.4364635105499917e-33,9.043338713829026e-53,4.909800065225607e-61,8.643109934652229e-67,4.496402676495342e-40,2.0204267217763366e-64,8.028852254325397e-47,3.6603252708277806e-54,1.0203636269013136e-46,4.992174342662476e-62,4.2121459001767094e-60,9.492102529735513e-21,3.469786130621594e-59,2.1052157437199154e-48,2.4550879320891212e-42,2.5827100327328527e-45,1.3103950259285708e-80,4.249670116809314e-91,3.9017423714210096e-44,7.587830679886791e-68,2.108165880645934e-48,5.11041134909492e-18,3.563630374416221e-61,3.4734558740033444e-74
1.3917172781497963e-18,0.8510136236264929,5.904617016013343e-21,5.084557199309659e-22,1.821003092799492e-31,2.2409797233886944e-32,0.0,0.0,1.168902922298388e-17,4.222822203180252e-32,1.431824959284708e-40,1.661134458616454e-40,1.1964071255018965e-43,1.6768880120373378e-51,1.1675490744307893e-34,6.345353930039179e-29,1.0221377273473925e-17,4.88952141720035e-29,1.7380659109262387e-66,5.562342544642358e-48,2.9132311339012997e-68,2.0524882450148018e-61,8.199587883753056e-19,9.488015684361463e-58,4.0056313326746075e-32,1.7189353524801217e-71,3.384782928135646e-62,1.2557812956031637e-46,1.2192782829433848e-46,8.752908440277017e-47,2.0746393168794718e-44,1.3052599164493903e-72,7.319157101773022e-74,1.5681391132305048e-73,3.76,0.0,0.7896184696347529,0.9999999999927144,2.6252925039136427e-41,1.0268928373843534e-29,3.030323958715846e-13,3.0303239587158765e-13,7.285710577297681e-12,6.782543562638806e-34,4.8725828330236734e-29,1.1694933840031513e-17,1.3692976482747178e-27,1.1413631123501015e-31,8.408507619838246e-43,4.851281797483047e-29,4.052219666217979e-31,7.119937896227481e-35,9.395655940200509e-30,1.5122520583588946e-28,1.89852352191009e-20,1.9834656729335152e-29,6.856037962991962e-31,1.4632283327581885e-37,1.7699499866107675e-31,1.4229868409172301e-35,3.502219147139397e-42,4.067914391292017e-31,3.4994003133784443e-38,8.199587884385024e-19,3.145405484985023e-55,2.695236605371244e-59,1.6718541643982678e-44,7.804081909759295e-46,6.247169389706935e-47,1.4880218049269605e-33,1.3946949482766435e-59,3.971231531626789e-39,3.9048990299702323e-48,4.4385395740548433e-42,1.1101328534332763e-40,3.5959736555686674e-50,9.746647258127598e-33,7.244305874240555e-52,7.856481842344216e-60,1.3846937223529626e-65,1.800721710307252e-39,3.23425796882226e-63,3.2139442682884922e-46,2.971652742649787e-53,8.163687245601715e-46,7.988294835863245e-61,6.7401218501176705e-59,1.8985235130101264e-20,5.552464689557933e-58,1.6843325115543139e-47,9.821677465721248e-42,2.0663642112226735e-44,4.193911743572911e-79,2.7202180683215465e-89,3.121690277157015e-43,1.2314833320402148e-66,1.6866928447580673e-47,1.0221377273483976e-17,5.702637302627312e-60,1.111721828098138e-72
2.7835100658909414e-18,0.8510136236265393,1.1809554403857828e-20,1.016939027755086e-21,7.2843087769926555e-31,8.964283691857488e-32,0.0,0.0,2.337869265067457e-17,1.6891976152397562e-31,1.1455143465761117e-39,1.3289707007925099e-39,9.571713110391228e-43,1.3415740960193544e-50,4.670386336895032e-34,2.538244853631883e-28,2.044330912221744e-17,1.9558881566512901e-28,2.7823916547736685e-65,4.450085298189363e-47,9.323251926293052e-67,3.2842067906347065e-60,1.6399620646482563e-18,1.5181598627958483e-56,1.6023177316820022e-31,5.5010202238125275e-70,5.416044685189549e-61,1.004688629511039e-45,9.754843704750242e-46,7.002769998293648e-46,1.6597902460423341e-43,4.17715416455012e-71,2.3423071782766044e-72,5.018432937148208e-72,3.76,0.0,0.7896184696344498,0.9999999999854282,2.100333709019777e-40,4.107738494689916e-29,6.060812331946885e-13,6.060812331947007e-13,1.4571816417882934e-11,2.7131345339372287e-33,1.949112447271876e-28,2.3390502205204903e-17,5.4774134707560736e-27,4.565638224413098e-31,6.7271254425174e-42,1.9405916818761971e-28,1.620953830590017e-30,2.8480910485028794e-34,3.758415304768555e-29,6.04925437970551e-28,3.797150068630141e-20,7.934185536109848e-29,2.7425267807829008e-30,6.034748635420906e-37,7.0800880375082335e-31,5.692179287053937e-35,2.80194718161967e-41,1.6272319685221824e-30,1.3998171444461816e-37,1.639962064901053e-18,5.0329795339752384e-54,4.3126619862311546e-58,6.708501820641794e-44,6.243561913913295e-45,4.998051867912547e-46,5.952329443481024e-33,2.231658573607982e-58,3.1771360437131257e-38,3.124067528806047e-47,3.5510564180735597e-41,4.44071212369628e-40,2.8769125532095914e-49,3.8988175662926595e-32,5.810028022306715e-51,1.2571012397617406e-58,2.2209165649904705e-64,7.219294668832021e-39,5.178734262676226e-62,1.2873436992402835e-45,2.4464215028645632e-52,6.531261126680288e-45,1.278192451497202e-59,1.078474575669589e-57,3.7971500330288375e-20,8.884589063703457e-57,1.3475299816011962e-46,3.929252054315545e-41,1.6531698464127625e-43,1.3421559579723556e-77,1.7410769173986853e-87,2.4974707789852796e-42,2.025858494277898e-65,1.3494183371146114e-46,2.044330912225764e-17,9.124882704553606e-59,3.5578554041320233e-71
5.567095641373231e-18,0.8510136236266325,2.3619429204972656e-20,2.033905646127961e-21,2.913782796014151e-30,3.5857864609903753e-31,0.0,0.0,4.675801950568615e-17,6.756927931288543e-31,9.164332293195588e-39,1.0632018696626339e-38,7.657552959728382e-42,1.0732847518669114e-49,1.8681925430882864e-33,1.015318597929771e-27,4.0887172819626386e-17,7.823711833424394e-28,4.456241796008639e-64,3.560152758066471e-46,2.98358659060922e-65,5.254918250798588e-59,3.279968616812147e-18,2.4291176646186683e-55,6.409401325104539e-31,1.7603948100695526e-68,8.665985108496496e-60,8.037763420730752e-45,7.804121947789807e-45,5.60239330213665e-45,1.327863714445464e-42,1.3367409253902328e-69,7.495666037789971e-71,1.605960591661858e-70,3.76,0.0,0.7896184696338436,0.999999999970856,1.6803068504966214e-39,1.6431288274986912e-28,1.212178907840421e-12,1.2121789078404696e-12,2.914402799928554e-11,1.0852812624279672e-32,7.796608444461309e-28,4.678163893539704e-17,2.1910099646268088e-26,1.8262924440928686e-30,5.381828095925426e-41,7.762524653704218e-28,6.483947294840462e-30,1.1392595979967925e-33,1.5033967067496667e-28,2.4197509821489297e-27,7.594403215256615e-20,3.173738784407303e-28,1.097033032618677e-29,2.5592292321633655e-36,2.832092834290192e-30,2.2769182844415755e-34,2.2416264866395806e-40,6.50906029703862e-30,5.599382978629862e-37,3.279968617823355e-18,8.053031845285274e-53,6.900485892962119e-57,2.7001060941832235e-43,4.99496808251784e-44,3.998568045660442e-45,2.380980235992222e-32,3.570771026255672e-57,2.5417691579186884e-37,2.4993133473266485e-46,2.840935030904427e-40,1.7763210017184608e-39,2.3015799640653317e-48,1.5595587710562845e-31,4.671022704747173e-50,2.01141330743049e-57,3.570494820903725e-63,2.900668664289589e-38,8.297628237525813e-61,5.1631895981138114e-45,2.0675645949028722e-51,5.225133470961437e-44,2.0451601547908174e-58,1.7256033971255836e-56,7.594403072848506e-20,1.4215858981309168e-55,1.0780495786031581e-45,1.5720697677917005e-40,1.3225672677081571e-42,4.2950694080537457e-76,1.1143331806569888e-85,1.998024045629727e-41,3.418692342018949e-64,1.0795602977637322e-45,4.08871728197872e-17,1.4600342775547868e-57,1.1385690215574745e-69
1.1134266792337812e-17,0.8510136236268183,4.7239178908905736e-20,4.067838893772249e-21,1.1655249779568642e-29,1.4343292000059856e-30,0.0,0.0,9.351667321423012e-17,2.7027986667835898e-30,7.331552841048339e-38,8.505717071483284e-38,6.126115395697768e-41,8.58637991354719e-49,7.472846188244418e-33,4.0613157033291714e-27,8.177490021413199e-17,3.129516594571592e-27,7.143842792142266e-63,2.848156034339677e-45,9.547710648236779e-64,8.40804119420185e-58,6.5599817196118844e-18,3.886637770119867e-54,2.5637866090139072e-30,5.633372735981927e-67,1.3865827066228204e-58,6.430312499618553e-44,6.243396353288503e-44,4.481985563651255e-44,1.0623035783764621e-41,4.277653519552306e-68,2.3986584274657753e-69,5.139173210106729e-69,3.76,0.0,0.7896184696326314,0.9999999999417115,1.3442614336989795e-38,6.572582169812157e-28,2.424374257129985e-12,2.4243742571301795e-12,5.828845076301922e-11,4.341212161279353e-32,3.1186751286817876e-27,9.356391239516275e-17,8.764129011944593e-26,7.30524407499723e-30,4.305513573933748e-40,3.105041445100301e-27,2.593605346208172e-29,4.5570847510361724e-33,6.01364798570816e-28,9.679102391096239e-27,1.5188909721255047e-19,1.2695084278215165e-27,4.388176777810763e-29,1.1399278214789125e-35,1.1328486577145248e-29,9.107767750777564e-34,1.7933286761958927e-39,2.603650600906483e-29,2.2397763603257772e-36,6.5599817236567595e-18,1.2885062549612334e-51,1.1040958717222139e-55,1.0933741780347451e-42,3.9960218772485715e-43,3.198905065848406e-44,9.524017965893379e-32,5.713327424087658e-56,2.033439446192368e-36,1.999474409116024e-45,2.27278396812226e-39,7.105356388828719e-39,1.8412782898415435e-47,6.238298664796773e-31,3.773485406725916e-49,3.218302371485244e-56,5.767064053300396e-62,1.1705930092906147e-37,1.3312779742744427e-59,2.0762655022850363e-44,1.8306829017421254e-50,4.180156660010217e-43,3.27229806161741e-57,2.761000731859533e-55,1.5188909151616814e-19,2.2745787593768055e-54,8.624499062613478e-45,6.2910388190070195e-40,1.0580663685906624e-41,1.3744517795223048e-74,7.131872988434796e-84,1.598438202967625e-40,6.037140725612007e-63,8.63658494159887e-45,8.177490021477522e-17,2.3360972841018204e-56,3.6435093433774214e-68
2.2268609094266973e-17,0.8510136236271901,9.447867872358564e-20,8.135705432654981e-21,4.6621236502534125e-29,5.7373461804173804e-30,0.0,0.0,1.8703398062540136e-16,1.0811249655575761e-29,5.8652770710205065e-37,6.8046159058809226e-37,4.9009215893154714e-40,6.869144685827629e-48,2.9891536773869575e-32,1.6245345423211126e-26,1.6355035500189393e-16,1.2518130257410371e-26,1.1474269358005715e-61,2.2785383901233254e-44,3.0553047731037476e-62,1.3453074167708925e-56,1.3120007919099193e-17,6.218660033536437e-53,1.0255198586749102e-29,1.8026967705365498e-65,2.218552401500638e-57,5.144290717417874e-43,4.994756600880241e-43,3.585616819048672e-43,8.498479048342693e-41,1.3688623408763833e-66,7.675779464334374e-68,1.6445513383680796e-67,3.76,0.0,0.7896184696302068,0.9999999998834226,1.0754155279646276e-37,2.6290462399293076e-27,4.84876495570151e-12,4.848764955702286e-12,1.1657729469420042e-10,1.7365280576374924e-31,1.2474764173125018e-26,1.8712845931221989e-16,3.505669435540699e-25,2.922112481237417e-29,3.444431297755318e-39,1.24202289327002e-26,1.0374474509940036e-28,1.822843173421606e-32,2.405471416864008e-27,3.8716606498987705e-26,3.037792358423386e-19,5.078059539125991e-27,1.7552796456934016e-28,5.489544925017686e-35,4.531417679265512e-29,3.6431272013530154e-33,1.43467391968466e-38,1.0414655346166206e-28,8.959154087269672e-36,1.3120007935278772e-17,2.0616269104809235e-50,1.7665678702172074e-54,4.4800855487768444e-42,3.1968364504931767e-42,2.5591443173860314e-43,3.809626673918489e-31,9.141398692515257e-55,1.6267611895307926e-35,1.5995890218183115e-44,1.81824152680178e-38,2.8421570934520915e-38,1.473019319010552e-46,2.4953322548321953e-30,3.077402626676605e-48,5.1493167220104725e-55,9.400799348785791e-61,4.764906196784219e-37,2.1416913077208655e-58,8.392862160688613e-44,1.7471352408993774e-49,3.344145369002085e-42,5.235710437637969e-56,4.4176295205698257e-54,3.0377921305669336e-19,3.6393590833815963e-53,6.899640318491879e-44,2.518584961360081e-39,8.464581135161971e-41,4.3983078118615094e-73,4.564443686784859e-82,1.2787581445846296e-39,1.1474421054680434e-61,6.909309050680107e-44,1.6355035500446688e-16,3.73778961743197e-55,1.1659371488691362e-66
4.4537293698125295e-17,0.8510136236279338,1.8895767998020065e-19,1.6271438684797096e-20,1.864854223171524e-28,2.2949444674937452e-29,0.0,0.0,3.7406859542407707e-16,4.32451085967132e-29,4.6922355686999894e-36,5.443711868639233e-36,3.920749078827844e-39,5.495332043149283e-47,1.195664510454005e-31,6.49815468034533e-26,3.27101264572421e-16,5.0072650039668484e-26,1.8543510479157304e-60,1.8228361874280996e-43,1.1326874816080435e-60,2.1525406937038224e-55,2.6240060293625132e-17,9.949887720942898e-52,4.1020898588752694e-29,5.79311290479684e-64,3.5496998969141418e-56,4.1154488806039017e-42,3.99582108794471e-42,2.8685048011484227e-42,6.798803397216247e-40,4.3803806671654895e-65,2.456261042818512e-66,5.262589870382875e-66,3.76,0.0,0.7896184696253576,0.9999999997668447,8.603349742098708e-37,1.0516211703637275e-26,9.69754635281414e-12,9.697546352817251e-12,2.3315497617141855e-10,6.946404782997784e-31,4.989918526014573e-26,3.74257553136437e-16,1.4022713403736142e-24,1.1688479559070689e-28,2.7555532130260897e-38,4.968104191392496e-26,4.149800643683779e-28,7.291391248990561e-32,9.62191003894711e-27,1.5486681993583513e-25,6.075595471411925e-19,2.0312289809161042e-26,7.021136492448747e-28,2.9396738006035797e-34,1.8125716816442973e-28,1.4572558434436653e-32,1.1477435014816252e-37,4.165872709496072e-28,3.583673210534453e-35,2.624006035834361e-17,3.298616497652323e-49,2.826520083985248e-53,1.8772923021936026e-41,2.557476714415933e-41,2.0473235803423376e-42,1.5238546335602473e-30,1.4626297079954059e-53,1.3014127799794661e-34,1.2796750184139089e-43,1.4545989221205326e-37,1.1368657941436257e-37,1.178399665906572e-45,9.981355179153612e-30,2.55568366794626e-47,8.238933301268695e-54,1.5596329211771536e-59,1.9719757676048227e-36,3.46392919915286e-57,3.427373081709945e-43,1.8498420454284984e-48,2.675324451728553e-41,8.377163811973243e-55,7.068230271739577e-53,6.075594559983799e-19,5.823001020711177e-52,5.51972883358858e-43,1.0091618586393973e-38,6.771684932218995e-40,1.407479161785012e-71,2.9334404288712396e-80,1.0230095414809834e-38,2.4166940746307563e-60,5.527463796889949e-43,3.2710126458271275e-16,5.980490592077415e-54,4.303539770185125e-65
8.907466290584194e-17,0.8510136236294206,3.779156890024532e-19,3.2542905886588075e-20,7.4594265418322715e-28,9.179790814522517e-29,0.0,0.0,7.481378249267615e-16,1.7298065431417903e-28,3.753794007825735e-35,4.354980743540247e-35,3.136604143193867e-38,4.396272140224075e-46,4.782664113418173e-31,2.599265165590161e-25,6.542030836934875e-16,2.0029086819097547e-25,3.019495100842133e-59,1.4582712204790723e-42,3.640107875949009e-59,3.444185128041455e-54,5.24801649448823e-17,1.591984564285834e-50,1.6408380235985316e-28,1.8540451612443921e-62,5.679532671413369e-55,3.2923656583926323e-41,3.1966631930727376e-41,2.2948083770753947e-41,5.4390507651110845e-39,1.4017252227632167e-63,7.860054014208155e-65,1.68403293554724e-64,3.76,0.0,0.7896184696156594,0.999999999533689,6.882689991888225e-36,4.206490030126185e-26,1.939510914691773e-11,1.939510914693018e-11,4.663103135852802e-10,2.778785356575695e-30,1.995970081806959e-25,7.485157407452829e-16,5.609092493791678e-24,4.675397695721357e-28,2.2044458393170132e-37,1.9872441904818948e-25,1.6599225971476435e-27,2.916560218060058e-31,3.8487688309026253e-26,6.194680681824049e-25,1.21512030589601e-18,8.124926251697155e-26,2.808458211316271e-27,1.7709519643097706e-33,7.250295948434464e-28,5.829040841074337e-32,9.181965062439956e-37,1.666351184005074e-27,1.4334730764717075e-34,5.248016520375654e-17,5.277796889098355e-48,4.52244104360249e-52,8.191208387969907e-41,2.045984352375709e-40,1.6378621476849747e-41,6.095426994011313e-30,2.3402120491129754e-52,1.0411317158259813e-33,1.0237415401355915e-42,1.1636813535493761e-36,4.5474694834844e-37,9.426902756246734e-45,3.992547769185154e-29,2.194556913598033e-46,1.3182315171207183e-52,2.67301757249973e-58,8.415981288853485e-36,5.661363979577791e-56,1.4271478688645362e-42,2.2032844277852737e-47,2.1402630481631586e-40,1.3403484685906453e-53,1.1309188014885979e-51,1.2151199413242979e-18,9.316822926926707e-51,4.415789940607768e-42,4.0504550819776335e-38,5.417355874540692e-39,4.50402939392442e-70,1.8777718868278358e-78,8.184088321824252e-38,5.725218336351351e-59,4.4219778477903803e-42,6.542030837346546e-16,9.568806818460532e-53,1.382861553186986e-63
1.7814940132127521e-16,0.8510136236323952,7.55831733083062e-19,6.508584308019827e-20,2.9837726449594428e-27,3.6719196778246278e-28,0.0,0.0,1.4962762835534616e-15,6.919230569377014e-28,3.003037408373563e-34,3.483994839955752e-34,2.5092855180869796e-37,3.517020295101518e-45,1.913066853765929e-30,1.0397067179157775e-24,1.3084067218556701e-15,8.011640889244815e-25,4.998632958566565e-58,1.166618013240545e-41,1.1649910156495023e-57,5.511061312761773e-53,1.0496037385621781e-16,2.5471773117585166e-49,6.563356216181102e-28,5.9329761400373516e-61,9.087262520000504e-54,2.6338951982471924e-40,2.5573330832413132e-40,1.835848512579436e-40,4.351243805279244e-38,4.485526302336346e-62,2.5152203332910213e-63,5.388912608152184e-63,3.76,0.0,0.7896184695962628,0.9999999990673777,5.506156058140947e-35,1.6825970816903732e-25,3.8790234734638226e-11,3.879023473468801e-11,9.326208862507283e-10,1.1116907775444315e-29,7.983886470395865e-25,1.4970321158046208e-15,2.2436384239565993e-23,1.870160208917633e-27,1.7635579773522742e-36,7.94898171185699e-25,6.639696441782685e-27,1.1666248368363054e-30,1.5395084482424493e-25,2.4778738540759787e-24,2.4302423680340765e-18,3.2499725642784193e-25,1.1233840333124764e-26,1.1844462900704854e-32,2.900120225322926e-27,2.331625863079692e-31,7.345578210382629e-36,6.6654088244229e-27,5.733911707452383e-34,1.0496037489171543e-16,8.444482585249258e-47,7.235911888018829e-51,3.822110387772102e-40,1.636788609005719e-39,1.31029108404411e-40,2.4381729149802232e-29,3.744342195818707e-51,8.32905906194909e-33,8.189938502999238e-42,9.309458661046477e-36,1.8189893694787065e-36,7.541034155676236e-44,1.5970206196218329e-28,1.995658083186903e-45,2.1091723872632346e-51,4.8451548086229434e-57,3.7888494477273527e-35,9.439200251881945e-55,6.158507777455369e-42,2.9200834418447023e-46,1.712212191906394e-39,2.144559643824253e-52,1.8094720164729293e-50,2.430240909746313e-18,1.4906934050590092e-49,3.532635089515804e-41,1.6312250824831164e-37,4.333887741727531e-38,1.4413455767302936e-68,1.2017839327650584e-76,6.547275272178812e-37,1.5107566269227528e-57,3.5375853027123786e-41,1.3084067220203387e-15,1.531010875133625e-51,4.425735419877726e-62
