Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3CF3(1),O2(2),H2O(3),CH4(4),CH2CF2(57),HF(38),O2(161),S(164),CF2O(49),S(125),C2HF(58),S(463),C2HF(468),C2H2F3(68),S(165),S(464),S(130),C2H2F2(59),C2H3F2(65),C2H2F3(67),CF2(43),CHFCF2(55),CF2CH(73),C2HF2(72),S(179),C2H3F2(64),CHF2(82),CHF3(42),S(1244),S(1385),CF2O2(181),CF2O2(276),CH2F2(41),S(203),S(1542),CHO2(322)
5.937001524884886e-20,0.8683593415781574,5.33476057364545e-22,6.866564899237818e-23,5.901254996884654e-35,8.906769945627621e-35,0.0,0.0,7.495984798621934e-19,1.381730316038162e-34,2.473210456108726e-44,2.864081411913886e-44,2.999333828955062e-47,6.86072451251229e-57,6.24122209680155e-38,2.5886302410021275e-31,1.0000514257332274e-43,1.763414626592381e-31,1.71976989094465e-77,4.0827853319380826e-61,2.2692476360276e-74,1.4127266211460709e-73,7.976342295517539e-20,1.5072257590767561e-64,8.131163161810153e-51,3.6865418907820234e-80,1.212807422654657e-92,4.546657251817912e-75,1.8025236696042473e-93,1.5546918746951894e-90,6.841418692090539e-50,1.6144067075724005e-95,4.1814955348365485e-94,7.180431962700178e-105,3.76,0.0,0.6900606595207865,0.9999999999996159,4.085371938085014e-45,3.7971806709632793e-57,2.0275721235918964e-14,2.027572123591898e-14,3.8412953834270245e-13,2.046781444236764e-36,1.763414626592257e-31,7.501319559197216e-19,9.438492095423235e-30,2.7510326298454855e-34,4.863237245793682e-46,1.8100158857478005e-31,2.1040417310660463e-33,3.213391229636925e-37,6.518833751798185e-32,9.230762765686861e-31,4.2197313360677965e-31,7.86645069238626e-32,4.020820073334452e-33,6.855247068101712e-40,8.548657757014996e-34,2.9724363259164023e-36,9.609722013160297e-46,1.985561807282189e-33,3.951526000099738e-42,7.976342295543023e-20,3.3781188845576365e-60,3.023680872284206e-64,1.2490247310123637e-46,2.4362849852465012e-49,2.890715726861125e-50,9.931579524257659e-46,1.4516157546262075e-64,2.8339062868169123e-60
1.187916117446559e-19,0.8683593415781605,1.0674156039315733e-21,1.3739095537304078e-22,2.362039911069926e-34,3.5650291501013695e-34,0.0,0.0,1.4998482181773565e-18,5.530522157276959e-34,1.9800721833053008e-43,2.2930066136352287e-43,2.4013018599415787e-46,5.492751224194366e-56,2.49811534813008e-37,1.036126712907742e-30,8.006492146610322e-43,7.0582540981624185e-31,5.5100579379392456e-76,6.540058712796193e-60,7.272978386113101e-73,4.5278135439883257e-72,1.5959614514784443e-19,2.4135249858820083e-63,6.509874639310705e-50,1.1815431277872587e-78,7.773341775214422e-91,1.4567322162780324e-73,1.1550794512287959e-91,9.967536261588083e-89,5.4772948295841356e-49,1.0350442209452176e-93,2.6808813710646584e-92,9.209674123369388e-103,3.76,0.0,0.6900606595207662,0.9999999999992314,3.270781631509024e-44,6.080436437131409e-56,4.056905821574321e-14,4.056905821574329e-14,7.685928120926479e-13,8.192461085282973e-36,7.058254098161427e-31,1.5009156337819433e-18,3.777856580197795e-29,1.1011299917061572e-33,3.8935468530754296e-45,7.24478058044323e-31,8.421650216835907e-33,1.2861939257829109e-36,2.609232357747846e-31,3.6947107124847426e-30,1.688992228137861e-30,3.148630333167017e-31,1.6093758853261278e-32,2.7481185211940263e-39,3.4216909473120176e-33,1.1897491697131811e-35,7.695403204530273e-45,7.947421752362725e-33,1.5816404297118252e-41,1.5959614514886443e-19,5.410734319455963e-59,4.8430308184621995e-63,5.000033915957632e-46,1.9505093537135757e-48,2.314917054812416e-49,7.951302809698357e-45,2.3250535135281955e-63,4.538998952727861e-59
2.376348047362699e-19,0.8683593415781671,2.1352946971039444e-21,2.7484156814720285e-22,9.45123635078075e-34,1.4264760270823015e-33,0.0,0.0,3.000347694806395e-18,2.212929246780638e-33,1.5846595312283844e-42,1.8351021824163663e-42,1.921775721858653e-45,4.395870338533814e-55,9.995715338365554e-37,4.1458564691461786e-30,6.407627053612137e-42,2.8242210199540987e-30,1.7643064258743324e-74,1.0470179672499565e-58,2.3291763457129505e-71,1.450035411155179e-70,3.1926158953161795e-19,3.8632117788493532e-62,5.209878218551107e-49,3.7839000194500104e-77,4.97858169222658e-89,4.664428250446992e-72,7.397199093146459e-90,6.384831415573337e-87,4.3835005261200387e-48,6.630125439770574e-92,1.7172773365978726e-90,1.180037931334129e-100,3.76,0.0,0.6900606595207256,0.9999999999984625,2.6176193625181852e-43,9.732658165023775e-55,8.115573217538925e-14,8.115573217538956e-14,1.5375193593719237e-12,3.2780525454702555e-35,2.8242210199533055e-30,3.00248298950612e-18,1.5116347206866756e-28,4.405954254848079e-33,3.1160208108280686e-44,2.8988559084839305e-30,3.3697570587325414e-32,5.146451048345128e-36,1.0440328112914897e-30,1.4783655433564052e-29,6.758168926706591e-30,1.2598622613579797e-30,6.439599850792569e-32,1.1029930024011358e-38,1.3691220748092498e-32,4.7605463995833013e-35,6.159374278854619e-44,3.180003900428531e-32,6.328623759726268e-41,3.1926158953569933e-19,8.661772792022599e-58,7.7529647725160775e-62,2.0012089797267556e-45,1.561000282496113e-47,1.8528718915739395e-48,6.363458956661166e-44,3.7220613823478947e-62,7.266199574376524e-58
4.75321190719498e-19,0.8683593415781801,4.2710528836019466e-21,5.497427937468749e-22,3.7811099734958844e-33,5.706832977661404e-33,0.0,0.0,6.001346648059318e-18,8.853157960100732e-33,1.26796839024919e-41,1.468360562095874e-41,1.5377143344742766e-44,3.517364157144108e-54,3.99893701717482e-36,1.6586125495972054e-29,5.127075185327817e-41,1.1298723106242719e-29,5.647521819975061e-73,1.675715765682081e-57,7.456282734245936e-70,4.641930191369266e-69,6.385924782929066e-19,6.1823966023659426e-61,4.168694174789163e-48,1.2113221248908387e-75,3.187458539537715e-87,1.4930788355838265e-70,4.7357105358904625e-88,4.088087624500246e-85,3.5074664290675555e-47,4.24515084302449e-90,1.0995419796688979e-88,1.5112168000933066e-98,3.76,0.0,0.6900606595206444,0.9999999999969246,2.094493197916259e-42,1.557542174613626e-53,1.6232908009467148e-13,1.6232908009467282e-13,3.0753724530480138e-12,1.3114352673873716e-34,1.1298723106236373e-29,6.005617700953408e-18,6.047523200163436e-28,1.7626686002819103e-32,2.4932900811603016e-43,1.1597311255026598e-29,1.3481222499017208e-31,2.0589155361384904e-35,4.176811078016228e-30,5.914424827301137e-29,2.7037076361334554e-29,5.040269418451062e-30,2.5762592621329594e-31,4.43979572680483e-38,5.477379817983423e-32,1.9045285485357438e-34,4.928720403652062e-43,1.2722086294789478e-31,2.5318630864152632e-40,6.38592478309235e-19,1.3862515807671256e-56,1.24080369325274e-60,8.010492766748247e-45,1.2490373963796189e-46,1.4826729041449103e-47,5.0917340551137115e-43,5.956879264099955e-61,1.1628961169178128e-56
9.50693962685954e-19,0.8683593415782058,8.542569257210989e-21,1.0995452451516098e-21,1.5125670881805949e-32,2.2829189805174702e-32,0.0,0.0,1.2003344554544557e-17,3.5415513991545603e-32,1.0144710285762473e-40,1.1747999880323273e-40,1.2302889836781251e-43,2.814158508684635e-53,1.5997049924671398e-35,6.634990160586375e-29,4.102049606666972e-40,4.519857076461178e-29,1.8074856346976238e-71,2.6815349033699198e-56,2.3864775200750775e-68,1.4857084214995584e-67,1.2772542557904508e-18,9.892840898996683e-60,3.3352720583952785e-47,3.8769895506849e-74,2.0403467490853808e-85,4.778591282837906e-69,3.031337805904465e-86,2.6169507899474897e-83,2.806239576398915e-46,2.7174953382718117e-88,7.038619408978279e-87,1.934849335964776e-96,3.76,0.0,0.6900606595204821,0.9999999999938488,1.6757536584876058e-41,2.4923210054442786e-52,3.2467577593319677e-13,3.2467577593320197e-13,6.151078636870349e-12,5.246174370546824e-34,4.519857076456104e-29,1.2011887123843719e-17,2.4192061575686975e-27,7.051248237664878e-32,1.9948214581466325e-42,4.6393020528056623e-29,5.3929278897188466e-31,8.236332426088761e-35,1.6708604071662485e-29,2.3659624754346043e-28,1.0815710737626651e-28,2.0162718536584346e-29,1.0305875753425894e-30,1.7977489864716424e-37,2.1911302436358502e-31,7.6187342189247355e-34,3.943464772347206e-42,5.089248685359176e-31,1.0128288494623159e-39,1.27725425585577e-18,2.2182969168152833e-55,1.9855494087458755e-59,3.207941163358908e-44,9.993247952261225e-46,1.186288498211212e-46,4.07377404071871e-42,9.532271833741128e-60,1.8608771678537192e-55
1.9014395066188663e-18,0.8683593415782576,1.7085602006881223e-20,2.1991501487826437e-21,6.050514586089878e-32,9.132047533054957e-32,0.0,0.0,2.4007340367432593e-17,1.4166782047323676e-31,8.116153514398556e-40,9.398846081120673e-40,9.84278197032748e-43,2.2514336856855294e-52,6.399080350018772e-35,2.6541040604135834e-28,3.281795476738019e-39,1.8080164019843851e-28,5.78439991531855e-70,4.2907676135221566e-55,7.637475413348186e-67,4.754732213034084e-66,2.554577810685407e-18,1.5829350572177697e-58,2.6683444125200186e-46,1.240758071547261e-72,1.3059413832825224e-83,1.5292674629462977e-67,1.9402133158382799e-84,1.675032437985986e-81,2.2450982423335787e-45,1.739388745652681e-86,4.505212724786962e-85,2.4769219732907585e-94,3.76,0.0,0.6900606595201574,0.9999999999876974,1.3406665702483249e-40,3.987916441872259e-51,6.493691676100901e-13,6.493691676101112e-13,1.2302490990395637e-11,2.0985602292148074e-33,1.8080164019803256e-28,2.4024425969607284e-17,9.6772183992999e-27,2.8206140656496983e-31,1.595932927831188e-41,1.8557963337222255e-28,2.1572589418677755e-30,3.294667031676798e-34,6.683713587919381e-29,9.464235004697721e-28,4.326460339545458e-28,8.065415598787951e-29,4.1225180495504845e-30,7.364784884658663e-37,8.764877620085094e-31,3.047617699520417e-33,3.1549672063706253e-41,2.0357823100491497e-30,4.0514897736838465e-39,2.5545778109466948e-18,3.549510589669892e-54,3.17708986403676e-58,1.2860154134015286e-43,7.994977891914905e-45,9.490908725254943e-46,3.2591739585195804e-41,1.525264698437865e-58,2.977598182346168e-54
3.8029305944846915e-18,0.8683593415783613,3.417166751603028e-20,4.398359959330968e-21,2.4202551036157444e-31,3.6528933518211573e-31,0.0,0.0,4.8015331992878904e-17,5.666828111084864e-31,6.493076929475165e-39,7.519255339782957e-39,7.874413639764795e-42,1.8011897009321058e-51,2.559684216712565e-34,1.0616632237012031e-27,2.625498699171386e-38,7.232212769258172e-28,1.851079317423045e-68,6.865477606279262e-54,2.4441117140259163e-65,1.5215887540747525e-64,5.1092249200747885e-18,2.53276050920074e-57,2.1347263522712607e-45,3.970620120120162e-71,8.358407158084998e-82,4.893845094777894e-66,1.2417900349785895e-82,1.0720796253145825e-79,1.7961212311139476e-44,1.1132702692176636e-84,2.8834949768582566e-83,3.1706616337489173e-92,3.76,0.0,0.690060659519508,0.9999999999753946,1.0725587142574332e-39,6.380828577532897e-50,1.298755950963249e-12,1.298755950963333e-12,2.4605315640968692e-11,8.39445242394154e-33,7.232212769225696e-28,4.804950366106619e-17,3.8709661149256257e-26,1.1282685801371484e-30,1.2767766475681021e-40,7.42333636079595e-28,8.629211381216529e-30,1.3178936255251643e-33,2.6735398261082543e-28,3.7857710240176206e-27,1.7306193450304584e-27,3.2262318774450546e-28,1.6490407710364276e-29,3.0847737722649815e-36,3.506022378378874e-30,1.2190718847028733e-32,2.524051917890792e-40,8.143294910696135e-30,1.620636497365405e-38,5.1092249211199614e-18,5.679405355733986e-53,5.0835124221181045e-57,5.166460631161314e-43,6.396134125381664e-44,7.59296728866975e-45,2.607401057293438e-40,2.4405044747816974e-57,4.764312853777727e-53
7.605912770216342e-18,0.868359341578568,6.834379857356279e-20,8.79677959357264e-21,9.681119126736807e-31,1.4611722206439025e-30,0.0,0.0,9.603131524245249e-17,2.2667543030397497e-30,5.194523190826348e-38,6.015475661735167e-38,6.299606167185795e-41,1.4409688615225317e-50,1.023884101917088e-33,4.246696093584406e-27,2.1004238860704298e-37,2.8929145529504425e-27,5.9235679680552583e-67,1.0984963713613556e-52,7.821348818763979e-64,4.869203128109911e-63,1.0218519137251431e-17,4.052468365463259e-56,1.7078015943187893e-44,1.2706295364455149e-69,5.3495029218625084e-80,1.566060705634157e-64,7.947668838891791e-81,6.861498014008954e-78,1.436914045814269e-43,7.125127909648392e-83,1.8454876211924916e-81,4.0585758752311545e-90,3.76,0.0,0.6900606595182092,0.9999999999507889,8.580571547584695e-39,1.0209455539153219e-48,2.5975295176670546e-12,2.59752951766739e-12,4.921096471620472e-11,3.357847704936437e-32,2.8929145529244627e-27,9.609965904371112e-17,1.5484021971504858e-25,4.513120223526772e-30,1.0214334402869333e-39,2.96936474818344e-27,3.4517197064758805e-29,5.271628129317765e-33,1.069426807225273e-27,1.5143238143122772e-26,6.922547796665238e-27,1.2905058786252682e-27,6.596230195039009e-29,1.34496309630594e-35,1.4024232175208287e-29,4.876337165546984e-32,2.0192727879539546e-39,3.257351095264637e-29,6.482672862936294e-38,1.0218519141432165e-17,9.087199261313506e-52,8.133754743639824e-56,2.0844409128148153e-42,5.11696801906132e-43,6.074469964278584e-44,2.085945599871811e-39,3.904871895869083e-56,7.6230251315476e-52
1.521187712167964e-17,0.8683593415789819,1.3668806084556536e-19,1.759361891463608e-20,3.8724675316672695e-30,5.844718739045196e-30,0.0,0.0,1.9206328173632351e-16,9.067063329331682e-30,4.155643210509117e-37,4.812409083943958e-37,5.0397150824439296e-40,1.1527819289264993e-49,4.095557236611918e-33,1.6986870766869582e-26,1.680349078477209e-36,1.157171720432689e-26,1.8955600133605706e-65,1.7576101577522202e-51,2.5028622346191376e-62,1.558164058719504e-61,2.0437107565196234e-17,6.483990676272095e-55,1.3662497738363767e-43,4.066064342019326e-68,3.4237210191842506e-78,5.011442702098598e-63,5.0866290480664055e-79,4.3914190705646656e-76,1.1495380703407376e-42,4.560147164677944e-81,1.1811283554036534e-79,5.195059707414299e-88,3.76,0.0,0.6900606595156115,0.9999999999015775,6.864497971638553e-38,1.6335232704809875e-47,5.1950766510646156e-12,5.195076651065959e-12,9.842226196303646e-11,1.3431719759875596e-31,1.1571717204119051e-26,1.9219996980790941e-16,6.193640291093813e-25,1.8052572658992031e-29,8.17151601073839e-39,1.1877519388051032e-26,1.3806949381615728e-28,2.1086619780429703e-32,4.277728970538176e-27,6.057326067919933e-26,2.769033200031089e-26,5.1620497694677835e-27,2.638505506544841e-28,6.268212547687856e-35,5.609721402335472e-29,1.9505448048136806e-31,1.6154307191950894e-38,1.3029470616056525e-28,2.5931310776115463e-37,2.0437107581919257e-17,1.4539639243814928e-50,1.3014115338629201e-54,8.480491905157547e-42,4.093598692042053e-42,4.8596144386369135e-43,1.6687663776030044e-38,6.247846724422124e-55,1.2196939715582047e-50
3.042380582460624e-17,0.8683593415798095,2.73376586017321e-19,3.518729776708337e-20,1.5489910996142817e-29,2.3378935441303503e-29,0.0,0.0,3.841272147029609e-16,3.6268345549923966e-29,3.324524429635323e-36,3.849938686458292e-36,4.0317841996242345e-39,9.222282779970332e-49,1.638227059152138e-32,6.794765580963278e-26,1.344283248820982e-35,4.6286987616770373e-26,6.065821255866762e-64,2.8121890230854585e-50,9.278857399760873e-61,5.776579270625616e-60,4.087428439545192e-17,1.0374418277360187e-53,1.0930036877548787e-42,1.507411510846015e-66,2.4842422055764403e-76,1.6066328352666895e-61,3.255684754120431e-77,3.713031238406148e-74,9.196332045966915e-42,3.856252544174482e-79,9.988265183705585e-78,1.1640524458318421e-85,3.76,0.0,0.6900606595104162,0.9999999998031547,5.491614670615593e-37,2.61364553674324e-46,1.0390170917819541e-11,1.0390170917824913e-11,1.9684485284213872e-10,5.372910067278086e-31,4.6286987615107645e-26,3.844005913319397e-16,2.477462416942879e-24,7.22104738343062e-29,6.537232202735684e-38,4.7510198241653786e-26,5.522794061756887e-28,8.434669371449037e-32,1.7110959269334183e-26,2.422936590214451e-25,1.1076160946866098e-25,2.0648251584364352e-26,1.0554048933624376e-27,3.2179594394181696e-34,2.2438942672266116e-28,7.802199202117737e-31,1.2923495505570048e-37,5.2118014716362465e-28,1.0372940636849691e-36,4.087428446234418e-17,2.326351871810023e-49,2.082267027163842e-53,3.5063543845226267e-41,3.274888646988777e-41,3.887706959587563e-42,1.3350170548172402e-37,9.996595797201876e-54,1.9515182675208663e-49
6.084766323045943e-17,0.868359341581465,5.467536388718356e-19,7.037465631325973e-20,6.195973458313428e-29,9.35158689120019e-29,0.0,0.0,7.682550805518172e-16,1.4507356664946866e-28,2.65962348509548e-35,3.0799555128037776e-35,3.225432331816139e-38,7.377837146830837e-48,6.552916555307655e-32,2.717909683768725e-25,1.0754281905592228e-34,1.851481945794735e-25,1.9410674715015043e-62,4.49951265274023e-49,2.981938689175399e-59,1.8564144770326634e-58,8.174863795342758e-17,1.6599096318396913e-52,8.744052485962314e-42,4.844356347782234e-65,1.592896462673134e-74,5.141533842985852e-60,2.0838472641946008e-75,2.385371947960452e-72,7.357076867516364e-41,2.4773943021427188e-77,6.416797945461129e-76,1.4949824604788815e-83,3.76,0.0,0.6900606595000256,0.9999999996063091,4.393298253540524e-36,4.181839490999056e-45,2.0780359451168594e-11,2.0780359451190087e-11,3.9369002014209975e-10,2.149333559775489e-30,1.8514819456617163e-25,7.688018343625352e-16,9.909862268739912e-24,2.88842259079586e-28,5.229793517784382e-37,1.9004103353415342e-25,2.2091206448775065e-27,3.3738720457179717e-31,6.844392308228034e-26,9.691758694153276e-25,4.430469995260308e-25,8.25931113221043e-26,4.221624995206177e-27,1.8557205665729498e-33,8.975588480138327e-28,3.120883761927381e-30,1.0338815979685455e-36,2.084723216247809e-27,4.149493489208746e-36,8.174863822099698e-17,3.7221705369927416e-48,3.331633951593913e-52,1.4938628960345723e-40,2.6199147671083703e-40,3.110171765926995e-41,1.0680152147733989e-36,1.5994585098475797e-52,3.122435406740961e-48
1.2169537804216584e-16,0.8683593415847761,1.0935077546248897e-18,1.4074937677074074e-19,2.4783919040597465e-28,3.7406377935299968e-28,0.0,0.0,1.5365108119118551e-15,5.802946353726097e-28,2.127700359655668e-34,2.463966229152633e-34,2.58034804412688e-37,5.902274060070911e-47,2.6211682776038847e-31,1.0871645610137418e-24,8.603431843834277e-34,7.405933186485675e-25,6.2114233503705194e-61,7.199228414575609e-48,9.54348593762468e-58,5.941324514094069e-57,1.634973446592361e-16,2.6558577427741866e-51,6.995263196996809e-41,1.550402646315506e-63,1.0194857791540286e-72,1.645295795084348e-58,1.3339239887800397e-73,1.526730678961578e-70,5.885666366198952e-40,1.5856376099440618e-75,4.106999757901761e-74,1.913630500431532e-81,3.76,0.0,0.6900606594792443,0.9999999992126182,3.514641209198251e-35,6.690948456229164e-44,4.156073651722353e-11,4.15607365173095e-11,7.873802969090559e-10,8.598674106054046e-30,7.405933185421524e-25,1.5376043203538662e-15,3.9639474276459814e-23,1.1553697425656869e-27,4.1838379131482634e-36,7.601646087789203e-25,8.836489886658506e-27,1.349549681937859e-30,2.7377585818297645e-25,3.876705950072822e-24,1.7721891111349266e-24,3.3037265503017653e-25,1.6886511146435126e-26,1.197117104521711e-32,3.5902376732104506e-27,1.2483543885900658e-29,8.271060092868308e-36,8.33889798056189e-27,1.6600480179328215e-35,1.6349734572951439e-16,5.955478469960502e-47,5.330619208197799e-51,6.706011456887083e-40,2.0959333089650272e-39,2.488139947685133e-40,8.544127839039347e-36,2.5591358391564428e-51,4.995901108224914e-47
2.433908076655786e-16,0.8683593415913979,2.1870160263071937e-18,2.814988311462249e-19,9.913578327806638e-28,1.4962561201124368e-27,0.0,0.0,3.0730222732812334e-15,2.3211792780399894e-27,1.702160908393437e-33,1.9711737004114213e-33,2.064279610492375e-36,4.7218209426371695e-46,1.0484676355298707e-30,4.3486595969013264e-24,6.882747928165358e-33,2.9623747721007695e-24,1.9876566436587472e-59,1.1518771991599325e-46,3.053930166574664e-56,1.9012329703873902e-55,3.2699475643028183e-16,4.249374784652629e-50,5.5962382643333555e-40,4.9613143698138415e-62,6.524716506583084e-71,5.264950129062534e-57,8.540447860400354e-72,9.771095321093544e-69,4.708535649650182e-39,1.0148215239964536e-73,2.6284846394522487e-72,2.4494498198049584e-79,3.76,0.0,0.6900606594376819,0.9999999984252362,2.811714009176467e-34,1.070552163401762e-42,8.312149064676068e-11,8.312149064710461e-11,1.5747606191111722e-09,3.440538256237406e-29,2.962374771249448e-24,3.075209292057087e-15,1.5855794750524853e-22,4.621480212855552e-27,3.347071564775171e-35,3.040659332456254e-24,3.534598429529767e-26,5.398200488833429e-30,1.0951037151906852e-24,1.5506828791124034e-23,7.08875858842117e-24,1.3214910377831319e-24,6.754606949370005e-26,8.427098241201468e-32,1.4360955246413098e-26,4.993419862819843e-29,6.616850164377346e-35,3.3355601036440583e-26,6.642190719216152e-35,3.2699476071139644e-16,9.528768687239023e-46,8.528993102872745e-50,3.266851662248494e-39,1.6767471740357789e-38,1.9905130611475104e-39,6.83530445904292e-35,4.0946180895679095e-50,7.99344378541077e-46
3.650862372889914e-16,0.86835934159802,3.280524338165787e-18,4.2224829898224353e-19,2.1066367085228045e-27,3.1795453266201597e-27,0.0,0.0,4.609533733299916e-15,4.93250642508963e-27,4.867117011213352e-33,5.636325313041986e-33,5.9066591918267125e-36,1.3501457950941781e-45,2.2279939208726394e-30,9.240902463718483e-24,1.9680359069168758e-32,6.295047917114023e-24,9.298701653314902e-59,4.391532400281677e-46,1.3501117687308409e-55,8.405159468855314e-55,4.904921665607564e-16,1.5640523840555786e-49,1.600178761336415e-39,2.193347351134246e-61,3.453865564863867e-70,2.461226980308829e-56,4.762531477706865e-71,4.8492118157749155e-68,1.3463471906179993e-38,5.0373389019280967e-73,1.3047059598777661e-71,1.2639917623169024e-78,3.76,0.0,0.6900606593961195,0.9999999976378546,8.03974551055744e-34,3.940343197840017e-42,1.2468224477372518e-10,1.2468224477445602e-10,2.362140709981561e-09,7.312946087971901e-29,6.295047914679772e-24,4.612814263480866e-15,3.3693566994438995e-22,9.820646037109695e-27,9.570533655506415e-35,6.461401583868949e-24,7.511024645317459e-26,1.1471177187065277e-29,2.3270955159118214e-24,3.295201435216878e-23,1.5063613247778027e-23,2.8081687142793396e-24,1.4353541614051253e-25,2.3251820881391017e-31,3.0517032733197924e-26,1.0611019259703038e-28,1.9581388656958796e-34,7.088065664194575e-26,1.4118021664487036e-34,4.904921756581257e-16,3.5965043078267406e-45,3.2191525168513625e-49,7.800467536013617e-39,4.794449251071652e-38,5.909336548074017e-39,1.954483538470684e-34,1.5454578731221319e-49,3.0123750785432734e-45
6.08477096535817e-16,0.8683593416112637,5.467541122588892e-18,7.037472884964918e-19,5.824239362545749e-27,8.790513969662128e-27,0.0,0.0,7.6825566479345e-15,1.3636930729717087e-26,2.236746397071617e-32,2.590245928397496e-32,2.715470195609177e-35,6.204768933029498e-45,6.1597483555957404e-30,2.5548379365905404e-23,9.044362502609159e-32,1.740396389129505e-23,1.3581290180903375e-57,3.6113161536679545e-45,2.1772981521130523e-54,1.3554831923067556e-53,8.174869802594205e-16,1.203395461638896e-48,7.353886463154727e-39,3.537170590411314e-60,9.67471607800219e-69,3.599557876742631e-55,1.2393828955790044e-69,1.5335161349459497e-66,6.187314110468375e-38,1.5944657917106825e-71,4.12973831883939e-70,8.528442402463524e-77,3.76,0.0,0.6900606593129945,0.9999999960630923,3.694768694961047e-33,3.031733188005073e-41,2.0780375301736336e-10,2.0780375301938388e-10,3.936899966395971e-09,2.0230314163482997e-28,1.7403963880108137e-23,7.68802420521067e-15,9.315281116388483e-22,2.7151197912159423e-26,4.398262108500525e-34,1.786387583402566e-23,2.076579127063274e-25,3.171443438533532e-29,6.4337345474647234e-24,9.110263667629079e-23,4.1646462719508835e-23,7.763761229496298e-24,3.9683328066945534e-25,1.0238303451981896e-30,8.437062729991486e-26,2.9336357529829405e-28,9.157885688769566e-34,1.9596417023280538e-25,3.905491835625022e-34,8.17487005410973e-16,2.832410369600194e-44,2.5352284847835495e-48,2.7685530749534297e-38,2.2033507460643428e-37,2.768058337117824e-38,8.982112835097023e-34,1.2171179085148411e-48,2.3690799082823483e-44
8.2752886985796e-16,0.8683593416231832,7.435856358381437e-18,9.570964225507713e-19,1.037125443693018e-26,1.5653307931971015e-26,0.0,0.0,1.0448277266741492e-14,2.428333402590752e-26,5.034893961573063e-32,5.830617714468003e-32,6.115454777366975e-35,1.396687283698673e-44,1.0968687046472293e-29,4.5494095236510986e-23,2.035876952583821e-31,3.099131236076806e-23,4.8625712185257517e-57,1.0532560578241852e-44,8.074520031248052e-54,5.026815533641072e-53,1.111782307287492e-15,3.314198866966431e-48,1.6553598585643784e-38,1.3117619225060774e-59,4.200259270180171e-68,1.2894174356956843e-54,5.305269859721053e-69,7.031768340491656e-66,1.3927585062252062e-37,7.314129646577444e-71,1.8943846364235145e-69,4.878777441072512e-76,3.76,0.0,0.6900606592381822,0.999999994645807,8.316887486214005e-33,8.349512182153572e-41,2.8261311042832525e-10,2.8261311043192323e-10,5.35418254973119e-09,3.603984237656998e-28,3.0991312335586407e-23,1.0455713151864615e-14,1.6587756256887196e-21,4.8348237835071414e-26,9.900444129253181e-34,3.181027029371237e-23,3.6977742727448e-25,5.647401371784614e-29,1.1456574590163947e-23,1.6222680988154691e-22,7.41600120619999e-23,1.3824958906488712e-23,7.066425637529964e-25,2.2728625065127713e-30,1.5023909444687828e-25,5.223937153685449e-28,2.109031561351006e-33,3.4895411946346304e-25,6.957445563745522e-34,1.111782352074956e-15,7.936504069834503e-44,7.103790684402042e-48,5.652337659606886e-38,4.95972028660268e-37,6.387576186848921e-38,2.0218742893859864e-33,3.410402762413162e-48,6.631518794401566e-44
1.046580643180103e-15,0.8683593416351028,9.404171731577724e-18,1.2104456026399422e-18,1.6189689689606348e-26,2.4435045325426157e-26,0.0,0.0,1.3213997880929147e-14,3.790662782717606e-26,9.516277567122059e-32,1.10202470217506e-31,1.156287434945045e-34,2.639829870568688e-44,1.7122275437661796e-29,7.101692550451924e-23,3.8479399373349403e-31,4.837788990189288e-23,1.284958086435864e-56,2.410055910143757e-44,2.112197279045673e-53,1.3149544528315734e-52,1.4060776287048533e-15,7.46456840483414e-48,3.1287524955172346e-38,3.4314122566389796e-59,1.2570386557712795e-67,3.4068456579467424e-54,1.5873123715183943e-68,2.035643901547626e-65,2.6324048015112557e-37,2.1178765436123204e-70,5.485313069551178e-69,1.5068387257727761e-75,3.76,0.0,0.6900606591633698,0.9999999932285223,1.5719458842827623e-32,1.8805598541326006e-40,3.5742246783048866e-10,3.574224678361051e-10,6.77146434191932e-09,5.6283674739108365e-28,4.8377889854297893e-23,1.3223402097562894e-14,2.589372211594415e-21,7.547227862521326e-26,1.8712483968223382e-33,4.9656280471393635e-23,5.772281097747607e-25,8.81567351720413e-29,1.788387368677834e-23,2.532383457853258e-22,1.1576482553570614e-22,2.1580956331497922e-23,1.1030791029116499e-24,4.256275751450586e-30,2.3452535100079266e-25,8.154641182500463e-28,4.054843747393776e-33,5.447222867283207e-25,1.0865333269435763e-33,1.4060776986187176e-15,1.8147228839957095e-43,1.6243185710679078e-47,9.961090862203483e-38,9.374193723285033e-37,1.2298892410335236e-37,3.821487904671665e-33,7.798062094990007e-48,1.5150073101223702e-43
