Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3CF3(1),O2(2),H2O(3),CH4(4),CH2CF2(57),HF(38),O2(161),S(164),CF2O(49),S(125),C2HF(58),S(463),C2HF(468),C2H2F3(68),S(165),S(464),S(130),C2H2F2(59),C2H3F2(65),C2H2F3(67),CF2(43),CHFCF2(55),CF2CH(73),C2HF2(72),S(179),C2H3F2(64),CHF2(82),CHF3(42),S(1244),S(1385),CF2O2(181),CF2O2(276),CH2F2(41),S(203),S(1542),CHO2(322),C2F(467),S(174),S(413),S(1894),C2H3F2(66),C2HF4(54),CHFO(47),S(2753),S(512),CF2CF2(61),C2HF3(169),C2HF4(69),C2HFO(577),S(3833),S(2867),F(37),S(344),CFO(51)
7.77203691293051e-06,0.9383904966343922,0.0009373563831498381,0.0003494696080891789,0.00023506721438747556,0.005605560072328076,0.0,0.0,0.0032005164425105014,8.725440478538975e-05,0.011016151400315031,0.00030497191624262085,0.0005853496730170967,1.5309647120186984e-10,8.342473827079668e-08,1.0638599261991003e-05,0.0002127949669619342,0.0038622446658309784,8.4156687135333e-06,2.8732125035560014e-08,2.4677399735386578e-08,4.920197780517021e-10,4.782475509770595e-07,1.5098712553018974e-07,5.836214402530394e-08,6.425670961929214e-07,2.952094684860883e-10,3.1316906609132237e-07,5.751262662100668e-08,8.945448870771969e-10,6.884071920358208e-07,1.403194445466578e-10,1.145896391515486e-10,2.1515919346543466e-08,3.76,0.0,0.0838782969582592,0.9820283920871681,0.006104947758338341,0.00030817549400348156,0.585539343176223,0.6385671243868781,0.0020805395766879445,3.155668851578841e-10,0.0018323854665482798,0.0003223212365828309,0.01644665557289075,5.0426820253440865e-09,4.7422258324342157e-07,5.892879156202982e-06,5.89170621692468e-05,4.366925182473136e-05,5.406727964835705e-08,0.0018713539386181538,3.676536618225012e-05,1.3145744039910851e-05,0.010007583779583332,0.004096057606614909,0.0012534757115687826,0.0001687824259949196,0.0004014865418320335,1.0800014003881362e-05,0.003426162172742698,0.0002607699840962624,1.341114097169494e-07,4.585288094261671e-12,1.3412131595478674e-06,4.3678052381522287e-08,0.0006969260216526559,6.78604168062792e-09,8.641591463237198e-13,5.836951844344344e-08,7.642343671265612e-05,1.9681286304736055e-08,1.2333686675668514e-07,7.082083129776182e-11,2.8818737175384124e-06,1.904680443993935e-07,0.00010414133042791519,5.251708735821358e-12,8.64716606624549e-10,7.274538124537044e-06,2.804912562797816e-08,2.0728849461841813e-07,2.6105169165437228e-05,1.5365645675404852e-11,2.98778060591705e-06,3.6880337993177076e-06,2.4996195898684385e-05,8.504874674663946e-07
7.791016596238336e-06,0.9384890233238016,0.0009428898183089614,0.00035177574368540636,0.00023708550444118568,0.005649169583688453,0.0,0.0,0.0032227215157578444,8.851428345748485e-05,0.01112710159039993,0.000307959183862021,0.000589575084115204,1.5605468939863832e-10,8.452171144849285e-08,1.0713883595429919e-05,0.00021441168725267937,0.0038914230674252834,8.524086173188024e-06,2.8885512056982273e-08,2.51008120998094e-08,4.99236127132331e-10,4.818753756595633e-07,1.5359923768800054e-07,5.916691333332936e-08,6.531734906493884e-07,3.0167916088570795e-10,3.1852760382486707e-07,5.850306735079578e-08,9.085779207142279e-10,6.952027564040208e-07,1.423991545153119e-10,1.1654108215956573e-10,2.1889018128678116e-08,3.76,0.0,0.08342550413340295,0.9818882401146337,0.006163763110200357,0.0003110371839292483,0.5857268823445001,0.6390630752576447,0.0020802426932361134,3.15589758269265e-10,0.0018472691500895223,0.0003226863245185746,0.016514121358459588,5.047153512712538e-09,4.761743993343887e-07,5.901095247032738e-06,5.939293875136249e-05,4.4080502821323185e-05,5.420164664373615e-08,0.0018791892479047584,3.6990332897222466e-05,1.3167486752723635e-05,0.01010483829295206,0.004117089939082937,0.0012629854961850756,0.00017006130749294774,0.0004044661063605778,1.0866347009274623e-05,0.0034521212777443135,0.0002646017558998138,1.3507389428565606e-07,4.618187156022753e-12,1.3541244140931983e-06,4.409738735496257e-08,0.0007055399522786641,6.826708370594762e-09,8.703582654571259e-13,5.877991425846135e-08,7.692618694283964e-05,1.982120410424929e-08,1.2424440112136048e-07,7.166442941038558e-11,2.900640512385806e-06,1.9320247615273054e-07,0.00010582932462427237,5.325794324260887e-12,8.657965707463504e-10,7.412510881384777e-06,2.8193303449556685e-08,2.1081523724703516e-07,2.6340203487552734e-05,1.550015560518388e-11,3.0184743021872813e-06,3.7133303371423476e-06,2.528457967208269e-05,8.644068310982743e-07
7.809996279546162e-06,0.9385873623979298,0.0009484360093384489,0.0003540894576076957,0.00023911653751750733,0.005693038453352456,0.0,0.0,0.003244964561937155,8.978747771393076e-05,0.011238902265930268,0.000310968571697701,0.0005938141634953738,1.5906015505022593e-10,8.562947892297368e-08,1.0789453786984192e-05,0.00021603548957942152,0.003920747823685418,8.633676844486583e-06,2.9039373417024118e-08,2.553088315513503e-08,5.065362943986546e-10,4.855213650524915e-07,1.5625223633552124e-07,5.997966799812463e-08,6.63936583408843e-07,3.0827466736274873e-10,3.2396445274528465e-07,5.950782864153138e-08,9.227896429773953e-10,7.020478524084979e-07,1.4450218835030092e-10,1.1852075941318527e-10,2.2267544185871214e-08,3.76,0.0,0.08297499741095303,0.9817471767614475,0.006223059494668072,0.000313917298063323,0.5859107844941305,0.6395568317862713,0.0020799438626846233,3.156105200962376e-10,0.0018622822154712201,0.00032304465489687775,0.016581754394927747,5.051513122325533e-09,4.781310120997009e-07,5.9092048562809845e-06,5.9870300943680276e-05,4.449427334970065e-05,5.43360985386435e-08,0.0018870389450413418,3.721566823299897e-05,1.318903011841293e-05,0.01020278139237037,0.004138175309727748,0.0012725306017204944,0.0001713449002928989,0.0004074558281706096,1.0932790301114316e-05,0.003478163169197149,0.00026847747963498677,1.360391955715628e-07,4.651182387156614e-12,1.3671244404701759e-06,4.45195923898638e-08,0.000714245712943383,6.867419683444628e-09,8.765754871584129e-13,5.919145672244574e-08,7.742905575702387e-05,1.9961319373914153e-08,1.2515444397029265e-07,7.25161639684232e-11,2.9194527662856887e-06,1.9597071683845883e-07,0.00010754042400380489,5.400771057907942e-12,8.668606528964866e-10,7.55271799292473e-06,2.833784552428844e-08,2.1439165029172496e-07,2.6576738605810734e-05,1.5635469576153765e-11,3.0494071504580384e-06,3.73869952824147e-06,2.5575432944938626e-05,8.785599850674491e-07
7.828975962853989e-06,0.938685516201898,0.000953994752212049,0.0003564106739565679,0.00024116031317658628,0.005737167415447584,0.0,0.0,0.003267244216915114,9.107402944840109e-05,0.011351556931687963,0.00031400016403172195,0.0005980667517733687,1.6211337694140035e-10,8.674807940427179e-08,1.0865307809312043e-05,0.0002176663459356554,0.003950218742406574,8.74444994872449e-06,2.9193710303165586e-08,2.5967708761347472e-08,5.139208186339952e-10,4.891854931445574e-07,1.589466516864184e-07,6.080042593485325e-08,6.748584045811758e-07,3.1499801739452243e-10,3.29480496180976e-07,6.052706477046543e-08,9.371815376310518e-10,7.089425192482362e-07,1.4662866441552854e-10,1.2052897627077592e-10,2.2651556016180762e-08,3.76,0.0,0.08252676551038803,0.9816051997126088,0.00628283966841961,0.00031681586760773237,0.5860910572203075,0.6400484064827763,0.0020796431083567437,3.156289817898444e-10,0.001877425784243043,0.00032339619163032564,0.01664955581738033,5.055760332388919e-09,4.800924542278517e-07,5.9172073779295965e-06,6.034912282587512e-05,4.4910559445277574e-05,5.4470634982991596e-08,0.0018949029892115252,3.74413607750882e-05,1.3210372919108958e-05,0.010301415016195485,0.004159313650312459,0.0012821107001585194,0.0001726331598691821,0.00041045558865736466,1.099934058409584e-05,0.0035042867560804917,0.00027239741911570586,1.3700726884033776e-07,4.684272258598609e-12,1.3802134380853195e-06,4.494467376484182e-08,0.0007230439992399211,6.908173221981348e-09,8.828105292247365e-13,5.960412752107413e-08,7.793201560284727e-05,2.010162221257787e-08,1.2606695205176515e-07,7.337612274247717e-11,2.9383096905159342e-06,1.9877301523085844e-07,0.00010927485699576438,5.476644926459942e-12,8.67908769797179e-10,7.695187407675155e-06,2.848275138809403e-08,2.1801819579463544e-07,2.681477708684622e-05,1.57715881040646e-11,3.0805802178535923e-06,3.7641405249733126e-06,2.586876688031505e-05,8.929504771114353e-07
7.847955646161815e-06,0.938783487074809,0.0009595658417839453,0.00035873931599744117,0.00024321682990578598,0.005781557197146213,0.0,0.0,0.003289559106882019,9.237397907568841e-05,0.011465069073795669,0.00031705404462789485,0.0006023326879335884,1.6521486402940636e-10,8.787755082439456e-08,1.094144360752006e-05,0.00021930422777523053,0.003979835620558049,8.856414718069501e-06,2.934852390095837e-08,2.6411385684369793e-08,5.213902352155234e-10,4.928677329035325e-07,1.6168301713692421e-07,6.162920409003783e-08,6.859410001429304e-07,3.218512575273336e-10,3.350766211505358e-07,6.156093050614094e-08,9.517550871887629e-10,7.158867914249371e-07,1.487786993348404e-10,1.2256603906147494e-10,2.3041112296786435e-08,3.76,0.0,0.08208079719810192,0.9814623067283305,0.006343106384007112,0.000319732922978369,0.5862677081095455,0.6405378118194767,0.002079340407439386,3.1564527482112274e-10,0.0018927009817233836,0.0003237408992299967,0.016717526764495557,5.059894631249721e-09,4.820587585210809e-07,5.925102215840967e-06,6.082937818101052e-05,4.532935689271139e-05,5.460525561223681e-08,0.0019027813387271053,3.76673990502065e-05,1.3231513957060244e-05,0.0104007410783502,0.004180504891647628,0.0012917254593003144,0.00017392604113757281,0.0004134652677965144,1.1065994545432302e-05,0.0035304909357578157,0.0002763618357380019,1.379780688748354e-07,4.7174552230832234e-12,1.3933916025230656e-06,4.537263761910327e-08,0.00073193550605395,6.948966577120115e-09,8.890630959891786e-13,6.001790790808886e-08,7.84350390997144e-05,2.0242102652764217e-08,1.2698188167500303e-07,7.424430911158454e-11,2.957210490948982e-06,2.0160961890915327e-07,0.0001110328523571022,5.553421870085412e-12,8.689408396150853e-10,7.839947207345666e-06,2.8628020570351117e-08,2.216953355131973e-07,2.7054321429166766e-05,1.5908511625944617e-11,3.111994567495629e-06,3.7896524755213835e-06,2.6164592586985516e-05,9.075818814326391e-07
7.866935329469641e-06,0.9388812773232234,0.000965149071355988,0.0003610753058311538,0.0002452860846662766,0.0058262085157238085,0.0,0.0,0.0033119078445266368,9.368736489703815e-05,0.011579442151707815,0.00032013029651024486,0.0006066118086746468,1.6836512508322275e-10,8.901792999761327e-08,1.1017859087992394e-05,0.00022094910579268626,0.004009598239783336,8.969580399319e-06,2.9503815392882433e-08,2.686201197561163e-08,5.289450745428385e-10,4.965680558264901e-07,1.6446187055660884e-07,6.246601810517583e-08,6.971864385326925e-07,3.2883645830577226e-10,3.407537198359787e-07,6.260958129944442e-08,9.66511771642866e-10,7.228806967088972e-07,1.5095240748230428e-10,1.246322554458206e-10,2.343627195338301e-08,3.76,0.0,0.08163708130646821,0.9813184955756677,0.006403862387914008,0.0003226684934756292,0.5864407447368108,0.6410250602156382,0.0020790357715316145,3.156592831840172e-10,0.001908108938492108,0.00032407874306744167,0.01678566837987958,5.063915521814389e-09,4.840299579382299e-07,5.932888788268201e-06,6.13110403748287e-05,4.575066112169983e-05,5.473996004140962e-08,0.0019106739506661243,3.789377150660729e-05,1.3252452063422101e-05,0.010500761458013949,0.0042017489631968165,0.0013013745410721915,0.00017522349822946193,0.00041648474357260736,1.113274885041513e-05,0.003556774589298671,0.0002803709874154437,1.3895154982463532e-07,4.750729713047727e-12,1.4066591239189321e-06,4.580348992614319e-08,0.0007409209271819962,6.98979732559268e-09,8.9533289565632e-13,6.043277909096978e-08,7.893809911489357e-05,2.038275063671623e-08,1.2789918860040352e-07,7.512079678013769e-11,2.976154366079532e-06,2.0448077369364983e-07,0.00011281463928145379,5.631107775338319e-12,8.699567826804775e-10,7.987025659929266e-06,2.8773652591181135e-08,2.2542353067612537e-07,2.7295374034576727e-05,1.604624054212568e-11,3.1436512567586555e-06,3.815234522387008e-06,2.6462921095954682e-05,9.224578094580083e-07
7.885915012777468e-06,0.9389788892512156,0.0009707442327034571,0.00036341856438414067,0.00024736807286066713,0.005871122078272644,0.0,0.0,0.0033342890290484956,9.50142230297095e-05,0.011694679597244668,0.00032322900193876004,0.0006109039483997807,1.7156466850634448e-10,9.016925261231253e-08,1.109455211816144e-05,0.0002226009499151262,0.004039506366081327,9.083956253021394e-06,2.9659585958190364e-08,2.7319687003343807e-08,5.365858618432848e-10,5.002864319164141e-07,1.6728375433178184e-07,6.331088235392364e-08,7.085968111164959e-07,3.359557142681982e-10,3.465126895953375e-07,6.367317327744875e-08,9.814530681395045e-10,7.299242560447659e-07,1.5314990104762838e-10,1.2672793439701802e-10,2.383709415752843e-08,3.76,0.0,0.08119560673452217,0.9811737641031484,0.006465110420053649,0.0003256226072566824,0.5866101746664817,0.64151016403689,0.0020787291730483943,3.1567118211144246e-10,0.0019236507903872889,0.0003244096893972615,0.016853981811924507,5.067822522038661e-09,4.860060855908122e-07,5.940566528316049e-06,6.179408235149404e-05,4.6174467199673976e-05,5.487474786475037e-08,0.0019185807808480323,3.812046651589395e-05,1.327318609947397e-05,0.010601477998644873,0.004223045793054511,0.0013110576014784513,0.0001765254844851582,0.0004195138919617209,1.1199600141637585e-05,0.003583136581367435,0.0002844251284193367,1.3992766516908454e-07,4.7840941364803945e-12,1.4200161868324494e-06,4.623723646395841e-08,0.000750000955173015,7.030663029063907e-09,9.016196228281342e-13,6.084872181755572e-08,7.944116877582642e-05,2.0523556017136287e-08,1.2881882798724373e-07,7.600556934366016e-11,2.9951405073227462e-06,2.0738672354748986e-07,0.00011462044736630421,5.709708458191229e-12,8.70956521543027e-10,8.136451219992175e-06,2.891964696128971e-08,2.292032418546406e-07,2.7537937205760407e-05,1.6184775156191707e-11,3.175551337013312e-06,3.840885802511483e-06,2.676376335738146e-05,9.375819101605928e-07
7.904894696085294e-06,0.939076325151088,0.0009763511162259647,0.00036576901149580133,0.00024946278842284013,0.005916298582177386,0.0,0.0,0.0033567012472584257,9.635458749868899e-05,0.011810784815659212,0.0003263502424409343,0.0006152089393860333,1.7481400234917474e-10,9.133155330171735e-08,1.117152052928297e-05,0.00022425972935432597,0.00406955975067766,9.199551551391078e-06,2.981583677264754e-08,2.7784511384666394e-08,5.443131173822787e-10,5.040228297887239e-07,1.7014921505613159e-07,6.416381000532318e-08,7.201742309085747e-07,3.432111422676235e-10,3.523544325630539e-07,6.475186318197583e-08,9.96580451114969e-10,7.370174839442057e-07,1.5537129009672782e-10,1.2885338609064817e-10,2.424363830378636e-08,3.76,0.0,0.08075636244343751,0.9810281101498584,0.006526853213693258,0.00032859529139391463,0.5867760054543371,0.6419931355988238,0.002078420633968941,3.156807723750345e-10,0.0019393276780773011,0.00032473370530980357,0.016922468213254722,5.071615164258239e-09,4.879871747260976e-07,5.948134883151742e-06,6.227847666237903e-05,4.660076985207296e-05,5.500961865694827e-08,0.0019265017839052451,3.834747238053921e-05,1.3293714955302094e-05,0.0107028925096755,0.00424439530803015,0.001320774291015204,0.0001778319525094933,0.000422552587075425,1.1266545042195793e-05,0.0036095757614065956,0.00028852450948094036,1.409063677979449e-07,4.817546883187941e-12,1.433462970503788e-06,4.667388285395491e-08,0.0007591762812387596,7.0715612372137336e-09,9.0792298019571e-13,6.12657168859267e-08,7.994422146463056e-05,2.0664508564686808e-08,1.2974075448980607e-07,7.689873064333135e-11,3.014168099584204e-06,2.103277106245761e-07,0.00011645050654160506,5.789229680423727e-12,8.719399809103277e-10,8.288252514122443e-06,2.906600318254366e-08,2.3303492890999497e-07,2.7782013151342716e-05,1.6324115748807307e-11,3.207695853802514e-06,3.866605447842534e-06,2.7067130243370888e-05,9.529578674600387e-07
7.92387437939312e-06,0.9391735872866087,0.0009819695110677646,0.00036812656598100445,0.00025157022387012264,0.0059617387154078305,0.0,0.0,0.003379143074404436,9.770849028905494e-05,0.01192776118622468,0.0003294940988308771,0.0006195266119120637,1.7811363405548522e-10,9.250486567393551e-08,1.12487621184514e-05,0.00022592541264370247,0.004099758130610105,9.316375576469766e-06,2.997256900853021e-08,2.8256586941534448e-08,5.521273564962166e-10,5.077772167312689e-07,1.7305880330686814e-07,6.502481301632956e-08,7.31920831717206e-07,3.506048802392299e-10,3.582798553534754e-07,6.584580832201343e-08,1.0118953917466356e-09,7.44160388679325e-07,1.5761668244672047e-10,1.3100892177655958e-10,2.465596399198804e-08,3.76,0.0,0.08031933745332917,0.9808815316442533,0.006589093495297594,0.0003315865719128974,0.5869382446492046,0.6424739871695154,0.002078110125628384,3.1568824941566533e-10,0.001955140746741303,0.00032505075870852663,0.01699112874028177,5.075292994336895e-09,4.899732587138305e-07,5.95559331355865e-06,6.276419548660666e-05,4.702956347604391e-05,5.5144571973985836e-08,0.0019344369133313063,3.8574777339761394e-05,1.3314037548813935e-05,0.010805006767573785,0.004265797433703979,0.0013305242549756747,0.00017914285421251209,0.00042560070126233264,1.1333580156582136e-05,0.0036360909645003236,0.00029266937783116383,1.418876100176662e-07,4.851086321078988e-12,1.4469996490537817e-06,4.711343453373891e-08,0.0007684475951518008,7.112489487146939e-09,9.142426542736035e-13,6.168374461074578e-08,8.044723081498586e-05,2.08055979733746e-08,1.3066492223687522e-07,7.780024756066763e-11,3.0332363217587594e-06,2.1330397525206843e-07,0.0001183050470083736,5.869677136251109e-12,8.729070874712855e-10,8.442458329966192e-06,2.921272074835979e-08,2.3691905085709684e-07,2.8027603989150328e-05,1.646426250140901e-11,3.2400858469177105e-06,3.892392585804425e-06,2.7373032549411263e-05,9.68589398305743e-07
7.942854062700947e-06,0.939270677947574,0.0009875992051327609,0.00037049114561186444,0.0002536903702602438,0.006007443156156692,0.0,0.0,0.0034016130740546755,9.907596125703508e-05,0.012045612061086295,0.00033266065117907976,0.0006238567942274534,1.8146407089708272e-10,9.368922226787497e-08,1.1326274647978278e-05,0.00022759796762368879,0.004130101228273734,9.43443761992923e-06,3.012978383406613e-08,2.8736016743829945e-08,5.600290894425966e-10,5.115495587238263e-07,1.7601307373727572e-07,6.589390208285215e-08,7.438387688290057e-07,3.58139088663477e-10,3.642898691295868e-07,6.695516657602738e-08,1.0273993587981591e-09,7.51352972055262e-07,1.5988618392472615e-10,1.3319485387230702e-10,2.5074131027551092e-08,3.76,0.0,0.07988452084461559,0.9807340265139439,0.006651833984003558,0.00033459647375496163,0.5870968997936654,0.6429527309683972,0.002077797660287229,3.156934801932618e-10,0.0019710911461234388,0.00032536081833670636,0.017059964553122555,5.078855573004135e-09,4.919643710444102e-07,5.962941294438992e-06,6.325121062287433e-05,4.746084212965945e-05,5.527960735260184e-08,0.0019423861214458561,3.880236956882702e-05,1.3334152826752546e-05,0.01090782251459207,0.00428725209439192,0.0013403071333375905,0.00018045814079543376,0.0004286581050713314,1.1400702070873215e-05,0.0036626810111085664,0.0002968599770162503,1.4287134355410374e-07,4.8847107997375735e-12,1.4606263912523927e-06,4.755589677827157e-08,0.0007778155850862529,7.153445304795046e-09,9.205783380687565e-13,6.210278530794895e-08,8.09501707307648e-05,2.0946813859898338e-08,1.3159128485750884e-07,7.871020920827536e-11,3.0523443465601384e-06,2.1631575586923612e-07,0.00012018429921414956,5.9510564566364905e-12,8.738577701304568e-10,8.59909761891703e-06,2.9359799143460893e-08,2.4085606592042943e-07,2.8274711743007197e-05,1.6605215562412695e-11,3.2727223501029704e-06,3.918246339265959e-06,2.7681480990686897e-05,9.844802536074921e-07
