Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3CF3(1),O2(2),H2O(3),CH4(4),CH2CF2(57),HF(38),O2(161),S(164),CF2O(49),S(125),C2HF(58),S(463),C2HF(468),C2H2F3(68),S(165),S(464),S(130),C2H2F2(59),C2H3F2(65),C2H2F3(67),CF2(43)
1.5289849672261417e-16,0.8130214206072124,4.872274706239044e-19,2.691240239295292e-20,9.801511551200302e-29,1.595391124763713e-28,0.0,0.0,7.962580397598127e-16,2.2716003677583732e-28,1.8760749322987004e-37,3.1204399170968415e-48,6.125790896673701e-38,4.6231469118117e-62,6.245436768712941e-46,1.1178192698413787e-38,8.687362642522083e-35,3.0425191868040115e-25,4.367914850411131e-78,2.081155679483407e-49,3.2659463810883717e-77,8.028085645366502e-85,1.464362932339304e-30,3.5654191242372863e-66,8.926977762603042e-42,2.0216293130995888e-78,1.1873060781868734e-82,1.153730290982818e-72,9.95333741114854e-79,1.6078697387117401e-77,8.965615341828188e-41,3.4682641598788745e-82,9.027507261091548e-84,8.76002918441881e-83,3.76,0.0,0.6678000030270916,0.9999999993006552,1.3266596055007605e-37,3.554545884000168e-59,1.9357941059322384e-11,1.9357941059334766e-11,6.993441979997532e-10,4.7333215175629304e-30,3.0425191868050144e-25,7.96745267196675e-16,5.503630816471963e-24,9.588699654553352e-28,2.414458227473307e-37,2.968517569242319e-25,2.015496161444524e-27,3.1265986721155208e-31,3.757080421768806e-26,6.529163461942777e-25,3.7999509140223347e-25,1.1681675423706011e-25,1.4644499657616047e-30
3.0579705825208657e-16,0.813021420610112,9.744551656475333e-19,5.382482038157587e-20,3.9206059225265525e-28,6.381566635424531e-28,0.0,0.0,1.59251641622201e-15,9.086404354462755e-28,1.5008608186849894e-36,4.992705810871679e-47,4.9006355596339546e-37,7.397314136781028e-61,4.996544031060221e-45,8.942557406404189e-38,6.949892619953204e-34,1.21700833599693e-24,2.795470631261008e-76,3.329850973464748e-48,2.090207961777103e-75,1.0275961985968773e-82,5.857453547353139e-30,1.1409358073155468e-64,7.141607141910129e-41,1.293895127816898e-76,7.611401464678487e-81,7.383887198636755e-71,1.274028374561848e-76,1.067261123876213e-75,7.172496417415307e-40,4.439383106055532e-80,1.1555222568374969e-81,1.121285024421873e-80,3.76,0.0,0.6678000030077329,0.9999999986013101,1.061328092068178e-36,1.1374553558669732e-57,3.8715890322851245e-11,3.871589032290078e-11,1.398688337949914e-09,1.8937398501679455e-29,1.217008335997733e-24,1.5934908712526114e-15,2.2014530263799392e-23,3.835480891920548e-27,1.931567294706115e-36,1.1874073905601826e-24,8.061990989388618e-27,1.2506398821501812e-30,1.5028325457452753e-25,2.6116662246018972e-24,1.519980832024009e-24,4.672671659515476e-25,5.858149814983132e-30
4.58695619781559e-16,0.8130214206130115,1.461682874085465e-18,8.073724151173009e-20,8.33128844572029e-28,1.356083052636181e-27,0.0,0.0,2.3887747920872758e-15,1.9308611051054363e-27,4.291524896388277e-36,1.8377736510357996e-46,1.401275803207874e-36,2.7227519470319237e-60,1.428731107809851e-44,2.557253872810728e-37,1.9872350985416677e-33,2.586143418842721e-24,1.3873030924636517e-75,1.2695058506997702e-47,1.1927863015115342e-74,5.42823153983469e-82,1.2447089887216141e-29,5.337553381690916e-64,2.0420571776556703e-40,6.421001870450767e-76,3.777662460114861e-80,3.6642508180323934e-70,6.573514979289259e-76,5.311347371298522e-75,2.0508861644054168e-39,2.2905574383624405e-79,5.962067397702079e-81,5.785415942943426e-80,3.76,0.0,0.6678000029883742,0.9999999979019655,3.0347353848206844e-36,5.321270021139085e-57,5.807383958580861e-11,5.8073839585913896e-11,2.098032212047327e-09,4.0248906368497646e-29,2.586143418845016e-24,2.390236474674388e-15,4.678088118400966e-23,8.150397379027694e-27,5.523075753405159e-36,2.5232409194082265e-24,1.713173883443886e-26,2.65761002465666e-30,3.1935193103917876e-25,5.549791260268252e-24,3.2299595453984068e-24,9.929428211648316e-25,1.2449080778002873e-29
6.115941813110315e-16,0.8130214206159112,1.94891059593771e-18,1.0764966578341888e-19,1.4212198760826152e-27,2.3133182868230782e-27,0.0,0.0,3.185033167355609e-15,3.2938220454159644e-27,9.052070565337879e-36,4.66130304173064e-46,2.9556970415699705e-36,6.90560086134857e-60,3.0136684313428594e-44,5.39444521672358e-37,4.191654559303853e-33,4.4116574073199344e-24,5.86868175266304e-75,3.4156994397096457e-47,4.666508672661715e-74,2.869909261472967e-81,2.1233271923028678e-29,1.721934431247015e-63,4.307297322316167e-40,2.716369681200644e-75,1.5996819850187262e-79,1.550115674665166e-69,3.5860806417686253e-75,2.2952146734246116e-74,4.325913677126628e-39,1.2495787602969038e-78,3.252515160416795e-80,3.156145648347679e-79,3.76,0.0,0.6678000029690154,0.999999997202621,6.401136332820817e-36,1.716680398202981e-56,7.743178884819451e-11,7.743178884837409e-11,2.7973758202920937e-09,6.867143944378452e-29,4.4116574073247745e-24,3.186982077462005e-15,7.980268357690341e-23,1.3903619302130127e-26,1.1649766945911562e-35,4.304352333884781e-24,2.9224743004928825e-26,4.533570308552955e-30,5.4477682700321115e-25,9.467291459492308e-24,5.509931220508455e-24,1.6938437201808014e-24,2.1237471289163628e-29
9.173913043699763e-16,0.8130214206217106,2.9233660711248045e-18,1.6147452169979877e-19,2.9424554115330284e-27,4.789431984973445e-27,0.0,0.0,4.777549916491314e-15,6.819440478543006e-27,2.472401930625323e-35,1.6302897809676667e-45,8.072927631087367e-36,2.414988335267162e-59,8.231539170474299e-44,1.4736347729764733e-36,1.1448709118994103e-32,9.133779675041589e-24,5.286044099978964e-74,1.3815381994124195e-46,3.9081709758213984e-73,3.831277893087108e-80,4.3960794171011995e-29,9.478346358628659e-63,1.1764597975716496e-39,2.4468377803780394e-74,1.4443498524890886e-78,1.3962498889306204e-68,4.980436975420346e-74,2.172410835407433e-73,1.18154152852314e-38,1.735446232420929e-77,4.517174433223498e-79,4.383334046923854e-78,3.76,0.0,0.667800002930298,0.999999995803933,1.7483490322263674e-35,9.449412813268215e-56,1.1614768737162505e-10,1.1614768737199683e-10,4.196062412842055e-09,1.4221973325428932e-28,9.133779675054809e-24,4.780473281548905e-15,1.652213275326897e-22,2.87856775587899e-26,3.1819128259749923e-35,8.911615068767671e-24,6.050616180803598e-26,9.386182078794032e-30,1.1278911952159205e-24,1.9600825424605285e-23,1.1407613120188935e-23,3.5068884382841735e-24,4.397226394642843e-29
1.2231884274289212e-15,0.8130214206275097,3.8978215956412016e-18,2.1529938916875473e-19,5.0043461724873584e-27,8.145569716362518e-27,0.0,0.0,6.370066663431888e-15,1.1598082411403806e-26,5.17309315211952e-35,4.0740700319171723e-45,1.6891269198591643e-35,6.034534919863351e-59,1.7223645359504855e-43,3.0837283573472324e-36,2.3954529577693122e-32,1.553417233511343e-23,2.0850699724149883e-73,3.742207351814029e-46,1.5359525677954037e-72,1.7560111569928132e-79,7.476579811621904e-29,3.0418565258592552e-62,2.4615535516044378e-39,9.651701104790516e-74,5.703642007694986e-78,5.5074905075907036e-68,2.2894365624600482e-73,8.763996881740088e-73,2.4721807149212385e-38,7.977602338855614e-77,2.0764815981458226e-78,2.014957054229932e-77,3.76,0.0,0.6678000028915805,0.9999999944052457,3.658131238059864e-35,3.0325685063308528e-55,1.5486358589295405e-10,1.5486358589358635e-10,5.594748027757854e-09,2.4195352158168467e-28,1.553417233514108e-23,6.373964483303773e-15,2.8099821091607476e-22,4.895689684648754e-26,6.657626166035361e-35,1.5156323320946184e-23,1.029052052570474e-25,1.596343800510901e-29,1.9182474274682865e-24,3.333587121940328e-23,1.9401362340543277e-23,5.9642988756752165e-24,7.478979672929402e-29
1.834782673546811e-15,0.813021420639108,5.846732806654623e-18,3.2294916204142644e-19,1.0903450622782799e-26,1.7747536791468433e-26,0.0,0.0,9.555100150105006e-15,2.5269857452028785e-26,1.6335044245230577e-34,1.8870120988169342e-44,5.33374560195461e-35,2.7947410835458863e-58,5.439159601957083e-43,9.738991439563566e-36,7.564101917974872e-32,3.384582098364972e-23,2.4972532722585457e-72,1.8766541078838646e-45,2.0586081475190503e-71,3.330094787341714e-78,1.6289943128548183e-28,2.324593946219568e-61,7.772882360670864e-39,1.1560443598874836e-72,6.861761239188935e-77,6.59604534183344e-67,4.2970704950112504e-72,1.1429305435124269e-71,7.806389685302897e-38,1.4973266354696669e-75,3.897375769965195e-77,3.781899545351423e-76,3.76,0.0,0.6678000028141455,0.9999999916078744,1.1551251613607548e-34,2.3174896075617944e-54,2.3229538292871124e-10,2.322953829300889e-10,8.392116047384777e-09,5.275545966659308e-28,3.3845820983736993e-23,9.560946879155946e-15,6.122378244772053e-22,1.0666708630417672e-25,2.102273126490783e-34,3.302253815152678e-23,2.24209823009051e-25,3.4781079005721674e-29,4.179469460205587e-24,7.263206903902788e-23,4.227161274287747e-23,1.2994991552339624e-23,1.6297521152932468e-28
2.446376919664701e-15,0.8130214206507064,7.79564423119183e-18,4.305989849199505e-19,1.9142791153891836e-26,3.1158704183778615e-26,0.0,0.0,1.2740133627276484e-14,4.4365366901683354e-26,3.715467999839034e-34,5.472301547558867e-44,1.21318073765617e-34,8.104502579163205e-58,1.2372479167054824e-42,2.2153255651752295e-35,1.7204827852328297e-31,5.942191609058037e-23,1.1930288864287887e-71,5.630279234813516e-45,9.826346566161396e-71,1.936062626953819e-77,2.8599658445110403e-28,8.757658669383087e-61,1.7679814979304418e-38,5.523140267454695e-72,3.2869614340042445e-76,3.1511737564954215e-66,2.4998024309498484e-71,5.7283707413755664e-71,1.7755930394599266e-37,8.710636735376806e-75,2.267282548016114e-76,2.2001047241701835e-75,3.76,0.0,0.6678000027367106,0.9999999888105077,2.627374794962248e-34,8.73087677845963e-54,3.097271799553719e-10,3.0972717995779055e-10,1.1189479835314644e-08,9.26848852822524e-28,5.942191609077889e-23,1.2747929264913904e-14,1.0748836157998743e-21,1.87271491063686e-25,4.781697578071788e-34,5.797646402001319e-23,3.936375972670716e-25,6.106387416473144e-29,7.337740939401333e-24,1.275174752957546e-22,7.42147266546123e-23,2.2814832702404364e-23,2.8616894942447246e-28
3.6695654119004805e-15,0.8130214206739032,1.1693467723792137e-17,6.458987813867611e-19,4.267452528536998e-26,6.946128795661904e-26,0.0,0.0,1.911020055298327e-14,9.890254858762188e-26,1.240519664018252e-33,2.7809577913431623e-43,4.050565225046955e-34,4.118918807204139e-57,4.1316511045720686e-42,7.396977910671316e-35,5.744336342847695e-31,1.3246792412883205e-22,1.4787926714921614e-70,2.912890888413096e-44,1.2824507537136965e-69,3.842536193755616e-76,6.375646607377427e-28,7.004383520060834e-60,5.903012181049779e-38,6.847290754304264e-71,4.110657597448351e-75,3.905912974601937e-65,4.9382382185327093e-70,8.204249174414466e-70,5.928346152852245e-37,1.7207463727342538e-73,4.478913318353544e-75,4.346206602074556e-74,3.76,0.0,0.6678000025818406,0.9999999832157864,8.772262341391179e-34,6.982925799436824e-53,4.6459077398127753e-10,4.6459077398666935e-10,1.6784194657631456e-08,2.0692692923475117e-27,1.3246792412949481e-22,1.912189400600774e-14,2.396209853731599e-21,4.174793191146387e-25,1.5965100309727485e-33,1.2924540267789515e-22,8.775287969027114e-25,1.3612810496884333e-28,1.6357827898630395e-23,2.842713685686409e-22,1.65444934490352e-22,5.086050843679325e-23,6.381401518213719e-28
6.11594239637204e-15,0.8130214207202967,1.948911728377463e-17,1.0764989773200515e-18,1.1795740096075607e-25,1.9199916548474202e-25,0.0,0.0,3.185033428982344e-14,2.733782200952236e-25,5.833248237616194e-33,2.3016074286939488e-42,1.9046817787451967e-33,3.410049123987438e-56,1.9435716981890295e-41,3.478370906289278e-34,2.7011291948339995e-30,3.661580317699533e-22,3.618974982802358e-69,2.3805463475833308e-43,3.2995477569390505e-68,1.6552264217329392e-74,1.7623032139575174e-27,1.0058336000028763e-58,2.7758335313129284e-37,1.676347398603907e-69,1.0236049958083016e-73,9.558601757455805e-64,2.098383213008093e-68,2.5417143281498268e-68,2.7876634616668956e-36,7.311909610571054e-72,1.9032100857951503e-73,1.8468194642179517e-72,3.76,0.0,0.6678000022721007,0.9999999720263949,4.1249359977978134e-33,1.0027412427617943e-51,7.743179619233987e-10,7.743179619383023e-10,2.7973573275310996e-08,5.7374105032337815e-27,3.661580317730695e-22,3.186982336647655e-14,6.6234045329995346e-21,1.1539610991766294e-24,7.50718615534934e-33,3.57249375569092e-22,2.4256086163855354e-24,3.7627408527580107e-28,4.5214918882157943e-23,7.857593700367539e-22,4.57309111985116e-22,1.4058440049012452e-22,1.7650093157579814e-27
1.1008696365315158e-14,0.8130214208130838,3.5080426705818294e-17,1.9377017818906662e-18,3.8143119102410177e-25,6.208552776033558e-25,0.0,0.0,5.733060130509057e-14,8.840051223991879e-25,3.488314571206974e-32,2.617662756580154e-41,1.139010147968777e-32,3.881301166498318e-55,1.1632172712584432e-40,2.0801042914242052e-33,1.615280036591224e-29,1.1840289323992662e-21,1.3726310218923041e-67,2.6378619594878348e-42,1.292925678091934e-66,1.179836440590197e-72,5.6986428185574225e-27,2.099814893663147e-57,1.660066971347973e-36,6.363358137862246e-68,4.0185009708739926e-72,3.6254167312614258e-62,1.4826569738713972e-66,1.376114330012642e-66,1.6670379674695508e-35,5.1664131403480776e-70,1.3447615885050781e-71,1.3049173756141042e-70,3.76,0.0,0.6678000016526208,0.9999999496478162,2.4667202636646214e-32,2.093313073233977e-50,1.3937723373687622e-09,1.3937723374169552e-09,5.0352126349711787e-08,1.8669999044424272e-26,1.1840289324179007e-21,5.736568160041165e-14,2.141766671750196e-20,3.7314838997811106e-24,4.489311409187146e-32,1.1552134495595136e-21,7.843638703555947e-24,1.2167331624324182e-27,1.4620828833350979e-22,2.5408584944538103e-21,1.4787699781549067e-21,4.545985205589828e-22,5.7148253560178055e-27
2.0794204303201396e-14,0.8130214209986582,6.626308676087252e-17,3.6601170425824995e-18,1.3600245527745504e-24,2.2137112725082418e-24,0.0,0.0,1.0829113350194762e-13,3.1519915543247644e-24,2.397968463853611e-31,3.5261396731395785e-40,7.829885008846576e-32,5.236655095490921e-54,8.00951735750835e-40,1.429913427022579e-32,1.1103762747121133e-28,4.221807077683664e-21,6.677785436254425e-66,3.477545995225631e-41,6.3947145428601445e-65,1.041366120365688e-70,2.03189642722973e-26,5.386652626803866e-56,1.1413217163511337e-35,3.1008738565325604e-66,2.0670958345543044e-70,1.7637331495384426e-60,1.28636200804788e-64,1.0085209879286665e-64,1.1459699913650586e-34,4.482451591397506e-68,1.1667351077799368e-69,1.1321657086261655e-68,3.76,0.0,0.667800000413661,0.9999999048914759,1.6956752806923974e-31,5.369736881904945e-49,2.632681086503922e-09,2.632681086675759e-09,9.510841584475458e-08,6.741258206517831e-26,4.22180707781176e-21,1.0835739612024527e-13,7.636641977344019e-20,1.3304877891027292e-23,3.086044885515304e-31,4.119004573701305e-21,2.796790317660863e-23,4.338363565427893e-27,5.2131590734718905e-22,9.05963757243222e-21,5.2726711625608365e-21,1.6209077979351099e-21,2.0430206324559902e-26
4.036522017897387e-14,0.8130214213698062,1.2862857172920837e-16,7.10498617443824e-18,5.123828249829726e-24,8.340054734955752e-24,0.0,0.0,2.102121905610634e-13,1.1874963839755788e-23,1.7757955859167072e-30,5.175855421294095e-39,5.798355242857187e-31,7.71121807806759e-53,5.951024333769533e-39,1.0588855404099442e-31,8.22259129827676e-28,1.5905864238849976e-20,3.713776237478139e-64,5.0359633253429e-40,3.584297796824803e-63,1.222371503986045e-68,7.65505911511495e-26,1.540393751501127e-54,8.454095859237576e-35,1.7302747222151402e-64,1.3101613159280881e-68,9.80877121836536e-59,1.525735171225869e-62,1.04710366789616e-62,8.48638259465909e-34,5.316702483635518e-66,1.3838850067795111e-67,1.3428817095519363e-66,3.76,0.0,0.6677999979357415,0.9999998153820615,1.255689031519467e-30,1.535421103295505e-47,5.110498577751861e-09,5.110498578399247e-09,1.8461772827632627e-07,2.6034107595828027e-25,1.5905864239798536e-20,2.1034081736787933e-13,2.8770651896455837e-19,5.012521549199953e-23,2.28528877570652e-30,1.5518118776938006e-20,1.0537348373537549e-22,1.6344583848332394e-26,1.9640188936781623e-21,3.413172506982899e-20,1.9864495179345833e-20,6.106686462048742e-21,7.737436416836203e-26
7.950725193051882e-14,0.8130214221121029,2.533602011935162e-16,1.399487890947295e-17,1.9877953486475526e-23,3.2355359227820437e-23,0.0,0.0,4.14054275342681e-13,4.606894559460504e-23,1.3664033338863441e-29,7.931707841611013e-38,4.461599896322231e-30,1.1892407875801491e-51,4.609321231333628e-38,8.147293374198114e-31,6.3266337006767534e-27,6.171014024703485e-20,2.213787726084535e-62,7.659534435756564e-39,2.1446150656437805e-61,1.448674891442004e-66,2.9697780147936823e-25,4.657964164516929e-53,6.508371307308665e-34,1.0382829440027698e-62,9.588161300545434e-67,5.84698330706705e-57,1.8064986350797826e-60,1.1624077086034408e-60,6.52992604234388e-33,6.295359321403068e-64,1.6386271571476079e-65,1.5900762499044433e-64,3.76,0.0,0.6677999929799027,0.9999996363762982,9.661573226243116e-30,4.6421091906989804e-46,1.0066133532158142e-08,1.0066133534669676e-08,3.636232877568107e-07,1.0594235840792645e-24,6.17101402543331e-20,4.143076286968704e-13,1.1161581164056173e-18,1.9445917732019675e-22,1.7583515482317027e-29,6.020244658997613e-20,4.088421820239506e-22,6.340904173860634e-26,7.619325037226199e-21,1.3241419457823144e-19,7.706420438165105e-20,2.369090871789279e-20,3.033160844673202e-25
1.577913154336087e-13,0.8130214235966962,5.028260989799088e-16,2.7775282497799994e-17,7.829255911029035e-23,1.2743698340519162e-22,0.0,0.0,8.217383275741653e-13,1.814491052377901e-22,1.0720425084731348e-28,1.2419770039926148e-36,3.500446440665886e-29,1.8857749085377573e-50,3.663809486157084e-37,6.391502049277882e-30,4.963201176462565e-26,2.430802421441891e-19,1.367169551905174e-60,1.1946263527331795e-37,1.3268738732668508e-59,1.783373743149655e-64,1.1696864824940943e-24,1.449138285671023e-51,5.1114428719570594e-33,6.496923761445978e-61,8.116371561215454e-65,3.610879834066924e-55,2.222668600786106e-58,1.3821145948726594e-58,5.123193796437162e-32,7.746347301448317e-62,2.0163250492167494e-63,1.9565837591504795e-62,3.76,0.0,0.667799983068225,0.9999992784170262,7.579500142261571e-29,1.4436967740903535e-44,1.997740332861218e-08,1.997740333850424e-08,7.215821522069455e-07,4.5620157241351275e-24,2.430802422014403e-19,8.222411267050906e-13,4.396148614159558e-18,7.658918192466979e-22,1.3794188867471093e-28,2.371149215564863e-19,1.6106419514202163e-21,2.497470924760751e-25,3.000908702521675e-20,5.215329568294762e-19,3.0352721478755607e-19,9.331007074210054e-20,1.2194098996486265e-24
2.360753789366986e-13,0.8130214250812894,7.522955162156063e-16,4.1556510547110756e-17,1.7524930626822715e-22,2.8525394761202514e-22,0.0,0.0,1.2294222233826562e-12,4.0615217165890023e-22,3.3881116866926955e-28,5.2381675332166033e-36,1.1062899015736157e-28,8.008065561887894e-50,1.167976642803348e-36,2.0198515206955174e-29,1.568477010645359e-25,5.441543617039014e-19,1.0596551708785536e-59,5.244261291526842e-37,9.422415406973137e-59,1.6546462015030365e-63,2.6181982627238143e-24,8.206302234353847e-51,1.6165259632552844e-32,5.060636175581296e-60,6.985366221336073e-64,2.798764512910403e-54,2.073368559258042e-57,1.2816327074082266e-57,1.6191463833902567e-31,7.226183943700537e-61,1.8809345512261098e-62,1.8252048306787464e-61,3.76,0.0,0.6677999731565474,0.9999989205274176,2.3952961058381996e-28,8.173645730049211e-44,2.988867297525481e-08,2.9888672997397057e-08,1.0794713532044519e-06,1.0932082659606365e-23,5.441543618848207e-19,1.230174458533815e-12,9.840255726069377e-18,1.714332730856707e-21,4.359265283153745e-28,5.307516251693857e-19,3.605893920182015e-21,5.59031933139879e-25,6.717044608213609e-20,1.1673907529771837e-18,6.794073564507549e-19,2.0886355541941945e-19,2.7753348613508395e-24
3.143594424397885e-13,0.8130214265658823,1.001768454258932e-15,5.5338563481071835e-17,3.1074866176409244e-22,5.058071630708872e-22,0.0,0.0,1.6371059627951768e-12,7.2017811281761e-22,7.714356681405923e-28,1.4786168758715445e-35,2.518898970155785e-28,2.2751377693184885e-49,2.6812552016885796e-36,4.5986833866508404e-29,3.5710177040917347e-25,9.64963159469867e-19,4.960340874562308e-59,1.527605540438046e-36,4.196111743564092e-58,9.77363943145345e-63,4.642509521912845e-24,2.96019555953247e-50,3.683029393383473e-32,2.384636782540128e-59,3.8173892253803773e-63,1.3101599882233096e-53,1.2474479258714986e-56,7.66082859167698e-57,3.6866146613097587e-31,4.347891069570486e-60,1.131733431579882e-61,1.0982016458297828e-60,3.76,0.0,0.6677999632448699,0.9999985627074593,5.453499982345134e-28,2.9476829584299326e-43,3.9799942472085985e-08,3.979994251134811e-08,1.4372909036430802e-06,2.0628059041270596e-23,9.64963159881759e-19,1.6381076242112482e-12,1.7448479694032198e-17,3.03976603927126e-21,9.92494159846489e-28,9.411113477593757e-19,6.3950204452320634e-21,9.912653444719462e-25,1.1910256005000637e-19,2.0699884191991334e-18,1.2047032406292047e-18,3.7035140724644265e-19,5.000269118389475e-24
