Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3CF3(1),O2(2),H2O(3),CH4(4),CH2CF2(57),HF(38),O2(161),S(164),CF2O(49),S(125),C2HF(58),S(463),C2HF(468),C2H2F3(68),S(165),S(464),S(130),C2H2F2(59),C2H3F2(65),C2H2F3(67),CF2(43),CHFCF2(55),CF2CH(73),C2HF2(72),S(179),C2H3F2(64),CHF2(82),CHF3(42),S(1244),S(1385),CF2O2(181),CF2O2(276),CH2F2(41),S(203),S(1542),CHO2(322),C2F(467),S(174),S(413),S(1894),C2H3F2(66),C2HF4(54),CHFO(47),S(2753),S(512),CF2CF2(61),C2HF3(169)
0.00010262761563473925,0.7473119139882946,2.0196979171021464e-05,4.695097749886481e-06,3.709387521059504e-06,0.0010158263538750708,0.0,0.0,0.0004185323982091225,7.996397394945976e-06,0.0007830148398318862,6.246299443645666e-05,4.090902704696681e-06,6.667394133722281e-16,1.6123252620211966e-11,6.591918359804488e-08,8.473385189058599e-06,0.001610975539302811,4.584894078220056e-14,3.214680418415803e-12,4.07027645433864e-12,1.126882924749756e-14,1.548681104744044e-09,4.851401837974691e-09,1.0390631702263627e-09,1.0365126024861507e-10,1.3649964172581482e-14,1.7735748186384213e-09,5.0942895699107656e-09,4.51507353956767e-12,3.498536208872172e-09,6.497031944440724e-14,8.56319013100782e-14,3.4342390752294053e-10,3.76,0.0,0.5795339193378983,0.9965687544451666,0.000999133433961036,6.082552347614131e-05,0.364483419342949,0.36764730282936275,0.00046451312280733413,1.244143619481052e-11,0.0014958582576255577,0.00027736896345206444,0.0003096907381661316,2.9705992548342712e-08,4.077662375580198e-10,2.704359413442587e-06,2.9449860765102613e-05,0.00014925930407390194,1.558176507661843e-10,0.00015028018573972913,9.162212168173335e-06,6.712748943173101e-06,0.0008429981192303272,0.0012578009306837559,3.355213780310521e-06,2.779857848826028e-07,2.1908840267773036e-05,2.080715525831129e-06,8.04914584312917e-05,5.340222335514694e-05,7.392244740390215e-08,7.92802132985331e-13,9.649183184580513e-08,5.637127759239868e-10,5.7249367145838525e-05,2.0764858691984475e-08,9.759573714315981e-14,1.1088367963314202e-09,1.0273153623790237e-08,8.920770455960387e-11,3.8223135443920946e-08,1.7421057821064019e-12,5.555064080764267e-07,1.657020060316497e-07,2.0307683636087666e-06,3.8277645129460745e-11,4.419362323982339e-09,7.09312260046993e-07,2.7600652429023555e-10
0.00010358858469575008,0.7476466031276877,2.0618369817795475e-05,4.7949993861090215e-06,3.818562408851779e-06,0.0010435425816207133,0.0,0.0,0.00042826256920209675,8.3379064228705e-06,0.0008128173114898301,6.48937303917029e-05,4.219231523877311e-06,7.141284544090128e-16,1.691482980883582e-11,6.775507184743663e-08,8.723341689997149e-06,0.0016467592497262191,4.9066031182698035e-14,3.296269720659845e-12,4.341615146559126e-12,1.1934099227146631e-14,1.5918302019259605e-09,5.159859177647458e-09,1.0912801067487691e-09,1.11582297280588e-10,1.4901177727666025e-14,1.892412211167141e-09,5.443279048159103e-09,4.791482260479383e-12,3.6465053950602815e-09,6.902748343324672e-14,9.140717855782306e-14,3.672127826923313e-10,3.76,0.0,0.5768295830172238,0.9964889948146003,0.0010327902343915396,6.307674013571071e-05,0.36706324534144485,0.3703066164407969,0.00046447592836339717,1.252288571413828e-11,0.0015290870748687973,0.0002816589818268917,0.0003151929044867655,3.014955445422359e-08,4.150228834249394e-10,2.7464055961179e-06,3.0393247928046893e-05,0.0001553033041205751,1.5880099777885934e-10,0.00015463769759654054,9.415377759308749e-06,6.818315089982326e-06,0.0008737490962657083,0.0012891158122952475,3.466391847208919e-06,2.871991819446876e-07,2.2617512412356484e-05,2.1383724967673342e-06,8.258640742510063e-05,5.5991862576148224e-05,7.627359415339393e-08,8.180165306680729e-13,9.997235657261576e-08,5.840332744859279e-10,5.919760947686501e-05,2.1328505762382195e-08,1.0069960258711716e-13,1.1440251361867579e-09,1.0648382245473698e-08,9.185819002546489e-11,3.9197534019470775e-08,1.7928842640569877e-12,5.710136121378117e-07,1.7436597983716143e-07,2.1395531344670377e-06,4.0257817281431374e-11,4.485778367230008e-09,7.64313058571902e-07,2.8287988468710576e-10
0.00010454955375676091,0.7479799651576848,2.1045252542036056e-05,4.896621645598248e-06,3.930460201172499e-06,0.0010717936465679367,0.0,0.0,0.00043811129704581024,8.691257117962685e-06,0.0008435412910894814,6.740043458588847e-05,4.350790922683124e-06,7.64519582906744e-16,1.773952723424408e-11,6.963068691009652e-08,8.978285483096743e-06,0.0016831133218547017,5.2489756956053996e-14,3.3790875886732112e-12,4.629133400249712e-12,1.2634243166447943e-14,1.6359229963687772e-09,5.485830799525927e-09,1.1456270016521423e-09,1.2005987842384783e-10,1.6257261445934862e-14,2.0181968982412024e-09,5.812785893999879e-09,5.0823110144179186e-12,3.799632342722802e-09,7.330503679581402e-14,9.753641640882739e-14,3.9244996604166283e-10,3.76,0.0,0.5741366274813472,0.9964074969461308,0.0010673775994702425,6.539039820312639e-05,0.3696291817391818,0.3729536301749815,0.0004644379238276514,1.2603775017764893e-11,0.0015629086059781145,0.0002859717288271915,0.0003207397870559168,3.059507878802734e-08,4.2233858181170674e-10,2.788685004547575e-06,3.1355756601806814e-05,0.0001615309300210079,1.6183791734277888e-10,0.00015909373289503423,9.673187588138896e-06,6.9245201795045885e-06,0.0009053538467983671,0.0013208996108652366,3.580503867793584e-06,2.9665576181592364e-07,2.334419411070603e-05,2.197091824362548e-06,8.471777821378911e-05,5.868166120812666e-05,7.868297229371834e-08,8.438553942318213e-13,1.0354760457918798e-07,6.049064160933673e-10,6.119676427774682e-05,2.1902101861493056e-08,1.0388033727869587e-13,1.1800843818328188e-09,1.1033651180269634e-08,9.455867788911553e-11,4.0188196839021695e-08,1.8448787997671347e-12,5.868125538380687e-07,1.8345017488154879e-07,2.253296040651274e-06,4.2332871442483474e-11,4.552508607143305e-09,8.231022884649436e-07,2.8985619781197834e-10
0.00010551052281777174,0.748312009979565,2.1477647381058064e-05,4.999988737748335e-06,4.045139407039957e-06,0.0011005861757141847,0.0,0.0,0.0004480779011415693,9.056746142444962e-06,0.0008752096746175903,6.998496425363828e-05,4.485645784351059e-06,8.180798527559945e-16,1.8598494020001132e-11,7.154668074170721e-08,9.238257510283308e-06,0.00172004516944674,5.613236590753153e-14,3.463140071009471e-12,4.933708842634884e-12,1.337086781655765e-14,1.6809752763894594e-09,5.830195081361236e-09,1.2021667586951613e-09,1.2911777208995472e-10,1.7726201233266693e-14,2.1512760524042096e-09,6.203808536124349e-09,5.38818161399285e-12,3.958058375403289e-09,7.781317972217419e-14,1.0403941096541738e-13,4.192116849000005e-10,3.76,0.0,0.571454987184247,0.9963242265485307,0.0011029170839022674,6.776761138698367e-05,0.3721812530864497,0.375588397670461,0.00046439909321632284,1.268410517566533e-11,0.0015973358722582006,0.00029030696046214785,0.00032633141516842765,3.104253471649697e-08,4.297133695963766e-10,2.8311956093067383e-06,3.2337473787688436e-05,0.00016794583128648764,1.6492931920889205e-10,0.00016364987719492258,9.935673899934764e-06,7.031360939754752e-06,0.0009378281543246486,0.0013531542095393991,3.697610909497338e-06,3.0636059159383884e-07,2.4089235124444334e-05,2.2568815140912195e-06,8.688588755451559e-05,6.147449404081694e-05,8.115166390251819e-08,8.70330327255179e-13,1.0721924838974967e-07,6.263419492092835e-10,6.324786093475093e-05,2.248570247292928e-08,1.0713936953639488e-13,1.2170307565621335e-09,1.1429110071875674e-08,9.730939420356946e-11,4.119524680400784e-08,1.8981160631051397e-12,6.02905714993411e-07,1.9297226028455477e-07,2.372186656784113e-06,4.450673038528242e-11,4.619549094728839e-09,8.859087498379992e-07,2.9693587741120433e-10
0.00010647149187878257,0.7486427475051867,2.191557377245302e-05,5.105125106165802e-06,4.162659518506529e-06,0.0011299268444306487,0.0,0.0,0.0004581616597934759,9.434673359747059e-06,0.0009078458142917217,7.264921103641873e-05,4.623862018344725e-06,8.749843458458453e-16,1.9492910460109608e-11,7.350371319383334e-08,9.503297904553958e-06,0.0017575622703227477,6.000678428420506e-14,3.5484332513250342e-12,5.256263979695718e-12,1.4145643697594538e-14,1.7270030284887487e-09,6.193868575101149e-09,1.2609631502222336e-09,1.3879160707422046e-10,1.9316531293393542e-14,2.292011210858008e-09,6.6173828551588445e-09,5.7097371316467515e-12,4.121927490549655e-09,8.256250107166179e-14,1.1093697411206427e-13,4.4757754770248327e-10,3.76,0.0,0.5687845967659025,0.9962391486715781,0.0011394306700815947,7.020949868711109e-05,0.37471948318214887,0.37821097232002593,0.0004643594202384837,1.2763877204290725e-11,0.0016323822660908492,0.0002946644329918022,0.0003319678262062727,3.1491891382892505e-08,4.3714729428378585e-10,2.8739353890792997e-06,3.3338479917632414e-05,0.0001745516856147874,1.680761181808253e-10,0.00016830772515809324,1.020286820707806e-05,7.138834147895074e-06,0.0009711879002025917,0.0013858814479287788,3.817775019184483e-06,3.1631882008214544e-07,2.4852989964751822e-05,2.3177494320810115e-06,8.909105159106473e-05,6.437328752932246e-05,8.368076418509037e-08,8.974530740761203e-13,1.1098896768982167e-07,6.483496638122794e-10,6.535194733297767e-05,2.3079361121915186e-08,1.1047814500416555e-13,1.2548806831914126e-09,1.1834907568528789e-08,1.0011055136271061e-10,4.221880604111021e-08,1.952623266207685e-12,6.192955500460469e-07,2.0295047716212116e-07,2.4964205614038398e-06,4.678343995589126e-11,4.686895886342301e-09,9.529731228542274e-07,3.0411932767235557e-10
0.0001074324609397934,0.7489721876574876,2.235905054319146e-05,5.2120554903299445e-06,4.283081014201561e-06,0.0011598223769835078,0.0,0.0,0.000468361810453928,9.825341731579784e-06,0.0009414735256857813,7.539510141207637e-05,4.765506552706047e-06,9.354163810476676e-16,2.0423989264432153e-11,7.550245138524558e-08,9.773445976591089e-06,0.0017956721645973465,6.412665293969987e-14,3.634973254101906e-12,5.597768459639527e-12,1.4960307995580932e-14,1.7740224229054236e-09,6.577807389659399e-09,1.3220807939887324e-09,1.4911896311975918e-10,2.103736764959551e-14,2.4407787427523935e-09,7.054583075221489e-09,6.0476424515162896e-12,4.291386372691245e-09,8.756399138460993e-14,1.182509818815636e-13,4.776306649742245e-10,3.76,0.0,0.5661253910514356,0.9961522276957939,0.0011769407744334685,7.271718411772382e-05,0.3772438950700107,0.3808214072727751,0.00046431888829126863,1.2843092066378335e-11,0.001668061558518243,0.00029904390276859786,0.00033764906587966433,3.194311788712444e-08,4.446404143225003e-10,2.916902329122249e-06,3.435884875595325e-05,0.0001813521984144104,1.7127923391531458e-10,0.00017306888020026819,1.0474801280956405e-05,7.246936626361408e-06,0.0010054490600190848,0.0014190831220243323,3.941059228477669e-06,3.265356782988377e-07,2.5635817883607114e-05,2.379703303745354e-06,9.133358579263559e-05,6.738102001372647e-05,8.62713813672393e-08,9.252355186336243e-13,1.1485844882558746e-07,6.709393884719831e-10,6.751009021145286e-05,2.368312935496563e-08,1.1389812650811924e-13,1.2936507822589055e-09,1.2251191161358737e-08,1.0296234771027391e-10,4.325899586085327e-08,2.0084281616645588e-12,6.359844857573174e-07,2.1340364951843996e-07,2.6261994927048134e-06,4.916717119225772e-11,4.754545040679475e-09,1.0245484802851782e-06,3.1140694320553036e-10
0.00010839343000080423,0.7493003403709325,2.2808095930926444e-05,5.3208048113636504e-06,4.406465358530354e-06,0.0011902795470826793,0.0,0.0,0.0004786775500412031,1.0229057210463036e-05,0.0009761170949529831,7.822459712391634e-05,4.910647369047594e-06,9.995680316736068e-16,2.1392974979785304e-11,7.754357086744534e-08,1.0048740201315503e-05,0.0018343824529423113,6.850636399223223e-14,3.722766250240447e-12,5.959241448593842e-12,1.5816665409243197e-14,1.8220498408233194e-09,6.983008611494036e-09,1.3855851285656384e-09,1.6013946553450483e-10,2.2898443733061e-14,2.597970325267334e-09,7.516522656494565e-09,6.4025848544375464e-12,4.466584404656473e-09,9.282905192152029e-14,1.26004423717354e-13,5.094577732159599e-10,3.76,0.0,0.563477305050344,0.9960634273221074,0.0012154702537249848,7.529179642653396e-05,0.37975451103462415,0.3834197554361912,0.0004642774804550582,1.2921750670751708e-11,0.0017043879068639912,0.0003034451260450523,0.0003433751884740773,3.239618326204156e-08,4.521927994297822e-10,2.960094419355944e-06,3.5398647305930925e-05,0.00018835110231333078,1.7453959071847753e-10,0.00017793495413543668,1.0751503133229369e-05,7.355665238119461e-06,0.0010406276999783742,0.0014527609841007004,4.067527561225799e-06,3.3701648006152755e-07,2.6438082873106903e-05,2.4427507087564733e-06,9.361380497397066e-05,7.050072192272344e-05,8.892463661549927e-08,9.536896836256837e-13,1.1882938429617333e-07,6.941209873925429e-10,6.972337552435834e-05,2.4297056693008443e-08,1.1740079395390246e-13,1.3333578716158879e-09,1.267810724885543e-08,1.0586496785119678e-10,4.431593675896676e-08,2.0655590457921785e-12,6.529749201832869e-07,2.2435119519875066e-07,2.7617315064298153e-06,5.1662222448199545e-11,4.82249261511515e-09,1.1009008170700443e-06,3.187991090222785e-10
0.00010935439906181506,0.7496272155920457,2.3262727547145714e-05,5.4313983816641214e-06,4.5328750069955945e-06,0.0012213051784308163,0.0,0.0,0.0004891080352253739,1.0646128630929428e-05,0.001011801286004022,8.113969560460262e-05,5.059353458126715e-06,1.0676401089114677e-15,2.2401146750675884e-11,7.962775349932717e-08,1.0329218206619649e-05,0.0018737007946191715,7.316110182348325e-14,3.811818463281191e-12,6.341754130606765e-12,1.671659292413924e-14,1.8711018251509444e-09,7.410511762839615e-09,1.4515423880974623e-09,1.7189488338930234e-10,2.4910147416501755e-14,2.7639934343169666e-09,8.00435518796313e-09,6.775274578984192e-12,4.647673678878674e-09,9.83695115722355e-14,1.342214559113731e-13,5.431493624448888e-10,3.76,0.0,0.5608402739557671,0.9959727105615797,0.0012550424113583981,7.793446881022585e-05,0.38225135259780124,0.38600606947822985,0.00046423517948868814,1.299985387213199e-11,0.0017413758623724955,0.0003078678588027228,0.0003491462571041677,3.285105645252867e-08,4.5980453092522625e-10,3.003509652737746e-06,3.645793572121546e-05,0.0001955521566500985,1.7785811733884126e-10,0.00018290756681449722,1.1033003017623883e-05,7.465016882483418e-06,0.0010767399730470387,0.0014869167426059414,4.197245035549482e-06,3.477666222956591e-07,2.7260153636441304e-05,2.5068990828318308e-06,9.593202315136222e-05,7.373547596487547e-05,9.164166385650483e-08,9.828277285444866e-13,1.2290347223046723e-07,7.17904357348841e-10,7.199290880314333e-05,2.4921190635330882e-08,1.2098764408274716e-13,1.3740189627312076e-09,1.3115800780600872e-08,1.088185817256e-10,4.538974833123639e-08,2.124044758430028e-12,6.702692230077615e-07,2.358131365285548e-07,2.9032311380618254e-06,5.427302142438125e-11,4.890734662594608e-09,1.1823095973403047e-06,3.26296200511493e-10
0.00011031536812282589,0.7499528232797781,2.3722962450582245e-05,5.543861502776509e-06,4.662373397801619e-06,0.0012529061453238016,0.0,0.0,0.0004996523828779979,1.1076867593668898e-05,0.0010485513478993792,8.414243040237674e-05,5.211694922546856e-06,1.1398431703734996e-15,2.3449814846787523e-11,8.175569144919638e-08,1.0614916760182969e-05,0.0019136349057680246,7.810688136662915e-14,3.902136174847312e-12,6.746432325492797e-12,1.7662037372760907e-14,1.921195173598219e-09,7.861400299217039e-09,1.5200195749985617e-09,1.8442923258194746e-10,2.7083560905362912e-14,2.939271839242925e-09,8.519275279654927e-09,7.1664454707776285e-12,4.8348090044418774e-09,1.0419762970374976e-13,1.4292745349079866e-13,5.787998060681065e-10,3.76,0.0,0.558214233143902,0.9958800397249638,0.0012956810036013095,8.064633862588977e-05,0.384734440514287,0.38858040182942266,0.0004641919678245838,1.3077402470923443e-11,0.0017790403778859972,0.0003123118565007936,0.00035496234397301533,3.330770628510988e-08,4.674757020721864e-10,3.047146022704467e-06,3.753676722242763e-05,0.0002029591469474674,1.8123574675552777e-10,0.00018798834575562302,1.1319329394828677e-05,7.574988488853766e-06,0.0011138021153555373,0.001521552062039502,4.330277674673838e-06,3.58791585758298e-07,2.8102403598772837e-05,2.5721557071331308e-06,9.828855369502332e-05,7.708841729832439e-05,9.442360973582756e-08,1.012661949283705e-12,1.2708241586462547e-07,7.422994246591198e-10,7.431981552888534e-05,2.5555576571657627e-08,1.2466019042679596e-13,1.4156512624162523e-09,1.3564415712529561e-08,1.1182334599632398e-10,4.6480549344322814e-08,2.183914687777212e-12,6.878697333975443e-07,2.478101113261205e-07,3.0509195652162835e-06,5.7004127287267026e-11,4.959267226846464e-09,1.2690683189896518e-06,3.3389858341264863e-10
0.00011127633718383672,0.75027717340617,2.4188817010830188e-05,5.6582202412241465e-06,4.7950249678123074e-06,0.001285089373203803,0.0,0.0,0.0005103096703053216,1.1521588354131211e-05,0.001086393021943382,8.723487159358054e-05,5.367742796910366e-06,1.2163966017774123e-15,2.4540329111909358e-11,8.392807949738128e-08,1.0905871762306079e-05,0.001954192557017787,8.336059764985276e-14,3.993725732002971e-12,7.1744592546124464e-12,1.8655027039056587e-14,1.972346759993496e-09,8.33680314422728e-09,1.5910844334604248e-09,1.9778888170502839e-10,2.94305010308094e-14,3.1242461225170526e-09,9.06251945334237e-09,7.576855499343214e-12,5.028147918149571e-09,1.1032612654744076e-13,1.5214907143554084e-13,6.165074957661726e-10,3.76,0.0,0.5555991181733501,0.9957853764125622,0.0013374102458256103,8.34285470996187e-05,0.38720379476873196,0.3911428046849963,0.00046414782756403226,1.3154397213043628e-11,0.0018173968155042275,0.0003167768739487554,0.00036082353064002197,3.3766101452723866e-08,4.752064184290986e-10,3.091001522100831e-06,3.863518801853382e-05,0.00021057588436417264,1.8467341596479566e-10,0.00019317892577135006,1.1610509968510809e-05,7.685577013647188e-06,0.0011518304419009507,0.0015566685628106201,4.466692498999001e-06,3.7009693481183064e-07,2.8965210827009897e-05,2.638527721213365e-06,0.00010068370889563253,8.056273369430154e-05,9.72716332544932e-08,1.0432047741445837e-12,1.3136792298906962e-07,7.673161419177648e-10,7.670524149647225e-05,2.620025787076459e-08,1.2841996281025326e-13,1.4582721633933431e-09,1.4024093877906572e-08,1.1487940110086534e-10,4.75884574980528e-08,2.2451987639464698e-12,7.057787626111915e-07,2.6036338289087074e-07,3.2050247780442678e-06,5.986023250863516e-11,5.028086340346723e-09,1.361485096608216e-06,3.4160661378489726e-10
0.00011223730624484755,0.7506002759564467,2.466030718314163e-05,5.774499887398849e-06,4.9308951181236735e-06,0.0013178618393598041,0.0,0.0,0.0005210789360154522,1.1980607693241398e-05,0.0011253525494803996,9.041912621158795e-05,5.527569417459137e-06,1.2975314833736624e-15,2.5674064134853895e-11,8.614563009498759e-08,1.1202118229338241e-05,0.0019953815722426917,8.89400592015716e-14,4.086593551296007e-12,7.627078413361819e-12,1.969765584512903e-14,2.0245738842341304e-09,8.837896266822177e-09,1.6648054180905458e-09,2.1202266519887672e-10,3.196356503200237e-14,3.3193741833235123e-09,9.635367031344771e-09,8.007287590459295e-12,5.227850683282721e-09,1.1676816042173357e-13,1.6191429487264473e-13,6.563749761846631e-10,3.76,0.0,0.5529948647848385,0.9956886815034952,0.0013802548185927596,8.628223903029256e-05,0.38965943457017993,0.3936933300070033,0.0004641027404721809,1.3230838789662837e-11,0.0018564609543161952,0.000321262664899565,0.0003667299082910922,3.4226210465949534e-08,4.82996798206813e-10,3.135074138839366e-06,3.975323723408436e-05,0.00021840620512973162,1.8817206575882861e-10,0.00019848094858286632,1.1906571585380668e-05,7.796779430067683e-06,0.0011908413434238347,0.0015922678210894819,4.6065575531048285e-06,3.8168831891617716e-07,2.984895811409072e-05,2.7060220909370915e-06,0.00010311780067062944,8.416166566157662e-05,1.001869059855289e-07,1.0744687663413899e-12,1.3576170542716802e-07,7.929644850343762e-10,7.915035320608455e-05,2.6855275631000396e-08,1.3226850767156852e-13,1.5018992558842507e-09,1.4494977029603184e-08,1.1798687669276656e-10,4.871358978769878e-08,2.3079274730756402e-12,7.239985874647998e-07,2.7349485174230306e-07,3.3657817422284262e-06,6.284616515523828e-11,5.097188016315361e-09,1.4598832621021251e-06,3.49420637974289e-10
