Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3CF3(1),O2(2),H2O(3),CH4(4),CH2CF2(57),HF(38),O2(161),S(164),CF2O(49),S(125),C2HF(58),S(463),C2HF(468),C2H2F3(68),S(165),S(464),S(130),C2H2F2(59),C2H3F2(65),C2H2F3(67),CF2(43),CHFCF2(55),CF2CH(73),C2HF2(72),S(179),C2H3F2(64),CHF2(82),CHF3(42),S(1244),S(1385),CF2O2(181),CF2O2(276),CH2F2(41),S(203),S(1542),CHO2(322),C2F(467),S(174),S(413),S(1894),C2H3F2(66),C2HF4(54),CHFO(47),S(2753),S(512),CF2CF2(61),C2HF3(169),C2HF4(69),C2HFO(577),S(3833),S(2867),F(37),S(344),CFO(51),C1OO1(180),CH2O2(318),C2H2O(623),S(3850),S(970),S(2764),CHF2O(206),CF3(45),S(1375),C3HF3(994),CH2F(46),S(2131),CF3O2(511),S(1368)
0.011129542448688964,0.5064128841545373,3.3373974834999497e-09,1.4113904126020512e-08,5.073585512603803e-09,4.85261882247332e-06,0.0,0.0,2.2611136902714477e-05,1.6361778087599968e-06,1.3102727352976005e-05,1.6419054915373706e-06,5.300752967716675e-10,2.5660539257743154e-28,2.7939064689857496e-20,3.87639913619509e-13,8.082819325001655e-10,0.000616269175931207,1.1162698926887586e-15,4.3342091635301317e-20,1.5845477111607375e-19,1.725649109378626e-23,1.0502350649798388e-14,1.5507270340282666e-11,6.791631285464276e-14,2.8678131941994156e-12,7.575556815131319e-23,3.720417274280678e-14,7.161855134515548e-14,3.8003009067240694e-19,4.578354132117809e-12,6.25181457733078e-20,3.204292358337811e-20,4.303769283031815e-15,3.76,0.0,0.6730413291444838,0.9992802173666231,5.8427884685358244e-05,2.2419631420289738e-07,0.023501454592654757,0.02412802545100921,3.683704884243908e-05,1.6562453693318762e-14,0.0006198644501388207,6.456168105686216e-06,1.223552451876993e-07,2.014590188189251e-08,8.94811388460805e-16,1.100851819850651e-08,6.011565053833493e-06,1.163345440516666e-05,1.0285985832976329e-15,1.956316593287894e-07,1.4095563949404352e-08,1.1218132748499913e-08,8.361197129319512e-06,4.658023546662035e-05,4.500262542542465e-11,1.6122799166026719e-12,3.893304395142663e-09,2.1489056018298224e-09,5.485450276345639e-09,1.368271926213337e-06,6.965920131252596e-10,6.556084966632558e-16,1.076526062209022e-09,3.531413194552074e-13,8.245508301130498e-08,2.819626014366428e-09,4.551166659253064e-17,3.066550523154481e-13,7.073459243006884e-16,3.331297147368366e-15,1.3732265550860886e-10,3.3541232657139587e-16,2.9583361226266546e-10,2.934450180933203e-10,3.1316722852634606e-07,2.796491885030194e-12,1.2026593477221806e-09,3.088261573201363e-09,3.122020738316699e-14,1.488253952097308e-11,5.733616262228724e-11,9.08328197245296e-18,1.7331922981415215e-08,2.0649882623976447e-13,1.8278150718160572e-06,2.223608780952072e-11,1.3836271182261973e-16,4.835864549497171e-18,1.6595301754548075e-21,3.636486917799036e-27,1.1789828653279097e-10,6.394283557466013e-13,2.722025532858847e-14,2.3135142009824087e-08,1.3701020267871704e-08,1.4078944882485533e-11,1.2481458143136981e-09,3.6663105277586677e-17,6.141527667221652e-09,2.1242488652592375e-13
0.011168615615938265,0.5064206088188105,3.3555758531311756e-09,1.4199619814946146e-08,5.1167596831622315e-09,4.8994849368060415e-06,0.0,0.0,2.27092949720586e-05,1.651249950396818e-06,1.3276124301489425e-05,1.6652941261936502e-06,5.352484047387925e-10,2.6283592276752442e-28,2.835488136381345e-20,3.9130096632127874e-13,8.112292559362597e-10,0.0006206724110086881,1.13359078041008e-15,4.3792087349814313e-20,1.614250094636993e-19,1.7494433213876777e-23,1.0601007014203698e-14,1.5749610181845723e-11,6.853359419739771e-14,2.9329280053720786e-12,7.743085755158455e-23,3.771546113440727e-14,7.215627419569248e-14,3.831113559581985e-19,4.631125150704077e-12,6.357427998035155e-20,3.2801897281179473e-20,4.374483033987112e-15,3.76,0.0,0.6729572602189444,0.9992751648128104,5.915307419155772e-05,2.253624062308866e-07,0.023580176689597086,0.02421123171863989,3.6836862554644684e-05,1.66175949204451e-14,0.0006243396410103427,6.4917459743055326e-06,1.2320437461151234e-07,2.0256508639800496e-08,9.010228543547819e-16,1.1069278376046366e-08,6.063557387295188e-06,1.1816128710778504e-05,1.0353608525233441e-15,1.9789800680133294e-07,1.420444119825175e-08,1.1281706960631125e-08,8.435809279619606e-06,4.7019107530488045e-05,4.547386334052592e-11,1.6291867665544922e-12,3.933098706689367e-09,2.1658245945219237e-09,5.5371679659159484e-09,1.3896334896827077e-06,7.036981661910019e-10,6.622964921663386e-16,1.086122827804274e-09,3.5628902911828214e-13,8.361602719525138e-08,2.84134740063609e-09,4.597593633779611e-17,3.0976538804780275e-13,7.16599469727095e-16,3.3592895559390662e-15,1.3861458310829507e-10,3.387195842730411e-16,2.9816354553683976e-10,2.98988242704107e-10,3.1528112459260845e-07,2.8492603124814027e-12,1.209274012173695e-09,3.1578488867780315e-09,3.1514368955499263e-14,1.5096901866283453e-11,5.787866623073988e-11,9.169040052862699e-18,1.7572733261073288e-08,2.080226330437614e-13,1.8581263235369451e-06,2.2480931175712853e-11,1.396733784808998e-16,4.881672327710268e-18,1.6972103505371305e-21,3.7189637835065235e-27,1.1856403982561674e-10,6.486253124545111e-13,2.754236442167977e-14,2.3408323886361637e-08,1.3933065412376512e-08,1.4319491278149624e-11,1.2550166196775755e-09,3.730185792662642e-17,6.213927630618804e-09,2.1510773448214895e-13
0.011207688783187567,0.5064283328053913,3.373727791960823e-09,1.4285210814354574e-08,5.160049409738503e-09,4.946619066243854e-06,0.0,0.0,2.2807088562389674e-05,1.6663745972259678e-06,1.3451175118403564e-05,1.68891932958185e-06,5.404474286265353e-10,2.6866591583699936e-28,2.8774191832408555e-20,3.94973930592548e-13,8.141816417411414e-10,0.0006250918124700876,1.151096218574111e-15,4.424513490716792e-20,1.6444447057001263e-19,1.7735065479746318e-23,1.0699983799997364e-14,1.599472028674429e-11,6.915374269129466e-14,2.99925968063319e-12,7.913692784772932e-23,3.8232516996879077e-14,7.269790815812513e-14,3.8621268169093194e-19,4.684227522671377e-12,6.464475663546582e-20,3.357625411760448e-20,4.4461428062573595e-15,3.76,0.0,0.6728731952044704,0.9992700916860391,5.988437034236892e-05,2.265326605395171e-07,0.023658871941865948,0.024294427465990254,3.6836675508469756e-05,1.6672714665594832e-14,0.0006288320571909135,6.527276758078943e-06,1.2405636184611299e-07,2.0366963594845475e-08,9.072552308891927e-16,1.1129959726192088e-08,6.115688817074359e-06,1.2000811107159094e-05,1.0421587099069742e-15,2.0018198864932801e-07,1.4313489130080146e-08,1.134522539718776e-08,8.510616042401858e-06,4.746036125461316e-05,4.5947587853528024e-11,1.6461834912904772e-12,3.973084489275635e-09,2.182773872392798e-09,5.589052474067871e-09,1.4112568313361556e-06,7.108382794257591e-10,6.690164487623408e-16,1.0957443883921907e-09,3.594448677025987e-13,8.478806001501249e-08,2.8631019783593364e-09,4.6442424730393964e-17,3.1289026217727677e-13,7.259235466421077e-16,3.387346053166276e-15,1.399106321942925e-10,3.4203902445014325e-16,3.0049766323159103e-10,3.0461498923411507e-10,3.1739641910013444e-07,2.9028224640138146e-12,1.2158797914818271e-09,3.2286653599971985e-09,3.1810126966105425e-14,1.531373770228831e-11,5.842294435338463e-11,9.255075580917566e-18,1.7815784539403213e-08,2.0955058343516572e-13,1.8888005486112034e-06,2.272753686684173e-11,1.4098836865086333e-16,4.927631203578253e-18,1.7355946899351388e-21,3.802978539078041e-27,1.1922917788913597e-10,6.579281537430613e-13,2.786664186662123e-14,2.3683288730189517e-08,1.4168000989586903e-08,1.4562906113697652e-11,1.261878356525222e-09,3.79484659722694e-17,6.286798009487561e-09,2.1780992504846755e-13
0.011246761950436869,0.5064360561148017,3.391852483690744e-09,1.4370672580133102e-08,5.2034525187246524e-09,4.994021066884406e-06,0.0,0.0,2.2904513775551606e-05,1.6815509372764632e-06,1.3627887717907282e-05,1.7127821987265317e-06,5.4567225336846e-10,2.7332884477108084e-28,2.919704198102946e-20,3.9865863117784693e-13,8.171389578086487e-10,0.0006295273789170017,1.1687866319834259e-15,4.4701243878308395e-20,1.6751385673100356e-19,1.7978405627824266e-23,1.0799276257998188e-14,1.6242617665171004e-11,6.97767377565999e-14,3.066825301434459e-12,8.087418378783727e-23,3.875538813851426e-14,7.324347394932099e-14,3.893340480134041e-19,4.737660399162702e-12,6.572970533293994e-20,3.4366231401140924e-20,4.518757450176313e-15,3.76,0.0,0.6727891340888992,0.9992649979765047,6.0621788647619846e-05,2.277070836307094e-07,0.023737540351389214,0.024377612692498073,3.683648770355285e-05,1.6727812928015367e-14,0.0006333417061689058,6.562758959449152e-06,1.24911206118062e-07,2.0477262078986745e-08,9.135085124055365e-16,1.1190559698722298e-08,6.167956792549306e-06,1.2187509763704344e-05,1.048992230417929e-15,2.0248364126926036e-07,1.4422702809876372e-08,1.1408685494578821e-08,8.585613447645906e-06,4.790399297094982e-05,4.6423780972304557e-11,1.6632695555786036e-12,4.013260404722474e-09,2.1997526802501364e-09,5.641101159278193e-09,1.433143666951572e-06,7.180121136638626e-10,6.757681409661362e-16,1.1053902299646556e-09,3.6260866662231526e-13,8.597121871593453e-08,2.8848887567595615e-09,4.6911116095577165e-17,3.1602956650223975e-13,7.353180130474599e-16,3.4154653155943833e-15,1.4121073655726393e-10,3.453704723817962e-16,3.028358615194334e-10,3.1032598150285124e-10,3.195130028430924e-07,2.957185184501073e-12,1.2224764073371373e-09,3.300725001292999e-09,3.210747895685689e-14,1.5533061578373386e-11,5.896896903698205e-11,9.341384106622923e-18,1.806108348180362e-08,2.1108263848841823e-13,1.9198399715441717e-06,2.2975909381488782e-11,1.4230761246558067e-16,4.973738751019207e-18,1.774693078125189e-21,3.888552303158157e-27,1.198936737947543e-10,6.673374978582173e-13,2.8193084547738506e-14,2.39600162931595e-08,1.4405847071253117e-08,1.480920362097972e-11,1.2687307385088326e-09,3.8602972262554225e-17,6.360133397811814e-09,2.2053142233695193e-13
0.01128583511768617,0.5064437787474925,3.4099491340756813e-09,1.4455999559600228e-08,5.246966894728175e-09,5.041690788416312e-06,0.0,0.0,2.3001566784247037e-05,1.696778158567877e-06,1.3806269992509195e-05,1.7368838257024153e-06,5.509227898731426e-10,2.788199925043158e-28,2.962330176933805e-20,4.0235488135321455e-13,8.201010738806013e-10,0.0006339791088438598,1.1866629084493557e-15,4.51604238494376e-20,1.70633875249771e-19,1.822448634968208e-23,1.089887937840516e-14,1.649331929516886e-11,7.040256077754864e-14,3.1356420376301187e-12,8.264306922896499e-23,3.928412246332953e-14,7.379299221787062e-14,3.9247543849455213e-19,4.791422984512533e-12,6.682925500099682e-20,3.517207365026157e-20,4.5923358322589e-15,3.76,0.0,0.6727050768602958,0.9992598836745615,6.136534441716556e-05,2.2888568188406378e-07,0.023816181920147495,0.024460787397602955,3.683629913953852e-05,1.6782889706985542e-14,0.000637868595311871,6.598191087764401e-06,1.257689066542508e-07,2.0587399438218136e-08,9.197826932471172e-16,1.1251075755911174e-08,6.2203587654856e-06,1.237623276763439e-05,1.0558614879804783e-15,2.0480300054922398e-07,1.4532077416694788e-08,1.1472084701708764e-08,8.660797526722209e-06,4.8349998945375835e-05,4.690243646172133e-11,1.6804445195485662e-12,4.053625159091239e-09,2.216760285265612e-09,5.6933115399596934e-09,1.4552957061259874e-06,7.25219432270083e-10,6.825513465339689e-16,1.11505983865202e-09,3.657802573306835e-13,8.716554021165962e-08,2.906706768554339e-09,4.738199503168224e-17,3.191831947030248e-13,7.447828414743678e-16,3.4436460208203784e-15,1.425148331206318e-10,3.4871376312907433e-16,3.0517803924558055e-10,3.161219409508748e-10,3.216307669418304e-07,3.0123552996744883e-12,1.2290635823832545e-09,3.3740418280734767e-09,3.240642242533294e-14,1.5754887922270198e-11,5.951671363140966e-11,9.427961387056675e-18,1.8308636681497952e-08,2.126187699063758e-13,1.9512468092832443e-06,2.3226053196487103e-11,1.4363105737629494e-16,5.019993105217571e-18,1.8145154507981304e-21,3.9757068678145024e-27,1.2055750069549305e-10,6.768539574353617e-13,2.852168970705618e-14,2.4238486129467382e-08,1.4646623696341984e-08,1.5058397912527172e-11,1.2755734807699178e-09,3.9265419341890343e-17,6.43392833451953e-09,2.2327219830549154e-13
0.011324908284935473,0.5064515007039806,3.428016940663668e-09,1.4541187051792671e-08,5.290590382875068e-09,5.089628071789485e-06,0.0,0.0,2.3098243856757386e-05,1.7120554482093908e-06,1.3986329801737289e-05,1.7612252955579657e-06,5.561989211925792e-10,2.8512322494401167e-28,3.0052949375864834e-20,4.0606248372857386e-13,8.230678601076825e-10,0.00063844700059817,1.2047259308173959e-15,4.562268438328938e-20,1.7380524017917472e-19,1.8473330462645048e-23,1.0998787834410204e-14,1.674684211000309e-11,7.1031191597756e-14,3.2057271755195937e-12,8.444403129734128e-23,3.981876800423061e-14,7.434648352146596e-14,3.9563683602587057e-19,4.845514400885831e-12,6.794353631856084e-20,3.5994026153389763e-20,4.666886838160936e-15,3.76,0.0,0.6726210235070182,0.9992547487707788,6.211505269712104e-05,2.3006846151585177e-07,0.023894796650198308,0.024543951580746865,3.6836109816079086e-05,1.6837945001848984e-14,0.0006424127318232566,6.633571677865539e-06,1.2662946268194998e-07,2.0697371104572817e-08,9.260777677590056e-16,1.131150540272782e-08,6.27289218908875e-06,1.2566988092588494e-05,1.0627665551001405e-15,2.0714010168707102e-07,1.4641608063130508e-08,1.1535420507248293e-08,8.736164307558847e-06,4.8798375357888444e-05,4.738354392940112e-11,1.6977080141901906e-12,4.094177478690046e-09,2.2337959417217032e-09,5.745680927955448e-09,1.4777146503295465e-06,7.324600033518101e-10,6.893658474004016e-16,1.124752700194968e-09,3.689594711597958e-13,8.837106092577019e-08,2.9285550328987635e-09,4.785504641106993e-17,3.223510410700291e-13,7.543179125780456e-16,3.471886787251157e-15,1.4382285429580915e-10,3.5206871858023117e-16,3.0752409396571123e-10,3.220035858652911e-10,3.237496029839413e-07,3.068339601231867e-12,1.235641044273344e-09,3.448629871214334e-09,3.2706954811536705e-14,1.5979231013765137e-11,6.006615050780594e-11,9.514803022833121e-18,1.855845062687921e-08,2.1415894452642178e-13,1.9830232688557955e-06,2.347797275674719e-11,1.4495863474663163e-16,5.066391863809651e-18,1.855071811034638e-21,4.064464240655384e-27,1.2122063220319518e-10,6.864781388052856e-13,2.885245410240446e-14,2.4518677480270933e-08,1.4890350861038262e-08,1.5310502952047606e-11,1.2824063034122652e-09,3.993584937071784e-17,6.508177277205385e-09,2.260322162809878e-13
0.011363981452184774,0.506459221984756,3.4460551346943865e-09,1.4626229719789946e-08,5.334320767812708e-09,5.1378327443700665e-06,0.0,0.0,2.3194541417468636e-05,1.7273819923225782e-06,1.4168074953883516e-05,1.7858076822426737e-06,5.615005237049808e-10,2.904290592192811e-28,3.0486075248994487e-20,4.0978126677332725e-13,8.260391872197368e-10,0.000642931052295273,1.2229761608976528e-15,4.608803502217152e-20,1.7702867638747241e-19,1.8724951073098532e-23,1.1098996964904183e-14,1.7003202970060056e-11,7.166260835791978e-14,3.277098187710995e-12,8.627748624595946e-23,4.035937299829659e-14,7.490396826973861e-14,3.9881822020404e-19,4.899933710076694e-12,6.907267993087011e-20,3.683233198462554e-20,4.742419382015944e-15,3.76,0.0,0.6725369740178977,0.9992495932560648,6.287092811003347e-05,2.3125542848295813e-07,0.02397338454371659,0.024627105241375756,3.683591973283928e-05,1.689297881204025e-14,0.000646974122643911,6.668899298832606e-06,1.27492873428829e-07,2.080717262212267e-08,9.32393730289994e-16,1.1371846201921944e-08,6.325554519998588e-06,1.275978353045718e-05,1.0697075020225144e-15,2.0949497878125661e-07,1.4751289832594914e-08,1.1598690455190762e-08,8.811709817409817e-06,4.9249118253861404e-05,4.786708377253549e-11,1.7150595615885416e-12,4.134916059331151e-09,2.2508588946109372e-09,5.7982067289623905e-09,1.5004021877160165e-06,7.397335937911353e-10,6.962114237096034e-16,1.1344683001887066e-09,3.721461394020112e-13,8.958781651969703e-08,2.9504325630371627e-09,4.8330254946202704e-17,3.255329998451469e-13,7.639231129276728e-16,3.5001863022885467e-15,1.4513473541301288e-10,3.5543516441862183e-16,3.098739222248961e-10,3.279716311432108e-10,3.258694033495827e-07,3.1251448455217465e-12,1.2422085272631098e-09,3.5245031799521713e-09,3.3009073465219945e-14,1.6206104844920132e-11,6.061725280499124e-11,9.601904738658353e-18,1.8810531642214096e-08,2.1570312191653906e-13,2.015171541111151e-06,2.373167246241208e-11,1.4629027127929677e-16,5.112932490460655e-18,1.8963722696720372e-21,4.15484614178168e-27,1.2188304254538205e-10,6.962106361037674e-13,2.9185374035366325e-14,2.4800569115357155e-08,1.513704849077649e-08,1.5565532464843164e-11,1.2892289332438896e-09,4.061430389131983e-17,6.582874560122196e-09,2.2881143312086033e-13
0.011403054619434076,0.5064669425902332,3.4640629468914687e-09,1.4711123273981336e-08,5.378155919442358e-09,5.186304625264484e-06,0.0,0.0,2.3290455978526505e-05,1.7427569773574131e-06,1.4351513224528526e-05,1.8106320528913833e-06,5.668274908323907e-10,2.9518977307498505e-28,3.0922661700085376e-20,4.1351105463024675e-13,8.290149276178385e-10,0.000647431261908974,1.2414139836725006e-15,4.655648531491739e-20,1.8030491526732885e-19,1.8979371703023205e-23,1.1199502020921163e-14,1.726241869294142e-11,7.229679124622806e-14,3.3497726584376527e-12,8.81438493355462e-23,4.090598580828221e-14,7.546546678290799e-14,4.020195671840268e-19,4.954680065338464e-12,7.021681486915242e-20,3.768723735922352e-20,4.8189423956685404e-15,3.76,0.0,0.67245292838204,0.9992444171215356,6.363298502849093e-05,2.324465885892206e-07,0.02405194560295245,0.024710248378938173,3.683572888949168e-05,1.6947991137047292e-14,0.0006515527745555857,6.7041725434476605e-06,1.2835913812266569e-07,2.0916799602375948e-08,9.387305751908723e-16,1.1432095757126992e-08,6.378343218774747e-06,1.295462676626485e-05,1.0766843976682348e-15,2.118676652856165e-07,1.4861118006404639e-08,1.1661892129901425e-08,8.88743008083953e-06,4.970222359842867e-05,4.8353039774382155e-11,1.7324985817944023e-12,4.175839519410233e-09,2.2679484223878895e-09,5.8508863058136966e-09,1.5233599982643832e-06,7.470399561806906e-10,7.03087842365931e-16,1.1442061239772043e-09,3.753400932577793e-13,9.081584217291706e-08,2.9723384120273786e-09,4.880760444223646e-17,3.287289598110298e-13,7.735983000874358e-16,3.5285432787252893e-15,1.4645040996709764e-10,3.588129254680711e-16,3.1222742444914044e-10,3.3402678690318267e-10,3.2799006089381105e-07,3.182777746314495e-12,1.248765769727169e-09,3.601675811736996e-09,3.331277568234252e-14,1.6435523370474322e-11,6.116999226572606e-11,9.6892620377712e-18,1.9064885949112146e-08,2.172512670165179e-13,2.047693806965942e-06,2.398715666895803e-11,1.4762590397303052e-16,5.159612784504876e-18,1.938427002123455e-21,4.246874250032223e-27,1.2254470633258703e-10,7.060520417439288e-13,2.9520446419226855e-14,2.5084139549297127e-08,1.5386736466832957e-08,1.5823500025917208e-11,1.2960411013776734e-09,4.13008240590118e-17,6.658014449158802e-09,2.3160981202359123e-13
0.011442127786683378,0.506474662520905,3.4820396470394366e-09,1.479586177663715e-08,5.422093751058648e-09,5.2350435218768736e-06,0.0,0.0,2.338598420343971e-05,1.7581795895356335e-06,1.4536652345621577e-05,1.8356994646578907e-06,5.721797372418818e-10,3.020769621677731e-28,3.1362530633442727e-20,4.1725165438893895e-13,8.319949547319438e-10,0.0006519476272034217,1.260040504593298e-15,4.7028044816707825e-20,1.836346984242648e-19,1.92366293471801e-23,1.1300297840328985e-14,1.7524506025939112e-11,7.293372227154354e-14,3.423768345123529e-12,9.00436012579651e-23,4.1458654978055123e-14,7.603099924122248e-14,4.052408610863114e-19,5.009752644572865e-12,7.137607149819598e-20,3.8558998093818623e-20,4.896464839228502e-15,3.76,0.0,0.6723688865890063,0.999239220358612,6.440123742510724e-05,2.336419473994866e-07,0.02413047983025161,0.024793380992886815,3.683553728572014e-05,1.7002981976425425e-14,0.0006561486940974436,6.739390020322237e-06,1.2922825599186637e-07,2.1026247700705255e-08,9.450882968154905e-16,1.1492251699492212e-08,6.43125575090623e-06,1.315152531472741e-05,1.0836973088651154e-15,2.1425819363606478e-07,1.4971087976420042e-08,1.1725023142271245e-08,8.963321131699417e-06,5.015768723524848e-05,4.8841410410026944e-11,1.7500246975358568e-12,4.2169465979017325e-09,2.285063824778542e-09,5.9037172169443534e-09,1.5465897490375072e-06,7.543788578348638e-10,7.099948851523709e-16,1.1539656580028812e-09,3.7854116428651906e-13,9.205517241364834e-08,2.9942716548966457e-09,4.928707979434635e-17,3.3193881638733425e-13,7.833434697826327e-16,3.556956410580385e-15,1.4776981567646753e-10,3.6220183747573855e-16,3.1458450361105076e-10,3.4016976260673334e-10,3.3011146926392325e-07,3.2412450136172937e-12,1.2553125127358985e-09,3.68016183573146e-09,3.3618058677434185e-14,1.6667500284227766e-11,6.172434291219129e-11,9.77687078559026e-18,1.9321519628656433e-08,2.1880335709553798e-13,2.0805922317811265e-06,2.424442971324724e-11,1.4896548349013436e-16,5.20643098248323e-18,1.981246284117181e-21,4.3405713757752554e-27,1.2320559841576454e-10,7.16002936401668e-13,2.985766833578025e-14,2.5369366898808787e-08,1.563943460083945e-08,1.608441898983993e-11,1.302842542319514e-09,4.1995450451114106e-17,6.733591102389106e-09,2.3442732102310006e-13
0.01148120095393268,0.5064823817771407,3.499984469284525e-09,1.4880442260050684e-08,5.466132128154212e-09,5.28404923463685e-06,0.0,0.0,2.348112281767442e-05,1.7736490167237886e-06,1.4723500015164504e-05,1.86101096838024e-06,5.775571156153038e-10,3.0956877591101643e-28,3.180570712813391e-20,4.2100284088870375e-13,8.349791436444557e-10,0.0006564801458202592,1.2788567969945467e-15,4.750272304635745e-20,1.8701877283057538e-19,1.94967416809098e-23,1.1401378334391032e-14,1.778948168222575e-11,7.357338023689916e-14,3.4991030940688776e-12,9.197722179601264e-23,4.201742914655391e-14,7.660058575101312e-14,4.084820828733156e-19,5.065150473186862e-12,7.255058291369614e-20,3.944786813601723e-20,4.974995684821638e-15,3.76,0.0,0.6722848486285498,0.9992340029588931,6.517569908372373e-05,2.348415103612153e-07,0.024208987228035227,0.024876503082676776,3.6835344921214903e-05,1.7057951329797635e-14,0.0006607618876733852,6.774550381688637e-06,1.3010022626517426e-07,2.1135512721530826e-08,9.514668895184953e-16,1.1552311733049616e-08,6.484289587916671e-06,1.3350486604416431e-05,1.0907463014155887e-15,2.1666659576937596e-07,1.5081194956498688e-08,1.178808117174016e-08,9.039378993313242e-06,5.0615504948054455e-05,4.933218565456757e-11,1.7676376381988507e-12,4.25823599144742e-09,2.3022043678662553e-09,5.956696510806066e-09,1.5700931000959976e-06,7.61750059916121e-10,7.169323275710363e-16,1.1637463875478372e-09,3.817491836753141e-13,9.330584128855916e-08,3.016231331390332e-09,4.976866543407166e-17,3.351624593291201e-13,7.931583699346091e-16,3.5854242303202805e-15,1.4909287882359884e-10,3.656017053563034e-16,3.169450595649104e-10,3.4640125933310015e-10,3.322335225628676e-07,3.30055326996607e-12,1.2618485060084231e-09,3.759975323174151e-09,3.392491962483922e-14,1.6902049281587213e-11,6.228027507912741e-11,9.864726257643726e-18,1.9580438659678618e-08,2.2035935915026692e-13,2.113868972459459e-06,2.450349586892709e-11,1.5030892631773928e-16,5.253384171371607e-18,2.0248404428326335e-21,4.4359606660994565e-27,1.2386569444802564e-10,7.260639010626065e-13,3.019703592407362e-14,2.5656229088592385e-08,1.5895162665414277e-08,1.6348302584271083e-11,1.3096329987096329e-09,4.269822331745365e-17,6.809598629946167e-09,2.372639132134377e-13
