Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3CF3(1),O2(2),H2O(3),CH4(4),CH2CF2(57),HF(38),O2(161),S(164),CF2O(49),S(125),C2HF(58),S(463),C2HF(468),C2H2F3(68),S(165),S(464)
1.0089544225546095e-08,0.9020207708805251,4.235266813954032e-10,3.098955665429156e-10,6.070733161065242e-12,9.579629983755377e-12,0.0,0.0,1.945832958433509e-07,5.9238111768572025e-12,1.2702482014736973e-12,3.924491235079232e-20,2.860665063966268e-13,3.516489063905548e-34,2.159590548432199e-24,2.0460241086384552e-18,3.6118553812814624e-25,1.2697841294177532e-08,1.608335837353137e-28,8.893252416379043e-16,4.2197592452536566e-26,1.8896445527020236e-32,1.2423078109970425e-17,1.8575687711412734e-25,7.469320320004549e-17,8.605012813020998e-33,3.411929360834788e-33,1.6445901827582155e-30,8.19884440779904e-52,1.685678813684433e-42,7.606799929532821e-16,7.664260315873913e-41,1.598097730462925e-31,1.3913485099070543e-41,3.76,0.0,0.731780107940766,0.9968384207541656,3.8322067048118657e-13,1.1150161243315935e-33,0.005545862832748759,0.005547115708948771,0.0031613716495710207,7.110303764977734e-12,1.2699398413087708e-08,1.908963671185129e-07,6.199396026966948e-07,1.7908459077394357e-12,4.676602765189584e-12,4.1436672990262525e-09,2.811382631509129e-10,8.285596242068715e-15
1.0519394561374358e-08,0.9020593613680231,4.5344244147480487e-10,3.35701771137595e-10,6.7530329453397715e-12,1.0678647594363265e-11,0.0,0.0,2.028221638280278e-07,6.434247183190413e-12,1.4402966384257158e-12,4.7398514706417023e-20,3.23956735851016e-13,4.662387041565717e-34,2.618338099229883e-24,2.4920676834399724e-18,4.393528097188965e-25,1.3802843464287133e-08,2.199113979503009e-28,1.0494660968242959e-15,5.644291211261453e-26,2.63342717017671e-32,1.4523268899427934e-17,2.2784268484217687e-25,8.340370659292176e-17,1.1734105061546497e-32,4.376761077699243e-33,2.27041028952791e-30,1.3151040917741163e-51,2.4975268798056364e-42,8.576009913242219e-16,1.0851006777773812e-40,2.12767253251941e-31,1.9950996319526992e-41,3.76,0.0,0.731544728203204,0.9968384114371533,4.433228822746223e-13,1.485970537825058e-33,0.005781179279950183,0.005782541062021654,0.0031613715960857667,7.421439136838294e-12,1.380460861951742e-08,1.9888931701807575e-07,6.738269375093368e-07,1.8769787714176985e-12,5.279826027152628e-12,4.423056519450429e-09,3.056129123728223e-10,9.387128434854408e-15
1.094924489720262e-08,0.9020979398129926,4.842994018648329e-10,3.6253293311658567e-10,7.482032255227108e-12,1.185615108759511e-11,0.0,0.0,2.110569643352433e-07,6.96535203558941e-12,1.6248799118102212e-12,5.687083672910391e-20,3.6501743236452114e-13,6.11493029533709e-34,3.150692880698688e-24,3.0112815469973792e-18,5.3060972023432355e-25,1.4953704951348083e-08,2.9701615257528222e-28,1.2301935873074544e-15,7.462106440648755e-26,3.621321231917284e-32,1.6871257729331503e-17,2.771264801735499e-25,9.267552465733285e-17,1.5807492617419298e-32,5.558004191678841e-33,3.0940031202998767e-30,2.0730493910235214e-51,3.646665589015591e-42,9.620173644129221e-16,1.5153859944696012e-40,2.79955466839117e-31,2.821471160770625e-41,3.76,0.0,0.7313094241766378,0.9968384020746612,5.100181750427328e-13,1.9590463327865806e-33,0.006016417731849662,0.006017892947313331,0.003161371545203362,7.732444765017071e-12,1.4955695854728096e-08,2.0687526912469458e-07,7.299545383814453e-07,1.963025738578183e-12,5.931100337072589e-12,4.706543142353455e-09,3.3110321073153744e-10,1.0581941816846587e-14
1.1379095233030883e-08,0.9021365062193253,5.160942311613977e-10,3.903886862112004e-10,8.259038453027718e-12,1.3114669974146851e-11,0.0,0.0,2.192876992721565e-07,7.517076691689295e-12,1.8245955262407717e-12,6.782224621178042e-20,4.0937076845897146e-13,7.93984382078463e-34,3.764960210533572e-24,3.612003378839544e-18,6.365721612350279e-25,1.6150405904755734e-08,3.966227746899658e-28,1.4331755654065313e-15,9.759649391533985e-26,4.918854298054551e-32,1.948442234481968e-17,3.344695612610679e-25,1.0251540190733821e-16,2.1056801476141585e-32,6.992592594083176e-33,4.166174520306037e-30,3.215344062994005e-51,5.252553270446487e-42,1.0741499045365871e-15,2.0897061085630908e-40,3.6437891541812223e-31,3.939373041645453e-41,3.76,0.0,0.7310741958367111,0.9968383926660185,5.837455613660236e-13,2.557013704487281e-33,0.0062515782134278195,0.006253171388565959,0.0031613714976113385,8.043320707982146e-12,1.6152640987812745e-08,2.1485452239226685e-07,7.883217942715005e-07,2.0489882169896402e-12,6.6320100662426415e-12,4.9938326121868655e-09,3.5760873469324076e-10,1.1873787043852897e-14
1.1808945568859146e-08,0.9021750605909118,5.488236109530367e-10,4.192686623153816e-10,9.085342664165185e-12,1.4456724316128495e-11,0.0,0.0,2.2751437054512727e-07,8.089372190368061e-12,2.0400412364207246e-12,8.042701132437934e-20,4.571383594047173e-13,1.021372602743994e-33,4.470020610933782e-24,4.303126518493175e-18,7.589918650302561e-25,1.7392926483040058e-08,5.240828305548148e-28,1.6601409982235034e-15,1.2637894936546407e-25,6.60554840709643e-32,2.238054947178353e-17,4.007947602931873e-25,1.1292950905657182e-16,2.7758479264136744e-32,8.72193597363096e-33,5.5480120377633675e-30,4.912313156505942e-51,7.470145057065084e-42,1.194213996954729e-15,2.8481335273781525e-40,4.6951608984735135e-31,5.43533251997065e-41,3.76,0.0,0.7308390431590757,0.9968383832157964,6.649557440509987e-13,3.306628928874805e-33,0.006486660749657351,0.006488376409513952,0.003161371448755551,8.354067006181092e-12,1.7395424896668384e-08,2.2282735518181796e-07,8.489280942508344e-07,2.134868098959921e-12,7.384113839547797e-12,5.284650966550503e-09,3.851290609156335e-10,1.3266410269368537e-14
1.2238795904687408e-08,0.9022136029316411,5.824842357669682e-10,4.491724915338282e-10,9.962219958408513e-12,1.58848247666857e-11,0.0,0.0,2.357369800597856e-07,8.682189651629998e-12,2.2718150452896534e-12,9.487405979980501e-20,5.084412659207478e-13,1.3025357594581616e-33,5.2753473167294996e-24,5.094110909859996e-18,8.997630706162295e-25,1.8681246854962128e-08,6.8575380930965315e-28,1.912879553026838e-15,1.6214097219705579e-25,8.777200866784853e-32,2.5577820805511663e-17,4.770879433111137e-25,1.2392348570180815e-16,3.624033486613657e-32,1.0792256083967176e-32,7.312445184482938e-30,7.399660742170307e-51,1.0498551511595396e-41,1.322419744913097e-15,3.8398094998379966e-40,5.993705064089304e-31,7.417132290410261e-41,3.76,0.0,0.7306039661193915,0.996838373725407,7.541109475686007e-13,4.239156234553542e-33,0.006721665365503023,0.006723508033883975,0.0031613713972402373,8.66468372765582e-12,1.8684028469092858e-08,2.3079402670019964e-07,9.117728275032883e-07,2.2206675629702702e-12,8.18894494355848e-12,5.5787433976320515e-09,4.136637662829617e-10,1.4763553165147462e-14
1.2668646240515671e-08,0.9022521332454017,6.170728130153857e-10,4.800998021930917e-10,1.0890929529105152e-11,1.740147260945374e-11,0.0,0.0,2.4395552972103643e-07,9.295480276489386e-12,2.5205152021858283e-12,1.1136775233810477e-19,5.633999968635119e-13,1.6477112999819103e-33,6.191023899356478e-24,5.994993530229307e-18,1.0609293107139572e-24,2.0015347199462378e-08,8.891415925392764e-28,2.193241185018753e-15,2.0623671054726554e-25,1.154842918932853e-31,2.909479948067913e-17,5.643994581251482e-25,1.355024798659221e-16,4.688874390344553e-32,1.3254933508494548e-32,9.54596790570772e-30,1.099995517836911e-50,1.4591375445881677e-41,1.4589720918282113e-15,5.124562012135089e-40,7.585247601558013e-31,1.0018035801305218e-40,3.76,0.0,0.730368964693326,0.9968383641923757,8.516847514618971e-13,5.390936458731112e-33,0.006956592085921676,0.006958566285394957,0.0031613713455572187,8.975170955129961e-12,2.0018432602733474e-08,2.3875477833909594e-07,9.768553833248818e-07,2.3063889300176053e-12,9.04801172819389e-12,5.875872913223744e-09,4.4321242790409554e-10,1.6368952940905637e-14
1.3098496576343934e-08,0.9022906515360793,6.525860629419927e-10,5.120502208156343e-10,1.1872714870404825e-11,1.9009159797828845e-11,0.0,0.0,2.5217002143301964e-07,9.929195346854482e-12,2.7867402010106584e-12,1.3012866965429947e-19,6.221345119010652e-13,2.068647916420552e-33,7.227762033378155e-24,7.016398318234372e-18,1.2446903195825932e-24,2.139520770442692e-08,1.143056918341062e-27,2.5031357274915153e-15,2.6022210815894787e-25,1.5055499599505338e-31,3.295041700886217e-17,6.638455314563981e-25,1.476711845924084e-16,6.015656266696599e-32,1.616686482546261e-32,1.2350533099408906e-29,1.6150067544940538e-50,2.006897508303174e-41,1.6040709406471654e-15,6.774740845579269e-40,9.521976318891654e-31,1.3401671154348214e-40,3.76,0.0,0.7301340388565543,0.9968383546151828,9.581619257144146e-13,6.804004991319115e-33,0.007191440935862229,0.007193551187758085,0.0031613712952427574,9.285528747204394e-12,2.1398618203853642e-08,2.467098349201094e-07,1.0441751511234848e-06,2.3920345705682083e-12,9.9627980020113e-12,6.175819091563205e-09,4.737746230736207e-10,1.8086342363207392e-14
1.3528346912172196e-08,0.9023291578075605,6.890207185687752e-10,5.450233721228511e-10,1.2908803952469913e-11,2.0710368994051998e-11,0.0,0.0,2.603804570990958e-07,1.0583286225411585e-11,3.071088778389362e-12,1.513944125391132e-19,6.847642241702079e-13,2.5787685523253375e-33,8.39691943290673e-24,8.169545617437948e-18,1.4534090610445938e-24,2.2820808566353808e-08,1.4577866464463429e-27,2.8445324843639498e-15,3.258765152858739e-25,1.9459459002881713e-31,3.7163960668657163e-17,7.7660961664374195e-25,1.6043387179964174e-16,7.657179358363261e-32,1.9590830044383386e-32,1.5845628967142156e-29,2.34359272698971e-50,2.7332926556092954e-41,1.757911270437521e-15,8.87728994373955e-40,1.186304274437826e-30,1.7767650676058777e-40,3.76,0.0,0.7298991885847593,0.9968383449949338,1.0740382680603207e-12,8.526761482194731e-33,0.0074262119402656816,0.007428462764676809,0.0031613712452079027,9.595757146988159e-12,2.2824566186999482e-08,2.5465940585224897e-07,1.1137315204184953e-06,2.477606846437096e-12,1.0934763421208676e-11,6.47837692376563e-09,5.053499292619391e-10,1.9919449773590638e-14
1.3958197248000459e-08,0.9023676520637292,7.263735256430155e-10,5.790188790798486e-10,1.4000409394723509e-11,2.2507573608119027e-11,0.0,0.0,2.6858683862186614e-07,1.125770435550916e-11,3.3741599118403842e-12,1.754204142431949e-19,7.514080029194445e-13,3.193344964475249e-33,9.71051798543336e-24,9.46626115455824e-18,1.68961887579824e-24,2.4292129991359647e-08,1.845280620420856e-27,3.219459825076861e-15,4.052257653608954e-25,2.4949590551617627e-31,4.1755061331793124e-17,9.039436934794067e-25,1.7379442361595128e-16,9.674704536185325e-32,2.3595870145517513e-32,2.0170546814159287e-29,3.3636207654508225e-50,3.6882984327560586e-41,1.9206832502872788e-15,1.153607814350673e-39,1.4675194912665135e-30,2.3358008922215178e-40,3.76,0.0,0.7296644138536326,0.9968383353328514,1.1998204432084032e-12,1.0614693727780709e-32,0.007660905124065114,0.007663301039846851,0.003161371194246971,9.905856216153849e-12,2.4296257476006715e-08,2.6260368620845254e-07,1.1855238808405266e-06,2.5631080707607366e-12,1.1965343872457715e-11,6.78335573724107e-09,5.379379241471876e-10,2.187199910598907e-14
1.4388047583828721e-08,0.9024061343084676,7.646412425845413e-10,6.140363629266022e-10,1.5148728637195443e-11,2.4403237836530534e-11,0.0,0.0,2.767891679031873e-07,1.1952401261042137e-11,3.696552817965651e-12,2.0248076452596618e-19,8.221841761415625e-13,3.9296842547669675e-33,1.1181262109192009e-23,1.0918984570432482e-17,1.9560307471238075e-24,2.580915219578075e-08,2.3193549315090413e-27,3.630004781827987e-15,5.005667606834022e-25,3.1747213419565805e-31,4.674368170847801e-17,1.047169521678703e-24,1.8775636139600192e-16,1.2138983197206967e-31,2.8257674556055957e-32,2.5486849976228027e-29,4.777683899134237e-50,4.933686619476696e-41,2.0925723505909653e-15,1.487451044080677e-39,1.8033441165862035e-30,3.0464548274225777e-40,3.76,0.0,0.7294297146388723,0.9968383256286065,1.3360258239534886e-12,1.3131158174007662e-32,0.007895520512185686,0.007898066036956194,0.003161371142705779,1.0215826032440352e-11,2.5813673004602172e-08,2.705428577271334e-07,1.2595516221310962e-06,2.648540478811947e-12,1.305595184967926e-11,7.090578194070465e-09,5.715381856336272e-10,2.3947709903504263e-14
1.4817897919656984e-08,0.9024446045456578,8.038206404332036e-10,6.500754431701911e-10,1.6354944109978604e-11,2.6399816700875827e-11,0.0,0.0,2.849874468441609e-07,1.2667328546336426e-11,4.0388669506552345e-12,2.328690447777018e-19,8.972105331947989e-13,4.807327803414233e-33,1.28225573585534e-23,1.2540777519580278e-17,2.2555406843640465e-24,2.7371855405531614e-08,2.895912408682016e-27,4.0783126491344785e-15,6.144936114897392e-25,4.010984806222513e-31,5.215010499679895e-17,1.2076798493101434e-24,2.0232287258696726e-16,1.5131375625150098e-31,3.365897842020657e-32,3.198105374940405e-29,6.719857205929888e-50,6.545321989903966e-41,2.27375945177585e-15,1.9038443226005656e-39,2.2021745070903682e-30,3.943718828147594e-40,3.76,0.0,0.7291950909161855,0.9968383158813975,1.4831823341547234e-12,1.6148219540558374e-32,0.008130058129544659,0.008132757779685097,0.0031613710914027626,1.0525666661104842e-11,2.7376793715762575e-08,2.784770897438767e-07,1.335814134142324e-06,2.7339062093756704e-12,1.4207976824854288e-11,7.399879359199588e-09,6.061502918311822e-10,2.615029733457525e-14
1.5247748255485248e-08,0.9024830627791803,8.439085027965879e-10,6.871357375762316e-10,1.7620223400780486e-11,2.8499756086237686e-11,0.0,0.0,2.931816773451227e-07,1.3402437896033584e-11,4.401701999292629e-12,2.668991736599668e-19,9.766043274088525e-13,5.8482630448676266e-33,1.464852930108949e-23,1.4345331353116133e-17,2.591237223747332e-24,2.8980219855413444e-08,3.5931811739296336e-27,4.566586585713206e-15,7.4992537316101725e-25,5.033576886612763e-31,5.799492392285762e-17,1.3869395774248962e-24,2.1749683559547453e-16,1.8745062537084278e-31,3.9889969532712353e-32,3.9867526335920225e-29,9.364018230327267e-50,8.615816000560037e-41,2.4644209505139095e-15,2.4199428101491636e-39,2.6733751541753093e-30,5.069342211924681e-40,3.76,0.0,0.7289605426612862,0.9968383060912372,1.641828293561842e-12,1.9747552117510766e-32,0.008364518001051363,0.008367376291706098,0.003161371040341745,1.0835378151802694e-11,2.8985600561023416e-08,2.8640654005795874e-07,1.4143108068366337e-06,2.8192072957473107e-12,1.5422785612956585e-11,7.711105833801594e-09,6.417738210342239e-10,2.8483472208590255e-14
1.5677598591313513e-08,0.9025215090129142,8.84901625797961e-10,7.252168621903087e-10,1.8945719420585408e-11,3.0705492779418434e-11,0.0,0.0,3.0137186130564483e-07,1.415768107497559e-11,4.785657886960388e-12,3.0490626271380104e-19,1.0604822786752804e-12,7.077148529893777e-33,1.667404268946108e-23,1.6346974399829914e-17,2.966409046127705e-24,3.0634225789378634e-08,4.431972107532719e-27,5.097087218666465e-15,9.101354255868128e-25,6.276896660499349e-31,6.429903015874203e-17,1.5864868821385752e-24,2.3328084280242586e-16,2.308635464817401e-31,4.7048704801318715e-32,4.939162085066765e-29,1.2934031838933984e-49,1.125757964517085e-40,2.6647288634762868e-15,3.0558309975214956e-39,3.227354421077879e-30,6.472899087586454e-40,3.76,0.0,0.728726069849897,0.9968382962586354,1.8125122644685628e-12,2.4021405298044293e-32,0.008598900151607235,0.008601921596684,0.003161370989029395,1.1144960560808007e-11,3.064007450074366e-08,2.9433135573821357e-07,1.4950410302864628e-06,2.904445662706117e-12,1.67017227310982e-11,8.024114949300576e-09,6.784083517304044e-10,3.0950940990984485e-14
1.6107448927141777e-08,0.9025599432507373,9.267968180244491e-10,7.643184313690087e-10,2.033257056747638e-11,3.301945450699986e-11,0.0,0.0,3.09558000624543e-07,1.493300992808977e-11,5.191334768657514e-12,3.4724748139086175e-19,1.148960576025334e-12,8.521552719107457e-33,1.8914720950513706e-23,1.856067886026739e-17,3.384552711173607e-24,3.2333853461126265e-08,5.4359560721362325e-27,5.672132249958279e-15,1.09878253784454e-24,7.780454358962974e-31,7.10836041047229e-17,1.8079342954295184e-24,2.496772218676799e-16,2.827610519034403e-31,5.524153609806191e-32,6.083304844081856e-29,1.7716146294982114e-49,1.4606321043416128e-40,2.8748509286958567e-15,3.834920623011922e-39,3.8756434049036425e-30,8.212989401336097e-40,3.76,0.0,0.7284916724577475,0.9968382863837401,1.9957929001708233e-12,2.9073635919258866e-32,0.008833204606105805,0.008836393718275899,0.0031613709373353354,1.145441395801875e-11,3.2340196504701624e-08,3.022516738725795e-07,1.5780041946739743e-06,2.989623126105484e-12,1.8046110751982752e-11,8.33877401771959e-09,7.1605346261916e-10,3.3556405817864375e-14
1.6967149598798302e-08,0.9026367757541556,1.0132807065118204e-09,8.455813524047425e-10,2.3294820235922976e-11,3.7981718897369606e-11,0.0,0.0,3.2591815292893337e-07,1.6543732436281914e-11,6.070253283145281e-12,4.464765486853711e-19,1.3401803261536969e-12,1.2183309925605911e-32,2.4107979401323404e-23,2.3687418018206207e-17,4.36482872218746e-24,3.586989507926063e-08,8.050349825092254e-27,6.9654093504255745e-15,1.5781530635208581e-24,1.1755566295313916e-30,8.618026238296138e-17,2.3233574561586414e-24,2.8431519571598246e-16,4.176663400563449e-31,7.519901283350333e-32,9.078121258278047e-29,3.247455031343955e-49,2.4109929343147676e-40,3.3251876607821326e-15,5.935759253463755e-39,5.5073917323530444e-30,1.2990939947062117e-39,3.76,0.0,0.7280231038341273,0.9968382665071874,2.4024283419840966e-12,4.1993561378503324e-32,0.009301580526465628,0.009305118505891437,0.0031613708327479103,1.2072933960907081e-11,3.5877308629304217e-08,3.1807931995997745e-07,1.7506269075376695e-06,3.1598020726198984e-12,2.0936422137980525e-11,8.972557154654225e-09,7.943737407596895e-10,3.919611058640417e-14
1.7740880203289176e-08,0.9027058840200937,1.0941695200171937e-09,9.222039986513287e-10,2.6181808426919472e-11,4.284205725308506e-11,0.0,0.0,3.4062847636191127e-07,1.8061594243274667e-11,6.9415911867353244e-12,5.546712655400259e-19,1.529166114648001e-12,1.656138976870935e-32,2.9690752896524046e-23,2.919033990888666e-17,5.4336547235018075e-24,3.920816097788253e-08,1.1275312615899343e-26,8.306106559523139e-15,2.152636754217564e-24,1.6746009155236454e-30,1.0162850633508281e-16,2.879871908536922e-24,3.17602280665995e-16,5.837636979368999e-31,9.794969790126611e-32,1.2793552699073507e-28,5.4657214847072525e-49,3.707352328061624e-40,3.765653716250979e-15,8.635745961735182e-39,7.440141306627689e-30,1.9266088844438466e-39,3.76,0.0,0.7276016497633525,0.996838248471905,2.817286594619e-12,5.76037063351569e-32,0.009722853383843572,0.009726720764735212,0.003161370739220885,1.2629161376496007e-11,3.921663519723897e-08,3.3231001433867383e-07,1.913617891666116e-06,3.3127708950217116e-12,2.377437539968932e-11,9.54745444019723e-09,8.68313953014093e-10,4.478084303187065e-14
1.851461080778005e-08,0.9027749534795306,1.1779319691962e-09,1.00212681146618e-09,2.928464521317169e-11,4.809039061024288e-11,0.0,0.0,3.553257246516854e-07,1.9643788375111087e-11,7.892649135347826e-12,6.8356470633798115e-19,1.7348400029447988e-12,2.2227856936822276e-32,3.625044857810091e-23,3.5643268755531845e-17,6.706431767604048e-24,4.2693934645152336e-08,1.556822764398315e-26,9.829740035712742e-15,2.897434244942365e-24,2.3494970275956406e-30,1.1897505204978452e-16,3.535925205663937e-24,3.528994870973321e-16,8.045272813783163e-31,1.2613094764248918e-31,1.77634672865156e-28,9.003216038368659e-49,5.598871046167247e-40,4.240340957393257e-15,1.2367164697997846e-38,9.918106316239601e-30,2.811631199102877e-39,3.76,0.0,0.7271804396738248,0.996838230298141,3.282091786697189e-12,7.800598492748465e-32,0.010143874892778902,0.01014808627697077,0.0031613706461657053,1.31849717569414e-11,4.2703565953069084e-08,3.465278812132386e-07,2.0838341255316786e-06,3.4655659257300925e-12,2.6843991446679073e-11,1.0126021431219065e-08,9.455219022976205e-10,5.0870061866567135e-14
