Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3CF3(1),O2(2),H2O(3),CH4(4),CH2CF2(57),HF(38),O2(161),S(164),CF2O(49),S(125),C2HF(58),S(463),C2HF(468)
0.00025938531113122007,0.6320930940180831,1.1992212781899064e-08,1.764065871166278e-08,2.343751129577595e-09,1.797471973262296e-06,0.0,0.0,8.970242811102603e-06,7.201544649660945e-08,1.467017265068486e-06,4.906537368452894e-12,1.6842391945798692e-09,6.061367946085746e-28,2.4161118912513908e-20,6.851393388940678e-20,3.1627422902456924e-16,0.00031255829459989076,7.000590181274196e-23,1.6485345622085127e-15,1.841561943351562e-17,1.3890428518670927e-24,6.282867138537709e-21,1.2625007792791957e-15,8.087611945243078e-15,9.984835999771932e-20,4.0575666320530137e-26,2.6626357260474015e-22,1.2070870696679324e-29,3.9690272565660586e-30,4.14945629271628e-12,3.1131432626062805e-27,3.133131247855736e-21,3.781398808462702e-22,3.76,0.0,0.7532554189855029,0.9994741052890345,1.879539514686218e-06,1.6398850274855343e-18,0.09392702771588762,0.09425622402454753,0.00020187117310056836,8.19586693561883e-13,0.00031402700062933483,1.3542405831679438e-05,7.5846483933009575e-06,4.511472854134925e-09,1.804361167589717e-12
0.00026663315089233574,0.63236778370841,1.2417475880380759e-08,1.831449148750404e-08,2.4397104825514122e-09,1.912509381128804e-06,0.0,0.0,9.244988815369076e-06,7.506377392624474e-08,1.5939819822764044e-06,5.52126881187382e-12,1.7829317109694997e-09,6.85651398647367e-28,2.6394286278654992e-20,7.732737206045582e-20,3.629645408971812e-16,0.00032974660965890513,7.920455789698524e-23,1.7859352546741346e-15,2.168615965554821e-17,1.6394291606635337e-24,7.108393745781169e-21,1.449221236035631e-15,8.786255036734976e-15,1.1839244429973484e-19,4.9163743675968287e-26,3.3065612212111645e-22,1.6299192752461013e-29,5.087438031488174e-30,4.511359083792929e-12,3.815827923601099e-27,3.6071257729624426e-21,4.710655729550237e-22,3.76,0.0,0.7507776940691658,0.9994564566601046,1.9965001856213554e-06,2.0188458476700843e-18,0.09638652365116357,0.09673387987909522,0.00020186760143355744,8.406675326568587e-13,0.0003313423795589029,1.403357639358954e-05,8.006918065476787e-06,4.672990370256611e-09,1.9049684127696165e-12
0.0002738809906534514,0.6326415719713029,1.285100095349683e-08,1.9003259979306424e-08,2.5382910928182643e-09,2.0319921916943188e-06,0.0,0.0,9.523610892942879e-06,7.820349687129651e-08,1.7281258233586005e-06,6.1948471458028435e-12,1.884697660767292e-09,7.736461821230434e-28,2.877595952109004e-20,8.704449505612382e-20,4.151841641286392e-16,0.00034736648471467746,8.937980297152859e-23,1.930502692456336e-15,2.5425162425173486e-17,1.916203923008199e-24,8.020168029258656e-21,1.6581266829164132e-15,9.52831939832008e-15,1.3978306010733748e-19,5.929797813943773e-26,4.0835788228580797e-22,2.1846556448456555e-29,6.48266983304375e-30,4.895294106816718e-12,4.6545665833647066e-27,4.138646720601213e-21,5.835940993760479e-22,3.76,0.0,0.7483081108657677,0.999438363244157,2.1177729152782003e-06,2.4728170629722726e-18,0.09883742088668272,0.0992033978186331,0.00020186393996216655,8.61655189636364e-13,0.0003490965007213047,1.4531968031350051e-05,8.440208960499691e-06,4.83677006985003e-09,2.0082054867181174e-12
0.0002811288304145671,0.6329144617856082,1.3293039696293326e-08,1.970739054230878e-08,2.639594519115974e-09,2.1560070086010417e-06,0.0,0.0,9.806279889485116e-06,8.14391960894289e-08,1.869655735718759e-06,6.931366864904139e-12,1.989567918771477e-09,8.708280878867558e-28,3.131292723349848e-20,9.77375764162157e-20,4.734498551299392e-16,0.00036541577367115113,1.0061671775895001e-22,2.0823920749628185e-15,2.968452721737633e-17,2.239987268162618e-24,9.02518828447781e-21,1.8913052003750766e-15,1.031570227344631e-14,1.6437367993253395e-19,7.121112491111994e-26,5.016894791375404e-22,2.907790407776272e-29,8.21458660323358e-30,5.3021602793705625e-12,5.651780877921788e-27,4.7331765164390354e-21,7.192381194282842e-22,3.76,0.0,0.7458466424741439,0.9994198267556754,2.243454818462027e-06,3.0143766931282383e-18,0.1012797481611965,0.1016648045781193,0.00020186018902424986,8.82550096117804e-13,0.000367287425001619,1.5037714571682736e-05,8.884488737577974e-06,5.002853873471722e-09,2.1140646729270505e-12
0.0002876518861995712,0.6331592968993396,1.3698360580596583e-08,2.0354594506178762e-08,2.7331808655769857e-09,2.271567734987001e-06,0.0,0.0,1.006428099069404e-05,8.4437243609029e-08,2.0035198216766334e-06,7.651595172493509e-12,2.086631874871345e-09,9.667989926257241e-28,3.373481803647952e-20,1.0825913551016129e-19,5.315163148308838e-16,0.0003820255151099152,1.1171328478725164e-22,2.22547953015178e-15,3.400910821773421e-17,2.5715539550077447e-24,1.0015569827395397e-20,2.1237719750021392e-15,1.1064712976976307e-14,1.8956131669532655e-19,8.366946953132896e-26,6.01240505629256e-22,3.7399500446422154e-29,1.0119709629217834e-29,5.688711772675622e-12,6.705823189220334e-27,5.326985434086788e-21,8.64411144555029e-22,3.76,0.0,0.7436382369194544,0.9994027664994937,2.360421653566858e-06,3.588487675221137e-18,0.10347053906565226,0.10387315762799468,0.0002018567369793874,9.012765676828848e-13,0.00038403112811549706,1.5499289193778532e-05,9.29370934640147e-06,5.154335126022441e-09,2.211573479527299e-12
0.00029417494198457527,0.6334034088332074,1.4110961623962487e-08,2.1014896506394905e-08,2.8291316869034213e-09,2.390935265807092e-06,0.0,0.0,1.0325816695069554e-05,8.752028319785309e-08,2.1436880057182457e-06,8.429557881953181e-12,2.186260660771675e-09,1.0714996734643207e-27,3.629358234036668e-20,1.1969252220498874e-19,5.953619779965907e-16,0.00039897979606852305,1.2381542486621376e-22,2.3747324263942827e-15,3.884442326910785e-17,2.9259990833000538e-24,1.1093237274350687e-20,2.379469844597319e-15,1.1853491712198829e-14,2.1796375955148946e-19,9.79926872864625e-26,7.177985292740039e-22,4.7859318664967337e-29,1.2415888877786036e-29,6.095284214338613e-12,7.929929485125496e-27,5.981189826163644e-21,1.034936313827595e-21,3.76,0.0,0.7414363631471528,0.9993853499751006,2.4811176969231487e-06,4.256971493764241e-18,0.10565443231465159,0.10607498157139005,0.00020185321301121784,9.199285771138925e-13,0.000401125677450663,1.5967037361369964e-05,9.711781301195843e-06,5.3077504347379736e-09,2.3111943509248962e-12
0.00030069799776957936,0.6336467997392113,1.4531023295389314e-08,2.168860597768503e-08,2.927524867552561e-09,2.5141751406885493e-06,0.0,0.0,1.059100569886659e-05,9.069184628402433e-08,2.2903139456269187e-06,9.268672097261126e-12,2.288479468053812e-09,1.1855312746013992e-27,3.8994591071944095e-20,1.32100068998172e-19,6.654477430519712e-16,0.0004162770679029463,1.3699933713296377e-22,2.530260003659983e-15,4.423735743771528e-17,3.340168158581871e-24,1.226423271155874e-20,2.6602679768596644e-15,1.2683554582875745e-14,2.4991597300260356e-19,1.144158764475196e-25,8.53834946035478e-22,6.094898701854278e-29,1.517395146365132e-29,6.522592884812781e-12,9.34768968270256e-27,6.70068135906383e-21,1.2346086854642886e-21,3.76,0.0,0.7392410017199348,0.9993675784154651,2.6056215701542665e-06,5.0330832703753734e-18,0.1078314486569201,0.10827029571515484,0.00020184961734182478,9.385064304881939e-13,0.0004185696780485492,1.64410660373034e-05,1.0138681141995698e-05,5.4631333486207055e-09,2.412921689565874e-12
0.00030656874797608304,0.6338652368494642,1.4915606080488812e-08,2.2306663232663765e-08,3.0182323410556565e-09,2.628456644030353e-06,0.0,0.0,1.0832896047145678e-05,9.362491090782909e-08,2.4279264499154992e-06,1.0079101791899329e-11,2.382712411770219e-09,1.2967284946689264e-27,4.155180949213659e-20,1.4415401072564774e-19,7.342650006878545e-16,0.00043213659371620766,1.4985714032645659e-22,2.6756889844482574e-15,4.960903086873403e-17,3.751027551172397e-24,1.3403188909867327e-20,2.9360906357752123e-15,1.3467197509683553e-14,2.8200728223340095e-19,1.3120621423001279e-25,9.952063061821355e-22,7.546507551100759e-29,1.8118569253719577e-29,6.925507239797948e-12,1.0810985875665025e-26,7.408340393370866e-21,1.4427586024354737e-21,3.76,0.0,0.7372707284695212,0.9993512814713353,2.720997751818231e-06,5.835824979716746e-18,0.10978490070748967,0.11024052847668868,0.0002018463201597448,9.551633539828466e-13,0.00043456691118055077,1.687315242773556e-05,1.0530419481505385e-05,5.604688739898718e-09,2.5062727045928936e-12
0.00031243949818258673,0.6340830932254478,1.53065077621211e-08,2.2936055627492485e-08,3.1110400590536296e-09,2.7459772381402274e-06,0.0,0.0,1.1077924332388024e-05,9.663525760345922e-08,2.571008390324289e-06,1.0944652103319008e-11,2.479084036193131e-09,2.2201996260172668e-27,4.423306291205626e-20,1.5710049942310002e-19,8.089128562209931e-16,0.00044827156951262877,1.6372036138672565e-22,2.826365890758519e-15,5.551155847512999e-17,4.193789199811238e-24,1.4627782935929652e-20,3.2353979592841865e-15,1.4286711211173546e-14,3.1755245947912016e-19,1.5011501734764106e-25,1.1568470457737197e-21,9.310339458301659e-29,2.157204408922118e-29,7.346362629092087e-12,1.2473824133303957e-26,8.177118879173046e-21,1.681462706721453e-21,3.76,0.0,0.7353057004255794,0.9993346988342041,2.839584851765267e-06,6.749739141701735e-18,0.11173281425550069,0.11220551788644682,0.00020184296529499038,9.717606894234575e-13,0.00045084506590787465,1.7310497077502046e-05,1.0929272386270847e-05,5.7478915515458035e-09,2.6013213631239568e-12
0.0003184055355347541,0.6343038922444333,1.5710361321103416e-08,2.358750740459684e-08,3.2075668853281103e-09,2.8687744363201894e-06,0.0,0.0,1.1330229776534535e-05,9.9776430951223e-08,2.7221335238228153e-06,1.1883611749901885e-11,2.57923174322865e-09,1.5561028227351158e-27,4.7089331784442054e-20,1.712257473015737e-19,8.911584253959505e-16,0.00046494946920620073,1.7890748560921467e-22,2.9849442361614087e-15,6.20959129935113e-17,4.6976864657500026e-24,1.596525273603148e-20,3.565303314147645e-15,1.515750846340576e-14,3.575279583510225e-19,1.7173428864890607e-25,1.3444413820182493e-21,1.1485083126141149e-28,2.5683313116359715e-29,7.793008865823181e-12,1.4392362438438514e-26,9.025371150562745e-21,1.9593346470510645e-21,3.76,0.0,0.7333141374663964,0.9993175552751788,2.963450682341509e-06,7.806030840822251e-18,0.1137066854269481,0.11419704338042404,0.00020183949706690791,9.88566596649616e-13,0.00046767419155201926,1.776041365510073e-05,1.1341870183988082e-05,5.895133547718633e-09,2.6996477545170342e-12
0.00032437157288692144,0.6345240947603913,1.6121010175542677e-08,2.4251132281242056e-08,3.3063871220062585e-09,2.995019847064302e-06,0.0,0.0,1.1585947328337942e-05,1.0300310813057814e-07,2.879145438923407e-06,1.2885451721573672e-11,2.6816309400407345e-09,1.9328244710100475e-27,5.0082790255946446e-20,1.863849687182481e-19,9.80283546652339e-16,0.0004819095062526672,1.952764416536398e-22,3.1491020226879314e-15,6.931617833690874e-17,5.2460535614774084e-24,1.7402059975082465e-20,3.9229577827901605e-15,1.6067875085641727e-14,4.017300688053267e-19,1.960340564402819e-25,1.5584248826214383e-21,1.4119552852515195e-28,3.049378559430445e-29,8.259369529508166e-12,1.656859249992426e-26,9.945848746875559e-21,2.2772726661216547e-21,3.76,0.0,0.7313279621322792,0.9993001185182457,3.090764563846228e-06,9.00614451355664e-18,0.11567486802602296,0.11618318295245433,0.00020183596963981398,1.0053114300208925e-12,0.00048479134362524294,1.821593736542629e-05,1.1761779948554394e-05,6.044132350416729e-09,2.799718892951778e-12
0.0003303376102390888,0.634743702397913,1.6538589384037795e-08,2.4927165021783856e-08,3.4075647692341173e-09,3.124766179363075e-06,0.0,0.0,1.184516169520103e-05,1.0631823158602295e-07,3.042165438525456e-06,1.3953346648953774e-11,2.7863042013068456e-09,1.869499192183249e-27,5.3218200799132604e-20,2.0263871755516043e-19,1.076757618319154e-15,0.0004991505127176369,2.1290614817240925e-22,3.318918546884544e-15,7.722030328685092e-17,5.845849865200191e-24,1.8944087648666e-20,4.310277471546599e-15,1.701913160352131e-14,4.505273295004483e-19,2.232962702141454e-25,1.8019830476776995e-21,1.7301484909132191e-28,3.610915903622149e-29,8.746064072940578e-12,1.9032580989655106e-26,1.0943531727844127e-20,2.640278518601628e-21,3.76,0.0,0.7293471597463518,0.9992823894873695,3.2215957439885075e-06,1.036696696120612e-17,0.11763737770194825,0.11816395116952629,0.00020183238320024884,1.021995422121034e-12,0.0005021954755210673,1.867716025296687e-05,1.218898386504498e-05,6.194916840671248e-09,2.9015305277717707e-12
0.00033630364759125615,0.6349627167773468,1.6963233466937218e-08,2.561583995042356e-08,3.5111649312749595e-09,3.258066626268319e-06,0.0,0.0,1.2107956457599744e-05,1.0972479441121415e-07,3.211315645409859e-06,1.5090592117334735e-11,2.893274785204928e-09,1.9852326766476262e-27,5.650044667196824e-20,2.2005035618110835e-19,1.1810763280245666e-15,0.0005166713238303505,2.3188023851122514e-22,3.494472284078082e-15,8.585887711793871e-17,6.502186200615294e-24,2.0597493746833047e-20,4.7292887297017816e-15,1.80126313333829e-14,5.043142896865575e-19,2.5382764101433334e-25,2.078627816565047e-21,2.11337124556849e-28,4.2649317336261085e-29,9.253726629136244e-12,2.1817434111443282e-26,1.2023678473443986e-20,3.053891507370812e-21,3.76,0.0,0.7273717156694833,0.9992643691026974,3.3560152929980447e-06,1.190708115622676e-17,0.11959423006024414,0.12013936255896321,0.00020182873793398427,1.0386188044847689e-12,0.0005198855446173295,1.9144176309065263e-05,1.262346414501545e-05,6.34751650865977e-09,3.005078414636822e-12
0.0003422696849434235,0.6351811395148104,1.7395076426694894e-08,2.631739093361059e-08,3.6172537242188024e-09,3.394974859550283e-06,0.0,0.0,1.2374414090936884e-05,1.1322584153437529e-07,3.3867190319743494e-06,1.6300608674554745e-11,3.0025666439473206e-09,2.196273956506747e-27,5.993453461595481e-20,2.3868616140728414e-19,1.293762881869368e-15,0.0005344707779356237,2.522873575208396e-22,3.6758408937699505e-15,9.528522413958412e-17,7.218319886393017e-24,2.236872148110871e-20,5.1821336224878525e-15,1.904976081517114e-14,5.635129929140298e-19,2.879614212048503e-25,2.392225970231273e-21,2.573652988631274e-28,5.024999639797029e-29,9.783006174288759e-12,2.4959564044305544e-26,1.3191838658415575e-20,3.5242386392727134e-21,3.76,0.0,0.7254016153002008,0.9992460582805429,3.4940961188550372e-06,1.3646912477742456e-17,0.12154544066284842,0.12210943160852496,0.00020182503402601818,1.0551818075724235e-12,0.0005378605122578745,1.9617081456362226e-05,1.3065203026595515e-05,6.501961447594439e-09,3.1103583155453118e-12
0.00034823572229559087,0.6353989722222011,1.7834251765967484e-08,2.7032051363684035e-08,3.725898275568407e-09,3.535545024534751e-06,0.0,0.0,1.2644615987268408e-05,1.1682447088292094e-07,3.5684994503161742e-06,1.758694594492226e-11,3.1142044348696838e-09,2.3644176619654126e-27,6.352559302684926e-20,2.586154301445088e-19,1.4153692694069264e-15,0.0005525477164454888,2.742213851757968e-22,3.863101224993812e-15,1.055554994975839e-16,7.998956910350376e-24,2.4264509779991886e-20,5.671075589978451e-15,2.0131940229907897e-14,6.285745052997929e-19,3.2605929186446194e-25,2.7470293044494662e-21,3.1250361976992848e-28,5.906463699566603e-29,1.0334566685112626e-11,2.849897552753783e-26,1.445386658114321e-20,4.058088290251125e-21,3.76,0.0,0.723436844074602,0.9992274579333768,3.635912982872268e-06,1.5608884115260025e-17,0.12349102502823643,0.12407417276651024,0.00020182127166057232,1.071684660785573e-12,0.0005561193437342949,2.009597353352909e-05,1.351418277458148e-05,6.658282347729755e-09,3.2173659988563204e-12
0.0003542017596477582,0.6356162165072096,1.828089250564326e-08,2.7760054143726776e-08,3.837166835452253e-09,3.6798317351519314e-06,0.0,0.0,1.2918642476902877e-05,1.205238345327723e-07,3.7567816627460987e-06,1.8953286869799184e-11,3.2282135340018003e-09,2.5742164824978565e-27,6.727887514369885e-20,2.79910589892482e-19,1.5464775701854281e-15,0.0005709009837904901,2.977817681910282e-22,4.056329321643354e-15,1.1672878645319518e-16,8.84857274277245e-24,2.6291904158771564e-20,6.198505321188271e-15,2.1260623810089137e-14,6.999805057400114e-19,3.6851335600695255e-25,3.1477068552694994e-21,3.7838795320973994e-28,6.926644424946041e-29,1.0909087290554773e-11,3.247957437225233e-26,1.5815935097700398e-20,4.662907955156705e-21,3.76,0.0,0.7214773874662699,0.9992085689698117,3.7815425156674093e-06,1.781758310273524e-17,0.12543099863154084,0.1260336004418581,0.00020181745102108988,1.0881275924726836e-12,0.0005746610082677597,2.0580952280293004e-05,1.3970385680527302e-05,6.816510490483585e-09,3.32609723931137e-12
0.0003601677969999256,0.6358328739733288,1.873513120390883e-08,2.8501631672565482e-08,3.9511287420184935e-09,3.827890069239098e-06,0.0,0.0,1.319657284984706e-05,1.2432713985488476e-07,3.951691372815914e-06,2.040345209492739e-11,3.3446200467635537e-09,2.7932604752650092e-27,7.119976025718128e-20,3.0264731250163415e-19,1.687701308693058e-15,0.0005895294273705917,3.230738131101435e-22,4.255600427767425e-15,1.28867195444036e-16,9.771870866861707e-24,2.8458267890076334e-20,6.766946878201318e-15,2.2437300258090477e-14,7.782449537522605e-19,4.157482436789363e-25,3.599379491743085e-21,4.569203476571616e-28,8.105064773842107e-29,1.1507262417519445e-11,3.6949498753468514e-26,1.7284550132163813e-20,5.346926716026763e-21,3.76,0.0,0.7195232309861853,0.999189392294592,3.931063233856662e-06,2.0299938617561372e-17,0.12736537690467103,0.1279877290042496,0.0002018135722902327,1.1045108299337535e-12,0.0005934844789909624,2.1072119323083577e-05,1.4433794062834013e-05,6.97667774277778e-09,3.436547818055776e-12
0.00036613383435209294,0.6360489462198687,1.9197099974661445e-08,2.9257015829606436e-08,4.067854432348674e-09,3.9797755640959505e-06,0.0,0.0,1.3478485377081159e-05,1.2823765065910324e-07,4.153355256841975e-06,2.194140450583751e-11,3.463450819409833e-09,3.0233312718618155e-27,7.529375511010213e-20,3.2690463075307084e-19,1.8396868585369083e-15,0.0006084318975057004,3.502089613031132e-22,4.460988992832709e-15,1.4203596495332512e-16,1.077393555453583e-23,3.077129349925442e-20,7.37906407765435e-15,2.3663493145039224e-14,8.639158325825728e-19,4.682233345551227e-25,4.107657006933553e-21,5.503083528656737e-28,9.463699001047685e-29,1.2129801931180284e-11,4.1961474984036026e-26,1.8866565656189e-20,6.119202733745412e-21,3.76,0.0,0.7175743601826386,0.9991699288085779,4.084555557278086e-06,2.308541323635326e-17,0.12929417523643214,0.129936572784209,0.00020180963564987877,1.1208345994264327e-12,0.0006125887329301872,2.156957816112006e-05,1.4904390266837398e-05,7.1388165515436966e-09,3.5487135226595867e-12
0.0003720998717042603,0.6362644348419655,1.9666930506716673e-08,3.002643796049471e-08,4.187415520251827e-09,4.135544212269472e-06,0.0,0.0,1.3764457331691979e-05,1.3225868832714564e-07,4.361900995899368e-06,2.3571253908295532e-11,3.584733452030574e-09,3.275346964413929e-27,7.956649561007558e-20,3.5276505868232087e-19,2.003114893613343e-15,0.0006276072473858154,3.7930516684905656e-22,4.672568676954703e-15,1.5630356404950292e-16,1.1860010324022839e-23,3.3239014605611536e-20,8.037667122643107e-15,2.4940761308401527e-14,9.575769662873028e-19,5.26435102106537e-25,4.678677749879747e-21,6.61109578794962e-28,1.1027246956595122e-28,1.2777431270032013e-11,4.757319956080887e-26,2.0569199286904165e-20,6.98969592334757e-21,3.76,0.0,0.7156307606411443,0.9991501794087343,4.242101826684164e-06,2.6206207390603898e-17,0.13121740897264375,0.13188014607320486,0.0002018056412811196,1.1370991261718033e-12,0.0006319727509874685,2.207343415285677e-05,1.5382156664894192e-05,7.3029599383638615e-09,3.662590147138179e-12
0.00037806590905642765,0.6364793414305943,2.014475408303201e-08,3.081012886388339e-08,4.309884784658886e-09,4.295252457555771e-06,0.0,0.0,1.4054565009875108e-05,1.3639363293009584e-07,4.577457308269171e-06,2.5297261853072485e-11,3.708496309550296e-09,3.542366089074413e-27,8.402374827136542e-20,3.8031471543444116e-19,2.1787018857963623e-15,0.0006470543330208153,4.104872332490235e-22,4.8904123560965964e-15,1.7174179653188165e-16,1.30356218351973e-23,3.5869818113412126e-20,8.745719486025793e-15,2.6270699251041492e-14,1.0598499114999099e-18,5.9091958503209725e-25,5.319150903665716e-21,7.922821001025226e-28,1.282343555286852e-28,1.345089157591085e-11,5.384774872347355e-26,2.2400048485488618e-20,7.96934609462207e-21,3.76,0.0,0.713692417984351,0.9991301449881163,4.40378632204061e-06,2.969747758717211e-17,0.1331350934162584,0.13381846312375084,0.00020180158936425723,1.1533046343601007e-12,0.0006516355179228424,2.2583794502918876e-05,1.5867075656466788e-05,7.469141494288299e-09,3.7781734919724854e-12
0.000384031946408595,0.6366936675725813,2.0630701599337288e-08,3.160831877819087e-08,4.435336180228167e-09,4.45895719122208e-06,0.0,0.0,1.4348883751791202e-05,1.4064592433191784e-07,4.80015398233503e-06,2.712384660941731e-11,3.834768533158469e-09,3.8282900268843845e-27,8.867141170139051e-20,4.0964345250071233e-19,2.367201650882226e-15,0.0006667720131898915,4.438871349986414e-22,5.114592127236367e-15,1.8842590673082335e-16,1.4306575346123952e-23,3.86724567437562e-20,9.506345056722258e-15,2.7654937525173468e-14,1.1713959278994483e-18,6.6225499092285335e-25,6.036401591880473e-21,9.472414431432111e-28,1.4883349770922666e-28,1.4150939819105695e-11,6.085401752406066e-26,2.4367107310537737e-20,9.070156986043075e-21,3.76,0.0,0.7117593178719552,0.9991098264358558,4.569695281326219e-06,3.359756935643916e-17,0.1350472438274792,0.13575153814950616,0.00020179748007880183,1.1694513471564184e-12,0.0006715760223366917,2.310076824942892e-05,1.635912966820654e-05,7.637395374796597e-09,3.895459364128891e-12
0.00039596402111292977,0.6371205848432583,2.162749021753655e-08,3.324911371603506e-08,4.695487399246638e-09,4.798585905622036e-06,0.0,0.0,1.495045113110812e-05,1.4951661246495488e-07,5.26749312156593e-06,3.1097234587825764e-11,4.09496159994592e-09,4.461269935421884e-27,9.856223473328984e-20,4.740170255485578e-19,2.7861512382761763e-15,0.000707014605786567,5.17906716802657e-22,5.582244469274542e-15,2.2585059155542506e-16,1.715906703587971e-23,4.483015714000843e-20,1.1198658995786306e-14,3.0593019842991674e-14,1.4251633573332693e-18,8.28018864847249e-25,7.733915811652858e-21,1.3448847556077081e-27,1.9937727719391354e-28,1.5633907859016622e-11,7.736924964031268e-26,2.874391872503607e-20,1.1689161653130886e-20,3.76,0.0,0.707908788103852,0.9990683404732342,4.914541451292065e-06,4.279509586051658e-17,0.13885500338051304,0.1396020187876119,0.00020178909011617463,1.2015692741416033e-12,0.000712286217098134,2.415500117928924e-05,1.736457259522267e-05,7.980259524690457e-09,4.1351219508166476e-12
0.00040789609581726454,0.6375451992660687,2.265833653071378e-08,3.495065300650127e-08,4.96848578882045e-09,5.154894305915585e-06,0.0,0.0,1.5569743853918317e-05,1.588995086665679e-07,5.764979403332994e-06,3.553009761255129e-11,4.3655617674815045e-09,5.182868815199842e-27,1.0928885160998147e-19,5.466843096883566e-19,3.266803047922885e-15,0.0007483259488498987,6.025786032811357e-22,6.076087093550681e-15,2.6925251466897767e-16,2.0469539467551042e-23,5.1789953473706617e-20,1.3143097938602603e-14,3.376878825137454e-14,1.7250437276228849e-18,1.0293035527385822e-24,9.844055292967182e-21,1.8931902471483237e-27,2.6520930636030837e-28,1.7232712191896234e-11,9.780515533912502e-26,3.37721961781213e-20,1.4967637322445472e-20,3.76,0.0,0.70407905735201,0.9990257285549248,5.277370148058743e-06,5.417923243115671e-17,0.14264080886285638,0.14343170092351729,0.00020178047281336911,1.2334546721588533e-12,0.0007540953202173901,2.5237041460217752e-05,1.839834540599997e-05,8.331836738057765e-09,4.3815444933742495e-12
0.0004198281705215993,0.6379675233874523,2.3724275774230554e-08,3.671475716720906e-08,5.25496866981716e-09,5.528353297065044e-06,0.0,0.0,1.6207332320107138e-05,1.6882439414485084e-07,6.293693122371754e-06,4.0463967837751345e-11,4.646831332804243e-09,6.003823012461387e-27,1.2090335608085713e-19,6.285123355609283e-19,3.816701302642894e-15,0.0007906970070649113,6.992587273190382e-22,6.596669252183023e-15,3.1936867534596914e-16,2.4294896917226263e-23,5.963640124485635e-20,1.5371221762451628e-14,3.7196623812141236e-14,2.0779770977888615e-18,1.2725514204519726e-24,1.2452928186426673e-20,2.6436805203706435e-27,3.504435645493989e-28,1.895399014585282e-11,1.2297481884887334e-25,3.9532032204926933e-20,1.9050045519843883e-20,3.76,0.0,0.7002700122187172,0.9989819976512977,5.658943800184269e-06,6.819913200812576e-17,0.14640478082913788,0.147240696877948,0.00020177162957765894,1.265109290194668e-12,0.000796995376972071,2.6347826198265412e-05,1.9460308500703316e-05,8.692420096754905e-09,4.634693682956119e-12
0.00043176024522593407,0.6383875696886053,2.4826338889547554e-08,3.854323668047993e-08,5.5555949355435904e-09,5.919440656332604e-06,0.0,0.0,1.6863773588738025e-05,1.793221084128593e-07,6.854735013889048e-06,4.594341804287324e-11,4.9390461544247606e-09,6.93552465892165e-27,1.334600941388608e-19,7.204413856294385e-19,4.444153613103558e-15,0.0008341187844437291,8.094590358009376e-22,7.144528218747313e-15,3.770018647445437e-16,2.869718382404283e-23,6.8461241965675e-20,1.7917941422610106e-14,4.089152048525182e-14,2.4917578919427833e-18,1.5651804090012501e-24,1.56619625063326e-20,3.663790539761241e-27,4.601789019776119e-28,2.0804642844413146e-11,1.5383859523404772e-25,4.6111705977175136e-20,2.4108374984925488e-20,3.76,0.0,0.6964815398905384,0.998937154668564,6.060058146212804e-06,8.538326330215616e-17,0.1501470391612249,0.15102911835953786,0.0002017625618033643,1.296534861365426e-12,0.000840978492423986,2.7488320748696502e-05,2.05503227220126e-05,9.062311277654985e-09,4.894536316273356e-12
0.00044369231993026883,0.638805350585853,2.5965553172329262e-08,4.043789170552172e-08,5.871045799892249e-09,6.3286409646749495e-06,0.0,0.0,1.753961201327532e-05,1.9042458149580984e-07,7.449227419180533e-06,5.201626146072399e-11,5.242496028887526e-09,7.99092152154648e-27,1.4701570864296068e-19,8.234900127179486e-19,5.158293018471935e-15,0.000878582322617609,9.348634817404728e-22,7.720189446129457e-15,4.4302446727736223e-16,3.3743894243497613e-23,7.836389752007745e-20,2.0821819912969255e-14,4.4869096763976434e-14,2.9751201323371977e-18,1.915704969472657e-24,1.959021886786595e-20,5.041331326492305e-27,6.007064234167553e-28,2.2791838261391136e-11,1.9152730171589686e-25,5.360838770249205e-20,3.034673327968563e-20,3.76,0.0,0.6927135281354712,0.9988912064482867,6.481542960337063e-06,1.0635141728592991e-16,0.15386770307192346,0.15479707646799176,0.00020175327087175316,1.3277331030897236e-12,0.0008860368308773825,2.8659518399244485e-05,2.1668249357440136e-05,9.441820424058004e-09,5.161039296147284e-12
