Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3CF3(1),O2(2),H2O(3),CH4(4),CH2CF2(57),HF(38),O2(161),S(164),CF2O(49),S(125),C2HF(58),S(463),C2HF(468),C2H2F3(68),S(165),S(464),C2H2F2(59),S(162),S(130),C2H3F2(65),C2H2F3(67),CF2(43),CHFCF2(55),CF2CH(73),C2HF2(72),S(179),C2H3F2(64),CHF2(82),S(1228),CHF3(42),S(1335),CF2O2(181),CF2O2(276),CH2F2(41),S(203),S(1568),CHO2(322),S(174),CF2CF2(61),C2F(467),S(512),C2H3F2(66),S(413),S(1931)
1.5865191203536625e-09,0.7379307734482154,7.801303151541792e-13,2.7933741453204505e-14,3.661589265826353e-15,3.2733356428933194e-15,0.0,0.0,1.923490835608828e-09,1.9329738950347442e-15,3.504396063841183e-15,4.0742427814249455e-15,1.3746746677080275e-18,5.48060676275808e-31,9.865937520016755e-21,2.07367462024955e-12,6.232755817498338e-16,3.911727802810993e-12,3.592238364786219e-30,4.646725683921112e-25,1.292785202080115e-26,7.628444629726033e-26,2.6922015079265412e-11,8.226892782676007e-27,5.059998639351953e-22,9.978058132837081e-32,1.5063562369630863e-37,2.275584909130541e-28,2.747029303614753e-34,1.2214707804235946e-33,8.862254478649089e-22,4.51684872779234e-37,2.3507785606336992e-36,7.744987875393358e-38,3.76,0.0,0.6613597142808018,0.9990380799707297,5.936347348316833e-16,1.1435507451203633e-19,3.777564467907456e-05,3.777566585910839e-05,0.0009619181018110332,4.364640204656853e-15,3.909897881279968e-12,1.9223176157689263e-09,7.481276081701386e-12,2.207694667239825e-14,2.9942840414070806e-19,2.1891612952195515e-12,1.3664367905672211e-14,1.2624570606837024e-18,1.1699710787579798e-12,2.9684226905503685e-17,3.6554396688304235e-14,1.072358882568282e-12,7.44994529255097e-13,3.604648799744013e-15,3.5191168674869006e-14,3.308555260580174e-15,5.176816284018831e-18,1.3106156133742053e-17,3.5028214361154782e-15,4.668210434621769e-21,9.238133981327016e-22,2.9002118381191436e-11,5.512521734725665e-26,6.023579147683981e-22,6.62551137168151e-22,1.4241611610990623e-22,8.954337356720682e-17,2.0913664566241607e-26,3.0604098399302165e-22,2.118531427288624e-18,1.0438645303170344e-34,1.5832613117827946e-24,1.9867576281485401e-16,1.1541998642509718e-16,4.077982566747496e-25,4.824021242611345e-29
1.6227988342160467e-09,0.7379308910245078,8.02366750470602e-13,2.903154566026692e-14,3.8998664729161536e-15,3.4755994016107637e-15,0.0,0.0,1.9674639367417665e-09,2.022367483890519e-15,3.7467893112160106e-15,4.3560409275546e-15,1.4746884806054294e-18,5.854688072678351e-31,1.0306448676419505e-20,2.1668664250358466e-12,6.667368726615432e-16,4.099510772186481e-12,4.013326126777965e-30,5.0859509955308e-25,1.4446662883750111e-26,8.522539352425993e-26,2.7491429852638315e-11,9.028887996892806e-27,5.519476557398772e-22,1.1401931652672982e-31,1.7270776117242893e-37,2.5573312999625028e-28,3.2156568691871206e-34,1.3987361654080914e-33,9.504756368689711e-22,5.2656369009225446e-37,2.6965515287625403e-36,9.093816532236272e-38,3.76,0.0,0.6613588504267524,0.9990366294468862,6.35040119349489e-16,1.2513695487689529e-19,3.863945338384659e-05,3.863947554975165e-05,0.0009633685814911075,4.499381559422927e-15,4.097554749177063e-12,1.9662234031991617e-09,7.827341413622077e-12,2.3004205026240802e-14,3.204065549389847e-19,2.2873303723558828e-12,1.4331915194542316e-14,1.3245867785285973e-18,1.224328007740838e-12,3.05977128004372e-17,3.8001977650648555e-14,1.1213281198860083e-12,7.794502578490024e-13,3.786993796706121e-15,3.762617775268319e-14,3.4613311580082966e-15,5.500564954168791e-18,1.391494226115523e-17,3.659252278004119e-15,5.064611582508345e-21,1.0024481949253743e-21,2.966523647938548e-11,5.956458635291914e-26,6.536617985981683e-22,7.0345059110741915e-22,1.5453436747601421e-22,9.55821414420839e-17,2.2420520333731436e-26,3.293652610966008e-22,2.189911247242522e-18,1.1797287764487746e-34,1.6944657065649976e-24,2.1178515736941556e-16,1.2339665143116948e-16,4.386921489851107e-25,5.188929802985636e-29
1.6590785480784309e-09,0.7379310086006478,8.248684188002521e-13,3.0151556570557465e-14,4.148089267516454e-15,3.685853750637793e-15,0.0,0.0,2.011436858911037e-09,2.1137810502957645e-15,3.999947629573631e-15,4.650353519151611e-15,1.579456771222825e-18,6.244933224488857e-31,1.0755875399186463e-20,2.261985168566506e-12,7.121599294455267e-16,4.291649830037902e-12,4.472587265666505e-30,5.555572877717326e-25,1.6103625936649524e-26,9.497667499133987e-26,2.8058888109313626e-11,9.888336476527312e-27,6.009217157189645e-22,1.2990172750183945e-31,1.974173062363908e-37,2.8666459929694925e-28,3.7510832518863597e-34,1.5969308474119345e-33,1.0177622039464556e-21,6.117580811317285e-37,3.0836199209447385e-36,1.0639209742141687e-37,3.76,0.0,0.66135798657383,0.9990353087416465,6.783159115527874e-16,1.3666184956875776e-19,3.950326094580406e-05,3.950328411993248e-05,0.0009646892425633523,4.633806078160312e-15,4.289562144891238e-12,2.010127303777579e-09,8.181230739477203e-12,2.3946683015539085e-14,3.4234062992579353e-19,2.387516010757028e-12,1.5015091701195167e-14,1.388374463434751e-18,1.2799274192429684e-12,3.1510749017808546e-17,3.94683636051757e-14,1.1713619570279818e-12,8.146843479849092e-13,3.974485801483005e-15,4.01694155065347e-14,3.6175437612041955e-15,5.837308049489822e-18,1.4754247093304204e-17,3.818858024557693e-15,5.485696210104778e-21,1.0857682178073424e-21,3.0328350660043294e-11,6.424452884721386e-26,7.080198051308841e-22,7.458330940693633e-22,1.674092098864299e-22,1.0187554224982735e-16,2.399571887137186e-26,3.5384117025988515e-22,2.261297404828412e-18,1.329796412749387e-34,1.810764887068445e-24,2.2542238929624924e-16,1.3172693793996176e-16,4.712294130477201e-25,5.573161375075019e-29
1.695358261940815e-09,0.7379311261766351,8.476396604238492e-13,3.1293870500473076e-14,4.406449460376394e-15,3.904247200042901e-15,0.0,0.0,2.055409607643244e-09,2.2072145615173272e-15,4.2640909296139726e-15,4.957436177187603e-15,1.689089237869238e-18,6.65164308244533e-31,1.1214174291282057e-20,2.3590233287444484e-12,7.595869159321313e-16,4.488140145987064e-12,4.972504925958986e-30,6.05695913814312e-25,1.7907779722880665e-26,1.0559097546505192e-25,2.862439678487557e-11,1.0807921790535843e-26,6.530489097676751e-22,1.475745609496511e-31,2.2501137495635172e-37,3.2055460085208935e-28,4.361039651357809e-34,1.81798527209693e-33,1.0881543130735517e-21,7.0841169388288635e-37,3.515818229972924e-36,1.2404465219746532e-37,3.76,0.0,0.6613571227220351,0.9990341062361827,7.235024451975438e-16,1.489629114023207e-19,4.036706736495524e-05,4.036709156965235e-05,0.0009658917038549358,4.767906217274571e-15,4.485915126300876e-12,2.0540293293959058e-09,8.542944050750185e-12,2.490417658767335e-14,3.652517762981088e-19,2.489709826733105e-12,1.5713870288546292e-14,1.4538313305105368e-18,1.3367697223176084e-12,3.242322236420932e-17,4.095313308278071e-14,1.2224585628109805e-12,8.506967462626133e-13,4.167167863820045e-15,4.282309950892683e-14,3.777192341271177e-15,6.187292955793042e-18,1.562456855474925e-17,3.981624201401327e-15,5.932480256911399e-21,1.1739396632370227e-21,3.0991460923183075e-11,6.917199295666087e-26,7.655380352345917e-22,7.897159740947819e-22,1.8107189209378548e-22,1.0842792788982063e-16,2.5640642861456918e-26,3.794957187572553e-22,2.3326737431394994e-18,1.4952137313005311e-34,1.9322735979211506e-24,2.39594942308467e-16,1.4041802691085719e-16,5.05465364428539e-25,5.977356480329295e-29
1.7316379758031992e-09,0.7379312437524702,8.706848021511983e-13,3.2458584872162614e-14,4.675138258253579e-15,4.130928098512868e-15,0.0,0.0,2.099382187976624e-09,2.3026679850651607e-15,4.539438264133169e-15,5.2775435247182776e-15,1.803695494799474e-18,7.075116092297842e-31,1.1681302128258632e-20,2.4579734102680004e-12,8.090599238103138e-16,4.688977139860044e-12,5.515661807242974e-30,6.591507404564644e-25,1.9868529655767633e-26,1.1712308909914467e-25,2.9187962790401575e-11,1.1790387958878196e-26,7.084584775060649e-22,1.6719396288795535e-31,2.5575415291147876e-37,3.5761487428741426e-28,5.0539536870665515e-34,2.0639602787429037e-33,1.1617210648981621e-21,8.177652955385735e-37,3.997238697061334e-36,1.441503431536748e-37,3.76,0.0,0.6613562588713673,0.9990330113515604,7.706399933815331e-16,1.6207399752457366e-19,4.1230872641308135e-05,4.123089789891273e-05,0.0009669865443013434,4.901677674480917e-15,4.686609001934719e-12,2.097929491430158e-09,8.912481338924573e-12,2.5876484414031653e-14,3.8916113153864153e-19,2.593903472013542e-12,1.6428225166516098e-14,1.5209685953983964e-18,1.3948553168203131e-12,3.3335039246700386e-17,4.2455874060936893e-14,1.2746161092360372e-12,8.874873974638748e-13,4.365082948628285e-15,4.558943907481464e-14,3.940276170083467e-15,6.550766831630284e-18,1.6526405453291754e-17,4.14753642561857e-15,6.406001902796713e-21,1.267130968294534e-21,3.1654567268823005e-11,7.435396248353129e-26,8.263237257670759e-22,8.351163974431658e-22,1.9555435018723545e-22,1.1524359983006138e-16,2.73566760452783e-26,4.063559010782462e-22,2.404026392092227e-18,1.6771946292086557e-34,2.0591066373937652e-24,2.543101497597633e-16,1.4947706943459787e-16,5.414564420083732e-25,6.402167968435887e-29
1.7679176896655834e-09,0.7379313613281527,8.940081573678344e-13,3.3645798183421084e-14,4.954346266095215e-15,4.366044634060209e-15,0.0,0.0,2.1433546045047465e-09,2.400141288670891e-15,4.826207831036329e-15,5.6109291903754126e-15,1.923385078540946e-18,7.515648295371454e-31,1.2157215857699106e-20,2.5588279445400513e-12,8.606209727500599e-16,4.894156476279045e-12,6.104741648563645e-30,7.160645106793578e-25,2.199565377452632e-26,1.2962995064636426e-25,2.9749593012545116e-11,1.2838539401298283e-26,7.672820200355993e-22,1.8892584936485546e-31,2.8992767315963757e-37,3.9806747530614327e-28,5.838994973806694e-34,2.3370528262748603e-33,1.238531502775974e-21,9.41162569284021e-37,4.532242220357692e-36,1.669866713848315e-37,3.76,0.0,0.6613553950218267,0.9990320144556641,8.197687687846209e-16,1.7602966820825486e-19,4.209467677487051e-05,4.209470310771507e-05,0.0009679833960171993,5.035118946370603e-15,4.8916393255602145e-12,2.141827800784512e-09,9.289842595484016e-12,2.6863407853474445e-14,4.1408982342029207e-19,2.7000886335714447e-12,1.715813186112997e-14,1.5897974742599622e-18,1.4541845936152114e-12,3.424612350552022e-17,4.3976183751965494e-14,1.3278327714825465e-12,9.2505624455359e-13,4.568273938115512e-15,4.8470635295826405e-14,4.1067945202946315e-15,6.9279766085134516e-18,1.7460257457716474e-17,4.316580405149636e-15,6.907321705073605e-21,1.3655128048362005e-21,3.2317669696981256e-11,7.979745677721619e-26,8.90485237804449e-22,8.820513796142936e-22,2.1088921185625351e-22,1.2232680957768365e-16,2.914520358236264e-26,4.344487032641708e-22,2.475343551102265e-18,1.877023305773707e-34,2.191378858597125e-24,2.695751967392237e-16,1.5891118684447957e-16,5.792602293639711e-25,6.848261239307956e-29
1.8041974035279675e-09,0.7379314789036826,9.176140260815268e-13,3.485560997229532e-14,5.244263489212286e-15,4.609744834731485e-15,0.0,0.0,2.1873268614162955e-09,2.4996344402683065e-15,5.124616976345805e-15,5.9578458118539165e-15,2.0482674540730853e-18,7.973533342601294e-31,1.2641872598661953e-20,2.661579489578035e-12,9.143120105245857e-16,5.103674058224272e-12,6.742530687792421e-30,7.765829458668992e-25,2.4299308416937165e-26,1.4317066612807905e-25,3.030929431361776e-11,1.395524089130873e-26,8.296534877367249e-22,2.1294628256480833e-31,3.278326122503192e-37,4.421450562309005e-28,6.726122595722731e-34,2.6396018409799612e-33,1.3186546186944316e-21,1.0800561121542178e-36,5.1254694576083074e-36,1.928556396331366e-37,3.76,0.0,0.6613545311734136,0.9990311067784585,8.709289239092595e-16,1.9086518564735543e-19,4.295847976564985e-05,4.295850719606084e-05,0.0009688910290383485,5.168230929946549e-15,5.1010018897421e-12,2.1857242679312585e-09,9.67502781191229e-12,2.7864750916328973e-14,4.400589700105991e-19,2.8082570334510283e-12,1.7903567178365562e-14,1.6603291837622145e-18,1.5147579347766418e-12,3.5156414433889637e-17,4.551366839605069e-14,1.3821067279023962e-12,9.634032286816579e-13,4.776783633702453e-15,5.146888107431511e-14,4.276746665348079e-15,7.319168991134388e-18,1.842662507126509e-17,4.488741938193635e-15,7.437522736771096e-21,1.4692580735282076e-21,3.2980768207676026e-11,8.550953059726153e-26,9.581320456042358e-22,9.30537795584905e-22,2.271098006915205e-22,1.296817591453919e-16,3.100761236209928e-26,4.638011068836779e-22,2.5466152869630906e-18,2.096057023751727e-34,2.3292051706948888e-24,2.853971221395045e-16,1.6872747082705422e-16,6.189354761394268e-25,7.316314465108306e-29
1.8404771173903517e-09,0.7379315964790601,9.415066949686382e-13,3.6088120777594556e-14,5.5450793354471925e-15,4.862176569316259e-15,0.0,0.0,2.231298962531299e-09,2.6011474079755906e-15,5.4348821972045255e-15,6.318545039393523e-15,2.178452020836408e-18,8.449062508521971e-31,1.3135229641128542e-20,2.766220629924594e-12,9.701749131323224e-16,5.317526019792072e-12,7.431919096248448e-30,8.408547440040497e-25,2.6790033809521705e-26,1.5780654296716993e-25,3.086707353167046e-11,1.514341751527424e-26,8.957091681062538e-22,2.394418522196644e-31,3.6978910431919527e-37,4.900911485717364e-28,7.726134513661251e-34,2.9740941858462093e-33,1.4021593590700838e-21,1.2360136356376027e-36,5.781852121420874e-36,2.22085330429156e-37,3.76,0.0,0.6613536673261275,0.9990302803348289,9.241605513211398e-16,2.0661651275466763e-19,4.3822281613653405e-05,4.382231016395151e-05,0.0009697174284790008,5.301016564899501e-15,5.314692718597478e-12,2.2296189029471904e-09,1.006803697969327e-11,2.888032022890025e-14,4.670896796761879e-19,2.9184004285978665e-12,1.8664509163932697e-14,1.7325749410645997e-18,1.5765757137862657e-12,3.606586497317596e-17,4.706794305889409e-14,1.4374361600141005e-12,1.002528289185482e-12,4.990654757742191e-15,5.4586361157243275e-14,4.450131879489131e-15,7.724590457585341e-18,1.9426009601779782e-17,4.6640069126147524e-15,7.997710725966956e-21,1.5785418977369384e-21,3.364386280092549e-11,9.149727396664448e-26,1.029374726250663e-21,9.805923893147065e-22,2.4425014051875065e-22,1.3731260151383012e-16,3.294529127204344e-26,4.944400926609307e-22,2.6178333464050103e-18,2.3357289352049964e-34,2.4727005401310675e-24,3.0178282069870123e-16,1.789329835323427e-16,6.605421194077967e-25,7.807018811599828e-29
1.876756831252736e-09,0.7379317140542854,9.65690437420336e-13,3.734343209633016e-14,5.856982617335148e-15,5.123487548056427e-15,0.0,0.0,2.275270911334109e-09,2.7046801600791424e-15,5.75721914487404e-15,6.693277539254721e-15,2.314048118553464e-18,8.942524705211306e-31,1.3637244445452744e-20,2.872743976558839e-12,1.028251484918688e-15,5.535708718343921e-12,8.175902388832217e-30,9.09031577876235e-25,2.947875957599658e-26,1.736011195895881e-25,3.1422937480574406e-11,1.6406054636478026e-26,9.655876736336234e-22,2.6861006223303544e-31,4.161375732997472e-37,5.421604475929632e-28,8.85071894044151e-34,3.3431707514552596e-33,1.489114630408112e-21,1.4107243706302863e-36,6.506624465589911e-36,2.5503154957937277e-37,3.76,0.0,0.6613528034799687,0.9990295278543324,9.795036838899352e-16,2.2332031196137397e-19,4.4686082318888236e-05,4.468611201138853e-05,0.0009704698647823775,5.433480513503044e-15,5.532708059941875e-12,2.273511715546752e-09,1.0468870090310939e-11,2.9909924998486595e-14,4.952030510872163e-19,3.030510610691793e-12,1.9440937060003637e-14,1.806545963807021e-18,1.639638295725764e-12,3.6974440071873704e-17,4.863863143390426e-14,1.493819252496953e-12,1.0424313635930394e-12,5.20992995505968e-15,5.782525216990351e-14,4.626949437778296e-15,8.144487259580188e-18,2.0458913129324026e-17,4.842361305352398e-15,8.589014196054069e-21,1.6935416172588056e-21,3.430695347674784e-11,9.776781201428457e-26,1.1043249499334453e-21,1.0322317825723509e-21,2.623449597615419e-22,1.4522344108991275e-16,3.49596314269249e-26,5.263926437715062e-22,2.688990982748848e-18,2.5975509724265774e-34,2.6219799918722324e-24,3.1873904501622263e-16,1.8953475768356128e-16,7.041413050230403e-25,8.321078659783649e-29
1.91303654511512e-09,0.7379318316293579,9.901695135886589e-13,3.8621646338958786e-14,6.180161554259553e-15,5.3938253233556624e-15,0.0,0.0,2.319242711003434e-09,2.8102326650188504e-15,6.091842627726866e-15,7.0822929971885096e-15,2.455165032848301e-18,9.454206496188275e-31,1.4147874641812906e-20,2.9811421668080693e-12,1.088583458697638e-15,5.758218726212636e-12,8.97758280992857e-30,9.812680932698509e-25,3.2376810164773853e-26,1.906201944999404e-25,3.197689295010131e-11,1.774619786404786e-26,1.0394299297152893e-21,3.006597224271988e-31,4.672395832864422e-37,5.986190988514416e-28,1.0112507718404084e-33,3.749632668362104e-33,1.5795893048156936e-21,1.606005678277032e-36,7.305334960968797e-36,2.9207953625908223e-37,3.76,0.0,0.6613519396349371,0.9990288427172338,1.0369982950300816e-15,2.4101394401867336e-19,4.5549881881361164e-05,4.554991273837339e-05,0.0009711549576836164,5.565628875127114e-15,5.75504437699273e-12,2.3174027151122233e-09,1.0877527135249389e-11,3.095337697888825e-14,5.244201732218176e-19,3.1445794059822465e-12,2.0232831259762377e-14,1.882253470098646e-18,1.7039460374652117e-12,3.788211519713377e-17,5.0225365648820114e-14,1.5512541931851906e-12,1.0831123876264696e-12,5.434651794327223e-15,6.118772264947789e-14,4.807198616105373e-15,8.579105422676448e-18,2.1525838471970746e-17,5.023791181835248e-15,9.21258460682109e-21,1.814436781876949e-21,3.497004023516126e-11,1.0432830480613292e-25,1.1830954708146916e-21,1.0854724831286343e-21,2.8142969582956736e-22,1.5341833416114197e-16,3.705202636213776e-26,5.596857488221293e-22,2.76008279602169e-18,2.8831168044201168e-34,2.7771586106642063e-24,3.362724075429815e-16,2.0053979668636372e-16,7.497954089625613e-25,8.85921182776378e-29
1.949316258977504e-09,0.7379319492042781,1.0149481704324284e-12,3.9922866783170943e-14,6.514803774601553e-15,5.673337290488794e-15,0.0,0.0,2.363214364439683e-09,2.917804891374674e-15,6.438966614232818e-15,7.48584012189956e-15,2.6019120006548862e-18,9.984392110265181e-31,1.4667078029666116e-20,3.0914078642599177e-12,1.1512124958730067e-15,5.985052822107294e-12,9.840170695334091e-30,1.0577219071738631e-24,3.549591019626976e-26,2.0893185483641945e-25,3.252894670600335e-11,1.9166953026611638e-26,1.1173791626067015e-21,3.358113453226629e-31,5.234787070830281e-37,6.597449866789051e-28,1.1525131733372262e-33,4.1964476408953966e-33,1.673652225363358e-21,1.823809868169291e-36,8.183858159390864e-36,3.3364574096678705e-37,3.76,0.0,0.6613510757910327,0.9990282188962677,1.0966842989415282e-15,2.597354668014407e-19,4.641368030107877e-05,4.641371234490752e-05,0.0009717787344482587,5.697468932497849e-15,5.981698339771714e-12,2.3612919107212186e-09,1.1294008105992798e-11,3.201049043639836e-14,5.547621253705434e-19,3.260598675125908e-12,2.1040173260510098e-14,1.9597086785074598e-18,1.7694992878472328e-12,3.878887498790605e-17,5.1827786076668444e-14,1.6097391730621688e-12,1.1245712952061316e-12,5.664862769290742e-15,6.467593307843823e-14,4.9908786912041494e-15,9.028690746498148e-18,2.2627289150344418e-17,5.208282695399162e-15,9.869596496235327e-21,1.94140914473614e-21,3.5633123076183926e-11,1.1118594716448655e-25,1.2658001184417203e-21,1.1403308923609593e-21,3.0154049952865607e-22,1.6190128934593597e-16,3.9223872195242166e-26,5.943464045310935e-22,2.831104585868183e-18,3.1941048594112292e-34,2.9383515423030187e-24,3.5438938254620904e-16,2.1195507473760183e-16,7.975680586607434e-25,9.422149791765207e-29
1.9855959728398884e-09,0.7379320667790457,1.0400306417630125e-12,4.124719752685007e-14,6.861096317883859e-15,5.962170688310862e-15,0.0,0.0,2.407185874289859e-09,3.0273968078544384e-15,6.7988042359389164e-15,7.904166648502419e-15,2.7543982154083267e-18,1.0533363455353973e-30,1.519481257720481e-20,3.203533758674819e-12,1.2161801865596278e-15,6.216207982336463e-12,1.076698581046172e-29,1.138553605982499e-24,3.8848189730778106e-26,2.28606504410349e-25,3.307910549009273e-11,2.0671486150548415e-26,1.1995808874114508e-21,3.742975478614506e-31,5.852614129686598e-37,7.258280245809279e-28,1.3103278398939432e-33,4.686756402313443e-33,1.771372211290673e-21,2.0662312253064502e-36,9.148406744160041e-36,3.801796725937413e-37,3.76,0.0,0.6613502119482555,0.9990276509036115,1.158601550850409e-15,2.7952363411391655e-19,4.727747757804745e-05,4.727751083099241e-05,0.0009723466828986863,5.82900892697231e-15,6.2126668163255114e-12,2.405179311171737e-09,1.1718312994025458e-11,3.3081082116266546e-14,5.862499771408023e-19,3.3785603130264733e-12,2.18629456159483e-14,2.0389228080504995e-18,1.836298387867025e-12,3.9694712039155563e-17,5.344554115095853e-14,1.6692723862545546e-12,1.1668080184550778e-12,5.900605299860613e-15,6.82920359177897e-14,5.1779889406673895e-15,9.493488804959611e-18,2.376376935141298e-17,5.395822086708997e-15,1.0561247622823506e-20,2.0746426555306624e-21,3.629620199983403e-11,1.1834796847543342e-25,1.35255378966653e-21,1.1968233123100905e-21,3.227142394895461e-22,1.7067626803999558e-16,4.147656775876724e-26,6.304016181266637e-22,2.902053216570165e-18,3.532281413863577e-34,3.105673994919952e-24,3.73096308049197e-16,2.237875369336074e-16,8.475241543339849e-25,1.0010637907384382e-28
