Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3CF3(1),O2(2),H2O(3),CH4(4),CH2CF2(57),HF(38),O2(161),S(164),CF2O(49),S(125),C2HF(58),S(463),C2HF(468),C2H2F3(68),S(165),S(464),S(130),C2H2F2(59),C2H3F2(65),C2H2F3(67),CF2(43),CHFCF2(55),CF2CH(73),C2HF2(72),S(179),C2H3F2(64),CHF2(82),CHF3(42),S(1244),S(1385),CF2O2(181),CF2O2(276),CH2F2(41),S(203),S(1542),CHO2(322),C2F(467),S(174),S(413),S(1894),C2H3F2(66),C2HF4(54),CHFO(47),S(2753),S(512),CF2CF2(61),C2HF3(169),C2HF4(69),C2HFO(577),S(3833),S(2867),F(37),S(344),CFO(51),C1OO1(180),CH2O2(318),C2H2O(623),S(3850),S(970),S(2764),CHF2O(206),CF3(45),S(1375),C3HF3(994),CH2F(46),S(2131),CF3O2(511),S(1368),C2HF5(81),CH2CFO(79),C2F5(3279)
2.9719567965899e-19,0.6758467097016513,2.4473059736909088e-23,1.8739774179915375e-25,9.382624523100485e-35,6.60261757224828e-36,0.0,0.0,1.0020652588598653e-19,1.1950553019016096e-35,6.489240765734998e-45,7.54882440893331e-45,8.05846528551312e-49,3.9178273420467235e-58,1.0294589299073213e-39,1.1336714157813032e-32,5.911023428598034e-20,1.692318882489292e-32,1.4158674665433652e-74,9.912854276706471e-57,1.3490189123019433e-76,1.2273262599432267e-69,5.526550190709479e-22,1.5909426104036805e-63,1.271027205317645e-35,9.146732174620623e-72,4.444358362073576e-70,1.3541643462165306e-52,2.8397809929789666e-51,4.260992976586612e-52,7.741919928169785e-49,4.128673734670956e-80,2.7902024208380246e-82,4.711340866675432e-81,3.76,0.0,0.5548273129618577,0.9999999999995283,1.1954599288514919e-45,3.0500107347290946e-33,1.5862119997448676e-15,1.5862119997448676e-15,4.717642797307206e-13,5.579214899389622e-37,1.683408507435515e-32,1.0023099894570873e-19,1.2209599656742898e-32,4.742674685216255e-34,3.593326804213441e-50,1.5011716333766107e-32,1.9884672317632813e-35,3.480445254154312e-39,7.845260728544081e-35,2.2145734455232582e-33,5.546597148438569e-24,4.024630191862515e-33,1.1757121709458437e-33,1.349046025529519e-41,1.1417979368764093e-35,7.759403355932681e-41,1.7437623658363782e-47,8.158016972404508e-36,1.0361463096821322e-44,5.526550190824444e-22,5.732763350257696e-61,3.831553255950446e-65,9.39287399906546e-50,8.614344270694879e-50,1.1346472020458277e-52,2.912806852770949e-37,2.7776270325235425e-65,1.799105623731499e-43,2.0362568591643978e-55,5.1027928967768055e-48,1.289951921751291e-46,2.7862760651937526e-57,8.152105479568713e-38,3.48072552769991e-58,1.0809907590608493e-47,3.978234772907144e-72,2.0586982632229986e-43,1.6641217767183245e-69,2.181455482348073e-51,1.4433098782191587e-59,1.3852848384447897e-52,2.685818214662557e-68,3.0005433697959174e-66,5.546597145713851e-24,1.7380764487313882e-63,2.6230803841932524e-54,6.944981759821868e-47,1.053976152771974e-48,1.238074496224601e-87,6.077037407528845e-92,3.9023335714753333e-47,3.5866801292739903e-73,7.476654093142944e-54,5.91102342859825e-20,5.542490849891068e-66,1.9823757593780514e-80,1.1695848194275943e-33,2.0175321161153045e-84,8.406014582979032e-34,1.1990794652626173e-65,3.8808218408538224e-76,4.1039704619888655e-55,5.601002661675593e-66
5.946495658163806e-19,0.6758467097016516,4.896738190687484e-23,3.749582966543967e-25,3.7554949919723547e-34,2.64276772223479e-35,0.0,0.0,2.005001121766752e-19,4.783335611603861e-35,5.195338348610935e-44,6.043649581496263e-44,6.451673074290346e-48,3.136644080292398e-57,4.120518566952865e-39,4.537640095938616e-32,1.1827182411868393e-19,6.773685842791156e-32,2.2675796643067095e-73,7.9363108641093e-56,4.323629209449667e-75,1.9658562524647077e-68,1.1057901901774725e-21,2.5475852166261364e-62,5.08742121370406e-35,1.4648737821966233e-70,7.119239957318774e-69,1.0844297526936648e-51,2.2741279581107827e-50,3.4122501986269175e-51,6.198243361188448e-48,1.3228067334073807e-78,8.939510650513728e-81,1.5094906148220768e-79,3.76,0.0,0.5548273129618562,0.9999999999990561,9.570948338734551e-45,1.220799149628694e-32,3.1738021159100114e-15,3.1738021159100114e-15,9.439384323636983e-13,2.2331401276228286e-36,6.738021121467141e-32,2.005490795585232e-19,4.8870217761981565e-32,1.8983058506918693e-33,2.8768463398973397e-49,6.008598699613022e-32,7.959051028836162e-35,1.393085131931064e-38,3.140148825086698e-34,8.864065127081583e-33,1.1098013239887803e-23,1.6109009256434155e-32,4.705912678139929e-33,5.411979264990339e-41,4.5701673588011303e-35,3.10578358751209e-40,1.396227183471768e-46,3.2653328295088404e-35,4.1472857056135357e-44,1.1057901902234885e-21,9.180996711139654e-60,6.136216635602051e-64,3.954454730455296e-49,6.89671330401656e-49,9.084309413587978e-52,1.165881840939258e-36,4.44835816154632e-64,1.4403784317156917e-42,1.6302436186768383e-54,4.0863728600475947e-47,5.163169400765316e-46,2.230714247363957e-56,3.262966693558065e-37,2.7875638258930627e-57,8.654498959097679e-47,6.372298217284364e-71,8.268579903140486e-43,2.6656950295801555e-68,8.733066398731927e-51,1.1579784612438143e-58,1.1090755774221467e-51,4.3008309163567893e-67,4.804803849136273e-65,1.1098013228981831e-23,2.7841586313988593e-62,2.100059253352571e-53,2.781269558851208e-46,8.438217847457131e-48,3.965901874539946e-86,1.9465696342539515e-90,3.1242396428892e-46,5.755160903384734e-72,5.98586940230494e-53,1.1827182411869255e-19,8.878305526217427e-65,6.353549001136063e-79,4.681387303727204e-33,6.466225739728935e-83,3.364596503794564e-33,1.9207598407550493e-64,6.217639097433605e-75,3.286100722352534e-54,8.972033374233548e-65
1.1895573381311616e-18,0.6758467097016518,9.795602624866109e-23,7.500794065885058e-25,1.502687172835361e-33,1.057451326560713e-34,0.0,0.0,4.0108728475786013e-19,1.9139573029568731e-34,4.1578496479956326e-43,4.836756527212397e-43,5.163299638878609e-47,2.5102685542526363e-56,1.6487441491193604e-38,1.8156470932397769e-31,2.3659500378407153e-19,2.7103566525922788e-31,3.6301845737667e-72,6.3514607029248e-55,1.3846452350008937e-73,3.1470814028890735e-67,2.212060532322406e-21,4.077798809333265e-61,2.0356311527342797e-34,2.344916041066211e-69,1.139740152044659e-67,8.679833272735977e-51,1.8202240822175807e-49,2.731183161402559e-50,4.960478461480965e-47,4.235593288145117e-77,2.86238271983646e-79,4.833350621621175e-78,3.76,0.0,0.554827312961853,0.9999999999981117,7.659667477203882e-44,4.884786763045301e-32,6.348982348240281e-15,6.348982348240282e-15,1.8882867361453443e-12,8.935470770701808e-36,2.6960861185165067e-31,4.0118524078387325e-19,1.955445274544123e-31,7.59569605993914e-33,2.302351404244766e-48,2.4042221360091644e-31,3.1846571312385666e-34,5.574155105612379e-38,1.2564685531345942e-33,3.5467806488056574e-32,2.2200845439101357e-23,6.445701998202765e-32,1.882978044777788e-32,2.175323406183799e-40,1.8286622353825454e-34,1.2427180510854167e-39,1.1174688862785695e-45,1.3065584610740262e-34,1.6594546446122576e-43,2.2120605325065307e-21,1.4696458688486024e-58,9.822534209250325e-63,1.738233576180631e-48,5.519466690950337e-48,7.270301492803028e-51,4.665045998840722e-36,7.12069875883745e-63,1.152740504966696e-41,1.3046903592599608e-53,3.2707545114554636e-46,2.0659402958914324e-45,1.7852481091432583e-55,1.3056116999011239e-36,2.232177805913518e-56,6.926229446214707e-46,1.0205505741424484e-69,3.3312537808100637e-42,4.267598386783181e-67,3.4956120471022916e-50,9.306609365345724e-58,8.875996916490622e-51,6.884148302659323e-66,7.690835313594577e-64,2.2200845395463265e-23,4.457244558159304e-61,1.6806856548868407e-52,1.1140440352279751e-45,6.753138823123521e-47,1.2697391892798245e-84,6.2320930700301106e-89,2.5003412342558335e-45,9.249779549772213e-71,4.7905147529888434e-52,2.365950037841059e-19,1.4213550387944434e-63,2.0347284508971694e-77,1.8731647004340873e-32,2.0708132541669209e-81,1.3462768604913456e-32,3.075003073059135e-63,9.958512553712486e-74,2.6300508629376134e-53,1.4363602160416084e-63
2.3793728827607236e-18,0.6758467097016526,1.9593331493965268e-22,1.5003216273512171e-24,6.011727183830041e-33,4.230493887034707e-34,0.0,0.0,8.0226162991946e-19,7.657075505967883e-34,3.326911440684306e-42,3.870140211864104e-42,4.13142435491492e-46,2.0085962407218336e-55,6.596050193711745e-38,7.263770650310843e-31,4.732413631147683e-19,1.0843191504921811e-30,5.810910514388027e-71,5.0821335788889546e-54,4.4325996904894574e-72,5.03670947032881e-66,4.424601216339813e-21,6.525808397148534e-60,8.143850133957598e-34,3.752760548592892e-68,1.824113823399644e-66,6.945625150191515e-50,1.456548042116649e-48,2.1854998652274124e-49,3.969136439038838e-46,1.3558078842824606e-75,9.162408602754542e-78,1.547149280593601e-76,3.76,0.0,0.5548273129618466,0.999999999996223,6.128897752465765e-43,1.9542327834296185e-31,1.2699342812900748e-14,1.269934281290075e-14,3.776983337771399e-12,3.574771319778013e-35,1.0786100076196314e-30,8.024575632334576e-19,7.8230544076708445e-31,3.0387730254360075e-32,1.8422309310632563e-47,9.618454078989281e-31,1.274070229153666e-33,2.2300250098058657e-37,5.026692373917786e-33,1.4189432120260462e-31,4.440650990278882e-23,2.5787005181922084e-31,7.533138300854782e-32,8.781336966464565e-40,7.315839694838235e-34,4.971681966103272e-39,8.941700089485869e-45,5.22708462385615e-34,6.6389003777178585e-43,4.424601217076431e-21,2.351982651638518e-57,1.5719725775762575e-61,8.201762048283998e-48,4.416411945960888e-47,5.817383028257029e-50,1.866322172017279e-35,1.1395779261570222e-61,9.223675442538605e-41,1.0439505154930743e-52,2.6172662560820406e-45,8.265106456112142e-45,1.428467731190538e-54,5.223296973959631e-36,1.7880858161875095e-55,5.5420358934283633e-45,1.634988357603597e-68,1.3509172225085728e-41,6.830161749495874e-66,1.3994709658511978e-49,7.509533170502383e-57,7.102154767413369e-50,1.10168929410942e-64,1.230785649713278e-62,4.4406509728208047e-23,7.133664570543618e-60,1.3448038809445443e-51,4.4662945681944426e-45,5.403537093983672e-46,4.064206892327722e-83,1.9947612914582958e-87,2.0006528762373795e-44,1.4923560381569747e-69,3.833139654250462e-51,4.732413631149057e-19,2.274829202582771e-62,6.513680531600412e-76,7.493878533408637e-32,6.6291971158621906e-80,5.385984084679508e-32,4.921435247455277e-62,1.5953460605011742e-72,2.1045089157726095e-52,2.298844465454544e-62
4.759003972019848e-18,0.6758467097016542,3.9188789235131214e-22,3.0008060724546126e-24,2.4048865867859322e-32,1.6923352866849254e-33,0.0,0.0,1.6046103202395804e-18,3.063079478961313e-33,2.6617818679219526e-41,3.096406338161068e-41,3.30545338196878e-45,1.607029567514184e-54,2.638634811934845e-37,2.9057447318141295e-30,9.46534081775848e-19,4.3376296157930095e-30,9.302650424809908e-70,4.066092920090004e-53,1.4187095481116403e-70,8.059869784179058e-65,8.849682583284784e-21,1.044235780917078e-58,3.2578051768380146e-33,6.005133679370904e-67,2.9190058504983464e-65,5.557203622219967e-49,1.1653859622403009e-47,1.7486212536258508e-48,3.175610651068007e-45,4.339254202732204e-74,2.9324162584812426e-76,4.951641179207502e-75,3.76,0.0,0.554827312961834,0.9999999999924456,4.9035837592705574e-42,7.817567335444879e-31,2.5400063742221387e-14,2.5400063742221397e-14,7.554376517274559e-12,1.4300258397622028e-34,4.314791185680767e-30,1.6050022081281637e-18,3.1294764431036468e-30,1.2156081371730159e-31,1.4739246828552832e-46,3.847694760594369e-30,5.0966957249099164e-33,8.920826028315348e-37,2.0108405924117373e-32,5.676234786114109e-31,8.881783909120514e-23,1.0315641570392752e-30,3.013500562200231e-31,3.5757272680530624e-39,2.92657404553999e-33,1.9888350817918078e-38,7.154139751356928e-44,2.091004017442764e-33,2.655777262830675e-42,8.849682586231494e-21,3.7636117055628333e-56,2.5154498417759673e-60,4.2792098382144297e-47,3.5334650217605446e-46,4.6543632070722946e-49,7.465896293871815e-35,1.8235376020968242e-60,7.379640974322256e-40,8.352397121031558e-52,2.0940780891762837e-44,3.306311663925738e-44,1.1428794963756933e-53,2.089488843208861e-35,1.433794570825057e-54,4.4340496943419936e-44,2.6218947609031315e-67,5.5497108671959e-41,1.0929909272528343e-64,5.6063283470585154e-49,6.108737201176004e-56,5.68226680475426e-49,1.7628833531514422e-63,1.9694586774848952e-61,8.881783839282522e-23,1.1415522206713382e-58,1.075945261028193e-50,1.7941782437500584e-44,4.323240130328052e-45,1.30071301377751e-81,6.384023482427319e-86,1.600674272251308e-43,2.4267050345975984e-68,3.0668029014593366e-50,9.46534081776398e-19,3.64025572406261e-61,2.084785772822563e-74,2.997795377113332e-31,2.1217583154936351e-78,2.1545689748226618e-31,7.875440847094902e-61,2.557855279148196e-71,1.683794449239505e-51,3.6786857281562244e-61
9.518266150538096e-18,0.6758467097016575,7.837970472933361e-22,6.001774976973292e-24,9.619937794140707e-32,6.769616667529222e-33,0.0,0.0,3.209307700867502e-18,1.2252816486700526e-32,2.1295265850280014e-40,2.477242970242573e-40,2.644488282660888e-44,1.2856846867821015e-53,1.0554968729622957e-36,1.1623451882512639e-29,1.8931195190967526e-18,1.7351224594163444e-29,1.4898319792248195e-68,3.2530287817041966e-52,4.540314832225966e-69,1.2896798927526572e-63,1.7699845312815343e-20,1.6708624043722012e-57,1.3031750970907796e-32,9.60878992261754e-66,4.670748373974315e-64,4.446044321189145e-48,9.323677848120458e-47,1.398985552847001e-47,2.540609126731488e-44,1.3886683895944133e-72,9.384444912051724e-75,1.5846473521671612e-73,3.76,0.0,0.5548273129618085,0.9999999999848909,3.9230532391371256e-41,3.1271541790519838e-30,5.080150560086148e-14,5.080150560086153e-14,1.5109162781285082e-11,5.7203436011503586e-34,1.7259867156296413e-29,3.2100914978997232e-18,1.2518415150621453e-29,4.862630407027355e-31,1.1791957244583065e-45,1.53914053203482e-29,2.038761274929981e-32,3.568475616130931e-36,8.043689658311195e-32,2.270586305422408e-30,1.7764049851220343e-22,4.126424533675191e-30,1.2054492750343876e-30,1.4806764400048391e-38,1.170677253419004e-32,7.955667581171467e-38,5.723623675908215e-43,8.364356416651052e-33,1.062354918218971e-41,1.7699845324602666e-20,6.022130306627144e-55,4.0249547209272e-59,2.5103766057051586e-46,2.826906197572379e-45,3.7236732912367113e-48,2.986480057094512e-34,2.917830485220451e-59,5.90399301746252e-39,6.682234912659624e-51,1.6753685006264786e-43,1.3225784900308465e-43,9.143418876762043e-53,8.358295545351819e-35,1.15218758505459e-53,3.5474081563813352e-43,4.213290029727819e-66,2.336461166295929e-40,1.7489324914711698e-63,2.2490139974029656e-48,5.048093772505368e-55,4.5460307140563437e-48,2.8207577839899416e-62,3.151295246319172e-60,1.7764049571857006e-22,1.8266162755030076e-57,8.607970775879815e-50,7.237127584942604e-44,3.458756290449093e-44,4.162549485629272e-80,2.0430140252028622e-84,1.280600208743099e-42,4.0067477119063246e-67,2.4535588085501597e-49,1.893119519098952e-18,5.824832395929431e-60,6.67196734513519e-73,1.1991669453663142e-30,6.790291060020754e-77,8.618626593050998e-31,1.2601620988973928e-59,4.108695448779326e-70,1.3471104980060394e-50,5.886324866966052e-60
1.9036790507574593e-17,0.6758467097016639,1.5676153576522048e-21,1.2003712843258211e-23,3.8480534136909594e-31,2.70790180994215e-32,0.0,0.0,6.41870246207407e-18,4.9012263105906596e-32,1.7036617040047384e-39,1.9818418988797362e-39,2.1156408761672603e-43,1.0285721624440892e-52,4.2220733879082225e-36,4.649475341769616e-29,3.786290393733542e-18,6.940631128941228e-29,2.3880332340530165e-67,2.6024848286144982e-51,1.4529718324802818e-67,2.063600254398176e-62,3.5400170754438957e-20,2.6734479720508887e-56,5.212806441494776e-32,1.5374532898260616e-64,7.473468616856587e-63,3.556948038406951e-47,7.459178345761411e-46,1.1192238632792285e-46,2.032535544225702e-43,4.4439101209914966e-71,3.0031364462860946e-73,5.071067057763325e-72,3.76,0.0,0.5548273129617577,0.9999999999697813,3.1385170841553097e-40,1.2508871210472041e-29,1.01604389318137e-13,1.0160438931813718e-13,3.021873492932296e-11,2.288189977798568e-33,6.904087410264261e-29,6.420270077371432e-18,5.007467937703424e-29,1.9450917330170255e-30,9.433789714061966e-45,6.156687384102987e-29,8.155211235431589e-32,1.4274192893835006e-35,3.2175413152798358e-31,9.08253000761429e-30,3.5528582153086237e-22,1.6506033951835355e-29,4.821895202482156e-30,6.325453103329252e-38,4.682804285666178e-32,3.1823346058438104e-37,4.579023670282291e-42,3.3458106364172366e-32,4.2495124141796937e-41,3.540017080158921e-20,9.63568971052088e-54,6.440115488614095e-58,1.6430826683496642e-45,2.261578610756773e-44,2.979011728171432e-47,1.1946163424264262e-33,4.6686649560760324e-58,4.723306472036461e-38,5.345914819941876e-50,1.3403371960514598e-42,5.290421660946589e-43,7.314826888556563e-52,3.3433862963805395e-34,9.299253330646675e-53,2.8379938873852925e-42,6.799159381814369e-65,1.027794567270822e-39,2.7984574675148245e-62,9.047371904018537e-48,4.295972198783667e-54,3.636911581325318e-47,4.513328069496193e-61,5.042201622102909e-59,3.552858103561016e-22,2.9226922232649097e-56,6.88654016531361e-49,2.9430089720219637e-43,2.7670707011652436e-43,1.3320592856431153e-78,6.5378506701291206e-83,1.0245044827257319e-41,6.80720037468433e-66,1.9628936589387426e-48,3.786290393742339e-18,9.320070446341227e-59,2.1351340154954815e-71,4.796765372513939e-30,2.1729994568937613e-75,3.4475207767188126e-30,2.016332611191764e-58,6.624848614063543e-69,1.0777183869243595e-49,9.41846196316584e-59
3.8073839221647585e-17,0.6758467097016769,3.1352519802692242e-21,2.4007588804818287e-23,1.539237029015937e-30,1.0831717828944577e-31,0.0,0.0,1.2837491984290108e-17,1.960510467567253e-31,1.3629455356148126e-38,1.5854931068997225e-38,1.6925328297980288e-42,8.228674941060854e-52,1.688846533050526e-35,1.8598090514526353e-28,7.57263214298704e-18,2.776280760134038e-28,3.834457184623036e-66,2.0820126218799228e-50,4.6496235917239505e-66,3.301952242189389e-61,7.080082156793616e-20,4.277571252991017e-55,2.085143786239036e-31,2.459965403100092e-63,1.1957766756195072e-61,2.845603477842775e-46,5.967437104926328e-45,8.95393259147603e-46,1.6260477314966473e-42,1.4220786399479392e-69,9.610219200788228e-72,1.6227727711000213e-70,3.76,0.0,0.5548273129616561,0.9999999999395621,2.5108434619292142e-39,5.003599383483073e-29,2.0321015675266918e-13,2.032101567526699e-13,6.043787770546609e-11,9.152900891410535e-33,2.761663123929255e-28,1.284062723602921e-17,2.0030075507535624e-28,7.780446055861043e-30,7.547121339355275e-44,2.4627000035686697e-28,3.262117851871068e-31,5.709735255538655e-35,1.2870296110652623e-30,3.6330489611048376e-29,7.1057648427483e-22,6.602480744854986e-29,1.9287777018680917e-29,2.85231173049514e-37,1.8731407687445788e-31,1.2729490542652454e-36,3.663268790443151e-41,1.338337867974641e-31,1.6998272849600396e-40,7.080082175653908e-20,1.5417328351179152e-52,1.0304334971038346e-56,1.1683745214052e-44,1.80928431669139e-43,2.383238625747387e-46,4.7785140992899276e-33,7.469972611875032e-57,3.77868993724774e-37,4.2767826127040705e-49,1.0722866873866597e-41,2.116190244723666e-42,5.851800022797985e-51,1.3373681683417531e-33,7.569935614447038e-52,2.2704220553693927e-41,1.1063494795561083e-63,4.8567563604302384e-39,4.477817520875485e-61,3.6598932602360866e-47,3.848665549451725e-53,2.9095642289991486e-46,7.221417649023999e-60,8.067626408436482e-58,7.105764395753323e-22,4.676392505473225e-55,5.509297655260785e-48,1.2156951912224112e-42,2.2136828169292693e-42,4.262663037164621e-77,2.0921472948613115e-81,8.196133105310676e-41,1.215964640197054e-64,1.5703335976814942e-47,7.572632143022233e-18,1.4912383638925157e-57,6.832595998684122e-70,1.9187256676045553e-29,6.953768375482458e-74,1.379022338310226e-29,3.226190779125209e-57,1.0762216216407786e-67,8.621867246509741e-49,1.5069812889012495e-57
7.614793664979356e-17,0.6758467097017027,6.270525233100393e-21,4.8015341643899534e-23,6.1569794768282004e-30,4.33270949137853e-31,0.0,0.0,2.567507102793378e-17,7.842081756879561e-31,1.0903628939828438e-37,1.2684032462410183e-37,1.3540343611666054e-41,6.582978990721712e-51,6.75542047630958e-35,7.439274010056345e-28,1.514531564141371e-17,1.110518005831056e-27,6.191525033104923e-65,1.6656200609379841e-49,1.7237646030115135e-64,5.28374092832666e-60,1.4160212291593046e-19,6.844157593100075e-54,8.340617555035134e-31,3.935985140827271e-62,1.913260035500753e-60,2.2765008234151154e-45,4.773987455508601e-44,7.163202746228021e-45,1.3008459016508425e-41,4.550695469264988e-68,3.075299387881146e-70,5.192923140835843e-69,3.76,0.0,0.5548273129614528,0.9999999998791238,2.0086866827751145e-38,2.001449933288088e-28,4.0642169162165824e-13,4.0642169162166127e-13,1.2087615717802242e-10,3.661217276452072e-32,1.1046709215808963e-27,2.5681341552202214e-17,8.012070954538875e-28,3.112194233314484e-29,6.037732898248255e-43,9.850850102446582e-28,1.304853916526221e-30,2.283905731168414e-34,5.14814456985001e-30,1.4532269765228412e-28,1.4211578765893641e-21,2.641005730902824e-28,7.715150051250785e-29,1.3986156058229604e-36,7.492601183387906e-31,5.091840218131012e-36,2.930634912871987e-40,5.353378693516856e-31,6.799383945565617e-40,1.4160212367034587e-19,2.466790468574349e-51,1.6487055589707426e-55,8.762625470192077e-44,1.4474359713964146e-42,1.9066026055451914e-45,1.9114154576555263e-32,1.1952042282416407e-55,3.0229697510345596e-36,3.4214463932345705e-48,8.578360774856644e-41,8.464804459686577e-42,4.6812583093397115e-50,5.349500245231028e-33,6.264692693180818e-51,1.8163484228548212e-40,1.8292738742615682e-62,2.5391444693398945e-38,7.165226688855867e-60,1.4966926005387147e-46,3.737909822833596e-52,2.3276656239737804e-45,1.1554343211025873e-58,1.2908286677606154e-56,1.4211576977904635e-21,7.482295969786931e-54,4.407464500455985e-47,5.170644130332124e-42,1.7709567370106666e-41,1.3640663687703475e-75,6.6949412712689464e-80,6.55694534875995e-40,2.3513143078416955e-63,1.2562743871147184e-46,1.5145315641554483e-17,2.3860030656961118e-56,2.5330649042895164e-68,7.674941709513992e-29,2.577987433767993e-72,5.516117405396391e-29,5.161952120547021e-56,1.773898377834205e-66,6.897542170483856e-48,2.41119196278899e-56
1.5229613150608554e-16,0.6758467097017544,1.2541071769151261e-20,9.603085098590727e-23,2.4627980897348863e-29,1.7330884620152993e-30,0.0,0.0,5.135022911206754e-17,3.1368406799085322e-30,8.72292895764737e-37,1.0147275821753234e-36,1.0832308010414171e-40,5.266398777393132e-50,2.7021750499046857e-34,2.9757171445587988e-27,3.0290682637945754e-17,4.442083747230514e-27,1.00673091191755e-63,1.3325001297735786e-48,5.539662440911736e-63,8.455646778292868e-59,2.8320472449591855e-19,1.0950686987128603e-52,3.3362554965350825e-30,6.297635428896106e-61,3.0612299302294165e-59,1.8212079106664775e-44,3.819205073015497e-43,5.730584863916441e-44,1.0406798046412847e-40,1.4562295481749886e-66,9.841005034022003e-69,1.6617435592877897e-67,3.76,0.0,0.5548273129610464,0.9999999997582473,1.6069541040249968e-37,8.005820092912995e-28,8.128447613593352e-13,8.128447613593474e-13,2.417526918042204e-10,1.4645212735651948e-31,4.4186953505227386e-27,5.1362770179978016e-17,3.2048365321377107e-27,1.244880844439676e-28,4.830200648204173e-42,3.940350049110488e-27,5.2194300513583845e-30,9.135646257033834e-34,2.0592630175220684e-29,5.8129226937755575e-28,2.842320928524828e-21,1.0564049790207763e-27,3.0860678707561166e-28,7.655962769235465e-36,2.9970480944810526e-30,2.0367557491573845e-35,2.344515784433151e-39,2.1413569174878136e-30,2.719792672994625e-39,2.83204727513588e-19,3.9468789263677065e-50,2.6379383000404433e-54,6.776357783283068e-43,1.1579520991484551e-41,1.525286778564829e-44,7.645682042380018e-32,1.91233338371775e-54,2.418382756976865e-35,2.7371652362201664e-47,6.862714815196086e-40,3.3859307359804026e-41,3.744682621016495e-49,2.1398058302084017e-32,5.345701468299446e-50,1.4530830502065969e-39,3.115978037159266e-61,1.4928072106478638e-37,1.1466506254506991e-58,6.248633678124179e-46,4.044674434941187e-51,1.862138603676573e-44,1.8487011617526832e-57,2.065333061732842e-55,2.842320213327407e-21,1.1971727926313152e-52,3.525982417888694e-46,2.3145345222811077e-41,1.4167695526066906e-40,4.365050726888775e-74,2.1424012191438656e-78,5.2455717718240536e-39,5.060546196635478e-62,1.0050225784216135e-45,3.029068263850886e-17,3.817622281621896e-55,8.140511233482305e-67,3.06998449302139e-28,8.284878776352648e-71,2.2064525700303203e-28,8.259160868199952e-55,3.004423177997519e-65,5.518053585739902e-47,3.857924662551753e-55
