Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3CF3(1),O2(2),H2O(3),CH4(4),CH2CF2(57),HF(38),O2(161),S(164),CF2O(49),S(125),C2HF(58),S(463),C2HF(468),C2H2F3(68),S(165),S(464),S(130),C2H2F2(59),C2H3F2(65),C2H2F3(67),CF2(43),CHFCF2(55),CF2CH(73),C2HF2(72),S(179),C2H3F2(64),CHF2(82),CHF3(42),S(1244),S(1385),CF2O2(181),CF2O2(276),CH2F2(41),S(203),S(1542),CHO2(322),C2F(467)
6.464555630533311e-10,0.5472483061726147,5.158598259988436e-17,9.775418466736615e-21,5.858481879597458e-21,1.0148891954910218e-20,0.0,0.0,1.5527565598884211e-12,3.264902952038223e-20,2.0764911532042956e-21,2.415896768819393e-21,1.5604141326773427e-26,3.918292786231731e-46,2.3647176200103258e-31,2.5453707923102707e-18,5.05788741631383e-26,1.7328652939625325e-17,1.7767960749457161e-43,3.60896577364181e-41,2.7358273891932345e-39,1.4451837260443824e-38,6.255898715084863e-17,1.0574404252129375e-37,6.65751046812587e-33,1.0327395860490018e-43,2.830198944774755e-54,3.3651684092031746e-41,4.829384033635714e-54,8.655631842200777e-50,2.686921940432299e-31,3.8174653015018065e-52,2.753413000791306e-50,2.2328161597862534e-55,3.76,0.0,0.8684769089103418,0.9999490137011534,3.475459489611959e-22,5.3555593154758295e-31,8.004304218065892e-09,8.004304235512405e-09,5.09862972935512e-05,4.680756490775165e-21,1.7327602566556126e-17,1.5527570761530293e-12,1.6542215960240437e-20,3.952792317704625e-17,4.7771134318328983e-32,1.060917477284307e-17,8.666030865647815e-22,4.593136147710848e-25,8.354479914351441e-23,4.168520802102122e-21,7.554880943759019e-20,1.0882636793825996e-18,3.004214199022884e-24,1.4353464361820337e-21,3.3621480907913326e-22,3.841313318696033e-27,6.253674900521399e-25,1.1739483880500067e-22,7.603006266657904e-32,6.510989776612491e-17,3.66826639977541e-29,1.4305878589971583e-33,7.999211650191282e-33,1.1556952532603155e-32,7.75457888566122e-34,2.121347669201505e-23,9.815158140874241e-34,5.023246022836335e-30,3.16710926713547e-37
6.648934520066576e-10,0.5472483061948112,5.305998620511497e-17,1.0267652837420715e-20,6.248535704453264e-21,1.0771938412327655e-20,0.0,0.0,1.59704269674229e-12,3.4537971478572055e-20,2.257881343473308e-21,2.626935451950388e-21,1.7025786653284265e-26,4.258646439461263e-46,2.499280778745704e-31,2.690417603326215e-18,5.503004968021681e-26,1.838283730651542e-17,2.0420560475549826e-43,4.0382771524170054e-41,3.144691333200763e-39,1.660968657472653e-38,6.427048884564223e-17,1.1865315113360167e-37,7.281204503820654e-33,1.2210488029776158e-43,3.35803777181609e-54,3.881758794472881e-41,5.851141562168148e-54,1.0239121352371592e-49,2.9314847066454636e-31,4.5287645544709e-52,3.266318442266061e-50,2.7261996073983016e-55,3.76,0.0,0.8684769086820027,0.9999485030662586,3.779548909023234e-22,5.993090518378008e-31,8.232599061041288e-09,8.232599079548773e-09,5.1496932144124464e-05,4.946047378562851e-21,1.8381695179029948e-17,1.5970417456762286e-12,1.749929062634101e-20,4.180185949418439e-17,5.197618461582852e-32,1.122239565893474e-17,9.21669313970308e-22,4.875167515049377e-25,8.826327818616951e-23,4.40981155905192e-21,7.991744408825325e-20,1.1512359057552135e-18,3.179566976360379e-24,1.5616388209518437e-21,3.556478109167985e-22,4.167599064661734e-27,6.801699203051164e-25,1.2418531189985214e-22,8.421693359741708e-32,6.696693028574481e-17,4.103584183445317e-29,1.5975025670774293e-33,8.844305762810451e-33,1.2428987792039168e-32,8.589609409922966e-34,2.307856429567781e-23,1.0861542626963908e-33,5.585095409931278e-30,3.4458895991366636e-37
7.017692299133106e-10,0.547248306239205,5.600846379477659e-17,1.1293291685334249e-20,7.074495064436953e-21,1.2079687342704668e-20,0.0,0.0,1.6856149047469378e-12,3.847520614194064e-20,2.6514899400276703e-21,3.0848799491596058e-21,2.0127120616291283e-26,4.996521982294419e-46,2.7791885397481146e-31,2.9921844424173024e-18,6.470054270115569e-26,2.0587728919555542e-17,2.6668957406220544e-43,5.010543995532746e-41,4.108041561717373e-39,2.1692833629564602e-38,6.768173672698108e-17,1.4801304066488215e-37,8.647894659855699e-33,1.6838804387838683e-43,4.6624365292652803e-54,5.10544388015399e-41,8.4597338837045e-54,1.4134619827110413e-49,3.464915211142672e-31,6.2861819195836086e-52,4.533488859291773e-50,3.99928095483256e-55,3.76,0.0,0.8684769082253244,0.9999475565352159,4.439583932242616e-22,7.4371215219652475e-31,8.68918874671502e-09,8.689188767441524e-09,5.244346309821787e-05,5.490398997217969e-21,2.0586387689110977e-17,1.6856107747777081e-12,1.9494180186039654e-20,4.653823695333188e-17,6.111229688529586e-32,1.2500418464214207e-17,1.037170953931048e-21,5.467219285713726e-25,9.806939064994623e-23,4.9127775233545054e-21,8.902265183159384e-20,1.2824951660059854e-18,3.545462182195225e-24,1.836009310375368e-21,3.961482900871942e-22,4.874469207185734e-27,7.991666201200426e-25,1.3833870521548784e-22,1.0257358129639054e-31,7.068099530910572e-17,5.089058883224833e-29,1.9740942795420827e-33,1.0720591159318344e-32,1.4282765060143614e-32,1.046192753556572e-33,2.7129964138680817e-23,1.3184757542395037e-33,6.842710380014124e-30,4.0515810981349805e-37
7.349574300292983e-10,0.547248306279159,5.866263297764165e-17,1.2264053032786826e-20,7.87135563262984e-21,1.3327812326335586e-20,0.0,0.0,1.7653298228298987e-12,4.2200377034899984e-20,3.0423540703344963e-21,3.539631390419951e-21,2.3226471591972577e-26,5.728411361960588e-46,3.0433422928907125e-31,3.277028547310072e-18,7.431810204934809e-26,2.268220708679288e-17,3.351201133409269e-43,6.026762310024069e-41,5.163399897626027e-39,2.7259972048534227e-38,7.073850812870581e-17,1.7885552131678576e-37,1.0021317266286783e-32,2.2169265933612003e-43,6.174405638231055e-54,6.454498976315057e-41,1.1602799085770048e-53,1.8626137925696457e-49,3.997897327685399e-31,8.322794732836044e-52,6.001873353632006e-50,5.5520008266438135e-55,3.76,0.0,0.868476907814314,0.9999467832198169,5.095234177934769e-22,8.946698613515687e-31,9.100119463505485e-09,9.10011948633981e-09,5.321677841764698e-05,5.99475594047261e-21,2.2680668141672273e-17,1.7653225537462554e-12,2.1381624649064292e-20,5.10155505216998e-17,7.019882874572816e-32,1.3709426633222702e-17,1.1472469093310478e-21,6.032384611899954e-25,1.0731304062262195e-22,5.388687842941516e-21,9.763672936817231e-20,1.4066876183731723e-18,3.892122919947366e-24,2.108867241614273e-21,4.344615449450687e-22,5.575170248135316e-27,9.174337406981265e-25,1.5172930904914435e-22,1.2154955078121909e-31,7.402365381202848e-17,6.118589545489785e-29,2.3658774150577354e-33,1.2634870029655197e-32,1.6077648049648316e-32,1.23974246130938e-33,3.1158397474176077e-23,1.5554610046845852e-33,8.138302863961965e-30,4.65398409872988e-37
7.68145630145286e-10,0.5472483063191134,6.131731656035958e-17,1.3280816032727438e-20,8.720247149940387e-21,1.4644293548762422e-20,0.0,0.0,1.8450446813053824e-12,4.6097646427230514e-20,3.46952786574414e-21,4.036627361715277e-21,2.663320732401151e-26,6.527418465322809e-46,3.319029254677385e-31,3.574370102196208e-18,8.484413903323818e-26,2.4880977758231312e-17,4.168341508042565e-43,7.190139603454146e-41,6.423991193512687e-39,3.3908042664866924e-38,7.378268515750577e-17,2.143252260892901e-37,1.1538866003124806e-32,2.8831886719103847e-43,8.075312534569748e-54,8.075122666335436e-41,1.5697209069503885e-53,2.424615762581666e-49,4.583627027772082e-31,1.0882793005566815e-51,7.847506592255253e-50,7.596598956868692e-55,3.76,0.0,0.8684769074033035,0.999946077582872,5.812017246177733e-22,1.0675170115206577e-30,9.511050179996671e-09,9.511050205043712e-09,5.392241528284148e-05,6.511467450968149e-21,2.4879222731579158e-17,1.845034010011394e-12,2.335626855768095e-20,5.569578966047071e-17,8.014412204774011e-32,1.4974112083906393e-17,1.2631257917500626e-21,6.628622202113814e-25,1.1694988097535484e-22,5.886618846943217e-21,1.0664805880898609e-19,1.5366205508371854e-18,4.255268220273566e-24,2.4074883034990793e-21,4.7453905150913925e-22,6.339885628768224e-27,1.046794944969859e-24,1.657380739362492e-22,1.4307704153654434e-31,7.736631229780201e-17,7.296697431771914e-29,2.8124259630087322e-33,1.477794185272332e-32,1.7993795136447898e-32,1.4593180608346013e-33,3.5566537567667975e-23,1.820682001432459e-33,9.601495542208753e-30,5.313318259538972e-37
8.013338302612736e-10,0.5472483063590674,6.397251784020108e-17,1.4344369726107847e-20,9.622464594333855e-21,1.603004299986851e-20,0.0,0.0,1.924759485330279e-12,5.0167014176717193e-20,3.934566636066834e-21,4.57767739013868e-21,3.0362224295888317e-26,7.396301891082544e-46,3.606192301456082e-31,3.8841525332813704e-18,9.631960354204764e-26,2.7184020209604267e-17,5.13652640999996e-43,8.514217228697586e-41,7.918035512338448e-39,4.178528046208407e-38,7.681432023558909e-17,2.548692231925798e-37,1.320861995109246e-32,3.707887113171108e-43,1.0441459966993394e-53,1.0006344842213606e-40,2.097154021714415e-53,3.1210049197109664e-49,5.224644695582823e-31,1.4068753059028323e-51,1.014430063217252e-49,1.0257001864623797e-54,3.76,0.0,0.8684769069922931,0.9999454337010275,6.592582241313534e-22,1.2642732179070046e-30,9.921980896188603e-09,9.921980923553225e-09,5.456629704768495e-05,7.039327310989987e-21,2.7182029947830228e-17,1.924745149084924e-12,2.5418111911834954e-20,6.057861274224892e-17,9.098694594036272e-32,1.6294459130156274e-17,1.384805444924694e-21,7.256370339020223e-25,1.2697708754154863e-22,6.4065733500874565e-21,1.1605657703661466e-19,1.6722942172244104e-18,4.63493947723335e-24,2.7330323012908388e-21,5.163803003784778e-22,7.171403230839626e-27,1.1877435644669158e-24,1.8036495738778235e-22,1.6738562900880981e-31,8.070897076642625e-17,8.63698782250124e-29,3.3184420997039614e-33,1.716447027078519e-32,2.0032468069323865e-32,1.7072614136812022e-33,4.037138934158755e-23,2.1158934721911534e-33,1.1244564171031655e-29,6.032153605031494e-37
8.345220303772613e-10,0.5472483063990216,6.66282401001899e-17,1.5455497270222933e-20,1.057929686763044e-20,1.748596864137829e-20,0.0,0.0,2.0044742396100487e-12,5.440848015178863e-20,4.439018650578735e-21,5.1645828114539304e-21,3.4428410801963724e-26,8.337797801508856e-46,3.904774570950235e-31,4.2063195042698955e-18,1.0878543908250797e-25,2.959128910193067e-17,6.275503706709745e-43,1.0013128645874364e-40,9.676152098364251e-39,5.105245221394898e-38,7.983346556645862e-17,3.0095559870357427e-37,1.5038756258256417e-32,4.719618839900103e-43,1.335984761840332e-53,1.2290725308248881e-40,2.7696331533566154e-53,3.976240972341135e-49,5.923487816497378e-31,1.7997616433474603e-51,1.2976514744782443e-49,1.368104797759208e-54,3.76,0.0,0.8684769065812826,0.9999448461695571,7.439568953276374e-22,1.4870471169692495e-30,1.0332911612081329e-08,1.0332911641868351e-08,5.515382843808369e-05,7.577201574521576e-21,2.9589043668271037e-17,2.004455976026609e-12,2.756715471147167e-20,6.566367873882497e-17,1.0276606874097114e-31,1.767045209393612e-17,1.5122813682290201e-21,7.916067303333451e-25,1.373918564397764e-22,6.948554146884598e-21,1.2586222095283088e-19,1.813708871624416e-18,5.031178078390566e-24,3.086658734773368e-21,5.599847823972512e-22,8.072510026484748e-27,1.3407726805170074e-24,1.9560991691897353e-22,1.94716689870038e-31,8.405162921790125e-17,1.0153656620348276e-28,3.888793804138535e-33,1.9809256928134744e-32,2.2194821532760221e-32,1.9860347805755166e-33,4.558994558494704e-23,2.4428596255800712e-33,1.3080004846246837e-29,6.813060094650117e-37
8.67710230493249e-10,0.5472483064389758,6.928448660916018e-17,1.6614976381694917e-20,1.159202682088664e-20,1.9012974423741687e-20,0.0,0.0,2.084188948438329e-12,5.882204423058346e-20,4.9844251675462046e-21,5.7991368044459705e-21,3.8846643723687924e-26,9.354620054084003e-46,4.214719461130521e-31,4.540814915312097e-18,1.2228258277954684e-25,3.210271896333274e-17,7.606613176781016e-43,1.1701598928720796e-40,1.1731444874813055e-38,6.188329399573712e-38,8.28401731358856e-17,3.530734308175172e-37,1.7037548830433575e-32,5.9506358222794096e-43,1.6929114585977541e-53,1.4974495340897298e-40,3.6189599372755833e-53,5.0179542731499795e-49,6.682690424404031e-31,2.280195381950612e-51,1.6439665381145822e-49,1.804379712839132e-54,3.76,0.0,0.8684769061702722,0.9999443100568577,8.355607895522197e-22,1.7380363525461196e-30,1.0743842327674917e-08,1.074384235998909e-08,5.5689941058001126e-05,8.124029367930866e-21,3.210019764139695e-17,2.084166495483789e-12,2.980339695653643e-20,7.095064721692389e-17,1.1552025793530265e-31,1.9102075304975892e-17,1.6455471449277345e-21,8.608151373756177e-25,1.4819140392805658e-22,7.512564011772755e-21,1.3606492747859226e-19,1.9608647683588424e-18,5.444025404652628e-24,3.469526798395104e-21,6.053519886369302e-22,9.045992078627092e-27,1.506375142736298e-24,2.114729100493084e-22,2.2532362526901107e-31,8.739428765222698e-17,1.1861489972427729e-28,4.528511990651842e-33,2.2727230010359008e-32,2.4481915605890833e-32,2.2982231002732108e-33,5.123918696058356e-23,2.8033528755717534e-33,1.5120519706933235e-29,7.658607622776174e-37
9.008984306092367e-10,0.54724830647893,7.194126062181356e-17,1.782357972188111e-20,1.2661931279680444e-20,2.0611960302935125e-20,0.0,0.0,2.163903615733043e-12,6.340770630009914e-20,5.572320463604921e-21,6.4831244251024466e-21,4.363178591009559e-26,1.0449460332473063e-45,4.535970629091875e-31,4.887582901964754e-18,1.3685196537698058e-25,3.4718228069855133e-17,9.152839118746976e-43,1.3594944271377585e-40,1.4119586546091405e-38,7.446494074240673e-38,8.583449471287101e-17,4.117327599410207e-37,1.9213367255883535e-32,7.437133280369029e-43,2.126051913938102e-53,1.8107697686714264e-40,4.6822821937865e-53,6.277203236456748e-49,7.5047826536966635e-31,2.863127868611463e-51,2.0641471877284995e-49,2.3551136820806133e-54,3.76,0.0,0.8684769057592617,0.9999438208629678,9.343320342764478e-22,2.01952756198255e-30,1.1154773042969447e-08,1.115477307791544e-08,5.617913486797841e-05,8.678822600040125e-21,3.4715409367157386e-17,2.1638767117274892e-12,3.212683864697463e-20,7.643917833434441e-17,1.2928828017747453e-31,2.0589313100492202e-17,1.784594812907649e-21,9.333060826922338e-25,1.5937296625919071e-22,8.098605699261982e-21,1.4666463355403334e-19,2.11376216195306e-18,5.8735228301403676e-24,3.882795381397161e-21,6.524814103808856e-22,1.0094634541360261e-26,1.6850435850374147e-24,2.2795389430253484e-22,2.5947208278454024e-31,9.073694606940343e-17,1.3775863913343503e-28,5.242787700449594e-33,2.593343412383239e-32,2.689472676332663e-32,2.6465362552096676e-33,5.733608201226125e-23,3.1991527385642764e-33,1.7379003588826403e-29,8.571366018674617e-37
9.340866307252245e-10,0.547248306518884,7.459856537877632e-17,1.9082075232682815e-20,1.3790281069304106e-20,2.2283822257184806e-20,0.0,0.0,2.243618245069353e-12,6.816546625541512e-20,6.204231863003048e-21,7.218322640636992e-21,4.879868407744597e-26,1.162498827683541e-45,4.868471989935534e-31,5.246567834163371e-18,1.5253451123821236e-25,3.743772180854074e-17,1.093886201364023e-42,1.5709071495585576e-40,1.6878901351941177e-38,8.899834812660095e-38,8.881648185059506e-17,4.774645554375674e-37,2.1574675931259444e-32,9.21954712661751e-43,2.647895453158908e-53,2.1744325052263504e-40,6.002740371979543e-53,7.78874090234896e-49,8.392290381189691e-31,3.565340891650343e-51,2.5702836651001667e-49,3.044369220807724e-54,3.76,0.0,0.8684769053482513,0.9999433744817063,1.040531836853024e-21,2.3338963622572597e-30,1.1565703757965023e-08,1.1565703795647404e-08,5.662551604975086e-05,9.240664809943116e-21,3.7434583460016857e-17,2.2435866286853806e-12,3.453747978273163e-20,8.2128932836438e-17,1.4410890129000172e-31,2.2132149824932965e-17,1.929415185863353e-21,1.009123393734366e-24,1.7093379953713319e-22,8.7066819440774e-21,1.576612761384576e-19,2.27240130711028e-18,6.319711722084173e-24,4.327623067931006e-21,7.013725391110462e-22,1.1221221660307056e-26,1.877270439498424e-24,2.450528272066693e-22,2.974401771705698e-31,9.407960446943063e-17,1.5912744026138789e-28,6.03696934871071e-33,2.944302134594226e-32,2.943415760231446e-32,3.0338113248631065e-33,6.389758717168248e-23,3.632044878752716e-33,1.9868531546373436e-29,9.553905046426156e-37
9.672748308412122e-10,0.5472483065588383,7.725640410665642e-17,2.0391226426396684e-20,1.4978341039861847e-20,2.4029452303611524e-20,0.0,0.0,2.323332839709645e-12,7.309532399898613e-20,6.881679766707556e-21,8.006500363353293e-21,5.436216717950281e-26,1.2883851613465689e-45,5.212167715656198e-31,5.61771431520573e-18,1.6937113834693665e-25,4.026109556076224e-17,1.299110922887362e-42,1.8060477558298566e-40,2.005044645445016e-38,1.0569870665160888e-37,9.178618588735609e-17,5.508206795390897e-37,2.413003337000513e-32,1.1342860725700887e-42,3.2724001347158014e-53,2.594245710963255e-40,7.630164626380372e-53,9.591290785657014e-49,9.347734949535458e-31,4.405587703306425e-51,3.175886031222221e-49,3.9001056718123743e-54,3.76,0.0,0.8684769049372408,0.9999429671662281,1.1544204882535782e-21,2.683607336111858e-30,1.197663447266174e-08,1.197663451318498e-08,5.7032831448273e-05,9.808709285818128e-21,4.025761453227177e-17,2.323296249971768e-12,3.7035320363752866e-20,8.80195720529056e-17,1.6002088626381502e-31,2.3730569829744947e-17,2.0799981285800266e-21,1.0883108977359778e-24,1.82871179574409e-22,9.336795461301356e-21,1.6905479221033012e-19,2.436782458688017e-18,6.782633440743961e-24,4.805168137166523e-21,7.520248664964609e-22,1.2428536772958036e-26,2.0835479482502024e-24,2.6276966629400317e-22,3.3951870991779666e-31,9.742226285230856e-17,1.8288685119473778e-28,6.916560026855413e-33,3.32712433561212e-32,3.210104539406991e-32,3.463014827082848e-33,7.094064676541595e-23,4.103820288135997e-33,2.2602347212098866e-29,1.0608794404847807e-36
9.999999999999999e-10,0.5472483065987924,7.98776875137247e-17,2.1732453356746372e-20,1.6209518955749796e-20,2.5823824920523945e-20,0.0,0.0,2.4019352512209604e-12,7.812491484383556e-20,7.595739219709133e-21,8.837273841423519e-21,6.025078845694699e-26,1.420931055792734e-45,5.5619753322857e-31,5.995537138104013e-18,1.8714278096960657e-25,4.314668541124541e-17,1.5302904326400053e-42,2.0628064718572746e-40,2.362413342376636e-38,1.2451182732213892e-37,9.47024801664165e-17,6.311769837177922e-37,2.684817813412483e-32,1.381891317024405e-42,4.0038501916332847e-53,3.0692532667074546e-40,9.591243383425438e-53,1.1695515131817851e-48,1.0358823904873679e-30,5.3896032781243e-51,3.8850808995404014e-49,4.938392192688615e-54,3.76,0.0,0.8684769045319647,0.9999426004523487,1.2745016883325256e-21,3.0655336595709137e-30,1.2381832015592226e-08,1.238183205901887e-08,5.739954524911191e-05,1.0374141856912527e-20,4.3142843183245646e-17,2.4018935023188893e-12,3.958369495112057e-20,9.402439772926813e-17,1.7681728313239862e-31,2.536109942484263e-17,2.234112150666056e-21,1.1697363092007324e-24,1.9500808036107439e-22,9.979698699118374e-21,1.8067789479270013e-19,2.604492865856526e-18,7.255521208736576e-24,5.3092151081152814e-21,8.03694526412825e-22,1.3700766036872387e-26,2.3011850894479936e-24,2.808443195099602e-22,3.853309468088944e-31,1.0071828553748353e-16,2.0882265701846413e-28,7.873019949776827e-33,3.737300735985922e-32,3.485628752570622e-32,3.930304365974624e-33,7.837346991531741e-23,4.6088369814281155e-33,2.555028136739776e-29,1.172231395677274e-36
1.0004630309571999e-09,0.5472483065987924,7.991478001810023e-17,2.1751792636386e-20,1.622737009127481e-20,2.5849738514801104e-20,0.0,0.0,2.4030474026308694e-12,7.819727943999746e-20,7.606177681380616e-21,8.849418484357882e-21,6.033704516507109e-26,1.4228676283777943e-45,5.567002234034141e-31,6.000967180745527e-18,1.8740275830784955e-25,4.318823717652951e-17,1.533780479087309e-42,2.066624905970686e-40,2.367809199545586e-38,1.2479584817722365e-37,9.47436579474994e-17,6.323738492196944e-37,2.6888091660857187e-32,1.385692064185111e-42,4.0151015389057786e-53,3.0764396078747864e-40,9.62182386085031e-53,1.1727831767599211e-48,1.0373632957680307e-30,5.404738762778959e-51,3.895989067906277e-49,4.954635218528818e-54,3.76,0.0,0.8684769045262304,0.9999425954976073,1.2762573667892462e-21,3.071214018181518e-30,1.2387565187059719e-08,1.238756523052817e-08,5.7404499989306964e-05,1.0382176661862173e-20,4.318438966834323e-17,2.4030055789149333e-12,3.962036038998377e-20,9.411075789486753e-17,1.7706299925827856e-31,2.5384557473161687e-17,2.236332793089595e-21,1.170912421709163e-24,1.9518240175055638e-22,9.988948946514442e-21,1.8084511876727037e-19,2.6069058716766153e-18,7.262329339348757e-24,5.316588563392966e-21,8.044378843834853e-22,1.3719362308993104e-26,2.3043681736754898e-24,2.8110436910110935e-22,3.860113877031415e-31,1.0076492121803722e-16,2.0920830918154003e-28,7.887214856984243e-33,3.743344448307625e-32,3.489616963839969e-32,3.937244948109493e-33,7.848219302177676e-23,4.616274577353118e-33,2.5593851915874386e-29,1.1738603727407016e-36
1.0336512310731876e-09,0.5472483066387466,8.25736963118494e-17,2.3164529233757016e-20,1.7538621198193144e-20,2.7745565035302214e-20,0.0,0.0,2.4827619365495163e-12,8.347133249377648e-20,8.379232248229033e-21,9.748829907125214e-21,6.673810806079619e-26,1.5662066572636616e-45,5.932920227532234e-31,6.396271497795254e-18,2.0667027634736552e-25,4.621902909389748e-17,1.800901823863227e-42,2.3544061751670744e-40,2.780859984024102e-38,1.4653464497313765e-37,9.768894894233755e-17,7.227175966140673e-37,2.9857596052410056e-32,1.6816761199705746e-42,4.893225068061538e-53,3.6276800940895057e-40,1.2043228599940092e-52,1.4245891933005597e-48,1.1472496107607805e-30,6.585932136188065e-51,4.747260523661105e-49,6.245113056322999e-54,3.76,0.0,0.8684769041152199,0.9999422563561535,1.4063009418147446e-21,3.499358881127214e-30,1.279849590115908e-08,1.279849594767697e-08,5.774364136345176e-05,1.0960352145951953e-20,4.621479054417022e-17,2.4827146185821123e-12,4.2292599861369795e-20,1.0040215285217341e-16,1.9527400360120784e-31,2.7094097120009614e-17,2.398407820885662e-21,1.256971792439807e-24,2.0786478087158477e-22,1.0663145075935618e-20,1.9303219282604477e-19,2.7827718011796395e-18,7.758840764052724e-24,5.863042016114171e-21,8.586110847873775e-22,1.5096479790588937e-26,2.540223007143777e-24,3.0005689316884833e-22,4.37235039775811e-31,1.041075795666166e-16,2.382691376486927e-28,8.954738396614203e-33,4.1945055549274354e-32,3.7820258751027935e-32,4.459733761783936e-33,8.653914607767417e-23,5.171207360386439e-33,2.8856594508249587e-29,1.294590258213171e-36
