Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3CF3(1),O2(2),H2O(3),CH4(4),CH2CF2(57),HF(38),O2(161),S(164),CF2O(49),S(125),C2HF(58),S(463),C2HF(468),C2H2F3(68),S(165),S(464),S(130)
5.06062491506398e-16,0.8222057726802692,2.2028000493790087e-18,2.0208570000091518e-19,1.5529493670490579e-27,2.1418347019340614e-27,0.0,0.0,3.4110236677834678e-15,3.2010581082208686e-27,1.259000577308463e-35,1.1339317830617174e-50,3.7323053588125356e-36,2.546538059094242e-78,1.1828479353457614e-55,1.951870283380129e-49,2.0622463214461445e-56,4.788985504948793e-24,3.230867146092902e-82,8.519284713652867e-47,9.764518526188179e-74,2.7876777589955714e-87,1.1000329235033764e-41,2.025552464758011e-63,6.253116008219888e-40,7.663992343626939e-81,3.312801385991908e-79,3.789025692242823e-84,1.3075675031865773e-121,1.3565684968293758e-97,5.817539334388378e-39,5.387991303026275e-102,1.055982214204782e-84,1.1094985906324967e-102,3.76,0.0,0.5862318976499062,0.9999999973069199,5.575099282595603e-36,7.407157019636163e-80,8.560945067985553e-11,8.560945068013346e-11,2.6930766170817695e-09,6.580634019995562e-29,4.788985504965121e-24,3.4132264633811875e-15,1.3643547918980942e-22,1.1281883109904192e-26,2.6703602778578065e-35,4.4526164212616436e-24,4.094857037331243e-26,1.9413309588671784e-37,2.2617912934029595e-25
7.590937640717554e-16,0.8222057726868521,3.3042002786826913e-18,3.0312858467772986e-19,3.2151846082358298e-27,4.434396987899679e-27,0.0,0.0,5.116535678949815e-15,6.627384520547935e-27,3.438721915061535e-35,3.9654151944832467e-50,1.0194086040567496e-35,1.4039936793136556e-77,4.7076092934776105e-55,7.157344292551668e-49,8.028535613917784e-56,9.914989361095284e-24,4.797566454222382e-81,3.445770763138956e-46,8.177722235109981e-73,2.6372564481266985e-86,3.1898974988490394e-41,1.1149591535117827e-62,1.7079203342023405e-39,6.903259996656608e-80,2.9839662684312854e-78,5.034132974480079e-83,4.1005743045928494e-120,1.9270105250084606e-96,1.5889508157304178e-38,1.2342111006873027e-100,1.4665331712737976e-83,2.541495573654312e-101,3.76,0.0,0.5862318976070998,0.9999999959603809,1.5227326801144606e-35,6.09161179049623e-79,1.2841418055114665e-10,1.2841418055172208e-10,4.03961391475896e-09,1.3628883340723386e-28,9.914989361139883e-24,5.119839870011902e-15,2.8247234283133513e-22,2.335770591428347e-26,7.293582488011159e-35,9.218577060853815e-24,8.477886536301671e-26,5.6350853365852565e-37,4.682751795842109e-25
1.0121250366371128e-15,0.822205772693435,4.405600566615949e-18,4.0417148534126916e-19,5.468187123710425e-27,7.541748161182544e-27,0.0,0.0,6.822047687816522e-15,1.1271445521479951e-26,7.194958050883787e-35,9.908494519474383e-50,2.1329442488703392e-35,4.510532729488739e-77,1.2664463015739982e-54,1.854856216862117e-48,2.132793238924647e-55,1.6862805011237592e-23,2.2844183008887187e-80,9.333646141231106e-46,3.213931570620529e-72,1.1793495393164422e-85,6.971186191140394e-41,3.5782016424213842e-62,3.573541381769473e-39,2.7229826074384026e-79,1.17702102929072e-77,2.3085578034220443e-82,2.5246242921994724e-119,9.03486989858197e-96,3.324617319238337e-38,6.691987505280874e-100,6.741432876723493e-83,1.3780184841927428e-100,3.76,0.0,0.5862318975642934,0.9999999946138427,3.1860663420671473e-35,2.3708848853518083e-78,1.7121891041951052e-10,1.7121891042048916e-10,5.386150443065693e-09,2.3186818075766965e-28,1.6862805011330905e-23,6.826453272708123e-15,4.804114829111747e-22,3.972533914446997e-26,1.5260614691442563e-34,1.56783853120728e-23,1.4418672949967405e-25,1.2323296598182438e-36,7.964134507070677e-25
1.5181875817678278e-15,0.8222057727066012,6.608401335001495e-18,6.062573391633252e-19,1.1914065552651596e-26,1.6431932703956185e-26,0.0,0.0,1.0233071697998733e-14,2.4558182249304456e-26,2.2719472229655445e-34,4.5885072794738096e-49,6.735184151959363e-35,3.4619881890705593e-76,6.336092977328918e-54,9.158160292364942e-48,1.0504105882093631e-54,3.674063858970332e-23,4.8800194537495134e-79,4.68066671181671e-45,4.307572364086237e-71,2.677673741372796e-84,2.317169179477703e-40,2.7344641923117072e-61,1.1284148123157671e-38,3.261186596619499e-78,1.4096575309232034e-76,4.769969542161027e-81,1.8326188678053696e-117,1.877840327733828e-94,1.0498122403149605e-37,2.1954578434785478e-98,1.2653179261185543e-81,4.520901101514665e-99,3.76,0.0,0.5862318974786805,0.9999999919207688,1.0060616136586401e-34,3.0864299524773944e-77,2.56828370146626e-10,2.568283701487582e-10,8.079220973338204e-09,5.055887841798262e-28,3.674063858999799e-23,1.023968006518107e-14,1.0467186968538397e-21,8.65534070181803e-26,4.818831722368224e-34,3.4160004962645115e-23,3.141539111358119e-25,4.099312409815966e-36,1.7352225697997525e-24
2.0242501268985426e-15,0.8222057727197671,8.811202357166195e-18,8.0834326218457995e-19,2.0917090995492316e-26,2.884894607938986e-26,0.0,0.0,1.3644095698226923e-14,4.3115904709053275e-26,5.167630000033996e-34,1.3305466411927952e-48,1.5319431371066106e-34,1.307788543886755e-75,1.8990118944331324e-53,2.729090057147777e-47,3.128213692168063e-54,6.450423817059083e-23,2.8910334878378737e-78,1.4042790565741895e-44,2.0561321272856337e-70,1.5566179547824451e-83,5.388917597911697e-40,1.0301784608056646e-60,2.566622175924724e-38,1.5579914645878566e-77,6.734451692236421e-76,2.8106268476168487e-80,1.490770987779112e-116,1.1055349044637635e-93,2.387837683100915e-37,1.533665913139695e-97,7.36093377209711e-81,3.158134938590937e-98,3.76,0.0,0.5862318973930677,0.9999999892276981,2.2883242622633545e-34,1.468358147965973e-76,3.424378298610706e-10,3.424378298648141e-10,1.0772288173383323e-08,8.882976606146856e-28,6.450423817126105e-23,1.3652906840623507e-14,1.837685834829149e-21,1.519586434468919e-25,1.0960610060004753e-33,5.997347325432361e-23,5.5154925346174845e-25,9.536604021816721e-36,3.0464669652752474e-24
3.036375217159972e-15,0.8222057727460991,1.3216805166340447e-17,1.212515316782344e-18,4.662992574510751e-26,6.431220480562099e-26,0.0,0.0,2.0466143668683753e-14,9.61171552960362e-26,1.725366844416261e-33,6.761075682700123e-48,5.114847377279499e-34,1.0544466796900207e-74,9.839870019747542e-53,1.4264555410202589e-46,1.6122452532114105e-53,1.4379779421176264e-22,5.9451455198526755e-77,7.265202136279766e-44,2.6834887487251464e-69,3.34851491536921e-82,1.8344203308361197e-39,8.239342137074928e-60,8.569430472674807e-38,1.9311598437070602e-76,8.347428320830437e-75,5.815920681470801e-79,8.829552253350194e-115,2.2590543440809035e-92,7.972505587428601e-37,5.114794576852033e-96,1.4541250985658075e-79,1.0532419523918688e-96,3.76,0.0,0.586231897221842,0.9999999838415669,7.640242592010552e-34,1.899348207890602e-75,5.136567492517721e-10,5.136567492601172e-10,1.6158412536786716e-08,1.9833922822927355e-27,1.4379779421400036e-22,2.047936034018154e-14,4.096704834511666e-21,3.3875734041734133e-25,3.6595212529416625e-33,1.3369728418228783e-22,1.229557597262863e-24,3.2472033846732356e-35,6.791408883108884e-24
5.060625397682832e-15,0.8222057727987632,2.2028013844847736e-17,2.0208602604196734e-18,1.2889059293005237e-25,1.7776649698651894e-25,0.0,0.0,3.411023948956898e-14,2.656790670109249e-25,8.113122925925448e-33,5.595378292701434e-47,2.4051340122196084e-33,1.5392057384849765e-73,8.078100976554216e-52,1.2008816865395998e-45,1.3211224552542892e-52,3.97475019502448e-22,2.5863188773751443e-75,5.937452211265912e-43,6.904206375481087e-68,1.6580828899026108e-80,8.723469418945135e-39,1.1831643511449926e-58,4.029568315961038e-37,4.726027931265904e-75,2.042798082819789e-73,2.6052308227210545e-77,1.2517114589198617e-112,9.848975216222474e-91,3.7488790202197366e-36,3.847564621262798e-94,6.179039086349415e-78,7.922932689644257e-95,3.76,0.0,0.5862318968793905,0.9999999730693446,3.5926321626361405e-33,4.872268321121042e-74,8.560945878803854e-10,8.560945879034525e-10,2.6930621106756e-08,5.5004065660154084e-27,3.974750195129704e-22,3.4132267133938343e-14,1.1323771717140055e-20,9.363644885884771e-25,1.7207976631649147e-32,3.6955490414197937e-22,3.398660236830292e-24,1.5444271316132566e-34,1.8772249013099914e-23
9.10912575872855e-15,0.8222057729040915,3.9650443445787983e-17,3.637553486425613e-18,4.167851472216648e-25,5.748320360020386e-25,0.0,0.0,6.13984306510997e-14,8.591088786785115e-25,4.851687616299589e-32,6.363618916944573e-46,1.4382819786228068e-32,3.3172931603055263e-72,8.997652172972332e-51,1.375275848190422e-44,1.472157265818516e-51,1.2852959529017449e-21,1.8322782033532567e-73,6.579237328975555e-42,2.7054121040202896e-66,1.2871753152184502e-78,5.241106402958529e-38,2.4699753542886273e-57,2.409701256572064e-36,1.7925560989278506e-73,7.748028131146175e-72,1.908046337966646e-75,3.184402829557319e-110,7.01652255670186e-89,2.2418480266123302e-35,5.090741588945005e-92,4.366003695319588e-76,1.0482896651471362e-92,3.76,0.0,0.5862318961944875,0.9999999515250608,2.1484014828761233e-32,1.9120831066415176e-72,1.5409702645262885e-09,1.5409702646008793e-09,4.8474877577274334e-08,1.7906067908068256e-26,1.285295952964669e-21,6.143807989979723e-14,3.6616934295867335e-20,3.0278571045621522e-24,1.0290402334461746e-31,1.1950050726966229e-21,1.0990150203340178e-23,9.279585308421136e-34,6.070258354367868e-23
1.7206126480819986e-14,0.8222057731147479,7.489535162479223e-17,6.870953294283196e-18,1.4860820378197337e-24,2.049611692631215e-24,0.0,0.0,1.1597481105317072e-13,3.063221988778305e-24,3.3351842376616775e-31,8.572179979495076e-45,9.88714737427507e-32,9.040367122580446e-71,1.190725529019308e-49,1.8566979533712915e-43,1.9499985731474343e-50,4.5828780799809135e-21,1.7150387572822582e-71,8.67353977559489e-41,1.3380800031443832e-64,1.2687971010396049e-76,3.60845640786746e-37,6.336011250634741e-56,1.6564945644050632e-35,8.721110896689437e-72,3.769386175413764e-70,1.829452060295912e-73,1.0833677895169128e-107,6.599063988355811e-87,1.5411081080277602e-34,7.802940455271584e-90,3.788083903668223e-74,1.6067892399356976e-90,3.76,0.0,0.5862318948246815,0.999999908437136,1.4768562886729098e-31,9.480247870801438e-71,2.91072161537273e-09,2.9107216156386896e-09,9.156274783083338e-08,6.470636004372855e-26,4.5828780804134736e-21,1.1604970214482606e-13,1.305606353671579e-19,1.079604712114147e-23,7.0738339795934695e-31,4.2608851527094895e-21,3.9187177680122804e-23,6.389034197876025e-33,2.164399558598932e-22
3.340012792500286e-14,0.8222057735360604,1.453853638945133e-16,1.333780633852322e-17,5.598744031221894e-24,7.721818119978717e-24,0.0,0.0,2.2512756417341935e-13,1.154052912379917e-23,2.469833515315561e-30,1.2582936959247877e-43,7.321815763331043e-31,2.8879350142102626e-69,1.7283531584150447e-48,2.727107084474148e-42,2.8324366766936933e-49,1.7266144725441387e-20,1.867852563179647e-69,1.2560474842729345e-39,7.500100416766048e-63,1.4202113189417167e-74,2.6733770997028573e-36,1.8117549216437153e-54,1.2266975208856786e-34,4.8507340894036786e-70,2.096338382277779e-68,2.0212456944905806e-71,4.778196376511049e-105,7.209249712381555e-85,1.1412501029758554e-33,1.9854564889599743e-87,4.493163238560093e-72,4.088480372992797e-88,3.76,0.0,0.5862318920850697,0.9999998222638571,1.0936482418538912e-30,5.32352511335179e-69,5.650224307283992e-09,5.65022430828598e-09,1.7773591761663696e-07,2.5027879438914427e-25,1.726614472864467e-20,2.2527293348811495e-13,4.918804104250488e-19,4.0673381640034983e-23,5.238340365630481e-30,1.6052649013412698e-20,1.476425275067096e-22,4.7334137815068234e-32,8.154262403650048e-22
6.578813081336862e-14,0.8222057743786857,2.8636617208259876e-16,2.6271726175705598e-17,2.172039623910239e-23,2.995690902387937e-23,0.0,0.0,4.434330396798269e-13,4.477150540824494e-23,1.9004231420897633e-29,1.9283435724177602e-42,5.633798441203367e-30,1.0561836603418997e-67,2.632202617098344e-47,4.1799035326145815e-41,4.3155106920179334e-48,6.698707405124629e-20,2.2023575335573042e-67,1.9104069429072081e-38,4.487624496192497e-61,1.698321585876262e-72,2.0572335861362876e-35,5.477789246615134e-53,9.438856044999565e-34,2.8922040650077565e-68,1.2496739425138367e-66,2.401941205207481e-69,2.222438967748092e-102,8.515555662531629e-83,8.781388855884473e-33,4.657129797997137e-85,5.320441397887483e-70,9.590066416813797e-86,3.76,0.0,0.5862318866058458,0.9999996499275815,8.414792863558641e-30,3.1887120975185075e-67,1.1129229651979926e-08,1.1129229655867152e-08,3.5007197484595343e-07,1.0214227437039242e-24,6.698707407589406e-20,4.4371934358911794e-13,1.9082512066477387e-18,1.5779119843875495e-22,4.030494571656264e-29,6.227617751611553e-20,5.728328778323971e-22,3.642454804408048e-31,3.1634476395019627e-21
1.3056413659010013e-13,0.8222057760639361,5.683309230551195e-16,5.214042111823904e-17,8.55493299020648e-23,1.1799034512874937e-22,0.0,0.0,8.80043867768648e-13,1.7633895185557175e-22,1.4909970538695055e-28,3.019724559099136e-41,4.420053603408002e-29,4.423265660779672e-66,4.108387957018745e-46,6.545491960112521e-40,6.737344921775739e-47,2.638620160354751e-19,2.7046588581734924e-65,2.9795840203587e-37,2.7765476276607825e-59,2.1008087217263937e-70,1.6139774294248162e-34,1.703734804878989e-51,7.405328455606918e-33,1.7869747708062385e-66,7.718164932071487e-65,2.9620199091015957e-67,1.084219389737089e-99,1.0468990105385173e-80,6.889523421161118e-32,1.1405957605294937e-82,6.547240288772126e-68,2.3487591409859714e-83,3.76,0.0,0.5862318756473984,0.9999993052961552,6.601402125360356e-29,1.9739744982511814e-65,2.2087240184865267e-08,2.2087240200175688e-08,6.947029644435913e-07,4.420522537659159e-24,2.6386201622885177e-19,8.806119534616752e-13,7.515920693816573e-18,6.214731418621355e-22,3.1619049542174075e-28,2.452827624037099e-19,2.2566045746012826e-21,2.8575863836749362e-30,1.2459688680192023e-20
1.9534014236683162e-13,0.8222057777491866,8.502998534878628e-16,7.801025677408328e-17,1.9149280967966128e-22,2.6410877389202427e-22,0.0,0.0,1.3166545319751042e-12,3.9471370236041293e-22,4.712138655529727e-28,1.2736583964943152e-40,1.3969106699817891e-28,2.82986291497692e-65,1.7919030881574377e-45,2.7606871409776043e-39,2.9315842909887792e-46,5.906678458130042e-19,2.5380602582481208e-64,1.3080004202569608e-36,1.9717103881399782e-58,1.7566409359566566e-69,5.100634623566852e-34,9.646239127759247e-51,2.340370349625699e-32,1.3853398262395336e-65,5.982477185501151e-64,2.729664296961146e-66,1.3211668761601794e-98,9.784777103956061e-80,2.1773593971454438e-31,1.2132423255188536e-81,6.107698527284176e-67,2.498360626522747e-82,3.76,0.0,0.5862318646889512,0.9999989607195564,2.086194807549355e-28,1.4099758510741213e-64,3.3045250509075195e-08,3.304525054334579e-08,1.039279126829386e-06,1.0630540549372267e-23,5.906678464241507e-19,1.3175042829120028e-12,1.6823494390447762e-17,1.3910750129210297e-21,9.992311149972148e-28,5.490346514364759e-19,5.051918784988505e-21,9.030654828655719e-30,2.7889525473296223e-20
3.2489215392029465e-13,0.8222057811196871,1.4142502527208515e-15,1.2975335290924812e-16,5.297262157472488e-22,7.306055240440993e-22,0.0,0.0,2.1898753688639036e-12,1.0918849299658852e-21,2.1644021594224438e-27,9.752550902950316e-40,6.416350467473897e-28,5.649650634542208e-64,1.3907948407870297e-44,2.113683305778231e-38,2.273267811573358e-45,1.6342238452790505e-18,1.1663812341680386e-62,1.0176506635588543e-35,4.890026791461577e-57,7.560971592080752e-68,2.3426036925204423e-33,1.3100890818070137e-49,1.0749834715260564e-31,3.337115708895009e-64,1.4398536807038506e-62,1.2094055984775933e-64,2.332983705268369e-96,4.462268567500989e-78,1.0001131113704793e-30,1.1279048934130872e-79,2.813213147546261e-65,2.322662954006192e-80,3.76,0.0,0.5862318427720574,0.999998271730795,9.581083736901921e-28,3.4631279529472936e-63,5.496127053146858e-08,5.496127062627067e-08,1.7282670147673788e-06,3.4011209742267787e-23,1.6342238480861972e-18,2.1912881006745797e-12,4.6538355931728904e-17,3.847974416890249e-21,4.589037887766018e-27,1.518768773962324e-18,1.39798489910812e-20,4.147407482589571e-29,7.714997009083939e-20
4.5444416547375763e-13,0.822205784490188,1.9782173697613756e-15,1.81501018258228e-16,1.0364244430716402e-21,1.4294538675151404e-21,0.0,0.0,3.063095550514869e-12,2.136284889346407e-21,5.747081077687549e-27,3.3982434044798975e-39,1.70371550619474e-27,3.046286315829339e-63,4.934957628661338e-44,7.364566081330152e-38,8.056332558021449e-45,3.1978628689894565e-18,8.577861822441337e-62,3.622714820427118e-35,2.8040462533076273e-56,5.2037531525150786e-67,6.21975011243008e-33,5.996516031079139e-49,2.854361966220304e-31,2.0105986188737342e-63,8.671508537849637e-62,8.791088615066497e-64,2.303736439088846e-95,3.2738443846432124e-77,2.6555702042263327e-30,9.782981882004673e-79,2.0809663535912014e-64,2.0145914505305423e-79,3.76,0.0,0.5862318208551642,0.9999975829612365,2.5437656089660196e-27,1.992544369281217e-62,7.687728971915985e-08,7.687728990464176e-08,2.417035700095295e-06,7.462672123275562e-23,3.1978628764431994e-18,3.0650707970532733e-12,9.105283601666896e-17,7.528401353486041e-21,1.2183748175066983e-26,2.9714708500416517e-18,2.736028779264693e-20,1.1011248183210314e-28,1.50944756102605e-19
5.839961770272206e-13,0.8222057878606884,2.542201204586905e-15,2.3325325682788607e-16,1.7115916609007803e-21,2.3606611103420487e-21,0.0,0.0,3.9363150771118296e-12,3.5279132439053534e-21,1.1926512481590751e-26,8.647648738480499e-39,3.535597875458425e-27,1.1143843972178253e-62,1.2758869207008958e-43,1.8739746017061664e-37,2.0806920826641925e-44,5.2818113461741754e-18,4.123069987888416e-61,9.392199264456328e-35,1.0731324425518311e-55,2.2766590772838867e-66,1.2906419731735767e-32,1.8954750224568178e-48,5.923428980148535e-31,7.959674046094085e-63,3.431208086517494e-61,4.1571359736509314e-63,1.500059153823144e-94,1.5684393606430792e-76,5.5109093296245135e-30,5.879707931131147e-78,1.0160310930562409e-63,1.2108011664670844e-78,3.76,0.0,0.5862317989382722,0.9999968944108136,5.2783556227566045e-27,7.635994055857078e-62,9.87933080721488e-08,9.879330837845908e-08,3.1055852497787673e-06,1.3624983422194178e-22,5.281811361642401e-18,3.938852372240404e-12,1.5036693438696096e-16,1.2432259793027099e-20,2.5281302288836288e-26,4.9071324757621325e-18,4.519722817991273e-20,2.2848379017187214e-28,2.492738550645493e-19
7.135481885806836e-13,0.822205791231189,3.106201757174135e-15,2.8501007273370454e-16,2.5552321524974876e-21,3.524234758108212e-21,0.0,0.0,4.809533948843634e-12,5.266769644523438e-21,2.1429761208252193e-26,1.8378461903242087e-38,6.352817435668937e-27,3.2648306322462475e-62,2.7457519541821283e-43,3.982431114673059e-37,4.474047920260512e-44,7.886301843046053e-18,1.52641882653009e-60,2.02553268415839e-34,3.256703599808212e-55,7.742297946153949e-66,2.3188719829679704e-32,4.84945094035849e-48,1.0643269665574795e-30,2.462550640878143e-62,1.0609529342019206e-60,1.515369843372108e-62,7.542076027959546e-94,5.788879204649933e-76,9.902080945964402e-30,2.6651227861500363e-77,3.798962691093302e-63,5.488273408812935e-78,3.76,0.0,0.5862317770213807,0.9999962060794575,9.483275111123876e-27,2.3167868443094543e-61,1.207093255904352e-07,1.2070932604772265e-07,3.7939157326122605e-06,2.227540998667357e-22,7.886301870839619e-18,4.812632826433554e-12,2.244806506361363e-16,1.8559451054150406e-20,4.542094277450181e-26,7.32574501109454e-18,6.749477138465716e-20,4.104992061729836e-28,3.7213723751447913e-19
