Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3CF3(1),O2(2),H2O(3),CH4(4),CH2CF2(57),HF(38),O2(161),S(164),CF2O(49),S(125),C2HF(58),S(463),C2HF(468),C2H2F3(68),S(165),S(464),S(130),C2H2F2(59),C2H3F2(65),C2H2F3(67),CF2(43),CHFCF2(55),CF2CH(73),C2HF2(72),S(179),C2H3F2(64),CHF2(82),CHF3(42),S(1244),S(1385),CF2O2(181),CF2O2(276),CH2F2(41),S(203)
1.2622743098349835e-09,0.4781414860143821,1.7491259888045902e-18,2.5834982050167643e-22,2.5012656149545145e-22,3.394776264319346e-22,0.0,0.0,2.1214911141069154e-13,2.2909788584721576e-21,1.1490729719327127e-22,1.3368916376953491e-22,2.596919219461329e-28,8.170215669596645e-51,9.411060113147943e-35,6.543627767701973e-20,6.010079268303923e-29,8.858419516354568e-19,9.587731004741742e-47,6.913489574348254e-46,2.4655222817784864e-42,1.2413249821606384e-41,7.185158509110379e-19,2.68466216856221e-44,1.1420527461434194e-35,4.109222372428391e-46,6.910151022228268e-58,5.806513844332604e-44,3.176271805878965e-59,6.766690145347525e-54,7.493647714064565e-34,3.540874092408112e-55,3.12395249583489e-53,1.5351324567111347e-59,3.76,0.0,0.684407623362839,0.9999789747530817,1.9189345147663517e-23,4.853993679334949e-34,5.595660037321207e-10,5.595660046186579e-10,2.1025246706775986e-05,1.3531362259002725e-22,8.857838261783896e-19,2.1213230903528054e-13,4.28889319568773e-23,1.80409742070248e-17,8.365142033190304e-36,4.850144119065341e-19,1.0031716797969077e-23,8.957112738623497e-27,1.9374292061327149e-25,1.0604642664441593e-23,5.070585018222261e-22,3.077808206581167e-20,4.853573632779465e-27,1.4585429348619917e-22,3.3799641978586586e-24,1.461779679880433e-29,1.5122849891025576e-26,6.028570819476495e-25,2.0356400452810364e-34,7.842588459723073e-19,2.1583020560286174e-30,6.647949477315875e-35,1.1063312015222149e-35,6.79331035553961e-36,1.5297121691500928e-36,5.36498679937329e-25
1.2897724478939125e-09,0.4781414860154526,1.78729742903117e-18,2.702184805556825e-22,2.632171396621817e-22,3.55880523155325e-22,0.0,0.0,2.1677066946443389e-13,2.3918818763372663e-21,1.224561199796458e-22,1.42471859260379e-22,2.774414314192754e-28,8.700530429485463e-51,9.811308805664897e-35,6.822523094988929e-20,6.411149231588743e-29,9.259544945211726e-19,1.0652627949596865e-46,7.534663995563869e-46,2.7399490974711887e-42,1.3792452110778232e-41,7.327915111265761e-19,2.9831714558076896e-44,1.2210923246098085e-35,4.666867123131335e-46,7.86840729631842e-58,6.468928744228514e-44,3.653100763830345e-59,7.691374712557012e-54,8.004939420852506e-34,4.029921957426813e-55,3.5567012466148124e-53,1.7878513670372178e-59,3.76,0.0,0.6844076233506444,0.999978926448666,2.045244652745083e-23,5.290767989962557e-34,5.717559239983441e-10,5.717559249250218e-10,2.107355111781057e-05,1.398375915781214e-22,9.25892550519064e-19,2.1675309193983072e-13,4.4777921959276583e-23,1.8831814108778253e-17,8.92382024579681e-36,5.063598128394086e-19,1.0497620720254657e-23,9.401520741842535e-27,2.0203011196786418e-25,1.1071956622756847e-23,5.293544900789125e-22,3.213370989916149e-20,5.068737434479378e-27,1.555919429358118e-22,3.52848450456057e-24,1.5585797389580244e-29,1.613060858765299e-26,6.2939819594590285e-25,2.2188484960970875e-34,8.013436093306307e-19,2.35229867902092e-30,7.237878937710008e-35,1.1901659125516882e-35,7.14584336985766e-36,1.6673890092535583e-36,5.722803364222509e-25
1.3172705859528415e-09,0.47814148601652307,1.8254719519491933e-18,2.824054743751729e-22,2.7671931144271514e-22,3.7272758916585963e-22,0.0,0.0,2.213922272985196e-13,2.4949593287804346e-21,1.3032305551219974e-22,1.516246637650467e-22,2.9598429497191607e-28,9.252644074334493e-51,1.0219292695827013e-34,7.106845438316702e-20,6.829662044781617e-29,9.669529761715513e-19,1.1808943457627802e-46,8.196730646692855e-46,3.0380109980706527e-42,1.5290113881449047e-41,7.470120520427053e-19,3.3073500194911697e-44,1.30375168399127e-35,5.285754271770953e-46,8.934661033331089e-58,7.190161010394799e-44,4.189602581825665e-59,8.718608816226643e-54,8.539005383974411e-34,4.573784334473974e-55,4.038157911800373e-53,2.0754487060222316e-59,3.76,0.0,0.6844076233384498,0.9999788816839185,2.176898924088356e-23,5.756366234380704e-34,5.839458442634638e-10,5.839458452311684e-10,2.1118315860816113e-05,1.4437361263337931e-22,9.668870527082539e-19,2.2137385734241274e-13,4.670761945076302e-23,1.963945526718467e-17,9.506834846099925e-36,5.281641431442047e-19,1.097403462312677e-23,9.85873113738349e-27,2.1048046457832525e-25,1.1549356537835332e-23,5.521285816174576e-22,3.351855436742416e-20,5.288627998440697e-27,1.6575347229172875e-22,3.680183106217969e-24,1.659556174364297e-29,1.7182100885038723e-26,6.565105583541341e-25,2.4145227609049647e-34,8.18428372684101e-19,2.5590782470650097e-30,7.8658586266397e-35,1.2782486429114192e-35,7.50778122746627e-36,1.8144338381264438e-36,6.096163893589352e-25
1.3447687240117705e-09,0.47814148601759365,1.8636495698731536e-18,2.9491389321977155e-22,2.9063816563758997e-22,3.9002239639286546e-22,0.0,0.0,2.2601378492871803e-13,2.6002112156740356e-21,1.385142212152576e-22,1.6115469461490314e-22,3.153377486291689e-28,9.826941645983863e-51,1.0634976765722718e-34,7.396571725335113e-20,7.265987756613753e-29,1.0088367055020827e-18,1.3062295098593925e-46,8.901440063486678e-46,3.361168397315165e-42,1.691351995980902e-41,7.611776880536802e-19,3.658779810080275e-44,1.39011519476383e-35,5.9710844114367134e-46,1.0118385468111894e-57,7.973997348768943e-44,4.791827432710388e-59,9.857230762436834e-54,9.09633517150768e-34,5.177230121969425e-55,4.572587200934319e-53,2.401848940504636e-59,3.76,0.0,0.6844076233262553,0.9999788401993268,2.3140014609757038e-23,6.25202841691312e-34,5.961357645274808e-10,5.96135765537098e-10,2.1159800447952012e-05,1.489202028819158e-22,1.0087666385669753e-18,2.2599460526889686e-13,4.8678024431333056e-23,2.0463887607965198e-17,1.0114704625211162e-35,5.504273582118954e-19,1.1460943201547185e-23,1.032887999155822e-26,2.1909336638676195e-25,1.2036843020743997e-23,5.753806767531296e-22,3.4932615603705665e-20,5.5132491103430736e-27,1.763478986186371e-22,3.835059067016862e-24,1.764796750505607e-29,1.8278250604695454e-26,6.841941393083455e-25,2.6232535165324705e-34,8.355131360327184e-19,2.779189388746029e-30,8.533452830917889e-35,1.3706899230175918e-35,7.87913585886864e-36,1.9712905647599675e-36,6.4853970194115725e-25
1.3722668620706996e-09,0.47814148601866424,1.9018302950651437e-18,3.0774681565698574e-22,3.049787689286408e-22,4.07768501749815e-22,0.0,0.0,2.306353423696355e-13,2.7076375368976387e-21,1.4703570850040167e-22,1.7106903887672148e-22,3.3551901146375834e-28,1.0423805148590435e-50,1.10583261469784e-34,7.691678974074743e-20,7.720496339404191e-29,1.0516050107111953e-18,1.4418511276060958e-46,9.650578982547557e-46,3.710937181426889e-42,1.8670228967895186e-41,7.752886327193835e-19,4.0391025344240553e-44,1.480267398058886e-35,6.7283742627337475e-46,1.1429655840190265e-57,8.82437839671711e-44,5.466301943024895e-59,1.1116629864912017e-53,9.677417642878923e-34,5.8453270353793644e-55,5.164523980491898e-53,2.7713217966428633e-59,3.76,0.0,0.6844076233140607,0.9999788017545304,2.456656011600544e-23,6.77902056969853e-34,6.083256847903953e-10,6.083256858428102e-10,2.1198245239826418e-05,1.534759961038503e-22,1.051530633212341e-18,2.3061533574398403e-13,5.0689136900983115e-23,2.1305101062903556e-17,1.0747948371559829e-35,5.731494134401538e-19,1.1958331577569363e-23,1.0812103369261064e-26,2.278682076313602e-25,1.2534416680257413e-23,5.991106758265658e-22,3.637589374120384e-20,5.7426045550261064e-27,1.8738423814469079e-22,3.993111451412883e-24,1.874389205124815e-29,1.941998129062705e-26,7.124489089480498e-25,2.8456480503677464e-34,8.525978993764829e-19,3.0131921923187546e-30,9.242254366294477e-35,1.4676004183541154e-35,8.259918709157505e-36,2.1384155825907046e-36,6.890831258624926e-25
1.3997650001296286e-09,0.47814148601973483,1.9400141397350654e-18,3.2090730764065254e-22,3.1974616596641664e-22,4.259694471935388e-22,0.0,0.0,2.352568996348054e-13,2.8172382923374488e-21,1.558935828690993e-22,1.8137475347208504e-22,3.565452858841921e-28,1.104361356554926e-50,1.1489306120150527e-34,7.992144292592088e-20,8.193557689073654e-29,1.0952572405004614e-18,1.5883634023646488e-46,1.0445970311481169e-45,4.088889484845528e-42,2.0568076970629667e-41,7.893450987686015e-19,4.450020472180989e-44,1.5742930067849373e-35,7.563468492688804e-46,1.2879173681891917e-57,9.745401380563576e-44,6.22005667551659e-59,1.2506768194090837e-53,1.0282740957649706e-33,6.58345328934956e-55,5.818784087621011e-53,3.188504662693177e-59,3.76,0.0,0.6844076233018661,0.9999787661268349,2.6049659416661828e-23,7.338634747296523e-34,6.205156050522088e-10,6.205156061483054e-10,2.1233872930629255e-05,1.580397365852184e-22,1.0951783822777152e-18,2.3523604879129647e-13,5.274095685970968e-23,2.2163085569835766e-17,1.1407084870892955e-35,5.963302642332331e-19,1.2466185327047209e-23,1.1308537333968575e-26,2.368043808377094e-25,1.3042078122866464e-23,6.2331847920376655e-22,3.784838891320088e-20,5.9766981164920895e-27,1.9887150626162835e-22,4.1543393241308025e-24,1.9884212493090484e-29,2.0608216209797796e-26,7.412748374162705e-25,3.082330436528107e-34,8.696826627153943e-19,3.2616582019500384e-30,9.993884411169666e-35,1.569090922876495e-35,8.650140807612245e-36,2.3162779019597057e-36,7.312795013196653e-25
1.4272631381885576e-09,0.4781414860208053,1.978201116040832e-18,3.3439842259071124e-22,3.3494537945702967e-22,4.446287597830552e-22,0.0,0.0,2.3987845673677085e-13,2.9290134818858016e-21,1.6509388401466496e-22,1.9207886529601535e-22,3.7843375796877392e-28,1.1686742876293709e-50,1.1927882114121685e-34,8.297944878616928e-20,8.685541625158429e-29,1.1397927653699419e-18,1.7463921736806704e-46,1.1289473099136091e-45,4.496654450035509e-42,2.261518103883127e-41,8.033472981022772e-19,4.893297274674259e-44,1.6722769069433396e-35,8.482551669196052e-46,1.4478291473695943e-57,1.07413227561903e-43,7.060654591757554e-59,1.4038202646699584e-53,1.091279258562942e-33,7.397309429284876e-55,6.54047529788909e-53,3.658425896002883e-59,3.76,0.0,0.6844076232896715,0.9999787331098545,2.759034235872088e-23,7.932189021300787e-34,6.32705525312921e-10,6.327055264535834e-10,2.1266889906223977e-05,1.6261027343774498e-22,1.1397092532080037e-18,2.3985674443345964e-13,5.483348430750914e-23,2.3037831072640128e-17,1.2092632906275193e-35,6.199698660018592e-19,1.2984490508007302e-23,1.1818317947739411e-26,2.459012808101801e-25,1.355982795278693e-23,6.480039872760891e-22,3.9350101253056375e-20,6.215533577909196e-27,2.108187175248625e-22,4.31874175016403e-24,2.1069805674974232e-29,2.184387835262256e-26,7.706718948595415e-25,3.333941710754584e-34,8.867674260494528e-19,3.525170413977259e-30,1.0789992341682665e-34,1.6752723533334262e-35,9.049812827581112e-36,2.5053592816147717e-36,7.751616570157894e-25
1.4547612762474866e-09,0.4781414860218759,2.0163912360885742e-18,3.4822320145548334e-22,3.5058141024857954e-22,4.637499517381046e-22,0.0,0.0,2.445000136871591e-13,3.0429631054406938e-21,1.7464262592371017e-22,2.0318837133500408e-22,4.012015978545419e-28,1.2353566072994605e-50,1.2374019705499764e-34,8.609058019201745e-20,9.196817890824306e-29,1.1852109781303004e-18,1.9165851846836036e-46,1.2182982505899533e-45,4.935918973143985e-42,2.481994273701417e-41,8.172954417967446e-19,5.37075874804559e-44,1.7743041591759928e-35,9.492160352164358e-46,1.6239037674302764e-57,1.1816560822418236e-43,7.996220507869218e-59,1.5722107338739578e-53,1.1568059318578092e-33,8.292930321056179e-55,7.335008455574673e-53,4.186529051211549e-59,3.76,0.0,0.684407623277477,0.9999787025122784,2.918963499392712e-23,8.56102747495667e-34,6.448954455725333e-10,6.448954467586443e-10,2.1297487477595934e-05,1.6718655432017315e-22,1.18512263577172e-18,2.444774226921778e-13,5.6966719244378e-23,2.392932752122905e-17,1.28051112580888e-35,6.44068174163129e-19,1.351323367177643e-23,1.2341581271214212e-26,2.551583046233455e-25,1.4087666771968068e-23,6.7316710046024005e-22,4.088103089420116e-20,6.4591147216151386e-27,2.232348856535804e-22,4.486317794774358e-24,2.2301548174887453e-29,2.3127890433208036e-26,8.00640051427908e-25,3.6011400441038835e-34,9.038521893786584e-19,3.804323273182592e-30,1.1632255567979377e-34,1.7862557448520594e-35,9.45894513299143e-36,2.7061543593098373e-36,8.207624101636572e-25
1.4822594143064157e-09,0.4781414860229464,2.0545845119328382e-18,3.6238467276150866e-22,3.666592374166881e-22,4.833365204970733e-22,0.0,0.0,2.491215704967475e-13,3.1590871629053858e-21,1.845457969765387e-22,2.1471023878381834e-22,4.248659602236281e-28,1.304445317707532e-50,1.2827684618023268e-34,8.925461090374894e-20,9.727756152880538e-29,1.2315112938736146e-18,2.0996123419083867e-46,1.3128429774178963e-45,5.408428430603459e-42,2.719105151245617e-41,8.311897401069311e-19,5.884293615540461e-44,1.8804600007250833e-35,1.0599195276067477e-45,1.817414202309616e-57,1.2975698310738666e-43,9.035471467191295e-59,1.7570296240416218e-53,1.2249027284735368e-33,9.276697247418427e-55,8.208108718611805e-53,4.7786979671939155e-59,3.76,0.0,0.6844076232652824,0.9999786741567971,3.084855959340902e-23,9.22652019779637e-34,6.570853658310458e-10,6.570853670634878e-10,2.1325842954347312e-05,1.717676187042318e-22,1.2314179420317444e-18,2.4909808358829865e-13,5.914066167031268e-23,2.4837564871542283e-17,1.3545038704033675e-35,6.68625144140425e-19,1.4052401862190172e-23,1.2878463363615577e-26,2.645748516134866e-25,1.462559518010108e-23,6.988077191982699e-22,4.2441177970131824e-20,6.707445329121694e-27,2.361290235308033e-22,4.657066523491911e-24,2.35803163044914e-29,2.446117488941645e-26,8.311792772749264e-25,3.884600914602e-34,9.20936952703011e-19,4.099722669104024e-30,1.252237937250786e-34,1.9021522483168114e-35,9.877547805874e-36,2.919170780873068e-36,8.681145664888765e-25
1.5097575523653447e-09,0.478141486024017,2.0927809555767894e-18,3.7688585265855445e-22,3.831838183497444e-22,5.033919487747213e-22,0.0,0.0,2.537431271755234e-13,3.277385654188024e-21,1.9480936004719882e-22,2.266514051619066e-22,4.4944398477879325e-28,1.3759771255654687e-50,1.3288842721968806e-34,9.247131556795052e-20,1.0278726001793851e-28,1.278693149732349e-18,2.2961659699938187e-46,1.4127782198897748e-45,5.915987393278964e-42,2.973748801743951e-41,8.450304024695441e-19,6.435854265946704e-44,1.990829847347153e-35,1.1810933679717242e-45,2.0297061245827825e-57,1.4223484956457568e-43,1.0187748184261525e-58,1.9595246158522074e-53,1.295618196302861e-33,1.0355350172440227e-54,9.165826976222446e-53,5.441282846219045e-59,3.76,0.0,0.6844076232530878,0.9999786478791036,3.256813466226311e-23,9.930063280274102e-34,6.692752860884591e-10,6.692752873681144e-10,2.1352120643095847e-05,1.763525914014018e-22,1.2785946061042466e-18,2.5371872714187406e-13,6.135531158530966e-23,2.5762533085540754e-17,1.431293401912743e-35,6.936407313633349e-19,1.4601982610146585e-23,1.3429100282748104e-26,2.741503233701265e-25,1.5173613774627588e-23,7.249257439575668e-22,4.403054261440563e-20,6.960529181119135e-27,2.495101432034538e-22,4.83098700211515e-24,2.490698610919693e-29,2.5844653882862804e-26,8.622895425576649e-25,4.185017278089091e-34,9.380217160225106e-19,4.411985932344256e-30,1.346209674915613e-34,2.0230731279780894e-35,1.0305630671456374e-35,3.144929328668119e-36,9.172509202330396e-25
1.5647538284832027e-09,0.478141486026158,2.1691833940207127e-18,4.069193412316145e-22,4.1759296313764265e-22,5.449232414720405e-22,0.0,0.0,2.629862401769736e-13,3.5205059378620874e-21,2.1644138680500704e-22,2.5181923710294008e-22,5.014095069235993e-28,1.5265153931408523e-50,1.4233502714381835e-34,9.906184975096811e-20,1.1442238440430126e-28,1.3756993400657438e-18,2.7327355113172284e-46,1.6296251782770832e-45,7.04377226680014e-42,3.5393742199628293e-41,8.725516530268467e-19,7.661185168726402e-44,2.2245541216632505e-35,1.4579587850726816e-45,2.5163964410438466e-57,1.7004854946473994e-43,1.2872059425832144e-58,2.4228791805771483e-53,1.4450990201894495e-33,1.2826142530762649e-54,1.1361019904963764e-52,7.005599455276193e-59,3.76,0.0,0.6844076232286987,0.999978600959367,3.6193291485495936e-23,1.1457014858353744e-33,6.936551265999906e-10,6.936551279767159e-10,2.1399040370636534e-05,1.855311548747446e-22,1.3755898539553775e-18,2.629599622979527e-13,6.590673388247628e-23,2.7662621982506015e-17,1.5934703343420502e-35,7.450475792949243e-19,1.573233432669673e-23,1.4572182825335787e-26,2.9377565875659576e-25,1.6299923901430076e-23,7.7859361353616e-22,4.729692514248732e-20,7.480971737264232e-27,2.777693719426991e-22,5.188339473613938e-24,2.7707533594763856e-29,2.8765882747001867e-26,9.262230720761353e-25,4.839576715824432e-34,9.72191242646951e-19,5.089630566282594e-30,1.5497381792515285e-34,2.2804336238372465e-35,1.1190275164461842e-35,3.636822381574337e-36,1.021007339543786e-24
1.6197501046010608e-09,0.4781414860282991,2.2455986464256512e-18,4.383475506234065e-22,4.538480731999413e-22,5.883713992597499e-22,0.0,0.0,2.722293527577093e-13,3.772323955812844e-21,2.395859028499161e-22,2.78746778211573e-22,5.57234998729999e-28,1.6872592172260883e-50,1.5207729553301075e-34,1.0586039750907782e-19,1.2690310404149335e-28,1.4762254816234944e-18,3.232290140415349e-46,1.8704849545520195e-45,8.33492044621635e-42,4.1866496848436475e-41,8.998608527185725e-19,9.063671494014989e-44,2.4761639441729754e-35,1.7864349154667342e-45,3.096294450681427e-57,2.0202105329691173e-43,1.613762068313176e-58,2.9736711923631505e-53,1.6056355371476827e-33,1.576687789100295e-54,1.3975954304050503e-52,8.940665895633609e-59,3.76,0.0,0.6844076232043097,0.9999785606642013,4.0073178735570283e-23,1.315357074725221e-33,7.18034967107132e-10,7.180349685844488e-10,2.1439335526981534e-05,1.9471673989566425e-22,1.4761042879438945e-18,2.722011283070094e-13,7.062098613584954e-23,2.9629514028006387e-17,1.7674569377463356e-35,7.982883615159054e-19,1.6904198686955357e-23,1.5771917333058884e-26,3.1402956824344084e-25,1.746660188723634e-23,8.341699134416239e-22,5.068017954794338e-20,8.020472619296041e-27,3.0808465152769463e-22,5.558367741024148e-24,3.07101936727775e-29,3.1898948794776846e-26,9.9244040131011e-25,5.570718010962359e-34,1.0063607692519796e-18,5.842424500366347e-30,1.77525228091119e-34,2.559229517889805e-35,1.2112953084309065e-35,4.186267358083322e-36,1.1322937924706941e-24
1.6747463807189188e-09,0.4781414860304402,2.322026806987585e-18,4.711941691628898e-22,4.919880355431171e-22,6.337637596562354e-22,0.0,0.0,2.814724649746061e-13,4.032839707447961e-21,2.6428970308972493e-22,3.0748847213003763e-22,6.170570821825516e-28,1.8584917823266509e-50,1.6211255416276596e-34,1.1286518757165157e-19,1.4025895869786146e-28,1.580267846421372e-18,3.801200378780657e-46,2.1370608727229614e-45,9.806069655810491e-42,4.923840496664622e-41,9.269596479056567e-19,1.0661297667604495e-43,2.746349242060219e-35,2.173828134015686e-45,3.783054372978339e-57,2.3859504290063488e-43,2.0085076121415108e-58,3.6245108543948767e-53,1.7776139233746208e-33,1.9245678378641405e-54,1.707196844521772e-52,1.1316973247521948e-58,3.76,0.0,0.6844076231799207,0.999978526058274,4.4215810354306216e-23,1.5031835156188533e-33,7.42414807609887e-10,7.424148091913132e-10,2.147394144528701e-05,2.0390487020069412e-22,1.58013415641456e-18,2.8144222530622003e-13,7.549806834540108e-23,3.166312913389328e-17,1.9536682224835216e-35,8.533627216791513e-19,1.811749305324613e-23,1.7029392217322494e-26,3.3490734480538443e-25,1.8673652431450607e-23,8.91653848324544e-22,5.418030690096533e-20,8.579062043570949e-27,3.4052804824242206e-22,5.941064340392238e-24,3.392196512932381e-29,3.5251219376099986e-26,1.060941291642579e-24,6.384631278621596e-34,1.040530295837596e-18,6.675717879890671e-30,2.0242365120757395e-34,2.8603547607007227e-35,1.3073736355341975e-35,4.797916416096053e-36,1.2513722198513556e-24
1.724243029224991e-09,0.47814148603236734,2.3908232651733384e-18,5.0198828785041e-22,5.279574173189431e-22,6.76301586251854e-22,0.0,0.0,2.897912656992722e-13,4.27474044577017e-21,2.8789466602450773e-22,3.349517212097771e-22,6.744268003716705e-28,2.0217993319284978e-50,1.713925984763605e-34,1.193443830079942e-19,1.5305187311618848e-28,1.6769095272330133e-18,4.378091174283684e-46,2.4004205550984316e-45,1.1298570789565736e-41,5.671420387295168e-41,9.511700181325291e-19,1.2281744737607457e-43,3.005970697219797e-35,2.579478909189783e-45,4.504936214747223e-57,2.7583523976783297e-43,2.4314750890051956e-58,4.307270173881655e-53,1.9424957033004616e-33,2.289855892305161e-54,2.032552372466874e-52,1.3899472688659384e-58,3.76,0.0,0.6844076231579704,0.9999784991106593,4.817540132068644e-23,1.688797286559095e-33,7.64356664058619e-10,7.643566657367484e-10,2.1500889051628e-05,2.1217337834000804e-22,1.6767638967420603e-18,2.897591537089229e-13,8.002666194650659e-23,3.35503648301804e-17,2.1320534838891259e-35,9.044970605208515e-19,1.9244818139114387e-23,1.8211387188862884e-26,3.5422688811235324e-25,1.9794520314377498e-23,9.450197605947898e-22,5.743034877383899e-20,9.098138192565288e-27,3.71606197441505e-22,6.296316538151081e-24,3.699713073857556e-29,3.846176832750926e-26,1.1245443405093486e-24,7.193277659492014e-34,1.0712828697480542e-18,7.499078071923451e-30,2.2696507611325376e-34,3.151199223127734e-35,1.397107919800034e-35,5.405609159885431e-36,1.36542128893553e-24
