Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3CF3(1),O2(2),H2O(3),CH4(4),CH2CF2(57),HF(38),O2(161),S(164),CF2O(49),S(125),C2HF(58),S(463),C2HF(468),C2H2F3(68),S(165),S(464),C2H2F2(59),S(162),S(130),C2H3F2(65),C2H2F3(67),CF2(43),CHFCF2(55),CF2CH(73),C2HF2(72),S(179),C2H3F2(64),CHF2(82),S(1228),CHF3(42),S(1335),CF2O2(181),CF2O2(276),CH2F2(41),S(203),S(1568),CHO2(322),S(174),CF2CF2(61),C2F(467),S(512),C2H3F2(66),S(413),S(1931),S(1325),C2HF3(169),F(37),C2HF4(69),C2HFO(577),S(4228),S(4234),CHFO(47)
0.0003601673749410435,0.7296148464998551,0.00027864643227174435,0.00014289536081391112,0.00027710031921172255,0.0354639025176533,0.0,0.0,0.0022672054154714246,0.0004739355525100575,0.15243918689052066,0.009908265638094046,0.00017560799578235088,5.028697025573474e-12,6.864570213353738e-09,2.034867550873228e-06,0.00016934012821513385,0.019532912463379012,3.1745409655690264e-09,5.5263270914895244e-11,2.581250725830794e-07,2.6455983215002678e-11,4.925408598474152e-08,2.2911165754453807e-05,1.0824117678158243e-07,2.255349254474118e-06,2.4084764914464777e-09,7.455039291944651e-06,6.439903063304436e-06,1.067612525234707e-08,3.078130942935586e-07,1.0515126330752651e-10,1.747810055826394e-09,1.201621037993297e-06,3.76,0.0,0.0735105416845803,0.7763847006729826,0.1333346450147592,0.0021453589457110737,0.2925043134618131,0.4770161043310108,0.0003564770392218313,7.743719395154228e-12,0.11263489922708037,0.0006902277671856919,0.0044735353392016544,6.001411257182987e-08,5.7204182178940725e-09,7.908445470994292e-06,5.924633301166713e-05,0.009335800840741542,0.0037813131411472854,1.158167323542007e-10,2.141044409102398e-09,9.962833063194205e-05,2.601948984499702e-05,0.040613443794707556,0.013745510690815504,0.00015809267547416586,1.3605068388786346e-05,0.0006716199053233603,2.4276389922029678e-05,0.0018215770045397525,1.8475477269894704e-06,0.008998591616038708,1.9551310519424198e-11,3.7529732971996663e-06,2.150140818013009e-08,0.006499470325445102,1.8291624238314958e-07,2.397583742032337e-12,2.7826623295075525e-08,8.7380385535299e-11,0.0037798173443420457,6.973354544999736e-07,1.0668600305487264e-08,8.169289961734127e-06,7.074284961554466e-07,7.706305732340521e-11,0.00036521055301239736,2.9164422269826645e-09,1.797554959037404e-07,3.3410586771415365e-05,4.686576825616544e-07,8.001913092001824e-13,2.9352116088867387e-05,0.001849686004078918
0.0003611320155442202,0.7297982704573679,0.0002798507282986565,0.00014329996112027077,0.00027781630556732894,0.035732806675289594,0.0,0.0,0.002259142743209741,0.000472141936160309,0.153760846319477,0.009985233700738864,0.00017585388306855604,5.098755875608355e-12,6.914837645764895e-09,2.0392305939767715e-06,0.00016998734706102252,0.019514168908179693,3.2382962013834735e-09,5.57669767764727e-11,2.6422923476009857e-07,2.6811798525487234e-11,4.935594253577891e-08,2.315744825976147e-05,1.0827021573179995e-07,2.2888005039421232e-06,2.4528520154144434e-09,7.560057062540697e-06,6.499094495131833e-06,1.0798928533278565e-08,3.0790433316178477e-07,1.0610732548803682e-10,1.7746479091792138e-09,1.2146278969181072e-06,3.76,0.0,0.07291572958969783,0.7746517498099991,0.13437070380959937,0.0021554138493909184,0.2916384978944011,0.4776313174239723,0.0003556813608503401,7.701628476150048e-12,0.11361570351810672,0.0006876988144150151,0.0045126622534823165,5.964577236707663e-08,5.77051374897695e-09,7.891044167982227e-06,5.886996422594862e-05,0.00937434319636634,0.0037948180127303165,1.156831575342145e-10,2.148343311741204e-09,9.972670882988929e-05,2.6013654111651254e-05,0.04078902443589145,0.013760891886760048,0.00015835165946204903,1.3631643783642546e-05,0.000670919057359488,2.4304810665366534e-05,0.001826945279814854,1.8410399826736862e-06,0.009026593141785253,1.948243348034574e-11,3.759921304258191e-06,2.1541139542697793e-08,0.006543872215043288,1.8263341978602117e-07,2.389136584779646e-12,2.773499682761053e-08,8.708300131351913e-11,0.0038086831268392086,7.013184734552993e-07,1.0618955021672671e-08,8.190532008279213e-06,7.077519834435046e-07,7.710038432741734e-11,0.00037107110117683763,2.9197096427662476e-09,1.799721221556137e-07,3.37269533632909e-05,4.6968742466609357e-07,7.999604800370143e-13,2.9547579615314946e-05,0.001862208898987982
0.00036209665614739695,0.729981351255726,0.00028105048980473174,0.00014369865466960194,0.000278515705965502,0.03600168165491715,0.0,0.0,0.002251005281521207,0.0004703032247786935,0.1550831003855016,0.010062187626969062,0.00017608615167630348,5.1691915151476046e-12,6.964868120032909e-09,2.0434820829808205e-06,0.0001706300795960529,0.01949424570564879,3.302773662070747e-09,5.627134874532939e-11,2.704373603911358e-07,2.71703220673957e-11,4.9454963881441656e-08,2.3403885283689e-05,1.0829010435817481e-07,2.3224290322883464e-06,2.497655800142566e-09,7.665791692538577e-06,6.558344629112036e-06,1.0921912208988891e-08,3.079706058924572e-07,1.0706034124829586e-10,1.8016327888403459e-09,1.227635408983248e-06,3.76,0.0,0.07232512319296626,0.7729192605616396,0.1354059879581163,0.0021654151424711815,0.2907707095336863,0.4782451329493868,0.0003548858943910368,7.659617187648812e-12,0.11459742324047724,0.0006851605453554474,0.004551847595105137,5.927785534209355e-08,5.820684955551811e-09,7.873484033269863e-06,5.8492362172965705e-05,0.009412560977847033,0.003808147483596271,1.155428454241456e-10,2.155545011002495e-09,9.98204750220324e-05,2.6007074436180374e-05,0.040963611228313546,0.013775620363116664,0.00015859952987681893,1.3657267776937287e-05,0.0006701695598787807,2.4332066255428698e-05,0.0018322614124090153,1.834412848286713e-06,0.00905398659530352,1.9412293241920528e-11,3.7667054852034016e-06,2.1579932907627603e-08,0.006588044598081788,1.8234175457329698e-07,2.380534537313767e-12,2.764152763078731e-08,8.678207196739243e-11,0.0038372844785658426,7.052787899386648e-07,1.0569227258251908e-08,8.211409577091264e-06,7.080465406230938e-07,7.713226048148732e-11,0.0003769890728336003,2.92283855093584e-09,1.8017989968493453e-07,3.404244915784425e-05,4.7069067479690813e-07,7.996777755258541e-13,2.97424324496394e-05,0.001874608116939982
0.0003630612967505737,0.7301640808337854,0.00028224570297249085,0.00014409148283614482,0.00027919861916366314,0.03627050548771391,0.0,0.0,0.002242795573090738,0.0004684205906179941,0.15640584273662483,0.01013912299513738,0.00017630491167374278,5.240034229652448e-12,7.0146578471595e-09,2.047622828007306e-06,0.00017126829812738758,0.019473160831104026,3.3679702923433863e-09,5.677633786950041e-11,2.767502322523429e-07,2.753155427467925e-11,4.9551170638448383e-08,2.3650443053723577e-05,1.083009378511268e-07,2.3562304644770608e-06,2.542884686805501e-09,7.772236445794682e-06,6.617648131792102e-06,1.1045060508289136e-08,3.0801227898151136e-07,1.080101799643027e-10,1.8287611215663197e-09,1.2406415252592651e-06,3.76,0.0,0.07173871322587143,0.7711873529832971,0.13644041928903644,0.0021753623896022334,0.28990105045640924,0.4788575478020492,0.000354090694966985,7.61768967107074e-12,0.11557998684653777,0.0006826135495963821,0.004591087599682556,5.8910426391346413e-08,5.870927010308384e-09,7.855769992079273e-06,5.811363508093922e-05,0.009450453917454752,0.0038213007519546367,1.1539592444933699e-10,2.1626490827409707e-09,9.990967079287617e-05,2.599975876713243e-05,0.04113720139838893,0.013789698110037895,0.00015883637365955288,1.3681946478283787e-05,0.0006693722562723777,2.435816621645913e-05,0.0018375255266448382,1.8276699030646331e-06,0.009080773002435849,1.934092768090933e-11,3.773326982980878e-06,2.1617794829436416e-08,0.006631982663371726,1.820414176121466e-07,2.3717822444959336e-12,2.754626811718043e-08,8.647771975220168e-11,0.0038656165873283852,7.09216161901073e-07,1.0519426845545263e-08,8.231923394323974e-06,7.083124957016215e-07,7.715874688062167e-11,0.000382964295469346,2.9258293730940284e-09,1.8037894944390506e-07,3.4357022190848344e-05,4.7166761477708503e-07,7.993439807946229e-13,2.993665859838465e-05,0.0018868818013398948
0.0003640259373537504,0.730346451245832,0.00028343635692556655,0.00014447848891593478,0.000279865149879003,0.036539256437985314,0.0,0.0,0.002234516153002692,0.00046649521394953234,0.15772896823140448,0.010216035465484524,0.0001765102775425504,5.311195066986127e-12,7.064203209116332e-09,2.0516536662251554e-06,0.00017190197654182448,0.0194509323814527,3.433882911211078e-09,5.7281895799038923e-11,2.83168621057003e-07,2.7895495209523078e-11,4.9644584202874124e-08,2.3897088012193208e-05,1.0830281451878701e-07,2.390200397733066e-06,2.58853544387281e-09,7.879384487586887e-06,6.676999678899018e-06,1.1168357816449086e-08,3.080297194054788e-07,1.0895671426090231e-10,1.8560293276232356e-09,1.2536442096436916e-06,3.76,0.0,0.07115648992417939,0.7694561453430275,0.13747392088417965,0.002185255169182605,0.28902962142291405,0.47946855875142,0.00035329581688061567,7.575849970202922e-12,0.1165633235230068,0.0006800584093671904,0.004630378532094651,5.854354895365566e-08,5.921235123039087e-09,7.837906932849746e-06,5.773388980368116e-05,0.009488021834975201,0.003834277063055687,1.1524252362515638e-10,2.169655128545956e-09,9.999433881258189e-05,2.5991715141929418e-05,0.04130979233673091,0.013803127238678983,0.00015906228122727111,1.3705686312599925e-05,0.0006685279975024241,2.4383120370584353e-05,0.001842737756864567,1.8208147159089124e-06,0.009106953608295146,1.9268374565131685e-11,3.7797869571051433e-06,2.1654731957311344e-08,0.006675681719191661,1.8173258055150168e-07,2.3628843378486362e-12,2.7449270601187898e-08,8.617006623849552e-11,0.003893674804586112,7.131303627762535e-07,1.0469563460120864e-08,8.25207430438198e-06,7.085501792146074e-07,7.717990589932484e-11,0.0003889965841037827,2.9286825565335806e-09,1.8056939424252523e-07,3.4670621382865984e-05,4.7261843446124834e-07,7.989598898344372e-13,3.0130242381131744e-05,0.0018990281683783656
0.00036499057795692715,0.7305284546682441,0.00028462244359756124,0.00014485971821835345,0.00028051540858924627,0.03680791301026802,0.0,0.0,0.0022261695471794854,0.00046452828179090134,0.1590523729695555,0.010292920780650219,0.000176702367999823,5.38267166946218e-12,7.113500837548213e-09,2.0555754656913353e-06,0.00017253109030454828,0.019427578560825512,3.5005082173352855e-09,5.7787974813193455e-11,2.8969328531627125e-07,2.826214489159975e-11,4.973522676270153e-08,2.4143786832097584e-05,1.082958356376594e-07,2.424334404296712e-06,2.6346047706937075e-09,7.987228888557159e-06,6.736393956813736e-06,1.1291788687308831e-08,3.080232872355518e-07,1.0989982010530167e-10,1.8834338241963568e-09,1.2666414398704498e-06,3.76,0.0,0.0705784430361029,0.7677257540980116,0.13850641709547634,0.002195093073256863,0.28815652185834517,0.4800781624496799,0.0003525013136029132,7.534102031851995e-12,0.11754736321020325,0.0006774956993672403,0.004669716688195764,5.8177285013821646e-08,5.971604542838136e-09,7.819899705080442e-06,5.735323176963022e-05,0.009525264635942032,0.003847075708844194,1.1508277246809483e-10,2.176562775546932e-09,0.00010007452280214568,2.5982951678760468e-05,0.041481381593634216,0.013815909978691603,0.00015927734633844548,1.3728494010496213e-05,0.0006676376413246947,2.4406938823779676e-05,0.0018478982471623617,1.813850842561388e-06,0.009132529873193391,1.9194671521857872e-11,3.786086582602388e-06,2.1690751028441787e-08,0.006719137193744857,1.8141541546829006e-07,2.3538454315621978e-12,2.735058725160186e-08,8.585923223292184e-11,0.003921454646167844,7.170211824028036e-07,1.0419646614508503e-08,8.271863267325983e-06,7.087599238830505e-07,7.71958010752794e-11,0.0003950857414012371,2.9313985737053887e-09,1.807513586153569e-07,3.4983196560889974e-05,4.7354333140645845e-07,7.985263043805524e-13,3.032316843262087e-05,0.0019110455073759794
0.0003659552185601039,0.7307100833997769,0.00028580395774081585,0.00014523521796947172,0.00028114951138342553,0.037076453955970395,0.0,0.0,0.002217758270755049,0.0004625209866650542,0.16037595432045765,0.010369774766099684,0.00017688130593543968,5.454600187770843e-12,7.1625476301859835e-09,2.0593891322462775e-06,0.00017315561645525737,0.019403117666696484,3.567842800114164e-09,5.829452779495798e-11,2.9632497121540363e-07,2.8631503858557855e-11,4.982312144793283e-08,2.4390506432301933e-05,1.0828010535781869e-07,2.4586280342923927e-06,2.6810893052397025e-09,8.095762628722635e-06,6.795825663999961e-06,1.141533785174899e-08,3.07993366959577e-07,1.1083937686958184e-10,1.9109710285527535e-09,1.2796312084815873e-06,3.76,0.0,0.0700045618306567,0.7659962938734487,0.13953783356027158,0.0022048757074083366,0.28728184983542565,0.4806863554396387,0.00035170723776373284,7.492449704792494e-12,0.11853203662002455,0.0006749259865710489,0.004709098396437149,5.7811695081255084e-08,6.02203056019449e-09,7.801753117802723e-06,5.697176493467349e-05,0.009562182309864995,0.003859696027588454,1.1491680099883778e-10,2.183371676205485e-09,0.0001001502674795371,2.5973476570299798e-05,0.04165196687477766,0.013828048675710962,0.00015948166592307553,1.3750376593772594e-05,0.0006667020515545086,2.442963195136472e-05,0.0018530071511835887,1.8067818227174957e-06,0.009157503468487125,1.9119856008642382e-11,3.792227048983683e-06,2.1725858862770462e-08,0.0067623446354922795,1.8109009478153675e-07,2.344670119036104e-12,2.7250270052789223e-08,8.554533775609576e-11,0.0039489517927885015,7.208884266604624e-07,1.0369685656474471e-08,8.291291356066388e-06,7.089420644668551e-07,7.720649710828219e-11,0.0004012315577881431,2.933977921685772e-09,1.8092496870283038e-07,3.529469847516889e-05,4.744425106102638e-07,7.980440333493222e-13,3.0515421704554162e-05,0.0019229321810363517
0.0003669198591632806,0.7308913298649992,0.00028698089703010514,0.00014560503704651244,0.0002817675797790783,0.03734485827951577,0.0,0.0,0.0022092848266925145,0.0004604745254111803,0.1616996109494971,0.010446593330472863,0.00017704721820623967,5.5268615473524875e-12,7.211340632521063e-09,2.0630955982008884e-06,0.00017377553360434556,0.0193775680766921,3.635883144388977e-09,5.880150829956359e-11,3.0306441250879075e-07,2.9003572341552407e-11,4.990829216708152e-08,2.4637213991925974e-05,1.0825573056959686e-07,2.49307681845057e-06,2.7279856275091114e-09,8.20497860139141e-06,6.855289512400303e-06,1.1538990219135709e-08,3.079403553081084e-07,1.1177526730439588e-10,1.9386373596657686e-09,1.2926115237481117e-06,3.76,0.0,0.06943483510612201,0.7642678774438685,0.14056809721478,0.0022146026906483957,0.2864057020590119,0.48129313416243097,0.00035091364114321914,7.4508967403936e-12,0.11951727525248274,0.0006723498300374991,0.0047485200193866485,5.744683819181058e-08,6.072508508950379e-09,7.78347193815853e-06,5.658959173907208e-05,0.009598774928468824,0.003872137403477469,1.1474473955973064e-10,2.1900815080900415e-09,0.00010022161849746898,2.596329808498694e-05,0.04182154603719588,0.013839545788833561,0.00015967533996605552,1.3771341365114282e-05,0.0006657220972931377,2.4451210389417476e-05,0.0018580646319836082,1.7996111784595761e-06,0.00918187627237041,1.9043965297680202e-11,3.798209559226544e-06,2.1760062357286528e-08,0.006805299713354175,1.8075679136256712e-07,2.3353629710030463e-12,2.714837078319098e-08,8.522850195369797e-11,0.003976162090332411,7.247319166737604e-07,1.0319689775861018e-08,8.310359754253509e-06,7.090969376656936e-07,7.721205978255993e-11,0.00040743381157571507,2.936421121641779e-09,1.810903521522018e-07,3.5605078831642144e-05,4.7531618429854854e-07,7.975138923974387e-13,3.070698746706329e-05,0.0019346866256101628
0.00036788449976645735,0.73107218661558,0.0002881532618755709,0.00014596922607047798,0.00028236974049156957,0.03761310524473351,0.0,0.0,0.0022007517044018796,0.0004583900979150838,0.16302324284507425,0.010523372465886001,0.0001772002353129901,5.5993609471358514e-12,7.259877072978824e-09,2.0666958147406667e-06,0.00017439082192629953,0.01935094823435097,3.704625630871506e-09,5.930887061224818e-11,3.0991233041307773e-07,2.937834998991667e-11,4.999076337577712e-08,2.4883876965460423e-05,1.0822282074081583e-07,2.5276762708159283e-06,2.775290258287782e-09,8.314869617246953e-06,6.914780228947461e-06,1.1662730886724716e-08,3.078646150475404e-07,1.1270737754990949e-10,1.9664292414343214e-09,1.305580410635606e-06,3.76,0.0,0.06886925119946635,0.7625406157145415,0.14159713630743923,0.002224273655289284,0.2855281738508908,0.4818984949658505,0.00035012057466325875,7.409446793939646e-12,0.1205030114127768,0.0006697677807615928,0.004787977955326858,5.708277191613134e-08,6.1230337683597324e-09,7.765060888898632e-06,5.6206813062706094e-05,0.009635042643747309,0.003884399266161461,1.1456671856623146e-10,2.1966919736195232e-09,0.00010028862243907137,2.5952424560255474e-05,0.04199011708479355,0.013850403887830147,0.00015985847141656952,1.3791395901667437e-05,0.000664698652077417,2.4471685029600922e-05,0.0018630708617216837,1.792342411509083e-06,0.009205650365176218,1.8967036443829928e-11,3.8040353287152674e-06,2.179336847906022e-08,0.006847998216803065,1.804156781407015e-07,2.3259285314002505e-12,2.704494096517164e-08,8.49088429437321e-11,0.004003081549978216,7.285514887389917e-07,1.0269667992234258e-08,8.329069754737369e-06,7.092248817465343e-07,7.721255582612506e-11,0.0004136922691005941,2.938728718239149e-09,1.8124763797199597e-07,3.5914290315697794e-05,4.761645715500573e-07,7.96936702706554e-13,3.0897851310046456e-05,0.0019463073509928572
0.0003688491403696341,0.7312526463310287,0.0002893210554053193,0.00014632783745214485,0.00028295612532740574,0.037881174379200654,0.0,0.0,0.0021921613784437357,0.00045626890618002204,0.1643467513366193,0.010600108248069649,0.00017734049142047664,5.672232404039171e-12,7.3081544748664674e-09,2.0701907684444925e-06,0.00017500146315208343,0.019323276638804857,3.774066546670916e-09,5.9816569674207e-11,3.1686943353906194e-07,2.9755837192218664e-11,5.007056038775875e-08,2.5130463093443216e-05,1.0818148784675566e-07,2.5624218908444578e-06,2.8229996683446634e-09,8.425428407418305e-06,6.9742925566416105e-06,1.17865451526408e-08,3.077665459365897e-07,1.1363559725369578e-10,1.994343106099344e-09,1.3185359114873532e-06,3.76,0.0,0.06830779799356085,0.7608146177099927,0.14262488040730323,0.002233888246842656,0.2846493591400514,0.4825024341104556,0.00034932808838222145,7.3681034232535e-12,0.12148917822291717,0.0006671803815491313,0.0048274686393721305,5.671955233915465e-08,6.173601764531613e-09,7.746524647434312e-06,5.582352819475048e-05,0.009670985686504933,0.003896481090388019,1.14382868706978e-10,2.203202799860571e-09,0.00010035132674712037,2.5940864394199666e-05,0.042157678165129005,0.013860625651059017,0.00016003116602859965,1.3810548043667588e-05,0.0006636325933308402,2.4491066997583178e-05,0.001868026021457216,1.7849790006560299e-06,0.009228828025779203,1.8889106260043428e-11,3.8097055844473122e-06,2.1825784261718778e-08,0.006890436055809064,1.8006692809571512e-07,2.316371314572796e-12,2.694003183287541e-08,8.45864778995692e-11,0.004029706348111116,7.323469955271087e-07,1.0219629157714394e-08,8.347422755058914e-06,7.093262364596111e-07,7.720805295576748e-11,0.00042000668483600236,2.9409012792000456e-09,1.813969564429782e-07,3.6222286599270676e-05,4.769878980462371e-07,7.963132906018834e-13,3.108799914386336e-05,0.0019577929407113416
0.0003698137809728108,0.7314327018245391,0.00029048428353878867,0.0001466809251975821,0.00028352687096911333,0.038149045479847946,0.0,0.0,0.0021835163071795127,0.00045411215312876423,0.16567003911815625,0.010676796836558733,0.00017746812415770735,5.745498322279533e-12,7.356170588319803e-09,2.0735814747622787e-06,0.000175607440563409,0.019294571831628415,3.844202098051289e-09,6.032456115964137e-11,3.239364178116034e-07,3.013603439754172e-11,5.014770927975177e-08,2.537694041636278e-05,1.0813184619197592e-07,2.5973091663393063e-06,2.871110282910756e-09,8.536647627660146e-06,7.033821255946524e-06,1.1910418518706153e-08,3.0764656018663455e-07,1.1455981953576502e-10,2.0223753971919666e-09,1.331476086913863e-06,3.76,0.0,0.0677504629265693,0.7590899905590159,0.14365126041482057,0.002243446123887803,0.28376935044988066,0.4831049477774979,0.00034853623148806937,7.326870090487665e-12,0.12247570963666268,0.0006645881668718257,0.004866988544907435,5.635723407976207e-08,6.224207972288693e-09,7.727867844485923e-06,5.5439834796033124e-05,0.00970660436446161,0.003908382395519614,1.1419332067936141e-10,2.2096137382588927e-09,0.00010040977968399844,2.5928626045412058e-05,0.04232422756544446,0.013870213862734874,0.00016019353221657204,1.3828805880824748e-05,0.0006625248016197125,2.4509367650142875e-05,0.0018729303009812834,1.7775244007576544e-06,0.009251411726894367,1.8810211305922646e-11,3.815221564037702e-06,2.185731679920734e-08,0.0069326092607654285,1.797107142225801e-07,2.3066958037796966e-12,2.6833694315275883e-08,8.426152291919489e-11,0.00405603282616669,7.361183047865233e-07,1.0169581957953409e-08,8.36542025641875e-06,7.094013428488501e-07,7.719861973040983e-11,0.00042637680153759954,2.942939394723727e-09,1.8153843902445765e-07,3.652902236423609e-05,4.777863958206387e-07,7.956444868931264e-13,3.1277417200214404e-05,0.001969142051898727
