Time (s),Volume (m^3),N2,Ne,C2H6(1),O2(2),H2O(3),C(4),CH(5),CH3(18),C2H5(31),CH4(30),H(6),C2H4(29),HO2(12),H2(9),C2H5O2(40),CH3O2(36),C2H3(28),H2O2(13),C2H2(22),OH(8),CH2O(19),HCO(16),CO(14),O(7),CH2CHO(34),C2H5O(43),C2H(21),HCCO(20),C2H5O(101),C3H6(221),C3H6(74),CH3O(26)
0.012167746318577533,0.23242081862086483,3.76,0.0,0.9497099838759051,0.9681226224275848,0.03321109934246143,6.262454077640667e-27,1.3063506375417521e-20,2.453930012787776e-06,1.856003537035583e-05,0.00034792493280934653,2.0504536487051986e-07,0.051234263836300795,0.000809551963488687,0.004941396059665088,6.418783277836231e-06,2.87993025237185e-07,9.016649973595066e-09,0.013746950453840064,3.6207357168424114e-06,3.7816132607989986e-07,0.0009020584182567028,1.4130318927911222e-08,0.0005144643717112162,6.925284353962961e-09,2.994032863717076e-07,1.988079888340614e-11,1.83017271697991e-16,1.1580829896575278e-13,2.6181421494559634e-09,1.2808908406310168e-15,8.51562786991384e-07,1.3366785000313947e-08
0.012229435912348941,0.23243521780370854,3.76,0.0,0.9489310648693422,0.9676670404180521,0.03378094287629062,6.466933229133079e-27,1.3375340043953446e-20,2.509815697110018e-06,1.8719176015901596e-05,0.00035736631853314503,2.067065880723724e-07,0.0519864739792952,0.000813027467256699,0.005010108966872684,6.470443406942054e-06,2.943953507106544e-07,9.226144130100848e-09,0.013892496832902074,3.729293745450494e-06,3.8233485263233305e-07,0.0009288166453998296,1.4521910617568465e-08,0.0005308546352966614,7.02296900390949e-09,3.064145974330559e-07,2.0392936094454027e-11,1.908531123396681e-16,1.2102005103988102e-13,2.6856931335053703e-09,1.340390237834357e-15,8.887341114595155e-07,1.372854098330042e-08
0.01229112550612035,0.23244976177110852,3.76,0.0,0.9481454505151765,0.9672075203370667,0.034356762482288514,6.67684148373069e-27,1.3692720894591235e-20,2.566633677092123e-06,1.8878603028546427e-05,0.00036702551907564997,2.0837030496694938e-07,0.05274474018897318,0.0008164872789562156,0.005079328103167097,6.522115050389202e-06,3.008986117037415e-07,9.439207822269055e-09,0.014038484009328538,3.840438442452336e-06,3.8652573602759146e-07,0.0009561886045345918,1.4922450534855504e-08,0.000547680645023423,7.1216813162251065e-09,3.1354701246687314e-07,2.0914762727705324e-11,1.9897874175337797e-16,1.2643867434453467e-13,2.7545230452022257e-09,1.4022741569873389e-15,9.273048680128328e-07,1.4097683956701532e-08
0.01235281509989176,0.23246445092542553,3.76,0.0,0.9473531351588632,0.9667440496391478,0.034938575108047626,6.892291564303331e-27,1.4015714727392282e-20,2.624392772682409e-06,1.903831245306529e-05,0.00037690618628288515,2.1003650368238236e-07,0.05350905683967163,0.0008199314565957057,0.005149053197256276,6.5737958392912365e-06,3.0750356914716567e-07,9.65587864292494e-09,0.014184906653822,3.95421490343048e-06,3.907338973709222e-07,0.0009841836542196496,1.5332099618868218e-08,0.0005649517299874922,7.221427202630029e-09,3.2080184211507946e-07,2.1446388534369894e-11,2.07403202971985e-16,1.3207127430417393e-13,2.824646372393605e-09,1.4666222758382286e-15,9.673186599770126e-07,1.4474308067168396e-08
0.012414504693663168,0.23247928566450318,3.76,0.0,0.9465541134814076,0.9662766157707826,0.03552639746351557,7.113397977971565e-27,1.4344387788227288e-20,2.6831017998390417e-06,1.9198300356157644e-05,0.00038701200510170145,2.1170517307752733e-07,0.05427941785369704,0.0008233600582445252,0.005219283968327086,6.625483409797528e-06,3.142109778818911e-07,9.876194303793881e-09,0.014331759466017559,4.070668693145262e-06,3.94959258527789e-07,0.0010128111987480635,1.5751020828958597e-08,0.000582677369269117,7.32221251252535e-09,3.2818040149633684e-07,2.1987923400622757e-11,2.1613576889431182e-16,1.3792516043846665e-13,2.8960776207015475e-09,1.5335163629000958e-15,1.0088201400996665e-06,1.485850769003429e-08
0.012476194287434577,0.23249426638170967,3.76,0.0,0.9457483804989311,0.9658052061693878,0.03612024602213274,7.340277130680134e-27,1.4678806797794923e-20,2.7427695693853816e-06,1.935856282655997e-05,0.00039734669348586213,2.1337630269007878e-07,0.05505581670176823,0.0008267731420639819,0.005290020126443667,6.677175403243591e-06,3.210215864418905e-07,1.0100192634207678e-08,0.01447903717490687,4.189845846042791e-06,3.9920174212847393e-07,0.0010420806867267585,1.6179379156184366e-08,0.000600867193379857,7.424043028700121e-09,3.35684009982713e-07,2.253947732476558e-11,2.2518594725123523e-16,1.4400785195587392e-13,2.9688313105076124e-09,1.603040336477548e-15,1.0518550271767852e-06,1.5250377427454252e-08
0.012599573474977395,0.23252466730181157,3.76,0.0,0.9441167623562248,0.9648504094657908,0.03732608646705122,7.811828328980698e-27,1.5365151808759108e-20,2.8650165445646194e-06,1.967989593283218e-05,0.0004187177151978632,2.167259042249803e-07,0.056626699527928856,0.0008335529891817881,0.005433007400818859,6.780563249529935e-06,3.3495536430265556e-07,1.0559389190331066e-08,0.01477484634822068,4.4365567302112055e-06,4.077377710112063e-07,0.0011025835003172257,1.7065077315376805e-08,0.0006386786839356997,7.630862480030326e-09,3.510716724586158e-07,2.3673082830149596e-11,2.442783707238629e-16,1.568908000313635e-13,3.1183641606395387e-09,1.7503244994144469e-15,1.1427133278059216e-06,1.6057506677999997e-08
0.012722952662520213,0.23255565674452927,3.76,0.0,0.9424582475447003,0.963879558808029,0.03855622354469222,8.307913530639135e-27,1.607529276591081e-20,2.9912040354755207e-06,2.0002280914981048e-05,0.000441049651328968,2.2008523836608731e-07,0.058221644070745066,0.0008402714646771936,0.0055780125334159315,6.883940610109198e-06,3.4931075727143265e-07,1.1033773224228514e-08,0.015072292609513064,4.694725241765736e-06,4.1634138043882814e-07,0.0011657685148606788,1.7990554944172074e-08,0.0006784663291061105,7.841930468274336e-09,3.669754670030316e-07,2.4848086831248917e-11,2.6476139747585566e-16,1.707846324200772e-13,3.2733613218402416e-09,1.9091902931705843e-15,1.2402812683844617e-06,1.689645659398161e-08
0.012846331850063031,0.23258723769940307,3.76,0.0,0.9407728082104814,0.9628925532667697,0.03981078064895914,8.829532009278527e-27,1.680978025531203e-20,3.1214022274593744e-06,2.032568725862448e-05,0.0004643734231046878,2.2345424594130078e-07,0.05984058189004586,0.0008469290363036829,0.005725032916464605,6.98728879771665e-06,3.6409350711015567e-07,1.1523651443696174e-08,0.015371334891656681,4.964736607159925e-06,4.250119792435148e-07,0.0012317127650474551,1.895720594298602e-08,0.0007203127711732348,8.057290780369792e-09,3.8340609545855334e-07,2.606537213339861e-11,2.8672000032901875e-16,1.8575751688657205e-13,3.4339393277029942e-09,2.080389975716024e-15,1.3449646855947727e-06,1.7767990715166164e-08
0.012969711037605849,0.23261941308795825,3.76,0.0,0.9390604218160866,0.9618892916725559,0.041089877505695774,9.377714751922099e-27,1.7569172580001767e-20,3.2556811225490056e-06,2.0650084789161326e-05,0.0004887204692058026,2.2683287828302273e-07,0.06148343737152139,0.0008535261730620606,0.005874065833859866,7.0905892059344485e-06,3.7930923725546753e-07,1.2029332319664566e-08,0.01567193263730517,5.246983602517196e-06,4.33748988751083e-07,0.001300493851449182,1.9966457542222e-08,0.0007643032127530216,8.27698603895058e-09,4.0037432176784287e-07,2.7325822171029398e-11,3.1024335516798894e-16,2.018814363604961e-13,3.6002147941311873e-09,2.2647138225796653e-15,1.4571880881971768e-06,1.867287494469071e-08
0.013093090225148667,0.23265218576487698,3.76,0.0,0.937321071123934,0.9608696725854278,0.042393630213819776,9.953525491930283e-27,1.8354035889521287e-20,3.3941105035885455e-06,2.097544366581568e-05,0.0005141227416015468,2.3022109704531522e-07,0.06315012774702142,0.0008600633452978938,0.006025108473552588,7.1938233080598944e-06,3.949634467294446e-07,1.2551126063178753e-08,0.015974045811131845,5.541866560150828e-06,4.425518428627375e-07,0.001372189890369908,2.1019770579998216e-08,0.0008105254619154136,8.501057669845597e-09,4.1789097004018045e-07,2.8630320616789514e-11,3.354249986079664e-16,2.192323539100591e-13,3.772304367718464e-09,2.4629914546277937e-15,1.5773952016435527e-06,1.9611877159425244e-08
0.013216469412691485,0.23268555851929354,3.76,0.0,0.9355547441791917,0.959833594265283,0.043722151287549665,1.0558061581841659e-26,1.916494432891015e-20,3.5367599032130196e-06,2.1301734379795963e-05,0.0005406127010939976,2.336188739358236e-07,0.06484056311641259,0.0008665410247043881,0.006178157939834879,7.296972657454798e-06,4.110615046852705e-07,1.3089344592958476e-08,0.016277634911639704,5.849793372632143e-06,4.514199881157011e-07,0.0014468794625890236,2.2118639746273556e-08,0.0008590699768795737,8.729545863182494e-09,4.359669225747866e-07,2.997975098778643e-11,3.623629902003711e-16,2.37890383575061e-13,3.950324673747071e-09,2.676093157430511e-15,1.7060495144951379e-06,2.0585766775701426e-08
0.013339848600234303,0.23271953407601317,3.76,0.0,0.9337614342920226,0.9587809546430254,0.045075549699705224,1.1192455015472406e-26,2.000248017112141e-20,3.6836985689309264e-06,2.1628927748818548e-05,0.0005682233125735273,2.3702619054856127e-07,0.06655464647095684,0.0008729596842908074,0.0063332112655217244,7.400018886490294e-06,4.2760864445586006e-07,1.3644301514616753e-08,0.01658266098244633,6.171179494444635e-06,4.6035288375634054e-07,0.0015246415610452415,2.3264593835528006e-08,0.0009100299102404203,8.962489544251163e-09,4.5461311778872785e-07,3.1374996254666634e-11,3.911600777794989e-16,2.57939964621092e-13,4.134392264561659e-09,2.9049312441018773e-15,1.8436348262518734e-06,2.1595314371868828e-08
0.01346322778777712,0.2327541150967952,3.76,0.0,0.9319411400192624,0.9577116512925313,0.046453930926070114,1.1857873475592197e-26,2.08672339817453e-20,3.834995430414924e-06,2.1956994913513548e-05,0.0005969880399790244,2.404430380810934e-07,0.06829227371818755,0.000879319798438948,0.00649026542401216,7.50294370637938e-06,4.4460995797668146e-07,1.4216312097711894e-08,0.01688908562291922,6.506447941220496e-06,4.693500017815004e-07,0.0016055555374659299,2.445919597939207e-08,0.0009635011526748711,9.19992633859157e-09,4.7384054823716884e-07,3.281693845371194e-11,4.219238678754225e-16,2.794700424017769e-13,4.324623568340438e-09,3.1504614145473797e-15,1.9906557960009123e-06,2.264129124405831e-08
0.013586606975319939,0.23278930418161597,3.76,0.0,0.9300938651455078,0.9566255814035152,0.047857396990780836,1.2555521367348841e-26,2.1759804747967214e-20,3.990719063829925e-06,2.2285907333091822e-05,0.0006269408409596183,2.4386941718689944e-07,0.07005333370832827,0.0008856218429436497,0.006649317341242311,7.605728906378955e-06,4.6207038975704744e-07,1.4805693253560939e-08,0.017196870998213435,6.8560292865500274e-06,4.784108269866599e-07,0.0016897010479773886,2.5704043862485624e-08,0.0010195823760723109,9.441892545741015e-09,4.936602585385649e-07,3.430645829366054e-11,4.547669985997315e-16,3.0257425164014297e-13,4.521134837170052e-09,3.413684147267723e-15,2.1476384914334716e-06,2.3724469015313577e-08
0.013833365350405575,0.23286151664211258,3.76,0.0,0.9263184147536284,0.9544027286943028,0.050739974754805704,1.405251346100026e-26,2.3630836261865184e-20,4.315718985845785e-06,2.294615534109272e-05,0.0006905489279968758,2.5075081833901715e-07,0.0736452722042967,0.0008980536332621826,0.0069734019887849625,7.810807991251078e-06,4.983876156306797e-07,1.6037843034665923e-08,0.017816375497270887,7.599890715217206e-06,4.967216022316827e-07,0.0018680064823627565,2.8351041600018486e-08,0.0011399836120476348,9.939551582526919e-09,5.351209455038917e-07,3.7431744792982167e-11,5.271680667763848e-16,3.539041983622187e-13,4.933461094047455e-09,3.997441487945062e-15,2.493703661552285e-06,2.6005512765403702e-08
0.01408012372549121,0.2329361910705662,3.76,0.0,0.9224352171958136,0.9521115653810094,0.053724031935472275,1.5693844354075564e-26,2.5620541390616922e-20,4.659238587637706e-06,2.3609449657142762e-05,0.0007593288877741516,2.5767057905270974e-07,0.07732943271243302,0.0009102588897755521,0.0073054401120281635,8.015111996337663e-06,5.36596713817472e-07,1.7343318344768754e-08,0.018440883458734354,8.406359256680284e-06,5.152813447012867e-07,0.0020601990749817157,3.121906728950881e-08,0.0012720802143727649,1.045572945329068e-08,5.790845001840862e-07,4.075786024767821e-11,6.093718880219756e-16,4.127800128592576e-13,5.372295598709314e-09,4.6651561285422e-15,2.88648785741138e-06,2.8444608848228546e-08
0.014326882100576846,0.23301334617394096,3.76,0.0,0.918444488900364,0.9497512526097425,0.056810265301533665,1.7490589897189746e-26,2.773403217497773e-20,5.021810267857888e-06,2.4275572986983243e-05,0.0008335695450207029,2.646290210336917e-07,0.08110467499942228,0.0009222414689352763,0.007645406598148217,8.218497987637748e-06,5.76731351204357e-07,1.8724711960460275e-08,0.019070113453169557,9.279150728268709e-06,5.340863953669887e-07,0.0022669212782621658,3.43221662171924e-08,0.0014167659264317795,1.0990666070830496e-08,6.256409472013335e-07,4.4291763305422715e-11,7.024793871384125e-16,4.801395925300845e-13,5.838556847472562e-09,5.426588333416412e-15,3.3310260688011742e-06,3.104789842415544e-08
0.014573640475662482,0.23309299979609488,3.76,0.0,0.9143465279536463,0.9473209431227435,0.05999932104526453,1.9454530204024807e-26,2.9976571477738984e-20,5.403957436634102e-06,2.4944312710632095e-05,0.0009135670145446146,2.7162659601811183e-07,0.08496974894098236,0.0009340052481790565,0.007993276675471964,8.42082421839911e-06,6.188222850938083e-07,2.0184641625649087e-08,0.019703793848141922,1.0222100786020868e-05,5.53133300452932e-07,0.0024888148979905727,3.767495359003433e-08,0.0015749828885910035,1.1544577800383588e-08,6.748809483674029e-07,4.8040354547512463e-11,8.076900859918587e-16,5.570153028363272e-13,6.3331556557247064e-09,6.292352454163325e-15,3.832747964804165e-06,3.382148683994628e-08
0.014820398850748118,0.2331751689570764,3.76,0.0,0.9101417133847836,0.9448197806529856,0.06329179642074227,2.1598194126896216e-26,3.235357884478369e-20,5.806193387568969e-06,2.5615460726066447e-05,0.0009996244631499303,2.7866387873622714e-07,0.08892329570275755,0.0009455541242429684,0.008349026260895037,8.621950102010802e-06,6.628971822108741e-07,2.172574986258388e-08,0.020341662966763506,1.1239164284559467e-05,5.724188101611232e-07,0.0027265191626842213,4.129261882705652e-08,0.00174772282812193,1.211765688268307e-08,7.268957370398751e-07,5.201046438657866e-11,9.263086636107003e-16,6.445410965556145e-13,6.8569935596122906e-09,7.273964088410344e-15,4.397494800149882e-06,3.677142974590476e-08
0.015067157225833754,0.2332598698969211,3.76,0.0,0.9058305044305204,0.9422468994005904,0.0666882414111261,2.3934906942000907e-26,3.4870636331044066e-20,6.22902014125142e-06,2.6288813294226537e-05,0.0010920518552952078,2.857415609460648e-07,0.09296384899868473,0.0009568920110070002,0.008712632296858766,8.821736185828026e-06,7.089804361808575e-07,2.3350703885474025e-08,0.020983469199172565,1.2334414510943157e-05,5.919398766845356e-07,0.0029806687601216064,4.519092885137367e-08,0.0019360281844098765,1.271007098548321e-08,7.817770510606845e-07,5.620884099153694e-11,1.0597517741215274e-15,7.439599478636932e-13,7.4109612213401474e-09,8.383887977748304e-15,5.031535922421457e-06,3.9903719199359346e-08
0.01531391560091939,0.23334711811577322,3.76,0.0,0.9014134397835725,0.9396014235965381,0.07018916041741699,2.6478841577072557e-26,3.753349490623075e-20,6.672927300174644e-06,2.6964170871671092e-05,0.0011911656829313708,2.928604444877719e-07,0.09708983642348812,0.0009680228365896017,0.009084073077071339,9.020044120412634e-06,7.570929904907222e-07,2.5062195650677524e-08,0.02162897106555108,1.3512042296914642e-05,6.116936514194813e-07,0.003251891847056409,4.938623085812789e-08,0.0021409931633335553,1.3321962818606842e-08,8.396170659147807e-07,6.064213830877395e-11,1.209555157786883e-15,8.566316425560725e-13,7.995936847206057e-09,9.635585892413286e-15,5.741584779703216e-06,4.3224269579771394e-08
0.015560673976005026,0.23343692841506228,3.76,0.0,0.8968911368256985,0.9368824671601459,0.07379501396235097,2.92450732829894e-26,4.0348080512448966e-20,7.138390874025037e-06,2.764133794590448e-05,0.0012972886794003166,3.0002143632360494e-07,0.1012995808596484,0.0009789505402101222,0.009463328560843448,9.216736631406451e-06,8.072521597464579e-07,2.6862941998895554e-08,0.022277937228233867,1.4776355009846817e-05,6.316774813882081e-07,0.003540808036926575,5.3895454163833086e-08,0.002363764713261881,1.3953449895794786e-08,9.005083260243528e-07,6.531690408867921e-11,1.377381019294772e-15,9.840408920982286e-13,8.612784606368445e-09,1.1043565178569558e-14,6.534814328291406e-06,4.673890360315751e-08
0.01580743235109066,0.23352931493769752,3.76,0.0,0.8922642908493034,0.9340891334568403,0.07750622040157702,3.224963874946461e-26,4.332050126884425e-20,7.625872131016395e-06,2.832012285841286e-05,0.0014107495177279044,3.07225541153268e-07,0.10559130195552112,0.000989679068023534,0.009850380674615855,9.41167748637363e-06,8.594714594513043e-07,2.8755684928506877e-08,0.022930146451598892,1.61317754253014e-05,6.518889048004758e-07,0.0038480263713860713,5.8736111459155064e-08,0.0026055434158465964,1.4604624306665417e-08,9.645436765501715e-07,7.023956795488385e-11,1.5650257092005168e-15,1.127805827082751e-12,9.262353055306431e-09,1.2623426722283556e-14,7.418871727383713e-06,5.045333813667005e-08
0.016054190726176296,0.23362429120700096,3.76,0.0,0.887533674268861,0.9312205151600423,0.08132315763246287,3.5509598766759436e-26,4.645705330360089e-20,8.135816405799602e-06,2.900033763262388e-05,0.0015318824938400733,3.1447385878355773e-07,0.1099631176728433,0.0010002123691810172,0.010245213601873476,9.604731467017397e-06,9.137604320277487e-07,3.0743191928197885e-08,0.02358538750911356,1.7582840486210942e-05,6.723256457189697e-07,0.004174143283089616,6.392629901576582e-08,0.002867584284939555,1.527555271113672e-08,1.031816191169854e-06,7.541642942683927e-11,1.7744276619280218e-15,1.2896867961377933e-12,9.945473556158967e-09,1.4391913619036326e-14,8.401892216093429e-06,5.4373170145257906e-08
