Time (s),Volume (m^3),N2,Ne,C2H6(1),O2(2),H2O(3),C(4),CH(5),CH3(18),C2H5(31),CH4(30),C2H4(29),H(6),H2(9),C2H3(28),C2H2(22),HO2(12),CH3O2(36),C2H5O2(40),OH(8),O(7),CH2O(19),H2O2(13),HCO(16),CO(14),C2H5O(43),CH2CHO(34),C2H(21),CH3O(26),HCCO(20),C3H6(255),C3H6(60),C3H6(51),C3H5(214),CH2CO(27),CH2(S)(24),CH2(T)(17),C1OO1(799),CH2O2(129),CHO2(157),CO2(15),C2H5O(91),C2H2O(94),C3H7(48),C2H4(47),C2H2O(788),C3H7(196),C#CC(211),C3H4(1113)
0.00031459790684594524,0.8357740556251825,3.76,0.0,0.011254355556453797,0.38536695356329753,0.5562802278787524,2.2349359126667838e-11,5.031608881354689e-09,0.004271681075103805,8.91216544827819e-05,0.19378840354187185,0.3576815444875829,0.0008510359514500517,0.9073243745635922,0.00014751707990545379,0.1235688995641455,0.0014645700148021065,5.515958526794576e-07,2.810994953303209e-08,8.957961087522057e-05,2.7594478847066718e-05,0.012279163721110441,0.000531255379488194,0.00012357777466599364,0.5809083118771914,5.537956714606942e-10,2.5230978912035122e-05,6.249972264333469e-07,1.647328145039001e-06,4.4670593166668836e-05,3.552932654409084e-08,0.007066071849391212,1.367149877339713e-10,0.00027782126492891776,0.006357854537102564,9.849046899445741e-08,1.4270170974397608e-06,3.823860952360844e-12,1.2585462124689542e-12,1.8329616652519457e-08,0.03456766926763885,4.7230308550833035e-08,9.044010702772616e-10,3.687314580075508e-07,7.364973796853944e-11,1.272434860662074e-12,7.921184758882665e-07,0.0014587008593004414,1.4652188273789194e-09
0.0003159943458088442,0.8359160922910199,3.76,0.0,0.011192165907801555,0.38427995605703147,0.557136535718885,2.2326799404744646e-11,5.017233327960339e-09,0.00426482137539746,8.876013695222064e-05,0.1938854669265465,0.3568171525656081,0.0008502775184179714,0.9080578926496784,0.00014714769398641744,0.12386124380747476,0.0014563732787695293,5.490631644197455e-07,2.7909610788109088e-08,8.918198018100243e-05,2.7493111993889195e-05,0.012219304238471744,0.0005263884495120779,0.0001229271602629189,0.5821548302614638,5.499182474096264e-10,2.508878254246005e-05,6.243091161428947e-07,1.6352797395250183e-06,4.464827739987021e-05,3.538926880065773e-08,0.007044058590833949,1.3618634800274718e-10,0.0002769877038928756,0.0063412426098295544,9.817255779570494e-08,1.4244655229822109e-06,3.805627892561846e-12,1.2525455943275777e-12,1.8240075895023568e-08,0.034655219109962776,4.6899599561425856e-08,9.020740583432106e-10,3.67191337983245e-07,7.342521533826487e-11,1.2704672385613232e-12,7.888198772960262e-07,0.0014614684992567992,1.467997790023034e-09
0.0003173907847717431,0.8360573229289001,3.76,0.0,0.011130937014198582,0.383198927228511,0.5579878382242099,2.230443424595666e-11,5.0029528986177416e-09,0.00425799415548695,8.840203951541118e-05,0.19398176551501456,0.35595679668831065,0.0008495234423122513,0.9087874467056083,0.0001467809342074836,0.12415223850663201,0.001448246862720161,5.465495446579857e-07,2.7711535881246693e-08,8.878787667539407e-05,2.7392424068693814e-05,0.012159901750163802,0.0005215838308601724,0.00012228197601966384,0.5833943812966634,5.460822520438409e-10,2.494788068397044e-05,6.236193469117421e-07,1.6233564679636143e-06,4.462565606902185e-05,3.525012775824136e-08,0.007022128674193683,1.3566104610848693e-10,0.00027615712314006717,0.006324692017537488,9.785702517768821e-08,1.4219293208973621e-06,3.787542950493245e-12,1.2465937358514662e-12,1.8151279054734476e-08,0.034742389421471905,4.657242285427403e-08,8.997556439247756e-10,3.656608444065167e-07,7.320226269961505e-11,1.268499035479018e-12,7.855408480202327e-07,0.0014642115699900606,1.4707520795376336e-09
0.00031878722373464204,0.8361977556203556,3.76,0.0,0.011070649178748834,0.38212381214323043,0.558834185088588,2.2282257248835173e-11,4.988765872904686e-09,0.0042511989766836015,8.804730130960637e-05,0.194077306795427,0.35510045038457094,0.0008487736175887442,0.9095130776562966,0.00014641676330540994,0.12444189470841546,0.001440189950904593,5.440547615484319e-07,2.751568628554683e-08,8.839725042595088e-05,2.7292406275454538e-05,0.01210095200001629,0.0005168404976170455,0.00012164215403907079,0.5846270270729172,5.422870467146176e-10,2.4808255307202537e-05,6.229279407764119e-07,1.6115565864256491e-06,4.460273223775243e-05,3.5111894089534026e-08,0.007000282466262022,1.351390507193593e-10,0.0002753295369510509,0.006308203136433332,9.754383151239982e-08,1.4194082535535274e-06,3.769604074491534e-12,1.2406899219567125e-12,1.8063214346420782e-08,0.03482918309830155,4.6248724043018855e-08,8.974458661464026e-10,3.641398963107311e-07,7.29808584913002e-11,1.266530262374608e-12,7.82281246133188e-07,0.0014669303596453649,1.4734819852792026e-09
0.00032004401880125104,0.8363234692482353,3.76,0.0,0.011017178855587197,0.3811612200964759,0.5595917006124067,2.2262453911334598e-11,4.97607626541368e-09,0.004245110355184268,8.77308598759136e-05,0.19416265254328038,0.35433314520256554,0.0008481023252820636,0.9101628244960006,0.00014609119276958786,0.12470144987548124,0.0014329974923127107,5.418253719167109e-07,2.7341292419494943e-08,8.804861939742027e-05,2.720295609240518e-05,0.012048280830126504,0.0005126230664321498,0.00012107084381915212,0.5857305548740118,5.389057520605204e-10,2.4683669220302083e-05,6.223042981469909e-07,1.601040751366155e-06,4.458184465403112e-05,3.498825155322612e-08,0.006980692731500225,1.3467205482871275e-10,0.0002745872807572981,0.006293416198165925,9.726392583874809e-08,1.4171520408744222e-06,3.753582399621743e-12,1.2354170877536362e-12,1.798457545840297e-08,0.03490697774629272,4.596032743204691e-08,8.953744789853356e-10,3.6277913282433373e-07,7.278289942098884e-11,1.2647578592050445e-12,7.79364091950619e-07,0.0014693567453823,1.4759182886935725e-09
0.00032130081386786004,0.8364485488939499,3.76,0.0,0.010964441502679551,0.38020333537899414,0.5603452768801095,2.2242793667073416e-11,4.9634599933027245e-09,0.0042390470290838925,8.7417048933504e-05,0.1942473961537491,0.3535690475080941,0.0008474343188049767,0.9108094551122713,0.00014576766333018585,0.12495993753043803,0.0014258601027038167,5.396108908058792e-07,2.7168643207613948e-08,8.770273010451746e-05,2.7114035541020083e-05,0.01199596990970578,0.0005084537428071636,0.00012050377499382829,0.5868285831383436,5.355565756209698e-10,2.4560090101312603e-05,6.216793656657571e-07,1.5906222280468513e-06,4.456071663820882e-05,3.486532953009362e-08,0.006961171310058887,1.3420768848080566e-10,0.0002738474701572481,0.006278679775925989,9.69858564773799e-08,1.414907730736098e-06,3.7376760698549245e-12,1.2301822008145917e-12,1.7906514849416505e-08,0.034984471695233846,4.567466946522949e-08,8.933101402753815e-10,3.6142597330025516e-07,7.258616067306878e-11,1.2629849800158552e-12,7.764624512963016e-07,0.0014717638997823622,1.4783352794362404e-09
0.00032255760893446905,0.8365729999438004,3.76,0.0,0.010912423689695376,0.3792501195264476,0.5610949486046698,2.2223272248223483e-11,4.950916023321572e-09,0.004233008694070709,8.710582681892267e-05,0.1943315428661683,0.3528081384370913,0.0008467695254844921,0.9114529979854439,0.0001454461491066598,0.12521736542602505,0.0014187772111346312,5.374111556682065e-07,2.6997711659235544e-08,8.735954797507141e-05,2.7025638523256563e-05,0.011944016211400267,0.0005043318200610935,0.00011994090028526205,0.5879211554611178,5.322390955476506e-10,2.443750545762832e-05,6.210531621426783e-07,1.5802997875349082e-06,4.4539350306954554e-05,3.474312116551775e-08,0.0069417184194862655,1.3374592852096704e-10,0.0002731101137714843,0.0062639940997410186,9.670959661587644e-08,1.4126751580479829e-06,3.721883712071338e-12,1.2249848288650219e-12,1.7829026279288275e-08,0.035061666981651474,4.539171424876909e-08,8.912528721704925e-10,3.600803567080932e-07,7.239062616285746e-11,1.261211613937123e-12,7.735762181873698e-07,0.0014741520264021425,1.4807331619299246e-09
0.00032381440400107805,0.8366968280043942,3.76,0.0,0.010861112277452997,0.3783015345777487,0.5618407500185025,2.2203885338915864e-11,4.938443234297517e-09,0.004226995050746458,8.679715290227167e-05,0.19441509785038322,0.35205039926677156,0.0008461078739756885,0.912093481167046,0.00014512662465032038,0.12547374121937332,0.0014117482542322592,5.352260082017342e-07,2.6828472109317452e-08,8.701903899337693e-05,2.693775904992924e-05,0.011892416732738801,0.0005002566044676534,0.00011938217309453461,0.5890083149055254,5.289528845178088e-10,2.4315903032524043e-05,6.204257019452625e-07,1.5700722407608462e-06,4.4517747743344294e-05,3.4621619988098474e-08,0.006922334261806668,1.3328675308928925e-10,0.0002723752196617539,0.006249359385852558,9.643511968079819e-08,1.4104541602122735e-06,3.706203959787686e-12,1.2198245023713523e-12,1.7752102111777067e-08,0.035138565618237125,4.5111425387176265e-08,8.892026959565741e-10,3.5874222565172834e-07,7.219628110431635e-11,1.259437762924739e-12,7.707052905711077e-07,0.0014765213266796603,1.4831121384606476e-09
0.00032507119906768705,0.8368200385705181,3.76,0.0,0.010810494402867438,0.37735754305268665,0.5625827148950475,2.2184628842887442e-11,4.926040628855804e-09,0.004221005804494647,8.6490987360659e-05,0.19449806621000001,0.3512958114114148,0.0008454492942312806,0.9127309322999207,0.00014480906492761128,0.12572907247618537,0.001404772675885353,5.330552912792988e-07,2.666089874713651e-08,8.668116971434915e-05,2.6850391234046972e-05,0.011841168495474189,0.0004962274146531623,0.00011882754753500546,0.590090104025625,5.256975360046043e-10,2.4195270772797994e-05,6.197970030098706e-07,1.5599384004950974e-06,4.449591100258664e-05,3.4500819333338e-08,0.006903019024373023,1.3283013961872025e-10,0.0002716427953622916,0.006234775837475043,9.61623999110806e-08,1.4082445772757289e-06,3.690635485135656e-12,1.2147008040334091e-12,1.7675736347471468e-08,0.035215169594862275,4.483376828687108e-08,8.871596305853993e-10,3.574115204238649e-07,7.200310998677675e-11,1.2576634163536389e-12,7.678495641673156e-07,0.0014788720000058376,1.4854724092682806e-09
0.00032632799413429605,0.8369426370501877,3.76,0.0,0.010760557469784078,0.37641810793939634,0.5633208765610039,2.2165498615673776e-11,4.913707135443136e-09,0.004215040665371368,8.61872912205407e-05,0.19458045298426654,0.35054435642049947,0.0008447937174270129,0.9133653786296991,0.00014449344528590425,0.12598336667308188,0.0013978499270769326,5.308988512712145e-07,2.6494966899121764e-08,8.634590721889953e-05,2.676352928190319e-05,0.011790268545363742,0.0004922435812521766,0.0001182769783683071,0.5911665648789043,5.224726378141227e-10,2.407559682755104e-05,6.191670795341741e-07,1.5498971132555206e-06,4.4473842108721926e-05,3.4380712883238004e-08,0.006883772880399021,1.3237606671320118e-10,0.0002709128478987483,0.006220243645275139,9.589141170775183e-08,1.40604625165632e-06,3.675176970541147e-12,1.2096132828282814e-12,1.7599921676153593e-08,0.035291480879138325,4.455870783842769e-08,8.851236942304976e-10,3.560881845359551e-07,7.181109848535766e-11,1.255888575585726e-12,7.650089379334893e-07,0.0014812042437557045,1.4878141725590466e-09
0.00032758478920090505,0.8370646287754925,3.76,0.0,0.010711289142946312,0.37548319268694436,0.5640552679036296,2.2146490678274747e-11,4.901441779262465e-09,0.004209099348030515,8.588602628546191e-05,0.19466226314923823,0.3497960159782551,0.0008441410759858954,0.9139968470118859,0.0001441797414544907,0.1262366311989363,0.001390979465805522,5.287565360400401e-07,2.633065185229325e-08,8.601321911636415e-05,2.667716749377132e-05,0.011739713952219052,0.0004883044466780945,0.00011773042100972463,0.5922377390334442,5.192777958736429e-10,2.3956869537925054e-05,6.18535948414977e-07,1.5399472307972165e-06,4.445154305361229e-05,3.426129416206297e-08,0.006864595989339012,1.3192451239499186e-10,0.0002701853838014361,0.006205762987701701,9.562213021782796e-08,1.4038590281804392e-06,3.6598271260549805e-12,1.2045615307663804e-12,1.7524652184900296e-08,0.035367501416731804,4.428621050230041e-08,8.830949029396744e-10,3.547721596796041e-07,7.162023167892301e-11,1.2541132313069875e-12,7.621833092405025e-07,0.0014835182533001394,1.4901376245353878e-09
0.00032884158426751405,0.8371860190061282,3.76,0.0,0.01066267734252541,0.3745527611987543,0.564785921377292,2.212760103689164e-11,4.889243533019414e-09,0.00420318157164998,8.558715514845236e-05,0.19474350161881254,0.3490507719032704,0.0008434913035493157,0.9146253639181586,0.00014386792954073765,0.12648887335609105,0.0013841607569947888,5.266281964655187e-07,2.6167929859481195e-08,8.568307353360776e-05,2.6591300261291674e-05,0.011689501809924221,0.0004844093649115161,0.00011718783150868955,0.5933036675742491,5.161126121357818e-10,2.383907743531026e-05,6.179036236957962e-07,1.5300876339640286e-06,4.442901580011713e-05,3.4142556999488734e-08,0.006845488497222989,1.3147545571613135e-10,0.00026946040911696064,0.006191334031284571,9.53545307559426e-08,1.4016827539860131e-06,3.644584678365301e-12,1.1995451134322437e-12,1.744992085545957e-08,0.035443233131647565,4.4016242371956314e-08,8.810732719565219e-10,3.5346339028191565e-07,7.143049568799401e-11,1.252337384547565e-12,7.593725781062826e-07,0.0014858142220141425,1.4924429593869756e-09
0.00033009837933412306,0.8373068129309065,3.76,0.0,0.010614710238412648,0.3736267778254774,0.5655128690105099,2.2108825847816612e-11,4.877111448964045e-09,0.004197287059868499,8.529064116378106e-05,0.19482417324582715,0.34830860614792597,0.0008428443349749,0.9152509554431477,0.000143557986027111,0.12674010036165548,0.0013773932724031874,5.245136851451218e-07,2.600677723673006e-08,8.535543910850841e-05,2.65059220678865e-05,0.011639629236444833,0.00048055770127668044,0.00011664916655191755,0.594364391110181,5.129767049847795e-10,2.372220923886069e-05,6.172701214857308e-07,1.5203172115349898e-06,4.440626228358083e-05,3.402449509845822e-08,0.00682645053701382,1.310288752563278e-10,0.0002687379294208824,0.00617695693094372,9.508858936185008e-08,1.3995172786470632e-06,3.6294483765401375e-12,1.1945636334881092e-12,1.7375721899063683e-08,0.03551867792653626,4.3748770963279586e-08,8.790588145632211e-10,3.521618193370902e-07,7.124187614153263e-11,1.2505610270770684e-12,7.565766434811828e-07,0.001488092341288226,1.4947303693188191e-09
0.00033135517440073206,0.8374270156689116,3.76,0.0,0.010567376244402661,0.372705207357576,0.5662361424132726,2.209016126669715e-11,4.865044542497933e-09,0.004191415540723444,8.499644843531512e-05,0.19490428282319092,0.34756950079766047,0.0008422001063084111,0.9158736473114133,0.00014324988776379032,0.12699031934888555,0.0013706764905238667,5.224128573685705e-07,2.584717113418861e-08,8.503028498037861e-05,2.6421027485902734e-05,0.011590093373775584,0.00047674883221397437,0.00011611438344527756,0.595419949781233,5.09869690142239e-10,2.3606253851948492e-05,6.166354556527533e-07,1.510634877891477e-06,4.4383284413198334e-05,3.3907102434095796e-08,0.006807482228958773,1.3058475051116556e-10,0.00026801794983011225,0.006162631830303839,9.482428224419591e-08,1.3973624540014602e-06,3.6144169897585174e-12,1.1896166726281741e-12,1.7302048585325135e-08,0.035593837683019616,4.348376354080115e-08,8.770515432323441e-10,3.5086739219704356e-07,7.10543595924214e-11,1.2487841596706033e-12,7.53795406530517e-07,0.001490352800541454,1.4970000445484225e-09
0.00033261196946734106,0.8375466322704626,3.76,0.0,0.010520664012478538,0.3717880150179471,0.5669557727842943,2.2071603579101543e-11,4.853041893782097e-09,0.0041855667465872754,8.470454179560929e-05,0.1949838350850012,0.34683343807020406,0.0008415585547700369,0.916493464884375,0.000142943611963106,0.12723953736853333,0.0013640098964918781,5.203255702584659e-07,2.5689088840851044e-08,8.470758078055634e-05,2.633661117580902e-05,0.011540891387904215,0.0004729821450554666,0.00011558344010984269,0.596470383265777,5.067911980777828e-10,2.34912003586631e-05,6.159996416262689e-07,1.5010395572020757e-06,4.4360084072237645e-05,3.379037288150673e-08,0.006788583680944916,1.3014306059846674e-10,0.0002673004750154937,0.006148358862003504,9.456158630626566e-08,1.3952181342392577e-06,3.599489305668411e-12,1.1847038442747142e-12,1.722889525455775e-08,0.03566871426201252,4.322118864472901e-08,8.750514686320009e-10,3.4958005310962323e-07,7.086793219439885e-11,1.247006775145943e-12,7.510287677472588e-07,0.0014925957872352488,1.4992521733348456e-09
0.00033386876453395006,0.8376656677183413,3.76,0.0,0.010474562427278632,0.3708751664547601,0.5676717909180721,2.2053149084660526e-11,4.841102557773738e-09,0.004179740414102728,8.441488678953042e-05,0.19506283470762806,0.3461004003148002,0.0008409196187324007,0.9171104331670152,0.00014263913619348353,0.1274877613901799,0.0013573929819872903,5.182516833879079e-07,2.553250837066579e-08,8.438729662419996e-05,2.6252667883897766e-05,0.011492020468745786,0.0004692570378064561,0.00011505629506650799,0.5975157307876123,5.037408576422954e-10,2.337703801997966e-05,6.153626930667373e-07,1.4915301964733808e-06,4.433666311913072e-05,3.3674300558856785e-08,0.0067697549888355996,1.297037854523249e-10,0.00026658550921364614,0.00613413814799511,9.430047861501375e-08,1.393084175752082e-06,3.584664133566286e-12,1.1798247451483557e-12,1.7156255443009074e-08,0.03574330950403835,4.296101465622317e-08,8.730586006234277e-10,3.4829974836575545e-07,7.068258092267452e-11,1.245228874168034e-12,7.482766295003216e-07,0.001494821486887043,1.5014869419779526e-09
0.00033512555960055906,0.8377841269289622,3.76,0.0,0.010429060600731786,0.3699666277344604,0.5683842272117657,2.2034794197782803e-11,4.829225642851478e-09,0.004173936284117198,8.41274496577742e-05,0.19514128631076658,0.3453703700114204,0.0008402832377071909,0.9177245768144294,0.00014233643837430866,0.1277349983035193,0.001350825245144117,5.161910582101231e-07,2.5377407929996337e-08,8.406940310114953e-05,2.6169192441386184e-05,0.011443477830091794,0.00046557291893245577,0.00011453290743128327,0.5985560311228613,5.007183109804207e-10,2.3263756270584697e-05,6.147246248248976e-07,1.4821057537291558e-06,4.431302338825332e-05,3.355887950690565e-08,0.006750996236805257,1.2926690470928603e-10,0.00026587305623880926,0.006119969799835912,9.404093690522269e-08,1.3909604372326383e-06,3.5699402987698748e-12,1.1749789993476808e-12,1.7084123621769682e-08,0.03581762522953622,4.270321110540866e-08,8.710729474053239e-10,3.4702642342179445e-07,7.049829243170994e-11,1.2434504505791124e-12,7.455388937924271e-07,0.001497030083083947,1.5037045348458629e-09
