Time (s),Volume (m^3),N2,Ne,C2H6(1),O2(2),H2O(3),C(4),CH(5),CH3(18),C2H5(31),CH4(30),H(6),C2H4(29),HO2(12),H2(9),C2H5O2(40),CH3O2(36),C2H3(28),H2O2(13),C2H2(22),OH(8),CH2O(19),HCO(16),CO(14),O(7),CH2CHO(34),C2H5O(43),C2H(21),HCCO(20),C2H5O(101),C3H6(221),C3H6(74),CH3O(26),CH2CO(27),C3H6(55),C3H7(218),C3H7(49),C2H2O(140),CO2(15),C#CC(416),C3H5(219),C2H4(47),C3H4(2022),C3H4(2032),S(1627),CH2(S)(24),CH2(T)(17),S(3168),CH2O2(165),CHO2(212),C2H2O(189),CH3CO(33),C3H3(2030),C4H7(59),C4H7(2027),H2CC(23),C3H3(3173),C3H5(76),C4H7(77),C3H5(220),C2H3O(232),S(2376),C4H7(2028),C4H6(86),C4H6(85),CH2OH(32),C4H6(3180),C4H6(4860)
0.00015318226287686998,0.31368384964041934,3.76,0.0,0.21874261694233038,0.8186495721018958,0.20477234486765084,1.9194020661701632e-13,2.7804551204150806e-10,0.0019100161118740405,0.0005358739025997958,0.06688737978980777,0.00026644005230204486,0.3821927039515018,0.004031161162881213,0.32100698295936525,2.5378496875544453e-06,3.636693074905194e-06,4.5411449539269744e-05,0.008103609926372669,0.005894521497143193,9.793134159112261e-05,0.027143406619478113,8.291310633104027e-05,0.09449758449547697,1.655935659095952e-05,6.206898393112901e-05,3.27159379584354e-09,1.0665741963419989e-08,1.943500611604623e-06,2.97551053945133e-07,3.2446525162870646e-09,0.0023435651984083004,4.476402644320782e-06,0.004240713644009664,1.341616871354574e-11,6.98507984017813e-07,5.254638180878343e-07,1.1436041329869564e-10,0.003749149587220952,9.148439411477415e-05,4.3651973448426304e-05,1.1617888886919252e-11,6.50419352058902e-05,4.2232358423372056e-11,6.011246942255472e-14,2.2437721697680123e-08,2.4329294058158804e-07,9.775835509074746e-12,2.1231004628570375e-12,1.0690232874804151e-08,9.688797574549088e-11,3.5600739459046504e-09,2.0496725361649704e-05,1.477445038873723e-07,1.5397645829507257e-09,8.771927651179862e-08,7.456614078143631e-12,3.645701010131412e-08,2.4822681423911702e-09,1.651992095873251e-07,1.6826826457736182e-10,5.260691326990482e-09,1.0083114936591943e-05,0.0004878477021888745,1.2273269735443783e-06,3.863514715917506e-07,1.6933634073692723e-05,2.453616015472083e-10
0.00015413008893955946,0.3138062919746211,3.76,0.0,0.21681834187331256,0.816999314069365,0.20644677094230085,1.9352078206157095e-13,2.799699505254266e-10,0.0019108247930727821,0.0005329428646828951,0.06724447314653413,0.0002662420881994213,0.38301517423908804,0.0040375531927983556,0.3223687418021292,2.5181970218301723e-06,3.6294834879037e-06,4.563266475452924e-05,0.0081103243285869,0.005972895100936431,9.812402338565472e-05,0.027304077015914866,8.335892800123542e-05,0.09579670037714655,1.6574380620959468e-05,6.223749096870945e-05,3.283422028063222e-09,1.0809511000045728e-08,1.9695711313237522e-06,2.9867032712097476e-07,3.264023256429233e-09,0.002365492675194286,4.483674524808662e-06,0.0042802098479331,1.3499204272598611e-11,7.04142577360918e-07,5.272228124784293e-07,1.1538495447811064e-10,0.0037990438472788922,9.309203548608023e-05,4.406827976819431e-05,1.1656427922458677e-11,6.597142741842695e-05,4.2938744146085125e-11,6.091341768585401e-14,2.247867283564831e-08,2.445258640524345e-07,9.801809448980342e-12,2.128740350725149e-12,1.0718785605731483e-08,9.781596362911119e-11,3.5785376254807404e-09,2.0847460690440886e-05,1.4903894507467027e-07,1.55325374884189e-09,8.813148034958154e-08,7.584215240216817e-12,3.6855068151304374e-08,2.5039891719201736e-09,1.6690201205997892e-07,1.697065936403821e-10,5.2980886644232065e-09,1.019982343081917e-05,0.0004947391642087063,1.2446648656382464e-06,3.895381280972558e-07,1.720173291915459e-05,2.488495484460689e-10
0.00015507791500224893,0.3139281889253189,3.76,0.0,0.21491199805333588,0.8153480540915959,0.20812034521943784,1.9510161801844263e-13,2.818861304914178e-10,0.001911620884583341,0.0005300300153252564,0.06759972556448667,0.0002660458490625144,0.38381852830779045,0.004043771911682709,0.3237215848484885,2.4986988280140077e-06,3.6222513067452524e-06,4.5851585595009074e-05,0.008116610557647268,0.006051573421286094,9.831293791934236e-05,0.027463099889243434,8.379997574446122e-05,0.09710120475853051,1.6589033123413964e-05,6.240165880387646e-05,3.2949913383692963e-09,1.0953773398295607e-08,1.9957239770593154e-06,2.9976549359495446e-07,3.2832344588745216e-09,0.0023873577213105734,4.490733049982587e-06,0.004319560665991646,1.3581595037650655e-11,7.097504807565228e-07,5.289546809739328e-07,1.1640540663133777e-10,0.003849176219853134,9.471090337608034e-05,4.448353506512898e-05,1.1694366530314802e-11,6.690434762307607e-05,4.364914267634126e-11,6.171655001885917e-14,2.2518862202804024e-08,2.4574876429808466e-07,9.827167462349494e-12,2.1342464793870086e-12,1.0746653303637112e-08,9.874110456695632e-11,3.5968695540775323e-09,2.120023600997459e-05,1.5032520373149041e-07,1.566657620833853e-09,8.854046550615473e-08,7.71255863448635e-12,3.7252672927326923e-08,2.5255724444519346e-09,1.6860373370611213e-07,1.7113811842382127e-10,5.3351313655756074e-09,1.0316353637553449e-05,0.0005016418114572757,1.262030902713866e-06,3.9271115633923123e-07,1.747074325062413e-05,2.523440077892376e-10
0.0001560257410649384,0.3140495441621352,3.76,0.0,0.21302343894600057,0.8136958684731852,0.20979301572898026,1.9668254480160675e-13,2.8379382304040896e-10,0.0019124042986728624,0.0005271353172860767,0.06795314861162868,0.0002658513287123661,0.3846029706019148,0.004049817849791461,0.32506559445655214,2.479354389127214e-06,3.6149967900548684e-06,4.6068208765877375e-05,0.00812247039993123,0.00613055112106484,9.849808359007135e-05,0.027620468138811857,8.423623229980744e-05,0.09841100767682852,1.66033147593808e-05,6.256150919502062e-05,3.306301981488466e-09,1.1098514686897123e-08,2.02195644843425e-06,3.0083657819702284e-07,3.302285282708962e-09,0.0024091587578337795,4.497578469483884e-06,0.004358762415181678,1.3663337087209271e-11,7.153314412631525e-07,5.306595755364487e-07,1.174216772928855e-10,0.003899544442083928,9.63408588964205e-05,4.4897712152497327e-05,1.1731707884545153e-11,6.784062559332155e-05,4.436348815862732e-11,6.252177642959856e-14,2.2558287582512454e-08,2.46961616130886e-07,9.851912419301063e-12,2.139619472224382e-12,1.0773839131946327e-08,9.966331109502983e-11,3.6150697282555615e-09,2.1555016815983935e-05,1.5160314554519112e-07,1.5799747994196567e-09,8.894623747147666e-08,7.841631707680161e-12,3.764977891709632e-08,2.5470157112590445e-09,1.7030426611275713e-07,1.7256273281776735e-10,5.371817816273393e-09,1.0432690389780446e-05,0.0005085546234605173,1.2794225173879146e-06,3.958701348527028e-07,1.7740623926962016e-05,2.5584447252280065e-10
0.00015697356712762788,0.3141703610963988,3.76,0.0,0.21115251862166612,0.8120428332005855,0.21146473072655664,1.9826295688901736e-13,2.85692519246551e-10,0.0019131749467703925,0.0005242587298220064,0.06830475376965395,0.0002656585202064017,0.3853687047821715,0.0040556915540221235,0.3264008522877115,2.460162979673191e-06,3.6077201970827438e-06,4.6282531702320405e-05,0.00812790566498466,0.006209822862607871,9.867945956562107e-05,0.027776174923552926,8.466768106598186e-05,0.09972601920209281,1.6617226164452357e-05,6.27170642141115e-05,3.3173542922143437e-09,1.1243720193924727e-08,2.0482658317815486e-06,3.018836131570842e-07,3.3211749307054898e-09,0.0024308942222120255,4.504211051899648e-06,0.0043978114608813415,1.3744426677593062e-11,7.208852102434224e-07,5.323376479925967e-07,1.1843367520388728e-10,0.003950146245317028,9.798176226300922e-05,4.531078413410464e-05,1.1768455209874207e-11,6.878019132384944e-05,4.5081714736659765e-11,6.332900608755215e-14,2.259694683545409e-08,2.4816438964496504e-07,9.876047175888495e-12,2.1448599497917425e-12,1.0800346249538949e-08,1.0058249671938579e-10,3.6331381494070624e-09,2.1911768607555325e-05,1.5287264142793618e-07,1.5932039395683354e-09,8.934880222122041e-08,7.971421907734705e-12,3.804634116026805e-08,2.5683168113342396e-09,1.7200350147850794e-07,1.7398033278338467e-10,5.408146471754909e-09,1.0548818651004665e-05,0.0005154765832581871,1.2968371511158106e-06,3.990146560169237e-07,1.8011333827846667e-05,2.593504384633808e-10
0.00015792139319031735,0.31429064329153894,3.76,0.0,0.2092990921344852,0.8103890237405976,0.2131354388348987,1.9984313616616448e-13,2.875823821609782e-10,0.0019139327362732437,0.0005214002097370709,0.06865455238134152,0.0002654674150806015,0.3861159332349407,0.004061393597965339,0.3277274388823969,2.4411238556381424e-06,3.600421779993863e-06,4.649455187363636e-05,0.008132918201288888,0.006289383307785636,9.885706481596869e-05,0.02793021381776731,8.509430623709327e-05,0.10104614946965385,1.6630768001530147e-05,6.286834629147264e-05,3.3281485917037303e-09,1.138937531711066e-08,2.0746494098169226e-06,3.029066294679942e-07,3.339902604878149e-09,0.002452562578057987,4.51063108860864e-06,0.004436704246375096,1.3824860073402358e-11,7.264115427870203e-07,5.339890485325165e-07,1.1944131108117606e-10,0.004000979351619334,9.963347229250734e-05,4.572272458884235e-05,1.1804611672379953e-11,6.972297517189839e-05,4.580375626075767e-11,6.413814877477447e-14,2.263483777770836e-08,2.4935706067227304e-07,9.899574677388182e-12,2.149968551751412e-12,1.0826177906792338e-08,1.0149857654566255e-10,3.651074805500136e-09,2.227045688162415e-05,1.5413356424238677e-07,1.6063437165207672e-09,8.974816553845774e-08,8.10191668180825e-12,3.8442314575554026e-08,2.5894736161800172e-09,1.737013328386708e-07,1.7539081623312132e-10,5.444115878455987e-09,1.0664723594465403e-05,0.0005224066796954622,1.3142722599575099e-06,4.0214431098715474e-07,1.8282831878657002e-05,2.6286140325392927e-10
0.00015886921925300682,0.31441039412869576,3.76,0.0,0.2074630155092108,0.8087345150448966,0.21480508903774165,2.0142369696176077e-13,2.894637795938219e-10,0.0019146775697737829,0.0005185597125133142,0.06900255565303635,0.0002652780036322875,0.38684485708596983,0.004066924579422622,0.3290454336942371,2.422236263079266e-06,3.5931017812476715e-06,4.6704266522320895e-05,0.008137509897506324,0.006369227118753008,9.9030898279738e-05,0.02808257879352618,8.551609240883076e-05,0.10237130869931525,1.6643940937299003e-05,6.301537814174188e-05,3.3386852368101373e-09,1.1535465412909604e-08,2.101104454611487e-06,3.039056614256181e-07,3.358467495007634e-09,0.002474162314032116,4.5168388942152806e-06,0.0044754372904420685,1.3904633503937138e-11,7.31910193922849e-07,5.356139257516608e-07,1.204444975631442e-10,0.00405204147410429,0.00010129584652177839,4.613350754397593e-05,1.1840180322171606e-11,7.066890784231738e-05,4.652954631733838e-11,6.494911412270682e-14,2.267195821608056e-08,2.5053960989528193e-07,9.922497940151432e-12,2.1549459332234798e-12,1.0851337432974065e-08,1.0241146722060147e-10,3.668879658809431e-09,2.263104714181721e-05,1.5538578860534812e-07,1.6193928238074763e-09,9.014433228335915e-08,8.233103479474489e-12,3.883765413969054e-08,2.6104840269816686e-09,1.7539765310949423e-07,1.7679408192456271e-10,5.479724680272304e-09,1.0780390553080497e-05,0.000529343907596906,1.331725315015261e-06,4.052586883564396e-07,1.8555077072936938e-05,2.6637686613827767e-10
0.0001598170453156963,0.3145296169544157,3.76,0.0,0.20564414556938385,0.8070793816386722,0.21647363061289354,2.0300344242219545e-13,2.9133568788252747e-10,0.0019154093472756794,0.0005157371904037269,0.06934877468063912,0.000265090275392162,0.38755567641934896,0.004072285116646002,0.33035491528967437,2.403499440278359e-06,3.585760440267e-06,4.6911673318090626e-05,0.008141682675119962,0.006449348958477561,9.920095996736623e-05,0.028233264151237506,8.593302460322672e-05,0.10370140718551173,1.6656745580280834e-05,6.315818277914561e-05,3.348964723201678e-09,1.1681975530956128e-08,2.1276282233727887e-06,3.048807561455236e-07,3.3768688207027613e-09,0.0024956919393676223,4.522834806305311e-06,0.004514007173963527,1.3983743325692293e-11,7.373809215113759e-07,5.372124278136758e-07,1.2144314883032072e-10,0.004103330318650934,0.00010296874143688967,4.6543107390568373e-05,1.187516420859705e-11,7.161792032006937e-05,4.725901850878272e-11,6.576181002694344e-14,2.270830605689415e-08,2.5171200935421965e-07,9.944819926742785e-12,2.159792737597975e-12,1.08758281094006e-08,1.0332108667146051e-10,3.6865526659553366e-09,2.299350490863967e-05,1.5662919387758122e-07,1.6323500044891099e-09,9.053730684401534e-08,8.364969756407687e-12,3.923231571063636e-08,2.6313460250668043e-09,1.770923552847559e-07,1.7819003039766748e-10,5.514971610203826e-09,1.0895804987814227e-05,0.0005362872668857386,1.3491938002174623e-06,4.0835739075599707e-07,1.8828028466147174e-05,2.698963292498134e-10
0.00016076487137838577,0.31464831508150104,3.76,0.0,0.2038423398650505,0.8054236976531797,0.21814101310537795,2.0458228451400762e-13,2.9319805918468785e-10,0.0019161279685517574,0.0005129325929029529,0.06969322046157055,0.00026490421895571223,0.38824859036004217,0.0040774758446762436,0.33165596144814946,2.38491261285383e-06,3.578397996139679e-06,4.7116770687185945e-05,0.008145438486282871,0.006529743492135504,9.936724997306467e-05,0.0283822644845246,8.634508890076795e-05,0.10503635531042464,1.6669182590763644e-05,6.329678354805833e-05,3.358987512131036e-09,1.1828890851720164e-08,2.1542179702281206e-06,3.058319575827526e-07,3.395105841999823e-09,0.002517149981630464,4.528619180602697e-06,0.004552410533632466,1.4062186058868807e-11,7.428234891686482e-07,5.38784702339067e-07,1.224371804867027e-10,0.00415484358486137,0.00010465201264152467,4.695149883418866e-05,1.1909566439579052e-11,7.256994383428093e-05,4.799210628892025e-11,6.657614557303883e-14,2.274387921822646e-08,2.528742336133998e-07,9.96654368150722e-12,2.16450962620284e-12,1.0899653306775023e-08,1.0422735394079744e-10,3.704093792880065e-09,2.3357795732767025e-05,1.578636635072861e-07,1.6452140441263185e-09,9.092709480979591e-08,8.49750297928974e-12,3.9626255111808e-08,2.6520576596859985e-09,1.7878533347508237e-07,1.7957856474240852e-10,5.549855459847593e-09,1.1010952514818135e-05,0.0005432357625784914,1.366675212305323e-06,4.114400283347391e-07,1.9101645193283625e-05,2.7341929813885614e-10
0.0001616179148348063,0.31475469749832663,3.76,0.0,0.20223518755367997,0.8039331722425815,0.21964062486649882,2.060033149588197e-13,2.948665922423996e-10,0.0019167633953834618,0.000510423738413381,0.07000171454198802,0.0002647381873175234,0.3888570675300126,0.0040820028532118175,0.3328197542914349,2.368312064545773e-06,3.5717539490158327e-06,4.729938207852747e-05,0.008148463850492487,0.006602327318762277,9.951368609597541e-05,0.02851491987553902,8.671177345707076e-05,0.10624188107763806,1.6680062142210055e-05,6.341794957064551e-05,3.3677889573438667e-09,1.1961448798369737e-08,2.1782028761982273e-06,3.0666764925159454e-07,3.411378053119889e-09,0.002536399815152692,4.53364456845035e-06,0.004586828448387833,1.413221122788026e-11,7.476975272954313e-07,5.40177446501282e-07,1.2332779074811195e-10,0.004201395498288836,0.00010617570835794877,4.7317997319341025e-05,1.1940033605452527e-11,7.342928281061164e-05,4.865492152438111e-11,6.731037414387981e-14,2.2775231028956984e-08,2.539115226455597e-07,9.985586168487634e-12,2.1686443119164645e-12,1.0920529874937289e-08,1.0504006247737317e-10,3.7197680069077523e-09,2.3687196289939193e-05,1.589669504550241e-07,1.6567110465968074e-09,9.127518316185324e-08,8.617342768546544e-12,3.998014655538599e-08,2.6705679679931946e-09,1.8030745236712298e-07,1.808218266028555e-10,5.580939564496433e-09,1.111434533131349e-05,0.0005494929825119445,1.3824174781458332e-06,4.1420033713508184e-07,1.9348435407859458e-05,2.7659255957021526e-10
0.00016247095829122682,0.3148606599316104,3.76,0.0,0.2006416398314156,0.8024423139716714,0.2211392207793718,2.0742375931513905e-13,2.965273609120179e-10,0.0019173880087015951,0.0005079293223143006,0.07030878897694563,0.0002645734902538678,0.38945134541450754,0.004086393336436228,0.33397683221046137,2.3518317996308557e-06,3.565093171575642e-06,4.748011996664922e-05,0.008151154552226059,0.006675123823718093,9.965706757661055e-05,0.028646202792722186,8.707449436718883e-05,0.10745119736728267,1.6690644927029943e-05,6.353574717389741e-05,3.376383307804531e-09,1.2094311943047613e-08,2.2022369754975313e-06,3.074840661305804e-07,3.4275160269033754e-09,0.002555589445160962,4.538499215512492e-06,0.0046211064395387,1.4201690677123535e-11,7.525483935255909e-07,5.415491724935447e-07,1.2421453277870916e-10,0.004248125637838464,0.0001077075845427339,4.768347884772721e-05,1.1970034223414567e-11,7.429095549809951e-05,4.9320562765982416e-11,6.804578989624053e-14,2.280595225404857e-08,2.5494053860020244e-07,1.000414889726399e-11,2.1726748102933295e-12,1.094087272777401e-08,1.0584993398750058e-10,3.735335316029369e-09,2.4018028673080037e-05,1.600628242479418e-07,1.6681307784839974e-09,9.16206970473651e-08,8.737703519614647e-12,4.0333385471952837e-08,2.688953549125252e-09,1.8182801211776788e-07,1.8205893573639563e-10,5.6117279048449625e-09,1.1217500187885352e-05,0.0005557528444885446,1.3981663945389453e-06,4.169470297082314e-07,1.9595701865681278e-05,2.797679034451586e-10
0.00016332400174764734,0.31496620470576003,3.76,0.0,0.1990615945648591,0.8009511759416181,0.22263676469285945,2.088436012038322e-13,2.9818033683695994e-10,0.0019180017328632554,0.0005054493039581367,0.07061445155475674,0.0002644101176065026,0.3900315669015816,0.004090647797855248,0.33512725007498556,2.3354712334393874e-06,3.558415833927847e-06,4.765898342344706e-05,0.008153512087406967,0.006748129124783608,9.979739510261426e-05,0.028776109978110143,8.743324258486299e-05,0.10866423908395534,1.6700931435987166e-05,6.365019403869347e-05,3.3847710034853243e-09,1.2227469321674317e-08,2.22631824774613e-06,3.0828124985468736e-07,3.4435192450840527e-09,0.0025747178410476987,4.543183432505358e-06,0.004655242185930291,1.4270621973522911e-11,7.573759195016416e-07,5.428999868186268e-07,1.2509734839908138e-10,0.00429503231222108,0.00010924753394975063,4.804792572403699e-05,1.1999570475126415e-11,7.515491234620312e-05,4.9988981297761833e-11,6.878232594668423e-14,2.2836041496036874e-08,2.5596126652167384e-07,1.0022234166979306e-11,2.1766016209875342e-12,1.0960684421793953e-08,1.0665691214556281e-10,3.750795677419831e-09,2.4350267836629593e-05,1.611512056201509e-07,1.6794724138946248e-09,9.196363974509332e-08,8.858576120422134e-12,4.068594022501193e-08,2.7072130770065494e-09,1.8334693611083232e-07,1.832898242133448e-10,5.642219770092262e-09,1.1320406941956342e-05,0.0005620146356420844,1.413920167996592e-06,4.1967982771717286e-07,1.9843414990933835e-05,2.82944974264614e-10
0.00016417704520406786,0.315071334126934,3.76,0.0,0.19749495016561947,0.7994598109493771,0.2241332206570529,2.1026287069599537e-13,2.998254749798906e-10,0.001918604491675459,0.0005029836416564158,0.07091870999252609,0.00026424805865668717,0.3905978741488414,0.004094766753535555,0.3362710621824862,2.319229776167996e-06,3.5517221052851514e-06,4.783597157492895e-05,0.008155537975379915,0.006821339342751529,9.993466949018407e-05,0.02890463838856217,8.778800944483527e-05,0.10988094121931415,1.6710922165050055e-05,6.376130808897224e-05,3.39295251097943e-09,1.2360909941359244e-08,2.2504446696628658e-06,3.090592445187499e-07,3.4593871953525365e-09,0.002593783985677138,4.547697546347929e-06,0.00468923340768618,1.4339002713697363e-11,7.621799381643769e-07,5.442299956132064e-07,1.2597618049012786e-10,0.004342113825801569,0.00011079544874058383,4.841132048526019e-05,1.2028644508662632e-11,7.60211039869384e-05,5.066012833842932e-11,6.951991532448407e-14,2.286549738502954e-08,2.569736922457221e-07,1.0039844319831916e-11,2.1804252526384375e-12,1.0979967553425233e-08,1.0746094147997993e-10,3.7661490457772496e-09,2.4683888763474133e-05,1.622320170649245e-07,1.6907351452789272e-09,9.230401431408232e-08,8.979951469241146e-12,4.1037779334937744e-08,2.725345255175479e-09,1.8486414793787354e-07,1.84514425062032e-10,5.672414499975932e-09,1.1423055556702202e-05,0.0005682776473191254,1.4296770156288148e-06,4.223984548169214e-07,2.0091545288622257e-05,2.861234183394328e-10
