Time (s),Volume (m^3),N2,Ne,C2H6(1),O2(2),H2O(3),C(4),CH(5),CH3(18),C2H5(31),CH4(30),H(6),C2H4(29),HO2(12),H2(9),C2H5O2(40),CH3O2(36),C2H3(28),H2O2(13),C2H2(22),OH(8),CH2O(19),HCO(16),CO(14),O(7),CH2CHO(34),C2H5O(43),C2H(21),HCCO(20),C2H5O(101),C3H6(221),C3H6(74),CH3O(26),CH2CO(27),C3H6(55),C3H7(218),C3H7(49),C2H2O(140),CO2(15),C#CC(416),C3H5(219),C2H4(47),C3H4(2022),C3H4(2032),S(1627),CH2(S)(24),CH2(T)(17),S(3168),CH2O2(165),CHO2(212),C2H2O(189),CH3CO(33),C3H3(2030),C4H7(59),C4H7(2027)
1.8477566874768943e-07,0.07257207183519422,3.76,0.0,0.6610184577111425,0.9999838657256563,5.302739419342474e-06,3.259493974278067e-20,2.3558898159647052e-15,0.00011432749585315261,2.7438022544305155e-05,3.4845065485851865e-05,6.847073656432706e-06,5.0992188460318554e-05,1.1790142714649931e-05,3.264088504825335e-05,2.754686105088186e-07,4.846011979158355e-07,9.12005467180893e-11,1.4655627739211215e-07,3.053171510531444e-11,6.625290593648732e-07,6.201172234424312e-07,8.143082380814981e-11,8.097389430439975e-10,2.8381522923135695e-07,4.8750166730524557e-11,7.561149788678005e-12,2.8905908978029854e-18,3.944915022116589e-17,7.2163105146605e-11,5.122311574268515e-16,7.524356959648494e-11,2.353036650569546e-09,1.1992831619762031e-11,1.8462955064864533e-18,4.562747130192793e-13,8.530468537676427e-12,2.2273237575378953e-18,1.211040022553197e-09,7.454689313508944e-17,7.485405045285174e-15,3.4584989845299405e-15,6.434367861774742e-17,6.171283996392117e-23,5.509585210460142e-23,1.9548373516864042e-11,2.553949119410186e-11,2.2361529561669364e-15,7.05702322391373e-16,1.6972150468556913e-12,1.1640276483967492e-18,1.1115589489112163e-16,1.2514184444393558e-20,9.037276698281364e-17,1.0792831076728696e-18
1.938780104407754e-07,0.07257219691835975,3.76,0.0,0.6610055404011177,0.9999819413650289,6.085582569792581e-06,3.809254821872075e-20,2.5325371385698828e-15,0.00011845720459132562,2.9674473633703296e-05,3.804131285555336e-05,7.439554874548794e-06,5.794806782984504e-05,1.3185379476836434e-05,3.732800709263223e-05,2.9858347854533043e-07,5.029798332148163e-07,1.1346982385671323e-10,1.7062435258352067e-07,3.996112575725136e-11,7.219205592100674e-07,6.787635134875992e-07,1.000433993790969e-10,9.85158018983513e-10,3.092446785152608e-07,6.269482927314584e-11,8.179225238934309e-12,4.149026225511985e-18,5.910615294037137e-17,7.817442906944447e-11,6.572837233880374e-16,9.334101902010038e-11,2.5109641827394404e-09,1.6241283426415937e-11,2.3635548408262753e-18,5.396398765382994e-13,1.0067389468041839e-11,2.9717043882175063e-18,1.429533627319567e-09,1.0638435633832857e-16,1.0205037891666594e-14,3.930555351599178e-15,9.218319534752161e-17,8.81020109498766e-23,7.565170830720368e-23,2.1929614585058804e-11,2.8654517295474714e-11,2.515456618252122e-15,7.931295996509598e-16,1.9045244514689457e-12,1.576232634490167e-18,1.469762412844653e-16,1.9747279870537143e-20,1.2887306472422848e-16,1.53899443333085e-18
2.0298035213386137e-07,0.07257232795699838,3.76,0.0,0.660992014659726,0.9999798752693952,6.936609588588798e-06,4.434080581040399e-20,2.7237255413785327e-15,0.00012247475817201415,3.1965616492223505e-05,4.1349719188106346e-05,8.047921834788077e-06,6.545610419863285e-05,1.46828126201268e-05,4.240916439013937e-05,3.222893443074929e-07,5.208579543591092e-07,1.39649408588014e-10,1.9758062111758506e-07,5.162763602315555e-11,7.830498280878436e-07,7.397930422586017e-07,1.2179065751603558e-10,1.188823210946639e-09,3.353935037607068e-07,7.960064222123239e-11,8.812705835638627e-12,5.848242204588837e-18,8.679880427542156e-17,8.43574808843365e-11,8.328862888270979e-16,1.1459283297468742e-10,2.6769265850338124e-09,2.1668070831477e-11,2.9886341797635053e-18,6.328233067124054e-13,1.1782129677046252e-11,3.909561765068726e-18,1.6739651539655866e-09,1.4922205716661837e-16,1.370644512105433e-14,4.4401486892338e-15,1.2983485211573776e-16,1.2362153557487778e-22,1.0232378042640459e-22,2.4449718092576082e-11,3.195928503826741e-11,2.8122535398669097e-15,8.859809984464672e-16,2.1245146499689214e-12,2.1027258219621144e-18,1.9191794608560523e-16,3.048388654414241e-20,1.80566146303886e-16,2.1562064952371252e-18
2.1208269382694734e-07,0.0725724650893515,3.76,0.0,0.6609778704559018,0.9999776640229245,7.857738924616337e-06,5.143145497241535e-20,2.930839252875045e-15,0.00012638356501603232,3.4308304394500834e-05,4.4767282610623915e-05,8.6712660247464e-06,7.352930059760581e-05,1.6284759438288977e-05,4.789446971304906e-05,3.46552637648667e-07,5.382506554290449e-07,1.7016988308175606e-10,2.2764991426797453e-07,6.591309579284214e-11,8.458300573881421e-07,8.031911609871253e-07,1.4701131582958242e-10,1.4239593969663946e-09,3.62221247105547e-07,9.988873673935649e-11,9.460756933173325e-12,8.10806450521127e-18,1.2515160907844695e-16,9.070695248900507e-11,1.0433572854768502e-15,1.3935320110884735e-10,2.851461725105917e-09,2.8515829763609348e-11,3.736620501603766e-18,7.363585232184308e-13,1.3683976130063391e-11,5.077781280293222e-18,1.9458708140787276e-09,2.0603714051799221e-16,1.8159553916419363e-14,4.988177402403992e-15,1.8003708605514958e-16,1.707463500556593e-22,1.3650524152659672e-22,2.7106392703012694e-11,3.545275600310679e-11,3.126458718774791e-15,9.842289968488876e-16,2.3571245719373e-12,2.7670338066197874e-18,2.4772207882471487e-16,4.612495489233831e-20,2.4895882218458873e-16,2.97277776856136e-18
2.211850355200333e-07,0.07257260844568623,3.76,0.0,0.6609630983990212,0.9999753044151906,8.850792686790158e-06,5.946492872971658e-20,3.155263228868595e-15,0.0001301869590153473,3.669949068744206e-05,4.8291093564109926e-05,9.308707670375195e-06,8.217990792851296e-05,1.7993367960105404e-05,5.379344794291908e-05,3.7134084894727204e-07,5.551727032440896e-07,2.054801111713694e-10,2.6106447269172523e-07,8.324018617540579e-11,9.101775203102634e-07,8.689463387772894e-07,1.7605863445477292e-10,1.694036345039084e-09,3.896887338308271e-07,1.2401016790502412e-10,1.0122572789707586e-11,1.1072048623303272e-17,1.7744425389512351e-16,9.721791400651145e-11,1.2933207982530554e-15,1.6799445640279769e-10,3.035091573036363e-09,3.706059069918862e-11,4.623657162123127e-18,8.507679488456336e-13,1.578197463049742e-11,6.517823532806736e-18,2.2467784736295118e-09,2.804044866215095e-16,2.3759983513965133e-14,5.5754909021214845e-15,2.461063580288925e-16,2.324492240130958e-22,1.798150332378138e-22,2.989707947840951e-11,3.9133647729939066e-11,3.457963055524988e-15,1.0878387645769776e-15,2.6022772360954482e-12,3.595920810889962e-18,3.163529984431427e-16,6.852384449588171e-20,3.382361579095291e-16,4.038661193141721e-18
2.3028737721311928e-07,0.07257275814852063,3.76,0.0,0.6609476897176018,0.9999727934346506,9.917500080038785e-06,6.855043171057749e-20,3.398378052206644e-15,0.00013388820028002632,3.913622664086186e-05,5.191833271161287e-05,9.959395144789425e-06,9.141944913937086e-05,1.981062206640594e-05,6.011505473033507e-05,3.9662250618836006e-07,5.716385408029167e-07,2.4604608402865636e-10,2.9806373996100014e-07,1.0407408560505678e-10,9.760114947219434e-07,9.370500882482639e-07,2.0929954324765404e-10,2.0027783856819353e-09,4.177580451225543e-07,1.524452847451406e-10,1.079737588973444e-11,1.491046781047747e-17,2.4772632647721196e-16,1.038858006169645e-10,1.5877008136353582e-15,2.0090665856743975e-10,3.228321270242463e-09,4.7614046306822376e-11,5.6669238932967304e-18,9.765622457864301e-13,1.808491599922547e-11,8.275977593316474e-18,2.5782058776348303e-09,3.7657651707003233e-16,3.0731249822750964e-14,6.202891347241119e-15,3.3202180411844487e-16,3.1226737007602626e-22,2.3411968129403235e-22,3.281898940230881e-11,4.3000473036484153e-11,3.806637056192924e-15,1.1967693027328947e-15,2.859882342751695e-12,4.619608733986919e-18,4.0001181098251456e-16,1.0010035110942421e-19,4.533446263440545e-16,5.412896291366471e-18
2.3938971890620525e-07,0.0725729143128881,3.76,0.0,0.6609316362384678,0.9999701282622582,1.1059500753422047e-05,7.880596633210081e-20,3.66155538859149e-15,0.00013749047585095086,4.161565937393765e-05,5.5646268873100415e-05,1.0622504395941065e-05,0.00010125874286407136,2.1738346515523422e-05,6.686769476665352e-05,4.223671528854628e-07,5.876622904813064e-07,2.9234973093089677e-10,3.3889415404366547e-07,1.2892402946370646e-10,1.043254188642949e-06,1.007496888589352e-06,2.471137383686074e-10,2.354173689895924e-09,4.463924917613895e-07,1.8570294494157745e-10,1.1484416285693406e-11,1.9823431691696853e-17,3.409434087612889e-16,1.1070639942525895e-10,1.9317135961066213e-15,2.3849715180221637e-10,3.4316383606963588e-09,6.052576623663082e-11,6.884610469186159e-18,1.1142397953233242e-12,2.0601324856996597e-11,1.0403601774400983e-17,2.941659183365156e-09,4.99568253162881e-16,3.9326997504778183e-14,6.871135338964373e-15,4.4251696613091114e-16,4.1437345875195935e-22,3.0155557593883404e-22,3.5869137956050415e-11,4.705157592609765e-11,4.172334240775891e-15,1.3109744908572282e-15,3.1298386403468018e-12,5.871992141606915e-18,5.011489564440274e-16,1.4397606714057989e-19,6.000787524105111e-16,7.164642931393886e-18
2.4849206059929125e-07,0.07257307704657624,3.76,0.0,0.6609149303663568,0.9999673062652072,1.2278348064976833e-05,9.035827928291194e-20,3.946153662865919e-15,0.00014099690038878404,4.413502984688251e-05,5.94722569851744e-05,1.1297238390181878e-05,0.00011170792655480657,2.377821188234124e-05,7.405923968716732e-05,4.4854532673080956e-07,6.032577571071561e-07,3.448877084417833e-10,3.83808936262434e-07,1.5834476107370062e-10,1.1118306679258206e-06,1.080284106593963e-06,2.898927585137844e-10,2.752483104020612e-09,4.755565885889056e-07,2.2431959287215425e-10,1.2182970955217045e-11,2.6044125524660064e-17,4.630744095239666e-16,1.1767583628739514e-10,2.330858019148143e-15,2.8119010293155773e-10,3.6455121980853606e-09,7.618534686027752e-11,8.29588346809252e-18,1.2642863135758889e-12,2.3339451337322515e-11,1.2957352062498011e-17,3.338631765856371e-09,6.552474062943166e-16,4.9833249038211245e-14,7.580935569561622e-15,5.831785804763417e-16,5.436508766188019e-22,3.8455199522369616e-22,3.904437618480109e-11,5.128516348144927e-11,4.55489428343273e-15,1.4304040405530301e-15,3.4120360273907852e-12,7.390847052213877e-18,6.224760571921404e-16,2.0413367795706641e-19,7.851709595884099e-16,9.374253381071012e-18
2.5759440229237724e-07,0.07257324645036889,3.76,0.0,0.6608975650639567,0.9999643249907998,1.3575512266084572e-05,1.0334273137989627e-19,4.25351424094337e-15,0.0001444105168469382,4.669167091018224e-05,6.339373608454144e-05,1.1982826569726127e-05,0.00012277647912452391,2.5931739413914794e-05,8.16970456169117e-05,4.751285388926991e-07,6.184384309762723e-07,4.0417017727498115e-10,4.3306787743127373e-07,1.9293787226517127e-10,1.1816687858064486e-06,1.155411916127773e-06,3.3803904968113915e-10,3.2022485020606137e-09,5.052160296574501e-07,2.6885821730946956e-10,1.2892343176088893e-11,3.3842161059652145e-17,6.212799792710206e-16,1.247905629508667e-10,2.7909060155435746e-15,3.294260245380949e-10,3.870393510610771e-09,9.502448531087192e-11,9.920853412057091e-18,1.4271746051419246e-12,2.630726524769877e-11,1.5999400348981324e-17,3.770603266860687e-09,8.504293413965352e-16,6.257066239081059e-14,8.33296243016149e-15,7.60552470036787e-16,7.057730350573203e-22,4.858541698809259e-22,4.2341419906825185e-11,5.569933472532427e-11,4.954145801410602e-15,1.5550043457360863e-15,3.706357447222027e-12,9.218032469780457e-18,7.6697694656296375e-16,2.8560303685968004e-19,1.016384348985898e-15,1.213437924618228e-17
2.6669674398546324e-07,0.07257342261827948,3.76,0.0,0.6608795338323579,0.999961182160437,1.4952383607724694e-05,1.1790315843253993e-19,4.584958348114536e-15,0.00014773429713551273,4.928300540427833e-05,6.740822731446361e-05,1.2678524322234699e-05,0.00013447324311440694,2.8200305804075013e-05,8.978797036864346e-05,5.020892538791897e-07,6.332174908081522e-07,4.707195735154789e-10,4.86937120975784e-07,2.3335303301919794e-10,1.2526991141895093e-06,1.2328832164746101e-06,3.9196502473704245e-10,3.708300627117873e-09,5.353376639893218e-07,3.1990720431787827e-10,1.3611861915976012e-11,4.352701955833152e-17,8.240617645628774e-16,1.3204734440304987e-10,3.3178918049026913e-15,3.8366128738742257e-10,4.106714090255768e-09,1.1751896913617765e-10,1.1780537778011934e-17,1.603364435794342e-12,2.951245209289988e-11,1.9597637622498017e-17,4.2390388610035154e-09,1.0929767214600345e-15,7.789678921641098e-14,9.127845573946674e-15,9.82256531040221e-16,9.07286600768378e-22,6.085464037310095e-22,4.575687687082513e-11,6.029210721101556e-11,5.369908839046237e-15,1.6847192493770794e-15,4.012680632658766e-12,1.1399683814558698e-17,9.37917495729835e-16,3.9467704043010007e-19,1.302607913305051e-15,1.5551107390380304e-17
2.7579908567854924e-07,0.07257360563778147,3.76,0.0,0.6608608306919215,0.9999578756637302,1.6410275370055453e-05,1.3419167733216978e-19,4.941784140147074e-15,0.00015097114278145063,5.190654430437855e-05,7.151333195387222e-05,1.3383612461163042e-05,0.0001468064463954411,3.0585147888252025e-05,9.833839029835366e-05,5.294008699055404e-07,6.476078066421904e-07,5.450693809403475e-10,5.456889429675184e-07,2.8028910996392147e-10,1.3248548766408086e-06,1.3127035498917368e-06,4.520921223014038e-10,4.27576640096733e-09,5.658894718853739e-07,3.780790986394431e-10,1.4340881233370903e-11,5.5451565973489944e-17,1.0814321891106137e-15,1.39443246224926e-10,3.918099099097631e-15,4.4436762537928517e-10,4.3548865988671325e-09,1.4419057442796575e-10,1.3896817204386558e-17,1.7933024990465076e-12,3.296241100968751e-11,2.3825862296340975e-17,4.745388720692911e-09,1.3919036604227653e-15,9.620832673622886e-14,9.96617543433102e-15,1.2571008183751052e-15,1.1556985438309068e-21,7.560757673772406e-22,4.9287270744731585e-11,6.506144069434656e-11,5.801997159596693e-15,1.8194907447479003e-15,4.330879662981147e-12,1.3986397606351283e-17,1.138854402512538e-15,5.391605109686939e-19,1.6539536347225895e-15,1.974511846353341e-17
2.8490142737163523e-07,0.07257379559003309,3.76,0.0,0.6608414501635478,0.999954403552729,1.7950426816990835e-05,1.523683731309081e-19,5.325263984511006e-15,0.00015412388558977273,5.455988490538769e-05,7.570672946887335e-05,1.4097396715525333e-05,0.00015978372341361903,3.3087367259764616e-05,0.00010735421682405036,5.570376997095946e-07,6.616219427113241e-07,6.277629118800235e-10,6.096015290608941e-07,3.344951741056612e-10,1.3980718829729671e-06,1.3948810186845364e-06,5.188498696722891e-10,4.910075684467092e-09,5.968405417156959e-07,4.440092867018052e-10,1.5078779692471527e-11,7.001561826802894e-17,1.4050943325706708e-15,1.469756223071779e-10,4.598049180718487e-15,5.120316360899402e-10,4.6153044906164885e-09,1.7560886616784666e-10,1.629239462559553e-17,1.997422469083221e-12,3.666425459656062e-11,2.876395790935766e-17,5.291087659313841e-09,1.7574841867423992e-15,1.1794335666913908e-13,1.0848504704743686e-14,1.5952146971215847e-15,1.459566762074029e-21,9.322755295552526e-22,5.292906329953126e-11,7.000525773979623e-11,6.25022031088069e-15,1.959259597533211e-15,4.6608263105467866e-12,1.7033406773197167e-17,1.3736430058011579e-15,7.286554766315923e-19,2.0818550308285335e-15,2.4852862610544048e-17
2.9400376906472123e-07,0.0725739925500981,3.76,0.0,0.6608213872503456,0.9999507640362671,1.9574006077558415e-05,1.7260102084567375e-19,5.736642587015785e-15,0.00015719528831033714,5.724070904226248e-05,7.998617558641845e-05,1.4819207227858164e-05,0.00017341213598847714,3.5707934808781235e-05,0.000116840912613645,5.849749517642943e-07,6.752721603334045e-07,7.193521035749372e-10,6.789587483723246e-07,3.967713987669134e-10,1.4722884652479603e-06,1.4794262021089915e-06,5.926749551394832e-10,5.616967474663325e-09,6.281610471299713e-07,5.183546144871308e-10,1.5824959790970177e-11,8.766955749374047e-17,1.8086313765349073e-15,1.546421029377817e-10,5.364488519600466e-15,5.871542798469581e-10,4.8883420338350945e-09,2.1239289520594329e-10,1.8990752847817742e-17,2.216145139010319e-12,4.062481021646053e-11,3.449805489232712e-17,5.877554932067656e-09,2.2013648072878314e-15,1.4358356499323164e-13,1.1775349775786442e-14,2.008181006288597e-15,1.8285941304156327e-21,1.1413882029548246e-21,5.667867529845472e-11,7.512146251171604e-11,6.714385412392445e-15,2.1039658926627275e-15,5.002391264441021e-12,2.0600746023486303e-17,1.6464437147867057e-15,9.748864246294948e-19,2.599166751605811e-15,3.1027747604880525e-17
3.0310611075780723e-07,0.07257419658716167,3.76,0.0,0.6608006374196893,0.9999469554744199,2.1282112955783304e-05,1.9506483963491082e-19,6.1771354620580735e-15,0.0001601880453141728,5.994678134133822e-05,8.434950038999116e-05,1.5548398059285506e-05,0.00018769819367440646,3.844769518504502e-05,0.0001268035074475839,6.131887118376872e-07,6.8857042083736e-07,8.203963356278245e-10,7.540499243914156e-07,4.679698493906717e-10,1.5474454150556955e-06,1.566352073394643e-06,6.740103147347584e-10,6.402495529205497e-09,6.598222246359005e-07,6.017919533711615e-10,1.6578847396083823e-11,1.0891796128636576e-16,2.30770500495929e-15,1.6244058293923975e-10,6.224374173202503e-15,6.702503800557078e-10,5.174354414312529e-09,2.5521278718400274e-10,2.201610468348715e-17,2.4498786307376087e-12,4.485062252434448e-11,4.1120675657798857e-17,6.506194176863331e-09,2.736680948970439e-15,1.736564366758266e-13,1.2747192127893058e-14,2.509177155404181e-15,2.2737258557235943e-21,1.3880890376223192e-21,6.053250471745434e-11,8.040795789294289e-11,7.194298750334092e-15,2.2535495298126647e-15,5.355445253390353e-12,2.4753406881292153e-17,1.961727185699735e-15,1.2920692889406168e-18,3.2202647675846964e-15,3.8441334211094976e-17
3.122084524508932e-07,0.07257440776474193,3.76,0.0,0.6607791965856634,0.9999429763730752,2.3075781670573204e-05,2.199420577497146e-19,6.647927201194118e-15,0.00016310478328275817,6.267594749877233e-05,8.879460643731953e-05,1.628434670073589e-05,0.0002026478736925679,4.130737118510562e-05,0.00013724661376074058,6.416559248559722e-07,7.0152838852917e-07,9.314612730881133e-10,8.351696030720787e-07,5.489951673755294e-10,1.6234859219973094e-06,1.6556739171361786e-06,7.633042373668272e-10,7.273033414001102e-09,6.917963515038255e-07,6.950167261676529e-10,1.7339891191184006e-11,1.3432324248576194e-16,2.9202620850801205e-15,1.7036921015792232e-10,7.184860700222051e-15,7.618481270906897e-10,5.473677914759133e-09,3.047912197851014e-10,2.539334817988592e-17,2.6990186601222487e-12,4.934795724072105e-11,4.873086969403093e-17,7.1783934792881555e-09,3.378177055430011e-15,2.0873742009117592e-13,1.3764479688747283e-14,3.1131230600036136e-15,2.8072498571282318e-21,1.6775090129157111e-21,6.448694309259525e-11,8.586265983600069e-11,7.689767235456108e-15,2.407950661665354e-15,5.719859979990208e-12,2.9561482015882994e-17,2.3242784875656445e-15,1.6973281227277466e-18,3.961146670696988e-15,4.728453280797707e-17
3.213107941439792e-07,0.0725746261408971,3.76,0.0,0.6607570610918848,0.9999388253786161,2.4955983526888994e-05,2.474214743367435e-19,7.150170364285595e-15,0.00016594806191296655,6.542613258287379e-05,9.331946690026333e-05,1.7026453589498626e-05,0.00021826664043978977,4.428756806448751e-05,0.00014817444186708526,6.703543770325318e-07,7.141574337098606e-07,1.0531177393136484e-09,9.226173183034124e-07,6.408051504798544e-10,1.7003555133183367e-06,1.747409247271601e-06,8.610094913847628e-10,8.235278974445481e-09,7.240567239590681e-07,7.987414045556098e-10,1.8107562133967546e-11,1.6450927675249191e-16,3.6667488991110114e-15,1.7842637445742355e-10,8.253287529442928e-15,8.624885877640822e-10,5.786630165102155e-09,3.619047857194469e-10,2.9148023379074436e-17,2.9639488520385707e-12,5.4122806024109214e-11,5.743433302985355e-17,7.89552554518847e-09,4.142330117170484e-15,2.494520564862919e-13,1.4827628151189846e-14,3.836835808096249e-15,3.442899997216564e-21,2.015256963325013e-21,6.853839111387819e-11,9.148350979490278e-11,8.200599658841495e-15,2.5671100687535895e-15,6.0955089200365495e-12,3.510029857506439e-17,2.739199846526608e-15,2.211163604782853e-18,4.83953166222366e-15,5.776879609938096e-17
