Time (s),Volume (m^3),N2,Ne,C2H6(1),O2(2),H2O(3),C(4),CH(5),CH3(18),C2H5(31),CH4(30),H(6),C2H4(29),HO2(12),H2(9),C2H5O2(40),CH3O2(36),C2H3(28),H2O2(13),C2H2(22),OH(8),CH2O(19),HCO(16),CO(14),O(7),CH2CHO(34),C2H5O(43)
1.0854707501553898e-11,0.1071187823253514,3.76,0.0,0.5792407984760904,0.9999999851207882,3.4897759164667524e-15,3.912778154049296e-25,3.055630974109542e-15,5.188707682536834e-06,3.941029558810244e-08,3.4800021716365226e-10,2.4275616437144527e-08,5.994654081808165e-11,1.4867205833141168e-08,1.861936939981694e-11,1.3144043346180113e-13,4.935674543016072e-12,6.753934190081278e-20,8.694987959953257e-14,1.9589236534384702e-23,6.793616519842708e-12,4.6989417146707206e-12,1.2742026341587589e-18,2.6275736865568646e-18,2.1971017200786657e-12,3.196746354632228e-24,1.0548297331673195e-14
1.291613563249382e-11,0.10711879230353936,3.76,0.0,0.5792402981684783,0.9999999822922506,5.8783463010333885e-15,7.244351672937273e-25,4.323904922261588e-15,6.174016760218454e-06,4.696393041724984e-08,4.927245442212459e-10,2.8894613995023577e-08,8.496133730500862e-11,1.7690763671921882e-08,2.6368247705491628e-11,1.8611883573909644e-13,6.9849728359476e-12,1.1418619067724993e-19,1.2311076995468075e-13,3.931564336505175e-23,9.619248652193372e-12,6.653200363669921e-12,2.145973930212217e-18,4.426886076068032e-18,3.0898615028003375e-12,6.4183790315691135e-24,1.485667792416632e-14
1.4977563763433743e-11,0.10711880228179839,3.76,0.0,0.5792397978348462,0.9999999794628163,9.165215562995081e-15,1.2305201294942646e-24,5.810849034685433e-15,7.159299193378737e-06,5.453961975907272e-08,6.625476644246936e-10,3.35164465195709e-08,1.1435796498523669e-10,2.0514357503818597e-08,3.546386119209255e-11,2.502878514413165e-13,9.38795821043228e-12,1.78683520676054e-19,1.6554320664585813e-13,7.114565117198738e-23,1.2935093721032889e-11,8.946421502847827e-12,3.345342989883249e-18,6.9035240715468816e-18,4.134398195456142e-12,1.1619162332418978e-23,1.9872730624084553e-14
1.910042002531359e-11,0.10711882223853082,3.76,0.0,0.5792387970895209,0.9999999738012588,1.900742346795917e-14,2.9803194677104376e-24,9.439214593016244e-15,9.129784129832465e-06,6.975711236708088e-08,1.0774873880009914e-09,4.276866373620098e-08,1.8634782479837957e-10,2.6161653431947795e-08,5.769860426998237e-11,4.071058483742171e-13,1.5252930456613282e-11,3.7333370737518665e-19,2.692224133371493e-13,1.8984274857145936e-22,2.103758180886103e-11,1.4549763441506997e-11,6.935455580925561e-18,1.432271138420318e-17,6.678797272184385e-12,3.1029400448207227e-23,3.1983815577759e-14
2.3223276287193434e-11,0.10711884219555079,3.76,0.0,0.5792377962401123,0.9999999681361187,3.4163571594091934e-14,6.116304943561193e-24,1.3937665460984911e-14,1.1100162499286556e-05,8.506267425315816e-08,1.592813595678976e-09,5.203236255125642e-08,2.760182945294221e-10,3.180909418799429e-08,8.533024037138028e-11,6.01910544761968e-13,2.2526476405601703e-11,6.75951127682616e-19,3.9798689000508667e-13,4.1723121683267637e-22,3.1101401212175894e-11,2.1508990778822927e-11,1.2461504237081099e-17,2.5753540513853963e-17,9.83029121502163e-12,6.824824558427755e-23,4.679472291875866e-14
2.734613254907328e-11,0.10711886215286036,3.76,0.0,0.5792367952866192,0.9999999624673986,5.5781169825066296e-14,1.1212282926786137e-23,1.9303149408714002e-14,1.307043430911633e-05,1.004562064117642e-07,2.208520494662977e-09,6.130763726796037e-08,3.8347144966711824e-10,3.7456680343824166e-08,1.1836546608350684e-10,8.347177289490593e-13,3.1204492155734885e-11,1.1116573043677899e-18,5.518360312980266e-13,8.055046630651925e-22,4.3126877987519723e-11,2.9824123854121506e-11,2.0340037508244334e-17,4.206600650756959e-17,1.3588878339309389e-11,1.318583576078892e-22,6.422180724956195e-14
3.1468988810953125e-11,0.10711888211046171,3.76,0.0,0.5792357942290393,0.9999999567951018,8.500795258075266e-14,1.8943983828177175e-23,2.5532624908028834e-14,1.5040599566682465e-05,1.1593761000852822e-07,2.924602292346008e-09,7.059458201116266e-08,5.088092512367043e-10,4.310441247269604e-08,1.5681103434561525e-10,1.1055428432407352e-12,4.128288569026697e-11,1.7062633214676394e-18,7.307692364718319e-13,1.4182238653060577e-21,5.711434403033727e-11,3.949518007596314e-11,3.09871257926702e-17,6.413166851043917e-17,1.7954563253823987e-11,2.323295076116143e-22,8.418463927244159e-14
3.559184507283297e-11,0.10711890206835685,3.76,0.0,0.5792347930673712,0.9999999511192306,1.229918400691934e-13,3.0088107046276994e-23,3.2623061152561933e-14,1.7010658279330932e-05,1.315067863827106e-07,3.741053196562942e-09,7.989329072515162e-08,6.521335429156072e-10,4.8752291149230366e-08,2.006737538311507e-10,1.4144009874222334e-12,5.2757576932783844e-11,2.4862697800942614e-18,9.347859094041123e-13,2.3305693591508864e-21,7.3064137040214e-11,5.052217404930616e-11,4.4818351568133744e-17,9.282361682062695e-17,2.29273568104226e-11,3.8206627717038146e-22,1.0660586861722452e-13
4.383755759659266e-11,0.10711894198503695,3.76,0.0,0.579232790431762,0.9999999397567763,2.2982349366367905e-13,6.619032269334061e-23,4.937474265345287e-14,2.0950456099190575e-05,1.629080636330496e-07,5.6750391581057194e-09,9.852637499774835e-08,9.931484217544137e-10,6.004849045011846e-08,3.0467814149257826e-10,2.146275176980649e-12,7.987958798380176e-11,4.7117505029637174e-18,1.4180672957536317e-12,5.411665818166856e-21,1.1085208198596243e-10,7.664402133585298e-11,8.369327561227671e-17,1.7358594442694715e-16,3.469434236523769e-11,8.884578678936196e-22,1.5852766174557823e-13
5.208327012035235e-11,0.10711898190291742,3.76,0.0,0.5792307873797753,0.9999999283800577,3.854633055626158e-13,1.2771019980812057e-22,6.95341577365192e-14,2.4889827827177367e-05,1.9465925229314266e-07,8.01043205065975e-09,1.1720763808779566e-07,1.4073285275550311e-09,7.134528287022358e-08,4.3043419511558536e-10,3.0304544208582635e-12,1.1253811913558373e-10,8.013880435691513e-18,2.001675512755402e-12,1.089138517228885e-20,1.5649352917015398e-10,1.0818973112923766e-10,1.4027994744496053e-16,2.913681827849246e-16,4.8890044347520726e-11,1.7906396222632924e-21,2.194248432091185e-13
6.032898264411204e-11,0.10711902182201488,3.76,0.0,0.5792287839113945,0.9999999169890964,5.991016889424181e-13,2.2440992284237624e-22,9.307743728175304e-14,2.882877352154945e-05,2.2675956921406624e-07,1.0747185552109232e-08,1.3593782516807652e-07,1.895484466035237e-09,8.264267305465324e-08,5.779983562462892e-10,4.067047570672748e-12,1.5070095065124118e-10,1.2629610510752821e-17,2.685605956069731e-12,1.981550624537376e-20,2.0999138696464216e-10,1.4515933079269815e-10,2.1788599549409308e-16,4.532101833952113e-16,6.551476961396847e-11,3.2624062101383744e-21,2.8877683041255823e-13
6.857469516787173e-11,0.10711906174234594,3.76,0.0,0.5792267800266017,0.9999999055839136,8.799324070934958e-13,3.6759219946307668e-22,1.1998087612446352e-13,3.2767293240347816e-05,2.592082339258105e-07,1.388525334657597e-08,1.5471767862567816e-07,2.458425036709305e-09,9.394066566956222e-08,7.47427929230092e-10,5.256158339378505e-12,1.9433604598789595e-10,1.88070815707749e-17,3.469854093899223e-12,3.3441264961679364e-20,2.7134865485704696e-10,1.8755281306396012e-10,3.198117261678404e-16,6.661764187835079e-16,8.45689208327294e-11,5.513306465071923e-21,3.661010253437421e-13
8.506612021539112e-11,0.10711914158677514,3.76,0.0,0.5792227710077041,0.999999882730967,1.6799635376523772e-12,8.462177736198773e-22,1.837742216292515e-13,4.064305498233048e-05,3.2514749816227505e-07,2.136514658207824e-08,1.9242934037244594e-07,3.811886293676593e-09,1.1653847695984005e-07,1.1521168159802797e-09,8.092322460405836e-12,2.9789578943620175e-10,3.689684227128377e-17,5.339285689414631e-12,8.09657192314881e-20,4.1765387473597563e-10,2.8861124352112743e-10,6.097875829950739e-16,1.273864199656422e-15,1.299675859216615e-10,1.3384615861254909e-20,5.429032368972437e-13
9.999999999999999e-11,0.10711922143633715,3.76,0.0,0.5792191391863601,0.9999998619875126,2.729590330904167e-12,1.5861066847643793e-21,2.529020982495299e-13,4.777351484942038e-05,3.8605342817006186e-07,2.9523128244600365e-08,2.2675816982525414e-07,5.30377393738747e-09,1.3700414748085981e-07,1.5946443212496598e-09,1.1187933762322148e-11,4.1023947194148605e-10,6.142022572582316e-17,7.378325917161784e-12,1.5773961591699417e-19,5.772976042278458e-10,3.988431499297985e-10,9.89611823598887e-16,2.0727216030124058e-15,1.7946893543942751e-10,2.6137863115543097e-20,7.263148487471516e-13
1.015575452629105e-10,0.10711922143633715,3.76,0.0,0.5792187603229232,0.9999998598213815,2.8591779695446372e-12,1.6844075898851645e-21,2.6072779473946995e-13,4.851711351323449e-05,3.9247085456724303e-07,3.044974135480021e-08,2.303485069879511e-07,5.47414674887244e-09,1.3913875448800016e-07,1.6449764514100472e-09,1.1539676184381085e-11,4.2296468763738095e-10,6.449748247723151e-17,7.60993550178859e-12,1.6814106705962773e-19,5.954350108495146e-10,4.113643622960618e-10,1.0364666847425733e-15,2.1714480168944256e-15,1.8509115728608767e-10,2.786802993171526e-20,7.466307746212147e-13
1.1804897031042988e-10,0.1071193012911633,3.76,0.0,0.5792147479720853,0.9999998368553163,4.491257345641209e-12,3.026987158163639e-21,3.5065776004563816e-13,5.6389469289886396e-05,4.6117215517555174e-07,4.1138667362234115e-08,2.684810179910919e-07,7.451612228950686e-09,1.6174153633262413e-07,2.2264960882088416e-09,1.5598870636066154e-11,5.69292957083068e-10,1.0401119530981975e-16,1.0281769904420102e-11,3.136663351030345e-19,8.047193490104734e-10,5.558110936551722e-10,1.6259961319787685e-15,3.4163520777447145e-15,2.499462539662012e-10,5.211734066708292e-20,9.74538111546813e-13
1.3454039535794926e-10,0.10711938115138445,3.76,0.0,0.5792107339550031,0.999999813832926,6.649947270411302e-12,5.042426422407998e-21,4.533828109044723e-13,6.426012276592553e-05,5.312452942139213e-07,5.343155440142075e-08,3.0683266906059107e-07,9.750660130230265e-09,1.843468609007295e-07,2.8971785358999724e-09,2.027048084567765e-11,7.366336600467277e-10,1.580325173915543e-16,1.3354756445262133e-11,5.406108381004738e-19,1.0455356383909895e-09,7.21950008685232e-10,2.4044138988274676e-15,5.066415373218206e-15,3.2454097724200357e-10,9.00410820787202e-20,1.2242662097656442e-12
1.5103182040546864e-10,0.1071194610171308,3.76,0.0,0.5792067182714754,0.9999997907543606,9.409060811245711e-12,7.922486854408684e-21,5.687241333696082e-13,7.212907439189003e-05,6.02684207798096e-07,6.732803236849749e-08,3.4540921236094374e-07,1.2377639628124946e-08,2.0695476692443462e-07,3.6575400539106545e-09,2.5555007894508875e-11,9.247426708892318e-10,2.2935260158895173e-16,1.682886384953017e-11,8.76761456061929e-19,1.3179140890697143e-09,9.097793771140793e-10,3.397651814597925e-15,7.179898546091914e-15,4.088848909556487e-10,1.4636694879740388e-19,1.4937854400500317e-12
1.6752324545298803e-10,0.10711954088853182,3.76,0.0,0.5792027009212879,0.9999997676197656,1.2842481887179871e-11,1.1881895179784502e-20,6.965053715383019e-13,7.999632461529165e-05,6.754828736382221e-07,8.282773125826941e-08,3.842163568593943e-07,1.533887188002346e-08,2.2956529345773984e-07,4.508110247638507e-09,3.145288094901537e-11,1.1333786435672726e-09,3.2096336597062676e-16,2.0704062022218264e-11,1.354967896630652e-18,1.6218863686798888e-09,1.119297209253156e-09,4.6315384670216326e-15,9.815490716163399e-15,5.029890025033598e-10,2.267058749405893e-19,1.7813493899593194e-12
2.005060955480268e-10,0.10711970064881299,3.76,0.0,0.5791946612200073,0.9999997211830456,2.2028156141287895e-11,2.4010778343858985e-20,9.886942692606341e-13,9.57257226296949e-05,8.251355792776779e-07,1.1863531227646389e-07,4.6254507108013375e-07,2.2289240296594786e-08,2.7479436586073e-07,6.4820612385402376e-09,4.509003339201253e-11,1.6112798079291604e-09,5.780528193749187e-16,2.9657616207710556e-11,2.8963311926480664e-18,2.3247463503904697e-09,1.6033891994588069e-09,7.92407269522404e-15,1.688994238019561e-14,7.205289602845744e-10,4.86667272710685e-19,2.404831991372162e-12
2.3348894564306555e-10,0.10711986043325188,3.76,0.0,0.5791866148491764,0.9999996745238408,3.4799586503344145e-11,4.3594981537356206e-20,1.3285865550871486e-12,0.00011144832033114923,9.801560540189153e-07,1.6085133937432308e-07,5.418636310227541e-07,3.065178160184474e-08,3.2003439686215857e-07,8.823531485486055e-09,6.118400674099628e-11,2.1684607920594516e-09,9.57411063046836e-16,4.021520194017004e-11,5.542335790670655e-18,3.154397925078033e-09,2.174206119645712e-09,1.2486689138811992e-14,2.676812423521115e-14,9.7727708355781e-10,9.349997489138463e-19,3.085034981989376e-12
2.664717957381043e-10,0.1071200202428628,3.76,0.0,0.5791785618065983,0.9999996276431556,5.175073949011435e-11,7.314968765649303e-20,1.7148564992999441e-12,0.00012716412119712038,1.1404975883331896e-06,2.0947285602685356e-07,6.222161841420293e-07,4.0476075995441615e-08,3.6528571016852225e-07,1.153722814666367e-08,7.973584084770098e-11,2.8030877258120814e-09,1.4906317734019782e-15,5.237662120875964e-11,9.775051510288796e-18,4.1111464766148455e-09,2.8317258236544315e-09,1.852259194299943e-14,3.993571390226462e-14,1.2733715328145876e-09,1.6552623208809162e-18,3.81475866517341e-12
2.994546458331431e-10,0.10712018007865026,3.76,0.0,0.5791705020898672,0.9999995805419274,7.34770387437779e-11,1.155315605923295e-19,2.1462145806534344e-12,0.00014287312866207837,1.3061141115185414e-06,2.644969072556319e-07,7.036462154812318e-07,5.1811273615994974e-08,4.1054863434576234e-07,1.4628062458409622e-08,1.0074560365470936e-10,3.5133682734201612e-09,2.2129290377520068e-15,6.614169513832951e-11,1.6193389202025472e-17,5.195320256707411e-09,3.575924461373756e-09,2.6233607481564532e-14,5.688595951946165e-14,1.6089718284255965e-09,2.7518058344651265e-18,4.588641939699972e-12
3.3243749592818185e-10,0.10712033994160963,3.76,0.0,0.5791624356963722,0.9999995332210251,1.0057547136849001e-10,1.739317055369246e-19,2.6214064996206147e-12,0.00015857534611887894,1.4769601830099572e-06,3.259205396188742e-07,7.861965570294559e-07,6.470610044262572e-08,4.55823502726379e-07,1.8101146659704264e-08,1.2421244550958584e-10,4.2975506947514684e-09,3.1632753303506456e-15,8.151026407170453e-11,2.5526009921388288e-17,6.407270193087199e-09,4.406776908519799e-09,3.582027434243092e-14,7.811993448722287e-14,1.9842582915534824e-09,4.352175430699958e-18,5.402689987381327e-12
3.654203460232206e-10,0.10712049983272677,3.76,0.0,0.5791543626232978,0.9999994856812526,1.3364469364972812e-10,2.518692915555414e-19,3.139212214283233e-12,0.00017427077692003056,1.652990983771828e-06,3.937408012017861e-07,8.69909396988516e-07,7.920886413208493e-08,5.011106533182041e-07,2.1961790947557607e-08,1.5013465124326007e-10,5.153922923833424e-09,4.384540911714515e-15,9.848218765040845e-11,3.864474090299434e-17,7.747369686903228e-09,5.324257098612804e-09,4.748193260158187e-14,1.0414679993073795e-13,2.3994314933283586e-09,6.609608781605679e-18,6.253909791495685e-12
3.984031961182594e-10,0.10712065975297848,3.76,0.0,0.5791462828676285,0.9999994379233494,1.732851358690108e-10,3.5318582234451164e-19,3.698445002469636e-12,0.00018995942437885857,1.8341623078187182e-06,4.679547416073266e-07,9.548262889008138e-07,9.536745976167224e-08,5.464104287152083e-07,2.6215500478367492e-08,1.785096898972843e-10,6.080811668462611e-09,5.9236344879757225e-15,1.1705734489427848e-10,5.657847846462739e-17,9.21601440250775e-09,6.328338273954562e-09,6.141681205272208e-14,1.3548407415933302e-13,2.854711714485743e-09,9.705626342164105e-18,7.140034958177789e-12
4.3138604621329814e-10,0.1071208197033326,3.76,0.0,0.5791381964261509,0.9999993899479912,2.200991059733229e-10,4.820400414974038e-19,4.2979505517541425e-12,0.0002056412917705751,2.0204305538754928e-06,5.485594119473459e-07,1.0409881606259064e-06,1.1322937547149217e-07,5.91723176010484e-07,3.086797241960336e-08,2.0933426202276645e-10,7.076581532399556e-09,7.831644939723727e-15,1.372356342796353e-10,8.052757319169612e-17,1.0813622050750095e-08,7.418993164031422e-09,7.782211920993234e-14,1.7265790854007388e-13,3.350338416427233e-09,1.3852712796976288e-17,8.059330550650383e-12
4.643688963083369e-10,0.10712097968474805,3.76,0.0,0.5791301032954563,0.9999993417557927,2.7469089210958404e-10,6.429034167678907e-19,4.936606075387959e-12,0.00022131638233327387,2.2117527171562315e-06,6.355518648339809e-07,1.1284353231872173e-06,1.3284169802201498e-07,6.370492467112002e-07,3.592509304533509e-08,2.4260434469084005e-10,8.139634158329355e-09,1.016398419501709e-14,1.5901697381569336e-10,1.1187871043641352e-16,1.2540632167161173e-08,8.596194110349358e-09,9.689412313844171e-14,2.162033695088427e-13,3.8865697228025625e-09,1.9297092180213847e-17,9.01045698492531e-12
4.973517464033757e-10,0.10712113969817495,3.76,0.0,0.5791220034719432,0.9999992933473066,3.376668641274263e-10,8.405561328727972e-19,5.613319451745769e-12,0.00023698469926887453,2.4080863812457055e-06,7.289291543712465e-07,1.217207479506226e-06,1.5425111827998941e-07,6.823889966553145e-07,4.139293486996383e-08,2.783152344238029e-10,9.268407389535948e-09,1.2980531442929499e-14,1.824013011193035e-10,1.5222029888382405e-16,1.4397505886920591e-08,9.859913159132684e-09,1.1882824021540234e-13,2.6666472653883155e-13,4.4636819105493774e-09,2.63215990532243e-17,9.992369362542995e-12
5.303345964984145e-10,0.10712129974455499,3.76,0.0,0.5791138969518195,0.999999244723027,4.09635574073656e-10,1.0800835408196265e-18,6.327028386494396e-12,0.0002526462457440287,2.609389710085044e-06,8.286883361468331e-07,1.307343733022624e-06,1.77503936632586e-07,7.277427859299941e-07,4.727775382036729e-08,3.1646158816911477e-10,1.0461374449840569e-08,1.6345778796200837e-14,2.0738857348827437e-10,2.0335837116552876e-16,1.638472571801015e-08,1.1210122133541831e-08,1.4381911783785067e-13,3.24595745806268e-13,5.0819689102080776e-09,3.524864647151539e-17,1.1004239391210042e-11
5.633174465934533e-10,0.10712145982482114,3.76,0.0,0.5791057837311061,0.9999991958833891,4.912078556263006e-10,1.3668730304625687e-18,7.07669959764874e-12,0.0002683010248909887,2.815621440068705e-06,9.348264672241331e-07,1.3988825961929853e-06,2.026460683251696e-07,7.731109787917756e-07,5.358598644874468e-08,3.570374623614094e-10,1.171704314216677e-08,2.0328978408563446e-14,2.3397876797337876e-10,2.6733299715585987e-16,1.8502795313131105e-08,1.2646792688228776e-08,1.7206071704602734e-13,3.905599892345238e-13,5.741741815789165e-09,4.644329086748637e-17,1.2045396784726512e-11
5.963002966884921e-10,0.1071216199398981,3.76,0.0,0.5790976638056385,0.9999991468287704,5.829969224275259e-10,1.706611294690832e-18,7.861328023288288e-12,0.0002839490398084439,3.0267408722531466e-06,1.04734060613448e-06,1.4918619988674128e-06,2.2972304872260432e-07,8.184939435884445e-07,6.032424718638944e-08,4.0003635012478823e-10,1.3033955065642315e-08,2.500429104905603e-14,2.6217188144900887e-10,3.464352137005357e-16,2.075223924065061e-08,1.4169896348229932e-08,2.0374639405873113e-13,4.651311186298074e-13,6.443328404224936e-09,6.031639457918033e-17,1.3115287936765029e-11
