Time (s),Volume (m^3),N2,Ne,C2H6(1),O2(2),H2O(3),C(4),CH(5),CH3(18),C2H5(31),CH4(30),C2H4(29),H(6),H2(9),C2H3(28),C2H2(22),HO2(12),CH3O2(36),C2H5O2(40),OH(8),O(7),CH2O(19),H2O2(13),HCO(16)
2.2586001400783148e-11,0.83868660755375,3.76,0.0,0.851218062416152,0.9999999975823277,7.996600309836665e-17,9.386013324692236e-28,9.888547498464253e-17,2.123503342027928e-06,6.29839116259909e-09,3.982994741829262e-11,3.070538039102432e-12,3.84565136153788e-09,9.266879879874483e-13,2.7652941685612467e-22,2.304129253397683e-26,2.4171213932389678e-09,9.61691330029008e-14,1.348952431321472e-15,4.4697263151584125e-13,7.494576384356576e-14,3.7689417688257973e-13,3.734433454249684e-15,1.1578020081981751e-20
2.7515256608901485e-11,0.838686642314345,3.76,0.0,0.8512178293051003,0.9999999970545392,1.437262700457271e-16,1.791794340877472e-27,1.467273182653716e-16,2.586933752216113e-06,7.682991263963184e-09,5.911192803435996e-11,4.560909319615179e-12,4.685493377959025e-09,1.3754139204553913e-12,4.986326988605968e-22,4.9487896884442e-26,2.9446438783480854e-09,1.4270650970095787e-13,2.0030312479390917e-15,6.633464963674852e-13,1.0994110050375858e-13,5.593516170842653e-13,5.5423086063271695e-15,2.0810400689353957e-20
3.7373767025138154e-11,0.8386867118356339,3.76,0.0,0.8512173630715402,0.999999995998805,3.5874904583279344e-16,5.0504363309051345e-27,2.705934874855906e-16,3.5137826743706538e-06,1.0462950748954784e-08,1.0905798222039924e-10,8.429176152019703e-12,6.365776834518803e-09,2.5379660793443583e-12,1.2535688936049695e-21,1.693198975633695e-25,3.999689594502629e-09,2.6321466325360966e-13,3.6993567284759176e-15,1.22380125424535e-12,1.9996708745108082e-13,1.0319707565578315e-12,1.0225256942456326e-14,5.1947918994590876e-20
4.723227744137483e-11,0.8386867813570564,3.76,0.0,0.8512168968227044,0.9999999949428608,7.234660152269226e-16,1.1317182609909106e-26,4.319970913849009e-16,4.440615732399901e-06,1.3257250785375681e-08,1.7417992702722223e-10,1.3485929880862469e-11,8.046864493554184e-09,4.054126044547003e-12,2.5455985000136973e-21,4.329057303866702e-25,5.054736317846238e-09,4.202753273812459e-13,5.914596106653947e-15,1.9545177486804486e-12,3.167074170197252e-13,1.6481935007158308e-12,1.6331124069417546e-14,1.0476766158742944e-19
5.7090787857611504e-11,0.8386868508786133,3.76,0.0,0.8512164305585932,0.9999999938867069,1.2772843158215453e-15,2.1939663970634504e-26,6.308913933026219e-16,5.367432926507238e-06,1.6065885221158108e-08,2.5447748406954527e-10,1.973727958648678e-11,9.72876228344901e-09,5.9240629629068474e-12,4.5248343549870334e-21,9.249173813166201e-25,6.109784063424955e-09,6.138582656202872e-13,8.65036427449843e-15,2.8554790070526975e-12,4.601628836865169e-13,2.4080173749271897e-12,2.3859895804901968e-14,1.8498118103067817e-19
7.680780869008485e-11,0.8386869899221345,3.76,0.0,0.8512154979845449,0.9999999917737693,3.1097502549220196e-15,6.330792080223059e-26,1.140965630857317e-15,7.221019723769154e-06,2.172613272104722e-08,4.6059832186086925e-10,3.584817342335846e-11,1.30950119306038e-08,1.0725952523441026e-11,1.117149502615951e-20,3.0817312435618965e-24,8.219882681447837e-09,1.110470245820378e-12,1.5689912498604708e-14,5.168068638975718e-12,8.272230528936951e-13,4.3584586201103145e-12,4.3186096663970434e-14,4.5043194695665695e-19
9.65248295225582e-11,0.8386871289662042,3.76,0.0,0.851214565349396,0.9999999896599923,6.171425366960261e-15,1.4474700049145875e-25,1.8004433300067853e-15,9.074543067783534e-06,2.7443644093336043e-08,7.274182678322977e-10,5.681069373853902e-11,1.646457313931575e-08,1.6945013153615214e-11,2.247130881620822e-20,7.754126076638541e-24,1.032998556899192e-08,1.7528091225349329e-12,2.4830835571104234e-14,8.161436289273525e-12,1.3011558201734438e-12,6.883274689923601e-12,6.820374678852988e-14,8.940279015809439e-19
9.999999999999999e-11,0.8386874070560187,3.76,0.0,0.8512144009639626,0.9999999892873473,6.862182876943911e-15,1.6490941346374535e-25,1.9321368124228573e-15,9.401224262336642e-06,2.8457300884890702e-08,7.807377163853766e-10,6.101196810056932e-11,1.7058812914924415e-08,1.8188145106310386e-11,2.5049178456768484e-20,8.969274159628636e-24,1.0701896529899005e-08,1.8811105598754647e-12,2.666072663182707e-14,8.759582871739861e-12,1.3957666343673843e-12,7.387816752675053e-12,7.320312464832063e-14,9.94121408693068e-19
1.3595887118750488e-10,0.8386874070560187,3.76,0.0,0.851212699895799,0.9999999854299203,1.7243756464784088e-14,5.158692971363433e-25,3.566122939144326e-15,1.2781399402579262e-05,3.9050262142325854e-08,1.443146568959297e-09,1.1348578148484014e-10,2.3213819372645174e-08,3.364029621344796e-11,6.45579444030281e-20,3.160701538272879e-23,1.4550204634649594e-08,3.4737037372105172e-12,4.9467696777825197e-14,1.618998040147779e-11,2.5696820092247864e-12,1.3655952061354268e-11,1.3531294776581608e-13,2.4987729277035218e-18
1.714495086859569e-10,0.8386876573388014,3.76,0.0,0.8512110207786043,0.9999999816199848,3.4575880654361894e-14,1.225282942485903e-24,5.662471342618962e-15,1.6117353110112864e-05,4.969156876930831e-08,2.294870630963899e-09,1.8157520281801743e-10,2.9299940566107047e-08,5.352703312555762e-11,1.3250449780238503e-19,8.100678770652217e-23,1.8348417604399943e-08,5.5184794267184445e-12,7.895488198384072e-14,2.574262083998529e-11,4.076974170112998e-12,2.1715524866624066e-11,2.1517486672501015e-13,5.0116277368479495e-18
2.0694014618440894e-10,0.8386879076234749,3.76,0.0,0.8512093414634543,0.99999997780733,6.07935208559016e-14,2.486753380383004e-24,8.237127644828548e-15,1.9453101254426188e-05,6.051764835933555e-08,3.34322514174129e-09,2.661418387568361e-10,3.5397525249666403e-08,7.802777846901013e-11,2.3834702584726357e-19,1.742289971777387e-22,2.214664628166388e-08,8.031670997838304e-12,1.1544691833060072e-13,3.749897263993779e-11,5.930731159200811e-12,3.163576403647762e-11,3.134753559040359e-13,8.813990909021121e-18
2.4243078368286097e-10,0.8386881579100811,3.76,0.0,0.8512076619503521,0.9999999739919556,9.773421241819947e-14,4.5296853444491605e-24,1.128794882014069e-14,2.2788643845001096e-05,7.152821629637345e-08,4.588197103706743e-09,3.674691581127959e-10,4.1506847529133386e-08,1.0715128928514144e-10,3.918393644699267e-19,3.327024756761991e-22,2.5944891369513928e-08,1.1011883372847993e-11,1.5901615967608896e-13,5.145831133596284e-11,8.131054568616768e-12,4.341655406457574e-11,4.302137796371712e-13,1.417331183035436e-17
2.77921421181313e-10,0.8386884081986622,3.76,0.0,0.8512059822393013,0.9999999701738619,1.4723486560981762e-13,7.624422642548587e-24,1.4812801487516175e-14,2.6123980891315604e-05,8.27229886202774e-08,6.02977351990277e-09,4.8584018531462e-10,4.762818083866522e-08,1.4090653351693333e-10,6.034439761173572e-19,5.830186570221623e-22,2.9743153571132085e-08,1.4457725616530416e-11,2.0973421891511623e-13,6.76199292310191e-11,1.0678061773697063e-11,5.705777945816021e-11,5.653895088268323e-13,2.1357228528182732e-17
3.13412058679765e-10,0.8386886584892607,3.76,0.0,0.8512043023303052,0.999999966353049,2.111317788277578e-13,1.2081961708485309e-23,1.8809561821251557e-14,2.9459112402843916e-05,9.410168202252298e-08,7.667941394027851e-09,6.215375030809508e-10,5.376179794521938e-08,1.7930268835703343e-10,8.84341138902848e-19,9.572755761352878e-22,3.354143358980526e-08,1.836781090541843e-11,2.6767197780199217e-13,8.598313528261682e-11,1.357188578403972e-11,7.255932473827102e-11,7.19001920904542e-13,3.06335689574996e-17
3.8439333367666903e-10,0.8386891590766766,3.76,0.0,0.8512009419184884,0.9999999587032654,3.8945685708815307e-13,2.651798157297554e-23,2.8210354281222106e-14,3.612875885942115e-05,1.1740970184303316e-07,1.1533999533728064e-08,9.460392985995753e-10,6.606697153006528e-08,2.700554079812437e-10,1.7021619263533015e-18,2.2341775582851673e-21,4.113804989194651e-08,2.757518233684301e-11,4.0548676457673287e-13,1.2931162491322854e-10,2.040058849680019e-11,1.0914291310480256e-10,1.081534333751065e-12,5.65357393872234e-17
4.553746086735731e-10,0.8386896596726643,3.76,0.0,0.8511975807149225,0.9999999510426046,6.473884707373752e-13,5.1118776485053676e-23,3.9473520870320284e-14,4.2797583290452475e-05,1.4145002196627656e-07,1.6186267564440332e-08,1.3432266188292857e-09,7.842453743995768e-08,3.7948694119757365e-10,2.949240040357067e-18,4.541075860596847e-21,4.873474590425e-08,3.86229829968512e-11,5.730134849244571e-13,1.814385766611651e-10,2.8618530340530863e-11,1.5316639559556125e-10,1.517806165084292e-12,9.402627899403534e-17
5.263558836704772e-10,0.8386901602775573,3.76,0.0,0.8511942187196258,0.9999999433710663,9.995964958675942e-13,8.983409388055223e-23,5.258241149104493e-14,4.9465585771595666e-05,1.662203992618317e-07,2.162464153774647e-08,1.8153443172265441e-09,9.083665391613994e-08,5.076782093390939e-10,4.742125200776224e-18,8.369341648692201e-21,5.6331527256679414e-08,5.150026535224244e-11,7.707933763634755e-13,2.4235906054215685e-10,3.822733350980133e-11,2.046288488623579e-10,2.0278126693171132e-12,1.4525497220962396e-16
6.02055468221705e-10,0.8386906941691455,3.76,0.0,0.8511906323713703,0.9999999351775937,1.4956157841869767e-12,1.5184607243644786e-22,6.85779327873869e-14,5.6575922045572434e-05,1.9343927602864402e-07,2.829062571399855e-08,2.403932758550505e-09,1.0413636543482648e-07,6.651572010847444e-10,7.401315058150165e-18,1.48295516642018e-20,6.443338676093003e-08,6.723721457024101e-11,1.0156540092640235e-12,3.1701358178171054e-10,5.000957290148044e-11,2.6770824244215586e-10,2.6529649780071078e-12,2.1745245302906087e-16
6.777550527729328e-10,0.8386912280716444,3.76,0.0,0.851187045122659,0.9999999269717472,2.1333125141029445e-12,2.414693794329853e-22,8.663410148011433e-14,6.368532364111668e-05,2.2148325735762144e-07,3.585045404934897e-08,3.0829960272338014e-09,1.175031564579337e-07,8.441746236604962e-10,1.1000861796611683e-17,2.4646508968856772e-20,7.253535656546023e-08,8.502944627409046e-11,1.2961567658097832e-12,4.016588890919288e-10,6.337839588838487e-11,3.392462826368075e-10,3.36196964612306e-12,3.1033989148640327e-16
7.534546373241606e-10,0.8386917619854554,3.76,0.0,0.8511834569735013,0.9999999187535251,2.9304521186503273e-12,3.6586408124039067e-22,1.0673126196119866e-13,7.079379064978227e-05,2.5034965989611564e-07,4.430400049267326e-08,3.85523166831246e-09,1.3093960648720947e-07,1.0448406824315338e-09,1.5730398409415807e-17,3.893139755147866e-20,8.063744350455447e-08,1.0486391684064433e-10,1.6129180102779437e-12,4.962899678011051e-10,7.833665788719056e-11,4.192418502367928e-10,4.154821297968865e-12,4.265375328096625e-16
8.291542218753884e-10,0.8386922959109792,3.76,0.0,0.8511798679239028,0.9999999105229254,3.904791125091823e-12,5.330163241956558e-22,1.2884994393200886e-13,7.79013231630484e-05,2.800358132580178e-07,5.365113900510372e-08,4.7233284455467855e-09,1.4444828175547886e-07,1.2672697472731352e-09,2.1797399622543102e-17,5.900942687223627e-20,8.873965441418913e-08,1.2672766384037253e-10,1.9665405394134906e-12,6.009021378673097e-10,9.488751908623519e-11,5.0769382630682e-10,5.03151469014631e-12,5.686702551114356e-16
9.80553390977844e-10,0.8386933637987574,3.76,0.0,0.8511726871233831,0.999999894024583,6.456053929200369e-12,1.0316745661879018e-21,1.7907490346812293e-13,9.21135850689297e-05,3.418567552427058e-07,7.502568814297487e-08,6.757816895685673e-09,1.7169250711812704e-07,1.7778950266058139e-09,3.886747079461982e-17,1.2308235328096004e-19,1.0494447549674272e-07,1.7649153932469832e-10,2.786714714547002e-12,8.400526960388708e-10,1.3278118197014948e-10,7.099625294907809e-10,7.03640638155409e-12,9.412646806553552e-16
9.999999999999999e-10,0.8386943249418017,3.76,0.0,0.8511717645176611,0.9999998919018477,6.847563292999176e-12,1.1147222457213874e-21,1.8609867931633194e-13,9.393882161395945e-05,3.500331838619644e-07,7.803011605196215e-08,7.048802632277689e-09,1.7521463819632626e-07,1.8498768168438365e-09,4.161603515080851e-17,1.342233060483052e-19,1.0702595975252272e-07,1.8346277895116872e-10,2.9031551922394492e-12,8.736611406301354e-10,1.3811272497461969e-10,7.383937559469913e-10,7.31822783327605e-12,9.984877338062797e-16
1.116812643170054e-09,0.8386943249418017,3.76,0.0,0.8511662213233758,0.9999998791337152,9.5361860547927e-12,1.723747488587641e-21,2.3099937158953935e-13,0.00010490142572616659,4.0027262454297693e-07,9.731760307186421e-08,8.943497151824193e-09,1.964847956239687e-07,2.313119039868505e-09,6.127143753561088e-17,2.1898471017656223e-19,1.1952930706027977e-07,2.2809075625432255e-10,3.656715312273009e-12,1.0893833851671454e-09,1.7237000793292266e-10,9.209140597942087e-10,9.127497751917935e-12,1.3917299313230742e-15
1.2530718953622641e-09,0.838695286128958,3.76,0.0,0.8511597526058341,0.9999998642026952,1.3466251483461557e-11,2.7163736661778367e-21,2.8917904121645493e-13,0.00011768624003763819,4.6130354196542286e-07,1.2250279670693886e-07,1.1481186776247772e-08,2.2155040517937356e-07,2.9208217095794355e-09,9.210835632578075e-17,3.6622098345149315e-19,1.3411464666970712e-07,2.860668899984132e-10,4.654926409282714e-12,1.3709951793848007e-09,2.1718163089506093e-10,1.1592469644354572e-09,1.1490160828759321e-11,1.9672720103846957e-15
1.3893311475544742e-09,0.8386962473625131,3.76,0.0,0.8511532809706407,0.9999998492314971,1.8349562761455218e-11,4.086113986884094e-21,3.535068244032827e-13,0.00013046802853422138,5.249343936808318e-07,1.5058053443140946e-07,1.4386255220134608e-08,2.469038316746411e-07,3.60181755559307e-09,1.3330304004139263e-16,5.829517798662307e-19,1.4870053424266327e-07,3.503472085772161e-10,5.784403501126346e-12,1.684872710058173e-09,2.6724513405574694e-10,1.4249547277600374e-09,1.4124369774452394e-11,2.6833828796471758e-15
1.5255903997466842e-09,0.8386972086447403,3.76,0.0,0.8511468064176362,0.9999998342200921,2.4289386375023652e-11,5.91833636953233e-21,4.2387743806142874e-13,0.00014324679174605078,5.911501967115729e-07,1.8155008175681233e-07,1.767398332381041e-08,2.7255943722229397e-07,4.356963012434651e-09,1.87010302608875e-16,8.91298291446857e-19,1.6328700970805557e-07,4.208597905863535e-10,7.048077673931569e-12,2.0310040196112618e-09,3.225925822840939e-10,1.7180308370417514e-09,1.7030100116529887e-11,3.555613058040262e-15
1.6618496519388943e-09,0.8386981699779001,3.76,0.0,0.8511403289466197,0.9999998191684463,3.138895344039726e-11,8.307290775158747e-21,5.001873742819232e-13,0.00015602253020252754,6.599360978359691e-07,2.154107043230735e-07,2.135956405960135e-08,2.985314513062706e-07,5.187156052090318e-09,2.556249357589627e-16,1.3177916501700384e-18,1.7787411300469831e-07,4.975335164144078e-10,8.448759352811088e-12,2.409380540502941e-09,3.8325897554045263e-10,2.038468782501307e-09,2.0207328743245157e-11,4.599573960560169e-15
1.7981089041311043e-09,0.8386991313642399,3.76,0.0,0.851133848557348,0.999999804076523,3.975147056294705e-11,1.1356197018624645e-20,5.823348703740174e-13,0.00016879524443232853,7.312773724683154e-07,2.5216166789855115e-07,2.5458103291298398e-08,3.248339719562739e-07,6.093335798820531e-09,3.4179188286231113e-16,1.893850821884723e-18,1.9246188407996483e-07,5.802980593055869e-10,9.989142033770448e-12,2.8199970735241556e-09,4.4928220160116043e-10,2.3862620573266077e-09,2.3656033898965288e-11,5.830940288726573e-15
2.0706274085155245e-09,0.8387010543053819,3.76,0.0,0.8511208790228632,0.999999773771678,6.067811988801236e-11,1.9892193126753447e-20,7.637440510638114e-13,0.00019433160232304063,8.815677807755493e-07,3.343316817929326e-07,3.495404943959859e-08,3.7848627442490575e-07,8.137615500694156e-09,5.786709391940639e-16,3.647654162665268e-18,2.2163958939136388e-07,7.638222033754474e-10,1.34992200728876e-11,3.737946096786377e-09,5.975648776394443e-10,3.1638885827904688e-09,3.1367793529152294e-11,8.918918069551718e-15
2.3431459128999446e-09,0.8387029774858857,3.76,0.0,0.8511078978114232,0.9999997433051854,8.789489701333855e-11,3.2535467038023456e-20,9.673246944411412e-13,0.00021985586963345187,1.041906156316135e-06,4.2805425215672025e-07,4.6280954549984794e-08,4.33626543125821e-07,1.0498123947202814e-08,9.241886830336048e-16,6.520775916572079e-18,2.5082044534480164e-07,9.708851376483142e-10,1.7597653962205212e-11,4.784876050333176e-09,7.677997365997558e-10,4.05085841913249e-09,4.0165231912366265e-11,1.2946299064990457e-14
2.6156644172843647e-09,0.8387049009232689,3.76,0.0,0.8510949049196275,0.9999997126766165,1.2222766269488407e-10,5.0446109206901433e-20,1.1923225760026814e-12,0.00024536805056781815,1.2121792207806593e-06,5.333235097638117e-07,5.9556605929863675e-08,4.903629478840969e-07,1.3183816949278106e-08,1.40954619011363e-15,1.0993374149475037e-17,2.8000477169927383e-07,1.20095189877268e-09,2.2302140101873678e-11,5.9608643836549154e-09,9.603891339857275e-10,5.047119621083339e-09,5.004822335572353e-11,1.8041003738449182e-14
2.888182921668785e-09,0.838706824634848,3.76,0.0,0.8510819003434446,0.999999681885484,1.6450290421198361e-10,7.493992888667314e-20,1.4380086797695055e-12,0.00027086814931966195,1.3922756492761534e-06,6.501335874462236e-07,7.48974681953235e-08,5.488016650484064e-07,1.6204272766368297e-08,2.070926317271455e-15,1.7676443082106518e-17,3.091928882355723e-07,1.4534993814648524e-09,2.762882751195759e-11,7.266040354894358e-09,1.175777265448784e-09,6.15262029333786e-09,6.101666342766721e-11,2.4332196675005893e-14
3.160701426053205e-09,0.838708748637745,3.76,0.0,0.8510688840782225,0.9999996509312452,2.1554804537584745e-10,1.0749372270844279e-19,1.7036784138334991e-12,0.000296356170072033,1.582086038773991e-06,7.784786200949105e-07,9.241870467221065e-08,6.090469105416023e-07,1.9569681280031243e-08,2.9498043889541814e-15,2.733127745904216e-17,3.383851147257375e-07,1.7280160923460397e-09,3.3592405564018377e-11,8.700584381434768e-09,1.4144488720742314e-09,7.367308591565027e-09,7.307046882578012e-11,3.195036044429009e-14
3.433219930437625e-09,0.8387106729488887,3.76,0.0,0.8510558561186989,0.9999996198133008,2.7619176977357955e-10,1.497508733323828e-19,1.988650796697336e-12,0.0003218321169977803,1.7815028752674148e-06,9.183527446605842e-07,1.1223419967263592e-07,6.712009742610412e-07,2.3290832726184523e-08,4.093275536165318e-15,4.0890357176263454e-17,3.675817709015079e-07,2.0240018940149163e-09,4.0206194729607663e-11,1.0264727361563224e-08,1.6769278946900653e-09,8.69113272349911e-09,8.620957723971367e-11,4.102737336010997e-14
3.705738434822045e-09,0.8387125975850193,3.76,0.0,0.8510428164590123,0.999999588530998,3.472643676488157e-10,2.035273467763679e-19,2.292267587954136e-12,0.00034729599425984277,1.9904204985696687e-06,1.0697501001545945e-06,1.344565823718998e-07,7.353642569485872e-07,2.737910561905129e-08,5.554409025156705e-15,5.948028773090216e-17,3.967831764207647e-07,2.3409677310252156e-09,4.748224323191376e-11,1.1958749945197443e-08,1.963776033449196e-09,1.0124040950131354e-08,1.004339472042629e-10,5.1696593371991536e-14
3.978256939206465e-09,0.8387145225626919,3.76,0.0,0.8510297650927132,0.9999995570836303,4.2959807176068685e-10,2.7081825609778394e-19,2.6138924726124547e-12,0.00037274780601153143,2.2087350684019217e-06,1.232664827649713e-06,1.5919724981234787e-07,8.016353056979371e-07,3.1846455126358974e-08,7.392600354989456e-15,8.444633080841132e-17,4.25989650837866e-07,2.6784353679766235e-09,5.54314139218796e-11,1.3782981817099895e-08,2.2755913738933395e-09,1.1665981587002745e-08,1.1574355795652502e-10,6.409294120359897e-14
4.250775443590885e-09,0.8387164478982769,3.76,0.0,0.8510167020127725,0.9999995254704387,5.240273336032166e-10,3.5380505952774514e-19,2.9529104434641936e-12,0.00039818755639676193,2.436344536851855e-06,1.4070910702805429e-06,1.8656638558934432e-07,8.701108427661849e-07,3.6705403647352927e-08,9.673879933603438e-15,1.1737746239121937e-16,4.5520151358493346e-07,3.035937181103128e-09,6.40634422401812e-11,1.573780108520581e-08,2.613007299659819e-09,1.3316903005587797e-08,1.321384093182427e-10,7.835297328858342e-14
4.5232939479753055e-09,0.8387183736079667,3.76,0.0,0.8510036272115906,0.9999994936906133,6.313891103044994e-10,4.548625514878961e-19,3.3087271432049223e-12,0.0004236152495502952,2.673148619675968e-06,1.5930229732439273e-06,2.1667297932014868e-07,9.408857956011923e-07,4.196903099049919e-08,1.2471231920119632e-14,1.6013144557931222e-16,4.844190839503851e-07,3.413015939831368e-09,7.338700123848904e-11,1.782363365170469e-08,2.976691351360137e-09,1.5076753634675746e-08,1.4961852157511936e-10,9.461495719874862e-14
4.795812452359726e-09,0.8387202997077774,3.76,0.0,0.850990540681008,0.9999994617432931,7.525231883298192e-10,5.765658487764851e-19,3.680768099971739e-12,0.00044903088959801114,2.9190487637984877e-06,1.7904546837994635e-06,2.496248486908549e-07,1.0140533308575333e-06,4.7650963242579766e-08,1.586495248940487e-14,2.1486189840534439e-16,5.136426810519725e-07,3.809224557654234e-09,8.340978144412949e-11,2.0040952512145305e-08,3.3673439231573837e-09,1.6945481961828604e-08,1.681839353420891e-10,1.1301895601228112e-13
5.068330956744146e-09,0.8387222262135516,3.76,0.0,0.8509774424123162,0.9999994296275686,8.882725203167029e-10,7.216979819108447e-19,4.068477953936415e-12,0.0004744344806571906,3.173948113641237e-06,1.9993803512700225e-06,2.8552866229747967e-07,1.0897048896254876e-06,5.3765361245218994e-08,1.9943034013826928e-14,2.8404889851692587e-16,5.428726238109914e-07,4.224125835867271e-09,9.413856857535208e-11,2.2390277016564103e-08,3.785696924806925e-09,1.8923036535002955e-08,1.8783471142235514e-10,1.3370691789493613e-13
5.340849461128566e-09,0.8387241531409614,3.76,0.0,0.8509643323962666,0.9999993973424809,1.0394835160927284e-09,8.932582030870955e-19,4.471319852543793e-12,0.00049982602683676,3.437751482431887e-06,2.219794127042048e-06,3.2448995911395296e-07,1.1679302174210792e-06,6.032691079773493e-08,2.480152065291715e-14,3.7053143101425387e-16,5.721092309368643e-07,4.657292250407319e-09,1.0557929440457855e-10,2.487217220405706e-08,4.232512676340066e-09,2.1009365964284625e-08,2.0857093068369891e-10,1.5682275826719938e-13
5.613367965512986e-09,0.8387260805055109,3.76,0.0,0.8509512106230771,0.9999993648870239,1.207006279461885e-09,1.0944702052352867e-18,4.888775000974665e-12,0.0005252055322374897,3.7103653291186354e-06,2.4516901645655665e-06,3.6661316415818395e-07,1.2488173882927447e-06,6.735081479153672e-08,3.054481675029603e-14,4.775384009555686e-16,6.013528209189489e-07,5.108305784004738e-09,1.1773706783275554e-10,2.7487248241997422e-08,4.708583043684056e-09,2.3204418923583217e-08,2.3039269395807832e-10,1.8251243111649784e-13
5.885886469897406e-09,0.8387280083225392,3.76,0.0,0.8509380770824423,0.9999993322601446,1.3916948668590436e-09,1.328789532611522e-18,5.3203421125198894e-12,0.0005505730009522138,3.991697732784852e-06,2.6950626193542117e-06,4.120016058493947e-07,1.332452831562532e-06,7.485278447449559e-08,3.728601200500545e-14,6.0871845421829e-16,6.306037120107142e-07,5.576757735451571e-09,1.3061622517791807e-10,3.0236159836166336e-08,5.214728450292522e-09,2.550814415225598e-08,2.5330012193603216e-10,2.1092400478181403e-13
6.158404974281826e-09,0.8387299366072254,3.76,0.0,0.8509249317635427,0.9999992994607443,1.5944076282760471e-09,1.599910794041832e-18,5.765536615897932e-12,0.0005759284370661184,4.2816583585151036e-06,2.949905648985533e-06,4.607575391601773e-07,1.4189213675354932e-06,8.28490277716817e-08,4.5147290982738074e-14,7.681734778852793e-16,6.598622222013832e-07,6.062248459487409e-09,1.4422041422975636e-10,3.3119605482266975e-08,5.751796520988521e-09,2.7920490456849052e-08,2.772933550289191e-10,2.42207756753291e-13
