Time (s),Volume (m^3),N2,Ne,C2H6(1),O2(2),H2O(3),C(4),CH(5),CH3(18),C2H5(31),CH4(30),H(6),C2H4(29),HO2(12),H2(9),C2H5O2(40),CH3O2(36),C2H3(28),H2O2(13),C2H2(22),OH(8),CH2O(19),HCO(16),CO(14),O(7),CH2CHO(34),C2H5O(43),C2H(21),HCCO(20),C2H5O(101)
6.161673978713745e-19,0.09583473623878809,3.76,0.0,0.5537146487977711,0.9999999999999987,3.7153323857737505e-36,5.766739195051782e-46,5.007750557008995e-29,4.960568395528675e-13,3.968654036017323e-15,3.1637537306638246e-24,2.586077460903321e-15,6.056588086624744e-25,1.3825765727825945e-15,1.7880761333459202e-25,1.1505411812367945e-27,4.169554112566204e-26,1.40287962886173e-40,7.927516815907778e-28,6.552911265623892e-51,6.532799845365953e-26,4.4193911204167034e-26,2.1432520977609096e-39,4.588258866806799e-39,1.3544123854191287e-20,9.149961135450807e-52,1.1388987054873214e-28,3.0763465202185294e-69,4.8197297675038944e-79,3.34332794186718e-37
1.2326023456332705e-18,0.09583473623879261,3.76,0.0,0.553714648797519,0.9999999999999973,2.9733950762224013e-35,4.6151443708230885e-45,2.0037525118609842e-28,9.923290750344737e-13,7.939031331539427e-15,1.2659135902647532e-23,5.173277839436272e-15,2.4234241432148456e-24,2.765753482774492e-15,7.154633611348009e-25,4.603663374192093e-27,1.6683647540730367e-25,1.1227300687819457e-39,3.1720393332352e-27,1.0488925606028352e-49,2.613970874799189e-25,1.7683321005241562e-25,1.7152530560084312e-38,3.672001618627433e-38,2.7094171292987282e-20,1.464589695289358e-50,4.557078277426737e-28,9.84844972326987e-68,3.0873304198091162e-77,2.675678437932296e-36
2.4654722411570624e-18,0.09583473623880165,3.76,0.0,0.5537146487970147,0.9999999999999946,2.379167824631778e-34,3.6928173145896163e-44,8.016314807446011e-28,1.984873545977271e-12,1.5879785939005125e-14,5.064478674421309e-23,1.0347678598899742e-14,9.695274623361046e-24,5.532107302784662e-15,2.8623193270567598e-24,1.8417651221975345e-26,6.674545385958448e-25,8.983546400725817e-39,1.2690222840815135e-26,1.6785695927768842e-48,1.045758561534703e-24,7.074479870859415e-25,1.3724630512905373e-37,2.938159224148846e-37,5.4194393716485064e-20,2.3438203683934454e-49,1.8231280270559e-27,3.152166821280435e-66,1.9767570126636248e-75,2.140949245563679e-35
4.931212032204646e-18,0.09583473623881975,3.76,0.0,0.5537146487960063,0.999999999999989,1.9035149846068724e-33,2.9545353483171972e-43,3.2067868903970988e-27,3.9699624877812075e-12,3.1761295219622494e-14,2.0259563441439313e-22,2.069648012741695e-14,3.8784254888038576e-23,1.1064814942910499e-14,1.1450209144152477e-23,7.367660076317159e-26,2.6700354412583325e-24,7.187519570812208e-38,5.076502267263663e-26,2.685984592582366e-47,4.1833746939352364e-24,2.830022258527462e-24,1.0980746942506056e-36,2.3507505747941053e-36,1.0839534874710373e-19,3.7504941414297746e-48,7.293105444448138e-27,1.0087995876414436e-64,1.2654015788088897e-73,1.7129219712373848e-34
9.862691614299816e-18,0.09583473623885592,3.76,0.0,0.5537146487939895,0.9999999999999779,1.5228842817220258e-32,2.363742066517693e-42,1.2827669489680442e-26,7.940140371062444e-12,6.352431404360108e-14,8.104155136761988e-22,4.1394083222812454e-14,1.5514333311668832e-22,2.2130230223584166e-14,4.5802700351076187e-23,2.9471839521319597e-25,1.068057633399993e-23,5.750288710757029e-37,2.030683535989045e-25,4.297794000063645e-46,1.6734179698155385e-23,1.1320549671119197e-23,8.785014580957525e-36,1.880689742687001e-35,2.1679929954283367e-19,6.00109594996291e-47,2.9173607386811124e-26,3.2283294201424235e-63,8.099457519435253e-72,1.3704025453017647e-33
1.9725650778490154e-17,0.09583473623892828,3.76,0.0,0.5537146487899558,0.9999999999999558,1.2183363441081788e-31,1.8910410626986756e-41,5.131172163085165e-26,1.5880496136318382e-11,1.2705035274253373e-13,3.2417280076715923e-21,8.27892895670478e-14,6.205859642252008e-22,4.4261060786619465e-14,1.8321452930965328e-22,1.1788975654646758e-24,4.2723174327349586e-23,4.6003402882610215e-36,8.122899404697659e-25,6.876645464694291e-45,6.693808068231385e-23,4.5283119976824027e-23,7.028178466892215e-35,1.5045875080729678e-34,4.336153640722646e-19,9.601997988263724e-46,1.166967919619756e-25,1.0330932461063044e-61,5.183937590103633e-70,1.0963479201375105e-32
3.945156910687083e-17,0.09583473623907297,3.76,0.0,0.5537146487818884,0.9999999999999115,9.746806434831688e-31,1.5128548432169623e-40,2.0524897226514121e-25,3.176120766160409e-11,2.5410243434430086e-13,1.2967043935837516e-20,1.6557970286929587e-13,2.482369155879347e-21,8.852272191944195e-14,7.32865575436131e-22,4.715638230420587e-24,1.7089443401111461e-22,3.680316111208783e-35,3.2491928140274035e-24,1.1002773237679864e-43,2.677550466978381e-22,1.8113432252381197e-22,5.622609474279891e-34,1.2036842919448022e-33,8.672801448830167e-19,1.5363393004602653e-44,4.667918219550785e-25,3.305946198309203e-60,3.317812197056601e-68,8.77088523209817e-32
7.890340576363219e-17,0.09583473623936237,3.76,0.0,0.5537146487657536,0.999999999999823,7.797491429760071e-30,1.2102975182837057e-39,8.210000475937406e-25,6.35226306912709e-11,5.082066143634419e-13,5.186843953917394e-20,3.311605319289017e-13,9.929527503594292e-21,1.7704604421209442e-13,2.9314772367696205e-21,1.8862648850522028e-23,6.835811990917072e-22,2.9442706847710777e-34,1.2996837358347222e-23,1.7604550985505036e-42,1.0710256360723929e-21,7.245409754680421e-22,4.49811422634807e-33,9.629531473507e-33,1.73474031351213e-18,2.458158785345889e-43,1.867176029960925e-24,1.0579125320480334e-58,2.1234305810626084e-66,7.016746268795937e-31
1.578070790771549e-16,0.09583473623994118,3.76,0.0,0.5537146487334839,0.999999999999646,6.238011670706643e-29,9.68251226422326e-39,3.284008403708882e-24,1.2704547666698601e-10,1.016415041664149e-12,2.0747428562429722e-19,6.623221998685544e-13,3.971821402991602e-20,3.5409268890542923e-13,1.1725938965704675e-20,7.545078719050572e-23,2.7343316395035403e-21,2.355424055677727e-33,5.1987481619332107e-23,2.8167377130163894e-41,4.284113453432943e-21,2.8981712736210498e-21,3.598501986186993e-32,7.703648027055547e-32,3.470183078801169e-18,3.933067441465018e-42,7.46871707524567e-24,3.3853491327196564e-57,1.3590070709971443e-64,5.61340798344994e-30
3.1561442570420026e-16,0.0958347362410988,3.76,0.0,0.5537146486689446,0.9999999999992919,4.990416769863395e-28,7.746186727385793e-38,1.3136049211513937e-23,2.540911682839422e-10,2.03283216531525e-12,8.298981964318034e-19,1.324645575029638e-12,1.5887308219224795e-19,7.081859787242189e-13,4.690381708821503e-20,3.01803531781774e-22,1.0937339580517075e-20,1.8843428709167558e-32,2.079501906988997e-22,4.506789427935528e-40,1.7136475716499188e-20,1.159269984589345e-20,2.8788057450853285e-31,6.162927549750456e-31,6.943158321505544e-18,6.292920730054154e-41,2.9874857980561785e-23,1.0833249640289037e-55,8.697703185284315e-63,4.490723950333602e-29
6.31229118958291e-16,0.09583473624341397,3.76,0.0,0.5537146485398661,0.9999999999985837,3.9923364252545264e-27,6.197218658349947e-37,5.2544221399368857e-23,5.08182550179959e-10,4.065667488816076e-12,3.3195948855835193e-18,2.649292482479034e-12,6.354929252446202e-19,1.4163725600902797e-12,1.8761540030834644e-19,1.207214888706909e-21,4.3749379056803126e-20,1.507476744445383e-31,8.318012900341607e-22,7.210874971437344e-39,6.854594734720809e-20,4.637082894956873e-20,2.303046121060327e-30,4.93034567311115e-30,1.389746765544378e-17,1.0068690386286865e-39,1.1949912143299006e-22,3.466716090559299e-54,7.333866153335849e-61,3.5925672676788834e-28
1.2624585054664727e-15,0.09583473624804438,3.76,0.0,0.553714648281709,0.9999999999971673,3.1938704016171333e-26,4.95820025310376e-36,2.1017688158365038e-22,1.0163653086204088e-09,8.131342440611241e-12,1.3278383677935063e-17,5.298586925887675e-12,2.541974048571603e-18,2.832745729736329e-12,7.504619411815484e-19,4.828861042306329e-21,1.7499751521442786e-19,1.205983970100193e-30,3.3272062049750724e-21,1.153742423825511e-37,2.7418388375650895e-19,1.8548337543554963e-19,1.842437286903632e-29,3.944277963118616e-29,2.7839521717632695e-17,1.610994022794551e-38,4.7799354599269765e-22,1.1093965542735395e-52,4.711416743094461e-59,2.874031588483947e-27
2.5249172784828356e-15,0.0958347362573052,3.76,0.0,0.5537146477653949,0.9999999999943345,2.555096918127602e-25,3.967238517760652e-35,8.4070709334367185e-22,2.032730804094975e-09,1.6262709563367803e-11,5.311354247004106e-17,1.0597178326751824e-11,1.0167910126602097e-17,5.665492096684186e-12,3.001849052921266e-18,1.931544685872538e-20,6.9998971897435215e-19,9.647907586351183e-30,1.330882683246565e-20,1.845994548702457e-36,1.096735767003441e-18,7.419336250587277e-19,1.473949633638686e-28,3.1554228944353427e-28,5.585737142081638e-17,2.5776002923965435e-37,1.911949754835887e-21,3.550370183011659e-51,3.0155694527022855e-57,2.2991884313871866e-26
5.049834824515562e-15,0.09583473627582685,3.76,0.0,0.5537146467327665,0.9999999999886691,2.0440779208663696e-24,3.174875233780245e-34,3.3628241076938185e-21,4.065461709418779e-09,3.252551268548317e-11,2.124541812935484e-16,2.119437118472727e-11,4.0671742268010944e-17,1.1330984941203262e-11,1.2007403654491737e-17,7.726179053013007e-20,2.7999554732739055e-18,7.718381243198535e-29,5.3235310738101185e-20,2.953611743594045e-35,4.386943877907876e-18,2.9677347792007414e-18,1.1791590655081345e-27,2.5243384516685997e-27,1.1242803715485858e-16,4.1241907774393785e-36,7.64760177070056e-21,1.1363108850331972e-49,1.9300752986382582e-55,1.8392912928519286e-25
7.574752370548289e-15,0.0958347362943485,3.76,0.0,0.5537146457001382,0.9999999999830034,5.844787057216544e-24,9.080227411317105e-34,7.14599473795421e-21,6.09819252911726e-09,4.878838468413809e-11,4.514651376882698e-16,3.1791574099009634e-11,8.642759905500147e-17,1.6996477896346035e-11,2.5515742887692935e-17,1.6418130423880219e-19,5.9499001952550235e-18,2.206984662101358e-28,1.1312503677852547e-19,1.0871292231858627e-34,9.322256635845534e-18,6.306436616415831e-18,3.371656869506674e-27,7.218066213977207e-27,1.6953366922897822e-16,1.517986666373335e-35,1.6250863550189383e-20,5.18837934260113e-49,9.58884826215771e-55,5.2591257336560485e-25
1.262458746261374e-14,0.09583473633139176,3.76,0.0,0.553714643634881,0.9999999999716723,2.686047779359934e-23,4.175937212439378e-33,1.97565266643957e-20,1.016365382601296e-08,8.131440418710488e-11,1.2481682920400436e-15,5.298602015327972e-11,2.3894792848863223e-16,2.832746424912904e-11,7.054359394616903e-17,4.539129958162279e-19,1.6449686478078558e-17,1.0142624829385962e-27,3.127574530803318e-19,8.364575632533695e-34,2.5773303161500478e-17,1.743544324939832e-17,1.5494866696281396e-26,3.3171643487035064e-26,2.858847988372108e-16,1.1679761387871316e-34,4.492678759266912e-20,6.756860302902371e-48,3.0276156917006136e-53,2.4167628541239634e-24
1.7169439045472648e-14,0.09583473636473072,3.76,0.0,0.5537146417761492,0.9999999999614744,6.046268095473638e-23,9.404525654962423e-33,3.5180464759227337e-20,1.3822568716561587e-08,1.1058804428082638e-10,2.2226178688765802e-15,7.206105409503042e-11,4.254966860978322e-16,3.8525352324065744e-11,1.256173212438408e-16,8.082845285315909e-19,2.9291973315156153e-17,2.283115352640446e-27,5.569283543746335e-19,2.3036531682918457e-33,4.5894622857161075e-17,3.10473594159191e-17,3.487877161900358e-26,7.466931472907365e-26,3.9232930521826404e-16,3.2166961201068066e-34,7.999885331961871e-20,2.2095516988477057e-47,1.3876400458139785e-52,5.439939092534428e-24
2.1714290628331555e-14,0.09583473639806966,3.76,0.0,0.5537146399174172,0.9999999999512764,1.1427842614306342e-22,1.778306938430501e-32,5.49171139952003e-20,1.748148331427394e-08,1.3986191992925977e-10,3.4695377687716315e-15,9.113612243027444e-11,6.642082530077434e-16,4.872324077733924e-11,1.960905384057929e-16,1.2617435026703511e-18,4.572511337818399e-17,4.3152737187133666e-27,8.693730094208926e-19,5.18855375022565e-33,7.164216328960189e-17,4.846536727363195e-17,6.592311001330727e-26,1.411302578923748e-25,5.00603382690516e-16,7.245030066546596e-34,1.2487548890719386e-19,5.851847347616973e-47,4.0181507621653644e-52,1.0281502075770176e-23
2.6259142211190462e-14,0.09583473643140862,3.76,0.0,0.5537146380586849,0.9999999999410785,1.9101208909989903e-22,2.973763826304631e-32,7.872755904718889e-20,2.1140397635371418e-08,1.691360180837275e-10,4.973834746900995e-15,1.1021122325415908e-10,9.521934907025494e-16,5.892112958799382e-11,2.8111023018253704e-16,1.808801056102436e-18,6.555018134368836e-17,7.212879751345188e-27,1.2463094583311431e-18,9.972335759039239e-33,1.027042672570943e-16,6.947863230209521e-17,1.101879202279349e-25,2.358945136803415e-25,6.106056840456033e-16,1.3924910696455827e-33,1.7901283995064124e-19,1.2785380362345586e-46,1.0660590608817353e-51,1.7184615782883017e-23
3.5348845376908276e-14,0.09583473649808653,3.76,0.0,0.5537146343412197,0.9999999999206824,4.077891596977101e-22,6.354603769605011e-32,1.356386167440704e-19,2.8458225646751284e-08,2.2768472181255742e-10,8.569372344044633e-15,1.4836149899266274e-10,1.640532732835931e-15,7.931690802430951e-11,4.843226520613676e-16,3.116365972125071e-18,1.1293550741971988e-16,1.5398935689079705e-26,2.147254700457323e-18,2.578850183399432e-32,1.7694824477448209e-16,1.1970408081178117e-16,2.352384672492724e-25,5.03610893126298e-25,8.345514698048587e-16,3.601026787149438e-33,3.084042964946129e-19,3.939446478703228e-46,5.048551381277107e-51,3.668537756801076e-23
4.443854854262609e-14,0.09583473656476445,3.76,0.0,0.5537146306237535,0.9999999999002864,7.415205324632362e-22,1.1565744909942407e-31,2.0760793908688532e-19,3.577605263565016e-08,2.8623424801125087e-10,1.311628021294698e-14,1.8651189482528257e-10,2.5110106280586603e-15,9.971268778166721e-11,7.413049698142068e-16,4.769909241881692e-18,1.7285866540923597e-16,2.8001751987549875e-26,3.2865878414689833e-18,5.461443152835114e-32,2.7083702705392304e-16,1.8321906468911878e-16,4.277553202393548e-25,9.157666621768835e-25,1.0648854751362085e-15,7.626255775776608e-33,4.7202088946779325e-19,9.562101330712173e-46,1.5711430484010318e-50,6.670525762198525e-23
5.3528251708343904e-14,0.09583473663144236,3.76,0.0,0.5537146269062861,0.9999999998798904,1.2266200081761303e-21,1.9150121864814308e-31,2.9565677644977716e-19,4.3093878532715626e-08,3.4478465246359197e-10,1.8679087489242202e-14,2.2466241890008913e-10,3.575983779624546e-15,1.201084689496834e-10,1.0557044410618156e-15,6.792897710757291e-18,2.461699739928366e-16,4.6321147127415295e-26,4.680478169809055e-18,1.033254112138258e-31,3.8570308845031857e-16,2.6092498398858743e-16,7.07590308534809e-25,1.5148635692725402e-24,1.302040998928039e-15,1.4428272045869287e-32,6.721789093862311e-19,2.0426901276202956e-45,4.1682993436541374e-50,1.103382729060695e-22
7.170765803977953e-14,0.09583473676479821,3.76,0.0,0.5537146194713485,0.9999999998390982,2.8294247648971963e-21,4.427170101056427e-31,5.208983094834356e-19,5.7729526989823574e-08,4.618881456021829e-10,3.290964440905839e-14,3.0096385901774757e-10,6.300391881302013e-15,1.6090003559726523e-10,1.8599913302531863e-15,1.1968027663654089e-17,4.3371085105848656e-16,1.0685250353667181e-25,8.246274340779543e-18,3.1317392537530985e-31,6.795491772894212e-16,4.597092832265573e-16,1.632183576568902e-24,3.494333898970571e-24,1.797200991864312e-15,4.373183748591934e-32,1.1841454379185737e-18,8.219249773099749e-45,2.4906202888836133e-49,2.5448519733841195e-22
8.988706437121515e-14,0.09583473689815405,3.76,0.0,0.5537146120364064,0.9999999997983058,5.4353751250641496e-21,8.522103134858254e-31,8.114599981586543e-19,7.236517101143906e-08,5.789952065469947e-10,5.1267217747025985e-14,3.772658201446933e-10,9.814960449903738e-15,2.016916079757393e-10,2.897533753249268e-15,1.8644001103367373e-17,6.756387535039873e-16,2.0527312852004574e-25,1.2846190545077841e-17,7.366092685167638e-31,1.0586141344853719e-15,7.161432569514767e-16,3.1354471349148306e-24,6.712704988158946e-24,2.320072921925174e-15,1.0286142171595928e-31,1.8444838271593024e-18,2.352751311428701e-44,8.961757915014829e-49,4.888159085959157e-22
1.262458770340864e-13,0.0958347371648658,3.76,0.0,0.5537145971665097,0.9999999997167205,1.4950236843450037e-20,2.3546325331066448e-30,1.588668444749972e-18,1.016364457393507e-07,8.132200388532496e-10,1.0037164105946923e-13,5.298713065810739e-10,1.9216280063093938e-14,2.832747699374421e-10,5.672858796893417e-15,3.650146914641238e-17,1.32275956967369e-15,5.646592868069915e-25,2.515044539262111e-17,2.892420838079371e-30,2.0725712701452232e-15,1.4020753076706353e-15,8.624142948749723e-24,1.8463692648901948e-23,3.449007909854419e-15,4.039070809453755e-31,3.610322656529505e-18,1.3499812113479199e-43,7.47587377599475e-48,1.3441590683271476e-21
1.9896350235982892e-13,0.09583473769828939,3.76,0.0,0.5537145674266648,0.9999999995535482,5.948994048295345e-20,9.457926214460468e-30,3.9274177784780025e-18,1.601789419319822e-07,1.2817125459387009e-09,2.481393787281527e-13,8.350885371541395e-10,4.750879943134644e-14,4.46441162686539e-10,1.4024625737662772e-14,9.023913051377635e-17,3.2700559330151633e-15,2.2472846579989418e-24,6.217709698141162e-17,1.9227416223267794e-29,5.123835957575915e-15,3.4662217300941713e-15,3.431678847297345e-23,7.347119699779004e-23,6.039654839676312e-15,2.685018103327038e-30,8.921112651291838e-18,1.56671588119107e-42,1.3354223116843523e-46,5.345555969024661e-21
3.4439875301131397e-13,0.09583473876513715,3.76,0.0,0.5537145079467704,0.9999999992271965,3.17691548486535e-19,5.146184299409463e-29,1.1742071033146854e-17,2.7726372125659453e-07,2.2188689304115904e-09,7.419177775375584e-13,1.4455480360534506e-09,1.4206130419523383e-13,7.727742235316345e-10,4.193348935563336e-14,2.6980796294340275e-16,9.776731514560872e-15,1.2005374272400532e-23,1.8590485212777466e-16,1.9016233435026584e-28,1.5319956827604792e-14,1.036375457583339e-14,1.8325609754385395e-22,3.9235895571868775e-22,1.2552109663391554e-14,2.6555964134851314e-29,2.6646496597059794e-17,2.9803708413242177e-41,4.138692634232743e-45,2.8511372628556914e-20
6.35269254314284e-13,0.0958347408988348,3.76,0.0,0.5537143889861629,0.9999999985744648,2.045583993826241e-18,3.4360657063692134e-28,3.9917676881506453e-17,5.114324276629738e-07,4.093867133463085e-09,2.5224466867702855e-12,2.6665672329469783e-09,4.830883848070998e-13,1.425441446880551e-09,1.4257612079386837e-13,9.173192718362024e-16,3.3236561252052e-14,7.735685163040684e-23,6.320585969055191e-16,2.3740378372522624e-27,5.2086875367984884e-14,3.5235849067843596e-14,1.1799098100568583e-21,2.5264026969361166e-21,3.0901695924144445e-14,3.315498636065113e-28,9.040993305234761e-17,7.449076915592586e-40,1.798508381186926e-43,1.8312033164903318e-19
9.26139755617254e-13,0.09583474303253539,3.76,0.0,0.5537142700244635,0.999999997921695,6.087336042789423e-18,1.051285893267098e-27,8.481861264581338e-17,7.455999977480886e-07,5.9697791848730625e-09,5.360269641704501e-12,3.887720091071369e-09,1.0267458797709287e-12,2.0781101394581282e-09,3.029898247058872e-13,1.9493272857141725e-15,7.062257542514691e-14,2.3032885116055305e-22,1.3431432145561886e-15,9.448119132982965e-27,1.1068704768112412e-13,7.487736789798645e-14,3.5111144875819934e-21,7.518324984193926e-21,5.63508762324082e-14,1.3195690942845105e-27,1.917901306076211e-16,3.83742786241991e-39,1.2774754921289245e-42,5.4398375891569e-19
1e-12,0.09583474516623885,3.76,0.0,0.5537142398165507,0.9999999977559323,7.63739997126424e-18,1.3298906512410012e-27,9.888228166918768e-17,8.05061583764229e-07,6.446271768309441e-09,6.2491977854364174e-12,4.1978266219972255e-09,1.197070447878025e-12,2.2438414081086675e-09,3.532401845043376e-13,2.272596265912447e-15,8.233249593802627e-14,2.89027024072993e-22,1.565885656401868e-15,1.2721980540141257e-26,1.2904330133247165e-13,8.729482904434506e-14,4.4051363756996365e-21,9.432834026855792e-21,6.394342998451749e-14,1.77684942484649e-27,2.2349258070982073e-16,5.5559904940254474e-39,2.0760434542146292e-42,6.821561379628295e-19
1.2170102569202241e-12,0.09583474516623885,3.76,0.0,0.5537141510616724,0.9999999972688874,1.3418886497744298e-17,2.3802122818513227e-27,1.464405680836144e-16,9.797664315170349e-07,7.846604994282864e-09,9.2553822492154e-12,5.1090066974646584e-09,1.7731280215688326e-12,2.730780301751899e-09,5.231808553793287e-13,3.3658293867817037e-15,1.2193132743701633e-13,5.080104491150583e-22,2.3191581920636526e-15,2.5803078319999666e-26,1.911209349347144e-13,1.292883639413782e-13,7.73965376224824e-21,1.6573707685966976e-20,8.889967638867954e-14,3.604003079850788e-27,3.306012624162338e-16,1.2792142347976926e-38,5.640409342161252e-42,1.1971700850869872e-18
1.5078807582231942e-12,0.09583474729994526,3.76,0.0,0.5537140320977896,0.999999996616042,2.5049209776865423e-17,4.5613340197916535e-27,2.2477907773583346e-16,1.2139317289757905e-06,9.724344467718419e-09,1.4207779306447569e-11,6.3304271420124205e-09,2.722332094995485e-12,3.383451934265065e-09,8.031556452527987e-13,5.1668226123044995e-15,1.87159246194768e-13,9.488259909438767e-22,3.560102833747934e-15,5.739721640488361e-26,2.933890006903102e-13,1.9846888220656034e-13,1.4447298571549957e-20,3.0939051400239845e-20,1.2854811908706223e-13,8.017366727645999e-27,5.066521704320231e-16,3.372539057856847e-38,1.8820348933330818e-41,2.2311030476908407e-18
2.0896217608291343e-12,0.09583475156736677,3.76,0.0,0.5537137941667487,0.9999999953102371,6.494753831012889e-17,1.244661264442769e-26,4.3158919243271103e-16,1.6822589149859485e-06,1.3482564057436562e-08,2.7284406492671812e-11,8.773669878662162e-09,5.22956652540211e-12,4.68879961181461e-09,1.5424803209622334e-12,9.922271000409868e-15,3.5935933415870566e-13,2.4628173924588156e-21,6.8367782852357094e-15,1.9662648318750318e-25,5.634293688011261e-13,3.8113863611184755e-13,3.745680784772694e-20,8.022246630352694e-20,2.2914401230239654e-13,2.7468832402956494e-26,9.697700978076537e-16,1.5469333095967654e-37,1.267083737861158e-40,5.7658852498971624e-18
2.6713627634350744e-12,0.09583475583479993,3.76,0.0,0.5537135562313409,0.9999999940042806,1.3387530779292567e-16,2.690557497616574e-26,7.052131271856626e-16,2.150581555828746e-06,1.7244437198716397e-08,4.459010736804118e-11,1.121744902144662e-08,8.549228889322617e-12,5.9941531761415765e-09,2.5210153977578525e-12,1.62156476288946e-14,5.871941841593257e-13,5.082010328170488e-21,1.1173163468996433e-14,5.011682156084724e-25,9.2081183484276e-13,6.228869535705174e-13,7.720489189253652e-20,1.6536894553862366e-19,3.581387322542212e-13,7.002200921130308e-26,1.5796284994739204e-15,4.8858510697399725e-37,5.050444506758615e-40,1.1847394430104865e-17
3.2531037660410145e-12,0.09583476010224477,3.76,0.0,0.5537133182915658,0.9999999926981725,2.403532085591404e-16,5.054824095582391e-26,1.045613174381743e-15,2.618899651557272e-06,2.100996309636059e-08,6.612483553079748e-11,1.366176532857426e-08,1.268213987831609e-11,7.299512631495081e-09,3.738815195910939e-12,2.4046926002892766e-14,8.706336383056226e-13,9.13378465004544e-21,1.6569251904828963e-14,1.0732312050958412e-24,1.3655402783945412e-12,9.237141650676358e-13,1.3860224890014574e-19,2.969089755779448e-19,5.155324707248396e-13,1.49967200763477e-25,2.33464826247373e-15,1.2553502475403512e-36,1.5588334002481064e-39,2.1202337316484538e-17
4.416585771252895e-12,0.09583476863716948,3.76,0.0,0.5537128423989149,0.9999999900855019,5.991276601351301e-16,1.3834740822700746e-25,1.926594987377951e-15,3.555522207879347e-06,2.855197006655976e-08,1.2188119180647105e-10,1.8552012384691683e-08,2.3390900406834986e-11,9.910249231833888e-09,6.892420946943188e-12,4.432308182519417e-14,1.6042090896061902e-12,2.282186488411639e-20,3.0540513038384303e-14,3.64980478077619e-24,2.5170502430905456e-12,1.7026064727337268e-12,3.4545003860395077e-19,7.401766523868061e-19,9.155178150030411e-13,5.101467648982235e-25,4.274177930433048e-15,6.318729234001857e-36,1.0795050740506523e-38,5.2474603141916896e-17
5.580067776464775e-12,0.09583477717214106,3.76,0.0,0.5537123664887957,0.999999987472225,1.2072859323998715e-15,3.0294345740495956e-25,3.0742429163386373e-15,4.492126584364526e-06,3.6108578811718245e-08,1.945531144067551e-10,2.3444416915135963e-08,3.736220194400703e-11,1.2521009445782619e-08,1.1003719840660489e-11,7.075052644397965e-14,2.5598523648844083e-12,4.6093922430526664e-20,4.8750511256225616e-14,9.286436983995224e-24,4.017989461225525e-12,2.717817940264785e-12,6.9602090789024e-19,1.491649587679991e-18,1.429101701701783e-12,1.298325778244876e-24,6.776494938932037e-15,2.1215307043379508e-35,4.3715969196535e-38,1.0500320193042284e-16
7.907031786888535e-12,0.09583479424222516,3.76,0.0,0.553711414616152,0.9999999822438533,3.433779768825972e-15,1.0045581441379555e-24,6.168381490184348e-15,6.365280799458621e-06,5.12655772200751e-08,3.906422260228079e-10,3.3235721660818036e-08,7.511762620698926e-11,1.7742600845464236e-08,2.2101080517042764e-11,1.4205840964098516e-13,5.136418006964238e-12,1.3173128000070455e-19,9.788651942068444e-14,3.799842026587317e-23,8.068276362949995e-12,5.4572070379596776e-12,1.979117643040827e-18,4.243387438407666e-18,2.7970725706821037e-12,5.31538173141643e-24,1.342417755436683e-14,1.411121657223301e-34,3.87515085990055e-37,2.9433950787935015e-16
1e-11,0.09583481131249806,3.76,0.0,0.5537105584026187,0.9999999775391686,6.945908945863975e-15,2.281150162678257e-24,9.859645112081464e-15,8.050011493873525e-06,6.494824319766717e-08,6.24807686159227e-10,4.204985854208943e-08,1.2028732012507874e-10,2.2439198338041165e-08,3.5359054166586574e-11,2.2721164904615343e-13,8.210348084110766e-12,2.6757001146910636e-19,1.565642174861972e-13,9.726091634680958e-23,1.290553194524157e-11,8.728621436730773e-12,4.0024915607004065e-18,8.585014799399584e-18,4.4156537553473044e-12,1.3611230025572814e-23,2.1213982704152038e-14,4.873906917066788e-34,1.5742250310422892e-36,5.879818762267195e-16
1.0233995797312296e-11,0.09583481131249806,3.76,0.0,0.5537104626736343,0.9999999770130586,7.445030891974581e-15,2.4727302691364136e-24,1.0325714718821717e-14,8.238362300112362e-06,6.648090942922438e-08,6.543892999890109e-10,4.303572616270918e-08,1.2599889899262175e-10,2.2964287093176567e-08,3.703427856408077e-11,2.379687981939321e-13,8.598479409258154e-12,2.869195887501728e-19,1.6397687733957372e-13,1.0652070646738237e-22,1.351664373880012e-11,9.141898178799507e-12,4.290003993259677e-18,9.202077549983588e-18,4.619460898093921e-12,1.490769750873053e-23,2.2188481104060965e-14,5.46802621624133e-34,1.7860674020441835e-36,6.294135411468797e-16
1.2560959807736056e-11,0.09583482838296062,3.76,0.0,0.5537095106612415,0.9999999717798425,1.3766227989655994e-14,5.10542063388971e-24,1.5543933703159755e-14,1.011137108959275e-05,8.175452661535912e-08,9.857914664006734e-10,5.2844476947397636e-08,1.900564559100905e-10,2.818606845193489e-08,5.5806712620483016e-11,3.5847984304800055e-13,1.2944189478543967e-11,5.328930304003022e-19,2.470211875899559e-13,2.4100984496713827e-22,2.0363336320704736e-11,1.377190638008714e-11,7.930493811582799e-18,1.701812589577976e-17,6.896284594401313e-12,3.374521953316522e-23,3.298413695583595e-14,1.604373178635869e-33,5.9934441465800376e-36,1.148204088837718e-15
