Time (s),Volume (m^3),N2,Ne,C2H6(1),O2(2),H2O(3),C(4),CH(5),CH3(18),C2H5(31),CH4(30),H(6),C2H4(29),HO2(12),H2(9),C2H5O2(40),CH3O2(36),C2H3(28),H2O2(13),C2H2(22),OH(8),CH2O(19),HCO(16),CO(14),O(7)
1.4531502180351112e-12,0.08700412564071938,3.76,0.0,0.8159117019802815,0.9999999999575531,1.0715386048763444e-20,3.9736934355438914e-36,1.414351845779154e-22,3.235587246819555e-09,5.048027743178311e-11,9.383453684178498e-15,8.026740435624384e-12,1.2450448348128867e-15,4.244563627888847e-11,5.060566816205935e-16,5.804898260964778e-17,1.0743451769491312e-15,7.355052826622626e-28,8.581681207070917e-18,3.906828802563427e-33,1.489616069133983e-16,1.128572419151545e-16,7.74632967170626e-26,3.188090492386021e-26,3.8362761671384663e-17
2.2835218214776555e-12,0.08700412565521577,3.76,0.0,0.8159117010269697,0.9999999999332964,4.1433869185505834e-20,1.686180311066071e-35,3.449240970958485e-22,5.084485176022173e-09,7.933361453539771e-11,2.289275446091132e-14,1.261398554984997e-11,3.037749534753802e-15,6.670035399129325e-11,1.2346643153874954e-15,1.4162119076304134e-16,2.6209393349957812e-15,2.845295929894994e-27,2.0936714505915607e-17,2.4786281900744016e-32,3.6341295427032726e-16,2.7533713713470196e-16,2.9952987496538645e-25,1.233056473851604e-25,9.163408199099837e-17
3.1138934249202e-12,0.08700412566971216,3.76,0.0,0.8159117000736517,0.9999999999090389,1.0282687960313714e-19,4.491568476212319e-35,6.387536500023786e-22,6.933376335702142e-09,1.081924540683027e-10,4.2409549374896513e-14,1.7201626034182148e-11,5.6279040308076625e-15,9.095512107454321e-11,2.2873243583011335e-15,2.6235677202041386e-16,4.85514429353236e-15,7.063796513977467e-27,3.878599092945375e-17,8.077083956633517e-32,6.732207172614824e-16,5.100707534894946e-16,7.433418419475143e-25,3.0607008013868352e-25,1.6802001578693689e-16
4.774636631805288e-12,0.08700412569870493,3.76,0.0,0.8159116981669964,0.9999999998605213,3.734538538738248e-19,1.8889038458399155e-34,1.4968615930205449e-21,1.0631138353225662e-08,1.6592663476000227e-10,9.946007724037148e-14,2.6378093347188507e-11,1.3200634643205671e-14,1.394648033569374e-10,5.3646522167710705e-15,6.152817219886776e-16,1.1385262703316389e-14,2.5676763993825452e-26,9.096234650672001e-17,4.628001587935678e-31,1.5787891352264142e-15,1.1962325225731622e-15,2.6996784594702478e-24,1.1121170730303443e-24,3.9010834460731554e-16
8.096123045575465e-12,0.08700412575669049,3.76,0.0,0.8159116943536099,0.9999999997634758,1.8660528161048267e-18,1.2106069095230838e-33,4.2916966260997416e-21,1.8026581186226624e-08,2.8146099711157085e-10,2.856269494453416e-13,4.473577708326152e-11,3.7920735840410123e-14,2.3648476068489966e-10,1.5408200070608674e-14,1.766921680373447e-15,3.2688958565930116e-14,1.2853038146580566e-25,2.6122542719204635e-16,4.165608442752244e-30,4.533524142086795e-15,3.4353112902735355e-15,1.3489120954013628e-23,5.562228120641469e-24,1.111504492073493e-15
1e-11,0.0870041258726616,3.76,0.0,0.8159116921677299,0.9999999997078428,3.7307703818354465e-18,2.9309182647230628e-33,6.538306249770508e-21,2.2265602304828018e-08,3.477249982697629e-10,4.356601939873209e-13,5.526126622060791e-11,5.785242642773696e-14,2.920969844653128e-10,2.350414553628958e-14,2.6950126184691802e-15,4.98519670816461e-14,2.574146673823361e-25,3.984433981969747e-16,1.2021428285992144e-29,6.9144310075339944e-15,5.2398019238295325e-15,2.696763008881498e-23,1.1130584804915508e-23,1.6916122582659434e-15
1.473909587311582e-11,0.0870041258726616,3.76,0.0,0.8159116867265328,0.9999999995693427,1.1565857990304235e-17,1.0803706845645578e-32,1.4170380706871555e-20,3.28171420816145e-08,5.127936852240257e-10,9.462129731775086e-13,8.147017145930847e-11,1.257001566040195e-13,4.305270488549168e-10,5.1058088361692185e-14,5.853187731516775e-15,1.0824345590677702e-13,7.995187498656734e-25,8.653905309666309e-16,4.971913401646523e-29,1.501573722844041e-14,1.1380360553318936e-14,8.359981229072882e-23,3.4540224492734874e-23,3.6628190272077124e-15
2.1382068700656174e-11,0.08700412598863273,3.76,0.0,0.8159116790990504,0.9999999993751537,3.400338080454445e-17,3.94067084051802e-32,2.973489960443301e-20,4.760726999121406e-08,7.444782777395902e-10,1.991127435791738e-12,1.1822997508040098e-10,2.6465228700672464e-13,6.24572504967472e-10,1.0746812724142463e-13,1.2316581297779947e-14,2.276933939168173e-13,2.357148619627362e-24,1.821076749184665e-15,1.9577790889823478e-28,3.159289730226364e-14,2.39478405346986e-14,2.457699984329741e-22,1.0170230382906187e-22,7.691726210905863e-15
2.8025041528196528e-11,0.0870041261046039,3.76,0.0,0.8159116714711626,0.9999999991809091,7.446667941994355e-17,1.0276199237592153e-31,5.0939586534836054e-20,6.2396964973582e-08,9.765147090098035e-10,3.420358969660716e-12,1.5501524385409348e-10,4.54852203205794e-13,8.186211335741912e-10,1.846519630619414e-13,2.115683867369169e-14,3.9099120978790694e-13,5.1762593952074294e-24,3.1282873590102374e-15,5.318619378634366e-28,5.426214625032273e-14,4.113761986708993e-14,5.382078701298042e-22,2.2306307288977055e-22,1.319761610676788e-14
3.466801435573688e-11,0.0870041262205751,3.76,0.0,0.8159116638428693,0.9999999989866085,1.3841982531032207e-16,2.2170176425499508e-31,7.77375957315574e-20,7.718622708868295e-08,1.2089029116331477e-09,5.233896284235026e-12,1.9182603555697526e-10,6.963775618434321e-13,1.0126729393867348e-09,2.8262375655539576e-13,3.237368987206477e-14,5.98087837362328e-13,9.648193369569088e-24,4.7870261762491714e-15,1.1795798191327647e-27,8.30205406839719e-14,6.294956828545198e-14,1.0003872818531078e-21,4.152668173177295e-22,2.01798626814644e-14
4.795396001081759e-11,0.08700412645251755,3.76,0.0,0.8159116485850666,0.9999999985978402,3.570417417456387e-16,7.306097577954455e-31,1.4794192703220253e-19,1.0676345293836273e-07,1.6747343818899414e-09,1.0013847084491427e-11,2.6552440174807876e-10,1.3336925585893037e-12,1.4007861001206043e-09,5.409839280012443e-13,6.193617560146461e-14,1.1434959579901818e-12,2.5024751143558506e-23,9.1591032544327e-15,4.0310630126810406e-27,1.587938855713506e-13,1.2043949767648415e-13,2.5802003940973977e-21,1.0744618209191741e-21,3.8571122931535286e-14
6.12399056658983e-11,0.08700412668446011,3.76,0.0,0.8159116333256421,0.9999999982088488,7.336489718463236e-16,1.817756366281722e-30,2.399786423873614e-19,1.363389480186252e-07,2.1419721500200447e-09,1.633089076816874e-11,3.3932553626785764e-10,2.1772200599219122e-12,1.7889120250199588e-09,8.826628318642705e-13,1.010018779918863e-13,1.8635252906220918e-12,5.1698564609441734e-23,1.49373400731739e-14,1.027067400354336e-26,2.588894191426403e-13,1.9641660170738575e-13,5.301379742873238e-21,2.2144890389322476e-21,6.286054140291615e-14
7.4525851320979e-11,0.0870041269164028,3.76,0.0,0.815911618064596,0.9999999978196353,1.3142926303765636e-15,3.8183021392603715e-30,3.5346486395366914e-19,1.659127128320551e-07,2.610615649958487e-09,2.418493376436578e-11,4.132299253679967e-10,3.227615531078898e-12,2.1770507539814787e-09,1.3077811921299787e-12,1.4956851977391686e-13,2.7577634911888452e-12,9.311410302132945e-23,2.2121770715788752e-14,2.2009372695909781e-26,3.8328245523517855e-13,2.9087980147001183e-13,9.496395316500994e-21,3.9791310811598155e-21,9.304293682450817e-14
9.999999999999999e-11,0.08700412738028868,3.76,0.0,0.8159115887989012,0.9999999970727462,3.1615696975665647e-15,1.1988693111955066e-29,6.297406547083417e-19,2.226118918246706e-07,3.513110904688633e-09,4.3542513450509486e-11,5.552229103896227e-10,5.822524949953232e-12,2.921294454760733e-09,2.356693982643823e-12,2.6925362208078996e-13,4.958132400730129e-12,2.2654387404841183e-22,3.983006289315276e-14,7.196170413127463e-26,6.896600152640899e-13,5.237003012367499e-13,2.2840061468139675e-20,9.633134748150633e-21,1.6737769946919514e-13
1.0109774263114042e-10,0.08700412738028868,3.76,0.0,0.8159115875376377,0.9999999970405427,3.2665506332953198e-15,1.2509096293226137e-29,6.433499068804264e-19,2.2505505360557592e-07,3.5521176494095854e-09,4.450365461874055e-11,5.613503524023197e-10,5.951559616222256e-12,2.9533667798202117e-09,2.4088109063571187e-12,2.7519572773607914e-13,5.067269443925653e-12,2.3417891968586576e-22,4.0709348271243147e-14,7.51979922539021e-26,7.048655839242746e-13,5.352603014868109e-13,2.3598305642976473e-20,9.955700009182486e-21,1.7106692768015863e-13
1.2766963394130183e-10,0.0870041278441753,3.76,0.0,0.8159115570041912,0.9999999962605648,6.5696281442260255e-15,3.09440639194588e-29,1.0147619054357185e-18,2.841904791316119e-07,4.4992360121364215e-09,7.096928633739857e-11,7.098894312483436e-10,9.51059741187271e-12,3.7297344877663965e-09,3.845019750472217e-12,4.3880007803427075e-13,8.068838640359681e-12,4.763837439594354e-22,6.492210407535836e-14,1.9234008838857302e-25,1.1233535633449778e-12,8.535726563509226e-13,4.7452538711596544e-20,2.0152036548454337e-20,2.726040144684796e-13
1.5424152525146324e-10,0.08700412830806276,3.76,0.0,0.8159115264642557,0.9999999954797045,1.1576347020914619e-14,6.431957347776362e-29,1.4649773839344456e-18,3.4331899324337965e-07,5.451966410205952e-09,1.0358111072132827e-10,8.588508724042043e-10,1.3909764764952408e-11,4.5061541867094164e-09,5.6173566288512955e-12,6.403639016250031e-13,1.1759330439908378e-11,8.488171740352007e-22,9.476030691741412e-14,4.1145286755802834e-25,1.6385590261587757e-12,1.2458085822942256e-12,8.360261267636843e-20,3.5734061689010515e-20,3.976161389963591e-13
1.8081341656162464e-10,0.08700412877195117,3.76,0.0,0.8159114959178306,0.9999999946979644,1.8638574644530325e-14,1.188934497735387e-28,1.991368337786012e-18,4.024405997566098e-07,6.410304530962692e-09,1.4233841048649637e-10,1.0082383697070856e-09,1.9154089944988746e-11,5.282626186111914e-09,7.726778385317145e-12,8.798694781000285e-13,1.6135620801049748e-11,1.3817020731484642e-21,1.3022422782586308e-13,7.806587923627242e-25,2.2502958841437016e-12,1.7119598047106892e-12,1.3458369397067603e-19,5.789352627562569e-20,5.46066060329233e-13
2.3395719918194745e-10,0.0870041296997314,3.76,0.0,0.8159114348055088,0.9999999931318566,4.0334055643117394e-14,3.231999982916422e-28,3.262739102966616e-18,5.206631051711186e-07,8.343786750184004e-09,2.3828656633443714e-10,1.308306232979959e-09,3.219832404547543e-11,6.835728330815593e-09,1.2960765145168988e-11,1.4726345112957435e-12,2.6933180938899146e-11,3.0575889769459534e-21,2.180303254018589e-13,2.2334273232536696e-24,3.762626124906605e-12,2.8659750234251816e-12,2.9114945465924774e-19,1.2689659258312797e-19,9.131353300603404e-13
2.8710098180227026e-10,0.087004130627517,3.76,0.0,0.8159113736672202,0.9999999915622632,7.446122002228495e-14,7.119191484481317e-28,4.809482047452227e-18,6.388580256590344e-07,1.0299648357752139e-08,3.588080162283447e-10,1.6101223420617697e-09,4.86834998409673e-11,8.389043415700127e-09,1.9554807899944246e-11,2.216952054449531e-12,4.0436767985809956e-11,5.768592933775223e-21,3.2834261459817744e-13,5.147376887341035e-24,5.658875548249704e-12,4.315552096449881e-12,5.373367022049861e-19,2.3722723461961833e-19,1.373528405068254e-12
3.4024476442259307e-10,0.08700413155530891,3.76,0.0,0.8159113125029589,0.9999999899892057,1.2381563943452044e-13,1.365833361806423e-27,6.613442960791385e-18,7.570253912927412e-07,1.227785521453581e-08,5.038970268908566e-10,1.913715816458434e-09,6.864976996356697e-11,9.9425739472635e-09,2.7516866364528757e-11,3.112678021509009e-12,5.662183809454378e-11,9.797464617619009e-21,4.611633514185355e-13,1.0298177273180935e-23,7.937592239270816e-12,6.0606248374422464e-12,8.932466704735009e-19,3.9937324287750405e-19,1.926973465789766e-12
3.933885470429159e-10,0.08700413248310811,3.76,0.0,0.8159112513127194,0.9999999884127057,1.9118232477623732e-13,2.3775870228328e-27,8.657687642681445e-18,8.751652319183047e-07,1.4278373369207767e-08,6.735478709822318e-10,2.2191155595874806e-09,9.213722798202898e-11,1.149632244453266e-08,3.6855035061696396e-11,4.159667381881279e-12,7.546406793639599e-11,1.544612388552867e-20,6.164948313777239e-13,1.8659610075950575e-23,1.0597342115064649e-11,8.101127107067671e-12,1.3788895464566627e-18,6.2426519320195015e-19,2.5732107053309134e-12
4.465323296632387e-10,0.08700413341091558,3.76,0.0,0.8159111900964953,0.9999999868327845,2.7933567233408133e-13,3.8501635302636095e-27,1.0926415856573697e-17,9.93277577156019e-07,1.63011690590961e-08,8.677548275114448e-10,2.5263502588218744e-09,1.1918590563595097e-10,1.3050291438692678e-08,4.7577541045371484e-11,5.357774205164125e-12,9.693935376173256e-11,2.3035812958859137e-20,7.94339389316817e-13,3.1415742680962875e-23,1.3636708871447814e-11,1.0436992818046128e-11,2.0141866988844615e-18,9.232790008834514e-19,3.311992116601247e-12
5.528198949038843e-10,0.08700413526655901,3.76,0.0,0.8159110675860689,0.9999999836627615,5.290510276461695e-13,8.628225911594886e-27,1.607887606190594e-17,1.2294198989044908e-06,2.0413458871212065e-08,1.3298142236422497e-09,3.146438272179968e-09,1.8412675727668935e-10,1.6158901098492284e-08,7.320908632101495e-11,8.206752518205606e-12,1.4769369396532496e-10,4.5415866734074343e-20,1.2175772640136628e-12,7.593468507036479e-23,2.0848710498105456e-11,1.5994550460038944e-11,3.813036110902413e-18,1.7912989817669878e-18,5.06624940070217e-12
6.591074601445299e-10,0.08700413712224689,3.76,0.0,0.8159109449716302,0.9999999804793016,8.949519688068529e-13,1.6681262300193166e-26,2.1964099693951368e-17,1.4654525891153067e-06,2.46144582343834e-08,1.890029571437693e-09,3.774205142816334e-09,2.637913669471214e-10,1.9268423412174643e-08,1.0447989799275826e-10,1.1658428790290503e-11,2.0869629291556736e-10,7.989920373907491e-20,1.7308964371778158e-12,1.5798357853682333e-22,2.9562614301293354e-11,2.2732770085698824e-11,6.4475276180685346e-18,3.103411080508005e-18,7.18798764360694e-12
7.653950253851755e-10,0.08700413897798666,3.76,0.0,0.8159108222531264,0.9999999772825662,1.3988691093616557e-12,2.908420659170892e-26,2.8489055133538195e-17,1.7013758769199213e-06,2.8903903643237926e-08,2.5483553242874267e-09,4.4098728330719575e-09,3.5849782119443346e-10,2.2378879051383718e-08,1.414604077543063e-10,1.5711606286185405e-11,2.7976193574840413e-10,1.2976957203025005e-19,2.3343170033600484e-12,2.9585712475993447e-22,3.9767712669618564e-11,3.0651124816099864e-11,1.0074174311715211e-17,4.966915565900912e-18,9.675624931311895e-12
8.716825906258212e-10,0.0870041408337859,3.76,0.0,0.8159106994305034,0.9999999740727128,2.062479539888077e-12,4.6975967703455336e-26,3.557237232437737e-17,1.937189988107242e-06,3.3281534432987814e-08,3.3047460299311807e-09,5.053660066781137e-09,4.68563274406357e-10,2.5490288868759542e-08,1.8422303003277444e-10,2.0365076683547482e-11,3.6070865823119665e-10,1.9863828551928993e-19,3.0278596888869834e-12,5.12432661286882e-22,5.1453566965621215e-11,3.974908854763429e-11,1.4848367275148466e-17,7.496478233805124e-18,1.2527747607689837e-11
9.779701558664668e-10,0.08700414268965193,3.76,0.0,0.8159105765037052,0.9999999708498957,2.907310992774421e-12,7.153850270171161e-26,4.31428184342379e-17,2.172895145187133e-06,3.774709274134566e-08,4.159156328902746e-09,5.705782377705612e-09,5.943039602635679e-10,2.8602673894727996e-08,2.328421304512436e-10,2.561762085894631e-11,4.5135768482323384e-10,2.904524099020171e-19,3.811545856428824e-12,8.35616367063349e-22,6.461000418664564e-11,5.002613594027937e-11,2.092444529649876e-17,1.081421939630302e-17,1.5743104937421216e-11
9.999999999999999e-10,0.0870041445455921,3.76,0.0,0.8159105510120676,0.9999999701803058,3.10706017506158e-12,7.757494942440906e-26,4.476696717726715e-17,2.2217353001578573e-06,3.8683630402258566e-08,4.348506247793501e-09,5.842007873565386e-09,6.223559996687146e-10,2.9247890785907704e-08,2.4365894674072087e-10,2.6781135823020692e-11,4.713438436934818e-10,3.127419688735761e-19,3.985257816633872e-12,9.1891352990382e-22,6.75199638541801e-11,5.23036931322421e-11,2.2360828417981803e-17,1.1612286296950448e-17,1.6454882489429998e-11
1.0842577211071125e-09,0.0870041445455921,3.76,0.0,0.8159104534726737,0.9999999676142655,3.954745069075485e-12,1.0398162179485245e-25,5.1138108798521274e-17,2.408491567435137e-06,4.23003234853912e-08,5.111540953587622e-09,6.366452140800976e-09,7.360351977758676e-10,3.171605533520316e-08,2.873940044047624e-10,3.146800956546884e-11,5.515333849124724e-10,4.095040768081888e-19,4.685397511950638e-12,1.2988034257928893e-21,7.922711492717025e-11,6.148174241123861e-11,2.845574779538276e-17,1.504981611787465e-17,1.9320604853802717e-11
1.1905452863477582e-09,0.08700414640161365,3.76,0.0,0.8159103303373492,0.9999999643659694,5.226020305501447e-12,1.4553188282766566e-25,5.950394606780371e-17,2.643979470935865e-06,4.694097433786101e-08,6.161854727275476e-09,7.035878603603988e-09,8.940713977243523e-10,3.4830454569351024e-08,3.479568558481142e-10,3.791500404100119e-11,6.61063230389274e-10,5.60438657495232e-19,5.649437310337279e-12,1.9413027919995573e-21,9.529525122872979e-11,7.411538412837017e-11,3.759465898259725e-17,2.0340580400309622e-17,2.3259310008742166e-11
1.4031204168290495e-09,0.08700415011392978,3.76,0.0,0.8159100837535732,0.9999999578319526,8.524359847936659e-12,2.6087750591930494e-25,7.716315431590529e-17,3.114630570473242e-06,5.6483540603777364e-08,8.556089460119835e-09,8.401823281108286e-09,1.2603118546445364e-09,4.106239278131571e-08,4.874376520996887e-10,5.259381252548809e-11,9.075103729079846e-10,9.783644769275216e-19,7.848175234176055e-12,3.954457084678736e-21,1.31747294247611e-10,1.0291468165864095e-10,6.130040061866049e-17,3.467548822181742e-17,3.2217326860915837e-11
1.6156955473103407e-09,0.08700415382665716,3.76,0.0,0.8159098367518631,0.9999999512489581,1.2969527073609665e-11,4.273631723938575e-25,9.580846851974879e-17,3.5848501108631904e-06,6.637282672889603e-08,1.1341500880395437e-08,9.805229519092159e-09,1.695522830249387e-09,4.729866291536513e-08,6.519472146223244e-10,6.964397308389603e-11,1.1893787837115175e-09,1.5888015131453532e-18,1.0407954042077648e-11,7.327354018666224e-21,1.7389405678064301e-10,1.3641985251308692e-10,9.324346177787708e-17,5.507267431481244e-17,4.261256398742163e-11
1.828270677791632e-09,0.08700415753985169,3.76,0.0,0.8159095893316771,0.9999999446180474,1.87266758805673e-11,6.5457071362622085e-25,1.1520123173008056e-16,4.054639711710789e-06,7.660690984160268e-08,1.4517730711180143e-08,1.1247663143403799e-08,2.202187918048103e-09,5.353944194268601e-08,8.421769601606571e-10,8.905530343190512e-11,1.5053942630580185e-09,2.4425327587903172e-18,1.332897883794514e-11,1.2639411725914189e-20,2.2166744191365008e-10,1.746267320691747e-10,1.346130839024068e-16,8.291173374300773e-17,5.444260383327011e-11
2.040845808272923e-09,0.08700416125356834,3.76,0.0,0.8159093414924455,0.9999999379402339,2.5959031172216887e-11,9.517897195290208e-25,1.351591145178493e-16,4.524000946816308e-06,8.71839079995724e-08,1.8084422006773915e-08,1.2730643984098238e-08,2.7827771006742515e-09,5.978490933492215e-08,1.0588461803092498e-09,1.1081753097665716e-10,1.8543271252575688e-09,3.59682586720368e-18,1.661146555377192e-11,2.0613974238371608e-20,2.750032323129027e-10,2.17531166816741e-10,1.8658691759102097e-16,1.196994587605993e-16,6.770706713630133e-11
2.2534209387542146e-09,0.08700416496786115,3.76,0.0,0.815909093233573,0.9999999312164831,3.482799918353122e-11,1.328000807504704e-24,1.5554334723337482e-16,4.992935345742512e-06,9.810197923011108e-08,2.204121911612588e-08,1.4255647100621554e-08,3.4397470288367488e-09,6.603524698223393e-08,1.3027012343440686e-09,1.3492031018829931e-10,2.234990668238955e-09,5.11571295280778e-18,2.0255641088801177e-11,3.2135910128312395e-20,3.3384099229200454e-10,2.651290140939459e-10,2.5033181230593636e-16,1.670711227734044e-16,8.240748509442084e-11
2.465996069235506e-09,0.08700416868278324,3.76,0.0,0.8159088445544372,0.9999999244477156,4.5493275851080154e-11,1.7918781928090514e-24,1.7624840249303512e-16,5.461444395340279e-06,1.0935932058735977e-07,2.6387767647258522e-08,1.5824103983549376e-08,4.175541295538179e-09,7.229063911317744e-08,1.5745147578275295e-09,1.6135323899091963e-10,2.6462396838333307e-09,7.070275941749119e-18,2.4261743446123714e-11,4.827007052922975e-20,3.981239693083746e-10,3.174161418311195e-10,3.270045137272934e-16,2.2679176319242223e-16,9.854717631649343e-11
2.6785711997167975e-09,0.08700417239838693,3.76,0.0,0.8159085954543913,0.9999999176348067,5.8112953371371136e-11,2.3518051641513207e-24,1.9719376753907849e-16,5.929529541241407e-06,1.209541672168481e-07,3.112371443231247e-08,1.7437403742814234e-08,4.99259070935253e-09,7.855127221598332e-08,1.875084881653279e-09,1.9010587415997051e-10,3.0869690002051865e-09,9.53893434665929e-18,2.8630021862820427e-11,7.028051402132588e-20,4.677989941893529e-10,3.7438842829886106e-10,4.1775228493678997e-16,3.00757442779322e-16,1.1613112834772884e-10
2.891146330198089e-09,0.08700417611472369,3.76,0.0,0.8159083459327634,0.99999991077859,7.28436238271518e-11,3.0159063998357993e-24,2.183178487721879e-16,6.397192189301053e-06,1.3288479143968985e-07,3.624870749369303e-08,1.909689426750067e-08,5.893313562752078e-09,8.481733496213304e-08,2.2052344708775238e-09,2.211677455844e-10,3.5561120735637323e-09,1.2607734754286756e-17,3.336073693389146e-11,9.965044953851263e-20,5.428163813126671e-10,4.360417618642337e-10,5.237134466643336e-16,3.909964996545393e-16,1.3516588500275863e-10
3.1037214606793804e-09,0.08700417983184418,3.76,0.0,0.815908095988858,0.999999903879858,8.984047934536932e-11,3.792093006227251e-24,2.3957359810000747e-16,6.864433706979909e-06,1.4514950186572378e-07,4.1762396011662725e-08,2.0803883346829477e-08,6.88011589204607e-09,9.108901813274032e-08,2.5658103893380757e-09,2.5452836941086664e-10,4.05263963870005e-09,1.6370643380106357e-17,3.845416073218146e-11,1.3810293212509047e-19,6.231298297808747e-10,5.023720407581102e-10,6.460178503247872e-16,4.996708379551821e-16,1.5565943986264296e-10
3.316296591160672e-09,0.08700418354979826,3.76,0.0,0.8159078456219555,0.9999998969393633,1.0925740914826091e-10,4.688107953436722e-24,2.609251950540266e-16,7.331255424672932e-06,1.5774664253257116e-07,4.7664430293232345e-08,2.2559639756492817e-08,7.955391729691608e-09,9.736651454741023e-08,2.9576827871888365e-09,2.9017726021799013e-10,4.575558411651184e-09,2.0929842679535574e-17,4.3910576925257127e-11,1.8762236023387222e-19,7.086963255617794e-10,5.733751728526123e-10,7.857873104983734e-16,6.29077300700617e-16,1.7762113519165154e-10
3.5288717216419633e-09,0.08700418726863506,3.76,0.0,0.815907594831314,0.9999998899578201,1.312470939433785e-10,5.711565246712286e-24,2.823453768600993e-16,7.79765863699452e-06,1.7067459206397218e-07,5.3954461742068776e-08,2.4365394318246752e-08,9.12152335119639e-09,1.0365001899510208e-07,3.381744406484792e-09,3.281039423376168e-10,5.123909834942018e-09,2.6396031803027863e-17,4.973028088866776e-11,2.5047678781011448e-19,7.994760441977168e-10,6.49047075446281e-10,9.441360141963706e-16,7.816491296949064e-16,2.010615655287338e-10
3.741446852123255e-09,0.08700419098840294,3.76,0.0,0.8159073436161689,0.9999998829359057,1.5596109767996188e-10,6.86998527780338e-24,3.0381333750514144e-16,8.26364460402253e-06,1.839317628455276e-07,6.063214282933341e-08,2.6222340934823976e-08,1.0380881517312497e-08,1.0993972816688736e-07,3.8389099036471145e-09,3.682979603560992e-10,5.696768863005573e-09,3.288873035439315e-17,5.5913579814997446e-11,3.2924104238791985e-19,8.954322540601054e-10,7.293836750561739e-10,1.1221709102176072e-15,9.599574999455976e-16,2.2599248578214442e-10
3.954021982604546e-09,0.08700419470914962,3.76,0.0,0.8159070919757343,0.9999998758742612,1.8354995648262158e-10,8.17082935541183e-24,3.2531317447178394e-16,8.729214552499064e-06,1.9751660021982844e-07,6.769712706551686e-08,2.8131637597847756e-08,1.1735825710838509e-08,1.1623584059072639e-07,4.330115190220589e-09,4.1074888880580377e-10,6.293242789900851e-09,4.0536585374240223e-17,6.246079281887168e-11,4.2682064863227785e-19,9.965312204603952e-10,8.143809072174134e-10,1.3209920787445827e-15,1.1667131236084876e-15,2.5242672390723446e-10
4.166597113085838e-09,0.0870041984309221,3.76,0.0,0.8159068399092028,0.9999998687734939,2.1416326469754134e-10,9.62153161223302e-24,3.468327575419228e-16,9.19436967698741e-06,2.1142758170218268e-07,7.514906897330114e-08,3.009440736752286e-08,1.3188704367531063e-08,1.225385565682999e-07,4.856316792564887e-09,4.5544634108748644e-10,6.912470119778951e-09,4.947768182492354e-17,6.937225103840866e-11,5.464765713491897e-19,1.102742110871602e-09,9.040347162904912e-10,1.5416930856136116e-15,1.4047679277310898e-15,2.803780980699583e-10
4.379172243567129e-09,0.08700420215376665,3.76,0.0,0.8159065874157461,0.9999998616341778,2.479497581515587e-10,1.1229525288199546e-23,3.6836285990906496e-16,9.659111140987801e-06,2.2566321621589773e-07,8.298762406139172e-08,3.2111739325530706e-08,1.4741855101397633e-08,1.288480781137831e-07,5.418491229506578e-09,5.023799776856835e-10,7.553619477620412e-09,5.985985676403544e-17,7.66482977333635e-11,6.9185079433620195e-19,1.2140369013117824e-09,9.983410552758824e-10,1.7853613275659393e-15,1.677116807515555e-15,3.09861338005181e-10
4.5917473740484205e-09,0.08700420587772896,3.76,0.0,0.8159063344945164,0.9999998544568539,2.8505739473365216e-10,1.3002263638005182e-23,3.89896463585504e-16,1.0123440078014777e-05,2.402220433455392e-07,9.121244879924275e-08,3.418468950309055e-08,1.639760492486859e-08,1.3516460889443e-07,6.01763440670775e-09,5.515395137298567e-10,8.215888557447237e-09,7.184101717191753e-17,8.428928837994061e-11,8.66992745314488e-19,1.3303902838746234e-09,1.0972958856353404e-09,2.0530783720965782e-15,1.9868994489415866e-15,3.408920102970111e-10
4.804322504529712e-09,0.08700420960285414,3.76,0.0,0.8159060811446461,0.9999998472420325,3.2563343233086564e-10,1.4947237832166853e-23,4.1142821989166133e-16,1.0587357592637605e-05,2.5510263260752106e-07,9.982320059263763e-08,3.63142817850104e-08,1.8158270464049193e-08,1.4148835417290948e-07,6.654761027225465e-09,6.029147259364296e-10,8.898503106618938e-09,8.558946134542575e-17,9.229559076225404e-11,1.0763865734268418e-18,1.451779575458255e-09,1.2008951771195407e-09,2.3459202926036607e-15,2.3374022114108277e-15,3.7348644742273814e-10
5.016897635011003e-09,0.08700421332918662,3.76,0.0,0.8159058273652476,0.9999998399901946,3.6982450411572793e-10,1.707199287562435e-23,4.329540510113048e-16,1.1050864761484398e-05,2.7030358273805507e-07,1.0881953776011398e-07,3.8501508789785244e-08,2.0026158169010176e-08,1.4781952075137338e-07,7.330904018187144e-09,6.564954589618359e-10,9.600715945623573e-09,1.0128420385481887e-16,1.0066758506054796e-10,1.324979287246569e-18,1.5781846277965999e-09,1.309134907601997e-09,2.6649579991877188e-15,2.7320600632519182e-15,4.0766168044827575e-10
5.442047895973586e-09,0.08700422078564822,3.76,0.0,0.8159053185142275,0.9999998253772456,4.696355860457782e-10,2.1891365112524185e-23,4.759764758429703e-16,1.1976652234346026e-05,3.016611025398762e-07,1.2796760592159598e-07,4.305268616621896e-08,2.409277621098451e-08,1.6050495239476829e-07,8.804458651122934e-09,7.702332387295575e-10,1.106107758659849e-08,1.392842080433859e-16,1.1851023260691037e-10,1.9620409545456124e-18,1.8459735695946527e-09,1.5395196367314048e-09,3.3858805544211725e-15,3.66833602763671e-15,4.808257806371285e-10
