Time (s),Volume (m^3),N2,Ne,C2H6(1),O2(2),H2O(3),C(4),CH(5),CH3(18),C2H5(31),CH4(30),H(6),C2H4(29),HO2(12),H2(9),C2H5O2(40),CH3O2(36),C2H3(28),H2O2(13),C2H2(22),OH(8),CH2O(19),HCO(16),CO(14),O(7),CH2CHO(34),C2H5O(43),C2H(21),HCCO(20),C2H5O(101),C3H6(221),C3H6(74),CH3O(26),CH2CO(27),C3H6(55),C3H7(218),C3H7(49),C2H2O(140),CO2(15),C#CC(416)
2.9318317243073574e-07,0.20020635706456266,3.76,0.0,0.4453847886941811,0.9809436131166973,0.02527762064460496,2.0354896666699832e-10,9.565871253187637e-09,0.04649303852551941,0.005940091096207602,0.040581041319411926,0.011752656618805531,0.1556809448084829,0.0019007474208064283,0.12089460695792276,1.8439358555649413e-06,7.632895972835498e-06,0.0008510950856004965,0.00023342510114124712,0.0038379510048990434,0.0024524786968210224,0.0024614602637350554,0.00042181396079453583,0.0021377546153560686,0.000629948394104055,8.04722503567666e-05,2.0000493973486187e-08,4.892478434589981e-06,1.0865192626312741e-05,5.860611932368894e-07,3.1433309942987786e-06,0.0009453151866180904,9.376202329127915e-06,0.0003354637962387317,7.305547931790809e-09,4.718485713890611e-07,6.727875569271519e-07,3.0672391102723387e-09,3.8059565806994164e-06,9.83210610425595e-06
2.9751414931537317e-07,0.20035245756495448,3.76,0.0,0.44080343927840604,0.980373450880131,0.0260417500911424,2.1654545620621998e-10,1.011186753664278e-08,0.04697904400134353,0.005923677200237316,0.041525401568634226,0.011823396608063688,0.1590957251393688,0.0019327241247591538,0.12384427454736952,1.8367273940177794e-06,7.704669462085902e-06,0.0008761892223002149,0.00024171320760144863,0.004049344296908729,0.0024783267818996395,0.0025552033209129167,0.0004382820817169683,0.0022671281131174713,0.0006371990770739159,8.296423789043336e-05,2.0153321755241775e-08,5.184574145640526e-06,1.177019263649012e-05,6.043462843955165e-07,3.274148581753708e-06,0.001003539109964094,9.603054287034e-06,0.0003540930301180599,7.612393501446324e-09,5.021066974740506e-07,7.022145648252538e-07,3.2233119377344343e-09,4.096538796148448e-06,1.0681216993801532e-05
3.018451262000106e-07,0.20049805168868287,3.76,0.0,0.4362432342188814,0.9797981092500403,0.026810861419478,2.302459965380435e-10,1.068600577425393e-08,0.04745089708708974,0.005905240385763141,0.042470442702004035,0.011891051682305222,0.16248537519151912,0.001964345753829392,0.12678877054414875,1.828895312849117e-06,7.773898809796311e-06,0.000901159006467725,0.0002500480553765304,0.004266860194767194,0.0025035572584081395,0.0026501876655154804,0.00045489435595905895,0.002401263491668601,0.0006443322986260311,8.544480166440922e-05,2.0301680804847354e-08,5.485545142090757e-06,1.2725589398436923e-05,6.226269023302269e-07,3.4058544144818655e-06,0.0010637760727597058,9.827961734728711e-06,0.00037324254973420507,7.921567262368688e-09,5.334430204122116e-07,7.321764166913248e-07,3.382760304107939e-09,4.402294866229131e-06,1.1581330164793198e-05
3.0617610308464803e-07,0.2006430981292531,3.76,0.0,0.4317056465985234,0.9792177199838139,0.027584718178197777,2.4467544806452276e-10,1.1289225669125351e-08,0.04790851826801149,0.005884882658996743,0.04341573006139316,0.011955708622542397,0.16584867182255517,0.0019956207556080926,0.1297272116787921,1.8204745110135567e-06,7.840579377298619e-06,0.0009259882784972993,0.0002584239488825,0.004490460745203269,0.0025281819584953825,0.0027463522766703313,0.00047163822653668267,0.0025401940612983067,0.0006513497152482166,8.791214518777585e-05,2.0445669289457042e-08,5.795303732143839e-06,1.3732530762013599e-05,6.408895500403511e-07,3.53829579929413e-06,0.0011260153397610318,1.0050785898335538e-05,0.00039290654570935785,8.232719907662555e-09,5.658474082851862e-07,7.62653182829342e-07,3.5454940022205353e-09,4.723605448810329e-06,1.2533891661647356e-05
3.1050707996928546e-07,0.20078755796243924,3.76,0.0,0.4271920672603748,0.9786324131608171,0.02836309107322985,2.598584831850351e-10,1.1922462266074207e-08,0.048351855324032085,0.005862702667547419,0.04436083981729583,0.012017450925597722,0.169184468305982,0.002026557748042037,0.13265876072460506,1.8114986425977963e-06,7.904711251732718e-06,0.0009506617468917002,0.00026683538947079957,0.004720103781576489,0.0025522123019197608,0.002843635959359473,0.0004885012660182157,0.0026839494976029633,0.0006582528556227484,9.036456790986856e-05,2.058538090571714e-08,6.113754498758965e-06,1.4792115561483671e-05,6.591211410281062e-07,3.671322639566286e-06,0.0011902433059963826,1.0271398248358343e-05,0.0004130788398742633,8.545507621310066e-09,5.993076633466108e-07,7.936243257820932e-07,3.7114217433780653e-09,5.060845131002683e-06,1.3540305217625709e-05
3.148380568539229e-07,0.20093139456225537,3.76,0.0,0.4227038073844887,0.9780423172392092,0.029145757746159726,2.758195236679272e-10,1.2586644075238412e-08,0.048780881851334376,0.0058387957974456875,0.045305359420397026,0.01207635902727665,0.1724916916992214,0.0020571654407138605,0.13558262458345696,1.8020001533961845e-06,7.966298961783484e-06,0.0009751649600440723,0.0002752770771767415,0.004955743149972174,0.002575659323787644,0.0029419774845789795,0.0005054711884523731,0.0028325558921383828,0.0006650431311154317,9.280046200982557e-05,2.0720905208945876e-08,6.440794707983165e-06,1.590539181221732e-05,6.773090034650697e-07,3.8047877979487706e-06,0.0012564435987890328,1.0489680101721966e-05,0.00043375291292166755,8.859592908486546e-09,6.338095943970715e-07,8.25068760508093e-07,3.880451454198685e-09,5.414382066458425e-06,1.4601929514613338e-05
3.191690337385603e-07,0.2010745735188116,3.76,0.0,0.4182421010250067,0.9774475591048019,0.029932502560788842,2.925826784955186e-10,1.328269120082533e-08,0.04919559581038889,0.0058132542669954235,0.04624888798859998,0.01213251051370165,0.17576934027427982,0.002087452564279347,0.13849805245618552,1.7920103165699097e-06,8.02535119961338e-06,0.000999484278976336,0.00028374391131511764,0.00519732892935493,0.0025985337024817244,0.0030413157209323426,0.0005225358609463647,0.0029860358065329448,0.0006717218460157592,9.521830926901328e-05,2.085232793494798e-08,6.776314705127426e-06,1.707335507887068e-05,6.954408849699747e-07,3.9385474265729995e-06,0.0013245971848917244,1.0705522207913146e-05,0.00045492193096136307,9.17464535855869e-09,6.693370943204606e-07,8.569649143674146e-07,4.052490550838222e-09,5.784577628738956e-06,1.5720075664934755e-05
3.2350001062319776e-07,0.20121706255815053,3.76,0.0,0.41380810760577025,0.9768482641124433,0.03072311639820452,3.101716823700641e-10,1.4011513483960682e-08,0.04959601810531875,0.0057861672169864055,0.047191036632969384,0.012185980319693398,0.1790164810100094,0.002117427807634887,0.1414043340942489,1.78155926720439e-06,8.081880549906146e-06,0.0010236068510411755,0.0002922309900440233,0.0054448076458610915,0.00262084578717244,0.003141589757816479,0.000539683314920239,0.0031444083299021603,0.0006782902074323739,9.761667803973588e-05,2.0979731300066024e-08,7.120198299604704e-06,1.8296947013127655e-05,7.135049571810927e-07,4.0724612518416176e-06,0.0013946824819804696,1.0918824326964798e-05,0.00047657877099722485,9.490342326072514e-09,7.058722232945306e-07,8.892907875712466e-07,4.2274461843972324e-09,6.171786081317801e-06,1.689600491690708e-05
3.278309875078352e-07,0.2013588314639919,3.76,0.0,0.409402914373619,0.9762445561204692,0.03151739646036698,3.2860983515650444e-10,1.4774008667962137e-08,0.049982191198170885,0.005757620797079954,0.04813142872604899,0.012236840913706245,0.1822322471444613,0.0021470997623823846,0.14430079812884652,1.7706760356866558e-06,8.135903226690922e-06,0.0010475205845298517,0.00030073360901001497,0.005698122481327784,0.002642605624464725,0.0032427390203888457,0.0005569017570401946,0.0033076891394207245,0.0006847493347727126,9.999422031539072e-05,2.1103194284909193e-08,7.472323139062415e-06,1.957705405877852e-05,7.314898180621631e-07,4.206392839691041e-06,0.0014666754737700219,1.1129494804666256e-05,0.0004987160453523008,9.806369541658328e-09,7.4339529709799e-07,9.220240123510699e-07,4.405225480277838e-09,6.576354264767948e-06,1.8130926584481764e-05
3.321619643924726e-07,0.20149985200143666,3.76,0.0,0.4050275388091517,0.9756365575187855,0.03231514608200545,3.4791994254739117e-10,1.557106058913492e-08,0.05035417776056054,0.00572769824837339,0.04906970011598829,0.01228516246932103,0.18541583578552648,0.0021764768741570546,0.14718681047346802,1.759388579872123e-06,8.187438818392562e-06,0.0010712141241103045,0.00030924725917986476,0.00595721347615561,0.002663822983871683,0.0033447033765226035,0.0005741795798133007,0.0034758905639187725,0.0006911002687601765,0.0001023496688999949,2.1222792905608817e-08,7.832561073429483e-06,2.0914506321619868e-05,7.493844942408472e-07,4.340209837004889e-06,0.0015405498280819936,1.1337450148015764e-05,0.0005213261250716262,1.0122421668859535e-08,7.818849788315939e-07,9.551419109354784e-07,4.5857357609989145e-09,6.998621301650041e-06,1.9425996200021093e-05
3.3649294127711005e-07,0.2016400978425511,3.76,0.0,0.4006829309949038,0.9750243892511468,0.03311617455051533,3.6812425814622137e-10,1.6403537396487858e-08,0.050712059364476786,0.005696479982271936,0.05000549928984864,0.012331013023537868,0.18856650557811305,0.0022055674003847556,0.15006177279591806,1.7477238160493405e-06,8.236510041404238e-06,0.0010946768270276967,0.0003177676239576072,0.006222017726584317,0.0026845073819034572,0.0034474232359717853,0.000591505371813546,0.003649021650364236,0.0006973439799613649,0.00010468183467197777,2.1338600462130348e-08,8.200778509366276e-06,2.2310076601300662e-05,7.671784436696829e-07,4.4737841675764365e-06,0.0016162770172455806,1.1542614604364688e-05,0.0005444011623322629,1.0438202788970197e-08,8.213183737994595e-07,9.88621553534956e-07,4.76888473800556e-09,7.4389183195553285e-06,2.07823138881225e-05
3.408239181617475e-07,0.20177954449380123,3.76,0.0,0.3963699759408234,0.9744081708321908,0.033920296933518404,3.8924442714780936e-10,1.7272289808087038e-08,0.05105593521366165,0.005664043655849626,0.05093848748940376,0.012374458622202987,0.19168357442629191,0.0022343793740366175,0.15292512105607056,1.7357076487459558e-06,8.283142502403486e-06,0.001117898740008458,0.00032629057568043883,0.006492469576445759,0.0027046681046214317,0.003550839641982537,0.0006088679275065352,0.003827088233079872,0.0007034813768077012,0.0001069896039376807,2.1450687771535432e-08,8.576836755563612e-06,2.376447958186865e-05,7.84861555916446e-07,4.6069922070086265e-06,0.0016938264401978106,1.1744919748124927e-05,0.0005679331118883928,1.0753426809764023e-08,8.616711275796457e-07,1.022439814850257e-06,4.954580698272308e-09,7.897568192680462e-06,2.2200922957362353e-05
3.451548950463849e-07,0.2019181692252835,3.76,0.0,0.39208949586691266,0.9737880203597609,0.034727333913726614,4.113014318503592e-10,1.8178149411086517e-08,0.05138592091663704,0.00563046424390955,0.051868338782686346,0.012415563453003091,0.19476641726900573,0.0022629205729528977,0.15577632410578032,1.7233649994339651e-06,8.327364469571595e-06,0.001140870576814629,0.0003348121715816359,0.006768500803451796,0.0027243142285572394,0.003654894355595872,0.0006262562566406932,0.004010093005531791,0.000709513313103214,0.0001092719358706321,2.1559123387434754e-08,8.960592359250154e-06,2.527837117743317e-05,8.024241517780508e-07,4.739714943084104e-06,0.0017731655456956375,1.1944304077683393e-05,0.0005919137515783213,1.106781783088774e-08,9.029175260408877e-07,1.0565734285014748e-06,5.142732681766919e-09,8.374885302233842e-06,2.3682808705878123e-05
3.4948587193102234e-07,0.20205595100172832,3.76,0.0,0.3878422524429641,0.9731640545230366,0.035537111630716864,4.34315539222476e-10,1.91219270080767e-08,0.051702147302076056,0.005595814107982639,0.05279474009445589,0.01245438996658808,0.1978144639080183,0.0022911984943159783,0.15861488234750157,1.710719834193705e-06,8.369206652800003e-06,0.0011635836963959868,0.00034332864930257986,0.007050040800072973,0.0027434546399462646,0.0037595299328978793,0.0006436595931727324,0.004198035594519754,0.000715440595017379,0.00011152786003198761,2.166397379545294e-08,9.35189743422822e-06,2.6852348029071324e-05,8.198569837014845e-07,4.871838093475248e-06,0.001854259956114896,1.2140712624079867e-05,0.0006163347019202505,1.1381110455368348e-08,9.450305964837448e-07,1.0909990409131182e-06,5.333250626350441e-09,8.871175315899905e-06,2.5228897435828748e-05
3.538168488156598e-07,0.20219287041524844,3.76,0.0,0.3836289489853873,0.9725363886069848,0.03634946152919511,4.583062506760357e-10,2.01044110126768e-08,0.052004759276850596,0.005560163062536272,0.05371739119866557,0.012490998986487962,0.20082719688687048,0.0023192203338640244,0.16144032644830048,1.6977951904072373e-06,8.408701992889562e-06,0.0011860300815811282,0.00035183642202954516,0.007337016749060026,0.0027620980522720926,0.0038646897954829327,0.0006610674036942652,0.004390912636594953,0.0007212639875698486,0.00011375647396635534,2.1765303598293375e-08,9.750599980689376e-06,2.8486947148838263e-05,8.371512341058583e-07,5.003252199323092e-06,0.0019370735913069085,1.2334096573016606e-05,0.0006411874448236065,1.1693050018840878e-08,9.879822099798675e-07,1.125693263720399e-06,5.526045506253684e-09,9.386734986514014e-06,2.6840055670994328e-05
3.581478257002972e-07,0.20232890961980532,3.76,0.0,0.3794502326111209,0.9719051364936042,0.03716422021332136,4.832922541886147e-10,2.112636590103093e-08,0.052293914726815466,0.005523578438680224,0.05463600467589766,0.012525449808538557,0.20380414941973404,0.0023469929694503425,0.16425221610614238,1.6846132025654224e-06,8.445885459693187e-06,0.0012082023182551152,0.00036033207332475755,0.007629353793653437,0.002780253022151606,0.003970318294397095,0.0006784693953270534,0.004588717856525127,0.0007269842206205381,0.00011595694086684476,2.186317568882204e-08,1.0156544197015236e-05,3.0182645706484893e-05,8.542985122777473e-07,5.133852713256187e-06,0.002021568792019607,1.2524412901734753e-05,0.0006664633414420409,1.2003392780526368e-08,1.0317431842533585e-06,1.1606327234229953e-06,5.7210294698990024e-09,9.921851970023419e-06,2.8517089571096066e-05
3.6247880258493464e-07,0.20246405226736364,3.76,0.0,0.37530669634856645,0.9712704106604245,0.03798122930668116,5.092913789585806e-10,2.2188530724978524e-08,0.05256978346021328,0.00548612514564938,0.055550305838623096,0.01255780029053742,0.20674490336921247,0.002374522948567885,0.1670501388655581,1.6711951272719717e-06,8.480793859119575e-06,0.0012300935749864354,0.0003688123517155282,0.007926975202519976,0.002797927963612672,0.004076360767830694,0.0006958555230573652,0.0047914421476197904,0.000732601994382362,0.000118128487303733,2.1957651396224237e-08,1.0569570783711389e-05,3.193986095423862e-05,8.712908523785637e-07,5.26354005076196e-06,0.0021077064424662798,1.271162403165e-05,0.0006921536491930692,1.2311906086353463e-08,1.0762833861266704e-06,1.1957941098416189e-06,5.9181159450494475e-09,1.0476804662730708e-05,3.026074453582839e-05
3.6680977946957207e-07,0.20259828344570907,3.76,0.0,0.37119888120542477,0.9706323221766809,0.038800335317510606,5.363205527465208e-10,2.329161768836812e-08,0.05283254619344965,0.0054478657303191885,0.05646003262702712,0.012588106932847969,0.20964908727229178,0.0024018164794736437,0.16983370898000924,1.6575613675171468e-06,8.513465648891068e-06,0.0012516975830696448,0.0003772741650998719,0.0082298025294521,0.0028151311608334544,0.004182763592834374,0.0007132159964846474,0.004999073653722145,0.0007381179844757647,0.00012027040101205463,2.2048790627692313e-08,1.09895172395867e-05,3.375895028477994e-05,8.881207099772761e-07,5.3922196132264565e-06,0.0021954460916231828,1.2895697497115317e-05,0.0007182495379681872,1.2618368446345286e-08,1.121571833385356e-06,1.2311542232181193e-06,6.117219733901639e-09,1.10518620577395e-05,3.207170499108541e-05
3.711407563542095e-07,0.20273158961790577,3.76,0.0,0.3671272781932884,0.9699909806975632,0.039621389508803,5.643957619889904e-10,2.443631078836721e-08,0.053082393578858904,0.00540886043498691,0.0573649354780273,0.012616424950664928,0.2125163744137608,0.0024288794255640494,0.17260256631846158,1.6437314962876303e-06,8.543940762923181e-06,0.001273008616953368,0.00038571457502170327,0.008537755767865952,0.0028318707794234045,0.004289474231331866,0.0007305412859647789,0.0052115978526703285,0.0007435328465457728,0.00012238202873410394,2.2136652004169586e-08,1.141621815026343e-05,3.5640211417358715e-05,9.047809564981831e-07,5.519801812692442e-06,0.002284746072851695,1.3076605630598424e-05,0.0007447421055565995,1.2922569569638176e-08,1.1675767958478436e-06,1.2666900181964239e-06,6.31825711636999e-09,1.1647283620450395e-05,3.395059434942851e-05
3.7547173323884693e-07,0.20286395856337472,3.76,0.0,0.36309233030883264,0.9693464944569063,0.040444247772946536,5.935320147773773e-10,2.5623264527468012e-08,0.053319525273965676,0.005369167253635241,0.05826477716999226,0.012642808338638744,0.21534648094650835,0.0024557173026699543,0.17535637531385578,1.629724279576801e-06,8.572260444169307e-06,0.0012940214750340458,0.00039413079086353766,0.00885075350013453,0.002848154876333434,0.004396441270699112,0.0007478221281326165,0.005428997641028729,0.0007488472204638851,0.00012446277411316852,2.222129296356546e-08,1.1849505469094337e-05,3.758388270683181e-05,9.212648748174992e-07,5.646202069232931e-06,0.002375563621525123,1.3254325264467169e-05,0.0007716223923052875,1.322431040384927e-08,1.2142658948515905e-06,1.3023786459144533e-06,6.521145922834476e-09,1.2263319182887756e-05,3.5897975136485853e-05
