Time (s),Volume (m^3),N2,Ne,C2H6(1),O2(2),H2O(3),C(4),CH(5),CH3(18),C2H5(31),CH4(30),H(6),C2H4(29),HO2(12),H2(9),C2H5O2(40),CH3O2(36),C2H3(28),H2O2(13),C2H2(22),OH(8),CH2O(19),HCO(16),CO(14),O(7),CH2CHO(34),C2H5O(43),C2H(21),HCCO(20),C2H5O(101),C3H6(221),C3H6(74),CH3O(26),CH2CO(27),C3H6(55),C3H7(218),C3H7(49),C2H2O(140),CO2(15),C#CC(416),C3H5(219),C2H4(47),C3H4(2022)
1.9011327640639252e-14,0.4556638367216038,3.76,0.0,0.7464705217250562,0.9999999999993091,2.641410478821203e-26,3.3378509546664267e-39,1.788015013705471e-24,3.0579581190465906e-10,1.2135492367721863e-12,5.699644000426895e-18,5.225423271213024e-13,4.976102958748767e-19,6.910018789799751e-13,1.562274393211825e-19,1.1128755609254008e-21,6.152829640401372e-20,4.5564744048710014e-32,9.742470174191633e-22,4.8901489686646524e-39,7.917563595428205e-20,6.615791664373765e-20,1.023770660794993e-30,1.799295156490685e-30,3.3297960253140274e-19,1.6216836451044557e-39,5.719174966247972e-23,6.857431833866444e-56,1.0152251662316327e-57,1.265353906147379e-27,8.460381724649668e-47,1.1349494960620369e-37,1.1647426322102777e-20,2.831215049174182e-43,2.1149031578714528e-43,2.209408749198258e-39,6.259595075679934e-38,3.8336349700735434e-51,3.2429524301817767e-31,6.20199116636903e-57,2.7215512759197228e-48,4.944880096039728e-32,2.770889183619403e-56
3.802267139739429e-14,0.45566383673429944,3.76,0.0,0.7464705215709446,0.9999999999986181,2.113129769322079e-25,2.6720840287304845e-38,7.152045312788807e-24,6.115918712737144e-10,2.427110218052502e-12,2.279859011647027e-17,1.0450857450194328e-12,1.990449985518944e-18,1.3820043503513236e-12,6.249104864909684e-19,4.451513001000895e-21,2.461131158434148e-19,3.6452113202253826e-31,3.896990534941491e-21,7.824305005162845e-38,3.167027161553986e-19,2.646319074634604e-19,8.190169713662938e-30,1.4394396933712435e-29,7.154034968654127e-19,2.594716427956189e-38,2.2875802783111007e-22,2.1963043896487136e-54,3.253378999065802e-56,1.0122308614321657e-26,2.707267692529607e-45,1.8159326854666894e-36,4.658966167162524e-20,4.5323254455546206e-42,3.3837078614056704e-42,3.5350621323776785e-38,1.001532150764905e-36,1.2267433901723892e-49,2.5943573384850184e-30,3.96936195898268e-55,8.709370133269307e-47,3.955730419254443e-31,1.7734507324127533e-54
7.604535891090437e-14,0.45566383675969074,3.76,0.0,0.7464705212627214,0.9999999999972361,1.690504152597141e-24,2.1405500442320286e-37,2.860803603301435e-23,1.2231839547253777e-09,4.85426432788865e-12,9.119438641426165e-17,2.090174524295252e-12,7.961862765266278e-18,2.764009312958297e-12,2.499645395813382e-18,1.7806121080797562e-20,9.844509663483723e-19,2.9162166848440243e-30,1.5587966996047204e-20,1.2519086377989493e-36,1.2668110352058252e-18,1.0585285474668424e-18,6.552135564610118e-29,1.1515561825404473e-28,1.6285832292736922e-18,4.151613628283674e-37,9.149594810038847e-22,7.040493404491558e-53,1.0440615980173104e-54,8.097001773770253e-26,8.662892793751215e-44,2.90553052266737e-35,1.8635812002876224e-19,7.259332564905652e-41,5.413484410117883e-41,5.656115807898516e-37,1.6024389164800466e-35,3.925447283299999e-48,2.0754761925690128e-29,2.540499111874268e-53,2.7872533205945568e-45,3.164303001478681e-30,1.1351109202190779e-52
1.5209073393792454e-13,0.45566383681047334,3.76,0.0,0.7464705206462748,0.9999999999944721,1.3524031091576272e-23,1.7170515111808978e-36,1.1443092783937607e-22,2.4463679804829397e-09,9.708701136350965e-12,3.6477757930459577e-16,4.180359857067763e-12,3.184793845983566e-17,5.528019317631379e-12,9.998604415026304e-18,7.122500296751826e-20,3.937790011566334e-18,2.3330482529588662e-29,6.235187710277627e-20,2.0031161024926024e-35,5.067243089298122e-18,4.2341195117101396e-18,5.241705205666846e-28,9.212515180988276e-28,4.048269435012426e-18,6.642793336115074e-36,3.659255279059828e-21,2.2608412820637886e-51,3.360073708098166e-53,6.476245974640151e-25,2.7718904378254282e-42,4.648967199562044e-34,7.454279114419545e-19,1.1639284219791415e-39,8.66013394803935e-40,9.049830053098803e-36,2.5638600059392856e-34,1.2560581669880798e-46,1.6603645454519357e-28,1.6260554680844283e-51,8.920833708061624e-44,2.530990984720095e-29,7.266014537653272e-51
2.281361089649447e-13,0.45566383686125583,3.76,0.0,0.7464705200298282,0.9999999999917081,3.867027141818963e-23,4.918491031692776e-36,2.4316391990056207e-22,3.6695518650947576e-09,1.4563266533291268e-11,7.751523564606178e-16,6.270552964363858e-12,6.767758082244219e-17,8.29202940176562e-12,2.124706657424284e-17,1.5135388350199952e-19,8.367782898671518e-18,6.671190390554907e-29,1.3249774390390126e-19,7.372913668690899e-35,1.0767889343749186e-17,8.997511210814114e-18,1.4987996099854153e-27,2.634219365498492e-27,7.061281347650341e-18,2.445028631831189e-35,7.775061390405408e-21,1.0338133004450981e-50,1.5376158219771041e-52,1.851578875960382e-24,1.300180819006387e-41,1.7724392941392204e-33,1.584027504620834e-18,4.2883419992425553e-39,3.3014216560045315e-39,3.450255003647838e-35,9.774640154135905e-34,5.734560057718925e-46,4.747577640314536e-28,9.088122703728943e-51,4.179140174344096e-43,7.236310593515311e-29,4.0771701294643524e-50
3.0418148399196486e-13,0.45566383691203854,3.76,0.0,0.7464705194133812,0.9999999999889441,8.156679107758207e-23,1.0394992809979938e-35,4.148062021206884e-22,4.892735608560854e-09,1.9417960518397522e-11,1.3223187018532666e-15,8.360753846486251e-12,1.1545110638528097e-16,1.1056039565363045e-11,3.624504581344148e-17,2.5819309559848816e-19,1.427442012540317e-17,1.4071745678325536e-28,2.260255669093256e-19,1.8699591738363847e-34,1.836874858296911e-17,1.5348706695336957e-17,3.161401943450023e-27,5.5563680858843055e-27,1.0667617933213403e-17,6.201224722307675e-35,1.3261995353873138e-20,3.0884286967774825e-50,4.593347660312662e-52,3.905089992820568e-24,4.077258915369931e-41,4.768932527109675e-33,2.7021538266657267e-18,1.0886085727459385e-38,8.882154052212143e-39,9.283196082771248e-35,2.6299256673634468e-33,1.7092711223428315e-45,1.0013963953777577e-27,3.376728997997417e-50,1.3298402143255692e-42,1.526205558837177e-28,1.4743139280768395e-49
4.562722340460052e-13,0.45566383701360363,3.76,0.0,0.746470518180487,0.999999999983416,2.2278415129876943e-22,2.851651341109256e-35,8.587937305607084e-22,7.339102764232747e-09,2.912765027619489e-11,2.737692778373982e-15,1.2541173858711618e-11,2.390307020181372e-16,1.6584060079059387e-11,7.504093455510147e-17,5.345600653246532e-19,2.9553258960732844e-17,3.8435746342239837e-28,4.679572311597397e-19,6.5395307354371485e-34,3.8030146836003046e-17,3.177758539868584e-17,8.634770546620564e-27,1.5176390714982163e-26,1.9272784578348547e-17,2.168671083082499e-34,2.745263045199895e-20,1.361389776645379e-49,2.019033006680414e-51,1.0664073771161181e-23,2.050467364509329e-40,1.92891894396059e-32,5.5944290670808654e-18,3.8128032390225904e-38,3.592190715242038e-38,3.7547824553497705e-34,1.0637141541756697e-32,7.481569280158438e-45,2.7351003053226378e-27,2.3384934786745215e-49,7.015260132793265e-42,4.167895196753798e-28,9.26837110602512e-49
6.083629841000455e-13,0.4556638371151689,3.76,0.0,0.7464705169475924,0.999999999977888,4.661388618065589e-22,5.990255142284822e-35,1.4605672934633127e-21,9.78546940086166e-09,3.883781289594837e-11,4.656098105411785e-15,1.6721622464261365e-11,4.0653484550204837e-16,2.211208088498699e-11,1.2762525068839997e-16,9.091532160771927e-19,5.026216675247886e-17,8.042315261546027e-28,7.958726838323489e-19,1.634091907518086e-33,6.467929587985925e-17,5.404541026200119e-17,1.806683129149757e-26,3.175450701131883e-26,3.0059809070371155e-17,5.419071869346994e-34,4.668221624202525e-20,3.984747005435646e-49,5.901016496045862e-51,2.2309212828838045e-23,6.462004843321296e-40,5.224997958802614e-32,9.514598277633156e-18,9.539305949423025e-38,9.7293929134325e-38,1.0170727619779017e-33,2.8812905864605297e-32,2.1797156615809806e-44,5.722700452862605e-27,8.565596964055854e-49,2.2329145914179078e-41,8.719433005172041e-28,3.3661878367106145e-48
7.604537341540858e-13,0.45566383721673404,3.76,0.0,0.7464705157146971,0.99999999997236,8.485877823219227e-22,1.0949299787536642e-34,2.231391907389501e-21,1.2231835481373241e-08,4.8548482151426325e-11,7.11346537939209e-15,2.0902101707539207e-11,6.211031202754449e-16,2.7640102004033044e-11,1.9498297507217027e-16,1.3889909287514127e-18,7.678894205561938e-17,1.4641233309352091e-27,1.2159136208453076e-18,3.466994047044109e-33,9.881531264881161e-17,8.256926925701477e-17,3.288998195628397e-26,5.78086272653722e-26,4.318453148817196e-17,1.1497486010275128e-33,7.13081239679965e-20,9.723036372059362e-49,1.4373732440043949e-50,4.0606411083545394e-23,1.6665248213977698e-39,1.1738000872649396e-31,1.453606191924274e-17,2.026483550224448e-37,2.185472853608834e-37,2.2848350914117186e-33,6.472685268855588e-32,5.292098780568256e-44,1.041787546943985e-26,2.5355533229864097e-48,5.800464398289826e-41,1.5871176961925173e-27,9.849316987069642e-48
1e-12,0.4556638374198645,3.76,0.0,0.7464705137728591,0.999999999963653,1.8747990749855456e-21,2.439112781088397e-34,3.7954221067437366e-21,1.608491454214758e-08,6.384404801739794e-11,1.209969452450903e-14,2.748651160963132e-11,1.0565002397995582e-15,3.634685711384263e-11,3.316589390368185e-16,2.362645687893292e-18,1.3061373620583324e-16,3.23495318257007e-27,2.0682162851054293e-18,1.0119069714866588e-32,1.680804428721152e-16,1.4044704232916954e-16,7.26644289837677e-26,1.277209003060377e-25,6.869600211745838e-17,3.3557757506635116e-33,1.2125488058085732e-19,3.898180443692651e-48,5.742077346235217e-50,8.967922201558209e-23,7.111187371553832e-39,3.6026923493026206e-31,2.472491219984646e-17,5.935639802115625e-37,6.705450947628765e-37,7.012482543252996e-33,1.986481835976497e-31,2.091334391989405e-43,2.3015988427794213e-26,1.5433591806712315e-47,2.4684703168596683e-40,3.50534019848696e-27,6.042871781264719e-47
1.0646352342621666e-12,0.4556638374198645,3.76,0.0,0.7464705132489051,0.9999999999613036,2.24052044414606e-21,2.9198185416644044e-34,4.290776401131867e-21,1.7124565939113366e-08,6.797137237933331e-11,1.3678939499330153e-14,2.92631540454753e-11,1.194402697166914e-15,3.8696145201240503e-11,3.7494725986446434e-16,2.6710259702780533e-18,1.4766110939988922e-16,3.866062289121185e-27,2.3381587132416604e-18,1.2703032471638173e-32,1.9001817583129054e-16,1.5877819551526858e-16,8.683925685633874e-26,1.5263651950865602e-25,7.65938638759682e-17,4.21269627686598e-33,1.3707058080078823e-19,5.1114189845515483e-48,7.526059574766345e-50,1.071649213358729e-22,9.384537533972176e-39,4.552108182329796e-31,2.79519102245659e-17,7.455638697807405e-37,8.472069470242625e-37,8.86042665336512e-33,2.5099482672648055e-31,2.7374740950222693e-43,2.750567184925122e-26,2.1062630438652382e-47,3.2560118073614312e-40,4.188860862989038e-27,8.253622200437839e-47
1.6729982344783278e-12,0.4556638378261253,3.76,0.0,0.7464705083173142,0.999999999939191,8.66372311854642e-21,1.1522482929157743e-33,1.0467611068541375e-20,2.6910020083137118e-08,1.0682332166037517e-10,3.337245738744811e-14,4.598563190905125e-11,2.914208866519881e-15,6.080823540917567e-11,9.147677875036994e-16,6.516734149614767e-18,3.6024153278302326e-16,1.4952351069641738e-26,5.704398666385829e-18,8.057405790122525e-32,4.635859158449427e-16,3.8737289991771154e-16,3.3579338691120963e-25,5.902573980393012e-25,1.7187664889334175e-16,2.672100499428459e-32,3.3413571403596696e-19,5.683394225377007e-47,8.368870126837755e-49,4.1396519195907304e-22,1.0396417641534251e-37,2.928139554616118e-30,6.819198030086539e-17,4.775886392577586e-36,5.4444707417620186e-36,5.698881315954787e-32,1.6141859349799677e-30,2.9584752582490955e-42,1.0635482864886298e-25,3.903243350523494e-46,3.5302092131762394e-39,1.6183522412730775e-26,1.615165806748332e-45
2.281361234694489e-12,0.45566383823238626,3.76,0.0,0.7464705033857145,0.9999999999170781,2.1501172002910312e-20,2.9072066280419437e-33,1.9390608379715078e-20,3.669546519079732e-08,1.4568350300402596e-10,6.182358571819114e-14,6.270860789029448e-11,5.399059272169941e-15,8.292033070688702e-11,1.694655380514637e-15,1.207287918574398e-17,6.673479445358665e-16,3.711387108989623e-26,1.056759075797788e-17,2.6252481241179103e-31,8.588070873690226e-16,7.176251382213536e-16,8.33355136700457e-25,1.4649455436677357e-24,3.0514386233307043e-16,8.706269725263918e-32,6.185294403929509e-19,2.4144976113907327e-46,3.5505882772810173e-48,1.026515039836429e-21,4.3920216856840455e-37,9.664066419985975e-30,1.2632417435487245e-16,1.5664682384097622e-35,1.795773209026891e-35,1.880739210268304e-31,5.3267468312895604e-30,1.2348007720467173e-41,2.639357388330508e-25,2.049933422946521e-45,1.491512109317572e-38,4.0135385982482217e-26,8.508808335655421e-45
3.4980872351268117e-12,0.4556638390449081,3.76,0.0,0.7464704935224881,0.9999999998728516,7.809224755849359e-20,1.0959192047772294e-32,4.547047716728291e-20,5.6266328305255223e-08,2.2342855361543919e-10,1.4499071381020285e-13,9.615605455205496e-11,1.2664034158568368e-14,1.2714453657236573e-10,3.974451449972702e-15,2.831580915888803e-17,1.5650282677918265e-15,1.3484834452847544e-25,2.4783476681707645e-17,1.5035865577885781e-30,2.0140965426011856e-15,1.6830183323923311e-15,3.026750208877653e-24,5.3213125448173374e-24,6.855945153177579e-16,4.986541974136475e-31,1.4482259847426535e-18,2.3451070463272385e-45,3.435687626219793e-47,3.720920848779723e-21,4.048100115807757e-36,5.526303221052048e-29,2.962406730545846e-16,9.136470645131003e-35,1.0250926922571554e-34,1.0752799570939968e-30,3.044875582385375e-29,1.1359170854926792e-40,9.585259558168769e-25,3.108477863259794e-44,1.3745247788472032e-37,1.4552604759484392e-25,1.2896190554963688e-43
5.931539235991456e-12,0.4556638406699527,3.76,0.0,0.7464704737959275,0.9999999997843958,3.90237274318454e-19,5.892023999084442e-32,1.305514267694364e-19,9.540794613291276e-08,3.7901739958707537e-10,4.163824242269641e-13,1.6305693170812295e-10,3.6380297134909454e-14,2.1559300941688696e-10,1.1414315934266768e-14,8.132952856515429e-17,4.494078730663182e-15,6.743951572567817e-25,7.117294644258473e-17,1.352162605887632e-29,5.78401887162768e-15,4.833390872941432e-15,1.5125096559856774e-23,2.659780372518347e-23,1.9021355929760505e-15,4.484529756852347e-30,4.144853227594826e-18,4.294194428160478e-44,6.3550058516418666e-46,1.8513825726037346e-20,6.553227647108805e-35,4.858105753986256e-28,8.506264038539418e-16,8.550551258934119e-34,8.975976553519412e-34,9.44864817514942e-30,2.6743938665569047e-28,1.8895009311854387e-39,4.788915225242875e-24,9.185523528319995e-43,2.2046544815300347e-36,7.245480743321074e-25,3.934402733396454e-42
1e-11,0.4556638439200444,3.76,0.0,0.7464704408149947,0.9999999996364988,1.957832198472622e-18,3.3424782467852233e-31,3.70754546760608e-19,1.6084804963707514e-07,6.394386555829058e-10,1.182980096678752e-12,2.7492559928774584e-10,1.034205409662602e-13,3.634691888775915e-10,3.243186196639529e-14,2.311287607669614e-16,1.2766299378166996e-14,3.3885591810015436e-24,2.0220920374347396e-16,1.2559802538417872e-28,1.643273089597873e-14,1.3732718758569885e-14,7.588317310019098e-23,1.3350222432632972e-22,5.29285339378515e-15,4.165825023337411e-29,1.1704283955926399e-17,8.933617747835378e-43,1.3542084385771582e-44,9.212423157626136e-20,1.1211599859229681e-33,4.391859154277833e-27,2.4161251749206467e-15,8.556439867464532e-33,8.052032137796336e-33,8.534707737007073e-29,2.413602986404874e-27,3.340683907799068e-38,2.4016876351370558e-23,2.997166205273612e-41,3.7719203126051057e-35,3.609815062207466e-24,1.3117888088632421e-40
1.0798443237720747e-11,0.4556638439200444,3.76,0.0,0.7464704343423763,0.9999999996074724,2.419093780841559e-18,4.1694800777002e-31,4.322849144670727e-19,1.736907481939022e-07,6.905900207544926e-10,1.3793860341501873e-12,2.9688266243639403e-10,1.2060083955677736e-13,3.924901998336882e-10,3.7816850157953905e-14,2.6951253987025255e-16,1.4885555984984025e-14,4.1874191475396734e-24,2.357813408371236e-16,1.611057382410675e-28,1.9160967815461484e-14,1.6012811945408634e-14,9.376111609348344e-23,1.6496125665964035e-22,6.157603418438925e-15,5.343558981498773e-29,1.3636028166255025e-17,1.1752153670461908e-42,1.7823377381646541e-44,1.137507019075778e-19,1.4683013328260628e-33,5.626488611513176e-27,2.8171725165500177e-15,1.1011630299262656e-32,1.0311823420797776e-32,1.0933534490882972e-28,3.0918603695341297e-27,4.378594641412166e-38,2.967425915310339e-23,3.9723365081228926e-41,4.939842375016813e-35,4.457694343171114e-24,1.7390860374478317e-40
1.566534723945004e-11,0.4556638471701392,3.76,0.0,0.7464703948882513,0.9999999994305335,7.112890492311545e-18,1.3461374997024391e-30,9.093028158868194e-19,2.519729721334857e-07,1.0026891581780007e-09,2.902679976859257e-12,4.3074041570673804e-10,2.539285289481069e-13,5.693877169155483e-10,7.958561640282519e-14,5.672955144041964e-16,3.1319835822073045e-14,1.2327267915215838e-23,4.961621879742179e-16,6.33660981762458e-28,4.032050109244851e-14,3.3697672790541356e-14,2.756888788687578e-22,4.852278875303155e-22,1.2842733738295537e-14,2.1018875783796895e-28,2.852568139896177e-17,6.460178225125311e-42,9.764697804748716e-44,3.3237994667566555e-19,7.520135561104596e-33,2.2629813730639647e-26,5.926869590414591e-15,4.5183186305310436e-32,4.128790880781783e-32,4.3953398802191315e-28,1.2423119722783068e-26,2.2025343375463615e-37,8.722601217758728e-23,2.545354788330379e-40,2.561222612527207e-34,1.3037850465962923e-23,1.1069955123044609e-39
2.539915524290862e-11,0.4556638536703393,3.76,0.0,0.7464703159782803,0.9999999990766094,3.047446762552968e-17,7.018112237908628e-30,2.3881035909441286e-18,4.0853568568224565e-07,1.6284665581073657e-09,7.630113437683885e-12,6.985523971656845e-10,6.683313377753063e-13,9.231837338022801e-10,2.0924069048851714e-13,1.4921073020677484e-15,8.230397505373796e-14,5.297446160851396e-23,1.3042399333981332e-15,4.4790238986709376e-27,1.059856424127379e-13,8.85877606361486e-14,1.1811746623933143e-21,2.080881531795411e-21,3.350058677243453e-14,1.4859659618559812e-27,7.401915904711154e-17,9.91674766980805e-41,1.488888575438479e-42,1.4016249845656647e-18,8.886860806306608e-32,1.6062397715571953e-25,1.5571577980693544e-14,3.594104729020002e-31,2.889855354120604e-31,3.1150039958015808e-27,8.79031277630541e-26,2.574154524176444e-36,3.734306550998023e-22,5.319717015174254e-39,3.109443165082985e-33,5.511593321506836e-23,2.2758702064847336e-38
3.4037719037870656e-11,0.45566385943915044,3.76,0.0,0.746470245945306,0.9999999987624567,7.134081123677976e-17,1.8521595798702506e-29,4.285711738609393e-18,5.474800881537522e-07,2.185594879246649e-09,1.3702660006248714e-11,9.363383262662048e-10,1.2014231799766055e-12,1.2371718629705532e-09,3.7582248999026276e-13,2.6808775086918106e-15,1.4777201531763804e-13,1.2427108025142954e-22,2.3422483732643372e-15,1.3242600311286112e-26,1.903323110539549e-13,1.5910379777504906e-13,2.7651717454054782e-21,4.874679521568718e-21,5.997129394839706e-14,4.393965679302909e-27,1.315889335607813e-16,4.099327677743661e-40,5.995949640194946e-42,3.2467612844994527e-18,3.2514155144657797e-31,4.828486731175858e-25,2.795310941273316e-14,1.1277830410196454e-30,8.622994748457018e-31,9.356362462509489e-27,2.6380604439127215e-25,9.253447494189108e-36,8.737656154834946e-22,2.4104228309664364e-38,1.1628533309402624e-32,1.2788583910053717e-22,9.987674902320086e-38
4.267628283283269e-11,0.4556638652079725,3.76,0.0,0.7464701759105243,0.9999999984482552,1.382785879639399e-16,4.009162046729e-29,6.732341617266106e-18,6.864226693547205e-07,2.744380736844908e-09,2.154032511199669e-11,1.1742263458988462e-09,1.890486088145128e-12,1.5511610293630669e-09,5.908714995881973e-13,4.216258145033349e-15,2.3223999257293373e-13,2.413858849742861e-22,3.681983899959383e-15,3.1159171043260346e-26,2.9919305277242684e-13,2.501271509345659e-13,5.3597641310031896e-21,9.455188874625526e-21,9.409254291848994e-14,1.0340263216216648e-26,2.0478462972491037e-16,1.2755594904434454e-39,1.8760953084301323e-41,6.225860508432599e-18,9.200784807658076e-31,1.1505991609593047e-24,4.3923913443690064e-14,2.8180671781058744e-30,2.0384463281554767e-30,2.2276045447362087e-26,6.275044383502319e-25,2.588519633829053e-35,1.6927383842093875e-21,8.048597362313506e-38,3.3277090645963466e-32,2.456537616907226e-22,3.365705242344637e-37
5.131484662779473e-11,0.455663870976805,3.76,0.0,0.7464701058739351,0.9999999981340048,2.3743915853202474e-16,7.599604250239932e-29,9.726880646640563e-18,8.253634293159396e-07,3.3048236990706623e-09,3.114308643964934e-11,1.4122168748247456e-09,2.7359584292432062e-12,1.8651512357910933e-09,8.544074330235431e-13,6.09870630102266e-15,3.356947722080132e-13,4.153548164603433e-22,5.323445835000151e-15,6.274756216503241e-26,4.325662111456176e-13,3.6166200383425223e-13,9.203444091104541e-21,1.6247023626527804e-20,1.3586293432979387e-13,2.082601478752079e-26,2.9315256207517205e-16,3.308335365587924e-39,4.82796436335299e-41,1.0579106020031441e-17,2.1591878174669933e-30,2.343467105608639e-24,6.347975266895178e-14,5.992242769384355e-30,4.120371080901967e-30,4.533239680791355e-26,1.2758712279358626e-24,6.000984526835704e-35,2.9051620433544316e-21,2.2027205708775446e-37,7.924111260727333e-32,4.1813483760978803e-22,9.114057334629377e-37
5.995341042275676e-11,0.4556638767456484,3.76,0.0,0.7464700358355387,0.9999999978197055,3.75280607328588e-16,1.3142626616517607e-28,1.3268163032260264e-17,9.643023680696688e-07,3.866923312779839e-09,4.251092061100887e-11,1.650310352503129e-09,3.738300345301461e-12,2.1791424852071308e-09,1.166451073494268e-12,8.328700921975907e-15,4.581225735629425e-13,6.578525640347336e-22,7.266633478281041e-15,1.1374659734639561e-25,5.904500543453192e-13,4.937127402140632e-13,1.4546607767003295e-20,2.5697109817448335e-20,1.8528100671037003e-13,3.7758264906676427e-26,3.962315965506136e-16,7.522176080541684e-39,1.0896427074205365e-40,1.654801869935616e-17,4.465537162405996e-30,4.287438584488822e-24,8.661618335603397e-14,1.1430063627630879e-29,7.482161077613916e-30,8.286815284096555e-26,2.3302877424231286e-24,1.2279432089125553e-34,4.589428077632935e-21,5.2221349122861945e-37,1.6618552781779638e-31,6.551799255564787e-22,2.1371570722264924e-36
7.723053801268084e-11,0.4556638882833675,3.76,0.0,0.7464698957533238,0.9999999971909607,7.900791032095194e-16,3.2382398374083223e-28,2.1986804871434947e-17,1.2421747820697169e-06,4.996090876734133e-09,7.05417240857736e-11,2.1268077231973564e-09,6.215236404838123e-12,2.8071281235572434e-09,1.936136187991236e-12,1.383303565703216e-14,7.598480530008388e-13,1.390660085331277e-21,1.2058183430227855e-14,2.998735256851276e-25,9.797436444567724e-13,8.193774783944125e-13,3.062612464183354e-20,5.4176000487783297e-20,3.0705501336176993e-13,9.95734821069303e-26,6.449535358514864e-16,2.9638092574831706e-38,4.23406722153688e-40,3.414120304174802e-17,1.4656852994997422e-29,1.1470959582773013e-23,1.436149691703338e-13,3.3077130225484557e-29,1.9728103485409944e-29,2.2135110146777097e-25,6.2138946928367495e-24,3.9568425478478564e-34,9.652745089564662e-21,2.1867902738084364e-36,5.6072052083934675e-31,1.3563754649487033e-21,8.727095880191043e-36
9.450766560260491e-11,0.45566389982113,3.76,0.0,0.7464697556638796,0.9999999965620205,1.4342832261555855e-15,6.727574712841031e-28,3.287899053826879e-17,1.5200399116121728e-06,6.131879810759389e-09,1.0563254897229367e-10,2.6037219666090683e-09,9.324969918630863e-12,3.4351179680261827e-09,2.9000944432936842e-12,2.0733073133674865e-14,1.1373064545741871e-12,2.534765467191457e-21,1.8056628272862464e-14,6.532806173015534e-25,1.467060102011422e-12,1.2271562421224428e-12,5.559972883234473e-20,9.848624003362684e-20,4.594030163943893e-13,2.169872050812859e-25,9.47518731336174e-16,8.814574258604031e-38,1.2595847827263783e-39,6.075879055587326e-17,3.789293414206645e-29,2.5254376458777627e-23,2.1488484567656888e-13,7.817365553891903e-29,4.2835013623765475e-29,4.865679330373188e-25,1.3637027462017708e-23,1.0098780080464323e-33,1.7506464569490845e-20,6.762071533317794e-36,1.4811812891360785e-30,2.422198497372551e-21,2.6717280766000415e-35
9.999999999999999e-11,0.4556639113589362,3.76,0.0,0.7464697111284535,0.9999999963620421,1.6959460179651171e-15,8.278594219004853e-28,3.679530460485863e-17,1.6083706736555403e-06,6.4943292831888925e-09,1.1826667259162187e-10,2.755419149416307e-09,1.0446726961074998e-11,3.6347544815854548e-09,3.2472578245099238e-12,2.3219585675983246e-14,1.273144622006972e-12,3.001091588211621e-21,2.0216327487201536e-14,8.143161781591415e-25,1.642507410160653e-12,1.373994537022994e-12,6.574383079839054e-20,1.1650580670323496e-19,5.142364791700791e-13,2.7050141462991907e-25,1.054432325309597e-15,1.2063227783660195e-37,1.728234487877085e-39,7.138497872037283e-17,4.965460726859521e-29,3.1558890137486755e-23,2.405247016021615e-13,9.99507006513283e-29,5.328477878900903e-29,6.07722409444316e-25,1.7023465541809815e-23,1.3189250211289121e-33,2.069382329119574e-20,9.354593509457657e-36,1.953703426892527e-30,2.849040181782553e-21,3.688837824071063e-35
1.1178479319252898e-10,0.4556639113589362,3.76,0.0,0.7464696155672057,0.9999999959328855,2.3623726425613147e-15,1.248580240384193e-27,4.5934964690267676e-17,1.7978977569684256e-06,7.274286298582541e-09,1.4778319835341507e-10,3.0810567834273036e-09,1.3071379519384911e-11,4.063112043557014e-09,4.05850417886332e-12,2.903282040332352e-14,1.590381824258529e-12,4.191879608544257e-21,2.526196228408114e-14,1.2582897523047958e-24,2.0523850513020536e-12,1.7170857018920818e-12,9.158036985555955e-20,1.6244127076792899e-19,6.423129509454461e-13,4.180639558260853e-25,1.3005308965533114e-15,2.217475199906652e-37,3.195446181158781e-39,9.80946471879948e-17,8.432170645111504e-29,4.897592575809553e-23,3.0038849810070863e-13,1.6234473272058073e-28,8.192520438770734e-29,9.42128535616109e-25,2.6361837689866796e-23,2.2267415329368014e-33,2.8806538591505674e-20,1.751240734543106e-35,3.358474161724953e-30,3.92456424241807e-21,6.886031849567205e-35
1.2906192078245306e-10,0.45566392289678637,3.76,0.0,0.7464694754633023,0.9999999953035553,3.627794502147754e-15,2.1351579141730026e-27,6.114520341538343e-17,2.0757483184044485e-06,8.423306599890649e-09,1.9699347905810164e-10,3.5588158003272163e-09,1.745826849533336e-11,4.691110374641256e-09,5.41154213033817e-12,3.87361889378448e-14,2.1189605800119467e-12,6.463634873848989e-21,3.3674179930255257e-14,2.2192594826896906e-24,2.7357045250063403e-12,2.289201653614679e-12,1.4064124079628272e-19,2.498064825413032e-19,8.557731358985606e-13,7.375611775903754e-25,1.7009269785189495e-15,4.980804439462081e-37,7.276772980433862e-39,1.4762497316023966e-16,1.6884885733843623e-28,8.67304941741905e-23,4.0008942004007786e-13,3.0763616442542294e-28,1.430321851613808e-28,1.6657075160054503e-24,4.6529794536044076e-23,4.431017261150067e-33,4.419333884903018e-20,4.0263057605053326e-35,6.845039176589018e-30,5.92802249798867e-21,1.5791204898557219e-34
