Time (s),Volume (m^3),N2,Ne,C2H6(1),O2(2),H2O(3),C(4),CH(5),CH3(18),C2H5(31),CH4(30),C2H4(29),H(6),H2(9),C2H3(28),C2H2(22),HO2(12),CH3O2(36),C2H5O2(40),OH(8),O(7)
9.400108292528853e-07,0.7689679217244492,3.76,0.0,0.9560000007935316,0.9991911335666506,0.0010780786694156263,5.40257788030097e-13,9.630946634124393e-12,0.007155594044661907,0.0018933386303484566,0.0036453322593147973,0.012987508357403303,0.0017857932175414154,0.010011803116548002,8.71688268720066e-06,8.4489713465599e-06,0.00016577628401061097,9.439062951227929e-07,5.174477854276889e-07,0.00015215401447692833,5.3024906623505876e-05
9.496784392604981e-07,0.7690216835985382,3.76,0.0,0.9555458133337379,0.9991683074938744,0.0011116992389312815,5.616337620922316e-13,9.779277329928946e-12,0.007222359633661249,0.0019218560421653955,0.0037138750513987435,0.013344537522386004,0.0018144716846874573,0.010299134752331277,9.154990159753864e-06,8.985288350600012e-06,0.00016994102422338627,9.527021615175963e-07,5.25317743014308e-07,0.0001549068069708467,5.3940878092329854e-05
9.59346049268111e-07,0.7690761405849719,3.76,0.0,0.9550858397389349,0.9991451294138134,0.0011459171307208968,5.836379191501041e-13,9.930259812036339e-12,0.007289518469750923,0.0019503082362995452,0.0037830328099504214,0.01370687148376768,0.0018431098540460959,0.01059090369454011,9.608668203493178e-06,9.548479355373367e-06,0.0001741573723255518,9.615447631947592e-07,5.331692736939865e-07,0.00015766262990793138,5.485723901875277e-05
9.690136592757239e-07,0.7691312908983017,3.76,0.0,0.9546200930428479,0.9991216001625395,0.0011807326086650267,6.06282984803181e-13,1.0083932906277955e-11,0.007357080788164752,0.001978688599008833,0.0038528084347367844,0.014074496030274695,0.0018717011097600113,0.010887096929371797,1.0078187700897047e-05,1.013949842975926e-05,0.0001784247920680489,9.704355707041268e-07,5.410004807637061e-07,0.00016042082620894028,5.57737838072586e-05
9.883488792909496e-07,0.769243663563907,3.76,0.0,0.9536713387825025,0.9990734919094291,0.001252156632341358,6.535473375081456e-13,1.0399499878982252e-11,0.007493454419738179,0.0020352082170907145,0.003994225269073575,0.014825553834358718,0.0019287172751042462,0.011492698711560334,1.1065810659986159e-05,1.1408920523970717e-05,0.00018711061438870185,9.88367368825332e-07,5.565945712060765e-07,0.00016594177084493635,5.760662529740253e-05
9.999999999999997e-07,0.7693471489982114,3.76,0.0,0.9530885647165697,0.9990438295863954,0.0012963497700827318,6.833343867528151e-13,1.0595044704070876e-11,0.007576459660892476,0.0020690941609833808,0.00408065040575527,0.015288260972288768,0.0019629505790961644,0.01186609074399035,1.1692915243038549e-05,1.2232810209539729e-05,0.0001924401966455088,9.99273036100418e-07,5.659425483219421e-07,0.00016926984827350588,5.8710384392511574e-05
1.0057505773046527e-06,0.7693471489982114,3.76,0.0,0.9527978721638422,0.999029003553863,0.0013184816194317407,6.984071908476142e-13,1.0693075377332623e-11,0.00761766343842254,0.0020857673456602987,0.004123644147144439,0.015519432052987949,0.0019798085610204757,0.012052718605051204,1.2011466039847144e-05,1.2656482477119689e-05,0.0001950967898360369,1.0046842995769112e-06,5.70541687514369e-07,0.00017091239786627086,5.925484332904557e-05
1.0231522753183558e-06,0.7694528459435369,3.76,0.0,0.9519059593974774,0.99898339411687,0.0013867402113797674,7.455466048801479e-13,1.0995913576345314e-11,0.007743316885559403,0.002135998742400323,0.004255113307381644,0.016230175743016013,0.0020306529661147125,0.012626822007427877,1.3012430041344959e-05,1.4009793720637436e-05,0.00020323933307004062,1.0211773611691559e-06,5.843956464006385e-07,0.00017588106913213152,6.090067359245248e-05
1.040553973332059e-06,0.769560738589305,3.76,0.0,0.9509957192419761,0.9989366712959705,0.001456928806825103,7.950435130361797e-13,1.1308194079026736e-11,0.007870456934809998,0.002185870180513518,0.004388652042873504,0.01695766011639169,0.0020812183704177613,0.01321489592249793,1.4070089869485259e-05,1.547499612576412e-05,0.00021153454214683365,1.03785279296976e-06,5.981471574831664e-07,0.00018084442548325105,6.254309155540959e-05
1.0579556713457621e-06,0.7696708097244545,3.76,0.0,0.9500672814894732,0.9988888435074261,0.0015290424415620374,8.469766263310232e-13,1.1630082721399116e-11,0.007999120653554098,0.0022353513597194465,0.004524280141463721,0.01770174964017546,0.002131474614942068,0.01381681791463109,1.5185768800470049e-05,1.7058385864004646e-05,0.00021997857480122733,1.0547161446030434e-06,6.117874717152833e-07,0.00018579925960733392,6.418112714282493e-05
1.0753573693594653e-06,0.7697830408515474,3.76,0.0,0.9491207863193379,0.9988399198394208,0.001603074851803388,9.014252793257419e-13,1.1961731631049528e-11,0.008129340037320052,0.0022844139245267493,0.00466201779694438,0.018462298701465284,0.0021813935196298845,0.014432456728553861,1.6360723255542458e-05,1.876640664819488e-05,0.00022856746061538665,1.0717722769679641e-06,6.253083879532959e-07,0.00019074252092827693,6.581386586548817e-05
1.0927590673731684e-06,0.7698974122539951,3.76,0.0,0.9481563836460654,0.9987899100050018,0.0016790185393412065,9.5846926797377e-13,1.2303279365147656e-11,0.008261142067967308,0.0023330314712623795,0.004801885521309957,0.01923915227681497,0.0022309488899331627,0.015061672911820556,1.759614030872377e-05,2.0605642663326856e-05,0.00023729711315595355,1.0890253666481672e-06,6.38702256303485e-07,0.0001956713194874864,6.744044960909582e-05
1.1101607653868716e-06,0.7700139030940134,3.76,0.0,0.9471742324651499,0.9987388242950338,0.001756864838154378,1.018188680813578e-12,1.2654851114684579e-11,0.00839454879363895,0.0023811795446276036,0.004943904058442016,0.020032146602368277,0.0022801165128135876,0.01570431943655258,1.889313562605452e-05,2.2582811239782854e-05,0.0002461633420170381,1.106478913475174e-06,6.519619784404247e-07,0.00020058292885761798,6.906007710171906e-05
1.1275624634005747e-06,0.7701324914936979,3.76,0.0,0.9461745001999425,0.9986866735313813,0.001836603982140951,1.0806637244274477e-12,1.3016558969141387e-11,0.008529577429577467,0.0024288356240943533,0.0050880942995824,0.020841109841632885,0.0023288741424460357,0.016360242317632296,2.0252751841452833e-05,2.4704755303531202e-05,0.0002551618647171652,1.1241357511500461e-06,6.650810049744288e-07,0.00020547478808659647,7.067200406257415e-05
1.1449641614142778e-06,0.7702531546227062,3.76,0.0,0.9451573620532024,0.9986334690205753,0.0019182251735239985,1.1459745446116936e-12,1.3388502239279948e-11,0.00866624047773964,0.0024759791009711088,0.005234477200965502,0.02166586274715408,0.0023772014764486746,0.01702928122398178,2.1675957359409635e-05,2.6978435656403868e-05,0.0002642883183903297,1.141998060666751e-06,6.78053330099513e-07,0.00021034450271207786,7.227554305036831e-05
1.162365859427981e-06,0.7703758687817888,3.76,0.0,0.9441230003666057,0.9985792225081895,0.0020017166515339667,1.2142010445513427e-12,1.3770767833649997e-11,0.008804545863467853,0.0025225912468221754,0.005383073703945539,0.022506219312811795,0.0024250801233366482,0.017711270079960473,2.3163645575570864e-05,2.9410923132633477e-05,0.0002735382712188111,1.1600673863126068e-06,6.90873483713381e-07,0.00021518984488098645,7.387006302759655e-05
1.1797675574416841e-06,0.7705006094860217,3.76,0.0,0.9430716039911056,0.9985239461341241,0.00208706576099425,1.2854227013001505e-12,1.4163430679637071e-11,0.008944497087344584,0.002568655174001252,0.0055339046579023846,0.02336198741384269,0.0024724935619781954,0.018406037654274853,2.4716634501780325e-05,3.2009390676476634e-05,0.0002829072335623564,1.178344653999959e-06,7.035365212160016e-07,0.00022000875262109302,7.545498866058579e-05
1.1971692554553873e-06,0.7706273515454701,3.76,0.0,0.9420033676706409,0.9984676523889681,0.002174259020480162,1.359718381761158e-12,1.4566554182653123e-11,0.009086093390497662,0.002614155789016821,0.005686990746167577,0.024232969432101577,0.0025194270937783795,0.019113408134173015,2.6335666780620648e-05,3.478110538116264e-05,0.00029239066874552885,1.196830191700233e-06,7.16038011183929e-07,0.00022479932831208894,7.70297993741529e-05
1.2145709534690904e-06,0.7707560691438325,3.76,0.0,0.9409184914414683,0.9984103540715945,0.002263282189735421,1.4371661593670068e-12,1.498019071940683e-11,0.009229329931538974,0.0026590797395030863,0.005842352415181398,0.02511896286428726,0.002565867788363543,0.019833201682901317,2.8021410070512206e-05,3.7733420528790534e-05,0.0003019840034693741,1.2155237517382141e-06,7.283740211388697e-07,0.00022955983640953975,7.859402818112581e-05
1.2319726514827936e-06,0.7708867359144985,3.76,0.0,0.9398171800492259,0.9983520642481304,0.0023541203360448962,1.51784313262774e-12,1.5404382159525264e-11,0.009374197973306487,0.002703415355583501,0.00600000980706641,0.026019760911048666,0.002611804423556399,0.02056523497857708,2.9774457779693425e-05,4.087376766964756e-05,0.00031168263781733473,1.23442453469785e-06,7.405411016346887e-07,0.00023428870047834867,8.014726030787475e-05
1.2493743494964967e-06,0.7710193250139453,3.76,0.0,0.9386996423856009,0.9982927962124286,0.00244675789928151,1.6018252466614453e-12,1.5839160408216776e-11,0.009520685077577029,0.002747152586422293,0.006159982695771882,0.026935153045126895,0.0026572274204466127,0.02130932173285347,3.159533012495462e-05,4.420964877771225e-05,0.00032148195482979616,1.253531214686024e-06,7.525362688878962e-07,0.0002389844995962333,8.16891316381139e-05
1.2667760475101998e-06,0.7711538091922039,3.76,0.0,0.9375660909461935,0.9982325634481407,0.0025411787553735123,1.6891871187464444e-12,1.628454796430905e-11,0.009668775305988121,0.0027902829327366915,0.0063222904269088645,0.02786492555698354,0.0027021287743414653,0.02206527318802311,3.3484475489590694e-05,4.774862851617497e-05,0.00033137732962679005,1.27284196570714e-06,7.643569861708064e-07,0.00024364596418970468,8.32193269974143e-05
1.284177745523903e-06,0.7712901608602416,3.76,0.0,0.9364167413108756,0.9981713795924858,0.0026373662779681285,1.7800018688588701e-12,1.6740558489306323e-11,0.0098184494254884,0.002832799376017931,0.006486951861361579,0.028808862076659107,0.0027465019823539006,0.022832898591478287,3.5442272053867746e-05,5.1498326643702606e-05,0.0003413641380634738,1.2923544889104632e-06,7.760011441820096e-07,0.0002482719713660963,8.473757830057443e-05
1.3015794435376061e-06,0.7714283521541226,3.76,0.0,0.9352518116476908,0.9981092584017692,0.0027353033980952613,1.8743409560745196e-12,1.720719738239955e-11,0.009969685116722594,0.002874696305180508,0.006653985322730489,0.02976674407086497,0.002790341968354317,0.023612005646684465,3.746902967044356e-05,5.546641058925405e-05,0.00035143776490748475,1.3120660404819981e-06,7.874670406021181e-07,0.0002528615398050848,8.624366258341974e-05
1.3189811415513093e-06,0.7715683549958626,3.76,0.0,0.9340715222411188,0.9980462137187133,0.002834972661659996,1.9722740216248478e-12,1.768446235604975e-11,0.010122457183840467,0.002915969441329236,0.0068234085486354,0.030738351314543468,0.002833645005982943,0.024402400940035346,3.956499195655729e-05,5.9660588220533224e-05,0.0003615936115312419,1.331973459961895e-06,7.987533590342228e-07,0.00025741382427250817,8.773739994004716e-05
1.3363828395650124e-06,0.771710141150912,3.76,0.0,0.9328760950453042,0.9979822594416267,0.0029363562846173915,2.073868739312017e-12,1.8172344007920603e-11,0.010276737764313636,0.0029566157612969904,0.0069952386458813146,0.03172346233635226,0.002876408640384713,0.025203890343158848,4.173033857459966e-05,6.408860082837642e-05,0.00037182710311596935,1.3520731987793592e-06,8.098591475182924e-07,0.00026192810981815975,8.921865138589414e-05
1.3537845375787156e-06,0.7718536822822293,3.76,0.0,0.9316657532626399,0.9979174094954402,0.0030394362057082854,2.1791906739030726e-12,1.86708263857092e-11,0.010432496537450998,0.0029966334205636727,0.007169492049465254,0.032721854837746936,0.002918631609286986,0.026016279390441818,4.396518767286323e-05,6.875821634642715e-05,0.00038213369536779443,1.372361348810373e-06,8.207837967976225e-07,0.00026640380571762946,9.068731666617067e-05
1.3711862355924187e-06,0.7719989500009269,3.76,0.0,0.9304407209478908,0.9978516778046085,0.0031441941366601163,2.28830314803021e-12,1.9179887541229527e-11,0.010589700930419312,0.0030360216761206836,0.007346184485379143,0.03373330608554409,0.0029603137639934575,0.02683937363172991,4.626959845880945e-05,7.367722282245534e-05,0.0003925088807496114,1.39283367077856e-06,8.315270185029201e-07,0.00027084043921606223,9.21433320281083e-05
1.3885879336061218e-06,0.7721459159135009,3.76,0.0,0.9292012226378538,0.9977850782678763,0.003250611609780842,2.4012671180300286e-12,1.9699500070297892e-11,0.01074831632069307,0.0030747808097973677,0.007525330937143278,0.0347575932780371,0.0030014559908189873,0.027672978960331253,4.8643573877978675e-05,7.885342215476675e-05,0.0004029481942353888,1.4134856223351036e-06,8.420888234061043e-07,0.00027523764912892797,9.358666797425e-05
1.405989631619825e-06,0.7722945516656757,3.76,0.0,0.9279474830063767,0.9977176247348876,0.0033586700228964727,2.5181410590693312e-12,2.022963163583779e-11,0.010908306233974204,0.0031129120525174884,0.0077069456159868325,0.03579449388490552,0.0030420601334414234,0.028516901916604265,5.108706337267861e-05,8.429462410438089e-05,0.0004134472185962083,1.4343123856691447e-06,8.524694998821488e-07,0.00027959517935171734,9.501732701272735e-05
1.4233913296335281e-06,0.7724448289829191,3.76,0.0,0.9266797265444199,0.9976493309846081,0.003468350681603527,2.638980859824515e-12,2.0770245472125993e-11,0.011069632536736882,0.0031504175099051402,0.007891041934575922,0.03684378596131115,0.0030821289165980648,0.029370949967545686,5.3599965695794164e-05,9.00086405910183e-05,0.0004240015892295848,1.4553088945156511e-06,8.626695927036388e-07,0.00028391287232705953,9.64353414191849e-05
1.4407930276472313e-06,0.7725967197076946,3.76,0.0,0.9253981772646942,0.9975802107055288,0.003579634838827173,2.763839726900179e-12,2.132130086812762e-11,0.011232255622666006,0.003187300089610875,0.008077632484176072,0.03790524843670792,0.003121665871505689,0.030234931762915127,5.6182131756452576e-05,9.600328027841577e-05,0.0004346069985455835,1.4764698604434591e-06,8.72689882278984e-07,0.0002881906625141994,9.784077102369645e-05
1.4581947256609344e-06,0.7727501958335354,3.76,0.0,0.9241030584303033,0.9975102774775967,0.0036925037316938615,2.8927680990947543e-12,2.1882753628194748e-11,0.011396134592369043,0.0032235634306809167,0.008266729015123962,0.038978661379014075,0.0031606752633347394,0.031108657368539842,5.8833367475817e-05,0.00010228634345209084,0.00044525919992494394,1.4977897983217935e-06,8.825313644314677e-07,0.0002924285699020698,9.923370103466449e-05
1.4755964236746375e-06,0.7729052295360429,3.76,0.0,0.922794592306699,0.9974395447558234,0.003806938615743889,3.0258135715516303e-12,2.245455650902934e-11,0.011561227425847908,0.0032592118352456753,0.008458342420473422,0.04006380623489892,0.003199162021021043,0.03199193847753498,6.155343663293078e-05,0.00010886561719043729,0.00045595401126581646,1.519263050878796e-06,8.921952308028285e-07,0.00029662669360337724,0.00010061423991032897
1.4929981216883407e-06,0.7730617932009093,3.76,0.0,0.9214729999361789,0.9973680258555134,0.003922920796524197,3.163020829770551e-12,2.3036659632139966e-11,0.011727491147319106,0.0032942502027590343,0.008652482722672834,0.04116046604702382,0.0032371316696532954,0.032884588600251556,6.434206368225533e-05,0.00011574887082797613,0.00046668731813683233,1.5408838122801973e-06,9.016828499522011e-07,0.0003007852055632359,0.00010198251728717215
1.5103998197020438e-06,0.7732198594490892,3.76,0.0,0.9201385009340762,0.9972957339390448,0.00404043165861494,3.304431593392917e-12,2.3629010871112518e-11,0.011894881982065763,0.003328683966977384,0.008849159063124917,0.04226842564914978,0.003274590265631703,0.03378642323382682,6.719893652630799e-05,0.00012294385170771112,0.0004774550765550775,1.5626461506701265e-06,9.109957492089539e-07,0.00030490434441203556,0.00010333868197321425
1.527801517715747e-06,0.7733794011592448,3.76,0.0,0.9187913133057308,0.9972226820041362,0.004159452692154986,3.4500845696196308e-12,2.4231556213315692e-11,0.012063355505094055,0.003362519035827367,0.009048379694475653,0.04338747184008149,0.0033115443347528422,0.03469726001226157,7.012370922858957e-05,0.00013045828121785018,0.00048825331540815,1.5845440296291602e-06,9.201355973262913e-07,0.00030898440948846754,0.00010468290001295759
1.5452032157294501e-06,0.7735403914875922,3.76,0.0,0.91743165328329,0.9971488828735302,0.004279965516941533,3.6000154160731985e-12,2.4844240096075865e-11,0.012232866781448908,0.003395761734273981,0.009250151975476167,0.044517393537462695,0.003348000813337915,0.03561691883798589,7.311600465377096e-05,0.00013829985110664446,0.0004990781385398727,1.6065713285169916e-06,9.291041879715541e-07,0.000313025755054988,0.0001060153528295532
1.5626049137431533e-06,0.7737028038852884,3.76,0.0,0.9160597351813407,0.997074349186014,0.004401951904187651,3.754256712873893e-12,2.546700571754336e-11,0.012403370498119348,0.00342841875026612,0.009454482368260056,0.045657981912470356,0.003383966992486611,0.036545221995902245,7.617541702386292e-05,0.0001464762200677698,0.0005099257265194265,1.6287218616784649e-06,9.379034240790079e-07,0.00031702878472449807,0.00010733623544864103
