Time (s),Volume (m^3),N2,Ne,C2H6(1),O2(2),H2O(3),C(4),CH(5),CH3(18),C2H5(31),CH4(30),C2H4(29),H(6),H2(9),C2H3(28),C2H2(22),HO2(12),CH3O2(36),C2H5O2(40),OH(8),O(7),CH2O(19),H2O2(13),HCO(16),CO(14),C2H5O(43),CH2CHO(34),C2H(21),CH3O(26),HCCO(20),C3H6(255),C3H6(60),C3H6(51),C3H5(214),CH2CO(27),CH2(S)(24),CH2(T)(17),C1OO1(799),CH2O2(129),CHO2(157),CO2(15),C2H5O(91),C2H2O(94),C3H7(48),C2H4(47)
2.213234829504852e-06,0.9978887931000483,3.76,0.0,0.16080391639182176,0.8818939746781984,0.11848059433616868,4.463720567064794e-07,1.0041430429019371e-05,0.0989880647866737,0.0026187001339625354,0.17982787133484504,0.4878536530069573,0.02253010643819829,0.5877353842882139,0.0038180596827958996,0.08524122058098421,0.0028224741589341156,2.9413979795598734e-06,1.4325380570708926e-07,0.0036510046642533843,0.0010493966056393334,0.013532974873680994,0.0006712161113514706,0.00267383479659105,0.04980964794005378,1.0353836590824799e-08,0.00020897000250389612,9.624140138709819e-05,2.228347128137271e-05,0.0003101278177343365,2.0355944760267225e-05,0.013829968005251027,4.8591769242641546e-08,0.0027360849298819017,0.003559430994276111,9.717987293263781e-05,0.00016104879550753108,8.100524254196431e-11,7.981149806226118e-11,4.752911117436404e-06,0.017955090720593293,5.102579296130917e-07,2.7100454986381418e-08,2.000043826548508e-06,2.584501773494752e-08
2.2229105298043568e-06,0.9981955838463398,3.76,0.0,0.15944905862448835,0.8812447779668271,0.11906384840425334,4.4479228475100866e-07,1.00131906122463e-05,0.09875893979119904,0.002594344249084041,0.1801726506763233,0.4881053337678531,0.02249440743308442,0.589523267247533,0.00381706932699472,0.08588903099981499,0.002828459585673004,2.931530348058087e-06,1.4179700196114738e-07,0.0036488215502188033,0.0010480884015179235,0.01356473312495222,0.0006735805192099096,0.002675970858998691,0.050248675061606275,1.0304189173755741e-08,0.00020872703718454694,9.671748613802598e-05,2.2267623762461098e-05,0.00031266079754207137,2.0345753326618563e-05,0.013894800110044415,4.857879799828714e-08,0.0027450932645058986,0.0035815228790714213,9.682295279512428e-05,0.00016076162685719553,8.077774140020436e-11,7.958675792353193e-11,4.739876036346266e-06,0.018057436911800496,5.10038834889963e-07,2.722334316807549e-08,2.0043521651123554e-06,2.5820209812980846e-08
2.2325862301038617e-06,0.9985004960412314,3.76,0.0,0.15810858937436698,0.8805969272275764,0.11964587461551757,4.4320561829181476e-07,9.984800492433549e-06,0.09853003075307003,0.002570260878717713,0.18051365826865254,0.4883463803506127,0.022458699494474803,0.5913007606773648,0.003815971787359008,0.08653636581510725,0.0028343477319872977,2.921694217218075e-06,1.4035808227711982e-07,0.0036466008088766977,0.0010467611577519558,0.013595946479613562,0.0006759103573751401,0.0026779864246607578,0.050687865376647816,1.0254946155097438e-08,0.00020847820628093648,9.718945026770475e-05,2.2250994937412634e-05,0.00031518593963495264,2.0334844241953424e-05,0.013958973142545962,4.856408439695181e-08,0.0027539734910477336,0.00360353777841092,9.646700011804068e-05,0.00016047297967741132,8.055007125195612e-11,7.936188926014041e-11,4.726828001888347e-06,0.018159508049241012,5.098042659227236e-07,2.734566638572494e-08,2.008546766125152e-06,2.5794802394433055e-08
2.2422619304033667e-06,0.9988035484019138,3.76,0.0,0.15678233445442458,0.8799504266540501,0.12022667421965645,4.4161263019989777e-07,9.956269730365352e-06,0.09830136674848378,0.00254644715441954,0.18085093638934582,0.48857695137536633,0.022422988500921136,0.5930679445971875,0.0038147693398532592,0.08718320752756094,0.0028401392260662787,2.9118903090704476e-06,1.389368285628564e-07,0.0036443434657241758,0.0010454153713420162,0.013626619578832516,0.0006782056624998192,0.002679883299630539,0.05112720087819922,1.020610426251986e-08,0.00020822365894067476,9.765730563560869e-05,2.2233600808334272e-05,0.00031770308871521927,2.0323235245158614e-05,0.01402248884389979,4.8547669623940234e-08,0.0027627266144616782,0.0036254753818789317,9.611205883446938e-05,0.00016018293501967747,8.032227272540115e-11,7.913693108737102e-11,4.713769369036492e-06,0.018261303815512907,5.095545474904574e-07,2.746742794386691e-08,2.0126289790667803e-06,2.5768811731917345e-08
2.2519376307028717e-06,0.999104759445783,3.76,0.0,0.15547012173754984,0.8793052801697987,0.12080624857900439,4.400138785428911e-07,9.927607753809864e-06,0.0980729759391428,0.0025229002193182777,0.18118452688217412,0.4887972033110168,0.022387280187150707,0.5948248986084396,0.0038134642289468497,0.08782953906243754,0.00284583470098124,2.9021193151496063e-06,1.3753302446862722e-07,0.0036420505296770734,0.001044051532890935,0.013656757065245396,0.0006804664773464671,0.002681663278862495,0.0515666638763566,1.0157659953802083e-08,0.00020796354201704743,9.81210649576229e-05,2.221545718674495e-05,0.0003202120938455748,2.031094376752597e-05,0.014085349059835882,4.852959371863405e-08,0.002771353644297642,0.003647335396518334,9.57581711671096e-05,0.0001598915720610165,8.009438531663596e-11,7.891192132247112e-11,4.7007024354297805e-06,0.018362823944143406,5.092899997796288e-07,2.7588631122086417e-08,2.0166001305420724e-06,2.5742254926499006e-08
2.2616133310023766e-06,0.9994041474948491,3.76,0.0,0.15417178113532315,0.8786614914371147,0.12138459916398987,4.3840990683582304e-07,9.898823761624515e-06,0.09784488560266731,0.0024996172295375842,0.18151447115823302,0.48900729050406283,0.02235158014727299,0.596571701884379,0.0038120586677100527,0.08847534375970159,0.002851434794255934,2.8923818977046873e-06,1.3614645544700373e-07,0.0036397229932790417,0.0010426701265950746,0.013686363580548219,0.0006826928506110568,0.0026833281455530566,0.05200623699403287,1.0109609825730666e-08,0.0002076980000837855,9.858074177428075e-05,2.2196579691360722e-05,0.00032271280838994847,2.02979869465367e-05,0.014147555734976298,4.850989564145661e-08,0.0027798555938497007,0.003669117546216143,9.540537768929415e-05,0.00015959896815023983,7.986644742282181e-11,7.868689682470444e-11,4.687629424346456e-06,0.018464068217583382,5.09010937716492e-07,2.7709279190133555e-08,2.0204615998816403e-06,2.571515077069223e-08
2.2712890313018816e-06,0.9997017306769823,3.76,0.0,0.1528871445846867,0.8780190638619758,0.12196172755062254,4.3680124420810234e-07,9.869926726460419e-06,0.09761712214965666,0.0024765953547476417,0.18184081019699191,0.4892073651961999,0.022315893836812272,0.5983084331650615,0.003810554837912202,0.0891206053684056,0.0028569401476233945,2.8826786903230786e-06,1.3477690876137293e-07,0.0036373618328401527,0.0010412716302465245,0.013715443764233953,0.0006848848368209263,0.002684879670807777,0.05244590316432622,1.0061950578780508e-08,0.00020742717544568838,9.903635040089499e-05,2.217698374834319e-05,0.0003252050899763199,2.0284381643914223e-05,0.014209110909796154,4.8488614263159585e-08,0.002788233479709706,0.003690821571360071,9.505371735898339e-05,0.00015930519883338465,7.963849636100092e-11,7.846189340656115e-11,4.674552499999046e-06,0.018565036466076247,5.087176722575451e-07,2.7829375388595414e-08,2.024214752815793e-06,2.5687515868317835e-08
2.2809647316013865e-06,0.9999975269318616,3.76,0.0,0.15161604604254578,0.877378000596685,0.12253763541912616,4.351884056000305e-07,9.84092539837419e-06,0.0973897111328075,0.0024538317776673308,0.18216358454619797,0.4893975775329261,0.022280226574149735,0.6000351707539726,0.0038089548901352925,0.08976530804366048,0.002862351406896317,2.873010298123524e-06,1.3342417341845088e-07,0.0036349680085355092,0.0010398565152000645,0.013744002252891588,0.000687042496279754,0.0026863196134821288,0.0528856456291947,1.0014678818035443e-08,0.000207151208146588,9.948790595011833e-05,2.2156684595160433e-05,0.0003276888004737107,2.0270144445056787e-05,0.014270016719040157,4.846578823839478e-08,0.0027964883215490424,0.003712447228651643,9.470322754573936e-05,0.000159010337868779,7.941056837575566e-11,7.823694583702805e-11,4.661473775684264e-06,0.01866572856703828,5.084105106477942e-07,2.794892292474174e-08,2.0278609105064024e-06,2.5659364656313925e-08
2.2906404319008915e-06,1.0002915540011872,3.76,0.0,0.15035832146762598,0.876738304546347,0.12311232455065078,4.3357189197593036e-07,9.811828307913144e-06,0.09716267726914929,0.002431323695464876,0.1824828343235303,0.48957807558660377,0.022244583542760696,0.601751992511647,0.003807260943885654,0.09040943633925737,0.002867669221661647,2.863377298758382e-06,1.3208804026830936e-07,0.0036325424645892663,0.0010384252463722682,0.013772043678556922,0.0006891658949318055,0.002687649719730014,0.05332544793600132,9.967791094300477e-09,0.0002068702359826782,9.993542426153936e-05,2.213569727592711e-05,0.00033016380594320943,2.025529163098339e-05,0.014330275387602552,4.844145457362522e-08,0.002804621141527213,0.0037339942906571984,9.435394407727409e-05,0.00015871445725864776,7.918269866466111e-11,7.801208787798917e-11,4.648395296395523e-06,0.018766144443612975,5.080897547549595e-07,2.8067924993612958e-08,2.03140143865396e-06,2.563071496423326e-08
2.3003161322003964e-06,1.0005838294373803,3.76,0.0,0.14911380879936728,0.876099978376407,0.12368579682345389,4.31952190559727e-07,9.782643768005584e-06,0.09693604446597337,0.002409068321169963,0.1827985992184508,0.4897490053835199,0.022208969793880873,0.6034589758483492,0.0038054750877255755,0.09105297519896019,0.002872894244927356,2.85378024351113e-06,1.307683020528523e-07,0.0036300861294709264,0.0010369782822538414,0.013799572666818147,0.0006912551042031629,0.002688871722506816,0.05376529393343663,9.92128413596878e-09,0.00020658439452103146,0.00010037892187713659,2.2114036638194728e-05,0.00033262997657969794,2.023983920295815e-05,0.014389889225852244,4.841565012097604e-08,0.0028126329636153713,0.003755462545284734,9.400590129176773e-05,0.00015841762729179967,7.895492140930361e-11,7.778735231483535e-11,4.635319047311942e-06,0.018866284062958674,5.077557021075847e-07,2.8186384763471342e-08,2.034837706164748e-06,2.56015828475221e-08
2.3099918324999014e-06,1.0008743706039505,3.76,0.0,0.1478823479390275,0.8754630245190294,0.12425805420969215,4.3032977503540343e-07,9.753379877834543e-06,0.0967098358427695,0.0023870628844200564,0.18311091849414665,0.4899105109280632,0.02217339024911969,0.6051561977183418,0.003803599379430425,0.09169590994902248,0.002878027132824012,2.8442196581040904e-06,1.2946475344238133e-07,0.0036275999160755587,0.0010355160749187335,0.013826593835275913,0.0006933102008648946,0.0026899873411883432,0.05420516776789729,9.87515463970517e-09,0.0002062938171157494,0.00010081841602708974,2.2091717334488002e-05,0.0003350871866594231,2.0223802888044256e-05,0.014448860625736292,4.838841139579114e-08,0.0028205248130483717,0.003776851795342331,9.365913207940405e-05,0.0001581199165780527,7.872726980047429e-11,7.756277097076256e-11,4.622246962652264e-06,0.018966147434813025,5.074086463058892e-07,2.8304305371099095e-08,2.0381710535964566e-06,2.5571982829973058e-08
2.3196675327994064e-06,1.0011631946827209,3.76,0.0,0.1466637807454345,0.8748274451749912,0.1248290987744672,4.287051057348487e-07,9.724044527631903e-06,0.09648407373768195,0.002365304630534052,0.18341983098756023,0.4900627342096617,0.022137849701818386,0.6068437346177112,0.0038016358461332857,0.09233822629598604,0.0028830685445074655,2.834696042714042e-06,1.2817719094845918e-07,0.003625084721812469,0.0010340390700002964,0.013853111793102472,0.0006953312669917744,0.0026909982814903822,0.05464505388237878,9.829399166081843e-09,0.00020599863491576833,0.00010125392461670414,2.206875382853384e-05,0.00033753531451944724,2.0207198139243722e-05,0.014507192059694647,4.835977393447087e-08,0.002828297716201555,0.0037981618584050506,9.331366790192141e-05,0.00015782139206051694,7.849977604182648e-11,7.733837470657542e-11,4.609180922774249e-06,0.01906573461107052,5.070488766771466e-07,2.8421689930281752e-08,2.0414028112523546e-06,2.5541930220186174e-08
2.3293432330989113e-06,1.0014503186601154,3.76,0.0,0.14545795101576176,0.8741932423196783,0.125398932672836,4.2707862984201225e-07,9.69464540164569e-06,0.0962587797279945,0.0023437908218827607,0.1837253751117384,0.49020581522619466,0.02210235281911792,0.6085216625795831,0.0037995864844682014,0.09297991031958418,0.002888019141889583,2.82520987292944e-06,1.269054130241486e-07,0.003622541428781034,0.0010325477067088611,0.013879131139646896,0.0006973183898302946,0.0026919062351155217,0.055084937012942,9.784014427911689e-09,0.00020569897688077997,0.00010168546619412792,2.2045160389862443e-05,0.0003399742425065428,2.0190040121319476e-05,0.014564886076959027,4.832977246218086e-08,0.002835952700080635,0.0038193925664019314,9.296953883489373e-05,0.00015752211904504823,7.8272471374179e-11,7.71141934610645e-11,4.596122745309746e-06,0.019165045684461056,5.066766776434431e-07,2.8538541534372368e-08,2.0445343436451387e-06,2.551144105138427e-08
2.3390189333984163e-06,1.001735759341531,3.76,0.0,0.14426470445811015,0.8735604177115713,0.12596755814559957,4.254507817100572e-07,9.665189980083331e-06,0.0960339746591728,0.0023225187392546566,0.1840275888591443,0.49033989201779293,0.02206690414520039,0.6101900571675725,0.003797453260810356,0.09362094846264016,0.002892879589253396,2.815761600942707e-06,1.2564922008994364e-07,0.003619970904024269,0.0010310424178667772,0.013904656462512455,0.0006992716616110164,0.0026927128792872536,0.05552480218358292,9.738997208521254e-09,0.0002053949698071295,0.00010211305990223731,2.202095109107315e-05,0.0003424038569020384,2.0172343725365776e-05,0.014621945298472994,4.829844171727723e-08,0.0028434907916280714,0.0038405437650315165,9.262677362596249e-05,0.00015722216124708748,7.804538611006236e-11,7.689025628246964e-11,4.5830741998242955e-06,0.019264080786659105,5.06292329683932e-07,2.865486324189645e-08,2.0475669851368412e-06,2.54805286872038e-08
2.3486946336979212e-06,1.0020195333483772,3.76,0.0,0.14308388867792393,0.8729289728962886,0.12653497751732426,4.238219830123845e-07,9.635685542510626e-06,0.09580967865863374,0.0023014856819190826,0.184326509803354,0.49046510068385957,0.02203150810311833,0.6118489934729942,0.0037952381114509585,0.0942613275261559,0.002897650553068513,2.8063516559779012e-06,1.2440841453304768e-07,0.003617373999667563,0.001029523629922071,0.01392969233671677,0.0007011911794569884,0.002693419876574334,0.05596463470359926,9.69434418952748e-09,0.00020508673834290352,0.00010253672545995221,2.1996139811467122e-05,0.0003448240478814651,2.0154123575953287e-05,0.01467837241452917,4.826581555975982e-08,0.002850913017432944,0.0038616153134843137,9.228539972104256e-05,0.00015692158081593815,7.781854964950429e-11,7.666659132946969e-11,4.570037005792064e-06,0.019362840087405308,5.058961091584289e-07,2.8770658085610755e-08,2.0505020579158707e-06,2.544920701011669e-08
2.358370333997426e-06,1.0023016571249004,3.76,0.0,0.1419153531705736,0.8722989092091648,0.12710119319505603,4.221926429353266e-07,9.606139172792014e-06,0.09558591114447074,0.0022806889670884097,0.18462217509973203,0.49058157539333935,0.021996168996284957,0.6134985461125722,0.003792942942760429,0.09490103466620194,0.0029023327018673968,2.7969804444725295e-06,1.2318280066759308e-07,0.003614751553021677,0.0010279917629400662,0.013954243324123566,0.0007030770453253162,0.0026940288747885587,0.056404420165993806,9.65005201367962e-09,0.00020477440499778866,0.00010295648317027543,2.1970740241448624e-05,0.0003472347094877392,2.0135394032016162e-05,0.014734170183263109,4.823192670342018e-08,0.002858220403550009,0.0038826070842636327,9.194544328714641e-05,0.00015662043835178814,7.759199048720881e-11,7.644322587812004e-11,4.557012827034684e-06,0.01946132379394213,5.054882879496963e-07,2.8885929079715186e-08,2.0533409009130774e-06,2.5417491682706864e-08
2.368046034296931e-06,1.0025821469268956,3.76,0.0,0.14075894929719432,0.8716702277819075,0.12766620766508183,4.205631584243518e-07,9.576557762586009e-06,0.09536269084805872,0.0022601259312275968,0.18491462148892862,0.4906894484133205,0.021960891010963907,0.615138789224479,0.0037905696314168217,0.09554005738580837,0.002906926705959364,2.7876483510902856e-06,1.2197218481229404e-07,0.0036121043868024326,0.001026447230637189,0.013978313972075771,0.0007049293658535439,0.0026945415066680564,0.056844144443091146,9.606117504756784e-09,0.00020445809016609827,0.00010337235386178268,2.194476587799149e-05,0.0003496357395659059,2.0116169176456422e-05,0.014789341426756883,4.81968078154379e-08,0.0028654139749958777,0.003903518962731342,9.160692925816359e-05,0.0001563187929394622,7.736573623917539e-11,7.622018636677815e-11,4.544003276815325e-06,0.019559532149565715,5.05069133621798e-07,2.9000679207176496e-08,2.056084847697207e-06,2.538539622697034e-08
2.377721734596436e-06,1.0028610188390918,3.76,0.0,0.13961453027129914,0.8710429295467625,0.12823002349086732,4.189339144344543e-07,9.546948013296047e-06,0.09514003582821859,0.002239793929998455,0.18520388529836285,0.4907888501261661,0.0219256782181063,0.6167697964652942,0.003788120024615178,0.09617838352984633,0.0029114332372370505,2.778355739173349e-06,1.2077637521278593e-07,0.003609433309279711,0.0010248904403996973,0.014001908812526578,0.0007067482522649497,0.0026949593897158974,0.05728379368384537,9.562537519576353e-09,0.00020413791214465187,0.00010378435890737083,2.191823002645531e-05,0.000352027039720045,2.0096462827192524e-05,0.014843889028664573,4.816049150318048e-08,0.002872494755460104,0.003924350846819845,9.12698813666101e-05,0.00015601670217366918,7.713981365922691e-11,7.599749840964463e-11,4.531009924789668e-06,0.019657465432705534,5.046389098637386e-07,2.911491141669076e-08,2.0587351982085893e-06,2.5352931776633098e-08
