Time (s),Volume (m^3),N2,Ne,C2H6(1),O2(2),H2O(3),C(4),CH(5),CH3(18),C2H5(31),CH4(30),H(6),C2H4(29),HO2(12),H2(9),C2H5O2(40),CH3O2(36),C2H3(28),H2O2(13),C2H2(22),OH(8),CH2O(19),HCO(16),CO(14),O(7),CH2CHO(34),C2H5O(43),C2H(21),HCCO(20),C2H5O(101),C3H6(221),C3H6(74),CH3O(26),CH2CO(27),C3H6(55),C3H7(218),C3H7(49),C2H2O(140),CO2(15),C#CC(416),C3H5(219),C2H4(47),C3H4(2022),C3H4(2032),S(1627),CH2(S)(24),CH2(T)(17),S(3168),CH2O2(165),CHO2(212),C2H2O(189),CH3CO(33),C3H3(2030),C4H7(59),C4H7(2027),H2CC(23),C3H3(3173),C3H5(76),C4H7(77),C3H5(220),C2H3O(232),S(2376),C4H7(2028),C4H6(86)
3.328816196498174e-06,0.20114612351815017,3.76,0.0,0.629292685930929,0.989155643407243,0.012700443806322608,1.732933759849862e-12,8.24494980462662e-10,0.004632831263785429,0.0019042675182203734,0.010995196969935181,0.0010191853593246505,0.07611976737714642,0.002296785927944913,0.05881452253541147,4.727648759151122e-06,5.018999482628341e-06,2.7819411971861714e-05,0.0009572848412952101,0.00019837789575354582,0.00015656052645112692,0.0011813616826139093,2.516587076285786e-05,0.0007448151233074439,4.4795311195479806e-05,1.683669612454466e-05,1.4542117978510526e-09,4.208134688416378e-09,1.2440413516724104e-07,6.814753140149396e-08,5.417336061935294e-09,6.542241573573287e-05,3.2806367849496535e-06,8.719146677827268e-05,1.7765223003040734e-11,3.45261901990796e-08,1.325504298574464e-07,2.5233266770145874e-11,0.00010019949596909103,3.246070445549754e-07,1.6806871630182396e-06,3.466958966709812e-11,4.096724539694656e-07,5.851845082335674e-13,1.3373600095002723e-14,1.407209633206085e-07,2.959644328286745e-07,6.6721152996713316e-12,2.4405819930119653e-12,1.5970048570299414e-08,1.926000953695671e-11,1.8234204355988182e-09,2.3834704027798053e-08,6.445696915828292e-09,8.1671599738567e-11,2.0842487869386337e-07,3.881029522188988e-14,1.9951889654488553e-09,1.5942704858960327e-10,9.649657379236927e-09,1.3033677498403056e-11,1.9655493868530583e-10,9.035356803833986e-08,1.8347222040466064e-06
3.353500456086029e-06,0.2011807716743335,3.76,0.0,0.6281593415075374,0.9890005137916971,0.01289940355116309,1.7727479410098929e-12,8.402299128705885e-10,0.0046660995591778255,0.0019095101691887616,0.011166866798279005,0.0010228830334750296,0.07710708518563084,0.0023078215107396726,0.05956817016950644,4.739242588383423e-06,5.053667842530465e-06,2.830841763422899e-05,0.0009726323638294766,0.00020398463005828047,0.00015760605576679593,0.0012081419034511635,2.56746180629182e-05,0.0007669532261538525,4.501103589049078e-05,1.713757044256614e-05,1.470842937134637e-09,4.3407445602547874e-09,1.2868658995810632e-07,6.943813792232257e-08,5.554747184992376e-09,6.752719074420201e-05,3.3191981697172624e-06,8.963183461576918e-05,1.821758318805991e-11,3.563618811261286e-08,1.3530884723501274e-07,2.5921104607847524e-11,0.00010268275229930048,3.3939038527906235e-07,1.7401265873639686e-06,3.5295347443973884e-11,4.280565713681394e-07,6.133328931378454e-13,1.3841685666707445e-14,1.4242679202608877e-07,3.002988840851627e-07,6.768056881943424e-12,2.4756068454565324e-12,1.6202029779695325e-08,1.9826106180076342e-11,1.8640876833601982e-09,2.518730342899124e-08,6.647687854122812e-09,8.423084055510786e-11,2.1196387122252388e-07,4.101414604401222e-14,2.0681027558738244e-09,1.6442153547107253e-10,9.997563705200166e-09,1.3445561467813525e-11,2.0343994139390137e-10,9.357021378698385e-08,1.909969261159122e-06
3.402868975261739e-06,0.2012503137754996,3.76,0.0,0.6258846809875119,0.9886877172667144,0.01330081670096931,1.8533763685987375e-12,8.719470315904106e-10,0.004731651960629652,0.0019196003373269516,0.011513125369301408,0.0010301158621167938,0.07908730166081894,0.0023294081438979364,0.06107990491662357,4.761405966977065e-06,5.1218494417645285e-06,2.9293787660885787e-05,0.0010033409674410083,0.0002154970482513782,0.00015967504454531282,0.00126258769241012,2.6705160689012006e-05,0.0008125400728667323,4.5437217563793416e-05,1.774382119212553e-05,1.5042876404351628e-09,4.613900311828865e-09,1.3754385040103758e-07,7.204720583531012e-08,5.834358884722035e-09,7.187007613780296e-05,3.39554351380318e-06,9.463711712724187e-05,1.9138305378674116e-11,3.7927081884982024e-08,1.4089078060419965e-07,2.732892713771438e-11,0.00010775773506669986,3.7050590323358036e-07,1.8632173457928526e-06,3.655776055653594e-11,4.66711768758603e-07,6.728410582783127e-13,1.481085119209068e-14,1.4581519771359417e-07,3.08983808812291e-07,6.960100386134414e-12,2.5457127458316766e-12,1.6666614726864422e-08,2.0989787026238327e-11,1.9464784098041127e-09,2.8079811771771525e-08,7.0634341540638535e-09,8.949836592761018e-11,2.1909947378435017e-07,4.5727256569633916e-14,2.2193225839886948e-09,1.7470119464343516e-10,1.0718677547304269e-08,1.429352736408214e-11,2.1768765841527324e-10,1.0023946188617359e-07,2.0672496867421494e-06
3.4438016574377593e-06,0.20130821015669365,3.76,0.0,0.6239910401120873,0.9884258221954625,0.01363711428682684,1.921197750499704e-12,8.984807139767486e-10,0.0047849994665795275,0.001927572539253104,0.011803087452407135,0.0010359505548208406,0.08073442555217937,0.002346836538164175,0.062337572952015356,4.77876234214031e-06,5.177204448863146e-06,3.0117922615476364e-05,0.001028803228761825,0.00022534687626517432,0.00016136817669945005,0.0013086144870359314,2.7572534278532196e-05,0.0008516784158608301,4.578530097359779e-05,1.8250833330591977e-05,1.5321953320284293e-09,4.848470007100971e-09,1.451870350523024e-07,7.423785528846353e-08,6.070929169326937e-09,7.560703482040354e-05,3.45804351803827e-06,9.891368654750238e-05,1.9917543269448483e-11,3.9898866163423e-08,1.4558263939471338e-07,2.852868511734249e-11,0.00011207537705992668,3.9792463140315255e-07,1.9695878958259833e-06,3.7615022859943224e-11,5.007329134202663e-07,7.255590491914261e-13,1.5648228607435328e-14,1.4859960740559458e-07,3.1619797947210653e-07,7.119422544865635e-12,2.6038713550000716e-12,1.7052281172363697e-08,2.1986697598545642e-11,2.0158254711123134e-09,3.067731644720176e-08,7.420100902689834e-09,9.401733779710788e-11,2.250718189410815e-07,4.99599118824256e-14,2.3502300025126125e-09,1.8351984909464661e-10,1.1342491647708674e-08,1.5021204471031906e-11,2.299892838662478e-10,1.0601166095857358e-07,2.204699012166945e-06
3.4847343396137796e-06,0.20136631022117257,3.76,0.0,0.6220908570991176,0.9881616359431026,0.013976504820594956,1.9898562723323454e-12,9.25214414481891e-10,0.004837429372148823,0.0019351936809851012,0.012095568148574895,0.001041640350374909,0.08238596076197216,0.0023638598193843246,0.06359885309587082,4.795210629009696e-06,5.231486090861065e-06,3.0948222876751006e-05,0.0010542537443816054,0.00023547515715778534,0.00016304109379546169,0.0013554317418425562,2.8451344519035576e-05,0.0008920487828890597,4.6128656195155494e-05,1.8761590497507013e-05,1.5602574522033876e-09,5.090437307823532e-09,1.5310547587671192e-07,7.645256655023566e-08,6.311681743357694e-09,7.946875707739808e-05,3.5198063290298034e-06,0.00010330560727321465,2.0710787002261597e-11,4.193687276337947e-08,1.5033010697656256e-07,2.975788368843782e-11,0.00011649274708836523,4.2686856617437105e-07,2.07992200557948e-06,3.868139196386451e-11,5.366069867199556e-07,7.814780316238993e-13,1.6516721679257665e-14,1.5135987628850707e-07,3.234212579967562e-07,7.278761696867513e-12,2.662034162982941e-12,1.7438208516076215e-08,2.3012916711718652e-11,2.0860760630011537e-09,3.346598112679128e-08,7.787672740813222e-09,9.867446547906272e-11,2.3109267274951888e-07,5.450428190985093e-14,2.486222559531045e-09,1.9260793022943904e-10,1.1990138235162824e-08,1.577132132290037e-11,2.427391018697946e-10,1.120077941537235e-07,2.348723359556316e-06
3.5256670217898e-06,0.2014246034799411,3.76,0.0,0.6201845038709656,0.9878951758299207,0.01431893412430595,2.05931191393644e-12,9.52135196432705e-10,0.004888935618250456,0.0019424694109493835,0.012390489259921563,0.0010471872992740814,0.084041565544649,0.002380496928168998,0.0648635241253325,4.810766411811775e-06,5.284688990386355e-06,3.1784404095492324e-05,0.0010796812314385026,0.00024588394956156893,0.00016469383617101596,0.0014030286077574051,2.934132521300434e-05,0.0009336658859597845,4.646733388966618e-05,1.9275905191757922e-05,1.5884676679065777e-09,5.339857890149756e-09,1.613026022748983e-07,7.869060749533301e-08,6.55650816755937e-09,8.345639477977328e-05,3.580822830643717e-06,0.00010781339824764896,2.151769058637071e-11,4.404163892290687e-08,1.5513113080121898e-07,3.101648867634483e-11,0.00012100993967636468,4.5739101523405365e-07,2.1942668809523323e-06,3.975642850122464e-11,5.74396015802432e-07,8.407297797738642e-13,1.7416739408024224e-14,1.5409470022027238e-07,3.3065099248278206e-07,7.438056207312288e-12,2.720178740457006e-12,1.7824249523427545e-08,2.4068645451734813e-11,2.1571974225299927e-09,3.645596296508035e-08,8.166199543855848e-09,1.0347038033735974e-10,2.371598922307128e-07,5.93769433248154e-14,2.6273657242636654e-09,2.0196665709988775e-10,1.2661910457837255e-08,1.6543984896048993e-11,2.5594175202305283e-10,1.1823153560999468e-07,2.4994990406085016e-06
3.56659970396582e-06,0.20148307964063394,3.76,0.0,0.618272345910163,0.9876264592559046,0.014664348321013819,2.1295245386053364e-12,9.792301702552411e-10,0.004939513220485458,0.0019494054378174986,0.01268777272441207,0.0010525934652317473,0.08570090451838822,0.00239676641172899,0.06613136932815152,4.825445412038353e-06,5.3368089881423704e-06,3.262618549434824e-05,0.0011050749209855438,0.0002565752108045622,0.00016632646477055928,0.0014513940341573967,3.024220731786293e-05,0.0009765440351088051,4.68013851915696e-05,1.9793592071054058e-05,1.6168196883691053e-09,5.596783547649603e-09,1.697817059842995e-07,8.095124817901886e-08,6.805297190271469e-09,8.757101965595444e-05,3.641085849480121e-06,0.00011243752899203656,2.233789862497637e-11,4.62136480769415e-08,1.599836453002743e-07,3.230445222626451e-11,0.000125627012632511,4.895456711730258e-07,2.312666925037637e-06,4.083969440920824e-11,6.141622869671015e-07,9.034482120339949e-13,1.8348672921691884e-14,1.5680284643063454e-07,3.37884619929081e-07,7.597246616884739e-12,2.7782834526143295e-12,1.821026189605094e-08,2.5154070392536765e-11,2.2291565217752235e-09,3.965771402962718e-08,8.555724042146408e-09,1.0840562321099483e-10,2.4327134117129455e-07,6.45949547563369e-14,2.7737211107489723e-09,2.1159707185938655e-10,1.3358083237138849e-08,1.7339287278099476e-11,2.696015301663159e-10,1.2468645940224547e-07,2.6572017794136375e-06
3.6075323861418405e-06,0.20154172860525635,3.76,0.0,0.616354742177344,0.9873555037014937,0.015012693881713982,2.2004539011568406e-12,1.0064865063780981e-09,0.004989158238087952,0.001956007523833584,0.01298734069815873,0.0010578609240863657,0.08736364871461333,0.0024126863911297725,0.06740217649710109,4.839263470377667e-06,5.387843105288102e-06,3.347329013776331e-05,0.0011304245542542917,0.0002675507981785942,0.0001679390599038518,0.0015005167931091835,3.115371944675543e-05,0.0010206971361863373,4.713086170715e-05,2.0314468143039127e-05,1.6453072751125248e-09,5.86126224734555e-09,1.7854594108090609e-07,8.323376191202597e-08,7.057935061053787e-09,9.181362311474377e-05,3.700590029659189e-06,0.0001171784204359551,2.317104732792094e-11,4.845332972116297e-08,1.6488557576803075e-07,3.362171338910129e-11,0.00013034398828662416,5.233865651636459e-07,2.435163713030367e-06,4.193075363882652e-11,6.559682833122545e-07,9.697692997541e-13,1.9312895369617146e-14,1.5948315342789293e-07,3.451196673872934e-07,7.756275663923199e-12,2.836327467187917e-12,1.8596108334368166e-08,2.6269363715952464e-11,2.3019201376255822e-09,4.308197873511592e-08,8.956281935630662e-09,1.1348064586701405e-10,2.494248933709715e-07,7.017585262046375e-14,2.9253464360747537e-09,2.2150004262184794e-10,1.4078913074942365e-08,1.8157305892359983e-11,2.8372238647753173e-10,1.3137603720883767e-07,2.822006571398706e-06
3.6484650683178608e-06,0.2016005404746887,3.76,0.0,0.6144320450418355,0.987082326726785,0.015363917668507058,2.2720598486281555e-12,1.0338918761026303e-09,0.005037867742115371,0.0019622814779518888,0.013289115633489706,0.0010629917625124604,0.08902947561730394,0.002428274534001935,0.06867573792040478,4.852236528229039e-06,5.437789505060825e-06,3.4325445175432854e-05,0.0011557203770925374,0.0002788124703346013,0.0001695317200022123,0.0015503855023148668,3.207558835097289e-05,0.001066138689475835,4.745581550326439e-05,2.0838352938944244e-05,1.6739242518615735e-09,6.133338193542334e-09,1.875983243188491e-07,8.553742631555713e-08,7.314305837310396e-09,9.618511627287573e-05,3.7593317072393627e-06,0.00012203644580176704,2.4016765502620058e-11,5.076105946382074e-08,1.69834842099842e-07,3.4968198712418986e-11,0.00013516085474725456,5.589680207910886e-07,2.5617959754959557e-06,4.302917284778443e-11,6.99876622669368e-07,1.0398309723925363e-12,2.030976189900944e-14,1.621345305725717e-07,3.523537528787795e-07,7.915088295321833e-12,2.8942907591691584e-12,1.8981656585689194e-08,2.741468336474025e-11,2.3754549200705644e-09,4.6739790816568434e-08,9.367902027993757e-09,1.1869581270302964e-10,2.556184357177617e-07,7.613764619740121e-14,3.082295493459122e-09,2.316762668134779e-10,1.4824637919317922e-08,1.8998103762230432e-11,2.983079245909355e-10,1.383036362476766e-07,2.9940875472332865e-06
3.689397750493881e-06,0.20165950554697998,3.76,0.0,0.6125046002210569,0.9868069459698418,0.01571796697509305,2.3443026765216403e-12,1.0614341918301234e-09,0.005085639783236235,0.0019682331489616635,0.013593020353962783,0.0010679880766398032,0.09069806919517961,0.002443548030762477,0.0699518503692672,4.8643806092628435e-06,5.4866474540397645e-06,3.518238206107558e-05,0.0011809531333317747,0.0002903618887487399,0.0001711045603915652,0.0016009886470726368,3.3007539383828554e-05,0.0011128817888592815,4.777629908945384e-05,2.1365068672322863e-05,1.7026645120412533e-09,6.4130518948030774e-09,1.969417357181353e-07,8.786152418938037e-08,7.574291691132158e-09,0.0001006863301178849,3.8173087905243555e-06,0.00012701193151957153,2.4874675547324533e-11,5.313715916062081e-08,1.74829362434293e-07,3.634382282927417e-11,0.0001400775671638541,5.963446082637243e-07,2.692599587371012e-06,4.4134522020502705e-11,7.459499960217426e-07,1.113773021805719e-12,2.133960964295544e-14,1.647559575764121e-07,3.595845857955118e-07,8.073631676504509e-12,2.9521541134012057e-12,1.9366779462301166e-08,2.8590173207888173e-11,2.44972745637924e-09,5.0642469995526874e-08,9.790606360965643e-09,1.24051402449121e-10,2.618498710779406e-07,8.249881220647446e-14,3.2446181319821527e-09,2.421262744984434e-10,1.5595477074976982e-08,1.9861729784030057e-11,3.1336140138877e-10,1.4547251744322144e-07,3.173617840745735e-06
3.7303304326699014e-06,0.20171861432002602,3.76,0.0,0.6105727467315817,0.9865293791438008,0.016074789563809373,2.417142673529821e-12,1.0891011712947618e-09,0.005132473358904523,0.001973868418530607,0.013898978125379415,0.0010728519705444034,0.09236911992446852,0.002458523575433366,0.0712303150815855,4.875711800838934e-06,5.5344172828219384e-06,3.6043836748275974e-05,0.0012061140567186316,0.0003022006192883821,0.0001726577120874224,0.0016523146010119932,3.394929694316424e-05,0.0011609391217052571,4.8092365392222026e-05,2.1894440381325926e-05,1.7315220251988e-09,6.700440235170389e-09,2.065789194381472e-07,9.020534429712473e-08,7.837773206317944e-09,0.00010531801585054279,3.87452064584201e-06,0.00013210515818393994,2.5744394412316545e-11,5.5581897165601993e-08,1.7986705668619282e-07,3.774848904136478e-11,0.00014509404899883165,6.355710990175241e-07,2.8276075643985643e-06,4.5246375037873414e-11,7.942511065082985e-07,1.1917370051587418e-12,2.240275772259555e-14,1.6734648389806507e-07,3.66809966972488e-07,8.231855194443618e-12,3.0098991247594086e-12,1.9751354846034834e-08,2.9795963222160155e-11,2.5247043317319824e-09,5.480161823751782e-08,1.0224410350062972e-08,1.2954760988402246e-10,2.681171210060174e-07,8.927828871257132e-14,3.4123602454133684e-09,2.528504317458718e-10,1.6391631161992606e-08,2.0748219008578757e-11,3.2888572765025765e-10,1.5288583384219532e-07,3.3607694618228033e-06
3.7712631148459217e-06,0.20177785749045268,3.76,0.0,0.6086368168492959,0.9862496440332166,0.01643433369994278,2.49054005789617e-12,1.1168810961185707e-09,0.005178368380162845,0.001979193194323263,0.01420691272355313,0.0010775855546856622,0.09404232480429947,0.0024732173497444845,0.07251093774257587,4.886246235672341e-06,5.581100346372993e-06,3.690954986476183e-05,0.0012311948619239401,0.00031433013383929396,0.00017419132061494329,0.0017043516458156397,3.490058489370935e-05,0.0012103229692855943,4.840406772544449e-05,2.2426296056437573e-05,1.7604908452562861e-09,6.995536550311994e-09,2.1651248487428479e-07,9.256818226234155e-08,8.104629658242224e-09,0.00011008084536025154,3.930967981984258e-06,0.0001373163615359967,2.6625534505339257e-11,5.8095488758576385e-08,1.8494584988110816e-07,3.9182089897757787e-11,0.00015021019329795613,6.767024208891791e-07,2.9668500652496697e-06,4.636431027074731e-11,8.448426091707899e-07,1.2738661442300248e-12,2.3499507360812566e-14,1.6990522773986585e-07,3.7402778887068173e-07,8.3897104476934e-12,3.0675081958088926e-12,2.013526569717299e-08,3.1032169706794834e-11,2.6003521896152887e-09,5.922911570353292e-08,1.066932294501415e-08,1.3518454787318262e-10,2.7441812828697733e-07,9.649546853157296e-14,3.585563775906768e-09,2.638489446582446e-10,1.721328211809722e-08,2.1657592966442807e-11,3.448834694086842e-10,1.6054662924336683e-07,3.5557131737162976e-06
3.812195797021942e-06,0.20183722595497308,3.76,0.0,0.6066971360801948,0.9859677584895348,0.016796548182911424,2.5644564714998597e-12,1.1447630004352062e-09,0.005223325637982227,0.0019842134031728253,0.014516748498296447,0.0010821909442757034,0.0957173873634747,0.0024876450109848065,0.07379352846177606,4.896000073711557e-06,5.626698983953466e-06,3.777926686524642e-05,0.0012561877344957034,0.0003267518120069715,0.00017570554485504093,0.0017570879897986374,3.586112697003381e-05,0.0012610452078038984,4.871145975640762e-05,2.29604667540068e-05,1.7895651160842728e-09,7.298370707830151e-09,2.2674490798730768e-07,9.494934125497585e-08,8.37473929733606e-09,0.00011497541185501116,3.986652739209996e-06,0.0001426457334751158,2.751770461176663e-11,6.067809668173983e-08,1.9006367536036857e-07,4.064450777194178e-11,0.00015542586396136482,7.197936139150897e-07,3.110354400151303e-06,4.748791109818344e-11,8.977870515798868e-07,1.3603052242205153e-12,2.4630142017933782e-14,1.724313749431354e-07,3.8123603533278205e-07,8.547151235263841e-12,3.124964532526927e-12,2.0518400033347694e-08,3.229889551134771e-11,2.6766377881555823e-09,6.393711634405595e-08,1.1125346793541859e-08,1.4096224944741098e-10,2.80750859307237e-07,1.0417019205125054e-13,3.7642667263316095e-09,2.75121863428233e-10,1.8060593247828044e-08,2.258986000704197e-11,3.613568500891686e-10,1.6845783705280438e-07,3.7586183753470774e-06
3.853128479197962e-06,0.20189671080936394,3.76,0.0,0.6047540231400895,0.9856837404259703,0.017161382374793876,2.6388540594559727e-12,1.1727353922481087e-09,0.005267346769337699,0.0019889349843869313,0.01482841043409324,0.0010866702576242185,0.09739401766002234,0.0025018216827600026,0.07507790174696086,4.904989484449527e-06,5.671216478851456e-06,3.865273816336685e-05,0.0012810853200847156,0.0003394669428668398,0.00017720055592694375,0.0018105117854717503,3.683064715943363e-05,0.0013131173099112034,4.9014595468476606e-05,2.3496786696466695e-05,1.8187390737471884e-09,7.608969189243483e-09,2.37278532826077e-07,9.734813243679793e-08,8.647979626768485e-09,0.00012000223061538037,4.041577987895788e-06,0.00014809342308947515,2.8420510795796017e-11,6.332983171374511e-08,1.9521847790484327e-07,4.213561542253224e-11,0.00016074089700668864,7.648997868853335e-07,3.2581450448850818e-06,4.86167663135943e-11,9.531468154576719e-07,1.4512004944603559e-12,2.579492745234414e-14,1.749241780265185e-07,3.8843278055275143e-07,8.704133543784728e-12,3.1822521374511266e-12,2.0900650875168246e-08,3.359623025557576e-11,2.753528050145592e-09,6.893804320265128e-08,1.1592478387264511e-08,1.4688066964027246e-10,2.871133062426243e-07,1.123227395770173e-13,3.948503175801767e-09,2.8666908591059486e-10,1.893370931219008e-08,2.354501561112638e-11,3.783077531997966e-10,1.7662227935157078e-07,3.9696529882777264e-06
