Time (s),Volume (m^3),N2,Ne,C2H6(1),O2(2),H2O(3),C(4),CH(5),CH3(18),C2H5(31),CH4(30),C2H4(29),H(6),H2(9),C2H3(28),C2H2(22),HO2(12),CH3O2(36),C2H5O2(40),OH(8),O(7),CH2O(19),H2O2(13),HCO(16),CO(14),C2H5O(43),CH2CHO(34),C2H(21),CH3O(26),HCCO(20),C3H6(255),C3H6(60),C3H6(51),C3H5(214)
4.703268256538546e-06,0.7590096109511923,3.76,0.0,0.5887360739769756,0.9805190168458026,0.027266385002387886,1.2714059360531632e-12,1.4125673248143443e-10,0.02383995835626666,0.0035467438250136696,0.03816983877752259,0.18611684955596877,0.0045360460465513315,0.15094048917361483,0.00027504433069033607,0.0022648599462303646,0.0015353496829948441,3.703524836360142e-06,1.155487286983539e-06,0.0006163791222921769,0.00019396116908433438,0.0028082483360922453,0.0004711638897102192,0.00021264147545545237,0.0037326096965470024,7.59262760256071e-09,9.899117331355013e-05,3.093606089985095e-07,7.001127424500935e-06,2.9964435111846547e-06,2.283933554110183e-07,0.0005186840123385519,6.832266259452562e-10,6.147712416334112e-05
4.751991959540281e-06,0.7593936016339138,3.76,0.0,0.5854217578354175,0.9801337440309134,0.027767072198441385,1.3167876619132195e-12,1.4585892463077144e-10,0.023982364182615505,0.00353954893120454,0.038852603762816296,0.1888007326764856,0.004548223912910088,0.1531979921468233,0.0002799366722001472,0.002341827464440157,0.0015509779903959094,3.722717776100012e-06,1.1521646266789445e-06,0.0006201807758813372,0.0001950879545803642,0.002879722309479407,0.00048092392228432336,0.00021735531344055478,0.003868473091697246,7.599221936071062e-09,0.00010081698028058571,3.203297093238489e-07,7.106961534841568e-06,3.135163447701705e-06,2.3417098267324058e-07,0.0005398974404610855,7.006206306426889e-10,6.367280119392507e-05
4.800715662542017e-06,0.7597767020998853,3.76,0.0,0.5821170120819619,0.979745907486399,0.02826961154516247,1.3632382851297485e-12,1.5056626319578158e-10,0.024120137213807808,0.0035318978730326587,0.03953577134456617,0.1914738214335783,0.004559924331208656,0.15545067393963521,0.000284814156857024,0.002420168936081305,0.0015665939452591746,3.7411442756440714e-06,1.1486964587844418e-06,0.0006239304719569882,0.00019620023126148785,0.0029517188441961287,0.000490697709967541,0.0002220822509787545,0.004007144402556188,7.605041906945986e-09,0.0001026366860498955,3.3148933008658706e-07,7.212065297402853e-06,3.2779327764070238e-06,2.399548305909544e-07,0.0005615878095012373,7.180394068715435e-10,6.590293777370178e-05
4.849439365543753e-06,0.7601588705618598,3.76,0.0,0.578822256554938,0.9793555423101367,0.028773950697923076,1.4107663541690256e-12,1.553798570180655e-10,0.024253323766112816,0.003523806309506437,0.040219177490372515,0.1941357596930974,0.004571155958116647,0.15769829095883364,0.0002896756439388003,0.0024998795692070526,0.0015822001341934768,3.7588135969029063e-06,1.145088388875358e-06,0.0006276287658971789,0.00019729812888428028,0.0030242177874404523,0.0005004835797574404,0.00022682079036376738,0.004148625347026372,7.61011116113464e-09,0.00010444980893806138,3.428377487117714e-07,7.316426430040691e-06,3.42478483678152e-06,2.457418498719887e-07,0.0005837530089915771,7.354738753126646e-10,6.816687395887948e-05
4.898163068545489e-06,0.7605400669086172,3.76,0.0,0.5755378948987808,0.9789626836024875,0.029280038290277585,1.4593797183112506e-12,1.6030077049498707e-10,0.024381972519072606,0.003515289633376398,0.04090266222673978,0.19678620564444174,0.004581927376353058,0.15994060860507536,0.00029452003290666274,0.002580954215140292,0.0015977989147568353,3.775735355859756e-06,1.1413459145483108e-06,0.0006312762094070744,0.00019838177578907184,0.003097199164401716,0.0005102799271986149,0.00023156945511063637,0.004292916770519025,7.614452894652382e-09,0.00010625588416419389,3.543731813229091e-07,7.420033192197044e-06,3.575751256748013e-06,2.515290594110389e-07,0.0006063906494110626,7.529151585766223e-10,7.046393761294855e-05
4.946886771547224e-06,0.7609202526682012,3.76,0.0,0.5722643148693906,0.9785673664531472,0.029787823920960167,1.5090857841375358e-12,1.6533005903581638e-10,0.024506134352022375,0.003506362967933366,0.04158606965523354,0.19942483152926319,0.0045922470938391646,0.16217740107913797,0.0002993462628032753,0.0026633873810579397,0.001613392422646236,3.7919194944584424e-06,1.1374744246952022e-06,0.0006348733503028992,0.00019945129898460824,0.003170643190827109,0.0005200852132937945,0.00023632679080463407,0.004440018664081975,7.618089843982351e-09,0.00010805446363344277,3.660937860050231e-07,7.522874348143029e-06,3.7308619522573064e-06,2.5731354117973616e-07,0.0006294980711202756,7.703545869145052e-10,7.279344567011676e-05
4.99561047454896e-06,0.7612993909710845,3.76,0.0,0.569001888643197,0.9781696259281523,0.03029725814062338,1.5598923373555363e-12,1.704688036682192e-10,0.024625862184938997,0.0034970411641674502,0.042269247961617816,0.20205132336780415,0.0046021235426936665,0.164408451189343,0.000304153311624896,0.0027471732424398264,0.0016289825791709594,3.8073762533376124e-06,1.133479198911928e-06,0.0006384207323116653,0.0002005068242215095,0.003244530284629147,0.0005298979614768994,0.00024109136588057941,0.004589930182813214,7.621044302076182e-09,0.00010984511570618768,3.7799766599518173e-07,7.624939134479199e-06,3.890145128812743e-06,2.630924548952937e-07,0.0006530723534432734,7.877836889078713e-10,7.515470536059001e-05
5.044334177550696e-06,0.7616774465133195,3.76,0.0,0.5657509731293509,0.97776949705708,0.030808292438351457,1.6118068837515586e-12,1.7571803534816476e-10,0.024741210823715182,0.0034873387982974117,0.04295204941834327,0.20466538068325402,0.004611565078109953,0.1666335501602253,0.0003089401956732984,0.0028323056553699153,0.0016445710989443517,3.8221161454220975e-06,1.129365407044902e-06,0.0006419188948881899,0.00020154847605609286,0.00331884107657437,0.0005397167546560041,0.00024586177233482733,0.004742649664518364,7.623338108275709e-09,0.0001116274249545159,3.9008287279875625e-07,7.726217231583282e-06,4.053627284853058e-06,2.688630376165833e-07,0.0006771103238964162,8.051942162678258e-10,7.754701539850064e-05
5.093057880552432e-06,0.7620543855197208,3.76,0.0,0.56251191028448,0.9773670148204765,0.03132087922798171,1.6648351857107658e-12,1.8107867997450647e-10,0.024852236809940607,0.003477270169674604,0.04363433038075135,0.20726671622450854,0.004620579977148736,0.16885249744252862,0.0003137059688900896,0.002918778168678877,0.0016601594977347686,3.836149930380068e-06,1.1251381088753967e-06,0.0006453683730504344,0.0002025763779058274,0.0033935564200928787,0.0005495402323329745,0.0002506366263721818,0.004898174648572333,7.624992633735871e-09,0.00011340099190746744,4.023474092295469e-07,7.826698738694425e-06,4.221333216913212e-06,2.746225931544991e-07,0.0007016085675314959,8.225781514877498e-10,7.996966713132342e-05
5.141781583554167e-06,0.7624301757071204,3.76,0.0,0.559285027429461,0.9769622141375389,0.03183497183426676,1.7189827933555716e-12,1.8655171427253728e-10,0.024958998275257476,0.003466849299063543,0.04431595127735218,0.2098550556877152,0.004629176437472191,0.1710651005246149,0.0003184497221738085,0.003006584035918018,0.0016757491004220954,3.8494885899527284e-06,1.1208022539398129e-06,0.0006487696972337113,0.00020359065209765985,0.0034686574002478505,0.0005593670878053571,0.00025541456899010566,0.005056501894947349,7.626028802581003e-09,0.00011516543278649634,4.1478923237237505e-07,7.926374152318416e-06,4.39328602648339e-06,2.803685081482578e-07,0.0007265634363335404,8.399276872035327e-10,8.242194564792668e-05
5.190505286555903e-06,0.762804786247749,3.76,0.0,0.5560706375676657,0.9765551298540782,0.0323505244789098,1.774257651455038e-12,1.9213824942506078e-10,0.025061554800350765,0.0034560899272976326,0.04499677659452671,0.212430137436981,0.004637362576046214,0.17327117474537873,0.0003231705826853796,0.0030957162271556065,0.0016913410490115195,3.862143304161022e-06,1.116362681484403e-06,0.0006521233931637712,0.00020459141991031342,0.003544125341903536,0.000569196065455078,0.0002601942665025965,0.005217627403371439,7.626467087751743e-09,0.00011692037923249274,4.274062564677418e-07,8.02523434765778e-06,4.569507128488226e-06,2.860982543020979e-07,0.0007519710586824773,8.572352518220844e-10,8.490313084699183e-05
5.239228989557639e-06,0.7631781877327912,3.76,0.0,0.5528690397041687,0.9761457967307821,0.032867492266503394,1.8306666826014425e-12,1.9783920873638135e-10,0.025159967278617773,0.003445005514304169,0.045676674855996094,0.2149917122246127,0.0046451464278326835,0.17547054310876006,0.00032786771314450685,0.0031861674405877583,0.001706936310661161,3.874125428391441e-06,1.1118241205521644e-06,0.0006554299817485144,0.00020557880161128653,0.0036199418171290617,0.0005790259581275482,0.00026497441100597737,0.005381546432583283,7.626327490061496e-09,0.00011866547802555648,4.401963557177312e-07,8.123270562786571e-06,4.750016261308716e-06,2.918093711862966e-07,0.0007778273488592263,8.744935229630823e-10,8.741249846583626e-05
5.2879526925593746e-06,0.7635503521361404,3.76,0.0,0.5496805191654112,0.9757342494317959,0.033385831170401774,1.8882110939394976e-12,2.0365520141006622e-10,0.025254297784543744,0.003433609238492402,0.0463555185973924,0.21753954291124802,0.00465253594448663,0.17766303609995066,0.0003325403111155624,0.003277930113956776,0.001722535685684973,3.885446471361255e-06,1.1071911901977009e-06,0.0006586899789878736,0.000206552916489263,0.0036960886518747097,0.0005888556046038722,0.0002697537207889155,0.005548253519650951,7.625629563180278e-09,0.00012040039079869875,4.531573670121827e-07,8.220474385287226e-06,4.934831498269301e-06,2.9749948305692256e-07,0.000804128016526216,8.916953931046591e-10,8.994932106639244e-05
5.33667639556111e-06,0.7639212527784066,3.76,0.0,0.5465053479188487,0.9753205225136363,0.033905498018554026,1.9468938206544533e-12,2.0958718686584163e-10,0.025344609446804278,0.0034219139964966863,0.04703318433625618,0.22007340418622517,0.004659538993075418,0.17984849150338908,0.0003371876082882884,0.003370996435770686,0.001738139815496732,3.89611807396112e-06,1.1024683998254288e-06,0.0006619038959011203,0.0002075138828828454,0.003772547931956466,0.0005986838871680724,0.00027453094068906965,0.005717742499324192,7.624392418289015e-09,0.00012212479374656778,4.662870925758212e-07,8.316837741084141e-06,5.123969260515665e-06,3.031663060043759e-07,0.0008308685761982322,9.088339945015341e-10,9.251286898072955e-05
5.385400098562846e-06,0.7642908642912237,3.76,0.0,0.5433437848921215,0.9749046504144465,0.03442645047932511,2.0067280983673054e-12,2.156366583285601e-10,0.02543096632610234,0.003409932403262505,0.0477095525377774,0.2225930822885274,0.004666163354835346,0.18202675422263553,0.00034180886975648957,0.0034653583563187306,0.0017537491904649216,3.906151988970681e-06,1.0976601496471493e-06,0.00066507223847078,0.00020846181820621527,0.003849302008383306,0.0006085097292705569,0.00027930484239865574,0.005890006523391667,7.622634695640602e-09,0.00012383837733012966,4.795833025371508e-07,8.412352885233752e-06,5.317444331210989e-06,3.088076231030826e-07,0.0008580443567029236,9.259027237497712e-10,9.51024112175827e-05
5.434123801564582e-06,0.7646591625818655,3.76,0.0,0.540196076291312,0.9744866674436063,0.03494864704732869,2.067721442774354e-12,2.2180426469514507e-10,0.02551343329772997,0.0033976767924642514,0.04838450757658661,0.2250983747286257,0.00467241672397173,0.1841976761022172,0.0003464033932912574,0.0035610075984781647,0.001769364157652268,3.9155600616414616e-06,1.0927707312540434e-06,0.0006681955076021967,0.00020939683897181648,0.003926333502060759,0.000618332093288369,0.0002840742247210797,0.006065038080015675,7.620374590863727e-09,0.00012554084597823825,4.93043737418216e-07,8.507012394432807e-06,5.515269870977307e-06,3.1442130057050785e-07,0.0008856505105480207,9.428951914210105e-10,9.771721632596653e-05
5.477975134266144e-06,0.7649894893264881,3.76,0.0,0.5373751775730502,0.9741087062195686,0.03541965402067056,2.1235954243496217e-12,2.2745581165916617e-10,0.025584381887465295,0.003386422425385699,0.04899066641071011,0.22734067969004618,0.004677733845706873,0.18614511237941958,0.00035051504890476357,0.0036481855604900276,0.0017834225868523892,3.923502081707148e-06,1.0883043158651562e-06,0.0006709683219166073,0.00021022741130007454,0.003995884895102783,0.0006271684192125351,0.0002883618339628066,0.006224925993242022,7.617925654557735e-09,0.00012706333122072726,5.052966517107893e-07,8.59146850413763e-06,5.697042090567592e-06,3.1944829498767496e-07,0.0009108598770240986,9.581181183919957e-10,0.00010009153641884955
5.521826466967707e-06,0.7653187180122963,3.76,0.0,0.5345658525321542,0.9737290876774007,0.035891606636855616,2.1803995120414463e-12,2.3320394915680755e-10,0.025652280982002697,0.0033749644638093775,0.049595511187906234,0.22957104484959556,0.004682762108427612,0.18808638946209227,0.0003546040364824519,0.003736393040178712,0.0017974857836114823,3.930955551794699e-06,1.0837785199811778e-06,0.0006737053863067818,0.0002110477002041109,0.004065634860006263,0.0006360004112668393,0.00029264399458725667,0.006387042629914745,7.61509681429933e-09,0.0001285763886103497,5.176790520215585e-07,8.67522082219519e-06,5.882354892489891e-06,3.244498092856187e-07,0.0009364100210065284,9.732699907692094e-10,0.00010248519505426945
5.5612926663991125e-06,0.7656140725336211,3.76,0.0,0.5320474831846905,0.9733860344033171,0.03631714887019736,2.232334713522778e-12,2.384611631316428e-10,0.02571082296874767,0.0033644851801991273,0.05013868482014897,0.23156806126625135,0.004687045054465103,0.18982819471680912,0.0003582643743413629,0.003816654668890522,0.001810146726263775,3.9372532006867015e-06,1.0796569364947836e-06,0.000676138471168067,0.00021177723661714305,0.004128569608165841,0.0006439449330282643,0.0002964926036184817,0.00653484756726638,7.612236249689585e-09,0.00012992992417783589,5.289325186942519e-07,8.749992224627367e-06,6.052168833493348e-06,3.2892824185128224e-07,0.000959693324259022,9.868424839959101e-10,0.00010465558337725409
5.600758865830518e-06,0.765908514974152,3.76,0.0,0.5295387208534175,0.9730416766491128,0.036743413408583336,2.2850399030628245e-12,2.437975157061799e-10,0.025766969766751444,0.0033538538053885488,0.050680678239888234,0.23355521818006866,0.004691102331446138,0.19156486873209227,0.00036190567663409433,0.003897740173332222,0.0018228114562131746,3.943168610928169e-06,1.0754916798545846e-06,0.0006785431419487754,0.00021249857103782386,0.004191646713476403,0.000651884905905674,0.00030033555175997743,0.006684447074952586,7.60908677565077e-09,0.0001312755401114228,5.402882445373156e-07,8.82418635998006e-06,6.224859636081498e-06,3.33383947757788e-07,0.000983246648338076,1.0003511283729238e-09,0.00010684081979567682
5.640225065261924e-06,0.7662020353630632,3.76,0.0,0.5270396679325142,0.9726960322758954,0.03717038008423623,2.338502853329971e-12,2.492128045287962e-10,0.025820757100310558,0.00334307622622236,0.05122143907910116,0.2355324332118984,0.004694937812525421,0.19329634828224104,0.0003655276437950085,0.003979644677223531,0.0018354798628856027,3.948708183526398e-06,1.0712847753987462e-06,0.0006809196525961385,0.0002132117633421601,0.004254857610551034,0.0006598198584688298,0.0003041722667522995,0.006835835695045472,7.605657005922036e-09,0.00013261311085684498,5.517449730457377e-07,8.897800024643029e-06,6.400430518832676e-06,3.3781598713479104e-07,0.001007067054600238,1.013793113542126e-09,0.00010904051961629117
5.6757446447501894e-06,0.7664654074945109,3.76,0.0,0.5247989026529971,0.9723838669809133,0.03755523401136318,2.3872710705002445e-12,2.5415520044437306e-10,0.02586717797404603,0.003333256170795731,0.05170702796069382,0.23730336174133956,0.00469820327910094,0.19485018843922022,0.0003687706450863193,0.00405405488515688,0.001846884444974164,3.953377748748633e-06,1.067464590469316e-06,0.0006830346433936094,0.00021384672411325708,0.004311854829777972,0.0006669566436316134,0.00030761951755631456,0.006973610438950361,7.602337533503727e-09,0.0001338099463974202,5.621413414376563e-07,8.963553477051688e-06,6.560908914707829e-06,3.4178384138997115e-07,0.0010287313026070717,1.0258316560072992e-09,0.00011103229894401779
5.711264224238455e-06,0.7667280184554596,3.76,0.0,0.5225661491189845,0.9720706868401083,0.03794062634510359,2.436666431842781e-12,2.591631215183142e-10,0.02591174288732021,0.003323326488706654,0.0521915413267079,0.23906611985393597,0.00470129496332028,0.19639972947923512,0.0003719975511923867,0.004129120815440982,0.0018582917371015866,3.957752735048278e-06,1.0636136889644268e-06,0.0006851272104708471,0.00021447518114783436,0.004368947511639654,0.0006740886635817327,0.00031106086530236616,0.007112825433499247,7.59880387767277e-09,0.00013500008381155194,5.726175720318706e-07,9.0288321056804e-06,6.723723682124454e-06,3.457311625706309e-07,0.0010506072451888129,1.03781208796698e-09,0.00011303520511372825
5.74678380372672e-06,0.7669898619370267,3.76,0.0,0.5203414723254547,0.9717565047087553,0.038326543044873346,2.4866885317496013e-12,2.6423624227729364e-10,0.02595447805345198,0.003313291227900168,0.05267494422121157,0.24082065606623299,0.00470421560552062,0.1979449305738561,0.0003752081689645241,0.004204838765475924,0.001869701570076204,3.961837800532398e-06,1.0597334552812898e-06,0.0006871975344388059,0.00021509717737509934,0.004426129668619007,0.0006812155989480987,0.0003144959176168262,0.00725347621188758,7.595061940810662e-09,0.0001361834423862684,5.831727345787547e-07,9.093633844994213e-06,6.888875823131064e-06,3.4965733887580364e-07,0.0010726926323950054,1.0497325669897342e-09,0.00011504896128176819
