Time (s),Volume (m^3),N2,Ne,C2H6(1),O2(2),H2O(3),C(4),CH(5),CH3(18),C2H5(31),CH4(30),H(6),C2H4(29),HO2(12),H2(9),C2H5O2(40),CH3O2(36),C2H3(28),H2O2(13),C2H2(22),OH(8),CH2O(19),HCO(16),CO(14),O(7),CH2CHO(34),C2H5O(43),C2H(21),HCCO(20),C2H5O(101),C3H6(221),C3H6(74),CH3O(26),CH2CO(27),C3H6(55),C3H7(218),C3H7(49)
2.0741091642238096e-10,0.09629007222297009,3.76,0.0,0.6580756364349262,0.9999999995505102,2.101673772670392e-16,1.7054643938609953e-33,1.0256604407639999e-21,1.3685022957392845e-08,4.715664033210294e-10,1.638658290025177e-12,2.1984971967531467e-11,4.3442389883865216e-13,4.4871220401679234e-10,8.361280399000836e-14,8.163987300212754e-14,6.539424518711149e-13,2.7347649914973043e-24,3.509358919182426e-15,6.064155191913614e-28,3.585940041340578e-14,2.938167783100979e-14,4.306114373218208e-22,6.30769130191718e-23,9.121529454239065e-15,2.365419548987454e-27,3.533818043426566e-17,1.1131734037711924e-42,1.6103403550225073e-42,5.032450444957468e-17,1.9352140739179593e-33,3.1551433604863286e-26,2.370234300681611e-15,6.799194331772105e-31,2.0610029804783773e-34,2.72284686877849e-27,1.1966620146056068e-25
2.691199504883661e-10,0.09629007225926668,3.76,0.0,0.658075634257671,0.9999999994164585,4.465351067174511e-16,4.423479389307658e-33,1.6958949345450298e-21,1.7755704404796515e-08,6.123342221591866e-10,2.7585435545633197e-12,2.863689326967255e-11,7.317662024405381e-13,5.822339454221247e-10,1.4111740938669334e-13,1.3727947691072234e-13,1.0995813469720181e-12,5.8309684737017275e-24,5.9080274422991465e-15,1.5897008922663753e-27,6.032516128850463e-14,4.947663638392924e-14,9.148706859200836e-22,1.3566409593830062e-22,1.5361499528827134e-14,6.203664111834452e-27,4.966407603248102e-17,4.113096602376125e-42,5.6967209238323826e-42,9.100443501385119e-17,5.706320172957063e-33,8.451350817530163e-26,3.978164969735109e-15,2.0123262466989296e-30,4.954863362517228e-34,7.28291446545874e-27,3.1965247954592585e-25
3.308289845543513e-10,0.0962900722955622,3.76,0.0,0.65807563208011,0.9999999992822609,8.140132464893169e-16,9.469350747140565e-33,2.5176447769321343e-21,2.1825975821469577e-08,7.533163222800601e-10,4.168402187702949e-12,3.5339625416805183e-11,1.1064395429282553e-12,7.157652276000978e-10,2.1378520377991777e-13,2.0720986288628787e-13,1.659649649902001e-12,1.0667001990989974e-23,8.928025903951226e-15,3.4389715980752705e-27,9.109492300026598e-14,7.478572250179829e-14,1.667704271811629e-21,2.5029978627272825e-22,2.3222310696596975e-14,1.3426418236449026e-26,6.415212312716497e-17,1.2316541921613185e-41,1.5883717456275686e-41,1.4350088330671295e-16,1.3604380485811027e-32,1.8604552564880121e-25,5.993508414804852e-15,4.8317220904384836e-30,9.933909114048172e-34,1.6010265850599448e-26,7.018098794405407e-25
3.9253801862033645e-10,0.09629007233185664,3.76,0.0,0.6580756299022428,0.999999999147918,1.3421260152775604e-15,1.7859775068382813e-32,3.4824710003291604e-21,2.589583765291586e-08,8.945127398766679e-10,5.868205477924497e-12,4.2093128199817164e-11,1.5585802733389e-12,8.493061071858006e-10,3.017305086846711e-13,2.913808528631214e-13,2.3337312929046874e-12,1.7649525457341613e-23,1.2569394741201481e-14,6.565349217085451e-27,1.2815502975296701e-13,1.0531280633057098e-13,2.749563143713037e-21,4.1764418365235055e-22,3.270601858905947e-14,2.5644229785605688e-26,7.871891489281644e-17,3.1318860202932974e-41,3.7985622198122194e-41,2.071369490495935e-16,2.807173479151482e-32,3.5990377652281715e-25,8.412499105522358e-15,1.013031483508612e-29,1.7656330280971128e-33,3.0929153824555934e-26,1.3540639635178558e-24
5.159560867523068e-10,0.09629007240444226,3.76,0.0,0.6580756255455898,0.9999999988787979,2.9859827562035725e-15,4.91461636172099e-32,5.8133808615120035e-21,3.403433415343163e-08,1.1775486553765943e-09,1.0137542383988245e-11,5.575230164405365e-11,2.6957532065020657e-12,1.116416861540681e-09,5.238638015630118e-13,5.022656742257389e-13,4.022447334542316e-12,3.954212085696184e-23,2.171638868566303e-14,1.8563557482050105e-26,2.210974963474967e-13,1.820344638791472e-13,6.116777935087221e-21,9.511480563696206e-22,5.6549423168511026e-14,7.257784022945085e-26,1.0815619372285297e-16,1.4607587775602617e-40,1.5960998069290044e-40,3.653003382859548e-16,8.92383368410938e-32,1.0374857871438596e-24,1.4448070304593343e-14,3.3739972103694425e-29,4.403715366994773e-33,8.891480557628368e-26,3.8828619332097196e-24
6.393741548842772e-10,0.09629007247702367,3.76,0.0,0.6580756211877116,0.9999999986091009,5.613249394282424e-15,1.0892755131738647e-31,8.62859362928288e-21,4.217119744673411e-08,1.46144225181279e-09,1.556632365034396e-11,6.961409336774316e-11,4.14437452252496e-12,1.3835666600638164e-09,8.084303319640152e-13,7.695366941984189e-13,6.162424856156948e-12,7.484871516627931e-23,3.334933408302603e-14,4.2319515576964474e-26,3.390442152735751e-13,2.7967131595004615e-13,1.1497783726164021e-20,1.8291659186825813e-21,8.690788414231377e-14,1.6560686100856565e-25,1.379876153149761e-16,4.793547473330866e-40,4.971647773890427e-40,5.602264651028898e-16,2.2005032375885044e-31,2.395083918754151e-24,2.2055322691377115e-14,8.79300500290331e-29,9.010061796346945e-33,2.0473136443571677e-25,8.91919047745925e-24
7.627922230162475e-10,0.09629007254960097,3.76,0.0,0.6580756168286066,0.9999999983388307,9.471213694131541e-15,2.100816911990649e-31,1.1871178002576635e-20,5.030643124720008e-08,1.746193823014998e-09,2.2154306048270865e-11,8.367816681213367e-11,5.905593646212087e-12,1.6507559781684425e-09,1.15639272947167e-12,1.0927784464315124e-12,8.750197621843468e-12,1.271690026060821e-22,4.7468577532708684e-14,8.421555351910155e-26,4.818816726335762e-13,3.98253677088638e-13,1.9398510008811186e-20,3.156705575862892e-21,1.2379822569240636e-13,3.29851835889359e-25,1.6824240066633023e-16,1.294004962541658e-39,1.3017286146423568e-39,7.869970912445822e-16,4.637180300700262e-31,4.801914595783478e-24,3.1203579138606226e-14,1.9692961534921556e-28,1.6248468617605643e-32,4.0939285629009763e-25,1.7792469950067956e-23
8.862102911482178e-10,0.09629007262217415,3.76,0.0,0.6580756124682741,0.9999999980679903,1.480158491624515e-14,3.670179354325534e-31,1.549264218585933e-20,5.844003917421225e-08,2.0318036512785593e-09,2.9901251035490203e-11,9.794419330159988e-11,7.980538682219777e-12,1.9179852811938193e-09,1.5686949667389683e-12,1.4715877205572385e-12,1.1782389021581709e-11,2.001326083420293e-22,6.407446430698589e-14,1.522957084302943e-25,6.494994689047428e-13,5.378100860361258e-13,3.0313228836157296e-20,5.045627755165393e-21,1.672366648268873e-13,5.970391742553944e-25,1.9889808894636692e-16,3.0742456627710864e-39,3.036121794207164e-39,1.0415766140227341e-15,8.752424449085127e-31,8.717929193487716e-24,4.1863359048293855e-14,3.970844610247165e-28,2.684827620572649e-32,7.412422236321459e-25,3.213469468852212e-23
9.999999999999999e-10,0.09629007269474339,3.76,0.0,0.6580756084470207,0.9999999978177769,2.1222369116701198e-14,5.7442885511319644e-31,1.9132128254832292e-20,6.593767280594145e-08,2.295892529193336e-09,3.807049104376946e-11,1.1127592829732476e-10,1.0172521799844255e-11,2.1644027258236487e-09,2.00662849549048e-12,1.8697445580188115e-12,1.4968983587099352e-11,2.888197610437323e-22,8.158837061879238e-14,2.4656199658210482e-25,8.259049978080594e-13,6.850855449154792e-13,4.3459101608405036e-20,7.38596722942531e-21,2.1310138640462992e-13,9.673870716073627e-25,2.274773160403993e-16,6.26470604422863e-39,6.135546309165335e-39,1.2981113696611632e-15,1.460263734498253e-30,1.413690253670668e-23,5.300659201771442e-14,7.062662085131341e-28,4.028588346835647e-32,1.1988765043187207e-24,5.1850845190148314e-23
1.0096283592801881e-09,0.09629007269474339,3.76,0.0,0.658075608106713,0.999999997796583,2.1838056280097246e-14,5.951407528008395e-31,1.9452257193569215e-20,6.657202471594273e-08,2.3182720048225394e-09,3.880692733528851e-11,1.1241185538401033e-10,1.037030491084654e-11,2.185255019691506e-09,2.0462527174404913e-12,1.9055775093393116e-12,1.5255745767644902e-11,2.973610624831416e-22,8.316733494219431e-14,2.561750824173242e-25,8.41791432595379e-13,6.983671531652971e-13,4.471957937276923e-20,7.613412244657953e-21,2.172386586217257e-13,1.0051717692517007e-24,2.299082230794732e-16,6.623767052966576e-39,6.484242720817305e-39,1.3206935314456708e-15,1.5205310442123877e-30,1.4689250343789676e-23,5.400664818428125e-14,7.3923724136823975e-28,4.160493708437611e-32,1.2454515276356841e-24,5.385461768359137e-23
1.2564644955441288e-09,0.09629007283987018,3.76,0.0,0.6580755993799013,0.9999999972520796,4.1958332987842766e-14,1.3290219633738559e-30,2.824184336979059e-20,8.283114246563092e-08,2.893785335807016e-09,6.009355245276829e-11,1.4195082580900132e-10,1.609867362850234e-11,2.7199175968189387e-09,3.200786840157916e-12,2.9375712656397348e-12,2.3513067658686295e-11,5.794763368781322e-22,1.28815409662567e-13,6.174187168585413e-25,1.2999781784413345e-12,1.0825858259051272e-12,8.590500500917818e-20,1.529149026282639e-20,3.3699388935855315e-13,2.4269732066195924e-24,2.928593796345723e-16,2.485218671335944e-38,2.454770892128272e-38,1.9411335361894987e-15,3.8319786374829344e-30,3.540219141862338e-23,8.263425812508776e-14,2.144634355653733e-27,8.710497247300927e-32,2.9840440708186364e-24,1.2834260177496404e-22
1.472560147822161e-09,0.09629007296691082,3.76,0.0,0.658075591735866,0.999999996773555,6.738301533732506e-14,2.362714272302456e-30,3.673516006244871e-20,9.706008706404128e-08,3.4004470544167934e-09,8.2532021804248e-11,1.6847020734896332e-10,2.2157869449029165e-11,3.188131402652975e-09,4.434520223696985e-12,4.018631958434822e-12,3.216018057977508e-11,9.42187424346887e-22,1.769486259813866e-13,1.173050625815416e-24,1.7811344810604689e-12,1.4881548372150494e-12,1.3793530267974475e-19,2.5505466066027268e-20,4.635309619178265e-13,4.618151418830262e-24,3.4883728885438475e-16,6.476519441405945e-38,6.517970394154796e-38,2.540640090905456e-15,7.473427042117873e-30,6.714746536890977e-23,1.1231094865502152e-13,4.684620821537201e-27,1.4950541477866508e-31,5.630753432923592e-24,2.410418359126889e-22
1.6886558001001932e-09,0.09629007309394032,3.76,0.0,0.6580755840880502,0.9999999962933362,1.0138817101182112e-13,3.857762749820919e-30,4.5831072755200724e-20,1.1128410748153318e-07,3.909744471683328e-09,1.0851951963510694e-10,1.956032119477941e-10,2.91980815525852e-11,3.656475653528191e-09,5.881537158000179e-12,5.26340875184093e-12,4.211354233885469e-11,1.435190139132999e-21,2.3271139257377873e-13,2.044139858156e-24,2.336433661854978e-12,1.958460415206116e-12,2.0750832996950113e-19,3.981710618223094e-20,6.104043056449573e-13,8.059588707844325e-24,4.055262980827661e-16,1.479455489075999e-37,1.5246431850238378e-37,3.1821026081835418e-15,1.3274903106130136e-29,1.167378536927944e-22,1.4615001662288496e-13,9.227056775507897e-27,2.3908237121517762e-31,9.739290772227443e-24,4.149861561096761e-22
1.9047514523782254e-09,0.09629007322095909,3.76,0.0,0.6580755764364488,0.9999999958114395,1.451985699266785e-13,5.9060284664826025e-30,5.541800943512188e-20,1.255032217067023e-07,4.421678872507405e-09,1.3805481888094782e-10,2.2334818575567407e-10,3.722517085794758e-11,4.124952727533019e-09,7.546714029825124e-12,6.669946116483321e-12,5.335640286614418e-11,2.0805648951017678e-21,2.961056751845612e-13,3.335038377571782e-24,2.9653351711720594e-12,2.4936223206490665e-12,2.971203636735848e-19,5.910091218095552e-20,7.776892477749389e-13,1.3168640219909812e-23,4.628556537188531e-16,3.0601076870969283e-37,3.2359366905763187e-37,3.857483988024982e-15,2.1976754285732927e-29,1.8995926549359368e-22,1.840166828284591e-13,1.678690940205912e-26,3.623627809912986e-31,1.5767946666096866e-23,6.687822358613904e-22
2.1208471046562577e-09,0.09629007334796753,3.76,0.0,0.6580755687810564,0.9999999953278805,2.000318061197686e-13,8.598037567033608e-30,6.540429006525054e-20,1.3971744753750788e-07,4.936251499258086e-09,1.711366952538429e-10,2.517034877738092e-10,4.624499897697275e-11,4.5935649936607045e-09,9.434920852055292e-12,8.236320849655453e-12,6.587219858521925e-11,2.901193085105693e-21,3.6713348104255327e-13,5.166841778337932e-24,3.667306391851319e-12,3.0937549196530555e-12,4.0925070198080943e-19,8.4304200991749e-20,9.654590464854387e-13,2.0431132266241943e-23,5.207457020725027e-16,5.859768170910499e-37,6.364733698549268e-37,4.56041761935352e-15,3.443811082738526e-29,2.934729398591906e-22,2.257802852936249e-13,2.8690727906325925e-26,5.265625581262903e-31,2.4238103396206785e-23,1.0233673872592263e-21
2.553038409212322e-09,0.09629007360195496,3.76,0.0,0.6580755534588789,0.9999999943558371,3.4758343168224047e-13,1.62610328655809e-29,8.628677048008641e-20,1.6813130399138155e-07,5.97331616986077e-09,2.4793531417981066e-10,3.1023860177011923e-10,6.728623505763736e-11,5.531204497865926e-09,1.3899799962215748e-11,1.1841078491987292e-11,9.465752050630197e-11,5.16352446702576e-21,5.320978712733363e-13,1.1025534371619732e-23,5.288375130548675e-12,4.489363243581592e-12,7.108609060610855e-19,1.5661770708054996e-19,1.4027349151198016e-12,4.372213289389174e-23,6.379965916821306e-16,1.8137907486770975e-36,2.0877879565685436e-36,6.0296825009622834e-15,7.469699384236699e-29,6.225249176491753e-22,3.204975822790425e-13,7.277022601216986e-26,1.010158269519914e-30,5.090221166508327e-23,2.129863233339759e-21
2.9852297137683865e-09,0.09629007385590561,3.76,0.0,0.6580755381214762,0.9999999933773271,5.535948574956382e-13,2.7516472916533937e-29,1.0803686367141875e-19,1.9652581476102753e-07,7.0209475386003215e-09,3.3890568535221767e-10,3.711957482735391e-10,9.236846574875588e-11,6.469412845654176e-09,1.9314813861376384e-11,1.6063004101020585e-11,1.283413424925098e-10,8.420739404805996e-21,7.276213714805334e-13,2.0944448224075164e-23,7.19555688205603e-12,6.146099997416996e-12,1.1317353376449004e-18,2.6577992072839387e-19,1.9227747329225697e-12,8.32852610586252e-23,7.569683334358033e-16,4.708014488117627e-36,5.730597007224038e-36,7.561863999661065e-15,1.4343735350017306e-28,1.175294788719826e-21,4.293401677417184e-13,1.6014194489814965e-25,1.7620215305498157e-30,9.51563978664954e-23,3.9464867657874516e-21
3.417421018324451e-09,0.09629007410982254,3.76,0.0,0.6580755227688083,0.9999999923924686,8.274782358294735e-13,4.298393832085334e-29,1.303659105414865e-19,2.249011143915898e-07,8.079153986531331e-09,4.4403819203113005e-10,4.345623664458174e-10,1.2153822821604907e-10,7.408208517747681e-09,2.5718375261862087e-11,2.0887953879179027e-11,1.6679878755682326e-10,1.2884035324561569e-20,9.53721390935635e-13,3.655015416583367e-23,9.384903749016369e-12,8.064710378373638e-12,1.6909388688515799e-18,4.219721080363178e-19,2.5260886153212366e-12,1.4573007456660868e-22,8.774976402461951e-16,1.074726499688753e-35,1.3794866319417526e-35,9.14006463344218e-15,2.521657547044631e-28,2.038197620958039e-21,5.514079685231362e-13,3.1755849158173323e-25,2.8663819934587586e-30,1.634236024446007e-22,6.719284841838545e-21
3.849612322880516e-09,0.09629007436370861,3.76,0.0,0.6580755074008343,0.9999999914013753,1.1785158977116908e-12,6.323023306915569e-29,1.5307973356399622e-19,2.5325733422631825e-07,9.147943250650407e-09,5.633232850042335e-10,5.003261294507077e-10,1.5484194838152723e-10,8.347609812162448e-09,3.314869432069229e-11,2.630228862719631e-11,2.09908107319e-10,1.8777498681484835e-20,1.2104159400202435e-12,5.979111561945866e-23,1.1852596125698333e-11,1.0245878810925314e-11,2.4072199431172304e-18,6.365378981070683e-19,3.2131556998463463e-12,2.3901415812947443e-22,9.994692486807936e-16,2.2268539984236273e-35,3.007082089780075e-35,1.0753619678993582e-14,4.146142797327662e-28,3.313221733658042e-21,6.858578008805598e-13,5.816598069745594e-25,4.420071592004063e-30,2.6312100683380503e-22,1.0726838229692888e-20
4.28180362743658e-09,0.0962900746175667,3.76,0.0,0.6580754920175141,0.9999999904041584,1.61586705688103e-12,8.877476155398654e-29,1.7604492419123974e-19,2.815946025262682e-07,1.0227322448390494e-08,6.967514785912582e-10,5.684749375787998e-10,1.9232595521541326e-10,9.287634854518891e-09,4.164379188620502e-11,3.229285107100143e-11,2.575505683802869e-10,2.633831821735028e-20,1.497723627720827e-12,9.295741867449335e-23,1.4594937150317702e-11,1.2690234901547666e-11,3.29901935299764e-18,9.219844056199809e-19,3.984425564255634e-12,3.725349548746141e-22,1.1228032768255628e-15,4.2776444496637445e-35,6.064450230200986e-35,1.2395538425099063e-14,6.46852114838829e-28,5.118470384104389e-21,8.318993930173536e-13,1.0008864745906469e-24,6.533076918177728e-30,4.0265610962268456e-22,1.6278911837520208e-20
4.713994931992645e-09,0.0962900748713996,3.76,0.0,0.6580754766188078,0.9999999894009254,2.1485715034595723e-12,1.2009757231225152e-28,1.9917083640206058e-19,3.0991304454283597e-07,1.1317298097219434e-08,8.443133493763248e-10,6.38996915108657e-10,2.340364821551061e-10,1.0228301602778153e-08,5.1241502122349444e-11,3.8846949198998236e-11,3.0961038200880477e-10,3.581695337500771e-20,1.8156636560145383e-12,1.3870025592838298e-22,1.760834851200341e-11,1.5398357599252612e-11,4.384473201243052e-18,1.291980925507017e-18,4.840319364094329e-12,5.572204416552861e-22,1.2474526430444425e-15,7.730735531901871e-35,1.148427842267356e-34,1.4061333948380543e-14,9.673906249646917e-28,7.58867126723795e-21,9.887921368630718e-13,1.6374749448525916e-24,9.329053066691718e-30,5.914220932225074e-22,2.3715226864349704e-20
5.146186236548709e-09,0.09629007512521005,3.76,0.0,0.6580754612046753,0.9999999883917808,2.785552272423513e-12,1.576460558208882e-28,2.2239844811699726e-19,3.382127825734929e-07,1.2417876131273127e-08,1.0059995356487693e-09,7.118804081492448e-10,2.800196655609819e-10,1.1169627850305031e-08,6.197947261612456e-11,4.595234257036991e-11,3.659746495353397e-10,4.747727435945662e-20,2.164255813996903e-12,2.000497575219066e-22,2.0889366969359532e-11,1.8370778443842027e-11,5.681414479816104e-18,1.7613565731706228e-18,5.781230796259302e-12,8.056121696328767e-22,1.3733901847317208e-15,1.3282019365093352e-34,2.0632297066576178e-34,1.5748339534097602e-14,1.3972844930465648e-27,1.0875624280918837e-20,1.155842385626363e-12,2.5693748862972427e-24,1.2945812054386672e-29,8.39792919342525e-22,3.340440272557618e-20
6.010568845660838e-09,0.09629007563277427,3.76,0.0,0.6580754303299745,0.9999999863561595,4.407475377095157e-12,2.5309432922502204e-28,2.6901677989292425e-19,3.9475662158757473e-07,1.465086030564631e-08,1.3717077078635601e-09,8.646864105939888e-10,3.8498806941946114e-10,1.3054329224892736e-08,8.702586970399333e-11,6.177020115718606e-11,4.91178923655275e-10,7.846662922925707e-20,2.953478571583719e-12,3.8372502846349185e-22,2.8240919355163197e-11,2.5110426943589486e-11,8.979598512771292e-18,3.0633378318743578e-18,7.919551591981529e-12,1.5524053320570826e-21,1.6290674419493403e-15,3.4785216164231173e-34,5.8849121428973016e-34,1.91802412657534e-14,2.6827675736847874e-27,2.059572324910466e-20,1.5178555863851383e-12,5.725608643975491e-24,2.32671260246555e-29,1.5617058882833769e-21,6.11526516065306e-20
6.874951454772967e-09,0.09629007614028015,3.76,0.0,0.6580753993930983,0.9999999842980702,6.5508237343341386e-12,3.782754059982246e-28,3.157221175431864e-19,4.5122704166437327e-07,1.6926311518895863e-08,1.793802286438077e-09,1.0268040130138794e-09,5.075983640303011e-10,1.4941878212369735e-08,1.1708053843950788e-10,7.965691090739843e-11,6.323152754417433e-10,1.216919671814089e-19,3.865561734592257e-12,6.76611033965472e-22,3.662402945559247e-11,3.291261385114024e-11,1.3330306008549786e-17,4.969623252642426e-18,1.0402031083815417e-11,2.7492810501597656e-21,1.8897619239250857e-15,8.036282061086152e-34,1.4707582475829044e-33,2.2684721298216092e-14,4.726762770426765e-27,3.5853791916797176e-20,1.9132163142518547e-12,1.15008230830825e-23,3.890288906279395e-29,2.670754536430783e-21,1.0300751609219238e-19
