Time (s),Volume (m^3),N2,Ne,C2H6(1),O2(2),H2O(3),C(4),CH(5),CH3(18),C2H5(31),CH4(30),H(6),C2H4(29),HO2(12),H2(9),C2H5O2(40),CH3O2(36),C2H3(28),H2O2(13),C2H2(22),OH(8),CH2O(19),HCO(16),CO(14),O(7),CH2CHO(34),C2H5O(43),C2H(21),HCCO(20),C2H5O(101),C3H6(221),C3H6(74),CH3O(26),CH2CO(27),C3H6(55),C3H7(218),C3H7(49),C2H2O(140),CO2(15),C#CC(416),C3H5(219),C2H4(47),C3H4(2022),C3H4(2032),S(1627),CH2(S)(24),CH2(T)(17),S(3168),CH2O2(165),CHO2(212),C2H2O(189),CH3CO(33),C3H3(2030),C4H7(59)
4.122886994893573e-11,0.050579708325942614,3.76,0.0,0.687223446885862,0.999999999990064,4.324756739540041e-20,5.015585269603204e-38,5.3261160309484786e-27,4.0562175457831915e-11,9.980870066459925e-12,7.332645892208716e-16,5.0248497344686714e-14,7.978534750318334e-16,9.932817924146954e-12,4.842695728154359e-17,1.4558756856523317e-15,1.8569526305819915e-15,1.0522399513111339e-28,1.119531287995922e-17,2.7284557521196653e-33,1.9688964340624533e-17,1.6585910520953723e-17,1.281068644720428e-26,6.987406999600282e-24,4.087985573318567e-18,3.9932011998673485e-32,1.1095189691800981e-19,4.414476768082915e-51,6.308106100040282e-48,8.6819307338728e-20,1.926461954710975e-37,3.1872357955029394e-32,7.419163470458186e-19,5.241279277747976e-36,1.0200153683302203e-39,3.735647448780991e-33,2.55324544575409e-31,3.398445188093777e-42,4.162478148255318e-23,1.2584805638775152e-47,6.665285448325641e-39,4.396464709996531e-29,6.920243329900949e-45,3.691663816227349e-56,2.5907428642022603e-49,2.6410676868625765e-19,8.730479908130788e-21,1.8643178771247415e-27,1.384999436173174e-26,1.6007830519993835e-22,1.865560048242578e-45,4.230579357693103e-40,2.003663661375899e-54,7.717661970450163e-48
6.184344472493609e-11,0.05057970832603698,3.76,0.0,0.6872234468707287,0.9999999999850936,1.1809369318753936e-19,1.351561246783877e-37,1.0899779131113543e-26,6.084191431482546e-11,1.497050625419844e-11,1.5179533883501997e-15,7.557805724033235e-14,1.6519230255575169e-15,1.489947457359166e-11,1.0044279230631939e-16,3.0135568830939825e-15,3.8439199618666795e-15,2.8732829723029262e-28,2.3178762421153293e-17,9.539529735645144e-33,4.075041377163496e-17,3.4341576507037834e-17,3.4978477062798555e-26,1.8802400353120183e-23,8.470395112880229e-18,1.3961555405850412e-31,1.9727501406497883e-19,2.296056247367786e-50,3.281023822061673e-47,2.0983479480126653e-19,7.133929270817042e-37,1.2519329019066107e-31,1.5351274072315914e-18,2.0218585239537582e-35,3.714738311300313e-39,1.5108653214541837e-32,1.0325749387443303e-30,1.4247525429357726e-41,1.3296730771386451e-22,6.200702601369946e-47,2.647058955657982e-38,1.0843588912078986e-28,3.3587457993350996e-44,2.227401496051244e-55,1.2307026895096494e-48,3.8911239391338865e-19,1.77245613696347e-20,6.012157707943766e-27,3.618992094496342e-26,4.0979447520601446e-22,9.071843296651726e-45,2.1325729907508408e-39,1.207851243424752e-53,6.02697167339116e-47
8.245801950093645e-11,0.05057970832613135,3.76,0.0,0.6872234468555951,0.9999999999801219,2.4703775503367726e-19,2.794302028829578e-37,1.8334621080359377e-26,8.112066224556293e-11,1.995958757820267e-11,2.581453369237227e-15,1.0104418794358376e-13,2.8095962874961342e-15,1.986627412523656e-11,1.7111928587889167e-16,5.124215236006781e-15,6.5364180538149055e-15,6.010559715590499e-28,3.942142531654377e-17,2.3832666651948896e-32,6.928452422374112e-17,5.840976667924063e-17,7.316505637981001e-26,3.882413635761922e-23,1.4417516350325073e-17,3.4880388006651683e-31,2.9305398739686777e-19,7.386468527737048e-50,1.0466680397329113e-46,3.9586531782615405e-19,1.7944000109480205e-36,3.3418359499435994e-31,2.6093651484882476e-18,5.441796864835587e-35,9.210207327272561e-39,4.0924655552644437e-32,2.7966546197708723e-30,4.017139799856509e-41,3.1094746589296408e-22,1.9412269153029476e-46,7.079598425460417e-38,2.0799434137262144e-28,1.0429209542211074e-43,7.812917890158957e-55,3.75493698738811e-48,5.096152324186446e-19,2.958749033720094e-20,1.4180652188242537e-26,7.281127354336629e-26,8.097729308582252e-22,2.830504510397162e-44,6.591981383629518e-39,4.279283422724535e-53,2.2604066425185248e-46
9.999999999999999e-11,0.05057970832622569,3.76,0.0,0.687223446842717,0.9999999999758902,4.14757642744172e-19,4.642980755178308e-37,2.6180505816116813e-26,9.837603493338793e-11,2.4204580442263135e-11,3.721685428090232e-15,1.2282967196457772e-13,4.050922861137179e-15,2.409289484371116e-11,2.4708508616645907e-16,7.38659033944748e-15,9.422624447727866e-15,1.009128076012721e-27,5.683708418540762e-17,4.578385485658083e-32,9.986524409323703e-17,8.421773782726371e-17,1.2282978928693115e-25,6.443763888478402e-23,2.0801865720028025e-17,6.700744707020495e-31,3.7900033853687303e-19,1.746346952635531e-49,2.4207196114930227e-46,6.102111466884228e-19,3.392485659107035e-36,6.694552170657915e-31,3.760216962943634e-18,1.1125693661141184e-34,1.7206999307715432e-38,8.273512128916887e-32,5.6532560414928736e-30,8.453556584260895e-41,5.664215777591623e-22,4.419745407178688e-46,1.4144185302237505e-37,3.248178841335077e-28,2.355744291923164e-43,1.952834505855765e-54,8.385212865700083e-48,6.084845903270426e-19,4.1964786642168256e-20,2.6035868306654606e-26,1.1813518853750776e-25,1.2936713596248515e-21,6.468151598324614e-44,1.484567217373808e-38,1.0800922986295203e-52,5.96086076195106e-46
1.0307259427693681e-10,0.05057970832622569,3.76,0.0,0.6872234468404612,0.9999999999751488,4.496229877126159e-19,5.025552640504008e-37,2.7698527755726267e-26,1.0139834885581866e-10,2.4948074835592576e-11,3.9436661516283094e-15,1.2665643319759867e-13,4.292594202742735e-15,2.4833226927511424e-11,2.6188839862608015e-16,7.826987524695118e-15,9.984470162634993e-15,1.09395750973122e-27,6.022765101253144e-17,5.055503732438842e-32,1.0581779601238707e-16,8.92422854747005e-17,1.331536906509588e-25,6.973556608736384e-23,2.204538418289541e-17,7.399040940509357e-31,3.944748747340809e-19,1.977220577400386e-49,2.7335580430174725e-46,6.530586340067997e-19,3.7365796818103595e-36,7.430780864992154e-31,3.984198092740048e-18,1.2383742824562636e-34,1.8921904022627646e-38,9.193619417447427e-32,6.281876520345357e-30,9.441690872449644e-41,6.210132163829987e-22,4.98203073345993e-46,1.5693186385843154e-37,3.48318347697011e-28,2.652991726185714e-43,2.2239239103636534e-54,9.43113595643615e-48,6.254546757622802e-19,4.4348749719605665e-20,2.85764787727784e-26,1.2741403385690223e-25,1.3920123420645818e-21,7.294665267013423e-44,1.6713314724884944e-38,1.2313048297491751e-52,6.825707533271316e-46
1.4430174382893753e-10,0.050579708326414355,3.76,0.0,0.6872234468101923,0.9999999999651977,1.1864160890779527e-18,1.2843544542931388e-36,5.192044764409734e-26,1.4195047406330621e-10,3.492323274589219e-11,7.582902336118505e-15,1.7832701710019027e-13,8.255235680497541e-15,3.4767602864666136e-11,5.05636039974654e-16,1.5043619521339397e-14,1.919217856947118e-14,2.8865026897581568e-27,1.1581826135880918e-16,1.8511102477113038e-31,2.033351771540717e-16,1.7163069018675105e-16,3.512675481139543e-25,1.7761697907631456e-22,4.2477679691912667e-17,2.7092190090488127e-30,6.032111373426408e-19,1.3302244937669044e-48,1.652537374979042e-45,1.3917811503641547e-18,1.1654996072616002e-35,2.8374319800801162e-30,7.651120717957094e-18,5.539111985318137e-34,5.723779552364365e-38,3.565460571550153e-31,2.4350500685553234e-29,4.360133020473801e-40,1.9428950586901285e-21,2.7994925856850236e-45,5.880102781205431e-37,7.63411675743749e-28,1.445454413273597e-42,1.6764688536308437e-53,5.090803179472055e-47,8.438740386681153e-19,8.165209814390495e-20,9.178124821164078e-26,3.0388639849949635e-25,3.1842780339905357e-21,4.407169767917908e-43,8.809961543693605e-38,9.894697365475085e-52,5.147162516342164e-45
1.8553089338093825e-10,0.05057970832660297,3.76,0.0,0.6872234467799221,0.9999999999552407,2.4583857620942842e-18,2.5857832541774325e-36,8.308204974112865e-26,1.824982945065676e-10,4.489598431650986e-11,1.2435166480964238e-14,2.3058787208969756e-13,1.3539719956875322e-14,4.4702603357587085e-11,8.3247966983047885e-16,2.4659691280788676e-14,3.1462987292961374e-14,5.9808999943344776e-27,1.8994573398112613e-16,4.804377665781569e-31,3.332321281010717e-16,2.8150450292038986e-16,7.277028859981664e-25,3.5650427889999865e-22,6.980020028601812e-17,7.031530276085973e-30,8.174623150950534e-19,4.950568576130096e-48,5.76067150357513e-45,2.4261240501667653e-18,2.628437259446966e-35,7.491834216091583e-30,1.2531334477581805e-17,1.6521925255366855e-33,1.2660253184940867e-37,9.488085728090505e-31,6.477345037272497e-29,1.2963480149061652e-39,4.474159955021058e-21,9.281310069747107e-45,1.5202493064192503e-36,1.3595224721365244e-27,4.690341026802216e-42,6.436631293722985e-53,1.6429583988498486e-46,1.0455631980190898e-18,1.2838004077512423e-19,2.15884533782266e-25,5.7549883695668685e-25,5.816822709900195e-21,1.536357127680855e-42,2.815630572163012e-37,3.9554268096227935e-51,2.0379891937488653e-44
2.679891924849397e-10,0.050579708326980076,3.76,0.0,0.6872234467193777,0.9999999999353081,7.377175665856263e-18,7.26448412466868e-36,1.6366565154064796e-25,2.635810419216024e-10,6.48342905821254e-11,2.577760385882787e-14,3.368698089053227e-13,2.807538005114828e-14,6.457448466392556e-11,1.7402630897630353e-15,5.1071360384531086e-14,6.517431068053758e-14,1.794499321402265e-26,3.9380941371226774e-16,2.126772591135051e-30,6.897954427240357e-16,5.837329320631705e-16,2.1825130894426777e-24,9.947175492191858e-22,1.453187836887675e-16,3.1126434156360623e-29,1.253970305640007e-18,4.468372806721742e-47,4.4229374225843613e-44,5.357538431001738e-18,8.39161670916796e-35,3.3267049425833036e-29,2.590647573915481e-17,9.806802088111805e-33,3.933031461811474e-37,4.2538122293696806e-30,2.900849492507037e-28,7.119915671008789e-39,1.5278930717590432e-20,6.339967667651417e-44,6.380209060045314e-36,3.1052068987426515e-27,3.00998775234326e-41,5.728103164265602e-52,1.0239720157548322e-45,1.4050447886217224e-18,2.436955832832594e-19,7.697373788810444e-25,1.4230853279704297e-24,1.3434712155661587e-20,1.1566405747763833e-41,1.7475482010839502e-36,3.929830461699602e-50,1.920130667494544e-43
4.329057906929426e-10,0.050579708327733744,3.76,0.0,0.6872234465982734,0.9999999998953695,3.1625997365543455e-17,2.7117365147463463e-35,3.847415487141078e-25,4.256950849514805e-10,1.0468225077530964e-10,6.700975021252947e-14,5.564087703276422e-13,7.302435334808266e-14,1.043258125793037e-10,4.602999287892379e-15,1.3249884943148878e-13,1.6915830558070606e-13,7.68979452268943e-26,1.024008533997109e-15,1.5636807016188625e-29,1.7877327579224802e-15,1.5183288965434422e-15,9.344738810235583e-24,3.6617547875849354e-21,3.811383948696558e-16,2.288403792084625e-28,2.1564591384476735e-18,8.743506304274032e-46,6.829015253084635e-43,1.4479203300029495e-17,3.489250702660925e-34,2.3967005817089425e-28,6.695901439081036e-17,1.1456900611824512e-31,1.593435608890896e-36,3.089360725449001e-29,2.1014509003695413e-27,6.582368732548926e-38,6.996667417260867e-20,8.326788148335968e-43,4.069013294036647e-35,8.816955669851877e-27,3.439197741756622e-40,9.902636116613846e-51,1.0727733388593095e-44,1.980544880110592e-18,5.313227600507866e-19,3.757784499484797e-24,4.2218514115817315e-24,3.573171192379095e-20,1.6328903485336622e-40,1.886459332150489e-35,8.169091688353591e-49,3.763392923060628e-42
5.978223889009455e-10,0.05057970832848671,3.76,0.0,0.6872234464771477,0.9999999998553335,8.15453112838532e-17,6.288335759080787e-35,6.713716023633271e-25,5.877406863305099e-10,1.444921855075594e-10,1.2763253886731575e-13,7.851616146933262e-13,1.391579122888581e-13,1.440872853602766e-10,8.902283960228805e-15,2.5191525621082836e-13,3.2173604911916846e-13,1.9822629794964147e-25,1.9508861902938455e-15,5.334631556434385e-29,3.3957795978240942e-15,2.8933831623627322e-15,2.407105103768124e-23,8.399501309339843e-21,7.316666567564953e-16,7.807100363015699e-28,3.0959340310238126e-18,4.6419685204043046e-45,3.1770836138243356e-42,2.7704934982652093e-17,8.459044336031919e-34,8.243640408035992e-28,1.268764131247169e-16,4.852193185514257e-31,3.823525397337091e-36,1.0656697429495924e-28,7.237297117979406e-27,2.445249299856016e-37,1.779833125468521e-19,3.7125823770154434e-42,1.2657341965718021e-34,1.7492562144444216e-26,1.398183260784915e-39,4.787819239260135e-50,4.165136628907794e-44,2.399634882947002e-18,8.641928105446026e-19,9.902436174931053e-24,8.259661046527589e-24,6.446746034789752e-20,7.21588403375036e-40,7.665156251364287e-35,4.181300049979618e-48,2.1320859337632108e-41
7.627389871089484e-10,0.05057970832923898,3.76,0.0,0.6872234463560006,0.9999999998152002,1.660667340626279e-16,1.161960369060604e-34,1.0070249708291047e-24,7.497180686518318e-10,1.8426434047608317e-10,2.076381372305437e-13,1.0230094266300925e-12,2.2649611663910924e-13,1.8385898291945e-10,1.4693725992814045e-14,4.0911298343941366e-13,5.226932027094121e-13,4.03612911420995e-25,3.1745133115836085e-15,1.3352795224137743e-28,5.509837180623432e-15,4.7092605809740226e-15,4.897509672289797e-23,1.5366549767959146e-20,1.1991709965003475e-15,1.9541885517218712e-27,4.069754387148595e-18,1.6667678294683019e-44,9.986423834387133e-42,4.4716566494670933e-17,1.5994010018333278e-33,2.08924737290876e-27,2.0537669559292723e-16,1.4315711205807247e-30,7.192688759918752e-36,2.7050926486206524e-28,1.8344316384824003e-26,6.454785655032066e-37,3.4743607572868036e-19,1.1543795255018596e-41,2.914939252156556e-34,2.913484969186604e-26,3.936641204281887e-39,1.5632410482232221e-49,1.131551316148769e-43,2.7023810004742352e-18,1.209726992206674e-18,1.9822286664037633e-23,1.3193101375469655e-23,9.610767418469097e-20,2.165917172532924e-39,2.1749318850968425e-34,1.4043234246189509e-47,8.087446343252786e-41
9.276555853169513e-10,0.050579708329990536,3.76,0.0,0.6872234462348326,0.9999999997749699,2.943498671998491e-16,1.8759778906492308e-34,1.3786294199003489e-24,9.116274608614471e-10,2.2399896773215106e-10,3.0701851168905497e-13,1.2698307592450365e-12,3.350596407461288e-13,2.236409870774367e-10,2.2034091695778903e-14,6.0387872271525e-13,7.718092720264935e-13,7.1528643159307225e-25,4.694964277847165e-15,2.800774099127699e-28,8.125716339726532e-15,6.966315808380455e-15,8.672763859517378e-23,2.4573804132416982e-20,1.7859245014979715e-15,4.099071289144958e-27,5.075190711118047e-18,4.794491006155842e-44,2.5267411275011216e-41,6.520915572549136e-17,2.6215546396244576e-33,4.434930343832109e-27,3.021725391301192e-16,3.448003086094012e-30,1.1762065863858657e-35,5.747613115994942e-28,3.892116768202292e-26,1.4062926911036526e-36,5.812969402924469e-19,2.9430564930802254e-41,5.651421329674973e-34,4.3746491590470405e-26,9.022998728539143e-39,4.117821497575954e-49,2.5195701117103554e-43,2.9202572828425308e-18,1.5458009429020757e-18,3.38021625774804e-23,1.869949271693936e-23,1.279886323556481e-19,5.248763629792625e-39,5.022645464794551e-34,3.7370654489037174e-47,2.4215045025738093e-40
9.999999999999999e-10,0.0505797083314916,3.76,0.0,0.6872234461816729,0.9999999997572916,3.6658546972678476e-16,2.244924210684924e-34,1.5509524365145498e-24,9.826312958445485e-10,2.4141768250157035e-10,3.5672584815398254e-13,1.380907817836398e-12,3.89386101888633e-13,2.4109553897633324e-10,2.5756118824554798e-14,7.011215629603015e-13,8.962343201862049e-13,8.907707183781777e-25,5.455626320699254e-15,3.72827911929639e-28,9.430603260875725e-15,8.095715974279971e-15,1.07966992499444e-22,2.928932052551131e-20,2.081461778105502e-15,5.456620114826747e-27,5.525627531143471e-18,7.391207282603153e-44,3.644632446273209e-41,7.523262110304425e-17,3.153886970804346e-33,5.934644249777909e-27,3.503406172449745e-16,4.8696434220294806e-30,1.4144078085422307e-35,7.693223936962316e-28,5.206089294325457e-26,1.8980755152024118e-36,7.036566836748058e-19,4.2950703997769304e-41,7.266725038291847e-34,5.1093881619543986e-26,1.2424139740037421e-38,6.0830470360205434e-49,3.429942373862021e-43,2.9938996193119314e-18,1.6878128071070915e-18,4.119183836956833e-23,2.124330450583996e-23,1.4172438545414734e-19,7.412975654896404e-39,6.932486550619359e-34,5.501262827222651e-47,3.793440756077219e-40
1.2574887817329571e-09,0.0505797083314916,3.76,0.0,0.6872234459924325,0.9999999996942199,7.157615480792029e-16,3.8255654444174443e-34,2.1979703850056897e-24,1.235243118133327e-09,3.0335656333921926e-10,5.638740002869854e-13,1.789951847670621e-12,6.159388217228019e-13,3.0323621413984866e-10,4.156807240639949e-14,1.105330067119465e-12,1.4137060134379757e-12,1.7389323581570447e-24,8.626617422587685e-15,8.895564438316062e-28,1.484766725820594e-14,1.2805152502048018e-14,2.1050816470638234e-22,4.923551057813522e-20,3.325210683490069e-15,1.3020211947993077e-26,7.1715985723252e-18,2.6449665753306418e-43,1.0934931073106047e-40,1.1563136507119018e-16,5.45882454662182e-33,1.4390865493988794e-26,5.496085695056616e-16,1.3800835139007614e-29,2.44830564031405e-35,1.8664656497024606e-27,1.2602728961692805e-25,4.701108159401346e-36,1.2336222441035257e-18,1.3436549214498008e-40,1.5505701015749552e-33,8.188831359338615e-26,3.254517284609275e-38,1.9573935937720228e-48,8.704356617078522e-43,3.176982545005143e-18,2.1516841891302594e-18,7.356666424027179e-23,3.0612627445922325e-23,1.8739662700573472e-19,2.0927278251246828e-38,1.8255356397588455e-33,1.7369548186062731e-46,1.405480191584074e-39
1.587321978148963e-09,0.05057970833298991,3.76,0.0,0.6872234457499465,0.9999999996130864,1.4179765094933837e-15,6.413508776632919e-34,3.0714337124172064e-24,1.558589476590312e-09,3.825669613704721e-10,8.981351434834025e-13,2.3445765973359975e-12,9.8195968906252e-13,3.8287360877971183e-10,6.794687968480748e-14,1.754579641609723e-12,2.2456747489188208e-12,3.4443390590411426e-24,1.3746453711587654e-14,2.164391968439403e-27,2.3528853148621495e-14,2.0412360749665915e-14,4.162870434835541e-22,8.117397051708214e-20,5.3665069451056855e-15,3.1682704236772336e-26,9.366013741854934e-18,9.426129107017323e-43,3.3407475541673845e-40,1.7690779055848453e-16,9.295802464548093e-33,3.55982903416452e-26,8.66952559899034e-16,3.993856895028038e-29,4.1845127495976146e-35,4.617112307853431e-27,3.1093453740452785e-25,1.1814982525247699e-35,2.1079683178312757e-18,4.30754344282035e-40,3.311052009090228e-33,1.319409636620649e-25,8.595055277915454e-38,6.406035467008362e-48,2.2399894640429837e-42,3.3074932740749387e-18,2.6234663476828554e-18,1.2767890476872432e-22,4.258040231122457e-23,2.346619145716176e-19,5.997403986258575e-38,4.8295063720871154e-33,5.506785767421948e-46,5.194453134044138e-39
1.917155174564969e-09,0.0505797083344855,3.76,0.0,0.6872234455073742,0.9999999995315725,2.475865261134475e-15,9.526653741243404e-34,3.965985016789283e-24,1.881668434994193e-09,4.6163222676579954e-10,1.3097351332106596e-12,2.9327298318641552e-12,1.433293629502021e-12,4.6255383449659757e-10,1.0162517391011127e-13,2.5498675007616682e-12,3.265886497901231e-12,6.013043806066036e-24,2.0055122530295562e-14,4.484885420697622e-27,3.413549416423359e-14,2.979022455015482e-14,7.255475397670361e-22,1.1866943329257031e-19,7.92657705525967e-15,6.565735930900505e-26,1.1641201367873913e-17,2.6753592435510224e-42,8.387007419606795e-40,2.4717639387715635e-16,1.4333243337099263e-32,7.468671489521454e-26,1.251919623450805e-15,9.580036051046227e-29,6.489639050267153e-35,9.682630730229345e-27,6.503555171597262e-25,2.5054987770807663e-35,3.155832746277816e-18,1.1356079041147647e-39,6.096053376046315e-33,1.9392836828188304e-25,1.8883598228428167e-37,1.7132056302530308e-47,4.844344563021612e-42,3.389005286645693e-18,2.960193764520881e-18,1.9287330586827457e-22,5.39425008496021e-23,2.685486820552107e-19,1.4213636932877699e-37,1.0582380860064365e-32,1.4114791872774005e-45,1.5185581211321843e-38
2.246988370980975e-09,0.0505797083359784,3.76,0.0,0.6872234452647153,0.9999999994496808,3.9622110707209115e-15,1.303687668434001e-33,4.8717978945482204e-24,2.2044818558441282e-09,5.405543696218853e-10,1.7986082693082816e-12,3.5534742574288738e-12,1.9701086204788913e-12,5.422775330017474e-10,1.430392586973572e-13,3.489472931214172e-12,4.472547116800419e-12,9.621378572977973e-24,2.755327951499576e-14,8.334591236278904e-27,4.663502239955791e-14,4.0940640818521134e-14,1.1589584624246058e-21,1.600048520627088e-19,1.1020634988478828e-14,1.2202959665252754e-25,1.398334676190653e-17,6.584817275575657e-42,1.855290291732528e-39,3.249488564763516e-16,2.027799413979613e-32,1.4013703751880476e-25,1.7023267829838139e-15,2.0315931195008096e-28,9.230993611919697e-35,1.8153341818821435e-26,1.2159781757386e-24,4.739533750716908e-35,4.323938914822533e-18,2.6446610862749153e-39,1.0151342853137244e-32,2.678741884225882e-25,3.6720785548058085e-37,4.036828401604256e-47,9.328297594951122e-42,3.4432896561411215e-18,3.1992560166390127e-18,2.6531628683391546e-22,6.473389614128534e-23,2.9265188476326654e-19,2.974824825580129e-37,2.0437300506099184e-32,3.155177931120386e-45,3.8169289417780944e-38
2.576821567396981e-09,0.05057970833746864,3.76,0.0,0.6872234450219693,0.9999999993674138,5.946465493457336e-15,1.684358609078173e-33,5.788150280098034e-24,2.5270315329666933e-09,6.193353105385404e-10,2.3646910964579277e-12,4.205926250454135e-12,2.5925662971368403e-12,6.220453132903125e-10,1.9259976769857698e-13,4.571744339088313e-12,5.863928567947613e-12,1.4437550938646077e-23,3.624157479117892e-14,1.429072084792049e-26,6.099662104221676e-14,5.3865141179529254e-14,1.7360222755306136e-21,2.0397401786816891e-19,1.4662133677923836e-14,2.0925990036199537e-25,1.6381830502934952e-17,1.4563610427499454e-41,3.740106021372552e-39,4.0907309459353665e-16,2.7210136129128733e-32,2.42196477002015e-25,2.2161288913483946e-15,3.9335365315108523e-28,1.2506446524106018e-34,3.134029761673128e-26,2.0933019087403342e-24,8.242182665291737e-35,5.573564402685486e-18,5.613092250546709e-39,1.568644329068043e-32,3.538009344627009e-25,6.528603332519699e-37,8.658500388048733e-47,1.64962025390811e-41,3.4712026132804576e-18,3.3769779207511496e-18,3.421493324005475e-22,7.518221970493753e-23,3.107398971717397e-19,5.683371856312046e-37,3.6012733546219776e-32,6.376183758203961e-45,8.560757291956614e-38
2.906654763812987e-09,0.050579708338956225,3.76,0.0,0.6872234447791357,0.9999999992847746,8.495427042933898e-15,2.0889186499480204e-33,6.712561293197205e-24,2.8493192073553917e-09,6.979768988612956e-10,3.0079218489312385e-12,4.889246270155284e-12,3.3008233792410584e-12,7.018577578416393e-10,2.506961929513837e-13,5.7950842833111784e-12,7.438353725631193e-12,2.062344845840447e-23,4.612065734307349e-14,2.3021887589775272e-26,7.719088238825066e-14,6.856498934655887e-14,2.4752803066434993e-21,2.49971849102151e-19,1.8863022274360708e-14,3.371523557109719e-25,1.8828112516479104e-17,2.9675725252150445e-41,7.028866951996625e-39,4.986298122365822e-16,3.507710556582173e-32,3.929692029833124e-25,2.7913946301715975e-15,7.101427273623771e-28,1.6265344214715452e-34,5.078345268812063e-26,3.381815311145387e-24,1.3432157130173901e-34,6.885651322409075e-18,1.1095775319587654e-38,2.288697525320137e-32,4.517306701514989e-25,1.0825259766863987e-36,1.729610922348395e-46,2.732417025092352e-41,3.478587125602591e-18,3.507926662317318e-18,4.2199305533453787e-22,8.534290803017355e-23,3.2425107193671294e-19,1.0125965044295124e-36,5.923751117341935e-32,1.1927227320804393e-44,1.7605122134317314e-37
