Time (s),Volume (m^3),N2,Ne,C2H6(1),O2(2),H2O(3),C(4),CH(5),CH3(18),C2H5(31),CH4(30),H(6),C2H4(29),HO2(12),H2(9),C2H5O2(40),CH3O2(36),C2H3(28),H2O2(13),C2H2(22),OH(8),CH2O(19),HCO(16),CO(14),O(7),CH2CHO(34),C2H5O(43),C2H(21),HCCO(20),C2H5O(101),C3H6(221),C3H6(74),CH3O(26),CH2CO(27),C3H6(55),C3H7(218),C3H7(49),C2H2O(140),CO2(15),C#CC(416),C3H5(219),C2H4(47),C3H4(2022),C3H4(2032),S(1627),CH2(S)(24),CH2(T)(17),S(3168),CH2O2(165),CHO2(212),C2H2O(189),CH3CO(33),C3H3(2030),C4H7(59),C4H7(2027),H2CC(23)
1.0838468969299839e-14,0.3737845875022476,3.76,0.0,0.7172488168789721,0.9999999999986549,4.816788563581427e-26,2.362816964718972e-36,1.80626317433544e-23,6.998707709148853e-10,2.9293195538774217e-12,9.916997812824586e-17,1.584130247792685e-12,1.3131227471262722e-18,1.3451779088460615e-12,4.0964464050366614e-19,1.8377070945216645e-21,1.0114368228814783e-19,4.301497354986467e-31,2.0251102454217245e-21,1.0497138021698877e-36,1.8732162255938523e-19,1.5086458036640592e-19,4.728241640332294e-30,1.5290914553667132e-29,1.9140392688720605e-18,1.1318821248914279e-38,1.6242979406264428e-22,9.505615864278667e-53,2.7220544504401875e-54,2.1773122742008885e-27,6.624231472014632e-42,9.220391440309855e-36,3.1348836630750625e-20,2.2609303505240212e-42,4.133969064356681e-42,1.3150149583597086e-38,3.3785229080674025e-37,4.391822366968382e-50,8.405915728884752e-30,1.2558654823638212e-51,8.527348573945364e-43,3.6363771847759387e-31,1.323779375653068e-50,4.133897379306847e-55,2.073285994972377e-56,8.600412617493998e-17,1.2815954720506385e-22,6.53246002335e-35,1.3073954663485576e-33,1.410382489916297e-28,8.959254776892436e-52,3.216389422144671e-47,8.210188752742591e-53,4.29423405107107e-53,4.268477871971259e-59,1.717481188975045e-29
2.1676942532543618e-14,0.3737845875262364,3.76,0.0,0.7172488165261072,0.9999999999973097,3.8534322550372395e-25,1.890287920586389e-35,7.225041512020568e-23,1.3997418111166504e-09,5.8586648718441626e-12,2.2467138216310907e-16,3.1682628836744538e-12,5.252511510155375e-18,2.690356399237415e-12,1.6385798434630267e-18,7.350842435845061e-21,4.0457448850781282e-19,3.441221989221547e-30,8.100443502156607e-21,1.679548103217328e-35,7.492867232848084e-19,6.034586965088898e-19,3.7825984980490674e-29,1.2232743939899208e-28,3.964012085239164e-18,1.8110238883896608e-37,6.497019003307297e-22,3.0429885030517714e-51,8.711646708564182e-53,1.741786219404508e-26,1.0600581184035322e-40,7.910005299115786e-35,1.2539520141623462e-19,3.6195353174269563e-41,6.614162264158608e-41,2.039501564525484e-37,5.321369639080136e-36,1.405360323122362e-48,6.72730803258324e-29,4.025272651414831e-50,1.364449843197751e-41,2.9090139077483465e-30,4.236349005568983e-49,1.3228170432405334e-53,6.646041881128381e-55,1.7200795851540867e-16,5.126380567130374e-22,5.22608398888472e-34,1.0459100754262644e-32,1.128280014066489e-27,2.8672361266862937e-50,1.0292391305726667e-45,2.6272652357100302e-51,1.3800932923251097e-51,2.744739806782552e-57,1.3739897446511868e-28
4.3353889659031174e-14,0.37378458757421396,3.76,0.0,0.7172488158203771,0.9999999999946193,3.0827463357490102e-24,1.512284452985408e-34,2.890006278534692e-22,2.7994838094487256e-09,1.1717429075125191e-11,5.54668353166608e-16,6.336533305488597e-12,2.101020019536451e-17,5.380713414173606e-12,6.554326500189004e-18,2.940346818412485e-20,1.6182952572144364e-18,2.753014627751972e-29,3.240177872201733e-20,2.687294626551383e-34,2.997147328373613e-18,2.4138366353661032e-18,3.0260854123390253e-28,9.786209382975481e-28,8.471755655314925e-18,2.8976764502878153e-36,2.59866816665648e-21,9.74518236089163e-50,2.788410942261684e-51,1.3933264496660316e-25,1.6966710174737608e-39,7.181923800174917e-34,5.015794056437895e-19,5.797802710320921e-40,1.0582048310846019e-39,3.211588229773812e-36,8.446709549193678e-35,4.497004119892512e-47,5.385963873436613e-28,1.2922481846453795e-48,2.1833549714038893e-40,2.3270693013445994e-29,1.3557937326826578e-47,4.232818081720816e-52,2.1341082908385778e-53,3.440146323475024e-16,2.050550192286793e-21,4.181050413620427e-33,8.36717518824513e-32,9.025819473360735e-27,9.176907218315954e-49,3.2935271477669453e-44,8.407272219123759e-50,4.417282581227603e-50,1.7568375311139916e-55,1.0991988537750606e-27
8.67077839120063e-14,0.37378458767016925,3.76,0.0,0.7172488144089167,0.9999999999892386,2.4661972333862123e-23,1.2099138112222022e-33,1.1559939748698888e-21,5.598967477827104e-09,2.3435251750293383e-11,1.5306389089272187e-15,1.2673094750081532e-11,8.404201398023157e-17,1.0761427580663308e-11,2.6217356762211622e-17,1.176146322093317e-19,6.473157911109579e-18,2.2024703461786963e-28,1.2960712169450256e-19,4.2997266372648756e-33,1.1988589937183064e-17,9.655359033934864e-18,2.42087823899609e-27,7.82898809877783e-27,1.9118432040776736e-17,4.6364032671375786e-35,1.0393554902180291e-20,3.1233337583899206e-48,8.927289724984204e-50,1.114496838045932e-24,2.716522045348453e-38,7.111860508424275e-33,2.0063059441567692e-18,9.297430201068071e-39,1.6929314286633776e-38,5.097261444312065e-35,1.3460531492846354e-33,1.438945584077434e-45,4.3153569216655066e-27,4.161823015551336e-47,3.494119311350935e-39,1.8614280481801792e-28,4.33957532815479e-46,1.354375525570935e-50,6.876332933165846e-52,6.880240167194118e-16,8.20218253823079e-21,3.345132543627592e-32,6.693569631226378e-31,7.219980637961979e-26,2.937730302683921e-47,1.0539038483067168e-42,2.6903409136636823e-48,1.413789356672971e-48,1.1243665730146607e-53,8.793701312724953e-27
1.3006167816498143e-13,0.37378458776612455,3.76,0.0,0.717248812997456,0.9999999999838579,7.051783101425782e-23,3.4597648923519514e-33,2.456474581052829e-21,8.398450817919748e-09,3.5153368693283674e-11,2.822586040151401e-15,1.900967679640169e-11,1.7859105595715537e-16,1.6142141883773706e-11,5.571195591228025e-17,2.499322010137014e-19,1.3755426172678532e-17,6.2977900007486e-28,2.7541513498627935e-19,1.5825947145084767e-32,2.5475753737558835e-17,2.051765564731556e-17,6.922215524661318e-27,2.2386088372488206e-26,3.139629516739546e-17,1.7065270327108015e-34,2.208466198477655e-20,1.428012334041642e-47,4.174564791554965e-49,3.186494428837115e-24,1.0359848014435095e-37,2.3419065270969154e-32,4.2633828532748705e-18,3.42577898727815e-38,6.45395390523566e-38,1.9398491959294557e-34,5.127226984150561e-33,6.569539128955611e-45,1.2350044967500572e-26,1.957998648848579e-46,1.3322636342318677e-38,5.322147214544059e-28,2.0369074541265486e-45,6.335848514130776e-50,3.148250887442795e-51,1.032029437921005e-15,1.7429626249216978e-20,9.565473646581643e-32,1.9139156214495212e-30,2.064353507756255e-25,1.3415157499962347e-46,4.929751627637191e-42,1.2586063246671787e-47,6.250577952614441e-48,5.740920194208834e-53,2.514467042549776e-26
1.7341557241795655e-13,0.3737845878620797,3.76,0.0,0.717248811585995,0.9999999999784772,1.487425349007588e-22,7.298044225973081e-33,4.190436784092246e-21,1.1197933829726703e-08,4.687177990331202e-11,4.430509708549119e-15,2.5346279445211633e-11,3.0465811790163596e-16,2.15228563235082e-11,9.503815589105337e-17,4.263566668379294e-19,2.3465084533210504e-17,1.3284072396275952e-27,4.698258163839314e-19,4.0138253896679254e-32,4.345863852253065e-17,3.500073416933253e-17,1.46009915711282e-26,4.7218919654065443e-26,4.5305342531130846e-17,4.328180960272517e-34,3.767125571560871e-20,4.27122279002473e-47,1.3443157176330701e-48,6.720723085587544e-24,2.7880052884731997e-37,5.6359377101346e-32,7.272802373624819e-18,8.697058376984971e-38,1.7364070399341818e-37,5.213048308407648e-34,1.378689572230749e-32,1.9581496235617213e-44,2.607052900654761e-26,6.12305845784873e-46,3.5848700166586504e-38,1.1225235022731699e-27,6.35021661319651e-45,2.04392679967162e-49,9.40778557059276e-51,1.3760308960742424e-15,2.9732884616472294e-20,2.017728801080873e-31,4.036951856704082e-30,4.354110680842772e-25,3.9996983561653596e-46,1.589766173600116e-41,4.060355476180426e-47,2.136172584733626e-47,2.328499124611944e-52,5.303773761316195e-26
2.601233609239068e-13,0.3737845880539902,3.76,0.0,0.7172488087630721,0.9999999999677157,4.062620232404026e-22,1.9935702074715608e-32,8.675698393585658e-21,1.6796899082874318e-08,7.030929294765847e-11,8.387934512803754e-15,3.8019533097980297e-11,6.307655610975294e-16,3.2284285523635994e-11,1.9676482012166946e-16,8.827233122631006e-19,4.858128909150892e-17,3.62840077217553e-27,9.727146589432124e-19,1.4036676498271115e-31,8.997558938204207e-17,7.246466853689731e-17,3.9880010701369387e-26,1.2897063185994848e-25,7.695171902681208e-17,1.5136272206183676e-33,7.79846364909747e-20,1.8909640521680417e-46,7.364877158961862e-48,1.8354029625162666e-23,1.1280177810863102e-36,1.9560702025433774e-31,1.5057319421017798e-17,3.0464781592305456e-37,7.022725127738632e-37,2.105472722739231e-33,5.572321739751971e-32,8.570924601358575e-44,7.130092350651263e-26,3.0429168613250886e-45,1.4502002675287796e-37,3.065634671783947e-27,3.129376129133173e-44,1.1250139253804016e-48,4.1358664152834415e-50,2.0640245117887878e-15,6.155821144981544e-20,5.511471910912068e-31,1.1025945914302881e-29,1.1891485891103143e-24,1.7518497521635236e-45,8.742567170826689e-41,2.235004671215521e-46,1.3137386074644266e-46,1.9480642574698286e-51,1.4486408031050448e-25
3.4683114942985703e-13,0.3737845882459006,3.76,0.0,0.7172488059401482,0.9999999999569542,8.500360879393463e-22,4.17168719383586e-32,1.4754979402087985e-20,2.23958631287987e-08,9.3747888110343e-11,1.3507317419383803e-14,5.06928625197888e-11,1.0727825821703027e-15,4.304571522620728e-11,3.3464605241347108e-16,1.5012908379714423e-18,8.262374395625514e-17,7.592031888679101e-27,1.6543328287374166e-18,3.5074111532155085e-31,1.5302490807116673e-16,1.2324357326784748e-16,8.344264849880115e-26,2.698517821611039e-25,1.1459652093453326e-16,3.7822285354509634e-33,1.32617018390087e-19,5.543030243041533e-46,2.3597180710126193e-47,3.8398409177247046e-23,3.056501446053252e-36,4.869405294823928e-31,2.5608404180307415e-17,7.622788506770389e-37,1.9021460033800725e-36,5.699124908717292e-33,1.508846430380726e-31,2.4970926524796746e-43,1.4936028471845952e-25,9.591499216171191e-45,3.92870731250354e-37,6.413729763892351e-27,9.820399023699524e-44,3.610296904719968e-48,1.2090247061245947e-49,2.7520035550971126e-15,1.0469453530070554e-19,1.1532643660004399e-30,2.3069565853778045e-29,2.4879231281547253e-24,5.1059977038786657e-45,2.8047561491695967e-40,7.172717310857652e-46,4.410740148557892e-46,7.616178148426684e-51,3.031070244003893e-25
4.335389379358073e-13,0.3737845884378112,3.76,0.0,0.7172488031172228,0.9999999999461927,1.54745825946573e-21,7.59528041905395e-32,2.2542100491899224e-20,2.7994825881269884e-08,1.17187642680292e-10,1.987165517944811e-14,6.336627312780875e-11,1.6389937289902736e-15,5.3807145467133474e-11,5.112645354317808e-16,2.2936483111172165e-18,1.2622993477431835e-16,1.3821383297254098e-26,2.5274466915445715e-18,7.441415171816406e-31,2.3378747663107874e-16,1.8828856909728794e-16,1.5190475981513043e-25,4.912585169001928e-25,1.5866819047728336e-16,8.024596891576558e-33,2.025862865633649e-19,1.353289501107747e-45,6.158991949953729e-47,6.989476420881842e-23,6.86894157798346e-36,1.027313495133958e-30,3.912361677405974e-17,1.6195122409874685e-36,4.272834649661534e-36,1.2796684711902953e-32,3.3887232546842344e-31,6.062650295188443e-43,2.7222854794291736e-25,2.477727094461504e-44,8.82695673218281e-37,1.1674832797555751e-26,2.5248851607074404e-43,9.433137926100724e-48,2.9453761236911428e-49,3.4399669859412845e-15,1.5994981739883564e-19,2.0996224176367032e-30,4.199652887050433e-29,4.5288487074350586e-24,1.2401444841156862e-44,7.32695467750403e-40,1.874205347837435e-45,1.1921436489064596e-45,2.3752871957730007e-50,5.51800145243323e-25
6.069545149477077e-13,0.3737845888216322,3.76,0.0,0.7172487974713684,0.9999999999246694,4.0857461892072556e-21,2.0059502256850117e-31,4.3346883030662994e-20,3.9192747424607354e-08,1.6407070283369465e-10,3.641339435410861e-14,8.87133430366712e-11,3.15183541885304e-15,7.533000759802012e-11,9.831479498333287e-16,4.410671869146335e-18,2.4273356008687065e-16,3.649513328761434e-26,4.8601900425224686e-18,2.7263749795532114e-30,4.495649974348148e-16,3.6207329546575653e-16,4.0107755397883124e-25,1.297089002441485e-24,2.664957175462396e-16,2.940170900308829e-32,3.89465667043244e-19,7.077926418338946e-45,3.442902036125978e-46,1.844846123279923e-22,2.66756910418457e-35,3.598763919838604e-30,7.523226328764509e-17,5.960277676963446e-36,1.656555394558407e-35,4.958812510308647e-32,1.3135754906554996e-30,3.1360532707843316e-42,7.210979095845695e-25,1.4211175406411533e-43,3.424638739767346e-36,3.081695054197719e-26,1.4252058616712897e-42,5.275852712556821e-47,1.5438555673419425e-48,4.815846035085966e-15,3.075786555808011e-19,5.5446943454149486e-30,1.1087792592410622e-28,1.1955187483092114e-23,6.42167070519907e-44,4.097574281950968e-39,1.0484376622529885e-44,6.68741207807509e-45,1.982148376046617e-49,1.45695396697239e-24
7.803700919596082e-13,0.3737845892054532,3.76,0.0,0.7172487918255087,0.999999999903146,8.470774698621385e-21,4.15988924810396e-31,7.108753805175334e-20,5.039066371455006e-08,2.1095847187540694e-10,5.801155118704705e-14,1.1406074276271306e-10,5.169175171910142e-15,9.685287191579267e-11,1.612367095232895e-15,7.233598178654968e-18,3.9807902134289437e-16,7.566839060442278e-26,7.970698677846402e-18,7.079623331888143e-30,7.372853937003412e-16,5.938009554585791e-16,8.31541986485779e-25,2.68922824552165e-24,4.0042590793131273e-16,7.635063068197547e-32,6.385623677184201e-19,2.2930809570475024e-44,1.138071041325548e-45,3.823738202724877e-22,7.106424271849919e-35,9.066007573432483e-30,1.2337902112644582e-16,1.5534249742295878e-35,4.407096624977219e-35,1.3190232505318927e-31,3.494557010674608e-30,1.009718357520234e-41,1.4993890692910296e-24,4.778454527537043e-43,9.116143078749649e-36,6.387617452666267e-26,4.7416954350909435e-42,1.7437509093126587e-46,5.018911913339969e-48,6.191661686057707e-15,5.044293509898856e-19,1.1497546170920447e-29,2.2986774123257214e-28,2.4781767941373682e-23,2.0690467722275083e-43,1.354361628640687e-38,3.4657502950701796e-44,2.235884574768264e-44,8.161276617724977e-49,3.0207031680576897e-24
1e-12,0.37378458997309544,3.76,0.0,0.71724878467505,0.9999999998758867,1.795286293056503e-20,8.819931123593924e-31,1.1617336040291663e-19,6.4572757734146e-08,2.7034833991925063e-10,9.262170864573262e-14,1.4616356343213173e-10,8.448230312379155e-15,1.2411146850008315e-10,2.6350595033995345e-15,1.1821902893412708e-17,6.505607532388477e-16,1.6038743076246663e-25,1.3026273130901753e-17,2.005462561667597e-29,1.2049233444283256e-15,9.704350328916775e-16,1.7623876396318163e-24,5.6996415890153e-24,6.075060167571249e-16,2.162948224134707e-31,1.0432114675722173e-18,9.113688453595037e-44,4.48952486540796e-45,8.100134730472501e-22,2.0366764633994734e-34,2.4531249552241662e-29,2.016307013424429e-16,4.432841058274588e-35,1.2596107112317764e-34,3.7701583689182934e-31,9.989405196901872e-30,3.9707053398823423e-41,3.1932495100261718e-24,1.9662864371673028e-42,2.608521699401382e-35,1.3532512953082475e-25,1.9045984411703113e-41,6.87013584696998e-46,2.0195337579589937e-47,7.934033946838629e-15,8.243760663532577e-19,2.4374855755384224e-29,4.871436137853286e-28,5.250686454219361e-23,8.149166404435458e-43,5.337350569409105e-38,1.3659349292370308e-43,8.752990231951643e-44,4.570868622428887e-48,6.402301646063153e-24
1.1272012459834093e-12,0.37378458997309544,3.76,0.0,0.7172487805337739,0.9999999998600989,2.5452226460810642e-20,1.2506270362010678e-30,1.4737167234158105e-19,7.278648053647959e-08,3.04748134379777e-10,1.1637497355904527e-13,1.647565317790673e-10,1.0717397611412382e-14,1.3989860711219018e-10,3.3427568037118013e-15,1.4997023947933447e-17,8.252739568975136e-16,2.2739503026501154e-25,1.6524683189723827e-17,3.138262359625936e-29,1.5285244159253356e-15,1.2310631891415183e-15,2.498597163678616e-24,8.080595792203267e-24,7.465824483642789e-16,3.384774237942917e-31,1.3231400397969434e-18,1.5523596385045156e-43,7.629583408069389e-45,1.1481514803686772e-21,3.1950435660402955e-34,3.7853126445314247e-29,2.557792342466625e-16,6.952369679556808e-35,1.974366184061722e-34,5.909662084538276e-31,1.5658593789254787e-29,6.748283355709113e-41,4.536183100513851e-24,3.3717160681165755e-42,4.0901455114563486e-35,1.9182270925547079e-25,3.249425696449053e-41,1.1671877139389283e-45,3.4491802029846475e-47,8.943102860478334e-15,1.0457766600686838e-18,3.456098782857579e-29,6.906150559703265e-28,7.443134727386824e-23,1.3854306992359028e-42,9.068303004220388e-38,2.3208043231396483e-43,1.4843757171643081e-43,8.264433411823123e-48,9.076855192359118e-24
1.820863554031011e-12,0.37378459150838,3.76,0.0,0.7172487579502423,0.9999999997740031,1.0942729436716316e-19,5.383102553789387e-30,3.831385804640235e-19,1.1757805114909593e-07,4.923839549680908e-10,2.937696982049127e-13,2.661520696554596e-10,2.7869646506282096e-14,2.259901037553651e-10,8.691394980279864e-15,3.899514561640369e-17,2.1456433470242053e-15,9.77954600302374e-25,4.2964443623168454e-17,2.3149273589999213e-28,3.974188205949327e-15,3.200826196900271e-15,1.0742776793147614e-23,3.474318901500896e-23,1.752072417137134e-15,2.497237092054e-30,3.436279379408826e-18,2.0828324699442662e-42,9.530757696959236e-44,4.928920828777296e-21,2.3351182269334903e-33,2.5747977217927327e-28,6.649888664856031e-16,5.241603644083854e-34,1.4313733853232996e-33,4.28790710511007e-30,1.1360839840439826e-28,8.857684601867746e-40,1.9797688949572247e-23,4.659909474206559e-41,2.9753275876091354e-34,8.236904209547697e-25,4.237123432389643e-40,1.4509882665185415e-44,4.823485522675501e-46,1.4445224963814284e-14,2.719057379595974e-18,1.4872403035078719e-28,2.9684943050482742e-27,3.197111122307657e-22,1.8264345272903143e-41,1.1283124394349132e-36,2.887975302143251e-42,1.8025413219216164e-42,1.753636573257431e-46,3.9029247654371907e-23
3.208188170126215e-12,0.37378459457895064,3.76,0.0,0.717248712782931,0.9999999996018054,6.161979639247693e-19,3.0383587810960923e-29,1.1873671707227138e-18,2.0716094025215166e-07,8.678815631577058e-10,8.91228010430491e-13,4.689589977267887e-10,8.641073714156844e-14,3.981732021003738e-10,2.694059288698853e-14,1.208846233689015e-16,6.650018963802258e-15,5.510583579135569e-24,1.3317078456919119e-16,2.4474609012796108e-27,1.2318226842788523e-14,9.921415283490403e-15,6.04997317216866e-23,1.9566655329113425e-22,5.0157067355026505e-15,2.641211585365761e-29,1.0626019076596365e-17,4.420533822602826e-41,1.8315247900426232e-42,2.7668619453237355e-20,2.429694961107393e-32,2.5239517523255367e-27,2.060907195424498e-15,5.793982938689076e-33,1.464735246091314e-32,4.3977923388405924e-29,1.164736108423168e-27,1.7994319376533955e-38,1.1496854617198155e-22,1.032109658355231e-39,3.066241240719251e-33,4.626304917041121e-24,8.415511288295547e-39,2.760810484276343e-43,1.1055685493213392e-44,2.5446430303902394e-14,8.428001025353934e-18,8.39081220460633e-28,1.6707849488109648e-26,1.7968665017284284e-21,3.7446305284751285e-40,2.1504180140618773e-35,5.506212889567554e-41,3.337751338535927e-41,6.083756638054566e-45,2.1983668870707185e-22
5.982837402316622e-12,0.3737846007200975,3.76,0.0,0.7172486224473158,0.9999999992573859,4.091777390493682e-18,2.0269218293122717e-28,4.1258287637985e-18,3.8632570997616385e-07,1.6197805395921734e-09,3.0568139842862188e-12,8.746363673381427e-10,3.005474667394467e-13,7.425398194873177e-10,9.365103148181271e-14,4.2030359422676602e-16,2.3111191024402736e-14,3.6640471713608945e-23,4.628903115140848e-16,3.168646178407989e-26,4.281710893113181e-14,3.448788641207297e-14,4.0181909359587184e-22,1.2996068360506953e-21,1.65532473895719e-14,3.422067523120907e-28,3.676095274133929e-17,1.2257673500512562e-39,4.5335925752116806e-41,1.8256953646201954e-19,3.1516115951324165e-31,3.0999772883055415e-26,7.161677820226665e-15,8.163053353103146e-32,1.8384537010656238e-31,5.547062878135945e-28,1.4676684268485413e-26,4.581049797526989e-37,8.101594363026611e-22,3.1273539353145773e-38,3.9037488986106963e-32,3.0559996278890244e-23,2.114270370793955e-37,6.704194879620066e-42,3.456277788494122e-43,4.7436702191921166e-14,2.929587125343369e-17,5.593312645493388e-27,1.1083711826080888e-25,1.1885386450978768e-20,9.710633157191081e-39,5.237585096546093e-34,1.3424711752231823e-39,7.9909119034517e-40,2.80926595914698e-43,1.4605824134791334e-21
8.75748663450703e-12,0.3737846068612516,3.76,0.0,0.7172485321103772,0.9999999989129339,1.2295120685991421e-17,6.112933733071706e-28,8.83661961313776e-18,5.654891350652921e-07,2.3728843890907437e-09,6.516618475423317e-12,1.2803985576346833e-09,6.442315551714359e-13,1.0869069984074672e-09,2.0064991258933632e-13,9.006635185692103e-16,4.9506153701703103e-14,1.1020467222350442e-22,9.916851694344244e-16,1.2731154994981198e-25,9.173035648072414e-14,7.388944706909505e-14,1.2075732241400331e-21,3.905857673732549e-21,3.4770704044717343e-14,1.375608785283582e-27,7.844256531400164e-17,6.61638831965385e-39,2.4312881214069102e-40,5.461953058835269e-19,1.3201954687894829e-30,1.2689259598098275e-25,1.5339642329322003e-14,3.4313341107716586e-31,7.5650322018719365e-31,2.2887647864073738e-27,6.052352631099843e-26,2.3519249322270798e-36,2.5310730796396295e-21,1.7943016934935174e-37,1.6191883946748085e-31,9.149676132611155e-23,1.112958677880099e-36,3.571302580265134e-41,1.9291976514089977e-42,6.941081077571448e-14,6.276432598526126e-17,1.6851628279355813e-26,3.328209870578841e-25,3.5617518741750795e-20,5.028938712832011e-38,2.793491239304512e-33,7.164024740803016e-39,4.545477980433955e-39,1.9866185629618754e-42,4.3904468164555115e-21
