Time (s),Volume (m^3),N2,Ne,C2H6(1),O2(2),H2O(3),C(4),CH(5),CH3(18),C2H5(31),CH4(30),H(6),C2H4(29),HO2(12),H2(9),C2H5O2(40),CH3O2(36),C2H3(28),H2O2(13),C2H2(22),OH(8),CH2O(19)
0.0015075033482828083,0.2026370854024366,3.76,0.0,0.6574584287935932,0.9993190638625679,0.00029654758430161304,4.015614624633387e-24,5.94201698928052e-22,3.2362035125433026e-07,2.4434779371195404e-06,3.4012428201323e-05,7.163901355988361e-08,0.0009370775249271954,0.00019528152865686476,0.000191795644142281,4.400956139721651e-07,2.0359964294543932e-08,3.458876347713291e-09,0.0003363953107992883,2.039816888940283e-07,3.6176462626155806e-08,1.0139240306371328e-06
0.0015281320889381628,0.20263772061153512,3.76,0.0,0.6574152767644728,0.9992903416200203,0.0003129011284209106,4.5057395199057345e-24,6.406742743270546e-22,3.2407966777353144e-07,2.5270682672127193e-06,3.44975815220134e-05,7.405969466692463e-08,0.000979862128995828,0.00020092264048769784,0.00020037419823827683,4.551394947014149e-07,2.038817409040481e-08,3.727497925048791e-09,0.00035127674206165835,2.2263153020527988e-07,3.778316204416877e-08,1.028027939947728e-06
0.0015487608295935173,0.20263838009276086,3.76,0.0,0.657370622634641,0.9992607445291792,0.00032997653709400577,5.051579566931542e-24,6.902972895123037e-22,3.2457927313312814e-07,2.612285861221074e-06,3.498398037284261e-05,7.652558354051679e-08,0.0010241447711235485,0.00020660746891673908,0.00020924046698333345,4.7047521188401907e-07,2.0418894786734745e-08,4.013001854935794e-09,0.000366628041271113,2.427523243710864e-07,3.944100556487449e-08,1.0421549523404063e-06
0.0015693895702488718,0.20263906446983942,3.76,0.0,0.6573244351270926,0.9992302597369939,0.0003477965395845108,5.658740725832297e-24,7.432343527676699e-22,3.251207498963471e-07,2.699117739816512e-06,3.547169120439497e-05,7.90362087874193e-08,0.0010699566130676669,0.00021233238300758894,0.0002183997287561334,4.861003497984499e-07,2.0452225275859714e-08,4.316144170080073e-09,0.00038245432882088074,2.644389014648187e-07,4.115056989877341e-08,1.056307050402401e-06
0.0015900183109042263,0.2026397743688814,3.76,0.0,0.6572766831141954,0.9991988745638195,0.00036638410837165527,6.333300712964599e-24,7.996543339345941e-22,3.257056744228124e-07,2.787550353601874e-06,3.5960782689551945e-05,8.159108308085965e-08,0.0011173286622679812,0.00021809382392092488,0.00022785720293362169,5.020123875501742e-07,2.048826403361867e-08,4.637696931884768e-09,0.0003987603580764399,2.8779054582904904e-07,4.291239271459003e-08,1.0704862984795412e-06
0.0016106470515595808,0.2026405104179837,3.76,0.0,0.657227335630333,0.9991665764985093,0.00038576244159374063,7.081839416130953e-24,8.597313987100335e-22,3.263356152035635e-07,2.8775696734499695e-06,3.645132573098181e-05,8.418970587267824e-08,0.0011662917589868682,0.0002238883185792597,0.00023761804801431094,5.182087153737315e-07,2.0527109012949907e-08,4.978447986620609e-09,0.00041555051538208146,3.1291110489267886e-07,4.4726972671905674e-08,1.0846948429612976e-06
0.0016312757922149353,0.20264127324684358,3.76,0.0,0.6571763618830481,0.9991333531931301,0.00040595494554004615,7.911470542046592e-24,9.23645032755634e-22,3.2701213139501526e-07,2.969161275303794e-06,3.694339346721478e-05,8.683156592980374e-08,0.0012168765649549652,0.00022971249174678527,0.00024768736005011685,5.346866499545569e-07,2.056885755012876e-08,5.33920073162883e-09,0.00043282882200418944,3.399090971019705e-07,4.659476966525082e-08,1.098934912507933e-06
0.0016519045328702898,0.20264206348638478,3.76,0.0,0.6571237312627648,0.999099192457425,0.00042698521728170533,8.82987449645716e-24,9.915800693111258e-22,3.277367715580922e-07,3.062310419040021e-06,3.743706127743271e-05,8.951614368515857e-08,0.00126911355344851,0.00023556307647406292,0.0002580701713650443,5.514434486015783e-07,2.061360628389139e-08,5.7207738872329754e-09,0.00045059893789327945,3.688978189854999e-07,4.851620525519059e-08,1.1132088182281312e-06
0.0016725332735256443,0.20264288176839942,3.76,0.0,0.6570694133511698,0.9990640822531379,0.0004488770275256253,9.84533253553665e-24,1.0637267203387514e-21,3.2851107258895465e-07,3.157002120870983e-06,3.7932406785092605e-05,9.224291337606183e-08,0.001323033000713647,0.00024143692288897467,0.00026877144953771565,5.68476322310884e-07,2.0661451086477743e-08,6.124001276099625e-09,0.0004688641671280973,3.9999545137238226e-07,5.049166328932381e-08,1.1275189538151375e-06
0.0016931620141809988,0.20264372872520306,3.76,0.0,0.6570133779283519,0.9990280106883028,0.00047165430376842026,1.0966762173762438e-23,1.1402805936544743e-21,3.293365588196487e-07,3.2532212190772477e-06,3.842950986048934e-05,9.501134497685841e-08,0.0013786649786444948,0.0002473310053449852,0.000279796096623816,5.857824476702546e-07,2.0712487005560583e-08,6.5497316120589644e-09,0.0004876274648898764,4.333251647865629e-07,5.2521490691992356e-08,1.1418677956490803e-06
0.0017137907548363533,0.20264460498930514,3.76,0.0,0.6569555949787946,0.9989909660115857,0.0004953411138197646,1.2203753833956185e-23,1.2214427149104586e-21,3.3021474128959123e-07,3.350952433094821e-06,3.892845262235181e-05,9.782090593002946e-08,0.0014360393486157101,0.00025324242796397165,0.00029114894859392544,6.033589774585049e-07,2.0766808216905105e-08,6.998828291116972e-09,0.000506891445803914,4.690152240322779e-07,5.460599838743994e-08,1.1562579028725174e-06
0.0017344194954917078,0.20264551119309573,3.76,0.0,0.6568960346963262,0.9989529366067604,0.0005199616497562258,1.356660879347995e-23,1.3074195565180785e-21,3.3114711716769e-07,3.4501804158552286e-06,3.942931943855379e-05,1.0067106265929105e-07,0.0014951857563664797,0.00025916842863529024,0.00030283477496236455,6.212030500795804e-07,2.082450798632702e-08,7.472169185940366e-09,0.0005266583934778821,5.071990919773853e-07,5.6745462359236954e-08,1.1706919174456154e-06
0.0017550482361470623,0.20264644796854542,3.76,0.0,0.6568346674881337,0.9989139109873836,0.0005455402123582062,1.506637839543801e-23,1.3984230469690174e-21,3.321351692974755e-07,3.550889799543256e-06,3.993219692600448e-05,1.0356128188360945e-07,0.001556133627831203,0.0002651063815537218,0.0003148582785831678,6.393117978900612e-07,2.0885678639650796e-08,7.970646447247781e-09,0.0005469302710621782,5.480155325431372e-07,5.8940124826417565e-08,1.1851725641868306e-06
0.0017756769768024169,0.20264741594692254,3.76,0.0,0.6567714639779401,0.9988738777917208,0.0005721011960743745,1.671490448621863e-23,1.4946705859800228e-21,3.331803658672854e-07,3.6530652351310762e-06,4.043717394977263e-05,1.064910317477414e-07,0.0016189121658127547,0.0002710537983952489,0.0003272240955899605,6.576823542671933e-07,2.0950411540521718e-08,8.49516630197816e-09,0.0005677087326576355,5.91608712896288e-07,6.119019549209116e-08,1.199702650804167e-06
0.0017963057174577714,0.20264841575852463,3.76,0.0,0.656706395008452,0.9988328257779662,0.0005996690745493357,1.8524861159763042e-23,1.5963850719346065e-21,3.3428416018289384e-07,3.7566914258627353e-06,4.09443416214878e-05,1.0945978275859554e-07,0.0016835503473961854,0.00027700832824335413,0.00033993679545775597,6.763118596213813e-07,2.1018797074415682e-08,9.046648849176601e-09,0.0005889951353984845,6.381283048247438e-07,6.349585287010376e-08,1.2142850679213388e-06
0.0018169344581131259,0.20264944803242446,3.76,0.0,0.6566394316431708,0.9987907438197877,0.0006282683867420604,2.050979775796411e-23,1.703794902062759e-21,3.354479905117742e-07,3.861753155087259e-06,4.145379329704552e-05,1.1246700855403499e-07,0.0017500769220041442,0.0002829677563885429,0.0003530008811660898,6.951974665208731e-07,2.109092463749255e-08,9.626027860228409e-09,0.0006107905520437956,6.877295852831395e-07,6.58572456780804e-08,1.2289227891026782e-06
0.0018375631987684804,0.20265051339623114,3.76,0.0,0.6565705451676669,0.9987476209022147,0.0006579237236550957,2.2684183048339438e-23,1.8171339786937964e-21,3.366732800072249e-07,3.968235309012104e-06,4.196562457363639e-05,1.1551218652710313e-07,0.001818520410000548,0.0002889300021291562,0.00036642078944426864,7.143363437336629e-07,2.1166882630466666e-08,1.0234250570513628e-08,0.0006330957839192322,7.405735360809098e-07,6.827449424478245e-08,1.2436188708798134e-06
0.0018581919394238349,0.202651612475865,3.76,0.0,0.6564997070903945,0.9987034461178804,0.000688659715686918,2.5063450702603673e-23,1.936641736319542e-21,3.379614366909463e-07,4.076122894670294e-06,4.2479933286112866e-05,1.1859479829612394e-07,0.0018889091017547377,0.00029489311570471177,0.0003802008910813298,7.337256794087829e-07,2.1246758455807167e-08,1.087227746263531e-08,0.0006559113740609137,7.968269426649914e-07,7.074769194118868e-08,1.2583764527824226e-06
0.0018788206800791894,0.2026527458953462,3.76,0.0,0.6564268891431386,0.9986582086636212,0.0007205010206129234,2.766404600561364e-23,2.062563131350086e-21,3.3931385346136676e-07,4.185401053577643e-06,4.299681950269285e-05,1.2171433005027112e-07,0.001961271057084547,0.00030085527449317867,0.00039434549128510146,7.533626836783674e-07,2.1330638516989714e-08,1.1541082053047732e-08,0.0006792376204245622,8.566624919623849e-07,7.327690663782845e-08,1.2731987573750852e-06
0.0018994494207345439,0.20265391427659643,3.76,0.0,0.6563520632811607,0.998611897837431,0.0007534723121947257,3.0503473649779324e-23,2.1951486366170222e-21,3.407319081452805e-07,4.296055071747015e-06,4.351638551999701e-05,1.248702727968984e-07,0.0020356341050043704,0.000306814778599726,0.00040885883007629417,7.732445904120176e-07,2.1418608220481706e-08,1.224165066635533e-08,0.0007030745890367301,9.202588692369098e-07,7.586218212864179e-08,1.2880890903015296e-06
0.0019200781613898984,0.2026551182392529,3.76,0.0,0.6562752016831115,0.9985645030357555,0.000787598269411591,3.360034680600886e-23,2.3346542699719056e-21,3.4221696357481593e-07,4.408070386347791e-06,4.4038735857416526e-05,1.2806212249877606e-07,0.0021120258437115867,0.0003127700459597312,0.00042374508270549306,7.933686583120633e-07,2.1510751978833676e-08,1.2974982195242869e-08,0.0007274221269784769,9.878008538863138e-07,7.850353953301551e-08,1.3030508403369176e-06
0.0019407069020452529,0.20265635840049442,3.76,0.0,0.6561962767507704,0.9985160137511163,0.0008229035663028293,3.697443738695089e-23,2.4813415729921187e-21,3.4377036765517985e-07,4.521432589434165e-06,4.456397725079469e-05,1.3128938013019413e-07,0.002190473640751488,0.000318719607072293,0.00043900836008268227,8.137321717612082e-07,2.1607153213740018e-08,1.3742087865357358e-08,0.0007522798751053999,1.0594794141305564e-06,8.120097869906789e-08,1.3180874794488431e-06
0.001981964383355962,0.20265894977422758,3.76,0.0,0.6560321276034212,0.9984157101720998,0.0008971507952181182,4.4639463298519287e-23,2.7973348994589017e-21,3.470875392346427e-07,4.752140804825088e-06,4.5623571186362104e-05,1.3784814791182126e-07,0.0023536457287655983,0.00033059626151639996,0.0004706821135982744,8.55166801131943e-07,2.181305686837058e-08,1.5381726658696098e-08,0.0008035236070501296,1.2160416351524484e-06,8.676400320326262e-08,1.3483997291817142e-06
0.0020190961165356004,0.202661411945421,3.76,0.0,0.6558770644558191,0.9983215903087593,0.0009682537464107034,5.270998373517841e-23,3.10902683589002e-21,3.503199654856419e-07,4.964243195519969e-06,4.658820902954815e-05,1.4386722903776595e-07,0.002507802167861645,0.00034125309924035445,0.0005005178548529921,8.932501539761186e-07,2.201374746006452e-08,1.6983297195217244e-08,0.0008513804871202865,1.3731405063077735e-06,9.196213402289346e-08,1.3759734113228875e-06
0.0020562278497152386,0.20266400086954486,3.76,0.0,0.6557148970499584,0.9982237651109732,0.0010435603125142588,6.20446801313624e-23,3.448306574122131e-21,3.5379413015305096e-07,5.180492469967531e-06,4.756397433330029e-05,1.4999349407674063e-07,0.002669035350505366,0.00035187314338380136,0.0005316361933248797,9.320682402934395e-07,2.2229484747759818e-08,1.8710558770311584e-08,0.0009008766973244944,1.5469044329482508e-06,9.734113135814848e-08,1.4038475407038502e-06
0.002093359582894877,0.2026667200389493,3.76,0.0,0.6555454724411925,0.9981221765623807,0.0011232130825043726,7.280776692510344e-23,3.816897879689548e-21,3.575173639749387e-07,5.400810015956476e-06,4.855156862850888e-05,1.562242027833855e-07,0.0028374965927805028,0.000362451147685371,0.0005640588322266999,9.716061158389345e-07,2.2460719837844372e-08,2.056981967658964e-08,0.0009520042089581924,1.7386829370662134e-06,1.029003898509448e-07,1.4320453849467254e-06
0.002130491316074515,0.20266957290782822,3.76,0.0,0.6553686399912311,0.9980167675562747,0.0012073539734597934,8.517998842868859e-23,4.2165815465588146e-21,3.61496845200615e-07,5.625118585985532e-06,4.955171595534922e-05,1.6255665670445625e-07,0.003013334819043712,0.00037298260000099637,0.0005978068305978909,1.0118490584187653e-06,2.2707893591055077e-08,2.2567495553071627e-08,0.0010047536849090224,1.9498976022364977e-06,1.0863917346750036e-07,1.4605910924965296e-06
0.0021676230492541533,0.2026725628938561,3.76,0.0,0.6551842513633496,0.9979074818878797,0.0012961241235932032,9.935973042972935e-23,4.649194770550336e-21,3.6573959887354726e-07,5.853342189506279e-06,5.056516261608233e-05,1.6898819563004626e-07,0.003196696565427701,0.0003834636287625802,0.0006329006089273884,1.0527825489177906e-06,2.2971436554775877e-08,2.4710103378720164e-08,0.0010591146344115572,2.1820436180100594e-06,1.1455663221697114e-07,1.4895096948042503e-06
0.0022047547824337915,0.20267569337416091,3.76,0.0,0.6549921605203893,0.9977942642507764,0.0013896637977815333,1.1556415512331012e-22,5.116630523486809e-21,3.702524962783791e-07,6.085405978893071e-06,5.1592676900772464e-05,1.7551619391630296e-07,0.003387725980634128,0.000393890917635037,0.0006693599539453258,1.0943922511089312e-06,2.3251768904759435e-08,2.7004255480737235e-08,0.0011150755492146524,2.4366912640814706e-06,1.2065181684652524e-07,1.5188271085658079e-06
0.0022418865156134298,0.20267896768530214,3.76,0.0,0.6547922237252258,0.9976770602358237,0.00148811230373485,1.3403035575321364e-22,5.620837123749185e-21,3.750422532441676e-07,6.321236138200937e-06,5.263504878594176e-05,1.8213805691856502e-07,0.0035865648243320726,0.000404261629488616,0.0007072040227482381,1.1366639913991554e-06,2.354930031192108e-08,2.9456653351913962e-08,0.0011726240226131795,2.7154873309826485e-06,1.269236916490275e-07,1.5485701379269567e-06
0.002279018248793068,0.20268238912134984,3.76,0.0,0.6545842995437204,0.9975558163324829,0.0015916079178657377,1.5501652728700166e-22,6.163817391748565e-21,3.8011542811590675e-07,6.560759782541422e-06,5.369308960642063e-05,1.8885121792970828e-07,0.0037933524631391714,0.0004145733390013985,0.0007464513462600269,1.1795837412038737e-06,2.386442979360783e-08,3.2074081410870235e-08,0.0012317468526004203,3.020156475193214e-06,1.3337114560941488e-07,1.5787664766325193e-06
0.0023161499819727063,0.2026859609329972,3.76,0.0,0.6543682488499908,0.9974304799315636,0.0017002878192806945,1.7880314639529834e-22,6.747627738079141e-21,3.854784197650227e-07,6.803904871677151e-06,5.476763170061493e-05,1.956531355967113e-07,0.004008225864351065,0.0004248239741173276,0.0007871198321232904,1.2231376019754272e-06,2.419754556631318e-08,3.4863400658528817e-08,0.0012924301306744593,3.35250250615311e-06,1.399930019917555e-07,1.6094447100479567e-06
0.0023532817151523445,0.2026896863264409,3.76,0.0,0.6541439348338591,0.9973009993291196,0.0018142880306982131,2.0569415766745556e-22,7.374377584066348e-21,3.9113746510369463e-07,7.050600125301528e-06,5.585952803028181e-05,2.0254129135162705e-07,0.004231319587571294,0.00043501176556343617,0.0008292267670737942,1.267311789708029e-06,2.4549024864198918e-08,3.783154237628179e-08,0.0013546593179809762,3.71440960394724e-06,1.4678802650799032e-07,1.6406343170282772e-06
0.0023904134483319827,0.202693568462502,3.76,0.0,0.6539112230100966,0.9971673237309556,0.0019337433652187042,2.3601816037964106e-22,8.046228287304594e-21,3.970986359375828e-07,7.300774956090896e-06,5.696965177498751e-05,2.0951318756581554e-07,0.004462765774608659,0.0004451352038618355,0.0008727888189075895,1.312092623415112e-06,2.4919233722596437e-08,4.098550175259032e-08,0.0014184193104125808,4.107843465706206e-06,1.5375493435670295e-07,1.6723656715828628e-06
0.002427545181511621,0.20269761045576115,3.76,0.0,0.6536699812291419,0.9970294032577031,0.0020587873781625697,2.7012958710793657e-22,8.765392001927935e-21,4.0336783666263904e-07,7.554359412363024e-06,5.809889590247958e-05,2.1656634597227713e-07,0.004702694137973468,0.000455193002641188,0.0009178220381007133,1.35746651566308e-06,2.530852681238891e-08,4.433233165335857e-08,0.0014836944943112296,4.534852380172243e-06,1.6089239627340732e-07,1.7046700443225626e-06
0.002464676914691259,0.20270181537378515,3.76,0.0,0.6534200796889368,0.9968871889501661,0.002189552323260071,3.084098718347206e-22,9.53413094229346e-21,4.099508012335782e-07,7.811284125045633e-06,5.924817271539858e-05,2.2369830619297477e-07,0.0049512319483367455,0.00046518406760094085,0.000964341859182609,1.4034199627665561e-06,2.571724722577017e-08,4.7879136284738594e-08,0.0015504687940688883,4.997568228863998e-06,1.6819904359407795e-07,1.7375796036475293e-06
0.0025018086478708975,0.2027061862364136,3.76,0.0,0.6531613909476788,0.9967406327749648,0.002326169112577921,3.5126860087218343e-22,1.0354756151642344e-20,4.1685308997187053e-07,8.071480262483753e-06,6.0418413375405754e-05,2.3090662465794994e-07,0.005208504021149157,0.00047510747014017733,0.0010123631019004738,1.4499395371583857e-06,2.6145726260930068e-08,5.1633065039774775e-08,0.0016187257128974827,5.4982074137262865e-06,1.7567347266496166e-07,1.7711274166758442e-06
0.0025389403810505357,0.2027107260150897,3.76,0.0,0.6528937899372728,0.9965896876303107,0.0024687672796226408,3.9914463519319003e-22,1.1229626094651494e-20,4.240800870189197e-07,8.334879495165786e-06,6.161056740524547e-05,2.3818887378161273e-07,0.005474632702630802,0.0004849624251034888,0.0010618999722274492,1.4970118822279797e-06,2.6594283242778295e-08,5.5601306381132256e-08,0.0016884483677592913,6.0390717104840535e-06,1.8331424868101854e-07,1.8053474498788396e-06
