Time (s),Volume (m^3),N2,Ne,C2H6(1),O2(2),H2O(3),C(4),CH(5),CH3(18),C2H5(31),CH4(30),H(6),C2H4(29),HO2(12),H2(9),C2H5O2(40),CH3O2(36),C2H3(28),H2O2(13),C2H2(22),OH(8),CH2O(19),HCO(16),CO(14),O(7),CH2CHO(34),C2H5O(43),C2H(21),HCCO(20),C2H5O(101),C3H6(221),C3H6(74),CH3O(26),CH2CO(27),C3H6(55),C3H7(218),C3H7(49),C2H2O(140),CO2(15),C#CC(416),C3H5(219),C2H4(47),C3H4(2022),C3H4(2032),S(1627),CH2(S)(24),CH2(T)(17),S(3168),CH2O2(165),CHO2(212),C2H2O(189),CH3CO(33),C3H3(2030),C4H7(59),C4H7(2027),H2CC(23),C3H3(3173),C3H5(76),C4H7(77),C3H5(220),C2H3O(232),S(2376)
0.0004143404989217635,0.06727040434987344,3.76,0.0,0.05682719658974069,0.17481699928973574,0.9133901694149108,3.3672350610118683e-15,8.659686132239914e-12,0.0005327473985049169,0.0001906464498994377,0.16575572375491915,3.196508189704328e-05,0.3192241924696368,0.0008988387885179891,0.4024749793791927,1.638393850611399e-06,1.7032362103011434e-06,1.5426681165665994e-05,0.0018465026955333367,0.015690974237522675,8.78868082986447e-06,0.03187863233027186,1.6557144183761472e-05,0.6433158356179338,1.0815904841028242e-06,1.625394401306739e-05,1.79849991424128e-09,1.7862856921729936e-09,1.4347922561498298e-06,1.7296048940421525e-07,5.540435595856393e-10,0.007285309440389009,4.770543088612049e-07,0.011070872031589466,3.003593161161823e-12,2.2498864068998796e-06,9.245768134840046e-07,1.0994118285976164e-10,0.02258416104211745,0.0005892931877399727,7.715036804355916e-05,1.3680952680535003e-12,0.000242427755432042,7.343553838214252e-11,3.3656523913656794e-14,8.653005015313168e-10,5.150005499791659e-08,3.485474123333686e-12,6.078978765160066e-13,6.335467424698375e-10,9.658366077567669e-11,9.163605391955543e-09,6.374081643218341e-05,4.957509619339589e-07,4.760170069114467e-09,1.1452384003256453e-08,1.2117433233781971e-11,7.207599280831392e-08,7.0534655434809795e-09,3.7335559199343227e-07,3.1645306331048146e-10,1.2393200094451722e-08
0.0004151458884643404,0.06727496199720982,3.76,0.0,0.05672221382241246,0.17440745266049484,0.9137372328029812,3.3556047002837334e-15,8.625991522875873e-12,0.0005316024951166567,0.00019017527312100344,0.16586746969147395,3.190560238169392e-05,0.31904004546425063,0.0008958388667625475,0.4026935931695634,1.6304288749146908e-06,1.695478972104663e-06,1.5397526031109342e-05,0.0018361318496518246,0.015700807111118823,8.747736485315228e-06,0.031801011371432195,1.648912989832119e-05,0.6438523431627639,1.077737163793537e-06,1.618916577632536e-05,1.7890434536063264e-09,1.7813819181096818e-09,1.4311203024155782e-06,1.720505737149956e-07,5.527061912447145e-10,0.007282058126296785,4.744432845675151e-07,0.011056296524121266,2.9976290830979733e-12,2.244613780140485e-06,9.220595572077144e-07,1.0979053681259042e-10,0.022611499369092312,0.0005897540826306117,7.712033700693514e-05,1.3650781508062547e-12,0.00024260011563232263,7.3459239448407e-11,3.3553003179866164e-14,8.613379283644858e-10,5.139415094843579e-08,3.4699092458223054e-12,6.051832475444797e-13,6.3066952478291e-10,9.643998114440821e-11,9.150233864068446e-09,6.378333603809412e-05,4.94508002508628e-07,4.7482352478920504e-09,1.1442540772419604e-08,1.2125516645886516e-11,7.19227261019267e-08,7.035810840498056e-09,3.7285327225770783e-07,3.1545603874336143e-10,1.235851623524407e-08
0.0004167566675494942,0.06728401333202026,3.76,0.0,0.05651400033315694,0.17359439725141798,0.9144255575516154,3.332584302018313e-15,8.559310164397033e-12,0.0005293299018254641,0.0001892410244680106,0.1660896733249245,3.17875071972689e-05,0.31867410061588686,0.0008898931343358557,0.4031280084811808,1.6146850644458781e-06,1.6801337750926877e-06,1.5339736645141526e-05,0.0018156593714562519,0.01572032550264125,8.666783137047601e-06,0.03164684455303905,1.6354490687519083e-05,0.6449179138232094,1.0701052678703067e-06,1.6060983984735643e-05,1.7703653448199503e-09,1.771649656070961e-09,1.4238297246126046e-06,1.7025334846988825e-07,5.500555355868218e-10,0.007275523465864704,4.692856210420175e-07,0.01102723251256614,2.9857986763582262e-12,2.2341332097470843e-06,9.170674782245628e-07,1.0949027950807835e-10,0.022665854712655954,0.0005906649429242113,7.705986921162697e-05,1.3591067361926842e-12,0.00024294211022148808,7.35055603593389e-11,3.334768657421549e-14,8.535149086553963e-10,5.118408839719698e-08,3.439127203010567e-12,5.99814632734196e-13,6.249801872246485e-10,9.61538215679011e-11,9.123618671350939e-09,6.386692467569189e-05,4.920461402318062e-07,4.724596595249862e-09,1.1423046276221599e-08,1.2141407703788716e-11,7.161836526309929e-08,7.0008425560372004e-09,3.718512429580141e-07,3.1347736466775855e-10,1.2289604837064009e-08
0.0004181517315979012,0.06729178443793284,3.76,0.0,0.05633553160489933,0.17289664955884784,0.9150155351541933,3.3129013047488366e-15,8.50231031691669e-12,0.000527379991362074,0.00018844050806825943,0.1662807470448454,3.168614822473372e-05,0.31835966521575715,0.0008848011603327998,0.40350125084234845,1.6012468513502568e-06,1.667023135622112e-06,1.5290240570671237e-05,0.001798213437826143,0.015737073484696384,8.597662726775148e-06,0.03151447094192749,1.6239358141000893e-05,0.6458328576418237,1.063574818234834e-06,1.59514265776954e-05,1.754437246953872e-09,1.7633010404256603e-09,1.4175724191581624e-06,1.6872074463774401e-07,5.477854476735783e-10,0.007269830561002613,4.648868646686064e-07,0.011002154659889438,2.975656560304604e-12,2.22512545335216e-06,9.127890857949975e-07,1.0923134607614704e-10,0.02271258823235652,0.0005914421847505496,7.700707495272351e-05,1.35400167778792e-12,0.00024323540859834926,7.354453076064744e-11,3.317170311599149e-14,8.468475985821276e-10,5.100401528163926e-08,3.412836088335691e-12,5.952292683875486e-13,6.201217628050533e-10,9.590727137089158e-11,9.10070503687213e-09,6.393777416953918e-05,4.899395258125319e-07,4.704369011081435e-09,1.1406366451741397e-08,1.2154876922636365e-11,7.13570834605985e-08,6.970919604580079e-09,3.709862573049877e-07,3.1178007348592453e-10,1.2230409383484607e-08
0.0004195467956463082,0.06729949323412869,3.76,0.0,0.05615876197416093,0.17220477819665808,0.9155998773356563,3.293453356591225e-15,8.445996364476837e-12,0.000525446881404128,0.00018764787013707382,0.16647056318134712,3.158563367685826e-05,0.318047521984712,0.0008797617301831234,0.4038717478225321,1.5879881451321934e-06,1.6540761426512443e-06,1.5241251437931967e-05,0.001781026495509738,0.01575367856076215,8.529445914089569e-06,0.031383150416552014,1.612557320396295e-05,0.6467405445707214,1.0571168463156455e-06,1.584319881192913e-05,1.738735378542149e-09,1.755026101197648e-09,1.4113673728572534e-06,1.672099202165011e-07,5.45538742822783e-10,0.007264107887682671,4.6055017266669595e-07,0.010977164145447789,2.9656095187204172e-12,2.2161815153783675e-06,9.08551998464786e-07,1.0897344454274131e-10,0.02275900759137578,0.0005922087729679673,7.695390026980444e-05,1.3489574275242255e-12,0.00024352606103704376,7.358245493172036e-11,3.2997402482772384e-14,8.402785070126362e-10,5.0825642544454554e-08,3.3868807853952614e-12,5.907024716592851e-13,6.153261870258587e-10,9.56619096709387e-11,9.077918243814155e-09,6.400720857019101e-05,4.878562497137055e-07,4.684365520087677e-09,1.1389872942725054e-08,1.2168077120415478e-11,7.109793116717844e-08,6.941327604540304e-09,3.701239593648415e-07,3.1009782780222945e-10,1.2171661716232087e-08
0.0004209418596947152,0.06730714054545765,3.76,0.0,0.055983665181458794,0.1715187027021775,0.916178666947543,3.2742328801813866e-15,8.390357349635288e-12,0.000523530364160698,0.0001868629975799735,0.16665913704516022,3.148595374090698e-05,0.31773764242117564,0.0008747740631033039,0.40423953288064224,1.5749056643542139e-06,1.6412900017829988e-06,1.5192762253010765e-05,0.0017640934941481178,0.015770142943376926,8.46211694445851e-06,0.03125287185959,1.601311504662809e-05,0.6476410682436241,1.0507302228462525e-06,1.5736278316994657e-05,1.7232554928992106e-09,1.746824021491019e-09,1.405214040412045e-06,1.6572046617043566e-07,5.433150723065909e-10,0.0072583565568830315,4.5627439615583946e-07,0.01095226109986748,2.9556562127023416e-12,2.207300943328484e-06,9.043556511363435e-07,1.0871657312250978e-10,0.022805116371422605,0.0005929648458578336,7.690035755341653e-05,1.3439729838227093e-12,0.00024381410718859233,7.361935027040366e-11,3.282476349336397e-14,8.338057042138218e-10,5.0648947701019646e-08,3.361255392525508e-12,5.862332132761125e-13,6.10592344960227e-10,9.541773055878041e-11,9.055257727020058e-09,6.407524572259075e-05,4.857959536187413e-07,4.664582681733264e-09,1.1373562921725523e-08,1.2181011689598463e-11,7.084088644233973e-08,6.912061482058127e-09,3.692643848741786e-07,3.0843046067243546e-10,1.2113357503617617e-08
0.0004237319877915292,0.06732225393242665,3.76,0.0,0.0556383877789559,0.170163624769006,0.9173199119655691,3.236466449039579e-15,8.281061186016568e-12,0.0005197462886660314,0.0001853161053022929,0.16703261790500815,3.128905889108878e-05,0.3171245625781121,0.0008649509649841069,0.40496709840652706,1.5492566155983735e-06,1.6161893826432456e-06,1.5097256207754436e-05,0.001730969685384992,0.01580265826787245,8.330061084005746e-06,0.030995396762890644,1.5792097522737916e-05,0.6494209924316684,1.0381666043239105e-06,1.552627184643499e-05,1.6929451464991722e-09,1.730635199745318e-09,1.393060348459564e-06,1.628040777093687e-07,5.389354670026731e-10,0.007246772222525708,4.4790111785788594e-07,0.010902717830142196,2.936025551121748e-12,2.1897280619773447e-06,8.960829573214574e-07,1.0820591272442073e-10,0.02289641624914935,0.0005944459888143496,7.679221587623928e-05,1.3341795994158108e-12,0.00024438253523994397,7.369012236682131e-11,3.248438686849522e-14,8.211414585741608e-10,5.0300502244379165e-08,3.310971345362615e-12,5.7746330167807e-13,6.013055192881243e-10,9.49328960766179e-11,9.010313135838808e-09,6.420719856799407e-05,4.817428980501161e-07,4.6256654876695855e-09,1.134148224296866e-08,1.2206097304007104e-11,7.033303238713488e-08,6.854486996511102e-09,3.675535371542035e-07,3.051397009058549e-10,1.19980622769148e-08
0.0004262431030786618,0.06733565366659965,3.76,0.0,0.055333106830451555,0.16896309910538407,0.9183288416071047,3.203228749639358e-15,8.184896706565897e-12,0.0005163953338625477,0.00018394936291505005,0.1673646504259334,3.111461138128571e-05,0.31658025587635635,0.000856279659454091,0.40561295740465836,1.5267437153384219e-06,1.5941220618173379e-06,1.5012942369305768e-05,0.0017019784050450364,0.015831462225240307,8.214095611646424e-06,0.030767123558321167,1.559751762936285e-05,0.6509993328444629,1.0270924428413542e-06,1.5341521418658312e-05,1.6663843022505098e-09,1.7163063651522367e-09,1.3822934745074758e-06,1.6024849338527459e-07,5.350692156635995e-10,0.0072362588699883094,4.405624758168892e-07,0.010858428903015999,2.9186655119582265e-12,2.1741245503579307e-06,8.887713651686129e-07,1.0774982037347418e-10,0.02297755877876763,0.0005957444015685548,7.669374705449226e-05,1.32556041413615e-12,0.00024488558848259775,7.375046643241376e-11,3.2183523125800183e-14,8.100544628932077e-10,4.99924181739378e-08,3.2667872913246353e-12,5.697572728851402e-13,5.931477967392963e-10,9.450052869320075e-11,8.970288724122831e-09,6.43213520641782e-05,4.78170268940726e-07,4.5913613194729605e-09,1.1313209670340585e-08,1.2227799085710234e-11,6.988295367882212e-08,6.803735311175682e-09,3.6602339970114146e-07,3.0222725543323127e-10,1.1895770408632989e-08
0.0004287542183657944,0.06734886633874884,3.76,0.0,0.05503286181061097,0.16778016647823474,0.9193209982934649,3.1706823534313328e-15,8.090756897555181e-12,0.0005130950218864124,0.0001826061051736257,0.16769288444140323,3.094271979401566e-05,0.31604286086059774,0.0008477645554112786,0.40625052611882245,1.504753994235485e-06,1.5725349933534243e-06,1.4930143955285817e-05,0.001673736493049796,0.01585984284948989,8.100775941532651e-06,0.030542058741685103,1.540692863994298e-05,0.6525558490313202,1.0162328016100695e-06,1.5160678419054196e-05,1.6404808024272965e-09,1.7022011700905488e-09,1.3716858101976525e-06,1.5775618908675436e-07,5.312724270568975e-10,0.007225668650387213,4.3340444153236933e-07,0.010814424449069946,2.9015892738879748e-12,2.1587191227063805e-06,8.815833623599822e-07,1.0729703115368106e-10,0.023057748275662635,0.0005970108050340647,7.659426326334377e-05,1.3171202469364606e-12,0.0002453807781517261,7.380773280241029e-11,3.188772472520701e-14,7.992513737624537e-10,4.96894313795128e-08,3.223585873624946e-12,5.622226219740475e-13,5.851738014219191e-10,9.407189778285169e-11,8.9306636581076e-09,6.443124599537569e-05,4.746667979247145e-07,4.557721203194591e-09,1.1285489580887152e-08,1.2248691088426892e-11,6.943936747710876e-08,6.753964453206813e-09,3.645025398591442e-07,2.993604850727991e-10,1.1794849498086593e-08
0.000431265333652927,0.06736189626596428,3.76,0.0,0.054737518202425235,0.16661440824336568,0.9202968105437442,3.1388097077299978e-15,7.998584369729204e-12,0.0005098442324457077,0.00018128573790752336,0.16801740026059223,3.077333051907972e-05,0.31551222728890654,0.0008394015872113254,0.4068799811306303,1.4832707977522005e-06,1.5514138421511824e-06,1.4848823649806188e-05,0.0016462184361015057,0.01588781158615173,7.99002115369313e-06,0.0303201416632027,1.5220221560180196e-05,0.6540910319397097,1.0055818039163093e-06,1.4983627642977698e-05,1.6152130768910356e-09,1.6883150871826146e-09,1.3612342974029607e-06,1.553250873463378e-07,5.275432674393121e-10,0.007215007053281519,4.2642116608605026e-07,0.010770704511382526,2.8847897537432456e-12,2.1435090240896606e-06,8.745159521531295e-07,1.0684752970724876e-10,0.02313700372506043,0.0005982459357008103,7.649382518655484e-05,1.3088538962017446e-12,0.0002458683080333828,7.386201158335316e-11,3.159687702559388e-14,7.887224338125377e-10,4.939142033780228e-08,3.1813369054215345e-12,5.5485408419951e-13,5.773778369594079e-10,9.364696665856942e-11,8.891433951784217e-09,6.45369765793589e-05,4.712306102629695e-07,4.5247271376977455e-09,1.1258307028641166e-08,1.2268791603966619e-11,6.900215054949027e-08,6.705147870527019e-09,3.629910908812507e-07,2.9653846982959785e-10,1.1695275531156309e-08
0.00043377644894005964,0.06737474760794271,3.76,0.0,0.05444694636079031,0.1654654191914676,0.9212566924206141,3.1075931310567588e-15,7.908323521156256e-12,0.0005066418713642883,0.00017998768463011144,0.16833827579512994,3.060639099483505e-05,0.31498820923264753,0.0008311868199248006,0.4075014940309906,1.4622781226070012e-06,1.5307447938405303e-06,1.4768945102589381e-05,0.001619399752990249,0.01591537949432679,7.881753240199363e-06,0.0301013128730033,1.503729079673193e-05,0.6556053577694161,9.95133763487955e-07,1.4810257948376401e-05,1.5905603970901536e-09,1.674643662296327e-09,1.3509359186405578e-06,1.529531917897042e-07,5.238799579626826e-10,0.007204279311372643,4.1960702571183923e-07,0.010727268957836053,2.8682600690991704e-12,2.1284914815852087e-06,8.675662203966518e-07,1.0640129951936635e-10,0.023215343597569046,0.0005994505109900961,7.639249054721874e-05,1.3007563326720498e-12,0.00024634837472295576,7.391338985183032e-11,3.1310867934948286e-14,7.784582814502224e-10,4.909826659940821e-08,3.140011318319618e-12,5.476465898748019e-13,5.697544198869823e-10,9.322569821863871e-11,8.852595472013141e-09,6.463863783491687e-05,4.6785988941819084e-07,4.49236168069619e-09,1.1231647496896067e-08,1.2288118506092893e-11,6.857118127586028e-08,6.6572598339574646e-09,3.6148916743054456e-07,2.9376030588872806e-10,1.1597024875163053e-08
0.00043628756422719225,0.06738742441035485,3.76,0.0,0.0541610212993926,0.16433280703792788,0.9222010441018972,3.077013438453498e-15,7.819920491895764e-12,0.0005034868700992719,0.00017871138599636003,0.16865558664492653,3.0441849705073316e-05,0.31447066494017567,0.0008231164447250955,0.40811523158306623,1.4417605882647858e-06,1.5105145338849985e-06,1.4690472907428991e-05,0.0015932569495242241,0.015942557261627802,7.775896997355597e-06,0.02988551411044798,1.4858034053347216e-05,0.6570992884873369,9.848831784181997e-07,1.4640462105106314e-05,1.5665028408623252e-09,1.6611825167187562e-09,1.3407876991557587e-06,1.506385837424411e-07,5.202807732988389e-10,0.007193490412660528,4.1295661241143583e-07,0.010684117493977317,2.8519935339078634e-12,2.113663710716431e-06,8.607313333771394e-07,1.0595832302436924e-10,0.02329278586500842,0.0006006252297804745,7.629031425659541e-05,1.2928226942860289e-12,0.00024682116793535815,7.396195176778058e-11,3.102958790763523e-14,7.684499337040777e-10,4.8809854708768515e-08,3.0995811171621202e-12,5.405952564931792e-13,5.622982709776069e-10,9.280805503765063e-11,8.814143955295846e-09,6.473632162524193e-05,4.6455287523923325e-07,4.46060793132033e-09,1.1205496889231048e-08,1.2306689258771574e-11,6.814633971951247e-08,6.6102754116201185e-09,3.5999686686718175e-07,2.910251058985271e-10,1.1500074284792175e-08
0.00043879867951432486,0.06739993058910099,3.76,0.0,0.0538796224838089,0.16321619192384665,0.9231302524389282,3.0470538988602204e-15,7.733323120837771e-12,0.0005003781855521381,0.00017745629941645337,0.16896940618209366,3.027965622120084e-05,0.3139594567017602,0.0008151867743864331,0.40872135588259856,1.4217034068637347e-06,1.4907102252695343e-06,1.4613372607009504e-05,0.001567767474512049,0.01596935521880614,7.67237992578151e-06,0.02967268829197416,1.4682352221737341e-05,0.6585732723331232,9.748247256686995e-07,1.4474136648103867e-05,1.5430212571871549e-09,1.6479273517049354e-09,1.3307867106628108e-06,1.483794188328304e-07,5.167440403840738e-10,0.007182645112236696,4.0646472382333803e-07,0.010641249675348274,2.8359836546168313e-12,2.09902292438587e-06,8.540085359687073e-07,1.055185817068198e-10,0.023369348016063426,0.000601770772930481,7.618734855350563e-05,1.2850482814548262e-12,0.00024728687080539794,7.400777872216467e-11,3.075292997448606e-14,7.586887671786636e-10,4.8526072019339394e-08,3.060019336108184e-12,5.336953810672703e-13,5.550043066998091e-10,9.239399945421967e-11,8.776075033283004e-09,6.4830117703277e-05,4.613078627315944e-07,4.429449518311859e-09,1.1179841523282175e-08,1.232452092479546e-11,6.772750776410096e-08,6.564170451686444e-09,3.5851427112173354e-07,2.8833199944469333e-10,1.1404400907516494e-08
0.0004413097948014575,0.06741226994800109,3.76,0.0,0.05360263366301241,0.16211520600591164,0.9240446914150708,3.017699317783118e-15,7.648480923257176e-12,0.0004973148004464204,0.00017622189882991152,0.169279805620008,3.0119761241185387e-05,0.31345445073645106,0.0008073942396601058,0.40932002449080945,1.402092360860907e-06,1.471319492772993e-06,1.4537610700095999e-05,0.0015429096831504777,0.015995783351795134,7.57113214490096e-06,0.02946277949970838,1.4510149314128908e-05,0.6600277442370951,9.649532566532383e-07,1.4311181762814026e-05,1.5200972378259936e-09,1.634873951543837e-09,1.320930074662515e-06,1.4617392425744212e-07,5.132681377218257e-10,0.007171747941850238,4.00126355832451e-07,0.01059866491731235,2.8202241283234023e-12,2.084566340276099e-06,8.473951509803313e-07,1.0508205618292202e-10,0.023445047069386944,0.000602887803708987,7.608364313405661e-05,1.2774285534967222e-12,0.00024774566014371834,7.405094945430277e-11,3.048078975749763e-14,7.491665059610717e-10,4.824680889369045e-08,3.021300003901309e-12,5.269424340672809e-13,5.478676324868341e-10,9.198349364196806e-11,8.738384261623561e-09,6.492011373673797e-05,4.581232012070063e-07,4.398870591858001e-09,1.1154668129375812e-08,1.2341630170542365e-11,6.731456926242668e-08,6.518921570467228e-09,3.5704144832346276e-07,2.856801334387731e-10,1.1309982287703154e-08
