Time (s),Volume (m^3),N2,Ne,C2H6(1),O2(2),H2O(3),C(4),CH(5),CH3(18),C2H5(31),CH4(30),H(6),C2H4(29),HO2(12),H2(9),C2H5O2(40),CH3O2(36),C2H3(28),H2O2(13),C2H2(22),OH(8),CH2O(19),HCO(16),CO(14),O(7),CH2CHO(34),C2H5O(43),C2H(21),HCCO(20),C2H5O(101),C3H6(221),C3H6(74),CH3O(26),CH2CO(27),C3H6(55),C3H7(218)
0.0005692957244212288,0.10092471996207239,3.76,0.0,0.1227920358896343,0.398955189086529,0.7050173329485379,-1.2333749898557114e-17,1.2455771898757044e-13,0.0008023826523516812,0.00034017061627360256,0.10524025435542297,4.0962393339656106e-05,0.3913837269161086,0.0024591435869630884,0.284878077826639,6.728203893208871e-06,5.857402880308923e-06,1.9151407261758995e-05,0.01370606109806578,0.007752679754481461,3.03524557322867e-05,0.061034075021595184,4.186840049247817e-05,0.3896454076418927,2.7506599138544563e-06,4.746071230033901e-05,6.193834694173502e-09,1.477967359366129e-09,1.7478613475849985e-06,6.191798214088589e-07,4.389238401622535e-10,0.004980332414076518,2.3840429515851854e-06,0.013910036124918493,2.1473022801602306e-12,2.0993125459772368e-06
0.0005703535593720347,0.10094394728909596,3.76,0.0,0.12229222588395147,0.3977122415424628,0.7063203305852684,8.690074917610402e-17,1.249586053733758e-13,0.0008020348369874714,0.0003394913998759197,0.10546938856574671,4.0962572787634555e-05,0.39105882228006894,0.0024520721945615175,0.2853178791488046,6.6926795018116765e-06,5.83551309326748e-06,1.9148367227709105e-05,0.013646002033533269,0.007777060187126934,3.0271168809340474e-05,0.060967964553028615,4.181864332051334e-05,0.3910194139519398,2.7453850520912365e-06,4.734564501244776e-05,6.171430327491087e-09,1.4806407366412523e-09,1.7509765072628966e-06,6.169386000631631e-07,4.3875960505419655e-10,0.004995812152541959,2.3758880270830447e-06,0.013919672166700115,2.147115051872152e-12,2.10553685863321e-06
0.0005714113943228406,0.10096310582153625,3.76,0.0,0.1217960786831296,0.39647434509248697,0.7076177696673627,8.045729901246664e-17,1.2535548368188326e-13,0.000801675987180502,0.00033881257400553827,0.10569772596494988,4.0962255504162294e-05,0.3907332830405501,0.002444999510823896,0.28575643540607165,6.657347585050168e-06,5.8136454326479855e-06,1.9144938765205527e-05,0.013585980085190361,0.00780135487137887,3.0189520426450207e-05,0.0609010605218435,4.176783164726072e-05,0.39238984842949065,2.7400753202496804e-06,4.7229921378585134e-05,6.148978662051941e-09,1.483260199079693e-09,1.754032748821726e-06,6.146926533769691e-07,4.3858179495361304e-10,0.005011220841949865,2.3677088486817795e-06,0.013929060086264397,2.146865156642329e-12,2.111705842327801e-06
0.0005724692292736465,0.10098219554884136,3.76,0.0,0.12130356816281954,0.395241498358657,0.7089096525397466,-3.236491506439357e-17,1.2574812648212277e-13,0.0008013061794547883,0.00033813414414311945,0.10592526703351035,4.096144208873706e-05,0.3904071391427489,0.0024379259650303786,0.2861937451214839,6.622207486982743e-06,5.791801026836142e-06,1.9141124948041536e-05,0.013525999172136781,0.007825563458248953,3.0107518525463213e-05,0.0608333748671307,4.171597742954188e-05,0.393756689302657,2.7347313049971224e-06,4.711355596755399e-05,6.1264820206715665e-09,1.4858258293548161e-09,1.757030073412114e-06,6.124422137969921e-07,4.383905294882178e-10,0.005026558233559804,2.3595063253828136e-06,0.013938201393468836,2.1465531203453418e-12,2.1178192244386544e-06
0.0005735270642244525,0.10100121646448981,3.76,0.0,0.12081466829830323,0.39401369960069255,0.7101959819089477,-4.273401323137169e-17,1.2613685285081793e-13,0.0008009254920395322,0.0003374561171864369,0.10615201229672447,4.096013344589756e-05,0.3900804201510488,0.0024308519799030276,0.2866298068740439,6.587258551083903e-06,5.76998098758542e-06,1.9136928212699988e-05,0.01346606317342931,0.007849685609547475,3.0025171053922344e-05,0.06076491947401123,4.166309303291121e-05,0.3951199152982803,2.7293536058653782e-06,4.6996563637861544e-05,6.1039427102804765e-09,1.4883377105669204e-09,1.7599685095289106e-06,6.101875121758708e-07,4.381859132912771e-10,0.005041824087026911,2.3512813594726957e-06,0.013947097608980387,2.1461794042576393e-12,2.12387676640515e-06
0.0005745848991752584,0.10102016856503063,3.76,0.0,0.12032935315352584,0.39279094675761905,0.7114767607994644,1.534783572296902e-16,1.2652201083533724e-13,0.000800534004565403,0.0003367784999177775,0.10637796231938208,4.095833022007443e-05,0.38975315529508453,0.002423777975069282,0.28706461929293586,6.552500136535244e-06,5.74818642100977e-06,1.913235092738655e-05,0.013406175932156691,0.007873720996337864,2.9942485977076773e-05,0.06069570617930154,4.160919029287161e-05,0.3964795055840251,2.7239428101829917e-06,4.687895929640846e-05,6.081363024605156e-09,1.4907959010254395e-09,1.7628481197270931e-06,6.079287780407481e-07,4.379680506219958e-10,0.0050570181693924115,2.343034851145403e-06,0.013955750262916511,2.1457444682647056e-12,2.1298781981625804e-06
0.0005756427341260643,0.10103905185266768,3.76,0.0,0.11984759690323557,0.39157323736745103,0.7127519926344987,1.1191900456312001e-16,1.2690274837829665e-13,0.0008001317961313295,0.00033610129774142234,0.10660311771614799,4.095603265715511e-05,0.3894253733874534,0.002416704368386204,0.28749818106933356,6.51793161158407e-06,5.726418427882077e-06,1.9127396675107544e-05,0.013346341245469866,0.007897669301892458,2.9859471228950548e-05,0.06062574675877445,4.155428025310983e-05,0.397835439876875,2.7184994598268924e-06,4.676075724761574e-05,6.0587452333844194e-09,1.4932004467750698e-09,1.7656689478937995e-06,6.056662385166518e-07,4.377370767735014e-10,0.005072140257370289,2.334767696727354e-06,0.013964160897341942,2.145248906794812e-12,2.1358232080716152e-06
0.0005767005690768702,0.10105786633254021,3.76,0.0,0.11936937382963203,0.39036056859660434,0.7140216812099999,-7.119771252760398e-17,1.2727910974432787e-13,0.0007997189454735493,0.0003354245166677244,0.1068274791479138,4.0953241781223615e-05,0.3890971028453966,0.002409631572592108,0.2879304909525347,6.483552282259146e-06,5.704678070371549e-06,1.9122068428927798e-05,0.013286562866622,0.00792153022123686,2.9776134705018513e-05,0.060555052929056184,4.149837532289351e-05,0.3991876984096834,2.7130241454204383e-06,4.664197185220272e-05,6.036091581280917e-09,1.4955514454781213e-09,1.7684310304876091e-06,6.034001182208734e-07,4.3749311046215005e-10,0.005087190136690555,2.326480778846548e-06,0.013972331064875007,2.1446932428395632e-12,2.141711579996809e-06
0.0005776526205325956,0.10107474054151355,3.76,0.0,0.11894197275693398,0.3892734738156647,0.7151596648545145,6.858055613077851e-17,1.2761486785233216e-13,0.000799338347194372,0.00033481577994573134,0.10702872617646081,4.095030922891255e-05,0.38880126476383886,0.0024032670856875354,0.28831849849012553,6.452772106348519e-06,5.685136245491992e-06,1.9116955073598453e-05,0.013232813537989992,0.007942930089721882,2.9700863246426036e-05,0.06049081019932169,4.144722071900215e-05,0.4004015723653388,2.7080695376232e-06,4.6534578401953684e-05,6.015674476024211e-09,1.4976216715756344e-09,1.7708667409806627e-06,6.013577327822233e-07,4.372625161136061e-10,0.005100673119098329,2.3190063802332593e-06,0.013979479907004641,2.144142128544009e-12,2.1469625270132968e-06
0.0005786046719883209,0.10109155903332877,3.76,0.0,0.11851739420355631,0.38819045682887776,0.7162931650489535,1.5163568048361702e-16,1.2794730687526487e-13,0.0007989492530268287,0.00033420739501367937,0.10722933120232762,4.094697826688284e-05,0.3885050738162731,0.0023969038806153915,0.28870549019263997,6.422144179118488e-06,5.6656184223967084e-06,1.9111542829582496e-05,0.013179115504960934,0.00796425872853037,2.962534332274551e-05,0.06042599050181117,4.139527836461379e-05,0.4016124395880466,2.7030899254781922e-06,4.642673487389292e-05,5.995231744734764e-09,1.4996486699775755e-09,1.773255009582574e-06,5.993127892646391e-07,4.370215713028636e-10,0.005114097300515894,2.3115173230649772e-06,0.013986436380238321,2.1435430965467287e-12,2.1521672124241018e-06
0.0005795567234440463,0.1011083218198166,3.76,0.0,0.11809561963255381,0.3871115148768006,0.7174221852565208,-1.303666740227872e-16,1.282757915921397e-13,0.0007985517215565196,0.00033359936582931987,0.10742929479297403,4.094324963028486e-05,0.38820854997022625,0.0023905422506510354,0.2890914652623896,6.391667997834307e-06,5.646125353688161e-06,1.9105834276515937e-05,0.013125471418690627,0.007985515936591863,2.954958065694527e-05,0.060360602257846986,4.134255711535765e-05,0.4028202866464566,2.698085722031853e-06,4.631845149070733e-05,5.974764982598879e-09,1.5016325132566557e-09,1.7755958795884583e-06,5.972654472884332e-07,4.367703739957018e-10,0.005127462541499894,2.304014240125212e-06,0.013993201634872172,2.1428965780055278e-12,2.157325480483732e-06
0.0005805087748997716,0.1011250289155221,3.76,0.0,0.11767663057862984,0.3860366449799739,0.7185467291643177,-9.006440272000593e-17,1.2860143175287012e-13,0.0007981458120542516,0.0003329916979916704,0.1076286175431842,4.0939124591397924e-05,0.38791171294697085,0.002384182483546627,0.2894764229393871,6.361343061628854e-06,5.626657770475634e-06,1.9099831302601488e-05,0.013071883902181522,0.008006701519821859,2.9473580961774545e-05,0.060294653847266726,4.1289066687425504e-05,0.4040251004277666,2.693057375490976e-06,4.620973870546014e-05,5.954275771849977e-09,1.5035733315322472e-09,1.7778894042271518e-06,5.952158651746425e-07,4.3650900559346873e-10,0.0051407687079640454,2.2964977556928043e-06,0.013999776826550672,2.1422029325806054e-12,2.162437237387401e-06
0.000581460826355497,0.10114168033744589,3.76,0.0,0.11726040864757359,0.38496584393696215,0.7196668006816592,3.0036547421127317e-17,1.2892390488878858e-13,0.0007977315846532234,0.0003323843969394285,0.10782730007488886,4.0934603594763585e-05,0.3876145822248554,0.0023778248658610996,0.28986036250215746,6.331168905263747e-06,5.607216409016335e-06,1.90935359393943e-05,0.013018355550197185,0.00802781529094112,2.939734997991777e-05,0.06022815360807124,4.1234815254218956e-05,0.4052268681377385,2.6880052935149083e-06,4.6100606948284244e-05,5.9337656888618775e-09,1.5054711889925853e-09,1.78013567400851e-06,5.931642006548612e-07,4.3623755233709034e-10,0.0051540156713006,2.2889684948956453e-06,0.01400616311625136,2.141462541025718e-12,2.167502289785791e-06
0.0005823176726656498,0.1011566190321801,3.76,0.0,0.11688815965426204,0.3840055990482415,0.7206710445606833,2.7385403604850014e-17,1.2921107724716962e-13,0.0007973517178371015,0.0003318381432435809,0.10800556750222753,4.093019682640796e-05,0.38734692936871756,0.0023721050825629966,0.29020503705459016,6.304140663360688e-06,5.589742200725272e-06,1.9087622129250164e-05,0.012970232740708793,0.008046756136302725,2.9328549044080868e-05,0.060167838437176345,4.1185345559660164e-05,0.4063058443621294,2.683438461572032e-06,4.600203857971289e-05,5.915290053606999e-09,1.507142604362248e-09,1.7821169803624346e-06,5.913160507270152e-07,4.3598470109980965e-10,0.005165887217642763,2.2821817479961293e-06,0.014011750229543173,2.14075656995277e-12,2.1720207849758503e-06
0.0005831745189758027,0.10117151266290143,3.76,0.0,0.11651812388020738,0.3830486445277275,0.7216716723023874,1.452000481046442e-17,1.294955040229066e-13,0.0007969652058899706,0.00033129219377111695,0.10818331736880006,4.092547071756223e-05,0.38707906806404746,0.0023663874756759923,0.29054888590639943,6.277233774629602e-06,5.572290333135267e-06,1.9081475059629522e-05,0.01292216178457084,0.00806563854075819,2.9259569514716164e-05,0.0601070890247383,4.1135273205253036e-05,0.40738233426713283,2.678853045155921e-06,4.590314653742101e-05,5.896799896999814e-09,1.5087793764144243e-09,1.7840601305619771e-06,5.894664527088145e-07,4.35723824350498e-10,0.005177710623367874,2.2753856006879997e-06,0.01401718613029173,2.140013366218214e-12,2.1765012442883212e-06
0.0005840313652859555,0.1011863612470703,3.76,0.0,0.1161502880652552,0.3820949775990456,0.7226686872051428,4.6862330843818784e-17,1.2977729571439677e-13,0.0007965720927721808,0.00033074655250124406,0.10836055018272339,4.0920425914037804e-05,0.38681101201496865,0.002360672248602463,0.2908919086089484,6.250447882135081e-06,5.554861316729009e-06,1.90750962421777e-05,0.012874144514059573,0.008084462381884748,2.9190415534836436e-05,0.060045911361549034,4.10846046172771e-05,0.4084563291691801,2.674249350290625e-06,4.5803938271079546e-05,5.878296337181017e-09,1.510381581485473e-09,1.7859651898757463e-06,5.876155184789683e-07,4.3545498586741836e-10,0.005189485805779653,2.2685804974101482e-06,0.014022471675040405,2.1392332116276983e-12,2.1809435688918743e-06
0.0005848882115961084,0.10120116480392345,3.76,0.0,0.11578463899731525,0.3811445953493019,0.7236620927063571,3.742571367463916e-17,1.3005628348308918e-13,0.0007961724227518379,0.0003302012232465859,0.10853726646895068,4.091506309976776e-05,0.38654277477020965,0.00235495960275447,0.29123410473831146,6.223782623313065e-06,5.537455657329185e-06,1.90684873611236e-05,0.012826182742663988,0.00810322754162651,2.9121091221348114e-05,0.059984311409580604,4.103334620265943e-05,0.40952782058631,2.669627671359701e-06,4.5704421161361904e-05,5.859780480497824e-09,1.5119492962110408e-09,1.7878322297908715e-06,5.857633587351001e-07,4.351782539518347e-10,0.0052012126856182065,2.2617668795280534e-06,0.014027607723245844,2.138416407644151e-12,2.1853476648914308e-06
0.0005857450579062612,0.10121592335418005,3.76,0.0,0.11542116351274438,0.3801974947303983,0.7246518923812666,1.2254577707503714e-17,1.3033249802365172e-13,0.0007957662403085199,0.00032965620968725275,0.10871346676912552,4.090938304782395e-05,0.3862743697236254,0.0023492497375416305,0.2915754738952744,6.197237628250553e-06,5.520073853769709e-06,1.90616501002314e-05,0.012778278264946735,0.008121933906289795,2.9051600683714378e-05,0.05992229510174633,4.098150453767834e-05,0.41059680023716644,2.664988313624454e-06,4.56046025438925e-05,5.84125342475329e-09,1.5134826078963255e-09,1.7896613219683554e-06,5.839100833191028e-07,4.3489369661533154e-10,0.005212891187044339,2.2549451851662994e-06,0.014032595137161395,2.137563254567516e-12,2.1897134512004857e-06
0.0005866019042164141,0.10123063692017335,3.76,0.0,0.11505984849664731,0.3792536725602407,0.7256380899416262,3.495265736842369e-17,1.3060605802511574e-13,0.0007953535900797569,0.00032911151570012045,0.10888915164140765,4.090338650926061e-05,0.386005810114543,0.0023435428506139245,0.29191601570538694,6.1708125306525895e-06,5.502716398397541e-06,1.905458603630092e-05,0.012730432856413268,0.008140581366522823,2.8981948031173224e-05,0.05985986834162665,4.0929086137142816e-05,0.41166326004024384,2.6603315849290177e-06,4.5504489743957665e-05,5.822716260368056e-09,1.5149816058075168e-09,1.7914525411793506e-06,5.820558013331502e-07,4.3460137969204115e-10,0.005224521237639019,2.2481158494972023e-06,0.014037434781704923,2.1366740433704777e-12,2.19404084476664e-06
0.0005874587505265669,0.10124530552598866,3.76,0.0,0.11470068088987456,0.37831312550638657,0.7266206892527948,3.041463233650563e-17,1.3087682541096225e-13,0.0007949345168248604,0.0003285671452331378,0.10906432166251945,4.08970742389912e-05,0.3857371090076698,0.002337839137610086,0.2922557298222968,6.1445069642933695e-06,5.485383777226779e-06,1.90472968302226e-05,0.012682648270869186,0.00815916981786342,2.891213734482916e-05,0.05979703699900828,4.087609741797135e-05,0.4127271921396702,2.6556577781837314e-06,4.540409002430425e-05,5.8041700653172804e-09,1.5164463757484704e-09,1.7932059675536688e-06,5.802006206330112e-07,4.3430137141529304e-10,0.005236102768841465,2.2412793040794686e-06,0.01404212752468533,2.1357490755075407e-12,2.1983297632784378e-06
0.0005883155968367198,0.10125992919583375,3.76,0.0,0.11434364767321559,0.37737585013183533,0.7275996942873568,2.91520642177276e-17,1.3114484664164526e-13,0.0007945090654108344,0.00032802310215562824,0.109238977422088,4.089044706901541e-05,0.3854682793448948,0.0023321387925727987,0.292594615919527,6.118320558577516e-06,5.468076469470657e-06,1.903978416316871e-05,0.012634926246664584,0.008177699159287616,2.884217270085383e-05,0.05973380691935365,4.082254493351526e-05,0.41378858883791597,2.650967196210592e-06,4.530341061198766e-05,5.78561590995553e-09,1.5178770134903346e-09,1.7949216836714508e-06,5.783446483112485e-07,4.339937401428644e-10,0.005247635714790995,2.234435977308129e-06,0.014046674235805166,2.1347886530365203e-12,2.2025801348668828e-06
0.0005891724431468726,0.10127450795877116,3.76,0.0,0.11398873587734898,0.37644184286977744,0.7285751091509564,3.0779236962094367e-17,1.3141011591746326e-13,0.0007940772809012487,0.00032747939043720084,0.10941311952573039,4.0883505838889704e-05,0.38519933391512196,0.002326442007662522,0.2929326736954592,6.092252943714625e-06,5.450794948481701e-06,1.9032049699484816e-05,0.012587268502860106,0.008196169294044335,2.8772058164521893e-05,0.05967018391764602,4.076843519581633e-05,0.41484744263462925,2.6462601388254383e-06,4.520245870469895e-05,5.7670548558569364e-09,1.519273616018931e-09,1.7965997759130888e-06,5.764879905809159e-07,4.3367855423136503e-10,0.00525912001299184,2.2275862945095933e-06,0.014051075787065154,2.133793078097473e-12,2.2067918891492695e-06
0.0005908861357671782,0.10130353088168341,3.76,0.0,0.1132852250186708,0.37458361753204494,0.7305151856951716,3.0681684706913835e-17,1.3193236916281172e-13,0.000793194893439036,0.00032639297700493263,0.10975986529679202,4.086868466357108e-05,0.38466114585955224,0.002315059873984069,0.293606303248747,6.040472594550111e-06,5.416311123254171e-06,1.9015922052346354e-05,0.012492152599215248,0.008232931585798532,2.8631395540283345e-05,0.05954178219430442,4.065856994028505e-05,0.4169574928746639,2.636797786272114e-06,4.499976590092689e-05,5.729916232027196e-09,1.5219651160892783e-09,1.7998434512117988e-06,5.727730371651096e-07,4.330257927311562e-10,0.005281942439226111,2.213869541417317e-06,0.014059446912823086,2.1316976835034863e-12,2.2150992855501894e-06
